이녹스(088390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-19,10750,11300,10650,10800,65538,100989.0,9350844.0
2018-04-20,10850,11200,10850,11150,30828,104262.0,9350844.0
2018-04-23,11350,11400,10700,10800,52782,100989.0,9350844.0
2018-04-24,10800,10800,10600,10650,28817,99586.0,9350844.0
2018-04-25,10550,10700,10400,10600,23275,99119.0,9350844.0
2018-04-26,10550,10950,10550,10750,19211,100522.0,9350844.0
2018-04-27,10800,10800,10600,10650,22523,99586.0,9350844.0
2018-04-30,10650,10650,10200,10300,41917,96314.0,9350844.0
2018-05-02,10350,10550,10150,10350,33860,96781.0,9350844.0
2018-05-03,10550,11000,10450,10450,57668,97716.0,9350844.0
2018-05-04,10450,10550,10250,10350,30606,96781.0,9350844.0
2018-05-08,10350,10600,10250,10250,31855,95846.0,9350844.0
2018-05-09,10200,10450,10050,10400,34628,97249.0,9350844.0
2018-05-10,10500,11550,10400,10900,128635,101924.0,9350844.0
2018-05-11,10900,11100,10750,10950,29379,102392.0,9350844.0
2018-05-14,10900,11350,10900,11150,41409,104262.0,9350844.0
2018-05-15,11100,11350,10900,10900,24005,101924.0,9350844.0
2018-05-16,11000,11000,10500,10500,30325,98184.0,9350844.0
2018-05-17,10550,10700,10350,10500,27232,98184.0,9350844.0
2018-05-18,10400,10850,10400,10800,21114,100989.0,9350844.0
2018-05-21,10800,10900,10350,10700,59035,100054.0,9350844.0
2018-05-23,10700,10800,10500,10600,36943,99119.0,9350844.0
2018-05-24,10550,10700,10550,10650,20607,99586.0,9350844.0
2018-05-25,10650,10650,10350,10450,33553,97716.0,9350844.0
2018-05-28,10500,10800,10500,10650,44438,99586.0,9350844.0
2018-05-29,10650,12200,10650,12000,335089,112210.0,9350844.0
2018-05-30,11900,12100,11450,11450,115931,107067.0,9350844.0
2018-05-31,11450,12300,11400,11800,145856,110340.0,9350844.0
2018-06-01,11800,11800,11500,11600,62897,108470.0,9350844.0
2018-06-04,11600,11850,11500,11800,50917,110340.0,9350844.0
2018-06-05,11750,11900,11350,11650,46665,108937.0,9350844.0
2018-06-07,11700,11700,11450,11600,25785,108470.0,9350844.0
2018-06-08,11650,11750,11500,11750,49996,109872.0,9350844.0
2018-06-11,11700,11800,11550,11550,25501,108002.0,9350844.0
2018-06-12,11550,11650,11250,11250,26495,105197.0,9350844.0
2018-06-14,11100,11250,10400,10550,85818,98651.0,9350844.0
2018-06-15,10450,10750,10450,10500,20176,98184.0,9350844.0
2018-06-18,10500,10500,9830,9860,101844,92199.0,9350844.0
2018-06-19,9860,10000,9650,9650,45642,90236.0,9350844.0
2018-06-20,9670,9850,9650,9780,15367,91451.0,9350844.0
2018-06-21,9790,9950,9690,9710,15232,90797.0,9350844.0
2018-06-22,9740,9860,9640,9640,14721,90142.0,9350844.0
2018-06-25,9640,9750,9640,9680,8539,90516.0,9350844.0
2018-06-26,9520,9990,9520,9860,28387,92199.0,9350844.0
2018-06-27,9860,10100,9830,9990,21483,93415.0,9350844.0
2018-06-28,10100,10100,9750,9760,13087,91264.0,9350844.0
2018-06-29,9680,9950,9660,9890,11563,92480.0,9350844.0
2018-07-02,9810,9900,9550,9600,19401,89768.0,9350844.0
2018-07-03,9620,9660,9200,9360,16081,87524.0,9350844.0
2018-07-04,9260,9430,8970,9030,37623,84438.0,9350844.0
2018-07-05,8950,9300,8950,9090,12316,84999.0,9350844.0
2018-07-06,9090,9230,8970,9230,6942,86308.0,9350844.0
2018-07-09,9150,9390,9150,9260,3142,86589.0,9350844.0
2018-07-10,9360,9450,9230,9250,7179,86495.0,9350844.0
2018-07-11,9340,9450,9130,9200,17676,86028.0,9350844.0
2018-07-12,9200,9280,9150,9230,5646,86308.0,9350844.0
2018-07-13,9370,9370,9230,9340,6966,87337.0,9350844.0
2018-07-16,9490,9490,9180,9340,5951,87337.0,9350844.0
2018-07-17,9250,9480,9180,9360,8039,87524.0,9350844.0
2018-07-18,9400,9420,9200,9240,7764,86402.0,9350844.0
2018-07-19,9320,9320,9030,9100,8313,85093.0,9350844.0
2018-07-20,9010,9290,9010,9140,3629,85467.0,9350844.0
2018-07-23,9020,9400,8790,8820,14396,82474.0,9350844.0
2018-07-24,8820,9020,8730,8780,7068,82100.0,9350844.0
2018-07-25,8700,8880,8210,8260,28903,77238.0,9350844.0
2018-07-26,8310,8460,8170,8450,10307,79015.0,9350844.0
2018-07-27,8440,8450,8290,8340,13398,77986.0,9350844.0
2018-07-30,8340,8570,8270,8420,8399,78734.0,9350844.0
2018-07-31,8410,8940,8310,8680,16705,81165.0,9350844.0
2018-08-01,8840,8890,8620,8840,9018,82661.0,9350844.0
2018-08-02,8610,8900,8610,8840,5564,82661.0,9350844.0
2018-08-03,8900,8900,8700,8880,2696,83035.0,9350844.0
2018-08-06,8870,8880,8720,8760,2760,81913.0,9350844.0
2018-08-07,8760,8800,8590,8590,4681,80324.0,9350844.0
2018-08-08,8590,8770,8420,8430,14890,78828.0,9350844.0
2018-08-09,8440,8480,8400,8460,6673,79108.0,9350844.0
2018-08-10,8550,8670,8420,8540,10564,79856.0,9350844.0
2018-08-13,8540,8540,8230,8300,5363,77612.0,9350844.0
2018-08-14,8180,8350,8180,8220,5338,76864.0,9350844.0
2018-08-16,8250,8250,8020,8170,9047,76396.0,9350844.0
2018-08-17,8310,8370,8090,8140,18921,76116.0,9350844.0
2018-08-20,8060,8200,8060,8100,10717,75742.0,9350844.0
2018-08-21,8300,8300,8150,8280,6901,77425.0,9350844.0
2018-08-22,8390,8390,8150,8230,9695,76957.0,9350844.0
2018-08-23,8190,8250,8160,8230,6476,76957.0,9350844.0
2018-08-24,8250,8260,8150,8180,7387,76490.0,9350844.0
2018-08-27,8230,8390,8180,8310,8317,77706.0,9350844.0
2018-08-28,8310,8310,8210,8220,4317,76864.0,9350844.0
2018-08-29,8160,8460,8150,8430,10412,78828.0,9350844.0
2018-08-30,8430,8550,8300,8380,8764,78360.0,9350844.0
2018-08-31,8420,8420,8220,8330,6251,77893.0,9350844.0
2018-09-03,8320,8400,8260,8390,4906,78454.0,9350844.0
2018-09-04,8570,8570,8260,8450,12016,79015.0,9350844.0
2018-09-05,8600,8600,8400,8470,16941,79202.0,9350844.0
2018-09-06,8500,8500,8340,8400,12140,78547.0,9350844.0
2018-09-07,8300,8450,8230,8330,9427,77893.0,9350844.0
2018-09-10,8300,8300,8150,8150,15609,76209.0,9350844.0
2018-09-11,8240,8240,8120,8130,5814,76022.0,9350844.0
2018-09-12,8290,8290,8120,8120,6704,75929.0,9350844.0
2018-09-13,8120,8210,8100,8100,8978,75742.0,9350844.0
2018-09-14,8100,8250,8100,8200,7603,76677.0,9350844.0
2018-09-17,8250,8260,8160,8160,6048,76303.0,9350844.0
2018-09-18,8240,8240,8130,8230,8647,76957.0,9350844.0
2018-09-19,8310,10650,8310,10650,339281,99586.0,9350844.0
2018-09-20,12100,12300,9950,10250,951291,95846.0,9350844.0
2018-09-21,10100,10450,9980,10100,166821,94444.0,9350844.0
2018-09-27,10450,10800,10150,10200,220403,95379.0,9350844.0
2018-09-28,10000,10200,9670,9870,96286,92293.0,9350844.0
2018-10-01,9890,10550,9760,10550,155992,98651.0,9350844.0
2018-10-02,10450,10500,9960,9960,69586,93134.0,9350844.0
2018-10-04,9950,10100,9320,9500,58251,88833.0,9350844.0
2018-10-05,9380,9500,9080,9100,34035,85093.0,9350844.0
2018-10-08,9160,9370,9000,9010,23315,84251.0,9350844.0
2018-10-10,8930,9270,8790,8790,41640,82194.0,9350844.0
2018-10-11,8150,8540,8080,8170,45842,76396.0,9350844.0
2018-10-12,7850,8340,7850,8270,19656,77331.0,9350844.0
2018-10-15,8120,8230,7960,8100,28010,75742.0,9350844.0
2018-10-16,8100,8410,8070,8290,16111,77518.0,9350844.0
2018-10-17,8400,8600,8330,8430,15041,78828.0,9350844.0
2018-10-18,8420,8430,8270,8390,12574,78454.0,9350844.0
2018-10-19,8450,8450,8120,8320,17108,77799.0,9350844.0
2018-10-22,8200,8740,8200,8640,23051,80791.0,9350844.0
2018-10-23,8630,8630,8020,8440,17635,78921.0,9350844.0
2018-10-24,8490,8610,7920,7950,24255,74339.0,9350844.0
2018-10-25,7530,7690,7360,7460,27585,69757.0,9350844.0
2018-10-26,7460,7500,7010,7330,29428,68542.0,9350844.0
2018-10-29,7090,7420,6500,6670,27674,62370.0,9350844.0
2018-10-30,6340,6930,6300,6790,23911,63492.0,9350844.0
2018-10-31,6790,7450,6760,7280,19757,68074.0,9350844.0
2018-11-01,7400,7630,7230,7350,34831,68729.0,9350844.0
2018-11-02,7450,8170,7450,8070,38716,75461.0,9350844.0
2018-11-05,8010,8130,7930,8100,11962,75742.0,9350844.0
2018-11-06,8100,8380,8050,8240,10766,77051.0,9350844.0
2018-11-07,8230,8360,8110,8150,14301,76209.0,9350844.0
2018-11-08,8150,8340,8120,8340,10299,77986.0,9350844.0
2018-11-09,8480,8480,8190,8370,10952,78267.0,9350844.0
2018-11-12,8360,8590,8200,8430,8682,78828.0,9350844.0
2018-11-13,8270,8440,8000,8420,6204,78734.0,9350844.0
2018-11-14,8540,8540,8250,8400,5093,78547.0,9350844.0
2018-11-15,8480,8620,8210,8590,22693,80324.0,9350844.0
2018-11-16,8670,8830,8420,8700,23762,81352.0,9350844.0
2018-11-19,8690,8850,8690,8830,13120,82568.0,9350844.0
2018-11-20,8800,8820,8500,8810,7170,82381.0,9350844.0
2018-11-21,8810,8810,8560,8720,11167,81539.0,9350844.0
2018-11-22,8600,8800,8600,8720,4294,81539.0,9350844.0
2018-11-23,8760,8760,8500,8710,12128,81446.0,9350844.0
2018-11-26,8600,8770,8500,8710,8311,81446.0,9350844.0
2018-11-27,8800,8830,8590,8700,1930,81352.0,9350844.0
2018-11-28,8900,8900,8540,8720,9313,81539.0,9350844.0
2018-11-29,8840,8840,8520,8630,11278,80698.0,9350844.0
2018-11-30,8650,8770,8250,8300,16071,77612.0,9350844.0
2018-12-03,8370,8610,8130,8310,20051,77706.0,9350844.0
2018-12-04,8550,8550,8270,8460,8027,79108.0,9350844.0
2018-12-05,8450,8480,8250,8460,11704,79108.0,9350844.0
2018-12-06,8300,8430,8130,8130,14793,76022.0,9350844.0
2018-12-07,8140,8320,8020,8190,14033,76583.0,9350844.0
2018-12-10,8190,8450,8010,8160,10266,76303.0,9350844.0
2018-12-11,8210,8210,7930,8040,8878,75181.0,9350844.0
2018-12-12,8120,8250,7960,8170,7696,76396.0,9350844.0
2018-12-13,8280,8280,8010,8200,7341,76677.0,9350844.0
2018-12-14,8380,8380,8020,8180,4607,76490.0,9350844.0
2018-12-17,7990,8110,7860,8050,8550,75274.0,9350844.0
2018-12-18,7860,8130,7860,7990,4952,74713.0,9350844.0
2018-12-19,7910,8200,7890,8120,7071,75929.0,9350844.0
2018-12-20,8150,8270,8020,8150,7208,76209.0,9350844.0
2018-12-21,8150,8250,8020,8230,5023,76957.0,9350844.0
2018-12-24,8220,8250,8090,8180,6688,76490.0,9350844.0
2018-12-26,8030,8160,7840,8050,21434,75274.0,9350844.0
2018-12-27,8050,8110,7940,8080,7080,75555.0,9350844.0
2018-12-28,7960,8150,7960,8140,5782,76116.0,9350844.0
2019-01-02,8140,8200,7950,8140,7816,76116.0,9350844.0
2019-01-03,8230,8250,8000,8140,7825,76116.0,9350844.0
2019-01-04,8140,8260,7750,8140,8130,76116.0,9350844.0
2019-01-07,8120,8210,8100,8190,6471,76583.0,9350844.0
2019-01-08,8020,8190,8020,8150,12043,76209.0,9350844.0
2019-01-09,8150,8570,8020,8560,29058,80043.0,9350844.0
2019-01-10,8560,8750,8560,8610,12908,80511.0,9350844.0
2019-01-11,8650,8830,8650,8720,6585,81539.0,9350844.0
2019-01-14,8940,8940,8310,8670,12596,81072.0,9350844.0
2019-01-15,8670,9000,8670,8960,26044,83784.0,9350844.0
2019-01-16,9330,9330,8990,9070,13403,84812.0,9350844.0
2019-01-17,9070,9170,8800,9050,10785,84625.0,9350844.0
2019-01-18,9100,9100,8700,8950,13041,83690.0,9350844.0
2019-01-21,9000,9090,8920,8990,6310,84064.0,9350844.0
2019-01-22,9000,9000,8780,8970,7892,83877.0,9350844.0
2019-01-23,8970,8970,8700,8870,10505,82942.0,9350844.0
2019-01-24,8950,8950,8740,8870,4291,82942.0,9350844.0
2019-01-25,8790,8970,8760,8870,6462,82942.0,9350844.0
2019-01-28,8870,8900,8770,8860,7778,82848.0,9350844.0
2019-01-29,8910,9050,8810,8840,5536,82661.0,9350844.0
2019-01-30,8900,8940,8730,8900,9149,83223.0,9350844.0
2019-01-31,8820,8990,8820,8980,6135,83971.0,9350844.0
2019-02-01,9070,9100,8860,8950,5561,83690.0,9350844.0
2019-02-07,9000,9040,8840,8990,8224,84064.0,9350844.0
2019-02-08,8970,8970,8820,8880,4501,83035.0,9350844.0
2019-02-11,8880,8960,8700,8730,9318,81633.0,9350844.0
2019-02-12,8940,8940,8530,8580,14896,80230.0,9350844.0
2019-02-13,8640,8660,8440,8520,20124,79669.0,9350844.0
2019-02-14,8590,8690,8450,8690,15009,81259.0,9350844.0
2019-02-15,8780,8980,8610,8960,27415,83784.0,9350844.0
2019-02-18,9080,9300,8880,8970,51081,83877.0,9350844.0
2019-02-19,9090,9090,8800,8970,12903,83877.0,9350844.0
2019-02-20,9050,9050,8840,8880,17365,83035.0,9350844.0
2019-02-21,8880,8900,8780,8880,6813,83035.0,9350844.0
2019-02-22,9000,9030,8840,8910,10197,83316.0,9350844.0
2019-02-25,9040,9090,8860,9000,13541,84158.0,9350844.0
2019-02-26,9020,9080,8900,8990,6335,84064.0,9350844.0
2019-02-27,8990,9000,8880,8960,6829,83784.0,9350844.0
2019-02-28,8950,8950,8620,8730,15408,81633.0,9350844.0
2019-03-04,8730,8970,8610,8740,14845,81726.0,9350844.0
2019-03-05,8830,8830,8680,8700,4383,81352.0,9350844.0
2019-03-06,8820,8820,8520,8570,13090,80137.0,9350844.0
2019-03-07,8570,8700,8310,8370,19337,78267.0,9350844.0
2019-03-08,8380,8380,8110,8290,12072,77518.0,9350844.0
2019-03-11,8300,8300,7710,8220,19473,76864.0,9350844.0
2019-03-12,8220,8250,8130,8230,5846,76957.0,9350844.0
2019-03-13,8230,8250,8030,8080,7263,75555.0,9350844.0
2019-03-14,8090,8280,8090,8250,3247,77144.0,9350844.0
2019-03-15,8390,8390,8020,8290,7897,77518.0,9350844.0
2019-03-18,8120,8380,8120,8300,2165,77612.0,9350844.0
2019-03-19,8380,8380,8210,8210,8856,76770.0,9350844.0
2019-03-20,7830,7950,7050,7470,198960,69851.0,9350844.0
2019-03-21,7580,7850,7240,7360,42412,68822.0,9350844.0
2019-03-22,7510,7550,7130,7140,30744,66765.0,9350844.0
2019-03-25,7150,7190,7050,7150,16466,66859.0,9350844.0
2019-03-26,7120,7220,7060,7170,7502,67046.0,9350844.0
2019-03-27,7260,7260,7070,7150,9564,66859.0,9350844.0
2019-03-28,7130,7130,6990,7090,9362,66297.0,9350844.0
2019-03-29,7090,7160,7050,7140,9546,66765.0,9350844.0
2019-04-01,7140,7220,7110,7200,8702,67326.0,9350844.0
2019-04-02,7120,7210,7120,7190,3300,67233.0,9350844.0
2019-04-03,7180,7220,7140,7220,10324,67513.0,9350844.0
2019-04-04,7200,7490,7200,7340,21118,68635.0,9350844.0
2019-04-05,7340,7500,7340,7460,15450,69757.0,9350844.0
2019-04-08,7470,7600,7470,7550,9990,70599.0,9350844.0
2019-04-09,7550,7580,7490,7520,9851,70318.0,9350844.0
2019-04-10,7650,7650,7410,7570,16736,70786.0,9350844.0
2019-04-11,7560,7600,7430,7570,9564,70786.0,9350844.0
2019-04-12,7570,7590,7440,7570,6641,70786.0,9350844.0
2019-04-15,7650,7650,7520,7570,2930,70786.0,9350844.0
2019-04-16,7570,7570,7350,7440,8217,69570.0,9350844.0
2019-04-17,7510,7570,7360,7490,7803,70038.0,9350844.0
2019-04-18,7490,7520,7390,7470,3228,69851.0,9350844.0
2019-04-19,7400,7450,7300,7430,10903,69477.0,9350844.0
2019-04-22,7480,7480,7340,7430,3658,69477.0,9350844.0
2019-04-23,7420,7420,7280,7380,3646,69009.0,9350844.0
2019-04-24,7420,7420,7230,7310,11489,68355.0,9350844.0
2019-04-25,7240,7310,7130,7270,11780,67981.0,9350844.0
2019-04-26,7270,7280,7130,7190,5794,67233.0,9350844.0
2019-04-29,7270,7270,7110,7200,4832,67326.0,9350844.0
2019-04-30,7200,7200,7100,7180,8232,67139.0,9350844.0
2019-05-02,7050,7270,7050,7220,8328,67513.0,9350844.0
2019-05-03,7130,7310,7130,7280,6889,68074.0,9350844.0
2019-05-07,7310,7310,7190,7310,4187,68355.0,9350844.0
2019-05-08,7290,7290,7160,7170,5204,67046.0,9350844.0
2019-05-09,7090,7300,7000,7150,16396,66859.0,9350844.0
2019-05-10,7020,7140,7000,7080,9888,66204.0,9350844.0
2019-05-13,7080,7230,6980,7070,9071,66110.0,9350844.0
2019-05-14,6840,7100,6840,6910,14003,64614.0,9350844.0
2019-05-15,7010,7100,6840,7090,6388,66297.0,9350844.0
2019-05-16,7100,7260,7010,7050,2612,65923.0,9350844.0
2019-05-17,7050,7090,6980,7030,3429,65736.0,9350844.0
2019-05-20,7100,7100,6930,7000,3948,65456.0,9350844.0
2019-05-21,7050,7060,6960,7020,2224,65643.0,9350844.0
2019-05-22,7020,7020,6930,6970,7032,65175.0,9350844.0
2019-05-23,6970,7030,6880,6950,6844,64988.0,9350844.0
2019-05-24,6810,6940,6730,6900,11866,64521.0,9350844.0
2019-05-27,6720,6960,6720,6900,4612,64521.0,9350844.0
2019-05-28,6900,6950,6830,6910,3774,64614.0,9350844.0
2019-05-29,7000,7000,6810,6950,3862,64988.0,9350844.0
2019-05-30,6950,6950,6800,6950,4772,64988.0,9350844.0
2019-05-31,6950,6970,6800,6950,3267,64988.0,9350844.0
2019-06-03,6950,6950,6800,6910,4234,64614.0,9350844.0
2019-06-04,6950,6980,6770,6930,4604,64801.0,9350844.0
2019-06-05,6930,6980,6820,6870,7572,64240.0,9350844.0
2019-06-07,6870,6920,6820,6860,4894,64147.0,9350844.0
2019-06-10,6990,6990,6820,6880,3588,64334.0,9350844.0
2019-06-11,6890,6960,6850,6940,11852,64895.0,9350844.0
2019-06-12,7000,7000,6880,6920,1421,64708.0,9350844.0
2019-06-13,6980,6980,6860,6930,3361,64801.0,9350844.0
2019-06-14,6990,6990,6850,6910,2301,64614.0,9350844.0
2019-06-17,7000,7000,6830,6920,5303,64708.0,9350844.0
2019-06-18,6910,6910,6830,6900,4449,64521.0,9350844.0
2019-06-19,6890,6890,6780,6840,10347,63960.0,9350844.0
2019-06-20,6840,6980,6840,6950,13042,64988.0,9350844.0
2019-06-21,6950,7040,6900,7020,12095,65643.0,9350844.0
2019-06-24,7020,7100,6880,6940,13175,64895.0,9350844.0
2019-06-25,6870,6920,6850,6910,5865,64614.0,9350844.0
2019-06-26,6910,6910,6770,6910,9178,64614.0,9350844.0
2019-06-27,6840,6900,6780,6800,14289,63586.0,9350844.0
2019-06-28,6750,6800,6650,6750,11741,63118.0,9350844.0
2019-07-01,6750,6800,6670,6740,15608,63025.0,9350844.0
2019-07-02,6680,6800,6600,6750,20833,63118.0,9350844.0
2019-07-03,6680,6800,6680,6750,3234,63118.0,9350844.0
2019-07-04,6740,6740,6640,6720,3655,62838.0,9350844.0
2019-07-05,6720,6790,6660,6720,4638,62838.0,9350844.0
2019-07-08,6770,6770,6550,6700,16736,62651.0,9350844.0
2019-07-09,6470,6720,6300,6370,48615,59565.0,9350844.0
2019-07-10,6310,6410,6260,6360,14025,59471.0,9350844.0
2019-07-11,6450,6450,6340,6400,5232,59845.0,9350844.0
2019-07-12,6480,6480,6380,6480,8422,60593.0,9350844.0
2019-07-15,6400,6520,6320,6490,4589,60687.0,9350844.0
2019-07-16,6450,6550,6420,6530,6934,61061.0,9350844.0
2019-07-17,6600,6600,6210,6390,13757,59752.0,9350844.0
2019-07-18,6100,6420,6100,6410,5674,59939.0,9350844.0
2019-07-19,6420,6490,6410,6480,6514,60593.0,9350844.0
2019-07-22,6480,6550,6380,6550,4938,61248.0,9350844.0
2019-07-23,6550,6620,6440,6550,2491,61248.0,9350844.0
2019-07-24,6620,6620,6450,6560,2820,61342.0,9350844.0
2019-07-25,6560,6560,6110,6500,13690,60780.0,9350844.0
2019-07-26,6490,6490,6250,6320,11449,59097.0,9350844.0
2019-07-29,6320,6320,6020,6240,12761,58349.0,9350844.0
2019-07-30,6050,6350,6050,6230,7117,58256.0,9350844.0
2019-07-31,6230,6300,6010,6150,4535,57508.0,9350844.0
2019-08-01,6150,6220,6150,6200,2409,57975.0,9350844.0
2019-08-02,6200,6280,6060,6280,3343,58723.0,9350844.0
2019-08-05,6280,6300,6000,6000,6807,56105.0,9350844.0
2019-08-06,5670,5980,5600,5920,10317,55357.0,9350844.0
2019-08-07,5700,5920,5700,5800,10244,54235.0,9350844.0
2019-08-08,5900,5980,5820,5940,3786,55544.0,9350844.0
2019-08-09,6100,6690,6080,6360,20555,59471.0,9350844.0
2019-08-12,6360,6540,6360,6410,3313,59939.0,9350844.0
2019-08-13,6410,6410,6160,6400,5626,59845.0,9350844.0
2019-08-14,6450,6450,6190,6190,7661,57882.0,9350844.0
2019-08-16,6190,6190,6110,6180,2242,57788.0,9350844.0
2019-08-19,6130,6230,6080,6230,757,58256.0,9350844.0
2019-08-20,6290,6350,6200,6290,1432,58817.0,9350844.0
2019-08-21,6310,6350,6230,6290,2827,58817.0,9350844.0
2019-08-22,6340,6340,6160,6320,1470,59097.0,9350844.0
2019-08-23,6340,6340,6070,6320,4402,59097.0,9350844.0
2019-08-26,6300,6320,6050,6050,3229,56573.0,9350844.0
2019-08-27,6050,6230,6050,6170,4157,57695.0,9350844.0
2019-08-28,6200,6200,6100,6160,750,57601.0,9350844.0
2019-08-29,6200,6200,6060,6130,570,57321.0,9350844.0
2019-08-30,6200,6200,6100,6160,2142,57601.0,9350844.0
2019-09-02,6280,6280,6170,6230,1590,58256.0,9350844.0
2019-09-03,6080,6280,6080,6190,4413,57882.0,9350844.0
2019-09-04,6160,6190,6050,6180,5032,57788.0,9350844.0
2019-09-05,6180,6260,6170,6220,5882,58162.0,9350844.0
2019-09-06,6220,6270,6050,6210,4046,58069.0,9350844.0
2019-09-09,6260,6260,6160,6220,1399,58162.0,9350844.0
2019-09-10,6150,6240,6040,6210,6129,58069.0,9350844.0
2019-09-11,6250,6250,6190,6240,3362,58349.0,9350844.0
2019-09-16,6240,6280,6200,6230,2522,58256.0,9350844.0
2019-09-17,6260,6260,6150,6220,2365,58162.0,9350844.0
2019-09-18,6270,6270,6150,6230,3420,58256.0,9350844.0
2019-09-19,6270,6270,6170,6230,799,58256.0,9350844.0
2019-09-20,6270,6270,6180,6230,7148,58256.0,9350844.0
2019-09-23,6270,6280,6180,6270,1647,58630.0,9350844.0
2019-09-24,6280,6280,6190,6250,3865,58443.0,9350844.0
2019-09-25,6250,6290,6000,6230,15521,58256.0,9350844.0
2019-09-26,6030,6180,6030,6120,10142,57227.0,9350844.0
2019-09-27,6040,6090,6020,6050,7904,56573.0,9350844.0
2019-09-30,6050,6080,5960,6080,1234,56853.0,9350844.0
2019-10-01,5960,6190,5960,6080,9056,56853.0,9350844.0
2019-10-02,6040,6150,5980,6140,4563,57414.0,9350844.0
2019-10-04,6130,6150,6030,6150,4662,57508.0,9350844.0
2019-10-07,6180,6180,6060,6110,2886,57134.0,9350844.0
