에스엔유(080000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-03-18,4297,4312,4133,4316,85335,72970.0,5032413.0
2010-03-19,4314,4760,4270,4731,273914,80015.0,5032413.0
2010-03-22,4729,4878,4640,4806,150958,81273.0,5032413.0
2010-03-23,4805,4865,4685,4821,117328,81525.0,5032413.0
2010-03-24,4865,4895,4701,4821,131475,81525.0,5032413.0
2010-03-25,4745,4939,4612,4851,126897,82028.0,5032413.0
2010-03-26,4909,5192,4865,5089,200107,86054.0,5032413.0
2010-03-29,4998,5133,4880,4984,103201,84293.0,5032413.0
2010-03-30,4998,5028,4849,4984,51314,84293.0,5032413.0
2010-03-31,5028,5088,4895,4895,28064,82783.0,5032413.0
2010-04-01,4895,5073,4805,5044,103327,85299.0,5032413.0
2010-04-02,5056,5354,4982,5179,241326,87564.0,5032413.0
2010-04-05,5175,5220,4758,4866,117225,82280.0,5032413.0
2010-04-06,4909,4924,4716,4851,103021,82028.0,5032413.0
2010-04-07,4805,4969,4731,4731,83164,80015.0,5032413.0
2010-04-08,4789,4982,4699,4970,63369,84041.0,5032413.0
2010-04-09,4998,5117,4849,5000,88903,84545.0,5032413.0
2010-04-12,5042,5235,4952,5059,152582,85551.0,5032413.0
2010-04-13,5088,5237,4954,5208,119979,88067.0,5032413.0
2010-04-14,5266,5370,5147,5148,113001,87061.0,5032413.0
2010-04-15,5205,5473,5116,5476,240318,92596.0,5032413.0
2010-04-16,5473,5577,5324,5536,122104,93603.0,5032413.0
2010-04-19,5415,5475,5266,5386,110775,91820.0,5072913.0
2010-04-20,5356,5490,5177,5341,123638,91059.0,5072913.0
2010-04-21,5356,5727,5356,5639,199071,96132.0,5072913.0
2010-04-22,5815,6425,5652,6161,596564,105009.0,5072913.0
2010-04-23,6216,6410,6083,6190,247566,105517.0,5072913.0
2010-04-26,6159,6367,5951,6368,263918,108560.0,5072913.0
2010-04-27,6472,6679,6264,6353,240536,108307.0,5072913.0
2010-04-28,6114,6829,6025,6830,235531,116423.0,5072913.0
2010-04-29,6992,6992,6397,6472,269533,110336.0,5072913.0
2010-04-30,6517,6665,6323,6621,187100,112872.0,5072913.0
2010-05-03,6427,6621,6248,6488,110452,110590.0,5072913.0
2010-05-04,6604,6693,6023,6146,252446,104756.0,5072913.0
2010-05-06,5891,6367,5876,6175,161361,105263.0,5072913.0
2010-05-07,5951,6293,5891,6235,130906,106278.0,5072913.0
2010-05-10,6484,7154,6395,7157,416986,122004.0,5072913.0
2010-05-11,7526,7660,6976,7262,807192,123779.0,5072913.0
2010-05-12,7186,7484,6814,7440,690745,126823.0,5072913.0
2010-05-13,7468,7677,7200,7455,447449,127076.0,5072913.0
2010-05-14,7394,7974,7335,7945,441105,135447.0,5072913.0
2010-05-17,7824,8166,7511,7619,322461,129867.0,5072913.0
2010-05-18,7824,7839,6857,6964,495809,118706.0,5072913.0
2010-05-19,6769,6829,6337,6785,361120,115662.0,5072913.0
2010-05-20,6695,6918,5772,5952,419060,101458.0,5072913.0
2010-05-24,5787,6175,5727,5922,227895,100951.0,5072913.0
2010-05-25,5816,5876,5147,5490,322529,93595.0,5072913.0
2010-05-26,5564,6100,5519,6100,489347,103995.0,5072913.0
2010-05-27,5949,6380,5874,6310,428708,107546.0,5072913.0
2010-05-28,6412,6412,6011,6011,406685,102473.0,5072913.0
2010-05-31,6038,6470,6009,6250,288563,106531.0,5072913.0
2010-06-01,6306,6395,6127,6250,238476,106531.0,5072913.0
2010-06-03,6395,6559,6276,6294,182306,107292.0,5072913.0
2010-06-04,6278,6382,6129,6204,166869,105770.0,5072913.0
2010-06-07,5889,6053,5815,5997,148846,102219.0,5072913.0
2010-06-08,6069,6472,5996,6472,276062,110336.0,5072913.0
2010-06-09,6529,6872,6395,6458,401367,110082.0,5072913.0
2010-06-10,6663,7422,6499,7425,834609,126569.0,5072913.0
2010-06-11,7422,7779,7199,7574,520592,129106.0,5072913.0
2010-06-14,7586,7868,7347,7559,301655,128852.0,5072913.0
2010-06-15,6932,7111,6546,6874,781487,117681.0,5094413.0
2010-06-16,6976,7899,6887,7559,743685,129398.0,5094413.0
2010-06-17,7586,8285,7467,7842,489979,134238.0,5094413.0
2010-06-18,7675,8181,7675,7842,230714,134238.0,5094413.0
2010-06-21,7972,8032,7526,7827,198030,133983.0,5094413.0
2010-06-22,7692,7900,7513,7588,120638,129908.0,5094413.0
2010-06-23,7526,7928,7511,7678,85530,131436.0,5094413.0
2010-06-24,7794,7854,7422,7812,114388,133728.0,5094413.0
2010-06-25,7796,8019,7588,7945,187884,136021.0,5094413.0
2010-06-28,8032,8657,7988,8541,329692,146210.0,5094413.0
2010-06-29,8538,8761,8107,8302,294563,132455.0,5094413.0
2010-06-30,8060,8586,8043,8525,142098,136021.0,5094413.0
2010-07-01,8588,8971,8524,8812,182984,140606.0,5094413.0
2010-07-02,8812,8971,8237,8477,156326,135257.0,5094413.0
2010-07-05,8474,8714,8235,8525,113417,136021.0,5094413.0
2010-07-06,8556,8652,8332,8605,55322,137294.0,5094413.0
2010-07-07,8652,8684,8381,8381,57489,133728.0,5094413.0
2010-07-08,8491,8522,8347,8429,45046,134493.0,5094413.0
2010-07-09,8426,8857,8298,8749,108545,139587.0,5094413.0
2010-07-12,8873,9895,8714,9739,302933,155380.0,5094413.0
2010-07-13,9674,10056,9625,9802,138014,156398.0,5094413.0
2010-07-14,9993,10999,9945,10696,335360,170663.0,5094413.0
2010-07-15,10694,11747,10566,10856,302000,173210.0,5094413.0
2010-07-16,10916,11156,10359,10712,179535,170918.0,5094413.0
2010-07-19,10662,11364,10662,11064,121890,176521.0,5094413.0
2010-07-20,11334,12068,11111,12069,227053,192569.0,5094413.0
2010-07-21,12290,12353,10406,10920,484195,174229.0,5094413.0
2010-07-22,11140,11140,9767,10377,396484,167323.0,5148413.0
2010-07-23,10664,10759,9802,10217,171963,164749.0,5148413.0
2010-07-26,10152,10328,9865,9993,171313,161145.0,5148413.0
2010-07-27,10344,10696,10041,10217,410944,164749.0,5148413.0
2010-07-28,10359,10359,9672,9866,207869,159086.0,5148413.0
2010-07-29,9929,10121,9131,9674,289504,155997.0,5148413.0
2010-07-30,9528,9623,8938,9068,213749,146215.0,5148413.0
2010-08-02,8940,9466,8940,9115,102440,146987.0,5148413.0
2010-08-03,9145,9336,8778,9196,102257,148274.0,5148413.0
2010-08-04,9243,9785,9243,9259,141113,149304.0,5148413.0
2010-08-05,9448,9464,8458,8749,199022,141067.0,5148413.0
2010-08-06,8747,8843,8444,8700,89044,140294.0,5148413.0
2010-08-09,8620,9594,8524,9595,164228,154710.0,5148413.0
2010-08-10,9735,9879,9304,9611,91256,154967.0,5148413.0
2010-08-11,9672,9688,8810,9212,131690,148532.0,5148413.0
2010-08-12,9002,9513,9002,9196,87111,148274.0,5148413.0
2010-08-13,9194,9802,9194,9387,210088,151363.0,5148413.0
2010-08-16,10277,10751,9946,10751,478082,58434.0,5148413.0
2010-08-17,10940,12361,10466,12030,712498,65385.0,5148413.0
2010-08-18,12077,12740,11556,12030,390927,65385.0,5148413.0
2010-08-19,11887,12740,11887,12267,222214,66672.0,5148413.0
2010-08-20,12029,12550,11698,11840,229553,64355.0,5148413.0
2010-08-23,11745,12456,11366,11367,256194,61781.0,5148413.0
2010-08-24,11272,11556,10324,10799,612831,58692.0,5148413.0
2010-08-25,10372,11082,10324,10514,638242,57147.0,5148413.0
2010-08-26,10656,10798,9614,9851,437897,53543.0,5148413.0
2010-08-27,9614,9898,9443,9804,390739,67522.0,6523904.0
2010-08-30,9803,9993,9519,9520,236643,65565.0,6523904.0
2010-08-31,9425,9519,9036,9207,273397,63412.0,6523904.0
2010-09-01,9377,10514,9301,10041,520269,69153.0,6523904.0
2010-09-02,9946,10656,9614,9757,644509,67196.0,6523904.0
2010-09-03,9756,9803,9320,9368,472296,64521.0,6523904.0
2010-09-06,9453,10751,9169,10751,2229136,219714.0,19358024.0
2010-09-07,10845,11319,10135,10135,2021519,207131.0,19358024.0
2010-09-08,10088,10751,9898,10704,1241363,218746.0,19358024.0
2010-09-09,10751,12219,10656,11888,3244401,242943.0,19358024.0
2010-09-10,11982,12314,11651,11840,1313589,241975.0,19358024.0
2010-09-13,12029,12361,11745,11888,1102797,242943.0,19358024.0
2010-09-14,12124,12456,11745,11840,1165064,241975.0,19358024.0
2010-09-15,11793,11840,10088,10609,2540978,216810.0,19358024.0
2010-09-16,10798,11414,10703,11130,1257736,227457.0,19358024.0
2010-09-17,11130,11272,10893,10893,444205,222617.0,19358024.0
2010-09-20,10987,11366,10893,10988,678254,224553.0,19358024.0
2010-09-24,10893,11130,10324,10514,577362,214874.0,19358024.0
2010-09-27,10703,10751,9898,10041,858186,205195.0,19358024.0
2010-09-28,10182,10703,9756,10514,977750,214874.0,19358024.0
2010-09-29,10703,11272,10656,11035,1123980,225521.0,19358024.0
2010-09-30,10940,11177,10561,10751,697962,219714.0,19358024.0
2010-10-01,10845,11461,10845,11462,1191514,234232.0,19358024.0
2010-10-04,11745,11840,11319,11414,876894,233264.0,19358024.0
2010-10-05,11461,11745,11272,11414,545004,233264.0,19358024.0
2010-10-06,11651,11698,11082,11556,870906,236168.0,19358024.0
2010-10-07,11698,12124,11414,11556,912763,236168.0,19358024.0
2010-10-08,11603,11651,11272,11556,435302,236168.0,19358024.0
2010-10-11,11603,11793,11177,11320,474373,231328.0,19358024.0
2010-10-12,11414,11508,10656,10941,555065,223585.0,19358024.0
2010-10-13,11082,11272,10845,11225,387565,229393.0,19358024.0
2010-10-14,11319,11698,11035,11604,549285,237136.0,19358024.0
2010-10-15,11698,13024,11698,12693,2251920,259398.0,19358024.0
2010-10-18,13071,14445,12929,13830,2892363,282627.0,19358024.0
2010-10-19,13924,14255,13450,13972,1324363,285531.0,19358024.0
2010-10-20,13734,14824,13687,14161,1265049,289402.0,19358024.0
2010-10-21,14350,14587,13877,13924,890530,284563.0,19358024.0
2010-10-22,14161,14398,13261,14209,1052449,290370.0,19358024.0
2010-10-25,14776,15487,14540,14919,1146161,304889.0,19358024.0
2010-10-26,14729,15013,14113,14966,1177694,305857.0,19358024.0
2010-10-27,14966,15250,14634,14635,671184,299081.0,19358024.0
2010-10-28,14634,14966,14113,14209,692216,290370.0,19358024.0
2010-10-29,14540,14587,13640,14256,638303,291338.0,19358024.0
2010-11-01,14445,14492,13734,14256,620311,291338.0,19358024.0
2010-11-02,14019,14255,13213,13498,1218628,275852.0,19358024.0
2010-11-03,13498,13592,12029,12314,3062298,251654.0,19358024.0
2010-11-04,12408,13119,12266,12646,1398119,258430.0,19358024.0
2010-11-05,13024,13024,12408,12504,786659,255526.0,19358024.0
2010-11-08,12456,12503,11887,12030,721363,245847.0,19358024.0
2010-11-09,12266,12929,12219,12930,790655,264237.0,19358024.0
2010-11-10,12740,12882,12456,12646,493336,258430.0,19358024.0
2010-11-11,12645,12882,12408,12409,391453,253590.0,19358024.0
2010-11-12,12456,12503,11366,11651,961624,238104.0,19358024.0
2010-11-15,11651,12219,11556,12030,541295,245847.0,19358024.0
2010-11-16,12029,12124,11651,11651,295015,238104.0,19358024.0
2010-11-17,11319,12029,11130,11888,316422,242943.0,19358024.0
2010-11-18,12172,12550,12077,12267,500853,250686.0,19358024.0
2010-11-19,12266,12456,11982,12030,308013,245847.0,19358024.0
2010-11-22,12124,12550,12124,12551,456847,256494.0,19358024.0
2010-11-23,12835,13403,12787,12930,1143674,264237.0,19358024.0
2010-11-24,12124,13119,12124,13119,763466,268109.0,19358024.0
2010-11-25,13498,13782,13024,13025,989907,266173.0,19358024.0
2010-11-26,13166,13261,12077,12267,919517,250686.0,19358024.0
2010-11-29,12266,12456,11935,12314,457272,251654.0,19358024.0
2010-11-30,12266,13024,12266,12693,571062,259398.0,19358024.0
2010-12-01,12787,12977,12598,12977,398462,265205.0,19358024.0
2010-12-02,13119,13166,12740,12788,606018,261333.0,19358024.0
2010-12-03,12977,13071,12598,12788,534279,261333.0,19358024.0
2010-12-06,12882,13640,12740,13640,1039877,278756.0,19358024.0
2010-12-07,13640,14113,13308,13546,1102575,276820.0,19358024.0
2010-12-08,13450,13782,13213,13356,470624,272948.0,19358024.0
2010-12-09,13592,13924,13450,13546,467759,276820.0,19358024.0
2010-12-10,15250,15534,15155,15535,1464047,317472.0,19358024.0
2010-12-13,16481,17571,16150,16956,5105844,346509.0,19358024.0
2010-12-14,16766,17145,16292,16671,2167777,340701.0,19358024.0
2010-12-15,16671,16718,15913,16103,1488840,329086.0,19358024.0
2010-12-16,16197,16860,15724,15961,2079236,326183.0,19358024.0
2010-12-17,16197,16245,15345,15677,1293369,320375.0,19358024.0
2010-12-20,15297,15440,14824,15108,987519,308760.0,19358024.0
2010-12-21,15534,16339,15440,15866,1478655,324247.0,19358024.0
2010-12-22,15771,15818,15203,15203,810285,310696.0,19358024.0
2010-12-23,15155,15345,14729,14919,560728,304889.0,19358024.0
2010-12-24,14871,15676,14871,15298,722293,330001.0,20433470.0
2010-12-27,15440,15771,15155,15156,476107,326936.0,20433470.0
2010-12-28,15108,16103,14729,15819,886605,341239.0,20433470.0
2010-12-29,16103,16434,15960,16150,788234,348391.0,20433470.0
2010-12-30,16245,16908,16008,16624,870790,358607.0,20433470.0
2011-01-03,17097,17145,16434,16482,694201,355542.0,20433470.0
2011-01-04,16860,16908,16434,16529,516857,356564.0,20433470.0
2011-01-05,16481,17808,16245,17713,1895419,382106.0,20433470.0
2011-01-06,17950,20365,17902,19040,7614915,410713.0,20433470.0
2011-01-07,18755,19181,18423,18708,1664170,403561.0,20433470.0
2011-01-10,18707,19465,18471,18850,1224613,406626.0,20433470.0
2011-01-11,18613,18802,17997,18045,1057286,389258.0,20433470.0
2011-01-12,18044,18897,17997,18897,1047122,407648.0,20433470.0
2011-01-13,19086,19134,18660,18945,675849,408669.0,20433470.0
2011-01-14,18755,18850,18329,18566,512885,400496.0,20433470.0
2011-01-17,18755,18802,17666,17761,623871,383128.0,20433470.0
2011-01-18,17713,19513,17713,19229,2012403,414799.0,20433470.0
2011-01-19,19323,19939,18992,19040,1124944,410713.0,20433470.0
2011-01-20,19228,19702,19086,19182,688793,413778.0,20433470.0
2011-01-21,18944,19371,18329,18471,693257,398453.0,20433470.0
2011-01-24,18329,18707,18329,18376,391818,396409.0,20433470.0
2011-01-25,18613,19086,18092,18282,512329,394366.0,20433470.0
2011-01-26,18660,19418,18613,19182,834507,413778.0,20433470.0
2011-01-27,19228,19560,18850,19040,563785,410713.0,20433470.0
2011-01-28,19039,19844,18992,19182,791204,413778.0,20433470.0
2011-01-31,18802,19986,18802,19560,913896,421951.0,20433470.0
2011-02-01,19986,20649,19513,19560,1115125,421951.0,20433470.0
2011-02-07,20081,20744,19844,20745,856285,447493.0,20433470.0
2011-02-08,20933,21076,20270,20460,692575,441363.0,20433470.0
2011-02-09,20318,20555,19607,19608,634972,422973.0,20433470.0
2011-02-10,19560,20223,19560,20034,460934,432168.0,20433470.0
2011-02-11,20176,20649,19797,19939,599973,430125.0,20433470.0
2011-02-14,20365,20460,19702,19987,369607,431146.0,20433470.0
2011-02-15,20176,20791,20034,20792,809396,448515.0,20433470.0
2011-02-16,21170,22023,21123,21360,1152089,460775.0,20433470.0
2011-02-17,21597,22212,20839,22213,1345529,479165.0,20433470.0
2011-02-18,22544,22875,21975,22355,899213,482230.0,20433470.0
2011-02-21,22212,22307,21691,21692,511146,467926.0,20433470.0
2011-02-22,21312,21928,20933,21171,605787,456688.0,20433470.0
2011-02-23,20839,21028,20034,20176,834353,435233.0,20433470.0
2011-02-24,19749,19892,18186,18282,1468216,394366.0,20433470.0
2011-02-25,18660,20555,18471,20176,1281784,435233.0,20433470.0
2011-02-28,20176,20365,18944,19087,1105958,411734.0,20433470.0
2011-03-02,18565,19465,18565,18945,934470,408669.0,20433470.0
2011-03-03,19323,20176,19276,19703,869254,425016.0,20433470.0
2011-03-04,20081,20128,19560,19845,493606,428081.0,20433470.0
2011-03-07,19655,19655,19134,19182,531832,413778.0,20433470.0
2011-03-08,19418,19797,19371,19655,664311,423995.0,20433470.0
2011-03-09,19702,19749,18802,18945,829219,408669.0,20433470.0
2011-03-10,18755,18850,17855,18187,841060,392323.0,20433470.0
2011-03-11,18518,18755,17618,17761,996600,383128.0,20433470.0
2011-03-14,17429,18092,16766,17713,914292,382106.0,20433470.0
2011-03-15,17713,18234,15440,16387,992778,353499.0,20433470.0
2011-03-16,16576,17050,15771,16861,956710,363716.0,20433470.0
2011-03-17,16008,16529,16008,16387,586850,353499.0,20433470.0
2011-03-18,16671,17429,16481,17382,935115,374954.0,20433470.0
2011-03-21,17902,18329,17808,18140,704468,391301.0,20433470.0
2011-03-22,18234,18329,17523,17619,579307,380063.0,20433470.0
2011-03-23,17666,18092,17287,17713,414458,382106.0,20433470.0
2011-03-24,17950,17997,17381,17619,438642,380063.0,20433470.0
2011-03-25,17808,18139,17571,17950,495651,387214.0,20433470.0
2011-03-28,18376,18707,18092,18187,643617,392323.0,20433470.0
2011-03-29,18139,18565,17855,18329,627723,395388.0,20433470.0
2011-03-30,18471,18565,18139,18187,372258,392323.0,20433470.0
2011-03-31,18281,18329,17855,18187,377165,392323.0,20433470.0
2011-04-01,18139,19560,18139,19560,1700758,421951.0,20433470.0
2011-04-04,19749,19939,19228,19324,757447,416843.0,20433470.0
2011-04-05,19371,19655,18850,19466,734422,419908.0,20433470.0
2011-04-06,19465,19513,18660,18755,893969,404583.0,20433470.0
2011-04-07,18707,18897,18234,18424,591741,397431.0,20433470.0
2011-04-08,18613,18707,17902,17903,691770,386193.0,20433470.0
2011-04-11,17760,18186,17429,17524,630397,378019.0,20433470.0
2011-04-12,17618,17997,17429,17666,397499,381084.0,20433470.0
2011-04-13,17523,17618,16766,17003,719351,366781.0,20433470.0
2011-04-14,17097,17476,16908,17003,377749,366781.0,20433470.0
2011-04-15,17097,17145,16197,16198,802441,349412.0,20433470.0
2011-04-18,16245,16245,14729,14730,1363884,317740.0,20433470.0
2011-04-19,14682,15629,14587,15393,830784,332044.0,20433470.0
2011-04-20,15629,16529,15534,16103,914100,347369.0,20433470.0
2011-04-21,16339,16481,15534,15535,591566,335109.0,20433470.0
2011-04-22,15629,15818,14776,15108,667200,325914.0,20433470.0
2011-04-25,15203,15818,15108,15582,443942,336131.0,20433470.0
2011-04-26,15629,15629,14871,15061,449642,324892.0,20433470.0
2011-04-27,15487,16481,15440,15724,1280598,339196.0,20433470.0
2011-04-28,15724,15913,15061,15108,479143,325914.0,20433470.0
2011-04-29,15155,15534,14682,15440,429337,333066.0,20433470.0
2011-05-02,15440,16055,15440,15772,446110,340217.0,20433470.0
2011-05-03,15913,16387,15676,15677,659377,338174.0,20433470.0
2011-05-04,15913,15913,15203,15203,297557,327957.0,20433470.0
2011-05-06,14776,15203,14776,15014,225509,323870.0,20433470.0
2011-05-09,15108,15297,14871,14919,205596,321827.0,20433470.0
2011-05-11,14871,15345,14871,14872,375235,320805.0,20433470.0
2011-05-12,14776,15155,14776,14872,208937,320805.0,20433470.0
2011-05-13,15061,16245,14919,16103,920744,347369.0,20433470.0
2011-05-16,16434,16813,16103,16150,825251,348391.0,20433470.0
2011-05-17,16245,16245,15724,15772,399919,340217.0,20433470.0
2011-05-18,15866,16245,15676,15772,476317,340217.0,20433470.0
2011-05-19,15866,16103,14871,14872,487311,320805.0,20433470.0
2011-05-20,14729,15108,14255,14398,434469,310589.0,20433470.0
2011-05-23,14303,14824,13734,13877,306136,299350.0,20433470.0
2011-05-24,13545,13924,13356,13830,262450,298329.0,20433470.0
2011-05-25,14161,14634,13877,13924,365055,300372.0,20433470.0
2011-05-26,14161,14540,14019,14303,249304,308545.0,20433470.0
2011-05-27,14398,14729,14208,14303,250766,308545.0,20433470.0
2011-05-30,14682,15155,14540,14919,409131,321827.0,20433470.0
2011-05-31,15108,15203,14587,15203,323868,327957.0,20433470.0
2011-06-01,15440,15440,14729,14730,191314,317740.0,20433470.0
2011-06-02,14208,15108,14113,15014,297892,323870.0,20433470.0
2011-06-03,15061,15108,14492,14493,149864,312632.0,20433470.0
2011-06-07,14303,14492,13687,13688,232078,295264.0,20433470.0
2011-06-08,13687,13924,12503,12882,534132,277895.0,20433470.0
2011-06-09,12740,13498,12693,13025,362745,280960.0,20433470.0
2011-06-10,13261,13308,11840,11983,707798,258483.0,20433470.0
2011-06-13,11840,12124,10609,11035,771318,238050.0,20433470.0
2011-06-14,10893,11556,10893,10988,610223,237028.0,20433470.0
2011-06-15,11177,11556,11082,11225,447949,242137.0,20433470.0
2011-06-16,10987,11272,10751,10893,346300,234985.0,20433470.0
2011-06-17,11035,11130,10088,10230,568035,220681.0,20433470.0
2011-06-20,10419,10466,9472,9567,484702,206378.0,20433470.0
2011-06-21,9803,10088,9709,10088,491775,217616.0,20433470.0
2011-06-22,10372,10609,10040,10135,544153,218638.0,20433470.0
2011-06-23,10088,10751,9756,10562,521627,227833.0,20433470.0
2011-06-24,10419,11224,10419,11130,558599,240093.0,20433470.0
2011-06-27,10940,11414,10845,11177,368490,241115.0,20433470.0
2011-06-28,11461,11935,11224,11462,682905,247245.0,20433470.0
2011-06-29,11745,11982,11319,11746,489932,253375.0,20433470.0
2011-06-30,11698,11935,11414,11793,279682,254397.0,20433470.0
2011-07-01,11840,12029,11556,11651,374426,251332.0,20433470.0
2011-07-04,11793,12361,11698,12314,755253,265635.0,20433470.0
2011-07-05,12314,12408,12029,12361,324192,266657.0,20433470.0
2011-07-06,12314,12314,11935,12030,196071,259505.0,20433470.0
2011-07-07,12124,12882,11887,12882,598334,277895.0,20433470.0
2011-07-08,12977,13119,12740,12835,305798,276874.0,20433470.0
2011-07-11,12740,12882,12219,12219,248881,263592.0,20433470.0
2011-07-12,11887,12029,11461,11556,317864,249288.0,20433470.0
2011-07-13,11556,11935,11556,11651,193285,251332.0,20433470.0
2011-07-14,11793,12124,11698,11888,217197,256440.0,20433470.0
2011-07-15,11793,12693,11793,12693,417933,273808.0,20433470.0
2011-07-18,12835,13308,12598,13119,622550,283004.0,20433470.0
2011-07-19,13119,13877,13071,13403,676100,289134.0,20433470.0
2011-07-20,13782,13829,13071,13214,365510,285047.0,20433470.0
2011-07-21,13213,13545,12977,13309,264518,287090.0,20433470.0
2011-07-22,13545,13545,12645,12693,416096,273808.0,20433470.0
2011-07-25,12693,13024,12645,12693,206230,273808.0,20433470.0
2011-07-26,12835,13356,12740,13356,419036,288112.0,20433470.0
2011-07-27,13261,13450,12977,12977,296443,279939.0,20433470.0
2011-07-28,12645,13166,12550,13072,313437,281982.0,20433470.0
2011-07-29,13356,13687,12456,12646,724008,272787.0,20433470.0
2011-08-01,12929,13261,12787,13214,357190,285047.0,20433470.0
2011-08-02,13166,14350,13119,14209,1650043,306502.0,20433470.0
2011-08-03,14066,15061,13592,14730,2152653,317740.0,20433470.0
2011-08-04,15061,15440,14113,14114,1580867,304459.0,20433470.0
2011-08-05,13403,13782,12740,12977,1110552,279939.0,20433470.0
2011-08-08,12550,13119,11035,11035,1998239,238050.0,20433470.0
2011-08-09,10088,10798,9425,10183,1441272,219660.0,20433470.0
2011-08-10,10751,11556,10609,10893,1241667,234985.0,20433470.0
2011-08-11,9993,11840,9946,11556,954913,249288.0,20433470.0
2011-08-12,12077,12503,11272,11651,1044318,251332.0,20433470.0
2011-08-16,12456,12882,12266,12646,1284559,272787.0,20433470.0
2011-08-17,12645,13213,12266,12693,992264,273808.0,20433470.0
2011-08-18,13024,13403,12172,12456,869723,268700.0,20433470.0
2011-08-19,11651,11982,10609,10609,730845,228855.0,20433470.0
2011-08-22,10609,11177,10088,10372,685152,223746.0,20433470.0
2011-08-23,10798,11130,10609,11130,552073,240093.0,20433470.0
