버킷스튜디오(066410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-03,5604,5675,5226,5487,227006,71538.0,61670933.0
2017-08-04,5486,5817,5392,5487,651709,71538.0,61670933.0
2017-08-07,5534,5604,5462,5487,163425,71538.0,61670933.0
2017-08-08,5534,5604,5344,5510,164839,71847.0,61670933.0
2017-08-09,5462,5581,5416,5464,163869,71230.0,61670933.0
2017-08-10,5416,5462,5108,5203,283647,67838.0,61670933.0
2017-08-11,5061,5250,4943,5014,272155,65371.0,61670933.0
2017-08-14,4989,5131,4989,5132,113515,66913.0,61670933.0
2017-08-16,5131,5202,5013,5061,171818,65988.0,61670933.0
2017-08-17,5131,5250,5013,5180,113373,67530.0,61670933.0
2017-08-18,5179,5202,5084,5156,45625,67221.0,61670933.0
2017-08-21,5179,5179,5037,5037,143486,65680.0,61670933.0
2017-08-22,5061,5273,5037,5203,171470,67838.0,61670933.0
2017-08-23,5226,5320,5155,5250,193310,68455.0,61670933.0
2017-08-24,5226,5320,5202,5298,102323,69071.0,61670933.0
2017-08-25,5297,5297,5155,5298,81813,69071.0,61670933.0
2017-08-28,5297,5368,5202,5227,118798,68146.0,61670933.0
2017-08-29,5250,5250,5084,5109,127323,66605.0,61670933.0
2017-08-30,5131,5250,5131,5180,86802,67530.0,61670933.0
2017-08-31,5250,5628,5179,5392,722449,70305.0,61670933.0
2017-09-01,5368,5510,5226,5274,272288,68763.0,61670933.0
2017-09-04,5179,5416,5084,5274,222830,68763.0,61670933.0
2017-09-05,5297,5368,5108,5156,199458,67221.0,61670933.0
2017-09-06,5179,5273,5108,5109,143429,66605.0,61670933.0
2017-09-07,5108,5202,5037,5109,333060,66605.0,61670933.0
2017-09-08,5108,5179,5013,5014,269276,65371.0,61670933.0
2017-09-11,5013,5061,4800,4872,315097,63521.0,61670933.0
2017-09-12,4919,4919,4800,4872,128968,63521.0,61670933.0
2017-09-13,4919,5084,4824,4967,248240,64754.0,61670933.0
2017-09-14,5061,6314,4989,5795,15003313,75547.0,61670933.0
2017-09-15,5817,5841,5131,5132,4651925,66913.0,61670933.0
2017-09-18,5061,5179,4847,4849,3084269,63213.0,61670933.0
2017-09-19,4895,4943,3987,4324,9442066,56367.0,61670933.0
2017-09-20,4342,4436,4214,4257,1583987,55504.0,61670933.0
2017-09-21,4374,4412,4204,4205,1070524,54825.0,61670933.0
2017-09-22,4153,4209,3991,4068,994187,53037.0,61670933.0
2017-09-25,4067,4389,3372,3373,2545201,43971.0,61670933.0
2017-09-26,3215,3760,3169,3496,3176366,45575.0,61670933.0
2017-09-27,3547,3968,3480,3690,2882267,48103.0,61670933.0
2017-09-28,3688,3977,3688,3926,1083544,51187.0,61670933.0
2017-09-29,4025,4242,3830,4073,1642057,53099.0,61670933.0
2017-10-10,4081,4242,3911,4021,623373,52420.0,61670933.0
2017-10-11,3977,4138,3977,4011,307856,52297.0,61670933.0
2017-10-12,4025,4091,3982,4002,289346,52174.0,61670933.0
2017-10-13,4081,4081,3764,3784,487078,49337.0,61670933.0
2017-10-16,3764,4256,3764,3987,3497043,51989.0,61670933.0
2017-10-17,3991,4029,3835,3969,862318,51742.0,61670933.0
2017-10-18,3968,4057,3816,3903,1047893,50879.0,61670933.0
2017-10-19,3930,3973,3717,3784,860271,49337.0,61670933.0
2017-10-20,3850,3916,3688,3742,764215,48782.0,61670933.0
2017-10-23,3726,4115,3726,3898,1345923,50817.0,61670933.0
2017-10-24,3878,3973,3850,3921,466120,51125.0,61670933.0
2017-10-25,3968,4029,3897,4002,530874,52174.0,61670933.0
2017-10-26,4043,4067,3897,3931,482977,51249.0,61670933.0
2017-10-27,3939,3996,3897,3955,323854,51557.0,61670933.0
2017-10-30,3973,4209,3944,4068,1455169,53037.0,61670933.0
2017-10-31,4067,4204,4025,4205,525035,54825.0,61670933.0
2017-11-01,4223,4536,4091,4286,3051831,55874.0,61670933.0
2017-11-02,4360,4360,4204,4205,660653,54825.0,61670933.0
2017-11-03,4261,5155,4256,4498,25389368,58649.0,61670933.0
2017-11-06,4498,4559,4337,4371,2265525,56984.0,61670933.0
2017-11-07,4436,4682,4384,4394,3452863,57292.0,61670933.0
2017-11-08,4365,4389,4209,4262,1209063,55566.0,61670933.0
2017-11-09,4304,4342,4219,4257,569460,55504.0,61670933.0
2017-11-10,4233,4318,4214,4290,544547,55936.0,61670933.0
2017-11-13,4294,4304,4161,4215,640754,54949.0,61670933.0
2017-11-14,4280,4294,4219,4238,488446,55257.0,61670933.0
2017-11-15,4242,4256,4020,4149,813519,54085.0,61670933.0
2017-11-16,4153,4185,4025,4139,511833,53962.0,61670933.0
2017-11-17,4161,4256,4086,4201,550186,54764.0,61670933.0
2017-11-20,4251,4251,4161,4210,423760,54887.0,61670933.0
2017-11-21,4242,4379,4209,4309,881274,56182.0,61670933.0
2017-11-22,4346,4346,4176,4186,619018,54579.0,61670933.0
2017-11-23,4195,4389,4091,4300,878865,56059.0,61670933.0
2017-11-24,4299,4417,4299,4399,1099469,57354.0,61670933.0
2017-11-27,4436,4446,4313,4347,569651,56676.0,61670933.0
2017-11-28,4351,4379,4266,4267,379323,55627.0,61670933.0
2017-11-29,4261,4677,4261,4423,4201341,57662.0,61670933.0
2017-11-30,4426,4460,4161,4328,862552,56429.0,61670933.0
2017-12-01,4332,4365,4233,4267,528359,55627.0,61670933.0
2017-12-04,4266,4299,3935,3935,510040,51310.0,61670933.0
2017-12-05,3959,4223,3930,4224,797890,55072.0,61670933.0
2017-12-06,4138,4342,4138,4219,423460,55010.0,61670933.0
2017-12-07,4247,4323,4025,4025,523739,52482.0,61670933.0
2017-12-08,4161,4161,4020,4097,300211,53407.0,61670933.0
2017-12-11,4025,4185,4020,4135,225791,53900.0,61670933.0
2017-12-12,4190,4204,4015,4068,279019,53037.0,61670933.0
2017-12-13,4115,4115,4005,4091,250576,53345.0,61670933.0
2017-12-14,4091,4289,4020,4025,297994,52482.0,61670933.0
2017-12-15,3996,4077,3953,4002,384610,52174.0,61670933.0
2017-12-18,4001,4147,3930,4129,492148,53839.0,61670933.0
2017-12-19,4147,4147,3850,3969,642734,51742.0,61670933.0
2017-12-20,3897,4005,3783,3997,722502,52112.0,61670933.0
2017-12-21,3944,4005,3807,3817,290718,49768.0,61670933.0
2017-12-22,3788,3854,3736,3836,153728,50015.0,61670933.0
2017-12-26,3868,3868,3717,3775,147185,49213.0,61670933.0
2017-12-27,3778,3845,3760,3817,120413,49768.0,61670933.0
2017-12-28,3830,3830,3736,3808,208026,49645.0,61670933.0
2018-01-02,3845,3845,3783,3832,223145,49953.0,61670933.0
2018-01-03,3831,3897,3812,3865,115602,50385.0,61670933.0
2018-01-04,3921,3921,3821,3832,291385,49953.0,61670933.0
2018-01-05,3850,3873,3807,3808,228235,49645.0,61670933.0
2018-01-08,3783,3807,3642,3713,993972,48412.0,61670933.0
2018-01-09,3712,3746,3613,3666,480116,47795.0,61670933.0
2018-01-10,3684,3736,3636,3713,314771,48412.0,61670933.0
2018-01-11,3736,3736,3604,3604,353519,46993.0,61670933.0
2018-01-12,3618,3656,3566,3647,403435,47548.0,61670933.0
2018-01-15,3650,3650,3495,3558,361417,46377.0,61670933.0
2018-01-16,3566,3570,3329,3349,970129,43663.0,61670933.0
2018-01-17,3367,3462,3339,3377,568500,44033.0,61670933.0
2018-01-18,3405,3547,3381,3529,633751,46007.0,61670933.0
2018-01-19,3528,3561,3452,3491,309208,45513.0,61670933.0
2018-01-22,3500,3518,3448,3477,189397,45328.0,61670933.0
2018-01-23,3476,3518,3433,3477,418319,45328.0,61670933.0
2018-01-24,3490,3665,3462,3586,1883480,46747.0,61670933.0
2018-01-25,3642,3642,3528,3604,438131,46993.0,61670933.0
2018-01-26,3608,3968,3594,3808,3062845,49645.0,61670933.0
2018-01-29,3812,4020,3750,3860,998799,50323.0,61670933.0
2018-01-30,3868,3925,3774,3817,655349,49768.0,61670933.0
2018-01-31,3807,3831,3694,3718,411783,48473.0,61670933.0
2018-02-01,3722,3859,3712,3817,918055,49768.0,61670933.0
2018-02-02,3816,3878,3726,3798,567524,49522.0,61670933.0
2018-02-05,3798,3798,3650,3708,398651,48350.0,61670933.0
2018-02-06,3594,3698,3518,3685,396154,48042.0,61670933.0
2018-02-07,3746,3764,3457,3656,280856,47672.0,61670933.0
2018-02-08,3665,3694,3598,3656,95906,47672.0,61670933.0
2018-02-09,3570,3618,3504,3524,389481,45945.0,61670933.0
2018-02-12,3584,3604,3509,3572,105329,46562.0,61670933.0
2018-02-13,3576,3622,3532,3586,158886,46747.0,61670933.0
2018-02-14,3547,3613,3518,3572,97948,46562.0,61670933.0
2018-02-19,3618,3618,3532,3566,155843,46500.0,61670933.0
2018-02-20,3570,3688,3570,3647,312279,47548.0,61670933.0
2018-02-21,3680,3831,3650,3722,934330,48535.0,61670933.0
2018-02-22,3726,3788,3684,3784,253875,49337.0,61670933.0
2018-02-23,3788,3845,3688,3722,239337,48535.0,61670933.0
2018-02-26,3778,3783,3694,3722,105692,48535.0,61670933.0
2018-02-27,3764,3764,3650,3713,161189,48412.0,61670933.0
2018-02-28,3726,3726,3656,3676,151205,47918.0,61670933.0
2018-03-02,3674,3717,3613,3680,145344,47980.0,61670933.0
2018-03-05,3684,3740,3618,3690,128032,48103.0,61670933.0
2018-03-06,3774,4077,3760,3879,2666936,50570.0,61670933.0
2018-03-07,3878,3878,3778,3808,384849,49645.0,61670933.0
2018-03-08,3831,4800,3831,4262,35317642,55566.0,61670933.0
2018-03-09,4171,4374,4157,4342,6839130,56614.0,61670933.0
2018-03-12,4484,4644,4261,4262,5204944,55566.0,61670933.0
2018-03-13,4233,4271,4011,4135,2179871,53900.0,61670933.0
2018-03-14,4119,4256,4025,4257,1477113,55504.0,61670933.0
2018-03-15,4233,4280,4123,4257,1004293,55504.0,61670933.0
2018-03-16,4285,4360,4153,4177,1504772,54455.0,61670933.0
2018-03-19,4223,4285,4161,4201,1046239,54764.0,61670933.0
2018-03-20,4209,4256,4091,4101,780354,53469.0,61670933.0
2018-03-21,4157,4199,4043,4097,849131,53407.0,61670933.0
2018-03-22,4115,4237,4077,4196,691032,54702.0,61670933.0
2018-03-23,4195,4219,3953,4021,840002,52420.0,61670933.0
2018-03-26,4091,4171,3959,4129,545215,53839.0,61670933.0
2018-03-27,4167,4313,4119,4201,1259851,54764.0,61670933.0
2018-03-28,4185,4351,4171,4305,952780,56121.0,61670933.0
2018-03-29,4323,4474,4285,4352,2115379,56737.0,61670933.0
2018-03-30,4408,4408,4289,4342,708022,56614.0,61670933.0
2018-04-02,4351,4507,4251,4408,2366675,57477.0,61670933.0
2018-04-03,4327,4398,4313,4376,823668,57046.0,61670933.0
2018-04-04,4412,4422,4285,4352,713751,56737.0,61670933.0
2018-04-05,4308,4370,4256,4328,502120,56429.0,61670933.0
2018-04-06,4327,4526,4256,4352,2494866,56737.0,61670933.0
2018-04-09,4313,4351,4280,4342,562162,56614.0,61670933.0
2018-04-10,4351,4412,4289,4342,696501,56614.0,61670933.0
2018-04-11,4389,4422,4304,4309,893984,56182.0,61670933.0
2018-04-12,4313,4318,4161,4257,775819,55504.0,61670933.0
2018-04-13,4256,4294,4190,4281,394143,55812.0,61670933.0
2018-04-16,4318,4318,4237,4300,321193,56059.0,61670933.0
2018-04-17,4299,4370,4275,4371,492559,56984.0,61670933.0
2018-04-18,4389,5392,4365,4943,23055496,64446.0,61670933.0
2018-04-19,4943,4989,4710,4991,4125172,65063.0,61670933.0
2018-04-20,5013,5037,4729,4801,2460428,62596.0,61670933.0
2018-04-23,4847,5155,4725,5156,4141252,67221.0,61670933.0
2018-04-24,5108,5250,4943,5014,2936630,65371.0,61670933.0
2018-04-25,5013,5013,4800,4872,1265838,63521.0,61670933.0
2018-04-26,4919,5013,4753,4801,844710,62596.0,61670933.0
2018-04-27,4847,4943,4777,4919,845923,64138.0,61670933.0
2018-04-30,4800,4847,4649,4778,1263751,62288.0,61670933.0
2018-05-02,4753,4895,4668,4825,1098621,62904.0,61670933.0
2018-05-03,4847,5179,4729,5156,3464103,67221.0,61670933.0
2018-05-04,5155,5179,4919,4919,1427285,64138.0,61670933.0
2018-05-08,4989,4989,4729,4778,663259,62288.0,61670933.0
2018-05-09,4777,4824,4318,4626,1124982,60314.0,61670933.0
2018-05-10,4640,4672,4417,4536,962106,59142.0,61670933.0
2018-05-11,4526,4965,4526,4730,1461544,61671.0,61670933.0
2018-05-14,4729,4777,4582,4602,661229,60006.0,61670933.0
2018-05-15,4620,5557,4611,5203,9074450,67838.0,61670933.0
2018-05-16,5108,6030,5061,5653,11482618,73697.0,61670933.0
2018-05-17,5723,7331,5723,7332,30664980,95590.0,61670933.0
2018-05-18,6858,7118,6385,6433,23516710,83872.0,61670933.0
2018-05-21,6550,6835,6408,6504,6187987,84798.0,61670933.0
2018-05-23,7071,8443,6881,7852,34900883,102374.0,61670933.0
2018-05-24,7094,7993,6835,7639,14506208,99599.0,61670933.0
2018-05-25,7284,8254,7000,8018,5320472,104532.0,61670933.0
2018-05-28,8040,10074,7827,9437,12117396,123034.0,61670933.0
2018-05-29,9601,9862,8750,9366,5126666,122108.0,61670933.0
2018-05-30,9341,9673,8750,9461,4035089,123342.0,61670933.0
2018-05-31,9578,9625,7402,8373,12975729,109158.0,61670933.0
2018-06-01,8158,8277,7354,7379,5967629,96207.0,61670933.0
2018-06-04,7378,7497,6976,7261,4022673,94665.0,61670933.0
2018-06-05,7212,7757,7024,7356,3772772,95898.0,61670933.0
2018-06-07,7567,7946,7497,7757,4061376,101140.0,61670933.0
2018-06-08,7685,7970,7331,7474,3207527,97440.0,61670933.0
2018-06-11,7520,8230,7497,7757,4870711,101140.0,61670933.0
2018-06-12,7615,7757,7284,7284,2205173,94973.0,61670933.0
2018-06-14,7260,7426,6669,7284,3217351,94973.0,61670933.0
2018-06-15,7449,7781,7354,7663,2157058,99907.0,61670933.0
2018-06-18,7663,7946,7354,7829,1752215,102065.0,61670933.0
2018-06-19,8112,9980,7781,9271,25766650,120875.0,61670933.0
2018-06-20,10169,10997,9200,9744,16450366,127042.0,61670933.0
2018-06-21,10027,10051,9247,9768,3533320,127350.0,61670933.0
2018-06-22,9743,11423,9555,9839,24061443,128276.0,61670933.0
2018-06-25,9838,10808,9838,10194,7668551,132901.0,61670933.0
2018-06-26,10122,10122,9058,9082,4330207,118408.0,61670933.0
2018-06-27,9082,9625,8182,8561,6898721,111624.0,61670933.0
2018-06-28,8324,8537,7781,8088,3357554,105457.0,61670933.0
2018-06-29,8017,8324,7308,7829,4796627,102065.0,61670933.0
2018-07-02,7899,8963,7827,8798,8935378,114708.0,61670933.0
2018-07-03,8892,9743,8821,9012,17510514,117483.0,61670933.0
2018-07-04,9010,9034,8301,8539,3361852,111316.0,61670933.0
2018-07-05,8609,9341,8230,9034,5231720,117791.0,61670933.0
2018-07-06,8821,9082,8609,8798,2132965,114708.0,61670933.0
2018-07-09,8797,8940,7922,7994,3342852,104224.0,61670933.0
2018-07-10,7993,8609,7663,7994,2998044,104224.0,61670933.0
2018-07-11,8040,8064,7520,7711,2243141,100524.0,61670933.0
2018-07-12,7615,8372,7591,7781,2249951,101449.0,61670933.0
2018-07-13,7709,8206,7709,8136,1558949,106074.0,61670933.0
2018-07-16,8277,8750,7970,8254,3773466,107616.0,61670933.0
2018-07-17,8254,8419,8040,8278,1194901,107924.0,61670933.0
2018-07-18,8277,8916,8254,8703,4678077,113475.0,61670933.0
2018-07-19,8774,9247,8443,8585,5472706,112958.0,62235903.0
2018-07-20,8609,8797,8182,8373,2492197,110158.0,62235903.0
2018-07-23,8372,8372,7591,7592,1663845,99889.0,62235903.0
2018-07-24,7639,7899,7567,7663,1142860,100822.0,62235903.0
2018-07-25,7591,8040,7497,7781,1219565,102378.0,62235903.0
2018-07-26,7781,7946,7591,7711,995645,101445.0,62235903.0
2018-07-27,7709,7993,7663,7829,1683640,103000.0,62235903.0
2018-07-30,8088,8372,7591,7923,1963374,104245.0,62235903.0
2018-07-31,7709,7709,7260,7356,1954934,96777.0,62235903.0
2018-08-01,7497,7685,7308,7356,1097061,96777.0,62235903.0
2018-08-02,7308,7473,6953,7166,1369454,94287.0,62235903.0
2018-08-03,7166,7236,6858,7048,846224,92731.0,62235903.0
2018-08-06,7024,7189,6953,7024,633174,92420.0,62235903.0
2018-08-07,6929,7094,6362,6859,2581959,90242.0,62235903.0
2018-08-08,6693,6953,4800,4801,5419435,63169.0,62235903.0
2018-08-09,5202,6172,5202,5865,15335931,77173.0,62235903.0
2018-08-10,5675,6030,5250,5605,3213500,73750.0,62235903.0
2018-08-13,5557,5604,5202,5322,1903299,70015.0,62235903.0
2018-08-14,5297,6125,5226,5464,4596861,71882.0,62235903.0
2018-08-16,5462,5817,5202,5629,2172283,74061.0,62235903.0
2018-08-17,5628,5723,5344,5392,1115061,70949.0,62235903.0
2018-08-20,5438,5534,5344,5440,598759,71571.0,62235903.0
2018-08-21,5486,5510,5392,5464,577703,71882.0,62235903.0
2018-08-22,5534,5534,5297,5298,1022857,69704.0,62235903.0
2018-08-23,5344,5438,5226,5322,653929,70015.0,62235903.0
2018-08-24,5297,5344,5084,5132,1029658,67526.0,62235903.0
2018-08-27,5155,6077,4943,5558,6055773,73127.0,62235903.0
2018-08-28,5534,5723,5416,5582,1331576,73438.0,62235903.0
2018-08-29,5510,5675,5438,5440,1794924,71571.0,62235903.0
2018-08-30,5510,5723,5438,5653,1506694,74372.0,62235903.0
2018-08-31,5793,6290,5652,6292,3627791,82774.0,62235903.0
2018-09-03,6125,6172,5935,6078,2753338,79973.0,62235903.0
2018-09-04,6054,6054,5438,5582,5620425,73438.0,62235903.0
2018-09-05,5534,5652,5273,5392,4295721,70949.0,62235903.0
2018-09-06,5320,5911,5297,5629,3908933,74061.0,62235903.0
2018-09-07,5770,5889,5438,5464,2110647,71882.0,62235903.0
2018-09-10,5510,5628,5320,5322,1406178,70015.0,62235903.0
2018-09-11,5250,5510,5250,5369,1289109,70638.0,62235903.0
2018-09-12,5392,5438,5131,5440,1787920,71571.0,62235903.0
2018-09-13,5368,5438,5226,5298,714363,69704.0,62235903.0
2018-09-14,5297,5297,5108,5156,1037076,67837.0,62235903.0
2018-09-17,5108,5179,4919,5156,815415,67837.0,62235903.0
2018-09-18,5108,5226,4824,4872,1417937,64103.0,62235903.0
2018-09-19,4871,5084,4720,4825,1969731,63481.0,62235903.0
2018-09-20,4871,5392,4824,5346,2655082,70327.0,62235903.0
2018-09-21,5438,5628,5344,5392,1849624,70949.0,62235903.0
2018-09-27,5462,5462,5155,5156,795057,67837.0,62235903.0
2018-09-28,5202,5392,5061,5132,878590,67526.0,62235903.0
2018-10-01,5131,5320,5084,5109,563694,67215.0,62235903.0
2018-10-02,0,0,0,5109,0,67215.0,62235903.0
2018-10-04,4965,4989,4725,4801,1370977,63169.0,62235903.0
2018-10-05,4753,4753,4266,4314,2561503,56759.0,62235903.0
2018-10-08,4304,4663,4115,4470,1231822,58813.0,62235903.0
2018-10-10,4474,4474,4181,4181,837206,55017.0,62235903.0
2018-10-11,4091,4091,3750,3832,1542798,50411.0,62235903.0
2018-10-12,3831,4043,3783,3950,1175134,51967.0,62235903.0
2018-10-15,3296,3835,3267,3652,3678857,48046.0,62235903.0
2018-10-16,3665,4199,3656,4002,1942840,52652.0,62235903.0
2018-10-17,4025,4115,3807,3874,586126,50971.0,62235903.0
2018-10-18,3873,4011,3835,3860,441370,50784.0,62235903.0
2018-10-19,3840,3887,3731,3808,378378,50100.0,62235903.0
2018-10-22,3812,3868,3646,3746,577574,49291.0,62235903.0
2018-10-23,3750,3760,3538,3552,480020,46739.0,62235903.0
2018-10-24,3618,3688,3428,3491,716524,49620.0,67235903.0
2018-10-25,3357,3642,3357,3610,567294,51301.0,67235903.0
2018-10-26,3613,3642,3372,3410,490554,48477.0,67235903.0
2018-10-29,3405,3405,2979,2999,750521,42628.0,67235903.0
2018-10-30,2762,3239,2762,3211,655335,45653.0,67235903.0
2018-10-31,3253,3277,3083,3151,234764,44779.0,67235903.0
2018-11-01,3177,3372,3131,3311,334421,47065.0,67235903.0
2018-11-02,3395,3636,3310,3632,313760,51637.0,67235903.0
2018-11-05,3656,3750,3443,3708,236079,52713.0,67235903.0
2018-11-06,3769,3769,3542,3586,226474,50965.0,67235903.0
2018-11-07,3584,3769,3480,3595,291141,51099.0,67235903.0
2018-11-08,3688,3688,3590,3632,233486,51637.0,67235903.0
2018-11-09,3712,3712,3357,3524,356458,50091.0,67235903.0
2018-11-12,3452,3538,3357,3401,337153,48343.0,67235903.0
2018-11-13,3381,3480,3253,3482,309202,49486.0,67235903.0
2018-11-14,3480,3604,3452,3595,261596,51099.0,67235903.0
2018-11-15,3642,3665,3452,3580,168675,50898.0,67235903.0
2018-11-16,3636,3636,3452,3558,181769,50561.0,67235903.0
2018-11-19,3547,3590,3377,3430,921218,48746.0,67235903.0
2018-11-20,3419,3556,3334,3462,455491,49217.0,67235903.0
2018-11-21,3476,3518,3310,3354,539473,47670.0,67235903.0
2018-11-22,3386,3386,3239,3269,469412,46460.0,67235903.0
2018-11-23,3258,3287,3065,3122,620616,44376.0,67235903.0
2018-11-26,3121,3135,3003,3047,677244,43300.0,67235903.0
2018-11-27,3055,3055,2889,2947,591599,41888.0,67235903.0
2018-11-28,2946,2955,2823,2886,1011515,41014.0,67235903.0
2018-11-29,2932,3107,2861,2876,884427,40879.0,67235903.0
2018-11-30,2875,2922,2771,2852,866299,40543.0,67235903.0
2018-12-03,2908,2908,2814,2838,409960,40342.0,67235903.0
2018-12-04,2846,2880,2800,2866,565215,40745.0,67235903.0
2018-12-05,2837,2837,2582,2634,1437346,37450.0,67235903.0
2018-12-06,2624,2629,2383,2431,1370155,34559.0,67235903.0
2018-12-07,2440,2478,2397,2398,385917,34089.0,67235903.0
2018-12-10,2379,2780,2327,2450,1434359,34828.0,67235903.0
2018-12-11,2440,2501,2364,2417,361202,34358.0,67235903.0
2018-12-12,2435,2676,2411,2488,1011899,35366.0,67235903.0
2018-12-13,2544,2591,2468,2592,929380,36845.0,67235903.0
2018-12-14,2591,2596,2445,2498,400056,35501.0,67235903.0
2018-12-17,2482,2525,2407,2460,499356,34963.0,67235903.0
2018-12-18,2459,2586,2411,2474,904752,35164.0,67235903.0
2018-12-19,2426,2554,2426,2554,901077,36307.0,67235903.0
2018-12-20,0,0,0,2554,0,36307.0,67235903.0
2018-12-21,0,0,0,2554,0,,
2018-12-24,0,0,0,2554,0,,
2018-12-26,0,0,0,2554,0,,
2018-12-27,0,0,0,2554,0,,
2018-12-28,0,0,0,2554,0,,
2019-01-02,0,0,0,2554,0,,
2019-01-03,0,0,0,2554,0,,
2019-01-04,0,0,0,2554,0,,
2019-01-07,0,0,0,2554,0,,
2019-01-08,0,0,0,2554,0,,
2019-01-09,0,0,0,2554,0,,
2019-01-10,2554,2704,2206,2286,1184334,34895.0,13447181.0
2019-01-11,2378,2378,2113,2167,334742,33080.0,13447181.0
2019-01-14,2188,2188,2043,2070,196187,31601.0,13447181.0
2019-01-15,2074,2193,2074,2171,145069,33147.0,13447181.0
2019-01-16,2210,2219,2118,2162,95539,33013.0,13447181.0
2019-01-17,2153,2224,2087,2158,121846,32946.0,13447181.0
2019-01-18,2157,2166,2109,2110,52947,32206.0,13447181.0
2019-01-21,2105,2334,2096,2268,179564,34626.0,13447181.0
2019-01-22,2334,2334,2180,2220,57500,33887.0,13447181.0
2019-01-23,2219,2219,2157,2162,57475,33013.0,13447181.0
2019-01-24,2171,2188,2096,2136,229272,32609.0,13447181.0
2019-01-25,2131,2131,2052,2061,150963,31466.0,13447181.0
2019-01-28,2069,2118,2052,2114,66905,32273.0,13447181.0
2019-01-29,2118,2153,2083,2114,90137,32273.0,13447181.0
2019-01-30,2113,2219,2113,2180,146860,33282.0,13447181.0
2019-01-31,2300,2320,2180,2225,180289,29920.0,13447181.0
2019-02-01,2225,2235,2180,2185,46287,29382.0,13447181.0
2019-02-07,2185,2640,2185,2375,611112,31937.0,13447181.0
2019-02-08,2375,2430,2350,2360,63697,31735.0,13447181.0
