인터플렉스(051370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-04-25,19900,20550,19850,20150,278300,470049.0,23327472.0
2018-04-26,20250,20300,19500,20050,293369,467716.0,23327472.0
2018-04-27,20400,20500,19600,19900,230266,464217.0,23327472.0
2018-04-30,19850,19850,18850,19150,398374,446721.0,23327472.0
2018-05-02,20200,23250,20200,22000,2307226,513204.0,23327472.0
2018-05-03,23000,23700,22300,22500,1376409,524868.0,23327472.0
2018-05-04,21950,22350,21000,21200,676547,494542.0,23327472.0
2018-05-08,21750,22200,20250,20400,664376,475880.0,23327472.0
2018-05-09,20750,20850,19400,20800,379164,485211.0,23327472.0
2018-05-10,20800,20850,20200,20450,220130,477047.0,23327472.0
2018-05-11,20350,21050,20200,20650,228808,481712.0,23327472.0
2018-05-14,20750,20900,20050,20200,282778,471215.0,23327472.0
2018-05-15,20200,20200,19700,19900,276057,464217.0,23327472.0
2018-05-16,19500,19850,19200,19550,281584,456052.0,23327472.0
2018-05-17,19450,19800,19050,19300,286067,450220.0,23327472.0
2018-05-18,19200,19350,18600,19300,426754,450220.0,23327472.0
2018-05-21,19450,20400,19300,19900,502420,464217.0,23327472.0
2018-05-23,19900,20700,19750,20100,392993,468882.0,23327472.0
2018-05-24,20300,20350,19800,20150,171058,470049.0,23327472.0
2018-05-25,19950,20050,19550,19550,235007,456052.0,23327472.0
2018-05-28,19350,20000,19200,19650,193911,458385.0,23327472.0
2018-05-29,20500,21650,20150,20200,1186648,471215.0,23327472.0
2018-05-30,20200,20300,19350,19700,374373,459551.0,23327472.0
2018-05-31,19950,19950,19300,19800,208514,461884.0,23327472.0
2018-06-01,19500,19650,19250,19550,152453,456052.0,23327472.0
2018-06-04,19650,21100,19550,20750,777672,484045.0,23327472.0
2018-06-05,21050,21350,20150,20550,534038,479380.0,23327472.0
2018-06-07,20600,21250,20250,21000,367784,489877.0,23327472.0
2018-06-08,21100,22800,20850,22300,1442635,520203.0,23327472.0
2018-06-11,22600,23350,22050,22300,1424461,520203.0,23327472.0
2018-06-12,22250,23350,21900,23000,956037,536532.0,23327472.0
2018-06-14,23250,23450,22700,22700,611208,529534.0,23327472.0
2018-06-15,22550,22550,20800,21100,934678,492210.0,23327472.0
2018-06-18,20500,20600,19350,20200,660063,471215.0,23327472.0
2018-06-19,20050,20350,19050,19050,385028,444388.0,23327472.0
2018-06-20,18900,19450,18900,19450,252892,453719.0,23327472.0
2018-06-21,19450,19500,18700,18900,198935,440889.0,23327472.0
2018-06-22,18800,18850,18050,18350,328868,428059.0,23327472.0
2018-06-25,18150,18200,17400,17800,369343,415229.0,23327472.0
2018-06-26,17300,19000,17150,18300,299228,426893.0,23327472.0
2018-06-27,18400,18400,17800,17950,153782,418728.0,23327472.0
2018-06-28,17600,17750,17000,17300,242975,403565.0,23327472.0
2018-06-29,17200,17450,16700,17300,208985,403565.0,23327472.0
2018-07-02,17300,17300,15850,16100,333474,375572.0,23327472.0
2018-07-03,16250,16500,15750,16300,178372,380238.0,23327472.0
2018-07-04,16100,16750,16100,16450,165765,383737.0,23327472.0
2018-07-05,16600,17350,16400,16750,256548,390735.0,23327472.0
2018-07-06,16850,17400,16350,17400,150020,405898.0,23327472.0
2018-07-09,17250,17700,17200,17450,130373,407064.0,23327472.0
2018-07-10,17650,18400,17600,18100,240485,422227.0,23327472.0
2018-07-11,18150,18350,17600,17850,168291,416395.0,23327472.0
2018-07-12,17650,17900,17300,17600,111792,410564.0,23327472.0
2018-07-13,17550,18450,17550,18150,243398,423394.0,23327472.0
2018-07-16,18250,18400,17900,18000,109788,419894.0,23327472.0
2018-07-17,18150,18650,18000,18500,149056,431558.0,23327472.0
2018-07-18,18550,18650,18000,18300,105636,426893.0,23327472.0
2018-07-19,18300,18300,17750,17950,106409,418728.0,23327472.0
2018-07-20,17950,18150,17450,17650,102440,411730.0,23327472.0
2018-07-23,17550,17650,16750,16900,151539,394234.0,23327472.0
2018-07-24,16850,17250,16800,17000,95634,396567.0,23327472.0
2018-07-25,16900,17150,16400,16700,139195,389569.0,23327472.0
2018-07-26,16900,17350,16700,17350,100962,404732.0,23327472.0
2018-07-27,17200,17750,17050,17750,102804,414063.0,23327472.0
2018-07-30,17700,18300,17450,18050,135473,421061.0,23327472.0
2018-07-31,17850,18300,17800,18300,75936,426893.0,23327472.0
2018-08-01,18650,18650,18100,18450,134536,430392.0,23327472.0
2018-08-02,18600,18650,17950,18350,119302,428059.0,23327472.0
2018-08-03,18650,18700,18150,18350,99305,428059.0,23327472.0
2018-08-06,18250,18550,18000,18050,83664,421061.0,23327472.0
2018-08-07,17900,18500,17750,18450,131744,430392.0,23327472.0
2018-08-08,18500,18600,18200,18200,75473,424560.0,23327472.0
2018-08-09,18100,18550,18100,18450,99280,430392.0,23327472.0
2018-08-10,18500,18500,17600,18050,147023,421061.0,23327472.0
2018-08-13,18050,18050,16350,16650,304729,388402.0,23327472.0
2018-08-14,16750,16800,16100,16300,161779,380238.0,23327472.0
2018-08-16,15900,16000,15500,15750,245819,367408.0,23327472.0
2018-08-17,15900,16000,15650,15850,120327,369740.0,23327472.0
2018-08-20,15800,16400,15800,15950,96728,372073.0,23327472.0
2018-08-21,16000,16300,15800,16300,107208,380238.0,23327472.0
2018-08-22,16200,16400,16100,16150,79835,376739.0,23327472.0
2018-08-23,16100,16250,15750,15850,137438,369740.0,23327472.0
2018-08-24,15850,16000,15700,16000,71572,373240.0,23327472.0
2018-08-27,16000,16750,15800,16700,176873,389569.0,23327472.0
2018-08-28,16800,17000,16500,16600,107292,387236.0,23327472.0
2018-08-29,16600,16850,16450,16850,64315,393068.0,23327472.0
2018-08-30,16950,16950,16350,16350,94070,381404.0,23327472.0
2018-08-31,16300,16300,15900,16150,145904,376739.0,23327472.0
2018-09-03,16150,16250,16000,16100,85931,375572.0,23327472.0
2018-09-04,16100,16500,15950,16450,107015,383737.0,23327472.0
2018-09-05,16400,16600,16250,16300,112123,380238.0,23327472.0
2018-09-06,16250,16550,16150,16300,94427,380238.0,23327472.0
2018-09-07,16300,16300,15550,15800,234372,368574.0,23327472.0
2018-09-10,15800,15900,15550,15700,140962,366241.0,23327472.0
2018-09-11,15750,15800,15500,15750,108612,367408.0,23327472.0
2018-09-12,15800,15800,14650,15100,304967,352245.0,23327472.0
2018-09-13,15000,15100,14300,14700,301489,342914.0,23327472.0
2018-09-14,14700,14950,14600,14750,146818,344080.0,23327472.0
2018-09-17,14800,14850,14100,14400,177689,335916.0,23327472.0
2018-09-18,14300,14650,14050,14550,123486,339415.0,23327472.0
2018-09-19,14500,14800,14400,14550,129396,339415.0,23327472.0
2018-09-20,14500,14650,14150,14200,154947,331250.0,23327472.0
2018-09-21,14200,14250,13900,13950,175481,325418.0,23327472.0
2018-09-27,14000,14200,13450,13550,224700,316087.0,23327472.0
2018-09-28,13700,13700,13000,13100,246066,305590.0,23327472.0
2018-10-01,13100,13100,12850,12950,133750,302091.0,23327472.0
2018-10-02,13050,13300,12800,12800,127501,298592.0,23327472.0
2018-10-04,12800,12900,11900,12100,302096,282262.0,23327472.0
2018-10-05,12050,12550,11950,12250,217221,285762.0,23327472.0
2018-10-08,12250,13100,12250,12850,404179,299758.0,23327472.0
2018-10-10,13000,13250,12250,12400,199653,289261.0,23327472.0
2018-10-11,11750,13000,11750,12200,236755,284595.0,23327472.0
2018-10-12,11850,12300,11850,11900,234968,277597.0,23327472.0
2018-10-15,11850,12300,11800,12000,189696,279930.0,23327472.0
2018-10-16,12050,12650,12050,12550,149504,292760.0,23327472.0
2018-10-17,12750,12900,12350,12550,115677,292760.0,23327472.0
2018-10-18,12650,12650,12050,12050,104876,281096.0,23327472.0
2018-10-19,12000,12300,11750,12300,103529,286928.0,23327472.0
2018-10-22,12300,12550,12050,12350,97472,288094.0,23327472.0
2018-10-23,12500,12500,11850,12000,95455,279930.0,23327472.0
2018-10-24,12150,12150,11500,11700,155489,272931.0,23327472.0
2018-10-25,11400,11650,10600,10900,250275,254269.0,23327472.0
2018-10-26,11050,11450,10750,10900,226715,254269.0,23327472.0
2018-10-29,10700,11150,10000,10100,228652,235607.0,23327472.0
2018-10-30,9890,10600,9870,10500,248772,244938.0,23327472.0
2018-10-31,10650,10850,10250,10600,145779,247271.0,23327472.0
2018-11-01,10800,11400,10500,10700,162193,249604.0,23327472.0
2018-11-02,10800,11200,10550,11100,197776,258935.0,23327472.0
2018-11-05,10800,11100,10600,10950,154519,255436.0,23327472.0
2018-11-06,10950,11600,10900,11050,263775,257769.0,23327472.0
2018-11-07,11100,11250,10400,10600,200672,247271.0,23327472.0
2018-11-08,10800,12700,10750,12300,2271714,286928.0,23327472.0
2018-11-09,12350,13000,12000,12850,1210598,299758.0,23327472.0
2018-11-12,12550,13250,12450,13000,752350,303257.0,23327472.0
2018-11-13,12500,12600,11750,12050,662952,281096.0,23327472.0
2018-11-14,11950,12250,11650,11750,355444,274098.0,23327472.0
2018-11-15,11650,11800,11200,11800,386389,275264.0,23327472.0
2018-11-16,11900,12050,11650,11650,250807,271765.0,23327472.0
2018-11-19,11500,11900,11500,11900,201502,277597.0,23327472.0
2018-11-20,11550,11650,11100,11350,268065,264767.0,23327472.0
2018-11-21,11100,11400,10800,11200,173005,261268.0,23327472.0
2018-11-22,11350,11400,11100,11350,148707,264767.0,23327472.0
2018-11-23,11250,11450,11000,11050,134121,257769.0,23327472.0
2018-11-26,11050,11250,10900,11100,111984,258935.0,23327472.0
2018-11-27,11300,11350,11000,11100,211712,258935.0,23327472.0
2018-11-28,11150,11850,11100,11850,357637,276431.0,23327472.0
2018-11-29,12000,12050,11300,11350,289040,264767.0,23327472.0
2018-11-30,11400,11550,11200,11300,242863,263600.0,23327472.0
2018-12-03,11400,12050,11300,11950,298045,278763.0,23327472.0
2018-12-04,11850,12150,11650,11850,197231,276431.0,23327472.0
2018-12-05,11600,12200,11450,12000,242699,279930.0,23327472.0
2018-12-06,12000,12100,11450,11450,133522,267100.0,23327472.0
2018-12-07,11600,11800,11400,11550,96066,269432.0,23327472.0
2018-12-10,11300,11600,11150,11250,85590,262434.0,23327472.0
2018-12-11,11300,11350,10300,10300,196321,240273.0,23327472.0
2018-12-12,10300,10900,10300,10900,99936,254269.0,23327472.0
2018-12-13,10850,11450,10750,11450,167779,267100.0,23327472.0
2018-12-14,11450,11500,11200,11300,68955,263600.0,23327472.0
2018-12-17,11150,11450,10900,11000,73977,256602.0,23327472.0
2018-12-18,10800,11100,10650,10800,130497,251937.0,23327472.0
2018-12-19,10800,10900,10600,10800,90325,251937.0,23327472.0
2018-12-20,10600,10750,10400,10550,84869,246105.0,23327472.0
2018-12-21,10400,10650,10200,10350,137787,241439.0,23327472.0
2018-12-24,10300,10600,10250,10600,61581,247271.0,23327472.0
2018-12-26,10250,10500,10250,10500,82155,244938.0,23327472.0
2018-12-27,10800,11250,10500,10850,160369,253103.0,23327472.0
2018-12-28,10800,11050,10750,10850,109621,253103.0,23327472.0
2019-01-02,11000,11000,10250,10400,99883,242606.0,23327472.0
2019-01-03,10300,10450,9980,10050,143644,234441.0,23327472.0
2019-01-04,9920,10050,9550,9760,206233,227676.0,23327472.0
2019-01-07,9800,10050,9790,9950,88788,232108.0,23327472.0
2019-01-08,9940,10150,9900,9900,80115,230942.0,23327472.0
2019-01-09,9900,10400,9900,10250,162230,239107.0,23327472.0
2019-01-10,10250,10300,10000,10150,108472,236774.0,23327472.0
2019-01-11,10200,10500,10150,10350,139768,241439.0,23327472.0
2019-01-14,10400,10400,10100,10250,64483,239107.0,23327472.0
2019-01-15,10250,10500,10250,10500,121995,244938.0,23327472.0
2019-01-16,10550,10550,10200,10250,100395,239107.0,23327472.0
2019-01-17,10250,10250,9980,9980,139360,232808.0,23327472.0
2019-01-18,10050,10150,9960,10000,104466,233275.0,23327472.0
2019-01-21,10100,10650,10100,10550,214899,246105.0,23327472.0
2019-01-22,10550,10650,10250,10400,78757,242606.0,23327472.0
2019-01-23,10400,10950,10300,10900,257013,254269.0,23327472.0
2019-01-24,10950,11350,10750,11250,183952,262434.0,23327472.0
2019-01-25,11250,11350,11050,11200,98098,261268.0,23327472.0
2019-01-28,11200,11500,11150,11250,170623,262434.0,23327472.0
2019-01-29,11150,11300,11000,11300,77105,263600.0,23327472.0
2019-01-30,11550,12200,11350,11750,674033,274098.0,23327472.0
2019-01-31,11900,12000,11100,11400,242723,265933.0,23327472.0
2019-02-01,11400,11500,11200,11200,107043,261268.0,23327472.0
2019-02-07,11250,12950,11250,12950,1165141,302091.0,23327472.0
2019-02-08,12800,12900,12500,12800,393023,298592.0,23327472.0
2019-02-11,12950,13050,12550,12950,415698,302091.0,23327472.0
2019-02-12,12850,13900,12750,13100,1020508,305590.0,23327472.0
2019-02-13,13250,13350,12700,13200,341661,307923.0,23327472.0
2019-02-14,13250,14000,13050,13750,715848,320753.0,23327472.0
2019-02-15,13650,13650,12850,13150,456409,306756.0,23327472.0
2019-02-18,13050,13350,13000,13200,196869,307923.0,23327472.0
2019-02-19,13150,13200,12500,13000,271123,303257.0,23327472.0
2019-02-20,13100,13250,12700,12850,230756,299758.0,23327472.0
2019-02-21,13050,13550,13000,13100,610736,305590.0,23327472.0
2019-02-22,13000,13100,12750,12900,194963,300924.0,23327472.0
2019-02-25,13000,13400,12600,13300,279028,310255.0,23327472.0
2019-02-26,13350,13350,12850,12900,213575,300924.0,23327472.0
2019-02-27,12950,13250,12750,12950,147552,302091.0,23327472.0
2019-02-28,12950,13200,12100,12250,322833,285762.0,23327472.0
2019-03-04,12250,12550,12250,12400,110949,289261.0,23327472.0
2019-03-05,12300,12400,11850,12150,144124,283429.0,23327472.0
2019-03-06,12200,12350,11850,12000,111023,279930.0,23327472.0
2019-03-07,12000,12350,11750,11800,105541,275264.0,23327472.0
2019-03-08,11900,12100,11550,11700,87282,272931.0,23327472.0
2019-03-11,11700,12000,11600,11950,79574,278763.0,23327472.0
2019-03-12,12350,12650,12100,12500,220526,291593.0,23327472.0
2019-03-13,12600,12650,12200,12200,81749,284595.0,23327472.0
2019-03-14,12400,13600,12300,13350,981435,311422.0,23327472.0
2019-03-15,13400,14550,13100,14000,1226652,326585.0,23327472.0
2019-03-18,14150,14150,13350,13600,382172,317254.0,23327472.0
2019-03-19,13600,13850,13200,13250,294827,309089.0,23327472.0
2019-03-20,13300,13400,12850,13050,223006,304424.0,23327472.0
2019-03-21,13150,13750,13100,13300,346758,310255.0,23327472.0
2019-03-22,13600,13650,12800,13300,370470,310255.0,23327472.0
2019-03-25,12900,13100,12700,12750,176853,297425.0,23327472.0
2019-03-26,12750,12950,12350,12800,163745,298592.0,23327472.0
2019-03-27,12800,12900,12550,12550,99061,292760.0,23327472.0
2019-03-28,12450,12650,12150,12350,146845,288094.0,23327472.0
2019-03-29,12350,12550,11950,12550,130171,292760.0,23327472.0
2019-04-01,12550,13050,12550,12750,147554,297425.0,23327472.0
2019-04-02,12950,13000,12600,12750,97835,297425.0,23327472.0
2019-04-03,12750,12950,12600,12950,124670,302091.0,23327472.0
2019-04-04,13000,13750,12900,13500,465894,314921.0,23327472.0
2019-04-05,13400,13800,13300,13450,257935,313754.0,23327472.0
2019-04-08,13500,14050,13500,13800,387591,321919.0,23327472.0
2019-04-09,13700,13950,12450,12650,904913,295093.0,23327472.0
2019-04-10,12600,12650,12150,12500,316666,291593.0,23327472.0
2019-04-11,12650,12750,12400,12650,220014,295093.0,23327472.0
2019-04-12,12750,12850,12400,12550,263760,292760.0,23327472.0
2019-04-15,12650,12900,12550,12800,265138,298592.0,23327472.0
2019-04-16,12850,12900,12450,12550,144843,292760.0,23327472.0
2019-04-17,12600,15400,12550,14800,2645234,345247.0,23327472.0
2019-04-18,15000,16400,14900,15600,2887373,363909.0,23327472.0
2019-04-19,15700,15950,15250,15500,738220,361576.0,23327472.0
2019-04-22,15300,15500,14900,15300,526684,356910.0,23327472.0
2019-04-23,15150,15500,13800,14000,1266219,326585.0,23327472.0
2019-04-24,14050,14100,13600,14000,431811,326585.0,23327472.0
2019-04-25,13950,14400,13750,14100,344380,328917.0,23327472.0
2019-04-26,13950,14150,13650,13700,262723,319586.0,23327472.0
2019-04-29,13600,14200,13550,14150,217077,330084.0,23327472.0
2019-04-30,14100,14400,13650,14400,295020,335916.0,23327472.0
2019-05-02,14200,14700,14150,14400,347757,335916.0,23327472.0
2019-05-03,14500,15600,14350,15200,1304109,354578.0,23327472.0
2019-05-07,14600,15550,14600,15300,524491,356910.0,23327472.0
2019-05-08,15000,15450,14250,14400,549431,335916.0,23327472.0
2019-05-09,14350,14700,13500,13600,457448,317254.0,23327472.0
2019-05-10,13600,13850,13150,13600,283192,317254.0,23327472.0
2019-05-13,13600,14050,13100,13150,291001,306756.0,23327472.0
2019-05-14,12850,13500,12750,13200,234290,307923.0,23327472.0
2019-05-15,13350,13700,13150,13500,216774,314921.0,23327472.0
2019-05-16,13650,13950,12850,12950,250926,302091.0,23327472.0
2019-05-17,13150,13350,12300,12600,303952,293926.0,23327472.0
2019-05-20,12600,13000,12250,12550,288136,292760.0,23327472.0
2019-05-21,12450,12950,12450,12700,172493,296259.0,23327472.0
2019-05-22,13050,13100,12400,12600,239315,293926.0,23327472.0
2019-05-23,12500,12550,11550,11700,548017,272931.0,23327472.0
2019-05-24,11550,11650,10700,10950,423624,255436.0,23327472.0
2019-05-27,10900,11300,10500,10800,206285,251937.0,23327472.0
2019-05-28,10750,11200,10650,11150,192328,260101.0,23327472.0
2019-05-29,11050,11100,10700,10900,128733,254269.0,23327472.0
2019-05-30,10800,11000,10300,10550,302186,246105.0,23327472.0
2019-05-31,10450,10850,10350,10650,190541,248438.0,23327472.0
2019-06-03,10450,10850,10450,10850,89070,253103.0,23327472.0
2019-06-04,10800,11150,10800,11150,123869,260101.0,23327472.0
2019-06-05,11400,11450,11100,11250,130497,262434.0,23327472.0
2019-06-07,11300,11600,11200,11500,150815,268266.0,23327472.0
2019-06-10,11500,11750,11400,11750,126758,274098.0,23327472.0
2019-06-11,11750,11900,11550,11800,139779,275264.0,23327472.0
2019-06-12,11800,11800,11400,11500,101190,268266.0,23327472.0
2019-06-13,11500,11750,11300,11650,677195,271765.0,23327472.0
2019-06-14,11750,11800,11500,11600,99637,270599.0,23327472.0
2019-06-17,11550,11750,11450,11600,71738,270599.0,23327472.0
2019-06-18,11650,11800,11350,11500,108694,268266.0,23327472.0
2019-06-19,11750,12350,11550,11650,358760,271765.0,23327472.0
2019-06-20,11650,12050,11600,12050,152910,281096.0,23327472.0
2019-06-21,12000,12050,11850,12000,85741,279930.0,23327472.0
2019-06-24,12000,12000,11500,11650,121420,271765.0,23327472.0
2019-06-25,11600,11650,11250,11350,116047,264767.0,23327472.0
2019-06-26,11200,11700,11100,11350,133030,264767.0,23327472.0
2019-06-27,11250,11650,11200,11200,82567,261268.0,23327472.0
2019-06-28,11250,11350,10800,11050,152039,257769.0,23327472.0
2019-07-01,11200,11900,11150,11850,223389,276431.0,23327472.0
2019-07-02,11750,11900,11500,11700,93798,272931.0,23327472.0
2019-07-03,11700,11850,11450,11800,81180,275264.0,23327472.0
2019-07-04,11800,12200,11650,11900,173793,277597.0,23327472.0
2019-07-05,11950,11950,11550,11700,88747,272931.0,23327472.0
2019-07-08,11550,11650,10700,10750,202870,250770.0,23327472.0
2019-07-09,10700,10850,10350,10450,123927,243772.0,23327472.0
2019-07-10,10350,10750,10350,10600,78548,247271.0,23327472.0
2019-07-11,10700,10750,10450,10650,57446,248438.0,23327472.0
2019-07-12,10700,10900,10650,10800,71590,251937.0,23327472.0
2019-07-15,10800,10800,10400,10550,80427,246105.0,23327472.0
2019-07-16,10550,10800,10450,10650,68750,248438.0,23327472.0
2019-07-17,10650,10750,10350,10350,112715,241439.0,23327472.0
2019-07-18,10400,10800,10350,10750,100536,250770.0,23327472.0
2019-07-19,10700,11000,10600,10950,99601,255436.0,23327472.0
2019-07-22,10800,11000,10750,11000,48877,256602.0,23327472.0
2019-07-23,11050,11100,10550,10650,82691,248438.0,23327472.0
2019-07-24,10600,10800,10400,10450,62871,243772.0,23327472.0
2019-07-25,10350,10550,10250,10350,94385,241439.0,23327472.0
2019-07-26,10200,10400,10100,10350,86108,241439.0,23327472.0
