바이온(032980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-09,1800,1810,1740,1745,661977,47758.0,27368364.0
2017-08-10,1725,1765,1700,1730,347341,47347.0,27368364.0
2017-08-11,1705,1730,1690,1695,176633,46389.0,27368364.0
2017-08-14,1680,1700,1640,1645,197532,45021.0,27368364.0
2017-08-16,1635,1795,1635,1720,901003,47074.0,27368364.0
2017-08-17,1720,1770,1670,1765,251772,48305.0,27368364.0
2017-08-18,1765,1770,1715,1745,157890,47758.0,27368364.0
2017-08-21,1750,1755,1720,1720,120226,47074.0,27368364.0
2017-08-22,1720,1745,1705,1715,124185,46937.0,27368364.0
2017-08-23,1720,1745,1695,1700,99839,46526.0,27368364.0
2017-08-24,1725,1725,1685,1690,128427,46253.0,27368364.0
2017-08-25,1710,1720,1690,1720,76401,47074.0,27368364.0
2017-08-28,1720,1920,1720,1800,5338181,49263.0,27368364.0
2017-08-29,1760,1775,1615,1690,1446844,46253.0,27368364.0
2017-08-30,1690,1710,1645,1680,276036,48101.0,28631786.0
2017-08-31,1655,1695,1655,1685,258004,48245.0,28631786.0
2017-09-01,1685,1710,1675,1675,180637,47958.0,28631786.0
2017-09-04,1600,1675,1595,1625,393792,46527.0,28631786.0
2017-09-05,1635,1645,1590,1600,219797,45811.0,28631786.0
2017-09-06,1600,1700,1585,1610,333884,46097.0,28631786.0
2017-09-07,1630,1645,1610,1625,87124,46527.0,28631786.0
2017-09-08,1630,1645,1590,1590,192036,45525.0,28631786.0
2017-09-11,1590,1635,1585,1635,277373,46813.0,28631786.0
2017-09-12,1640,1640,1590,1620,137449,46383.0,28631786.0
2017-09-13,1630,1635,1595,1610,116184,46097.0,28631786.0
2017-09-14,1610,1630,1590,1600,242174,45811.0,28631786.0
2017-09-15,1615,1645,1590,1600,236248,45811.0,28631786.0
2017-09-18,1595,1625,1550,1570,308166,44952.0,28631786.0
2017-09-19,1570,1690,1525,1540,1706033,44093.0,28631786.0
2017-09-20,1550,1560,1525,1545,225541,44236.0,28631786.0
2017-09-21,1540,1545,1305,1410,1306957,40371.0,28631786.0
2017-09-22,1410,1420,1335,1385,335733,39655.0,28631786.0
2017-09-25,1350,1420,1230,1255,313345,36726.0,29263497.0
2017-09-26,1160,1280,1160,1255,417938,36726.0,29263497.0
2017-09-27,1285,1340,1270,1300,382408,38043.0,29263497.0
2017-09-28,1300,1355,1275,1320,153359,38628.0,29263497.0
2017-09-29,1320,1355,1300,1330,86718,38920.0,29263497.0
2017-10-10,1335,1355,1290,1320,155926,38628.0,29263497.0
2017-10-11,1320,1380,1295,1350,184413,39506.0,29263497.0
2017-10-12,1375,1375,1325,1340,131673,39213.0,29263497.0
2017-10-13,1320,1565,1320,1415,2922003,41408.0,29263497.0
2017-10-16,1420,1425,1350,1410,264467,41262.0,29263497.0
2017-10-17,1410,1410,1355,1355,185894,39652.0,29263497.0
2017-10-18,1345,1385,1320,1385,184306,40530.0,29263497.0
2017-10-19,1405,1405,1340,1380,147653,40384.0,29263497.0
2017-10-20,1365,1475,1360,1395,401349,40823.0,29263497.0
2017-10-23,1395,1415,1350,1365,127550,39945.0,29263497.0
2017-10-24,1375,1395,1340,1370,51527,40091.0,29263497.0
2017-10-25,1355,1405,1355,1395,72861,40823.0,29263497.0
2017-10-26,1395,1455,1385,1400,263234,40969.0,29263497.0
2017-10-27,1440,1440,1390,1390,128496,40676.0,29263497.0
2017-10-30,1400,1445,1390,1440,119248,42139.0,29263497.0
2017-10-31,1460,1640,1445,1480,3599153,43310.0,29263497.0
2017-11-01,1480,1540,1465,1500,582950,43895.0,29263497.0
2017-11-02,1500,1505,1415,1435,308840,41993.0,29263497.0
2017-11-03,1445,1445,1410,1425,155937,41700.0,29263497.0
2017-11-06,1430,1430,1395,1420,168369,41554.0,29263497.0
2017-11-07,1400,1445,1400,1430,160364,41847.0,29263497.0
2017-11-08,1435,1560,1410,1440,2503835,42139.0,29263497.0
2017-11-09,1445,1455,1400,1450,379671,42432.0,29263497.0
2017-11-10,1470,1470,1425,1435,278507,41993.0,29263497.0
2017-11-13,1455,1540,1440,1515,1039899,44334.0,29263497.0
2017-11-14,1530,1650,1500,1510,3257919,44188.0,29263497.0
2017-11-15,1525,1535,1470,1485,791040,43456.0,29263497.0
2017-11-16,1485,1510,1465,1510,559359,44188.0,29263497.0
2017-11-17,1515,1555,1475,1540,803187,45066.0,29263497.0
2017-11-20,1630,1630,1520,1520,2244562,44481.0,29263497.0
2017-11-21,1525,1600,1525,1560,1189203,45651.0,29263497.0
2017-11-22,1555,1560,1495,1505,847630,44042.0,29263497.0
2017-11-23,1525,1605,1500,1575,888639,46090.0,29263497.0
2017-11-24,1575,1595,1530,1570,408615,45944.0,29263497.0
2017-11-27,1600,1600,1535,1565,478611,45797.0,29263497.0
2017-11-28,1545,1580,1515,1530,400270,45460.0,29712214.0
2017-11-29,1505,1545,1505,1530,379755,45460.0,29712214.0
2017-11-30,1530,1620,1500,1600,1780692,47540.0,29712214.0
2017-12-01,1640,1805,1605,1765,10540502,52442.0,29712214.0
2017-12-04,1820,1970,1680,1780,7970649,52888.0,29712214.0
2017-12-05,1730,1805,1680,1740,2181057,55595.0,31951020.0
2017-12-06,1740,1905,1740,1875,4221442,59908.0,31951020.0
2017-12-07,1860,1900,1735,1785,1728294,57033.0,31951020.0
2017-12-08,1785,1785,1645,1660,1563302,53039.0,31951020.0
2017-12-11,1680,1700,1620,1675,658070,53518.0,31951020.0
2017-12-12,1630,1675,1565,1590,893209,50802.0,31951020.0
2017-12-13,1565,1650,1555,1595,614591,50962.0,31951020.0
2017-12-14,1605,1615,1545,1575,394562,50854.0,32288174.0
2017-12-15,1605,1605,1565,1600,341056,51661.0,32288174.0
2017-12-18,1580,1610,1485,1505,926826,50338.0,33447174.0
2017-12-19,1505,1520,1410,1445,742534,48331.0,33447174.0
2017-12-20,1355,1460,1350,1450,1047503,48498.0,33447174.0
2017-12-21,1455,1470,1370,1405,590232,46993.0,33447174.0
2017-12-22,1425,1455,1370,1440,371885,48164.0,33447174.0
2017-12-26,1435,1470,1400,1435,387065,47997.0,33447174.0
2017-12-27,1410,1440,1375,1400,433412,46826.0,33447174.0
2017-12-28,1405,1820,1375,1760,14942775,58867.0,33447174.0
2018-01-02,1800,1845,1705,1825,6679917,61041.0,33447174.0
2018-01-03,1825,1860,1725,1790,3174920,59870.0,33447174.0
2018-01-04,1795,1970,1720,1730,9438003,57864.0,33447174.0
2018-01-05,1735,1875,1710,1810,3062311,60539.0,33447174.0
2018-01-08,1830,2145,1795,2040,9924279,68232.0,33447174.0
2018-01-09,2005,2115,1915,1935,4661127,64720.0,33447174.0
2018-01-10,1955,2040,1895,1975,2175800,66058.0,33447174.0
2018-01-11,1970,1970,1780,1900,2386063,63550.0,33447174.0
2018-01-12,1880,1920,1815,1830,1549373,61208.0,33447174.0
2018-01-15,1835,1915,1775,1910,1709345,65299.0,34187914.0
2018-01-16,1900,2450,1835,2160,27297960,73846.0,34187914.0
2018-01-17,2245,2330,2100,2265,10451848,77436.0,34187914.0
2018-01-18,2385,2420,2205,2270,5740759,82425.0,36310552.0
2018-01-19,2185,2295,2170,2240,3018896,81336.0,36310552.0
2018-01-22,2215,2250,2055,2075,2814305,75344.0,36310552.0
2018-01-23,2085,2150,2045,2120,1949702,76978.0,36310552.0
2018-01-24,2150,2180,2060,2165,2002870,78612.0,36310552.0
2018-01-25,2175,2320,2135,2200,3650937,79883.0,36310552.0
2018-01-26,2200,2310,2165,2220,3450913,80609.0,36310552.0
2018-01-29,2415,2510,2230,2235,4647453,81154.0,36310552.0
2018-01-30,2235,2290,2165,2220,1646040,80609.0,36310552.0
2018-01-31,2200,2255,2185,2200,1122697,79883.0,36310552.0
2018-02-01,2205,2345,2195,2225,1751563,80791.0,36310552.0
2018-02-02,2205,2255,2185,2220,836451,80609.0,36310552.0
2018-02-05,2065,2240,2065,2110,1278205,76615.0,36310552.0
2018-02-06,2055,2130,1915,2050,1562025,74437.0,36310552.0
2018-02-07,2090,2120,1950,1950,940044,77765.0,39879644.0
2018-02-08,1865,2045,1865,2000,812601,79759.0,39879644.0
2018-02-09,1940,2025,1940,1975,612479,78762.0,39879644.0
2018-02-12,2010,2010,1955,1965,489109,78364.0,39879644.0
2018-02-13,1990,2145,1965,2010,1891376,80158.0,39879644.0
2018-02-14,2035,2145,2025,2145,1490576,85542.0,39879644.0
2018-02-19,2180,2215,2135,2140,770487,85342.0,39879644.0
2018-02-20,2150,2190,2110,2110,719836,84146.0,39879644.0
2018-02-21,2100,2105,2005,2040,1471343,81354.0,39879644.0
2018-02-22,2060,2060,2005,2020,420974,80557.0,39879644.0
2018-02-23,2020,2070,2005,2030,474978,80956.0,39879644.0
2018-02-26,2035,2165,2035,2115,1158796,84345.0,39879644.0
2018-02-27,2135,2190,2055,2070,1212078,82551.0,39879644.0
2018-02-28,2100,2145,2040,2120,989657,84545.0,39879644.0
2018-03-02,1980,2040,1945,2000,1722801,79759.0,39879644.0
2018-03-05,1980,2035,1885,1905,821353,75971.0,39879644.0
2018-03-06,1925,1985,1905,1965,462871,78364.0,39879644.0
2018-03-07,1970,1975,1870,1870,704991,74575.0,39879644.0
2018-03-08,1875,1965,1875,1925,485869,76768.0,39879644.0
2018-03-09,1985,2145,1980,2060,4142761,82152.0,39879644.0
2018-03-12,2050,2175,2050,2130,1320370,84944.0,39879644.0
2018-03-13,2135,2165,2080,2140,444552,85342.0,39879644.0
2018-03-14,2140,2145,2080,2145,554487,85542.0,39879644.0
2018-03-15,2180,2410,2130,2380,7691411,94914.0,39879644.0
2018-03-16,2370,2430,2320,2350,1765221,93717.0,39879644.0
2018-03-19,2290,2340,2160,2170,1918327,86539.0,39879644.0
2018-03-20,2145,2245,2095,2235,854920,89131.0,39879644.0
2018-03-21,2250,2365,2200,2350,1886795,93717.0,39879644.0
2018-03-22,2385,2440,2220,2240,2717075,89330.0,39879644.0
2018-03-23,2155,2635,2150,2385,7450834,95113.0,39879644.0
2018-03-26,2365,3090,2360,3080,18598268,122829.0,39879644.0
2018-03-27,3095,3700,2980,3235,26388441,129011.0,39879644.0
2018-03-28,3260,3585,2950,3415,15547514,136189.0,39879644.0
2018-03-29,3800,3800,3300,3360,3055578,133996.0,39879644.0
2018-03-30,3435,3700,3420,3700,3369292,147555.0,39879644.0
2018-04-02,3800,4500,3800,4400,4510830,175470.0,39879644.0
2018-04-03,4210,4310,4050,4310,2048304,171881.0,39879644.0
2018-04-04,4110,4700,4110,4380,2301057,174673.0,39879644.0
2018-04-05,4500,4500,3890,3890,2102033,155132.0,39879644.0
2018-04-06,4100,4500,3990,4000,10897901,159519.0,39879644.0
2018-04-09,3935,4100,3680,3800,5366206,151543.0,39879644.0
2018-04-10,3840,4065,3650,3920,5642372,156328.0,39879644.0
2018-04-11,3980,4135,3925,4135,3539791,164902.0,39879644.0
2018-04-12,4205,4950,4180,4600,15883728,183446.0,39879644.0
2018-04-13,5300,5750,4600,4730,13841232,204520.0,43238817.0
2018-04-16,4700,4700,4420,4530,3409748,195872.0,43238817.0
2018-04-17,4550,4550,4150,4325,3648365,187008.0,43238817.0
2018-04-18,4205,4210,3925,4015,4993548,173604.0,43238817.0
2018-04-19,4040,4040,3110,3400,6854204,147012.0,43238817.0
2018-04-20,3350,3640,3310,3360,3208905,145282.0,43238817.0
2018-04-23,3260,3490,3040,3490,2920246,150903.0,43238817.0
2018-04-24,3415,3540,3340,3340,1342414,144418.0,43238817.0
2018-04-25,3255,3455,3185,3220,1225541,139229.0,43238817.0
2018-04-26,3220,3460,3220,3400,1462271,147012.0,43238817.0
2018-04-27,3400,3485,3270,3285,956268,142040.0,43238817.0
2018-04-30,3355,3355,2975,3075,2027889,132959.0,43238817.0
2018-05-02,2905,3125,2790,2990,2113998,129284.0,43238817.0
2018-05-03,3020,3180,2995,3010,1289657,130149.0,43238817.0
2018-05-04,3010,3010,2805,2830,1414351,122366.0,43238817.0
2018-05-08,2795,2870,2530,2560,1793238,110691.0,43238817.0
2018-05-09,2565,2965,2470,2900,3303608,125393.0,43238817.0
2018-05-10,2825,2970,2745,2855,1003779,123447.0,43238817.0
2018-05-11,2860,3025,2830,2905,1811729,125609.0,43238817.0
2018-05-14,2930,2930,2690,2735,976828,118258.0,43238817.0
2018-05-15,2720,3055,2550,2695,3120672,116529.0,43238817.0
2018-05-16,2705,2940,2705,2875,2798800,124312.0,43238817.0
2018-05-17,2880,2885,2715,2725,1212433,117826.0,43238817.0
2018-05-18,2745,2835,2730,2765,723891,119555.0,43238817.0
2018-05-21,2770,2805,2690,2705,917651,116961.0,43238817.0
2018-05-23,2735,2740,2530,2550,1212807,110259.0,43238817.0
2018-05-24,2580,2850,2540,2695,3460563,116529.0,43238817.0
2018-05-25,2615,2825,2570,2745,2342483,118691.0,43238817.0
2018-05-28,2660,2670,2565,2605,1279896,112637.0,43238817.0
2018-05-29,2610,2670,2520,2525,1193672,111403.0,44119874.0
2018-05-30,2565,2565,2385,2450,986818,108094.0,44119874.0
2018-05-31,2495,2860,2400,2735,4512920,120668.0,44119874.0
2018-06-01,2750,2860,2650,2810,2474800,123977.0,44119874.0
2018-06-04,2830,3160,2705,2900,7925859,127948.0,44119874.0
2018-06-05,2890,3140,2890,2965,4291671,130815.0,44119874.0
2018-06-07,2950,2955,2840,2910,1334110,128389.0,44119874.0
2018-06-08,2900,2900,2785,2885,838562,127286.0,44119874.0
2018-06-11,2850,3030,2815,2885,1187174,127286.0,44119874.0
2018-06-12,2880,2955,2750,2800,1270389,123536.0,44119874.0
2018-06-14,2850,2850,2670,2710,648542,119565.0,44119874.0
2018-06-15,2700,2775,2665,2695,484761,118903.0,44119874.0
2018-06-18,2675,2690,2490,2550,1006030,112506.0,44119874.0
2018-06-19,2545,2555,2255,2255,1304359,99490.0,44119874.0
2018-06-20,2215,2425,2215,2375,866627,104785.0,44119874.0
2018-06-21,2375,2425,2315,2365,415685,104344.0,44119874.0
2018-06-22,2350,2455,2280,2420,504358,106770.0,44119874.0
2018-06-25,2430,2545,2405,2450,473980,108094.0,44119874.0
2018-06-26,2445,2445,2340,2415,256906,106549.0,44119874.0
2018-06-27,2390,2455,2355,2355,359833,103902.0,44119874.0
2018-06-28,2325,2435,2310,2310,359170,101917.0,44119874.0
2018-06-29,2340,2340,2200,2310,467520,101917.0,44119874.0
2018-07-02,2350,2385,2230,2260,469306,99711.0,44119874.0
2018-07-03,2210,2410,2210,2390,656186,105446.0,44119874.0
2018-07-04,2400,2635,2390,2560,1376634,112947.0,44119874.0
2018-07-05,2560,2620,2475,2490,756325,109858.0,44119874.0
2018-07-06,2500,2660,2450,2645,1325675,116697.0,44119874.0
2018-07-09,2645,2755,2590,2665,1186890,117579.0,44119874.0
2018-07-10,2680,2725,2560,2615,542963,115373.0,44119874.0
2018-07-11,2650,2660,2490,2500,999600,110300.0,44119874.0
2018-07-12,2510,2605,2450,2575,511613,113609.0,44119874.0
2018-07-13,2535,2685,2500,2615,496578,115373.0,44119874.0
2018-07-16,2660,2800,2620,2645,1488172,116697.0,44119874.0
2018-07-17,2605,2665,2535,2585,674810,114050.0,44119874.0
2018-07-18,2570,2585,2350,2410,1348588,106329.0,44119874.0
2018-07-19,2400,2400,2255,2300,661234,101476.0,44119874.0
2018-07-20,2300,2350,2255,2310,490333,101917.0,44119874.0
2018-07-23,2345,2380,2230,2230,400640,98387.0,44119874.0
2018-07-24,2235,2285,2180,2225,339694,98167.0,44119874.0
2018-07-25,2375,2440,2205,2205,771006,97284.0,44119874.0
2018-07-26,2210,2240,2120,2210,435242,97505.0,44119874.0
2018-07-27,2195,2305,2190,2235,386945,98608.0,44119874.0
2018-07-30,2215,2265,2180,2235,249569,98608.0,44119874.0
2018-07-31,2205,2275,2180,2195,367861,96843.0,44119874.0
2018-08-01,2220,2385,2210,2290,655570,101035.0,44119874.0
2018-08-02,2330,2330,2235,2255,274530,102682.0,45535300.0
2018-08-03,2255,2335,2240,2260,444968,102910.0,45535300.0
2018-08-06,2300,2430,2255,2290,1326039,104276.0,45535300.0
2018-08-07,2290,2420,2275,2400,1016502,109285.0,45535300.0
2018-08-08,2420,2490,2370,2400,1120925,109285.0,45535300.0
2018-08-09,2380,2450,2380,2425,470321,110423.0,45535300.0
2018-08-10,2450,2500,2410,2420,1141938,110195.0,45535300.0
2018-08-13,2475,2475,2355,2375,670041,108146.0,45535300.0
2018-08-14,2390,2430,2335,2400,421717,110142.0,45892698.0
2018-08-16,2390,2490,2385,2480,737234,113814.0,45892698.0
2018-08-17,2500,2535,2445,2480,947768,113814.0,45892698.0
2018-08-20,2480,2565,2480,2525,1014555,115879.0,45892698.0
2018-08-21,2565,2620,2545,2575,988661,118174.0,45892698.0
2018-08-22,2585,2590,2525,2540,484727,116567.0,45892698.0
2018-08-23,2575,2585,2515,2560,462788,117485.0,45892698.0
2018-08-24,2545,2585,2510,2560,482683,117485.0,45892698.0
2018-08-27,2580,2585,2505,2515,685508,115420.0,45892698.0
2018-08-28,2505,2575,2505,2515,501375,117218.0,46607494.0
2018-08-29,2560,2560,2480,2525,491965,117684.0,46607494.0
2018-08-30,2525,2575,2515,2535,421479,118150.0,46607494.0
2018-08-31,2570,2630,2540,2615,1948029,121879.0,46607494.0
2018-09-03,2620,2625,2555,2590,518648,120713.0,46607494.0
2018-09-04,2590,2625,2510,2550,1131067,118849.0,46607494.0
2018-09-05,2530,2565,2515,2515,443244,117218.0,46607494.0
2018-09-06,2510,2540,2420,2460,700215,114654.0,46607494.0
2018-09-07,2460,2535,2400,2530,448869,117917.0,46607494.0
2018-09-10,2530,2530,2455,2485,292380,115820.0,46607494.0
2018-09-11,2485,2515,2420,2460,310325,114654.0,46607494.0
2018-09-12,2495,2535,2450,2520,568576,117451.0,46607494.0
2018-09-13,2535,2640,2525,2610,1643598,121646.0,46607494.0
2018-09-14,2610,2625,2555,2595,661966,120946.0,46607494.0
2018-09-17,2610,2610,2470,2520,815206,117451.0,46607494.0
2018-09-18,2500,2555,2470,2545,590523,118616.0,46607494.0
2018-09-19,2545,2590,2510,2525,692276,117684.0,46607494.0
2018-09-20,2490,2555,2435,2460,743504,114654.0,46607494.0
2018-09-21,2455,2490,2410,2410,466159,112324.0,46607494.0
2018-09-27,2390,2440,2355,2420,437374,112790.0,46607494.0
2018-09-28,2445,2700,2445,2610,6579598,121646.0,46607494.0
2018-10-01,2640,2950,2640,2950,11793722,137492.0,46607494.0
2018-10-02,2955,2990,2750,2800,3775491,130501.0,46607494.0
2018-10-04,2815,2835,2610,2770,3224633,129103.0,46607494.0
2018-10-05,2780,2810,2645,2720,1241423,126772.0,46607494.0
2018-10-08,2720,2825,2680,2735,1985403,127471.0,46607494.0
2018-10-10,2700,2745,2520,2520,1390222,117451.0,46607494.0
2018-10-11,2340,2460,2200,2305,1385665,107430.0,46607494.0
2018-10-12,2255,2390,2245,2375,653789,110693.0,46607494.0
2018-10-15,2395,2470,2310,2365,740099,110227.0,46607494.0
2018-10-16,2365,2455,2365,2385,507120,111159.0,46607494.0
2018-10-17,2445,2445,2370,2380,366459,110926.0,46607494.0
2018-10-18,2385,2395,2295,2325,530649,108362.0,46607494.0
2018-10-19,2300,2370,2240,2360,414380,109994.0,46607494.0
2018-10-22,2360,2365,2250,2260,632282,105333.0,46607494.0
2018-10-23,2260,2290,2100,2130,807592,99274.0,46607494.0
2018-10-24,2180,2190,2010,2035,926149,94846.0,46607494.0
2018-10-25,1990,1995,1880,1980,837596,92283.0,46607494.0
2018-10-26,2020,2040,1780,1845,1078703,85991.0,46607494.0
2018-10-29,1815,1875,1660,1660,846663,77368.0,46607494.0
2018-10-30,1510,1770,1510,1765,1079255,82262.0,46607494.0
2018-10-31,1790,1810,1720,1795,447048,83660.0,46607494.0
2018-11-01,1850,1940,1815,1860,467044,86690.0,46607494.0
2018-11-02,1860,2020,1860,2015,696357,93914.0,46607494.0
2018-11-05,2030,2030,1920,1970,513497,91817.0,46607494.0
2018-11-06,1970,1980,1870,1910,558032,89020.0,46607494.0
2018-11-07,1925,1965,1850,1880,318703,87622.0,46607494.0
2018-11-08,1910,1955,1880,1900,280968,88554.0,46607494.0
2018-11-09,1895,1910,1745,1800,731847,83893.0,46607494.0
2018-11-12,1755,1785,1700,1700,487105,79233.0,46607494.0
2018-11-13,1665,1840,1570,1810,920071,84360.0,46607494.0
2018-11-14,1855,1855,1750,1790,401139,83427.0,46607494.0
2018-11-15,1825,1910,1790,1905,675418,88787.0,46607494.0
2018-11-16,1950,1955,1880,1930,354292,89952.0,46607494.0
2018-11-19,1960,1970,1900,1920,275589,89486.0,46607494.0
2018-11-20,1885,1910,1855,1890,242058,88088.0,46607494.0
2018-11-21,1885,2065,1805,1920,759257,89486.0,46607494.0
2018-11-22,1920,1975,1870,1870,254371,87156.0,46607494.0
2018-11-23,1880,1915,1850,1880,178837,87622.0,46607494.0
2018-11-26,1865,1975,1865,1960,368740,91351.0,46607494.0
2018-11-27,1990,2000,1920,1935,254900,90186.0,46607494.0
2018-11-28,1940,1955,1895,1920,208379,89486.0,46607494.0
2018-11-29,1940,1960,1835,1845,403448,85991.0,46607494.0
2018-11-30,1845,1885,1790,1845,360709,85991.0,46607494.0
2018-12-03,1850,1885,1840,1855,283965,86457.0,46607494.0
2018-12-04,1855,1900,1840,1900,300349,88554.0,46607494.0
2018-12-05,1855,1900,1775,1800,696150,83893.0,46607494.0
2018-12-06,1765,1790,1680,1700,577214,79233.0,46607494.0
2018-12-07,1710,1745,1685,1705,269498,79466.0,46607494.0
2018-12-10,1670,1710,1625,1660,249589,77368.0,46607494.0
2018-12-11,1690,1745,1640,1660,227902,77368.0,46607494.0
2018-12-12,1660,1760,1660,1755,250156,81796.0,46607494.0
2018-12-13,1755,1775,1705,1730,207039,80631.0,46607494.0
2018-12-14,1710,1765,1660,1700,163438,79233.0,46607494.0
2018-12-17,1685,1690,1640,1645,210874,76669.0,46607494.0
2018-12-18,1625,1670,1580,1590,273281,74106.0,46607494.0
2018-12-19,1610,1615,1520,1590,338170,74106.0,46607494.0
2018-12-20,1590,1615,1550,1580,209671,73640.0,46607494.0
2018-12-21,1580,1685,1570,1640,364676,76436.0,46607494.0
2018-12-24,1640,1660,1580,1605,167606,74805.0,46607494.0
2018-12-26,1580,1585,1520,1555,293921,72475.0,46607494.0
2018-12-27,1570,1615,1570,1610,126390,75038.0,46607494.0
2018-12-28,1640,1655,1605,1650,163257,76902.0,46607494.0
2019-01-02,1660,1790,1650,1715,396867,79932.0,46607494.0
2019-01-03,1730,1730,1615,1630,238201,75970.0,46607494.0
2019-01-04,1625,1665,1560,1640,151586,76436.0,46607494.0
2019-01-07,1650,1700,1620,1665,180762,77601.0,46607494.0
2019-01-08,1675,1690,1625,1655,175540,77135.0,46607494.0
2019-01-09,1690,1710,1635,1700,221738,79233.0,46607494.0
2019-01-10,1690,1750,1680,1710,317305,79699.0,46607494.0
2019-01-11,1710,1755,1690,1705,259611,79466.0,46607494.0
2019-01-14,1680,1780,1670,1750,357904,81563.0,46607494.0
2019-01-15,1780,1795,1745,1760,234120,82029.0,46607494.0
2019-01-16,1750,1780,1705,1760,256469,82029.0,46607494.0
2019-01-17,1785,1800,1725,1730,291120,80631.0,46607494.0
2019-01-18,1725,1800,1705,1800,327152,83893.0,46607494.0
2019-01-21,1795,1865,1775,1860,470347,86690.0,46607494.0
2019-01-22,1870,1880,1830,1850,222404,86224.0,46607494.0
2019-01-23,1830,1855,1805,1820,205642,84826.0,46607494.0
2019-01-24,1835,1960,1810,1935,789649,90186.0,46607494.0
2019-01-25,1980,1980,1905,1930,357461,89952.0,46607494.0
2019-01-28,1940,1975,1905,1925,301473,89719.0,46607494.0
2019-01-29,1920,1945,1880,1925,279929,89719.0,46607494.0
2019-01-30,1940,1940,1905,1925,232158,89719.0,46607494.0
2019-01-31,1950,1960,1910,1925,230260,89719.0,46607494.0
2019-02-01,1905,1945,1855,1880,350135,87622.0,46607494.0
2019-02-07,1895,1940,1835,1855,396816,86457.0,46607494.0
2019-02-08,1840,1905,1840,1895,211380,88321.0,46607494.0
2019-02-11,1900,2055,1900,2040,1115346,95079.0,46607494.0
