삼보모터스(053700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-07-23,5719,5970,5709,5941,15,58917.0,9564382.0
2012-07-24,6066,6066,6056,6057,4,60064.0,9564382.0
2012-07-25,6066,6066,5632,5681,555,56334.0,9564382.0
2012-07-26,5516,5709,5497,5710,63,56621.0,9564382.0
2012-07-27,5738,5786,5458,5787,573,57386.0,9564382.0
2012-07-30,6027,6027,5487,5864,2260,58151.0,9564382.0
2012-07-31,6037,6037,6037,6038,1,59873.0,9564382.0
2012-08-01,5883,5883,5671,5854,146,58056.0,9564382.0
2012-08-02,5834,5854,5593,5854,3022,58056.0,9564382.0
2012-08-03,5863,5863,5593,5854,4130,58056.0,9564382.0
2012-08-06,5622,5892,5622,5787,2517,57386.0,9564382.0
2012-08-07,5777,5806,5622,5806,910,57578.0,9564382.0
2012-08-08,5979,5979,5632,5806,12911,57578.0,9564382.0
2012-08-09,5902,5950,5651,5912,3035,58630.0,9564382.0
2012-08-10,5931,5931,5709,5825,69,57769.0,9564382.0
2012-08-13,6047,6047,5690,5883,1074,58343.0,9564382.0
2012-08-14,5863,5873,5863,5874,13,58247.0,9564382.0
2012-08-16,5979,5979,5613,5845,1068,57960.0,9564382.0
2012-08-17,5960,5960,5680,5796,1496,57482.0,9564382.0
2012-08-20,5796,5796,5603,5748,730,57004.0,9564382.0
2012-08-21,5719,5786,5613,5787,765,57386.0,9564382.0
2012-08-22,5777,5777,5497,5671,2138,56239.0,9564382.0
2012-08-23,5516,5622,5449,5449,3056,54039.0,9564382.0
2012-08-24,5574,5574,5372,5468,29,54230.0,9564382.0
2012-08-27,5979,5979,5053,5227,4013,51839.0,9564382.0
2012-08-28,5381,5622,5063,5623,4603,55760.0,9564382.0
2012-08-29,5574,5786,5574,5787,1991,57386.0,9564382.0
2012-08-30,5786,5786,5304,5748,5371,57004.0,9564382.0
2012-08-31,5410,5767,5410,5671,2247,56239.0,9564382.0
2012-09-03,5410,5757,5410,5584,1682,55378.0,9564382.0
2012-09-04,5535,5535,5208,5295,736,52508.0,9564382.0
2012-09-05,5304,5400,5140,5324,438,52795.0,9564382.0
2012-09-06,5217,5863,5159,5295,4397,52508.0,9564382.0
2012-09-07,5400,5400,5169,5353,2789,53082.0,9564382.0
2012-09-10,5352,5516,5188,5449,1210,54039.0,9564382.0
2012-09-11,5526,5526,5526,5526,2,54804.0,9564382.0
2012-09-12,5526,5526,5188,5295,1632,52508.0,9564382.0
2012-09-13,5304,5323,5169,5256,422,52126.0,9564382.0
2012-09-14,5256,5391,5111,5237,1644,51935.0,9564382.0
2012-09-17,5111,5294,5111,5198,1728,51552.0,9564382.0
2012-09-18,5256,5256,5034,5160,2451,51169.0,9564382.0
2012-09-19,4831,5053,4831,5015,2900,49735.0,9564382.0
2012-09-20,4918,5179,4918,4977,465,49352.0,9564382.0
2012-09-21,5092,5092,4860,5054,2188,50117.0,9564382.0
2012-09-24,5053,5304,4889,5305,2188,52604.0,9564382.0
2012-09-25,5333,5333,5111,5276,312,52317.0,9564382.0
2012-09-26,5015,5304,4928,5305,6558,52604.0,9564382.0
2012-09-27,5304,5304,4831,5295,5618,52508.0,9564382.0
2012-09-28,5285,5777,5073,5777,5262,57291.0,9564382.0
2012-10-02,5777,5777,5208,5353,6080,53082.0,9564382.0
2012-10-04,5159,5333,5082,5333,3565,52891.0,9564382.0
2012-10-05,5130,5564,5130,5420,1365,53752.0,9564382.0
2012-10-08,5352,5507,5208,5218,3253,51743.0,9564382.0
2012-10-09,5111,5478,5111,5420,2043,53752.0,9564382.0
2012-10-10,5410,5410,5217,5227,724,51839.0,9564382.0
2012-10-11,5458,5458,5372,5382,170,53369.0,9564382.0
2012-10-12,5468,5468,5140,5218,1915,51743.0,9564382.0
2012-10-15,5217,5217,5053,5141,6829,50978.0,9564382.0
2012-10-16,5246,5343,4957,5131,6459,50883.0,9564382.0
2012-10-17,5130,5275,4986,5198,3598,51552.0,9564382.0
2012-10-18,5208,5208,5082,5092,1468,50500.0,9564382.0
2012-10-19,5092,5237,5092,5189,2338,51456.0,9564382.0
2012-10-22,5111,5140,5092,5141,107,50978.0,9564382.0
2012-10-23,5111,5111,4986,5092,3339,50500.0,9564382.0
2012-10-24,5073,5101,4976,5083,769,50404.0,9564382.0
2012-10-25,5179,5179,4986,5102,2781,50596.0,9564382.0
2012-10-26,5208,5256,4995,5092,5995,50500.0,9564382.0
2012-10-29,5015,5680,5015,5044,6597,50022.0,9564382.0
2012-10-30,5343,5343,5005,5131,2517,50883.0,9564382.0
2012-10-31,5208,5208,5034,5150,462,51074.0,9564382.0
2012-11-01,5545,5545,5082,5092,1270,50500.0,9564382.0
2012-11-02,5111,5121,4947,4948,2154,49065.0,9564382.0
2012-11-05,4947,5237,4938,5131,194,50883.0,9564382.0
2012-11-06,5121,5198,5121,5198,62,51552.0,9564382.0
2012-11-07,5015,5188,5015,5169,14,51265.0,9564382.0
2012-11-08,5208,5208,4696,4890,680,48491.0,9564382.0
2012-11-09,4851,5294,4721,4899,3370,48587.0,9564382.0
2012-11-12,4706,5179,4706,5169,4438,51265.0,9564382.0
2012-11-13,5169,5256,4918,5160,4480,51169.0,9564382.0
2012-11-14,5198,5198,4725,4740,1918,47009.0,9564382.0
2012-11-15,4740,5208,4725,5208,4708,51648.0,9564382.0
2012-11-16,4938,5381,4938,5324,2241,52795.0,9564382.0
2012-11-19,5584,5584,5024,5420,3924,53752.0,9564382.0
2012-11-20,5111,5535,5111,5526,2478,54804.0,9564382.0
2012-11-21,5960,5960,5121,5642,5182,55952.0,9564382.0
2012-11-22,5671,5671,5111,5468,8003,54230.0,9564382.0
2012-11-23,5208,5564,5208,5247,2423,52030.0,9564382.0
2012-11-26,5256,5507,5121,5401,2461,53561.0,9564382.0
2012-11-27,5188,5593,5188,5594,2420,55473.0,9564382.0
2012-11-28,5246,5584,5246,5546,3887,54995.0,9564382.0
2012-11-29,5535,5535,5217,5343,3319,52987.0,9564382.0
2012-11-30,5208,5343,5208,5343,1854,52987.0,9564382.0
2012-12-03,5343,5343,5179,5285,250,52413.0,9564382.0
2012-12-04,5285,5391,5188,5391,4271,53465.0,9564382.0
2012-12-05,5391,5391,5372,5382,7,53371.0,9564676.0
2012-12-06,5449,5497,5352,5401,3790,53562.0,9564676.0
2012-12-07,5439,5439,5372,5372,11,53275.0,9564676.0
2012-12-10,5400,5400,5198,5391,2639,53467.0,9564676.0
2012-12-11,5333,5381,5246,5372,18077,53275.0,9564676.0
2012-12-12,5372,5372,5217,5285,119,52414.0,9564676.0
2012-12-13,5671,5671,5159,5391,1537,53467.0,9564676.0
2012-12-14,5391,5391,5227,5227,148,51841.0,9564676.0
2012-12-17,5256,5381,5227,5362,106,53180.0,9564676.0
2012-12-18,5381,5381,5294,5305,1827,52606.0,9564676.0
2012-12-20,5304,5304,5285,5295,113,52510.0,9564676.0
2012-12-21,5294,5294,5198,5208,651,51649.0,9564676.0
2012-12-24,5208,5294,4918,4919,2623,48780.0,9564676.0
2012-12-26,4769,5073,4745,4842,1737,48015.0,9564676.0
2012-12-27,4841,5227,4841,5227,946,51841.0,9564676.0
2012-12-28,5188,5593,4957,4986,688,49449.0,9564676.0
2013-01-02,5005,5400,5005,5401,1692,53562.0,9564676.0
2013-01-03,5690,5690,5169,5478,522,54327.0,9564676.0
2013-01-04,5545,5545,5159,5478,867,54353.0,9569234.0
2013-01-07,5188,5719,5188,5468,2703,54258.0,9569234.0
2013-01-08,5237,5439,5208,5343,421,53014.0,9569234.0
2013-01-09,5188,5333,5159,5198,873,51578.0,9569234.0
2013-01-10,5073,5343,5073,5073,682,50334.0,9569234.0
2013-01-11,5053,5294,5053,5063,950,50238.0,9569234.0
2013-01-14,5564,5564,4986,5285,2430,52439.0,9569234.0
2013-01-15,5285,5285,5053,5247,1351,52057.0,9569234.0
2013-01-16,5227,5227,5092,5092,669,50526.0,9569234.0
2013-01-17,5246,5246,5246,5247,1,52057.0,9569234.0
2013-01-18,5208,5304,5063,5179,2318,51387.0,9569234.0
2013-01-21,5593,5593,5053,5488,928,54449.0,9569234.0
2013-01-22,5130,5372,5111,5112,1349,50717.0,9569234.0
2013-01-23,5063,5468,5063,5112,139,50717.0,9569234.0
2013-01-24,5121,5294,5063,5150,417,51100.0,9569234.0
2013-01-25,5101,5179,5101,5112,433,50717.0,9569234.0
2013-01-28,5198,5198,5034,5063,226,50238.0,9569234.0
2013-01-29,5063,5063,4986,5015,1406,49760.0,9569234.0
2013-01-30,5024,5285,5015,5092,222,50526.0,9569234.0
2013-01-31,5034,5034,4938,5025,360,49861.0,9570258.0
2013-02-01,5188,5188,4957,4957,241,49191.0,9570258.0
2013-02-04,4966,5372,4918,5044,3370,50052.0,9570258.0
2013-02-05,5044,5053,5044,5054,42,50148.0,9570258.0
2013-02-06,5169,5169,5005,5102,380,50627.0,9570258.0
2013-02-07,5121,5179,5024,5025,290,49861.0,9570258.0
2013-02-08,4976,5082,4918,5015,327,49765.0,9570258.0
2013-02-12,5101,5101,5015,5015,451,49765.0,9570258.0
2013-02-13,5063,5680,4947,5642,5955,55986.0,9570258.0
2013-02-14,5632,5632,5285,5584,2214,55412.0,9570258.0
2013-02-15,5227,5786,5227,5787,5486,57422.0,9570258.0
2013-02-18,5786,5786,5304,5305,3342,52636.0,9570258.0
2013-02-19,5198,5545,5130,5546,2254,55029.0,9570258.0
2013-02-20,5179,5593,5179,5256,4683,52158.0,9570258.0
2013-02-21,5372,5372,5198,5285,253,52445.0,9570258.0
2013-02-22,5400,5400,5237,5333,171,52924.0,9570258.0
2013-02-25,5333,5400,5285,5382,199,53402.0,9570258.0
2013-02-26,5593,6182,5449,5671,193732,56273.0,9570258.0
2013-02-27,5719,5719,5304,5353,26538,53115.0,9570258.0
2013-02-28,5487,5690,5314,5652,13206,56082.0,9570258.0
2013-03-04,5767,5777,5429,5690,8586,56465.0,9570258.0
2013-03-05,5651,5738,5516,5681,10375,56369.0,9570258.0
2013-03-06,5690,5767,5545,5661,4967,56177.0,9570258.0
2013-03-07,5661,5728,5545,5555,18839,55125.0,9570258.0
2013-03-08,5555,5642,5545,5546,6489,55029.0,9570258.0
2013-03-11,5671,5671,5497,5546,7430,55029.0,9570258.0
2013-03-12,5622,5622,5497,5555,3455,55125.0,9570258.0
2013-03-13,5642,5642,5535,5575,1711,55316.0,9570258.0
2013-03-14,5680,5680,5497,5594,6070,55507.0,9570258.0
2013-03-15,5593,6105,5507,5970,44660,59251.0,9572121.0
2013-03-18,5844,6741,5738,6288,44097,62410.0,9572121.0
2013-03-19,6288,6693,6076,6163,14115,61166.0,9572121.0
2013-03-20,6162,6432,5680,5845,20801,58007.0,9572121.0
2013-03-21,5960,6558,5796,6462,13173,64133.0,9572121.0
2013-03-22,6461,7088,6249,6857,22659,68058.0,9572121.0
2013-03-25,6866,7233,6780,7233,32300,71791.0,9572121.0
2013-03-26,7233,7474,6944,7465,14155,74088.0,9572121.0
2013-03-27,7397,7542,7204,7205,7836,71504.0,9572121.0
2013-03-28,7165,7358,7136,7195,2329,71408.0,9572121.0
2013-03-29,6973,7233,6847,6925,10834,68728.0,9572121.0
2013-04-01,7069,7329,6654,6751,8902,67005.0,9572121.0
2013-04-02,6722,6722,6297,6491,14679,64420.0,9572121.0
2013-04-03,6481,7233,6404,6500,9032,64516.0,9572121.0
2013-04-04,6500,6934,6124,6153,11468,61070.0,9572121.0
2013-04-05,6105,6268,6056,6173,7054,61262.0,9572121.0
2013-04-08,6230,6230,5863,5912,9846,58727.0,9580282.0
2013-04-09,6008,6037,5728,5874,8025,58344.0,9580282.0
2013-04-10,5902,6654,5854,5883,3994,58440.0,9580282.0
2013-04-11,6143,6143,5825,5893,3350,58536.0,9580282.0
2013-04-12,6143,6211,5834,6134,5151,60931.0,9580282.0
2013-04-15,6259,6423,5989,6250,4334,62080.0,9580282.0
2013-04-16,6240,6461,6008,6308,13411,62655.0,9580282.0
2013-04-17,6490,6490,6037,6221,19006,61793.0,9580282.0
2013-04-18,6249,6346,6085,6346,13161,63038.0,9580282.0
2013-04-19,6500,6500,6268,6452,10098,64221.0,9599571.0
2013-04-22,6481,6481,6317,6443,10897,64125.0,9599571.0
2013-04-23,6432,6500,6365,6462,8420,64317.0,9599571.0
2013-04-24,6635,6693,6201,6626,6711,65949.0,9599571.0
2013-04-25,7117,7117,6510,6635,2656,66045.0,9599571.0
2013-04-26,6635,6838,6587,6635,6721,66045.0,9599571.0
2013-04-29,6722,7059,6606,7021,13805,69885.0,9599571.0
2013-04-30,7030,7300,6876,7012,3596,69789.0,9599571.0
2013-05-02,7108,7108,6712,6915,3371,68829.0,9599571.0
2013-05-03,6654,6886,6625,6799,2914,67677.0,9599571.0
2013-05-06,7001,7088,6809,7041,11467,70077.0,9599571.0
2013-05-07,7117,7214,6953,7176,16266,71421.0,9599571.0
2013-05-08,7281,7281,6992,6992,2272,69597.0,9599571.0
2013-05-09,7030,7108,6905,7031,2896,69981.0,9599571.0
2013-05-10,6625,7040,6625,7041,11994,70077.0,9599571.0
2013-05-13,7040,7715,6934,7561,28206,75278.0,9601780.0
2013-05-14,7985,8014,7233,7667,7133,76334.0,9601780.0
2013-05-15,7648,7648,7329,7426,789,73934.0,9601780.0
2013-05-16,7503,7609,7243,7397,1805,73646.0,9601780.0
2013-05-20,7493,7609,7397,7397,9068,73646.0,9601780.0
2013-05-21,7378,7580,7329,7513,4048,74798.0,9601780.0
2013-05-22,7725,7725,7368,7368,10614,73358.0,9601780.0
2013-05-23,7407,7609,7001,7002,2493,69709.0,9601780.0
2013-05-24,7214,7214,7001,7195,3833,71629.0,9601780.0
2013-05-27,7272,7387,7040,7176,7723,71437.0,9601780.0
2013-05-28,7638,7638,7040,7185,7136,71533.0,9601780.0
2013-05-29,7069,7387,7069,7214,39299,71821.0,9601780.0
2013-05-30,7214,7474,7214,7311,23949,72781.0,9601780.0
2013-05-31,7339,7407,7175,7262,8713,72368.0,9610563.0
2013-06-03,7445,7715,7136,7214,7124,71887.0,9610563.0
2013-06-04,7320,7320,7059,7205,198,71791.0,9610563.0
2013-06-05,7233,7233,6751,6896,14369,68716.0,9610563.0
2013-06-07,6905,6905,6702,6906,5411,68812.0,9610563.0
2013-06-10,6934,7262,6934,7089,4928,70638.0,9610563.0
2013-06-11,7108,7108,7001,7079,700,70542.0,9610563.0
2013-06-12,7088,7156,6751,7041,12428,70157.0,9610563.0
2013-06-13,7079,7079,6915,6992,1866,69677.0,9610563.0
2013-06-14,6924,7030,6895,6992,2384,69677.0,9610563.0
2013-06-17,6982,6992,6596,6684,8194,66601.0,9610563.0
2013-06-18,6722,6818,6461,6655,9073,66315.0,9610802.0
2013-06-19,6654,6876,6461,6645,1643,66218.0,9610802.0
2013-06-20,6616,6731,6587,6607,2078,65834.0,9610802.0
2013-06-21,6683,6683,6404,6529,1394,65065.0,9610802.0
2013-06-24,6625,6625,6124,6124,12177,61029.0,9610802.0
2013-06-25,6076,6317,5883,5941,3796,59203.0,9610802.0
2013-06-26,6654,6654,5796,5980,8166,59587.0,9610802.0
2013-06-27,6133,6442,6133,6250,1673,62278.0,9610802.0
2013-06-28,6249,6297,5989,6076,8878,60548.0,9610802.0
2013-07-01,6249,6346,5902,6250,4941,62278.0,9610802.0
2013-07-02,6085,6268,6047,6076,6033,60548.0,9610802.0
2013-07-03,6201,6201,6047,6144,131,61221.0,9610802.0
2013-07-04,6191,6191,6008,6047,2758,60260.0,9610802.0
2013-07-05,6268,6268,5979,6038,5898,60164.0,9610802.0
2013-07-08,6133,6133,5979,6047,6711,60260.0,9610802.0
2013-07-09,5998,6105,5950,5980,19628,59587.0,9610802.0
2013-07-10,6008,6838,5883,5980,21935,59587.0,9610802.0
2013-07-11,6230,6789,6027,6105,2526,60836.0,9610802.0
2013-07-12,6211,6317,5979,6173,4032,61528.0,9613806.0
2013-07-15,6326,6326,6027,6076,3947,60567.0,9613806.0
2013-07-16,6076,6201,6056,6153,2432,61336.0,9613806.0
2013-07-17,6114,6114,5970,5970,9606,59509.0,9613806.0
2013-07-18,6027,6066,5921,5931,4830,59125.0,9613806.0
2013-07-19,6124,6124,5815,5951,8857,59317.0,9613806.0
2013-07-22,5998,6211,5834,6009,13125,59894.0,9613806.0
2013-07-23,6211,6211,5979,6009,9637,59894.0,9613806.0
2013-07-24,5950,6105,5950,5980,1654,59606.0,9613806.0
2013-07-25,6066,6789,5941,6057,7230,60375.0,9613806.0
2013-07-26,6056,6095,5931,5980,5688,59606.0,9613806.0
2013-07-29,5979,6201,5979,6028,2967,60086.0,9613806.0
2013-07-30,6220,6220,6027,6144,4884,61240.0,9613806.0
2013-07-31,6143,6423,6143,6423,5908,64028.0,9613806.0
2013-08-01,6548,6548,6423,6481,2089,64605.0,9613806.0
2013-08-02,6548,6548,6288,6520,3724,64989.0,9613806.0
2013-08-05,6539,6558,6461,6558,4774,65374.0,9613806.0
2013-08-06,6558,6558,6461,6539,202177,65182.0,9613806.0
2013-08-07,6751,6751,6307,6510,6737,64893.0,9613806.0
2013-08-08,6510,6683,6413,6684,7337,66624.0,9613806.0
2013-08-09,6683,6847,6664,6751,7551,67297.0,9613806.0
2013-08-12,6616,6886,6616,6848,12220,68258.0,9613806.0
2013-08-13,6886,7136,6847,6925,15643,69027.0,9613806.0
2013-08-14,7108,7108,6654,6751,21721,67297.0,9613806.0
2013-08-16,6751,6760,6519,6751,28710,67297.0,9613806.0
2013-08-19,6751,6760,6529,6558,31068,65374.0,9613806.0
2013-08-20,6558,6838,6461,6655,34898,66335.0,9613806.0
2013-08-21,6645,6799,6558,6635,22043,66143.0,9613806.0
2013-08-22,6635,6635,6539,6558,2693,65374.0,9613806.0
2013-08-23,6567,6741,6548,6645,3293,66239.0,9613806.0
2013-08-26,6741,6857,6741,6848,4832,68258.0,9613806.0
2013-08-27,6934,6934,6645,6809,17004,67873.0,9613806.0
2013-08-28,6789,6789,6558,6751,4028,67297.0,9613806.0
2013-08-29,6751,6789,6702,6790,17931,67681.0,9613806.0
2013-08-30,6828,7455,6828,7233,80990,72104.0,9613806.0
2013-09-02,7320,7416,7233,7397,52282,73754.0,9615854.0
2013-09-03,7619,7812,7571,7706,69729,76831.0,9615854.0
2013-09-04,7628,8487,7628,8169,126748,81446.0,9615854.0
2013-09-05,8390,8390,8005,8285,82154,82600.0,9615854.0
2013-09-06,8284,8824,8236,8294,100781,82696.0,9615854.0
2013-09-09,8246,8352,7898,8063,47760,80389.0,9615854.0
2013-09-10,8265,8275,7715,7802,61119,77792.0,9615854.0
2013-09-11,7821,7841,7522,7745,35224,77215.0,9615854.0
2013-09-12,7744,8873,7744,7957,42002,79331.0,9615854.0
2013-09-13,7956,8091,7812,7928,6111,79042.0,9615854.0
2013-09-16,7908,8082,7667,7716,11767,76927.0,9615854.0
2013-09-17,7908,7908,7522,7552,16014,75292.0,9615854.0
2013-09-23,7571,7860,7513,7735,18164,77119.0,9615854.0
2013-09-24,7628,7725,7368,7706,15974,76831.0,9615854.0
2013-09-25,7706,7841,7272,7716,359540,76927.0,9615854.0
2013-09-26,7715,8265,7715,8265,49237,82408.0,9615854.0
2013-09-27,8390,8390,7194,7224,310281,72023.0,9615854.0
2013-09-30,7329,7358,7088,7224,44814,72023.0,9615854.0
2013-10-01,7223,7329,6963,7127,44763,72706.0,9838488.0
2013-10-02,7127,7262,6751,6799,52703,69361.0,9838488.0
2013-10-04,6751,7040,6712,7012,24503,71526.0,9838488.0
2013-10-07,7011,7175,6857,6992,14690,71329.0,9838488.0
2013-10-08,6992,7185,6828,7185,15027,73373.0,9848732.0
2013-10-10,7146,7281,6857,6992,14907,71403.0,9848732.0
2013-10-11,6982,7059,6857,6992,10383,71403.0,9848732.0
2013-10-14,7040,7040,6809,6877,20958,70221.0,9848732.0
2013-10-15,6982,6982,6780,6867,16034,70123.0,9848732.0
2013-10-16,6963,6963,6635,6703,42189,68449.0,9848732.0
2013-10-17,6654,6838,6548,6558,29551,66971.0,9848732.0
2013-10-18,6519,6587,6365,6443,28856,65790.0,9848732.0
2013-10-21,6432,6606,6365,6558,21934,66971.0,9848732.0
2013-10-22,6596,6751,6596,6751,19655,68941.0,9848732.0
2013-10-23,6760,6760,6558,6635,20090,67759.0,9848732.0
2013-10-24,6635,6751,6413,6751,13479,68941.0,9848732.0
2013-10-25,6751,6751,6587,6684,6150,68252.0,9848732.0
2013-10-28,6693,6741,6558,6664,11323,68055.0,9848732.0
2013-10-29,6683,6789,6577,6790,13104,69335.0,9848732.0
2013-10-30,6770,6789,6577,6664,25805,68055.0,9848732.0
2013-10-31,6664,6751,6587,6722,6770,68646.0,9848732.0
2013-11-01,6722,6760,6596,6655,10150,67956.0,9848732.0
2013-11-04,6654,6683,6577,6578,13849,67168.0,9848732.0
2013-11-05,6577,6606,6490,6578,9676,67168.0,9848732.0
2013-11-06,6558,6625,6375,6549,10275,66873.0,9848732.0
2013-11-07,6548,6654,6490,6655,10021,67956.0,9848732.0
2013-11-08,6674,6683,6529,6529,632,66676.0,9848732.0
2013-11-11,6558,6731,6558,6558,10608,66971.0,9848732.0
2013-11-12,6558,6780,6558,6780,22979,69237.0,9848732.0
2013-11-13,6780,7030,6751,6790,28330,69335.0,9848732.0
2013-11-14,7021,7021,6818,6944,21477,70911.0,9848732.0
2013-11-15,6944,7291,6944,7233,92955,73865.0,9848732.0
2013-11-18,7233,7300,7069,7233,48492,73865.0,9848732.0
2013-11-19,7214,7243,6857,7233,62016,73865.0,9848732.0
2013-11-20,7233,7233,7079,7185,25774,73373.0,9848732.0
2013-11-21,7117,7281,7069,7185,34219,73373.0,9848732.0
2013-11-22,7175,7175,7001,7069,12145,72191.0,9848732.0
2013-11-25,6895,7127,6876,7050,14660,71994.0,9848732.0
2013-11-26,7156,7156,6982,7069,17834,72191.0,9848732.0
2013-11-27,7040,7040,6751,6877,34588,70221.0,9848732.0
2013-11-28,6915,6924,6548,6626,58749,67661.0,9848732.0
2013-11-29,6674,6702,6539,6568,31176,67070.0,9848732.0
2013-12-02,6529,6596,6259,6317,61036,64509.0,9848732.0
2013-12-03,6317,6394,6076,6240,22668,63721.0,9848732.0
2013-12-04,6240,6423,6066,6240,10512,63721.0,9848732.0
2013-12-05,6114,6297,5989,6105,16246,62342.0,9848732.0
2013-12-06,6105,6124,5931,5941,33994,60668.0,9848732.0
2013-12-09,5892,6124,5892,6076,26376,62047.0,9848732.0
2013-12-10,6066,6076,5912,5912,38670,60373.0,9848732.0
2013-12-11,5883,6047,5671,5854,44290,59782.0,9848732.0
2013-12-12,5786,5786,5593,5700,140905,58206.0,9848732.0
2013-12-13,5593,5680,5545,5642,18855,57615.0,9848732.0
2013-12-16,5507,5661,5507,5642,16336,57615.0,9848732.0
2013-12-17,5603,5642,5497,5623,19722,57418.0,9848732.0
2013-12-18,5603,5671,5478,5604,15395,57221.0,9848732.0
2013-12-19,5593,5844,5564,5816,12883,59388.0,9848732.0
2013-12-20,5786,5786,5671,5700,7634,58206.0,9848732.0
2013-12-23,5661,5757,5603,5690,12868,58108.0,9848732.0
2013-12-24,5613,5738,5613,5739,10354,58600.0,9848732.0
2013-12-26,5613,5738,5613,5729,9472,58501.0,9848732.0
2013-12-27,5622,6510,5613,6269,11391,64017.0,9848732.0
2013-12-30,6259,6268,6027,6153,6294,62835.0,9848732.0
2014-01-02,6153,6153,5680,5681,18990,58009.0,9848732.0
2014-01-03,5680,5912,5642,5835,7320,59585.0,9848732.0
2014-01-06,5699,5921,5699,5864,2207,59880.0,9848732.0
2014-01-07,5834,5883,5738,5777,4614,58994.0,9848732.0
2014-01-08,5699,5883,5699,5787,2370,59092.0,9848732.0
2014-01-09,5738,6076,5651,5989,32888,61161.0,9848732.0
2014-01-10,6076,6076,5719,5758,7036,58797.0,9848732.0
2014-01-13,5786,5806,5719,5719,6468,58409.0,9849747.0
2014-01-14,5728,5873,5699,5874,9163,59985.0,9849747.0
2014-01-15,5873,6153,5873,6057,34605,61856.0,9849747.0
2014-01-16,6162,6162,5970,6066,2309,61955.0,9849747.0
2014-01-17,6066,6076,5931,6018,1869,61462.0,9849747.0
2014-01-20,6066,6066,5863,5912,7427,60379.0,9849747.0
2014-01-21,5931,6027,5815,5835,12781,59591.0,9849747.0
2014-01-22,5844,5902,5786,5902,5334,60280.0,9849747.0
2014-01-23,5796,5960,5786,5931,8892,60576.0,9849747.0
2014-01-24,5941,5941,5767,5845,6260,59689.0,9849747.0
2014-01-27,5748,5748,5632,5739,9847,58606.0,9849747.0
2014-01-28,5622,5738,5622,5739,4825,58606.0,9849747.0
2014-01-29,5738,5825,5680,5767,3863,58901.0,9849747.0
2014-02-03,5883,5883,5757,5767,5257,58901.0,9849747.0
2014-02-04,5690,5863,5642,5787,10188,59098.0,9849747.0
2014-02-05,5796,5921,5748,5912,6356,60379.0,9849747.0
2014-02-06,5921,5921,5748,5787,5776,59098.0,9849747.0
2014-02-07,5796,5883,5767,5845,4557,59689.0,9849747.0
2014-02-10,5854,5854,5786,5845,4441,59689.0,9849747.0
2014-02-11,5844,5979,5709,5931,20477,60576.0,9849747.0
2014-02-12,5941,5941,5786,5912,19356,60379.0,9849747.0
2014-02-13,5921,5921,5844,5874,10838,59985.0,9849747.0
2014-02-14,5883,5941,5854,5864,6344,59886.0,9849747.0
2014-02-17,5873,5998,5863,5941,9851,60674.0,9849747.0
2014-02-18,5941,6076,5873,6028,20111,61561.0,9849747.0
2014-02-19,6076,6461,5989,6365,55237,65008.0,9849747.0
2014-02-20,6365,6606,6240,6414,56797,65501.0,9849747.0
2014-02-21,6548,6654,6384,6607,37453,67471.0,9849747.0
2014-02-24,6645,6866,6452,6828,54769,69736.0,9849747.0
2014-02-25,7850,7850,7725,7851,810987,80177.0,9849747.0
2014-02-26,7908,7947,7416,7417,391391,75745.0,9849747.0
2014-02-27,7281,7397,7127,7349,142634,75055.0,9849747.0
2014-02-28,7513,7561,7281,7388,99815,75449.0,9849747.0
2014-03-03,7445,7484,6992,7060,84353,72100.0,9849747.0
2014-03-04,7088,7146,6876,6896,83735,70426.0,9849747.0
2014-03-05,6992,7358,6934,7233,104584,73873.0,9849747.0
2014-03-06,7214,7426,7136,7262,45708,74169.0,9849747.0
2014-03-07,7368,7368,7001,7311,80101,74661.0,9849747.0
2014-03-10,7368,7368,7050,7205,74336,73578.0,9849747.0
2014-03-11,7233,7609,7165,7378,136524,75351.0,9849747.0
2014-03-12,7522,7841,7378,7590,122445,78248.0,9942511.0
2014-03-13,7590,7706,7300,7426,101782,76557.0,9942511.0
2014-03-14,7397,7426,7136,7205,33491,74271.0,9942511.0
2014-03-17,7204,7204,6751,6934,79947,71487.0,9942511.0
