켐트로닉스(089010),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-12-26,5420,5420,5230,5290,27038,66782.0,12624273.0
2018-12-27,5300,5500,5300,5440,21240,68676.0,12624273.0
2018-12-28,5440,6190,5380,6150,204886,77639.0,12624273.0
2019-01-02,6200,6560,6160,6350,277019,80164.0,12624273.0
2019-01-03,6350,6600,6270,6430,134214,81174.0,12624273.0
2019-01-04,6320,6470,6260,6440,69136,81300.0,12624273.0
2019-01-07,6490,6500,6310,6420,53115,81048.0,12624273.0
2019-01-08,6420,6500,6120,6200,86234,78270.0,12624273.0
2019-01-09,6250,6480,6200,6450,65957,81427.0,12624273.0
2019-01-10,6500,6510,6330,6450,32532,81427.0,12624273.0
2019-01-11,6390,6520,6270,6300,50269,79533.0,12624273.0
2019-01-14,6280,6430,6080,6380,53496,80543.0,12624273.0
2019-01-15,6380,6470,6290,6450,76047,81427.0,12624273.0
2019-01-16,6450,6480,6320,6410,38211,80922.0,12624273.0
2019-01-17,6390,6650,6390,6650,109254,83951.0,12624273.0
2019-01-18,6640,7030,6550,6990,244412,88244.0,12624273.0
2019-01-21,6900,7010,6740,6750,95495,85214.0,12624273.0
2019-01-22,6750,6810,6460,6530,58209,82437.0,12624273.0
2019-01-23,6530,6680,6430,6480,69313,81805.0,12624273.0
2019-01-24,6480,6480,6000,6370,64086,80417.0,12624273.0
2019-01-25,6360,6430,6310,6420,28932,81048.0,12624273.0
2019-01-28,6430,6460,6310,6400,37131,80795.0,12624273.0
2019-01-29,6400,6400,6270,6270,35224,79154.0,12624273.0
2019-01-30,6290,6290,6000,6160,76083,77766.0,12624273.0
2019-01-31,6230,6230,6130,6160,43170,77766.0,12624273.0
2019-02-01,6160,6260,6100,6180,17894,78018.0,12624273.0
2019-02-07,6200,6260,6100,6210,38497,78397.0,12624273.0
2019-02-08,6220,6260,6080,6160,27766,77766.0,12624273.0
2019-02-11,6170,6210,6090,6110,19081,77134.0,12624273.0
2019-02-12,6130,6190,6020,6100,40487,77008.0,12624273.0
2019-02-13,6150,6360,6030,6360,73707,80290.0,12624273.0
2019-02-14,6400,6400,6280,6310,40950,79659.0,12624273.0
2019-02-15,6330,6380,6180,6250,20656,78902.0,12624273.0
2019-02-18,6260,6880,6230,6550,252869,82689.0,12624273.0
2019-02-19,7150,7150,6480,6480,680427,81805.0,12624273.0
2019-02-20,6490,7600,6490,7320,1801900,92410.0,12624273.0
2019-02-21,7430,7630,7050,7060,691345,89127.0,12624273.0
2019-02-22,7010,7310,6940,7060,271522,89127.0,12624273.0
2019-02-25,7010,7260,7010,7200,125658,90895.0,12624273.0
2019-02-26,7160,7330,7100,7260,133526,91652.0,12624273.0
2019-02-27,7280,7330,7120,7200,91575,90895.0,12624273.0
2019-02-28,7200,7530,7030,7030,216517,88749.0,12624273.0
2019-03-04,7050,7630,7050,7450,226194,94051.0,12624273.0
2019-03-05,7450,7530,7290,7480,101253,94430.0,12624273.0
2019-03-06,7480,7610,7400,7490,72047,94556.0,12624273.0
2019-03-07,7550,8060,7540,7850,757121,99101.0,12624273.0
2019-03-08,7700,7820,7330,7470,250958,94303.0,12624273.0
2019-03-11,7370,7560,7100,7480,122135,94430.0,12624273.0
2019-03-12,7480,7720,7370,7560,149737,95440.0,12624273.0
2019-03-13,7590,7660,7320,7620,114941,96197.0,12624273.0
2019-03-14,7700,7860,7480,7500,65534,94682.0,12624273.0
2019-03-15,7540,7540,7250,7490,87638,94556.0,12624273.0
2019-03-18,7500,7750,7320,7680,129235,96954.0,12624273.0
2019-03-19,7700,8150,7650,7920,444304,101458.0,12810319.0
2019-03-20,8030,8100,7640,7800,182102,99920.0,12810319.0
2019-03-21,7810,8100,7760,8030,191506,102867.0,12810319.0
2019-03-22,8030,8090,7650,7950,154549,101842.0,12810319.0
2019-03-25,7840,7840,7300,7500,162636,96077.0,12810319.0
2019-03-26,7540,7870,7470,7750,101859,99280.0,12810319.0
2019-03-27,7790,7820,7350,7480,86476,95821.0,12810319.0
2019-03-28,7470,7650,7270,7480,122489,95821.0,12810319.0
2019-03-29,7590,7590,7080,7450,117082,95437.0,12810319.0
2019-04-01,7520,8470,7460,8460,821708,108375.0,12810319.0
2019-04-02,8800,9150,8500,8770,827334,112346.0,12810319.0
2019-04-03,8790,9940,8790,9740,1182365,124773.0,12810319.0
2019-04-04,9740,10000,9620,9840,394652,126054.0,12810319.0
2019-04-05,9840,10700,9840,10250,603697,131306.0,12810319.0
2019-04-08,10400,11250,10350,10900,588656,139632.0,12810319.0
2019-04-09,10850,11350,10350,11250,382000,144116.0,12810319.0
2019-04-10,11300,11550,10600,10850,391603,138992.0,12810319.0
2019-04-11,10850,11300,10600,11050,351261,141554.0,12810319.0
2019-04-12,11050,11500,10900,11300,270606,144757.0,12810319.0
2019-04-15,11350,11350,10850,11250,241482,144116.0,12810319.0
2019-04-16,11050,11350,10650,11100,334100,142195.0,12810319.0
2019-04-17,11250,11600,11000,11600,267810,148600.0,12810319.0
2019-04-18,11750,11850,10350,10600,562974,135789.0,12810319.0
2019-04-19,10850,11900,10700,10900,771886,139632.0,12810319.0
2019-04-22,10950,11550,10150,10350,578212,132587.0,12810319.0
2019-04-23,10350,10900,9940,10200,436669,130665.0,12810319.0
2019-04-24,10350,11850,10300,11700,1350280,149881.0,12810319.0
2019-04-25,11700,11700,10550,10650,655122,136430.0,12810319.0
2019-04-26,10700,11050,10100,10200,372876,130665.0,12810319.0
2019-04-29,10200,10600,10150,10550,170169,135149.0,12810319.0
2019-04-30,10500,10700,10250,10550,139572,135149.0,12810319.0
2019-05-02,10550,10800,10350,10600,127105,135789.0,12810319.0
2019-05-03,10550,10650,10150,10500,169060,134508.0,12810319.0
2019-05-07,10150,10700,10100,10450,133827,133868.0,12810319.0
2019-05-08,10350,10650,10150,10300,176483,131946.0,12810319.0
2019-05-09,10300,10450,9820,9860,226119,126310.0,12810319.0
2019-05-10,9730,10100,9710,10000,138236,128103.0,12810319.0
2019-05-13,9920,10250,9860,10000,120661,128103.0,12810319.0
2019-05-14,9750,10150,9750,10000,176983,128103.0,12810319.0
2019-05-15,10200,10950,10100,10950,582982,140273.0,12810319.0
2019-05-16,11200,11200,10650,10650,421884,136430.0,12810319.0
2019-05-17,10850,11350,10600,10700,330523,137070.0,12810319.0
2019-05-20,10450,10600,9020,9270,1879740,118752.0,12810319.0
2019-05-21,9270,9500,9080,9090,371006,116446.0,12810319.0
2019-05-22,9200,9270,8570,8700,726631,111450.0,12810319.0
2019-05-23,8700,8700,8280,8460,275076,108375.0,12810319.0
2019-05-24,8440,8570,8290,8440,181819,108119.0,12810319.0
2019-05-27,8440,8530,8140,8530,212423,109272.0,12810319.0
2019-05-28,8530,8950,8440,8910,202413,114140.0,12810319.0
2019-05-29,8870,9380,8710,9320,237782,119392.0,12810319.0
2019-05-30,9320,9330,8980,9200,163297,117855.0,12810319.0
2019-05-31,9050,9520,9010,9500,149174,132100.0,13905282.0
2019-06-03,9500,9500,9100,9490,87882,131961.0,13905282.0
2019-06-04,9600,9600,9300,9560,73605,132934.0,13905282.0
2019-06-05,9620,9830,9340,9620,208026,133769.0,13905282.0
2019-06-07,9610,10150,9610,10100,261067,140443.0,13905282.0
2019-06-10,10700,11100,10450,10850,1030332,150872.0,13905282.0
2019-06-11,10950,11250,10750,11050,500515,153653.0,13905282.0
2019-06-12,11050,11400,10750,11350,543299,157825.0,13905282.0
2019-06-13,11450,11500,10850,11200,315012,155739.0,13905282.0
2019-06-14,11450,11550,10800,11350,558652,157825.0,13905282.0
2019-06-17,11300,11450,10800,11100,261611,154349.0,13905282.0
2019-06-18,11050,11400,10950,11250,223306,156434.0,13905282.0
2019-06-19,11450,11450,10900,10950,200312,152263.0,13905282.0
2019-06-20,11000,11500,10950,11300,286975,157130.0,13905282.0
2019-06-21,11300,11350,11000,11100,203869,154349.0,13905282.0
2019-06-24,11050,11350,10900,11000,161574,152958.0,13905282.0
2019-06-25,11100,11150,10850,10900,151281,151568.0,13905282.0
2019-06-26,10800,11350,10800,11300,241263,157130.0,13905282.0
2019-06-27,11300,11600,10650,10950,389485,152263.0,13905282.0
2019-06-28,10850,11050,10650,10900,124719,151568.0,13905282.0
2019-07-01,10800,10950,10550,10800,127343,150177.0,13905282.0
2019-07-02,10850,11200,10750,11000,127125,152958.0,13905282.0
2019-07-03,11050,11100,10650,10800,125986,150177.0,13905282.0
2019-07-04,10800,10900,10400,10700,160115,148787.0,13905282.0
2019-07-05,10700,10850,10600,10800,83348,150177.0,13905282.0
2019-07-08,10800,10800,10100,10150,177587,141139.0,13905282.0
2019-07-09,10250,10400,9920,10000,161589,139053.0,13905282.0
2019-07-10,10050,10200,9930,10150,119788,141139.0,13905282.0
2019-07-11,10150,10400,10000,10400,135040,144615.0,13905282.0
2019-07-12,10400,10850,10250,10600,140821,147396.0,13905282.0
2019-07-15,10600,10650,10000,10100,167588,140443.0,13905282.0
2019-07-16,10150,10150,9920,9990,87139,138914.0,13905282.0
2019-07-17,10000,10150,9790,9830,138699,136689.0,13905282.0
2019-07-18,9830,10250,9780,9900,114763,137662.0,13905282.0
2019-07-19,9950,10150,9860,10050,65784,139748.0,13905282.0
2019-07-22,10150,10150,9890,10000,51717,139053.0,13905282.0
2019-07-23,10000,10050,9720,9740,94004,135437.0,13905282.0
2019-07-24,9840,10350,9780,9890,198489,137523.0,13905282.0
2019-07-25,9940,9970,9100,9810,116757,136411.0,13905282.0
2019-07-26,9810,10100,9520,10050,131233,139748.0,13905282.0
2019-07-29,10050,10050,9360,9550,193296,132795.0,13905282.0
2019-07-30,9550,9670,9250,9260,115622,128763.0,13905282.0
2019-07-31,9320,9430,8900,9330,140741,129736.0,13905282.0
2019-08-01,9190,9480,9090,9320,69863,129597.0,13905282.0
2019-08-02,9150,9480,8920,9330,112541,129736.0,13905282.0
2019-08-05,9220,9450,8320,8500,170828,118195.0,13905282.0
2019-08-06,8090,8880,8020,8430,314776,117222.0,13905282.0
2019-08-07,8500,8600,8240,8390,121476,116665.0,13905282.0
2019-08-08,8440,9250,8440,9050,171825,125843.0,13905282.0
2019-08-09,9100,9800,9050,9700,364451,134881.0,13905282.0
2019-08-12,9880,10250,9590,9820,360924,136550.0,13905282.0
2019-08-13,9990,9990,9000,9350,633822,130014.0,13905282.0
2019-08-14,9450,9710,9390,9440,182280,131266.0,13905282.0
2019-08-16,9240,9320,8830,9010,190015,125287.0,13905282.0
2019-08-19,9050,9160,8940,9060,110286,125982.0,13905282.0
2019-08-20,9060,9330,9000,9280,133096,129041.0,13905282.0
2019-08-21,9300,9400,9090,9250,75791,128624.0,13905282.0
2019-08-22,9310,9310,8990,8990,81114,125008.0,13905282.0
2019-08-23,8970,9110,8590,8690,272666,120837.0,13905282.0
2019-08-26,8600,8620,8180,8250,207791,114719.0,13905282.0
2019-08-27,8350,8880,8350,8700,189772,120976.0,13905282.0
2019-08-28,8630,8760,8500,8650,91688,120281.0,13905282.0
2019-08-29,8750,8790,8490,8550,94253,118890.0,13905282.0
2019-08-30,8650,8780,8610,8760,77947,121810.0,13905282.0
2019-09-02,8760,8900,8500,8890,102989,123618.0,13905282.0
2019-09-03,8940,9090,8860,9000,97955,125148.0,13905282.0
2019-09-04,8980,9430,8890,9420,173344,130988.0,13905282.0
2019-09-05,9470,9470,9000,9000,176060,125148.0,13905282.0
2019-09-06,9100,9420,8990,9300,300366,129319.0,13905282.0
2019-09-09,9340,9580,9130,9130,271739,126955.0,13905282.0
2019-09-10,9110,9260,9030,9130,65676,126955.0,13905282.0
2019-09-11,9130,9230,8850,9050,103008,125843.0,13905282.0
2019-09-16,9050,9170,9010,9070,53467,126121.0,13905282.0
2019-09-17,9070,9070,8940,9050,71195,125843.0,13905282.0
2019-09-18,9130,9130,8850,9050,94303,125843.0,13905282.0
2019-09-19,9100,9660,9050,9660,401558,134325.0,13905282.0
2019-09-20,9630,9800,9580,9680,180748,134603.0,13905282.0
2019-09-23,9700,9700,9480,9590,137867,133352.0,13905282.0
2019-09-24,9970,9970,9600,9750,281758,135576.0,13905282.0
2019-09-25,9650,10500,9650,10400,839188,144615.0,13905282.0
2019-09-26,10400,11250,10250,11100,1103729,154349.0,13905282.0
2019-09-27,11100,11350,10800,10950,506391,152263.0,13905282.0
2019-09-30,10950,11300,10700,11200,415245,155739.0,13905282.0
2019-10-01,11300,11550,11000,11050,1495347,153653.0,13905282.0
2019-10-02,11100,11650,11000,11150,831072,155044.0,13905282.0
2019-10-04,11050,11300,10950,11200,314480,155739.0,13905282.0
2019-10-07,11400,11600,11050,11350,504117,157825.0,13905282.0
