아바코(083930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-14,4555,4680,4520,4555,103715,72864.0,15996505.0
2014-07-15,4560,4620,4530,4595,114591,73504.0,15996505.0
2014-07-16,4600,4640,4450,4495,95406,71904.0,15996505.0
2014-07-17,4500,4530,4405,4515,79440,72224.0,15996505.0
2014-07-18,4485,4515,4425,4480,67933,71664.0,15996505.0
2014-07-21,4505,4530,4470,4500,49152,71984.0,15996505.0
2014-07-22,4520,4580,4475,4495,173830,71904.0,15996505.0
2014-07-23,4500,4585,4500,4585,94861,73344.0,15996505.0
2014-07-24,4600,4670,4550,4620,134832,73904.0,15996505.0
2014-07-25,4630,4810,4615,4790,152682,76623.0,15996505.0
2014-07-28,4820,4825,4515,4600,132029,73584.0,15996505.0
2014-07-29,4600,4600,4425,4535,136802,72544.0,15996505.0
2014-07-30,4535,4590,4450,4505,52106,72064.0,15996505.0
2014-07-31,4585,4635,4435,4550,87811,72784.0,15996505.0
2014-08-01,4240,4665,4205,4650,111086,74384.0,15996505.0
2014-08-04,4700,4830,4630,4785,102762,76543.0,15996505.0
2014-08-05,4400,4420,4070,4075,650836,65186.0,15996505.0
2014-08-06,4080,4160,3915,4085,237055,65346.0,15996505.0
2014-08-07,4020,4075,3915,3985,168860,63746.0,15996505.0
2014-08-08,3905,3960,3880,3945,101584,63106.0,15996505.0
2014-08-11,4100,4100,3985,4005,57627,64066.0,15996505.0
2014-08-12,4025,4025,3880,3920,76082,62706.0,15996505.0
2014-08-13,3920,3975,3820,3865,89197,61826.0,15996505.0
2014-08-14,4045,4045,3875,3970,84722,63506.0,15996505.0
2014-08-18,3970,4035,3905,4025,45948,64386.0,15996505.0
2014-08-19,4060,4060,3935,4025,60657,64386.0,15996505.0
2014-08-20,4015,4030,3970,4020,34789,64306.0,15996505.0
2014-08-21,4000,4055,3980,3990,52483,63826.0,15996505.0
2014-08-22,4030,4185,4010,4135,95717,66146.0,15996505.0
2014-08-25,4040,4150,3960,4000,57998,63986.0,15996505.0
2014-08-26,4020,4050,3955,3960,32724,63346.0,15996505.0
2014-08-27,3990,3990,3905,3910,47511,62546.0,15996505.0
2014-08-28,3960,3960,3890,3960,28513,63346.0,15996505.0
2014-08-29,3955,3960,3900,3950,38348,63186.0,15996505.0
2014-09-01,3915,3930,3810,3835,73797,61347.0,15996505.0
2014-09-02,3800,3885,3800,3830,40288,61267.0,15996505.0
2014-09-03,3835,3930,3830,3925,57618,62786.0,15996505.0
2014-09-04,3980,3985,3865,3910,44706,62546.0,15996505.0
2014-09-05,3910,3920,3830,3890,64138,62226.0,15996505.0
2014-09-11,3880,3890,3830,3880,46429,62066.0,15996505.0
2014-09-12,3880,3925,3840,3880,23705,62066.0,15996505.0
2014-09-15,3930,3930,3835,3880,49626,62066.0,15996505.0
2014-09-16,3850,3895,3830,3885,18969,62146.0,15996505.0
2014-09-17,3925,3950,3850,3910,33822,62546.0,15996505.0
2014-09-18,3910,3950,3900,3920,26318,62706.0,15996505.0
2014-09-19,3955,3955,3895,3950,20113,63186.0,15996505.0
2014-09-22,3950,3975,3900,3920,37571,62706.0,15996505.0
2014-09-23,3955,3965,3840,3950,42697,63186.0,15996505.0
2014-09-24,3860,3950,3855,3935,22469,62946.0,15996505.0
2014-09-25,3990,3990,3890,3935,28288,62946.0,15996505.0
2014-09-26,3870,3920,3845,3920,53568,62706.0,15996505.0
2014-09-29,3920,3940,3700,3795,47491,60707.0,15996505.0
2014-09-30,3755,3830,3655,3670,57940,58707.0,15996505.0
2014-10-01,3655,3710,3550,3555,41910,56868.0,15996505.0
2014-10-02,3520,3645,3500,3580,45558,57267.0,15996505.0
2014-10-06,3585,3730,3580,3670,38296,58707.0,15996505.0
2014-10-07,3630,3725,3630,3690,25501,59027.0,15996505.0
2014-10-08,3685,3740,3670,3740,28888,59827.0,15996505.0
2014-10-10,3725,3725,3570,3650,40663,58387.0,15996505.0
2014-10-13,3650,3650,3360,3475,55063,55588.0,15996505.0
2014-10-14,3400,3475,3370,3450,72078,55188.0,15996505.0
2014-10-15,3410,3500,3405,3460,17834,55348.0,15996505.0
2014-10-16,3390,3460,3330,3450,38423,55188.0,15996505.0
2014-10-17,3450,3450,3295,3320,80231,53108.0,15996505.0
2014-10-20,3330,3360,3270,3335,48578,53348.0,15996505.0
2014-10-21,3335,3410,3290,3320,45126,53108.0,15996505.0
2014-10-22,3335,3475,3330,3465,46758,55428.0,15996505.0
2014-10-23,3620,3620,3475,3490,28640,55828.0,15996505.0
2014-10-24,3480,3505,3370,3435,43837,54948.0,15996505.0
2014-10-27,3405,3565,3400,3490,30950,55828.0,15996505.0
2014-10-28,3525,3660,3510,3630,56203,58067.0,15996505.0
2014-10-29,3615,3675,3590,3650,32238,58387.0,15996505.0
2014-10-30,3665,3680,3580,3640,24059,58227.0,15996505.0
2014-10-31,3640,3690,3590,3595,24467,57507.0,15996505.0
2014-11-03,3600,3635,3565,3595,20427,57507.0,15996505.0
2014-11-04,3595,3720,3520,3520,29166,56308.0,15996505.0
2014-11-05,3525,3580,3465,3500,22724,55988.0,15996505.0
2014-11-06,3465,3845,3465,3825,259005,61187.0,15996505.0
2014-11-07,3845,3995,3765,3965,107320,63426.0,15996505.0
2014-11-10,4010,4010,3840,3900,72544,62386.0,15996505.0
2014-11-11,3820,3920,3785,3825,84068,61187.0,15996505.0
2014-11-12,3825,3845,3755,3800,38061,60787.0,15996505.0
2014-11-13,3805,3815,3700,3700,53939,59187.0,15996505.0
2014-11-14,3695,3750,3645,3680,36422,58867.0,15996505.0
2014-11-17,3695,3745,3665,3720,39204,59507.0,15996505.0
2014-11-18,3720,3830,3710,3810,45215,60947.0,15996505.0
2014-11-19,3830,3850,3740,3845,29599,61507.0,15996505.0
2014-11-20,3840,3840,3750,3800,30906,60787.0,15996505.0
2014-11-21,3770,3815,3725,3795,38154,60707.0,15996505.0
2014-11-24,3790,3825,3770,3780,17212,60467.0,15996505.0
2014-11-25,3780,3900,3755,3890,48064,62226.0,15996505.0
2014-11-26,3905,3925,3840,3875,35528,61986.0,15996505.0
2014-11-27,3855,3895,3790,3835,28930,61347.0,15996505.0
2014-11-28,3810,3850,3740,3830,24586,61267.0,15996505.0
2014-12-01,3820,3850,3725,3760,55879,60147.0,15996505.0
2014-12-02,3760,3805,3610,3665,134023,58627.0,15996505.0
2014-12-03,3630,3790,3630,3745,58291,59907.0,15996505.0
2014-12-04,3740,3850,3715,3845,68520,61507.0,15996505.0
2014-12-05,3890,3915,3825,3865,52951,61826.0,15996505.0
2014-12-08,3880,3965,3865,3955,70700,63266.0,15996505.0
2014-12-09,3965,3965,3890,3940,77763,63026.0,15996505.0
2014-12-10,3980,3990,3910,3930,36649,62866.0,15996505.0
2014-12-11,3925,3970,3865,3970,43059,63506.0,15996505.0
2014-12-12,3980,4165,3930,4115,160440,65826.0,15996505.0
2014-12-15,4050,4125,3980,4080,82967,65266.0,15996505.0
2014-12-16,4020,4090,4005,4045,30464,64706.0,15996505.0
2014-12-17,4045,4130,4015,4070,41736,65106.0,15996505.0
2014-12-18,4100,4110,3930,4010,80433,64146.0,15996505.0
2014-12-19,3985,4045,3940,4045,41460,64706.0,15996505.0
2014-12-22,4105,4105,4005,4060,54056,64946.0,15996505.0
2014-12-23,4065,4085,4010,4015,62389,64226.0,15996505.0
2014-12-24,4015,4120,3990,4110,36735,65746.0,15996505.0
2014-12-26,4150,4185,4090,4145,57207,66306.0,15996505.0
2014-12-29,4145,4145,4085,4090,29459,65426.0,15996505.0
2014-12-30,4095,4140,4010,4080,33002,65266.0,15996505.0
2015-01-02,4120,4130,4055,4125,26386,65986.0,15996505.0
2015-01-05,4175,4175,4055,4095,56432,65506.0,15996505.0
2015-01-06,4080,4080,3970,4040,60693,64626.0,15996505.0
2015-01-07,3990,4070,3945,4030,34997,64466.0,15996505.0
2015-01-08,4065,4080,3970,4025,48632,64386.0,15996505.0
2015-01-09,4030,4075,3930,4025,98146,64386.0,15996505.0
2015-01-12,4025,4025,3910,3950,74027,63186.0,15996505.0
2015-01-13,3910,3925,3855,3860,72002,61747.0,15996505.0
2015-01-14,3860,3990,3850,3970,46852,63506.0,15996505.0
2015-01-15,3970,4045,3970,4030,87301,64466.0,15996505.0
2015-01-16,4050,4080,3960,4040,33518,64626.0,15996505.0
2015-01-19,4000,4015,3905,3905,44526,62466.0,15996505.0
2015-01-20,3940,3940,3860,3895,33053,62306.0,15996505.0
2015-01-21,3895,3915,3750,3785,62404,60547.0,15996505.0
2015-01-22,3750,3860,3725,3820,61458,61107.0,15996505.0
2015-01-23,3890,3935,3825,3875,35051,61986.0,15996505.0
2015-01-26,3875,3875,3790,3820,36986,61107.0,15996505.0
2015-01-27,3800,3855,3795,3840,26792,61427.0,15996505.0
2015-01-28,3890,3890,3840,3860,26629,61747.0,15996505.0
2015-01-29,3860,3885,3830,3845,32153,61507.0,15996505.0
2015-01-30,3890,3925,3850,3875,66385,61986.0,15996505.0
2015-02-02,3860,3930,3860,3915,31699,62626.0,15996505.0
2015-02-03,3925,3925,3860,3915,27543,62626.0,15996505.0
2015-02-04,3915,4080,3910,4040,69788,64626.0,15996505.0
2015-02-05,4070,4120,4030,4075,75484,65186.0,15996505.0
2015-02-06,4145,4145,4010,4075,34531,65186.0,15996505.0
2015-02-09,4135,4135,4030,4085,72355,65346.0,15996505.0
2015-02-10,4085,4130,4045,4080,47921,65266.0,15996505.0
2015-02-11,4075,4290,4070,4290,202429,68625.0,15996505.0
2015-02-12,4320,4385,4135,4140,235114,66226.0,15996505.0
2015-02-13,4100,4130,3975,4010,162307,64146.0,15996505.0
2015-02-16,3965,4065,3965,4050,62318,64786.0,15996505.0
2015-02-17,4025,4090,3965,4090,32904,65426.0,15996505.0
2015-02-23,4065,4170,4065,4100,49204,65586.0,15996505.0
2015-02-24,4100,4200,4095,4200,75396,67185.0,15996505.0
2015-02-25,4225,4225,4100,4185,40939,66945.0,15996505.0
2015-02-26,4215,4215,4095,4140,59081,66226.0,15996505.0
2015-02-27,4200,4205,4140,4180,48295,66865.0,15996505.0
2015-03-02,4140,4375,4130,4300,104435,68785.0,15996505.0
2015-03-03,4310,4450,4300,4415,97774,70625.0,15996505.0
2015-03-04,4430,4485,4320,4405,75860,70465.0,15996505.0
2015-03-05,4380,4740,4365,4520,201574,72304.0,15996505.0
2015-03-06,4595,4680,4535,4625,100705,73984.0,15996505.0
2015-03-09,4575,4660,4490,4520,52804,72304.0,15996505.0
2015-03-10,4490,4600,4440,4575,88810,73184.0,15996505.0
2015-03-11,4500,4670,4465,4655,68474,74464.0,15996505.0
2015-03-12,4655,4820,4585,4735,82583,75743.0,15996505.0
2015-03-13,4735,4820,4660,4720,57312,75504.0,15996505.0
2015-03-16,4720,4740,4655,4720,33058,75504.0,15996505.0
2015-03-17,4720,4900,4525,4645,69093,74304.0,15996505.0
2015-03-18,4645,4660,4520,4650,78651,74384.0,15996505.0
2015-03-19,4670,4675,4440,4600,111035,73584.0,15996505.0
2015-03-20,4520,4635,4505,4575,23058,73184.0,15996505.0
2015-03-23,4535,4575,4395,4500,111160,71984.0,15996505.0
2015-03-24,4505,4520,4435,4455,39393,71264.0,15996505.0
2015-03-25,4460,4460,4325,4365,100638,69825.0,15996505.0
2015-03-26,4330,4400,4270,4360,61621,69745.0,15996505.0
2015-03-27,4375,4480,4360,4440,66240,71024.0,15996505.0
2015-03-30,4410,4480,4375,4430,39398,70865.0,15996505.0
2015-03-31,4435,4480,4390,4395,36394,70305.0,15996505.0
2015-04-01,4395,4430,4300,4340,51274,69425.0,15996505.0
2015-04-02,4300,4345,4270,4280,61086,68465.0,15996505.0
2015-04-03,4260,4400,4230,4380,56157,70065.0,15996505.0
2015-04-06,4365,4500,4365,4440,41197,71024.0,15996505.0
2015-04-07,4480,4480,4365,4390,58536,70225.0,15996505.0
2015-04-08,4365,4400,4285,4330,46591,69265.0,15996505.0
2015-04-09,4300,4330,4235,4295,82422,68705.0,15996505.0
2015-04-10,4320,4435,4235,4430,233966,70865.0,15996505.0
2015-04-13,4500,4540,4400,4515,132995,72224.0,15996505.0
2015-04-14,4490,4515,4400,4515,162166,72224.0,15996505.0
2015-04-15,4580,4625,4500,4620,197600,73904.0,15996505.0
2015-04-16,4660,4660,4540,4600,75011,73584.0,15996505.0
2015-04-17,4640,4640,4510,4535,77190,72544.0,15996505.0
2015-04-20,4520,4530,4445,4495,60613,71904.0,15996505.0
2015-04-21,4495,4565,4450,4495,56001,71904.0,15996505.0
2015-04-22,4495,4570,4235,4460,101492,71344.0,15996505.0
2015-04-23,4500,4775,4500,4575,222113,73184.0,15996505.0
2015-04-24,4575,4620,4455,4570,71916,73104.0,15996505.0
2015-04-27,4570,4615,4510,4520,53860,72304.0,15996505.0
2015-04-28,4520,4550,4420,4420,88029,70705.0,15996505.0
2015-04-29,4400,4465,4375,4400,41771,70385.0,15996505.0
2015-04-30,4400,4425,4300,4395,33673,70305.0,15996505.0
2015-05-04,4365,4395,4285,4380,32613,70065.0,15996505.0
2015-05-06,4285,4310,4150,4265,146315,68225.0,15996505.0
2015-05-07,4265,4270,4165,4270,94109,68305.0,15996505.0
2015-05-08,4270,4350,4205,4300,39356,68785.0,15996505.0
2015-05-11,4250,4335,4240,4300,37836,68785.0,15996505.0
2015-05-12,4300,4320,4190,4195,68333,67105.0,15996505.0
2015-05-13,4155,4300,4155,4240,55625,67825.0,15996505.0
2015-05-14,4240,4260,4185,4245,17930,67905.0,15996505.0
2015-05-15,4210,4275,4200,4245,25011,67905.0,15996505.0
2015-05-18,4285,4285,4100,4110,85637,65746.0,15996505.0
2015-05-19,4100,4155,3980,4040,54899,64626.0,15996505.0
2015-05-20,4045,4080,3955,4035,42646,64546.0,15996505.0
2015-05-21,4035,4090,3975,4070,19547,65106.0,15996505.0
2015-05-22,4005,4070,4005,4045,28067,64706.0,15996505.0
2015-05-26,4045,4065,3965,3990,15298,63826.0,15996505.0
2015-05-27,3970,3990,3900,3955,45606,63266.0,15996505.0
2015-05-28,3955,3955,3825,3880,61992,62066.0,15996505.0
2015-05-29,3880,3925,3755,3815,71375,61027.0,15996505.0
2015-06-01,3770,3820,3750,3755,30231,60067.0,15996505.0
2015-06-02,3780,3795,3655,3660,45137,58547.0,15996505.0
2015-06-03,3640,3765,3580,3630,28597,58067.0,15996505.0
2015-06-04,3630,3810,3630,3695,168759,59107.0,15996505.0
2015-06-05,3695,3735,3580,3680,172865,58867.0,15996505.0
2015-06-08,3705,3720,3650,3680,35796,58867.0,15996505.0
2015-06-09,3715,3715,3610,3675,28980,58787.0,15996505.0
2015-06-10,3655,3715,3550,3560,96174,56948.0,15996505.0
2015-06-11,3570,3600,3515,3515,44808,56228.0,15996505.0
2015-06-12,3520,3600,3450,3495,66854,55908.0,15996505.0
2015-06-15,3455,3525,3425,3465,106044,55428.0,15996505.0
2015-06-16,3465,3485,3300,3355,89490,53668.0,15996505.0
2015-06-17,3355,3395,3335,3345,46883,53508.0,15996505.0
2015-06-18,3345,3475,3345,3410,51428,54548.0,15996505.0
2015-06-19,3410,3515,3410,3440,52223,55028.0,15996505.0
2015-06-22,3440,3515,3440,3460,49564,55348.0,15996505.0
2015-06-23,3495,3550,3455,3550,104002,56788.0,15996505.0
2015-06-24,3590,3590,3485,3515,42069,56228.0,15996505.0
2015-06-25,3570,3570,3475,3480,43092,55668.0,15996505.0
2015-06-26,3485,3530,3450,3495,30520,55908.0,15996505.0
2015-06-29,3450,3450,3345,3395,66218,54308.0,15996505.0
2015-06-30,3320,3390,3310,3360,68631,53748.0,15996505.0
2015-07-01,3325,3360,3280,3335,59351,53348.0,15996505.0
2015-07-02,3335,3445,3310,3445,111457,55108.0,15996505.0
2015-07-03,3450,3525,3385,3405,67351,54468.0,15996505.0
2015-07-06,3390,3390,3305,3315,59428,53028.0,15996505.0
2015-07-07,3315,3370,3270,3300,74641,52788.0,15996505.0
2015-07-08,3300,3380,3290,3300,37644,52788.0,15996505.0
2015-07-09,3290,3335,3200,3290,95395,52629.0,15996505.0
2015-07-10,3290,3355,3270,3330,24109,53268.0,15996505.0
2015-07-13,3345,3505,3345,3460,60654,55348.0,15996505.0
2015-07-14,3500,3565,3400,3450,58361,55188.0,15996505.0
2015-07-15,3450,3500,3415,3475,39625,55588.0,15996505.0
2015-07-16,3475,3560,3430,3550,62772,56788.0,15996505.0
2015-07-17,3505,3640,3505,3590,91815,57427.0,15996505.0
2015-07-20,3615,3615,3515,3580,42389,57267.0,15996505.0
2015-07-21,3615,3615,3520,3530,33670,56468.0,15996505.0
2015-07-22,3530,3545,3445,3500,36617,55988.0,15996505.0
2015-07-23,3500,3595,3480,3560,56410,56948.0,15996505.0
2015-07-24,3535,3580,3480,3500,23302,55988.0,15996505.0
2015-07-27,3530,3530,3440,3510,51715,56148.0,15996505.0
2015-07-28,3455,3540,3390,3470,56643,55508.0,15996505.0
2015-07-29,3490,3490,3335,3340,97835,53428.0,15996505.0
2015-07-30,3375,3390,3270,3280,62886,52469.0,15996505.0
2015-07-31,3280,3300,3170,3295,100990,52708.0,15996505.0
2015-08-03,3295,3450,3255,3400,71023,54388.0,15996505.0
2015-08-04,3400,3510,3400,3505,65899,56068.0,15996505.0
2015-08-05,3460,3960,3455,3610,418629,57747.0,15996505.0
2015-08-06,3760,3760,3650,3690,149497,59027.0,15996505.0
2015-08-07,3740,3825,3635,3655,87248,58467.0,15996505.0
2015-08-10,3670,3695,3545,3600,39155,57587.0,15996505.0
2015-08-11,3655,3660,3570,3605,53484,57667.0,15996505.0
2015-08-12,3560,3605,3460,3605,62086,57667.0,15996505.0
2015-08-13,3610,3620,3540,3570,73796,57108.0,15996505.0
2015-08-17,3605,3675,3580,3640,77243,58227.0,15996505.0
2015-08-18,3635,3740,3560,3640,75845,58227.0,15996505.0
2015-08-19,3620,3660,3465,3475,82317,55588.0,15996505.0
2015-08-20,3450,3590,3380,3480,43746,55668.0,15996505.0
2015-08-21,3365,3390,3095,3245,228006,51909.0,15996505.0
2015-08-24,3050,3350,3050,3250,110851,51989.0,15996505.0
2015-08-25,3210,3330,3210,3280,50606,52469.0,15996505.0
2015-08-26,3310,3550,3300,3480,174644,55668.0,15996505.0
2015-08-27,3490,3580,3490,3530,75702,56468.0,15996505.0
2015-08-28,3535,3570,3500,3525,49085,56388.0,15996505.0
2015-08-31,3530,3580,3450,3565,23939,57028.0,15996505.0
2015-09-01,3565,3685,3515,3655,59320,58467.0,15996505.0
2015-09-02,3605,3695,3585,3670,27104,58707.0,15996505.0
2015-09-03,3690,3730,3565,3620,71941,57907.0,15996505.0
2015-09-04,3600,3630,3420,3525,91802,56388.0,15996505.0
2015-09-07,3525,3585,3465,3550,30989,56788.0,15996505.0
2015-09-08,3510,3580,3460,3520,38818,56308.0,15996505.0
2015-09-09,3590,3620,3520,3615,34504,57827.0,15996505.0
2015-09-10,3580,3675,3550,3675,50392,58787.0,15996505.0
2015-09-11,3695,3815,3675,3740,81903,59827.0,15996505.0
2015-09-14,3740,3775,3690,3715,71870,59427.0,15996505.0
2015-09-15,3680,3815,3680,3770,45934,60307.0,15996505.0
2015-09-16,3810,3850,3750,3790,50360,60627.0,15996505.0
2015-09-17,3790,3840,3790,3830,42223,61267.0,15996505.0
2015-09-18,3800,3910,3800,3870,42126,61906.0,15996505.0
2015-09-21,3830,3850,3790,3810,52460,60947.0,15996505.0
2015-09-22,3860,4015,3810,3995,139370,63906.0,15996505.0
2015-09-23,3995,4050,3950,4020,45506,64306.0,15996505.0
2015-09-24,4015,4020,3930,3980,18301,63666.0,15996505.0
2015-09-25,3950,4010,3890,4010,41857,64146.0,15996505.0
2015-09-30,3985,4035,3945,4020,32639,64306.0,15996505.0
2015-10-01,4025,4035,3920,4015,17715,64226.0,15996505.0
2015-10-02,3970,4020,3955,4000,23166,63986.0,15996505.0
2015-10-05,4000,4005,3925,3985,32771,63746.0,15996505.0
2015-10-06,3955,4055,3945,4000,67494,63986.0,15996505.0
2015-10-07,3965,4025,3965,4000,36805,63986.0,15996505.0
2015-10-08,4000,4175,4000,4100,59422,65586.0,15996505.0
2015-10-12,4150,4190,4095,4125,64697,65986.0,15996505.0
2015-10-13,4125,4150,4025,4090,34809,65426.0,15996505.0
2015-10-14,4100,4100,3960,4025,28913,64386.0,15996505.0
2015-10-15,4020,4020,3935,3950,40683,63186.0,15996505.0
2015-10-16,3950,3990,3850,3930,44406,62866.0,15996505.0
2015-10-19,3930,3985,3850,3935,22829,62946.0,15996505.0
2015-10-20,3935,3945,3820,3865,46292,61826.0,15996505.0
2015-10-21,3890,3890,3755,3800,63714,60787.0,15996505.0
2015-10-22,3885,3885,3740,3800,62206,60787.0,15996505.0
2015-10-23,3825,3830,3650,3720,84297,59507.0,15996505.0
2015-10-26,3720,3720,3640,3640,61971,58227.0,15996505.0
2015-10-27,3615,3790,3615,3745,45233,59907.0,15996505.0
2015-10-28,3775,3775,3685,3725,23655,59587.0,15996505.0
2015-10-29,3725,3755,3615,3715,40938,59427.0,15996505.0
2015-10-30,3670,3745,3645,3675,42698,58787.0,15996505.0
2015-11-02,3675,3675,3600,3675,34149,58787.0,15996505.0
2015-11-03,3675,3750,3670,3730,29909,59667.0,15996505.0
2015-11-04,3770,3830,3705,3820,69526,61107.0,15996505.0
2015-11-05,3840,3890,3750,3855,46782,61667.0,15996505.0
2015-11-06,3855,3875,3785,3855,44092,61667.0,15996505.0
2015-11-09,3650,4170,3515,3880,429394,62066.0,15996505.0
2015-11-10,3870,3990,3760,3915,115578,62626.0,15996505.0
2015-11-11,3835,3975,3810,3915,59547,62626.0,15996505.0
2015-11-12,3930,3970,3845,3965,40745,63426.0,15996505.0
2015-11-13,3880,3975,3750,3920,64339,62706.0,15996505.0
2015-11-16,3785,3885,3650,3710,133282,59347.0,15996505.0
2015-11-17,3710,3790,3600,3640,61791,58227.0,15996505.0
2015-11-18,3640,3650,3475,3545,164753,56708.0,15996505.0
2015-11-19,3545,3720,3485,3715,169185,59427.0,15996505.0
2015-11-20,3755,4710,3715,4395,1126853,70305.0,15996505.0
2015-11-23,4440,5300,4290,4780,1312520,76463.0,15996505.0
2015-11-24,4690,4830,4600,4825,271824,77183.0,15996505.0
2015-11-25,4825,4890,4620,4840,297951,77423.0,15996505.0
2015-11-26,4905,5350,4680,4800,660722,76783.0,15996505.0
2015-11-27,4825,4850,4580,4655,159712,74464.0,15996505.0
2015-11-30,4555,4655,4470,4540,145100,72624.0,15996505.0
2015-12-01,4545,4780,4515,4665,274105,74624.0,15996505.0
2015-12-02,4700,4700,4550,4650,121838,74384.0,15996505.0
2015-12-03,4665,4785,4555,4630,184547,74064.0,15996505.0
2015-12-04,4580,4755,4545,4730,105047,75663.0,15996505.0
2015-12-07,4735,4835,4660,4785,120186,76543.0,15996505.0
2015-12-08,4785,4785,4560,4560,142690,72944.0,15996505.0
2015-12-09,4530,4650,4445,4585,71804,73344.0,15996505.0
2015-12-10,4550,4585,4390,4420,116925,70705.0,15996505.0
2015-12-11,4465,4540,4310,4310,72351,68945.0,15996505.0
2015-12-14,4245,4340,4165,4330,127113,69265.0,15996505.0
2015-12-15,4330,4420,4220,4380,48050,70065.0,15996505.0
2015-12-16,4330,4535,4325,4410,52831,70545.0,15996505.0
2015-12-17,4405,4490,4305,4380,59511,70065.0,15996505.0
2015-12-18,4350,4600,4265,4520,94777,72304.0,15996505.0
2015-12-21,4570,4650,4430,4620,74258,73904.0,15996505.0
2015-12-22,4650,4690,4510,4545,71371,72704.0,15996505.0
2015-12-23,4545,5010,4530,4990,385561,79823.0,15996505.0
2015-12-24,5040,5090,4860,4920,230076,78703.0,15996505.0
2015-12-28,4940,5020,4770,5000,157662,79983.0,15996505.0
2015-12-29,5070,5070,4870,4925,88542,78783.0,15996505.0
2015-12-30,4930,5150,4915,4925,134176,78783.0,15996505.0
2016-01-04,4925,5020,4675,4770,102970,76303.0,15996505.0
2016-01-05,4700,4890,4630,4890,103671,78223.0,15996505.0
2016-01-06,4880,4880,4670,4700,124706,75184.0,15996505.0
2016-01-07,4740,5020,4650,5000,161799,79983.0,15996505.0
2016-01-08,4930,5100,4770,5050,128038,80782.0,15996505.0
2016-01-11,5010,5220,4970,5160,216475,82542.0,15996505.0
2016-01-12,5180,5280,4895,4970,207613,79503.0,15996505.0
2016-01-13,4980,5050,4865,5000,120875,79983.0,15996505.0
2016-01-14,4960,5300,4880,5180,431521,82862.0,15996505.0
2016-01-15,5220,5460,5000,5060,344152,80942.0,15996505.0
2016-01-18,4950,5120,4905,4980,140648,79663.0,15996505.0
