이노와이어리스(073490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-10-23,11550,11600,11450,11450,5678,68729.0,6002500.0
2013-10-24,11350,11550,11300,11550,15721,69329.0,6002500.0
2013-10-25,11550,11600,11450,11600,10293,69629.0,6002500.0
2013-10-28,11600,11600,11450,11550,7035,69329.0,6002500.0
2013-10-29,11500,11550,11400,11550,8422,69329.0,6002500.0
2013-10-30,11550,11550,11350,11500,15929,69029.0,6002500.0
2013-10-31,11500,11550,11350,11350,12048,68128.0,6002500.0
2013-11-01,11400,11450,11300,11300,8923,67828.0,6002500.0
2013-11-04,11300,11400,11250,11300,6316,67828.0,6002500.0
2013-11-05,11300,11350,11100,11150,22828,66928.0,6002500.0
2013-11-06,11100,11150,10850,11000,13403,66028.0,6002500.0
2013-11-07,11000,11000,10600,10700,31885,64227.0,6002500.0
2013-11-08,10600,10750,10250,10400,35347,62426.0,6002500.0
2013-11-11,10400,10450,10200,10200,15738,61226.0,6002500.0
2013-11-12,10050,10550,10050,10500,9047,63026.0,6002500.0
2013-11-13,10500,10550,10250,10500,12067,63026.0,6002500.0
2013-11-14,10450,10550,10150,10550,10712,63326.0,6002500.0
2013-11-15,10400,10600,10400,10600,11703,63626.0,6002500.0
2013-11-18,10650,10750,10400,10500,9420,63026.0,6002500.0
2013-11-19,10550,10650,10350,10500,6985,63026.0,6002500.0
2013-11-20,10500,10550,10400,10500,8490,63026.0,6002500.0
2013-11-21,10500,10650,10400,10650,6119,63927.0,6002500.0
2013-11-22,10550,10750,10550,10750,7885,64527.0,6002500.0
2013-11-25,10750,11100,10600,11000,14780,66028.0,6002500.0
2013-11-26,11000,11500,11000,11500,20442,69029.0,6002500.0
2013-11-27,11500,11650,11200,11350,20259,68128.0,6002500.0
2013-11-28,11400,11550,11350,11500,5604,69029.0,6002500.0
2013-11-29,11500,11500,11250,11450,15705,68729.0,6002500.0
2013-12-02,12150,12300,11800,11850,41209,71130.0,6002500.0
2013-12-03,11800,11950,11550,11850,14210,71130.0,6002500.0
2013-12-04,11650,11950,11550,11950,14616,71730.0,6002500.0
2013-12-05,12000,12100,11850,12100,28773,72630.0,6002500.0
2013-12-06,12100,12500,12050,12300,39979,73831.0,6002500.0
2013-12-09,12300,12400,12100,12300,19701,73831.0,6002500.0
2013-12-10,12200,12400,12150,12250,30518,73531.0,6002500.0
2013-12-11,12300,12300,11900,11900,10784,71430.0,6002500.0
2013-12-12,11850,12000,11500,11900,9955,71430.0,6002500.0
2013-12-13,11900,11950,11700,11900,3143,71430.0,6002500.0
2013-12-16,11800,12050,11750,11750,7307,70529.0,6002500.0
2013-12-17,11800,11950,11700,11950,12619,71730.0,6002500.0
2013-12-18,11950,12000,11700,12000,20111,72030.0,6002500.0
2013-12-19,12100,12100,11800,12050,20010,72330.0,6002500.0
2013-12-20,12100,12100,11800,11900,6467,71430.0,6002500.0
2013-12-23,11950,12000,11850,12000,6570,72030.0,6002500.0
2013-12-24,12050,12050,11850,11900,7944,71430.0,6002500.0
2013-12-26,11900,12000,11700,11750,9579,70529.0,6002500.0
2013-12-27,11750,12000,11750,11900,6300,71430.0,6002500.0
2013-12-30,12000,12100,11900,12050,15370,72330.0,6002500.0
2014-01-02,12050,12150,11800,11800,16600,70830.0,6002500.0
2014-01-03,11700,11900,11550,11900,7563,71430.0,6002500.0
2014-01-06,11950,12000,11700,12000,18043,72030.0,6002500.0
2014-01-07,12050,12350,11900,12350,28029,74131.0,6002500.0
2014-01-08,12400,12550,12350,12450,22458,74731.0,6002500.0
2014-01-09,12550,12850,12500,12700,32163,76232.0,6002500.0
2014-01-10,12800,12800,12400,12750,20140,76532.0,6002500.0
2014-01-13,12750,12750,12500,12750,10441,76532.0,6002500.0
2014-01-14,12550,12900,12550,12750,22924,76532.0,6002500.0
2014-01-15,12850,13000,12700,12950,24533,77732.0,6002500.0
2014-01-16,13000,13100,12850,12850,22063,77132.0,6002500.0
2014-01-17,13050,13150,12900,13100,46977,78633.0,6002500.0
2014-01-20,13100,13100,12800,12800,18980,76832.0,6002500.0
2014-01-21,12900,12900,12700,12900,19786,77432.0,6002500.0
2014-01-22,12950,12950,12750,12750,18921,76532.0,6002500.0
2014-01-23,12750,12950,12750,12900,16691,77432.0,6002500.0
2014-01-24,12900,12950,12550,12900,26180,77432.0,6002500.0
2014-01-27,12650,12650,12400,12400,28624,74431.0,6002500.0
2014-01-28,12500,12500,12050,12450,16656,74731.0,6002500.0
2014-01-29,12500,12800,12500,12650,10978,75932.0,6002500.0
2014-02-03,12650,13700,12650,13550,105180,81334.0,6002500.0
2014-02-04,13400,13450,13150,13300,35918,79833.0,6002500.0
2014-02-05,13300,14150,13200,13950,83107,83735.0,6002500.0
2014-02-06,14000,14250,13850,14200,43256,85236.0,6002500.0
2014-02-07,14200,14400,14050,14250,34932,85536.0,6002500.0
2014-02-10,14250,14300,14000,14250,24695,85536.0,6002500.0
2014-02-11,14350,14350,14100,14300,24723,85836.0,6002500.0
2014-02-12,14200,14250,13750,13900,74434,83435.0,6002500.0
2014-02-13,13950,14750,13800,14450,126109,86736.0,6002500.0
2014-02-14,13950,14200,13450,13850,156443,83135.0,6002500.0
2014-02-17,13750,14250,13700,14100,40276,84635.0,6002500.0
2014-02-18,14000,15000,14000,14850,106034,89137.0,6002500.0
2014-02-19,14700,14900,14650,14700,23103,88237.0,6002500.0
2014-02-20,15000,15000,14550,14550,24444,87336.0,6002500.0
2014-02-21,14500,14800,14300,14600,22576,87636.0,6002500.0
2014-02-24,14600,14650,14150,14300,18114,85836.0,6002500.0
2014-02-25,14500,14600,14200,14500,13384,87036.0,6002500.0
2014-02-26,14550,14550,14250,14300,15394,85836.0,6002500.0
2014-02-27,14350,14750,14300,14300,30876,85836.0,6002500.0
2014-02-28,14400,14400,13700,13850,63216,83135.0,6002500.0
2014-03-03,13950,14000,13650,13650,18872,81934.0,6002500.0
2014-03-04,13750,13900,13600,13600,18758,81634.0,6002500.0
2014-03-05,13800,14000,13650,13700,18957,82234.0,6002500.0
2014-03-06,13750,14200,13700,14150,21098,84935.0,6002500.0
2014-03-07,14200,14250,13950,14100,30025,84635.0,6002500.0
2014-03-10,14200,14400,14150,14200,23970,85236.0,6002500.0
2014-03-11,14300,14400,14050,14200,16761,85236.0,6002500.0
2014-03-12,14300,14450,13900,14000,12239,84035.0,6002500.0
2014-03-13,14100,14100,13700,13700,16614,82234.0,6002500.0
2014-03-14,13700,13950,13650,13900,9867,83435.0,6002500.0
2014-03-17,14000,14050,13750,13900,27219,83435.0,6002500.0
2014-03-18,14100,14200,13800,13900,32229,83435.0,6002500.0
2014-03-19,14100,14250,13800,13950,8456,83735.0,6002500.0
2014-03-20,14000,14000,13600,13950,19901,83735.0,6002500.0
2014-03-21,13850,13950,13750,13900,13026,83435.0,6002500.0
2014-03-24,13900,14300,13900,14050,18374,84335.0,6002500.0
2014-03-25,14100,14450,14050,14300,22427,85836.0,6002500.0
2014-03-26,14350,14600,14100,14300,27526,85836.0,6002500.0
2014-03-27,14400,14400,13850,14050,16680,84335.0,6002500.0
2014-03-28,14200,14200,13800,13850,8368,83135.0,6002500.0
2014-03-31,13800,13950,13700,13750,12099,82534.0,6002500.0
2014-04-01,13900,14050,13800,14050,15132,84335.0,6002500.0
2014-04-02,14200,14200,13800,14000,16165,84035.0,6002500.0
2014-04-03,14200,14250,13900,14150,14921,84935.0,6002500.0
2014-04-04,14200,14750,14150,14650,59132,87937.0,6002500.0
2014-04-07,14550,14750,14300,14750,18594,88537.0,6002500.0
2014-04-08,14750,14750,14450,14750,17171,88537.0,6002500.0
2014-04-09,14800,14800,14500,14700,18685,88237.0,6002500.0
2014-04-10,14750,14750,14350,14450,15384,86736.0,6002500.0
2014-04-11,14350,14500,14250,14500,17987,87036.0,6002500.0
2014-04-14,14450,14550,14300,14500,19194,87036.0,6002500.0
2014-04-15,14500,14700,14350,14500,9335,87036.0,6002500.0
2014-04-16,14500,14550,14300,14350,11522,86136.0,6002500.0
2014-04-17,14350,15200,14350,14900,70784,89437.0,6002500.0
2014-04-18,15000,15100,14800,14850,19425,89137.0,6002500.0
2014-04-21,14850,14950,14700,14750,10621,88537.0,6002500.0
2014-04-22,14750,14900,14600,14850,25175,89137.0,6002500.0
2014-04-23,14850,14950,14550,14650,14481,87937.0,6002500.0
2014-04-24,14750,14750,14300,14650,9871,87937.0,6002500.0
2014-04-25,14650,14650,14250,14300,19650,85836.0,6002500.0
2014-04-28,14050,14300,13800,13800,23667,82834.0,6002500.0
2014-04-29,13800,13850,13600,13800,12864,82834.0,6002500.0
2014-04-30,13800,13850,13200,13500,43405,81034.0,6002500.0
2014-05-02,13500,13550,13300,13300,23185,79833.0,6002500.0
2014-05-07,13300,13550,13250,13550,25695,81334.0,6002500.0
2014-05-08,13550,13550,13250,13550,17321,81334.0,6002500.0
2014-05-09,13550,13800,13400,13800,13262,82834.0,6002500.0
2014-05-12,13800,14100,13700,14100,12822,84635.0,6002500.0
2014-05-13,14150,14150,14000,14150,15168,84935.0,6002500.0
2014-05-14,14150,14150,14050,14100,8431,84635.0,6002500.0
2014-05-15,14100,14100,13500,13600,18249,81634.0,6002500.0
2014-05-16,13650,13700,13300,13500,12524,81034.0,6002500.0
2014-05-19,13500,13650,13400,13500,6986,81034.0,6002500.0
2014-05-20,13300,13650,13300,13400,10347,80434.0,6002500.0
2014-05-21,13400,13550,13300,13300,7534,79833.0,6002500.0
2014-05-22,13300,13400,13000,13000,12997,78032.0,6002500.0
2014-05-23,12900,13150,12600,13100,14237,78633.0,6002500.0
2014-05-26,13100,13250,12900,13150,10134,78933.0,6002500.0
2014-05-27,13150,13150,12750,13150,9690,78933.0,6002500.0
2014-05-28,13150,13250,12900,13250,20750,79533.0,6002500.0
2014-05-29,13250,13300,13100,13250,26001,79533.0,6002500.0
2014-05-30,13300,13400,13150,13300,16516,79833.0,6002500.0
2014-06-02,13400,13400,13000,13250,15186,79533.0,6002500.0
2014-06-03,13100,13650,13050,13450,18185,80734.0,6002500.0
2014-06-05,13450,13850,13400,13650,11360,81934.0,6002500.0
2014-06-09,13600,13650,13500,13550,5946,81334.0,6002500.0
2014-06-10,13500,13650,13500,13500,5756,81034.0,6002500.0
2014-06-11,13450,13600,13400,13500,3298,81034.0,6002500.0
2014-06-12,13450,13750,13400,13600,8760,81634.0,6002500.0
2014-06-13,13700,13700,13150,13300,9563,79833.0,6002500.0
2014-06-16,13250,13450,12800,13350,18523,80133.0,6002500.0
2014-06-17,13450,13450,13300,13450,3611,80734.0,6002500.0
2014-06-18,13450,13550,13300,13450,3175,80734.0,6002500.0
2014-06-19,13400,13450,13150,13150,5009,78933.0,6002500.0
2014-06-20,13100,13300,13100,13250,5641,79533.0,6002500.0
2014-06-23,13250,13350,13050,13050,12526,78333.0,6002500.0
2014-06-24,13050,13300,13000,13100,10760,78633.0,6002500.0
2014-06-25,13100,13200,13000,13200,9010,79233.0,6002500.0
2014-06-26,13300,13300,12800,13000,11229,78032.0,6002500.0
2014-06-27,12900,13100,12500,13000,14379,78032.0,6002500.0
2014-06-30,12850,13150,12850,13150,7226,78933.0,6002500.0
2014-07-01,13150,13250,13000,13100,4059,78633.0,6002500.0
2014-07-02,13150,13200,12850,13200,8301,79233.0,6002500.0
2014-07-03,13150,13250,13050,13200,11110,79233.0,6002500.0
2014-07-04,13300,13700,13200,13550,18876,81334.0,6002500.0
2014-07-07,13450,13650,13300,13550,3888,81334.0,6002500.0
2014-07-08,13400,13450,13350,13450,2359,80734.0,6002500.0
2014-07-09,13450,13450,13000,13300,16190,79833.0,6002500.0
2014-07-10,13300,13800,13200,13800,17604,82834.0,6002500.0
2014-07-11,13800,13850,13500,13750,4510,82534.0,6002500.0
2014-07-14,13500,13750,13500,13750,6781,82534.0,6002500.0
2014-07-15,13800,13800,13450,13450,7023,80734.0,6002500.0
2014-07-16,13400,13450,13150,13350,6579,80133.0,6002500.0
2014-07-17,13350,13400,13150,13300,12446,79833.0,6002500.0
2014-07-18,13300,13300,13100,13250,3175,79533.0,6002500.0
2014-07-21,13150,13250,13100,13100,4295,78633.0,6002500.0
2014-07-22,13100,13200,12950,13100,6236,78633.0,6002500.0
2014-07-23,13100,13100,12900,13050,11360,78333.0,6002500.0
2014-07-24,13050,13050,12850,13050,5852,78333.0,6002500.0
2014-07-25,13050,13050,12800,12900,8596,77432.0,6002500.0
2014-07-28,12900,12900,12400,12500,13489,75031.0,6002500.0
2014-07-29,12300,12350,11950,12050,17198,72330.0,6002500.0
2014-07-30,11800,12050,11800,12000,13366,72030.0,6002500.0
2014-07-31,11900,12100,11750,11900,4512,71430.0,6002500.0
2014-08-01,11750,12000,11750,11900,4695,71430.0,6002500.0
2014-08-04,11800,12100,11800,11950,11821,71730.0,6002500.0
2014-08-05,12050,12100,11850,12000,8672,72030.0,6002500.0
2014-08-06,11850,11900,11600,11850,10772,71130.0,6002500.0
2014-08-07,11850,11950,11700,11900,4683,71430.0,6002500.0
2014-08-08,11900,11900,11600,11700,6633,70229.0,6002500.0
2014-08-11,11700,11750,11600,11700,2637,70229.0,6002500.0
2014-08-12,11700,11850,11550,11650,5510,69929.0,6002500.0
2014-08-13,11650,11750,11550,11650,2863,69929.0,6002500.0
2014-08-14,11650,11800,11500,11700,5946,70229.0,6002500.0
2014-08-18,11750,11750,11500,11500,5380,69029.0,6002500.0
2014-08-19,11250,11600,11200,11300,14477,67828.0,6002500.0
2014-08-20,11350,11550,11350,11450,2395,68729.0,6002500.0
2014-08-21,11450,11800,11400,11700,8434,70229.0,6002500.0
2014-08-22,11800,11800,11300,11400,9334,68428.0,6002500.0
2014-08-25,11450,11600,11350,11600,4465,69629.0,6002500.0
2014-08-26,11550,11700,11200,11650,7554,69929.0,6002500.0
2014-08-27,11750,11750,11500,11650,1497,69929.0,6002500.0
2014-08-28,11750,11750,11500,11700,5666,70229.0,6002500.0
2014-08-29,11600,11700,11300,11500,12310,69029.0,6002500.0
2014-09-01,11500,11500,11200,11500,12201,69029.0,6002500.0
2014-09-02,11500,11550,11300,11550,5275,69329.0,6002500.0
2014-09-03,11550,11600,11350,11550,4602,69329.0,6002500.0
2014-09-04,11550,11750,11450,11550,3964,69329.0,6002500.0
2014-09-05,11600,11750,11500,11700,5122,70229.0,6002500.0
2014-09-11,11700,11900,11500,11800,15025,70830.0,6002500.0
2014-09-12,11650,11850,11600,11750,3652,70529.0,6002500.0
2014-09-15,11600,11850,11600,11800,6793,70830.0,6002500.0
2014-09-16,11800,11950,11700,11900,8177,71430.0,6002500.0
2014-09-17,11900,12200,11700,12050,11102,72330.0,6002500.0
2014-09-18,12050,12050,11800,11900,9788,71430.0,6002500.0
2014-09-19,11850,12200,11850,11900,10025,71430.0,6002500.0
2014-09-22,12150,12150,11750,12000,18430,72030.0,6002500.0
2014-09-23,11900,12000,11800,12000,4721,72030.0,6002500.0
2014-09-24,11850,11950,11100,11900,24497,71430.0,6002500.0
2014-09-25,11850,11950,11600,11850,8353,71130.0,6002500.0
2014-09-26,11700,11850,11600,11800,5162,70830.0,6002500.0
2014-09-29,11700,11950,11650,11750,4984,70529.0,6002500.0
2014-09-30,11700,11750,11500,11700,6119,70229.0,6002500.0
2014-10-01,11700,11700,11300,11600,14571,69629.0,6002500.0
2014-10-02,11300,11500,11000,11350,20332,68128.0,6002500.0
2014-10-06,11350,11600,11150,11550,4364,69329.0,6002500.0
2014-10-07,11400,11550,11200,11500,6070,69029.0,6002500.0
2014-10-08,11400,11400,11150,11150,6973,66928.0,6002500.0
2014-10-10,11150,11200,10950,11150,8855,66928.0,6002500.0
2014-10-13,11150,11150,10500,10850,17149,65127.0,6002500.0
2014-10-14,10650,10750,10500,10550,9668,63326.0,6002500.0
2014-10-15,10350,10550,10300,10550,17073,63326.0,6002500.0
2014-10-16,10350,10450,10250,10400,6903,62426.0,6002500.0
2014-10-17,10400,10550,10200,10400,13939,62426.0,6002500.0
2014-10-20,10250,10350,9760,9940,102847,59665.0,6002500.0
2014-10-21,9940,9980,9790,9950,49879,59725.0,6002500.0
2014-10-22,10150,10350,10050,10100,28209,60625.0,6002500.0
2014-10-23,10100,10250,10050,10100,10579,60625.0,6002500.0
2014-10-24,10200,10350,10150,10350,11343,62126.0,6002500.0
2014-10-27,10350,10400,10100,10150,7406,60925.0,6002500.0
2014-10-28,10250,10350,10100,10250,3707,61526.0,6002500.0
2014-10-29,10250,10350,10200,10300,3684,61826.0,6002500.0
2014-10-30,10350,10350,10100,10300,11007,61826.0,6002500.0
2014-10-31,10300,10500,10250,10500,18834,63026.0,6002500.0
2014-11-03,10400,10550,10400,10450,9910,62726.0,6002500.0
2014-11-04,10250,10500,10000,10200,23097,61226.0,6002500.0
2014-11-05,9890,10350,9890,10350,25152,62126.0,6002500.0
2014-11-06,10200,10600,10000,10350,6017,62126.0,6002500.0
2014-11-07,10250,10300,10100,10300,5576,61826.0,6002500.0
2014-11-10,10150,10200,10000,10200,11737,61226.0,6002500.0
2014-11-11,10200,10200,10000,10200,9024,61226.0,6002500.0
2014-11-12,10200,10450,10100,10250,5637,61526.0,6002500.0
2014-11-13,10250,10300,10150,10300,2489,61826.0,6002500.0
2014-11-14,10400,10400,10250,10400,13222,62426.0,6002500.0
2014-11-17,10450,10450,10300,10400,3332,62426.0,6002500.0
2014-11-18,10500,10550,10400,10500,7029,63026.0,6002500.0
2014-11-19,10400,10500,10400,10500,2492,63026.0,6002500.0
2014-11-20,10450,10500,10300,10450,3445,62726.0,6002500.0
2014-11-21,10400,10500,10300,10500,6220,63026.0,6002500.0
2014-11-24,10400,10600,10400,10500,12153,63026.0,6002500.0
2014-11-25,10400,10600,10350,10600,5793,63626.0,6002500.0
2014-11-26,10500,10800,10500,10800,16722,64827.0,6002500.0
2014-11-27,10750,11350,10750,11250,22668,67528.0,6002500.0
2014-11-28,11400,11450,10950,11200,13218,67228.0,6002500.0
2014-12-01,11300,11350,11000,11200,7918,67228.0,6002500.0
2014-12-02,11050,11350,11050,11350,6862,68128.0,6002500.0
2014-12-03,11200,11650,11200,11650,17424,69929.0,6002500.0
2014-12-04,11600,11750,11500,11650,9130,69929.0,6002500.0
2014-12-05,11600,11750,11550,11750,11693,70529.0,6002500.0
2014-12-08,11750,11800,11600,11800,7078,70830.0,6002500.0
2014-12-09,11800,11800,11700,11800,3318,70830.0,6002500.0
2014-12-10,11800,11900,11650,11850,2964,71130.0,6002500.0
2014-12-11,11700,11850,11650,11850,5451,71130.0,6002500.0
2014-12-12,11750,11900,11700,11750,6786,70529.0,6002500.0
2014-12-15,11600,11800,11600,11800,2927,70830.0,6002500.0
2014-12-16,11800,11850,11500,11800,7835,70830.0,6002500.0
2014-12-17,11650,11850,11500,11500,7863,69029.0,6002500.0
2014-12-18,11500,11600,11050,11400,24724,68428.0,6002500.0
2014-12-19,11250,11500,11200,11400,1463,68428.0,6002500.0
2014-12-22,11350,11750,11300,11750,10849,70529.0,6002500.0
2014-12-23,11650,11750,11500,11700,3238,70229.0,6002500.0
2014-12-24,11500,11800,11450,11750,5534,70529.0,6002500.0
2014-12-26,11700,11750,11550,11700,2058,70229.0,6002500.0
2014-12-29,11550,11800,11500,11700,5400,70229.0,6002500.0
2014-12-30,11550,11650,11500,11650,4402,69929.0,6002500.0
2015-01-02,11600,11800,11500,11800,9665,70830.0,6002500.0
2015-01-05,11700,11850,11500,11750,6034,70529.0,6002500.0
2015-01-06,11600,11700,11450,11650,8232,69929.0,6002500.0
2015-01-07,11550,11750,11350,11550,9497,69329.0,6002500.0
2015-01-08,11450,11600,11350,11350,8600,68128.0,6002500.0
2015-01-09,11550,11550,11250,11450,2731,68729.0,6002500.0
2015-01-12,11600,11600,11450,11550,3730,69329.0,6002500.0
2015-01-13,11700,11700,11400,11600,5480,69629.0,6002500.0
2015-01-14,11600,11600,11300,11600,8903,69629.0,6002500.0
2015-01-15,11550,11600,11450,11500,6324,69029.0,6002500.0
2015-01-16,11500,11500,11250,11450,11537,68729.0,6002500.0
2015-01-19,11350,11450,11200,11300,11645,67828.0,6002500.0
2015-01-20,11250,11400,11000,11200,19776,67228.0,6002500.0
2015-01-21,11100,11200,10800,10950,20252,65727.0,6002500.0
2015-01-22,10850,11450,10850,11250,7842,67528.0,6002500.0
2015-01-23,11200,11800,11200,11800,25670,70830.0,6002500.0
2015-01-26,11700,12900,11700,12850,45469,77132.0,6002500.0
2015-01-27,13000,13000,12550,12900,19911,77432.0,6002500.0
2015-01-28,12800,13650,12650,13650,44909,81934.0,6002500.0
2015-01-29,13550,13700,13100,13450,20479,80734.0,6002500.0
2015-01-30,13300,13500,13100,13250,6636,79533.0,6002500.0
2015-02-02,13500,13650,13200,13250,13785,79533.0,6002500.0
2015-02-03,13200,13450,12900,13050,20182,78333.0,6002500.0
2015-02-04,12950,13250,12950,13200,8623,79233.0,6002500.0
2015-02-05,13300,13300,12950,13200,6258,79233.0,6002500.0
2015-02-06,13100,13350,12900,13150,7778,78933.0,6002500.0
2015-02-09,13050,13150,12550,13050,19045,78333.0,6002500.0
2015-02-10,12950,13100,12800,13000,7531,78032.0,6002500.0
2015-02-11,13100,13100,12750,12900,6976,77432.0,6002500.0
2015-02-12,12850,12850,12500,12500,19887,75031.0,6002500.0
2015-02-13,12550,13000,12550,12900,5176,77432.0,6002500.0
2015-02-16,12850,12950,12550,12950,7382,77732.0,6002500.0
2015-02-17,12950,13150,12600,13050,17848,78333.0,6002500.0
2015-02-23,13050,13050,12800,13000,9525,78032.0,6002500.0
2015-02-24,12800,13300,12800,13150,9628,78933.0,6002500.0
2015-02-25,13050,13350,13000,13350,8136,80133.0,6002500.0
2015-02-26,13350,13350,13100,13300,6276,79833.0,6002500.0
2015-02-27,13200,13450,13150,13300,1747,79833.0,6002500.0
2015-03-02,13200,13500,13200,13450,5395,80734.0,6002500.0
2015-03-03,13500,13500,13100,13350,28016,80133.0,6002500.0
2015-03-04,13300,13450,13100,13150,10879,78933.0,6002500.0
2015-03-05,13050,13200,12950,13200,10303,79233.0,6002500.0
2015-03-06,13100,13100,12950,12950,9927,77732.0,6002500.0
2015-03-09,12950,13000,12750,13000,6833,78032.0,6002500.0
2015-03-10,13000,13000,12750,12800,5305,76832.0,6002500.0
