한컴MDS(086960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-26,22750,22950,22000,22250,37747,195590.0,8790565.0
2015-01-27,22400,22750,22400,22550,40199,198227.0,8790565.0
2015-01-28,22500,22900,22000,22800,57379,200425.0,8790565.0
2015-01-29,22800,23300,22500,22850,174655,200864.0,8790565.0
2015-01-30,23100,23100,22400,22800,77923,200425.0,8790565.0
2015-02-02,22750,23000,22400,22700,35471,199546.0,8790565.0
2015-02-03,22800,22950,22450,22800,35421,200425.0,8790565.0
2015-02-04,22950,23100,22600,22750,51573,199985.0,8790565.0
2015-02-05,22950,23000,22150,22300,65570,196030.0,8790565.0
2015-02-06,22100,22200,21450,21500,129654,188997.0,8790565.0
2015-02-09,21600,21650,21100,21300,79260,187239.0,8790565.0
2015-02-10,21600,21700,21200,21500,26104,188997.0,8790565.0
2015-02-11,21600,21600,21300,21300,32131,187239.0,8790565.0
2015-02-12,21350,22200,21300,22100,53428,194271.0,8790565.0
2015-02-13,21950,22300,21800,22050,27771,193832.0,8790565.0
2015-02-16,22000,22050,21350,21600,36687,189876.0,8790565.0
2015-02-17,21750,22100,21600,21750,44442,191195.0,8790565.0
2015-02-23,21950,22000,21750,22000,37080,193392.0,8790565.0
2015-02-24,22350,22550,22100,22400,44832,196909.0,8790565.0
2015-02-25,22650,22650,22200,22400,32676,196909.0,8790565.0
2015-02-26,22400,22550,22100,22350,30361,196469.0,8790565.0
2015-02-27,22400,22600,22150,22300,31786,196030.0,8790565.0
2015-03-02,22350,22450,22150,22250,27679,195590.0,8790565.0
2015-03-03,22350,22900,22300,22650,182832,199106.0,8790565.0
2015-03-04,22950,23950,22800,23300,248429,204820.0,8790565.0
2015-03-05,23600,23700,23000,23300,100758,204820.0,8790565.0
2015-03-06,23500,23500,22700,23150,77636,203502.0,8790565.0
2015-03-09,22900,23100,22500,22550,46585,198227.0,8790565.0
2015-03-10,22550,22700,22150,22350,56340,196469.0,8790565.0
2015-03-11,22150,22250,21800,22100,69596,194271.0,8790565.0
2015-03-12,22100,23450,22100,23300,103014,204820.0,8790565.0
2015-03-13,23500,23650,23050,23200,57975,203941.0,8790565.0
2015-03-16,23500,23500,22750,23300,50099,204820.0,8790565.0
2015-03-17,23300,24400,23250,23700,128894,208336.0,8790565.0
2015-03-18,23700,23750,23200,23600,60236,207457.0,8790565.0
2015-03-19,23900,23900,22950,23050,66282,202623.0,8790565.0
2015-03-20,23050,23350,22650,22900,58351,201304.0,8790565.0
2015-03-23,23150,23150,22500,22850,45467,200864.0,8790565.0
2015-03-24,22700,23000,22500,22550,46922,198227.0,8790565.0
2015-03-25,22600,22950,22400,22450,53805,197348.0,8790565.0
2015-03-26,22400,22450,21900,21900,76246,192513.0,8790565.0
2015-03-27,22000,22350,21400,21450,74545,188558.0,8790565.0
2015-03-30,21600,22300,21600,22000,44041,193392.0,8790565.0
2015-03-31,22050,22300,21350,21350,82529,188213.0,8815608.0
2015-04-01,21550,21900,21050,21800,92823,192180.0,8815608.0
2015-04-02,21900,21900,21250,21300,71060,187772.0,8815608.0
2015-04-03,21550,21600,20800,21200,85460,186891.0,8815608.0
2015-04-06,21700,21800,21150,21200,81828,186891.0,8815608.0
2015-04-07,21400,21650,21150,21450,66490,189095.0,8815608.0
2015-04-08,21850,22100,21650,22000,93911,193943.0,8815608.0
2015-04-09,22150,22350,21850,21950,90554,193503.0,8815608.0
2015-04-10,22000,22000,20750,20750,229182,182924.0,8815608.0
2015-04-13,20750,20800,20000,20150,181648,177635.0,8815608.0
2015-04-14,20200,20700,19950,20500,97801,180720.0,8815608.0
2015-04-15,20700,21650,20550,21550,133264,189976.0,8815608.0
2015-04-16,21700,21750,21100,21550,68506,189976.0,8815608.0
2015-04-17,21850,21850,21000,21300,69332,187772.0,8815608.0
2015-04-20,21050,21350,20750,21300,94651,187772.0,8815608.0
2015-04-21,21400,21500,21100,21150,35324,186450.0,8815608.0
2015-04-22,21100,21400,20500,20900,123546,184246.0,8815608.0
2015-04-23,20750,21250,20400,21150,56753,186450.0,8815608.0
2015-04-24,21000,21550,21000,21500,53876,189536.0,8815608.0
2015-04-27,21550,21900,21500,21700,56615,191299.0,8815608.0
2015-04-28,21850,22200,21650,21950,71557,193503.0,8815608.0
2015-04-29,21950,22200,21650,21750,74146,191739.0,8815608.0
2015-04-30,22200,22250,21250,21250,78086,187332.0,8815608.0
2015-05-04,21250,21800,21250,21500,34388,189536.0,8815608.0
2015-05-06,21100,21700,20900,21050,52608,185569.0,8815608.0
2015-05-07,21300,21300,19950,20800,124288,183365.0,8815608.0
2015-05-08,20800,20900,20600,20900,32926,184246.0,8815608.0
2015-05-11,21000,21850,20950,21800,70507,192180.0,8815608.0
2015-05-12,21550,22350,21550,22350,105147,197029.0,8815608.0
2015-05-13,22400,22850,22250,22750,92444,200555.0,8815608.0
2015-05-14,22750,22850,22500,22800,52269,200996.0,8815608.0
2015-05-15,22800,23000,22500,22850,65235,201437.0,8815608.0
2015-05-18,22950,24000,22600,24000,176072,211575.0,8815608.0
2015-05-19,24100,24150,23650,23650,78507,208489.0,8815608.0
2015-05-20,23850,24650,23500,24250,106701,213778.0,8815608.0
2015-05-21,24300,24600,23800,23850,106827,210252.0,8815608.0
2015-05-22,23900,24000,23100,23400,108790,206285.0,8815608.0
2015-05-26,23400,23400,22400,22650,111674,199674.0,8815608.0
2015-05-27,22400,22600,21950,22100,90286,194825.0,8815608.0
2015-05-28,22200,22900,22100,22900,67766,201877.0,8815608.0
2015-05-29,22900,23400,22650,23350,55265,205844.0,8815608.0
2015-06-01,23550,23550,22750,23000,52798,202759.0,8815608.0
2015-06-02,22950,25350,22550,25350,272427,223476.0,8815608.0
2015-06-03,25700,25800,23850,24050,203663,212015.0,8815608.0
2015-06-04,24200,24800,23500,23900,113380,210693.0,8815608.0
2015-06-05,23650,23950,23100,23350,95966,205844.0,8815608.0
2015-06-08,23650,24850,23400,24250,134209,213778.0,8815608.0
2015-06-09,24100,24850,23950,24300,61618,214219.0,8815608.0
2015-06-10,24700,26500,24150,26300,293623,231850.0,8815608.0
2015-06-11,26100,26200,25150,25200,123398,222153.0,8815608.0
2015-06-12,25200,26550,24750,25850,129740,227883.0,8815608.0
2015-06-15,25700,26750,25250,25850,123574,227883.0,8815608.0
2015-06-16,26150,27600,25300,25750,238481,227002.0,8815608.0
2015-06-17,25950,26000,24750,24900,164428,219509.0,8815608.0
2015-06-18,25450,26400,25050,26350,142206,232291.0,8815608.0
2015-06-19,26700,26850,25800,26200,94786,230969.0,8815608.0
2015-06-22,26450,26750,25850,26150,42204,230528.0,8815608.0
2015-06-23,26300,26950,25200,25650,119335,226120.0,8815608.0
2015-06-24,25700,25900,25100,25150,92955,221713.0,8815608.0
2015-06-25,25200,25650,24850,25000,96929,220390.0,8815608.0
2015-06-26,25050,25150,24000,24000,166118,211575.0,8815608.0
2015-06-29,23600,24250,23000,23050,169645,203200.0,8815608.0
2015-06-30,23150,24400,22700,24200,101680,213338.0,8815608.0
2015-07-01,24200,24950,23750,24800,84493,218627.0,8815608.0
2015-07-02,24800,25500,24750,25300,68739,223035.0,8815608.0
2015-07-03,25000,25400,24400,24700,52985,217746.0,8815608.0
2015-07-06,24700,25350,24400,24400,66338,215101.0,8815608.0
2015-07-07,24500,24750,23250,23600,119726,208048.0,8815608.0
2015-07-08,23650,24650,23350,24550,78166,216423.0,8815608.0
2015-07-09,24500,25300,23750,25250,74211,222594.0,8815608.0
2015-07-10,25550,26300,25000,26000,119611,229206.0,8815608.0
2015-07-13,26000,26650,25500,26150,71943,230528.0,8815608.0
2015-07-14,26400,26950,25950,26200,87913,230969.0,8815608.0
2015-07-15,26400,26400,25500,25650,45165,226120.0,8815608.0
2015-07-16,25700,26500,25550,26200,49807,230969.0,8815608.0
2015-07-17,26500,26800,25850,26750,53692,235818.0,8815608.0
2015-07-20,26900,27250,26400,26600,74096,234495.0,8815608.0
2015-07-21,26700,26800,25850,25900,56923,228324.0,8815608.0
2015-07-22,25550,26000,25000,25000,73846,220390.0,8815608.0
2015-07-23,25000,26050,25000,25800,45992,227443.0,8815608.0
2015-07-24,25800,26250,25450,25550,23865,225239.0,8815608.0
2015-07-27,25800,25800,24700,25000,38515,220390.0,8815608.0
2015-07-28,24500,26300,24000,26100,89866,230087.0,8815608.0
2015-07-29,26150,26900,26050,26500,98214,233614.0,8815608.0
2015-07-30,26550,29100,26550,28300,501269,249482.0,8815608.0
2015-07-31,28450,28700,27650,28150,172579,248159.0,8815608.0
2015-08-03,28300,29500,27600,27600,176712,243311.0,8815608.0
2015-08-04,27300,28950,27000,28800,186667,253890.0,8815608.0
2015-08-05,29050,29800,28500,28900,183812,254771.0,8815608.0
2015-08-06,29150,29400,28550,28800,106034,253890.0,8815608.0
2015-08-07,28600,29700,28150,28750,126415,253449.0,8815608.0
2015-08-10,28750,29000,28250,28250,61553,249041.0,8815608.0
2015-08-11,28650,28650,27150,27150,91111,239344.0,8815608.0
2015-08-12,26800,27450,25850,27100,147944,238903.0,8815608.0
2015-08-13,27200,28550,26850,28450,90081,250804.0,8815608.0
2015-08-17,28900,29450,28500,28850,58304,254330.0,8815608.0
2015-08-18,28950,29450,26950,27600,101309,243311.0,8815608.0
2015-08-19,27000,27600,25000,26000,169584,229206.0,8815608.0
2015-08-20,25800,27000,25550,26300,55403,231850.0,8815608.0
2015-08-21,25150,26150,25000,25600,102285,225680.0,8815608.0
2015-08-24,25500,26750,24550,25300,91069,223035.0,8815608.0
2015-08-25,25900,26400,25200,26000,74568,229206.0,8815608.0
2015-08-26,25750,26600,25350,26500,105314,233614.0,8815608.0
2015-08-27,27000,27400,26150,27400,113187,241548.0,8815608.0
2015-08-28,27400,27750,26900,27200,70154,239785.0,8815608.0
2015-08-31,26900,27450,26700,27250,47319,240225.0,8815608.0
2015-09-01,27300,27550,26300,26300,64910,231850.0,8815608.0
2015-09-02,25900,26650,25650,26450,69512,233173.0,8815608.0
2015-09-03,26600,26900,25700,25700,62532,226561.0,8815608.0
2015-09-04,25600,26150,25100,25100,54608,221272.0,8815608.0
2015-09-07,25300,25600,24550,25100,26210,221272.0,8815608.0
2015-09-08,25550,25850,24650,25700,58274,226561.0,8815608.0
2015-09-09,25900,26150,25750,25850,26693,227883.0,8815608.0
2015-09-10,25800,26000,25450,25700,18158,226561.0,8815608.0
2015-09-11,25700,25900,25250,25300,22889,223035.0,8815608.0
2015-09-14,25600,25700,25050,25450,14968,224357.0,8815608.0
2015-09-15,25450,25550,25150,25250,18367,222594.0,8815608.0
2015-09-16,25600,26400,25350,26300,46496,231850.0,8815608.0
2015-09-17,26300,26350,25350,25350,51663,223476.0,8815608.0
2015-09-18,25250,25700,25100,25650,43546,226120.0,8815608.0
2015-09-21,25300,25600,25100,25600,22348,225680.0,8815608.0
2015-09-22,25750,26400,25500,26350,44229,232291.0,8815608.0
2015-09-23,26300,26300,25550,25650,40794,226120.0,8815608.0
2015-09-24,25650,25950,25200,25550,36974,225239.0,8815608.0
2015-09-25,25700,25700,25000,25400,32332,223916.0,8815608.0
2015-09-30,25350,25350,24900,25050,29068,220831.0,8815608.0
2015-10-01,25350,25950,25050,25700,26490,226561.0,8815608.0
2015-10-02,26050,26050,25550,26000,22133,229206.0,8815608.0
2015-10-05,26150,26200,25800,25900,20355,228324.0,8815608.0
2015-10-06,26200,26200,25750,25900,39772,228324.0,8815608.0
2015-10-07,26200,26200,25150,25200,63569,222153.0,8815608.0
2015-10-08,25200,25600,24950,25600,72315,225680.0,8815608.0
2015-10-12,25300,25450,24250,24350,99183,214660.0,8815608.0
2015-10-13,24400,24450,23150,23200,105749,204522.0,8815608.0
2015-10-14,23200,23350,22700,23250,36125,204963.0,8815608.0
2015-10-15,23450,23800,23350,23750,33339,209371.0,8815608.0
2015-10-16,23800,24050,23650,23900,15208,210693.0,8815608.0
2015-10-19,23950,24200,23900,24150,26515,212897.0,8815608.0
2015-10-20,24050,24650,23750,24550,33670,216423.0,8815608.0
2015-10-21,24500,24650,24200,24500,25992,215982.0,8815608.0
2015-10-22,24350,24450,23750,24000,29668,211575.0,8815608.0
2015-10-23,24050,24900,24050,24850,39069,219068.0,8815608.0
2015-10-26,24850,24950,24550,24800,16692,218627.0,8815608.0
2015-10-27,24800,25200,24600,24850,17626,219068.0,8815608.0
2015-10-28,24650,25300,24650,25150,29171,221713.0,8815608.0
2015-10-29,25150,25550,24250,24250,47051,213778.0,8815608.0
2015-10-30,24200,24350,23300,23650,58403,208489.0,8815608.0
2015-11-02,23650,23900,23300,23500,38145,207167.0,8815608.0
2015-11-03,23600,24100,23350,23950,24456,211134.0,8815608.0
2015-11-04,24000,24600,23500,23850,40064,210252.0,8815608.0
2015-11-05,23850,24000,23550,23850,14822,210252.0,8815608.0
2015-11-06,23700,24000,23550,23600,23316,208048.0,8815608.0
2015-11-09,23800,23800,22400,22450,41336,197910.0,8815608.0
2015-11-10,22200,22600,21750,22000,56351,193943.0,8815608.0
2015-11-11,22250,22450,22000,22100,21879,194825.0,8815608.0
2015-11-12,22150,22700,22150,22600,15765,199233.0,8815608.0
2015-11-13,22700,22700,21800,21950,24755,193503.0,8815608.0
2015-11-16,21700,22050,20950,21250,63070,187332.0,8815608.0
2015-11-17,21250,21400,20650,20900,93330,184246.0,8815608.0
2015-11-18,21200,21650,20800,21450,41924,189095.0,8815608.0
2015-11-19,21550,22300,21500,22050,32919,194384.0,8815608.0
2015-11-20,22200,22300,21900,22000,27537,193943.0,8815608.0
2015-11-23,22250,22350,21600,21900,42212,193062.0,8815608.0
2015-11-24,21950,22800,21850,22500,43658,198351.0,8815608.0
2015-11-25,22500,22700,22250,22500,9970,198351.0,8815608.0
2015-11-26,22450,22900,22200,22800,26956,200996.0,8815608.0
2015-11-27,22800,22950,22300,22600,21053,199233.0,8815608.0
2015-11-30,22500,22900,22200,22900,21204,201877.0,8815608.0
2015-12-01,22500,22950,22400,22500,18366,198351.0,8815608.0
2015-12-02,22500,22950,22300,22600,25600,199233.0,8815608.0
2015-12-03,22700,23100,22350,23050,22400,203200.0,8815608.0
2015-12-04,22900,23050,22550,22650,15566,199674.0,8815608.0
2015-12-07,22850,22900,22500,22900,17737,201877.0,8815608.0
2015-12-08,22850,22950,22400,22500,19443,198351.0,8815608.0
2015-12-09,22350,22550,21850,22050,23773,194384.0,8815608.0
2015-12-10,22950,24850,21600,21850,320236,192621.0,8815608.0
2015-12-11,22300,23150,21800,23000,57671,202759.0,8815608.0
2015-12-14,22200,23600,22200,23200,86195,204522.0,8815608.0
2015-12-15,22900,23450,22650,23000,35142,202759.0,8815608.0
2015-12-16,22950,24000,22950,23550,69274,207608.0,8815608.0
2015-12-17,23650,24150,23150,24050,61287,212015.0,8815608.0
2015-12-18,23600,24700,23600,24350,59804,214660.0,8815608.0
2015-12-21,24400,25150,24100,25050,48957,220831.0,8815608.0
2015-12-22,25250,25250,24300,24300,60692,214219.0,8815608.0
2015-12-23,24600,24700,24150,24150,32843,212897.0,8815608.0
2015-12-24,24300,24900,24100,24600,32253,216864.0,8815608.0
2015-12-28,24900,25300,24850,25250,49258,222594.0,8815608.0
2015-12-29,25300,25500,24950,25400,57618,223916.0,8815608.0
2015-12-30,25250,26250,25250,26250,104937,231410.0,8815608.0
2016-01-04,26650,26850,25800,25850,120210,227883.0,8815608.0
2016-01-05,25600,26150,25450,25850,90730,227883.0,8815608.0
2016-01-06,26250,26450,25000,25900,89790,228324.0,8815608.0
2016-01-07,25500,26150,25050,25800,121560,227443.0,8815608.0
2016-01-08,25250,26350,25000,26250,87635,231410.0,8815608.0
2016-01-11,26250,26250,25400,25400,56367,223916.0,8815608.0
2016-01-12,25450,25750,24850,25300,70814,223035.0,8815608.0
2016-01-13,25200,26100,25200,25450,48988,224357.0,8815608.0
2016-01-14,25100,25150,24100,24400,83887,215101.0,8815608.0
2016-01-15,24800,24900,23950,24000,67718,211575.0,8815608.0
2016-01-18,23800,24300,23800,24150,28112,212897.0,8815608.0
2016-01-19,24250,24650,23950,24200,42386,213338.0,8815608.0
2016-01-20,24300,24500,23200,23500,71517,207167.0,8815608.0
2016-01-21,23400,23650,22850,23200,45150,204522.0,8815608.0
2016-01-22,23250,23700,23150,23700,29797,208930.0,8815608.0
2016-01-25,23750,24400,23750,24000,36717,211575.0,8815608.0
2016-01-26,24150,24250,23300,23550,48142,207608.0,8815608.0
2016-01-27,23600,23600,22300,22300,157396,196588.0,8815608.0
2016-01-28,22450,22600,22000,22300,66223,196588.0,8815608.0
2016-01-29,22350,22600,21750,22000,96304,193943.0,8815608.0
2016-02-01,22200,23400,22200,23150,107447,204081.0,8815608.0
2016-02-02,23000,23150,22350,22350,93680,197029.0,8815608.0
2016-02-03,22100,22350,21900,22250,32991,196147.0,8815608.0
2016-02-04,22550,22650,22250,22300,33843,196588.0,8815608.0
2016-02-05,22250,22550,22000,22300,40644,196588.0,8815608.0
2016-02-11,21600,21950,21100,21150,65134,186450.0,8815608.0
2016-02-12,20850,20850,19300,19600,158851,172786.0,8815608.0
2016-02-15,19850,20100,19550,19800,71819,174549.0,8815608.0
2016-02-16,20400,20850,20300,20350,107509,179398.0,8815608.0
2016-02-17,20700,20750,20150,20200,57462,178075.0,8815608.0
2016-02-18,20550,20850,20300,20450,78240,180279.0,8815608.0
2016-02-19,20750,20750,20200,20650,35272,182042.0,8815608.0
2016-02-22,20900,21500,20650,21500,88731,189536.0,8815608.0
2016-02-23,21450,21650,20800,20800,66147,183365.0,8815608.0
2016-02-24,20750,21650,20500,21600,88056,190417.0,8815608.0
2016-02-25,21900,22600,21650,22300,133119,196588.0,8815608.0
2016-02-26,22350,22700,22150,22200,32454,195706.0,8815608.0
2016-02-29,22200,22200,21400,21650,64011,190858.0,8815608.0
2016-03-02,21900,22050,21500,21600,63741,190417.0,8815608.0
2016-03-03,21800,22350,21600,22050,64032,194384.0,8815608.0
2016-03-04,22050,22300,21800,21850,24426,192621.0,8815608.0
2016-03-07,22000,22000,21500,21550,38574,189976.0,8815608.0
2016-03-08,21550,21850,21300,21700,34652,191299.0,8815608.0
2016-03-09,21600,22450,21600,22250,49826,196147.0,8815608.0
2016-03-10,22400,22450,21750,22000,54412,193943.0,8815608.0
2016-03-11,22050,22100,21850,21950,18571,193503.0,8815608.0
2016-03-14,22000,22200,21750,21900,34635,193062.0,8815608.0
2016-03-15,21800,22100,21500,21550,47625,189976.0,8815608.0
2016-03-16,21750,21850,21600,21700,18317,191299.0,8815608.0
2016-03-17,21750,21900,21600,21900,28009,193062.0,8815608.0
2016-03-18,21800,21950,21550,21600,37077,190417.0,8815608.0
2016-03-21,21750,21750,21500,21500,20191,189536.0,8815608.0
2016-03-22,21550,22050,21200,21950,56382,193503.0,8815608.0
2016-03-23,22050,22150,21750,21900,29783,193062.0,8815608.0
2016-03-24,21700,22150,21600,21950,30577,193503.0,8815608.0
2016-03-25,21850,22100,21650,22050,41031,194384.0,8815608.0
2016-03-28,22050,22100,21700,21800,14579,192180.0,8815608.0
2016-03-29,21800,21950,21600,21850,20901,192621.0,8815608.0
2016-03-30,21850,21850,21500,21600,30681,190417.0,8815608.0
2016-03-31,21750,21900,21500,21550,22316,189976.0,8815608.0
2016-04-01,21500,21700,21250,21250,24872,187332.0,8815608.0
2016-04-04,21400,21450,21050,21300,34439,187772.0,8815608.0
2016-04-05,21300,21300,21050,21100,38326,186009.0,8815608.0
2016-04-06,21100,21300,20350,20350,98828,179398.0,8815608.0
2016-04-07,20550,20750,20200,20650,62686,182042.0,8815608.0
2016-04-08,20650,20650,20100,20200,67900,178075.0,8815608.0
2016-04-11,20200,20350,20000,20200,28637,178075.0,8815608.0
2016-04-12,20350,20400,20100,20250,22356,178516.0,8815608.0
2016-04-14,20400,20400,20100,20200,19642,178075.0,8815608.0
2016-04-15,20250,20450,20050,20400,30533,179838.0,8815608.0
2016-04-18,20400,20750,20250,20600,38719,181602.0,8815608.0
2016-04-19,20600,21000,20500,20800,39181,183365.0,8815608.0
2016-04-20,20800,21050,20600,20600,26702,181602.0,8815608.0
2016-04-21,20600,21350,20600,21200,45510,186891.0,8815608.0
2016-04-22,21200,21450,21000,21200,22397,186891.0,8815608.0
2016-04-25,21300,21600,21200,21300,38212,187772.0,8815608.0
2016-04-26,21250,21600,21000,21100,45550,186009.0,8815608.0
2016-04-27,21150,21200,20450,20500,90264,180720.0,8815608.0
2016-04-28,20600,21000,20450,20650,51504,182042.0,8815608.0
2016-04-29,20650,21050,20600,20900,27722,184246.0,8815608.0
2016-05-02,21100,21250,20800,20950,23282,184687.0,8815608.0
2016-05-03,20900,21350,20900,21300,45566,187772.0,8815608.0
2016-05-04,21050,21400,21000,21150,42772,186450.0,8815608.0
2016-05-09,21050,21100,20550,20700,40275,182483.0,8815608.0
2016-05-10,20700,20950,20500,20550,44027,181161.0,8815608.0
2016-05-11,20650,20800,20550,20700,22144,182483.0,8815608.0
2016-05-12,20550,20900,20550,20600,19644,181602.0,8815608.0
2016-05-13,20750,21450,20600,21200,49670,186891.0,8815608.0
2016-05-16,21400,21500,21100,21400,31109,188654.0,8815608.0
2016-05-17,21600,21600,21000,21000,26534,185128.0,8815608.0
2016-05-18,21000,21000,20150,20250,70223,178516.0,8815608.0
2016-05-19,20400,20450,19900,20000,62135,176312.0,8815608.0
2016-05-20,20150,20350,20000,20100,22478,177194.0,8815608.0
