바른테크놀로지(029480),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-03-16,12359,13412,12359,12851,4926438,27939.0,30534899.0
2006-03-17,13061,13061,12429,12430,1171908,27023.0,30534899.0
2006-03-20,12289,12640,12219,12289,1131907,26718.0,30534899.0
2006-03-21,12359,13342,10463,10463,8155146,22748.0,30534899.0
2006-03-22,11376,12008,11235,12008,6128416,26107.0,30534899.0
2006-03-23,12219,12289,11446,11517,2419247,25039.0,30534899.0
2006-03-24,11235,11516,10533,11025,1627947,23970.0,30534899.0
2006-03-27,10814,11235,10603,10604,1222985,23054.0,30534899.0
2006-03-28,10603,11165,10603,10674,1151858,23207.0,30534899.0
2006-03-29,10674,10884,10533,10604,1059285,23054.0,30534899.0
2006-03-30,10674,11025,10674,10744,1237239,23359.0,30534899.0
2006-03-31,10744,12289,10744,11376,5974312,24733.0,30534899.0
2006-04-03,11516,11587,11306,11376,1321256,24733.0,30534899.0
2006-04-04,11376,11587,11165,11236,1188421,24428.0,30534899.0
2006-04-05,11376,12008,11376,11798,1714036,25649.0,30534899.0
2006-04-06,11867,12429,11587,11798,2138131,25649.0,30534899.0
2006-04-07,11797,11938,11446,11447,1602953,24886.0,30534899.0
2006-04-10,11376,11587,11235,11376,723039,24733.0,30534899.0
2006-04-11,11376,13061,11025,12851,10761423,27939.0,30534899.0
2006-04-12,12429,12780,12078,12149,2738597,26413.0,30534899.0
2006-04-13,12289,12640,12078,12430,1657968,27023.0,30534899.0
2006-04-14,12429,12851,12219,12640,2348876,27481.0,30534899.0
2006-04-17,12780,14185,12780,13343,3988886,29008.0,30534899.0
2006-04-18,13272,13272,12780,12992,1868831,28245.0,30534899.0
2006-04-19,12991,13272,12570,12570,1778583,27329.0,30534899.0
2006-04-20,12570,12780,11938,12219,1285406,26565.0,30534899.0
2006-04-21,12148,12359,11938,11938,1377190,25955.0,30534899.0
2006-04-24,11727,11867,11587,11657,1111991,25344.0,30534899.0
2006-04-25,11587,11938,11587,11587,1050242,25191.0,30534899.0
2006-04-26,11587,12359,11516,11798,1968522,25649.0,30534899.0
2006-04-27,11938,12851,11938,12219,2835132,26565.0,30534899.0
2006-04-28,12219,12500,11657,11728,1055482,25497.0,30534899.0
2006-05-02,11657,11938,11516,11587,952366,25191.0,30534899.0
2006-05-03,11657,12359,11657,11798,1712499,25649.0,30534899.0
2006-05-04,11727,12008,11446,11587,1072479,25191.0,30534899.0
2006-05-08,11797,12219,11516,11728,1698187,25497.0,30534899.0
2006-05-09,11727,11867,11516,11657,633314,25344.0,30534899.0
2006-05-10,11657,11797,11446,11517,822406,25039.0,30534899.0
2006-05-11,11516,11867,11306,11376,849099,24733.0,30534899.0
2006-05-12,11235,11516,11025,11306,1227206,24581.0,30534899.0
2006-05-15,11095,11376,10744,11306,1296186,24581.0,30534899.0
2006-05-16,11165,11376,10814,11025,703607,23970.0,30534899.0
2006-05-17,10955,11235,10603,10604,1164907,23054.0,30534899.0
2006-05-18,10323,11025,10323,10815,718139,23512.0,30534899.0
2006-05-19,10603,10884,10463,10674,716318,23207.0,30534899.0
2006-05-22,10884,12078,10674,11306,2357636,24581.0,30534899.0
2006-05-23,11235,11446,10744,10815,848150,23512.0,30534899.0
2006-05-24,10814,10884,10323,10323,862935,24280.0,33033899.0
2006-05-25,10252,10533,9901,9902,586891,23289.0,33033899.0
2006-05-26,10042,10182,9901,10042,633204,23619.0,33033899.0
2006-05-29,10042,10323,10042,10042,403869,23619.0,33033899.0
2006-05-30,10042,10182,9901,10042,367932,23619.0,33033899.0
2006-06-01,10182,10603,10042,10183,869157,23950.0,33033899.0
2006-06-02,10393,10533,10182,10253,497816,24115.0,33033899.0
2006-06-05,10393,10463,9831,9831,531866,23124.0,33033899.0
2006-06-07,9480,9691,8707,8989,573591,21142.0,33033899.0
2006-06-08,8848,8918,8005,8708,727284,20481.0,33033899.0
2006-06-09,8778,8988,8707,8778,372059,20646.0,33033899.0
2006-06-12,8918,9410,8848,9199,554869,21637.0,33033899.0
2006-06-13,8918,9058,8707,8919,320099,20977.0,33033899.0
2006-06-14,8778,9269,8778,9129,489484,21472.0,33033899.0
2006-06-15,9269,9550,9129,9340,418928,21968.0,33033899.0
2006-06-16,9620,10042,9480,9902,702358,23289.0,33033899.0
2006-06-19,9971,10042,9480,9831,330466,23124.0,33033899.0
2006-06-20,9691,10112,9550,9902,417055,23289.0,33033899.0
2006-06-21,9761,10252,9761,9972,667707,23454.0,33033899.0
2006-06-22,10112,10323,9971,10112,654862,23784.0,33033899.0
2006-06-23,10112,10744,9761,10253,1566310,24115.0,33033899.0
2006-06-26,10252,10252,10042,10183,235227,23950.0,33033899.0
2006-06-27,10252,10393,9901,10112,467811,23784.0,33033899.0
2006-06-28,10042,10042,9831,9831,238269,23124.0,33033899.0
2006-06-29,9901,10252,9901,10112,375975,23784.0,33033899.0
2006-06-30,10323,11025,10252,10674,1632471,25106.0,33033899.0
2006-07-03,10744,10955,10463,10674,734125,25106.0,33033899.0
2006-07-04,10884,11165,10463,11096,1125469,26097.0,33033899.0
2006-07-05,10674,11235,10674,11236,633973,26427.0,33033899.0
2006-07-06,11235,11657,11095,11376,1045909,26757.0,33033899.0
2006-07-07,11516,11587,11095,11306,718170,26592.0,33033899.0
2006-07-10,11235,11516,10884,11517,691634,27088.0,33033899.0
2006-07-11,11235,12008,11235,11798,1021992,27748.0,33033899.0
2006-07-12,11657,12078,11516,11938,653265,28079.0,33033899.0
2006-07-13,11867,11938,11657,11938,628936,28079.0,33033899.0
2006-07-14,11938,11938,11376,11587,613402,27253.0,33033899.0
2006-07-18,11516,11657,10884,10955,1331254,25766.0,33033899.0
2006-07-19,11165,11587,9691,9761,3671005,22959.0,33033899.0
2006-07-20,10112,10182,9761,9831,515162,23124.0,33033899.0
2006-07-21,9269,9901,9058,9410,2064025,22133.0,33033899.0
2006-07-24,9199,9550,9199,9410,535576,22133.0,33033899.0
2006-07-25,9480,9550,8988,9129,596542,21472.0,33033899.0
2006-07-26,8988,9901,8848,9902,3770311,23289.0,33033899.0
2006-07-27,9901,10042,9620,9902,625872,23289.0,33033899.0
2006-07-28,9971,11306,9620,9902,5085422,23289.0,33033899.0
2006-07-31,9971,10112,9550,9551,722890,22463.0,33033899.0
2006-08-01,9620,9901,9199,9270,974475,21802.0,33033899.0
2006-08-02,9058,9550,9058,9270,937868,21802.0,33033899.0
2006-08-03,9480,9480,9129,9129,516858,21472.0,33033899.0
2006-08-04,9129,9339,8988,8989,456113,21142.0,33033899.0
2006-08-07,9058,9129,8707,8778,346275,20646.0,33033899.0
2006-08-08,8637,9410,8637,8778,1365012,20646.0,33033899.0
2006-08-09,8848,8988,8778,8848,436692,20811.0,33033899.0
2006-08-10,8918,8988,8707,8778,534521,20646.0,33033899.0
2006-08-11,8778,9199,8778,8989,1252339,21142.0,33033899.0
2006-08-14,8918,8988,8778,8848,472768,20811.0,33033899.0
2006-08-16,8918,8988,8707,8848,640334,20811.0,33033899.0
2006-08-17,8848,8988,8567,8778,631210,20646.0,33033899.0
2006-08-18,8637,8778,8356,8778,728527,20646.0,33033899.0
2006-08-21,8567,8707,8356,8638,1136959,20316.0,33033899.0
2006-08-22,8497,8637,8426,8638,2735100,21625.0,35162750.0
2006-08-23,8848,8848,8497,8848,801431,22153.0,35162750.0
2006-08-24,8637,8778,8497,8497,390258,21273.0,35162750.0
2006-08-25,8497,8707,8356,8708,615811,21801.0,35162750.0
2006-08-28,8637,8637,8426,8567,341156,21449.0,35162750.0
2006-08-29,8497,8567,8356,8497,702717,21273.0,35162750.0
2006-08-30,8426,8426,8075,8357,1260507,20922.0,35162750.0
2006-08-31,8286,8426,8146,8287,758189,20746.0,35162750.0
2006-09-01,8286,8567,8146,8357,818187,20922.0,35162750.0
2006-09-04,8356,8356,8146,8216,860127,20570.0,35162750.0
2006-09-05,8216,8637,8216,8427,2715796,21098.0,35162750.0
2006-09-06,8497,8707,8216,8357,2426965,20922.0,35162750.0
2006-09-07,8426,8426,8216,8216,466979,20570.0,35162750.0
2006-09-08,8216,8356,8216,8287,513929,20746.0,35162750.0
2006-09-11,8356,8426,8286,8287,422661,20746.0,35162750.0
2006-09-12,8286,8426,8216,8216,743445,20570.0,35162750.0
2006-09-13,8286,8356,8216,8287,458124,20746.0,35162750.0
2006-09-14,8356,8356,8146,8146,656359,20394.0,35162750.0
2006-09-15,8146,8216,7935,8076,802987,20219.0,35162750.0
2006-09-18,8075,8146,7865,7935,923574,19867.0,35162750.0
2006-09-19,7935,8216,7935,8146,1082389,23757.0,40959750.0
2006-09-20,8146,8146,7935,7935,566548,23142.0,40959750.0
2006-09-21,8005,8075,7724,7935,1106105,23142.0,40959750.0
2006-09-22,7794,8005,7794,7865,693930,22937.0,40959750.0
2006-09-25,7865,8848,7794,8357,5082303,24371.0,40959750.0
2006-09-26,8356,8356,8005,8216,1115760,23961.0,40959750.0
2006-09-27,8216,8216,7935,7935,1104946,23142.0,40959750.0
2006-09-28,7935,8075,7794,8006,831099,23347.0,40959750.0
2006-09-29,8005,8005,7865,7865,619733,22937.0,40959750.0
2006-10-02,7794,7935,7724,7725,505094,22528.0,40959750.0
2006-10-04,7724,7794,7514,7654,572694,22323.0,40959750.0
2006-10-09,7584,7654,6530,6531,1310103,19046.0,40959750.0
2006-10-10,6390,7022,6390,7022,1384437,20480.0,40959750.0
2006-10-11,6882,7303,6671,7303,1666374,21299.0,40959750.0
2006-10-12,7092,7233,7022,7093,648196,20685.0,40959750.0
2006-10-13,7162,7303,7092,7303,1070296,21299.0,40959750.0
2006-10-16,7303,7373,7162,7374,903453,21504.0,40959750.0
2006-10-17,7303,7373,6882,7163,949046,20889.0,40959750.0
2006-10-18,7233,7233,6952,7093,485743,20685.0,40959750.0
2006-10-19,7092,7233,7022,7163,369318,20889.0,40959750.0
2006-10-20,7162,7443,7162,7374,879457,21504.0,40959750.0
2006-10-23,7443,7654,7373,7444,1121986,21709.0,40959750.0
2006-10-24,7514,7654,7443,7584,962753,22118.0,40959750.0
2006-10-25,7584,7654,7303,7374,583607,21504.0,40959750.0
2006-10-26,7373,7443,7233,7233,492476,21094.0,40959750.0
2006-10-27,7303,7373,7162,7303,373208,21299.0,40959750.0
2006-10-30,7233,7303,7092,7303,355266,21299.0,40959750.0
2006-10-31,7303,7303,7022,7163,515809,20889.0,40959750.0
2006-11-01,7162,7233,7022,7093,559747,20685.0,40959750.0
2006-11-02,7022,7233,6882,7022,1254103,20480.0,40959750.0
2006-11-03,7022,7092,6952,6952,373462,20275.0,40959750.0
2006-11-06,6952,7022,6811,6812,294626,19865.0,40959750.0
2006-11-07,6811,7373,6811,7022,1971156,20480.0,40959750.0
2006-11-08,7092,7303,7022,7022,342150,20480.0,40959750.0
2006-11-09,7022,7092,6952,7022,385704,20480.0,40959750.0
2006-11-10,6882,7092,6882,7093,430202,20685.0,40959750.0
2006-11-13,7092,7233,7092,7163,334825,20889.0,40959750.0
2006-11-14,7162,7233,6952,6952,672451,20275.0,40959750.0
2006-11-15,6952,7092,6882,6952,414482,20275.0,40959750.0
2006-11-16,6952,7022,6882,6952,273199,20275.0,40959750.0
2006-11-17,6882,6952,6811,6882,336733,20070.0,40959750.0
2006-11-20,6811,6882,6601,6671,483137,19456.0,40959750.0
2006-11-21,6671,6811,6671,6742,348785,19661.0,40959750.0
2006-11-22,6741,6882,6671,6742,791670,19661.0,40959750.0
2006-11-23,6741,7022,6671,6812,1050334,19865.0,40959750.0
2006-11-24,6811,6882,6530,6531,663419,19046.0,40959750.0
2006-11-27,6601,7092,6601,6952,2792468,20275.0,40959750.0
2006-11-28,6952,6952,6671,6742,508173,19661.0,40959750.0
2006-11-29,6741,7022,6671,7022,638881,20480.0,40959750.0
2006-11-30,6952,7022,6811,6882,351493,20070.0,40959750.0
2006-12-01,6882,6882,6671,6671,398806,19456.0,40959750.0
2006-12-04,6741,6811,6601,6671,181499,19456.0,40959750.0
2006-12-05,6601,6741,6530,6601,405770,19251.0,40959750.0
2006-12-06,6601,6741,6390,6390,617633,18637.0,40959750.0
2006-12-07,6390,6671,6179,6461,1100478,18841.0,40959750.0
2006-12-08,6320,6460,6109,6180,382492,18022.0,40959750.0
2006-12-11,6179,6250,5898,5969,627873,17408.0,40959750.0
2006-12-12,5969,6601,5898,6110,2961627,17817.0,40959750.0
2006-12-13,6109,6179,5617,5899,989788,17203.0,40959750.0
2006-12-14,5828,6460,5688,6320,2526953,18432.0,40959750.0
2006-12-15,6390,6671,6320,6671,1733420,19456.0,40959750.0
2006-12-18,6671,6671,6320,6601,951905,19251.0,40959750.0
2006-12-19,6601,6882,6530,6882,971020,20070.0,40959750.0
2006-12-20,6811,7022,6671,7022,879524,20480.0,40959750.0
2006-12-21,6882,6882,6601,6671,793608,19456.0,40959750.0
2006-12-22,6601,6671,6179,6531,761495,19046.0,40959750.0
2006-12-26,6320,6882,6109,6180,2598826,18022.0,40959750.0
2006-12-27,6320,6320,5969,6320,605349,18432.0,40959750.0
2006-12-28,6250,6320,6039,6039,814629,17613.0,40959750.0
2007-01-02,6039,6741,6039,6390,6383522,18637.0,40959750.0
2007-01-03,6530,6671,6390,6671,1344576,19456.0,40959750.0
2007-01-04,6671,6811,6530,6742,1558105,19661.0,40959750.0
2007-01-05,6811,6882,6601,6812,1845033,19865.0,40959750.0
2007-01-08,6811,7022,6741,6952,1647746,22206.0,44859750.0
2007-01-09,7022,7233,6882,7163,1475660,22878.0,44859750.0
2007-01-10,7092,7233,6882,7022,1260883,22430.0,44859750.0
2007-01-11,7022,7865,6811,7514,5669594,24000.0,44859750.0
2007-01-12,7654,7654,7373,7584,1914455,24483.0,45339750.0
2007-01-15,7514,8146,7443,7725,2384409,24937.0,45339750.0
2007-01-16,7794,8426,7724,8216,3395978,26524.0,45339750.0
2007-01-17,8286,8356,7865,8006,1880148,25844.0,45339750.0
2007-01-18,7865,8356,7865,8006,3682134,25844.0,45339750.0
2007-01-19,7865,8146,7654,8146,1412153,26297.0,45339750.0
2007-01-22,8146,8216,7865,8006,847609,25844.0,45339750.0
2007-01-23,7794,8146,7794,8006,755653,25844.0,45339750.0
2007-01-24,7935,8426,7865,8146,2291804,26297.0,45339750.0
2007-01-25,8216,8286,8005,8076,1480772,26070.0,45339750.0
2007-01-26,8005,8075,7724,8006,1134652,25844.0,45339750.0
2007-01-29,7865,8005,7794,7865,737517,25390.0,45339750.0
2007-01-30,7865,7935,7794,7795,615593,25164.0,45339750.0
2007-01-31,7865,7935,7443,7935,1268040,25617.0,45339750.0
2007-02-01,7935,8005,7654,7865,654059,25390.0,45339750.0
2007-02-02,7654,7865,7654,7865,1149124,25390.0,45339750.0
2007-02-05,7724,7935,7584,7865,470778,25390.0,45339750.0
2007-02-06,7724,7794,7654,7795,779416,25164.0,45339750.0
2007-02-07,7794,7935,7584,7584,1362745,24483.0,45339750.0
2007-02-08,7654,7794,7584,7795,737109,25164.0,45339750.0
2007-02-09,7654,7865,7654,7725,609322,27093.0,49259750.0
2007-02-12,7794,7794,7584,7725,383777,27093.0,49259750.0
2007-02-13,7654,7724,7584,7584,333576,26600.0,49259750.0
2007-02-14,7584,7584,7443,7584,207079,26600.0,49259750.0
2007-02-15,7443,7654,7443,7584,280042,26600.0,49259750.0
2007-02-16,7584,8707,7514,8357,6728210,29310.0,49259750.0
2007-02-20,8637,8988,8075,8497,3913243,29802.0,49259750.0
2007-02-21,8497,8567,8216,8357,1573114,29310.0,49259750.0
2007-02-22,8356,8426,7865,7935,1948753,27832.0,49259750.0
2007-02-23,7935,8426,7935,8427,1849933,29556.0,49259750.0
2007-02-26,8707,9269,8497,8567,3117121,30048.0,49259750.0
2007-02-27,8567,8707,8146,8708,2690828,30541.0,49259750.0
2007-02-28,8426,9971,8286,9621,6925075,33743.0,49259750.0
2007-03-02,9620,10884,9620,10815,3103500,37930.0,49259750.0
2007-03-05,11165,12148,10603,11376,4988477,39900.0,49259750.0
2007-03-06,11516,12359,11235,12008,4513717,42117.0,49259750.0
2007-03-07,12219,12359,11587,12079,2761417,42363.0,49259750.0
2007-03-08,12008,12078,11376,11798,1792033,41378.0,49259750.0
2007-03-09,11657,12780,11587,12711,3662292,44580.0,49259750.0
2007-03-12,12991,13412,12710,12711,2104277,44580.0,49259750.0
2007-03-13,12500,13342,12500,12781,1919987,44826.0,49259750.0
2007-03-14,12640,14044,12219,14045,2659385,49260.0,49259750.0
2007-03-15,14255,16151,14044,16152,4034472,56649.0,49259750.0
2007-03-16,17556,17556,13764,13975,12518906,49013.0,49259750.0
2007-03-19,13974,16011,13483,16011,5023521,56563.0,49616892.0
2007-03-20,16432,18398,16221,17275,8705662,61029.0,49616892.0
2007-03-21,16924,18188,15589,17767,4270972,62765.0,49616892.0
2007-03-22,18258,18258,16573,17135,4102824,60533.0,49616892.0
2007-03-23,15589,16292,14606,14607,4588446,51602.0,49616892.0
2007-03-26,13834,14606,12429,13132,5282855,47227.0,50509749.0
2007-03-27,13342,13974,12991,13413,1869535,48237.0,50509749.0
2007-03-28,13412,13483,11867,12851,4092465,46216.0,50509749.0
2007-03-29,12780,14747,12640,14747,5021734,53035.0,50509749.0
2007-03-30,15098,16924,14887,16924,6806288,62586.0,51938320.0
2007-04-02,17275,17766,15800,16713,3950491,61807.0,51938320.0
2007-04-03,16502,19171,16221,19171,8120778,70896.0,51938320.0
2007-04-04,20154,21629,19662,20435,11252943,75570.0,51938320.0
2007-04-05,20084,23455,19803,23455,9315505,86737.0,51938320.0
2007-04-06,23595,24719,22542,23876,7422666,88295.0,51938320.0
2007-04-09,24227,25491,23384,24438,3939259,90373.0,51938320.0
2007-04-10,24438,27036,23455,25913,6083355,95826.0,51938320.0
2007-04-11,26193,27528,25351,25772,3586960,95307.0,51938320.0
2007-04-12,25070,25912,22191,25702,5852624,95047.0,51938320.0
2007-04-13,26685,28511,26264,28160,5858176,104136.0,51938320.0
2007-04-16,28792,32373,28581,32374,5467700,119718.0,51938320.0
2007-04-17,33778,34410,27528,31250,9863986,115563.0,51938320.0
2007-04-18,31390,35884,30969,35463,7227936,131144.0,51938320.0
2007-04-19,35393,36446,33005,35885,4489062,140293.0,54909278.0
2007-04-20,36446,40028,35463,37219,4152229,145510.0,54909278.0
2007-04-23,36657,38342,34761,36587,3985540,146176.0,56113721.0
2007-04-24,36235,36797,33707,34410,2699877,137479.0,56113721.0
2007-04-25,34831,38202,34831,35393,4169952,141407.0,56113721.0
2007-04-26,36095,37921,36095,37360,2826489,149262.0,56113721.0
2007-04-27,37078,39325,36376,37921,2867630,151507.0,56113721.0
2007-04-30,37991,38834,36516,36657,1501777,146457.0,56113721.0
2007-05-02,37219,41432,36095,40169,3681908,160485.0,56113721.0
2007-05-03,39606,41432,39606,40169,1928519,160485.0,56113721.0
2007-05-04,40660,40730,37780,39466,2298898,157680.0,56113721.0
2007-05-07,40308,40308,34831,37921,2551061,151507.0,56113721.0
2007-05-08,37710,38553,35042,38062,3395151,152068.0,56113721.0
2007-05-09,38061,38412,36095,37079,1503305,148140.0,56113721.0
2007-05-10,37078,37219,33005,33427,2317112,133551.0,56113721.0
2007-05-11,33005,36095,29283,35815,3870394,143090.0,56113721.0
2007-05-14,38202,38623,34831,35042,2217627,140004.0,56113721.0
2007-05-15,34410,36797,33356,34410,1334606,137479.0,56113721.0
2007-05-16,33848,34550,31811,32093,1774756,128220.0,56113721.0
2007-05-17,32303,35463,32092,35463,2584609,141687.0,56113721.0
2007-05-18,36376,39606,35533,38624,4228666,154313.0,56113721.0
2007-05-21,38553,39466,37008,37921,1348828,151507.0,56113721.0
2007-05-22,37921,38342,33707,33848,1826549,135234.0,56113721.0
2007-05-23,32794,35393,31882,34972,2121840,139723.0,56113721.0
2007-05-25,35112,35252,33426,35183,1128600,140565.0,56113721.0
2007-05-28,36095,36095,34339,35253,1252936,140845.0,56113721.0
2007-05-29,34901,35674,33005,33708,1747091,134673.0,56113721.0
2007-05-30,33778,34831,32022,33708,1496503,134673.0,56113721.0
2007-05-31,33356,34339,32303,33357,1302535,133270.0,56113721.0
2007-06-01,33426,37219,33426,35955,2328224,143651.0,56113721.0
2007-06-04,36938,39325,35674,35955,4800687,143651.0,56113721.0
2007-06-05,36938,36938,32935,32935,2163868,131587.0,56113721.0
2007-06-07,32233,33426,29283,30899,2956664,123450.0,56113721.0
2007-06-08,30898,30898,26264,26264,6142955,104933.0,56113721.0
2007-06-11,25983,28792,22471,27388,13242441,109422.0,56113721.0
2007-06-12,26755,27106,23314,23315,4751722,93149.0,56113721.0
2007-06-13,22893,25070,22893,24228,5948629,96796.0,56113721.0
2007-06-14,25912,27247,25561,25913,4079618,103530.0,56113721.0
2007-06-15,26474,28300,26404,26545,3717142,106055.0,56113721.0
2007-06-18,26544,27176,24087,25421,2970856,101566.0,56113721.0
2007-06-19,25140,27317,24508,26545,4138377,106055.0,56113721.0
2007-06-20,26544,27457,24297,24298,2208883,97077.0,56113721.0
2007-06-21,23806,24227,22471,22472,2182674,89782.0,56113721.0
2007-06-22,22893,24016,20926,23876,3315176,95393.0,56113721.0
2007-06-25,23595,25210,23244,24719,1779365,98760.0,56113721.0
2007-06-26,24438,25351,23455,24930,1129518,99602.0,56113721.0
2007-06-27,24859,25140,23806,24930,898402,99602.0,56113721.0
2007-06-28,24578,25140,23946,24368,830748,97357.0,56113721.0
2007-06-29,24087,25000,23876,24649,850351,98480.0,56113721.0
2007-07-02,25140,25983,24578,25983,1516248,103810.0,56113721.0
2007-07-03,25983,26264,25140,25632,1018205,102408.0,56113721.0
2007-07-04,25772,29424,25772,29424,5430628,117558.0,56113721.0
2007-07-05,29845,33005,29634,30899,5453306,123450.0,56113721.0
2007-07-06,31530,32162,29283,31039,2200341,124011.0,56113721.0
2007-07-09,31109,35533,31109,35253,3936871,140845.0,56113721.0
2007-07-10,36095,36235,34058,35604,2074512,142248.0,56113721.0
2007-07-11,35603,36446,33988,34551,2962690,138040.0,56113721.0
2007-07-12,34971,35744,33567,35463,1875263,141687.0,56113721.0
2007-07-13,36516,38483,35533,36798,3334726,147018.0,56113721.0
2007-07-16,37921,38342,35674,36938,1529967,147579.0,56113721.0
2007-07-18,37710,37710,33286,35393,1710426,141407.0,56113721.0
2007-07-19,33988,35112,32584,33357,1784396,133270.0,56113721.0
2007-07-20,33356,34831,32022,33427,1425948,133551.0,56113721.0
2007-07-23,32865,34550,31601,31601,1460853,126256.0,56113721.0
2007-07-24,32303,32724,27879,29775,2840857,118961.0,56113721.0
2007-07-25,29213,30758,27949,30267,1061994,120925.0,56113721.0
2007-07-26,30828,31601,28089,28090,1136173,112227.0,56113721.0
2007-07-27,26966,28792,26615,28090,1238728,112227.0,56113721.0
2007-07-30,27247,30969,27247,29916,1125485,119522.0,56113721.0
2007-07-31,29915,31320,29775,30267,699375,120925.0,56113721.0
2007-08-01,31741,34761,31320,32093,3983368,128220.0,56113721.0
2007-08-02,33567,33918,30196,31461,1551354,125695.0,56113721.0
2007-08-03,32303,32514,30126,30407,808235,121486.0,56113721.0
