바텍(043150),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-01-29,26950,27800,26800,27200,102356,404036.0,14854256.0
2015-01-30,27500,27650,26600,26750,111208,397351.0,14854256.0
2015-02-02,26800,26800,25900,26100,120817,387696.0,14854256.0
2015-02-03,26100,26800,25650,26550,147418,394380.0,14854256.0
2015-02-04,26750,27150,26350,27100,69923,402550.0,14854256.0
2015-02-05,27200,27300,26200,26750,115737,397351.0,14854256.0
2015-02-06,26900,26900,25650,26250,188002,389924.0,14854256.0
2015-02-09,26250,26250,24450,24500,281402,363929.0,14854256.0
2015-02-10,24200,25350,23900,24550,146096,364672.0,14854256.0
2015-02-11,24800,25150,24500,25000,121202,371356.0,14854256.0
2015-02-12,25050,26850,24800,25900,337368,384725.0,14854256.0
2015-02-13,25000,25050,22700,23850,998475,354274.0,14854256.0
2015-02-16,23400,23850,22100,22400,421801,332735.0,14854256.0
2015-02-17,22400,22500,21400,21900,419447,325308.0,14854256.0
2015-02-23,22000,22350,21500,22250,249523,330507.0,14854256.0
2015-02-24,22250,23450,22100,23000,369428,341648.0,14854256.0
2015-02-25,23800,24250,23400,24200,481444,359473.0,14854256.0
2015-02-26,24200,24700,23850,24450,197849,363187.0,14854256.0
2015-02-27,24550,25250,24300,24950,244245,370614.0,14854256.0
2015-03-02,25000,25150,24450,24850,146002,369128.0,14854256.0
2015-03-03,24850,24850,24000,24000,154767,356502.0,14854256.0
2015-03-04,24150,24750,24000,24700,129652,366900.0,14854256.0
2015-03-05,24700,24950,23950,24400,112597,362444.0,14854256.0
2015-03-06,24700,25250,24350,24450,126847,363187.0,14854256.0
2015-03-09,24250,24400,23450,23500,112159,349075.0,14854256.0
2015-03-10,23500,23800,22500,22850,156032,339420.0,14854256.0
2015-03-11,22700,23450,22700,23200,88525,344619.0,14854256.0
2015-03-12,23550,24800,23550,24500,202835,363929.0,14854256.0
2015-03-13,24500,24950,24450,24600,125236,365415.0,14854256.0
2015-03-16,24350,25000,24300,24950,89922,370614.0,14854256.0
2015-03-17,25150,26050,24850,25200,336717,374327.0,14854256.0
2015-03-18,25200,25200,24000,24000,270107,356502.0,14854256.0
2015-03-19,24300,24450,23300,23600,176299,350560.0,14854256.0
2015-03-20,23600,24250,23500,24000,94166,356502.0,14854256.0
2015-03-23,24450,24750,23850,24450,114290,363187.0,14854256.0
2015-03-24,24600,24700,24150,24500,89692,363929.0,14854256.0
2015-03-25,24500,24550,24050,24100,113671,357988.0,14854256.0
2015-03-26,23800,23850,22950,23300,213373,346104.0,14854256.0
2015-03-27,23300,23550,22400,22550,170513,334963.0,14854256.0
2015-03-30,22800,23450,22600,23350,84241,346847.0,14854256.0
2015-03-31,23600,24250,23100,23100,159382,343133.0,14854256.0
2015-04-01,23350,23550,22750,23550,68476,349818.0,14854256.0
2015-04-02,23550,23750,22850,22900,131004,340162.0,14854256.0
2015-04-03,23300,23300,22550,23000,131037,341648.0,14854256.0
2015-04-06,23000,23000,22250,22500,132755,334221.0,14854256.0
2015-04-07,22550,23200,22250,23150,191453,343876.0,14854256.0
2015-04-08,23250,23400,22900,23050,121203,342391.0,14854256.0
2015-04-09,23550,25000,23500,24600,574385,365415.0,14854256.0
2015-04-10,25150,25400,24600,25050,235211,372099.0,14854256.0
2015-04-13,25300,25450,24650,25050,145184,372099.0,14854256.0
2015-04-14,25250,25750,24350,24650,229590,366157.0,14854256.0
2015-04-15,24550,24950,24150,24500,162347,363929.0,14854256.0
2015-04-16,25700,26100,24750,25200,350455,374327.0,14854256.0
2015-04-17,25150,25550,24600,25200,164500,374327.0,14854256.0
2015-04-20,24700,25500,24600,25500,165419,378784.0,14854256.0
2015-04-21,25700,26850,25200,26750,330966,397351.0,14854256.0
2015-04-22,26750,27100,24200,25700,389976,381754.0,14854256.0
2015-04-23,25700,25800,24400,24500,186198,363929.0,14854256.0
2015-04-24,24700,25500,24550,24600,261309,365415.0,14854256.0
2015-04-27,24600,25200,24250,25200,133136,374327.0,14854256.0
2015-04-28,25300,26950,24650,26400,331394,392152.0,14854256.0
2015-04-29,26750,27350,26200,27000,309092,401065.0,14854256.0
2015-04-30,27100,27150,25300,26550,393425,394380.0,14854256.0
2015-05-04,26900,27550,26500,26750,221500,397351.0,14854256.0
2015-05-06,26250,26900,25700,26750,176436,397351.0,14854256.0
2015-05-07,27000,27050,25500,26200,173091,389182.0,14854256.0
2015-05-08,26500,28500,26350,28250,477776,419633.0,14854256.0
2015-05-11,28350,28800,27900,28450,278675,422604.0,14854256.0
2015-05-12,28350,29000,27400,27600,252226,409977.0,14854256.0
2015-05-13,27600,27950,27250,27350,147123,406264.0,14854256.0
2015-05-14,27250,27900,27050,27850,128432,413691.0,14854256.0
2015-05-15,27700,28300,27050,27700,156855,411463.0,14854256.0
2015-05-18,27900,28300,27350,27550,220388,409235.0,14854256.0
2015-05-19,27900,29050,27800,28100,417073,417405.0,14854256.0
2015-05-20,28300,28850,28100,28450,178410,422604.0,14854256.0
2015-05-21,28450,28500,27450,27800,222393,412948.0,14854256.0
2015-05-22,27800,27800,27050,27200,143269,404036.0,14854256.0
2015-05-26,27200,27850,26400,26700,156026,396609.0,14854256.0
2015-05-27,26250,26650,25700,26100,125567,387696.0,14854256.0
2015-05-28,26550,26750,25850,26050,145377,386953.0,14854256.0
2015-05-29,26050,27200,26000,27000,137985,401065.0,14854256.0
2015-06-01,27250,27250,26050,26400,60913,392152.0,14854256.0
2015-06-02,26700,26900,25900,26050,127965,386953.0,14854256.0
2015-06-03,25950,26700,25350,25600,102272,380269.0,14854256.0
2015-06-04,25550,27100,25550,26650,199621,395866.0,14854256.0
2015-06-05,26300,26800,25950,26300,110235,390667.0,14854256.0
2015-06-08,26300,28200,26300,28050,305224,416662.0,14854256.0
2015-06-09,28100,28500,27600,27850,203557,413691.0,14854256.0
2015-06-10,28100,28550,26950,27000,174419,401065.0,14854256.0
2015-06-11,27300,27700,26800,27000,98725,401065.0,14854256.0
2015-06-12,27050,28700,27050,28500,426326,423346.0,14854256.0
2015-06-15,28600,30550,28300,29600,914562,439686.0,14854256.0
2015-06-16,29500,30150,28350,29450,406898,437458.0,14854256.0
2015-06-17,29450,29650,28800,29000,203915,430773.0,14854256.0
2015-06-18,29400,30000,29050,29750,294404,441914.0,14854256.0
2015-06-19,30100,30250,28350,28600,295562,424832.0,14854256.0
2015-06-22,28800,29100,28400,28550,159609,424089.0,14854256.0
2015-06-23,28900,29250,28150,28400,217107,421861.0,14854256.0
2015-06-24,28500,30150,28500,29600,489790,439686.0,14854256.0
2015-06-25,29200,29200,28500,29000,567277,430773.0,14854256.0
2015-06-26,30150,31650,29500,29500,818917,438201.0,14854256.0
2015-06-29,28900,30250,28300,30000,289771,445628.0,14854256.0
2015-06-30,29500,30100,28450,29100,251718,432259.0,14854256.0
2015-07-01,29400,31000,28950,30950,394483,459739.0,14854256.0
2015-07-02,31200,31350,30500,30700,299040,456026.0,14854256.0
2015-07-03,30900,32200,30000,30550,345103,453798.0,14854256.0
2015-07-06,30250,30950,29400,29450,238311,437458.0,14854256.0
2015-07-07,30000,30050,27450,27750,379371,412206.0,14854256.0
2015-07-08,28150,28400,26700,27400,215839,407007.0,14854256.0
2015-07-09,26950,27650,26400,27650,196779,410720.0,14854256.0
2015-07-10,27950,28450,27500,28150,141591,418147.0,14854256.0
2015-07-13,27900,28400,27500,28200,101240,418890.0,14854256.0
2015-07-14,28600,29150,27800,28600,163804,424832.0,14854256.0
2015-07-15,28750,29200,28150,28400,115578,421861.0,14854256.0
2015-07-16,28600,29300,28450,29200,160575,433744.0,14854256.0
2015-07-17,29200,30050,29100,29300,268910,435230.0,14854256.0
2015-07-20,29500,29750,29200,29700,108761,441171.0,14854256.0
2015-07-21,29750,30100,28800,29650,134781,440429.0,14854256.0
2015-07-22,29350,29700,29000,29150,92328,433002.0,14854256.0
2015-07-23,29000,29650,28850,29200,110785,433744.0,14854256.0
2015-07-24,29650,30700,29550,30700,457408,456026.0,14854256.0
2015-07-27,30400,31250,30200,30400,339251,451569.0,14854256.0
2015-07-28,29850,30750,29300,30650,204452,455283.0,14854256.0
2015-07-29,31100,31400,30200,30350,194114,450827.0,14854256.0
2015-07-30,30450,31050,28450,28650,235904,425574.0,14854256.0
2015-07-31,28650,29950,27800,29750,175851,441914.0,14854256.0
2015-08-03,29800,30150,29200,29250,90850,434487.0,14854256.0
2015-08-04,28950,29250,28100,28850,166319,428545.0,14854256.0
2015-08-05,28950,30250,28950,30000,144191,445628.0,14854256.0
2015-08-06,30300,30700,29950,30350,234662,450827.0,14854256.0
2015-08-07,33000,34500,32850,33700,1571729,500588.0,14854256.0
2015-08-10,34000,34400,33300,34050,447462,505787.0,14854256.0
2015-08-11,34350,36250,33700,34800,731995,516928.0,14854256.0
2015-08-12,34700,37600,33300,35300,659615,524355.0,14854256.0
2015-08-13,36700,36700,34350,35450,316643,526583.0,14854256.0
2015-08-17,35700,38150,35100,37150,378500,551836.0,14854256.0
2015-08-18,38100,38650,36000,36600,409027,543666.0,14854256.0
2015-08-19,36450,37950,36100,37150,585412,551836.0,14854256.0
2015-08-20,36700,37550,36200,36900,217953,548122.0,14854256.0
2015-08-21,35500,36600,35100,35600,351887,528812.0,14854256.0
2015-08-24,35800,36550,34600,36450,291743,541438.0,14854256.0
2015-08-25,36900,38400,36350,38200,373843,567433.0,14854256.0
2015-08-26,38200,38250,35350,37200,480374,552578.0,14854256.0
2015-08-27,37450,38100,36100,36400,380530,540695.0,14854256.0
2015-08-28,36850,37750,36650,37600,219616,558520.0,14854256.0
2015-08-31,37400,37400,36000,36150,220980,536981.0,14854256.0
2015-09-01,36100,36900,35300,35500,150378,527326.0,14854256.0
2015-09-02,34750,35850,34150,35550,190872,528069.0,14854256.0
2015-09-03,36000,36200,33700,33800,188116,502074.0,14854256.0
2015-09-04,33800,34700,32550,32950,211638,489448.0,14854256.0
2015-09-07,33300,33750,32350,32950,146706,489448.0,14854256.0
2015-09-08,32850,34000,32400,34000,171253,505045.0,14854256.0
2015-09-09,34250,34500,33650,34150,216453,507273.0,14854256.0
2015-09-10,34150,35100,33450,34800,161897,516928.0,14854256.0
2015-09-11,35000,35000,34000,34300,94471,509501.0,14854256.0
2015-09-14,34600,37250,34600,35600,449671,528812.0,14854256.0
2015-09-15,35250,35600,34800,34900,132420,518414.0,14854256.0
2015-09-16,35250,36700,35000,36000,188053,534753.0,14854256.0
2015-09-17,36050,37500,35850,37500,210857,557035.0,14854256.0
2015-09-18,37500,39600,36900,38650,367653,574117.0,14854256.0
2015-09-21,38000,40150,37200,39650,243134,588971.0,14854256.0
2015-09-22,39650,40900,38650,38650,203709,574117.0,14854256.0
2015-09-23,38650,39800,38050,39100,131095,580801.0,14854256.0
2015-09-24,39800,39900,38900,39200,73743,582287.0,14854256.0
2015-09-25,39250,40650,38300,40400,139358,600112.0,14854256.0
2015-09-30,39850,40300,38700,39150,129992,581544.0,14854256.0
2015-10-01,39150,40900,39100,40500,158032,601597.0,14854256.0
2015-10-02,40500,41500,40000,40100,132364,595656.0,14854256.0
2015-10-05,40400,40600,38750,39250,144032,583030.0,14854256.0
2015-10-06,39500,40750,39500,40600,142114,603083.0,14854256.0
2015-10-07,40700,41650,39800,39800,111923,591199.0,14854256.0
2015-10-08,40350,42050,39250,40700,279181,604568.0,14854256.0
2015-10-12,41200,41550,40150,41200,100894,611995.0,14854256.0
2015-10-13,40750,41500,39800,40600,105027,603083.0,14854256.0
2015-10-14,40100,40750,39550,39650,150205,588971.0,14854256.0
2015-10-15,39650,41200,39500,41200,133120,611995.0,14854256.0
2015-10-16,41550,42800,41150,42600,182957,632791.0,14854256.0
2015-10-19,43250,43450,42350,42650,104382,633534.0,14854256.0
2015-10-20,42750,43400,41900,42200,83363,626850.0,14854256.0
2015-10-21,42600,42600,40700,41250,136707,612738.0,14854256.0
2015-10-22,41200,41250,40050,40900,73434,607539.0,14854256.0
2015-10-23,41350,41350,40550,40900,63575,607539.0,14854256.0
2015-10-26,41050,41650,40550,41100,89106,610510.0,14854256.0
2015-10-27,41500,42100,40800,42000,91822,623879.0,14854256.0
2015-10-28,42000,42650,41500,42350,68569,629078.0,14854256.0
2015-10-29,42800,42850,41400,41600,70428,617937.0,14854256.0
2015-10-30,41400,41600,38950,38950,230986,578573.0,14854256.0
2015-11-02,39000,40800,38950,40800,164361,606054.0,14854256.0
2015-11-03,40400,41150,39800,40100,57401,595656.0,14854256.0
2015-11-04,40100,40950,39150,40650,92782,603826.0,14854256.0
2015-11-05,40700,42450,40550,42000,140319,623879.0,14854256.0
2015-11-06,42450,42600,40850,40850,239505,606796.0,14854256.0
2015-11-09,40950,41000,38850,38900,125917,577831.0,14854256.0
2015-11-10,38100,38400,35000,36600,327602,543666.0,14854256.0
2015-11-11,36150,38400,36150,37300,262750,554064.0,14854256.0
2015-11-12,37400,37450,36250,36800,154521,546637.0,14854256.0
2015-11-13,36200,37050,35850,36750,76898,545894.0,14854256.0
2015-11-16,36000,36800,35650,36800,100581,546637.0,14854256.0
2015-11-17,37500,37500,36700,36700,79056,545151.0,14854256.0
2015-11-18,36950,37350,36500,36550,57965,542923.0,14854256.0
2015-11-19,37150,37400,36700,37300,71560,554064.0,14854256.0
2015-11-20,36800,37000,36200,36350,98388,539952.0,14854256.0
2015-11-23,36350,38450,36350,38400,146447,570403.0,14854256.0
2015-11-24,38200,38550,37500,38150,74877,566690.0,14854256.0
2015-11-25,38000,38350,37550,37750,86905,560748.0,14854256.0
2015-11-26,37750,38450,36900,37150,100846,551836.0,14854256.0
2015-11-27,36900,37800,36800,37500,85720,557035.0,14854256.0
2015-11-30,37500,37500,35850,36450,109342,541438.0,14854256.0
2015-12-01,36250,36700,35900,36350,43882,539952.0,14854256.0
2015-12-02,36750,36750,35700,35700,97950,530297.0,14854256.0
2015-12-03,35500,36100,35000,35450,73920,526583.0,14854256.0
2015-12-04,34600,36950,34600,36950,114199,548865.0,14854256.0
2015-12-07,37500,38350,37200,38100,130680,565947.0,14854256.0
2015-12-08,38350,39950,38000,38100,274194,565947.0,14854256.0
2015-12-09,38550,41700,38100,41600,450797,617937.0,14854256.0
2015-12-10,41600,41600,39750,40300,153922,598627.0,14854256.0
2015-12-11,40500,40500,39000,39100,82774,580801.0,14854256.0
2015-12-14,38600,38800,37100,37100,132116,551093.0,14854256.0
2015-12-15,37800,38650,37650,38100,81871,565947.0,14854256.0
2015-12-16,38550,39800,38500,39350,79818,584515.0,14854256.0
2015-12-17,39800,40900,39400,40300,121816,598627.0,14854256.0
2015-12-18,39750,40200,39350,39900,107424,592685.0,14854256.0
2015-12-21,39900,40150,38850,39700,71216,589714.0,14854256.0
2015-12-22,40250,40250,38100,38400,126729,570403.0,14854256.0
2015-12-23,38550,39100,38100,38200,64358,567433.0,14854256.0
2015-12-24,38350,39050,37350,37650,110531,559263.0,14854256.0
2015-12-28,37750,37850,36650,36650,96309,544408.0,14854256.0
2015-12-29,37500,39900,37050,39750,138425,590457.0,14854256.0
2015-12-30,40250,40350,39250,39550,79685,587486.0,14854256.0
2016-01-04,40000,42000,39700,40600,238914,603083.0,14854256.0
2016-01-05,40750,41950,40200,41300,149173,613481.0,14854256.0
2016-01-06,41700,41700,40500,41500,100085,616452.0,14854256.0
2016-01-07,41200,42000,39500,40500,103095,601597.0,14854256.0
2016-01-08,39650,41300,39500,41250,116974,612738.0,14854256.0
2016-01-11,41400,41850,39750,40100,80381,595656.0,14854256.0
2016-01-12,40500,41000,40300,40550,52154,602340.0,14854256.0
2016-01-13,40650,41700,40500,40850,92283,606796.0,14854256.0
2016-01-14,40250,40700,39250,39550,116576,587486.0,14854256.0
2016-01-15,40200,42900,40150,42500,385263,631306.0,14854256.0
2016-01-18,42950,44850,42250,44000,290656,653587.0,14854256.0
2016-01-19,44700,45500,44100,44200,219669,656558.0,14854256.0
2016-01-20,44650,46100,43050,45000,233207,668442.0,14854256.0
2016-01-21,45000,46000,44000,45100,111927,669927.0,14854256.0
2016-01-22,45500,46750,43100,43800,177812,650616.0,14854256.0
2016-01-25,43800,46600,43750,46600,159882,692208.0,14854256.0
2016-01-26,46450,48500,45750,48200,214769,715975.0,14854256.0
2016-01-27,48200,48850,47100,47600,187574,707063.0,14854256.0
2016-01-28,47700,48600,47000,47400,74066,704092.0,14854256.0
2016-01-29,47400,48300,46300,48000,116997,713004.0,14854256.0
2016-02-01,48600,48600,46950,48000,107250,713004.0,14854256.0
2016-02-02,48500,49850,47800,49500,182916,735286.0,14854256.0
2016-02-03,49400,50700,49250,49800,140944,739742.0,14854256.0
2016-02-04,49900,49900,48100,49400,105489,733800.0,14854256.0
2016-02-05,49750,50300,48800,49850,81281,740485.0,14854256.0
2016-02-11,48700,50300,47900,49350,112987,733058.0,14854256.0
2016-02-12,48850,49350,46200,46700,328027,693694.0,14854256.0
2016-02-15,47150,47250,43600,46400,327273,689237.0,14854256.0
2016-02-16,47200,48600,46900,48350,183340,718203.0,14854256.0
2016-02-17,48900,48950,47500,47800,146568,710033.0,14854256.0
2016-02-18,48400,48950,47050,48500,165958,720431.0,14854256.0
2016-02-19,48500,50400,48050,50300,130443,747169.0,14854256.0
2016-02-22,50100,50600,48800,49500,125308,735286.0,14854256.0
2016-02-23,49900,49900,48050,48100,100861,714490.0,14854256.0
2016-02-24,48050,49100,47200,48050,83941,713747.0,14854256.0
2016-02-25,48050,48500,46800,46950,129871,697407.0,14854256.0
2016-02-26,47150,47750,45800,46200,132742,686267.0,14854256.0
2016-02-29,46450,46650,43950,44550,232671,661757.0,14854256.0
2016-03-02,45250,46150,44800,45050,131517,669184.0,14854256.0
2016-03-03,45050,45050,43900,44100,130821,655073.0,14854256.0
2016-03-04,44000,44850,43950,44100,93490,655073.0,14854256.0
2016-03-07,44100,44100,41850,42000,264824,623879.0,14854256.0
2016-03-08,42400,42500,41300,42200,170340,626850.0,14854256.0
2016-03-09,42400,42600,41200,42200,141021,626850.0,14854256.0
2016-03-10,41950,44050,41950,43500,172439,646160.0,14854256.0
2016-03-11,43850,44000,42750,42800,95670,635762.0,14854256.0
2016-03-14,43300,43350,41950,42900,96472,637248.0,14854256.0
2016-03-15,43300,44700,43050,43400,160452,644675.0,14854256.0
2016-03-16,43450,44350,43100,43550,86966,646903.0,14854256.0
2016-03-17,43900,43950,42050,42200,172998,626850.0,14854256.0
2016-03-18,42400,43100,42250,42800,88365,635762.0,14854256.0
2016-03-21,43150,45650,42950,45350,269603,673641.0,14854256.0
2016-03-22,46000,46850,45050,45200,284121,671412.0,14854256.0
2016-03-23,45400,46200,45200,45850,141735,681068.0,14854256.0
2016-03-24,45800,46500,44550,44550,120774,661757.0,14854256.0
2016-03-25,44600,44850,43100,43500,138385,646160.0,14854256.0
2016-03-28,43700,43700,41950,42300,224078,628335.0,14854256.0
2016-03-29,42400,43550,42350,43100,153114,640218.0,14854256.0
2016-03-30,43550,44300,42950,44150,101915,655815.0,14854256.0
2016-03-31,44500,44600,43750,44350,71204,658786.0,14854256.0
2016-04-01,44750,44950,44200,44400,98899,659529.0,14854256.0
2016-04-04,44500,45800,44300,45750,115129,679582.0,14854256.0
2016-04-05,46350,46400,45150,46000,129359,683296.0,14854256.0
2016-04-06,46150,46150,44150,44650,169420,663243.0,14854256.0
2016-04-07,45200,45900,44650,45600,181045,677354.0,14854256.0
2016-04-08,45450,46250,45100,46000,120579,683296.0,14854256.0
2016-04-11,45300,45650,42900,43500,228073,646160.0,14854256.0
2016-04-12,43650,43650,42700,43250,88324,642447.0,14854256.0
2016-04-14,43350,43950,42950,43600,99507,647646.0,14854256.0
2016-04-15,43600,43600,42300,42400,122708,629820.0,14854256.0
2016-04-18,42400,42650,41200,42300,115319,628335.0,14854256.0
2016-04-19,42600,43000,41900,42850,75081,636505.0,14854256.0
2016-04-20,43000,43050,42350,42400,63117,629820.0,14854256.0
2016-04-21,42600,42600,41000,41150,173449,611253.0,14854256.0
2016-04-22,41000,41000,40050,40200,157489,597141.0,14854256.0
2016-04-25,40000,40850,39450,40550,112764,602340.0,14854256.0
2016-04-26,40750,40750,39900,40100,63665,595656.0,14854256.0
2016-04-27,40150,40300,38350,38650,210449,574117.0,14854256.0
