인탑스(049070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-06-03,12504,12554,12254,12279,38132,210700.0,8600000.0
2008-06-04,12254,12404,11978,12054,50310,206830.0,8600000.0
2008-06-05,12053,12279,11978,12003,54513,205970.0,8600000.0
2008-06-09,11752,11752,11527,11703,95527,200810.0,8600000.0
2008-06-10,11878,11878,11301,11402,93130,195650.0,8600000.0
2008-06-11,11402,11502,11151,11302,74176,193930.0,8600000.0
2008-06-12,11076,11276,11026,11026,60312,189200.0,8600000.0
2008-06-13,11176,11251,11026,11076,48151,190060.0,8600000.0
2008-06-16,11251,11652,11251,11653,45215,199950.0,8600000.0
2008-06-17,11577,11727,11326,11502,31029,197370.0,8600000.0
2008-06-18,11351,11928,11076,11928,180647,204680.0,8600000.0
2008-06-19,11752,11752,11452,11477,25608,196940.0,8600000.0
2008-06-20,11627,11627,11402,11527,23717,197800.0,8600000.0
2008-06-23,11326,11477,11276,11377,26273,195220.0,8600000.0
2008-06-24,11251,11452,11201,11277,66275,193500.0,8600000.0
2008-06-25,11301,11452,11151,11277,26612,193500.0,8600000.0
2008-06-26,11326,11402,11126,11277,28148,193500.0,8600000.0
2008-06-27,11026,11176,10875,10951,15401,187910.0,8600000.0
2008-06-30,10950,11251,10775,11176,27189,191780.0,8600000.0
2008-07-01,11176,11251,10625,10725,44872,184040.0,8600000.0
2008-07-02,10850,10850,9422,10049,106917,172430.0,8600000.0
2008-07-03,9547,9948,9547,9873,86046,169420.0,8600000.0
2008-07-04,9798,10023,9522,9698,42788,166410.0,8600000.0
2008-07-07,9547,9873,9522,9673,26178,165980.0,8600000.0
2008-07-08,9622,9697,9271,9422,47913,161680.0,8600000.0
2008-07-09,9522,9923,9422,9698,20727,166410.0,8600000.0
2008-07-10,9422,10023,9422,10024,42810,172000.0,8600000.0
2008-07-11,10023,10174,9798,10074,24896,172860.0,8600000.0
2008-07-14,9923,10023,9823,10024,12463,172000.0,8600000.0
2008-07-15,10023,10023,9622,9798,18909,168130.0,8600000.0
2008-07-16,9798,9898,9522,9573,48991,164260.0,8600000.0
2008-07-17,9773,9848,9672,9823,20021,168560.0,8600000.0
2008-07-18,9973,10023,9572,9623,11816,165120.0,8600000.0
2008-07-21,9773,10073,9672,10074,16445,172860.0,8600000.0
2008-07-22,9998,9998,9697,9773,6419,167700.0,8600000.0
2008-07-23,9948,10073,9873,9949,20368,170710.0,8600000.0
2008-07-24,9998,10199,9998,10099,17513,173290.0,8600000.0
2008-07-25,9948,10123,9898,9999,25032,171570.0,8600000.0
2008-07-28,10123,10123,9898,9898,7444,169850.0,8600000.0
2008-07-29,9723,9998,9672,9773,13839,167700.0,8600000.0
2008-07-30,9923,10023,9848,9924,8398,170280.0,8600000.0
2008-07-31,9798,9998,9622,9673,22962,165980.0,8600000.0
2008-08-01,9723,9773,9372,9447,23305,162110.0,8600000.0
2008-08-04,9347,9472,9096,9172,27031,157380.0,8600000.0
2008-08-05,9196,9422,9146,9247,10501,158670.0,8600000.0
2008-08-06,9522,9522,8770,9122,133008,156520.0,8600000.0
2008-08-07,9171,9297,9096,9222,28890,158240.0,8600000.0
2008-08-08,9071,9422,9021,9322,19373,159960.0,8600000.0
2008-08-11,9221,9447,9121,9297,26277,159530.0,8600000.0
2008-08-12,9372,9572,9071,9573,37076,164260.0,8600000.0
2008-08-13,9372,9522,8971,9147,46985,156950.0,8600000.0
2008-08-14,8971,9196,8971,9071,20836,155660.0,8600000.0
2008-08-18,9071,9146,8670,8871,48852,152220.0,8600000.0
2008-08-19,8745,8871,8595,8671,59524,148780.0,8600000.0
2008-08-20,8495,8645,8244,8320,101104,142760.0,8600000.0
2008-08-21,8344,8369,8169,8270,49038,141900.0,8600000.0
2008-08-22,8019,8119,7592,8019,122145,137600.0,8600000.0
2008-08-25,7968,7968,7618,7618,73410,130720.0,8600000.0
2008-08-26,7517,8144,7442,7944,80117,136310.0,8600000.0
2008-08-27,7968,8094,7818,7844,33952,134590.0,8600000.0
2008-08-28,7818,7943,7618,7618,32382,130720.0,8600000.0
2008-08-29,7643,7993,7643,7693,30205,132010.0,8600000.0
2008-09-01,7768,7768,7141,7543,19830,129430.0,8600000.0
2008-09-02,7367,7467,6816,7167,28123,122980.0,8600000.0
2008-09-03,7016,7417,7016,7292,18611,125130.0,8600000.0
2008-09-04,7267,7793,7267,7643,23445,131150.0,8600000.0
2008-09-05,7492,7843,7467,7844,14070,134590.0,8600000.0
2008-09-08,7943,8620,7843,8620,50528,147920.0,8600000.0
2008-09-09,8394,8445,8169,8370,29396,143620.0,8600000.0
2008-09-10,8119,8520,8119,8395,20633,144050.0,8600000.0
2008-09-11,8294,8520,8269,8495,14732,145770.0,8600000.0
2008-09-12,8394,8745,8394,8520,15299,146200.0,8600000.0
2008-09-16,7868,8019,7668,7718,14950,132440.0,8600000.0
2008-09-17,7968,8344,7918,8044,18385,138030.0,8600000.0
2008-09-18,7668,8119,7668,7919,15892,135880.0,8600000.0
2008-09-19,8144,8319,8119,8270,17063,141900.0,8600000.0
2008-09-22,8445,8470,8269,8295,20180,142330.0,8600000.0
2008-09-23,8294,8470,8119,8470,7833,145340.0,8600000.0
2008-09-24,8319,8520,8294,8520,18177,146200.0,8600000.0
2008-09-25,8520,8520,8319,8495,20764,145770.0,8600000.0
2008-09-26,8419,8470,8144,8370,10846,143620.0,8600000.0
2008-09-29,8344,8470,8119,8169,11203,140180.0,8600000.0
2008-09-30,7668,8194,7668,8194,7878,140610.0,8600000.0
2008-10-01,8119,8219,7968,8069,15509,138460.0,8600000.0
2008-10-02,8169,8294,7993,8119,19325,139320.0,8600000.0
2008-10-06,8044,8044,7542,7718,33682,132440.0,8600000.0
2008-10-07,7517,7768,7066,7718,22894,132440.0,8600000.0
2008-10-08,7317,7718,7166,7167,33812,122980.0,8600000.0
2008-10-09,7066,7467,7041,7167,27904,122980.0,8600000.0
2008-10-10,6590,7016,6515,7017,67483,120400.0,8600000.0
2008-10-13,7041,7342,7041,7242,43055,124270.0,8600000.0
2008-10-14,7618,7843,7542,7793,27673,133730.0,8600000.0
2008-10-15,7567,7918,7517,7793,7356,133730.0,8600000.0
2008-10-16,7367,7567,7166,7568,26337,129860.0,8600000.0
2008-10-17,7517,7718,7066,7568,27095,129860.0,8600000.0
2008-10-20,7592,7643,7192,7317,28325,125560.0,8600000.0
2008-10-21,7442,7618,7267,7317,18842,125560.0,8600000.0
2008-10-22,7242,7367,6866,7117,29300,122120.0,8600000.0
2008-10-23,6791,7041,6114,7042,62524,120830.0,8600000.0
2008-10-24,6766,7192,6014,6515,41711,111800.0,8600000.0
2008-10-27,5863,6515,5763,5914,45688,101480.0,8600000.0
2008-10-28,5262,6064,5262,5914,105548,101480.0,8600000.0
2008-10-29,6289,6314,5112,5613,70186,96320.0,8600000.0
2008-10-30,5914,6440,5838,6440,105176,110510.0,8600000.0
2008-10-31,6365,6665,6264,6616,34912,113520.0,8600000.0
2008-11-03,6515,6715,6465,6566,25515,112660.0,8600000.0
2008-11-04,6565,6665,6314,6540,35984,112230.0,8600000.0
2008-11-05,6766,7267,6690,7017,48382,120400.0,8600000.0
2008-11-06,6740,6766,6590,6666,40762,114380.0,8600000.0
2008-11-07,6415,6916,6164,6891,28345,118250.0,8600000.0
2008-11-10,6916,7116,6816,6916,42879,118680.0,8600000.0
2008-11-11,6766,7041,6690,6841,26947,117390.0,8600000.0
2008-11-12,6715,7041,6665,6967,29844,119540.0,8600000.0
2008-11-13,6766,6766,6515,6766,26480,116100.0,8600000.0
2008-11-14,7016,7066,6891,6967,22282,119540.0,8600000.0
2008-11-17,6866,7016,6740,6766,22759,116100.0,8600000.0
2008-11-18,6690,6766,6490,6641,18950,113950.0,8600000.0
2008-11-19,6740,6740,6390,6490,17812,111370.0,8600000.0
2008-11-20,6164,6164,5939,5939,24387,101910.0,8600000.0
2008-11-21,5763,6239,5713,6240,30528,107070.0,8600000.0
2008-11-24,6164,6365,6064,6140,15348,105350.0,8600000.0
2008-11-25,6365,6490,5688,5964,36315,102340.0,8600000.0
2008-11-26,6064,6365,5838,6365,27913,109220.0,8600000.0
2008-11-27,6415,6590,6365,6465,35150,110940.0,8600000.0
2008-11-28,6515,6791,6490,6791,36341,116530.0,8600000.0
2008-12-01,6891,6966,6640,6816,28175,116960.0,8600000.0
2008-12-02,6515,6991,6515,6816,28531,116960.0,8600000.0
2008-12-03,6916,7016,6640,6866,31223,117820.0,8600000.0
2008-12-04,6791,6966,6440,6440,49082,110510.0,8600000.0
2008-12-05,6440,6640,6365,6465,38924,110940.0,8600000.0
2008-12-08,6515,6791,6314,6791,108626,116530.0,8600000.0
2008-12-09,6791,6791,6565,6566,37486,112660.0,8600000.0
2008-12-10,6565,6891,6565,6816,39377,116960.0,8600000.0
2008-12-11,6891,7066,6791,7017,46285,120400.0,8600000.0
2008-12-12,6966,7116,6615,6866,37096,117820.0,8600000.0
2008-12-15,7016,7643,6966,7518,98616,129000.0,8600000.0
2008-12-16,7392,7618,7267,7518,30888,129000.0,8600000.0
2008-12-17,7618,7668,7192,7217,19941,123840.0,8600000.0
2008-12-18,7217,7342,6991,7317,26329,125560.0,8600000.0
2008-12-19,7166,7417,7091,7342,25879,125990.0,8600000.0
2008-12-22,7442,7517,7166,7292,18395,125130.0,8600000.0
2008-12-23,7292,7392,7116,7167,15654,122980.0,8600000.0
2008-12-24,7116,7217,6966,7067,15118,121260.0,8600000.0
2008-12-26,7091,7192,6841,6967,11801,119540.0,8600000.0
2008-12-29,6740,6916,6665,6816,39048,116960.0,8600000.0
2008-12-30,6816,7116,6640,7067,15750,121260.0,8600000.0
2009-01-02,7091,7217,6866,7117,14202,122120.0,8600000.0
2009-01-05,7116,7317,7116,7192,19054,123410.0,8600000.0
2009-01-06,7392,7392,7192,7367,19193,126420.0,8600000.0
2009-01-07,7467,7467,7217,7418,34227,127280.0,8600000.0
2009-01-08,7367,7367,7217,7367,11966,126420.0,8600000.0
2009-01-09,7417,7542,7267,7518,20160,129000.0,8600000.0
2009-01-12,7492,7492,7217,7217,12798,123840.0,8600000.0
2009-01-13,7116,7567,7116,7518,47471,129000.0,8600000.0
2009-01-14,7517,7793,7342,7743,46508,132870.0,8600000.0
2009-01-15,7643,7643,7392,7443,12707,127710.0,8600000.0
2009-01-16,7492,7567,7317,7468,23383,128140.0,8600000.0
2009-01-19,7542,7718,7517,7593,21266,130290.0,8600000.0
2009-01-20,7693,7693,7317,7418,7886,127280.0,8600000.0
2009-01-21,7267,7392,7116,7192,11679,123410.0,8600000.0
2009-01-22,7217,7367,7066,7067,18625,121260.0,8600000.0
2009-01-23,7066,7217,6991,7067,6314,121260.0,8600000.0
2009-01-28,7242,7342,7166,7342,36021,125990.0,8600000.0
2009-01-29,7492,7492,7217,7367,12820,126420.0,8600000.0
2009-01-30,7292,7417,7217,7317,16020,125560.0,8600000.0
2009-02-02,7467,7542,7342,7518,25182,129000.0,8600000.0
2009-02-03,7517,7993,7517,7944,40454,136310.0,8600000.0
2009-02-04,7893,8069,7768,7768,26813,133300.0,8600000.0
2009-02-05,7918,8294,7643,7668,72287,131580.0,8600000.0
2009-02-06,7818,7968,7618,7718,52777,132440.0,8600000.0
2009-02-09,7918,8044,7542,7718,36069,132440.0,8600000.0
2009-02-10,7718,7868,7517,7844,27233,134590.0,8600000.0
2009-02-11,7718,8144,7643,7994,48603,137170.0,8600000.0
2009-02-12,8219,8495,7893,8245,140274,141470.0,8600000.0
2009-02-13,8495,8495,8219,8370,50722,143620.0,8600000.0
2009-02-16,8344,8445,8119,8320,99404,142760.0,8600000.0
2009-02-17,8419,8419,7993,8320,73007,142760.0,8600000.0
2009-02-18,8169,8369,7993,8270,44991,141900.0,8600000.0
2009-02-19,8319,8520,7968,7994,91818,137170.0,8600000.0
2009-02-20,7868,8119,7367,7919,78607,135880.0,8600000.0
2009-02-23,7918,8069,7818,7919,42924,135880.0,8600000.0
2009-02-24,7768,7893,7567,7568,33539,129860.0,8600000.0
2009-02-25,7718,7768,7392,7393,18406,126850.0,8600000.0
2009-02-26,7467,7818,7367,7393,26614,126850.0,8600000.0
2009-02-27,7392,7542,7141,7443,70306,127710.0,8600000.0
2009-03-02,7417,7417,6866,7067,30037,121260.0,8600000.0
2009-03-03,6715,6891,6515,6741,62241,115670.0,8600000.0
2009-03-04,6766,6941,6615,6816,59663,116960.0,8600000.0
2009-03-05,6941,7016,6665,6967,76742,119540.0,8600000.0
2009-03-06,6690,7317,6264,7067,73766,121260.0,8600000.0
2009-03-09,7192,7517,7091,7192,48962,123410.0,8600000.0
2009-03-10,7016,7618,7016,7418,61656,127280.0,8600000.0
2009-03-11,7668,7668,7392,7518,24343,129000.0,8600000.0
2009-03-12,7592,7592,7217,7242,33511,124270.0,8600000.0
2009-03-13,7292,7467,7267,7267,42525,124700.0,8600000.0
2009-03-16,7367,7592,7242,7468,33898,128140.0,8600000.0
2009-03-17,7567,7567,7267,7443,28711,127710.0,8600000.0
2009-03-18,7517,7818,7292,7768,63005,133300.0,8600000.0
2009-03-19,8921,8921,8770,8921,477823,153080.0,8600000.0
2009-03-20,8720,9497,8570,9122,530456,156520.0,8600000.0
2009-03-23,9146,9171,8720,8821,268351,151360.0,8600000.0
2009-03-24,8871,8871,8319,8771,317504,150500.0,8600000.0
2009-03-25,8595,9146,8470,8896,196144,152650.0,8600000.0
2009-03-26,9046,9322,8845,9097,279773,156090.0,8600000.0
2009-03-27,9171,9572,9021,9272,231220,159100.0,8600000.0
2009-03-30,9347,9547,8946,8946,103640,153510.0,8600000.0
2009-03-31,9021,9221,8871,9172,98171,157380.0,8600000.0
2009-04-01,9271,10023,9096,9598,221208,164690.0,8600000.0
2009-04-02,9697,9748,9372,9598,88523,164690.0,8600000.0
2009-04-03,9923,10073,9597,10049,175569,172430.0,8600000.0
2009-04-06,10123,10274,9672,9723,179831,166840.0,8600000.0
2009-04-07,9723,9723,9347,9548,90938,163830.0,8600000.0
2009-04-08,9372,10123,9372,9798,197059,168130.0,8600000.0
2009-04-09,10073,10474,9973,10124,153921,173720.0,8600000.0
2009-04-10,10374,10524,9522,9698,176964,166410.0,8600000.0
2009-04-13,9873,9873,9447,9548,122912,163830.0,8600000.0
2009-04-14,9697,9773,9497,9648,116619,165550.0,8600000.0
2009-04-15,9672,10023,8921,9347,205769,160390.0,8600000.0
2009-04-16,9572,10073,9347,9548,467593,163830.0,8600000.0
2009-04-17,9697,9998,9522,9548,261862,163830.0,8600000.0
2009-04-20,9848,10048,9572,9974,158797,171140.0,8600000.0
2009-04-21,9773,10274,9622,10274,107086,176300.0,8600000.0
2009-04-22,10374,11802,9923,11803,483556,202530.0,8600000.0
2009-04-23,12103,13481,11802,13482,686083,231340.0,8600000.0
2009-04-24,13281,13682,11928,12630,342121,216720.0,8600000.0
2009-04-27,12504,12629,11652,11828,202096,202960.0,8600000.0
2009-04-28,12454,12629,11126,11552,355868,198230.0,8600000.0
2009-04-29,11878,12254,11376,11853,331738,203390.0,8600000.0
2009-04-30,12028,12479,11802,12480,196102,214140.0,8600000.0
2009-05-04,12730,12730,12028,12104,169295,207690.0,8600000.0
2009-05-06,12203,12203,11602,12029,112782,206400.0,8600000.0
2009-05-07,12203,13181,12103,13181,268107,226180.0,8600000.0
2009-05-08,13030,13080,12479,12505,173001,214570.0,8600000.0
2009-05-11,12529,12629,11752,11928,157066,204680.0,8600000.0
2009-05-12,11727,12529,11702,12354,145339,211990.0,8600000.0
2009-05-13,12429,12705,12153,12680,115955,217580.0,8600000.0
2009-05-14,12379,12504,12003,12079,93235,207260.0,8600000.0
2009-05-15,12279,12329,12028,12029,60981,206400.0,8600000.0
2009-05-18,12078,12078,11627,12029,56906,206400.0,8600000.0
2009-05-19,12279,12579,12103,12279,110341,210700.0,8600000.0
2009-05-20,12279,13381,12178,13332,283435,228760.0,8600000.0
2009-05-21,13231,13231,12755,13231,106086,227040.0,8600000.0
2009-05-22,13131,13481,12279,12680,191638,217580.0,8600000.0
2009-05-25,12504,12504,11276,12179,152225,208980.0,8600000.0
2009-05-26,12053,12178,11477,11678,123257,200380.0,8600000.0
2009-05-27,11752,11878,11376,11527,104067,197800.0,8600000.0
2009-05-28,11301,11677,11001,11678,33223,200380.0,8600000.0
2009-05-29,11502,11777,11477,11678,65120,200380.0,8600000.0
2009-06-01,11777,11777,11326,11527,97001,197800.0,8600000.0
2009-06-02,11702,11903,11577,11703,85117,200810.0,8600000.0
2009-06-03,11777,11878,11452,11452,56750,196510.0,8600000.0
2009-06-04,11452,11452,10750,11277,84232,193500.0,8600000.0
2009-06-05,11276,11477,11026,11151,44112,191350.0,8600000.0
2009-06-08,11226,11452,10900,11051,85522,189630.0,8600000.0
2009-06-09,11101,11201,10750,10976,43509,188340.0,8600000.0
2009-06-10,11076,11276,10750,11277,53968,193500.0,8600000.0
2009-06-11,11151,11376,10976,11202,41161,192210.0,8600000.0
2009-06-12,11201,11276,10976,11277,34109,193500.0,8600000.0
2009-06-15,11276,11402,11076,11277,39725,193500.0,8600000.0
2009-06-16,11176,11201,11026,11101,25669,190490.0,8600000.0
2009-06-17,11076,11502,10925,11377,71399,195220.0,8600000.0
2009-06-18,11376,11752,11226,11477,65109,196940.0,8600000.0
2009-06-19,11477,11677,11301,11628,34608,199520.0,8600000.0
2009-06-22,11677,11677,11351,11527,34157,197800.0,8600000.0
2009-06-23,11226,11452,11076,11402,40149,195650.0,8600000.0
2009-06-24,11477,11702,11326,11477,35144,196940.0,8600000.0
2009-06-25,11477,12228,11477,12129,122990,208120.0,8600000.0
2009-06-26,12354,12479,12028,12229,92584,209840.0,8600000.0
2009-06-29,12128,12228,11727,11828,52081,202960.0,8600000.0
2009-06-30,11777,11928,11101,11327,102722,194360.0,8600000.0
2009-07-01,11151,11477,11026,11327,34867,194360.0,8600000.0
2009-07-02,11376,11477,11151,11151,17317,191350.0,8600000.0
2009-07-03,11026,11577,10950,11527,39287,197800.0,8600000.0
2009-07-06,11552,12354,11552,12229,131247,209840.0,8600000.0
2009-07-07,12379,12429,11978,12029,61346,206400.0,8600000.0
2009-07-08,11978,12203,11903,12204,75029,209410.0,8600000.0
2009-07-09,12279,12379,12028,12029,50476,206400.0,8600000.0
2009-07-10,12279,12279,11702,12029,68916,206400.0,8600000.0
2009-07-13,11828,12028,11026,11202,61032,192210.0,8600000.0
2009-07-14,11301,11452,10700,11126,68108,190920.0,8600000.0
2009-07-15,11126,11477,11126,11477,21417,196940.0,8600000.0
2009-07-16,11452,11627,10900,11126,57522,190920.0,8600000.0
2009-07-17,11126,11276,10550,10675,102343,183180.0,8600000.0
2009-07-20,10675,11076,10625,10951,60288,187910.0,8600000.0
2009-07-21,11226,11427,11026,11402,65037,195650.0,8600000.0
2009-07-22,11376,11376,10900,11126,94876,190920.0,8600000.0
2009-07-23,11076,11126,10800,10826,60551,185760.0,8600000.0
2009-07-24,10825,11126,10650,11001,55025,188770.0,8600000.0
2009-07-27,11026,11101,10725,10725,100894,184040.0,8600000.0
2009-07-28,10775,10875,10575,10801,106701,185330.0,8600000.0
2009-07-29,10850,10850,10600,10600,53018,181890.0,8600000.0
2009-07-30,10650,10675,10023,10525,106370,180600.0,8600000.0
2009-07-31,10524,10575,10274,10350,71681,177590.0,8600000.0
2009-08-03,10449,10675,10299,10625,31557,182320.0,8600000.0
2009-08-04,10700,10850,10424,10625,43617,182320.0,8600000.0
2009-08-05,10700,10700,10274,10425,38705,178880.0,8600000.0
2009-08-06,10299,10424,9973,10024,109475,172000.0,8600000.0
2009-08-07,9898,10324,9898,10274,76634,176300.0,8600000.0
2009-08-10,10374,10449,10274,10324,47877,177160.0,8600000.0
2009-08-11,10199,10249,10073,10224,65748,175440.0,8600000.0
2009-08-12,10199,10474,10098,10450,64046,179310.0,8600000.0
2009-08-13,10449,10675,10374,10575,91614,181460.0,8600000.0
2009-08-14,10775,10825,10499,10725,90509,184040.0,8600000.0
2009-08-17,10675,10725,10474,10550,53239,181030.0,8600000.0
2009-08-18,10424,10524,9948,10049,129725,172430.0,8600000.0
2009-08-19,10174,10249,10073,10174,36834,174580.0,8600000.0
2009-08-20,10249,10299,10048,10174,42576,174580.0,8600000.0
2009-08-21,10199,10399,9998,10099,57159,173290.0,8600000.0
2009-08-24,10123,10149,9397,9623,244426,165120.0,8600000.0
2009-08-25,9522,9723,9472,9698,45225,166410.0,8600000.0
2009-08-26,9723,9798,9497,9698,124819,166410.0,8600000.0
2009-08-27,9723,9823,9572,9723,51273,166840.0,8600000.0
2009-08-28,9798,9948,9723,9848,44089,168990.0,8600000.0
2009-08-31,9848,9848,9497,9498,46386,162970.0,8600000.0
2009-09-01,9522,9597,9497,9523,35531,163400.0,8600000.0
2009-09-02,9472,9773,9397,9648,44739,165550.0,8600000.0
2009-09-03,9723,10174,9647,9848,95457,168990.0,8600000.0
2009-09-04,9923,9923,9647,9798,47186,168130.0,8600000.0
2009-09-07,9848,9848,9497,9723,111052,166840.0,8600000.0
2009-09-08,9697,9823,9572,9773,73391,167700.0,8600000.0
2009-09-09,9798,9848,9647,9748,57969,167270.0,8600000.0
2009-09-10,9773,10249,9723,10224,98371,175440.0,8600000.0
2009-09-11,10524,10600,10123,10274,137297,176300.0,8600000.0
2009-09-14,10299,10324,9948,10024,59260,172000.0,8600000.0
2009-09-15,10023,10324,9998,10224,100770,175440.0,8600000.0
2009-09-16,10374,10499,9998,10124,129629,173720.0,8600000.0
2009-09-17,10149,10174,9923,9999,56175,171570.0,8600000.0
2009-09-18,10149,10224,9823,10224,60423,175440.0,8600000.0
2009-09-21,10174,10199,10023,10174,17582,174580.0,8600000.0
2009-09-22,10174,10274,10023,10174,39754,174580.0,8600000.0
2009-09-23,10199,10224,9973,9974,41069,171140.0,8600000.0
2009-09-24,9998,9998,9522,9598,65658,164690.0,8600000.0
2009-09-25,9672,9672,9472,9623,49449,165120.0,8600000.0
2009-09-28,9647,9647,9522,9623,17024,165120.0,8600000.0
2009-09-29,9672,9773,9597,9623,16051,165120.0,8600000.0
2009-09-30,9572,9672,9472,9523,34732,163400.0,8600000.0
2009-10-01,9522,9597,9146,9372,47249,160820.0,8600000.0
2009-10-05,9221,9497,9221,9372,23202,160820.0,8600000.0
2009-10-06,9372,9572,9372,9372,29030,160820.0,8600000.0
