에코바이오(038870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-31,10700,10750,10350,10600,104284,113600.0,10716941.0
2018-02-01,10800,11550,10450,11400,821745,122173.0,10716941.0
2018-02-02,12150,13000,11200,11400,2329059,122173.0,10716941.0
2018-02-05,10850,11400,10650,11000,331210,117886.0,10716941.0
2018-02-06,10500,10750,10150,10450,247433,111992.0,10716941.0
2018-02-07,10650,11200,10200,10200,282288,109313.0,10716941.0
2018-02-08,10300,10800,10300,10600,161789,113600.0,10716941.0
2018-02-09,10200,10400,10000,10200,124768,109313.0,10716941.0
2018-02-12,10400,10750,10350,10500,118299,112528.0,10716941.0
2018-02-13,10600,10650,10050,10150,145323,108836.0,10722730.0
2018-02-14,10350,10350,9990,10000,112204,107227.0,10722730.0
2018-02-19,10000,10950,9980,10950,229358,117414.0,10722730.0
2018-02-20,10850,10950,10550,10550,194689,113125.0,10722730.0
2018-02-21,10550,10900,10400,10700,142040,120321.0,11244957.0
2018-02-22,11500,11500,10650,10700,585337,120321.0,11244957.0
2018-02-23,11000,11250,10700,10800,282714,121446.0,11244957.0
2018-02-26,10950,10950,10300,10350,130676,116385.0,11244957.0
2018-02-27,10450,10950,10250,10750,174771,120883.0,11244957.0
2018-02-28,10600,10750,10300,10400,105089,116948.0,11244957.0
2018-03-02,10300,11250,10250,11100,372913,124819.0,11244957.0
2018-03-05,11200,11600,10850,11100,705205,124819.0,11244957.0
2018-03-06,11100,11100,10300,10500,346528,118072.0,11244957.0
2018-03-07,10500,10600,10050,10200,212529,114699.0,11244957.0
2018-03-08,10200,10400,10150,10250,94363,115261.0,11244957.0
2018-03-09,10200,10400,10150,10250,149277,115261.0,11244957.0
2018-03-12,10350,10800,10250,10500,254532,118072.0,11244957.0
2018-03-13,10500,10750,10450,10700,120065,120321.0,11244957.0
2018-03-14,10600,10850,10450,10550,145624,120283.0,11401279.0
2018-03-15,10600,10600,10200,10300,135479,117433.0,11401279.0
2018-03-16,10300,10600,10200,10500,110970,119713.0,11401279.0
2018-03-19,10500,10900,10350,10650,267237,121424.0,11401279.0
2018-03-20,10550,11100,10400,10950,403948,124844.0,11401279.0
2018-03-21,11250,11350,10650,10950,512137,124844.0,11401279.0
2018-03-22,10950,11250,10800,10850,565760,123704.0,11401279.0
2018-03-23,10450,10600,9960,10000,333994,114163.0,11416332.0
2018-03-26,9990,10200,9770,10100,194271,115878.0,11473070.0
2018-03-27,10200,10300,10050,10150,115842,116452.0,11473070.0
2018-03-28,9990,10150,9560,9610,269086,110256.0,11473070.0
2018-03-29,9610,9680,9340,9400,177492,107847.0,11473070.0
2018-03-30,9370,9780,9260,9700,139333,111289.0,11473070.0
2018-04-02,9800,9800,9360,9550,130875,109568.0,11473070.0
2018-04-03,9380,9690,9380,9690,70222,111174.0,11473070.0
2018-04-04,9790,10200,9740,9820,278201,112666.0,11473070.0
2018-04-05,9770,10100,9700,9750,87336,111862.0,11473070.0
2018-04-06,9750,9800,9470,9500,93141,109291.0,11504334.0
2018-04-09,9360,9490,9060,9140,150885,105150.0,11504334.0
2018-04-10,9150,9200,8810,8950,177692,102964.0,11504334.0
2018-04-11,8960,9470,8960,9330,111066,107335.0,11504334.0
2018-04-12,9340,9550,9210,9320,59603,107220.0,11504334.0
2018-04-13,9400,9410,9190,9280,81429,106760.0,11504334.0
2018-04-16,9320,9680,9320,9580,92685,110212.0,11504334.0
2018-04-17,9750,9750,9360,9480,86691,109061.0,11504334.0
2018-04-18,9500,9520,9270,9300,85776,106990.0,11504334.0
2018-04-19,9350,9570,9270,9500,110903,109291.0,11504334.0
2018-04-20,9550,9860,9540,9830,178243,113088.0,11504334.0
2018-04-23,9830,9890,9640,9740,120025,112052.0,11504334.0
2018-04-24,9700,9840,9630,9710,58261,111707.0,11504334.0
2018-04-25,9650,9840,9440,9510,76198,109406.0,11504334.0
2018-04-26,9510,9700,9500,9590,50477,110327.0,11504334.0
2018-04-27,9590,9650,9480,9490,58626,109176.0,11504334.0
2018-04-30,9350,9710,9350,9380,90158,107911.0,11504334.0
2018-05-02,9380,10800,9380,10700,916867,123096.0,11504334.0
2018-05-03,11000,11050,10300,10450,470898,120220.0,11504334.0
2018-05-04,10600,10600,10150,10250,185405,117919.0,11504334.0
2018-05-08,10300,10400,9860,9860,228079,113433.0,11504334.0
2018-05-09,9900,9990,9530,9880,154857,113663.0,11504334.0
2018-05-10,9980,10300,9860,10300,122344,118495.0,11504334.0
2018-05-11,10500,10500,10050,10150,119079,116769.0,11504334.0
2018-05-14,10250,10500,10150,10450,193360,120220.0,11504334.0
2018-05-15,10500,10500,10050,10200,131535,117344.0,11504334.0
2018-05-16,9850,10000,9550,9700,137425,111592.0,11504334.0
2018-05-17,9600,9880,9380,9550,105677,110088.0,11527492.0
2018-05-18,9510,9650,9450,9580,53227,110433.0,11527492.0
2018-05-21,9740,9740,9480,9530,52453,109857.0,11527492.0
2018-05-23,9590,9590,9420,9530,59194,109857.0,11527492.0
2018-05-24,9640,9650,9140,9250,116801,106629.0,11527492.0
2018-05-25,9120,9190,8900,9190,112809,105938.0,11527492.0
2018-05-28,9270,10150,9260,9710,383318,111932.0,11527492.0
2018-05-29,9800,9840,9610,9610,137934,110779.0,11527492.0
2018-05-30,9600,9700,9250,9320,74693,107436.0,11527492.0
2018-05-31,9330,9500,9260,9320,72246,107436.0,11527492.0
2018-06-01,9320,9500,9210,9350,43173,107782.0,11527492.0
2018-06-04,9440,9440,9260,9300,53360,107206.0,11527492.0
2018-06-05,9230,9330,9060,9140,59241,105361.0,11527492.0
2018-06-07,9150,9310,9150,9270,36225,106860.0,11527492.0
2018-06-08,9170,9590,9170,9480,87448,109281.0,11527492.0
2018-06-11,9430,9630,9200,9200,68600,106053.0,11527492.0
2018-06-12,9150,9270,9120,9200,83762,106053.0,11527492.0
2018-06-14,9100,9160,8870,8900,130566,102595.0,11527492.0
2018-06-15,8970,9490,8730,9320,259934,107436.0,11527492.0
2018-06-18,9150,10050,8800,8920,511621,102825.0,11527492.0
2018-06-19,8990,9090,8320,8350,147012,96255.0,11527492.0
2018-06-20,8270,8490,7920,8080,173053,93142.0,11527492.0
2018-06-21,8080,8370,8010,8030,90014,92566.0,11527492.0
2018-06-22,7980,8110,7890,7900,54283,91067.0,11527492.0
2018-06-25,7750,8140,7750,8030,62016,92566.0,11527492.0
2018-06-26,7860,7920,7800,7860,39686,90606.0,11527492.0
2018-06-27,7930,8090,7860,7970,44143,91874.0,11527492.0
2018-06-28,7970,7970,7470,7470,76041,86110.0,11527492.0
2018-06-29,7470,7590,7190,7270,89970,83805.0,11527492.0
2018-07-02,7210,7350,6900,6980,75719,80462.0,11527492.0
2018-07-03,7140,7140,6720,6920,45378,79770.0,11527492.0
2018-07-04,6840,6990,6800,6870,37196,79194.0,11527492.0
2018-07-05,6810,6910,6700,6820,43033,78617.0,11527492.0
2018-07-06,6920,7470,6770,7090,68634,81730.0,11527492.0
2018-07-09,7090,7360,6960,7190,23166,82883.0,11527492.0
2018-07-10,7140,7580,7140,7530,50338,86802.0,11527492.0
2018-07-11,7530,7530,7250,7330,36397,84497.0,11527492.0
2018-07-12,7260,7460,7240,7360,21554,84842.0,11527492.0
2018-07-13,7350,7480,7300,7350,16472,84727.0,11527492.0
2018-07-16,7320,7400,7250,7280,24609,83920.0,11527492.0
2018-07-17,7260,7880,7260,7650,106832,88185.0,11527492.0
2018-07-18,7660,7810,7500,7500,32935,86456.0,11527492.0
2018-07-19,7500,7740,7400,7500,23132,86456.0,11527492.0
2018-07-20,7500,7550,7340,7420,18231,85534.0,11527492.0
2018-07-23,7400,7490,7010,7010,44737,80808.0,11527492.0
2018-07-24,7070,7150,6910,6990,27458,80577.0,11527492.0
2018-07-25,6870,7030,6800,6820,27052,78617.0,11527492.0
2018-07-26,6830,6980,6780,6950,25151,80116.0,11527492.0
2018-07-27,7050,7190,6980,7190,26632,82883.0,11527492.0
2018-07-30,7200,7250,7120,7150,17477,82422.0,11527492.0
2018-07-31,7210,7250,7050,7110,14776,81960.0,11527492.0
2018-08-01,7220,7230,7090,7220,27750,83228.0,11527492.0
2018-08-02,7200,7540,7200,7330,52179,84497.0,11527492.0
2018-08-03,7240,7350,7190,7220,21050,83228.0,11527492.0
2018-08-06,7180,7340,7160,7180,17569,82767.0,11527492.0
2018-08-07,7100,7250,7080,7180,20844,82767.0,11527492.0
2018-08-08,7180,7230,7170,7210,15790,83113.0,11527492.0
2018-08-09,7160,8000,7150,7450,225187,85880.0,11527492.0
2018-08-10,7450,7550,7320,7410,29870,85419.0,11527492.0
2018-08-13,7400,7400,7010,7040,40837,81154.0,11527492.0
2018-08-14,6930,7150,6910,7110,31660,81960.0,11527492.0
2018-08-16,6950,7070,6880,6960,18564,80231.0,11527492.0
2018-08-17,6840,7050,6840,6970,32926,80347.0,11527492.0
2018-08-20,6930,7070,6900,6970,29852,80347.0,11527492.0
2018-08-21,6970,6970,6880,6900,30837,79540.0,11527492.0
2018-08-22,6900,7050,6900,7010,21275,80808.0,11527492.0
2018-08-23,7100,7280,7040,7180,41539,82767.0,11527492.0
2018-08-24,7200,7200,7100,7160,19089,82537.0,11527492.0
2018-08-27,7100,7350,7090,7350,43206,84727.0,11527492.0
2018-08-28,7270,7390,7240,7300,26972,84151.0,11527492.0
2018-08-29,7300,7420,7280,7350,17016,84727.0,11527492.0
2018-08-30,7280,7390,7280,7330,12586,84497.0,11527492.0
2018-08-31,7290,7410,7290,7350,20918,84727.0,11527492.0
2018-09-03,7390,7600,7320,7540,44284,86917.0,11527492.0
2018-09-04,7540,7700,7380,7450,54789,85880.0,11527492.0
2018-09-05,7390,7530,7350,7390,18969,85188.0,11527492.0
2018-09-06,7350,7500,7270,7380,33102,85073.0,11527492.0
2018-09-07,7330,7840,7330,7550,153329,87033.0,11527492.0
2018-09-10,7680,7680,7450,7500,21273,86456.0,11527492.0
2018-09-11,7470,7700,7460,7580,37982,87378.0,11527492.0
2018-09-12,7570,7690,7520,7520,18430,86687.0,11527492.0
2018-09-13,7520,7690,7400,7500,22106,86456.0,11527492.0
2018-09-14,7320,7500,7320,7440,35075,85765.0,11527492.0
2018-09-17,7440,7600,7370,7600,28325,87609.0,11527492.0
2018-09-18,7550,7690,7430,7430,27627,85649.0,11527492.0
2018-09-19,7430,7460,7240,7240,31345,83459.0,11527492.0
2018-09-20,7230,7390,7050,7090,51994,81730.0,11527492.0
2018-09-21,7160,7160,7050,7130,19443,82191.0,11527492.0
2018-09-27,7200,7260,7100,7220,15793,83228.0,11527492.0
2018-09-28,7290,7360,7180,7320,26899,84381.0,11527492.0
2018-10-01,7300,7350,7040,7100,43500,81845.0,11527492.0
2018-10-02,7130,7140,6930,6960,41730,80231.0,11527492.0
2018-10-04,6960,7020,6700,6700,51906,77234.0,11527492.0
2018-10-05,6700,6830,6390,6510,54694,75044.0,11527492.0
2018-10-08,6510,6750,6300,6400,37128,73776.0,11527492.0
2018-10-10,6310,6380,6010,6250,46596,72047.0,11527492.0
2018-10-11,5850,6090,5500,5500,79898,63401.0,11527492.0
2018-10-12,5300,5760,5300,5590,101627,64439.0,11527492.0
2018-10-15,5690,5710,5440,5500,20504,63401.0,11527492.0
2018-10-16,5500,5670,5500,5600,19814,64554.0,11527492.0
2018-10-17,5620,5860,5620,5830,23951,67205.0,11527492.0
2018-10-18,5870,5870,5710,5820,12505,67090.0,11527492.0
2018-10-19,5800,5800,5570,5800,13661,66859.0,11527492.0
2018-10-22,5800,5800,5630,5700,24130,65707.0,11527492.0
2018-10-23,5710,5710,5400,5440,21207,62710.0,11527492.0
2018-10-24,5410,5520,5040,5090,47504,58675.0,11527492.0
2018-10-25,4805,5350,4805,5030,57953,57983.0,11527492.0
2018-10-26,5040,5240,4830,4845,46854,55851.0,11527492.0
2018-10-29,4750,4990,4210,4210,71222,48531.0,11527492.0
2018-10-30,3515,4500,3515,4405,101838,50779.0,11527492.0
2018-10-31,4410,4800,4410,4550,23941,52450.0,11527492.0
2018-11-01,4505,4785,4500,4540,14784,52335.0,11527492.0
2018-11-02,4550,4860,4550,4845,19136,55851.0,11527492.0
2018-11-05,4720,5050,4720,4905,19213,56542.0,11527492.0
2018-11-06,4870,5040,4870,4940,7560,56946.0,11527492.0
2018-11-07,5060,5060,4770,5000,12737,57637.0,11527492.0
2018-11-08,5000,5080,4900,4985,25323,57465.0,11527492.0
2018-11-09,4920,4975,4855,4910,9595,56600.0,11527492.0
2018-11-12,4850,4935,4685,4760,20678,54871.0,11527492.0
2018-11-13,4605,4700,4545,4690,16217,54064.0,11527492.0
2018-11-14,4680,4820,4630,4690,12499,54064.0,11527492.0
2018-11-15,4605,4700,4500,4700,14202,54179.0,11527492.0
2018-11-16,4705,4770,4400,4610,28000,53142.0,11527492.0
2018-11-19,4750,4750,4590,4715,12317,54352.0,11527492.0
2018-11-20,4695,4810,4550,4760,12743,54871.0,11527492.0
2018-11-21,4760,5410,4600,5200,102354,59943.0,11527492.0
2018-11-22,5200,5370,5110,5200,51028,59943.0,11527492.0
2018-11-23,5300,5300,4935,5140,30352,59251.0,11527492.0
2018-11-26,5140,5160,5040,5130,14129,59136.0,11527492.0
2018-11-27,5050,5150,4955,5040,18173,58099.0,11527492.0
2018-11-28,5040,5100,4970,4970,18583,57292.0,11527492.0
2018-11-29,5000,5180,4960,5100,32287,58790.0,11527492.0
2018-11-30,5090,5180,4960,4995,13461,57580.0,11527492.0
2018-12-03,4990,5050,4945,5050,7823,58214.0,11527492.0
2018-12-04,4975,5120,4975,5030,7350,57983.0,11527492.0
2018-12-05,5020,5080,4925,5050,17697,58214.0,11527492.0
2018-12-06,5000,5040,4855,4920,22083,56715.0,11527492.0
2018-12-07,4900,4990,4805,4915,17827,56658.0,11527492.0
2018-12-10,4865,4885,4675,4705,13951,54237.0,11527492.0
2018-12-11,4705,5440,4590,4705,213250,54237.0,11527492.0
2018-12-12,4795,6110,4725,5960,1781781,68704.0,11527492.0
2018-12-13,5740,5840,5650,5780,540669,66629.0,11527492.0
2018-12-14,5840,7150,5840,6260,3307767,72162.0,11527492.0
2018-12-17,6350,6950,6220,6510,909146,75044.0,11527492.0
2018-12-18,6690,7240,6220,6370,1026368,73430.0,11527492.0
2018-12-19,6510,7480,6500,7080,2421336,81615.0,11527492.0
2018-12-20,7410,7680,7070,7190,852713,82883.0,11527492.0
2018-12-21,7260,7260,6750,6760,321080,77926.0,11527492.0
2018-12-24,6620,7100,6320,6420,283485,74006.0,11527492.0
2018-12-26,6250,6820,6210,6610,418161,76197.0,11527492.0
2018-12-27,6740,7120,6500,6500,401914,74929.0,11527492.0
2018-12-28,6580,6820,6510,6690,176307,77119.0,11527492.0
2019-01-02,6990,7300,6790,7270,794644,83805.0,11527492.0
2019-01-03,7390,8630,7270,8050,3754920,92796.0,11527492.0
2019-01-04,7900,7930,7780,7930,404457,91413.0,11527492.0
2019-01-07,8060,8070,7920,8070,166250,93027.0,11527492.0
2019-01-08,8070,8420,7860,8420,430880,97061.0,11527492.0
2019-01-09,8600,8620,8020,8150,613219,93949.0,11527492.0
2019-01-10,8130,8360,7730,7730,635497,89108.0,11527492.0
2019-01-11,8050,8090,7640,7770,442515,89569.0,11527492.0
2019-01-14,7620,8080,7620,7920,367229,91298.0,11527492.0
2019-01-15,7920,8170,7720,7830,333871,90260.0,11527492.0
2019-01-16,7890,8160,7810,8110,433287,93488.0,11527492.0
2019-01-17,8200,9490,7870,8500,2396783,97984.0,11527492.0
2019-01-18,8600,9360,8600,8900,2086600,102595.0,11527492.0
2019-01-21,9040,10300,8920,10050,3287474,115851.0,11527492.0
2019-01-22,10200,10300,8900,8900,1314820,102595.0,11527492.0
2019-01-23,8740,9240,8640,9090,656980,104785.0,11527492.0
2019-01-24,9090,9250,8760,8910,428813,102710.0,11527492.0
2019-01-25,8810,9240,8680,8910,604482,102710.0,11527492.0
2019-01-28,8980,9120,8780,8810,275990,101557.0,11527492.0
2019-01-29,8880,9020,8690,8830,376734,101788.0,11527492.0
2019-01-30,8880,8880,8350,8390,286725,96716.0,11527492.0
2019-01-31,8390,8440,7920,8100,245799,93373.0,11527492.0
2019-02-01,8180,8180,7800,7990,177053,92105.0,11527492.0
2019-02-07,7980,8100,7800,7950,95075,91644.0,11527492.0
2019-02-08,8010,8150,7800,7800,151693,89914.0,11527492.0
2019-02-11,7830,8090,7510,7910,304611,91182.0,11527492.0
2019-02-12,8130,8330,7530,7760,299270,89761.0,11567109.0
2019-02-13,7760,7840,7640,7670,130548,88720.0,11567109.0
2019-02-14,7700,7780,7420,7470,111847,86406.0,11567109.0
2019-02-15,7450,7540,7270,7470,93999,86406.0,11567109.0
2019-02-18,7500,7600,7410,7540,67898,87216.0,11567109.0
2019-02-19,7610,8920,7460,8200,2958673,94850.0,11567109.0
2019-02-20,8120,8460,7940,8350,553825,96585.0,11567109.0
2019-02-21,8350,8760,8270,8330,802696,96354.0,11567109.0
2019-02-22,8250,8420,7910,7920,285934,91612.0,11567109.0
2019-02-25,8030,8450,7720,8330,457932,96354.0,11567109.0
2019-02-26,8300,8350,8090,8110,185442,93809.0,11567109.0
2019-02-27,8120,8420,8120,8210,181974,94966.0,11567109.0
2019-02-28,8220,8290,7650,7780,202702,89992.0,11567109.0
2019-03-04,7790,8070,7790,7860,110419,90917.0,11567109.0
2019-03-05,7930,8040,7810,7990,71142,92421.0,11567109.0
2019-03-06,8070,8410,7970,8340,287138,96470.0,11567109.0
2019-03-07,8360,8520,8150,8180,163744,94619.0,11567109.0
2019-03-08,8250,8380,8150,8160,83743,94388.0,11567109.0
2019-03-11,8430,8560,7880,8010,241870,92653.0,11567109.0
2019-03-12,7980,8090,7750,7870,150640,91033.0,11567109.0
2019-03-13,7920,7980,7320,7400,248752,85597.0,11567109.0
2019-03-14,7440,7650,7380,7560,112449,87447.0,11567109.0
2019-03-15,7630,7640,7310,7320,79027,84671.0,11567109.0
2019-03-18,7300,7570,7300,7390,67254,85481.0,11567109.0
2019-03-19,7390,7440,7270,7320,60329,84805.0,11585394.0
2019-03-20,7500,7830,7380,7510,266041,87006.0,11585394.0
2019-03-21,7590,7590,7150,7170,238961,83067.0,11585394.0
2019-03-22,7210,7320,7100,7120,58152,82488.0,11585394.0
2019-03-25,7060,7360,6880,7000,93787,81098.0,11585394.0
2019-03-26,7040,7100,6930,6940,58754,80403.0,11585394.0
2019-03-27,6960,6990,6700,6710,83094,77738.0,11585394.0
2019-03-28,6700,7210,6700,6900,125792,79939.0,11585394.0
2019-03-29,6760,6900,6480,6770,95941,78433.0,11585394.0
2019-04-01,6800,7100,6620,7030,91238,81445.0,11585394.0
2019-04-02,7110,7140,6880,7110,51231,82372.0,11585394.0
2019-04-03,7180,7330,7010,7170,83008,83067.0,11585394.0
2019-04-04,7240,7250,7070,7150,34984,82836.0,11585394.0
2019-04-05,7200,7200,7010,7100,32267,82256.0,11585394.0
2019-04-08,7150,7200,6990,7000,47400,81098.0,11585394.0
2019-04-09,7050,7230,7040,7170,63716,83067.0,11585394.0
2019-04-10,7200,7290,7150,7220,44528,83647.0,11585394.0
2019-04-11,7220,7430,7220,7410,82199,85848.0,11585394.0
2019-04-12,7460,7480,7310,7350,50721,85153.0,11585394.0
2019-04-15,7350,7420,7150,7180,72924,83183.0,11585394.0
2019-04-16,7240,7240,6920,7050,54610,81677.0,11585394.0
2019-04-17,6960,7280,6960,7250,59364,83994.0,11585394.0
2019-04-18,7300,7340,7170,7240,34726,83878.0,11585394.0
2019-04-19,7170,7710,7170,7680,316276,88976.0,11585394.0
2019-04-22,7840,8150,7760,7940,485988,91988.0,11585394.0
2019-04-23,7900,8080,7530,7860,269763,91262.0,11610994.0
2019-04-24,7760,8120,7760,7880,209764,91495.0,11610994.0
2019-04-25,8000,8000,7550,7580,143299,88011.0,11610994.0
2019-04-26,7590,7840,7590,7670,125586,89056.0,11610994.0
2019-04-29,7720,7940,7640,7800,99381,90566.0,11610994.0
2019-04-30,7800,7830,7700,7730,67419,89753.0,11610994.0
2019-05-02,7700,8100,7700,8050,171365,93469.0,11610994.0
2019-05-03,7940,8050,7840,7840,97577,91030.0,11610994.0
2019-05-07,7700,7830,7620,7660,82817,88940.0,11610994.0
2019-05-08,7500,7880,7310,7550,111506,87663.0,11610994.0
2019-05-09,7690,7690,6960,7080,124452,82206.0,11610994.0
2019-05-10,7080,7400,6960,7130,73867,82786.0,11610994.0
2019-05-13,7000,7140,6820,6820,49080,79187.0,11610994.0
2019-05-14,6550,6910,6520,6700,70724,77794.0,11610994.0
2019-05-15,6860,6860,6710,6820,34082,79187.0,11610994.0
2019-05-16,6830,6900,6360,6440,121432,74775.0,11610994.0
2019-05-17,6550,6550,6340,6380,54645,74078.0,11610994.0
2019-05-20,6430,6430,6070,6070,64635,70479.0,11610994.0
2019-05-21,5980,6280,5980,6110,39764,70943.0,11610994.0
2019-05-22,6200,6320,6150,6250,25534,72569.0,11610994.0
2019-05-23,6330,6330,6000,6000,32792,69666.0,11610994.0
2019-05-24,5900,5970,5760,5840,49291,67808.0,11610994.0
2019-05-27,5790,6000,5750,5830,35851,67692.0,11610994.0
2019-05-28,5730,6160,5730,6090,48516,70711.0,11610994.0
2019-05-29,6080,6080,5890,6020,32933,69898.0,11610994.0
2019-05-30,6160,6160,5890,5890,23464,68389.0,11610994.0
2019-05-31,5980,6090,5820,6050,18647,70247.0,11610994.0
2019-06-03,5920,6090,5920,5990,13434,69550.0,11610994.0
2019-06-04,6020,6050,5950,6050,15669,70247.0,11610994.0
2019-06-05,6050,6100,6010,6090,19208,70711.0,11610994.0
2019-06-07,6440,6440,6060,6200,38405,71988.0,11610994.0
2019-06-10,6220,6280,6110,6280,29676,72917.0,11610994.0
2019-06-11,6280,6580,6210,6580,64737,76400.0,11610994.0
2019-06-12,6650,6650,6370,6380,44084,74078.0,11610994.0
2019-06-13,6350,6490,6330,6360,21517,73846.0,11610994.0
2019-06-14,6440,6440,6080,6130,50034,71175.0,11610994.0
2019-06-17,6160,6830,6160,6610,273156,76749.0,11610994.0
2019-06-18,6620,6660,6350,6350,67986,73730.0,11610994.0
2019-06-19,6410,6500,6130,6200,43561,71988.0,11610994.0
2019-06-20,6270,6330,6190,6260,22697,72685.0,11610994.0
2019-06-21,6340,6340,6030,6100,46064,70827.0,11610994.0
2019-06-24,6070,6140,6010,6030,26126,70014.0,11610994.0
2019-06-25,6000,6300,6000,6140,80993,71292.0,11610994.0
2019-06-26,6160,6160,5800,5900,74975,68505.0,11610994.0
2019-06-27,5960,6160,5500,5890,76544,68389.0,11610994.0
2019-06-28,5970,5970,5750,5800,37399,67344.0,11610994.0
2019-07-01,5730,5820,5670,5740,25314,66647.0,11610994.0
2019-07-02,5830,5930,5750,5890,29541,68389.0,11610994.0
2019-07-03,5960,5980,5710,5760,31835,66879.0,11610994.0
