네오위즈(095660),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-02-29,39600,40150,39150,39500,148762,865643.0,21915008.0
2012-03-02,39650,40750,39650,40650,180744,890845.0,21915008.0
2012-03-05,41000,41850,40650,40800,259519,894132.0,21915008.0
2012-03-06,40850,41600,39900,40400,131342,885366.0,21915008.0
2012-03-07,39300,39800,38500,39050,316223,855781.0,21915008.0
2012-03-08,39150,39300,38100,39250,249349,860164.0,21915008.0
2012-03-09,39500,39650,38900,39400,111959,863451.0,21915008.0
2012-03-12,39400,39500,38600,38600,133473,845919.0,21915008.0
2012-03-13,38550,39550,38550,38800,154265,850302.0,21915008.0
2012-03-14,39100,39350,38350,38350,222608,840441.0,21915008.0
2012-03-15,38250,38700,37300,37700,395918,826196.0,21915008.0
2012-03-16,37850,38850,37700,38500,283282,843728.0,21915008.0
2012-03-19,38450,38500,36950,37050,569379,811951.0,21915008.0
2012-03-20,37050,37400,36350,36450,328566,798802.0,21915008.0
2012-03-21,36550,37100,36000,36600,242712,802089.0,21915008.0
2012-03-22,36550,37500,36500,36550,347025,800994.0,21915008.0
2012-03-23,36600,36600,35650,35800,297753,784557.0,21915008.0
2012-03-26,35750,36250,34900,35000,248595,767025.0,21915008.0
2012-03-27,35300,36000,35050,35300,275957,773600.0,21915008.0
2012-03-28,35400,35950,34200,34350,297802,752781.0,21915008.0
2012-03-29,34300,34900,33950,34300,183854,751685.0,21915008.0
2012-03-30,34150,35950,34150,35100,326711,769217.0,21915008.0
2012-04-02,35300,35750,34800,35500,178514,777983.0,21915008.0
2012-04-03,35950,36500,35250,35250,205983,772504.0,21915008.0
2012-04-04,35250,35250,33300,33500,331232,734153.0,21915008.0
2012-04-05,33050,33800,32650,33500,164029,734153.0,21915008.0
2012-04-06,33400,33900,33050,33050,188090,724291.0,21915008.0
2012-04-09,32600,32700,30400,30400,499370,666216.0,21915008.0
2012-04-10,30000,30700,29250,29600,526396,648684.0,21915008.0
2012-04-12,29350,30100,28650,29300,415843,642110.0,21915008.0
2012-04-13,29500,30800,29500,30800,425450,674982.0,21915008.0
2012-04-16,30300,31100,30000,30850,211420,676078.0,21915008.0
2012-04-17,30850,31250,29650,29950,366415,656354.0,21915008.0
2012-04-18,30550,31200,30150,30300,257590,664025.0,21915008.0
2012-04-19,30500,30650,29350,29400,294584,644301.0,21915008.0
2012-04-20,29300,29400,27600,27800,567983,609237.0,21915008.0
2012-04-23,28100,28450,27500,27550,274141,603758.0,21915008.0
2012-04-24,27250,28900,27250,28050,638426,614716.0,21915008.0
2012-04-25,28100,28250,26200,26300,776960,576365.0,21915008.0
2012-04-26,26650,26900,25050,25250,720641,553354.0,21915008.0
2012-04-27,25250,26050,25200,25550,528350,559928.0,21915008.0
2012-04-30,25700,26300,25050,25400,299603,556641.0,21915008.0
2012-05-02,25800,26450,25700,25750,451724,564311.0,21915008.0
2012-05-03,25700,27250,25650,26900,577271,589514.0,21915008.0
2012-05-04,26800,27550,26200,27500,565724,602663.0,21915008.0
2012-05-07,27000,27650,26500,26500,391196,580748.0,21915008.0
2012-05-08,26900,27300,26250,26450,415111,579652.0,21915008.0
2012-05-09,26400,26600,25550,25950,376725,568694.0,21915008.0
2012-05-10,26200,28500,26050,28500,1091907,624578.0,21915008.0
2012-05-11,28150,28900,27600,27600,741860,604854.0,21915008.0
2012-05-14,27800,29750,27600,29100,1312021,637727.0,21915008.0
2012-05-15,29500,31850,29500,30200,2367788,661833.0,21915008.0
2012-05-16,29550,29700,27050,27050,1303525,592801.0,21915008.0
2012-05-17,27550,29550,27550,28650,1197289,627865.0,21915008.0
2012-05-18,27800,28450,27250,28000,576686,613620.0,21915008.0
2012-05-21,28550,29100,27800,28500,479085,624578.0,21915008.0
2012-05-22,28750,29100,27800,28250,524525,619099.0,21915008.0
2012-05-23,28350,29750,27700,27750,1014305,608141.0,21915008.0
2012-05-24,27900,28450,27150,27250,457061,597184.0,21915008.0
2012-05-25,27550,27800,26850,27300,329946,598280.0,21915008.0
2012-05-29,27350,28500,27350,28400,345468,622386.0,21915008.0
2012-05-30,28550,29600,28150,29200,647658,639918.0,21915008.0
2012-05-31,29150,30300,28950,29300,821365,642110.0,21915008.0
2012-06-01,29350,29700,28500,28500,388007,624578.0,21915008.0
2012-06-04,27300,28050,26050,26050,575104,570886.0,21915008.0
2012-06-05,26250,27000,26250,26750,305995,586226.0,21915008.0
2012-06-07,27400,27900,26800,26800,340514,587322.0,21915008.0
2012-06-08,27100,27200,26400,26500,276188,580748.0,21915008.0
2012-06-11,26900,27200,26500,26750,314777,586226.0,21915008.0
2012-06-12,26400,27250,26350,26650,402275,584035.0,21915008.0
2012-06-13,27000,27000,25500,25850,606334,566503.0,21915008.0
2012-06-14,25850,26600,25850,25900,401712,567599.0,21915008.0
2012-06-15,26000,26450,22150,22600,2308887,495279.0,21915008.0
2012-06-18,22450,22800,21600,21750,1126100,476651.0,21915008.0
2012-06-19,22250,22600,21950,22400,843635,490896.0,21915008.0
2012-06-20,22500,22550,22050,22350,392273,489800.0,21915008.0
2012-06-21,22550,23150,22500,22650,665740,496375.0,21915008.0
2012-06-22,22200,22550,22100,22200,322699,486513.0,21915008.0
2012-06-25,22450,22500,21450,21600,342102,473364.0,21915008.0
2012-06-26,21300,22200,21300,21750,291165,476651.0,21915008.0
2012-06-27,22000,22000,21100,21350,251056,467885.0,21915008.0
2012-06-28,21400,21850,21150,21200,328538,464598.0,21915008.0
2012-06-29,21400,22500,21300,22250,676351,487609.0,21915008.0
2012-07-02,22400,22650,22000,22150,310926,485417.0,21915008.0
2012-07-03,22050,22950,22050,22800,551237,499662.0,21915008.0
2012-07-04,22800,23000,22350,22950,413084,502949.0,21915008.0
2012-07-05,22800,23800,22500,23600,525123,517194.0,21915008.0
2012-07-06,23450,24550,23200,23650,752357,518290.0,21915008.0
2012-07-09,23500,24000,22750,22850,317107,500758.0,21915008.0
2012-07-10,23200,26000,22950,25700,1767598,563216.0,21915008.0
2012-07-11,25700,26100,24850,25750,1131182,564311.0,21915008.0
2012-07-12,25700,27100,23300,23650,2342286,518290.0,21915008.0
2012-07-13,24150,24500,22750,24500,901395,536918.0,21915008.0
2012-07-16,24600,24800,24100,24200,353908,530343.0,21915008.0
2012-07-17,23800,24500,23350,23750,381852,520481.0,21915008.0
2012-07-18,23800,24400,23400,24150,433378,529247.0,21915008.0
2012-07-19,24500,25200,23800,23900,434013,523769.0,21915008.0
2012-07-20,23950,24500,23600,23700,245578,519386.0,21915008.0
2012-07-23,23850,24450,23650,23700,348422,519386.0,21915008.0
2012-07-24,23650,23900,22500,22550,361045,494183.0,21915008.0
2012-07-25,22050,22950,21800,22100,272048,484322.0,21915008.0
2012-07-26,22300,22850,22100,22250,198085,487609.0,21915008.0
2012-07-27,22600,23400,22600,23300,252130,510620.0,21915008.0
2012-07-30,23800,23800,22750,23100,162804,506237.0,21915008.0
2012-07-31,22900,23200,22200,22600,371817,495279.0,21915008.0
2012-08-01,22400,23050,22250,22450,235104,491992.0,21915008.0
2012-08-02,22700,22700,21750,22000,256171,482130.0,21915008.0
2012-08-03,21800,22200,21800,21850,144173,478843.0,21915008.0
2012-08-06,22200,22550,22050,22350,195528,489800.0,21915008.0
2012-08-07,22500,22950,22250,22450,303598,491992.0,21915008.0
2012-08-08,22550,22800,22250,22250,266180,487609.0,21915008.0
2012-08-09,22250,22650,22100,22450,260487,491992.0,21915008.0
2012-08-10,22400,22800,22300,22300,254002,488705.0,21915008.0
2012-08-13,22500,25000,22350,24850,1402751,544588.0,21915008.0
2012-08-14,24500,24700,23100,23150,1876977,507332.0,21915008.0
2012-08-16,22650,22750,21950,22300,954365,488705.0,21915008.0
2012-08-17,22400,22600,22150,22200,360393,486513.0,21915008.0
2012-08-20,22350,23350,22300,23100,946788,506237.0,21915008.0
2012-08-21,23400,24400,23000,23300,1221921,510620.0,21915008.0
2012-08-22,23350,23850,23300,23500,416765,515003.0,21915008.0
2012-08-23,23750,24450,23550,24100,722593,528152.0,21915008.0
2012-08-24,23950,24150,23250,23650,339066,518290.0,21915008.0
2012-08-27,23700,24650,23650,24150,532094,529247.0,21915008.0
2012-08-28,24150,24300,23800,24000,339250,525960.0,21915008.0
2012-08-29,24250,26250,24050,25400,2079372,556641.0,21915008.0
2012-08-30,25800,26500,25600,25950,1362185,568694.0,21915008.0
2012-08-31,25800,26300,25300,25900,766809,567599.0,21915008.0
2012-09-03,26800,29750,26700,29750,3099727,651971.0,21915008.0
2012-09-04,29000,29150,25300,25650,3915786,562120.0,21915008.0
2012-09-05,25850,26600,25300,25850,1022731,566503.0,21915008.0
2012-09-06,26150,26600,24550,24700,1011175,541301.0,21915008.0
2012-09-07,25000,25400,24600,25000,714629,547875.0,21915008.0
2012-09-10,25350,25400,24100,24300,636976,532535.0,21915008.0
2012-09-11,24450,26100,24400,25400,1268955,556641.0,21915008.0
2012-09-12,25650,26250,25200,26100,796702,571982.0,21915008.0
2012-09-13,26450,27150,25850,25950,1101799,568694.0,21915008.0
2012-09-14,26300,26800,25850,25900,701671,567599.0,21915008.0
2012-09-17,26000,26150,24450,25150,714323,551162.0,21915008.0
2012-09-18,25150,26400,25150,26250,814212,575269.0,21915008.0
2012-09-19,26250,26900,25850,26150,493247,573077.0,21915008.0
2012-09-20,26300,26850,26050,26150,483076,573077.0,21915008.0
2012-09-21,26600,26700,26050,26450,412587,579652.0,21915008.0
2012-09-24,26550,27950,26500,27600,1178462,604854.0,21915008.0
2012-09-25,27700,28950,27350,28950,1596280,634439.0,21915008.0
2012-09-26,28300,28350,26000,26000,1583658,569790.0,21915008.0
2012-09-27,25500,26350,25500,25850,441608,566503.0,21915008.0
2012-09-28,26250,26950,26150,26500,551340,580748.0,21915008.0
2012-10-02,26500,27250,26500,26800,394524,587322.0,21915008.0
2012-10-04,27000,28200,27000,27050,729767,592801.0,21915008.0
2012-10-05,27400,27450,26500,26600,384481,582939.0,21915008.0
2012-10-08,27050,28200,26900,28000,1160912,613620.0,21915008.0
2012-10-09,28150,28250,27200,27250,637430,597184.0,21915008.0
2012-10-10,26950,27000,26250,26400,443167,578556.0,21915008.0
2012-10-11,26100,27100,26100,26700,366909,585131.0,21915008.0
2012-10-12,26700,27200,26500,26500,318138,580748.0,21915008.0
2012-10-15,28200,30450,27800,30450,2182391,667312.0,21915008.0
2012-10-16,31450,31700,27200,27200,3871871,596088.0,21915008.0
2012-10-17,28000,28800,27650,27650,986563,605950.0,21915008.0
2012-10-18,27850,28250,26250,26550,682581,581843.0,21915008.0
2012-10-19,26900,27750,26300,27200,482043,596088.0,21915008.0
2012-10-22,26600,27300,26550,26900,301973,589514.0,21915008.0
2012-10-23,27050,27900,26800,26800,432850,587322.0,21915008.0
2012-10-24,26350,27050,26350,26750,214075,586226.0,21915008.0
2012-10-25,27050,27500,26400,26600,296593,582939.0,21915008.0
2012-10-26,26600,26800,24050,24450,834259,535822.0,21915008.0
2012-10-29,24900,25600,24100,24550,348253,538013.0,21915008.0
2012-10-30,24250,25150,24250,24700,215673,541301.0,21915008.0
2012-10-31,24900,25350,24600,24650,219493,540205.0,21915008.0
2012-11-01,24650,24850,23850,24000,231990,525960.0,21915008.0
2012-11-02,24400,24550,23500,23700,263625,519386.0,21915008.0
2012-11-05,23550,23950,23300,23750,190376,520481.0,21915008.0
2012-11-06,23900,24700,23750,24450,231288,535822.0,21915008.0
2012-11-07,24650,24850,23800,23950,299972,524864.0,21915008.0
2012-11-08,23900,26600,23850,24450,589954,535822.0,21915008.0
2012-11-09,24650,24900,24250,24800,209953,543492.0,21915008.0
2012-11-12,25150,25450,24550,24600,254142,539109.0,21915008.0
2012-11-13,24700,24850,23750,23850,196944,522673.0,21915008.0
2012-11-14,24000,24100,22500,22500,268659,493088.0,21915008.0
2012-11-15,21800,22750,21700,22450,160729,491992.0,21915008.0
2012-11-16,22450,22600,21400,21650,212852,474460.0,21915008.0
2012-11-19,21500,22300,21500,22100,108012,484322.0,21915008.0
2012-11-20,22450,23050,22450,22850,170167,500758.0,21915008.0
2012-11-21,22900,23100,21950,22150,164067,485417.0,21915008.0
2012-11-22,22500,24800,22300,23250,530948,509524.0,21915008.0
2012-11-23,23800,24250,22700,23000,276804,504045.0,21915008.0
2012-11-26,23050,23050,21950,22350,185504,489800.0,21915008.0
2012-11-27,22200,22700,22150,22300,114162,488705.0,21915008.0
2012-11-28,22100,22500,22100,22350,112779,489800.0,21915008.0
2012-11-29,22500,23700,22450,23650,290954,518290.0,21915008.0
2012-11-30,23800,23800,23300,23450,107981,513907.0,21915008.0
2012-12-03,23750,24900,23700,24050,336913,527056.0,21915008.0
2012-12-04,23600,23900,23400,23550,172258,516098.0,21915008.0
2012-12-05,20150,20600,20050,20050,1882577,439396.0,21915008.0
2012-12-06,19100,19400,17600,17750,1672582,388991.0,21915008.0
2012-12-07,17750,20400,17600,20400,1504287,447066.0,21915008.0
2012-12-10,23450,23450,23450,23450,383126,513907.0,21915008.0
2012-12-11,24250,26250,23900,25350,3106395,555545.0,21915008.0
2012-12-12,25300,26000,24850,25700,1137241,563216.0,21915008.0
2012-12-13,25200,25750,24400,24950,796133,546779.0,21915008.0
2012-12-14,23800,24450,23600,24300,981038,532535.0,21915008.0
2012-12-17,24350,25650,24200,24200,716861,530343.0,21915008.0
2012-12-18,24300,24750,23550,24100,502799,528152.0,21915008.0
2012-12-20,23950,24250,22250,22250,640669,487609.0,21915008.0
2012-12-21,22450,23100,22350,22600,345472,495279.0,21915008.0
2012-12-24,22600,23100,22450,22450,297808,491992.0,21915008.0
2012-12-26,23000,24000,22450,22600,561080,495279.0,21915008.0
2012-12-27,22600,25950,22100,25950,2017252,568694.0,21915008.0
2012-12-28,26950,28100,25000,25000,4288800,547875.0,21915008.0
2013-01-02,25500,26000,24700,25750,1031979,564311.0,21915008.0
2013-01-03,25550,25650,24100,24100,889230,528152.0,21915008.0
2013-01-04,23750,24900,23750,24600,603560,539109.0,21915008.0
2013-01-07,25500,26150,25000,25000,783502,547875.0,21915008.0
2013-01-08,24550,25300,24550,25250,326738,553354.0,21915008.0
2013-01-09,25350,25650,24650,24650,398455,540205.0,21915008.0
2013-01-10,24500,24650,23400,24100,553499,528152.0,21915008.0
2013-01-11,24200,24700,23300,23650,531359,518290.0,21915008.0
2013-01-14,23650,24150,23500,23850,251845,522673.0,21915008.0
2013-01-15,23950,24100,22650,22650,716450,496375.0,21915008.0
2013-01-16,22600,22800,21700,21950,759004,481034.0,21915008.0
2013-01-17,20600,21750,19750,21250,3370047,465694.0,21915008.0
2013-01-18,21750,23200,21450,21900,2030869,479939.0,21915008.0
2013-01-21,22200,22250,21650,21650,430025,474460.0,21915008.0
2013-01-22,21700,23000,21650,21900,1395225,479939.0,21915008.0
2013-01-23,22250,22550,21650,21800,486915,477747.0,21915008.0
2013-01-24,22050,22250,21250,21600,498953,473364.0,21915008.0
2013-01-25,21650,22150,20850,21200,606214,464598.0,21915008.0
2013-01-28,21300,21350,20600,20600,419002,451449.0,21915008.0
2013-01-29,20650,20850,20300,20350,539152,445970.0,21915008.0
2013-01-30,20550,20900,20250,20450,355241,448162.0,21915008.0
2013-01-31,20500,20600,20100,20250,236097,443779.0,21915008.0
2013-02-01,20300,20750,20150,20450,326953,448162.0,21915008.0
2013-02-04,20700,20750,20100,20100,286417,440492.0,21915008.0
2013-02-05,20050,20250,19300,19700,339891,431726.0,21915008.0
2013-02-06,19600,20050,19300,19400,460321,425151.0,21915008.0
2013-02-07,19400,20300,19400,19900,477891,436109.0,21915008.0
2013-02-08,20000,20100,17950,18700,1781750,409811.0,21915008.0
2013-02-12,18800,18950,18250,18400,584634,403236.0,21915008.0
2013-02-13,18500,18700,18300,18400,390095,403236.0,21915008.0
2013-02-14,18900,19350,18700,19300,836471,422960.0,21915008.0
2013-02-15,19350,19450,19100,19300,300748,422960.0,21915008.0
2013-02-18,19400,19750,19050,19050,440363,417481.0,21915008.0
2013-02-19,19050,19900,19050,19850,559329,435013.0,21915008.0
2013-02-20,20100,20100,19650,19950,405991,437204.0,21915008.0
2013-02-21,19900,20200,19600,19950,409777,437204.0,21915008.0
2013-02-22,19950,20500,19950,20350,392129,445970.0,21915008.0
2013-02-25,20500,20600,19400,19400,522124,425151.0,21915008.0
2013-02-26,19350,19650,19250,19400,273049,425151.0,21915008.0
2013-02-27,19500,19600,19300,19500,235029,427343.0,21915008.0
2013-02-28,19550,19650,19250,19300,301852,422960.0,21915008.0
2013-03-04,20100,20950,20000,20500,1542724,449258.0,21915008.0
2013-03-05,20750,20800,20300,20400,494029,447066.0,21915008.0
2013-03-06,20650,20700,19850,19850,582474,435013.0,21915008.0
2013-03-07,19200,19550,18950,19050,704680,417481.0,21915008.0
2013-03-08,19300,19350,18950,19000,269839,416385.0,21915008.0
2013-03-11,19000,19200,18450,18700,359295,409811.0,21915008.0
2013-03-12,18800,19500,18800,19000,477570,416385.0,21915008.0
2013-03-13,19000,19200,18850,19000,243866,416385.0,21915008.0
2013-03-14,19150,19150,18700,18800,212811,412002.0,21915008.0
2013-03-15,18900,19650,18900,19250,414153,421864.0,21915008.0
2013-03-18,19350,19400,18550,18550,341634,406523.0,21915008.0
2013-03-19,18650,19050,18600,18850,197814,413098.0,21915008.0
2013-03-20,19100,19950,19050,19500,820184,427343.0,21915008.0
2013-03-21,19850,20200,19550,19550,826525,428438.0,21915008.0
2013-03-22,19450,19650,18850,19000,518744,416385.0,21915008.0
2013-03-25,19150,19600,19050,19500,373629,427343.0,21915008.0
2013-03-26,19600,20100,19400,19450,595296,426247.0,21915008.0
2013-03-27,19550,19600,19100,19150,340143,419672.0,21915008.0
2013-03-28,19200,20200,19200,20200,757555,442683.0,21915008.0
2013-03-29,20300,20750,20000,20000,861643,438300.0,21915008.0
2013-04-01,20350,20450,19950,20100,485745,440492.0,21915008.0
2013-04-02,20350,20450,19200,19400,683320,425151.0,21915008.0
2013-04-03,19500,19600,18850,19000,510317,416385.0,21915008.0
2013-04-04,18850,19300,18400,18800,566043,412002.0,21915008.0
2013-04-05,18850,19100,18050,18100,435315,396662.0,21915008.0
2013-04-08,18050,18450,17650,17700,309844,387896.0,21915008.0
2013-04-09,17500,18100,17050,17300,436426,379130.0,21915008.0
2013-04-10,17350,17550,17150,17400,265128,381321.0,21915008.0
2013-04-11,17800,18300,17600,17800,456191,390087.0,21915008.0
2013-04-12,17800,18100,17250,17300,393031,379130.0,21915008.0
2013-04-15,17350,17550,17100,17500,267722,383513.0,21915008.0
2013-04-16,17300,17450,17050,17050,234568,373651.0,21915008.0
2013-04-17,17300,17550,17200,17300,313632,379130.0,21915008.0
2013-04-18,17250,17600,17250,17250,220715,378034.0,21915008.0
2013-04-19,17250,17450,17150,17200,201527,376938.0,21915008.0
2013-04-22,17150,17250,16450,16500,490607,361598.0,21915008.0
2013-04-23,16650,17000,16250,16900,353636,370364.0,21915008.0
2013-04-24,17000,17300,16850,17150,320975,375842.0,21915008.0
2013-04-25,17100,17350,16950,17050,255224,373651.0,21915008.0
2013-04-26,17150,17850,17050,17400,405660,381321.0,21915008.0
2013-04-29,17400,17500,17050,17050,238539,373651.0,21915008.0
2013-04-30,17150,17600,16950,17400,325153,381321.0,21915008.0
2013-05-02,17300,18000,17300,17750,567837,388991.0,21915008.0
2013-05-03,17850,17900,17450,17600,233272,385704.0,21915008.0
2013-05-06,17750,17900,17400,17400,242415,381321.0,21915008.0
2013-05-07,17650,17950,17450,17850,272514,391183.0,21915008.0
2013-05-08,17900,17950,17650,17700,264490,387896.0,21915008.0
2013-05-09,17800,18150,17350,17600,373133,385704.0,21915008.0
2013-05-10,17550,17750,17200,17300,183391,379130.0,21915008.0
2013-05-13,17250,17400,17000,17000,207378,372555.0,21915008.0
2013-05-14,17500,18250,17300,18050,985886,395566.0,21915008.0
2013-05-15,18050,18200,17650,18000,356324,394470.0,21915008.0
2013-05-16,18200,18400,18050,18250,369455,399949.0,21915008.0
2013-05-20,18400,18750,18300,18350,429527,402140.0,21915008.0
2013-05-21,18550,18600,18200,18400,232815,403236.0,21915008.0
2013-05-22,18500,18500,18100,18250,245720,399949.0,21915008.0
2013-05-23,18100,18350,17800,17800,256497,390087.0,21915008.0
2013-05-24,17900,18400,17800,18400,344246,403236.0,21915008.0
