리더스 기술투자(019570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-02,3256,3281,3054,3189,1673375,73968.0,39033451.0
2016-06-03,3189,3601,3122,3349,3745346,77677.0,39033451.0
2016-06-07,3366,3837,3290,3728,4704270,86459.0,39033451.0
2016-06-08,3635,4039,3366,3593,3961886,83336.0,39033451.0
2016-06-09,3551,3845,3450,3745,2070842,86849.0,39033451.0
2016-06-10,3812,4005,3753,3837,1900064,88996.0,39033451.0
2016-06-13,3795,3955,3795,3812,1041803,88411.0,39033451.0
2016-06-14,3812,3913,3450,3619,1284323,83922.0,39033451.0
2016-06-15,3702,3862,3534,3534,1535481,81970.0,39033451.0
2016-06-16,3685,3753,3366,3619,1443881,83922.0,39033451.0
2016-06-17,3601,3669,3340,3619,1483028,83922.0,39033451.0
2016-06-20,3584,3769,3568,3770,1178099,87435.0,39033451.0
2016-06-21,3786,4207,3769,4208,4988341,100000.0,40000000.0
2016-06-22,3837,4325,3837,4073,2721367,96800.0,40000000.0
2016-06-23,4039,4072,3795,3837,845245,91200.0,40000000.0
2016-06-24,3812,4005,3475,3568,1542218,84800.0,40000000.0
2016-06-27,3534,3736,3189,3677,431376,87400.0,40000000.0
2016-06-28,3669,3837,3601,3762,341223,89400.0,40000000.0
2016-06-29,3761,4485,3719,3871,2648659,92000.0,40000000.0
2016-06-30,3938,4173,3820,4165,1415290,99000.0,40000000.0
2016-07-01,4342,4342,4115,4208,1111274,100000.0,40000000.0
2016-07-04,4258,4510,4064,4511,1326428,107200.0,40000000.0
2016-07-05,4350,4443,4207,4233,1691569,100600.0,40000000.0
2016-07-06,4258,4258,3938,4039,993031,96000.0,40000000.0
2016-07-07,4047,4047,3786,3913,1034668,93000.0,40000000.0
2016-07-08,3845,3946,3694,3938,809225,93600.0,40000000.0
2016-07-11,3946,4005,3753,3871,400679,92000.0,40000000.0
2016-07-12,3803,3862,3618,3711,896228,88200.0,40000000.0
2016-07-13,3702,3753,3424,3518,1582202,83600.0,40000000.0
2016-07-14,3517,4005,3517,3905,1981657,92800.0,40000000.0
2016-07-15,3854,4115,3803,4039,1100937,96000.0,40000000.0
2016-07-18,4056,4207,3997,4174,808643,99200.0,40000000.0
2016-07-19,4182,4232,3997,4039,644348,96000.0,40000000.0
2016-07-20,4047,4199,3837,4123,999669,98000.0,40000000.0
2016-07-21,4207,4291,4047,4208,770279,100000.0,40000000.0
2016-07-22,4207,4232,4039,4191,334064,99600.0,40000000.0
2016-07-25,4207,4224,3988,4039,312419,96000.0,40000000.0
2016-07-26,4098,4123,3828,4048,344278,96200.0,40000000.0
2016-07-27,4047,4173,4005,4048,355691,96200.0,40000000.0
2016-07-28,4157,4173,4005,4165,465206,99000.0,40000000.0
2016-07-29,4157,4215,4005,4149,589455,98600.0,40000000.0
2016-08-01,4325,4359,4098,4292,652158,102000.0,40000000.0
2016-08-02,4342,4417,4157,4283,547774,101800.0,40000000.0
2016-08-03,4215,4325,4148,4300,424147,102200.0,40000000.0
2016-08-04,4300,4417,4266,4300,375807,102200.0,40000000.0
2016-08-05,4392,4409,4182,4266,452483,101400.0,40000000.0
2016-08-08,4359,4359,4022,4292,637328,102000.0,40000000.0
2016-08-09,4199,4207,4089,4182,272316,99400.0,40000000.0
2016-08-10,4165,4173,4030,4081,327537,97000.0,40000000.0
2016-08-11,4047,4291,3971,4275,704574,101600.0,40000000.0
2016-08-12,4274,4308,4148,4258,491119,101200.0,40000000.0
2016-08-16,4224,4291,4182,4292,301615,102000.0,40000000.0
2016-08-17,4283,4291,4157,4266,213147,101400.0,40000000.0
2016-08-18,4157,4308,4148,4174,134999,99200.0,40000000.0
2016-08-19,4241,4258,3997,4191,287317,99600.0,40000000.0
2016-08-22,4249,4249,4081,4140,283364,98400.0,40000000.0
2016-08-23,4106,4190,3862,4022,350955,95600.0,40000000.0
2016-08-24,4089,4089,3786,4031,486591,95800.0,40000000.0
2016-08-25,4039,4215,3963,4149,591491,98600.0,40000000.0
2016-08-26,4106,4190,4030,4123,356701,98000.0,40000000.0
2016-08-29,4173,4173,3988,3989,395539,94800.0,40000000.0
2016-08-30,4089,4106,3921,4022,306321,95600.0,40000000.0
2016-08-31,4030,4106,3879,4039,265275,96000.0,40000000.0
2016-09-01,4106,4106,3870,4039,195536,96000.0,40000000.0
2016-09-02,4081,4089,3955,4065,190317,96600.0,40000000.0
2016-09-05,4064,4064,3929,4039,100178,96000.0,40000000.0
2016-09-06,4047,4047,3921,3989,112501,94800.0,40000000.0
2016-09-07,3946,4333,3896,4250,1048467,101000.0,40000000.0
2016-09-08,4249,4375,4215,4376,779835,104000.0,40000000.0
2016-09-09,4443,4443,4249,4376,284135,104000.0,40000000.0
2016-09-12,4333,4417,4098,4367,349495,103800.0,40000000.0
2016-09-13,4426,4863,4325,4460,1504133,106000.0,40000000.0
2016-09-19,4451,4712,4409,4468,531008,106200.0,40000000.0
2016-09-20,4527,4603,4451,4460,288074,106000.0,40000000.0
2016-09-21,4426,4443,4232,4376,442598,104000.0,40000000.0
2016-09-22,4359,4367,4199,4351,566185,103400.0,40000000.0
2016-09-23,4283,4392,4249,4325,349764,102800.0,40000000.0
2016-09-26,4325,4325,4115,4233,501569,100600.0,40000000.0
2016-09-27,4232,4316,4089,4191,258614,99600.0,40000000.0
2016-09-28,4207,4375,4081,4123,537361,98000.0,40000000.0
2016-09-29,4199,4241,4005,4123,253967,98000.0,40000000.0
2016-09-30,3963,4056,3887,3955,420769,94000.0,40000000.0
2016-10-04,3955,4039,3887,3997,166546,95000.0,40000000.0
2016-10-05,3921,4030,3828,3930,287696,93400.0,40000000.0
2016-10-06,3963,3988,3887,3930,240536,93400.0,40000000.0
2016-10-07,4030,4274,3913,4048,793991,96200.0,40000000.0
2016-10-10,4232,4232,4039,4191,369247,99600.0,40000000.0
2016-10-11,4258,4266,4081,4165,271223,99000.0,40000000.0
2016-10-12,4274,4274,4123,4165,194494,99000.0,40000000.0
2016-10-13,4207,4266,3971,4048,218774,96200.0,40000000.0
2016-10-14,4089,4241,3870,4241,462395,100800.0,40000000.0
2016-10-17,4249,4249,4022,4065,292684,96600.0,40000000.0
2016-10-18,4106,4375,3870,4073,566091,96800.0,40000000.0
2016-10-19,4039,4115,3955,3997,116664,95000.0,40000000.0
2016-10-20,3946,4148,3854,4090,220477,97200.0,40000000.0
2016-10-21,4115,4140,3921,4081,255114,97000.0,40000000.0
2016-10-24,3955,4072,3938,3955,144561,94000.0,40000000.0
2016-10-25,3938,4030,3870,3888,83751,92400.0,40000000.0
2016-10-26,3870,3887,3702,3703,341823,88000.0,40000000.0
2016-10-27,3702,3997,3618,3879,152726,92200.0,40000000.0
2016-10-28,3837,3862,3778,3787,161293,90000.0,40000000.0
2016-10-31,3879,4207,3711,3753,197347,89200.0,40000000.0
2016-11-01,3635,4258,3635,4208,1002016,100000.0,40000000.0
2016-11-02,4215,4359,4115,4115,857796,97800.0,40000000.0
2016-11-03,4115,4342,4056,4182,344554,99400.0,40000000.0
2016-11-04,4182,4544,4165,4410,919272,104800.0,40000000.0
2016-11-07,4535,4586,4325,4426,415552,105200.0,40000000.0
2016-11-08,4510,4510,4165,4283,409300,101800.0,40000000.0
2016-11-09,4283,4493,4039,4376,893983,104000.0,40000000.0
2016-11-10,4291,4485,4258,4485,514011,106600.0,40000000.0
2016-11-11,4468,4712,4367,4544,1309615,108000.0,40000000.0
2016-11-14,4518,4586,4460,4553,738892,108200.0,40000000.0
2016-11-15,4552,5007,4409,4544,1165397,108000.0,40000000.0
2016-11-16,4527,4577,4367,4502,586976,107000.0,40000000.0
2016-11-17,4561,4628,4443,4519,237950,107400.0,40000000.0
2016-11-18,4535,4535,4367,4460,174375,106000.0,40000000.0
2016-11-21,4417,4460,4249,4359,200430,103600.0,40000000.0
2016-11-22,4426,4426,4215,4359,246935,103600.0,40000000.0
2016-11-23,4258,4359,4207,4359,139083,103600.0,40000000.0
2016-11-24,4375,4552,4291,4544,621150,108000.0,40000000.0
2016-11-25,4544,4569,4123,4359,1017316,103600.0,40000000.0
2016-11-28,4215,4443,4047,4065,960613,96600.0,40000000.0
2016-11-29,4064,4072,3366,3433,2923101,81600.0,40000000.0
2016-11-30,3424,3542,3248,3442,1019641,81800.0,40000000.0
2016-12-01,3357,3568,3290,3568,1190759,84800.0,40000000.0
2016-12-02,3568,3921,3534,3837,975609,91200.0,40000000.0
2016-12-05,3812,3887,3669,3820,281341,90800.0,40000000.0
2016-12-06,3955,3955,3753,3820,160681,90800.0,40000000.0
2016-12-07,3820,3929,3669,3871,420339,92000.0,40000000.0
2016-12-08,4005,4039,3702,3795,748382,90200.0,40000000.0
2016-12-09,3845,3879,3618,3863,571927,91800.0,40000000.0
2016-12-12,3795,3862,3610,3736,553425,88800.0,40000000.0
2016-12-13,3702,3988,3652,3964,698444,94200.0,40000000.0
2016-12-14,3963,4359,3963,4165,1769463,99000.0,40000000.0
2016-12-15,4047,4098,3921,3964,1037739,94200.0,40000000.0
2016-12-16,3971,4283,3971,4283,899824,101800.0,40000000.0
2016-12-19,4283,4485,4207,4309,785020,102400.0,40000000.0
2016-12-20,4308,4375,4224,4309,251464,102400.0,40000000.0
2016-12-21,4308,4384,4047,4208,378674,100000.0,40000000.0
2016-12-22,4199,4199,3938,3955,608745,94000.0,40000000.0
2016-12-23,3938,4014,3702,3947,338335,93800.0,40000000.0
2016-12-26,3938,3938,3702,3863,247658,91800.0,40000000.0
2016-12-27,3761,3828,3551,3610,550519,85800.0,40000000.0
2016-12-28,3610,3795,3593,3703,182095,88000.0,40000000.0
2016-12-29,3744,3753,3534,3635,223282,86400.0,40000000.0
2017-01-02,3542,3736,3534,3703,161705,88000.0,40000000.0
2017-01-03,3702,3904,3652,3820,183310,90800.0,40000000.0
2017-01-04,3854,3862,3694,3837,163033,91200.0,40000000.0
2017-01-05,3786,4039,3744,3879,448948,92200.0,40000000.0
2017-01-06,3946,4123,3887,4022,441784,95600.0,40000000.0
2017-01-09,4056,4173,4014,4039,813585,96000.0,40000000.0
2017-01-10,4115,4207,3845,4149,1000770,98600.0,40000000.0
2017-01-11,4148,4207,4005,4056,504778,96400.0,40000000.0
2017-01-12,4115,4131,3988,4081,214147,97000.0,40000000.0
2017-01-13,3971,4106,3904,3930,247315,93400.0,40000000.0
2017-01-16,4039,4047,3753,3871,233939,92000.0,40000000.0
2017-01-17,3828,3828,3660,3677,269744,87400.0,40000000.0
2017-01-18,3702,4039,3660,3778,247687,89800.0,40000000.0
2017-01-19,3837,3837,3711,3778,95827,89800.0,40000000.0
2017-01-20,3913,3913,2650,2676,4121295,63600.0,40000000.0
2017-01-23,2802,3079,2760,2802,3618865,66600.0,40000000.0
2017-01-24,2844,2844,2356,2407,2805136,57200.0,40000000.0
2017-01-25,2482,2490,2179,2272,2245134,54000.0,40000000.0
2017-01-26,2288,2499,2238,2348,1385639,55800.0,40000000.0
2017-01-31,2406,2406,2162,2297,598839,54600.0,40000000.0
2017-02-01,2297,2440,2238,2356,404010,56000.0,40000000.0
2017-02-02,2415,2415,2187,2238,443002,53200.0,40000000.0
2017-02-03,2154,2288,1960,2028,492421,48200.0,40000000.0
2017-02-06,2028,2129,1985,2053,272667,48800.0,40000000.0
2017-02-07,2120,2120,1994,2053,133562,48800.0,40000000.0
2017-02-08,2036,2086,2002,2003,191272,47600.0,40000000.0
2017-02-09,1977,2600,1969,2188,10916176,52000.0,40000000.0
2017-02-10,2137,2162,2002,2045,1014499,48600.0,40000000.0
2017-02-13,2053,2145,1977,2045,458395,48600.0,40000000.0
2017-02-14,2036,2061,1969,1986,365207,47200.0,40000000.0
2017-02-15,1985,2179,1952,2020,1044518,48000.0,40000000.0
2017-02-16,2002,2086,2002,2053,457494,48800.0,40000000.0
2017-02-17,2078,2078,1952,2020,353095,48000.0,40000000.0
2017-02-20,2002,2011,1918,1952,417390,46400.0,40000000.0
2017-02-21,1977,2137,1935,1944,1034516,46200.0,40000000.0
2017-02-22,1935,1994,1901,1935,315852,46000.0,40000000.0
2017-02-23,1918,1969,1910,1910,428294,45400.0,40000000.0
2017-02-24,1918,1935,1725,1818,902373,43200.0,40000000.0
2017-02-27,1817,1842,1708,1717,362062,40800.0,40000000.0
2017-02-28,1725,2103,1683,1809,5709764,43000.0,40000000.0
2017-03-02,1809,1842,1725,1835,1128165,43600.0,40000000.0
2017-03-03,1884,2070,1800,1877,3698756,44600.0,40000000.0
2017-03-06,1826,1876,1800,1851,465724,44000.0,40000000.0
2017-03-07,1876,1952,1834,1910,1150035,45400.0,40000000.0
2017-03-08,1910,1910,1834,1877,660461,44600.0,40000000.0
2017-03-09,1851,1876,1826,1851,919694,44000.0,40000000.0
2017-03-10,1842,2019,1767,1927,2439293,45800.0,40000000.0
2017-03-13,1943,2044,1910,1944,1571728,46200.0,40000000.0
2017-03-14,1960,2263,1952,2087,9143115,49600.0,40000000.0
2017-03-15,2129,2171,2019,2053,1494372,48800.0,40000000.0
2017-03-16,2061,2129,2036,2087,840914,49600.0,40000000.0
2017-03-17,2103,2137,2036,2053,546111,48800.0,40000000.0
2017-03-20,2028,2044,1910,1927,825683,45800.0,40000000.0
2017-03-21,1927,1952,1733,1750,1415448,41600.0,40000000.0
2017-03-22,1733,1767,1683,1734,667589,41200.0,40000000.0
2017-03-23,1767,1800,1741,1759,397765,41800.0,40000000.0
2017-03-24,1725,1767,1725,1750,250564,41600.0,40000000.0
2017-03-27,1733,1758,1676,1683,556415,40000.0,40000000.0
2017-03-28,1677,1683,1499,1580,1124829,37560.0,40000000.0
2017-03-29,1649,1859,1637,1681,3153224,39960.0,40000000.0
2017-03-30,1683,1699,1590,1590,783600,37800.0,40000000.0
2017-03-31,1598,1666,1565,1582,417014,37600.0,40000000.0
2017-04-03,1582,1582,1518,1557,543490,37000.0,40000000.0
2017-04-04,1563,1699,1548,1599,1512856,38000.0,40000000.0
2017-04-05,1619,1649,1582,1596,683963,37920.0,40000000.0
2017-04-06,1605,1640,1550,1565,436742,37200.0,40000000.0
2017-04-07,1555,1592,1555,1558,131917,37040.0,40000000.0
2017-04-10,1556,1578,1511,1513,346545,35960.0,40000000.0
2017-04-11,1519,1529,1479,1489,337083,35400.0,40000000.0
2017-04-12,1477,1501,1418,1447,334036,34400.0,40000000.0
2017-04-13,1447,1462,1422,1431,244755,34000.0,40000000.0
2017-04-14,1430,1556,1430,1456,423363,34600.0,40000000.0
2017-04-17,1455,1548,1452,1505,306659,35760.0,40000000.0
2017-04-18,1506,1546,1491,1523,357484,36200.0,40000000.0
2017-04-19,1565,1637,1521,1590,451948,37800.0,40000000.0
2017-04-20,1614,1614,1518,1523,428935,36200.0,40000000.0
2017-04-21,1523,1548,1511,1528,147163,36320.0,40000000.0
2017-04-24,1534,1534,1427,1454,197714,34560.0,40000000.0
2017-04-25,1479,1548,1455,1468,357020,34880.0,40000000.0
2017-04-26,1509,1509,1445,1464,239981,34800.0,40000000.0
2017-04-27,1455,1481,1423,1464,214421,34800.0,40000000.0
2017-04-28,1452,1472,1430,1446,149814,34360.0,40000000.0
2017-05-02,1464,1477,1407,1444,371848,34320.0,40000000.0
2017-05-04,1438,1444,1376,1388,414325,33000.0,40000000.0
2017-05-08,1400,1403,1380,1394,194799,33120.0,40000000.0
2017-05-10,1393,1393,1129,1155,2418262,27440.0,40000000.0
2017-05-11,1162,1277,1147,1212,1486525,28800.0,40000000.0
2017-05-12,1220,1220,1161,1188,651302,28240.0,40000000.0
2017-05-15,1188,1460,1186,1200,3753719,28520.0,40000000.0
2017-05-16,0,0,0,1200,0,28520.0,40000000.0
2017-05-17,0,0,0,1200,0,,
2017-05-18,0,0,0,1200,0,,
2017-05-19,0,0,0,1200,0,,
2017-05-22,0,0,0,1200,0,,
2017-05-23,0,0,0,1200,0,,
2017-05-24,0,0,0,1200,0,,
2017-05-25,0,0,0,1200,0,,
2017-05-26,0,0,0,1200,0,,
2017-05-29,0,0,0,1200,0,,
2017-05-30,0,0,0,1200,0,,
2017-05-31,0,0,0,1200,0,,
2017-06-01,0,0,0,1200,0,,
2017-06-02,0,0,0,1200,0,,
2017-06-05,0,0,0,1200,0,,
2017-06-07,0,0,0,1200,0,,
2017-06-08,0,0,0,1200,0,,
2017-06-09,0,0,0,1200,0,,
2017-06-12,0,0,0,1200,0,,
2017-06-13,0,0,0,1200,0,,
2017-06-14,0,0,0,1200,0,,
2017-06-15,0,0,0,1200,0,,
2017-06-16,0,0,0,1200,0,,
2017-06-19,0,0,0,1200,0,,
2017-06-20,0,0,0,1200,0,,
2017-06-21,0,0,0,1200,0,,
2017-06-22,0,0,0,1200,0,,
2017-06-23,0,0,0,1200,0,,
2017-06-26,0,0,0,1200,0,,
2017-06-27,0,0,0,1200,0,,
2017-06-28,0,0,0,1200,0,,
2017-06-29,0,0,0,1200,0,,
2017-06-30,0,0,0,1200,0,,
2017-07-03,0,0,0,1200,0,,
2017-07-04,0,0,0,1200,0,,
2017-07-05,0,0,0,1200,0,,
2017-07-06,0,0,0,1200,0,,
2017-07-07,1200,1200,870,918,24316677,36720.0,40000000.0
2017-07-10,902,924,812,826,7094876,33040.0,40000000.0
2017-07-11,835,1070,810,1070,57982511,42800.0,40000000.0
2017-07-12,1055,1105,908,941,21754480,37640.0,40000000.0
2017-07-13,923,1120,900,1020,31309276,40800.0,40000000.0
2017-07-14,1075,1110,982,997,9984285,39880.0,40000000.0
2017-07-17,1000,1005,932,954,5330341,38160.0,40000000.0
2017-07-18,944,1020,930,950,8089853,38000.0,40000000.0
2017-07-19,956,987,908,921,4652027,36840.0,40000000.0
2017-07-20,917,934,880,897,3142564,35880.0,40000000.0
2017-07-21,907,908,865,884,2780456,35360.0,40000000.0
2017-07-24,915,1060,913,950,30198801,38000.0,40000000.0
2017-07-25,951,954,894,901,5054073,36040.0,40000000.0
2017-07-26,905,921,866,870,2968162,34800.0,40000000.0
2017-07-27,867,885,828,877,2394580,35080.0,40000000.0
2017-07-28,872,915,818,828,3628300,33120.0,40000000.0
2017-07-31,785,810,770,785,1814247,31400.0,40000000.0
2017-08-01,793,869,761,805,4849996,32200.0,40000000.0
2017-08-02,806,844,796,807,2712405,32280.0,40000000.0
2017-08-03,807,820,780,784,1114558,31360.0,40000000.0
2017-08-04,787,798,774,782,641142,31280.0,40000000.0
2017-08-07,784,828,779,828,2319455,33120.0,40000000.0
2017-08-08,840,865,801,809,6175908,32360.0,40000000.0
2017-08-09,812,818,787,794,1018102,31760.0,40000000.0
2017-08-10,794,803,774,782,971566,31280.0,40000000.0
2017-08-11,775,778,757,759,615285,30360.0,40000000.0
2017-08-14,768,768,713,720,967169,28800.0,40000000.0
2017-08-16,721,725,608,616,3806585,24640.0,40000000.0
2017-08-17,639,785,633,740,22485027,29600.0,40000000.0
2017-08-18,739,770,693,715,8451578,28600.0,40000000.0
2017-08-21,700,722,694,703,1463378,28120.0,40000000.0
2017-08-22,703,716,698,702,952627,28080.0,40000000.0
2017-08-23,700,715,691,701,811150,28040.0,40000000.0
2017-08-24,705,714,693,694,586986,27760.0,40000000.0
2017-08-25,702,745,695,709,4146430,28360.0,40000000.0
2017-08-28,717,720,702,706,802724,28240.0,40000000.0
2017-08-29,706,716,688,690,798424,27600.0,40000000.0
2017-08-30,691,712,691,707,985882,28280.0,40000000.0
2017-08-31,715,715,698,703,514920,28120.0,40000000.0
2017-09-01,709,709,685,691,848058,27640.0,40000000.0
2017-09-04,674,690,669,670,616695,26800.0,40000000.0
2017-09-05,680,680,647,654,975088,26160.0,40000000.0
2017-09-06,651,664,642,642,526832,25680.0,40000000.0
2017-09-07,644,658,641,644,683585,25760.0,40000000.0
2017-09-08,655,655,625,633,848445,25320.0,40000000.0
2017-09-11,633,641,615,619,1184938,24760.0,40000000.0
2017-09-12,637,637,619,624,750412,24960.0,40000000.0
2017-09-13,626,635,601,603,1292552,24120.0,40000000.0
2017-09-14,603,630,600,601,907317,24040.0,40000000.0
2017-09-15,601,609,541,579,1687112,23160.0,40000000.0
2017-09-18,579,608,575,581,1156776,23240.0,40000000.0
2017-09-19,589,638,589,598,1905059,23920.0,40000000.0
2017-09-20,600,614,559,572,675749,22880.0,40000000.0
2017-09-21,578,724,565,660,15930035,26400.0,40000000.0
2017-09-22,645,770,615,703,18549052,28120.0,40000000.0
2017-09-25,706,738,652,677,9008087,27080.0,40000000.0
2017-09-26,690,690,591,596,4699749,23840.0,40000000.0
2017-09-27,590,605,566,567,2714956,22680.0,40000000.0
2017-09-28,553,621,550,571,4213916,22840.0,40000000.0
2017-09-29,555,596,550,577,2516837,23080.0,40000000.0
2017-10-10,585,597,580,585,1300776,23400.0,40000000.0
2017-10-11,590,593,580,590,1119113,23600.0,40000000.0
2017-10-12,593,652,585,602,3626897,24080.0,40000000.0
2017-10-13,603,614,594,595,1060446,23800.0,40000000.0
2017-10-16,587,601,582,588,623532,23520.0,40000000.0
2017-10-17,577,615,577,594,1274664,23760.0,40000000.0
2017-10-18,593,593,581,586,1011436,23440.0,40000000.0
2017-10-19,587,625,575,581,2487457,23240.0,40000000.0
2017-10-20,589,598,574,582,1073455,23280.0,40000000.0
2017-10-23,583,611,582,588,1235287,23520.0,40000000.0
2017-10-24,588,607,588,606,709816,24240.0,40000000.0
2017-10-25,615,618,591,596,1055253,23840.0,40000000.0
2017-10-26,596,605,546,580,1590476,23200.0,40000000.0
2017-10-27,573,595,573,588,733103,23520.0,40000000.0
2017-10-30,589,601,580,592,875998,23680.0,40000000.0
2017-10-31,585,599,583,590,761960,23600.0,40000000.0
2017-11-01,591,618,586,610,2367683,24400.0,40000000.0
2017-11-02,620,642,611,629,2966232,25160.0,40000000.0
2017-11-03,660,799,635,717,29686610,28680.0,40000000.0
2017-11-06,708,711,670,681,3338083,27240.0,40000000.0
2017-11-07,692,783,688,744,12217130,29760.0,40000000.0
2017-11-08,751,760,718,750,3272305,30000.0,40000000.0
2017-11-09,752,754,711,711,1971209,28440.0,40000000.0
2017-11-10,730,730,706,725,1324093,29000.0,40000000.0
2017-11-13,736,736,716,724,1046521,28960.0,40000000.0
2017-11-14,720,761,720,761,1994460,30440.0,40000000.0
2017-11-15,761,775,732,738,1457793,29520.0,40000000.0
2017-11-16,748,767,725,746,1664405,29840.0,40000000.0
2017-11-17,752,783,737,760,2538094,30400.0,40000000.0
2017-11-20,773,890,760,864,10156752,34560.0,40000000.0
2017-11-21,883,884,831,842,1840218,33680.0,40000000.0
2017-11-22,855,860,814,828,1780734,33120.0,40000000.0
2017-11-23,830,830,784,801,1914727,32040.0,40000000.0
2017-11-24,801,813,755,761,1907020,30440.0,40000000.0
2017-11-27,762,790,748,752,1541104,30080.0,40000000.0
2017-11-28,756,779,745,750,1124290,30000.0,40000000.0
2017-11-29,750,760,724,740,990368,29600.0,40000000.0
2017-11-30,748,750,705,710,1054306,28400.0,40000000.0
2017-12-01,718,727,690,710,1270148,28400.0,40000000.0
2017-12-04,725,725,689,713,936794,28520.0,40000000.0
2017-12-05,718,718,697,700,642862,28000.0,40000000.0
2017-12-06,697,707,685,699,771101,27960.0,40000000.0
2017-12-07,704,704,650,659,1101641,26360.0,40000000.0
2017-12-08,659,700,648,657,1010016,26280.0,40000000.0
2017-12-11,652,665,634,656,581921,26240.0,40000000.0
2017-12-12,660,665,631,662,718771,26480.0,40000000.0
2017-12-13,662,670,655,661,673093,26440.0,40000000.0
2017-12-14,658,710,656,677,734523,27080.0,40000000.0
2017-12-15,677,682,657,672,964906,26880.0,40000000.0
