컴투스(078340),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-08-16,140300,143800,137500,142700,71537,1836038.0,12866420.0
2018-08-17,143500,145600,141500,142100,81352,1828318.0,12866420.0
2018-08-20,142100,145000,141900,142500,46980,1833465.0,12866420.0
2018-08-21,143500,151500,143500,151100,114610,1944116.0,12866420.0
2018-08-22,149800,153000,146800,146800,90571,1888790.0,12866420.0
2018-08-23,147100,150500,147100,150000,54938,1929963.0,12866420.0
2018-08-24,148200,154000,148200,153700,64250,1977569.0,12866420.0
2018-08-27,153500,155900,153000,154800,68901,1991722.0,12866420.0
2018-08-28,154900,154900,148400,149100,118986,1918383.0,12866420.0
2018-08-29,149400,150300,144900,147300,101083,1895224.0,12866420.0
2018-08-30,147900,149100,146200,146500,65513,1884931.0,12866420.0
2018-08-31,148000,158000,147200,155900,191687,2005875.0,12866420.0
2018-09-03,156000,160000,154300,156000,102313,2007162.0,12866420.0
2018-09-04,158100,159900,156400,159000,70093,2045761.0,12866420.0
2018-09-05,159000,159000,151500,152500,93012,1962129.0,12866420.0
2018-09-06,152500,153000,148900,151000,72151,1942829.0,12866420.0
2018-09-07,151000,153400,147300,148100,84383,1905517.0,12866420.0
2018-09-10,147000,151600,146200,150800,51156,1940256.0,12866420.0
2018-09-11,151100,153300,149600,153300,42488,1972422.0,12866420.0
2018-09-12,153300,155300,148900,153500,68807,1974995.0,12866420.0
2018-09-13,153500,154000,150400,150600,77117,1937683.0,12866420.0
2018-09-14,150200,151800,143100,144300,154177,1856624.0,12866420.0
2018-09-17,144300,145900,143900,145900,66820,1877211.0,12866420.0
2018-09-18,144900,147700,144600,144800,61314,1863058.0,12866420.0
2018-09-19,145500,151400,145500,150300,97728,1933823.0,12866420.0
2018-09-20,150500,154500,148800,151800,67553,1953123.0,12866420.0
2018-09-21,153600,155400,152600,154900,63255,1993008.0,12866420.0
2018-09-27,154300,154900,145600,146400,132406,1883644.0,12866420.0
2018-09-28,146000,147700,143600,146600,94965,1886217.0,12866420.0
2018-10-01,147300,150200,145400,145600,68377,1873351.0,12866420.0
2018-10-02,145700,153800,145700,151600,166391,1950549.0,12866420.0
2018-10-04,151700,152600,146000,149100,106114,1918383.0,12866420.0
2018-10-05,149000,151600,147500,148500,67710,1910663.0,12866420.0
2018-10-08,148400,151300,146100,148300,66018,1908090.0,12866420.0
2018-10-10,148000,149300,139100,142600,198338,1834751.0,12866420.0
2018-10-11,138000,144400,137500,138100,156986,1776853.0,12866420.0
2018-10-12,138100,145900,138100,145200,112255,1868204.0,12866420.0
2018-10-15,148400,149000,139200,139900,117054,1800012.0,12866420.0
2018-10-16,141800,146900,138000,139000,107809,1788432.0,12866420.0
2018-10-17,141400,144100,139100,142500,101823,1833465.0,12866420.0
2018-10-18,143400,145300,141600,142500,63866,1833465.0,12866420.0
2018-10-19,141900,149900,141700,147000,137198,1891364.0,12866420.0
2018-10-22,146100,151500,144000,151000,124897,1942829.0,12866420.0
2018-10-23,149000,150000,146800,147500,79746,1897797.0,12866420.0
2018-10-24,148100,149900,141100,143000,94507,1839898.0,12866420.0
2018-10-25,139300,142900,137900,140700,89024,1810305.0,12866420.0
2018-10-26,142000,142900,135900,137000,94557,1762700.0,12866420.0
2018-10-29,136400,138600,126200,128700,178067,1655908.0,12866420.0
2018-10-30,125900,132300,125900,130200,112895,1675208.0,12866420.0
2018-10-31,130100,130800,127700,128100,73260,1648188.0,12866420.0
2018-11-01,128300,128700,121700,121900,144257,1568417.0,12866420.0
2018-11-02,123100,132800,123000,132500,136836,1704801.0,12866420.0
2018-11-05,134000,138400,130600,138400,124977,1780713.0,12866420.0
2018-11-06,138100,141100,135500,138700,73270,1784572.0,12866420.0
2018-11-07,134300,138500,122100,122300,518985,1573563.0,12866420.0
2018-11-08,123800,126800,117500,125000,286477,1608302.0,12866420.0
2018-11-09,126000,128100,125100,125700,143374,1617309.0,12866420.0
2018-11-12,124100,129600,124100,126400,136302,1626315.0,12866420.0
2018-11-13,124700,126100,119300,125800,108251,1618596.0,12866420.0
2018-11-14,125000,125800,120100,121300,168461,1560697.0,12866420.0
2018-11-15,126100,128700,124400,128400,148103,1652048.0,12866420.0
2018-11-16,129300,131600,128600,128700,97661,1655908.0,12866420.0
2018-11-19,130900,136600,130900,135700,138518,1745973.0,12866420.0
2018-11-20,133400,134500,131300,132500,66416,1704801.0,12866420.0
2018-11-21,131000,133200,129200,132500,62574,1704801.0,12866420.0
2018-11-22,132500,133700,130500,131800,45431,1695794.0,12866420.0
2018-11-23,131400,136200,131400,133600,51111,1718954.0,12866420.0
2018-11-26,132200,136200,132200,134200,42425,1726674.0,12866420.0
2018-11-27,134200,140000,132200,139700,96668,1797439.0,12866420.0
2018-11-28,139400,140400,137600,140100,70851,1802585.0,12866420.0
2018-11-29,143500,143500,138500,139100,54587,1789719.0,12866420.0
2018-11-30,138900,143000,137700,141000,60277,1814165.0,12866420.0
2018-12-03,143200,145000,142400,145000,72243,1865631.0,12866420.0
2018-12-04,144500,144500,140100,141100,56231,1815452.0,12866420.0
2018-12-05,139000,144000,138100,139400,85881,1793579.0,12866420.0
2018-12-06,138300,141800,136700,138100,56443,1776853.0,12866420.0
2018-12-07,140000,144800,140000,143000,69041,1839898.0,12866420.0
2018-12-10,140800,144200,139500,141600,74442,1821885.0,12866420.0
2018-12-11,141000,141300,129000,133500,227095,1717667.0,12866420.0
2018-12-12,134900,137800,134100,135900,87334,1748546.0,12866420.0
2018-12-13,136000,137800,135200,137700,108583,1771706.0,12866420.0
2018-12-14,134500,135100,122300,123800,420179,1592863.0,12866420.0
2018-12-17,122600,124900,118200,124000,189753,1595436.0,12866420.0
2018-12-18,121000,123600,119700,121700,99256,1565843.0,12866420.0
2018-12-19,123300,131800,121100,131000,126965,1685501.0,12866420.0
2018-12-20,127200,131400,125100,129600,101281,1667488.0,12866420.0
2018-12-21,129000,133600,128400,132300,86985,1702227.0,12866420.0
2018-12-24,132100,133700,129300,132000,86080,1698367.0,12866420.0
2018-12-26,129000,132700,128100,132500,91204,1704801.0,12866420.0
2018-12-27,133600,133800,128500,130600,90889,1680354.0,12866420.0
2018-12-28,130800,131000,128000,129000,44211,1659768.0,12866420.0
2019-01-02,129000,129100,124900,125000,83280,1608302.0,12866420.0
2019-01-03,124500,129500,123100,123100,82458,1583856.0,12866420.0
2019-01-04,122800,126900,122800,125100,61832,1609589.0,12866420.0
2019-01-07,127000,127100,123100,125300,83895,1612162.0,12866420.0
2019-01-08,122600,125400,121700,121900,68510,1568417.0,12866420.0
2019-01-09,121900,124100,120400,121700,124199,1565843.0,12866420.0
2019-01-10,121000,122000,114100,115000,314859,1479638.0,12866420.0
2019-01-11,114800,116400,113200,113900,159608,1465485.0,12866420.0
2019-01-14,113500,114800,107900,108400,230596,1394720.0,12866420.0
2019-01-15,109100,112700,108600,111800,129564,1438466.0,12866420.0
2019-01-16,112000,113000,111500,111500,82000,1434606.0,12866420.0
2019-01-17,111300,112400,109100,109600,89008,1410160.0,12866420.0
2019-01-18,110000,114100,110000,113800,89707,1464199.0,12866420.0
2019-01-21,114100,114300,111200,111500,74619,1434606.0,12866420.0
2019-01-22,111500,112100,109200,111300,45354,1432033.0,12866420.0
2019-01-23,111700,112300,110200,110700,41134,1424313.0,12866420.0
2019-01-24,110700,110700,109000,109300,90027,1406300.0,12866420.0
2019-01-25,109300,112100,108700,110700,77551,1424313.0,12866420.0
2019-01-28,111500,113000,110500,112200,60811,1443612.0,12866420.0
2019-01-29,111800,112000,109500,110100,89195,1416593.0,12866420.0
2019-01-30,110100,111900,109300,110900,55845,1426886.0,12866420.0
2019-01-31,112300,114900,111300,114600,134600,1474492.0,12866420.0
2019-02-01,114600,114600,112100,112900,69782,1452619.0,12866420.0
2019-02-07,114300,115000,112900,114800,65920,1477065.0,12866420.0
2019-02-08,114100,123900,114100,122500,320969,1576136.0,12866420.0
2019-02-11,123100,124200,119000,120200,175036,1546544.0,12866420.0
2019-02-12,120000,120900,118200,118900,56701,1529817.0,12866420.0
2019-02-13,119800,122600,119000,120800,76806,1554264.0,12866420.0
2019-02-14,121000,123400,119700,122400,107866,1574850.0,12866420.0
2019-02-15,122500,124200,119700,119800,92411,1541397.0,12866420.0
2019-02-18,120900,123600,120100,122900,69597,1581283.0,12866420.0
2019-02-19,120700,121600,117500,119800,107541,1541397.0,12866420.0
2019-02-20,120000,123000,120000,122500,56732,1576136.0,12866420.0
2019-02-21,122600,123400,120200,121400,65254,1561983.0,12866420.0
2019-02-22,121900,122900,121100,122300,63562,1573563.0,12866420.0
2019-02-25,123400,125000,120000,121900,79038,1568417.0,12866420.0
2019-02-26,122400,123800,120500,121500,55057,1563270.0,12866420.0
2019-02-27,121500,122800,121100,122400,54397,1574850.0,12866420.0
2019-02-28,122400,125000,121800,121800,118373,1567130.0,12866420.0
2019-03-04,122500,123900,114800,116500,317418,1498938.0,12866420.0
2019-03-05,115000,118900,115000,117200,110799,1507944.0,12866420.0
2019-03-06,117200,119200,116300,118000,91729,1518238.0,12866420.0
2019-03-07,117000,117900,110700,111700,292173,1437179.0,12866420.0
2019-03-08,112500,114700,110600,114500,131277,1473205.0,12866420.0
2019-03-11,112500,112500,108600,109800,206716,1412733.0,12866420.0
2019-03-12,111200,111900,110400,110600,91417,1423026.0,12866420.0
2019-03-13,107600,108500,100700,102200,444788,1314948.0,12866420.0
2019-03-14,102500,105100,102500,102800,185961,1322668.0,12866420.0
2019-03-15,103000,105000,102300,103800,99788,1335534.0,12866420.0
2019-03-18,104300,104900,100900,104700,67946,1347114.0,12866420.0
2019-03-19,103600,105000,101800,102400,113008,1317521.0,12866420.0
2019-03-20,103100,103100,100500,102400,69323,1317521.0,12866420.0
2019-03-21,102100,104200,101900,103500,62195,1331674.0,12866420.0
2019-03-22,103500,104300,102400,102500,55478,1318808.0,12866420.0
2019-03-25,101700,103000,99900,100000,72535,1286642.0,12866420.0
2019-03-26,101000,103600,100000,102900,79737,1323955.0,12866420.0
2019-03-27,102100,103600,101800,103100,50507,1326528.0,12866420.0
2019-03-28,103100,104400,101800,102800,57086,1322668.0,12866420.0
2019-03-29,103400,104400,102800,104400,45454,1343254.0,12866420.0
2019-04-01,104800,106000,104700,104700,58866,1347114.0,12866420.0
2019-04-02,105300,107200,105100,106000,64237,1363841.0,12866420.0
2019-04-03,107700,107800,105600,106400,72922,1368987.0,12866420.0
2019-04-04,106500,106900,103800,104700,91551,1347114.0,12866420.0
2019-04-05,105400,107300,104700,105900,80993,1362554.0,12866420.0
2019-04-08,106500,106500,102700,104000,84214,1338108.0,12866420.0
2019-04-09,104000,105400,103200,103500,67356,1331674.0,12866420.0
2019-04-10,103500,105000,103200,103900,87879,1336821.0,12866420.0
2019-04-11,104500,106600,103800,105900,116120,1362554.0,12866420.0
2019-04-12,105500,106200,104200,105600,65686,1358694.0,12866420.0
2019-04-15,105600,107500,105200,106500,80433,1370274.0,12866420.0
2019-04-16,106800,107100,105100,106800,50274,1374134.0,12866420.0
2019-04-17,107000,107300,105100,105400,57749,1356121.0,12866420.0
2019-04-18,105200,105800,103400,104000,49209,1338108.0,12866420.0
2019-04-19,103700,104500,103500,103600,25327,1332961.0,12866420.0
2019-04-22,103600,105000,103400,104200,29010,1340681.0,12866420.0
2019-04-23,103800,104300,102500,103100,36015,1326528.0,12866420.0
2019-04-24,103600,103900,100700,100800,102581,1296935.0,12866420.0
2019-04-25,101000,101400,98800,99000,121805,1273776.0,12866420.0
2019-04-26,98200,99500,96800,98700,89746,1269916.0,12866420.0
2019-04-29,97800,99400,97200,98600,70711,1268629.0,12866420.0
2019-04-30,98600,101200,98500,99800,113441,1284069.0,12866420.0
2019-05-02,99000,100900,99000,100900,57538,1298222.0,12866420.0
2019-05-03,100100,101100,99900,100600,110041,1294362.0,12866420.0
2019-05-07,99800,101700,98800,101300,129166,1303368.0,12866420.0
2019-05-08,99800,100600,99400,99900,55829,1285355.0,12866420.0
2019-05-09,99900,100200,96100,96400,90133,1240323.0,12866420.0
2019-05-10,96400,103900,96400,100500,279306,1293075.0,12866420.0
2019-05-13,100000,101400,99000,99800,68687,1284069.0,12866420.0
2019-05-14,98800,100000,97600,98500,56008,1267342.0,12866420.0
2019-05-15,98500,100200,97900,99600,46208,1281495.0,12866420.0
2019-05-16,99600,101700,98100,101200,67100,1302082.0,12866420.0
2019-05-17,102900,102900,99400,99700,52500,1282782.0,12866420.0
2019-05-20,100000,100800,97000,97000,43903,1248043.0,12866420.0
2019-05-21,98400,101400,98200,100000,60184,1286642.0,12866420.0
2019-05-22,99500,99700,96100,98300,86410,1264769.0,12866420.0
2019-05-23,98300,98600,96100,97400,65131,1253189.0,12866420.0
2019-05-24,96200,98100,96200,96400,40103,1240323.0,12866420.0
2019-05-27,95100,95100,91000,93000,106058,1196577.0,12866420.0
2019-05-28,92200,96500,92200,96300,48001,1239036.0,12866420.0
2019-05-29,95000,97300,94100,94500,44777,1215877.0,12866420.0
2019-05-30,94100,97000,94100,96700,34481,1244183.0,12866420.0
2019-05-31,95700,99400,95700,97700,40280,1257049.0,12866420.0
2019-06-03,96800,99200,96800,98600,41135,1268629.0,12866420.0
2019-06-04,97800,99000,96800,96900,47999,1246756.0,12866420.0
2019-06-05,98100,100000,97200,99500,42745,1280209.0,12866420.0
2019-06-07,99500,99900,98300,99900,24986,1285355.0,12866420.0
2019-06-10,99900,100200,98200,99300,33138,1277636.0,12866420.0
2019-06-11,98400,100300,98400,100000,42441,1286642.0,12866420.0
2019-06-12,99500,100100,99300,99400,27988,1278922.0,12866420.0
2019-06-13,98900,100200,97900,98600,98466,1268629.0,12866420.0
2019-06-14,99200,102000,98000,98000,80409,1260909.0,12866420.0
2019-06-17,99000,99000,95600,95700,76979,1231316.0,12866420.0
2019-06-18,95600,101600,95300,101600,127810,1307228.0,12866420.0
2019-06-19,101900,102900,100100,101100,47660,1300795.0,12866420.0
2019-06-20,101100,104900,100000,104800,83840,1348401.0,12866420.0
2019-06-21,104800,106000,102600,104700,71590,1347114.0,12866420.0
2019-06-24,105100,105100,101100,101600,51416,1307228.0,12866420.0
2019-06-25,101600,103300,100900,101200,28875,1302082.0,12866420.0
2019-06-26,101900,102900,100900,101600,30617,1307228.0,12866420.0
2019-06-27,102700,103600,101200,103100,46003,1326528.0,12866420.0
2019-06-28,103000,103700,100100,101500,39911,1305942.0,12866420.0
2019-07-01,101400,102800,100100,101600,29369,1307228.0,12866420.0
2019-07-02,100500,101600,98400,99600,54066,1281495.0,12866420.0
2019-07-03,99100,99800,96300,96700,52017,1244183.0,12866420.0
2019-07-04,96900,97600,94700,96700,54458,1244183.0,12866420.0
2019-07-05,95800,98800,95100,98100,41980,1262196.0,12866420.0
2019-07-08,98100,98800,96300,96600,38795,1242896.0,12866420.0
2019-07-09,96200,98300,95500,96000,44053,1235176.0,12866420.0
2019-07-10,96900,98000,94300,95500,35795,1228743.0,12866420.0
2019-07-11,95700,98300,95600,97000,37485,1248043.0,12866420.0
2019-07-12,96800,98400,96000,96900,35805,1246756.0,12866420.0
2019-07-15,96100,97500,95800,96200,28207,1237750.0,12866420.0
2019-07-16,95500,96900,94900,96100,28481,1236463.0,12866420.0
2019-07-17,95500,97000,92800,94400,90264,1214590.0,12866420.0
2019-07-18,93200,96000,92800,93400,27996,1201724.0,12866420.0
2019-07-19,93200,94200,91500,93000,59015,1196577.0,12866420.0
2019-07-22,93000,93500,92500,93000,22132,1196577.0,12866420.0
2019-07-23,92600,94800,92600,93300,36825,1200437.0,12866420.0
2019-07-24,93300,93900,91800,92100,27796,1184997.0,12866420.0
2019-07-25,91800,93800,90000,90500,50326,1164411.0,12866420.0
2019-07-26,90200,92500,89600,91000,43766,1170844.0,12866420.0
2019-07-29,90600,90800,88000,88000,41169,1132245.0,12866420.0
2019-07-30,88000,89600,86800,88200,32909,1134818.0,12866420.0
2019-07-31,85700,90000,85700,88300,51200,1136105.0,12866420.0
2019-08-01,88400,90500,87500,88900,29928,1143825.0,12866420.0
2019-08-02,89700,90200,87500,87500,30118,1125812.0,12866420.0
2019-08-05,87000,87600,81500,81700,71106,1051187.0,12866420.0
2019-08-06,79300,85100,78400,80900,104632,1040893.0,12866420.0
2019-08-07,81500,84300,80700,84300,50883,1084639.0,12866420.0
2019-08-08,84100,85900,83500,85100,45872,1094932.0,12866420.0
2019-08-09,85400,87000,83500,86200,64807,1109085.0,12866420.0
2019-08-12,85500,89400,84800,88800,63588,1142538.0,12866420.0
2019-08-13,88000,88800,86800,86800,64380,1116805.0,12866420.0
2019-08-14,88000,88600,86000,88500,63767,1138678.0,12866420.0
2019-08-16,87200,89100,86900,88300,50871,1136105.0,12866420.0
2019-08-19,89000,91100,87700,91000,37677,1170844.0,12866420.0
2019-08-20,90000,91400,89200,90500,47182,1164411.0,12866420.0
2019-08-21,89700,92400,89200,92100,50045,1184997.0,12866420.0
2019-08-22,91500,92600,90600,91000,26057,1170844.0,12866420.0
2019-08-23,89700,91200,89600,90500,20314,1164411.0,12866420.0
2019-08-26,88600,89500,87600,87900,54475,1130958.0,12866420.0
2019-08-27,88000,91900,88000,91000,39575,1170844.0,12866420.0
2019-08-28,91500,93300,90500,92800,46968,1194004.0,12866420.0
2019-08-29,91900,94200,90900,94000,41973,1209443.0,12866420.0
2019-08-30,95000,95000,93400,94000,40983,1209443.0,12866420.0
2019-09-02,93000,100000,92300,97000,132768,1248043.0,12866420.0
2019-09-03,95500,97800,93600,93600,68457,1204297.0,12866420.0
2019-09-04,93100,95500,92500,94400,29020,1214590.0,12866420.0
2019-09-05,95500,95500,93300,94000,41256,1209443.0,12866420.0
2019-09-06,94000,95000,92900,93200,22570,1199150.0,12866420.0
2019-09-09,93400,94800,93200,93500,24761,1203010.0,12866420.0
2019-09-10,94300,95300,93000,94500,36278,1215877.0,12866420.0
2019-09-11,95500,95900,94200,94700,41174,1218450.0,12866420.0
2019-09-16,94700,95800,94200,95500,25281,1228743.0,12866420.0
2019-09-17,95600,96000,94400,95200,38224,1224883.0,12866420.0
2019-09-18,94700,95600,94200,94300,48988,1213303.0,12866420.0
2019-09-19,94000,95300,93200,94000,29112,1209443.0,12866420.0
2019-09-20,93900,95500,93000,95500,33043,1228743.0,12866420.0
2019-09-23,93900,96000,93800,95400,39787,1227456.0,12866420.0
2019-09-24,96200,97000,95300,96200,36347,1237750.0,12866420.0
2019-09-25,95300,96700,93800,94200,57175,1212017.0,12866420.0
2019-09-26,94500,95400,93000,94300,35793,1213303.0,12866420.0
2019-09-27,95100,95200,93400,94600,23990,1217163.0,12866420.0
2019-09-30,93500,94800,91400,93300,51056,1200437.0,12866420.0
2019-10-01,92500,94500,91400,94500,61025,1215877.0,12866420.0
2019-10-02,93800,96500,93800,94800,51395,1219737.0,12866420.0
