마크로젠(038290),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-07-21,38800,39100,38500,38550,58100,343773.0,8917579.0
2016-07-22,38250,38750,38000,38200,54847,340652.0,8917579.0
2016-07-25,38200,38300,37300,37350,82971,333072.0,8917579.0
2016-07-26,37350,38300,37200,38300,55046,341543.0,8917579.0
2016-07-27,38350,38400,37350,37350,63857,333072.0,8917579.0
2016-07-28,37350,38000,37200,37700,42838,336193.0,8917579.0
2016-07-29,37950,38200,37300,38000,61016,338868.0,8917579.0
2016-08-01,38000,38250,36750,37400,113867,333517.0,8917579.0
2016-08-02,37300,37600,36700,36800,66475,328167.0,8917579.0
2016-08-03,36900,36900,36050,36850,70215,328613.0,8917579.0
2016-08-04,36900,36950,36550,36850,47665,328613.0,8917579.0
2016-08-05,36650,36950,36100,36500,47313,325492.0,8917579.0
2016-08-08,36300,36900,36200,36400,53147,324600.0,8917579.0
2016-08-09,36700,37400,36400,37150,69648,331288.0,8917579.0
2016-08-10,37250,37550,36800,37500,61169,334409.0,8917579.0
2016-08-11,37650,37750,36950,37150,46969,331288.0,8917579.0
2016-08-12,37450,37650,36300,36950,98595,329505.0,8917579.0
2016-08-16,37000,37550,36400,36850,48513,328613.0,8917579.0
2016-08-17,36600,36800,35900,36450,82012,325046.0,8917579.0
2016-08-18,36350,36550,36050,36450,31986,325046.0,8917579.0
2016-08-19,36200,36500,36000,36150,33700,322370.0,8917579.0
2016-08-22,36150,36200,34950,35350,104990,315236.0,8917579.0
2016-08-23,35400,35950,35350,35700,50491,318358.0,8917579.0
2016-08-24,35800,35900,35100,35150,42333,313453.0,8917579.0
2016-08-25,35100,35500,35000,35150,34213,313453.0,8917579.0
2016-08-26,35150,35700,34800,35350,27579,315236.0,8917579.0
2016-08-29,35050,35150,33850,34100,107144,304089.0,8917579.0
2016-08-30,34200,34600,34100,34250,50356,305427.0,8917579.0
2016-08-31,34300,34450,33050,33950,65480,302752.0,8917579.0
2016-09-01,33650,34850,33650,34800,41985,310332.0,8917579.0
2016-09-02,34700,35100,34450,34800,33140,310332.0,8917579.0
2016-09-05,35000,35150,34750,34750,22930,309886.0,8917579.0
2016-09-06,35100,35100,34400,34600,28220,308548.0,8917579.0
2016-09-07,34550,34900,34000,34100,37125,304089.0,8917579.0
2016-09-08,34150,34800,33400,33600,128597,299631.0,8917579.0
2016-09-09,33550,34000,33100,33600,38189,299631.0,8917579.0
2016-09-12,33100,33500,32250,32400,73421,288930.0,8917579.0
2016-09-13,32700,33200,32600,32750,36171,292051.0,8917579.0
2016-09-19,32500,33200,32400,33200,36388,296064.0,8917579.0
2016-09-20,33000,34050,33000,33600,29439,299631.0,8917579.0
2016-09-21,33650,34200,33500,34200,30630,304981.0,8917579.0
2016-09-22,34300,34400,34050,34100,22271,304089.0,8917579.0
2016-09-23,34250,34450,34050,34450,19997,307211.0,8917579.0
2016-09-26,34450,34750,34150,34400,20277,306765.0,8917579.0
2016-09-27,34300,34350,33550,34250,49326,305427.0,8917579.0
2016-09-28,34150,34300,33950,34000,23034,303198.0,8917579.0
2016-09-29,34800,35450,34800,34950,90243,311669.0,8917579.0
2016-09-30,35000,35200,34000,34000,52762,303198.0,8917579.0
2016-10-04,34000,35050,34000,34600,45345,308548.0,8917579.0
2016-10-05,34600,35650,34600,35650,92747,317912.0,8917579.0
2016-10-06,37400,37800,35650,35700,399699,318358.0,8917579.0
2016-10-07,36400,36500,35050,35250,111642,314345.0,8917579.0
2016-10-10,35350,36350,35250,35850,102795,319695.0,8917579.0
2016-10-11,35850,36450,35450,36050,51965,321479.0,8917579.0
2016-10-12,35950,37500,35450,36800,186117,328167.0,8917579.0
2016-10-13,36600,36650,35800,35850,62571,319695.0,8917579.0
2016-10-14,35750,36250,35600,35850,24515,319695.0,8917579.0
2016-10-17,35850,36500,35600,35800,37509,319249.0,8917579.0
2016-10-18,35650,35650,34400,34600,78139,308548.0,8917579.0
2016-10-19,34850,35100,34600,34700,24096,309440.0,8917579.0
2016-10-20,34750,35100,34450,34500,46716,307656.0,8917579.0
2016-10-21,34500,34700,33900,34450,40544,307211.0,8917579.0
2016-10-24,34550,35250,34550,35000,41067,312115.0,8917579.0
2016-10-25,35100,36600,35100,35600,248395,317466.0,8917579.0
2016-10-26,35900,36100,33500,34250,125714,305427.0,8917579.0
2016-10-27,34100,35150,34000,35150,52682,313453.0,8917579.0
2016-10-28,35350,35400,33900,34300,77015,307707.0,8971042.0
2016-10-31,34100,34100,33100,33300,75553,298736.0,8971042.0
2016-11-01,32950,33850,32950,33250,49431,298287.0,8971042.0
2016-11-02,33050,33250,31900,31900,78919,286176.0,8971042.0
2016-11-03,31400,32800,31400,31900,67956,286176.0,8971042.0
2016-11-04,32000,32400,31800,32400,33365,290662.0,8971042.0
2016-11-07,32800,32900,32400,32750,41257,293802.0,8971042.0
2016-11-08,32850,33400,32700,33100,40977,296941.0,8971042.0
2016-11-09,33000,33350,31000,32900,112738,295147.0,8971042.0
2016-11-10,33400,33900,33100,33900,66802,304118.0,8971042.0
2016-11-11,33900,34000,32950,33450,48850,300081.0,8971042.0
2016-11-14,33400,33650,33100,33450,27234,300081.0,8971042.0
2016-11-15,31900,32750,31400,32550,88526,292007.0,8971042.0
2016-11-16,32900,33200,32800,33100,25648,296941.0,8971042.0
2016-11-17,33150,33200,32700,33200,21352,297839.0,8971042.0
2016-11-18,33000,33200,32550,32850,24004,294699.0,8971042.0
2016-11-21,32500,32850,31800,32100,42298,287970.0,8971042.0
2016-11-22,32150,32400,31700,31800,25220,285279.0,8971042.0
2016-11-23,31750,32000,31050,31150,56031,279448.0,8971042.0
2016-11-24,30950,31300,30150,30900,53031,277205.0,8971042.0
2016-11-25,31050,32200,31000,31650,45018,283933.0,8971042.0
2016-11-28,31950,32000,31050,31150,21148,279448.0,8971042.0
2016-11-29,30900,31600,30900,31400,27849,281691.0,8971042.0
2016-11-30,31400,31900,31350,31900,19993,286176.0,8971042.0
2016-12-01,31900,31950,31450,31550,15536,283036.0,8971042.0
2016-12-02,31400,31450,30500,30950,49320,277654.0,8971042.0
2016-12-05,30750,30950,30000,30650,34532,274962.0,8971042.0
2016-12-06,30700,31150,30650,30700,18152,275411.0,8971042.0
2016-12-07,30700,31000,30400,30800,24849,276308.0,8971042.0
2016-12-08,30850,31700,30850,31450,33957,282139.0,8971042.0
2016-12-09,31450,31800,31100,31800,31002,285279.0,8971042.0
2016-12-12,31950,32200,31750,32050,24548,287522.0,8971042.0
2016-12-13,32050,32300,31900,32300,34851,289765.0,8971042.0
2016-12-14,32350,32500,32050,32400,29240,290662.0,8971042.0
2016-12-15,32400,32500,32100,32350,32377,290213.0,8971042.0
2016-12-16,32400,32400,31850,32200,37070,288868.0,8971042.0
2016-12-19,32250,33000,32100,32950,44138,295596.0,8971042.0
2016-12-20,32950,33100,32300,32700,30090,293353.0,8971042.0
2016-12-21,32700,32700,31900,32250,33703,289316.0,8971042.0
2016-12-22,32000,32250,31500,31550,30880,283036.0,8971042.0
2016-12-23,32000,32250,31700,32050,39014,287522.0,8971042.0
2016-12-26,32250,32250,31500,31750,38897,284831.0,8971042.0
2016-12-27,31800,32100,31700,32000,40749,287073.0,8971042.0
2016-12-28,32200,32400,31800,32300,33461,289765.0,8971042.0
2016-12-29,32250,33000,32250,32900,52143,295147.0,8971042.0
2017-01-02,33100,33150,32600,32850,24403,294699.0,8971042.0
2017-01-03,32600,32850,32150,32550,47413,292007.0,8971042.0
2017-01-04,32750,32900,32200,32800,51387,294250.0,8971042.0
2017-01-05,32950,33800,32700,33500,86091,300530.0,8971042.0
2017-01-06,33750,33750,32850,32850,52403,294699.0,8971042.0
2017-01-09,33050,33200,32250,32550,58657,292007.0,8971042.0
2017-01-10,32400,32550,31650,31700,72173,284382.0,8971042.0
2017-01-11,31850,31850,31150,31450,67226,282139.0,8971042.0
2017-01-12,31400,31600,30750,30900,65829,277205.0,8971042.0
2017-01-13,30950,31250,30900,31150,28409,279448.0,8971042.0
2017-01-16,31350,31900,31000,31150,59043,279448.0,8971042.0
2017-01-17,30900,31150,30750,31000,41934,278102.0,8971042.0
2017-01-18,31000,31200,30600,30800,35247,276308.0,8971042.0
2017-01-19,30700,31400,30700,30900,32807,277205.0,8971042.0
2017-01-20,30900,30950,30500,30550,30393,274065.0,8971042.0
2017-01-23,30700,30800,30100,30200,48226,270925.0,8971042.0
2017-01-24,30400,30400,29100,29650,116268,265991.0,8971042.0
2017-01-25,29750,30000,29050,29200,39513,261954.0,8971042.0
2017-01-26,29200,29850,28900,29850,31360,267786.0,8971042.0
2017-01-31,29600,30150,29550,30150,25169,270477.0,8971042.0
2017-02-01,30000,30850,30000,30850,41166,276757.0,8971042.0
2017-02-02,31000,31050,30450,30800,33055,276308.0,8971042.0
2017-02-03,30500,30800,30100,30350,33174,272271.0,8971042.0
2017-02-06,30300,30650,29700,30000,25284,269131.0,8971042.0
2017-02-07,30150,30500,30050,30400,24167,272720.0,8971042.0
2017-02-08,30250,30400,30000,30300,16269,271823.0,8971042.0
2017-02-09,30200,30400,30000,30300,21953,271823.0,8971042.0
2017-02-10,30500,30500,29950,30200,23264,270925.0,8971042.0
2017-02-13,30250,30550,29950,30550,22898,274065.0,8971042.0
2017-02-14,30500,30850,30150,30800,52551,276308.0,8971042.0
2017-02-15,30550,30800,30350,30500,62312,273617.0,8971042.0
2017-02-16,30500,30500,29900,29950,53123,268683.0,8971042.0
2017-02-17,29950,30050,29800,30000,44096,269131.0,8971042.0
2017-02-20,30050,30050,29400,29500,60707,264646.0,8971042.0
2017-02-21,29550,29700,29150,29350,72569,263300.0,8971042.0
2017-02-22,29450,29450,29100,29250,50733,262403.0,8971042.0
2017-02-23,29350,29450,29000,29000,58828,260160.0,8971042.0
2017-02-24,29100,29200,28600,28700,62182,257469.0,8971042.0
2017-02-27,28750,29300,28650,29150,48601,261506.0,8971042.0
2017-02-28,29350,29350,28800,28800,34177,258366.0,8971042.0
2017-03-02,28800,29050,28300,28600,67271,269654.0,9428447.0
2017-03-03,28600,28650,27950,28050,58317,264468.0,9428447.0
2017-03-06,28050,28550,27900,28400,50810,267768.0,9428447.0
2017-03-07,28450,29150,28400,29050,63086,273896.0,9428447.0
2017-03-08,29100,29150,28450,28850,59378,272011.0,9428447.0
2017-03-09,28800,29050,28650,28850,54841,272011.0,9428447.0
2017-03-10,28850,29050,28250,29000,69236,273425.0,9428447.0
2017-03-13,29000,29050,28700,29000,64948,273425.0,9428447.0
2017-03-14,29050,29050,28650,28950,55407,272954.0,9428447.0
2017-03-15,28900,28900,28450,28650,56878,270125.0,9428447.0
2017-03-16,28850,29150,28650,29150,67479,274839.0,9428447.0
2017-03-17,29050,29150,27300,28900,59030,272482.0,9428447.0
2017-03-20,28900,28900,28250,28500,42120,268711.0,9428447.0
2017-03-21,28550,28900,28200,28300,51564,266825.0,9428447.0
2017-03-22,28300,28650,28100,28400,32189,267768.0,9428447.0
2017-03-23,28400,28550,27600,27800,69376,262111.0,9428447.0
2017-03-24,27800,27900,27550,27700,30446,261168.0,9428447.0
2017-03-27,27700,28250,27500,27900,40739,263054.0,9428447.0
2017-03-28,27900,28300,27550,27900,38403,263054.0,9428447.0
2017-03-29,28000,28000,27650,27650,42959,260697.0,9428447.0
2017-03-30,27700,28950,27650,28850,131376,272011.0,9428447.0
2017-03-31,29000,29450,28800,29050,72901,273896.0,9428447.0
2017-04-03,29150,29800,29100,29750,88320,280496.0,9428447.0
2017-04-04,29700,29900,29350,29800,62966,280968.0,9428447.0
2017-04-05,29850,29850,29300,29800,38075,280968.0,9428447.0
2017-04-06,29650,29650,29150,29550,37513,278611.0,9428447.0
2017-04-07,29600,29600,29050,29400,31610,277196.0,9428447.0
2017-04-10,29400,29400,28600,28600,47774,269654.0,9428447.0
2017-04-11,28550,29300,28550,29000,82875,273425.0,9428447.0
2017-04-12,29050,29100,28700,28950,27982,272954.0,9428447.0
2017-04-13,29050,29100,28850,28950,25019,272954.0,9428447.0
2017-04-14,28900,29100,28500,28600,35025,269654.0,9428447.0
2017-04-17,28750,29100,28550,29050,30483,273896.0,9428447.0
2017-04-18,29000,29500,28750,29200,49687,275311.0,9428447.0
2017-04-19,29200,29200,28900,29100,17800,274368.0,9428447.0
2017-04-20,29100,29250,28950,29000,35864,273425.0,9428447.0
2017-04-21,29200,30500,29100,30500,232926,287568.0,9428447.0
2017-04-24,30600,30600,29550,29600,104069,279082.0,9428447.0
2017-04-25,29850,30100,29400,29700,62148,280025.0,9428447.0
2017-04-26,30000,30350,29700,30250,63071,285211.0,9428447.0
2017-04-27,30300,30350,29600,29800,44471,280968.0,9428447.0
2017-04-28,29500,30100,29500,29600,33036,279082.0,9428447.0
2017-05-02,29700,30000,29350,29350,52347,276725.0,9428447.0
2017-05-04,29350,30000,29350,29800,34615,280968.0,9428447.0
2017-05-08,29900,30850,29800,30750,101944,289925.0,9428447.0
2017-05-10,30800,30950,30200,30350,53209,286153.0,9428447.0
2017-05-11,30200,30600,29950,30100,64200,283796.0,9428447.0
2017-05-12,30100,30300,29700,30000,43810,282853.0,9428447.0
2017-05-15,30000,30250,28850,29150,75070,274839.0,9428447.0
2017-05-16,29000,29100,28250,28450,107418,268239.0,9428447.0
2017-05-17,28550,28800,28400,28700,38052,270596.0,9428447.0
2017-05-18,28000,28500,27950,28250,57039,266354.0,9428447.0
2017-05-19,28300,28350,28100,28250,36305,266354.0,9428447.0
2017-05-22,28150,28300,27650,28000,58768,263997.0,9428447.0
2017-05-23,28000,28150,27800,28000,40644,263997.0,9428447.0
2017-05-24,28000,28700,27950,28500,45260,268711.0,9428447.0
2017-05-25,28400,28550,28000,28100,46002,264939.0,9428447.0
2017-05-26,28150,28650,28100,28450,29185,268239.0,9428447.0
2017-05-29,28650,28750,28350,28450,23815,268239.0,9428447.0
2017-05-30,28500,28550,28150,28400,24723,267768.0,9428447.0
2017-05-31,28500,29350,28200,29350,80528,276725.0,9428447.0
2017-06-01,29300,29300,28850,28900,26128,272482.0,9428447.0
2017-06-02,28900,29100,28500,28950,35977,272954.0,9428447.0
2017-06-05,28900,29350,28650,29300,49953,276253.0,9428447.0
2017-06-07,29350,29400,28800,29000,43378,273425.0,9428447.0
2017-06-08,29000,30300,28850,29950,168241,282382.0,9428447.0
2017-06-09,30200,30600,29700,30250,103910,285211.0,9428447.0
2017-06-12,30250,30350,29500,29800,57195,281057.0,9431447.0
2017-06-13,29450,30000,29300,30000,57845,282943.0,9431447.0
2017-06-14,30200,30400,29350,29700,60788,280114.0,9431447.0
2017-06-15,29700,29700,29150,29200,49231,275398.0,9431447.0
2017-06-16,29300,29350,28450,28700,79316,270683.0,9431447.0
2017-06-19,28900,29050,28500,29050,53361,273984.0,9431447.0
2017-06-20,29150,29900,29100,29800,119049,281057.0,9431447.0
2017-06-21,29800,29900,29150,29600,47612,279171.0,9431447.0
2017-06-22,29450,29450,28700,28800,67602,271626.0,9431447.0
2017-06-23,29000,29100,28750,28950,25938,273040.0,9431447.0
2017-06-26,28950,29000,28400,28450,51283,268325.0,9431447.0
2017-06-27,28450,28850,28300,28550,38278,269268.0,9431447.0
2017-06-28,28550,28550,28000,28000,60907,264081.0,9431447.0
2017-06-29,28200,28300,28000,28050,33554,264552.0,9431447.0
2017-06-30,27950,28400,27950,28200,35685,265967.0,9431447.0
2017-07-03,28150,28500,27950,28050,31564,264552.0,9431447.0
2017-07-04,28000,28400,28000,28200,34453,265967.0,9431447.0
2017-07-05,28400,28400,27900,28050,36360,264552.0,9431447.0
2017-07-06,28050,28150,27300,27350,80979,257950.0,9431447.0
2017-07-07,27500,27500,26300,26550,112025,250405.0,9431447.0
2017-07-10,26600,26650,25600,25600,87619,241445.0,9431447.0
2017-07-11,25650,25800,25200,25350,57240,239087.0,9431447.0
2017-07-12,25550,25900,25450,25650,27082,241917.0,9431447.0
2017-07-13,25750,25950,25050,25350,55779,239087.0,9431447.0
2017-07-14,25450,25450,24550,24550,79575,231542.0,9431447.0
2017-07-17,24400,24750,23350,23550,190432,222111.0,9431447.0
2017-07-18,23450,23950,23400,23800,77736,224468.0,9431447.0
2017-07-19,24000,24050,23500,23800,67385,224468.0,9431447.0
2017-07-20,23900,24650,23800,24550,72469,231542.0,9431447.0
2017-07-21,24800,24850,24150,24500,32371,231070.0,9431447.0
2017-07-24,24750,24750,24000,24700,31198,232957.0,9431447.0
2017-07-25,24650,24650,24200,24250,28175,228713.0,9431447.0
2017-07-26,24400,24500,24200,24450,29655,230599.0,9431447.0
2017-07-27,24700,24750,24400,24500,20360,231070.0,9431447.0
2017-07-28,24550,24600,23600,23900,54186,225412.0,9431447.0
2017-07-31,23700,23700,22850,23250,82695,219281.0,9431447.0
2017-08-01,23250,24300,23250,24300,37213,229184.0,9431447.0
2017-08-02,24400,24400,24050,24200,20862,228241.0,9431447.0
2017-08-03,24350,25150,24300,24900,116748,234843.0,9431447.0
2017-08-04,25000,25300,24550,24900,50903,234843.0,9431447.0
2017-08-07,24750,25700,24700,25600,61053,241445.0,9431447.0
2017-08-08,25600,25750,25150,25750,38687,242860.0,9431447.0
2017-08-09,25550,25700,24850,24900,41237,234843.0,9431447.0
2017-08-10,25000,25050,24450,24850,37481,234371.0,9431447.0
2017-08-11,24400,24700,24150,24350,31937,229656.0,9431447.0
2017-08-14,24500,24650,24100,24600,15751,232014.0,9431447.0
2017-08-16,24600,25100,24350,25050,25363,236258.0,9431447.0
2017-08-17,24800,25500,24750,25400,28112,239559.0,9431447.0
2017-08-18,25050,25550,25000,25550,26511,240973.0,9431447.0
2017-08-21,25500,25750,25100,25500,24728,240502.0,9431447.0
2017-08-22,25500,25550,25150,25400,25898,239559.0,9431447.0
2017-08-23,25250,25250,25100,25100,17097,236729.0,9431447.0
2017-08-24,25100,25500,24900,25400,24362,239559.0,9431447.0
2017-08-25,25450,25450,25000,25000,16213,235786.0,9431447.0
2017-08-28,25300,25650,25100,25650,37967,241917.0,9431447.0
2017-08-29,25550,25550,25100,25300,22685,238616.0,9431447.0
2017-08-30,25300,25950,25150,25650,42015,241917.0,9431447.0
2017-08-31,25900,25900,25300,25500,27261,240502.0,9431447.0
2017-09-01,25500,26000,25350,26000,47151,245218.0,9431447.0
2017-09-04,25250,25700,24700,24900,59168,234843.0,9431447.0
2017-09-05,25000,25000,23900,24150,76047,227769.0,9431447.0
2017-09-06,24100,24250,23800,24000,26963,226355.0,9431447.0
2017-09-07,24050,24250,23850,24000,34850,226355.0,9431447.0
2017-09-08,24050,24250,23000,23350,75351,220224.0,9431447.0
2017-09-11,23500,23800,22850,22850,63393,215509.0,9431447.0
2017-09-12,23250,23600,23200,23350,35132,220224.0,9431447.0
2017-09-13,23500,24200,23400,23700,44609,223525.0,9431447.0
2017-09-14,23600,24000,23350,23700,28885,223525.0,9431447.0
2017-09-15,23600,23750,23250,23750,39369,223997.0,9431447.0
2017-09-18,23550,24000,23350,23750,38850,223997.0,9431447.0
2017-09-19,23600,23900,23500,23650,33831,223054.0,9431447.0
2017-09-20,23800,24850,23550,24650,103728,232485.0,9431447.0
2017-09-21,24650,24850,24150,24550,43313,231542.0,9431447.0
2017-09-22,24350,24350,22900,23300,90646,219753.0,9431447.0
2017-09-25,23400,23400,22300,22300,70079,210321.0,9431447.0
2017-09-26,22150,23100,22150,22550,24470,212679.0,9431447.0
2017-09-27,22600,23100,22600,23000,15957,216923.0,9431447.0
2017-09-28,23050,23700,22900,23200,37346,218810.0,9431447.0
2017-09-29,23350,24150,23300,23850,51140,224940.0,9431447.0
2017-10-10,23850,24050,23250,23600,39195,222582.0,9431447.0
2017-10-11,23800,26150,23800,25950,249528,244746.0,9431447.0
2017-10-12,26000,26550,25550,25750,77305,242860.0,9431447.0
2017-10-13,25800,29000,25800,27200,502993,256535.0,9431447.0
2017-10-16,26850,27150,25950,26400,101315,248990.0,9431447.0
2017-10-17,26700,26750,25550,25800,114100,243331.0,9431447.0
2017-10-18,25950,26450,25200,26300,98486,248047.0,9431447.0
2017-10-19,26550,26550,25700,25900,45032,244274.0,9431447.0
2017-10-20,25900,26150,25700,25950,35259,244746.0,9431447.0
2017-10-23,26300,26450,25250,25400,51705,239559.0,9431447.0
2017-10-24,25200,26050,25200,26050,45141,245689.0,9431447.0
2017-10-25,26150,27700,25900,27350,159741,257950.0,9431447.0
2017-10-26,27550,27600,27000,27400,61380,258422.0,9431447.0
2017-10-27,27400,28200,27150,27900,90845,263137.0,9431447.0
2017-10-30,27900,28150,27550,28050,64169,264552.0,9431447.0
2017-10-31,28300,28300,26900,27200,96597,256535.0,9431447.0
2017-11-01,27250,28450,27050,28200,109407,265967.0,9431447.0
2017-11-02,28400,28400,27600,27700,68386,261251.0,9431447.0
2017-11-03,28050,28400,27500,28000,56943,264081.0,9431447.0
2017-11-06,28000,28350,27350,27800,45628,262194.0,9431447.0
2017-11-07,27850,28800,27800,28650,105775,270211.0,9431447.0
2017-11-08,28750,29250,28300,29000,95036,273512.0,9431447.0
2017-11-09,29050,29150,28500,28800,62978,271626.0,9431447.0
2017-11-10,28650,29200,28350,28950,53476,273040.0,9431447.0
2017-11-13,29100,29450,28400,29400,105226,277285.0,9431447.0
2017-11-14,29650,31250,29650,30300,305291,285773.0,9431447.0
2017-11-15,30700,30750,29350,29800,264688,281057.0,9431447.0
