한글과컴퓨터(030520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-10-01,5195,5648,5195,5568,18735893,113847.0,108944393.0
2004-10-04,5622,5755,5488,5568,10497427,113847.0,108944393.0
2004-10-05,5568,5622,5462,5541,5721858,113302.0,108944393.0
2004-10-06,5542,5622,5408,5461,6584878,111668.0,108944393.0
2004-10-07,5382,5462,5328,5355,3513614,109489.0,108944393.0
2004-10-08,5328,5435,5302,5381,2945816,110034.0,108944393.0
2004-10-11,5355,5755,5355,5621,11919477,114936.0,108944393.0
2004-10-12,5622,5622,5382,5381,3847108,110034.0,108944393.0
2004-10-13,5435,5462,5275,5301,3524482,108400.0,108944393.0
2004-10-14,5249,5408,5195,5408,3237802,110579.0,108944393.0
2004-10-15,5328,5408,5249,5328,2706140,108944.0,108944393.0
2004-10-18,5302,5382,5195,5195,3987567,106221.0,108944393.0
2004-10-19,5195,5275,5169,5195,2029885,106221.0,108944393.0
2004-10-20,5169,5222,5035,5062,2459613,103497.0,108944393.0
2004-10-21,5062,5115,4929,4928,2230040,100774.0,108944393.0
2004-10-22,4929,5009,4876,4928,2012680,100774.0,108944393.0
2004-10-25,4876,4902,4689,4822,2743807,98595.0,108944393.0
2004-10-26,4822,4982,4822,4902,2825297,100229.0,108944393.0
2004-10-27,4955,4982,4796,4822,2630773,98595.0,108944393.0
2004-10-28,4876,4929,4849,4902,1560097,100229.0,108944393.0
2004-10-29,4902,4955,4876,4902,1611473,100229.0,108944393.0
2004-11-01,4929,5302,4929,5088,5649676,104042.0,108944393.0
2004-11-02,5089,5169,5035,5141,1485505,105131.0,108944393.0
2004-11-03,5142,5169,5062,5088,1398603,104042.0,108944393.0
2004-11-04,5089,5115,5035,5115,1185198,104587.0,108944393.0
2004-11-05,5142,5302,5142,5248,2318904,107310.0,108944393.0
2004-11-08,5302,5542,5195,5275,6757471,107855.0,108944393.0
2004-11-09,5275,5328,5115,5141,2150742,105131.0,108944393.0
2004-11-10,5169,5222,5115,5168,1568135,105676.0,108944393.0
2004-11-11,5115,5382,5115,5301,7299943,108400.0,108944393.0
2004-11-12,5302,5408,5275,5328,2951674,108944.0,108944393.0
2004-11-15,5355,5462,5275,5355,5217585,109489.0,108944393.0
2004-11-16,5382,5408,5275,5328,2837154,108944.0,108944393.0
2004-11-17,5355,5408,5302,5381,3954813,110034.0,108944393.0
2004-11-18,5382,5382,5382,5381,0,110034.0,108944393.0
2004-11-19,5382,5382,5382,5381,0,,
2004-11-22,5382,5382,5382,5381,0,,
2004-11-23,5382,5382,5382,5381,0,,
2004-11-24,5382,5382,5382,5381,0,,
2004-11-25,5382,5382,5382,5381,0,,
2004-11-26,5382,5382,5382,5381,0,,
2004-11-29,5382,5382,5382,5381,0,,
2004-11-30,5382,5382,5382,5381,0,,
2004-12-01,5382,5382,5382,5381,0,,
2004-12-02,5382,5382,5382,5381,0,,
2004-12-03,5382,5382,5382,5381,0,,
2004-12-06,5382,5382,5382,5381,0,,
2004-12-07,5382,5382,5382,5381,0,,
2004-12-08,5382,5382,5382,5381,0,,
2004-12-09,6021,6021,5728,6021,786703,123107.0,10894439.0
2004-12-10,6128,6128,5307,5355,1131886,109489.0,10894439.0
2004-12-13,5382,5622,5275,5435,782568,111123.0,10894439.0
2004-12-14,5435,5755,5328,5328,554487,108944.0,10894439.0
2004-12-15,5382,5408,5249,5275,383817,107855.0,10894439.0
2004-12-16,5275,5328,5243,5253,246053,107419.0,10894439.0
2004-12-17,5206,5275,5089,5088,293888,104042.0,10894439.0
2004-12-20,4961,5126,4961,5088,239902,104042.0,10894439.0
2004-12-21,5046,5094,4977,4976,166023,101754.0,10894439.0
2004-12-22,4982,5195,4982,5019,274378,102626.0,10894439.0
2004-12-23,5003,5163,5003,5030,157737,102844.0,10894439.0
2004-12-24,5073,5515,5073,5088,740298,104042.0,10894439.0
2004-12-27,5121,5355,5062,5301,466516,108400.0,10894439.0
2004-12-28,5275,5382,4982,4992,713285,102081.0,10894439.0
2004-12-29,5057,5094,5009,5008,157493,102408.0,10894439.0
2004-12-30,5062,5147,5025,5051,161059,103279.0,10894439.0
2005-01-03,5067,5227,5067,5216,283678,106657.0,10894439.0
2005-01-04,5185,5185,5089,5115,217934,104587.0,10894439.0
2005-01-05,5083,5275,5083,5110,251574,104478.0,10894439.0
2005-01-06,5121,5488,5105,5205,719668,106439.0,10894439.0
2005-01-07,5265,5328,5131,5291,325120,108182.0,10894439.0
2005-01-10,5435,5915,5355,5914,1432107,120928.0,10894439.0
2005-01-11,6394,6607,6234,6607,2353344,135091.0,10894439.0
2005-01-12,6661,6794,5968,6154,2861633,125831.0,10894439.0
2005-01-13,6314,6501,6208,6447,1679765,131823.0,10894439.0
2005-01-14,6314,6368,5995,6021,800062,121626.0,10763382.0
2005-01-17,6021,6181,5968,6021,816845,121626.0,10763382.0
2005-01-18,6074,6394,6021,6234,1304525,125932.0,10763382.0
2005-01-19,6288,6474,6074,6101,699081,123241.0,10763382.0
2005-01-20,6074,6101,5728,5834,585651,117859.0,10763382.0
2005-01-21,5808,5995,5808,5914,367648,119474.0,10763382.0
2005-01-24,5915,6048,5808,5967,515601,120550.0,10763382.0
2005-01-25,5968,6314,5808,6074,892441,122703.0,10763382.0
2005-01-26,6181,6794,6074,6447,1907591,130237.0,10763382.0
2005-01-27,6581,6634,6074,6101,753200,123241.0,10763382.0
2005-01-28,6101,6128,5941,5967,356848,120550.0,10763382.0
2005-01-31,6021,6261,5995,6021,503928,121626.0,10763382.0
2005-02-01,5995,6128,5861,6127,479695,125972.0,10954091.0
2005-02-02,6128,6181,5888,5914,283405,121590.0,10954091.0
2005-02-03,5808,5941,5781,5781,307441,118852.0,10954091.0
2005-02-04,5781,5888,5781,5861,174700,120495.0,10954091.0
2005-02-07,5861,5968,5835,5941,256940,122138.0,10954091.0
2005-02-11,5888,5915,5808,5834,253019,119947.0,10954091.0
2005-02-14,5941,5995,5888,5967,361155,122686.0,10954091.0
2005-02-15,6074,6208,6021,6127,548210,125972.0,10954091.0
2005-02-16,6154,6181,5915,5941,355438,122138.0,10954091.0
2005-02-17,6048,6314,5995,6074,1055399,124877.0,10954091.0
2005-02-18,6074,6074,5915,6021,322826,123781.0,10954091.0
2005-02-21,6101,6181,5968,6021,363760,123781.0,10954091.0
2005-02-22,6021,6128,5835,5887,448954,121043.0,10954091.0
2005-02-23,5781,5888,5568,5568,728072,114470.0,10954091.0
2005-02-24,5595,5728,5568,5621,315992,115566.0,10954091.0
2005-02-25,5701,5941,5595,5594,757795,115018.0,10954091.0
2005-02-28,5622,5701,5568,5621,250309,115566.0,10954091.0
2005-03-02,5675,5728,5568,5648,302299,116113.0,10954091.0
2005-03-03,5595,5675,5542,5541,278503,113923.0,10954091.0
2005-03-04,5542,5648,5488,5568,285158,114470.0,10954091.0
2005-03-07,5648,5835,5488,5594,659607,115018.0,10954091.0
2005-03-08,5622,5728,5462,5488,304965,112827.0,10954091.0
2005-03-09,5382,5488,5355,5435,267588,111732.0,10954091.0
2005-03-10,5355,5462,5355,5408,195393,111184.0,10954091.0
2005-03-11,5408,5488,5408,5461,256136,112279.0,10954091.0
2005-03-14,5488,5568,5435,5514,234019,113375.0,10954091.0
2005-03-15,5622,5755,5488,5514,669217,113375.0,10954091.0
2005-03-16,5542,5595,5355,5488,210854,112827.0,10954091.0
2005-03-17,5355,5488,5169,5291,303633,108774.0,10954091.0
2005-03-18,5227,5312,5062,5062,273384,104064.0,10954091.0
2005-03-21,5003,5115,4913,4918,269727,101106.0,10954091.0
2005-03-22,4854,4939,4801,4806,205394,98806.0,10954091.0
2005-03-23,4764,4924,4764,4838,209273,99463.0,10954091.0
2005-03-24,4860,5094,4860,4902,422662,100778.0,10954091.0
2005-03-25,4966,5105,4950,4976,373556,102311.0,10954091.0
2005-03-28,5030,5067,4876,4928,208562,101325.0,10954091.0
2005-03-29,4934,5014,4886,4886,279977,100449.0,10954091.0
2005-03-30,4849,5019,4833,4832,537818,99354.0,10954091.0
2005-03-31,4924,4934,4833,4854,132267,99792.0,10954091.0
2005-04-01,4796,4849,4753,4763,271034,97930.0,10954091.0
2005-04-04,4748,4774,4678,4737,254721,97382.0,10954091.0
2005-04-06,4716,4742,4689,4689,153854,96396.0,10954091.0
2005-04-07,4689,4753,4689,4731,175713,97272.0,10954091.0
2005-04-08,4732,4774,4721,4742,157933,97491.0,10954091.0
2005-04-11,4742,4828,4716,4827,198831,99244.0,10954091.0
2005-04-12,4849,5190,4785,4950,909374,101764.0,10954091.0
2005-04-13,4961,5009,4854,4854,204395,99792.0,10954091.0
2005-04-14,4870,4870,4716,4726,160966,97163.0,10954091.0
2005-04-15,4668,4689,4551,4582,182084,94205.0,10954091.0
2005-04-18,4380,4433,4289,4294,236813,88290.0,10954091.0
2005-04-19,4321,4385,4316,4342,117178,89276.0,10954091.0
2005-04-20,4380,4433,4343,4353,171705,89495.0,10954091.0
2005-04-21,4236,4471,4236,4342,176647,89276.0,10954091.0
2005-04-22,4433,4487,4396,4395,163201,90371.0,10954091.0
2005-04-25,4364,4401,4321,4342,86713,89276.0,10954091.0
2005-04-26,4353,4407,4343,4358,102962,89604.0,10954091.0
2005-04-27,4295,4332,4279,4289,72404,88180.0,10954091.0
2005-04-28,4300,4316,4241,4273,54506,87852.0,10954091.0
2005-04-29,4140,4225,4135,4161,89555,85551.0,10954091.0
2005-05-02,4167,4252,4167,4188,116094,86099.0,10954091.0
2005-05-03,4188,4225,4130,4129,64364,84894.0,10954091.0
2005-05-04,4087,4263,4087,4161,98451,85551.0,10954091.0
2005-05-06,4199,4241,4194,4230,61281,86975.0,10954091.0
2005-05-09,4236,4300,4215,4262,130351,87633.0,10954091.0
2005-05-10,4279,4556,4279,4395,283822,90371.0,10954091.0
2005-05-11,4327,4455,4263,4273,126739,87852.0,10954091.0
2005-05-12,4316,4343,4263,4262,57620,87633.0,10954091.0
2005-05-13,4241,4284,4194,4262,46912,87633.0,10954091.0
2005-05-16,4273,4369,4273,4348,55820,89385.0,10954091.0
2005-05-17,4359,4401,4300,4321,50217,88838.0,10954091.0
2005-05-18,4369,4369,4316,4316,48617,88728.0,10954091.0
2005-05-19,4348,4439,4348,4380,88332,90043.0,10954091.0
2005-05-20,4423,4423,4348,4369,60436,89824.0,10954091.0
2005-05-23,4343,4428,4327,4369,89597,89824.0,10954091.0
2005-05-24,4375,4385,4316,4321,68309,88838.0,10954091.0
2005-05-25,4337,4433,4321,4326,112302,88947.0,10954091.0
2005-05-26,4327,4705,4316,4705,311561,96725.0,10954091.0
2005-05-27,4689,4705,4556,4603,358524,94643.0,10954091.0
2005-05-30,4609,4694,4588,4614,176913,94862.0,10954091.0
2005-05-31,4636,4822,4625,4667,316710,95958.0,10954091.0
2005-06-01,4668,4700,4556,4555,153667,93657.0,10954091.0
2005-06-02,4572,4780,4572,4571,327676,93986.0,10954091.0
2005-06-03,4572,4684,4508,4683,223028,96286.0,10954091.0
2005-06-07,4700,4769,4625,4694,348841,96506.0,10954091.0
2005-06-08,4700,4737,4641,4715,236638,96944.0,10954091.0
2005-06-09,4721,4924,4721,4923,401095,101216.0,10954091.0
2005-06-10,4918,4934,4822,4918,136943,101106.0,10954091.0
2005-06-13,4881,4929,4828,4827,131937,97704.0,10784091.0
2005-06-14,4849,4945,4785,4795,142379,97057.0,10784091.0
2005-06-15,4748,5089,4742,4848,657392,98135.0,10784091.0
2005-06-16,4876,4929,4833,4864,130031,98459.0,10784091.0
2005-06-17,4860,4881,4817,4822,120084,97596.0,10784091.0
2005-06-20,4828,4844,4726,4747,130381,96086.0,10784091.0
2005-06-21,4705,4785,4556,4582,200876,92743.0,10784091.0
2005-06-22,4577,4614,4551,4593,128702,92959.0,10784091.0
2005-06-23,4593,4636,4582,4582,138785,92743.0,10784091.0
2005-06-24,4582,4582,4481,4518,94852,91449.0,10784091.0
2005-06-27,4449,4497,4417,4427,97355,89616.0,10784091.0
2005-06-28,4396,4439,4396,4422,101199,89508.0,10784091.0
2005-06-29,4428,4503,4428,4438,139942,89831.0,10784091.0
2005-06-30,4439,4561,4439,4561,160881,92312.0,10784091.0
2005-07-01,4545,4620,4540,4614,145354,93390.0,10784091.0
2005-07-04,4614,4636,4582,4609,67440,93282.0,10784091.0
2005-07-05,4598,4641,4545,4555,83087,92204.0,10784091.0
2005-07-06,4609,4710,4593,4651,155268,94145.0,10784091.0
2005-07-07,4641,4700,4609,4662,88225,94361.0,10784091.0
2005-07-08,4630,4641,4551,4550,120568,92096.0,10784091.0
2005-07-11,4588,4721,4582,4678,213779,94684.0,10784091.0
2005-07-12,4721,4726,4561,4561,197784,92312.0,10784091.0
2005-07-13,4582,4630,4535,4545,106193,91988.0,10784091.0
2005-07-14,4551,4614,4513,4513,138052,91341.0,10784091.0
2005-07-15,4519,4561,4519,4529,99703,91665.0,10784091.0
2005-07-18,4582,4630,4556,4582,105427,92743.0,10784091.0
2005-07-19,4566,4716,4566,4662,185447,94361.0,10784091.0
2005-07-20,4710,4812,4561,4662,192682,94361.0,10784091.0
2005-07-21,4678,4769,4598,4694,172068,95008.0,10784091.0
2005-07-22,4694,5115,4694,4918,1275209,99537.0,10784091.0
2005-07-25,4971,4998,4876,4950,303069,100184.0,10784091.0
2005-07-26,4977,5211,4902,4992,871279,101047.0,10784091.0
2005-07-27,4913,4993,4908,4912,288391,99429.0,10784091.0
2005-07-28,4913,4955,4838,4848,269861,98135.0,10784091.0
2005-07-29,4854,4955,4854,4870,140131,98567.0,10784091.0
2005-08-01,4838,4913,4838,4859,132886,98351.0,10784091.0
2005-08-02,4854,5014,4854,4966,291407,100508.0,10784091.0
2005-08-03,5046,5067,4844,4843,211236,98027.0,10784091.0
2005-08-04,4844,4886,4662,4662,211495,94361.0,10784091.0
2005-08-05,4556,4561,4449,4454,188852,90155.0,10784091.0
2005-08-08,4369,4487,4359,4417,144739,89400.0,10784091.0
2005-08-09,4321,4444,4321,4411,194891,89292.0,10784091.0
2005-08-10,4455,4487,4423,4454,104588,90155.0,10784091.0
2005-08-11,4423,4529,4423,4529,76387,91665.0,10784091.0
2005-08-12,4535,4561,4519,4529,102149,91665.0,10784091.0
2005-08-16,4535,4535,4417,4454,90242,90155.0,10784091.0
2005-08-17,4423,4492,4401,4422,120429,89508.0,10784091.0
2005-08-18,4423,4455,4343,4342,130892,87890.0,10784091.0
2005-08-19,4295,4353,4284,4310,89269,87243.0,10784091.0
2005-08-22,4289,4385,4289,4353,63861,88106.0,10784091.0
2005-08-23,4348,4391,4343,4369,51059,88430.0,10784091.0
2005-08-24,4369,4423,4327,4353,77364,88106.0,10784091.0
2005-08-25,4343,4417,4337,4358,67528,88214.0,10784091.0
2005-08-26,4327,4369,4305,4305,59993,87135.0,10784091.0
2005-08-29,4284,4284,4092,4129,138387,83577.0,10784091.0
2005-08-30,4156,4204,4140,4150,70941,84008.0,10784091.0
2005-08-31,4151,4311,4151,4198,182658,84979.0,10784091.0
2005-09-01,4215,4247,4194,4214,100035,85302.0,10784091.0
2005-09-02,4194,4247,4183,4236,67366,85734.0,10784091.0
2005-09-05,4252,4295,4220,4284,70510,86704.0,10784091.0
2005-09-06,4279,4321,4257,4257,84018,86165.0,10784091.0
2005-09-07,4300,4316,4257,4257,74598,86165.0,10784091.0
2005-09-08,4305,4305,4188,4188,128154,84763.0,10784091.0
2005-09-09,4188,4247,4188,4214,76375,85302.0,10784091.0
2005-09-12,4231,4257,4204,4209,83903,85194.0,10784091.0
2005-09-13,4215,4268,4178,4177,82584,84547.0,10784091.0
2005-09-14,4220,4220,4167,4177,69855,84547.0,10784091.0
2005-09-15,4188,4295,4178,4241,132541,85841.0,10784091.0
2005-09-16,4236,4295,4220,4268,81926,86381.0,10784091.0
2005-09-20,4300,4380,4263,4342,123602,87890.0,10784091.0
2005-09-21,4316,4401,4305,4353,85200,88106.0,10784091.0
2005-09-22,4327,4423,4327,4353,65650,88106.0,10784091.0
2005-09-23,4353,4396,4332,4342,103948,87890.0,10784091.0
2005-09-26,4343,4492,4343,4491,789166,90910.0,10784091.0
2005-09-27,4535,5142,4535,4721,1476494,95547.0,10784091.0
2005-09-28,4796,4817,4572,4598,389749,93067.0,10784091.0
2005-09-29,4609,4769,4598,4667,240199,94469.0,10784091.0
2005-09-30,4673,4732,4657,4673,141072,94576.0,10784091.0
2005-10-04,4668,4796,4668,4721,149796,95547.0,10784091.0
2005-10-05,4700,4764,4694,4737,133303,95871.0,10784091.0
2005-10-06,4694,4742,4641,4715,95846,95439.0,10784091.0
2005-10-07,4684,4748,4684,4705,109156,95224.0,10784091.0
2005-10-10,4721,4939,4721,4848,289954,98135.0,10784091.0
2005-10-11,4849,5019,4844,4902,313674,99214.0,10784091.0
2005-10-12,4924,4934,4822,4827,185948,97704.0,10784091.0
2005-10-13,4801,4876,4785,4832,129903,97812.0,10784091.0
2005-10-14,4849,4913,4833,4854,146335,98243.0,10784091.0
2005-10-17,4854,4876,4694,4742,121196,95978.0,10784091.0
2005-10-18,4742,4801,4700,4779,103460,96733.0,10784091.0
2005-10-19,4732,4780,4582,4635,114567,93822.0,10784091.0
2005-10-20,4641,4758,4641,4678,89132,94684.0,10784091.0
2005-10-21,4593,4758,4588,4742,79003,95978.0,10784091.0
2005-10-24,4796,4892,4758,4848,137899,98135.0,10784091.0
2005-10-25,4865,4897,4785,4806,83885,97273.0,10784091.0
2005-10-26,4822,4822,4716,4768,100208,96518.0,10784091.0
2005-10-27,4769,4796,4657,4667,114281,94469.0,10784091.0
2005-10-28,4668,4716,4582,4641,70137,93929.0,10784091.0
2005-10-31,4758,4758,4620,4694,92350,95008.0,10784091.0
2005-11-01,4694,4796,4694,4768,67817,96518.0,10784091.0
2005-11-02,4796,4817,4753,4779,103308,96733.0,10784091.0
2005-11-03,4806,4897,4796,4838,87751,97920.0,10784091.0
2005-11-04,4844,4961,4844,4902,159456,99214.0,10784091.0
2005-11-07,4982,5222,4966,5024,373018,101694.0,10784091.0
2005-11-08,5046,5057,4955,5014,130835,101478.0,10784091.0
2005-11-09,4993,5067,4929,4928,166304,99753.0,10784091.0
2005-11-10,4929,5126,4918,5115,248848,103527.0,10784091.0
2005-11-11,5185,5217,5099,5120,157678,103635.0,10784091.0
2005-11-14,5126,5185,5041,5046,163719,102125.0,10784091.0
2005-11-15,4998,5041,4971,5008,150933,101370.0,10784091.0
2005-11-16,5078,5211,5067,5141,329167,104066.0,10784091.0
2005-11-17,5131,5179,5083,5152,161075,104282.0,10784091.0
2005-11-18,5158,5488,5142,5435,484609,109998.0,10784091.0
2005-11-21,5488,5648,5382,5488,362115,111076.0,10784091.0
2005-11-22,5488,5861,5408,5728,448234,115929.0,10784091.0
2005-11-23,5781,5968,5728,5781,429406,117007.0,10784091.0
2005-11-24,5861,6634,5835,6447,1070185,130488.0,10784091.0
2005-11-25,6394,7300,6234,7086,1185691,143428.0,10784091.0
2005-11-28,7247,7833,7034,7646,1249304,154752.0,10784091.0
2005-11-29,7513,7939,7220,7379,577844,149360.0,10784091.0
2005-11-30,7460,7646,7247,7646,421773,154752.0,10784091.0
2005-12-01,7806,8792,7700,8791,1441407,177938.0,10784091.0
2005-12-02,8845,9964,8659,8845,1643238,179016.0,10784091.0
2005-12-05,9058,9618,8899,9511,836011,192496.0,10784091.0
2005-12-06,9671,9671,9138,9218,570424,186565.0,10784091.0
2005-12-07,8952,9485,8366,8632,806777,174702.0,10784091.0
2005-12-08,8552,9058,8446,9005,763601,182251.0,10784091.0
2005-12-09,9005,9005,9005,9005,0,182251.0,10784091.0
2005-12-12,9005,9005,9005,9005,0,,
2005-12-13,9005,9005,9005,9005,0,,
2005-12-14,9005,9005,9005,9005,0,,
2005-12-15,9005,9005,9005,9005,0,,
2005-12-16,9005,9005,9005,9005,0,,
2005-12-19,9005,9005,9005,9005,0,,
2005-12-20,9005,9005,9005,9005,0,,
2005-12-21,9005,9005,9005,9005,0,,
2005-12-22,9005,9005,9005,9005,0,,
2005-12-23,9245,10337,9245,9857,35783301,202605.0,109516420.0
2005-12-26,10018,10018,8739,9005,12582078,185083.0,109516420.0
2005-12-27,9165,9218,8046,8045,9202488,165370.0,109516420.0
2005-12-28,7886,8579,7566,7886,9102107,162084.0,109516420.0
2005-12-29,7966,8099,7620,7646,4783448,157156.0,109516420.0
2006-01-02,7620,8179,7353,7992,9014976,164275.0,109516420.0
2006-01-03,8099,8312,7886,8125,5582327,167013.0,109516420.0
2006-01-04,8259,8526,8073,8232,8174077,169203.0,109516420.0
2006-01-05,8206,8312,7566,7752,4907018,159346.0,109516420.0
2006-01-06,7700,7833,7060,7060,8857646,145109.0,109516420.0
2006-01-09,7087,7353,7034,7086,7390758,145657.0,109516420.0
2006-01-10,7193,7380,7087,7113,5251784,150678.0,112867468.0
2006-01-11,7034,8179,7034,8179,19545562,173252.0,112867468.0
2006-01-12,8419,8552,7833,8072,12798998,170994.0,112867468.0
2006-01-13,8099,9138,7886,8552,20156896,181152.0,112867468.0
2006-01-16,8685,8819,8366,8605,10052412,182281.0,112867468.0
2006-01-17,8765,9192,8019,8045,13602759,170430.0,112867468.0
2006-01-18,8046,8312,6927,7992,12774798,171814.0,114542992.0
2006-01-19,8153,9192,7806,8712,23873963,181392.0,110942992.0
2006-01-20,8819,10018,8685,8871,46593255,184720.0,110942992.0
2006-01-23,8526,9218,7673,7699,22317361,160313.0,110942992.0
2006-01-24,7966,8206,6687,7566,16592065,159918.0,112618516.0
2006-01-25,7620,8153,7593,7672,18442086,162171.0,112618516.0
2006-01-26,7886,8046,7540,7726,7866285,163297.0,112618516.0
2006-01-27,7993,8552,7806,8285,18932081,175122.0,112618516.0
2006-01-31,8366,8765,8259,8418,11273310,177937.0,112618516.0
2006-02-01,8259,8392,7673,7992,8188948,168928.0,112618516.0
2006-02-02,8179,8312,7806,8045,6061043,170054.0,112618516.0
2006-02-03,7620,7859,7620,7646,5277624,161608.0,112618516.0
2006-02-06,7353,7700,7353,7699,3777755,162734.0,112618516.0
2006-02-07,7673,8126,7620,7699,6360355,162734.0,112618516.0
2006-02-08,7700,7833,7460,7513,3945380,158792.0,112618516.0
2006-02-09,7620,7673,7460,7513,3439770,158792.0,112618516.0
2006-02-10,7513,7593,7407,7459,3256087,157666.0,112618516.0
2006-02-13,7460,7673,7460,7486,3493865,158229.0,112618516.0
2006-02-14,7407,7486,7273,7406,3145374,156540.0,112618516.0
2006-02-15,7513,7566,7034,7033,4136282,148656.0,112618516.0
2006-02-16,7034,7167,6874,6953,3173029,146967.0,112618516.0
2006-02-17,6980,7167,6927,7033,4132400,148656.0,112618516.0
2006-02-20,7007,7513,7007,7353,5906547,155414.0,112618516.0
2006-02-21,7353,7433,7167,7220,2562216,152598.0,112618516.0
2006-02-22,7193,7327,7060,7113,2097578,150346.0,112618516.0
2006-02-23,7193,7833,7193,7353,11727092,156570.0,113456278.0
2006-02-24,7433,7859,7433,7593,6052135,161675.0,113456278.0
2006-02-27,7780,7886,7540,7593,3891815,161675.0,113456278.0
2006-02-28,7673,7673,7407,7459,3025232,158839.0,113456278.0
2006-03-02,7460,7566,7300,7300,4305502,155435.0,113456278.0
2006-03-03,7247,7353,6980,7033,3618685,149762.0,113456278.0
2006-03-06,7034,7220,6980,7086,4221466,150897.0,113456278.0
2006-03-07,6954,7060,6661,6713,5387351,142955.0,113456278.0
2006-03-08,6634,6900,6634,6740,3543331,143522.0,113456278.0
2006-03-09,6741,6820,6714,6740,2840967,143522.0,113456278.0
2006-03-10,6607,6794,6581,6660,2940601,141820.0,113456278.0
2006-03-13,6767,6900,6741,6847,3295318,145791.0,113456278.0
2006-03-14,6874,6980,6767,6847,2027202,145791.0,113456278.0
