KTH(036030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-12-12,5610,5710,5570,5590,23459,199647.0,35715022.0
2017-12-13,5620,5700,5560,5640,21280,201433.0,35715022.0
2017-12-14,5640,5800,5640,5770,48503,206076.0,35715022.0
2017-12-15,5730,5970,5730,5910,55162,211076.0,35715022.0
2017-12-18,5960,6630,5950,6480,287960,231433.0,35715022.0
2017-12-19,6550,6560,6230,6230,47176,222505.0,35715022.0
2017-12-20,6200,6300,6140,6230,18607,222505.0,35715022.0
2017-12-21,6120,6450,6120,6290,34164,224647.0,35715022.0
2017-12-22,6310,6490,6230,6360,35162,227148.0,35715022.0
2017-12-26,6290,6420,6150,6200,33755,221433.0,35715022.0
2017-12-27,6220,6440,6200,6370,26356,227505.0,35715022.0
2017-12-28,6410,6490,6320,6430,24086,229648.0,35715022.0
2018-01-02,6430,6760,6380,6680,84656,238576.0,35715022.0
2018-01-03,6730,7090,6680,6980,106933,249291.0,35715022.0
2018-01-04,6990,7050,6840,6840,64977,244291.0,35715022.0
2018-01-05,6840,6980,6670,6790,37990,242505.0,35715022.0
2018-01-08,6800,6850,6680,6710,39315,239648.0,35715022.0
2018-01-09,6830,7090,6730,6940,107045,247862.0,35715022.0
2018-01-10,7100,7440,7100,7420,226353,265005.0,35715022.0
2018-01-11,7500,7500,7240,7240,86004,258577.0,35715022.0
2018-01-12,7260,7340,7110,7190,51904,256791.0,35715022.0
2018-01-15,7200,7270,7120,7270,40988,259648.0,35715022.0
2018-01-16,7290,7290,6690,6850,150277,244648.0,35715022.0
2018-01-17,6870,6870,6610,6680,58910,238576.0,35715022.0
2018-01-18,6640,6920,6640,6840,61041,244291.0,35715022.0
2018-01-19,6900,7110,6900,7020,52081,250719.0,35715022.0
2018-01-22,7020,7020,6900,6940,23435,247862.0,35715022.0
2018-01-23,6880,7010,6870,6910,27532,246791.0,35715022.0
2018-01-24,6900,7090,6870,6970,22581,248934.0,35715022.0
2018-01-25,6930,7030,6800,6900,58884,246434.0,35715022.0
2018-01-26,6900,6900,6770,6860,28502,245005.0,35715022.0
2018-01-29,6890,6900,6650,6780,51101,242148.0,35715022.0
2018-01-30,6800,6800,6620,6730,51940,240362.0,35715022.0
2018-01-31,6740,6750,6600,6690,38750,238933.0,35715022.0
2018-02-01,6730,7140,6730,7140,95893,255005.0,35715022.0
2018-02-02,7110,7150,6970,7070,50317,252505.0,35715022.0
2018-02-05,6920,7040,6710,6750,32737,241076.0,35715022.0
2018-02-06,6460,6600,6330,6520,44441,232862.0,35715022.0
2018-02-07,6580,6800,6500,6650,26372,237505.0,35715022.0
2018-02-08,6650,6860,6500,6840,37301,244291.0,35715022.0
2018-02-09,6640,6780,6500,6600,33220,235719.0,35715022.0
2018-02-12,6610,6680,6430,6480,20502,231433.0,35715022.0
2018-02-13,6540,6540,6290,6400,43563,228576.0,35715022.0
2018-02-14,6270,6400,6190,6200,32381,221433.0,35715022.0
2018-02-19,6200,6370,6200,6370,11424,227505.0,35715022.0
2018-02-20,6310,6420,6180,6180,44600,220719.0,35715022.0
2018-02-21,6210,6300,6140,6260,8925,223576.0,35715022.0
2018-02-22,6260,6290,6190,6230,18568,222505.0,35715022.0
2018-02-23,6220,6310,6200,6260,12009,223576.0,35715022.0
2018-02-26,6270,6380,6250,6310,26521,225362.0,35715022.0
2018-02-27,6370,6390,6250,6260,9861,223576.0,35715022.0
2018-02-28,6220,6340,6050,6130,19289,218933.0,35715022.0
2018-03-02,6070,6130,5890,6060,34718,216433.0,35715022.0
2018-03-05,6080,6080,5850,5880,27735,210004.0,35715022.0
2018-03-06,5900,6060,5880,6050,20769,216076.0,35715022.0
2018-03-07,6050,6100,5980,6050,9678,216076.0,35715022.0
2018-03-08,6110,6110,5950,6090,17026,217504.0,35715022.0
2018-03-09,6080,6140,5980,6100,37302,217862.0,35715022.0
2018-03-12,6100,6150,6080,6140,17408,219290.0,35715022.0
2018-03-13,6140,6150,5950,6020,26750,215004.0,35715022.0
2018-03-14,6020,6020,5840,5950,40206,212504.0,35715022.0
2018-03-15,5950,5960,5870,5950,12809,212504.0,35715022.0
2018-03-16,5960,5960,5850,5950,22648,212504.0,35715022.0
2018-03-19,5950,5960,5880,5910,11509,211076.0,35715022.0
2018-03-20,5900,5950,5800,5800,22504,207147.0,35715022.0
2018-03-21,5780,5850,5700,5720,34861,204290.0,35715022.0
2018-03-22,5650,5760,5610,5730,42652,204647.0,35715022.0
2018-03-23,5660,5700,5580,5660,31980,202147.0,35715022.0
2018-03-26,5660,5680,5610,5620,9812,200718.0,35715022.0
2018-03-27,5590,5820,5590,5800,25269,207147.0,35715022.0
2018-03-28,5690,5830,5620,5830,17309,208219.0,35715022.0
2018-03-29,5850,5910,5810,5900,15513,210719.0,35715022.0
2018-03-30,5900,5930,5760,5910,14925,211076.0,35715022.0
2018-04-02,5900,5900,5780,5800,15193,207147.0,35715022.0
2018-04-03,5840,5840,5710,5720,6012,204290.0,35715022.0
2018-04-04,5790,5790,5700,5740,5914,205004.0,35715022.0
2018-04-05,5740,5850,5560,5850,28512,208933.0,35715022.0
2018-04-06,5840,5840,5600,5700,22998,203576.0,35715022.0
2018-04-09,5700,5800,5670,5770,21813,206076.0,35715022.0
2018-04-10,5760,5790,5650,5770,21426,206076.0,35715022.0
2018-04-11,5760,5800,5700,5770,18692,206076.0,35715022.0
2018-04-12,5790,5910,5660,5900,35634,210719.0,35715022.0
2018-04-13,5920,5920,5770,5850,25828,208933.0,35715022.0
2018-04-16,5850,5940,5790,5910,16276,211076.0,35715022.0
2018-04-17,5920,6000,5890,5930,25274,211790.0,35715022.0
2018-04-18,5930,6030,5810,5940,31537,212147.0,35715022.0
2018-04-19,5940,5950,5830,5870,18706,209647.0,35715022.0
2018-04-20,5870,5960,5830,5960,28177,212862.0,35715022.0
2018-04-23,5970,6140,5960,6050,43619,216076.0,35715022.0
2018-04-24,6060,6090,5950,6050,17026,216076.0,35715022.0
2018-04-25,6000,6050,5910,6030,12136,215362.0,35715022.0
2018-04-26,6050,6280,6050,6100,25072,217862.0,35715022.0
2018-04-27,6110,6150,5900,6000,56269,214290.0,35715022.0
2018-04-30,6010,6010,5780,5840,25687,208576.0,35715022.0
2018-05-02,5840,5840,5660,5730,19865,204647.0,35715022.0
2018-05-03,5770,5850,5710,5760,17634,205719.0,35715022.0
2018-05-04,5730,5780,5610,5770,9986,206076.0,35715022.0
2018-05-08,5780,5800,5570,5690,37426,203218.0,35715022.0
2018-05-09,5700,5700,5590,5610,32774,200361.0,35715022.0
2018-05-10,5620,5700,5570,5640,25318,201433.0,35715022.0
2018-05-11,5650,5680,5600,5600,34297,200004.0,35715022.0
2018-05-14,5600,5640,5560,5630,21457,201076.0,35715022.0
2018-05-15,5640,5660,5580,5640,14276,201433.0,35715022.0
2018-05-16,5660,5690,5580,5640,25804,201433.0,35715022.0
2018-05-17,5630,5640,5590,5630,15428,201076.0,35715022.0
2018-05-18,5630,5790,5610,5770,52094,206076.0,35715022.0
2018-05-21,5780,5870,5730,5860,17841,209290.0,35715022.0
2018-05-23,5810,5870,5760,5870,27997,209647.0,35715022.0
2018-05-24,5870,5870,5750,5830,9996,208219.0,35715022.0
2018-05-25,5810,5810,5670,5730,16677,204647.0,35715022.0
2018-05-28,5780,5780,5500,5640,32902,201433.0,35715022.0
2018-05-29,5650,5690,5590,5690,20083,203218.0,35715022.0
2018-05-30,5700,5710,5500,5600,31754,200004.0,35715022.0
2018-05-31,5600,5670,5590,5650,8482,201790.0,35715022.0
2018-06-01,5660,5700,5600,5660,28710,202147.0,35715022.0
2018-06-04,5690,5690,5580,5580,32207,199290.0,35715022.0
2018-06-05,5610,5670,5530,5570,28624,198933.0,35715022.0
2018-06-07,5590,5670,5550,5640,17660,201433.0,35715022.0
2018-06-08,5630,5660,5550,5560,34383,198576.0,35715022.0
2018-06-11,5560,5630,5510,5510,34125,196790.0,35715022.0
2018-06-12,5550,5600,5500,5510,18899,196790.0,35715022.0
2018-06-14,5510,5580,5500,5540,18073,197861.0,35715022.0
2018-06-15,5580,5900,5560,5790,83346,206790.0,35715022.0
2018-06-18,5800,5870,5740,5800,24259,207147.0,35715022.0
2018-06-19,5710,5840,5500,5560,30372,198576.0,35715022.0
2018-06-20,5500,5620,5500,5620,14554,200718.0,35715022.0
2018-06-21,5630,5740,5400,5560,13789,198576.0,35715022.0
2018-06-22,5550,5560,5420,5560,15223,198576.0,35715022.0
2018-06-25,5590,5800,5500,5760,15890,205719.0,35715022.0
2018-06-26,5750,5750,5590,5710,11418,203933.0,35715022.0
2018-06-27,5700,5700,5620,5670,10112,202504.0,35715022.0
2018-06-28,5690,5690,5510,5570,12711,198933.0,35715022.0
2018-06-29,5570,5630,5500,5550,7788,198218.0,35715022.0
2018-07-02,5520,5610,5250,5380,27492,192147.0,35715022.0
2018-07-03,5290,5460,5290,5380,13629,192147.0,35715022.0
2018-07-04,5350,5370,5150,5340,39145,190718.0,35715022.0
2018-07-05,5360,5430,5200,5320,11122,190004.0,35715022.0
2018-07-06,5360,5420,5300,5390,12873,192504.0,35715022.0
2018-07-09,5380,5450,5200,5420,12721,193575.0,35715022.0
2018-07-10,5340,5460,5340,5420,11928,193575.0,35715022.0
2018-07-11,5450,5450,5320,5370,6265,191790.0,35715022.0
2018-07-12,5390,5390,5190,5280,22716,188575.0,35715022.0
2018-07-13,5280,5330,5260,5280,14269,188575.0,35715022.0
2018-07-16,5280,5770,5280,5700,68320,203576.0,35715022.0
2018-07-17,5690,5690,5530,5600,10792,200004.0,35715022.0
2018-07-18,5550,5650,5510,5530,8536,197504.0,35715022.0
2018-07-19,5530,5590,5500,5540,1949,197861.0,35715022.0
2018-07-20,5550,5550,5280,5540,15471,197861.0,35715022.0
2018-07-23,5530,5540,5210,5380,13329,192147.0,35715022.0
2018-07-24,5270,5480,5270,5370,3239,191790.0,35715022.0
2018-07-25,5350,5420,5270,5370,6366,191790.0,35715022.0
2018-07-26,5370,5510,5200,5490,26972,196075.0,35715022.0
2018-07-27,5460,5610,5460,5510,18716,196790.0,35715022.0
2018-07-30,5660,5720,5480,5570,24666,198933.0,35715022.0
2018-07-31,5660,5740,5550,5700,17432,203576.0,35715022.0
2018-08-01,5630,5730,5630,5710,4650,203933.0,35715022.0
2018-08-02,5740,5740,5600,5660,4252,202147.0,35715022.0
2018-08-03,5650,5790,5650,5750,25782,205361.0,35715022.0
2018-08-06,5750,5790,5660,5730,6982,204647.0,35715022.0
2018-08-07,5680,5740,5590,5620,7774,200718.0,35715022.0
2018-08-08,5620,5650,5460,5620,16039,200718.0,35715022.0
2018-08-09,5620,5790,5610,5720,13828,204290.0,35715022.0
2018-08-10,5720,5720,5620,5700,3692,203576.0,35715022.0
2018-08-13,5700,5710,5600,5660,3535,202147.0,35715022.0
2018-08-14,5660,5710,5570,5710,3156,203933.0,35715022.0
2018-08-16,5710,5710,5550,5590,13022,199647.0,35715022.0
2018-08-17,5590,5690,5500,5560,19081,198576.0,35715022.0
2018-08-20,5580,5590,5460,5460,10004,195004.0,35715022.0
2018-08-21,5470,5510,5360,5460,22513,195004.0,35715022.0
2018-08-22,5460,5560,5440,5560,11374,198576.0,35715022.0
2018-08-23,5610,5620,5480,5510,7620,196790.0,35715022.0
2018-08-24,5510,5560,5470,5500,7427,196433.0,35715022.0
2018-08-27,5520,5530,5460,5460,8072,195004.0,35715022.0
2018-08-28,5440,5650,5440,5590,16783,199647.0,35715022.0
2018-08-29,5570,5630,5510,5600,7769,200004.0,35715022.0
2018-08-30,5690,5750,5600,5650,20264,201790.0,35715022.0
2018-08-31,5630,5660,5560,5590,7298,199647.0,35715022.0
2018-09-03,5650,5830,5590,5620,7611,200718.0,35715022.0
2018-09-04,5640,5800,5600,5770,17105,206076.0,35715022.0
2018-09-05,5770,5770,5690,5700,9461,203576.0,35715022.0
2018-09-06,5700,5790,5600,5740,5732,205004.0,35715022.0
2018-09-07,5670,5760,5670,5680,9154,202861.0,35715022.0
2018-09-10,5690,5700,5600,5650,8545,201790.0,35715022.0
2018-09-11,5660,5730,5660,5700,1974,203576.0,35715022.0
2018-09-12,5700,5770,5630,5760,17759,205719.0,35715022.0
2018-09-13,5800,5800,5680,5730,9127,204647.0,35715022.0
2018-09-14,5720,5820,5720,5790,24334,206790.0,35715022.0
2018-09-17,5860,5860,5660,5760,7255,205719.0,35715022.0
2018-09-18,5830,5830,5570,5660,19455,202147.0,35715022.0
2018-09-19,5600,5680,5600,5660,6561,202147.0,35715022.0
2018-09-20,5660,5670,5620,5650,6545,201790.0,35715022.0
2018-09-21,5670,5670,5550,5550,11333,198218.0,35715022.0
2018-09-27,5570,5650,5400,5470,17798,195361.0,35715022.0
2018-09-28,5490,5570,5450,5540,8322,197861.0,35715022.0
2018-10-01,5540,5620,5390,5410,25189,193218.0,35715022.0
2018-10-02,5430,5500,5340,5400,21700,192861.0,35715022.0
2018-10-04,5400,5470,5260,5290,25917,188932.0,35715022.0
2018-10-05,5270,5300,5100,5300,58157,189290.0,35715022.0
2018-10-08,5260,5380,5260,5330,4928,190361.0,35715022.0
2018-10-10,5220,5350,5200,5220,10676,186432.0,35715022.0
2018-10-11,5130,5210,4950,5000,58476,178575.0,35715022.0
2018-10-12,4900,5000,4800,4865,53526,173754.0,35715022.0
2018-10-15,4735,4855,4735,4855,43466,173396.0,35715022.0
2018-10-16,4855,4925,4855,4905,10318,175182.0,35715022.0
2018-10-17,4910,5000,4910,4975,10601,177682.0,35715022.0
2018-10-18,4995,5050,4950,4995,8988,178397.0,35715022.0
2018-10-19,4965,4970,4880,4920,11589,175718.0,35715022.0
2018-10-22,4920,4965,4920,4950,4316,176789.0,35715022.0
2018-10-23,4950,4950,4840,4840,10922,172861.0,35715022.0
2018-10-24,4820,4885,4700,4700,27941,167861.0,35715022.0
2018-10-25,4690,4690,4490,4490,38713,160360.0,35715022.0
2018-10-26,4420,4495,4250,4325,65896,154467.0,35715022.0
2018-10-29,4550,4550,4030,4030,59454,143932.0,35715022.0
2018-10-30,3760,4060,3700,4030,78697,143932.0,35715022.0
2018-10-31,4105,4230,4015,4030,39519,143932.0,35715022.0
2018-11-01,4035,4380,4035,4320,34344,154289.0,35715022.0
2018-11-02,4325,4805,4325,4805,95930,171611.0,35715022.0
2018-11-05,4855,4885,4715,4885,48582,174468.0,35715022.0
2018-11-06,4900,5150,4885,5100,44689,182147.0,35715022.0
2018-11-07,5100,5290,5100,5220,28329,186432.0,35715022.0
2018-11-08,5290,5380,5230,5350,40542,191075.0,35715022.0
2018-11-09,5480,5480,5230,5280,28261,188575.0,35715022.0
2018-11-12,5280,5280,4850,5080,34606,181432.0,35715022.0
2018-11-13,5000,5080,4965,5000,14324,178575.0,35715022.0
2018-11-14,5010,5090,4850,5030,19399,179647.0,35715022.0
2018-11-15,5030,5090,4950,5050,10387,180361.0,35715022.0
2018-11-16,5050,5100,5040,5090,6094,181789.0,35715022.0
2018-11-19,5080,5150,5070,5110,8739,182504.0,35715022.0
2018-11-20,5100,5100,5000,5080,1763,181432.0,35715022.0
2018-11-21,5050,5070,4945,4990,9819,178218.0,35715022.0
2018-11-22,4995,5050,4950,4980,6859,177861.0,35715022.0
2018-11-23,4980,5040,4730,4890,23557,174646.0,35715022.0
2018-11-26,4865,5060,4845,4900,12083,175004.0,35715022.0
2018-11-27,4900,5010,4870,4930,11772,176075.0,35715022.0
2018-11-28,4905,4965,4895,4910,4657,175361.0,35715022.0
2018-11-29,4970,5080,4915,4985,18541,178039.0,35715022.0
2018-11-30,4985,5040,4900,4900,5097,175004.0,35715022.0
2018-12-03,4875,4970,4875,4950,8148,176789.0,35715022.0
2018-12-04,4960,4970,4870,4945,3058,176611.0,35715022.0
2018-12-05,4930,4935,4850,4905,5086,175182.0,35715022.0
2018-12-06,4905,4905,4735,4860,22117,173575.0,35715022.0
2018-12-07,4850,4860,4800,4840,3376,172861.0,35715022.0
2018-12-10,4805,4805,4650,4720,15218,168575.0,35715022.0
2018-12-11,4720,4745,4590,4645,9629,165896.0,35715022.0
2018-12-12,4645,4685,4620,4685,3608,167325.0,35715022.0
2018-12-13,4685,4690,4625,4645,8347,165896.0,35715022.0
2018-12-14,4645,4725,4500,4565,23483,163039.0,35715022.0
2018-12-17,4545,4620,4495,4615,9104,164825.0,35715022.0
2018-12-18,4610,4660,4570,4650,9456,166075.0,35715022.0
2018-12-19,4610,4915,4610,4850,19766,173218.0,35715022.0
2018-12-20,4820,4900,4780,4790,4151,171075.0,35715022.0
2018-12-21,4790,4880,4755,4845,8705,173039.0,35715022.0
2018-12-24,4845,4935,4805,4890,12573,174646.0,35715022.0
2018-12-26,4770,4890,4750,4800,11404,171432.0,35715022.0
2018-12-27,4820,4850,4750,4830,5661,172504.0,35715022.0
2018-12-28,4825,4845,4740,4820,4031,172146.0,35715022.0
2019-01-02,4815,4820,4590,4660,6772,166432.0,35715022.0
2019-01-03,4660,4675,4605,4655,5084,166253.0,35715022.0
2019-01-04,4650,4665,4585,4615,2623,164825.0,35715022.0
2019-01-07,4625,4655,4555,4645,4205,165896.0,35715022.0
2019-01-08,4685,4685,4605,4660,4551,166432.0,35715022.0
2019-01-09,4660,4800,4645,4780,10204,170718.0,35715022.0
2019-01-10,4800,4810,4605,4680,9237,167146.0,35715022.0
2019-01-11,4685,4740,4615,4645,18382,165896.0,35715022.0
2019-01-14,4650,4785,4635,4635,16296,165539.0,35715022.0
2019-01-15,4780,5200,4775,5070,90103,181075.0,35715022.0
2019-01-16,5190,5190,5000,5010,31107,178932.0,35715022.0
2019-01-17,5100,5100,4960,5030,22604,179647.0,35715022.0
2019-01-18,5120,5160,5010,5160,33952,184290.0,35715022.0
2019-01-21,5170,5200,5070,5160,12408,184290.0,35715022.0
2019-01-22,5160,5180,5110,5150,8329,183932.0,35715022.0
2019-01-23,5130,5210,5120,5180,12848,185004.0,35715022.0
2019-01-24,5180,5300,5150,5250,16084,187504.0,35715022.0
2019-01-25,5250,5350,5180,5350,29308,191075.0,35715022.0
2019-01-28,5370,5650,5350,5590,86061,199647.0,35715022.0
2019-01-29,5590,5850,5510,5520,54243,197147.0,35715022.0
2019-01-30,5500,5770,5500,5720,45549,204290.0,35715022.0
2019-01-31,5700,5720,5590,5650,10738,201790.0,35715022.0
2019-02-01,5650,5650,5300,5330,40975,190361.0,35715022.0
2019-02-07,5330,5410,5190,5320,12785,190004.0,35715022.0
2019-02-08,5330,5330,5160,5180,21842,185004.0,35715022.0
2019-02-11,5240,5240,5100,5200,13555,185718.0,35715022.0
2019-02-12,5200,5200,5060,5090,19568,181789.0,35715022.0
2019-02-13,5100,5180,5090,5170,16155,184647.0,35715022.0
2019-02-14,5190,5190,5140,5170,6425,184647.0,35715022.0
2019-02-15,5200,5200,5080,5080,15681,181432.0,35715022.0
2019-02-18,5170,5170,5070,5080,17908,181432.0,35715022.0
2019-02-19,5100,5170,5050,5150,23903,183932.0,35715022.0
2019-02-20,5170,5170,5100,5170,12783,184647.0,35715022.0
2019-02-21,5190,5220,5120,5120,9559,182861.0,35715022.0
2019-02-22,5100,5220,5030,5060,18438,180718.0,35715022.0
2019-02-25,5080,5090,4990,5060,31365,180718.0,35715022.0
2019-02-26,5100,5100,5040,5100,11033,182147.0,35715022.0
2019-02-27,5100,5120,5000,5100,15930,182147.0,35715022.0
2019-02-28,5100,5110,5030,5030,21489,179647.0,35715022.0
2019-03-04,5040,5100,5030,5030,5340,179647.0,35715022.0
2019-03-05,5030,5120,5010,5070,6197,181075.0,35715022.0
2019-03-06,5080,5100,4990,5030,16941,179647.0,35715022.0
2019-03-07,5080,5080,4995,5030,7425,179647.0,35715022.0
2019-03-08,5060,5060,4950,4985,8987,178039.0,35715022.0
2019-03-11,4985,5070,4880,4925,27726,175896.0,35715022.0
2019-03-12,4940,4965,4915,4960,7242,177147.0,35715022.0
2019-03-13,4960,4970,4895,4895,17917,174825.0,35715022.0
2019-03-14,4975,4975,4900,4960,5035,177147.0,35715022.0
2019-03-15,4980,4980,4880,4895,12590,174825.0,35715022.0
2019-03-18,4895,4910,4830,4830,21019,172504.0,35715022.0
2019-03-19,4860,4875,4785,4860,31383,173575.0,35715022.0
2019-03-20,4875,4955,4870,4930,18430,176075.0,35715022.0
2019-03-21,4940,5000,4940,4950,13369,176789.0,35715022.0
2019-03-22,5010,5010,4675,4855,17177,173396.0,35715022.0
2019-03-25,4855,4890,4735,4820,15640,172146.0,35715022.0
2019-03-26,4855,4855,4805,4830,3767,172504.0,35715022.0
2019-03-27,4830,4865,4815,4835,5612,172682.0,35715022.0
2019-03-28,4835,4835,4795,4815,3271,171968.0,35715022.0
2019-03-29,4815,4885,4740,4740,10018,169289.0,35715022.0
2019-04-01,4730,4780,4680,4700,20596,167861.0,35715022.0
2019-04-02,4730,4760,4680,4750,14893,169646.0,35715022.0
2019-04-03,4770,4775,4730,4730,12225,168932.0,35715022.0
2019-04-04,4760,4770,4710,4750,3162,169646.0,35715022.0
2019-04-05,4775,4780,4760,4765,6033,170182.0,35715022.0
2019-04-08,4795,4880,4795,4875,12959,174111.0,35715022.0
2019-04-09,4885,4965,4875,4960,12826,177147.0,35715022.0
2019-04-10,4970,4970,4865,4920,4886,175718.0,35715022.0
2019-04-11,4920,4940,4875,4885,4627,174468.0,35715022.0
2019-04-12,4860,4960,4855,4930,4868,176075.0,35715022.0
2019-04-15,4935,5000,4780,4780,38108,170718.0,35715022.0
2019-04-16,4815,4840,4740,4835,9876,172682.0,35715022.0
2019-04-17,4850,4900,4845,4865,19540,173754.0,35715022.0
2019-04-18,4900,4905,4830,4850,14636,173218.0,35715022.0
2019-04-19,4865,4920,4845,4850,9983,173218.0,35715022.0
2019-04-22,4855,4910,4850,4900,15483,175004.0,35715022.0
2019-04-23,4870,4935,4870,4930,17970,176075.0,35715022.0
2019-04-24,4940,4980,4875,4930,12199,176075.0,35715022.0
2019-04-25,4935,4940,4860,4910,10653,175361.0,35715022.0
2019-04-26,4905,4910,4675,4860,14334,173575.0,35715022.0
2019-04-29,4880,4880,4815,4870,12361,173932.0,35715022.0
2019-04-30,4870,4870,4820,4835,2132,172682.0,35715022.0
2019-05-02,4825,4850,4745,4850,8356,173218.0,35715022.0
2019-05-03,4840,4885,4820,4880,7327,174289.0,35715022.0
2019-05-07,4830,4850,4790,4790,6767,171075.0,35715022.0
2019-05-08,4795,4795,4700,4705,12598,168039.0,35715022.0
2019-05-09,4710,4710,4560,4565,36828,163039.0,35715022.0
2019-05-10,4575,4645,4530,4610,6584,164646.0,35715022.0
2019-05-13,4620,4640,4560,4575,6078,163396.0,35715022.0
2019-05-14,4580,4580,4415,4520,27976,161432.0,35715022.0
2019-05-15,4530,4575,4465,4540,9917,162146.0,35715022.0
2019-05-16,4550,4560,4470,4510,8960,161075.0,35715022.0
2019-05-17,4530,4530,4430,4460,6023,159289.0,35715022.0
2019-05-20,4515,4515,4280,4305,44841,153753.0,35715022.0
2019-05-21,4300,4330,4250,4310,12498,153932.0,35715022.0
2019-05-22,4345,4345,4185,4240,20783,151432.0,35715022.0
2019-05-23,4240,4245,4150,4225,10479,150896.0,35715022.0
2019-05-24,4235,4235,4125,4220,15639,150717.0,35715022.0
2019-05-27,4220,4240,4105,4180,15909,149289.0,35715022.0
2019-05-28,4215,4250,4140,4245,8202,151610.0,35715022.0
2019-05-29,4240,4245,4100,4225,8404,150896.0,35715022.0
2019-05-30,4240,4245,4185,4230,6475,151075.0,35715022.0
2019-05-31,4230,4330,4185,4320,9213,154289.0,35715022.0
2019-06-03,4300,4355,4275,4315,16630,154110.0,35715022.0
2019-06-04,4315,4385,4260,4360,13684,155717.0,35715022.0
2019-06-05,4390,4390,4330,4375,3062,156253.0,35715022.0
2019-06-07,4395,4395,4330,4395,6845,156968.0,35715022.0
2019-06-10,4425,4425,4360,4390,9886,156789.0,35715022.0
2019-06-11,4400,4540,4370,4510,22427,161075.0,35715022.0
2019-06-12,4525,4580,4485,4555,11049,162682.0,35715022.0
2019-06-13,4550,4810,4510,4745,61918,169468.0,35715022.0
2019-06-14,4680,4740,4585,4710,15448,168218.0,35715022.0
2019-06-17,4695,4835,4695,4800,16983,171432.0,35715022.0
2019-06-18,4840,4840,4700,4765,8461,170182.0,35715022.0
