제이브이엠(054950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-27,56600,57200,55400,55400,9560,350732.0,6330908.0
2018-02-28,56000,56000,54700,55300,9928,350099.0,6330908.0
2018-03-02,54800,55300,53100,55300,11585,350099.0,6330908.0
2018-03-05,54300,55300,54100,54700,7836,346301.0,6330908.0
2018-03-06,55800,55900,53600,54400,14830,344401.0,6330908.0
2018-03-07,55000,55300,53200,53200,15769,336804.0,6330908.0
2018-03-08,53200,54100,50300,52200,22698,330473.0,6330908.0
2018-03-09,52200,53400,52000,53000,16143,335538.0,6330908.0
2018-03-12,53200,53400,52400,53100,13316,336171.0,6330908.0
2018-03-13,52700,53400,51400,51600,19230,326675.0,6330908.0
2018-03-14,51600,51900,49100,50200,28562,317812.0,6330908.0
2018-03-15,50400,50900,48900,49300,26390,312114.0,6330908.0
2018-03-16,49600,49900,48800,48850,19229,309265.0,6330908.0
2018-03-19,48850,49750,48000,48000,16797,303884.0,6330908.0
2018-03-20,47950,48400,46900,47200,21353,298819.0,6330908.0
2018-03-21,47000,47900,47000,47400,13715,300085.0,6330908.0
2018-03-22,47450,49750,47450,48950,19793,309898.0,6330908.0
2018-03-23,48950,49400,47200,47200,23756,298819.0,6330908.0
2018-03-26,46500,49000,46500,48800,15177,308948.0,6330908.0
2018-03-27,48250,48650,47000,47800,14440,302617.0,6330908.0
2018-03-28,47300,47450,46350,46600,13277,295020.0,6330908.0
2018-03-29,46600,49300,46600,49300,11257,312114.0,6330908.0
2018-03-30,48800,49650,48800,49250,5819,311797.0,6330908.0
2018-04-02,49600,49600,48200,48500,6546,307049.0,6330908.0
2018-04-03,48700,48900,47500,48650,4913,307999.0,6330908.0
2018-04-04,48150,48500,47650,48400,7493,306416.0,6330908.0
2018-04-05,48700,49550,46950,47150,16671,298502.0,6330908.0
2018-04-06,47400,49050,46750,48900,9951,309581.0,6330908.0
2018-04-09,48900,50100,47900,50100,13247,317178.0,6330908.0
2018-04-10,49650,50900,48750,50900,9163,322243.0,6330908.0
2018-04-11,50500,51200,49500,49900,12111,315912.0,6330908.0
2018-04-12,49150,49800,49000,49000,6466,310214.0,6330908.0
2018-04-13,48700,51100,48250,48900,17134,309581.0,6330908.0
2018-04-16,48300,49050,47900,48650,5878,307999.0,6330908.0
2018-04-17,48350,49000,48100,48650,4106,307999.0,6330908.0
2018-04-18,48300,49550,48200,49300,9979,312114.0,6330908.0
2018-04-19,49350,50700,49000,50000,16292,316545.0,6330908.0
2018-04-20,50000,50700,49700,50200,5457,317812.0,6330908.0
2018-04-23,50900,51400,49600,50200,14351,317812.0,6330908.0
2018-04-24,49750,50300,49050,49200,5427,311481.0,6330908.0
2018-04-25,49700,49700,48500,49300,3944,312114.0,6330908.0
2018-04-26,49450,49700,48800,49650,4170,314330.0,6330908.0
2018-04-27,48950,50100,48400,49600,5920,314013.0,6330908.0
2018-04-30,49750,50300,47750,47800,17533,302617.0,6330908.0
2018-05-02,47800,48350,47150,47300,7010,299452.0,6330908.0
2018-05-03,46850,47800,46050,46200,9696,292488.0,6330908.0
2018-05-04,46200,47000,45550,45900,7869,290589.0,6330908.0
2018-05-08,45800,46900,44100,44100,16120,279193.0,6330908.0
2018-05-09,44500,45400,43050,45350,18636,287107.0,6330908.0
2018-05-10,44550,45500,43450,43600,12927,276028.0,6330908.0
2018-05-11,43800,44000,43150,43800,11443,277294.0,6330908.0
2018-05-14,43800,44350,43150,43150,6131,273179.0,6330908.0
2018-05-15,43000,43150,42450,42450,13049,268747.0,6330908.0
2018-05-16,42050,42650,41200,42450,14369,268747.0,6330908.0
2018-05-17,42500,43300,41800,43000,7648,272229.0,6330908.0
2018-05-18,43000,44400,42850,43850,10015,277610.0,6330908.0
2018-05-21,44000,44250,42850,43750,5936,276977.0,6330908.0
2018-05-23,43400,43850,43300,43450,4353,275078.0,6330908.0
2018-05-24,43150,43600,42750,43600,6028,276028.0,6330908.0
2018-05-25,43300,43600,42800,42850,6258,271279.0,6330908.0
2018-05-28,42400,43350,42400,43100,6753,272862.0,6330908.0
2018-05-29,43000,43000,41850,41900,19431,265265.0,6330908.0
2018-05-30,41500,41700,39750,40750,31647,257985.0,6330908.0
2018-05-31,40750,41350,40050,41350,13989,261783.0,6330908.0
2018-06-01,41350,41900,41050,41850,9874,264948.0,6330908.0
2018-06-04,41450,42000,40000,40050,19106,253553.0,6330908.0
2018-06-05,40050,40450,39750,40200,11424,254503.0,6330908.0
2018-06-07,41300,41300,40100,40500,13614,256402.0,6330908.0
2018-06-08,40500,40700,38950,39050,25825,247222.0,6330908.0
2018-06-11,39050,39400,38750,38800,15733,245639.0,6330908.0
2018-06-12,38600,39400,38600,39150,10634,247855.0,6330908.0
2018-06-14,39100,39400,38200,38450,23955,243423.0,6330908.0
2018-06-15,38450,39450,37900,39450,13851,249754.0,6330908.0
2018-06-18,39050,40600,37800,38350,10080,242790.0,6330908.0
2018-06-19,38100,38650,36950,36950,14780,233927.0,6330908.0
2018-06-20,36950,37350,36400,37000,14136,234244.0,6330908.0
2018-06-21,36500,37100,36000,36000,12056,227913.0,6330908.0
2018-06-22,35550,37000,35550,37000,15047,234244.0,6330908.0
2018-06-25,36650,36800,36000,36800,12147,232977.0,6330908.0
2018-06-26,36800,36850,35750,36450,9557,230762.0,6330908.0
2018-06-27,36400,36850,35950,36550,10653,231395.0,6330908.0
2018-06-28,36450,36950,35650,35650,11489,225697.0,6330908.0
2018-06-29,36050,37650,36050,37400,21723,236776.0,6330908.0
2018-07-02,37500,37550,35950,35950,16884,227596.0,6330908.0
2018-07-03,36150,37150,35550,35950,10555,227596.0,6330908.0
2018-07-04,35150,35750,35050,35150,15427,222531.0,6330908.0
2018-07-05,35000,37050,35000,36450,18613,230762.0,6330908.0
2018-07-06,35900,39200,35900,39200,21881,248172.0,6330908.0
2018-07-09,39300,40600,39200,40200,18526,254503.0,6330908.0
2018-07-10,40200,41550,39550,41050,19318,259884.0,6330908.0
2018-07-11,40950,41000,38150,38400,20829,243107.0,6330908.0
2018-07-12,38250,38700,37600,38100,13778,241208.0,6330908.0
2018-07-13,38100,38350,37400,37900,11136,239941.0,6330908.0
2018-07-16,37500,38200,37400,37850,15063,239625.0,6330908.0
2018-07-17,37900,39200,37300,38300,13644,242474.0,6330908.0
2018-07-18,38300,39700,38300,39550,20770,250387.0,6330908.0
2018-07-19,39550,40450,39000,39450,21365,249754.0,6330908.0
2018-07-20,39450,41600,39050,41200,24258,260833.0,6330908.0
2018-07-23,41250,42900,41250,41800,35022,264632.0,6330908.0
2018-07-24,42250,43000,42250,42300,15470,267797.0,6330908.0
2018-07-25,42300,43050,41500,43000,22066,272229.0,6330908.0
2018-07-26,43400,44100,43100,43600,14613,276028.0,6330908.0
2018-07-27,43750,44100,43200,43450,11525,275078.0,6330908.0
2018-07-30,44000,44000,42250,42600,9380,269697.0,6330908.0
2018-07-31,42600,44400,42500,44300,12976,280459.0,6330908.0
2018-08-01,43750,44850,43350,44800,15956,283625.0,6330908.0
2018-08-02,44100,45000,43700,44050,8853,278876.0,6330908.0
2018-08-03,44000,46000,44000,45700,22430,289322.0,6330908.0
2018-08-06,45700,45900,43100,43100,22921,272862.0,6330908.0
2018-08-07,42150,43400,40600,43100,19133,272862.0,6330908.0
2018-08-08,42150,42600,41000,41000,14037,259567.0,6330908.0
2018-08-09,40900,40950,38950,40250,13707,254819.0,6330908.0
2018-08-10,40000,41050,40000,40800,15265,258301.0,6330908.0
2018-08-13,40800,41400,39700,39900,8448,252603.0,6330908.0
2018-08-14,39550,40850,39550,40600,5863,257035.0,6330908.0
2018-08-16,39800,41100,39700,41100,7567,260200.0,6330908.0
2018-08-17,41450,41450,39750,40100,12237,253869.0,6330908.0
2018-08-20,40100,40850,39850,40100,4122,253869.0,6330908.0
2018-08-21,39700,42000,39600,41200,8497,260833.0,6330908.0
2018-08-22,41250,42200,40450,41750,11241,264315.0,6330908.0
2018-08-23,41550,42300,40300,41650,4510,263682.0,6330908.0
2018-08-24,40700,41400,40500,41000,6079,259567.0,6330908.0
2018-08-27,40550,42500,40550,42150,7040,266848.0,6330908.0
2018-08-28,42450,42750,41500,41500,7907,262733.0,6330908.0
2018-08-29,41500,42150,40950,42000,5647,265898.0,6330908.0
2018-08-30,42000,42700,41250,42500,6141,269064.0,6330908.0
2018-08-31,41800,43650,41300,43050,13266,272546.0,6330908.0
2018-09-03,42500,43100,42200,42300,8603,267797.0,6330908.0
2018-09-04,42050,42850,41600,42250,6443,267481.0,6330908.0
2018-09-05,42200,42250,41200,41200,9115,260833.0,6330908.0
2018-09-06,41050,41650,40450,40450,7439,256085.0,6330908.0
2018-09-07,40450,40900,40100,40900,4490,258934.0,6330908.0
2018-09-10,40400,40800,40400,40750,3674,257985.0,6330908.0
2018-09-11,40500,41450,40400,41150,3193,260517.0,6330908.0
2018-09-12,41000,41400,40650,41300,6724,261467.0,6330908.0
2018-09-13,41050,42800,40600,42450,17314,268747.0,6330908.0
2018-09-14,42950,43650,42200,43450,15777,275078.0,6330908.0
2018-09-17,43450,43450,41300,41500,9397,262733.0,6330908.0
2018-09-18,40700,42150,40700,41750,3660,264315.0,6330908.0
2018-09-19,42250,42250,41000,41000,3985,259567.0,6330908.0
2018-09-20,40900,41600,40300,40350,10107,255452.0,6330908.0
2018-09-21,40200,40650,38200,38700,14245,245006.0,6330908.0
2018-09-27,38700,39550,38700,39300,7027,248805.0,6330908.0
2018-09-28,39300,40000,38800,39550,5678,250387.0,6330908.0
2018-10-01,39150,40100,39150,39650,6116,251021.0,6330908.0
2018-10-02,39600,40100,38750,38750,6562,245323.0,6330908.0
2018-10-04,38800,39750,38300,39350,6772,249121.0,6330908.0
2018-10-05,40100,40600,39150,40050,8918,253553.0,6330908.0
2018-10-08,40000,40800,39500,40200,5929,254503.0,6330908.0
2018-10-10,40500,40500,38950,39850,7802,252287.0,6330908.0
2018-10-11,39850,40550,39400,39650,16416,251021.0,6330908.0
2018-10-12,40000,40000,39400,40000,6767,253236.0,6330908.0
2018-10-15,40000,40000,38000,38150,10012,241524.0,6330908.0
2018-10-16,38100,39700,38000,39200,6180,248172.0,6330908.0
2018-10-17,38650,39800,38650,39600,3857,250704.0,6330908.0
2018-10-18,39800,39800,37500,38650,4994,244690.0,6330908.0
2018-10-19,39050,40050,38250,40050,8472,253553.0,6330908.0
2018-10-22,40050,40050,39050,40000,4128,253236.0,6330908.0
2018-10-23,40000,40350,39300,40100,5184,253869.0,6330908.0
2018-10-24,40400,40800,39800,40350,12432,255452.0,6330908.0
2018-10-25,40800,40950,39750,40200,14125,254503.0,6330908.0
2018-10-26,39550,40200,37450,38400,12851,243107.0,6330908.0
2018-10-29,39850,40300,38400,39300,18572,248805.0,6330908.0
2018-10-30,40800,40800,34600,36000,30764,227913.0,6330908.0
2018-10-31,35200,35400,32200,32200,39937,203855.0,6330908.0
2018-11-01,32800,33300,31000,31000,23822,196258.0,6330908.0
2018-11-02,31000,32900,31000,32900,22356,208287.0,6330908.0
2018-11-05,32900,32900,31350,32200,15626,203855.0,6330908.0
2018-11-06,32550,34750,31950,34050,23384,215567.0,6330908.0
2018-11-07,34250,34600,33050,33250,12026,210503.0,6330908.0
2018-11-08,33300,33450,32200,32350,22700,204805.0,6330908.0
2018-11-09,33000,33200,32150,32700,6601,207021.0,6330908.0
2018-11-12,32900,33150,32050,32250,10562,204172.0,6330908.0
2018-11-13,32700,32900,31500,32800,10357,207654.0,6330908.0
2018-11-14,32100,32700,31650,32000,12504,202589.0,6330908.0
2018-11-15,31500,31950,31300,31950,9752,202273.0,6330908.0
2018-11-16,32000,32700,31700,32400,15150,205121.0,6330908.0
2018-11-19,32100,32800,32100,32500,11001,205755.0,6330908.0
2018-11-20,32400,32500,31300,31500,14485,199424.0,6330908.0
2018-11-21,31100,31900,31000,31800,12281,201323.0,6330908.0
2018-11-22,32000,32150,31500,32100,6537,203222.0,6330908.0
2018-11-23,31550,32150,31450,31450,11500,199107.0,6330908.0
2018-11-26,31200,31600,30150,30750,37566,194675.0,6330908.0
2018-11-27,30850,30850,30200,30200,23435,191193.0,6330908.0
2018-11-28,30200,31550,29700,31200,22899,197524.0,6330908.0
2018-11-29,31150,32250,31000,31800,25657,201323.0,6330908.0
2018-11-30,31200,31800,30600,31400,41573,198791.0,6330908.0
2018-12-03,31950,31950,31350,31700,14986,200690.0,6330908.0
2018-12-04,31450,32400,31300,32200,11326,203855.0,6330908.0
2018-12-05,32000,32650,31600,31700,6655,200690.0,6330908.0
2018-12-06,31800,31800,31100,31100,7527,196891.0,6330908.0
2018-12-07,31000,31700,30800,30900,6798,195625.0,6330908.0
2018-12-10,30700,30900,28800,29100,29112,184229.0,6330908.0
2018-12-11,29600,29600,27150,27800,39440,175999.0,6330908.0
2018-12-12,28650,32450,28650,30800,46994,194992.0,6330908.0
2018-12-13,30850,31100,28600,29400,136197,186129.0,6330908.0
2018-12-14,29300,31150,29300,30050,65056,190244.0,6330908.0
2018-12-17,30050,31450,30050,31200,12962,197524.0,6330908.0
2018-12-18,30800,31800,30800,31350,21575,198474.0,6330908.0
2018-12-19,31600,32000,31150,31800,13066,201323.0,6330908.0
2018-12-20,31800,31950,31200,31550,12263,199740.0,6330908.0
2018-12-21,31250,31950,30950,31600,16480,200057.0,6330908.0
2018-12-24,31100,32100,31100,31800,14653,201323.0,6330908.0
2018-12-26,31450,32350,31300,32050,14131,202906.0,6330908.0
2018-12-27,32050,32750,31950,32650,20206,206704.0,6330908.0
2018-12-28,32550,34100,32550,33600,22130,212719.0,6330908.0
2019-01-02,33600,33750,32650,32750,12818,207337.0,6330908.0
2019-01-03,32750,32800,31650,31950,14174,202273.0,6330908.0
2019-01-04,31400,31950,31050,31600,13685,200057.0,6330908.0
2019-01-07,31950,32250,31200,31800,17213,201323.0,6330908.0
2019-01-08,32200,32600,31600,32250,12730,204172.0,6330908.0
2019-01-09,31700,32650,31700,31950,12333,202273.0,6330908.0
2019-01-10,31800,32750,31800,32700,11954,207021.0,6330908.0
2019-01-11,32650,33700,32650,33600,8788,212719.0,6330908.0
2019-01-14,33350,33900,33300,33500,3312,212085.0,6330908.0
2019-01-15,33600,33600,33200,33400,2962,211452.0,6330908.0
2019-01-16,33500,33500,32300,32550,8355,206071.0,6330908.0
2019-01-17,32850,33100,32150,33050,3333,209237.0,6330908.0
2019-01-18,33050,33050,32600,32800,3511,207654.0,6330908.0
2019-01-21,33900,35700,33500,34800,22631,220316.0,6330908.0
2019-01-22,35700,35900,34000,35700,9908,226013.0,6330908.0
2019-01-23,35400,36200,35000,35500,13882,224747.0,6330908.0
2019-01-24,35700,36150,35300,36050,6684,228229.0,6330908.0
2019-01-25,36050,36050,35050,35250,9423,223165.0,6330908.0
2019-01-28,35650,35650,34750,34950,7008,221265.0,6330908.0
2019-01-29,35150,35150,34100,34200,12820,216517.0,6330908.0
2019-01-30,34350,35200,34350,35150,4244,222531.0,6330908.0
2019-01-31,35150,35400,34000,34900,8452,220949.0,6330908.0
2019-02-01,35100,35100,33600,33600,8055,212719.0,6330908.0
2019-02-07,33450,33950,33400,33850,3532,214301.0,6330908.0
2019-02-08,34900,37150,34650,36250,34208,229495.0,6330908.0
2019-02-11,36450,38700,36150,37350,32343,236459.0,6330908.0
2019-02-12,36700,37450,36500,36850,11049,233294.0,6330908.0
2019-02-13,37450,37450,36850,37150,5294,235193.0,6330908.0
2019-02-14,37500,37500,36400,36800,3886,232977.0,6330908.0
2019-02-15,37100,37100,36100,36550,3521,231395.0,6330908.0
2019-02-18,36550,36650,36050,36450,7145,230762.0,6330908.0
2019-02-19,36500,37600,36300,37450,12037,237093.0,6330908.0
2019-02-20,37450,37550,36700,37350,11006,236459.0,6330908.0
2019-02-21,37500,38550,36950,37750,13564,238992.0,6330908.0
2019-02-22,37750,38350,37300,37300,9421,236143.0,6330908.0
2019-02-25,37850,38350,36800,37400,4550,236776.0,6330908.0
2019-02-26,37450,37900,36200,36400,12827,230445.0,6330908.0
2019-02-27,36700,37150,35750,36200,7719,229179.0,6330908.0
2019-02-28,36200,37050,36200,36400,11183,230445.0,6330908.0
2019-03-04,36900,37300,36300,36750,10540,232661.0,6330908.0
2019-03-05,37300,37350,36000,36550,5481,231395.0,6330908.0
2019-03-06,36400,36750,35700,36300,5147,229812.0,6330908.0
2019-03-07,36100,36200,35500,35700,5196,226013.0,6330908.0
2019-03-08,35050,35800,34100,34500,6556,218416.0,6330908.0
2019-03-11,35100,35100,33600,34450,3140,218100.0,6330908.0
2019-03-12,34500,35400,34400,34600,4443,219049.0,6330908.0
2019-03-13,34700,34850,34100,34600,3641,219049.0,6330908.0
2019-03-14,34100,34600,34100,34550,3901,218733.0,6330908.0
2019-03-15,34650,34950,34000,34350,2745,217467.0,6330908.0
2019-03-18,34350,34500,33700,34450,6991,218100.0,6330908.0
2019-03-19,34100,34200,33450,33600,7521,212719.0,6330908.0
2019-03-20,33650,33700,32500,33150,9782,209870.0,6330908.0
2019-03-21,33150,33600,32850,33350,5842,211136.0,6330908.0
2019-03-22,33800,33900,32550,33500,5964,212085.0,6330908.0
2019-03-25,32850,33850,32850,33850,2942,214301.0,6330908.0
2019-03-26,33700,33950,33000,33650,2919,213035.0,6330908.0
2019-03-27,33650,33650,32850,32950,6619,208603.0,6330908.0
2019-03-28,32950,32950,32200,32500,8866,205755.0,6330908.0
2019-03-29,33000,33000,31800,32550,5905,206071.0,6330908.0
2019-04-01,32100,32700,32100,32700,3511,207021.0,6330908.0
2019-04-02,32500,32800,32400,32400,3499,205121.0,6330908.0
2019-04-03,32300,34150,32150,33750,8442,213668.0,6330908.0
2019-04-04,33800,35300,33800,34650,23508,219366.0,6330908.0
2019-04-05,34500,34650,34000,34000,8481,215251.0,6330908.0
2019-04-08,34000,34950,34000,34950,8444,221265.0,6330908.0
2019-04-09,34950,37700,34900,37100,21380,234877.0,6330908.0
2019-04-10,37100,40650,36300,40000,71040,253236.0,6330908.0
2019-04-11,40050,41000,39800,40100,32782,253869.0,6330908.0
2019-04-12,39650,40500,39150,39400,30414,249438.0,6330908.0
2019-04-15,39700,39950,39450,39600,17124,250704.0,6330908.0
2019-04-16,39700,39700,37700,39300,16252,248805.0,6330908.0
2019-04-17,39400,39650,38400,39450,9626,249754.0,6330908.0
2019-04-18,39450,39450,38450,38500,12155,243740.0,6330908.0
2019-04-19,38100,40700,38100,40250,21441,254819.0,6330908.0
2019-04-22,39850,40400,38650,39300,11865,248805.0,6330908.0
2019-04-23,39300,40100,38300,39700,11744,251337.0,6330908.0
2019-04-24,40050,40100,38200,38300,10986,242474.0,6330908.0
2019-04-25,38000,38700,37950,38450,9678,243423.0,6330908.0
2019-04-26,38700,38700,37300,38250,9088,242157.0,6330908.0
2019-04-29,37650,38450,37650,37750,9249,238992.0,6330908.0
2019-04-30,37750,37900,37250,37600,11055,238042.0,6330908.0
2019-05-02,38950,39400,37900,39050,9787,247222.0,6330908.0
2019-05-03,39500,39800,37900,38500,16070,243740.0,6330908.0
2019-05-07,38500,40650,38200,40300,22839,255136.0,6330908.0
2019-05-08,40250,40550,39500,39700,11314,251337.0,6330908.0
2019-05-09,39700,40100,38100,38550,10718,244057.0,6330908.0
2019-05-10,38650,39200,36450,38800,14829,245639.0,6330908.0
2019-05-13,39500,40000,38250,38700,4051,245006.0,6330908.0
2019-05-14,38700,38750,38150,38350,5118,242790.0,6330908.0
2019-05-15,38950,39950,38400,39550,8626,250387.0,6330908.0
2019-05-16,39950,40000,39150,39900,8110,252603.0,6330908.0
2019-05-17,39900,40500,39200,39700,9449,251337.0,6330908.0
2019-05-20,39700,40000,38550,39150,10786,247855.0,6330908.0
2019-05-21,39150,39150,38450,39050,8383,247222.0,6330908.0
2019-05-22,39700,39750,38200,38500,6246,243740.0,6330908.0
2019-05-23,38100,39350,38100,38500,3729,243740.0,6330908.0
2019-05-24,38500,38800,37750,38500,6187,243740.0,6330908.0
2019-05-27,37850,39750,37850,39650,10902,251021.0,6330908.0
2019-05-28,39800,44450,39650,43900,54520,277927.0,6330908.0
2019-05-29,43600,44400,41100,41650,27538,263682.0,6330908.0
2019-05-30,41300,42100,41200,41250,5899,261150.0,6330908.0
2019-05-31,41250,41450,40450,41050,11769,259884.0,6330908.0
2019-06-03,41050,41250,40000,41050,9550,259884.0,6330908.0
2019-06-04,41100,41500,40800,41150,6941,260517.0,6330908.0
2019-06-05,41350,41350,40300,40650,6286,257351.0,6330908.0
2019-06-07,40600,41700,40300,41350,7201,261783.0,6330908.0
2019-06-10,41700,43800,41050,43300,22215,274128.0,6330908.0
2019-06-11,43850,43850,43150,43600,8653,276028.0,6330908.0
2019-06-12,43600,43800,42700,43050,6154,272546.0,6330908.0
2019-06-13,43050,43750,42900,43700,7435,276661.0,6330908.0
2019-06-14,43700,43750,42350,42400,5281,268430.0,6330908.0
2019-06-17,42750,43650,41800,43300,6219,274128.0,6330908.0
2019-06-18,43700,43700,41750,42150,4315,266848.0,6330908.0
2019-06-19,42150,42650,41800,42200,3133,267164.0,6330908.0
2019-06-20,41600,42400,41600,41850,3542,264948.0,6330908.0
2019-06-21,41700,42350,40750,41400,13654,262100.0,6330908.0
2019-06-24,42000,42000,41050,41250,4145,261150.0,6330908.0
2019-06-25,40850,41400,40850,40950,1327,259251.0,6330908.0
2019-06-26,41000,41000,39950,40300,7804,255136.0,6330908.0
2019-06-27,40300,40500,39350,40000,7422,253236.0,6330908.0
2019-06-28,39550,40300,39250,39800,14777,251970.0,6330908.0
2019-07-01,39350,40100,38400,39750,16694,251654.0,6330908.0
2019-07-02,39700,39700,38600,39350,4308,249121.0,6330908.0
2019-07-03,39350,39750,38450,38950,4542,246589.0,6330908.0
2019-07-04,39250,39250,38250,39250,2995,248488.0,6330908.0
2019-07-05,39700,39750,38400,39750,6096,251654.0,6330908.0
2019-07-08,40000,40100,38550,39100,3165,247539.0,6330908.0
