CJ ENM(035760),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-08,188700,189900,188200,188700,11674,1172868.0,6215518.0
2016-06-09,188700,198000,186100,198000,17076,1230673.0,6215518.0
2016-06-10,192500,192900,190000,190200,13284,1182192.0,6215518.0
2016-06-13,191700,191700,186100,186500,21087,1159194.0,6215518.0
2016-06-14,184800,187800,184800,186400,14363,1158573.0,6215518.0
2016-06-15,186800,187500,185200,185300,9551,1151735.0,6215518.0
2016-06-16,185300,187000,184000,185100,6347,1150492.0,6215518.0
2016-06-17,187500,187500,183600,185000,7752,1149871.0,6215518.0
2016-06-20,186300,186300,183000,183900,14345,1143034.0,6215518.0
2016-06-21,183600,183600,179400,182000,22584,1131224.0,6215518.0
2016-06-22,183000,184900,181600,184500,8913,1146763.0,6215518.0
2016-06-23,184500,184700,181400,183200,7203,1138683.0,6215518.0
2016-06-24,183500,183900,174500,177000,22368,1100147.0,6215518.0
2016-06-27,176300,176300,173100,174700,19032,1085851.0,6215518.0
2016-06-28,174700,176900,173200,174700,12540,1085851.0,6215518.0
2016-06-29,175100,176500,174900,175600,12730,1091445.0,6215518.0
2016-06-30,175600,177400,175000,175400,14892,1090202.0,6215518.0
2016-07-01,175100,179200,175000,176300,19559,1095796.0,6215518.0
2016-07-04,177900,178900,175500,178400,15451,1108848.0,6215518.0
2016-07-05,176900,178400,170900,171400,51769,1065340.0,6215518.0
2016-07-06,171200,171300,166800,166800,29477,1036748.0,6215518.0
2016-07-07,169400,169400,165100,165600,27384,1029290.0,6215518.0
2016-07-08,165900,166000,162100,163000,28690,1013129.0,6215518.0
2016-07-11,162200,164700,162100,162200,20779,1008157.0,6215518.0
2016-07-12,163000,163900,162200,163000,16224,1013129.0,6215518.0
2016-07-13,163100,164500,161500,162000,24195,1006914.0,6215518.0
2016-07-14,162000,162500,159900,160700,25951,998834.0,6215518.0
2016-07-15,161700,163100,160900,162900,21542,1012508.0,6215518.0
2016-07-18,162900,163600,162000,162200,18917,1008157.0,6215518.0
2016-07-19,162200,162800,157800,157900,49407,981430.0,6215518.0
2016-07-20,157800,159300,155000,159200,41234,989510.0,6215518.0
2016-07-21,160100,161200,159200,160800,16568,999455.0,6215518.0
2016-07-22,160800,161600,159500,161000,15307,1000698.0,6215518.0
2016-07-25,161100,164200,161100,163500,22426,1016237.0,6215518.0
2016-07-26,163900,164000,160800,160800,19758,999455.0,6215518.0
2016-07-27,162000,162000,159800,160400,21498,996969.0,6215518.0
2016-07-28,161700,162400,159100,160500,25093,997591.0,6215518.0
2016-07-29,160200,162000,159400,162000,28044,1006914.0,6215518.0
2016-08-01,162700,162700,159900,160200,23855,995726.0,6215518.0
2016-08-02,160000,160700,157700,159100,22541,988889.0,6215518.0
2016-08-03,159300,160400,158100,160400,23876,996969.0,6215518.0
2016-08-04,161000,161100,159000,159500,15335,991375.0,6215518.0
2016-08-05,163800,164500,161400,163700,53862,1017480.0,6215518.0
2016-08-08,164400,164900,162200,164700,34582,1023696.0,6215518.0
2016-08-09,165000,166900,163100,164700,25305,1023696.0,6215518.0
2016-08-10,164700,164700,163500,164000,17565,1019345.0,6215518.0
2016-08-11,163500,164500,160600,163900,16134,1018723.0,6215518.0
2016-08-12,163200,165300,163000,163600,14738,1016859.0,6215518.0
2016-08-16,164000,165100,162500,164100,19699,1019967.0,6215518.0
2016-08-17,164000,164000,161000,162000,17353,1006914.0,6215518.0
2016-08-18,162600,162700,160600,160600,9384,998212.0,6215518.0
2016-08-19,160700,161200,159500,160200,16489,995726.0,6215518.0
2016-08-22,160200,161000,158500,158600,18800,985781.0,6215518.0
2016-08-23,158000,161400,157900,161100,20015,1001320.0,6215518.0
2016-08-24,161100,161100,158200,158600,17358,985781.0,6215518.0
2016-08-25,158600,159900,158000,158100,17953,982673.0,6215518.0
2016-08-26,158300,159600,158200,159300,17330,990132.0,6215518.0
2016-08-29,159000,159900,155600,159000,19696,988267.0,6215518.0
2016-08-30,159500,159600,155700,157900,18292,981430.0,6215518.0
2016-08-31,157900,158400,156000,158400,15793,984538.0,6215518.0
2016-09-01,157600,158600,157000,158400,8948,984538.0,6215518.0
2016-09-02,158600,159800,156800,157100,15692,976458.0,6215518.0
2016-09-05,158200,159000,157200,158700,17733,986403.0,6215518.0
2016-09-06,159200,159200,157200,158000,14913,982052.0,6215518.0
2016-09-07,157800,157900,155700,156600,25128,973350.0,6215518.0
2016-09-08,156400,160000,155900,159500,23257,991375.0,6215518.0
2016-09-09,159400,159500,157600,158300,18147,983916.0,6215518.0
2016-09-12,156600,157600,155100,155300,15737,965270.0,6215518.0
2016-09-13,156000,157400,154300,155500,24880,966513.0,6215518.0
2016-09-19,155000,156000,149600,153200,38915,952217.0,6215518.0
2016-09-20,153000,157200,153000,157100,29296,976458.0,6215518.0
2016-09-21,157200,157500,155600,157500,8455,978944.0,6215518.0
2016-09-22,157300,160500,157300,160500,20010,997591.0,6215518.0
2016-09-23,160900,160900,158200,159000,14011,988267.0,6215518.0
2016-09-26,160800,160800,157500,157500,9876,978944.0,6215518.0
2016-09-27,157500,160400,156700,159700,11051,992618.0,6215518.0
2016-09-28,157900,160000,157900,158900,6923,987646.0,6215518.0
2016-09-29,158400,160600,158400,160500,13658,997591.0,6215518.0
2016-09-30,160100,161000,158500,161000,18936,1000698.0,6215518.0
2016-10-04,161000,163400,160500,163000,17698,1013129.0,6215518.0
2016-10-05,160800,163300,160800,163200,12225,1014373.0,6215518.0
2016-10-06,163500,164800,160600,160700,26422,998834.0,6215518.0
2016-10-07,160000,161900,159800,160700,7934,998834.0,6215518.0
2016-10-10,160300,163100,158700,159500,9900,991375.0,6215518.0
2016-10-11,159600,160500,157900,159900,9681,993861.0,6215518.0
2016-10-12,159900,161600,159100,160800,4117,999455.0,6215518.0
2016-10-13,160900,162500,159700,161500,10490,1003806.0,6215518.0
2016-10-14,161500,163700,161500,163700,18093,1017480.0,6215518.0
2016-10-17,164000,165000,163500,164300,12601,1021210.0,6215518.0
2016-10-18,163800,164400,162800,163800,9629,1018102.0,6215518.0
2016-10-19,163300,164500,163300,163600,6650,1016859.0,6215518.0
2016-10-20,163900,163900,161600,161900,8995,1006292.0,6215518.0
2016-10-21,162000,163500,161200,161200,16885,1001942.0,6215518.0
2016-10-24,162600,164700,161700,164400,16902,1021831.0,6215518.0
2016-10-25,164400,165500,162500,162500,15045,1010022.0,6215518.0
2016-10-26,162700,163600,159700,161800,12877,1005671.0,6215518.0
2016-10-27,160700,162300,160600,160900,12503,1000077.0,6215518.0
2016-10-28,161100,161100,158000,158300,22636,983916.0,6215518.0
2016-10-31,158300,162100,156100,162100,20798,1007535.0,6215518.0
2016-11-01,161800,161800,158000,159000,14642,988267.0,6215518.0
2016-11-02,156800,159100,155100,155800,22797,968378.0,6215518.0
2016-11-03,155000,157400,151600,156500,21508,972729.0,6215518.0
2016-11-04,154100,155600,150900,154700,31095,961541.0,6215518.0
2016-11-07,156700,156800,153100,156200,15844,970864.0,6215518.0
2016-11-08,156000,160500,154900,160200,11792,995726.0,6215518.0
2016-11-09,160200,160800,155000,159400,24076,990754.0,6215518.0
2016-11-10,159400,162000,158200,161700,13989,1005049.0,6215518.0
2016-11-11,162000,162000,158600,159000,5725,988267.0,6215518.0
2016-11-14,160000,161800,157200,160400,6955,996969.0,6215518.0
2016-11-15,159000,161700,159000,161100,7733,1001320.0,6215518.0
2016-11-16,161100,161900,160200,160200,5044,995726.0,6215518.0
2016-11-17,160200,160500,158200,158400,6694,984538.0,6215518.0
2016-11-18,158300,163700,157400,162000,12627,1006914.0,6215518.0
2016-11-21,162200,163700,160800,162600,12263,1010643.0,6215518.0
2016-11-22,163000,163200,160100,162900,20393,1012508.0,6215518.0
2016-11-23,162900,163800,161600,163500,12808,1016237.0,6215518.0
2016-11-24,163500,164800,161500,164300,15458,1021210.0,6215518.0
2016-11-25,164300,164500,162000,164300,5212,1021210.0,6215518.0
2016-11-28,164500,164500,161600,161600,10997,1004428.0,6215518.0
2016-11-29,161500,163000,158500,160500,11897,997591.0,6215518.0
2016-11-30,160000,164900,158800,164900,25616,1024939.0,6215518.0
2016-12-01,164100,164100,160800,161100,12244,1001320.0,6215518.0
2016-12-02,160600,162200,159500,160100,11338,995104.0,6215518.0
2016-12-05,159200,162000,159200,161400,9475,1003185.0,6215518.0
2016-12-06,161000,162700,161000,161000,6024,1000698.0,6215518.0
2016-12-07,162400,162700,159200,159900,7586,993861.0,6215518.0
2016-12-08,161800,163000,159600,162600,18054,1010643.0,6215518.0
2016-12-09,161000,162400,159700,160100,18369,995104.0,6215518.0
2016-12-12,161100,162000,159900,160600,11272,998212.0,6215518.0
2016-12-13,162100,162100,160100,162000,10728,1006914.0,6215518.0
2016-12-14,162900,162900,160300,161000,9686,1000698.0,6215518.0
2016-12-15,160300,161900,160300,161400,6469,1003185.0,6215518.0
2016-12-16,161400,162700,160100,162600,10681,1010643.0,6215518.0
2016-12-19,163000,163000,160400,161200,10330,1001942.0,6215518.0
2016-12-20,162200,163800,161300,163100,12467,1013751.0,6215518.0
2016-12-21,163700,163800,162500,163600,8007,1016859.0,6215518.0
2016-12-22,163700,164000,162600,162800,5495,1011886.0,6215518.0
2016-12-23,163900,163900,161800,163800,6107,1018102.0,6215518.0
2016-12-26,164000,164000,162300,163100,3451,1013751.0,6215518.0
2016-12-27,163100,164000,162600,163500,7135,1016237.0,6215518.0
2016-12-28,164400,164400,161700,163500,6244,1016237.0,6215518.0
2016-12-29,163500,163500,161200,162900,6057,1012508.0,6215518.0
2017-01-02,162900,163100,160100,160100,8874,995104.0,6215518.0
2017-01-03,161800,161800,159300,160200,9829,995726.0,6215518.0
2017-01-04,160200,162100,158800,159000,19003,988267.0,6215518.0
2017-01-05,159000,160500,157000,157500,15529,978944.0,6215518.0
2017-01-06,157600,159600,157400,159000,9746,988267.0,6215518.0
2017-01-09,160000,160700,157700,159000,14305,988267.0,6215518.0
2017-01-10,159000,159000,156400,156500,15134,972729.0,6215518.0
2017-01-11,156600,158000,155900,157800,9010,980809.0,6215518.0
2017-01-12,157700,160100,156200,160100,9888,995104.0,6215518.0
2017-01-13,159900,160400,158000,160100,12838,995104.0,6215518.0
2017-01-16,161000,161000,157600,159000,12690,988267.0,6215518.0
2017-01-17,158100,160100,157600,158300,12298,983916.0,6215518.0
2017-01-18,158000,159800,157600,158700,7522,986403.0,6215518.0
2017-01-19,159400,159700,156900,157000,12592,975836.0,6215518.0
2017-01-20,156800,159000,156800,158400,8059,984538.0,6215518.0
2017-01-23,158400,159800,157000,158300,11014,983916.0,6215518.0
2017-01-24,157600,161300,157300,161000,15697,1000698.0,6215518.0
2017-01-25,161700,161700,158100,160000,11556,994483.0,6215518.0
2017-01-26,160000,161200,158900,161100,11774,1001320.0,6215518.0
2017-01-31,161100,161200,159100,160800,10361,999455.0,6215518.0
2017-02-01,160800,163100,160000,162200,42407,1008157.0,6215518.0
2017-02-02,162600,166800,161000,166000,60577,1031776.0,6215518.0
2017-02-03,166000,172000,166000,172000,43833,1069069.0,6215518.0
2017-02-06,172400,174700,169500,174000,34018,1081500.0,6215518.0
2017-02-07,175600,184700,175100,180600,117817,1122523.0,6215518.0
2017-02-08,179500,185100,179300,182200,51318,1132467.0,6215518.0
2017-02-09,183500,187000,180100,187000,57515,1162302.0,6215518.0
2017-02-10,184300,189900,184000,189500,45626,1177841.0,6215518.0
2017-02-13,189200,190500,188200,189500,19975,1177841.0,6215518.0
2017-02-14,189500,189900,185600,186700,24806,1160437.0,6215518.0
2017-02-15,186400,188000,184100,185600,23246,1153600.0,6215518.0
2017-02-16,186100,189000,184700,188000,18122,1168517.0,6215518.0
2017-02-17,188700,189900,185300,186300,15249,1157951.0,6215518.0
2017-02-20,186400,190700,185000,190500,18365,1184056.0,6215518.0
2017-02-21,191000,195900,190200,194100,39410,1206432.0,6215518.0
2017-02-22,194300,196500,193100,194700,22319,1210161.0,6215518.0
2017-02-23,195000,196000,192500,193500,22679,1202703.0,6215518.0
2017-02-24,193600,197100,193600,196400,27364,1220728.0,6215518.0
2017-02-27,197000,197700,190100,191000,28049,1187164.0,6215518.0
2017-02-28,191500,194300,189100,193900,22355,1205189.0,6215518.0
2017-03-02,193900,194700,187000,187600,32128,1166031.0,6215518.0
2017-03-03,186700,186900,182100,183700,39952,1141791.0,6215518.0
2017-03-06,183300,189000,181000,187800,18099,1167274.0,6215518.0
2017-03-07,187800,189600,185700,188900,10705,1174111.0,6215518.0
2017-03-08,189900,190800,185600,187800,11905,1167274.0,6215518.0
2017-03-09,186100,192000,186100,192000,14720,1193379.0,6215518.0
2017-03-10,193000,193000,188900,189200,15887,1175976.0,6215518.0
2017-03-13,189000,192700,189000,189500,12039,1177841.0,6215518.0
2017-03-14,188900,192800,188900,189600,12214,1178462.0,6215518.0
2017-03-15,189600,190500,187900,190500,13422,1184056.0,6215518.0
2017-03-16,190000,193000,186300,188100,11314,1169139.0,6215518.0
2017-03-17,188800,193000,186500,193000,10678,1199595.0,6215518.0
2017-03-20,193000,193000,187300,190000,12049,1180948.0,6215518.0
2017-03-21,191900,192700,189800,191700,13506,1191515.0,6215518.0
2017-03-22,191600,194000,187900,192000,12708,1193379.0,6215518.0
2017-03-23,191200,196500,191200,195100,18851,1212648.0,6215518.0
2017-03-24,195900,204900,195500,204500,53153,1271073.0,6215518.0
2017-03-27,205000,209400,202000,204000,47197,1267966.0,6215518.0
2017-03-28,203000,204800,202500,204000,21025,1267966.0,6215518.0
2017-03-29,204100,208300,202500,205500,30089,1277289.0,6215518.0
2017-03-30,205500,207400,203100,206200,17274,1281640.0,6215518.0
2017-03-31,207000,209900,206500,209400,29249,1301529.0,6215518.0
2017-04-03,210000,210000,205500,208900,24972,1298422.0,6215518.0
2017-04-04,209700,209700,203500,205400,24163,1276667.0,6215518.0
2017-04-05,203300,204600,199400,201000,36813,1249319.0,6215518.0
2017-04-06,199600,200900,196700,199900,32934,1242482.0,6215518.0
2017-04-07,198700,200400,194800,195200,39041,1213269.0,6215518.0
2017-04-10,195000,196000,191700,192900,41438,1198973.0,6215518.0
2017-04-11,192100,193900,191000,193000,51091,1199595.0,6215518.0
2017-04-12,191700,196500,189200,193600,39855,1203324.0,6215518.0
2017-04-13,194700,196900,192600,196900,32434,1223835.0,6215518.0
2017-04-14,194200,195800,192000,193500,27504,1202703.0,6215518.0
2017-04-17,193000,196400,191000,192100,20275,1194001.0,6215518.0
2017-04-18,193100,200500,192600,200500,36818,1246211.0,6215518.0
2017-04-19,201300,201400,196000,198400,26724,1233159.0,6215518.0
2017-04-20,198400,200000,197000,198900,20322,1236267.0,6215518.0
2017-04-21,201000,201000,195700,197000,32091,1224457.0,6215518.0
2017-04-24,197000,198900,194800,195100,20511,1212648.0,6215518.0
2017-04-25,195100,196800,193700,196400,20005,1220728.0,6215518.0
2017-04-26,197600,197600,194000,194700,17452,1210161.0,6215518.0
2017-04-27,194700,195600,193100,194500,12643,1208918.0,6215518.0
2017-04-28,194600,194600,190300,191100,27897,1187785.0,6215518.0
2017-05-02,190200,192300,187500,188000,31457,1168517.0,6215518.0
2017-05-04,190000,195700,189200,194200,39526,1207054.0,6215518.0
2017-05-08,194900,198900,194400,198500,31132,1233780.0,6215518.0
2017-05-10,200800,201700,197100,197100,27041,1225079.0,6215518.0
2017-05-11,196500,201000,195700,201000,24469,1249319.0,6215518.0
2017-05-12,200700,200900,197200,197200,14007,1225700.0,6215518.0
2017-05-15,197200,198900,196300,198000,12626,1230673.0,6215518.0
2017-05-16,198100,200300,198100,199500,17544,1239996.0,6215518.0
2017-05-17,199500,199600,195500,197000,20539,1224457.0,6215518.0
2017-05-18,194100,197400,191700,192500,32628,1196487.0,6215518.0
2017-05-19,193300,195500,192100,193600,21833,1203324.0,6215518.0
2017-05-22,194400,194400,190600,191900,19298,1192758.0,6215518.0
2017-05-23,191900,192900,190800,192600,21953,1197109.0,6215518.0
2017-05-24,192700,193000,190400,192700,41509,1197730.0,6215518.0
2017-05-25,192700,192700,189000,189200,42336,1175976.0,6215518.0
2017-05-26,189400,191800,189300,191100,19297,1187785.0,6215518.0
2017-05-29,192200,192200,188900,189700,23117,1179084.0,6215518.0
2017-05-30,190300,190600,188500,190300,18975,1182813.0,6215518.0
2017-05-31,190400,191700,189100,191700,38796,1191515.0,6215518.0
2017-06-01,191900,196600,191800,195600,45132,1215755.0,6215518.0
2017-06-02,197000,207100,196000,204300,56763,1269830.0,6215518.0
2017-06-05,206900,207200,202000,206000,26136,1280397.0,6215518.0
2017-06-07,207000,212000,204200,212000,41091,1317690.0,6215518.0
2017-06-08,212600,217000,210000,217000,39115,1348767.0,6215518.0
2017-06-09,217000,217000,211500,213800,29602,1328878.0,6215518.0
2017-06-12,212500,212900,204600,208900,26041,1298422.0,6215518.0
2017-06-13,208500,210500,205600,207900,20940,1292206.0,6215518.0
2017-06-14,210800,210800,203000,205000,25123,1274181.0,6215518.0
2017-06-15,205400,208300,203300,205900,18853,1279775.0,6215518.0
2017-06-16,205900,205900,199700,200000,31281,1243104.0,6215518.0
2017-06-19,199900,201900,197400,200200,21550,1244347.0,6215518.0
2017-06-20,199800,199800,193100,194000,29734,1205810.0,6215518.0
2017-06-21,194000,195900,192300,193100,17650,1200217.0,6215518.0
2017-06-22,193100,193800,190000,190100,22679,1181570.0,6215518.0
2017-06-23,191000,193000,190000,191600,19441,1190893.0,6215518.0
2017-06-26,190500,191500,189000,189400,15289,1177219.0,6215518.0
2017-06-27,190300,193800,189000,193500,20986,1202703.0,6215518.0
2017-06-28,193900,195900,193500,194000,20973,1205810.0,6215518.0
2017-06-29,195100,195500,191300,192900,14273,1198973.0,6215518.0
2017-06-30,193900,193900,190500,191500,10343,1190272.0,6215518.0
2017-07-03,192400,192500,190000,190100,11168,1181570.0,6215518.0
2017-07-04,190800,192000,190300,190600,9488,1184678.0,6215518.0
2017-07-05,190200,190500,188900,189100,14522,1175354.0,6215518.0
2017-07-06,191600,191600,188500,188800,13792,1173490.0,6215518.0
2017-07-07,188800,190600,187800,188400,10129,1171004.0,6215518.0
2017-07-10,187300,187900,183500,186500,23356,1159194.0,6215518.0
2017-07-11,186200,188900,185100,188100,10453,1169139.0,6215518.0
2017-07-12,186000,188700,184400,185200,19846,1151114.0,6215518.0
2017-07-13,186500,189300,185000,187400,27720,1164788.0,6215518.0
2017-07-14,187400,189000,185900,188000,7765,1168517.0,6215518.0
2017-07-17,185500,192500,185500,189200,21012,1175976.0,6215518.0
2017-07-18,190000,192100,189100,189200,17473,1175976.0,6215518.0
2017-07-19,189200,192700,188000,192500,20170,1196487.0,6215518.0
2017-07-20,192700,192700,187800,188000,26861,1168517.0,6215518.0
2017-07-21,188000,189300,185900,186400,28641,1158573.0,6215518.0
2017-07-24,186400,188900,181800,183000,46016,1137440.0,6215518.0
2017-07-25,183700,185500,182100,184500,25583,1146763.0,6215518.0
2017-07-26,184600,186000,183000,185200,30019,1151114.0,6215518.0
2017-07-27,185400,190500,185300,190300,37151,1182813.0,6215518.0
2017-07-28,190400,192400,189200,192000,40653,1193379.0,6215518.0
2017-07-31,192000,199100,191900,199000,43945,1236888.0,6215518.0
