오텍(067170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-25,12600,13000,12450,12550,197176,193165.0,15391605.0
2018-05-28,12600,13350,12550,12950,479687,199321.0,15391605.0
2018-05-29,12950,14200,12750,13800,1424451,212404.0,15391605.0
2018-05-30,14250,14350,13450,13850,551916,213174.0,15391605.0
2018-05-31,13850,14600,13650,14150,428260,217791.0,15391605.0
2018-06-01,14150,14350,13850,14050,260009,216252.0,15391605.0
2018-06-04,14500,14500,13450,13750,616405,211635.0,15391605.0
2018-06-05,13800,14050,13450,13900,276802,213943.0,15391605.0
2018-06-07,14150,14300,13750,13800,279379,212404.0,15391605.0
2018-06-08,13900,13950,13400,13500,234779,207787.0,15391605.0
2018-06-11,13550,13700,13300,13450,229658,207017.0,15391605.0
2018-06-12,13400,13600,13350,13400,213876,206248.0,15391605.0
2018-06-14,13400,13400,12900,12900,248877,198552.0,15391605.0
2018-06-15,13000,13200,12650,12700,247220,195473.0,15391605.0
2018-06-18,12700,12950,11850,11900,422449,183160.0,15391605.0
2018-06-19,12000,12150,11150,11350,438133,174695.0,15391605.0
2018-06-20,11400,11900,11350,11850,276224,182391.0,15391605.0
2018-06-21,11850,12000,11700,11800,126054,181621.0,15391605.0
2018-06-22,11850,11900,11350,11550,142220,177773.0,15391605.0
2018-06-25,11600,11900,11400,11900,137798,183160.0,15391605.0
2018-06-26,11950,12500,11850,12400,338925,190856.0,15391605.0
2018-06-27,12500,12500,12150,12200,121982,187778.0,15391605.0
2018-06-28,12050,12300,11800,11850,99592,182391.0,15391605.0
2018-06-29,11850,11950,11500,11900,144294,183160.0,15391605.0
2018-07-02,11950,12050,11600,11700,103357,180082.0,15391605.0
2018-07-03,11800,11900,11250,11500,197732,177003.0,15391605.0
2018-07-04,11250,11700,11250,11550,90857,177773.0,15391605.0
2018-07-05,11550,11650,11150,11300,132287,173925.0,15391605.0
2018-07-06,11300,11450,11000,11400,111447,175464.0,15391605.0
2018-07-09,11200,11450,11200,11300,120146,173925.0,15391605.0
2018-07-10,11450,11600,11400,11450,114320,176234.0,15391605.0
2018-07-11,11800,12000,11500,11500,257353,177003.0,15391605.0
2018-07-12,11650,11850,11550,11800,101626,181621.0,15391605.0
2018-07-13,11800,11950,11700,11850,96873,182391.0,15391605.0
2018-07-16,12200,13000,12050,12900,557442,198552.0,15391605.0
2018-07-17,13000,13200,12550,12800,318541,197013.0,15391605.0
2018-07-18,13200,13350,12700,12900,449365,198552.0,15391605.0
2018-07-19,13100,13200,12500,12550,283831,193165.0,15391605.0
2018-07-20,12550,12700,12300,12600,167333,193934.0,15391605.0
2018-07-23,13050,13350,12450,12450,584173,191625.0,15391605.0
2018-07-24,12500,12650,12100,12250,204708,188547.0,15391605.0
2018-07-25,12300,12500,12100,12150,195582,187008.0,15391605.0
2018-07-26,12200,12650,12200,12300,280616,189317.0,15391605.0
2018-07-27,12550,12600,12300,12400,118612,190856.0,15391605.0
2018-07-30,12500,12550,12250,12300,115575,189317.0,15391605.0
2018-07-31,12350,12550,12300,12500,118168,192395.0,15391605.0
2018-08-01,12550,13300,12550,12900,446411,198552.0,15391605.0
2018-08-02,12950,13000,12650,12800,186240,197013.0,15391605.0
2018-08-03,12800,13050,12700,12850,166747,197782.0,15391605.0
2018-08-06,12800,12900,12350,12450,214934,191625.0,15391605.0
2018-08-07,12600,12650,12400,12550,109447,193165.0,15391605.0
2018-08-08,13250,13450,12800,12850,759689,197782.0,15391605.0
2018-08-09,12750,13250,12700,13100,236536,201630.0,15391605.0
2018-08-10,13000,13150,12800,12900,141635,198552.0,15391605.0
2018-08-13,12750,12850,12000,12400,314662,190856.0,15391605.0
2018-08-14,12450,12450,12050,12400,199835,190856.0,15391605.0
2018-08-16,11500,11800,11300,11750,405205,180851.0,15391605.0
2018-08-17,11800,11850,11500,11550,172318,177773.0,15391605.0
2018-08-20,11500,11750,11350,11750,164320,180851.0,15391605.0
2018-08-21,11750,12000,11600,11750,127772,180851.0,15391605.0
2018-08-22,11750,11750,11400,11450,176431,176234.0,15391605.0
2018-08-23,11350,11650,11250,11350,131141,174695.0,15391605.0
2018-08-24,11400,11400,10950,11200,196757,172386.0,15391605.0
2018-08-27,11100,11250,10850,11000,184171,169308.0,15391605.0
2018-08-28,11150,11250,11000,11200,91427,172386.0,15391605.0
2018-08-29,11150,11250,11000,11150,87932,171616.0,15391605.0
2018-08-30,11150,11200,10950,11050,87196,170077.0,15391605.0
2018-08-31,10950,11050,10800,11000,129671,169308.0,15391605.0
2018-09-03,11050,11050,10800,10900,71311,167768.0,15391605.0
2018-09-04,10800,10900,10550,10700,199860,164690.0,15391605.0
2018-09-05,10700,10900,10650,10800,102974,166229.0,15391605.0
2018-09-06,10700,10900,10500,10600,111897,163151.0,15391605.0
2018-09-07,10600,10700,10200,10300,201834,158534.0,15391605.0
2018-09-10,10250,10550,10250,10350,127366,159303.0,15391605.0
2018-09-11,10500,11150,10500,11000,319113,169308.0,15391605.0
2018-09-12,11050,11150,10750,10850,161059,166999.0,15391605.0
2018-09-13,10700,11250,10700,11100,112232,170847.0,15391605.0
2018-09-14,11200,11250,10900,10900,88488,167768.0,15391605.0
2018-09-17,10850,11000,10650,10700,100658,164690.0,15391605.0
2018-09-18,10700,10850,10650,10750,63749,165460.0,15391605.0
2018-09-19,10800,10850,10600,10700,68996,164690.0,15391605.0
2018-09-20,10700,10850,10450,10550,64330,162381.0,15391605.0
2018-09-21,10500,10750,10500,10500,74514,161612.0,15391605.0
2018-09-27,10450,10650,10400,10550,125342,162381.0,15391605.0
2018-09-28,10650,10800,10550,10700,78307,164690.0,15391605.0
2018-10-01,10750,10850,10550,10750,77725,165460.0,15391605.0
2018-10-02,10700,10800,10600,10600,67892,163151.0,15391605.0
2018-10-04,10600,10750,10450,10450,107356,160842.0,15391605.0
2018-10-05,10350,10550,10300,10400,119224,160073.0,15391605.0
2018-10-08,10350,10650,10350,10450,85038,160842.0,15391605.0
2018-10-10,10450,10600,9960,10000,181682,153916.0,15391605.0
2018-10-11,9600,9840,9250,9300,244108,143142.0,15391605.0
2018-10-12,9050,9680,9050,9550,187317,146990.0,15391605.0
2018-10-15,9450,9780,9450,9580,84864,147452.0,15391605.0
2018-10-16,9580,10200,9580,10150,151694,156225.0,15391605.0
2018-10-17,10200,10400,10150,10300,80714,158534.0,15391605.0
2018-10-18,10200,10350,10000,10150,74763,156225.0,15391605.0
2018-10-19,9950,10250,9900,10250,62820,157764.0,15391605.0
2018-10-22,10250,10300,10000,10200,35047,156994.0,15391605.0
2018-10-23,10250,10300,9750,9840,78227,151453.0,15391605.0
2018-10-24,9860,10000,9510,9600,76827,147759.0,15391605.0
2018-10-25,9250,9470,9180,9370,125282,144219.0,15391605.0
2018-10-26,9500,9530,9080,9200,185645,141603.0,15391605.0
2018-10-29,9030,9300,8610,8690,190531,133753.0,15391605.0
2018-10-30,8390,9010,8300,9000,181916,138524.0,15391605.0
2018-10-31,9000,9380,8850,9200,85056,141603.0,15391605.0
2018-11-01,9300,9620,9270,9510,161348,146374.0,15391605.0
2018-11-02,9530,9790,9530,9790,126212,150684.0,15391605.0
2018-11-05,9780,10000,9750,9900,83281,152377.0,15391605.0
2018-11-06,9860,10200,9830,10000,96063,153916.0,15391605.0
2018-11-07,10100,10200,9810,10000,81261,153916.0,15391605.0
2018-11-08,10150,10200,9990,10100,96113,155455.0,15391605.0
2018-11-09,10050,10200,9810,10050,80558,154686.0,15391605.0
2018-11-12,10000,10100,9900,10050,43167,154686.0,15391605.0
2018-11-13,9940,10100,9770,10050,85433,154686.0,15391605.0
2018-11-14,10050,10200,9950,9990,76313,153762.0,15391605.0
2018-11-15,9370,9450,9150,9200,480954,141603.0,15391605.0
2018-11-16,9230,9680,9140,9320,129489,143450.0,15391605.0
2018-11-19,9260,9530,9260,9400,119655,144681.0,15391605.0
2018-11-20,9280,9500,9280,9400,96464,144681.0,15391605.0
2018-11-21,9370,9560,9230,9530,83544,146682.0,15391605.0
2018-11-22,9540,9940,9430,9800,165987,150838.0,15391605.0
2018-11-23,9760,9890,9520,9550,73122,146990.0,15391605.0
2018-11-26,9550,9990,9530,9800,68635,150838.0,15391605.0
2018-11-27,9800,9900,9710,9790,55312,150684.0,15391605.0
2018-11-28,9730,9850,9630,9680,83750,148991.0,15391605.0
2018-11-29,9720,9750,9490,9490,75382,146066.0,15391605.0
2018-11-30,9410,9630,9390,9490,93628,146066.0,15391605.0
2018-12-03,9590,9780,9590,9670,96180,148837.0,15391605.0
2018-12-04,9510,9730,9510,9640,73239,148375.0,15391605.0
2018-12-05,9450,9670,9450,9630,99930,148221.0,15391605.0
2018-12-06,9660,9780,9400,9410,150244,144835.0,15391605.0
2018-12-07,9500,9500,9360,9400,67229,144681.0,15391605.0
2018-12-10,9390,9450,9190,9300,72143,143142.0,15391605.0
2018-12-11,9430,9430,9020,9050,86313,139294.0,15391605.0
2018-12-12,9290,9400,9060,9240,63111,142218.0,15391605.0
2018-12-13,9250,9610,9240,9540,96797,146836.0,15391605.0
2018-12-14,9540,9640,9490,9550,54916,146990.0,15391605.0
2018-12-17,9550,9820,9520,9800,92581,150838.0,15391605.0
2018-12-18,9790,9870,9730,9810,69251,150992.0,15391605.0
2018-12-19,9910,10200,9830,10100,141333,155455.0,15391605.0
2018-12-20,10100,10700,10100,10400,225309,160073.0,15391605.0
2018-12-21,10400,10650,10350,10650,125588,163921.0,15391605.0
2018-12-24,10650,10750,10250,10350,81804,159303.0,15391605.0
2018-12-26,10150,10300,9900,10000,108288,153916.0,15391605.0
2018-12-27,10250,10400,10150,10250,39873,157764.0,15391605.0
2018-12-28,10200,10650,10200,10500,68521,161612.0,15391605.0
2019-01-02,10700,10950,10600,10750,148786,165460.0,15391605.0
2019-01-03,10850,10900,10750,10900,114921,167768.0,15391605.0
2019-01-04,10900,11500,10750,11300,226844,173925.0,15391605.0
2019-01-07,11500,11550,11250,11300,76142,173925.0,15391605.0
2019-01-08,11350,11500,11300,11450,89429,176234.0,15391605.0
2019-01-09,11450,11550,11300,11450,54840,176234.0,15391605.0
2019-01-10,11550,11550,11250,11400,34434,175464.0,15391605.0
2019-01-11,11300,11500,11300,11400,54569,175464.0,15391605.0
2019-01-14,11350,11400,11200,11300,51046,173925.0,15391605.0
2019-01-15,11300,11600,11200,11600,102205,178543.0,15391605.0
2019-01-16,11650,11800,11500,11650,77250,179312.0,15391605.0
2019-01-17,11750,11750,11350,11500,53545,177003.0,15391605.0
2019-01-18,11650,11900,11600,11900,104365,183160.0,15391605.0
2019-01-21,11950,12000,11750,11900,57640,183160.0,15391605.0
2019-01-22,11950,11950,11650,11750,35077,180851.0,15391605.0
2019-01-23,11750,11800,11550,11600,55117,178543.0,15391605.0
2019-01-24,11500,11700,11500,11600,46274,178543.0,15391605.0
2019-01-25,11650,11700,11400,11500,77113,177003.0,15391605.0
2019-01-28,11650,11750,11550,11600,41304,178543.0,15391605.0
2019-01-29,11600,11650,11250,11500,83671,177003.0,15391605.0
2019-01-30,11500,11550,11150,11250,84137,173156.0,15391605.0
2019-01-31,11350,11400,10900,11200,149078,172386.0,15391605.0
2019-02-01,11200,11650,11200,11550,80027,177773.0,15391605.0
2019-02-07,11650,11900,11600,11900,158191,183160.0,15391605.0
2019-02-08,11800,11950,11650,11800,119514,181621.0,15391605.0
2019-02-11,11850,12000,11700,11800,95593,181621.0,15391605.0
2019-02-12,11800,12400,11800,12300,275509,189317.0,15391605.0
2019-02-13,12300,12400,12150,12300,111012,189317.0,15391605.0
2019-02-14,12250,12300,12000,12250,95381,188547.0,15391605.0
2019-02-15,12250,12350,12100,12250,73255,188547.0,15391605.0
2019-02-18,12200,12600,12200,12550,129325,193165.0,15391605.0
2019-02-19,12500,12600,12350,12500,79079,192395.0,15391605.0
2019-02-20,12500,12750,12400,12500,108051,192395.0,15391605.0
2019-02-21,12550,12550,12200,12200,77119,187778.0,15391605.0
2019-02-22,12200,13050,12100,12750,311453,196243.0,15391605.0
2019-02-25,12650,12750,12250,12500,133146,192395.0,15391605.0
2019-02-26,12500,12650,12300,12500,68834,192395.0,15391605.0
2019-02-27,12500,12600,12200,12250,65300,188547.0,15391605.0
2019-02-28,12300,12450,11300,11900,119884,183160.0,15391605.0
2019-03-04,12100,12300,11900,11950,88467,183930.0,15391605.0
2019-03-05,11950,12150,11750,11900,82255,183160.0,15391605.0
2019-03-06,12100,12950,12100,12450,631623,191625.0,15391605.0
2019-03-07,12300,12450,12100,12250,107921,188547.0,15391605.0
2019-03-08,12200,12500,12150,12300,136640,189317.0,15391605.0
2019-03-11,12350,12700,11900,12700,294678,195473.0,15391605.0
2019-03-12,12900,13650,12800,13000,738721,200091.0,15391605.0
2019-03-13,13000,13550,12850,13050,356475,200860.0,15391605.0
2019-03-14,13400,13450,12950,12950,232164,199321.0,15391605.0
2019-03-15,13000,13650,12900,13600,706931,209326.0,15391605.0
2019-03-18,13500,14100,13450,13850,671393,213174.0,15391605.0
2019-03-19,13800,14200,13700,13850,456587,213174.0,15391605.0
2019-03-20,14400,14450,13250,13600,714471,209326.0,15391605.0
2019-03-21,13750,13900,13250,13750,372950,211635.0,15391605.0
2019-03-22,14000,14450,13750,14250,1080926,219330.0,15391605.0
2019-03-25,14150,14400,13900,14050,401868,216252.0,15391605.0
2019-03-26,14250,14400,13850,14050,377659,216252.0,15391605.0
2019-03-27,14300,14650,14150,14250,672483,219330.0,15391605.0
2019-03-28,14350,14850,14300,14350,542525,220870.0,15391605.0
2019-03-29,14500,14600,13700,13800,459391,212404.0,15391605.0
2019-04-01,14050,14150,13800,14000,180130,215482.0,15391605.0
2019-04-02,14100,14150,13350,13400,435436,206248.0,15391605.0
2019-04-03,13450,13700,13400,13550,382959,208556.0,15391605.0
2019-04-04,13600,13650,12900,13050,399039,200860.0,15391605.0
2019-04-05,13350,13550,12900,13100,326519,201630.0,15391605.0
2019-04-08,13200,13250,13000,13000,177507,200091.0,15391605.0
2019-04-09,13100,13150,12600,13100,295839,201630.0,15391605.0
2019-04-10,13100,13200,12850,13200,118101,203169.0,15391605.0
2019-04-11,13250,13250,12950,13050,118402,200860.0,15391605.0
2019-04-12,13050,13250,12850,13000,160661,200091.0,15391605.0
2019-04-15,12950,13050,12350,12550,419601,193165.0,15391605.0
2019-04-16,12500,12800,12450,12550,448512,193165.0,15391605.0
2019-04-17,12500,12650,12050,12650,525756,194704.0,15391605.0
2019-04-18,12600,12650,12000,12100,235598,186238.0,15391605.0
2019-04-19,12100,12250,12050,12050,80093,185469.0,15391605.0
2019-04-22,12100,12150,11700,12000,246039,184699.0,15391605.0
2019-04-23,12000,12150,11750,11800,123379,181621.0,15391605.0
2019-04-24,11850,12000,11750,11900,90948,183160.0,15391605.0
2019-04-25,11900,12000,11500,11600,131978,178543.0,15391605.0
2019-04-26,11600,11750,11300,11500,181347,177003.0,15391605.0
2019-04-29,11500,11600,11400,11600,75032,178543.0,15391605.0
2019-04-30,11650,11700,11300,11500,127193,177003.0,15391605.0
2019-05-02,11600,12100,11550,12100,211783,186238.0,15391605.0
2019-05-03,12150,12150,11800,11900,114103,183160.0,15391605.0
2019-05-07,11700,11800,11550,11700,75302,180082.0,15391605.0
2019-05-08,11500,11550,11350,11400,130164,175464.0,15391605.0
2019-05-09,11400,11450,10700,10900,282547,167768.0,15391605.0
2019-05-10,10850,11150,10700,11100,232435,170847.0,15391605.0
2019-05-13,11100,11300,10800,10900,113248,167768.0,15391605.0
2019-05-14,10650,11300,10650,11200,188820,172386.0,15391605.0
2019-05-15,11400,11400,11100,11400,100753,175464.0,15391605.0
2019-05-16,11500,12200,11400,11800,667635,181621.0,15391605.0
2019-05-17,12000,12100,11700,11850,314113,182391.0,15391605.0
2019-05-20,12000,12800,11800,12600,819426,193934.0,15391605.0
2019-05-21,12650,12950,11700,12200,956835,187778.0,15391605.0
2019-05-22,12300,12350,11850,12100,203115,186238.0,15391605.0
2019-05-23,12250,12700,12100,12400,415145,190856.0,15391605.0
2019-05-24,12500,12650,12100,12200,493528,187778.0,15391605.0
2019-05-27,12250,12700,12050,12600,405096,193934.0,15391605.0
2019-05-28,12950,13250,12550,12750,849656,196243.0,15391605.0
2019-05-29,12750,13150,12600,12800,471694,197013.0,15391605.0
2019-05-30,12800,12950,12300,12600,305235,193934.0,15391605.0
2019-05-31,12500,12700,12100,12150,320508,187008.0,15391605.0
2019-06-03,12150,12650,12000,12600,304688,193934.0,15391605.0
2019-06-04,12800,12800,12450,12600,219890,193934.0,15391605.0
2019-06-05,12800,12950,12650,12850,321527,197782.0,15391605.0
2019-06-07,12950,13650,12950,13650,1245910,210095.0,15391605.0
2019-06-10,13700,13750,13250,13350,500139,205478.0,15391605.0
2019-06-11,13400,13600,13200,13400,408798,206248.0,15391605.0
2019-06-12,13400,13400,12950,13150,278611,202400.0,15391605.0
2019-06-13,13200,13400,13050,13200,197359,203169.0,15391605.0
2019-06-14,13100,13150,12300,12350,628602,190086.0,15391605.0
2019-06-17,12450,12650,12150,12300,304231,189317.0,15391605.0
2019-06-18,12850,12950,12300,12450,677804,191625.0,15391605.0
2019-06-19,12450,12800,12400,12600,262938,193934.0,15391605.0
2019-06-20,12600,12750,12400,12500,200534,192395.0,15391605.0
2019-06-21,12550,12600,12200,12400,203170,190856.0,15391605.0
2019-06-24,12400,12450,11850,11900,342470,183160.0,15391605.0
2019-06-25,11850,12100,11850,12000,171849,184699.0,15391605.0
2019-06-26,12100,12100,11800,12000,135679,184699.0,15391605.0
2019-06-27,12000,12100,11850,12000,79406,184699.0,15391605.0
2019-06-28,12050,12650,11950,12500,439094,192395.0,15391605.0
2019-07-01,12500,12700,12250,12350,230783,190086.0,15391605.0
2019-07-02,12250,12900,12250,12750,438599,196243.0,15391605.0
2019-07-03,12900,13100,12550,12650,443719,194704.0,15391605.0
2019-07-04,12700,12900,12450,12600,186562,193934.0,15391605.0
2019-07-05,12600,12800,12450,12450,163762,191625.0,15391605.0
2019-07-08,12300,12400,11700,11800,347200,181621.0,15391605.0
2019-07-09,11650,12000,11550,11650,397477,179312.0,15391605.0
2019-07-10,11700,11800,11550,11750,158725,180851.0,15391605.0
2019-07-11,11800,11950,11650,11800,141656,181621.0,15391605.0
2019-07-12,12100,12650,11950,12350,503990,190086.0,15391605.0
2019-07-15,12400,12600,12100,12400,235375,190856.0,15391605.0
2019-07-16,12400,12750,12250,12400,301643,190856.0,15391605.0
2019-07-17,12350,12550,12150,12400,198307,190856.0,15391605.0
2019-07-18,12400,12400,11850,12000,227273,184699.0,15391605.0
2019-07-19,11950,12100,11850,11900,123796,183160.0,15391605.0
2019-07-22,11900,11950,11700,11800,109741,181621.0,15391605.0
2019-07-23,11850,11950,11350,11350,162583,174695.0,15391605.0
2019-07-24,11300,11500,10900,11000,193376,169308.0,15391605.0
2019-07-25,10900,10950,10350,10700,396979,164690.0,15391605.0
2019-07-26,10550,10600,10100,10300,260876,158534.0,15391605.0
2019-07-29,10400,10400,9650,9650,242741,148529.0,15391605.0
2019-07-30,9670,10150,9670,9940,213395,152993.0,15391605.0
2019-07-31,9940,10350,9650,10300,275766,158534.0,15391605.0
2019-08-01,10150,10400,9950,10150,187222,156225.0,15391605.0
2019-08-02,9930,10450,9810,10350,204968,159303.0,15391605.0
2019-08-05,10400,10450,9750,9930,314934,152839.0,15391605.0
2019-08-06,9840,10250,9650,9780,325608,150530.0,15391605.0
2019-08-07,9780,10050,9780,10000,191496,153916.0,15391605.0
2019-08-08,10050,10250,10050,10200,109234,156994.0,15391605.0
2019-08-09,10300,10350,9990,9990,158577,153762.0,15391605.0
2019-08-12,9930,10050,9800,10050,73724,154686.0,15391605.0
2019-08-13,10000,10250,9890,9940,142870,152993.0,15391605.0
2019-08-14,10000,10100,9940,10000,127224,153916.0,15391605.0
2019-08-16,10900,11050,10250,10300,878618,158534.0,15391605.0
2019-08-19,10350,10400,9940,10000,188273,153916.0,15391605.0
2019-08-20,10050,10400,10000,10350,166504,159303.0,15391605.0
2019-08-21,10250,10450,10200,10300,112698,158534.0,15391605.0
2019-08-22,10350,10450,9990,10050,166367,154686.0,15391605.0
2019-08-23,9940,10200,9930,10100,88754,155455.0,15391605.0
2019-08-26,10300,12600,10150,11850,4699653,182391.0,15391605.0
2019-08-27,12600,12750,11600,12150,1768505,187008.0,15391605.0
2019-08-28,12150,12350,11700,12000,730748,184699.0,15391605.0
2019-08-29,11950,12100,11300,11700,693776,180082.0,15391605.0
2019-08-30,11700,12050,11500,11850,564059,182391.0,15391605.0
2019-09-02,11850,12050,11500,11600,310819,178543.0,15391605.0
2019-09-03,11550,11800,11400,11600,229647,178543.0,15391605.0
2019-09-04,11550,11700,11400,11700,231357,180082.0,15391605.0
2019-09-05,11700,11750,11450,11550,169243,177773.0,15391605.0
