에코프로(086520),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-04-07,6486,6649,6225,6422,246009,53744.0,6829006.0
2009-04-08,6242,6625,6209,6397,228772,53539.0,6829006.0
2009-04-09,5915,6364,5834,6324,545124,52925.0,6829006.0
2009-04-10,6527,7270,6249,7271,663952,60846.0,6829006.0
2009-04-13,7490,8241,7188,7809,409613,65354.0,6829006.0
2009-04-14,7840,8974,7489,7842,512543,65627.0,6829006.0
2009-04-15,7751,8070,7507,7719,189374,64602.0,6829006.0
2009-04-16,7939,8021,7629,7670,224795,64193.0,6829006.0
2009-04-17,7670,7824,6690,7295,185835,61051.0,6829006.0
2009-04-20,7383,7547,7187,7426,93902,62144.0,6829006.0
2009-04-21,7180,8241,7180,7997,421397,66924.0,6829006.0
2009-04-22,8363,9179,8363,9180,433844,76826.0,6829006.0
2009-04-23,9669,10485,9465,9874,1223563,82631.0,6829006.0
2009-04-24,10802,11340,9737,9874,681843,68973.0,6829006.0
2009-04-27,9971,10313,9404,9776,265709,68290.0,6829006.0
2009-04-28,9776,10411,8407,9170,402909,64056.0,6829006.0
2009-04-29,9170,9668,8896,9366,161582,65422.0,6829006.0
2009-04-30,9678,10655,9365,9923,332640,70274.0,6923527.0
2009-05-04,9873,10167,9658,9923,103011,70274.0,6923527.0
2009-05-06,10118,10509,9824,9923,176489,70274.0,6923527.0
2009-05-07,10069,10216,9678,9698,145738,68681.0,6923527.0
2009-05-08,9727,9776,9121,9708,155139,68751.0,6923527.0
2009-05-11,9707,9922,9453,9923,108664,70274.0,6923527.0
2009-05-12,9922,9922,9238,9571,262966,67781.0,6923527.0
2009-05-13,9531,10216,9531,10167,359652,72005.0,6923527.0
2009-05-14,9922,10851,9922,10607,550871,75120.0,6923527.0
2009-05-15,10998,10998,10313,10509,221446,74428.0,6923527.0
2009-05-18,10460,10509,9727,10265,299063,73706.0,7019572.0
2009-05-19,10264,10460,9922,10118,189920,72653.0,7019572.0
2009-05-20,10118,10460,9873,10021,169308,71951.0,7019572.0
2009-05-21,10264,10313,9649,9678,224765,69494.0,7019572.0
2009-05-22,9482,9727,9267,9483,234859,68090.0,7019572.0
2009-05-25,9482,9873,9238,9385,137627,67388.0,7019572.0
2009-05-26,9404,9668,9345,9385,115918,67388.0,7019572.0
2009-05-27,9482,9756,9042,9043,149015,64931.0,7019572.0
2009-05-28,8994,9189,8329,9004,107876,64650.0,7019572.0
2009-05-29,9326,9326,8554,8945,75413,64229.0,7019572.0
2009-06-01,8827,9238,8456,9238,124475,66335.0,7019572.0
2009-06-02,9473,9473,8847,9160,106264,65773.0,7019572.0
2009-06-03,9140,9160,8602,8789,190040,63106.0,7019572.0
2009-06-04,8857,8866,8524,8671,82081,62264.0,7019572.0
2009-06-05,8446,8602,8133,8231,210070,59105.0,7019572.0
2009-06-08,8299,9140,8299,8945,312255,64229.0,7019572.0
2009-06-09,8730,9189,8573,8828,427497,94992.0,10519572.0
2009-06-10,8945,10118,8945,10118,1117288,108878.0,10519572.0
2009-06-11,10411,10704,10020,10314,860556,110981.0,10519572.0
2009-06-12,10362,11095,10118,10851,717466,116767.0,10519572.0
2009-06-15,10655,10900,10411,10460,333998,112559.0,10519572.0
2009-06-16,10216,10900,9766,10900,688450,117293.0,10519572.0
2009-06-17,11486,11780,9922,10118,1039997,108878.0,10519572.0
2009-06-18,10069,10362,9649,9923,295160,106774.0,10519572.0
2009-06-19,9922,10264,9688,10265,262369,110456.0,10519572.0
2009-06-22,10264,10558,10020,10363,229393,111507.0,10519572.0
2009-06-23,10069,10264,9717,9776,215815,105196.0,10519572.0
2009-06-24,9825,9971,9345,9483,157296,102040.0,10519572.0
2009-06-25,9404,9727,9385,9678,169328,104144.0,10519572.0
2009-06-26,9922,9922,9531,9532,128007,102566.0,10519572.0
2009-06-29,9385,9678,8896,9278,149588,99831.0,10519572.0
2009-06-30,9189,9287,8407,9072,318540,97622.0,10519572.0
2009-07-01,8945,9189,8896,8994,60439,96780.0,10519572.0
2009-07-02,9238,9238,8906,8984,49052,96675.0,10519572.0
2009-07-03,8798,9482,8651,9424,149893,101409.0,10519572.0
2009-07-06,9443,10362,9424,10069,370550,108352.0,10519572.0
2009-07-07,10264,10313,9766,9776,171423,105196.0,10519572.0
2009-07-08,9766,9971,9463,9483,217395,102040.0,10519572.0
2009-07-09,9619,10851,9424,10412,404141,112033.0,10519572.0
2009-07-10,10460,10558,9873,10069,220644,108352.0,10519572.0
2009-07-13,10020,10020,9267,9287,245783,99936.0,10519572.0
2009-07-14,9521,9521,8984,9190,103959,98884.0,10519572.0
2009-07-15,9209,9463,9130,9287,113489,99936.0,10519572.0
2009-07-16,9218,9531,8945,8974,179160,96570.0,10519572.0
2009-07-17,9013,9336,8915,9082,63531,97727.0,10519572.0
2009-07-20,9218,10264,9218,9923,617949,106774.0,10519572.0
2009-07-21,9922,10900,9697,9972,1288919,107300.0,10519572.0
2009-07-22,10118,10362,9737,10118,289684,108878.0,10519572.0
2009-07-23,10020,10118,9825,9874,160488,106248.0,10519572.0
2009-07-24,10069,10362,9776,9825,214665,105722.0,10519572.0
2009-07-27,9922,10020,9658,9708,157040,104459.0,10519572.0
2009-07-28,9825,10167,9707,10069,191656,108352.0,10519572.0
2009-07-29,10069,10362,9825,9874,213655,106248.0,10519572.0
2009-07-30,9824,10313,9707,10314,192212,110981.0,10519572.0
2009-07-31,10362,10362,9756,9825,209540,105722.0,10519572.0
2009-08-03,10020,10264,9776,10216,194839,109930.0,10519572.0
2009-08-04,10460,11095,10313,10460,848741,113205.0,10579949.0
2009-08-05,10460,10607,9873,9874,289226,106857.0,10579949.0
2009-08-06,9971,10216,9766,10216,145873,110560.0,10579949.0
2009-08-07,10216,10216,9922,10069,91367,108973.0,10579949.0
2009-08-10,10558,10558,9971,10118,217798,109502.0,10579949.0
2009-08-11,10118,10362,9971,10363,189636,112147.0,10579949.0
2009-08-12,10362,11877,10216,11878,1479913,128546.0,10579949.0
2009-08-13,12513,12806,11486,11927,1740926,129075.0,10579949.0
2009-08-14,11975,13539,11926,12465,1945357,134894.0,10579949.0
2009-08-17,12415,13051,12122,12122,559700,131191.0,10579949.0
2009-08-18,11926,12708,11633,12562,527938,135952.0,10579949.0
2009-08-19,12660,13393,12464,12807,726451,138597.0,10579949.0
2009-08-20,12855,12953,12073,12416,456666,134365.0,10579949.0
2009-08-21,12415,12708,11829,11927,354176,129075.0,10579949.0
2009-08-24,11926,13197,11584,13198,638896,142829.0,10579949.0
2009-08-25,12904,13491,12464,13198,480251,142829.0,10579949.0
2009-08-26,13099,13393,12562,12856,393891,139126.0,10579949.0
2009-08-27,13197,13686,12757,12758,550220,138068.0,10579949.0
2009-08-28,12904,13833,12708,13687,703325,148119.0,10579949.0
2009-08-31,13539,13930,13100,13100,593740,141771.0,10579949.0
2009-09-01,13099,13442,12855,13051,303146,141242.0,10579949.0
2009-09-02,12806,13246,12464,12758,442332,138068.0,10579949.0
2009-09-03,12757,12806,11975,12025,442514,130133.0,10579949.0
2009-09-04,12220,12855,12122,12465,464301,136819.0,10730892.0
2009-09-07,12660,14322,12562,13540,2255025,148623.0,10730892.0
2009-09-08,13979,15495,13539,14029,3224746,156003.0,10871292.0
2009-09-09,13833,14273,13491,13784,803852,153285.0,10871292.0
2009-09-10,13882,14028,12904,13149,700858,146219.0,10871292.0
2009-09-11,13148,14126,13002,13442,537616,149480.0,10871292.0
2009-09-14,13393,14322,13393,13491,612442,150024.0,10871292.0
2009-09-15,13637,14077,13197,13931,475389,154916.0,10871292.0
2009-09-16,14077,14224,13784,13882,569698,154372.0,10871292.0
2009-09-17,13882,13882,12464,12904,609831,143501.0,10871292.0
2009-09-18,12708,13051,12562,12856,230721,142957.0,10871292.0
2009-09-21,13197,13197,12562,12807,240182,142414.0,10871292.0
2009-09-22,12806,14126,12660,13638,982226,151655.0,10871292.0
2009-09-23,13930,13979,12562,12807,605034,142414.0,10871292.0
2009-09-24,12611,12953,12024,12318,547565,136978.0,10871292.0
2009-09-25,12317,12464,11780,11927,424712,132630.0,10871292.0
2009-09-28,11780,12269,11731,11829,227822,131543.0,10871292.0
2009-09-29,12122,12415,11340,11438,329663,128960.0,11022235.0
2009-09-30,11340,11633,10264,10363,489519,116836.0,11022235.0
2009-10-01,10607,10753,9971,10607,264714,119591.0,11022235.0
2009-10-05,10460,10900,10167,10216,234620,115182.0,11022235.0
2009-10-06,10460,10558,9580,9688,364112,109230.0,11022235.0
2009-10-07,9922,10020,9297,9502,341077,107136.0,11022235.0
2009-10-08,9590,10607,9414,10363,1027471,116836.0,11022235.0
2009-10-09,10558,10802,10264,10412,538728,117387.0,11022235.0
2009-10-12,10704,10753,10216,10754,237000,121245.0,11022235.0
2009-10-13,10753,11242,10558,10900,354013,122898.0,11022235.0
2009-10-14,10949,10998,10753,10949,146184,123449.0,11022235.0
2009-10-15,11144,11144,9580,10460,210306,117938.0,11022235.0
2009-10-16,10655,10655,9825,9874,269878,111325.0,11022235.0
2009-10-19,10264,10607,10069,10607,335198,119591.0,11022235.0
2009-10-20,10655,10655,10411,10656,195659,120142.0,11022235.0
2009-10-21,10753,10949,10167,10412,244299,117387.0,11022235.0
2009-10-22,10264,10558,10216,10314,129929,116285.0,11022235.0
2009-10-23,10460,10900,10411,10754,524383,121245.0,11022235.0
2009-10-26,10607,10900,10411,10460,266645,117938.0,11022235.0
2009-10-27,10313,10362,9776,9972,261643,112427.0,11022235.0
2009-10-28,10069,10118,9463,9659,220940,108900.0,11022235.0
2009-10-29,9502,9502,9140,9375,176740,105703.0,11022235.0
2009-10-30,9443,9649,9199,9199,142545,103719.0,11022235.0
2009-11-02,8808,8945,8700,8896,150232,100302.0,11022235.0
2009-11-03,8954,9091,8876,8896,109903,100302.0,11022235.0
2009-11-04,9062,9873,9062,9561,372523,107797.0,11022235.0
2009-11-05,9580,9619,9033,9229,121404,104050.0,11022235.0
2009-11-06,9414,9521,9091,9170,121203,103389.0,11022235.0
2009-11-09,9189,9287,9003,9043,71250,101956.0,11022235.0
2009-11-10,9179,9228,8896,8955,95733,100964.0,11022235.0
2009-11-11,9082,9082,8827,8994,93734,101405.0,11022235.0
2009-11-12,8954,9082,8808,8808,86335,99310.0,11022235.0
2009-11-13,8788,8925,8358,8456,173101,95342.0,11022235.0
2009-11-16,8456,8456,7860,7968,248669,89831.0,11022235.0
2009-11-17,7977,8143,7684,8124,277752,91595.0,11022235.0
2009-11-18,8163,8260,8055,8261,117941,93138.0,11022235.0
2009-11-19,8329,8348,8114,8114,75483,91485.0,11022235.0
2009-11-20,8065,8632,7977,8574,156024,96665.0,11022235.0
2009-11-23,8573,8651,8251,8378,111735,94461.0,11022235.0
2009-11-24,8280,8368,7967,8026,145958,90493.0,11022235.0
2009-11-25,7918,8055,7840,7899,96155,89060.0,11022235.0
2009-11-26,7918,8104,7918,7919,66546,89280.0,11022235.0
2009-11-27,7840,7840,6931,6990,198409,78809.0,11022235.0
2009-11-30,7224,7439,7136,7352,119152,82887.0,11022235.0
2009-12-01,7322,7517,7185,7469,86323,84210.0,11022235.0
2009-12-02,7723,8583,7654,8583,713086,96775.0,11022235.0
2009-12-03,8456,8876,8260,8671,882190,97767.0,11022235.0
2009-12-04,8602,8837,8524,8779,307185,98980.0,11022235.0
2009-12-07,9111,10069,9101,9776,2221587,110222.0,11022235.0
2009-12-08,9825,9825,8876,9004,1170030,101515.0,11022235.0
2009-12-09,8954,9238,8671,9092,508408,102507.0,11022235.0
2009-12-10,9003,9179,8700,8750,428628,98649.0,11022235.0
2009-12-11,8857,9072,8808,8896,292298,100302.0,11022235.0
2009-12-14,9023,9160,8886,9160,259940,103278.0,11022235.0
2009-12-15,9238,9238,8974,9102,337680,102617.0,11022235.0
2009-12-16,9101,9590,9091,9434,681178,106365.0,11022235.0
2009-12-17,9580,9639,9170,9170,382643,103389.0,11022235.0
2009-12-18,9091,9091,8808,8896,270303,100302.0,11022235.0
2009-12-21,8798,9228,8602,9131,529570,102948.0,11022235.0
2009-12-22,9277,9609,9062,9062,790895,102176.0,11022235.0
2009-12-23,9091,9404,8886,8886,383423,100192.0,11022235.0
2009-12-24,8925,9052,8690,8711,249542,98208.0,11022235.0
2009-12-28,8720,8818,8251,8251,315580,93028.0,11022235.0
2009-12-29,8172,8446,8172,8261,89949,93138.0,11022235.0
2009-12-30,8260,8563,8260,8437,116290,95122.0,11022235.0
2010-01-04,8475,8651,8387,8593,184999,96885.0,11022235.0
2010-01-05,8632,8906,8612,8740,257977,98539.0,11022235.0
2010-01-06,8798,8847,8622,8671,137230,97767.0,11022235.0
2010-01-07,8671,9189,8651,8896,429312,100302.0,11022235.0
2010-01-08,8954,9228,8896,8955,248575,100964.0,11022235.0
2010-01-11,9130,9570,9042,9356,484542,105483.0,11022235.0
2010-01-12,9482,9766,9277,9737,720379,109781.0,11022235.0
2010-01-13,9727,9727,9140,9190,468772,103609.0,11022235.0
2010-01-14,9385,9580,9072,9581,344702,108018.0,11022235.0
2010-01-15,9541,10949,9541,10656,1092881,120142.0,11022235.0
2010-01-18,10704,11144,10313,11047,831679,124551.0,11022235.0
2010-01-19,11438,12024,10753,11145,2251629,125653.0,11022235.0
2010-01-20,11340,11633,11047,11536,511060,130062.0,11022235.0
