파워로직스(047310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-09,4095,4200,3970,4130,478252,117040.0,28338978.0
2013-01-10,4130,4290,4120,4270,300461,121007.0,28338978.0
2013-01-11,4320,4340,4240,4300,165800,121858.0,28338978.0
2013-01-14,4310,4310,4130,4145,184145,117465.0,28338978.0
2013-01-15,4135,4215,4125,4135,105316,117182.0,28338978.0
2013-01-16,4165,4215,4135,4140,137504,117323.0,28338978.0
2013-01-17,4210,4215,4125,4150,79297,117607.0,28338978.0
2013-01-18,4210,4210,4115,4190,92297,118740.0,28338978.0
2013-01-21,4210,4300,4160,4270,145299,121007.0,28338978.0
2013-01-22,4250,4525,4250,4500,635080,127525.0,28338978.0
2013-01-23,4500,4675,4435,4600,788299,130359.0,28338978.0
2013-01-24,4620,4720,4530,4580,491315,129793.0,28338978.0
2013-01-25,4560,4700,4395,4510,319814,127809.0,28338978.0
2013-01-28,4565,4640,4430,4545,199588,128801.0,28338978.0
2013-01-29,4500,4630,4440,4500,145049,127525.0,28338978.0
2013-01-30,4540,4670,4515,4560,231608,129226.0,28338978.0
2013-01-31,4630,4730,4580,4670,401523,132343.0,28338978.0
2013-02-01,4670,4750,4605,4670,210969,132343.0,28338978.0
2013-02-04,4695,4720,4495,4570,204144,129509.0,28338978.0
2013-02-05,4505,4585,4445,4530,201859,128376.0,28338978.0
2013-02-06,4540,4950,4535,4875,978171,138153.0,28338978.0
2013-02-07,4875,5030,4830,4830,954203,136877.0,28338978.0
2013-02-08,4830,4950,4805,4920,573212,139428.0,28338978.0
2013-02-12,5070,5100,4910,4955,1008636,140420.0,28338978.0
2013-02-13,4960,5280,4960,5200,1175546,147363.0,28338978.0
2013-02-14,5190,5380,5150,5240,1120478,148496.0,28338978.0
2013-02-15,5240,5380,5150,5330,802595,151047.0,28338978.0
2013-02-18,5350,5400,5170,5250,659243,148780.0,28338978.0
2013-02-19,5250,5340,5200,5290,466534,149913.0,28338978.0
2013-02-20,5350,5620,5350,5590,994221,158415.0,28338978.0
2013-02-21,5590,5760,5530,5640,613182,159832.0,28338978.0
2013-02-22,5600,5760,5530,5630,677400,159548.0,28338978.0
2013-02-25,5720,5840,5630,5800,602227,164366.0,28338978.0
2013-02-26,5800,5840,5700,5770,476906,163516.0,28338978.0
2013-02-27,5840,5840,5570,5630,654300,159548.0,28338978.0
2013-02-28,5700,5750,5600,5650,372876,160115.0,28338978.0
2013-03-04,5740,5750,5610,5650,443852,160115.0,28338978.0
2013-03-05,5710,5840,5660,5830,904688,165216.0,28338978.0
2013-03-06,5900,5930,5760,5830,530053,165216.0,28338978.0
2013-03-07,5810,5850,5480,5510,865180,156148.0,28338978.0
2013-03-08,5560,5560,5280,5380,851330,152464.0,28338978.0
2013-03-11,5370,5500,5250,5470,638385,155014.0,28338978.0
2013-03-12,5450,5530,5280,5340,562652,151330.0,28338978.0
2013-03-13,5350,5580,5330,5530,678164,156715.0,28338978.0
2013-03-14,5580,5620,5500,5530,596880,156715.0,28338978.0
2013-03-15,5550,5700,5540,5620,520530,159265.0,28338978.0
2013-03-18,5550,5620,5040,5040,816832,142828.0,28338978.0
2013-03-19,5150,5450,5110,5450,657850,154447.0,28338978.0
2013-03-20,5520,5550,5260,5330,505505,151047.0,28338978.0
2013-03-21,5440,5440,5250,5250,232612,148780.0,28338978.0
2013-03-22,5150,5330,5140,5210,249226,147646.0,28338978.0
2013-03-25,5250,5500,5250,5500,432234,155864.0,28338978.0
2013-03-26,5500,5540,5390,5430,269733,153881.0,28338978.0
2013-03-27,5470,5720,5400,5590,742063,158415.0,28338978.0
2013-03-28,5600,5650,5490,5650,284275,160115.0,28338978.0
2013-03-29,5760,5890,5650,5680,740915,160965.0,28338978.0
2013-04-01,5730,5830,5600,5700,336562,161532.0,28338978.0
2013-04-02,5650,5930,5650,5840,842636,165500.0,28338978.0
2013-04-03,5940,6090,5850,6070,781018,172018.0,28338978.0
2013-04-04,5990,6160,5680,6110,820571,173151.0,28338978.0
2013-04-05,6130,6430,6050,6210,1129155,175985.0,28338978.0
2013-04-08,6240,6300,5710,5790,877554,164083.0,28338978.0
2013-04-09,5690,5970,5410,5750,803558,162949.0,28338978.0
2013-04-10,5750,5910,5640,5780,349947,163799.0,28338978.0
2013-04-11,5910,6180,5900,6160,823251,174568.0,28338978.0
2013-04-12,6180,6410,6020,6100,905175,172868.0,28338978.0
2013-04-15,6150,6380,6070,6350,573523,179953.0,28338978.0
2013-04-16,6230,6470,6220,6300,549543,178536.0,28338978.0
2013-04-17,6390,6480,6250,6360,461122,180236.0,28338978.0
2013-04-18,6320,6330,6170,6170,370138,174851.0,28338978.0
2013-04-19,6200,6260,5920,6000,615319,170034.0,28338978.0
2013-04-22,5960,6170,5930,6150,350437,174285.0,28338978.0
2013-04-23,6200,6310,6160,6280,402565,177969.0,28338978.0
2013-04-24,6380,6480,6340,6400,679994,181369.0,28338978.0
2013-04-25,6450,6450,6280,6390,447172,181086.0,28338978.0
2013-04-26,6440,6770,6340,6670,843112,189021.0,28338978.0
2013-04-29,6700,6820,6610,6660,361230,188738.0,28338978.0
2013-04-30,6740,6760,6430,6470,449153,183353.0,28338978.0
2013-05-02,6520,6540,6270,6530,329855,185054.0,28338978.0
2013-05-03,6530,6630,6450,6540,224928,185337.0,28338978.0
2013-05-06,6540,6570,6340,6350,322920,179953.0,28338978.0
2013-05-07,6440,6450,6310,6440,259486,182503.0,28338978.0
2013-05-08,6500,6700,6490,6590,433379,186754.0,28338978.0
2013-05-09,6570,6670,6480,6540,278217,185337.0,28338978.0
2013-05-10,6570,6590,6260,6260,400608,177402.0,28338978.0
2013-05-13,6290,6340,6100,6150,400885,174285.0,28338978.0
2013-05-14,6110,6250,5910,6100,541011,172868.0,28338978.0
2013-05-15,6100,6210,6000,6130,270812,173718.0,28338978.0
2013-05-16,6230,6240,6130,6150,195671,174285.0,28338978.0
2013-05-20,6240,6240,6010,6070,164151,172018.0,28338978.0
2013-05-21,6100,6700,6100,6700,1252304,189871.0,28338978.0
2013-05-22,6750,6940,6750,6840,759197,193839.0,28338978.0
2013-05-23,6960,6970,6740,6850,556951,194122.0,28338978.0
2013-05-24,6900,7090,6860,6950,740313,196956.0,28338978.0
2013-05-27,7030,7030,6800,6980,436468,197806.0,28338978.0
2013-05-28,7000,7010,6870,6880,434771,194972.0,28338978.0
2013-05-29,6970,6980,6850,6850,359896,194122.0,28338978.0
2013-05-30,6840,7260,6810,7110,1070430,201490.0,28338978.0
2013-05-31,7180,7340,6990,7320,673470,207441.0,28338978.0
2013-06-03,7330,7400,7100,7120,442750,201774.0,28338978.0
2013-06-04,7150,7250,6820,6990,508683,198089.0,28338978.0
2013-06-05,6990,6990,6770,6810,346055,192988.0,28338978.0
2013-06-07,6850,6880,6290,6450,833189,182786.0,28338978.0
2013-06-10,6450,6650,6430,6430,354910,182220.0,28338978.0
2013-06-11,6450,6630,6390,6410,460575,181653.0,28338978.0
2013-06-12,6380,6990,6380,6880,698079,194972.0,28338978.0
2013-06-13,6790,6970,6640,6670,423157,189021.0,28338978.0
2013-06-14,6800,6820,6420,6480,310254,183637.0,28338978.0
2013-06-17,6630,6770,6400,6650,382280,188454.0,28338978.0
2013-06-18,6710,6750,6400,6660,230151,188738.0,28338978.0
2013-06-19,6680,6760,6430,6430,225602,182220.0,28338978.0
2013-06-20,6320,6350,6010,6130,543428,173718.0,28338978.0
2013-06-21,5850,6060,5830,5980,362350,169467.0,28338978.0
2013-06-24,6120,6150,5850,5850,248793,165783.0,28338978.0
2013-06-25,5750,5980,5360,5520,445530,156431.0,28338978.0
2013-06-26,5700,5790,5500,5790,283443,164083.0,28338978.0
2013-06-27,5950,6140,5930,6110,311448,173151.0,28338978.0
2013-06-28,6200,6200,5990,6070,193868,172018.0,28338978.0
2013-07-01,6160,6180,6000,6110,131586,173151.0,28338978.0
2013-07-02,6110,6150,5940,6060,191723,171734.0,28338978.0
2013-07-03,6090,6150,5900,5900,189811,167200.0,28338978.0
2013-07-04,5950,6030,5770,5910,183489,167483.0,28338978.0
2013-07-05,5920,6140,5770,5780,304379,163799.0,28338978.0
2013-07-08,5740,5940,5530,5590,246949,158415.0,28338978.0
2013-07-09,5590,5830,5520,5830,217866,165216.0,28338978.0
2013-07-10,5950,6020,5700,5800,255404,164366.0,28338978.0
2013-07-11,5810,5960,5810,5910,391222,167483.0,28338978.0
2013-07-12,6000,6070,5810,5940,408168,168334.0,28338978.0
2013-07-15,5980,6550,5920,6310,1875183,178819.0,28338978.0
2013-07-16,6370,6390,6180,6360,671553,180236.0,28338978.0
2013-07-17,6220,6570,6150,6420,764188,181936.0,28338978.0
2013-07-18,6490,6530,6370,6370,328432,180519.0,28338978.0
2013-07-19,6500,6600,6210,6210,932375,175985.0,28338978.0
2013-07-22,6260,6300,6120,6180,394819,175135.0,28338978.0
2013-07-23,6200,6350,6140,6310,308631,178819.0,28338978.0
2013-07-24,6250,6420,6230,6330,363772,179386.0,28338978.0
2013-07-25,6360,6550,6240,6250,690942,177119.0,28338978.0
2013-07-26,6270,6460,6240,6440,403798,182503.0,28338978.0
2013-07-29,6480,6510,6230,6240,385683,176835.0,28338978.0
2013-07-30,6270,6340,6190,6230,214455,176552.0,28338978.0
2013-07-31,6190,6280,6130,6130,341324,173718.0,28338978.0
2013-08-01,6160,6270,6020,6040,380473,171167.0,28338978.0
2013-08-02,6070,6120,5840,5850,803095,165783.0,28338978.0
2013-08-05,5900,5940,5830,5870,277811,166350.0,28338978.0
2013-08-06,5890,5940,5750,5850,401182,165783.0,28338978.0
2013-08-07,5790,6020,5790,5970,415866,169184.0,28338978.0
2013-08-08,5990,6080,5880,5890,392960,166917.0,28338978.0
2013-08-09,5910,5970,5850,5970,144723,169184.0,28338978.0
2013-08-12,5970,6030,5860,5900,233169,167200.0,28338978.0
2013-08-13,5900,5930,5570,5640,624822,159832.0,28338978.0
2013-08-14,5640,5760,5600,5620,252017,159265.0,28338978.0
2013-08-16,5590,5720,5590,5660,235541,160399.0,28338978.0
2013-08-19,5710,5750,5630,5640,177448,159832.0,28338978.0
2013-08-20,5690,5730,5500,5500,400060,155864.0,28338978.0
2013-08-21,5460,5540,5160,5260,445630,149063.0,28338978.0
2013-08-22,5170,5180,4980,5100,409441,144529.0,28338978.0
2013-08-23,5120,5340,5120,5310,254178,150480.0,28338978.0
2013-08-26,5270,5530,5270,5420,191662,153597.0,28338978.0
2013-08-27,5390,5450,5260,5260,139333,149063.0,28338978.0
2013-08-28,5140,5240,5060,5190,198519,147079.0,28338978.0
2013-08-29,5250,5440,5250,5300,172059,150197.0,28338978.0
2013-08-30,5360,5400,5230,5240,97521,148496.0,28338978.0
2013-09-02,5300,5380,5270,5270,116495,149346.0,28338978.0
2013-09-03,5290,5650,5290,5570,468232,157848.0,28338978.0
2013-09-04,5570,5650,5510,5570,170834,157848.0,28338978.0
2013-09-05,5580,5710,5550,5580,147956,158131.0,28338978.0
2013-09-06,5560,5630,5360,5380,138151,152464.0,28338978.0
2013-09-09,5410,5560,5410,5560,189938,157565.0,28338978.0
2013-09-10,5510,5740,5510,5690,314357,161249.0,28338978.0
2013-09-11,5790,5890,5700,5730,259891,162382.0,28338978.0
2013-09-12,5750,5780,5650,5670,125685,160682.0,28338978.0
2013-09-13,5700,5740,5610,5610,102658,158982.0,28338978.0
2013-09-16,5570,5680,5550,5550,95697,157281.0,28338978.0
2013-09-17,5660,5660,5430,5470,191541,155014.0,28338978.0
2013-09-23,5500,5540,5220,5250,225562,148780.0,28338978.0
2013-09-24,5290,5320,5110,5230,220321,148213.0,28338978.0
2013-09-25,5260,5710,5260,5490,761570,155581.0,28338978.0
2013-09-26,5630,5640,5370,5370,420950,152180.0,28338978.0
2013-09-27,5410,5640,5400,5610,363353,158982.0,28338978.0
2013-09-30,5680,5800,5610,5620,492822,159265.0,28338978.0
2013-10-01,5600,5730,5460,5620,273172,159265.0,28338978.0
2013-10-02,5630,5650,5500,5540,225627,156998.0,28338978.0
2013-10-04,5470,5540,5350,5400,255379,153030.0,28338978.0
2013-10-07,5420,5590,5420,5450,171183,154447.0,28338978.0
2013-10-08,5450,5500,5320,5390,158135,152747.0,28338978.0
2013-10-10,5360,5470,5350,5380,129217,152464.0,28338978.0
2013-10-11,5470,5680,5450,5520,309513,156431.0,28338978.0
2013-10-14,5550,5610,5450,5510,134435,156148.0,28338978.0
2013-10-15,5520,5600,5470,5550,252306,157281.0,28338978.0
2013-10-16,5610,5970,5600,5640,1446734,159832.0,28338978.0
2013-10-17,5750,5840,5460,5480,660030,155298.0,28338978.0
2013-10-18,5500,5700,5400,5440,623476,154164.0,28338978.0
2013-10-21,5460,5570,5280,5540,381060,156998.0,28338978.0
2013-10-22,5560,5600,5440,5470,179115,155014.0,28338978.0
2013-10-23,5480,5520,5300,5300,287435,150197.0,28338978.0
2013-10-24,5260,5360,5240,5340,205352,151330.0,28338978.0
2013-10-25,5320,5350,5260,5260,175715,149063.0,28338978.0
2013-10-28,5280,5340,5210,5230,158479,148213.0,28338978.0
2013-10-29,5230,5360,5210,5290,132173,149913.0,28338978.0
2013-10-30,5330,5380,5270,5310,247688,150480.0,28338978.0
2013-10-31,5310,5330,5100,5140,415032,145662.0,28338978.0
2013-11-01,5140,5170,4980,5050,547840,143112.0,28338978.0
2013-11-04,5050,5180,5040,5080,225223,143962.0,28338978.0
2013-11-05,5050,5120,4990,5010,179875,141978.0,28338978.0
2013-11-06,5000,5060,4840,4840,312956,137161.0,28338978.0
2013-11-07,4935,4935,4655,4705,357517,133335.0,28338978.0
2013-11-08,4705,4825,4655,4670,184194,132343.0,28338978.0
2013-11-11,4700,4730,4480,4480,280193,126959.0,28338978.0
2013-11-12,4410,4660,4410,4635,189894,131351.0,28338978.0
2013-11-13,4660,4665,4485,4485,132278,127100.0,28338978.0
2013-11-14,4510,4755,4510,4730,185432,134043.0,28338978.0
2013-11-15,4755,4870,4700,4725,176991,133902.0,28338978.0
2013-11-18,4710,4725,4480,4500,278911,127525.0,28338978.0
2013-11-19,4510,4730,4510,4640,326658,131493.0,28338978.0
2013-11-20,4635,4725,4605,4650,135318,131776.0,28338978.0
2013-11-21,4605,4655,4510,4540,114495,128659.0,28338978.0
2013-11-22,4555,4695,4530,4695,115110,133052.0,28338978.0
2013-11-25,4750,4800,4670,4670,124640,132343.0,28338978.0
2013-11-26,4695,5030,4695,4900,610781,138861.0,28338978.0
2013-11-27,4900,4925,4810,4870,141990,138011.0,28338978.0
2013-11-28,4870,4905,4810,4865,101691,137869.0,28338978.0
2013-11-29,4870,4910,4750,4780,111619,135460.0,28338978.0
2013-12-02,4795,4885,4780,4825,109411,136736.0,28338978.0
2013-12-03,4825,4850,4560,4570,249974,129509.0,28338978.0
2013-12-04,4575,4700,4560,4560,65103,129226.0,28338978.0
2013-12-05,4500,4670,4485,4650,90588,131776.0,28338978.0
2013-12-06,4650,4675,4570,4595,53795,130218.0,28338978.0
2013-12-09,4605,4665,4500,4510,102192,127809.0,28338978.0
2013-12-10,4515,4565,4395,4410,119052,124975.0,28338978.0
2013-12-11,4380,4475,4225,4225,98639,119732.0,28338978.0
2013-12-12,4155,4305,4155,4230,98862,119874.0,28338978.0
2013-12-13,4160,4320,4135,4260,148011,120724.0,28338978.0
2013-12-16,4260,4420,4230,4380,76131,124125.0,28338978.0
2013-12-17,4385,4440,4255,4255,63772,120582.0,28338978.0
2013-12-18,4335,4355,4230,4300,77692,121858.0,28338978.0
2013-12-19,4360,4420,4250,4290,80934,121574.0,28338978.0
2013-12-20,4310,4350,4255,4350,69723,123275.0,28338978.0
2013-12-23,4390,4400,4320,4340,51054,122991.0,28338978.0
2013-12-24,4390,4425,4345,4365,48782,123700.0,28338978.0
2013-12-26,4380,4405,4250,4305,68138,121999.0,28338978.0
2013-12-27,4285,4365,4230,4275,72149,121149.0,28338978.0
2013-12-30,4270,4500,4270,4500,127431,127525.0,28338978.0
2014-01-02,4520,4550,4330,4350,100161,123275.0,28338978.0
2014-01-03,4395,4440,4300,4355,48763,123416.0,28338978.0
2014-01-06,4355,4495,4355,4485,99167,127100.0,28338978.0
2014-01-07,4445,4495,4385,4485,66743,127100.0,28338978.0
2014-01-08,4495,4495,4390,4390,102155,124408.0,28338978.0
2014-01-09,4400,4455,4285,4450,254142,126108.0,28338978.0
2014-01-10,4490,4490,4370,4400,203786,124692.0,28338978.0
2014-01-13,4410,4465,4400,4450,110726,126108.0,28338978.0
2014-01-14,4440,4460,4270,4350,117892,123275.0,28338978.0
2014-01-15,4435,4435,4200,4280,174853,121291.0,28338978.0
2014-01-16,4285,4335,4250,4310,182837,122141.0,28338978.0
2014-01-17,4300,4350,4275,4280,89438,121291.0,28338978.0
2014-01-20,4300,4340,4240,4260,96975,120724.0,28338978.0
2014-01-21,4250,4385,4250,4385,174203,124266.0,28338978.0
2014-01-22,4385,4400,4330,4330,98595,122708.0,28338978.0
2014-01-23,4330,4460,4330,4415,332000,125117.0,28338978.0
2014-01-24,4400,4445,4260,4270,195363,121007.0,28338978.0
2014-01-27,4155,4200,4050,4080,252625,115623.0,28338978.0
2014-01-28,4080,4105,3970,3985,203718,112931.0,28338978.0
2014-01-29,4000,4105,4000,4040,122215,114489.0,28338978.0
2014-02-03,4005,4075,3990,4040,101922,114489.0,28338978.0
2014-02-04,3980,3995,3840,3855,246232,109247.0,28338978.0
2014-02-05,3975,3985,3885,3910,100189,110805.0,28338978.0
2014-02-06,3940,4000,3910,3965,66534,112364.0,28338978.0
2014-02-07,4050,4175,4000,4145,197117,117465.0,28338978.0
2014-02-10,4165,4235,4110,4185,100567,118599.0,28338978.0
2014-02-11,4210,4250,4105,4120,81239,116757.0,28338978.0
2014-02-12,4100,4170,4090,4145,62878,117465.0,28338978.0
2014-02-13,4115,4175,4115,4140,36152,117323.0,28338978.0
2014-02-14,4150,4225,4150,4180,46774,118457.0,28338978.0
2014-02-17,4200,4210,4125,4135,54404,117182.0,28338978.0
2014-02-18,4135,4160,4075,4145,99903,117465.0,28338978.0
2014-02-19,4105,4230,4105,4175,86283,118315.0,28338978.0
2014-02-20,4185,4305,4185,4275,123949,121149.0,28338978.0
2014-02-21,4250,4300,4230,4265,68748,120866.0,28338978.0
2014-02-24,4270,4350,4245,4300,70578,121858.0,28338978.0
2014-02-25,4295,4335,4205,4255,66856,120582.0,28338978.0
2014-02-26,4290,4320,4220,4255,62096,120582.0,28338978.0
2014-02-27,4260,4340,4260,4265,64829,120866.0,28338978.0
2014-02-28,4265,4335,4210,4210,65834,119307.0,28338978.0
2014-03-03,4210,4300,4090,4155,120686,117748.0,28338978.0
2014-03-04,4115,4175,4115,4125,86153,116898.0,28338978.0
2014-03-05,4200,4215,4115,4120,96370,116757.0,28338978.0
2014-03-06,4165,4250,4120,4240,96275,120157.0,28338978.0
2014-03-07,4280,4330,4220,4220,135807,119590.0,28338978.0
2014-03-10,4240,4290,4170,4180,116002,118457.0,28338978.0
2014-03-11,4220,4475,4190,4350,632954,123275.0,28338978.0
2014-03-12,4360,4460,4310,4450,574467,126108.0,28338978.0
2014-03-13,4380,4505,4320,4480,394390,126959.0,28338978.0
2014-03-14,4455,4505,4375,4400,214596,124692.0,28338978.0
2014-03-17,4370,4400,4235,4245,236183,120299.0,28338978.0
2014-03-18,4285,4370,4195,4340,110769,122991.0,28338978.0
2014-03-19,4375,4375,4270,4270,140256,121007.0,28338978.0
2014-03-20,4325,4370,4270,4320,127435,122424.0,28338978.0
2014-03-21,4320,4570,4320,4500,498636,127525.0,28338978.0
2014-03-24,4500,4620,4450,4545,308169,128801.0,28338978.0
2014-03-25,4540,4675,4540,4550,283747,128942.0,28338978.0
2014-03-26,4565,4625,4510,4510,141748,127809.0,28338978.0
2014-03-27,4490,4615,4415,4615,203257,130784.0,28338978.0
2014-03-28,4665,4780,4605,4665,313981,132201.0,28338978.0
2014-03-31,4665,4715,4580,4685,131474,132768.0,28338978.0
2014-04-01,4720,4735,4645,4690,74303,132910.0,28338978.0
2014-04-02,4665,4730,4585,4640,194521,131493.0,28338978.0
2014-04-03,4705,4705,4615,4705,198710,133335.0,28338978.0
2014-04-04,4700,4845,4700,4790,348914,135744.0,28338978.0
2014-04-07,4780,4785,4685,4750,103395,134610.0,28338978.0
2014-04-08,4715,4750,4650,4675,119657,132485.0,28338978.0
2014-04-09,4680,4750,4605,4620,93561,130926.0,28338978.0
2014-04-10,4615,4670,4595,4595,119471,130218.0,28338978.0
2014-04-11,4600,4680,4550,4660,127856,132060.0,28338978.0
2014-04-14,4660,4810,4660,4800,231005,136027.0,28338978.0
2014-04-15,4850,4875,4765,4785,165163,135602.0,28338978.0
2014-04-16,4830,4955,4795,4835,267398,137019.0,28338978.0
2014-04-17,4800,4915,4725,4830,152875,136877.0,28338978.0
2014-04-18,4855,4870,4710,4770,172106,135177.0,28338978.0
2014-04-21,4795,4810,4690,4715,97520,133618.0,28338978.0
2014-04-22,4720,4840,4675,4815,159437,136452.0,28338978.0
2014-04-23,4815,4855,4745,4790,132206,135744.0,28338978.0
2014-04-24,4780,4805,4600,4680,141625,132626.0,28338978.0
2014-04-25,4725,4735,4585,4590,135672,130076.0,28338978.0
2014-04-28,4590,4630,4510,4590,74288,130076.0,28338978.0
2014-04-29,4595,4635,4510,4510,86644,127809.0,28338978.0
2014-04-30,4580,4700,4510,4555,118145,129084.0,28338978.0
2014-05-02,4505,4610,4505,4575,72898,129651.0,28338978.0
2014-05-07,4530,4580,4345,4380,225231,124125.0,28338978.0
2014-05-08,4375,4390,4310,4350,96355,123275.0,28338978.0
2014-05-09,4330,4385,4280,4300,111918,121964.0,28363712.0
2014-05-12,4235,4295,4170,4235,126446,120120.0,28363712.0
2014-05-13,4220,4295,4190,4280,100449,121397.0,28363712.0
2014-05-14,4270,4295,4225,4245,105369,120404.0,28363712.0
2014-05-15,4250,4280,4205,4235,130924,120120.0,28363712.0
2014-05-16,4225,4250,4135,4170,151561,118277.0,28363712.0
2014-05-19,4125,4150,4005,4055,193016,115015.0,28363712.0
2014-05-20,3960,4300,3960,4120,385855,116858.0,28363712.0
2014-05-21,4140,4520,4070,4290,566281,121680.0,28363712.0
2014-05-22,4300,4350,4200,4200,159926,119128.0,28363712.0
2014-05-23,4200,4290,4195,4230,69887,119979.0,28363712.0
2014-05-26,4290,4380,4210,4240,89394,120262.0,28363712.0
2014-05-27,4240,4245,4135,4180,78598,118560.0,28363712.0
2014-05-28,4135,4210,4130,4160,52068,117993.0,28363712.0
2014-05-29,4125,4195,4090,4105,108904,116433.0,28363712.0
2014-05-30,4110,4220,4065,4075,87796,115582.0,28363712.0
2014-06-02,4115,4120,4020,4035,93651,114448.0,28363712.0
2014-06-03,4035,4085,3970,4025,106164,114164.0,28363712.0
2014-06-05,3955,4080,3800,3855,331754,109342.0,28363712.0
2014-06-09,3805,3890,3645,3750,274142,106364.0,28363712.0
2014-06-10,3760,3810,3755,3760,73121,106648.0,28363712.0
2014-06-11,3805,3835,3760,3760,64691,106648.0,28363712.0
2014-06-12,3765,3900,3760,3900,69883,110618.0,28363712.0
2014-06-13,3880,3930,3840,3900,69333,110618.0,28363712.0
2014-06-16,3900,3930,3865,3880,56356,110051.0,28363712.0
2014-06-17,3885,3975,3880,3955,86684,112178.0,28363712.0
2014-06-18,3930,3995,3900,3900,78078,110618.0,28363712.0
2014-06-19,3960,3960,3840,3885,73767,110193.0,28363712.0
2014-06-20,3855,3900,3740,3760,119393,106648.0,28363712.0
