이에스에이(052190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-10,5485,5736,5282,5498,228485,41590.0,9041258.0
2017-08-11,5473,6406,5390,6131,1164807,46382.0,9041258.0
2017-08-14,6167,7051,5934,6693,1155116,50631.0,9041258.0
2017-08-16,6728,6920,6274,6490,590553,49094.0,9041258.0
2017-08-17,6669,6669,6322,6406,155632,48461.0,9041258.0
2017-08-18,6406,6441,5826,6251,277053,47286.0,9041258.0
2017-08-21,6418,6418,5969,6155,136198,46562.0,9041258.0
2017-08-22,6334,6931,6214,6454,437169,48823.0,9041258.0
2017-08-23,6513,6692,6214,6334,114969,47919.0,9041258.0
2017-08-24,6453,6453,6083,6167,106164,46653.0,9041258.0
2017-08-25,6071,6274,5778,5868,113965,44393.0,9041258.0
2017-08-28,6011,6011,5772,5916,62491,44754.0,9041258.0
2017-08-29,5951,6537,5826,5892,322579,44573.0,9041258.0
2017-08-30,5892,5916,5605,5731,124595,43353.0,9041258.0
2017-08-31,5563,5671,5449,5468,86674,41364.0,9041258.0
2017-09-01,5467,6011,5449,5779,182905,43714.0,9041258.0
2017-09-04,5497,5766,5497,5617,47255,42494.0,9041258.0
2017-09-05,5617,5814,5396,5492,30765,41545.0,9041258.0
2017-09-06,5384,5461,5198,5307,63018,40143.0,9041258.0
2017-09-07,5294,5318,5073,5235,29261,39601.0,9041258.0
2017-09-08,5216,5300,5067,5187,54206,39239.0,9041258.0
2017-09-11,5306,6155,5163,5880,245550,48649.0,9887998.0
2017-09-12,5736,5736,4744,4745,1216430,39255.0,9887998.0
2017-09-13,4529,4900,4463,4589,418455,37970.0,9887998.0
2017-09-14,4547,4768,4511,4715,108185,39008.0,9887998.0
2017-09-15,4661,4744,4469,4524,111620,37426.0,9887998.0
2017-09-18,4571,4571,4302,4440,133399,36734.0,9887998.0
2017-09-19,4326,4434,4195,4195,149300,34707.0,9887998.0
2017-09-20,4201,4201,3944,3944,159552,32630.0,9887998.0
2017-09-21,4033,4362,3770,4111,205508,34015.0,9887998.0
2017-09-22,4069,4177,3944,3956,76534,32729.0,9887998.0
2017-09-25,3956,4069,3465,3574,158380,29565.0,9887998.0
2017-09-26,3400,3705,3400,3574,133376,29565.0,9887998.0
2017-09-27,3507,3675,3465,3586,119478,29664.0,9887998.0
2017-09-28,3651,3651,3531,3603,28904,29812.0,9887998.0
2017-09-29,3537,3728,3537,3681,61790,30455.0,9887998.0
2017-10-10,3705,3764,3495,3615,72116,29911.0,9887998.0
2017-10-11,3699,3758,3585,3681,39198,30455.0,9887998.0
2017-10-12,3764,3764,3525,3586,48428,29664.0,9887998.0
2017-10-13,3561,3705,3388,3514,131967,29071.0,9887998.0
2017-10-16,3561,3561,3358,3454,51450,28576.0,9887998.0
2017-10-17,3454,3878,3436,3633,216141,30060.0,9887998.0
2017-10-18,3633,3669,3501,3562,28390,29466.0,9887998.0
2017-10-19,3621,3621,3465,3574,42422,29565.0,9887998.0
2017-10-20,3669,3669,3549,3645,46464,30158.0,9887998.0
2017-10-23,3758,3950,3699,3884,77474,32136.0,9887998.0
2017-10-24,3884,3979,3764,3872,78678,32037.0,9887998.0
2017-10-25,3830,3872,3507,3526,76901,29170.0,9887998.0
2017-10-26,3519,3615,3471,3526,65471,31051.0,10525753.0
2017-10-27,3627,3681,3525,3675,57932,32367.0,10525753.0
2017-10-30,3627,3633,3477,3597,105470,31683.0,10525753.0
2017-10-31,3663,3663,3543,3603,44618,31735.0,10525753.0
2017-11-01,3603,3639,3513,3556,94306,31314.0,10525753.0
2017-11-02,3621,3621,3477,3520,57500,30998.0,10525753.0
2017-11-03,3495,3501,3280,3394,125206,29893.0,10525753.0
2017-11-06,3394,3561,3191,3442,60201,30314.0,10525753.0
2017-11-07,3495,3495,3286,3340,70692,29419.0,10525753.0
2017-11-08,3406,3406,3125,3233,132526,28472.0,10525753.0
2017-11-09,3286,3382,3131,3269,47544,28788.0,10525753.0
2017-11-10,3268,3268,3167,3221,31355,28367.0,10525753.0
2017-11-13,3274,4183,3065,4183,1670937,36840.0,10525753.0
2017-11-14,4033,4159,3836,3836,915156,33788.0,10525753.0
2017-11-15,3800,3800,3585,3586,325475,31577.0,10525753.0
2017-11-16,3621,4398,3609,4064,2187833,35788.0,10525753.0
2017-11-17,3991,4147,3830,4058,314218,35735.0,10525753.0
2017-11-20,4177,4177,3967,4040,232701,35577.0,10525753.0
2017-11-21,4003,4356,3979,4183,642341,36840.0,10525753.0
2017-11-22,4183,4266,4111,4207,170668,37051.0,10525753.0
2017-11-23,4195,4481,4177,4249,227400,37419.0,10525753.0
2017-11-24,4302,4481,4069,4141,259196,36472.0,10525753.0
2017-11-27,4111,4177,4051,4111,56874,36209.0,10525753.0
2017-11-28,4135,4248,4099,4159,120414,36630.0,10525753.0
2017-11-29,4177,4183,4081,4147,74685,36524.0,10525753.0
2017-11-30,4171,4218,4081,4213,91890,37103.0,10525753.0
2017-12-01,4254,4679,4183,4589,505371,40419.0,10525753.0
2017-12-04,4673,5252,4619,5253,633035,46261.0,10525753.0
2017-12-05,5198,5210,4828,5079,311139,44734.0,10525753.0
2017-12-06,5091,5599,5079,5402,477075,47576.0,10525753.0
2017-12-07,5402,5892,5312,5498,491638,48418.0,10525753.0
2017-12-08,5473,5677,4589,4715,521884,41524.0,10525753.0
2017-12-11,4756,5001,4756,5002,116611,44050.0,10525753.0
2017-12-12,4953,5348,4613,4769,424707,41998.0,10525753.0
2017-12-13,4780,4947,4625,4888,211009,43050.0,10525753.0
2017-12-14,6011,6095,5139,5677,845590,49997.0,10525753.0
2017-12-15,5850,5850,5324,5486,403336,52223.0,11377541.0
2017-12-18,5479,5736,5049,5486,234462,52223.0,11377541.0
2017-12-19,5473,5473,5007,5259,152141,50061.0,11377541.0
2017-12-20,5324,5539,5055,5450,153843,51882.0,11377541.0
2017-12-21,5455,5581,5145,5432,113441,51711.0,11377541.0
2017-12-22,5533,5688,4768,4769,446122,45396.0,11377541.0
2017-12-26,4750,4750,4147,4159,260667,40400.0,11609223.0
2017-12-27,4302,5372,4206,5318,518946,51661.0,11609223.0
2017-12-28,5258,5653,5079,5402,427595,52474.0,11609223.0
2018-01-02,5348,5360,4553,4781,597468,47595.0,11898824.0
2018-01-03,4798,4876,4541,4727,486537,47060.0,11898824.0
2018-01-04,4768,4768,4410,4589,195273,45691.0,11898824.0
2018-01-05,4810,4840,4661,4769,200719,47476.0,11898824.0
2018-01-08,4774,4828,4601,4733,159209,47119.0,11898824.0
2018-01-09,4768,4768,4541,4649,204515,46286.0,11898824.0
2018-01-10,4649,4649,4266,4356,265012,43371.0,11898824.0
2018-01-11,4362,4505,4081,4159,177802,41408.0,11898824.0
2018-01-12,4254,4254,4063,4237,110953,42181.0,11898824.0
2018-01-15,4356,4356,4027,4099,79999,40813.0,11898824.0
2018-01-16,4087,4248,3944,4105,77461,40872.0,11898824.0
2018-01-17,4003,4242,3920,3956,128748,39385.0,11898824.0
2018-01-18,4003,4171,3884,4147,167274,41289.0,11898824.0
2018-01-19,4195,4195,3973,4093,141112,46206.0,13490928.0
2018-01-22,4195,4195,3860,3980,119461,44925.0,13490928.0
2018-01-23,4147,4147,3878,3992,100000,49799.0,14909754.0
2018-01-24,3991,4111,3884,3956,145728,49351.0,14909754.0
2018-01-25,3961,3991,3884,3968,93941,49500.0,14909754.0
2018-01-26,4003,4201,3938,4183,268925,52184.0,14909754.0
2018-01-29,4218,4242,4039,4153,144530,51811.0,14909754.0
2018-01-30,4141,4141,3884,3932,388025,49053.0,14909754.0
2018-01-31,3920,3967,3728,3813,237944,47562.0,14909754.0
2018-02-01,3836,3908,3740,3872,241331,48308.0,14909754.0
2018-02-02,3944,3950,3645,3687,383340,45997.0,14909754.0
2018-02-05,3621,3621,3495,3556,133947,44357.0,14909754.0
2018-02-06,3376,3627,3334,3586,190883,44729.0,14909754.0
2018-02-07,3681,3681,3430,3508,178495,43760.0,14909754.0
2018-02-08,3507,3537,3436,3526,69525,43984.0,14909754.0
2018-02-09,3460,4177,3394,3753,720695,46817.0,14909754.0
2018-02-12,4123,4183,3633,3705,519565,46220.0,14909754.0
2018-02-13,3740,3740,3549,3693,154631,46071.0,14909754.0
2018-02-14,3716,3991,3693,3986,327877,49724.0,14909754.0
2018-02-19,4015,4350,4015,4303,725024,53675.0,14909754.0
2018-02-20,4290,4446,4224,4291,203500,53526.0,14909754.0
2018-02-21,4302,4571,4254,4560,310345,56881.0,14909754.0
2018-02-22,4756,4834,4422,4554,434318,56806.0,14909754.0
2018-02-23,4505,4697,4398,4554,216399,56806.0,14909754.0
2018-02-26,4661,4708,4481,4548,148636,56732.0,14909754.0
2018-02-27,4649,4774,4481,4709,181191,58744.0,14909754.0
2018-02-28,4697,4697,4559,4619,179381,57626.0,14909754.0
2018-03-02,4565,4959,4451,4775,298973,59564.0,14909754.0
2018-03-05,4762,4780,4487,4601,231526,57403.0,14909754.0
2018-03-06,4446,4756,4446,4649,161614,57999.0,14909754.0
2018-03-07,4637,4828,4511,4643,189739,57924.0,14909754.0
2018-03-08,4601,4697,4141,4362,566062,54421.0,14909754.0
2018-03-09,4344,4541,4242,4482,206998,55912.0,14909754.0
2018-03-12,4368,4440,4147,4213,337898,52557.0,14909754.0
2018-03-13,4284,4774,4159,4356,865017,54346.0,14909754.0
2018-03-14,4463,4685,4362,4422,229696,55166.0,14909754.0
2018-03-15,4655,4900,4481,4817,670024,60086.0,14909754.0
2018-03-16,4876,5139,4744,5056,481399,63068.0,14909754.0
2018-03-19,5091,5115,4601,4763,428475,59415.0,14909754.0
2018-03-20,4601,4780,4314,4619,319187,57626.0,14909754.0
2018-03-21,4619,4876,4529,4589,323028,57253.0,14909754.0
2018-03-22,4434,4446,3215,3215,4339791,40107.0,14909754.0
2018-03-23,0,0,0,3215,0,40107.0,14909754.0
2018-03-26,0,0,0,3215,0,,
2018-03-27,0,0,0,3215,0,,
2018-03-28,0,0,0,3215,0,,
2018-03-29,0,0,0,3215,0,,
2018-03-30,0,0,0,3215,0,41796.0,15537697.0
2018-04-02,0,0,0,3215,0,,
2018-04-03,0,0,0,3215,0,,
2018-04-04,0,0,0,3215,0,,
2018-04-05,0,0,0,3215,0,,
2018-04-06,0,0,0,3215,0,,
2018-04-09,0,0,0,3215,0,,
2018-04-10,0,0,0,3215,0,,
2018-04-11,0,0,0,3215,0,,
2018-04-12,0,0,0,3215,0,,
2018-04-13,0,0,0,3215,0,,
2018-04-16,0,0,0,3215,0,,
2018-04-17,0,0,0,3215,0,,
2018-04-18,0,0,0,3215,0,,
2018-04-19,0,0,0,3215,0,,
2018-04-20,0,0,0,3215,0,,
2018-04-23,0,0,0,3215,0,,
2018-04-24,0,0,0,3215,0,,
2018-04-25,0,0,0,3215,0,,
2018-04-26,0,0,0,3215,0,,
2018-04-27,0,0,0,3215,0,,
2018-04-30,0,0,0,3215,0,,
2018-05-02,0,0,0,3215,0,,
2018-05-03,0,0,0,3215,0,,
2018-05-04,0,0,0,3215,0,,
2018-05-08,0,0,0,3215,0,,
2018-05-09,0,0,0,3215,0,,
2018-05-10,0,0,0,3215,0,,
2018-05-11,0,0,0,3215,0,,
2018-05-14,0,0,0,3215,0,,
2018-05-15,0,0,0,3215,0,,
2018-05-16,0,0,0,3215,0,,
2018-05-17,0,0,0,3215,0,,
2018-05-18,0,0,0,3215,0,,
2018-05-21,0,0,0,3215,0,,
2018-05-23,0,0,0,3215,0,,
2018-05-24,0,0,0,3215,0,,
2018-05-25,0,0,0,3215,0,,
2018-05-28,0,0,0,3215,0,,
2018-05-29,0,0,0,3215,0,,
2018-05-30,0,0,0,3215,0,,
2018-05-31,0,0,0,3215,0,,
2018-06-01,0,0,0,3215,0,,
2018-06-04,0,0,0,3215,0,,
2018-06-05,0,0,0,3215,0,,
2018-06-07,0,0,0,3215,0,,
2018-06-08,0,0,0,3215,0,,
2018-06-11,0,0,0,3215,0,,
2018-06-12,0,0,0,3215,0,,
2018-06-14,0,0,0,3215,0,,
2018-06-15,0,0,0,3215,0,,
2018-06-18,0,0,0,3215,0,,
2018-06-19,0,0,0,3215,0,,
2018-06-20,0,0,0,3215,0,,
2018-06-21,0,0,0,3215,0,,
2018-06-22,0,0,0,3215,0,,
2018-06-25,0,0,0,3215,0,,
2018-06-26,0,0,0,3215,0,,
2018-06-27,0,0,0,3215,0,,
2018-06-28,0,0,0,3215,0,,
2018-06-29,0,0,0,3215,0,,
2018-07-02,0,0,0,3215,0,,
2018-07-03,0,0,0,3215,0,,
2018-07-04,0,0,0,3215,0,,
2018-07-05,0,0,0,3215,0,,
2018-07-06,0,0,0,3215,0,,
2018-07-09,0,0,0,3215,0,,
2018-07-10,0,0,0,3215,0,,
2018-07-11,0,0,0,3215,0,,
2018-07-12,0,0,0,3215,0,,
2018-07-13,0,0,0,3215,0,,
2018-07-16,0,0,0,3215,0,,
2018-07-17,0,0,0,3215,0,,
2018-07-18,0,0,0,3215,0,,
2018-07-19,0,0,0,3215,0,,
2018-07-20,0,0,0,3215,0,42906.0,15950069.0
2018-07-23,0,0,0,3215,0,,
2018-07-24,0,0,0,3215,0,,
2018-07-25,0,0,0,3215,0,,
2018-07-26,0,0,0,3215,0,,
2018-07-27,0,0,0,3215,0,,
2018-07-30,0,0,0,3215,0,,
2018-07-31,3215,3845,3050,3150,4516525,50243.0,15950069.0
2018-08-01,3650,3890,3320,3430,2797718,54709.0,15950069.0
2018-08-02,3370,3475,3275,3365,487867,53672.0,15950069.0
2018-08-03,3265,3295,2975,3020,960817,48169.0,15950069.0
2018-08-06,3005,3005,2745,2795,705427,44580.0,15950069.0
2018-08-07,2800,3040,2775,2795,736374,55246.0,19766034.0
2018-08-08,2795,2850,2720,2750,312132,54357.0,19766034.0
2018-08-09,2750,2830,2680,2750,237685,54357.0,19766034.0
2018-08-10,2780,2780,2675,2720,189392,53764.0,19766034.0
2018-08-13,2710,2775,2680,2735,156286,54060.0,19766034.0
2018-08-14,2735,2770,2710,2750,155092,56955.0,20710856.0
2018-08-16,2700,2740,2645,2665,225719,55194.0,20710856.0
2018-08-17,2630,2630,2370,2410,714682,49913.0,20710856.0
2018-08-20,2430,2510,2400,2410,192372,49913.0,20710856.0
2018-08-21,2410,2475,2365,2450,59033,50742.0,20710856.0
2018-08-22,2555,3070,2555,2885,2034362,59751.0,20710856.0
2018-08-23,2900,2940,2690,2765,409816,57266.0,20710856.0
2018-08-24,2765,3040,2740,2950,473060,61097.0,20710856.0
2018-08-27,3160,3450,3080,3260,1104445,67517.0,20710856.0
2018-08-28,3350,3795,3330,3795,1337460,78598.0,20710856.0
2018-08-29,3785,3880,3395,3395,1197982,70313.0,20710856.0
2018-08-30,3515,3525,3180,3395,361658,70313.0,20710856.0
2018-08-31,3410,3950,3360,3545,1170749,73420.0,20710856.0
2018-09-03,3590,3765,3535,3705,397175,76734.0,20710856.0
2018-09-04,3730,3885,3545,3680,617698,76216.0,20710856.0
2018-09-05,3595,3825,3590,3620,204414,74973.0,20710856.0
2018-09-06,3585,3790,3560,3710,279914,76837.0,20710856.0
2018-09-07,3710,3755,3635,3670,189083,76009.0,20710856.0
2018-09-10,3720,3735,3600,3635,145542,80569.0,22164741.0
2018-09-11,3655,3655,3550,3620,161177,100302.0,27707677.0
2018-09-12,3515,3580,3235,3420,285283,94760.0,27707677.0
2018-09-13,3310,3495,3020,3040,281691,84231.0,27707677.0
2018-09-14,3135,3200,3070,3120,131224,86448.0,27707677.0
2018-09-17,3170,3185,3050,3115,68552,86309.0,27707677.0
2018-09-18,3200,3200,2985,3060,138681,84785.0,27707677.0
2018-09-19,3000,3060,2815,2835,165964,78551.0,27707677.0
2018-09-20,2865,3125,2820,2885,152922,79937.0,27707677.0
2018-09-21,2950,3070,2825,2900,59042,80352.0,27707677.0
2018-09-27,2900,2900,2775,2840,69368,78690.0,27707677.0
2018-09-28,2780,2890,2765,2850,55792,78967.0,27707677.0
2018-10-01,2850,2900,2720,2755,58129,76335.0,27707677.0
2018-10-02,2765,2850,2750,2800,21675,77581.0,27707677.0
2018-10-04,2800,2845,2675,2715,77830,75226.0,27707677.0
2018-10-05,2690,2730,2535,2720,84324,75365.0,27707677.0
2018-10-08,2745,2815,2670,2720,68115,75365.0,27707677.0
2018-10-10,2775,2775,2575,2650,45431,73425.0,27707677.0
2018-10-11,2640,2745,2465,2630,59313,72871.0,27707677.0
2018-10-12,2630,2715,2505,2610,40945,72317.0,27707677.0
2018-10-15,2550,2570,2440,2465,106814,68299.0,27707677.0
2018-10-16,2410,2525,2385,2415,93497,66914.0,27707677.0
2018-10-17,2415,2570,2400,2540,57778,70377.0,27707677.0
2018-10-18,2630,2650,2425,2645,89897,73287.0,27707677.0
2018-10-19,2690,2690,2560,2560,20174,70932.0,27707677.0
2018-10-22,2590,2600,2450,2455,63565,68022.0,27707677.0
2018-10-23,2460,2740,2450,2495,76034,69131.0,27707677.0
2018-10-24,2500,2640,2390,2490,42405,68992.0,27707677.0
2018-10-25,2450,2480,2340,2460,25329,68161.0,27707677.0
2018-10-26,2400,2435,2205,2295,106747,63589.0,27707677.0
2018-10-29,2260,2330,2130,2240,82857,62065.0,27707677.0
2018-10-30,2240,2240,2050,2170,108318,60126.0,27707677.0
2018-10-31,2160,2165,2050,2120,66200,58740.0,27707677.0
2018-11-01,2150,2175,2080,2110,44847,58463.0,27707677.0
2018-11-02,2105,2260,2075,2250,59959,62342.0,27707677.0
2018-11-05,2250,2330,2180,2300,25706,63728.0,27707677.0
2018-11-06,2300,2350,2255,2310,9837,64005.0,27707677.0
2018-11-07,2360,2360,2230,2275,15007,63035.0,27707677.0
2018-11-08,2265,2540,2230,2445,97839,67745.0,27707677.0
2018-11-09,2440,2455,2325,2380,38468,65944.0,27707677.0
2018-11-12,2305,2400,2240,2370,14946,65667.0,27707677.0
2018-11-13,2400,2400,2300,2385,25215,66083.0,27707677.0
2018-11-14,2415,2415,2300,2365,9711,65529.0,27707677.0
2018-11-15,2365,2365,2115,2170,125706,60126.0,27707677.0
2018-11-16,2160,2175,2070,2155,89444,59710.0,27707677.0
2018-11-19,2155,2170,2085,2115,51855,58602.0,27707677.0
2018-11-20,2090,2115,2050,2110,40435,58463.0,27707677.0
2018-11-21,2110,2115,2015,2100,60591,58186.0,27707677.0
2018-11-22,2055,2145,2025,2070,26373,57355.0,27707677.0
2018-11-23,2070,2075,2000,2075,51946,57493.0,27707677.0
2018-11-26,2080,2110,2020,2075,42412,57493.0,27707677.0
2018-11-27,2090,2090,2030,2060,37440,57078.0,27707677.0
2018-11-28,2065,2075,2020,2050,48467,56801.0,27707677.0
2018-11-29,2050,2190,2015,2050,41968,56801.0,27707677.0
2018-11-30,2050,2050,1960,2000,78534,55415.0,27707677.0
2018-12-03,2000,2030,1820,1930,97037,53476.0,27707677.0
2018-12-04,1930,1930,1765,1765,235465,48904.0,27707677.0
2018-12-05,1780,1780,1645,1700,305997,47103.0,27707677.0
2018-12-06,1740,1740,1605,1645,61821,45579.0,27707677.0
2018-12-07,1715,1715,1570,1625,92034,45025.0,27707677.0
2018-12-10,1625,1660,1430,1440,170767,39899.0,27707677.0
2018-12-11,1490,1685,1295,1550,497479,42947.0,27707677.0
2018-12-12,1590,1765,1555,1730,174303,47934.0,27707677.0
2018-12-13,1695,1820,1680,1700,148696,47103.0,27707677.0
2018-12-14,1720,1730,1645,1725,30329,47796.0,27707677.0
2018-12-17,1725,1745,1565,1575,53982,43640.0,27707677.0
2018-12-18,1565,1625,1450,1550,145214,42947.0,27707677.0
2018-12-19,1595,1595,1455,1555,88501,43085.0,27707677.0
2018-12-20,1575,1575,1485,1555,42594,43085.0,27707677.0
2018-12-21,1550,1560,1480,1560,60091,43224.0,27707677.0
2018-12-24,1595,1605,1555,1560,5931,43224.0,27707677.0
2018-12-26,1550,1600,1495,1560,98581,43224.0,27707677.0
2018-12-27,1535,1630,1510,1570,47370,43501.0,27707677.0
2018-12-28,1570,1625,1550,1610,67435,44609.0,27707677.0
2019-01-02,1610,1660,1560,1610,45752,44609.0,27707677.0
2019-01-03,1610,1660,1600,1600,39628,44332.0,27707677.0
2019-01-04,1600,1640,1580,1610,13761,44609.0,27707677.0
2019-01-07,1685,1685,1595,1610,47619,44609.0,27707677.0
2019-01-08,1625,1635,1545,1590,30046,44055.0,27707677.0
2019-01-09,1590,1600,1560,1585,9903,43917.0,27707677.0
2019-01-10,1585,1590,1515,1565,62668,43363.0,27707677.0
2019-01-11,1590,1605,1545,1570,55564,43501.0,27707677.0
2019-01-14,1575,1635,1555,1580,19442,43778.0,27707677.0
2019-01-15,1580,1605,1565,1565,27487,43363.0,27707677.0
2019-01-16,1565,1585,1555,1575,23096,43640.0,27707677.0
2019-01-17,1585,1650,1570,1590,51445,44055.0,27707677.0
2019-01-18,1600,1605,1565,1595,32991,44194.0,27707677.0
2019-01-21,1625,1625,1535,1570,43358,43501.0,27707677.0
2019-01-22,1545,1560,1145,1170,2697545,32418.0,27707677.0
2019-01-23,1180,1245,1130,1220,988372,33803.0,27707677.0
2019-01-24,1230,1310,1220,1245,390841,34496.0,27707677.0
2019-01-25,1245,1280,1220,1255,158049,34773.0,27707677.0
2019-01-28,1260,1385,1260,1335,307530,36990.0,27707677.0
2019-01-29,1340,1490,1330,1380,528561,38237.0,27707677.0
2019-01-30,1380,1480,1295,1380,423405,38237.0,27707677.0
2019-01-31,1380,1440,1330,1340,69764,37128.0,27707677.0
2019-02-01,1380,1380,1305,1305,29422,36159.0,27707677.0
2019-02-07,1335,1340,1070,1130,1070698,31310.0,27707677.0
2019-02-08,1125,1125,1030,1080,505017,29924.0,27707677.0
2019-02-11,1150,1170,1080,1170,188578,32418.0,27707677.0
2019-02-12,1170,1170,1050,1120,244623,31033.0,27707677.0
2019-02-13,1105,1125,1015,1070,644221,29647.0,27707677.0
2019-02-14,1090,1120,1060,1115,82748,30894.0,27707677.0
2019-02-15,1140,1140,1085,1120,126231,31033.0,27707677.0
2019-02-18,1110,1130,1085,1130,54954,31310.0,27707677.0
2019-02-19,1145,1165,1085,1145,100815,31725.0,27707677.0
2019-02-20,1150,1160,1115,1155,160752,32002.0,27707677.0
2019-02-21,1160,1265,1130,1160,196395,32141.0,27707677.0
2019-02-22,1170,1370,1160,1260,748768,34912.0,27707677.0
2019-02-25,1325,1635,1320,1635,2786493,45302.0,27707677.0
2019-02-26,1635,1670,1530,1660,777041,45995.0,27707677.0
2019-02-27,1660,1850,1610,1805,891215,50012.0,27707677.0
2019-02-28,1805,1825,1740,1800,153487,49874.0,27707677.0
2019-03-04,1800,1815,1700,1780,206412,49320.0,27707677.0
2019-03-05,1720,1780,1715,1780,153806,49320.0,27707677.0
2019-03-06,1825,1825,1690,1780,310043,49320.0,27707677.0
2019-03-07,1825,1825,1720,1780,121797,49320.0,27707677.0
2019-03-08,1815,1815,1745,1780,58626,49320.0,27707677.0
2019-03-11,1790,1800,1750,1790,107624,49597.0,27707677.0
2019-03-12,1790,1805,1745,1790,112383,49597.0,27707677.0
2019-03-13,1790,1795,1750,1790,72341,49597.0,27707677.0
2019-03-14,1800,1800,1745,1790,155669,49597.0,27707677.0
2019-03-15,1805,1900,1755,1800,384806,49874.0,27707677.0
2019-03-18,1810,1995,1810,1900,508236,53205.0,28002661.0
2019-03-19,2020,2045,1755,1765,689353,49425.0,28002661.0
2019-03-20,1765,1800,1670,1725,130215,48305.0,28002661.0
2019-03-21,1750,1750,1605,1675,188627,46904.0,28002661.0
2019-03-22,1675,1760,1590,1750,177086,49005.0,28002661.0
2019-03-25,1750,1780,1690,1720,128448,48165.0,28002661.0
2019-03-26,1730,1900,1730,1820,201632,50965.0,28002661.0
2019-03-27,1845,1845,1770,1835,115184,51385.0,28002661.0
2019-03-28,1835,1840,1755,1770,89371,49565.0,28002661.0
2019-03-29,1695,1800,1590,1780,398499,49845.0,28002661.0
2019-04-01,1780,1810,1705,1790,61228,50389.0,28150153.0
2019-04-02,1805,1980,1800,1910,404196,53767.0,28150153.0
2019-04-03,1930,1930,1875,1915,91948,53908.0,28150153.0
2019-04-04,1915,1930,1850,1920,138676,54048.0,28150153.0
2019-04-05,1920,1975,1850,1920,177997,54048.0,28150153.0
2019-04-08,1885,2000,1830,1925,230653,54189.0,28150153.0
2019-04-09,1930,1935,1875,1930,65493,54330.0,28150153.0
2019-04-10,1930,2000,1870,1935,87212,54471.0,28150153.0
2019-04-11,1940,1940,1885,1940,91859,54611.0,28150153.0
2019-04-12,1940,1995,1905,1970,133745,55456.0,28150153.0
2019-04-15,1975,2030,1960,2000,119373,56300.0,28150153.0
2019-04-16,2000,2030,1960,2020,83723,56863.0,28150153.0
2019-04-17,2035,2050,1920,2025,88016,57004.0,28150153.0
2019-04-18,2010,2045,1980,2025,159468,57004.0,28150153.0
2019-04-19,2060,2060,2005,2025,42407,57004.0,28150153.0
2019-04-22,2050,2050,1920,2030,146095,57145.0,28150153.0
2019-04-23,2050,2050,1990,2030,85809,57145.0,28150153.0
2019-04-24,2045,2045,1995,2035,125945,57286.0,28150153.0
2019-04-25,2010,2360,2000,2150,663617,60523.0,28150153.0
2019-04-26,2185,2255,2100,2240,255631,63056.0,28150153.0
2019-04-29,2240,2270,2190,2255,91700,63479.0,28150153.0
2019-04-30,2200,2290,2160,2260,206050,63619.0,28150153.0
2019-05-02,2290,2290,2090,2095,577372,58975.0,28150153.0
2019-05-03,2095,2130,1995,2100,220938,59115.0,28150153.0
