미래컴퍼니(049950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-14,4690,4695,4426,4503,64981,36619.0,7660828.0
2010-06-15,4521,4614,4393,4606,47065,37461.0,7660828.0
2010-06-16,4643,4647,4488,4564,35651,37117.0,7660828.0
2010-06-17,4563,4775,4563,4710,52071,38304.0,7660828.0
2010-06-18,4794,5152,4709,5068,87676,41215.0,7660828.0
2010-06-21,5170,5331,5039,5332,103906,43360.0,7660828.0
2010-06-22,5331,5434,5208,5313,55897,43207.0,7660828.0
2010-06-23,5312,5444,5057,5445,83893,44280.0,7660828.0
2010-06-24,5472,5472,5293,5416,32401,44050.0,7660828.0
2010-06-25,5312,5368,5142,5285,50176,42977.0,7660828.0
2010-06-28,5340,5340,5132,5257,43668,42747.0,7660828.0
2010-06-29,5180,5274,4822,4889,65096,39760.0,7660828.0
2010-06-30,4614,4812,4247,4814,101368,39147.0,7660828.0
2010-07-01,4756,4841,4473,4710,74174,38304.0,7660828.0
2010-07-02,4775,4775,4577,4644,32741,37768.0,7660828.0
2010-07-05,4643,4643,4516,4629,22365,37653.0,7660828.0
2010-07-06,4586,4756,4455,4757,70260,38687.0,7660828.0
2010-07-07,4709,4756,4606,4719,31422,38381.0,7660828.0
2010-07-08,4756,4870,4737,4852,55970,39453.0,7660828.0
2010-07-09,4850,4850,4709,4832,63097,39300.0,7660828.0
2010-07-12,4832,4898,4690,4747,35138,38611.0,7660828.0
2010-07-13,4719,4775,4634,4710,35065,38304.0,7660828.0
2010-07-14,4775,4775,4610,4644,41664,37768.0,7660828.0
2010-07-15,4619,4709,4582,4583,41769,37270.0,7660828.0
2010-07-16,4591,4709,4304,4366,78942,35508.0,7660828.0
2010-07-19,4275,4544,4275,4517,86262,36734.0,7660828.0
2010-07-20,4586,4586,4412,4475,22983,36389.0,7660828.0
2010-07-21,4521,4521,4370,4423,26810,35968.0,7660828.0
2010-07-22,4388,4539,4322,4427,45320,36006.0,7660828.0
2010-07-23,4398,4521,4360,4380,44465,35623.0,7660828.0
2010-07-26,4408,4488,4375,4475,20888,36389.0,7660828.0
2010-07-27,4445,4549,4445,4531,60118,36849.0,7660828.0
2010-07-28,4586,4606,4497,4564,47906,37117.0,7660828.0
2010-07-29,4525,4685,4408,4437,198374,36082.0,7660828.0
2010-07-30,4436,4455,4252,4337,45299,35278.0,7660828.0
2010-08-02,4408,4408,4129,4149,53859,33746.0,7660828.0
2010-08-03,4417,4765,4332,4475,303156,36389.0,7660828.0
2010-08-04,4408,4431,4153,4201,118270,34167.0,7660828.0
2010-08-05,4196,4275,4031,4041,56011,32865.0,7660828.0
2010-08-06,4040,4111,3950,4107,36831,33401.0,7660828.0
2010-08-09,4050,4101,4031,4093,25818,33286.0,7660828.0
2010-08-10,4129,4129,4031,4070,10498,33095.0,7660828.0
2010-08-11,4050,4224,4003,4070,27174,33095.0,7660828.0
2010-08-12,4059,4059,3890,3998,13284,32520.0,7660828.0
2010-08-13,3922,3993,3913,3957,16565,32175.0,7660828.0
2010-08-16,3955,3955,3894,3905,11975,31754.0,7660828.0
2010-08-17,3904,3955,3890,3957,10068,32175.0,7660828.0
2010-08-18,3965,3965,3837,3952,41072,32137.0,7660828.0
2010-08-19,3950,3950,3824,3839,48455,31218.0,7660828.0
2010-08-20,3880,3922,3767,3815,46081,31026.0,7660828.0
2010-08-23,3852,3852,3776,3815,17603,31026.0,7660828.0
2010-08-24,3829,3829,3719,3768,23989,30643.0,7660828.0
2010-08-25,3635,3814,3635,3721,32138,30260.0,7660828.0
2010-08-26,3706,3795,3678,3768,17933,30643.0,7660828.0
2010-08-27,3767,3814,3691,3768,10346,30643.0,7660828.0
2010-08-30,3767,3870,3757,3759,9559,30567.0,7660828.0
2010-08-31,3691,3762,3691,3763,9736,30605.0,7660828.0
2010-09-01,3762,3804,3696,3806,44230,30950.0,7660828.0
2010-09-02,3913,3913,3748,3796,23737,30873.0,7660828.0
2010-09-03,3809,3809,3739,3787,14206,30797.0,7660828.0
2010-09-06,3875,4031,3875,3980,42839,32367.0,7660828.0
2010-09-07,3918,3993,3899,3928,12320,31946.0,7660828.0
2010-09-08,3875,3955,3866,3923,15858,31907.0,7660828.0
2010-09-09,3950,3978,3899,3937,16464,32022.0,7660828.0
2010-09-10,3870,3993,3870,3957,19907,32175.0,7660828.0
2010-09-13,3975,4139,3927,4055,70416,32980.0,7660828.0
2010-09-14,4054,4073,4003,4050,14071,32942.0,7660828.0
2010-09-15,4012,4088,3955,4041,15682,32865.0,7660828.0
2010-09-16,3975,4063,3908,3957,15874,32175.0,7660828.0
2010-09-17,3955,4125,3908,4093,16656,33286.0,7660828.0
2010-09-20,4129,4129,3975,3985,9479,32405.0,7660828.0
2010-09-24,3998,3998,3899,3923,5201,31907.0,7660828.0
2010-09-27,3880,3918,3857,3867,11379,31448.0,7660828.0
2010-09-28,3842,3899,3809,3811,10956,30988.0,7660828.0
2010-09-29,3809,3852,3762,3806,14095,30950.0,7660828.0
2010-09-30,3776,3852,3744,3801,12826,30911.0,7660828.0
2010-10-01,3781,3829,3767,3815,25133,31026.0,7660828.0
2010-10-04,3814,3890,3776,3872,7038,31486.0,7660828.0
2010-10-05,3819,3913,3819,3844,11458,31256.0,7660828.0
2010-10-06,3861,3899,3847,3867,8093,31448.0,7660828.0
2010-10-07,3870,3922,3842,3900,21007,31716.0,7660828.0
2010-10-08,3913,3918,3814,3848,15070,31294.0,7660828.0
2010-10-11,3837,3861,3772,3791,16257,30835.0,7660828.0
2010-10-12,3786,3837,3762,3811,9821,30988.0,7660828.0
2010-10-13,3791,3814,3606,3796,17210,30873.0,7660828.0
2010-10-14,3832,3842,3767,3787,3204,30797.0,7660828.0
2010-10-15,3832,3832,3719,3782,17091,30758.0,7660828.0
2010-10-18,3804,3870,3762,3848,26728,31294.0,7660828.0
2010-10-19,3861,4040,3861,4022,57293,32712.0,7660828.0
2010-10-20,4021,4059,3937,4022,48211,32712.0,7660828.0
2010-10-21,4050,4083,3988,4083,25266,33210.0,7660828.0
2010-10-22,4111,4121,4012,4098,23960,33325.0,7660828.0
2010-10-25,4096,4101,4016,4060,14241,33018.0,7660828.0
2010-10-26,4059,4092,4007,4050,21679,32942.0,7660828.0
2010-10-27,4040,4050,4007,4050,24410,32942.0,7660828.0
2010-10-28,4050,4059,3993,4008,20226,32597.0,7660828.0
2010-10-29,4050,4050,3932,3942,13166,32061.0,7660828.0
2010-11-01,3955,3988,3475,3565,150067,28996.0,7660828.0
2010-11-02,3545,3635,3532,3617,53546,29418.0,7660828.0
2010-11-03,3588,3654,3545,3613,22784,29379.0,7660828.0
2010-11-04,3606,3668,3560,3626,17594,29494.0,7660828.0
2010-11-05,3673,3719,3631,3655,20356,29724.0,7660828.0
2010-11-08,3654,3706,3583,3655,13624,29724.0,7660828.0
2010-11-09,3654,3654,3573,3608,12705,29341.0,7660828.0
2010-11-10,3606,3616,3550,3613,20995,29379.0,7660828.0
2010-11-11,3573,3654,3555,3598,6716,29264.0,7660828.0
2010-11-12,3598,3626,3457,3490,17851,28383.0,7660828.0
2010-11-15,3498,3532,3395,3452,16874,28077.0,7660828.0
2010-11-16,3409,3452,3306,3382,25939,27502.0,7660828.0
2010-11-17,3296,3428,3296,3401,5812,27656.0,7660828.0
2010-11-18,3362,3480,3362,3386,14483,27541.0,7660828.0
2010-11-19,3395,3465,3395,3467,2905,28192.0,7660828.0
2010-11-22,3437,3565,3437,3457,4926,28115.0,7660828.0
2010-11-23,3485,3578,3432,3532,10241,28728.0,7660828.0
2010-11-24,3296,3457,3296,3401,9734,27656.0,7660828.0
2010-11-25,3423,3908,3400,3909,253346,31792.0,7660828.0
2010-11-26,4299,4426,3875,3881,395197,31563.0,7660828.0
2010-11-29,3857,3861,3598,3636,69527,29571.0,7660828.0
2010-11-30,3606,3795,3606,3683,33708,29954.0,7660828.0
2010-12-01,3659,3719,3644,3660,37216,29762.0,7660828.0
2010-12-02,3753,3899,3673,3716,50185,30222.0,7660828.0
2010-12-03,3729,3781,3644,3655,8237,29724.0,7660828.0
2010-12-06,3673,3734,3588,3636,19109,29571.0,7660828.0
2010-12-07,3654,3753,3621,3693,32683,30030.0,7660828.0
2010-12-08,3711,3753,3611,3617,21544,29418.0,7660828.0
2010-12-09,3635,3719,3616,3622,26351,29456.0,7660828.0
2010-12-10,3621,3668,3598,3669,8456,29839.0,7660828.0
2010-12-13,3673,3739,3654,3693,19011,30030.0,7660828.0
2010-12-14,3682,3719,3616,3636,31323,29571.0,7660828.0
2010-12-15,3635,3734,3598,3674,31751,29877.0,7660828.0
2010-12-16,3659,3753,3631,3688,8596,29992.0,7660828.0
2010-12-17,3719,3719,3659,3721,12004,30260.0,7660828.0
2010-12-20,3719,3719,3545,3575,21716,29073.0,7660828.0
2010-12-21,3588,3649,3588,3636,16608,29571.0,7660828.0
2010-12-22,3673,3716,3635,3674,12329,29877.0,7660828.0
2010-12-23,3598,3673,3598,3646,14093,29647.0,7660828.0
2010-12-24,3744,3908,3616,3768,45236,30643.0,7660828.0
2010-12-27,3767,3829,3719,3759,18340,30567.0,7660828.0
2010-12-28,3772,3908,3739,3909,32699,31792.0,7660828.0
2010-12-29,3946,3946,3837,3914,22322,31831.0,7660828.0
2010-12-30,3837,3955,3691,3905,44963,31754.0,7660828.0
2011-01-03,3875,4134,3875,4050,77826,32942.0,7660828.0
2011-01-04,4144,4144,4040,4050,41151,32942.0,7660828.0
2011-01-05,4003,4063,3941,3957,42199,32175.0,7660828.0
2011-01-06,3918,4134,3918,4135,71634,33631.0,7660828.0
2011-01-07,4181,4294,4111,4295,74286,34933.0,7660828.0
2011-01-10,4332,4822,4332,4475,215539,36389.0,7660828.0
2011-01-11,4473,4558,4299,4309,90640,35048.0,7660828.0
2011-01-12,4412,4412,4163,4258,67646,34627.0,7660828.0
2011-01-13,4238,4313,4163,4258,9803,34627.0,7660828.0
2011-01-14,4408,4426,4172,4239,22229,34474.0,7660828.0
2011-01-17,4275,4408,4242,4362,41832,35470.0,7660828.0
2011-01-18,4285,4388,4285,4333,35165,35240.0,7660828.0
2011-01-19,4332,4511,4332,4437,16718,36082.0,7660828.0
2011-01-20,4468,4473,4318,4362,23553,35470.0,7660828.0
2011-01-21,4342,4342,4229,4281,29517,34818.0,7660828.0
2011-01-24,4299,4516,4294,4455,45497,36236.0,7660828.0
2011-01-25,4426,4945,4426,4686,114083,38113.0,7660828.0
2011-01-26,4657,4963,4629,4870,79381,39606.0,7660828.0
2011-01-27,5039,5566,4907,5275,427812,42901.0,7660828.0
2011-01-28,5416,5444,5189,5275,85520,42901.0,7660828.0
2011-01-31,5208,5858,5142,5727,214518,46578.0,7660828.0
2011-02-01,5839,6084,5726,5944,137847,48340.0,7660828.0
2011-02-07,5943,6019,5745,5746,58499,46731.0,7660828.0
2011-02-08,5745,5906,5453,5624,82777,45735.0,7660828.0
2011-02-09,5688,5877,5585,5793,100374,47114.0,7660828.0
2011-02-10,5971,5971,5557,5746,137817,46731.0,7660828.0
2011-02-11,5783,5914,5651,5755,79950,46808.0,7660828.0
2011-02-14,5792,5839,5642,5775,33565,46961.0,7660828.0
2011-02-15,5773,5821,5557,5634,43005,45812.0,7660828.0
2011-02-16,5651,5651,5444,5483,37333,44586.0,7660828.0
2011-02-17,5481,5547,4898,5247,80861,42671.0,7660828.0
2011-02-18,5039,5350,4898,5257,45973,42747.0,7660828.0
2011-02-21,5312,5368,4841,5039,41943,40985.0,7660828.0
2011-02-22,4982,5076,4671,4908,55711,39913.0,7660828.0
2011-02-23,4765,4907,4667,4747,58059,38611.0,7660828.0
2011-02-24,4634,4898,4634,4852,32842,39453.0,7660828.0
2011-02-25,4916,4916,4765,4832,8119,39300.0,7660828.0
2011-02-28,4794,5039,4756,5039,16042,40985.0,7660828.0
2011-03-02,4991,5622,4991,5463,125041,44433.0,7660828.0
2011-03-03,5529,5642,5368,5473,75113,44509.0,7660828.0
2011-03-04,5481,5594,5388,5473,45056,44509.0,7660828.0
2011-03-07,5444,5509,5152,5181,39696,42135.0,7660828.0
2011-03-08,5180,5340,5132,5247,32814,42671.0,7660828.0
2011-03-09,5293,5321,5029,5030,47798,40909.0,7660828.0
2011-03-10,5039,5350,4945,5190,31126,42211.0,7660828.0
2011-03-11,5189,5312,5086,5228,27775,42518.0,7660828.0
2011-03-14,5237,5237,5039,5144,26374,41828.0,7660828.0
2011-03-15,5274,5274,4737,4889,25176,39760.0,7660828.0
2011-03-16,4822,5142,4822,5068,23232,41215.0,7660828.0
2011-03-17,4850,4973,4765,4767,37865,38764.0,7660828.0
2011-03-18,4888,4888,4756,4776,24862,38840.0,7660828.0
2011-03-21,4727,5434,4727,5332,81346,43360.0,7660828.0
2011-03-22,5331,5726,5331,5605,137280,45582.0,7660828.0
2011-03-23,5698,6084,5622,6029,173145,49029.0,7660828.0
2011-03-24,6122,6424,6075,6349,209200,51634.0,7660828.0
2011-03-25,6320,6470,6216,6349,167429,51634.0,7660828.0
2011-03-28,6273,6367,6169,6302,44329,51251.0,7660828.0
2011-03-29,6404,6932,6358,6829,219910,55541.0,7660828.0
2011-03-30,6970,7271,6838,7159,189577,58222.0,7660828.0
2011-03-31,7176,7176,6857,6876,103545,55924.0,7660828.0
2011-04-01,6922,7045,6715,7027,75627,57150.0,7660828.0
2011-04-04,7148,7148,6442,6660,134337,54162.0,7660828.0
2011-04-05,6658,6970,6517,6876,55859,55924.0,7660828.0
2011-04-06,6829,6942,6678,6904,47593,56154.0,7660828.0
2011-04-07,6904,6914,6725,6811,70114,55388.0,7660828.0
2011-04-08,6809,6951,6404,6406,126251,52094.0,7660828.0
2011-04-11,6527,6650,6404,6650,86631,54085.0,7660828.0
2011-04-12,6537,6725,6537,6632,26935,53932.0,7660828.0
2011-04-13,6593,6678,6480,6678,39671,54315.0,7660828.0
2011-04-14,6678,7535,6678,7385,283651,60061.0,7660828.0
2011-04-15,7488,7488,7252,7432,71055,60444.0,7660828.0
2011-04-18,7432,7488,7224,7376,129059,59984.0,7660828.0
2011-04-19,7196,7553,7139,7507,76028,61057.0,7660828.0
2011-04-20,7629,7666,7281,7507,52583,61057.0,7660828.0
2011-04-21,7497,7582,7158,7159,50358,58222.0,7660828.0
2011-04-22,7158,7309,6772,6783,84098,55158.0,7660828.0
2011-04-25,6734,6847,6602,6716,33700,54622.0,7660828.0
2011-04-26,6668,6781,6404,6490,62264,52783.0,7660828.0
2011-04-27,6489,6763,6470,6688,27216,54392.0,7660828.0
2011-04-28,6640,6696,6452,6594,32770,53626.0,7660828.0
2011-04-29,6687,6970,6320,6321,74459,51404.0,7660828.0
2011-05-02,6263,6537,6150,6293,35524,51174.0,7660828.0
2011-05-03,6263,6432,6263,6358,13945,51711.0,7660828.0
2011-05-04,6358,6517,6348,6358,28937,51711.0,7660828.0
2011-05-06,6273,6395,6216,6340,20104,51557.0,7660828.0
2011-05-09,6339,6376,6225,6330,20669,51481.0,7660828.0
2011-05-11,6301,6442,6207,6396,54811,52017.0,7660828.0
2011-05-12,6395,6442,6169,6245,43834,50791.0,7660828.0
2011-05-13,6404,6404,6225,6330,10347,51481.0,7660828.0
2011-05-16,6245,6565,6245,6406,28460,52094.0,7660828.0
2011-05-17,6320,6508,6273,6330,24029,51481.0,7660828.0
2011-05-18,6499,6499,6253,6283,40847,51098.0,7660828.0
2011-05-19,6395,6395,6122,6142,27548,49949.0,7660828.0
2011-05-20,6178,6178,5651,5727,51153,46578.0,7660828.0
2011-05-23,5811,5811,5660,5718,17908,46501.0,7660828.0
2011-05-24,5378,5726,5378,5662,6936,46042.0,7660828.0
2011-05-25,5660,5726,5585,5634,4263,45812.0,7660828.0
2011-05-26,5632,6075,5604,6076,19385,49412.0,7660828.0
2011-05-27,6075,6273,5934,6273,21972,51021.0,7660828.0
2011-05-30,6386,6386,6094,6189,10797,50332.0,7660828.0
2011-05-31,6197,6207,6009,6076,10375,49412.0,7660828.0
2011-06-01,6150,6150,5981,6095,11134,49566.0,7660828.0
2011-06-02,5906,5981,5745,5925,23349,48187.0,7660828.0
2011-06-03,5924,5924,5651,5727,26469,46578.0,7660828.0
2011-06-07,5529,5688,5283,5463,19508,44433.0,7660828.0
2011-06-08,5622,5622,5331,5454,12618,44356.0,7660828.0
2011-06-09,5453,5594,5293,5548,13208,45122.0,7660828.0
2011-06-10,5547,5557,5274,5322,13958,43284.0,7660828.0
2011-06-13,5321,5388,4898,4898,25207,39836.0,7660828.0
2011-06-14,4945,5161,4812,5115,7101,41598.0,7660828.0
2011-06-15,5132,5622,5132,5378,10694,43743.0,7660828.0
2011-06-16,5509,5529,5199,5341,8913,43437.0,7660828.0
2011-06-17,5331,5529,5142,5313,11419,43207.0,7660828.0
2011-06-20,5632,5632,5312,5360,1579,43590.0,7660828.0
2011-06-21,5538,5538,5227,5370,5899,43667.0,7660828.0
2011-06-22,5368,5472,5302,5463,6949,44433.0,7660828.0
2011-06-23,5463,5594,5302,5416,5785,44050.0,7660828.0
2011-06-24,5509,5576,5255,5567,29159,45275.0,7660828.0
2011-06-27,5566,5566,5406,5539,8045,45046.0,7660828.0
2011-06-28,5538,5614,5312,5416,10271,44050.0,7660828.0
2011-06-29,5679,5679,5416,5539,3985,45046.0,7660828.0
2011-06-30,5538,5614,5378,5548,1559,45122.0,7660828.0
2011-07-01,5604,6094,5557,6095,41969,49566.0,7660828.0
2011-07-04,6197,6263,5981,6066,14633,49336.0,7660828.0
2011-07-05,6027,6122,5990,6104,29320,49642.0,7660828.0
2011-07-06,6112,6112,5990,6076,16856,49412.0,7660828.0
2011-07-07,5896,6197,5896,6198,33692,50408.0,7660828.0
2011-07-08,6197,6197,5981,6029,21846,49029.0,7660828.0
2011-07-11,5943,6065,5906,6066,9853,49336.0,7660828.0
2011-07-12,6027,6027,5868,6029,28066,49029.0,7660828.0
2011-07-13,6027,6122,6019,6076,12260,49412.0,7660828.0
2011-07-14,6084,6470,6084,6471,32836,52630.0,7660828.0
2011-07-15,6537,6537,6273,6311,33598,51328.0,7660828.0
2011-07-18,6452,6715,6348,6414,119287,52170.0,7660828.0
2011-07-19,6348,6489,6339,6368,20389,51787.0,7660828.0
2011-07-20,6555,6621,6404,6613,26739,53779.0,7660828.0
2011-07-21,6593,6866,6593,6754,54669,54928.0,7660828.0
2011-07-22,6979,6979,6537,6754,54951,54928.0,7660828.0
2011-07-25,6706,6706,6320,6414,35876,52170.0,7660828.0
2011-07-26,6404,6489,6311,6340,24189,51557.0,7660828.0
2011-07-27,6339,6470,6263,6293,32705,51174.0,7660828.0
2011-07-28,6216,6442,6112,6358,21595,51711.0,7660828.0
2011-07-29,6414,6904,6404,6641,94386,54009.0,7660828.0
2011-08-01,6781,6904,6640,6904,35982,56154.0,7660828.0
2011-08-02,6970,7440,6734,7065,104171,57456.0,7660828.0
2011-08-03,6922,7440,6734,7442,86589,60521.0,7660828.0
2011-08-04,7440,7771,6687,6735,206704,54775.0,7660828.0
2011-08-05,6358,6537,6065,6283,87451,51098.0,7660828.0
2011-08-08,6027,6545,5340,5793,132690,47114.0,7660828.0
2011-08-09,5368,5698,5048,5378,54713,43743.0,7660828.0
2011-08-10,5886,6178,5642,6123,143851,49795.0,7660828.0
2011-08-11,5660,6376,5651,5934,123737,48263.0,7660828.0
2011-08-12,6160,6282,5707,5775,75865,46961.0,7660828.0
2011-08-16,6075,6112,5886,6029,64720,49029.0,7660828.0
2011-08-17,6027,6084,5914,6029,51393,49029.0,7660828.0
2011-08-18,6075,6122,5745,5868,63240,47727.0,7660828.0
2011-08-19,5463,5614,5237,5247,78480,42671.0,7660828.0
2011-08-22,5086,5368,5039,5152,40528,41905.0,7660828.0
2011-08-23,5180,5321,5086,5322,44583,43284.0,7660828.0
2011-08-24,5340,5472,5237,5275,47342,42901.0,7660828.0
2011-08-25,5283,5481,5283,5303,22704,43130.0,7660828.0
2011-08-26,5406,5406,5124,5378,17101,43743.0,7660828.0
2011-08-29,5378,5547,5321,5454,17151,44356.0,7660828.0
2011-08-30,5509,5594,5368,5407,32334,43973.0,7660828.0
2011-08-31,5425,5444,5321,5378,11979,43743.0,7660828.0
2011-09-01,5321,5434,5237,5275,42238,42901.0,7660828.0
2011-09-02,5208,5321,5180,5200,20551,42288.0,7660828.0
2011-09-05,5132,5132,4775,4927,48247,40066.0,7660828.0
2011-09-06,4803,4916,4629,4696,21546,38189.0,7660828.0
2011-09-07,4756,4916,4756,4804,22493,39070.0,7660828.0
2011-09-08,4860,4973,4812,4889,13968,39760.0,7660828.0
2011-09-09,4898,4935,4662,4795,39320,38994.0,7660828.0
2011-09-14,4719,4756,4544,4588,41634,37308.0,7660828.0
2011-09-15,4591,4803,4535,4785,34268,38917.0,7660828.0
2011-09-16,4699,4870,4699,4860,7453,39530.0,7660828.0
2011-09-19,4832,5086,4775,4842,18294,39377.0,7660828.0
2011-09-20,4841,4898,4709,4852,34952,39453.0,7660828.0
2011-09-21,4784,4945,4784,4889,12129,39760.0,7660828.0
2011-09-22,4765,4870,4634,4710,14539,38304.0,7660828.0
2011-09-23,4558,4558,4238,4357,25861,35431.0,7660828.0
2011-09-26,4096,4417,3748,3749,51586,30490.0,7660828.0
2011-09-27,3993,4191,3814,4074,31969,33133.0,7660828.0
2011-09-28,4186,4332,3950,4145,40016,33708.0,7660828.0
2011-09-29,4144,4304,3941,4201,10897,34167.0,7660828.0
2011-09-30,4238,4280,4144,4229,3496,34397.0,7660828.0
2011-10-04,4096,4096,3970,4065,17491,33056.0,7660828.0
2011-10-05,4209,4209,3880,3890,17193,31639.0,7660828.0
2011-10-06,3955,4096,3937,4060,22537,33018.0,7660828.0
2011-10-07,4073,4426,4031,4135,20204,33631.0,7660828.0
2011-10-10,4332,4332,4134,4154,17841,33784.0,7660828.0
2011-10-11,4304,4332,4129,4159,35566,33823.0,7660828.0
2011-10-12,4163,4501,4144,4446,31694,36159.0,7660828.0
2011-10-13,4614,4850,4549,4710,39845,38304.0,7660828.0
2011-10-14,4709,4850,4614,4804,15208,39070.0,7660828.0
2011-10-17,5029,5029,4719,4945,25637,40219.0,7660828.0
2011-10-18,4878,5255,4737,5096,69210,41445.0,7660828.0
2011-10-19,5227,5425,5114,5322,67026,43284.0,7660828.0
2011-10-20,5368,5463,5189,5247,47891,42671.0,7660828.0
2011-10-21,5237,5463,5180,5370,45936,43667.0,7660828.0
2011-10-24,5368,5735,5321,5652,52783,45965.0,7660828.0
2011-10-25,5651,5688,5509,5511,26428,44816.0,7660828.0
2011-10-26,5509,6027,5331,5991,51807,48723.0,7660828.0
2011-10-27,6122,6301,6075,6198,62118,50408.0,7660828.0
2011-10-28,0,0,0,6085,29737,49489.0,7660828.0
2011-10-31,6678,6743,5585,5614,167321,45659.0,7660828.0
2011-11-01,5576,5839,5481,5840,29310,47497.0,7660828.0
2011-11-02,5622,6358,5594,6302,188389,51251.0,7660828.0
2011-11-03,6432,7205,6432,6820,273368,55464.0,7660828.0
2011-11-04,7045,7064,6612,6839,129516,55618.0,7660828.0
2011-11-07,6876,7064,6658,6678,54627,54315.0,7660828.0
2011-11-08,6687,6781,6367,6406,69680,52094.0,7660828.0
2011-11-09,6414,6545,6207,6302,42496,51251.0,7660828.0
2011-11-10,6122,6178,5886,5963,57870,48493.0,7660828.0
2011-11-11,6169,6753,5952,6396,45214,52017.0,7660828.0
2011-11-14,6640,7347,6537,7347,257580,59754.0,7660828.0
2011-11-15,7573,7940,7120,7188,300862,58452.0,7660828.0
2011-11-16,7262,8260,7252,8261,496840,67185.0,7660828.0
2011-11-17,8731,8891,8194,8553,514117,69560.0,7660828.0
2011-11-18,8392,9796,8289,9325,552112,75842.0,7660828.0
2011-11-21,9325,9560,8882,9015,312668,73314.0,7660828.0
2011-11-22,8778,9230,8665,8892,168236,72318.0,7660828.0
2011-11-23,9023,10220,8760,10220,667605,83120.0,7660828.0
2011-11-24,10784,11538,9843,10079,1342124,81971.0,7660828.0
2011-11-25,10172,10314,8948,9222,605052,75000.0,7660828.0
2011-11-28,9278,9654,8948,9232,371530,75076.0,7660828.0
2011-11-29,9419,10597,9334,10173,1083894,82737.0,7660828.0
2011-11-30,10266,10691,9843,10127,396652,82354.0,7660828.0
2011-12-01,10502,11209,9796,10079,679637,81971.0,7660828.0
2011-12-02,10125,10691,10078,10220,196655,83120.0,7660828.0
2011-12-05,10408,11161,10125,10974,331427,89249.0,7660828.0
2011-12-06,10784,11115,10502,10550,171942,85801.0,7660828.0
2011-12-07,10502,10597,10031,10361,176828,84269.0,7660828.0
2011-12-08,10455,10455,9796,9891,141576,80439.0,7660828.0
2011-12-09,9702,10220,9466,9891,187902,80439.0,7660828.0
2011-12-12,10220,10408,9890,9938,90227,80822.0,7660828.0
2011-12-13,9890,10220,9419,9561,92138,77757.0,7660828.0
2011-12-14,9560,9560,9042,9137,168927,74310.0,7660828.0
2011-12-15,8986,9287,8355,8430,169864,68564.0,7660828.0
2011-12-16,8646,8797,8486,8694,79911,70709.0,7660828.0
2011-12-19,8618,8769,7394,8007,255230,65117.0,7660828.0
2011-12-20,8448,9136,8100,8940,140084,72701.0,7660828.0
2011-12-21,9230,9890,9079,9184,158699,74693.0,7660828.0
2011-12-22,9221,9325,8853,8958,93611,72854.0,7660828.0
2011-12-23,9089,9400,8938,9222,87842,75000.0,7660828.0
2011-12-26,9146,9363,8863,8873,53720,72165.0,7660828.0
2011-12-27,8778,8882,8411,8572,67756,69714.0,7660828.0
2011-12-28,8571,8845,8496,8827,35898,71782.0,7660828.0
2011-12-29,8825,8882,8674,8817,27444,71705.0,7660828.0
2012-01-02,8825,8901,8533,8685,68718,70633.0,7660828.0
2012-01-03,8769,9984,8769,9985,315420,81205.0,7660828.0
2012-01-04,10361,11115,10031,10032,505375,81588.0,7660828.0
2012-01-05,10031,10832,9843,10597,256833,86184.0,7660828.0
2012-01-06,10597,10738,10172,10597,130131,86184.0,7660828.0
2012-01-09,10597,11161,10125,10456,165967,85035.0,7660828.0
2012-01-10,10926,11303,10502,10550,182046,85801.0,7660828.0
2012-01-11,10738,10926,10361,10456,117050,85035.0,7660828.0
