휴맥스홀딩스(028080),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-06,4950,5000,4820,4970,47218,62510.0,12577506.0
2018-03-07,4900,5010,4900,4990,19491,62762.0,12577506.0
2018-03-08,5000,5020,4915,4980,14402,62636.0,12577506.0
2018-03-09,5010,5040,4900,4990,19458,62762.0,12577506.0
2018-03-12,5040,5090,4950,4980,26371,62636.0,12577506.0
2018-03-13,5010,5010,4820,4900,29733,61630.0,12577506.0
2018-03-14,4895,4900,4745,4840,32532,60875.0,12577506.0
2018-03-15,4840,4840,4750,4835,19340,60812.0,12577506.0
2018-03-16,4840,4840,4640,4710,44844,59240.0,12577506.0
2018-03-19,4750,4795,4610,4630,34186,58234.0,12577506.0
2018-03-20,4605,4670,4580,4635,11927,58297.0,12577506.0
2018-03-21,4635,4645,4555,4600,38130,57857.0,12577506.0
2018-03-22,4600,4600,4530,4585,25508,57668.0,12577506.0
2018-03-23,4550,4550,4485,4485,19879,56410.0,12577506.0
2018-03-26,4485,4550,4270,4540,34422,57102.0,12577506.0
2018-03-27,4540,4600,4490,4550,17382,57228.0,12577506.0
2018-03-28,4470,4790,4470,4720,52101,59366.0,12577506.0
2018-03-29,4720,4795,4600,4660,22479,58611.0,12577506.0
2018-03-30,4665,4770,4665,4755,17499,59806.0,12577506.0
2018-04-02,4760,4830,4710,4715,14432,59303.0,12577506.0
2018-04-03,4715,4795,4685,4710,11559,59240.0,12577506.0
2018-04-04,4675,4710,4520,4550,17896,57228.0,12577506.0
2018-04-05,4540,4600,4450,4530,9843,56976.0,12577506.0
2018-04-06,4605,4780,4510,4510,7836,56725.0,12577506.0
2018-04-09,4510,4645,4420,4475,10858,56284.0,12577506.0
2018-04-10,4445,4500,4380,4500,10585,56599.0,12577506.0
2018-04-11,4500,4585,4390,4390,15831,55215.0,12577506.0
2018-04-12,4390,4500,4375,4425,7691,55655.0,12577506.0
2018-04-13,4425,4470,4415,4455,3812,56033.0,12577506.0
2018-04-16,4460,4495,4380,4425,3806,55655.0,12577506.0
2018-04-17,4425,4465,4400,4420,7927,55593.0,12577506.0
2018-04-18,4420,4530,4420,4520,12339,56850.0,12577506.0
2018-04-19,4545,4545,4310,4500,21089,56599.0,12577506.0
2018-04-20,4430,4530,4430,4530,8887,56976.0,12577506.0
2018-04-23,4530,4530,4465,4480,10440,56347.0,12577506.0
2018-04-24,4460,5420,4445,4570,407787,57479.0,12577506.0
2018-04-25,4585,4635,4510,4600,30005,57857.0,12577506.0
2018-04-26,4600,4645,4550,4550,14390,57228.0,12577506.0
2018-04-27,4550,4630,4530,4560,14184,57353.0,12577506.0
2018-04-30,4610,4610,4510,4555,20888,57291.0,12577506.0
2018-05-02,4600,4600,4510,4560,15211,57353.0,12577506.0
2018-05-03,4560,4615,4545,4560,11579,57353.0,12577506.0
2018-05-04,4605,4630,4560,4595,10512,57794.0,12577506.0
2018-05-08,4640,4645,4570,4615,14958,58045.0,12577506.0
2018-05-09,4615,4650,4525,4595,12012,57794.0,12577506.0
2018-05-10,4630,4630,4550,4580,5049,57605.0,12577506.0
2018-05-11,4750,5270,4695,4800,375375,60372.0,12577506.0
2018-05-14,4740,5000,4660,4950,76011,62259.0,12577506.0
2018-05-15,4970,5000,4890,4970,36764,62510.0,12577506.0
2018-05-16,4925,4970,4780,4865,24249,61190.0,12577506.0
2018-05-17,4915,4950,4800,4915,32297,61818.0,12577506.0
2018-05-18,5000,5100,4915,5020,69643,63139.0,12577506.0
2018-05-21,5080,5080,4950,5020,25863,63139.0,12577506.0
2018-05-23,5020,5020,4890,4960,14860,62384.0,12577506.0
2018-05-24,4920,5010,4840,4910,29394,61756.0,12577506.0
2018-05-25,4860,4860,4670,4755,28273,59806.0,12577506.0
2018-05-28,4775,4870,4770,4850,11117,61001.0,12577506.0
2018-05-29,4800,4975,4800,4870,30649,61252.0,12577506.0
2018-05-30,4900,4995,4830,4950,16484,62259.0,12577506.0
2018-05-31,4860,4940,4805,4925,11631,61944.0,12577506.0
2018-06-01,4925,4970,4855,4955,18763,62322.0,12577506.0
2018-06-04,5010,5020,4950,4985,15575,62699.0,12577506.0
2018-06-05,4985,5050,4935,4980,12661,62636.0,12577506.0
2018-06-07,5030,5040,4970,5010,18576,63013.0,12577506.0
2018-06-08,4925,5070,4925,5030,36098,63265.0,12577506.0
2018-06-11,5100,5100,4905,5010,20227,63013.0,12577506.0
2018-06-12,5010,5010,4895,4910,14844,61756.0,12577506.0
2018-06-14,4905,4905,4800,4905,31297,61693.0,12577506.0
2018-06-15,4950,5060,4760,5020,32535,63139.0,12577506.0
2018-06-18,5010,5020,4815,4935,31581,62070.0,12577506.0
2018-06-19,4985,4995,4800,4860,23200,61127.0,12577506.0
2018-06-20,4805,4970,4805,4950,21703,62259.0,12577506.0
2018-06-21,5000,5050,4910,5030,38191,63265.0,12577506.0
2018-06-22,5030,5050,4965,5030,33600,63265.0,12577506.0
2018-06-25,5020,5100,4965,5100,32737,64145.0,12577506.0
2018-06-26,5100,5340,5040,5340,134123,67164.0,12577506.0
2018-06-27,5340,5340,5150,5220,68112,65655.0,12577506.0
2018-06-28,5250,5250,4900,4900,39460,61630.0,12577506.0
2018-06-29,4900,4995,4775,4950,22618,62259.0,12577506.0
2018-07-02,4950,5050,4515,4515,60141,56787.0,12577506.0
2018-07-03,4515,4570,4320,4450,41461,55970.0,12577506.0
2018-07-04,4450,4490,4315,4425,30567,55655.0,12577506.0
2018-07-05,4370,4450,4330,4360,16271,54838.0,12577506.0
2018-07-06,4320,4450,4320,4440,6049,55844.0,12577506.0
2018-07-09,4265,4470,4265,4330,30458,54461.0,12577506.0
2018-07-10,4270,4415,4270,4350,8648,54712.0,12577506.0
2018-07-11,4350,4435,4345,4400,5095,55341.0,12577506.0
2018-07-12,4420,4475,4355,4430,2430,55718.0,12577506.0
2018-07-13,4355,4425,4355,4425,7158,55655.0,12577506.0
2018-07-16,4465,4465,4405,4415,6304,55530.0,12577506.0
2018-07-17,4415,4460,4340,4455,14311,56033.0,12577506.0
2018-07-18,4480,4480,4410,4450,5777,55970.0,12577506.0
2018-07-19,4455,4485,4335,4425,5319,55655.0,12577506.0
2018-07-20,4350,4425,4270,4280,13410,53832.0,12577506.0
2018-07-23,4245,4300,4160,4160,11936,52322.0,12577506.0
2018-07-24,4070,4200,4070,4190,16185,52700.0,12577506.0
2018-07-25,4190,4265,4095,4190,5838,52700.0,12577506.0
2018-07-26,4160,4215,4160,4195,2343,52763.0,12577506.0
2018-07-27,4195,4235,4110,4215,11678,53014.0,12577506.0
2018-07-30,4255,4280,4215,4240,9709,53329.0,12577506.0
2018-07-31,4260,4270,4190,4190,2323,52700.0,12577506.0
2018-08-01,4190,4265,4150,4250,3953,53454.0,12577506.0
2018-08-02,4280,4280,4165,4200,7220,52826.0,12577506.0
2018-08-03,4200,4240,4150,4220,5770,53077.0,12577506.0
2018-08-06,4220,4265,4170,4230,5104,53203.0,12577506.0
2018-08-07,4270,4270,4190,4230,3173,53203.0,12577506.0
2018-08-08,4235,4265,4200,4210,5468,52951.0,12577506.0
2018-08-09,4210,4240,4190,4225,1958,53140.0,12577506.0
2018-08-10,4220,4220,4100,4105,10960,51631.0,12577506.0
2018-08-13,4090,4105,3890,3955,31783,49744.0,12577506.0
2018-08-14,3900,3995,3890,3980,12873,50058.0,12577506.0
2018-08-16,3980,4010,3855,3980,5774,50058.0,12577506.0
2018-08-17,3880,3980,3855,3950,6260,49681.0,12577506.0
2018-08-20,3955,3995,3860,3970,9526,49933.0,12577506.0
2018-08-21,3970,3975,3895,3920,10452,49304.0,12577506.0
2018-08-22,3905,3935,3870,3870,16076,48675.0,12577506.0
2018-08-23,3870,3910,3835,3865,9848,48612.0,12577506.0
2018-08-24,3865,3870,3765,3865,9934,48612.0,12577506.0
2018-08-27,3865,3905,3775,3800,7485,47795.0,12577506.0
2018-08-28,3800,3840,3765,3765,13657,47354.0,12577506.0
2018-08-29,3770,3810,3755,3810,10990,47920.0,12577506.0
2018-08-30,3770,3880,3770,3835,8866,48235.0,12577506.0
2018-08-31,3835,3865,3775,3790,4417,47669.0,12577506.0
2018-09-03,3870,4540,3855,4050,209979,50939.0,12577506.0
2018-09-04,4055,4075,3980,4020,19921,50562.0,12577506.0
2018-09-05,4020,4100,4020,4080,21674,51316.0,12577506.0
2018-09-06,4125,4125,3910,3910,15769,49178.0,12577506.0
2018-09-07,3910,4000,3885,4000,16813,50310.0,12577506.0
2018-09-10,4000,4040,3905,3970,27480,49933.0,12577506.0
2018-09-11,3970,4050,3960,4000,7222,50310.0,12577506.0
2018-09-12,4025,4040,3840,3920,24366,49304.0,12577506.0
2018-09-13,3920,3960,3905,3935,11228,49492.0,12577506.0
2018-09-14,3935,3975,3935,3960,3788,49807.0,12577506.0
2018-09-17,3940,4000,3925,3925,7214,49367.0,12577506.0
2018-09-18,3925,3930,3855,3930,7911,49430.0,12577506.0
2018-09-19,3910,3950,3860,3920,18857,49304.0,12577506.0
2018-09-20,3920,3950,3840,3850,11883,48423.0,12577506.0
2018-09-21,3810,3880,3795,3795,16060,47732.0,12577506.0
2018-09-27,3795,3880,3780,3785,11245,47606.0,12577506.0
2018-09-28,3785,3865,3765,3845,11175,48361.0,12577506.0
2018-10-01,3845,3845,3765,3770,8583,47417.0,12577506.0
2018-10-02,3770,3800,3720,3720,7082,46788.0,12577506.0
2018-10-04,3720,3755,3675,3740,7904,47040.0,12577506.0
2018-10-05,3680,3740,3610,3620,9210,45531.0,12577506.0
2018-10-08,3560,3635,3550,3595,7992,45216.0,12577506.0
2018-10-10,3550,3620,3500,3525,6638,44336.0,12577506.0
2018-10-11,3355,3600,3300,3370,12684,42386.0,12577506.0
2018-10-12,3050,3290,3050,3255,79960,40940.0,12577506.0
2018-10-15,3255,3285,3130,3185,21584,40059.0,12577506.0
2018-10-16,3125,3215,3125,3180,16942,39996.0,12577506.0
2018-10-17,3180,3250,3145,3215,10825,40437.0,12577506.0
2018-10-18,3215,3245,3160,3220,2965,40500.0,12577506.0
2018-10-19,3200,3215,3095,3200,5169,40248.0,12577506.0
2018-10-22,3200,3200,3130,3195,5590,40185.0,12577506.0
2018-10-23,3130,3195,3100,3160,10072,39745.0,12577506.0
2018-10-24,3130,3160,3110,3125,5632,39305.0,12577506.0
2018-10-25,3100,3180,3025,3025,19555,38047.0,12577506.0
2018-10-26,3170,3170,2930,3030,11410,38110.0,12577506.0
2018-10-29,2930,3150,2875,2890,23095,36349.0,12577506.0
2018-10-30,2800,2930,2800,2920,20472,36726.0,12577506.0
2018-10-31,2935,2960,2890,2950,5896,37104.0,12577506.0
2018-11-01,2895,3050,2895,3020,11938,37984.0,12577506.0
2018-11-02,2960,3070,2960,3050,20942,38361.0,12577506.0
2018-11-05,3000,3050,2950,3030,7265,38110.0,12577506.0
2018-11-06,3080,3080,3000,3040,4436,38236.0,12577506.0
2018-11-07,3050,3155,3010,3010,7329,37858.0,12577506.0
2018-11-08,3060,3060,3000,3030,5721,38110.0,12577506.0
2018-11-09,3065,3065,2940,2940,19688,36978.0,12577506.0
2018-11-12,3010,3010,2775,2905,11279,36538.0,12577506.0
2018-11-13,2905,2905,2870,2895,47478,36412.0,12577506.0
2018-11-14,2895,2895,2840,2880,36168,36223.0,12577506.0
2018-11-15,2880,2930,2830,2895,3787,36412.0,12577506.0
2018-11-16,2980,2980,2870,2905,4189,36538.0,12577506.0
2018-11-19,2980,2980,2895,2960,8404,37229.0,12577506.0
2018-11-20,2960,3045,2875,2910,38363,36601.0,12577506.0
2018-11-21,2990,3100,2905,3025,27467,38047.0,12577506.0
2018-11-22,3060,3080,2955,2965,4651,37292.0,12577506.0
2018-11-23,3050,3050,2940,2975,1082,37418.0,12577506.0
2018-11-26,2975,3055,2930,2935,5100,36915.0,12577506.0
2018-11-27,2935,3000,2935,2940,11818,36978.0,12577506.0
2018-11-28,3000,3000,2940,2975,4969,37418.0,12577506.0
2018-11-29,2980,2980,2905,2950,2360,37104.0,12577506.0
2018-11-30,2920,3310,2920,2960,117297,37229.0,12577506.0
2018-12-03,2930,2985,2920,2940,18068,36978.0,12577506.0
2018-12-04,2940,2990,2915,2975,15237,37418.0,12577506.0
2018-12-05,2920,2995,2920,2950,10339,37104.0,12577506.0
2018-12-06,2950,2975,2850,2930,14571,36852.0,12577506.0
2018-12-07,2880,2955,2880,2930,20599,36852.0,12577506.0
2018-12-10,2930,2930,2850,2850,15100,35846.0,12577506.0
2018-12-11,2850,2950,2820,2860,5082,35972.0,12577506.0
2018-12-12,2920,2920,2865,2900,4606,36475.0,12577506.0
2018-12-13,2845,2930,2845,2900,4909,36475.0,12577506.0
2018-12-14,2900,2900,2830,2870,4400,36097.0,12577506.0
2018-12-17,2820,2900,2820,2880,24401,36223.0,12577506.0
2018-12-18,2925,2925,2870,2905,4930,36538.0,12577506.0
2018-12-19,2940,3070,2880,3025,46031,38047.0,12577506.0
2018-12-20,3060,3060,2890,2945,20151,37041.0,12577506.0
2018-12-21,2945,2945,2895,2900,8460,36475.0,12577506.0
2018-12-24,2890,2925,2825,2880,7149,36223.0,12577506.0
2018-12-26,2880,2900,2820,2870,13498,36097.0,12577506.0
2018-12-27,2870,2910,2870,2900,386,36475.0,12577506.0
2018-12-28,2915,2915,2885,2900,1021,36475.0,12577506.0
2019-01-02,2900,2900,2835,2835,10303,35657.0,12577506.0
2019-01-03,2835,2935,2835,2925,11626,36789.0,12577506.0
2019-01-04,2930,3025,2890,3005,21849,37795.0,12577506.0
2019-01-07,2980,3175,2980,3175,27631,39934.0,12577506.0
2019-01-08,3110,3170,3055,3110,61218,39116.0,12577506.0
2019-01-09,3110,3160,3045,3050,19264,38361.0,12577506.0
2019-01-10,3095,3165,3045,3055,7934,38424.0,12577506.0
2019-01-11,3060,3165,3055,3115,6241,39179.0,12577506.0
2019-01-14,3115,3130,3050,3080,12403,38739.0,12577506.0
2019-01-15,3080,3115,3055,3055,14305,38424.0,12577506.0
2019-01-16,3075,3145,3070,3120,7105,39242.0,12577506.0
2019-01-17,3160,3160,3070,3145,9343,39556.0,12577506.0
2019-01-18,3145,3300,3145,3290,34966,41380.0,12577506.0
2019-01-21,3300,3320,3275,3310,8954,41632.0,12577506.0
2019-01-22,3330,3335,3285,3335,12953,41946.0,12577506.0
2019-01-23,3340,3380,3290,3370,17722,42386.0,12577506.0
2019-01-24,3385,3395,3350,3395,8702,42701.0,12577506.0
2019-01-25,3400,3425,3355,3415,4745,42952.0,12577506.0
2019-01-28,3400,3450,3365,3440,17219,43267.0,12577506.0
2019-01-29,3460,3460,3380,3445,6428,43330.0,12577506.0
2019-01-30,3445,3535,3400,3535,12605,44461.0,12577506.0
2019-01-31,3540,3595,3510,3515,10060,44210.0,12577506.0
2019-02-01,3560,3560,3465,3480,9183,43770.0,12577506.0
2019-02-07,3480,3570,3440,3480,6491,43770.0,12577506.0
2019-02-08,3570,3570,3465,3485,3550,43833.0,12577506.0
2019-02-11,3560,3560,3480,3495,2357,43958.0,12577506.0
2019-02-12,3500,3555,3480,3535,4784,44461.0,12577506.0
2019-02-13,3535,3550,3485,3505,5324,44084.0,12577506.0
2019-02-14,3505,3575,3445,3570,8016,44902.0,12577506.0
2019-02-15,3580,3590,3520,3575,8215,44965.0,12577506.0
2019-02-18,3590,3590,3485,3570,14003,44902.0,12577506.0
2019-02-19,3525,3575,3505,3510,3478,44147.0,12577506.0
2019-02-20,3510,3585,3475,3575,2516,44965.0,12577506.0
2019-02-21,3525,3595,3525,3575,1130,44965.0,12577506.0
2019-02-22,3525,3590,3525,3540,1928,44524.0,12577506.0
2019-02-25,3500,3550,3465,3530,9186,44399.0,12577506.0
2019-02-26,3590,3595,3470,3555,20707,44713.0,12577506.0
2019-02-27,3555,3590,3550,3575,21052,44965.0,12577506.0
2019-02-28,3545,3595,3505,3575,17526,44965.0,12577506.0
2019-03-04,3575,3650,3530,3605,21257,45342.0,12577506.0
2019-03-05,3645,3645,3580,3600,17358,45279.0,12577506.0
2019-03-06,3635,3635,3565,3590,1483,45153.0,12577506.0
2019-03-07,3610,3610,3565,3600,13237,45279.0,12577506.0
2019-03-08,3600,3670,3485,3485,26531,43833.0,12577506.0
2019-03-11,3590,3630,3485,3630,54352,45656.0,12577506.0
2019-03-12,3700,3725,3595,3640,24454,45782.0,12577506.0
2019-03-13,3695,3695,3615,3620,20439,45531.0,12577506.0
2019-03-14,3700,3700,3610,3620,30432,45531.0,12577506.0
2019-03-15,3655,3655,3595,3610,45861,45405.0,12577506.0
2019-03-18,3690,3690,3530,3605,15266,45342.0,12577506.0
2019-03-19,3615,3615,3585,3615,27283,45468.0,12577506.0
2019-03-20,3630,3630,3570,3605,29594,45342.0,12577506.0
2019-03-21,3580,3655,3580,3610,41460,45405.0,12577506.0
2019-03-22,3590,3650,3560,3600,104138,45279.0,12577506.0
2019-03-25,3555,3555,3400,3500,64211,44021.0,12577506.0
2019-03-26,3500,3520,3465,3500,33817,44021.0,12577506.0
2019-03-27,3520,3520,3410,3430,16553,43141.0,12577506.0
2019-03-28,3445,3445,3345,3415,14634,42952.0,12577506.0
2019-03-29,3345,3420,3345,3415,4378,42952.0,12577506.0
2019-04-01,3420,3540,3405,3515,5455,44210.0,12577506.0
2019-04-02,3520,3550,3485,3515,2780,44210.0,12577506.0
2019-04-03,3540,3540,3465,3490,2406,43895.0,12577506.0
2019-04-04,3495,3685,3495,3510,49422,44147.0,12577506.0
2019-04-05,3510,3540,3495,3500,49380,44021.0,12577506.0
2019-04-08,3500,3580,3500,3560,9573,44776.0,12577506.0
2019-04-09,3620,3620,3495,3540,11445,44524.0,12577506.0
2019-04-10,3540,3555,3525,3555,7267,44713.0,12577506.0
2019-04-11,3560,3660,3530,3645,15983,45845.0,12577506.0
2019-04-12,3680,3720,3645,3720,14825,46788.0,12577506.0
2019-04-15,3720,3930,3720,3930,35719,49430.0,12577506.0
2019-04-16,3925,3950,3870,3950,8107,49681.0,12577506.0
2019-04-17,3935,4020,3885,4020,28989,50562.0,12577506.0
2019-04-18,4030,4030,3880,3880,17043,48801.0,12577506.0
2019-04-19,3880,3985,3830,3840,8077,48298.0,12577506.0
2019-04-22,3750,3940,3750,3890,5807,48926.0,12577506.0
2019-04-23,3925,3975,3900,3975,14453,49996.0,12577506.0
2019-04-24,3980,3980,3900,3975,19893,49996.0,12577506.0
2019-04-25,3975,4000,3935,3985,779,50121.0,12577506.0
2019-04-26,4010,4010,3910,3975,1568,49996.0,12577506.0
2019-04-29,4000,4000,3925,3950,5268,49681.0,12577506.0
2019-04-30,3995,3995,3920,3960,3559,49807.0,12577506.0
2019-05-02,3990,3990,3880,3880,4611,48801.0,12577506.0
2019-05-03,3880,3880,3785,3835,7726,48235.0,12577506.0
2019-05-07,3835,3835,3775,3835,435,48235.0,12577506.0
2019-05-08,3870,3920,3790,3900,8873,49052.0,12577506.0
2019-05-09,3940,3940,3760,3800,15151,47795.0,12577506.0
2019-05-10,3800,3865,3785,3800,1580,47795.0,12577506.0
2019-05-13,3720,3830,3680,3680,12065,46285.0,12577506.0
2019-05-14,3750,3750,3660,3680,6345,46285.0,12577506.0
2019-05-15,3720,3720,3620,3670,9912,46159.0,12577506.0
2019-05-16,3715,3715,3625,3665,3360,46097.0,12577506.0
2019-05-17,3665,3665,3510,3510,7833,44147.0,12577506.0
2019-05-20,3510,3510,3380,3425,6222,43078.0,12577506.0
2019-05-21,3440,3455,3350,3455,17993,43455.0,12577506.0
2019-05-22,3460,3465,3350,3415,18105,42952.0,12577506.0
2019-05-23,3420,3420,3235,3235,15792,40688.0,12577506.0
2019-05-24,3235,3235,3160,3220,8380,40500.0,12577506.0
2019-05-27,3220,3220,3155,3155,11853,39682.0,12577506.0
2019-05-28,3140,3195,3140,3180,8691,39996.0,12577506.0
2019-05-29,3230,3230,3180,3180,6152,39996.0,12577506.0
2019-05-30,3190,3195,3145,3195,3938,40185.0,12577506.0
2019-05-31,3240,3240,3170,3240,13152,40751.0,12577506.0
2019-06-03,3200,3370,3200,3270,83426,41128.0,12577506.0
2019-06-04,3290,3380,3270,3365,27072,42323.0,12577506.0
2019-06-05,3380,3390,3355,3380,5965,42512.0,12577506.0
2019-06-07,3350,3435,3330,3410,16633,42889.0,12577506.0
2019-06-10,3410,3635,3400,3635,44771,45719.0,12577506.0
2019-06-11,3635,3690,3635,3670,27076,46159.0,12577506.0
2019-06-12,3690,3725,3610,3690,7749,46411.0,12577506.0
2019-06-13,3690,3730,3615,3700,7976,46537.0,12577506.0
2019-06-14,3700,3700,3640,3690,5095,46411.0,12577506.0
2019-06-17,3690,3745,3655,3740,23710,47040.0,12577506.0
2019-06-18,3740,3740,3665,3690,9471,46411.0,12577506.0
2019-06-19,3680,3725,3660,3660,1936,46034.0,12577506.0
2019-06-20,3660,4250,3650,3735,236350,46977.0,12577506.0
2019-06-21,3745,3850,3710,3710,18236,46663.0,12577506.0
2019-06-24,3810,3810,3535,3535,10195,44461.0,12577506.0
2019-06-25,3535,3580,3435,3435,11565,43204.0,12577506.0
2019-06-26,3435,3440,3385,3435,2035,43204.0,12577506.0
2019-06-27,3440,3450,3400,3450,10559,43392.0,12577506.0
2019-06-28,3465,3470,3400,3460,7970,43518.0,12577506.0
2019-07-01,3495,3525,3430,3495,14000,43958.0,12577506.0
2019-07-02,3505,3645,3450,3625,26051,45593.0,12577506.0
2019-07-03,3590,3855,3590,3720,51108,46788.0,12577506.0
2019-07-04,3745,3810,3700,3765,20872,47354.0,12577506.0
2019-07-05,3800,3825,3730,3765,14391,47354.0,12577506.0
2019-07-08,3765,3765,3585,3600,20799,45279.0,12577506.0
2019-07-09,3550,3600,3535,3600,15883,45279.0,12577506.0
2019-07-10,3535,3800,3530,3790,16152,47669.0,12577506.0
2019-07-11,3790,3810,3715,3785,18490,47606.0,12577506.0
2019-07-12,3785,3785,3720,3770,13588,47417.0,12577506.0
2019-07-15,3775,3810,3755,3795,12826,47732.0,12577506.0
2019-07-16,3800,3805,3745,3805,19236,47857.0,12577506.0
2019-07-17,3800,3830,3725,3725,19613,46851.0,12577506.0
2019-07-18,3725,3785,3650,3665,20051,46097.0,12577506.0
2019-07-19,3765,3765,3640,3675,3035,46222.0,12577506.0
2019-07-22,3675,3675,3640,3660,4320,46034.0,12577506.0
2019-07-23,3675,3750,3565,3620,12347,45531.0,12577506.0
2019-07-24,3650,3660,3580,3600,11513,45279.0,12577506.0
2019-07-25,3615,3680,3555,3555,3154,44713.0,12577506.0
2019-07-26,3580,3580,3460,3460,26832,43518.0,12577506.0
2019-07-29,3490,3490,3250,3250,20273,40877.0,12577506.0
2019-07-30,3165,3400,3165,3370,1843,42386.0,12577506.0
2019-07-31,3395,3420,3325,3330,5267,41883.0,12577506.0
2019-08-01,3395,3395,3305,3305,1286,41569.0,12577506.0
2019-08-02,3370,3370,3155,3350,9112,42135.0,12577506.0
2019-08-05,3350,3360,3150,3175,7679,39934.0,12577506.0
2019-08-06,3110,3260,2965,2965,22935,37292.0,12577506.0
2019-08-07,2900,3090,2900,3055,6349,38424.0,12577506.0
2019-08-08,3055,3180,3055,3170,6806,39871.0,12577506.0
2019-08-09,3200,3250,3105,3150,654,39619.0,12577506.0
2019-08-12,3250,3270,3115,3155,5883,39682.0,12577506.0
2019-08-13,3230,3230,3050,3050,6078,38361.0,12577506.0
2019-08-14,3105,3340,3105,3250,13276,40877.0,12577506.0
2019-08-16,3280,3295,3225,3230,3070,40625.0,12577506.0
2019-08-19,3345,3345,3180,3240,165,40751.0,12577506.0
2019-08-20,3155,3325,3145,3290,1928,41380.0,12577506.0
2019-08-21,3290,3365,3290,3320,9516,41757.0,12577506.0
2019-08-22,3320,3395,3225,3300,748,41506.0,12577506.0
2019-08-23,3300,3400,3205,3300,7213,41506.0,12577506.0
2019-08-26,3340,3340,3185,3265,2795,41066.0,12577506.0
2019-08-27,3395,3395,3265,3300,5690,41506.0,12577506.0
2019-08-28,3405,3405,3265,3390,379,42638.0,12577506.0
2019-08-29,3385,3385,3250,3275,4846,41191.0,12577506.0
2019-08-30,3420,3585,3410,3585,26197,45090.0,12577506.0
2019-09-02,3600,3720,3585,3695,18394,46474.0,12577506.0
2019-09-03,3715,3715,3580,3580,8239,45027.0,12577506.0
2019-09-04,3600,3600,3505,3570,1358,44902.0,12577506.0
2019-09-05,3570,3710,3500,3505,2634,44084.0,12577506.0
2019-09-06,3555,3555,3445,3460,628,43518.0,12577506.0
2019-09-09,3445,3690,3370,3690,6872,46411.0,12577506.0
2019-09-10,3685,3685,3450,3450,4796,43392.0,12577506.0
2019-09-11,3410,3530,3410,3530,802,44399.0,12577506.0
2019-09-16,3430,3530,3430,3530,1700,44399.0,12577506.0
2019-09-17,3370,3540,3370,3505,26540,44084.0,12577506.0
2019-09-18,3425,3535,3425,3535,7737,44461.0,12577506.0
2019-09-19,3540,3630,3500,3520,2068,44273.0,12577506.0
2019-09-20,3530,3575,3410,3515,4303,44210.0,12577506.0
2019-09-23,3640,3640,3435,3435,3306,43204.0,12577506.0
2019-09-24,3500,3570,3420,3440,2004,43267.0,12577506.0
2019-09-25,3465,3465,3400,3400,1577,42764.0,12577506.0
2019-09-26,3445,3600,3395,3395,6810,42701.0,12577506.0
2019-09-27,3395,3450,3310,3310,3918,41632.0,12577506.0
2019-09-30,3380,3400,3350,3395,801,,
2019-10-01,3450,3450,3350,3355,1190,,
2019-10-02,3460,3460,3305,3425,4015,,
2019-10-04,3480,3480,3345,3425,4318,,
2019-10-07,3480,3480,3295,3300,7256,,
