에스제이케이(080440),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-16,3495,3620,3480,3546,230622,24236.0,34039683.0
2018-01-17,3650,3650,3401,3411,202328,23317.0,34039683.0
2018-01-18,3411,3460,3336,3411,137699,23317.0,34039683.0
2018-01-19,3475,3475,3341,3441,308941,23521.0,34039683.0
2018-01-22,3440,4471,3440,3949,5143933,26993.0,34039683.0
2018-01-23,3993,4123,3774,3874,2420962,26483.0,34039683.0
2018-01-24,3859,4033,3635,3874,1489059,26483.0,34039683.0
2018-01-25,3938,4730,3859,4198,5053850,28695.0,34039683.0
2018-01-26,4197,4576,4182,4397,1289994,30057.0,34039683.0
2018-01-29,4471,4720,4242,4382,808131,29955.0,34039683.0
2018-01-30,4521,5676,4387,5677,4121742,38805.0,34039683.0
2018-01-31,6921,7046,5203,5279,16028290,36082.0,34039683.0
2018-02-01,5178,5253,4666,4686,5458553,32031.0,34039683.0
2018-02-02,4705,6075,4581,6075,24953176,41528.0,34039683.0
2018-02-05,5900,6224,5228,5279,7695331,36082.0,34039683.0
2018-02-06,4924,5378,4536,5229,2944729,35742.0,34039683.0
2018-02-07,5378,6174,5253,5652,7703783,38635.0,34039683.0
2018-02-08,5676,5751,4979,5129,2722453,35061.0,34039683.0
2018-02-09,4880,5203,4780,4930,1519474,33699.0,34039683.0
2018-02-12,4929,5079,4775,4830,738035,33018.0,34039683.0
2018-02-13,4910,6100,4810,5378,7511355,37497.0,34719030.0
2018-02-14,5427,5651,4929,5154,1655523,35934.0,34719030.0
2018-02-19,5154,5651,5129,5303,1077738,36976.0,34719030.0
2018-02-20,5228,5527,5129,5528,893445,38538.0,34719030.0
2018-02-21,5751,6000,5154,5154,2185501,35934.0,34719030.0
2018-02-22,5129,5627,4979,5079,2851439,35413.0,34719030.0
2018-02-23,5203,5378,4979,5179,1273479,36108.0,34719030.0
2018-02-26,5029,5129,4910,4930,1480881,34372.0,34719030.0
2018-02-27,4969,5054,4576,4596,1265300,32046.0,34719030.0
2018-02-28,4481,4825,4367,4556,1103319,31768.0,34719030.0
2018-03-02,4556,5228,4556,4830,1491350,33677.0,34719030.0
2018-03-05,4730,4929,4730,4830,341364,33677.0,34719030.0
2018-03-06,4835,5178,4780,5030,1118068,35066.0,34719030.0
2018-03-07,5228,5378,4954,5328,1304299,37149.0,34719030.0
2018-03-08,5278,5502,4332,4357,2578697,30379.0,34719030.0
2018-03-09,4382,4441,3784,3999,6722609,27879.0,34719030.0
2018-03-12,4008,4013,3645,3760,3894456,26213.0,34719030.0
2018-03-13,3769,3869,3610,3859,1827462,26907.0,34719030.0
2018-03-14,3894,3899,3635,3660,1909845,25518.0,34719030.0
2018-03-15,3699,3744,3575,3680,1008802,25657.0,34719030.0
2018-03-16,3709,3819,3575,3685,1423807,25692.0,34719030.0
2018-03-19,3729,3779,3296,3366,2510835,23470.0,34719030.0
2018-03-20,3366,4217,3291,3675,7377064,25623.0,34719030.0
2018-03-21,3640,4317,3640,3735,6527338,26039.0,34719030.0
2018-03-22,3769,4098,3570,3979,2803505,27741.0,34719030.0
2018-03-23,4217,4481,4018,4317,4564644,30101.0,34719030.0
2018-03-26,4043,4252,3973,4073,1233934,28400.0,34719030.0
2018-03-27,4148,4148,3879,3984,664209,27775.0,34719030.0
2018-03-28,4053,4123,3879,4118,857534,28713.0,34719030.0
2018-03-29,4113,4163,3983,4113,551538,28678.0,34719030.0
2018-03-30,4168,4207,4033,4143,609846,28886.0,34719030.0
2018-04-02,4252,4541,4158,4447,1350604,31004.0,34719030.0
2018-04-03,4431,4526,4307,4437,303112,30935.0,34719030.0
2018-04-04,4436,4471,4357,4452,308307,31039.0,34719030.0
2018-04-05,4606,4924,4466,4611,1157898,32150.0,34719030.0
2018-04-06,4730,4800,4611,4711,564449,32844.0,34719030.0
2018-04-09,4750,4780,4531,4621,715925,32219.0,34719030.0
2018-04-10,4626,4715,4456,4596,631483,32046.0,34719030.0
2018-04-11,4601,4666,4357,4357,500089,30379.0,34719030.0
2018-04-12,4357,4431,4063,4342,1157665,30275.0,34719030.0
2018-04-13,4307,4695,4302,4676,963797,32601.0,34719030.0
2018-04-16,4725,4725,4561,4696,302994,32740.0,34719030.0
2018-04-17,4720,4720,4611,4681,388771,32636.0,34719030.0
2018-04-18,4715,6075,4661,5552,12646277,38712.0,34719030.0
2018-04-19,5726,6623,5477,6100,5036934,42531.0,34719030.0
2018-04-20,5975,6224,5826,6175,1582062,43052.0,34719030.0
2018-04-23,6199,6598,5851,6424,1400474,44788.0,34719030.0
2018-04-24,6473,7220,6174,6399,3645115,44614.0,34719030.0
2018-04-25,6473,6573,5452,5727,3267014,39927.0,34719030.0
2018-04-26,5876,6623,5876,6200,3385670,43225.0,34719030.0
2018-04-27,6224,6722,5751,5752,2614752,40100.0,34719030.0
2018-04-30,6374,6423,5452,5776,2571524,40274.0,34719030.0
2018-05-02,5552,5627,5129,5528,2193611,38538.0,34719030.0
2018-05-03,5527,5776,5029,5154,1130760,35934.0,34719030.0
2018-05-04,5154,5178,4675,4950,1312917,34511.0,34719030.0
2018-05-08,4949,5079,4845,4905,1150444,34198.0,34719030.0
2018-05-09,4905,5129,4735,5129,586912,35761.0,34719030.0
2018-05-10,5004,5129,4929,5030,636720,35066.0,34719030.0
2018-05-11,5029,5403,5004,5378,677028,37497.0,34719030.0
2018-05-14,5378,5502,5178,5303,568937,36976.0,34719030.0
2018-05-15,5278,5651,5253,5378,1046521,37497.0,34719030.0
2018-05-16,5502,5651,5154,5229,690548,36455.0,34719030.0
2018-05-17,5278,5452,5129,5179,338026,36108.0,34719030.0
2018-05-18,5228,5228,4964,5179,738370,36108.0,34719030.0
2018-05-21,5178,5178,4954,5129,761024,35761.0,34719030.0
2018-05-23,5079,5178,4959,5079,780366,35413.0,34719030.0
2018-05-24,5079,5203,4964,5005,616371,34893.0,34719030.0
2018-05-25,4979,4979,4845,4870,492281,33955.0,34719030.0
2018-05-28,4870,5029,4810,4980,837076,34719.0,34719030.0
2018-05-29,5054,5104,4631,4631,1004784,32289.0,34719030.0
2018-05-30,4725,4775,4631,4651,380533,32428.0,34719030.0
2018-05-31,4725,4929,4670,4890,483809,34094.0,34719030.0
2018-06-01,4969,5079,4840,4955,455001,34545.0,34719030.0
2018-06-04,4954,5129,4860,5005,517683,34893.0,34719030.0
2018-06-05,4974,5029,4910,4965,278958,34615.0,34719030.0
2018-06-07,4979,5004,4855,4910,412136,34233.0,34719030.0
2018-06-08,4910,4939,4815,4855,337667,33851.0,34719030.0
2018-06-11,4855,4910,4710,4711,368212,32844.0,34719030.0
2018-06-12,4710,4755,4531,4551,536785,31733.0,34719030.0
2018-06-14,4516,4690,4461,4556,399270,31768.0,34719030.0
2018-06-15,4556,4631,4451,4571,201264,31872.0,34719030.0
2018-06-18,4571,4606,4202,4332,594574,30206.0,34719030.0
2018-06-19,4382,4382,4158,4183,284096,29164.0,34719030.0
2018-06-20,4237,4541,4187,4377,450300,30518.0,34719030.0
2018-06-21,4377,4601,4372,4447,229323,31004.0,34719030.0
2018-06-22,4526,4526,4282,4357,228955,30379.0,34719030.0
2018-06-25,4317,4511,4232,4497,235111,31351.0,34719030.0
2018-06-26,4451,4661,4407,4591,503560,32011.0,34719030.0
2018-06-27,4586,5577,4586,5279,3875946,36802.0,34719030.0
2018-06-28,5203,5328,5029,5104,675586,35587.0,34719030.0
2018-06-29,5104,5154,4382,4601,1095168,32080.0,34719030.0
2018-07-02,4601,4641,4337,4472,382168,31178.0,34719030.0
2018-07-03,4471,4571,4237,4407,194784,30726.0,34719030.0
2018-07-04,4471,4566,4397,4517,265093,31490.0,34719030.0
2018-07-05,4431,4516,4332,4407,195457,30726.0,34719030.0
2018-07-06,4382,4471,4088,4223,499921,29442.0,34719030.0
2018-07-09,4232,4282,3943,4128,495716,29829.0,35981654.0
2018-07-10,4207,4222,4088,4138,321587,29901.0,35981654.0
2018-07-11,4108,4177,4073,4143,110332,29937.0,35981654.0
2018-07-12,4143,4143,3884,3964,488627,28641.0,35981654.0
2018-07-13,3983,4028,3894,3999,124673,28893.0,35981654.0
2018-07-16,3983,4028,3784,3839,373759,27742.0,35981654.0
2018-07-17,3839,3973,3685,3745,409737,27058.0,35981654.0
2018-07-18,3660,3685,3490,3491,601119,25223.0,35981654.0
2018-07-19,2962,3261,2962,3192,1661595,23064.0,35981654.0
2018-07-20,3261,3261,3117,3147,375290,22740.0,35981654.0
2018-07-23,3147,3455,3137,3192,757026,23064.0,35981654.0
2018-07-24,3196,3311,3152,3282,252712,23712.0,35981654.0
2018-07-25,3316,3316,2987,3082,358767,22273.0,35981654.0
2018-07-26,3082,3231,2997,3192,218322,23064.0,35981654.0
2018-07-27,3147,3311,3147,3202,155285,23136.0,35981654.0
2018-07-30,3157,3356,3157,3341,309453,24144.0,35981654.0
2018-07-31,3346,4327,3196,3531,1127388,25511.0,35981654.0
2018-08-01,3530,3650,3460,3506,150588,25331.0,35981654.0
2018-08-02,3510,3680,3490,3511,128496,25367.0,35981654.0
2018-08-03,3580,3958,3485,3695,1163910,26698.0,35981654.0
2018-08-06,3764,3849,3704,3755,203296,27130.0,35981654.0
2018-08-07,3759,3819,3550,3630,189845,26231.0,35981654.0
2018-08-08,3590,3665,3485,3526,153682,25475.0,35981654.0
2018-08-09,3535,3650,3475,3585,291994,25907.0,35981654.0
2018-08-10,3635,3670,3510,3570,138452,25799.0,35981654.0
2018-08-13,3500,3640,3500,3575,166141,25835.0,35981654.0
2018-08-14,3570,3620,3411,3590,238950,25943.0,35981654.0
2018-08-16,3535,4083,3535,3745,1245658,27058.0,35981654.0
2018-08-17,3804,3804,3565,3590,246640,25943.0,35981654.0
2018-08-20,3590,3665,3510,3565,192662,25763.0,35981654.0
2018-08-21,3525,3595,3495,3546,113411,25619.0,35981654.0
2018-08-22,3570,3590,3485,3516,98700,25403.0,35981654.0
2018-08-23,3530,3530,3366,3401,329349,24575.0,35981654.0
2018-08-24,3401,3575,3346,3416,192479,24683.0,35981654.0
2018-08-27,3421,3510,3211,3217,409544,23244.0,35981654.0
2018-08-28,3216,3819,3137,3336,2506657,24108.0,35981654.0
2018-08-29,3306,3431,3306,3381,214242,24432.0,35981654.0
2018-08-30,3421,3575,3386,3526,320506,25475.0,35981654.0
2018-08-31,3485,3585,3485,3531,255466,25511.0,35981654.0
2018-09-03,3575,4118,3575,3854,2618099,27850.0,35981654.0
2018-09-04,3834,3904,3734,3745,709371,27058.0,35981654.0
2018-09-05,3709,3874,3565,3685,537945,26626.0,35981654.0
2018-09-06,3734,3814,3525,3685,768650,26626.0,35981654.0
2018-09-07,0,0,0,3685,0,26626.0,35981654.0
2018-09-10,0,0,0,3685,0,,
2018-09-11,0,0,0,3685,0,,
2018-09-12,0,0,0,3685,0,,
2018-09-13,0,0,0,3685,0,,
2018-09-14,0,0,0,3685,0,,
2018-09-17,0,0,0,3685,0,,
2018-09-18,0,0,0,3685,0,,
2018-09-19,0,0,0,3685,0,,
2018-09-20,0,0,0,3685,0,,
2018-09-21,0,0,0,3685,0,,
2018-09-27,0,0,0,3685,0,,
2018-09-28,3685,3825,3285,3330,638697,23964.0,7196330.0
2018-10-01,3325,3330,3010,3150,139253,22668.0,7196330.0
2018-10-02,3170,3180,3020,3025,67168,21769.0,7196330.0
2018-10-04,3030,3040,2790,2870,70909,20653.0,7196330.0
2018-10-05,2855,2875,2570,2710,84148,19502.0,7196330.0
2018-10-08,2710,3520,2710,3520,661816,25331.0,7196330.0
2018-10-10,3970,4000,3175,3330,562051,23964.0,7196330.0
2018-10-11,3205,4250,3200,3640,1571929,26195.0,7196330.0
2018-10-12,3535,4150,3510,3800,1215181,27346.0,7196330.0
2018-10-15,3800,3890,3655,3735,193646,26878.0,7196330.0
2018-10-16,3700,3780,3520,3770,106700,27130.0,7196330.0
2018-10-17,3740,4010,3700,3910,149021,28138.0,7196330.0
2018-10-18,3930,3995,3830,3830,90750,27562.0,7196330.0
2018-10-19,3830,3830,3675,3780,44475,27202.0,7196330.0
2018-10-22,3800,3830,3610,3610,37660,25979.0,7196330.0
2018-10-23,3675,3675,3245,3400,91597,24468.0,7196330.0
2018-10-24,3400,3880,3330,3600,135704,25907.0,7196330.0
2018-10-25,3585,3710,3415,3500,57878,25187.0,7196330.0
2018-10-26,3490,3635,3375,3465,44595,24935.0,7196330.0
2018-10-29,3465,3670,2900,2900,95708,20869.0,7196330.0
2018-10-30,2750,3085,2750,3085,82585,22201.0,7196330.0
2018-10-31,3175,3175,2950,3010,63055,21661.0,7196330.0
2018-11-01,3100,3215,2915,2960,67439,21301.0,7196330.0
2018-11-02,2970,3085,2950,3055,33898,21985.0,7196330.0
2018-11-05,3005,3115,2885,3085,64925,22201.0,7196330.0
2018-11-06,3085,3130,3000,3090,23403,22237.0,7196330.0
2018-11-07,3105,3105,2935,3035,24708,21841.0,7196330.0
2018-11-08,3035,3050,2905,3005,25602,21625.0,7196330.0
2018-11-09,3005,3195,2880,3195,70999,22992.0,7196330.0
2018-11-12,3085,3850,3085,3560,196065,25619.0,7196330.0
2018-11-13,3650,3650,3510,3580,47183,25763.0,7196330.0
2018-11-14,3580,3580,3315,3480,35293,25043.0,7196330.0
2018-11-15,3500,3535,3235,3400,21633,24468.0,7196330.0
2018-11-16,3470,3560,3250,3395,32595,24432.0,7196330.0
2018-11-19,3315,3515,3315,3440,22588,24755.0,7196330.0
2018-11-20,3435,3435,3315,3315,18832,23856.0,7196330.0
2018-11-21,3395,3395,3130,3245,11988,23352.0,7196330.0
2018-11-22,3320,3320,3110,3110,10313,22381.0,7196330.0
2018-11-23,3295,3295,2910,3030,45897,21805.0,7196330.0
2018-11-26,3065,3075,2955,3000,11161,21589.0,7196330.0
2018-11-27,2965,3090,2965,3005,26898,21625.0,7196330.0
2018-11-28,3110,3110,2940,3020,37300,21733.0,7196330.0
2018-11-29,3160,3160,2995,3080,104876,22165.0,7196330.0
2018-11-30,3080,3180,3010,3120,20519,22453.0,7196330.0
2018-12-03,3120,3120,2990,3005,33942,21625.0,7196330.0
2018-12-04,3130,3130,2990,3025,18164,21769.0,7196330.0
2018-12-05,3100,3100,2980,3025,15856,21769.0,7196330.0
2018-12-06,3025,3055,2920,3015,16030,21697.0,7196330.0
2018-12-07,3015,3140,2970,3080,21654,22165.0,7196330.0
2018-12-10,2980,3080,2970,3030,10670,21805.0,7196330.0
2018-12-11,3030,3145,2885,3020,43868,21733.0,7196330.0
2018-12-12,2925,3480,2925,3455,172392,24863.0,7196330.0
2018-12-13,0,0,0,3455,0,24863.0,7196330.0
2018-12-14,4490,4490,4490,4490,205501,32312.0,7196330.0
2018-12-17,5080,5190,4100,4100,1254709,29505.0,7196330.0
2018-12-18,4100,4105,3560,3780,368787,27202.0,7196330.0
2018-12-19,3715,3830,3345,3470,283607,24971.0,7196330.0
2018-12-20,3450,3540,3365,3475,92826,25007.0,7196330.0
2018-12-21,3475,3565,3210,3210,160707,23100.0,7196330.0
2018-12-24,3150,3375,3140,3205,96476,23064.0,7196330.0
2018-12-26,3200,3200,2980,3135,87605,22560.0,7196330.0
2018-12-27,3135,3390,3135,3270,63569,23532.0,7196330.0
2018-12-28,3270,3300,3150,3270,44125,23532.0,7196330.0
2019-01-02,3300,3385,3205,3250,56568,23388.0,7196330.0
2019-01-03,3210,3300,3115,3155,90319,22704.0,7196330.0
2019-01-04,3185,3185,3080,3095,16985,22273.0,7196330.0
2019-01-07,3140,3140,2970,3095,78289,22273.0,7196330.0
2019-01-08,3095,3150,2990,3050,23595,21949.0,7196330.0
2019-01-09,2990,3040,2890,2925,90609,21049.0,7196330.0
2019-01-10,2975,2975,2685,2745,128742,19754.0,7196330.0
2019-01-11,2705,2720,2535,2535,200854,18243.0,7196330.0
2019-01-14,2640,2700,2230,2415,181151,17379.0,7196330.0
2019-01-15,2410,2570,2350,2555,117486,18387.0,7196330.0
2019-01-16,2565,2600,2430,2525,129018,18171.0,7196330.0
2019-01-17,2490,2570,2445,2500,81690,17991.0,7196330.0
2019-01-18,2530,2530,2410,2445,83303,17595.0,7196330.0
2019-01-21,2445,2465,2330,2330,82092,16767.0,7196330.0
2019-01-22,2330,2365,2135,2265,175752,16300.0,7196330.0
2019-01-23,2280,2525,2245,2460,262530,17703.0,7196330.0
2019-01-24,2450,2600,2400,2460,149282,17703.0,7196330.0
2019-01-25,2470,2580,2460,2505,62893,21754.0,8684424.0
2019-01-28,2580,2600,2455,2460,31327,21364.0,8684424.0
2019-01-29,2455,2455,2275,2310,159621,20061.0,8684424.0
2019-01-30,2290,2340,2225,2280,84522,19800.0,8684424.0
2019-01-31,2280,2285,2150,2190,83659,19019.0,8684424.0
2019-02-01,2190,2260,2170,2190,54161,19019.0,8684424.0
2019-02-07,2190,2245,2120,2120,46679,18411.0,8684424.0
2019-02-08,2120,2165,2100,2140,34086,18585.0,8684424.0
2019-02-11,2150,2300,2150,2295,89485,19931.0,8684424.0
2019-02-12,2295,2320,2195,2240,47975,19453.0,8684424.0
2019-02-13,2240,2240,2125,2125,33282,18454.0,8684424.0
2019-02-14,2125,2190,2125,2160,23290,18758.0,8684424.0
2019-02-15,2240,2240,2100,2160,57605,18758.0,8684424.0
2019-02-18,2120,2160,2095,2095,49333,18194.0,8684424.0
2019-02-19,2080,2135,2080,2105,28873,18281.0,8684424.0
2019-02-20,2125,2195,2105,2145,28524,18628.0,8684424.0
2019-02-21,2145,2210,2065,2140,99395,18585.0,8684424.0
2019-02-22,2120,2120,1970,2015,84925,17499.0,8684424.0
2019-02-25,2015,2015,1615,1695,1049535,14720.0,8684424.0
2019-02-26,1700,1740,1605,1645,271601,14286.0,8684424.0
2019-02-27,1645,1755,1550,1700,281319,14764.0,8684424.0
2019-02-28,1705,1720,1600,1615,171692,14025.0,8684424.0
2019-03-04,1600,1630,1540,1565,98051,13591.0,8684424.0
2019-03-05,1600,1920,1600,1765,760855,15328.0,8684424.0
2019-03-06,1750,1800,1715,1750,87603,15198.0,8684424.0
2019-03-07,1725,1725,1600,1610,159488,13982.0,8684424.0
2019-03-08,1560,1680,1505,1615,99607,14025.0,8684424.0
2019-03-11,1615,1650,1540,1590,69370,13808.0,8684424.0
2019-03-12,1590,2065,1590,2065,2459995,17933.0,8684424.0
2019-03-13,2080,2175,1905,1930,959231,16761.0,8684424.0
2019-03-14,1740,1760,1615,1655,1452077,14373.0,8684424.0
2019-03-15,1670,1680,1585,1605,478163,13939.0,8684424.0
2019-03-18,1605,1680,1580,1615,299708,15179.0,9398709.0
2019-03-19,1615,1765,1605,1720,704854,16166.0,9398709.0
2019-03-20,1685,1720,1590,1685,198216,15837.0,9398709.0
2019-03-21,1630,1670,1575,1590,282850,14944.0,9398709.0
2019-03-22,1460,1610,1455,1585,647742,14897.0,9398709.0
2019-03-25,1560,1695,1545,1585,257712,14897.0,9398709.0
2019-03-26,1585,1635,1570,1615,104017,15179.0,9398709.0
2019-03-27,1605,1700,1600,1690,266069,15884.0,9398709.0
2019-03-28,1740,1740,1660,1700,185271,15978.0,9398709.0
2019-03-29,1690,1700,1645,1655,61156,15555.0,9398709.0
2019-04-01,1625,1695,1555,1670,88750,15696.0,9398709.0
2019-04-02,1670,1735,1615,1680,180255,15790.0,9398709.0
2019-04-03,1675,1710,1655,1705,102785,16025.0,9398709.0
2019-04-04,1700,1725,1685,1700,63233,15978.0,9398709.0
2019-04-05,1685,1720,1610,1710,86605,16072.0,9398709.0
2019-04-08,1710,1720,1680,1680,34076,15790.0,9398709.0
2019-04-09,1680,1715,1670,1680,41782,15790.0,9398709.0
2019-04-10,1670,1775,1660,1775,172767,16683.0,9398709.0
2019-04-11,1750,2260,1750,2145,2221265,20160.0,9398709.0
2019-04-12,2200,2205,2005,2135,343955,20066.0,9398709.0
2019-04-15,2095,2415,2000,2415,823667,22698.0,9398709.0
2019-04-16,2450,2460,2240,2450,261834,23027.0,9398709.0
2019-04-17,2450,2550,2355,2405,297042,22604.0,9398709.0
2019-04-18,2405,2435,2225,2255,106636,21194.0,9398709.0
2019-04-19,2330,2360,2220,2315,81373,21758.0,9398709.0
2019-04-22,2340,2470,2270,2455,427931,23074.0,9398709.0
2019-04-23,2455,2455,2300,2350,101320,22087.0,9398709.0
2019-04-24,2425,2445,2280,2350,109947,22087.0,9398709.0
2019-04-25,2385,2395,2285,2325,84389,21852.0,9398709.0
2019-04-26,2360,2360,2125,2130,150889,20019.0,9398709.0
2019-04-29,2100,2225,2050,2100,72970,19737.0,9398709.0
2019-04-30,2120,2715,2120,2480,888431,23309.0,9398709.0
2019-05-02,2420,2565,2250,2475,297184,23262.0,9398709.0
2019-05-03,2420,2495,2305,2355,131461,22134.0,9398709.0
2019-05-07,2240,2400,2200,2340,139796,21993.0,9398709.0
2019-05-08,2340,2420,2260,2275,87756,21382.0,9398709.0
2019-05-09,2290,2395,2105,2200,141016,20677.0,9398709.0
2019-05-10,2200,2250,2015,2180,152277,20489.0,9398709.0
2019-05-13,2180,2180,2015,2020,128020,18985.0,9398709.0
2019-05-14,0,0,0,2020,0,18985.0,9398709.0
2019-05-15,0,0,0,2020,0,,
2019-05-16,0,0,0,2020,0,,
2019-05-17,0,0,0,2020,0,,
2019-05-20,0,0,0,2020,0,,
2019-05-21,0,0,0,2020,0,,
2019-05-22,0,0,0,2020,0,,
2019-05-23,2215,2500,1850,1895,708539,17811.0,9398709.0
2019-05-24,1825,1990,1825,1840,66549,17294.0,9398709.0
2019-05-27,1870,1950,1675,1675,65544,15743.0,9398709.0
2019-05-28,1875,1875,1580,1645,216648,15461.0,9398709.0
2019-05-29,1700,2135,1700,2135,742642,20066.0,9398709.0
2019-05-30,2685,2760,1790,1820,2638123,17106.0,9398709.0
2019-05-31,0,0,0,1820,0,17106.0,9398709.0
2019-06-03,0,0,0,1820,0,,
2019-06-04,0,0,0,1820,0,,
2019-06-05,1825,2185,1680,1965,1052449,18468.0,9398709.0
2019-06-07,1905,2250,1845,2050,552404,19267.0,9398709.0
2019-06-10,2100,2170,1940,1965,256146,18468.0,9398709.0
2019-06-11,2000,2010,1850,1870,208469,17576.0,9398709.0
2019-06-12,1840,1905,1755,1805,101447,16965.0,9398709.0
2019-06-13,1815,1905,1805,1815,38789,17059.0,9398709.0
2019-06-14,1810,1810,1700,1715,203715,16119.0,9398709.0
2019-06-17,1720,2025,1700,1895,221280,17811.0,9398709.0
2019-06-18,1945,2250,1910,2090,358681,19643.0,9398709.0
2019-06-19,2135,2195,2010,2050,144325,19267.0,9398709.0
2019-06-20,2070,2110,1940,1980,171997,18609.0,9398709.0
2019-06-21,2015,2015,1930,1965,42495,18468.0,9398709.0
2019-06-24,1985,2100,1915,2020,112879,18985.0,9398709.0
2019-06-25,2045,2045,1735,1850,345071,17388.0,9398709.0
2019-06-26,1945,1995,1865,1890,48196,17764.0,9398709.0
2019-06-27,1890,1930,1800,1855,72053,17435.0,9398709.0
2019-06-28,1885,1885,1790,1800,60027,16918.0,9398709.0
2019-07-01,1805,1990,1805,1965,108064,18468.0,9398709.0
2019-07-02,2000,2000,1865,1910,60185,17952.0,9398709.0
2019-07-03,1950,1950,1800,1800,142010,16918.0,9398709.0
2019-07-04,1795,1795,1625,1685,352207,15837.0,9398709.0
2019-07-05,1630,1720,1630,1650,97079,15508.0,9398709.0
2019-07-08,1660,1705,1560,1570,89715,14756.0,9398709.0
2019-07-09,1600,1635,1500,1550,88170,14568.0,9398709.0
2019-07-10,1555,1640,1510,1630,61206,15320.0,9398709.0
2019-07-11,1625,1640,1600,1600,41549,15038.0,9398709.0
2019-07-12,1590,1595,1435,1510,164107,14192.0,9398709.0
2019-07-15,1510,1605,1450,1465,81218,13769.0,9398709.0
2019-07-16,1470,1500,1425,1500,61041,14098.0,9398709.0
2019-07-17,1505,1505,1420,1450,38333,13628.0,9398709.0
2019-07-18,1455,1530,1410,1455,73483,13675.0,9398709.0
2019-07-19,1480,1490,1420,1480,39188,13910.0,9398709.0
2019-07-22,1480,1570,1445,1540,73304,14474.0,9398709.0
2019-07-23,1550,2000,1515,1695,1599637,15931.0,9398709.0
2019-07-24,1650,1880,1630,1800,395412,16918.0,9398709.0
2019-07-25,1800,1810,1710,1730,141607,16260.0,9398709.0
2019-07-26,1730,1795,1700,1770,65451,16636.0,9398709.0
2019-07-29,1770,2190,1760,1815,912703,17059.0,9398709.0
2019-07-30,0,0,0,1815,0,17059.0,9398709.0
2019-07-31,1810,1925,1720,1810,133668,17012.0,9398709.0
2019-08-01,1820,1885,1660,1735,107243,16307.0,9398709.0
2019-08-02,1670,1775,1660,1760,18057,16542.0,9398709.0
2019-08-05,1760,1765,1600,1635,94254,15367.0,9398709.0
2019-08-06,1580,1810,1525,1635,83251,15367.0,9398709.0
2019-08-07,1580,1700,1530,1565,77241,14709.0,9398709.0
2019-08-08,1570,1650,1565,1625,22627,15273.0,9398709.0
2019-08-09,1645,1645,1515,1555,73539,14615.0,9398709.0
2019-08-12,1550,1700,1520,1625,84347,15273.0,9398709.0
2019-08-13,1645,1665,1530,1540,48329,14474.0,9398709.0
2019-08-14,1545,1810,1505,1610,259489,15132.0,9398709.0
2019-08-16,1580,1725,1575,1595,82388,14991.0,9398709.0
2019-08-19,1625,1625,1230,1335,438279,12547.0,9398709.0
2019-08-20,1360,1700,1335,1670,714013,15696.0,9398709.0
2019-08-21,1700,2000,1590,1935,997639,18187.0,9398709.0
2019-08-22,1935,2050,1885,1950,330953,18327.0,9398709.0
2019-08-23,1950,2070,1950,2000,135047,18797.0,9398709.0
2019-08-26,2000,2020,1910,2020,97559,18985.0,9398709.0
2019-08-27,2020,2495,2000,2265,459087,21288.0,9398709.0
2019-08-28,2290,2290,2065,2070,119622,19455.0,9398709.0
2019-08-29,2095,2200,2070,2140,73017,20113.0,9398709.0
2019-08-30,2035,2285,2035,2270,88113,21335.0,9398709.0
2019-09-02,2270,2330,2175,2210,45058,20771.0,9398709.0
2019-09-03,2215,2285,2090,2230,125678,20959.0,9398709.0
2019-09-04,2430,2430,2155,2195,68543,20630.0,9398709.0
2019-09-05,2180,2280,2125,2205,43295,20724.0,9398709.0
2019-09-06,2120,2235,2120,2195,39520,20630.0,9398709.0
2019-09-09,2195,2230,2115,2170,102152,20395.0,9398709.0
2019-09-10,2300,2300,2140,2195,43572,20630.0,9398709.0
2019-09-11,2185,2505,2165,2465,349888,23893.0,9692826.0
2019-09-16,2425,2590,2385,2480,148105,24038.0,9692826.0
2019-09-17,2555,2555,2170,2355,187879,22827.0,9692826.0
2019-09-18,2350,2375,2190,2290,53178,22197.0,9692826.0
2019-09-19,2245,2340,2230,2290,41189,22197.0,9692826.0
2019-09-20,2225,2390,2160,2160,94131,21209.0,9818876.0
2019-09-23,2270,2270,2150,2160,45491,21209.0,9818876.0
2019-09-24,2225,2225,2075,2105,45922,20669.0,9818876.0
2019-09-25,2075,2255,2075,2115,77896,20767.0,9818876.0
2019-09-26,2175,2235,2075,2190,59886,21503.0,9818876.0
2019-09-27,2245,2400,2085,2315,115596,22731.0,9818876.0
2019-09-30,2225,2320,2145,2290,26504,22485.0,9818876.0
2019-10-01,2420,2420,2150,2205,84345,21651.0,9818876.0
