코미팜(041960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-08-21,32691,33039,31778,31779,122580,1999284.0,54699972.0
2017-08-22,31996,32344,31604,32084,108198,2018429.0,54699972.0
2017-08-23,32344,32344,31734,31822,69056,2002019.0,54699972.0
2017-08-24,32039,32386,31778,32170,84310,2023899.0,54699972.0
2017-08-25,32386,33256,32039,33257,116841,2092274.0,54699972.0
2017-08-28,33474,33517,32952,33040,122288,2078599.0,54699972.0
2017-08-29,32865,32996,32430,32518,83950,2045779.0,54699972.0
2017-08-30,32648,32865,31952,32300,148112,2032104.0,54699972.0
2017-08-31,32386,32648,31822,32040,89388,2015694.0,54699972.0
2017-09-01,32039,32474,31822,31996,104753,2012959.0,54699972.0
2017-09-04,30474,32039,30474,31388,197050,1974669.0,54699972.0
2017-09-05,31126,31734,31126,31648,153226,1991079.0,54699972.0
2017-09-06,31648,31822,31126,31388,127502,1974669.0,54699972.0
2017-09-07,31517,31691,30778,30823,154035,1939114.0,54699972.0
2017-09-08,30865,30995,30431,30561,152258,1922704.0,54699972.0
2017-09-11,30648,32865,30474,32866,186265,2069601.0,54751361.0
2017-09-12,32518,33082,31691,31779,207056,2001162.0,54751361.0
2017-09-13,31734,32344,30909,31127,173462,1960099.0,54751361.0
2017-09-14,31474,32082,31083,31301,160315,1971049.0,54751361.0
2017-09-15,31300,31474,30822,31475,153876,1981999.0,54751361.0
2017-09-18,31343,31474,30952,30997,131459,1951886.0,54751361.0
2017-09-19,30995,31517,30865,30997,112852,1951886.0,54751361.0
2017-09-20,30909,31996,30865,30866,179291,1943673.0,54751361.0
2017-09-21,30691,31039,29735,29735,268380,1872497.0,54751361.0
2017-09-22,29821,30691,29300,29345,205346,1847858.0,54751361.0
2017-09-25,29213,29821,28430,28432,225667,1790370.0,54751361.0
2017-09-26,28518,30387,28518,29953,173998,1886184.0,54751361.0
2017-09-27,30257,30257,29213,29214,118011,1839646.0,54751361.0
2017-09-28,29213,29995,29170,29823,80935,1877972.0,54751361.0
2017-09-29,29909,30300,29387,30301,108263,1908085.0,54751361.0
2017-10-10,30561,31039,30169,30301,162870,1908085.0,54751361.0
2017-10-11,30039,30909,30039,30779,103156,1938198.0,54751361.0
2017-10-12,30952,31387,30474,30909,134163,1946411.0,54751361.0
2017-10-13,30778,31126,30300,30431,151722,1916298.0,54751361.0
2017-10-16,30343,31213,30257,30605,83436,1927248.0,54751361.0
2017-10-17,30735,31996,30387,31996,181646,2014850.0,54751361.0
2017-10-18,32170,33213,31604,31996,274266,2014850.0,54751361.0
2017-10-19,31996,32300,31343,32084,122968,2020325.0,54751361.0
2017-10-20,32126,32604,31865,32126,114585,2023063.0,54751361.0
2017-10-23,32344,33126,31734,31996,172893,2014850.0,54751361.0
2017-10-24,31996,32908,31822,32910,260585,2072339.0,54751361.0
2017-10-25,33300,35604,32865,35213,770671,2217430.0,54751361.0
2017-10-26,35560,36821,35039,35387,511103,2228380.0,54751361.0
2017-10-27,35647,36560,34865,35909,327220,2261231.0,54751361.0
2017-10-30,36473,36690,33604,34996,423804,2203742.0,54751361.0
2017-10-31,34125,35256,33647,34865,263543,2195530.0,54751361.0
2017-11-01,34909,35256,34082,34257,184465,2157204.0,54751361.0
2017-11-02,34561,34561,32908,33300,288649,2096977.0,54751361.0
2017-11-03,33517,34299,32952,33388,213426,2108430.0,54907026.0
2017-11-06,33647,34951,33213,34431,217899,2174318.0,54907026.0
2017-11-07,34865,34865,33734,34823,215788,2199026.0,54907026.0
2017-11-08,34647,34777,33821,34387,145676,2171573.0,54907026.0
2017-11-09,34691,35125,33995,33996,179147,2146865.0,54907026.0
2017-11-10,34169,34735,32908,33127,236323,2093916.0,54958416.0
2017-11-13,33517,34256,33343,34127,231297,2157118.0,54958416.0
2017-11-14,34169,35952,33560,35952,759113,2272531.0,54958416.0
2017-11-15,36343,37516,35213,36518,1163994,2308253.0,54958416.0
2017-11-16,36864,37386,35213,36344,499110,2297262.0,54958416.0
2017-11-17,35995,36299,33995,33996,574194,2148874.0,54958416.0
2017-11-20,33647,35125,33604,34257,386123,2165362.0,54958416.0
2017-11-21,34777,34909,34039,34083,457783,2154370.0,54958416.0
2017-11-22,34517,34647,32908,34257,517612,2165362.0,54958416.0
2017-11-23,34256,41560,33908,39126,2176827,2473129.0,54958416.0
2017-11-24,39517,40560,38212,38387,786999,2426414.0,54958416.0
2017-11-27,38647,39691,37604,38343,434764,2423666.0,54958416.0
2017-11-28,38517,38777,34603,34779,759891,2198722.0,54968051.0
2017-11-29,34735,35560,33300,35039,575223,2215212.0,54968051.0
2017-11-30,35213,35256,33560,33735,382940,2132760.0,54968051.0
2017-12-01,34082,36082,33604,35735,440574,2259187.0,54968051.0
2017-12-04,35865,35952,34256,34475,283811,2179483.0,54968051.0
2017-12-05,37560,39429,34473,34605,1199484,2187728.0,54968051.0
2017-12-06,35213,35430,34213,34517,358317,2186695.0,55080467.0
2017-12-07,34517,34691,32604,32648,522681,2068272.0,55080467.0
2017-12-08,32344,33474,31474,31822,407984,2015945.0,55080467.0
2017-12-11,32256,33474,31822,33344,264966,2112336.0,55080467.0
2017-12-12,33343,33343,32082,32518,245551,2060009.0,55080467.0
2017-12-13,32822,33517,32344,32344,233244,2048993.0,55080467.0
2017-12-14,32604,32691,31474,31648,447410,2004929.0,55080467.0
2017-12-15,31865,32170,31213,31736,228115,2010437.0,55080467.0
2017-12-18,32039,32039,30691,30692,260839,1944340.0,55080467.0
2017-12-19,30909,31561,29779,31475,366549,1993913.0,55080467.0
2017-12-20,31300,31474,29995,29997,273049,1900276.0,55080467.0
2017-12-21,29995,30561,29561,29605,334649,1875490.0,55080467.0
2017-12-22,29605,31300,29561,31301,499122,1982897.0,55080467.0
2017-12-26,31343,32474,30865,31214,685886,1977389.0,55080467.0
2017-12-27,32691,32865,31952,32562,451821,2062763.0,55080467.0
2017-12-28,32256,33691,32256,33257,263068,2106828.0,55080467.0
2018-01-02,33734,34169,33300,33953,262457,2150892.0,55080467.0
2018-01-03,33691,33995,33039,33040,342920,2093058.0,55080467.0
2018-01-04,33039,33082,31430,31605,407313,2002175.0,55080467.0
2018-01-05,31604,32386,31604,32170,250157,2037977.0,55080467.0
2018-01-08,32126,32126,31300,31822,353113,2015945.0,55080467.0
2018-01-09,31561,31734,31126,31257,326510,1980143.0,55080467.0
2018-01-10,31430,33474,31169,32910,395762,2084796.0,55080467.0
2018-01-11,32604,33734,32560,33388,346949,2115090.0,55080467.0
2018-01-12,33647,33647,32648,33344,426278,2112336.0,55080467.0
2018-01-15,33256,35299,32734,34691,745352,2198480.0,55099737.0
2018-01-16,35473,35908,33995,34909,619424,2212254.0,55099737.0
2018-01-17,34908,35734,34343,35474,446950,2248069.0,55099737.0
2018-01-18,35430,36343,34169,34735,459277,2201234.0,55099737.0
2018-01-19,34777,35560,34169,34605,335848,2192970.0,55099737.0
2018-01-22,34865,35213,33734,35170,308109,2228784.0,55099737.0
2018-01-23,34865,35734,34865,35387,285625,2242559.0,55099737.0
2018-01-24,35647,36430,35299,35605,515373,2256334.0,55099737.0
2018-01-25,35299,36256,35082,36083,329400,2286639.0,55099737.0
2018-01-26,36343,37342,35821,36083,484247,2286639.0,55099737.0
2018-01-29,35778,36082,34821,34909,333812,2215646.0,55184206.0
2018-01-30,34691,35343,34213,34387,344731,2182535.0,55184206.0
2018-01-31,34603,35517,34343,34823,275457,2210127.0,55184206.0
2018-02-01,34821,35778,34387,35518,345699,2254275.0,55184206.0
2018-02-02,35734,35734,34213,34605,323449,2196331.0,55184206.0
2018-02-05,33734,34082,32996,33040,281714,2097000.0,55184206.0
2018-02-06,31561,34213,31561,34213,466327,2171499.0,55184206.0
2018-02-07,34213,36212,33778,33779,980462,2143906.0,55184206.0
2018-02-08,34213,35778,34082,34865,677690,2212887.0,55184206.0
2018-02-09,33908,34473,33560,33909,386394,2152419.0,55190239.0
2018-02-12,34387,34691,34039,34083,172063,2163457.0,55190239.0
2018-02-13,34430,34561,33387,33388,187630,2119305.0,55190239.0
2018-02-14,33213,34125,33169,34127,163923,2166217.0,55190239.0
2018-02-19,33952,35125,33474,35127,234805,2229686.0,55190239.0
2018-02-20,35125,35952,34343,34561,258827,2193812.0,55190239.0
2018-02-21,34821,35473,34430,35387,200786,2246243.0,55190239.0
2018-02-22,35125,35473,34691,34865,170284,2213129.0,55190239.0
2018-02-23,35213,35778,34735,35474,164630,2251762.0,55190239.0
2018-02-26,35734,36082,35039,35301,227140,2240724.0,55190239.0
2018-02-27,35647,35865,34473,34605,198923,2196572.0,55190239.0
2018-02-28,34387,34691,33865,33909,191103,2152419.0,55190239.0
2018-03-02,33604,34256,33430,34257,179514,2174495.0,55190239.0
2018-03-05,34256,34387,33560,33953,125901,2155179.0,55190239.0
2018-03-06,34213,34951,34039,34953,155220,2218648.0,55190239.0
2018-03-07,34735,35430,34517,34517,184994,2191052.0,55190239.0
2018-03-08,34821,35213,34603,34909,168003,2216494.0,55205323.0
2018-03-09,35125,35473,34821,35083,148571,2227535.0,55205323.0
2018-03-12,35473,35778,35213,35561,231624,2257898.0,55205323.0
2018-03-13,35604,35604,34909,35127,173328,2230295.0,55205323.0
2018-03-14,34777,35734,34691,35605,285372,2260658.0,55205323.0
2018-03-15,36038,37212,35343,35648,716481,2263418.0,55205323.0
2018-03-16,35387,35691,35169,35344,194124,2244096.0,55205323.0
2018-03-19,35039,35387,34343,34344,244355,2180610.0,55205323.0
2018-03-20,34039,35213,33908,35213,271196,2235816.0,55205323.0
2018-03-21,35082,35430,34691,34909,180468,2216494.0,55205323.0
2018-03-22,34909,36082,34777,34953,307504,2219254.0,55205323.0
2018-03-23,34169,35169,33039,33040,459676,2097802.0,55205323.0
2018-03-26,33169,34777,32170,34517,424091,2191651.0,55205323.0
2018-03-27,34343,34735,34039,34301,141045,2177850.0,55205323.0
2018-03-28,33908,34082,33256,33518,235072,2128165.0,55205323.0
2018-03-29,33908,34343,33430,34344,164508,2180610.0,55205323.0
2018-03-30,34343,34387,33734,33909,115211,2153008.0,55205323.0
2018-04-02,33952,34125,33387,33388,138012,2120695.0,55226440.0
2018-04-03,32778,33778,32778,33735,145041,2142903.0,55229456.0
2018-04-04,33604,34213,33387,33648,192430,2137380.0,55229456.0
2018-04-05,33995,34213,33387,33474,151152,2126334.0,55229456.0
2018-04-06,33517,34039,33387,33996,160536,2159472.0,55229456.0
2018-04-09,33865,34343,33865,34257,174973,2176041.0,55229456.0
2018-04-10,34256,35908,33952,35083,491723,2228509.0,55229456.0
2018-04-11,35473,35821,34909,35039,259870,2225747.0,55229456.0
2018-04-12,35039,35256,33821,33866,336221,2151187.0,55229456.0
2018-04-13,33560,34256,33213,33605,277898,2134618.0,55229456.0
2018-04-16,33604,33908,33343,33561,177024,2131857.0,55229456.0
2018-04-17,33604,35821,33343,33953,532097,2156710.0,55229456.0
2018-04-18,34082,34951,33473,33561,276533,2131857.0,55229456.0
2018-04-19,33300,33560,32430,32736,398964,2079389.0,55229456.0
2018-04-20,32734,33082,32691,32953,113564,2093196.0,55229456.0
2018-04-23,32996,33039,32170,32300,229946,2051774.0,55229456.0
2018-04-24,32300,32648,31865,31866,159300,2024893.0,55249456.0
2018-04-25,32170,32170,31300,31518,172507,2002793.0,55249456.0
2018-04-26,31865,34343,31822,34127,483281,2168541.0,55249456.0
2018-04-27,34691,35299,33691,33909,513908,2154729.0,55249456.0
2018-04-30,33647,34517,33256,33909,249005,2156332.0,55290573.0
2018-05-02,33039,33560,32734,32736,260614,2081690.0,55290573.0
2018-05-03,32734,32778,31952,31996,185790,2034693.0,55290573.0
2018-05-04,31908,32344,31343,31344,224494,1993225.0,55290573.0
2018-05-08,31430,32344,29561,29735,303855,1890938.0,55290573.0
2018-05-09,29170,31474,29170,31475,313689,2001519.0,55290573.0
2018-05-10,31648,31648,30431,30735,144352,1954522.0,55290573.0
2018-05-11,30778,31734,30561,31127,154376,1979403.0,55290573.0
2018-05-14,31126,31169,29779,29909,198166,1901996.0,55290573.0
2018-05-15,29995,30865,29735,29953,147870,1904760.0,55290573.0
2018-05-16,29605,29995,29170,29388,171225,1868821.0,55290573.0
2018-05-17,29126,29300,27126,28344,519699,1802473.0,55290573.0
2018-05-18,28518,28952,27430,28562,222326,1816295.0,55290573.0
2018-05-21,28561,28561,27692,27692,202616,1761005.0,55290573.0
2018-05-23,27474,28344,26518,26519,249738,1686362.0,55290573.0
2018-05-24,26344,27648,26301,27518,246444,1749947.0,55290573.0
2018-05-25,27300,27822,26605,27475,147743,1747182.0,55290573.0
2018-05-28,27083,27344,26518,26780,179634,1702950.0,55290573.0
2018-05-29,26735,26866,25649,25649,460726,1631072.0,55290573.0
2018-05-30,25735,25909,24301,24867,520642,1581310.0,55290573.0
2018-05-31,24866,25561,24866,25563,247298,1625543.0,55290573.0
2018-06-01,25691,26952,25518,26432,279767,1680833.0,55290573.0
2018-06-04,26431,26605,25257,25475,208118,1620014.0,55290573.0
2018-06-05,25605,26692,25605,26127,144334,1661482.0,55290573.0
2018-06-07,26518,26692,25822,26693,111747,1697421.0,55290573.0
2018-06-08,26518,27083,26127,26693,126663,1697421.0,55290573.0
2018-06-11,26692,27344,26344,27128,122350,1725066.0,55290573.0
2018-06-12,27040,27430,26518,26780,140616,1702950.0,55290573.0
2018-06-14,26779,26779,24996,25431,318131,1617249.0,55290573.0
2018-06-15,25431,25691,24823,25041,150902,1592369.0,55290573.0
2018-06-18,24561,24953,22258,22302,624709,1418203.0,55290573.0
2018-06-19,21866,24040,21866,22128,653655,1407145.0,55290573.0
2018-06-20,22170,23692,22127,23693,275832,1506668.0,55290573.0
2018-06-21,23518,24518,22910,24084,224628,1531549.0,55290573.0
2018-06-22,24475,24735,22866,24649,164231,1567488.0,55290573.0
2018-06-25,24475,25779,24388,25475,190135,1620014.0,55290573.0
2018-06-26,24953,26344,24909,25997,243807,1653188.0,55290573.0
2018-06-27,25909,26170,24431,24432,279378,1553665.0,55290573.0
2018-06-28,23996,24996,23736,24345,171637,1548136.0,55290573.0
2018-06-29,24518,24605,23388,23736,170169,1509433.0,55290573.0
2018-07-02,23474,24344,21997,21998,241942,1398851.0,55290573.0
2018-07-03,22344,23432,22214,22867,265865,1454142.0,55290573.0
2018-07-04,22910,23996,22910,23954,158917,1523255.0,55290573.0
2018-07-05,23953,23996,23040,23432,131874,1490081.0,55290573.0
2018-07-06,23822,24214,23040,24084,164580,1531549.0,55290573.0
2018-07-09,24040,24735,23822,24084,110477,1531549.0,55290573.0
2018-07-10,24388,24431,23648,23650,135591,1503904.0,55290573.0
2018-07-11,23518,23562,22562,22650,185669,1440319.0,55290573.0
2018-07-12,22648,22996,22648,22954,97255,1459671.0,55290573.0
2018-07-13,22910,23822,22779,23780,111972,1512197.0,55290573.0
2018-07-16,23822,24083,23474,23476,69482,1492845.0,55290573.0
2018-07-17,23388,23736,23214,23214,106668,1476258.0,55290573.0
2018-07-18,23300,23779,22736,22736,119968,1445848.0,55290573.0
2018-07-19,23170,23170,21823,22171,286096,1409910.0,55290573.0
2018-07-20,22344,22518,20519,21302,486270,1354619.0,55290573.0
2018-07-23,21301,23126,21171,21563,384284,1371206.0,55290573.0
2018-07-24,21910,22692,21866,22215,178098,1412674.0,55290573.0
2018-07-25,22388,22779,20735,21041,300708,1338032.0,55290573.0
2018-07-26,21388,21997,20779,21998,186870,1398851.0,55290573.0
2018-07-27,21997,21997,21431,21650,103900,1376735.0,55290573.0
2018-07-30,21301,21475,20214,20433,435426,1299328.0,55290573.0
2018-07-31,20214,20909,20127,20563,243774,1307622.0,55290573.0
2018-08-01,20693,21257,20562,21128,223874,1343561.0,55290573.0
2018-08-02,21083,21127,20431,20781,131984,1321445.0,55290573.0
2018-08-03,21823,23040,21301,21650,377259,1376735.0,55290573.0
2018-08-06,21475,21997,21475,21737,170722,1382264.0,55290573.0
2018-08-07,21649,22170,21257,22128,141416,1407145.0,55290573.0
2018-08-08,21866,22953,21866,22389,193507,1423732.0,55290573.0
2018-08-09,22431,22692,22258,22258,123434,1415439.0,55290573.0
2018-08-10,22258,22344,21562,21867,97683,1390558.0,55290573.0
2018-08-13,21779,21779,20431,20433,201868,1299328.0,55290573.0
2018-08-14,20519,20953,20171,20171,174572,1282741.0,55290573.0
2018-08-16,19779,19779,17127,17172,1353015,1091989.0,55290573.0
2018-08-17,16780,17866,16780,17650,1056805,1122399.0,55290573.0
2018-08-20,17910,18128,17301,17346,379682,1103047.0,55290573.0
2018-08-21,17432,18954,17432,18737,489719,1191512.0,55290573.0
2018-08-22,18866,19823,18736,19346,363426,1230215.0,55290573.0
2018-08-23,19475,20388,19475,20345,309703,1293799.0,55290573.0
2018-08-24,20693,21779,19953,21519,423812,1368442.0,55290573.0
2018-08-27,21736,22084,21041,21215,240665,1349090.0,55290573.0
2018-08-28,21519,21866,21171,21171,191381,1346325.0,55290573.0
2018-08-29,21171,21388,20779,20911,165658,1329738.0,55290573.0
2018-08-30,21171,21953,21127,21563,214840,1371206.0,55290573.0
2018-08-31,21301,22518,21214,22302,276282,1418203.0,55290573.0
2018-09-03,22301,22605,22127,22432,147423,1426497.0,55290573.0
2018-09-04,22518,23388,22127,23214,239134,1476258.0,55290573.0
2018-09-05,23170,23300,22258,22302,221003,1418203.0,55290573.0
2018-09-06,22344,22953,22127,22476,171468,1429261.0,55290573.0
2018-09-07,22431,22779,21997,22345,135492,1420968.0,55290573.0
2018-09-10,22170,23648,22170,22867,236792,1454142.0,55290573.0
2018-09-11,23214,23214,22648,22867,93981,1454142.0,55290573.0
2018-09-12,23040,23432,22779,23172,149496,1473494.0,55290573.0
2018-09-13,23344,23562,22866,23562,226093,1498375.0,55290573.0
2018-09-14,23692,23736,23040,23128,188994,1470729.0,55290573.0
2018-09-17,23126,23214,22258,22432,161549,1426497.0,55290573.0
2018-09-18,22170,23344,22084,23346,162862,1484552.0,55290573.0
2018-09-19,23474,23605,22866,22954,105211,1459671.0,55290573.0
2018-09-20,22779,23736,22779,22954,215892,1459671.0,55290573.0
2018-09-21,23040,23300,22822,23214,105513,1476258.0,55290573.0
2018-09-27,23170,23562,22822,23346,112878,1484552.0,55290573.0
2018-09-28,23126,23344,22388,22650,139513,1440319.0,55290573.0
2018-10-01,22648,22822,21083,21259,276517,1351855.0,55290573.0
2018-10-02,21171,21866,20519,21259,211945,1351855.0,55290573.0
2018-10-04,21257,21649,20909,21171,101547,1347001.0,55318328.0
2018-10-05,20735,21736,20735,21302,156605,1355299.0,55318328.0
2018-10-08,21475,22344,21214,21519,116240,1369129.0,55318328.0
2018-10-10,21475,21649,20867,21215,135554,1349767.0,55318328.0
2018-10-11,20693,21214,19432,19867,405857,1264024.0,55318328.0
2018-10-12,19823,20867,19736,20867,133294,1327640.0,55318328.0
2018-10-15,20779,20909,20127,20171,132904,1283385.0,55318328.0
2018-10-16,20214,20997,19823,20955,102234,1333172.0,55318328.0
2018-10-17,21171,21388,20562,20781,97195,1322108.0,55318328.0
2018-10-18,20779,20997,19997,19998,115561,1272322.0,55318328.0
2018-10-19,19866,22475,19779,22302,260565,1418915.0,55318328.0
2018-10-22,22562,23084,22127,22910,251686,1457638.0,55318328.0
2018-10-23,22388,22910,21736,22128,164556,1407851.0,55318328.0
2018-10-24,22562,22692,21910,22302,220477,1418915.0,55318328.0
2018-10-25,21605,22258,21519,21824,229625,1388490.0,55318328.0
2018-10-26,22084,22170,20127,20737,259185,1319342.0,55318328.0
2018-10-29,20693,21214,18692,18780,408296,1194876.0,55318328.0
2018-10-30,18780,19171,18040,18476,340090,1175514.0,55318328.0
2018-10-31,18823,18866,18040,18520,208922,1178280.0,55318328.0
2018-11-01,18606,18780,17432,17824,253092,1134026.0,55318328.0
2018-11-02,17910,19519,17519,19520,319281,1241896.0,55318328.0
2018-11-05,19214,20345,18997,20259,272102,1288917.0,55318328.0
2018-11-06,20171,20779,19823,20781,149040,1322108.0,55318328.0
2018-11-07,22084,22258,20693,20867,311609,1327640.0,55318328.0
2018-11-08,21171,21431,20693,20737,168177,1319342.0,55318328.0
2018-11-09,20909,21127,19866,20128,165532,1280619.0,55318328.0
2018-11-12,19997,19997,18997,18998,160949,1208705.0,55318328.0
2018-11-13,18518,19432,18302,19259,173892,1225301.0,55318328.0
2018-11-14,19214,19606,18606,18954,194656,1205940.0,55318328.0
2018-11-15,18910,19475,18388,19476,159942,1239131.0,55318328.0
2018-11-16,19432,20040,19214,19824,233139,1261258.0,55318328.0
2018-11-19,19519,19953,19519,19867,109631,1264024.0,55318328.0
2018-11-20,19475,19910,19345,19432,136574,1236365.0,55318328.0
2018-11-21,19171,19736,18780,19737,136149,1255726.0,55318328.0
2018-11-22,19823,19866,19432,19650,116542,1250194.0,55318328.0
