동신건설(025950),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-01-05,6750,6800,6570,6580,18731,55272.0,8400000.0
2011-01-06,6600,6650,6550,6590,12091,55356.0,8400000.0
2011-01-07,6500,6640,6490,6540,10135,54936.0,8400000.0
2011-01-10,6460,6540,6420,6470,11161,54348.0,8400000.0
2011-01-11,6470,6580,6400,6450,7899,54180.0,8400000.0
2011-01-12,6450,6630,6410,6600,23572,55440.0,8400000.0
2011-01-13,6680,6680,6420,6420,18085,53928.0,8400000.0
2011-01-14,6480,6480,6310,6370,13050,53508.0,8400000.0
2011-01-17,6310,6500,6310,6400,12439,53760.0,8400000.0
2011-01-18,6350,6460,6300,6440,11383,54096.0,8400000.0
2011-01-19,6470,6540,6360,6360,14176,53424.0,8400000.0
2011-01-20,6400,6400,6180,6200,21623,52080.0,8400000.0
2011-01-21,6200,6220,5930,5930,23065,49812.0,8400000.0
2011-01-24,5900,6080,5800,5900,20544,49560.0,8400000.0
2011-01-25,5860,6050,5780,5850,8773,49140.0,8400000.0
2011-01-26,5830,5910,5730,5740,10770,48216.0,8400000.0
2011-01-27,5740,5840,5600,5800,23583,48720.0,8400000.0
2011-01-28,5800,6000,5750,5820,17668,48888.0,8400000.0
2011-01-31,6000,6000,5650,5750,4471,48300.0,8400000.0
2011-02-01,5930,5930,5710,5870,4055,49308.0,8400000.0
2011-02-07,5900,5900,5720,5810,4856,48804.0,8400000.0
2011-02-08,5790,5810,5650,5670,17545,47628.0,8400000.0
2011-02-09,5750,5750,5550,5650,14294,47460.0,8400000.0
2011-02-10,5580,5650,5470,5530,5154,46452.0,8400000.0
2011-02-11,5540,5580,5460,5460,23877,45864.0,8400000.0
2011-02-14,5500,5570,5430,5500,16929,46200.0,8400000.0
2011-02-15,5460,5480,5210,5310,7041,44604.0,8400000.0
2011-02-16,5310,5430,5240,5390,6096,45276.0,8400000.0
2011-02-17,5420,5690,5200,5200,21780,43680.0,8400000.0
2011-02-18,5220,5500,5190,5500,7403,46200.0,8400000.0
2011-02-21,5420,5730,5420,5680,6825,47712.0,8400000.0
2011-02-22,5670,5670,5340,5340,6502,44856.0,8400000.0
2011-02-23,5260,5350,5200,5200,10970,43680.0,8400000.0
2011-02-24,5160,5340,5160,5170,4019,43428.0,8400000.0
2011-02-25,5170,5360,5050,5050,12846,42420.0,8400000.0
2011-02-28,5090,5280,5000,5040,10241,42336.0,8400000.0
2011-03-02,5100,5100,4970,5040,9460,42336.0,8400000.0
2011-03-03,5040,5200,5020,5200,10658,43680.0,8400000.0
2011-03-04,5190,5310,5150,5310,10895,44604.0,8400000.0
2011-03-07,5340,5360,5230,5360,6702,45024.0,8400000.0
2011-03-08,5360,5440,5250,5440,9140,45696.0,8400000.0
2011-03-09,5440,5470,5370,5390,1842,45276.0,8400000.0
2011-03-10,5440,5440,5270,5310,4026,44604.0,8400000.0
2011-03-11,5260,5330,5230,5300,3785,44520.0,8400000.0
2011-03-14,5480,5500,5220,5300,10261,44520.0,8400000.0
2011-03-15,5120,5240,4920,5010,14026,42084.0,8400000.0
2011-03-16,5010,5070,4900,4950,8582,41580.0,8400000.0
2011-03-17,4820,5030,4670,4745,13858,39858.0,8400000.0
2011-03-18,4740,4895,4730,4895,4222,41118.0,8400000.0
2011-03-21,4765,5100,4765,5030,4486,42252.0,8400000.0
2011-03-22,5100,5100,4955,5030,4464,42252.0,8400000.0
2011-03-23,5070,5070,4900,5040,2496,42336.0,8400000.0
2011-03-24,4985,5100,4985,5100,8008,42840.0,8400000.0
2011-03-25,5100,5130,5010,5070,5042,42588.0,8400000.0
2011-03-28,5100,5100,5020,5020,4907,42168.0,8400000.0
2011-03-29,5070,5090,4910,4910,5950,41244.0,8400000.0
2011-03-30,5080,5080,4915,4990,3269,41916.0,8400000.0
2011-03-31,5050,5730,4980,5730,106248,48132.0,8400000.0
2011-04-01,6300,6580,5510,5730,209464,48132.0,8400000.0
2011-04-04,5650,5930,5010,5610,79650,47124.0,8400000.0
2011-04-05,5600,5870,5450,5610,58180,47124.0,8400000.0
2011-04-06,5510,5590,5370,5370,34510,45108.0,8400000.0
2011-04-07,5360,5430,5260,5280,14419,44352.0,8400000.0
2011-04-08,5330,5640,5280,5390,22594,45276.0,8400000.0
2011-04-11,5570,5570,5370,5530,14746,46452.0,8400000.0
2011-04-12,5600,5740,5450,5450,31546,45780.0,8400000.0
2011-04-13,6200,6260,6050,6260,60571,52584.0,8400000.0
2011-04-14,7190,7190,7000,7190,97108,60396.0,8400000.0
2011-04-15,7500,7800,6360,6720,421255,56448.0,8400000.0
2011-04-18,7720,7720,7250,7720,190125,64848.0,8400000.0
2011-04-19,8400,8870,8300,8870,158971,74508.0,8400000.0
2011-04-20,9910,10150,8760,9660,1482838,81144.0,8400000.0
2011-04-21,9590,9600,8220,8220,589018,69048.0,8400000.0
2011-04-22,8100,9200,7750,8060,909766,67704.0,8400000.0
2011-04-25,8240,8650,7760,8380,352999,70392.0,8400000.0
2011-04-26,8120,8370,7130,7340,227094,61656.0,8400000.0
2011-04-27,7580,7630,6960,7100,146138,59640.0,8400000.0
2011-04-28,7010,7010,6130,6130,147387,51492.0,8400000.0
2011-04-29,6130,7040,6130,6350,387429,53340.0,8400000.0
2011-05-02,6500,7300,6360,7300,140154,61320.0,8400000.0
2011-05-03,7250,7800,7010,7250,260356,60900.0,8400000.0
2011-05-04,7250,7400,7020,7320,77385,61488.0,8400000.0
2011-05-06,7330,7440,7110,7200,67889,60480.0,8400000.0
2011-05-09,7200,7440,6800,6800,53151,57120.0,8400000.0
2011-05-11,6800,7600,6700,7200,121581,60480.0,8400000.0
2011-05-12,7030,7370,6930,6970,57886,58548.0,8400000.0
2011-05-13,6980,7210,6800,6920,16309,58128.0,8400000.0
2011-05-16,6750,6970,6630,6800,21724,57120.0,8400000.0
2011-05-17,6800,7130,6700,6750,29825,56700.0,8400000.0
2011-05-18,6750,6850,6400,6400,25056,53760.0,8400000.0
2011-05-19,6400,6600,6020,6280,24428,52752.0,8400000.0
2011-05-20,6060,6270,6010,6020,14803,50568.0,8400000.0
2011-05-23,6000,6140,5880,6040,20621,50736.0,8400000.0
2011-05-24,5940,6090,5900,5950,7081,49980.0,8400000.0
2011-05-25,6100,6720,6020,6450,59623,54180.0,8400000.0
2011-05-26,6590,6590,6060,6210,26218,52164.0,8400000.0
2011-05-27,6270,6270,6000,6050,17839,50820.0,8400000.0
2011-05-30,6190,6190,5500,6120,26029,51408.0,8400000.0
2011-05-31,6190,6470,6100,6240,20911,52416.0,8400000.0
2011-06-01,6500,6500,6250,6340,9056,53256.0,8400000.0
2011-06-02,6250,6250,6060,6170,7558,51828.0,8400000.0
2011-06-03,6300,6800,6250,6280,42815,52752.0,8400000.0
2011-06-07,6270,6270,6100,6220,13045,52248.0,8400000.0
2011-06-08,6220,6590,6180,6210,13648,52164.0,8400000.0
2011-06-09,6210,6400,5920,6110,9016,51324.0,8400000.0
2011-06-10,6290,6290,6080,6140,3235,51576.0,8400000.0
2011-06-13,6100,6200,5960,5970,11685,50148.0,8400000.0
2011-06-14,5840,6160,5840,5980,22388,50232.0,8400000.0
2011-06-15,6150,6150,5770,5900,57274,49560.0,8400000.0
2011-06-16,5950,5950,5590,5590,36631,46956.0,8400000.0
2011-06-17,5730,5730,4905,5290,25294,44436.0,8400000.0
2011-06-20,5150,5330,5010,5130,20915,43092.0,8400000.0
2011-06-21,5020,5070,4980,5050,55275,42420.0,8400000.0
2011-06-22,5140,5450,4980,5210,65939,43764.0,8400000.0
2011-06-23,5250,5340,5150,5300,41302,44520.0,8400000.0
2011-06-24,5300,5430,5200,5260,43218,44184.0,8400000.0
2011-06-27,5340,5340,5170,5290,23351,44436.0,8400000.0
2011-06-28,5290,5450,5250,5340,15738,44856.0,8400000.0
2011-06-29,5290,5700,5290,5430,53371,45612.0,8400000.0
2011-06-30,5430,5520,5350,5500,22084,46200.0,8400000.0
2011-07-01,5600,6300,5440,5750,34738,48300.0,8400000.0
2011-07-04,5790,6130,5780,5900,27069,49560.0,8400000.0
2011-07-05,6010,6230,5750,5750,29125,48300.0,8400000.0
2011-07-06,5680,5780,5520,5560,14621,46704.0,8400000.0
2011-07-07,5680,5680,5530,5600,8138,47040.0,8400000.0
2011-07-08,5620,5660,5550,5650,10402,47460.0,8400000.0
2011-07-11,5570,5740,5570,5600,10103,47040.0,8400000.0
2011-07-12,5520,5730,5400,5540,14107,46536.0,8400000.0
2011-07-13,5590,5850,5520,5660,15389,47544.0,8400000.0
2011-07-14,5660,5750,5520,5700,13247,47880.0,8400000.0
2011-07-15,5710,5840,5600,5710,24906,47964.0,8400000.0
2011-07-18,5710,5720,5560,5670,15404,47628.0,8400000.0
2011-07-19,5700,5750,5550,5600,18959,47040.0,8400000.0
2011-07-20,5610,5750,5600,5740,21464,48216.0,8400000.0
2011-07-21,5780,5780,5600,5600,15923,47040.0,8400000.0
2011-07-22,5650,5690,5570,5650,12252,47460.0,8400000.0
2011-07-25,5630,5650,5200,5430,20642,45612.0,8400000.0
2011-07-26,5450,5550,5400,5430,19536,45612.0,8400000.0
2011-07-27,5410,5500,5410,5450,7680,45780.0,8400000.0
2011-07-28,5370,5490,5260,5320,23479,44688.0,8400000.0
2011-07-29,5350,5410,5310,5310,12328,44604.0,8400000.0
2011-08-01,5330,5460,5320,5400,14476,45360.0,8400000.0
2011-08-02,5360,5470,5320,5400,8805,45360.0,8400000.0
2011-08-03,5400,6210,5270,6210,401455,52164.0,8400000.0
2011-08-04,6450,6450,5740,5740,264137,48216.0,8400000.0
2011-08-05,5060,5260,4915,5030,83815,42252.0,8400000.0
2011-08-08,4800,5030,4505,4525,51841,38010.0,8400000.0
2011-08-09,4150,4350,3900,4230,57046,35532.0,8400000.0
2011-08-10,4800,4800,4460,4740,35113,39816.0,8400000.0
2011-08-11,4350,5000,4350,4910,25161,41244.0,8400000.0
2011-08-12,5630,5630,5110,5200,40946,43680.0,8400000.0
2011-08-16,5400,5450,5210,5270,27926,44268.0,8400000.0
2011-08-17,5160,5400,5160,5300,12052,44520.0,8400000.0
2011-08-18,5310,5490,5110,5180,35961,43512.0,8400000.0
2011-08-19,4995,5080,4665,4800,15956,40320.0,8400000.0
2011-08-22,4625,5000,4625,4800,16866,40320.0,8400000.0
2011-08-23,4850,5150,4850,4960,3088,41664.0,8400000.0
2011-08-24,4965,5350,4850,4900,9081,41160.0,8400000.0
2011-08-25,4950,5050,4805,4895,11408,41118.0,8400000.0
2011-08-26,4985,4985,4750,4855,12441,40782.0,8400000.0
2011-08-29,4990,4995,4865,4910,5256,41244.0,8400000.0
2011-08-30,4990,5150,4970,5020,10121,42168.0,8400000.0
2011-08-31,5140,5140,4990,5020,5604,42168.0,8400000.0
2011-09-01,5000,5300,5000,5090,13575,42756.0,8400000.0
2011-09-02,5050,5160,4940,4995,6148,41958.0,8400000.0
2011-09-05,4990,4990,4695,4715,34341,39606.0,8400000.0
2011-09-06,4715,4715,4570,4635,8630,38934.0,8400000.0
2011-09-07,4720,4790,4550,4560,13977,38304.0,8400000.0
2011-09-08,5240,5240,4850,5240,82766,44016.0,8400000.0
2011-09-09,4880,5000,4675,4720,94106,39648.0,8400000.0
2011-09-14,4740,4740,4495,4650,35448,39060.0,8400000.0
2011-09-15,4660,4780,4400,4490,23333,37716.0,8400000.0
2011-09-16,4640,4640,4500,4540,15527,38136.0,8400000.0
2011-09-19,4580,4620,4460,4465,13349,37506.0,8400000.0
2011-09-20,4465,4495,4400,4460,16151,37464.0,8400000.0
2011-09-21,4405,4550,4405,4495,20167,37758.0,8400000.0
2011-09-22,4400,4970,4310,4540,70253,38136.0,8400000.0
2011-09-23,4350,4420,4200,4200,16414,35280.0,8400000.0
2011-09-26,4100,4300,3900,3900,28724,32760.0,8400000.0
2011-09-27,3800,4055,3800,3980,21014,33432.0,8400000.0
2011-09-28,4035,4095,3940,4020,14262,33768.0,8400000.0
2011-09-29,3865,4140,3865,4095,18345,34398.0,8400000.0
2011-09-30,4100,4190,4060,4130,3690,34692.0,8400000.0
2011-10-04,4120,4120,3835,4010,5318,33684.0,8400000.0
2011-10-05,4270,4270,3745,3745,15665,31458.0,8400000.0
2011-10-06,3900,3965,3875,3920,27654,32928.0,8400000.0
2011-10-07,3950,4130,3950,4010,6403,33684.0,8400000.0
2011-10-10,4100,4150,4010,4035,4135,33894.0,8400000.0
2011-10-11,4100,4190,4010,4020,6629,33768.0,8400000.0
2011-10-12,4110,4110,3960,3970,10082,33348.0,8400000.0
2011-10-13,4035,4100,3970,4030,19883,33852.0,8400000.0
2011-10-14,4010,4085,4005,4070,10942,34188.0,8400000.0
2011-10-17,4075,4165,4075,4120,10305,34608.0,8400000.0
2011-10-18,4015,4150,4015,4090,20306,34356.0,8400000.0
2011-10-19,4070,4150,4005,4135,8067,34734.0,8400000.0
2011-10-20,4240,4245,4070,4090,7226,34356.0,8400000.0
2011-10-21,4090,4200,4090,4110,8755,34524.0,8400000.0
2011-10-24,4200,4250,4125,4190,25903,35196.0,8400000.0
2011-10-25,4150,4350,4150,4170,5643,35028.0,8400000.0
2011-10-26,4100,4195,4050,4135,4484,34734.0,8400000.0
2011-10-27,4135,4170,4100,4120,14435,34608.0,8400000.0
2011-10-28,4130,4200,4100,4120,17273,34608.0,8400000.0
2011-10-31,4100,4200,4070,4130,9431,34692.0,8400000.0
2011-11-01,3930,4140,3930,4140,8722,34776.0,8400000.0
2011-11-02,4150,4400,4150,4190,25256,35196.0,8400000.0
2011-11-03,4210,4250,4185,4230,17295,35532.0,8400000.0
2011-11-04,4300,4300,4190,4250,4551,35700.0,8400000.0
2011-11-07,4210,4300,4200,4225,8041,35490.0,8400000.0
2011-11-08,4225,4245,4125,4165,4704,34986.0,8400000.0
2011-11-09,4165,4200,4100,4145,9631,34818.0,8400000.0
2011-11-10,4050,4120,3995,4085,7656,34314.0,8400000.0
2011-11-11,4100,4120,4015,4090,2099,34356.0,8400000.0
2011-11-14,4120,4185,4035,4120,5227,34608.0,8400000.0
2011-11-15,4040,4085,4020,4025,10499,33810.0,8400000.0
2011-11-16,4050,4180,4010,4095,2625,34398.0,8400000.0
2011-11-17,4090,4090,4015,4070,823,34188.0,8400000.0
2011-11-18,4090,4100,4005,4085,1730,34314.0,8400000.0
2011-11-21,4085,4085,4005,4050,2169,34020.0,8400000.0
2011-11-22,4050,4050,3885,3900,8628,32760.0,8400000.0
2011-11-23,3950,3995,3755,3855,7553,32382.0,8400000.0
2011-11-24,3890,3900,3800,3880,3779,32592.0,8400000.0
2011-11-25,3910,4005,3800,3940,7639,33096.0,8400000.0
2011-11-28,3940,3945,3800,3800,8591,31920.0,8400000.0
2011-11-29,3845,3845,3770,3835,11236,32214.0,8400000.0
2011-11-30,3795,3870,3795,3830,1006,32172.0,8400000.0
2011-12-01,3870,4200,3815,4070,16271,34188.0,8400000.0
2011-12-02,4050,4050,3950,3980,5417,33432.0,8400000.0
2011-12-05,3980,4030,3970,4020,6427,33768.0,8400000.0
2011-12-06,3985,4000,3900,3985,4002,33474.0,8400000.0
2011-12-07,4025,4500,4000,4260,39880,35784.0,8400000.0
2011-12-08,4200,4260,4100,4100,8793,34440.0,8400000.0
2011-12-09,4100,4200,3930,4020,12201,33768.0,8400000.0
2011-12-12,3980,4100,3915,4000,10827,33600.0,8400000.0
2011-12-13,4100,4100,4045,4080,4687,34272.0,8400000.0
2011-12-14,4100,4140,4050,4050,5968,34020.0,8400000.0
2011-12-15,4140,4140,3930,3940,750,33096.0,8400000.0
2011-12-16,4050,4090,3890,3985,3277,33474.0,8400000.0
2011-12-19,4040,4040,3760,3880,12860,32592.0,8400000.0
2011-12-20,3850,3945,3770,3900,7247,32760.0,8400000.0
2011-12-21,4020,4020,3815,3970,5717,33348.0,8400000.0
2011-12-22,4000,4000,3905,3905,2920,32802.0,8400000.0
2011-12-23,3980,3980,3900,3930,3290,33012.0,8400000.0
2011-12-26,4035,4515,4035,4515,98307,37926.0,8400000.0
2011-12-27,4300,4365,4145,4290,32035,36036.0,8400000.0
2011-12-28,4290,4295,4075,4135,4389,34734.0,8400000.0
2011-12-29,4135,4300,4080,4250,8650,35700.0,8400000.0
2012-01-02,4370,4370,4055,4330,5565,36372.0,8400000.0
2012-01-03,4115,4335,4055,4210,23905,35364.0,8400000.0
2012-01-04,4210,4255,4125,4125,12264,34650.0,8400000.0
2012-01-05,4065,4190,4055,4135,5514,34734.0,8400000.0
2012-01-06,4130,4600,4055,4370,21784,36708.0,8400000.0
2012-01-09,4370,4900,4325,4490,88524,37716.0,8400000.0
2012-01-10,4370,4480,4305,4370,15941,36708.0,8400000.0
2012-01-11,4450,4450,4240,4315,6633,36246.0,8400000.0
2012-01-12,4290,4590,4200,4395,23060,36918.0,8400000.0
2012-01-13,4400,4445,4345,4380,6431,36792.0,8400000.0
2012-01-16,4380,4440,4235,4270,5904,35868.0,8400000.0
2012-01-17,4400,4400,4200,4200,5842,35280.0,8400000.0
2012-01-18,4220,4315,4220,4235,7836,35574.0,8400000.0
2012-01-19,4235,4390,4235,4255,12994,35742.0,8400000.0
2012-01-20,4230,4340,4230,4240,8545,35616.0,8400000.0
2012-01-25,4350,4350,4235,4285,4788,35994.0,8400000.0
2012-01-26,4210,4300,4210,4235,11270,35574.0,8400000.0
2012-01-27,4250,4285,4250,4250,4274,35700.0,8400000.0
2012-01-30,4250,4250,4135,4150,3635,34860.0,8400000.0
2012-01-31,4150,4245,4120,4235,679,35574.0,8400000.0
2012-02-01,4230,4230,4150,4190,6428,35196.0,8400000.0
2012-02-02,4190,4260,4180,4210,11578,35364.0,8400000.0
2012-02-03,4400,4400,4200,4250,6038,35700.0,8400000.0
2012-02-06,4250,4315,4195,4230,6795,35532.0,8400000.0
2012-02-07,4165,4300,4165,4195,8117,35238.0,8400000.0
2012-02-08,4195,4230,4110,4155,17477,34902.0,8400000.0
2012-02-09,4160,4235,4145,4210,10711,35364.0,8400000.0
2012-02-10,4300,4695,4300,4400,94044,36960.0,8400000.0
2012-02-13,4570,4830,4505,4645,56441,39018.0,8400000.0
2012-02-14,4520,4600,4450,4540,46173,38136.0,8400000.0
2012-02-15,4600,4635,4400,4410,23224,37044.0,8400000.0
2012-02-16,4490,4550,4395,4430,16161,37212.0,8400000.0
2012-02-17,4430,4515,4340,4355,37727,36582.0,8400000.0
2012-02-20,4355,4420,4280,4410,21301,37044.0,8400000.0
2012-02-21,4410,4445,4380,4400,6082,36960.0,8400000.0
2012-02-22,4335,4440,4315,4425,8120,37170.0,8400000.0
2012-02-23,4510,4750,4465,4505,21975,37842.0,8400000.0
2012-02-24,4450,4585,4450,4465,10053,37506.0,8400000.0
2012-02-27,4415,4500,4415,4420,11093,37128.0,8400000.0
2012-02-28,4420,4885,4355,4520,41972,37968.0,8400000.0
2012-02-29,4520,4740,4520,4710,22384,39564.0,8400000.0
2012-03-02,4770,5410,4710,5410,187854,45444.0,8400000.0
2012-03-05,5390,5410,5080,5250,113879,44100.0,8400000.0
2012-03-06,5300,5500,5080,5360,49272,45024.0,8400000.0
2012-03-07,5170,5370,5100,5270,17538,44268.0,8400000.0
2012-03-08,5150,5340,5080,5110,35990,42924.0,8400000.0
2012-03-09,5220,5220,4930,4975,21572,41790.0,8400000.0
2012-03-12,5340,5450,5020,5250,66450,44100.0,8400000.0
2012-03-13,5150,5290,4995,4995,14812,41958.0,8400000.0
2012-03-14,4995,5070,4960,4980,12904,41832.0,8400000.0
2012-03-15,5040,5040,4715,4795,9732,40278.0,8400000.0
2012-03-16,4800,4895,4720,4780,7334,40152.0,8400000.0
2012-03-19,4775,5200,4770,4930,15404,41412.0,8400000.0
2012-03-20,4915,5280,4915,5280,45167,44352.0,8400000.0
2012-03-21,5300,5350,5200,5300,24479,44520.0,8400000.0
2012-03-22,5180,5450,5170,5300,27220,44520.0,8400000.0
2012-03-23,5150,5480,5150,5480,24440,46032.0,8400000.0
2012-03-26,6160,6260,5480,5480,108073,46032.0,8400000.0
2012-03-27,5480,5500,5060,5190,29955,43596.0,8400000.0
2012-03-28,5190,5190,5000,5010,15620,42084.0,8400000.0
2012-03-29,4995,4995,4800,4950,17075,41580.0,8400000.0
2012-03-30,4850,5250,4805,5040,33504,42336.0,8400000.0
2012-04-02,5040,5100,4925,4990,6214,41916.0,8400000.0
2012-04-03,4920,5020,4885,4885,7182,41034.0,8400000.0
2012-04-04,4985,4985,4785,4785,2157,40194.0,8400000.0
2012-04-05,4785,4800,4715,4785,3068,40194.0,8400000.0
2012-04-06,4770,4770,4640,4640,4972,38976.0,8400000.0
2012-04-09,4690,4790,4570,4610,2072,38724.0,8400000.0
2012-04-10,4690,4690,4525,4620,7949,38808.0,8400000.0
2012-04-12,4660,4660,4505,4590,1894,38556.0,8400000.0
2012-04-13,4700,4700,4550,4700,6665,39480.0,8400000.0
2012-04-16,4650,4740,4535,4625,4817,38850.0,8400000.0
2012-04-17,4700,4900,4640,4735,2670,39774.0,8400000.0
2012-04-18,4745,4760,4650,4760,604,39984.0,8400000.0
2012-04-19,4675,4885,4605,4660,7379,39144.0,8400000.0
2012-04-20,4680,4860,4610,4860,15418,40824.0,8400000.0
2012-04-23,4865,5350,4865,4925,7833,41370.0,8400000.0
2012-04-24,5050,5100,4940,5030,2526,42252.0,8400000.0
2012-04-25,5100,5100,4715,4885,10323,41034.0,8400000.0
2012-04-26,4885,5100,4880,5070,9090,42588.0,8400000.0
2012-04-27,5190,5190,4900,4930,4233,41412.0,8400000.0
2012-04-30,5100,5150,4800,4800,4080,40320.0,8400000.0
2012-05-02,5030,5080,4715,4800,12068,40320.0,8400000.0
2012-05-03,4850,4935,4660,4925,3699,41370.0,8400000.0
2012-05-04,4845,4845,4730,4745,4206,39858.0,8400000.0
2012-05-07,4600,4865,4600,4840,1826,40656.0,8400000.0
2012-05-08,4695,4930,4695,4800,3466,40320.0,8400000.0
2012-05-09,4870,4870,4760,4760,1678,39984.0,8400000.0
2012-05-10,4870,4870,4675,4755,660,39942.0,8400000.0
2012-05-11,4750,4750,4680,4700,829,39480.0,8400000.0
2012-05-14,4620,4695,4535,4540,8370,38136.0,8400000.0
2012-05-15,4600,4685,4490,4495,1874,37758.0,8400000.0
2012-05-16,4645,4645,4130,4300,4857,36120.0,8400000.0
2012-05-17,4300,4590,4300,4435,1047,37254.0,8400000.0
2012-05-18,4690,4690,4050,4050,6791,34020.0,8400000.0
2012-05-21,4200,4400,4100,4380,379,36792.0,8400000.0
2012-05-22,4450,4500,4300,4465,1189,37506.0,8400000.0
2012-05-23,4350,4520,4350,4520,1035,37968.0,8400000.0
2012-05-24,4520,4520,4450,4520,409,37968.0,8400000.0
2012-05-25,4550,4590,4315,4315,2742,36246.0,8400000.0
2012-05-29,4350,4480,4310,4310,1161,36204.0,8400000.0
2012-05-30,4870,4875,4300,4330,4678,36372.0,8400000.0
2012-05-31,4500,4500,4220,4260,2142,35784.0,8400000.0
2012-06-01,4280,4400,4250,4295,967,36078.0,8400000.0
2012-06-04,4105,4445,4020,4180,923,35112.0,8400000.0
2012-06-05,4180,4390,4180,4200,3712,35280.0,8400000.0
2012-06-07,4200,4260,4055,4160,12364,34944.0,8400000.0
2012-06-08,4220,4240,4080,4090,1268,34356.0,8400000.0
2012-06-11,4190,4245,4160,4230,5889,35532.0,8400000.0
2012-06-12,4230,4260,4150,4250,819,35700.0,8400000.0
2012-06-13,4560,4560,4155,4275,1393,35910.0,8400000.0
2012-06-14,4180,4300,4180,4300,2,36120.0,8400000.0
2012-06-15,4495,4495,4140,4350,306,36540.0,8400000.0
2012-06-18,4300,4400,4180,4395,3538,36918.0,8400000.0
2012-06-19,4305,4400,4305,4375,1126,36750.0,8400000.0
2012-06-20,4440,4440,4250,4370,10155,36708.0,8400000.0
2012-06-21,4350,4400,4280,4345,264,36498.0,8400000.0
2012-06-22,4300,4300,4200,4285,3353,35994.0,8400000.0
2012-06-25,4230,4300,4205,4210,2114,35364.0,8400000.0
2012-06-26,4245,4500,4210,4380,19867,36792.0,8400000.0
2012-06-27,4300,4500,4250,4360,3902,36624.0,8400000.0
2012-06-28,4350,4400,4210,4220,7946,35448.0,8400000.0
2012-06-29,4200,4400,4200,4210,3418,35364.0,8400000.0
2012-07-02,4280,4390,4280,4280,13557,35952.0,8400000.0
2012-07-03,4305,4500,4305,4455,17921,37422.0,8400000.0
2012-07-04,4550,4800,4450,4465,19229,37506.0,8400000.0
2012-07-05,4485,4575,4315,4370,6904,36708.0,8400000.0
2012-07-06,4395,4395,4300,4370,6466,36708.0,8400000.0
2012-07-09,4440,4440,4310,4405,705,37002.0,8400000.0
2012-07-10,4305,4400,4250,4360,3376,36624.0,8400000.0
2012-07-11,4250,4370,4210,4330,3338,36372.0,8400000.0
2012-07-12,4800,4800,4300,4300,12400,36120.0,8400000.0
2012-07-13,4435,4435,4200,4275,4335,35910.0,8400000.0
2012-07-16,4355,4355,4235,4285,904,35994.0,8400000.0
2012-07-17,4440,4440,4250,4355,51,36582.0,8400000.0
2012-07-18,4385,4385,4200,4325,2547,36330.0,8400000.0
2012-07-19,4380,4380,4200,4250,2192,35700.0,8400000.0
2012-07-20,4350,4350,4160,4225,4391,35490.0,8400000.0
2012-07-23,4225,4265,4150,4195,413,35238.0,8400000.0
2012-07-24,4245,4245,4115,4165,4577,34986.0,8400000.0
2012-07-25,4195,4195,4030,4155,1073,34902.0,8400000.0
2012-07-26,4155,4290,4050,4100,3631,34440.0,8400000.0
2012-07-27,4030,4160,4030,4070,4810,34188.0,8400000.0
2012-07-30,4170,4170,4055,4135,521,34734.0,8400000.0
2012-07-31,4125,4135,4035,4100,7004,34440.0,8400000.0
2012-08-01,4015,4200,4005,4170,7337,35028.0,8400000.0
2012-08-02,4060,4280,4060,4210,2871,35364.0,8400000.0
2012-08-03,4270,4270,4105,4165,398,34986.0,8400000.0
2012-08-06,4295,4295,4100,4200,409,35280.0,8400000.0
2012-08-07,4150,4280,4135,4195,1386,35238.0,8400000.0
