해성산업(034810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-12-12,26300,27000,25900,26150,18603,255747.0,9780000.0
2011-12-13,25500,25700,24000,24000,42910,234720.0,9780000.0
2011-12-14,24150,25500,24150,25350,18704,247923.0,9780000.0
2011-12-15,25000,25600,24800,25600,9519,250368.0,9780000.0
2011-12-16,25350,26000,25000,25600,24566,250368.0,9780000.0
2011-12-19,25850,25850,24000,24900,5653,243522.0,9780000.0
2011-12-20,24700,25400,24400,24750,14272,242055.0,9780000.0
2011-12-21,24500,25200,24500,25000,4368,244500.0,9780000.0
2011-12-22,24900,25450,24500,24750,7164,242055.0,9780000.0
2011-12-23,24450,25400,24400,24950,28541,244011.0,9780000.0
2011-12-26,24700,24950,24350,24550,4846,240099.0,9780000.0
2011-12-27,24550,25000,24000,24200,12413,236676.0,9780000.0
2011-12-28,24100,24350,23450,23750,8499,232275.0,9780000.0
2011-12-29,23600,24300,23250,24300,54219,237654.0,9780000.0
2012-01-02,24200,24900,24100,24300,3191,237654.0,9780000.0
2012-01-03,24150,24800,24150,24500,9041,239610.0,9780000.0
2012-01-04,24500,24500,23300,23300,34528,227874.0,9780000.0
2012-01-05,23350,24400,23350,23650,17752,231297.0,9780000.0
2012-01-06,23650,24850,23600,24750,71188,242055.0,9780000.0
2012-01-09,25000,25900,24800,25600,54399,250368.0,9780000.0
2012-01-10,25600,26600,25600,25850,44286,252813.0,9780000.0
2012-01-11,25700,26500,25700,26000,52667,254280.0,9780000.0
2012-01-12,26000,26000,25850,26000,48618,254280.0,9780000.0
2012-01-13,25950,26900,25900,26650,28946,260637.0,9780000.0
2012-01-16,26500,26850,26100,26400,13991,258192.0,9780000.0
2012-01-17,26400,26600,26200,26500,20559,259170.0,9780000.0
2012-01-18,26400,26700,26300,26700,22808,261126.0,9780000.0
2012-01-19,26550,27100,26500,26850,25502,262593.0,9780000.0
2012-01-20,26550,27050,26000,26850,74792,262593.0,9780000.0
2012-01-25,26550,26800,26350,26800,47752,262104.0,9780000.0
2012-01-26,26550,27000,26500,26900,13281,263082.0,9780000.0
2012-01-27,26900,27050,26450,26850,18135,262593.0,9780000.0
2012-01-30,26800,26850,26250,26600,16312,260148.0,9780000.0
2012-01-31,26700,26800,25200,26700,39611,261126.0,9780000.0
2012-02-01,26650,26650,25950,26300,19716,257214.0,9780000.0
2012-02-02,26500,26800,25100,26800,18936,262104.0,9780000.0
2012-02-03,26800,26900,26050,26900,9244,263082.0,9780000.0
2012-02-06,26400,26850,26050,26300,8421,257214.0,9780000.0
2012-02-07,26100,26550,25750,26050,3782,254769.0,9780000.0
2012-02-08,25850,26150,25600,25950,16519,253791.0,9780000.0
2012-02-09,25800,25900,24050,25450,20163,248901.0,9780000.0
2012-02-10,25450,25700,24800,25650,11737,250857.0,9780000.0
2012-02-13,25650,25800,25100,25450,5962,248901.0,9780000.0
2012-02-14,25000,25950,25000,25950,13248,253791.0,9780000.0
2012-02-15,25750,26500,25600,25900,5100,253302.0,9780000.0
2012-02-16,25700,26350,25200,25500,7858,249390.0,9780000.0
2012-02-17,26300,26300,25200,26300,34776,257214.0,9780000.0
2012-02-20,26100,26300,25350,25700,9694,251346.0,9780000.0
2012-02-21,26250,26250,25150,25500,7828,249390.0,9780000.0
2012-02-22,25500,25500,24400,24900,16839,243522.0,9780000.0
2012-02-23,24900,25100,24250,25100,31404,245478.0,9780000.0
2012-02-24,24700,26300,24700,26200,44711,256236.0,9780000.0
2012-02-27,25600,26200,25300,25900,12064,253302.0,9780000.0
2012-02-28,25900,26450,25650,26100,10203,255258.0,9780000.0
2012-02-29,25700,26200,25500,25950,11293,253791.0,9780000.0
2012-03-02,26000,26300,25500,26000,10787,254280.0,9780000.0
2012-03-05,26100,26250,25700,26100,9253,255258.0,9780000.0
2012-03-06,25850,26750,25850,26500,21145,259170.0,9780000.0
2012-03-07,26500,27250,26200,27000,58694,264060.0,9780000.0
2012-03-08,27000,27300,26850,27150,56763,265527.0,9780000.0
2012-03-09,27200,28550,27200,28550,42218,279219.0,9780000.0
2012-03-12,28700,30150,28700,30050,80169,293889.0,9780000.0
2012-03-13,30300,32000,29350,30700,65799,300246.0,9780000.0
2012-03-14,30700,31200,30200,30800,20672,301224.0,9780000.0
2012-03-15,30700,31000,29500,30000,12861,293400.0,9780000.0
2012-03-16,29400,30500,29400,30500,24435,298290.0,9780000.0
2012-03-19,30300,30950,30300,30700,16951,300246.0,9780000.0
2012-03-20,30600,31000,30500,30850,23666,301713.0,9780000.0
2012-03-21,30600,31000,30500,31000,14501,303180.0,9780000.0
2012-03-22,31000,32250,30850,32000,48403,312960.0,9780000.0
2012-03-23,32300,32400,31500,32150,22632,314427.0,9780000.0
2012-03-26,32100,32700,31600,32550,26941,318339.0,9780000.0
2012-03-27,32550,32700,32000,32700,14017,319806.0,9780000.0
2012-03-28,32400,32850,32400,32650,21083,319317.0,9780000.0
2012-03-29,32450,32950,31450,32850,19434,321273.0,9780000.0
2012-03-30,32650,33000,32300,32900,10080,321762.0,9780000.0
2012-04-02,32450,32950,31750,32950,27975,322251.0,9780000.0
2012-04-03,32800,33300,32600,33000,1163,322740.0,9780000.0
2012-04-04,32700,33000,32100,32850,16815,321273.0,9780000.0
2012-04-05,32400,32900,32300,32800,12460,320784.0,9780000.0
2012-04-06,32650,35100,32600,35000,37765,342300.0,9780000.0
2012-04-09,35000,36000,34700,35200,22106,344256.0,9780000.0
2012-04-10,35250,35800,34700,35650,27129,348657.0,9780000.0
2012-04-12,36300,36300,35200,35700,11730,349146.0,9780000.0
2012-04-13,35600,35950,35000,35950,8079,351591.0,9780000.0
2012-04-16,35750,36100,35750,35900,16092,351102.0,9780000.0
2012-04-17,35900,36000,35600,35900,13901,351102.0,9780000.0
2012-04-18,35800,36150,35800,35950,2004,351591.0,9780000.0
2012-04-19,35800,36000,35400,35700,8209,349146.0,9780000.0
2012-04-20,35700,36500,35300,36500,19883,356970.0,9780000.0
2012-04-23,36500,36700,36200,36700,11078,358926.0,9780000.0
2012-04-24,36500,36650,36100,36450,8554,356481.0,9780000.0
2012-04-25,36250,36600,35400,36000,21080,352080.0,9780000.0
2012-04-26,35850,36000,35250,35400,12702,346212.0,9780000.0
2012-04-27,35400,35600,33900,35550,12324,347679.0,9780000.0
2012-04-30,35000,35900,35000,35650,12558,348657.0,9780000.0
2012-05-02,35750,36000,35250,35250,6402,344745.0,9780000.0
2012-05-03,34900,35400,34900,35400,10511,346212.0,9780000.0
2012-05-04,35200,35900,35200,35850,12103,350613.0,9780000.0
2012-05-07,35750,36150,35500,35800,3304,350124.0,9780000.0
2012-05-08,35650,36100,35500,35850,5107,350613.0,9780000.0
2012-05-09,35650,35950,35350,35700,7201,349146.0,9780000.0
2012-05-10,35500,35800,35350,35700,5265,349146.0,9780000.0
2012-05-11,35600,36000,35000,35750,12100,349635.0,9780000.0
2012-05-14,35550,35950,35050,35350,6551,345723.0,9780000.0
2012-05-15,35300,35300,34450,34900,4924,341322.0,9780000.0
2012-05-16,34700,35200,33950,34900,22312,341322.0,9780000.0
2012-05-17,34500,35200,34350,35000,12640,342300.0,9780000.0
2012-05-18,34750,35350,34350,34800,7430,340344.0,9780000.0
2012-05-21,34800,34800,34050,34650,4568,338877.0,9780000.0
2012-05-22,34350,34900,34350,34700,6064,339366.0,9780000.0
2012-05-23,34300,35450,34300,34700,6550,339366.0,9780000.0
2012-05-24,34450,34800,34350,34700,6971,339366.0,9780000.0
2012-05-25,34450,34950,34300,34700,2157,339366.0,9780000.0
2012-05-29,34450,34800,34250,34600,3580,338388.0,9780000.0
2012-05-30,34400,34850,34350,34700,16120,339366.0,9780000.0
2012-05-31,34500,35000,34400,34700,10578,339366.0,9780000.0
2012-06-01,34500,37300,34500,37150,37472,363327.0,9780000.0
2012-06-04,36450,37150,36350,36850,15892,360393.0,9780000.0
2012-06-05,37000,37100,36750,36900,7107,360882.0,9780000.0
2012-06-07,36900,37100,36550,37000,13133,361860.0,9780000.0
2012-06-08,36750,37000,36550,36950,9247,361371.0,9780000.0
2012-06-11,37000,37000,36750,37000,5776,361860.0,9780000.0
2012-06-12,36900,37000,36750,36900,12590,360882.0,9780000.0
2012-06-13,36600,36900,36550,36900,9072,360882.0,9780000.0
2012-06-14,36850,36900,36650,36900,10221,360882.0,9780000.0
2012-06-15,37250,37800,36850,37650,21317,368217.0,9780000.0
2012-06-18,37700,37950,35450,36850,38447,360393.0,9780000.0
2012-06-19,36750,36900,36350,36850,5252,360393.0,9780000.0
2012-06-20,36750,36850,36400,36750,4171,359415.0,9780000.0
2012-06-21,36750,37650,36700,37050,8757,362349.0,9780000.0
2012-06-22,37050,37300,36750,36800,22238,359904.0,9780000.0
2012-06-25,36700,37050,36450,36900,5304,360882.0,9780000.0
2012-06-26,36500,36900,36500,36900,9037,360882.0,9780000.0
2012-06-27,36450,37000,36400,36850,8612,360393.0,9780000.0
2012-06-28,36700,37200,36450,36750,22801,359415.0,9780000.0
2012-06-29,37000,37000,36750,37000,17280,361860.0,9780000.0
2012-07-02,36850,37050,36650,36900,7869,360882.0,9780000.0
2012-07-03,36650,36950,36550,36900,11169,360882.0,9780000.0
2012-07-04,36750,36950,36750,36900,27050,360882.0,9780000.0
2012-07-05,36750,37000,36700,37000,19217,361860.0,9780000.0
2012-07-06,36850,37850,36850,37300,15690,364794.0,9780000.0
2012-07-09,37100,37400,36900,37400,7651,365772.0,9780000.0
2012-07-10,37200,37400,36900,37400,5449,365772.0,9780000.0
2012-07-11,37200,37500,37000,37400,9807,365772.0,9780000.0
2012-07-12,37200,37400,37000,37400,1519,365772.0,9780000.0
2012-07-13,37150,37400,37000,37400,6862,365772.0,9780000.0
2012-07-16,37300,37600,36900,37600,8948,367728.0,9780000.0
2012-07-17,37500,37550,37050,37350,1599,365283.0,9780000.0
2012-07-18,37200,37300,36700,37200,1011,363816.0,9780000.0
2012-07-19,37100,37250,36900,37200,1556,363816.0,9780000.0
2012-07-20,37400,37400,36700,37150,2830,363327.0,9780000.0
2012-07-23,36900,37200,35250,36000,10009,352080.0,9780000.0
2012-07-24,35800,36150,35750,36000,2683,352080.0,9780000.0
2012-07-25,35850,36150,35400,35750,2236,349635.0,9780000.0
2012-07-26,35550,35750,35050,35700,2416,349146.0,9780000.0
2012-07-27,35550,36500,35500,35700,4435,349146.0,9780000.0
2012-07-30,35500,36950,35450,35650,14990,348657.0,9780000.0
2012-07-31,35600,35800,35050,35650,2337,348657.0,9780000.0
2012-08-01,35450,35850,34900,35500,3175,347190.0,9780000.0
2012-08-02,35350,36350,35100,35600,4342,348168.0,9780000.0
2012-08-03,35450,36200,35000,35550,7610,347679.0,9780000.0
2012-08-06,35400,36000,35300,35500,4941,347190.0,9780000.0
2012-08-07,35350,35550,35050,35200,2987,344256.0,9780000.0
2012-08-08,35100,35200,34200,34600,5352,338388.0,9780000.0
2012-08-09,34450,34900,34000,34400,7346,336432.0,9780000.0
2012-08-10,34250,34400,34000,34400,2313,336432.0,9780000.0
2012-08-13,34350,35000,34100,34300,2881,335454.0,9780000.0
2012-08-14,34150,34500,33500,34300,6235,335454.0,9780000.0
2012-08-16,34150,34300,33350,33500,7579,327630.0,9780000.0
2012-08-17,33500,34000,33150,33350,14344,326163.0,9780000.0
2012-08-20,33200,33950,32800,33350,6930,326163.0,9780000.0
2012-08-21,33500,33500,32950,33000,2979,322740.0,9780000.0
2012-08-22,33000,33000,31750,32300,28625,315894.0,9780000.0
2012-08-23,32200,32850,32150,32300,3703,315894.0,9780000.0
2012-08-24,32200,32500,31900,32250,5593,315405.0,9780000.0
2012-08-27,32150,33450,32050,32300,5038,315894.0,9780000.0
2012-08-28,32200,33100,31850,32000,1425,312960.0,9780000.0
2012-08-29,31900,32000,31100,31800,7151,311004.0,9780000.0
2012-08-30,31700,32150,30450,30950,8130,302691.0,9780000.0
2012-08-31,30850,31300,29650,31000,19550,303180.0,9780000.0
2012-09-03,31600,34300,31600,32800,13921,320784.0,9780000.0
2012-09-04,33250,33900,33000,33000,4956,322740.0,9780000.0
2012-09-05,33700,33700,32750,33000,4762,322740.0,9780000.0
2012-09-06,33550,33600,32600,32800,3996,320784.0,9780000.0
2012-09-07,33500,33850,32500,33000,3035,322740.0,9780000.0
2012-09-10,33950,33950,32950,33000,9938,322740.0,9780000.0
2012-09-11,33250,33750,32500,32500,2468,317850.0,9780000.0
2012-09-12,33000,33000,32300,32500,3015,317850.0,9780000.0
2012-09-13,32500,32500,32000,32000,377,312960.0,9780000.0
2012-09-14,31850,32500,31650,32450,1390,317361.0,9780000.0
2012-09-17,32700,32900,32200,32400,2807,316872.0,9780000.0
2012-09-18,32250,32500,31900,32250,3331,315405.0,9780000.0
2012-09-19,32150,37000,31250,36000,10705,352080.0,9780000.0
2012-09-20,35900,35900,33500,33750,6398,330075.0,9780000.0
2012-09-21,34000,34600,32900,32900,7010,321762.0,9780000.0
2012-09-24,33350,33350,30100,32450,1434,317361.0,9780000.0
2012-09-25,32350,34000,31800,32450,4729,317361.0,9780000.0
2012-09-26,32550,33050,31950,32250,14781,315405.0,9780000.0
2012-09-27,32250,32450,31450,31950,2245,312471.0,9780000.0
2012-09-28,31800,32750,31250,31900,7191,311982.0,9780000.0
2012-10-02,32250,34150,31850,31950,9774,312471.0,9780000.0
2012-10-04,32000,32200,31850,32000,4072,312960.0,9780000.0
2012-10-05,32150,33400,31500,31800,5449,311004.0,9780000.0
2012-10-08,31900,32150,31450,31700,1483,310026.0,9780000.0
2012-10-09,31700,31950,30950,31250,3041,305625.0,9780000.0
2012-10-10,31800,32150,31350,32150,6938,314427.0,9780000.0
2012-10-11,32000,32100,31100,31700,12853,310026.0,9780000.0
2012-10-12,31600,32000,31350,31800,2164,311004.0,9780000.0
2012-10-15,32050,32050,31450,31750,1598,310515.0,9780000.0
2012-10-16,31750,32050,31250,31450,7963,307581.0,9780000.0
2012-10-17,31600,31950,30700,31200,12920,305136.0,9780000.0
2012-10-18,30100,31350,30100,31150,14166,304647.0,9780000.0
2012-10-19,31500,31650,30950,31150,2401,304647.0,9780000.0
2012-10-22,31400,33500,31350,31750,5271,310515.0,9780000.0
2012-10-23,31750,32800,31700,32000,13795,312960.0,9780000.0
2012-10-24,32000,32250,31650,32000,10672,312960.0,9780000.0
2012-10-25,32300,33000,31850,32000,10943,312960.0,9780000.0
2012-10-26,32050,32050,31550,31850,2416,311493.0,9780000.0
2012-10-29,32000,32000,31500,31700,7018,310026.0,9780000.0
2012-10-30,31700,32250,31400,31500,3714,308070.0,9780000.0
2012-10-31,31500,31700,31000,31400,3885,307092.0,9780000.0
2012-11-01,31400,31500,31050,31100,2485,304158.0,9780000.0
2012-11-02,31050,32000,30600,31950,12774,312471.0,9780000.0
2012-11-05,31950,32000,31500,31800,1988,311004.0,9780000.0
2012-11-06,31800,31950,31450,31750,1262,310515.0,9780000.0
2012-11-07,31700,31750,31500,31700,4275,310026.0,9780000.0
2012-11-08,31700,31850,31050,31650,6736,309537.0,9780000.0
2012-11-09,31700,32800,31500,31900,8443,311982.0,9780000.0
2012-11-12,31800,31900,31300,31700,2232,310026.0,9780000.0
2012-11-13,31700,31900,31000,31550,2987,308559.0,9780000.0
2012-11-14,31550,31600,30850,31250,906,305625.0,9780000.0
2012-11-15,30050,31550,30050,31200,4078,305136.0,9780000.0
2012-11-16,31200,31700,30750,31150,16662,304647.0,9780000.0
2012-11-19,31100,31300,30650,31150,6483,304647.0,9780000.0
2012-11-20,31150,31500,30750,31300,2185,306114.0,9780000.0
2012-11-21,31000,31500,31000,31350,8184,306603.0,9780000.0
2012-11-22,31600,31600,31050,31300,3289,306114.0,9780000.0
2012-11-23,31050,31600,30700,31200,5657,305136.0,9780000.0
2012-11-26,31000,31500,30800,31450,5397,307581.0,9780000.0
2012-11-27,31150,32000,31150,31350,11695,306603.0,9780000.0
2012-11-28,31000,31350,30800,30950,2403,302691.0,9780000.0
2012-11-29,30800,31400,30750,31050,2590,303669.0,9780000.0
2012-11-30,30950,31250,30650,31050,2908,303669.0,9780000.0
2012-12-03,30900,31600,30350,30700,11418,300246.0,9780000.0
2012-12-04,30700,31550,30600,31500,16816,308070.0,9780000.0
2012-12-05,31400,31900,31300,31300,2460,306114.0,9780000.0
2012-12-06,31050,31850,31050,31250,3045,305625.0,9780000.0
2012-12-07,31000,31650,30850,31150,8465,304647.0,9780000.0
2012-12-10,31400,31550,26600,31400,36647,307092.0,9780000.0
2012-12-11,31200,31700,31000,31500,16147,308070.0,9780000.0
2012-12-12,31400,31800,31250,31650,6533,309537.0,9780000.0
2012-12-13,31650,31900,31400,31650,9969,309537.0,9780000.0
2012-12-14,31700,31700,31150,31600,2743,309048.0,9780000.0
2012-12-17,31400,31800,30950,31500,13070,308070.0,9780000.0
2012-12-18,31350,31650,31250,31500,10268,308070.0,9780000.0
2012-12-20,31500,31500,30950,31300,5485,306114.0,9780000.0
2012-12-21,31150,31450,30900,31250,21767,305625.0,9780000.0
2012-12-24,31400,31400,31000,31100,9243,304158.0,9780000.0
2012-12-26,31100,31250,30600,31000,10072,303180.0,9780000.0
2012-12-27,30900,32950,30650,31300,13807,306114.0,9780000.0
2012-12-28,31150,31700,31000,31400,3995,307092.0,9780000.0
2013-01-02,31400,31900,31150,31500,20773,308070.0,9780000.0
2013-01-03,31250,31900,31200,31900,25143,311982.0,9780000.0
2013-01-04,31700,32200,31700,32050,5688,313449.0,9780000.0
2013-01-07,32200,32500,31700,31900,11455,311982.0,9780000.0
2013-01-08,31900,32700,31350,32700,26342,319806.0,9780000.0
2013-01-09,32500,32500,31800,32000,14290,312960.0,9780000.0
2013-01-10,31850,32350,31350,31950,10376,312471.0,9780000.0
2013-01-11,31950,34250,31650,34000,45574,332520.0,9780000.0
2013-01-14,34400,35150,33950,34300,15338,335454.0,9780000.0
2013-01-15,34400,34850,34000,34850,16965,340833.0,9780000.0
2013-01-16,34800,35900,34450,35100,19829,343278.0,9780000.0
2013-01-17,35100,35500,34700,35050,2948,342789.0,9780000.0
2013-01-18,34800,35500,34600,35000,5871,342300.0,9780000.0
2013-01-21,34450,35050,34450,35000,5975,342300.0,9780000.0
2013-01-22,35000,35550,34700,34950,19007,341811.0,9780000.0
2013-01-23,34700,34900,34100,34100,14554,333498.0,9780000.0
2013-01-24,33400,34800,33100,34500,24193,337410.0,9780000.0
2013-01-25,34350,34850,34000,34600,7826,338388.0,9780000.0
2013-01-28,34750,34750,34050,34550,6110,337899.0,9780000.0
2013-01-29,34500,34700,34000,34700,4901,339366.0,9780000.0
2013-01-30,34550,34950,34300,34900,3568,341322.0,9780000.0
2013-01-31,34600,35100,34200,34200,5177,334476.0,9780000.0
2013-02-01,34100,34800,33850,34000,2051,332520.0,9780000.0
2013-02-04,33900,33900,32400,32400,4171,316872.0,9780000.0
2013-02-05,32400,32950,32300,32300,2306,315894.0,9780000.0
2013-02-06,32400,32700,32250,32300,1213,315894.0,9780000.0
2013-02-07,32200,33000,32200,32600,578,318828.0,9780000.0
2013-02-08,32450,33450,32050,33000,4565,322740.0,9780000.0
2013-02-12,32850,33700,32000,32350,5079,316383.0,9780000.0
2013-02-13,32950,32950,31150,32600,10576,318828.0,9780000.0
2013-02-14,32650,32650,32000,32500,3698,317850.0,9780000.0
2013-02-15,32300,32500,31700,32500,15278,317850.0,9780000.0
2013-02-18,32300,32800,31800,31800,9886,311004.0,9780000.0
2013-02-19,31750,32200,31400,31700,16172,310026.0,9780000.0
2013-02-20,31600,32400,31600,32000,28178,312960.0,9780000.0
2013-02-21,32000,32900,31700,32400,6417,316872.0,9780000.0
2013-02-22,32250,32900,32100,32800,14415,320784.0,9780000.0
2013-02-25,32850,33750,32500,33600,5084,328608.0,9780000.0
2013-02-26,33350,33800,33000,33500,8080,327630.0,9780000.0
2013-02-27,33600,35500,33600,34000,19886,332520.0,9780000.0
2013-02-28,33750,34600,33750,34500,9853,337410.0,9780000.0
2013-03-04,34250,35000,33950,34000,15606,332520.0,9780000.0
2013-03-05,33950,34300,33500,34000,13855,332520.0,9780000.0
2013-03-06,33900,34500,33700,34100,5646,333498.0,9780000.0
2013-03-07,33900,34450,33550,34450,16837,336921.0,9780000.0
2013-03-08,34450,34900,34100,34750,11523,339855.0,9780000.0
2013-03-11,34450,34750,34000,34600,13520,338388.0,9780000.0
2013-03-12,34900,34900,34000,34600,2720,338388.0,9780000.0
2013-03-13,34400,34700,34200,34600,9145,338388.0,9780000.0
2013-03-14,34350,34750,34150,34600,8740,338388.0,9780000.0
2013-03-15,34600,34850,34200,34600,3884,338388.0,9780000.0
2013-03-18,34700,34900,34200,34350,4967,335943.0,9780000.0
2013-03-19,34250,34500,33900,34300,23171,335454.0,9780000.0
2013-03-20,33950,34750,33800,34600,9368,338388.0,9780000.0
2013-03-21,34800,35150,34500,34900,23136,341322.0,9780000.0
2013-03-22,34900,35150,34300,35150,4537,343767.0,9780000.0
2013-03-25,35150,35250,34650,35100,2568,343278.0,9780000.0
2013-03-26,35100,35150,34550,35050,7443,342789.0,9780000.0
2013-03-27,34800,35100,34600,35050,5108,342789.0,9780000.0
2013-03-28,35050,35900,35000,35800,29930,350124.0,9780000.0
2013-03-29,35800,36050,35600,35950,4023,351591.0,9780000.0
2013-04-01,35750,36300,35650,35900,2815,351102.0,9780000.0
2013-04-02,35800,36250,35400,35900,3020,351102.0,9780000.0
2013-04-03,35750,36000,35600,35750,2304,349635.0,9780000.0
2013-04-04,35700,35950,34900,35900,17189,351102.0,9780000.0
2013-04-05,35800,36200,35200,35700,8301,349146.0,9780000.0
2013-04-08,35400,35950,35000,35500,8884,347190.0,9780000.0
2013-04-09,35000,35800,35000,35600,4410,348168.0,9780000.0
2013-04-10,35250,35800,35250,35600,7997,348168.0,9780000.0
2013-04-11,35350,35900,35250,35500,3946,347190.0,9780000.0
2013-04-12,35500,36250,35350,36100,30259,353058.0,9780000.0
