현대바이오(048410),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-02-27,6450,6490,6280,6340,791496,206520.0,32574192.0
2018-02-28,6340,6480,6260,6370,600573,207498.0,32574192.0
2018-03-02,6350,6390,6230,6300,359523,205217.0,32574192.0
2018-03-05,6400,6410,5970,5990,527789,195119.0,32574192.0
2018-03-06,6140,6140,5990,5990,247063,195119.0,32574192.0
2018-03-07,5990,6030,5820,5880,369904,191536.0,32574192.0
2018-03-08,5930,5990,5850,5900,163176,192188.0,32574192.0
2018-03-09,5970,6130,5890,6060,335662,197400.0,32574192.0
2018-03-12,6120,6160,6020,6120,356475,199354.0,32574192.0
2018-03-13,6120,6340,6070,6240,526790,203263.0,32574192.0
2018-03-14,6400,6450,6300,6380,805509,207823.0,32574192.0
2018-03-15,6420,6420,6320,6390,371389,208149.0,32574192.0
2018-03-16,6410,6440,6300,6410,361431,208801.0,32574192.0
2018-03-19,6490,6590,6160,6180,1051626,201309.0,32574192.0
2018-03-20,6090,6200,6000,6110,347908,199028.0,32574192.0
2018-03-21,6110,6120,5950,6100,552432,198703.0,32574192.0
2018-03-22,6100,6130,5980,5990,376278,195119.0,32574192.0
2018-03-23,5840,5870,5500,5520,859353,179810.0,32574192.0
2018-03-26,5560,5810,5510,5720,444107,186324.0,32574192.0
2018-03-27,5820,5950,5660,5700,300211,185673.0,32574192.0
2018-03-28,5610,5670,5470,5560,520496,181113.0,32574192.0
2018-03-29,5560,5660,5520,5630,213875,183393.0,32574192.0
2018-03-30,5680,5830,5650,5710,331060,185999.0,32574192.0
2018-04-02,5750,6010,5610,5880,817995,191536.0,32574192.0
2018-04-03,5820,6130,5700,6130,674184,199680.0,32574192.0
2018-04-04,6190,6190,5860,5900,522525,192188.0,32574192.0
2018-04-05,5900,5990,5850,5870,262925,191211.0,32574192.0
2018-04-06,5930,5970,5700,5790,368410,188605.0,32574192.0
2018-04-09,5770,5780,5640,5780,316980,188279.0,32574192.0
2018-04-10,5820,6170,5660,6090,803814,198377.0,32574192.0
2018-04-11,6130,6890,6080,6270,4995196,204240.0,32574192.0
2018-04-12,6370,6490,6270,6420,1542218,209126.0,32574192.0
2018-04-13,6380,6480,6190,6480,856570,211081.0,32574192.0
2018-04-16,6720,6930,6500,6500,1662730,211732.0,32574192.0
2018-04-17,6500,6600,6300,6380,652922,207823.0,32574192.0
2018-04-18,6370,6460,6250,6390,537131,208149.0,32574192.0
2018-04-19,6410,6420,6130,6170,523151,200983.0,32574192.0
2018-04-20,6150,6340,6150,6230,406207,202937.0,32574192.0
2018-04-23,6180,6200,6030,6100,421566,198703.0,32574192.0
2018-04-24,6080,6180,5870,5900,624554,192188.0,32574192.0
2018-04-25,5870,6070,5690,5730,858678,186650.0,32574192.0
2018-04-26,5790,5930,5700,5800,495242,188930.0,32574192.0
2018-04-27,5820,5890,5670,5750,407874,187302.0,32574192.0
2018-04-30,5750,5820,5570,5600,494112,182415.0,32574192.0
2018-05-02,5570,5710,5500,5670,604795,184696.0,32574192.0
2018-05-03,5710,5720,5600,5630,269905,183393.0,32574192.0
2018-05-04,5650,5700,5310,5310,565204,172969.0,32574192.0
2018-05-08,5350,5820,5320,5620,626024,183067.0,32574192.0
2018-05-09,5680,5710,5410,5700,395577,185673.0,32574192.0
2018-05-10,5710,5710,5600,5690,175013,185347.0,32574192.0
2018-05-11,5700,5790,5690,5730,164750,186650.0,32574192.0
2018-05-14,5740,5740,5500,5520,324254,179810.0,32574192.0
2018-05-15,5500,5830,5480,5720,585422,186324.0,32574192.0
2018-05-16,5720,5780,5580,5580,336913,181764.0,32574192.0
2018-05-17,5570,5780,5570,5600,277184,182415.0,32574192.0
2018-05-18,5650,5730,5580,5690,152202,185347.0,32574192.0
2018-05-21,5680,5810,5680,5680,204362,185021.0,32574192.0
2018-05-23,5640,5720,5580,5610,228609,182741.0,32574192.0
2018-05-24,5610,5700,5530,5540,207908,180461.0,32574192.0
2018-05-25,5500,5560,5370,5430,277434,176878.0,32574192.0
2018-05-28,5430,5430,5280,5350,334642,174272.0,32574192.0
2018-05-29,5370,5450,5290,5290,233431,172317.0,32574192.0
2018-05-30,5260,5570,5130,5400,377576,175901.0,32574192.0
2018-05-31,5360,5480,5300,5310,151905,172969.0,32574192.0
2018-06-01,5250,5380,5180,5340,131251,173946.0,32574192.0
2018-06-04,5360,5690,5340,5540,409429,180461.0,32574192.0
2018-06-05,5600,5650,5480,5610,196477,182741.0,32574192.0
2018-06-07,5600,5700,5560,5590,210363,182090.0,32574192.0
2018-06-08,5610,5680,5520,5530,195033,180135.0,32574192.0
2018-06-11,5510,5640,5450,5450,120454,177529.0,32574192.0
2018-06-12,5450,5700,5450,5550,207727,180787.0,32574192.0
2018-06-14,5580,5680,5500,5550,253118,180787.0,32574192.0
2018-06-15,5570,5670,5500,5520,198317,179810.0,32574192.0
2018-06-18,5580,5850,5500,5570,832223,181438.0,32574192.0
2018-06-19,5650,5720,5190,5230,418069,170363.0,32574192.0
2018-06-20,5160,5310,5040,5220,338304,170037.0,32574192.0
2018-06-21,5280,5290,5100,5120,168139,166780.0,32574192.0
2018-06-22,5130,5170,4985,5050,192655,164500.0,32574192.0
2018-06-25,5020,5180,5000,5160,117737,168083.0,32574192.0
2018-06-26,5160,5490,5050,5390,339537,175575.0,32574192.0
2018-06-27,5400,5610,5360,5470,312115,178181.0,32574192.0
2018-06-28,5640,5660,5470,5600,360140,182415.0,32574192.0
2018-06-29,5600,5740,5480,5690,579213,185347.0,32574192.0
2018-07-02,5730,5750,5150,5150,655943,167757.0,32574192.0
2018-07-03,5270,5340,4940,5060,424451,164825.0,32574192.0
2018-07-04,4965,5190,4945,5100,244740,166128.0,32574192.0
2018-07-05,5110,5140,4870,4895,308179,159451.0,32574192.0
2018-07-06,5020,5080,4860,4955,200115,161405.0,32574192.0
2018-07-09,5000,5080,4955,5000,131012,162871.0,32574192.0
2018-07-10,5000,5200,5000,5120,152932,166780.0,32574192.0
2018-07-11,5120,5130,5000,5000,133430,162871.0,32574192.0
2018-07-12,5000,5070,4935,5030,195781,163848.0,32574192.0
2018-07-13,5010,5060,4980,4985,166169,162382.0,32574192.0
2018-07-16,4990,5050,4970,5030,160019,163848.0,32574192.0
2018-07-17,5000,5070,4990,5040,135000,164174.0,32574192.0
2018-07-18,5030,5060,4955,4955,200052,161405.0,32574192.0
2018-07-19,4960,4970,4800,4840,213356,157659.0,32574192.0
2018-07-20,4800,4940,4800,4885,87481,159125.0,32574192.0
2018-07-23,4885,4935,4650,4660,200564,151796.0,32574192.0
2018-07-24,4680,4770,4650,4735,91068,154239.0,32574192.0
2018-07-25,4795,4855,4700,4710,85782,153424.0,32574192.0
2018-07-26,5020,5020,4770,4825,145283,157170.0,32574192.0
2018-07-27,4870,5010,4830,4995,117303,162708.0,32574192.0
2018-07-30,5020,5060,4960,5010,75255,163197.0,32574192.0
2018-07-31,5050,5220,5000,5160,220314,168083.0,32574192.0
2018-08-01,5170,5230,5120,5150,100076,167757.0,32574192.0
2018-08-02,5150,5190,4970,5080,113994,165477.0,32574192.0
2018-08-03,5110,5180,5060,5110,48982,166454.0,32574192.0
2018-08-06,5150,5150,5030,5060,59161,164825.0,32574192.0
2018-08-07,5100,5220,4840,5110,183921,166454.0,32574192.0
2018-08-08,5130,5130,4990,4995,110064,162708.0,32574192.0
2018-08-09,5050,5050,4970,5020,73862,163522.0,32574192.0
2018-08-10,5030,5060,4900,4915,90026,160102.0,32574192.0
2018-08-13,4915,4935,4700,4750,122877,154727.0,32574192.0
2018-08-14,4750,4865,4750,4795,58680,156193.0,32574192.0
2018-08-16,4795,4960,4780,4915,66839,160102.0,32574192.0
2018-08-17,4965,4975,4910,4930,51473,160591.0,32574192.0
2018-08-20,4980,5000,4910,4920,89059,160265.0,32574192.0
2018-08-21,4910,4990,4910,4970,63772,161894.0,32574192.0
2018-08-22,5010,5090,4970,4975,129248,162057.0,32574192.0
2018-08-23,5010,5040,4970,5000,83028,162871.0,32574192.0
2018-08-24,5030,5190,5000,5160,226797,168083.0,32574192.0
2018-08-27,5140,5180,5110,5140,101415,167431.0,32574192.0
2018-08-28,5180,5380,5150,5350,334578,174272.0,32574192.0
2018-08-29,5410,5450,5180,5240,252202,170689.0,32574192.0
2018-08-30,5210,5310,5190,5200,170347,169386.0,32574192.0
2018-08-31,5230,5340,5200,5270,126098,171666.0,32574192.0
2018-09-03,5270,5300,5140,5200,175241,169386.0,32574192.0
2018-09-04,5330,5670,5200,5360,1167420,174598.0,32574192.0
2018-09-05,5300,5490,5270,5300,244133,172643.0,32574192.0
2018-09-06,5310,5310,5090,5100,300793,166128.0,32574192.0
2018-09-07,5090,5130,5020,5030,177080,163848.0,32574192.0
2018-09-10,5030,5100,4990,5050,175885,164500.0,32574192.0
2018-09-11,5030,5110,4990,5020,198441,163522.0,32574192.0
2018-09-12,5250,6480,5250,5960,12089702,194142.0,32574192.0
2018-09-13,5960,5970,5660,5810,1909050,189256.0,32574192.0
2018-09-14,5810,7550,5750,7550,24326138,245935.0,32574192.0
2018-09-17,7940,9810,7860,9810,26349090,319553.0,32574192.0
2018-09-18,10500,12050,9750,9820,27736745,319879.0,32574192.0
2018-09-19,9490,9560,8970,9160,3407355,298380.0,32574192.0
2018-09-20,9000,9720,9000,9630,2858277,313689.0,32574192.0
2018-09-21,9530,10300,9530,10150,2408752,334931.0,32998165.0
2018-09-27,9830,10350,9220,10100,6147350,333281.0,32998165.0
2018-09-28,10050,10050,9380,9440,3218143,311503.0,32998165.0
2018-10-01,9150,9250,8600,8770,3441688,292875.0,33395098.0
2018-10-02,8930,9470,8150,8530,5159937,284860.0,33395098.0
2018-10-04,8530,9310,8320,8870,3625964,296215.0,33395098.0
2018-10-05,9140,9320,8670,9300,3426130,310574.0,33395098.0
2018-10-08,9040,9260,8710,8710,1457119,290871.0,33395098.0
2018-10-10,8750,9630,8640,8930,5232749,298218.0,33395098.0
2018-10-11,8440,9000,7880,7980,2386430,266493.0,33395098.0
2018-10-12,7800,8310,7630,7970,3673284,266159.0,33395098.0
2018-10-15,7970,8430,7750,7820,2540020,261150.0,33395098.0
2018-10-16,7820,8260,7820,8210,2319754,274174.0,33395098.0
2018-10-17,8660,8930,8140,8210,3444213,274174.0,33395098.0
2018-10-18,8300,8300,7980,8050,1085741,268831.0,33395098.0
2018-10-19,7860,8050,7670,8030,1563034,268163.0,33395098.0
2018-10-22,7950,8200,7780,8090,1456474,270166.0,33395098.0
2018-10-23,7990,8040,7290,7290,2367275,243450.0,33395098.0
2018-10-24,7460,7520,6910,6940,2500948,231762.0,33395098.0
2018-10-25,6670,6910,6450,6900,1978912,232660.0,33718859.0
2018-10-26,6990,7030,6270,6270,2011472,211417.0,33718859.0
2018-10-29,6270,6530,6000,6060,1971649,204336.0,33718859.0
2018-10-30,5990,6390,5890,6350,2087643,214115.0,33718859.0
2018-10-31,6400,6430,6120,6160,1449544,207708.0,33718859.0
2018-11-01,6300,6700,6240,6400,2639608,215801.0,33718859.0
2018-11-02,6490,6720,6430,6610,2219129,222882.0,33718859.0
2018-11-05,6580,6880,6440,6740,2143924,227265.0,33718859.0
2018-11-06,6820,6830,6410,6550,1298609,220859.0,33718859.0
2018-11-07,6610,6740,6270,6380,1263277,215126.0,33718859.0
2018-11-08,6610,6990,6440,6990,2052449,235695.0,33718859.0
2018-11-09,6910,6970,6600,6670,1825368,224905.0,33718859.0
2018-11-12,6450,6480,6190,6240,1518681,210406.0,33718859.0
2018-11-13,6300,6500,6110,6440,2574935,217149.0,33718859.0
2018-11-14,6390,6620,6260,6440,1389570,217149.0,33718859.0
2018-11-15,6430,6580,6340,6520,873961,219847.0,33718859.0
2018-11-16,6540,6740,6500,6630,1547931,223556.0,33718859.0
2018-11-19,6700,6740,6590,6730,1380780,226928.0,33718859.0
2018-11-20,6610,6660,6500,6510,1041192,219510.0,33718859.0
2018-11-21,6390,6750,6310,6720,1513672,226591.0,33718859.0
2018-11-22,6800,6910,6700,6750,2398036,227602.0,33718859.0
2018-11-23,6720,6810,6500,6500,1065709,219173.0,33718859.0
2018-11-26,6450,6650,6440,6500,718639,219173.0,33718859.0
2018-11-27,6570,6650,6470,6520,660858,219847.0,33718859.0
2018-11-28,6580,6590,6420,6430,665590,216812.0,33718859.0
2018-11-29,6490,6560,6320,6350,682660,214115.0,33718859.0
2018-11-30,6340,6640,6210,6550,1461477,220859.0,33718859.0
2018-12-03,6670,6700,6540,6620,1114255,223219.0,33718859.0
2018-12-04,6660,6920,6550,6600,2518034,222544.0,33718859.0
2018-12-05,6450,6590,6420,6520,740954,219847.0,33718859.0
2018-12-06,6470,6510,6240,6270,1000637,211417.0,33718859.0
2018-12-07,6350,6450,6250,6270,659867,211417.0,33718859.0
2018-12-10,6120,6130,5920,5980,728859,201639.0,33718859.0
2018-12-11,6020,6090,5620,5640,951063,190174.0,33718859.0
2018-12-12,5640,5780,5640,5740,449677,193546.0,33718859.0
2018-12-13,5770,5830,5660,5770,455229,194558.0,33718859.0
2018-12-14,5780,5810,5460,5520,636771,186128.0,33718859.0
2018-12-17,5490,5500,5260,5480,558962,184779.0,33718859.0
2018-12-18,5370,5490,5340,5380,439611,181407.0,33718859.0
2018-12-19,5420,5450,5220,5330,494629,179722.0,33718859.0
2018-12-20,5330,5590,5150,5180,753066,174664.0,33718859.0
2018-12-21,5190,5610,5180,5410,1406713,182419.0,33718859.0
2018-12-24,5360,5420,5210,5230,462175,176350.0,33718859.0
2018-12-26,5060,5120,4925,5000,821290,168594.0,33718859.0
2018-12-27,5140,5310,5080,5130,628163,172978.0,33718859.0
2018-12-28,5150,5510,5140,5420,1057906,182756.0,33718859.0
2019-01-02,5480,5630,5400,5510,839846,185791.0,33718859.0
2019-01-03,5510,5540,5230,5240,540664,176687.0,33718859.0
2019-01-04,5230,5410,5100,5330,475308,179722.0,33718859.0
2019-01-07,5410,5840,5390,5560,2527772,187477.0,33718859.0
2019-01-08,5570,5690,5260,5270,889011,177698.0,33718859.0
2019-01-09,5300,5640,5300,5480,993475,184779.0,33718859.0
2019-01-10,5480,5520,5380,5450,409187,183768.0,33718859.0
2019-01-11,5520,5600,5450,5460,519446,184105.0,33718859.0
2019-01-14,5450,5530,5360,5390,404954,181745.0,33718859.0
2019-01-15,5430,5720,5390,5580,1203153,188151.0,33718859.0
2019-01-16,5600,5660,5530,5560,423604,187477.0,33718859.0
2019-01-17,5620,5920,5540,5630,2427789,189837.0,33718859.0
2019-01-18,5710,5820,5620,5670,1033646,191186.0,33718859.0
2019-01-21,5670,5730,5550,5590,554548,188488.0,33718859.0
2019-01-22,5600,5680,5570,5590,376186,188488.0,33718859.0
2019-01-23,5610,5830,5610,5700,776616,192197.0,33718859.0
2019-01-24,5730,5950,5670,5890,1361710,198604.0,33718859.0
2019-01-25,5890,5950,5840,5890,653780,198604.0,33718859.0
2019-01-28,5990,5990,5860,5860,631068,197593.0,33718859.0
2019-01-29,5850,5880,5700,5740,434639,193546.0,33718859.0
2019-01-30,5740,5870,5740,5760,418581,194221.0,33718859.0
2019-01-31,5780,5860,5760,5790,431297,195232.0,33718859.0
2019-02-01,5790,5830,5660,5750,407874,193883.0,33718859.0
2019-02-07,5710,5870,5700,5850,408737,197255.0,33718859.0
2019-02-08,5810,5960,5800,5920,561568,199616.0,33718859.0
2019-02-11,5990,6150,5940,6050,1158178,203999.0,33718859.0
2019-02-12,6060,6100,5950,6020,472329,202988.0,33718859.0
2019-02-13,5990,6070,5970,6070,405540,204673.0,33718859.0
2019-02-14,6010,6100,5970,6040,389384,203662.0,33718859.0
2019-02-15,5990,6040,5850,5930,406860,199953.0,33718859.0
2019-02-18,5930,6050,5930,6050,283473,203999.0,33718859.0
2019-02-19,6050,6070,5970,6010,243049,202650.0,33718859.0
2019-02-20,6030,6320,5980,6260,1397122,211080.0,33718859.0
2019-02-21,6270,6300,6060,6080,935895,205011.0,33718859.0
2019-02-22,6120,6200,6020,6070,503037,204673.0,33718859.0
2019-02-25,6080,6210,6060,6100,455042,205685.0,33718859.0
2019-02-26,6100,6150,5960,5970,513920,201302.0,33718859.0
2019-02-27,5980,6060,5950,6030,312159,203325.0,33718859.0
2019-02-28,6010,6220,5760,5780,1086372,194895.0,33718859.0
2019-03-04,5890,6180,5880,6130,736516,206697.0,33718859.0
2019-03-05,6130,6330,6110,6210,1022128,209394.0,33718859.0
2019-03-06,6210,6270,6070,6130,451582,206697.0,33718859.0
2019-03-07,6090,6210,5860,6000,709959,202313.0,33718859.0
2019-03-08,6000,6100,5870,5870,483824,197930.0,33718859.0
2019-03-11,5890,5980,5560,5690,580885,191860.0,33718859.0
2019-03-12,5750,5900,5720,5840,334104,196918.0,33718859.0
2019-03-13,5840,5940,5800,5830,337168,196581.0,33718859.0
2019-03-14,5840,6000,5840,5920,380491,199616.0,33718859.0
2019-03-15,5940,5960,5730,5740,493954,193546.0,33718859.0
2019-03-18,5740,5890,5740,5770,257044,194558.0,33718859.0
2019-03-19,5800,5870,5700,5730,289414,193209.0,33718859.0
2019-03-20,6700,7440,6100,7440,10614140,250868.0,33718859.0
2019-03-21,8200,9400,8140,8580,33572499,289308.0,33718859.0
2019-03-22,8670,9080,8350,8770,13000709,295714.0,33718859.0
2019-03-25,8560,10150,8490,9330,27577590,314597.0,33718859.0
2019-03-26,9350,9400,9100,9310,1918627,313923.0,33718859.0
2019-03-27,9360,9650,9360,9480,1649930,319655.0,33718859.0
2019-03-28,9550,9870,9550,9610,2377638,324038.0,33718859.0
2019-03-29,9610,9730,8720,8830,6894914,297738.0,33718859.0
2019-04-01,8910,9430,8590,8960,7379582,302121.0,33718859.0
2019-04-02,9030,9400,8820,9150,5155103,308528.0,33718859.0
2019-04-03,9030,9430,8940,9110,3640051,307179.0,33718859.0
2019-04-04,9090,11800,9060,11800,30622056,397883.0,33718859.0
2019-04-05,12600,15300,12350,15300,34567624,515899.0,33718859.0
2019-04-08,15850,16000,13800,14800,13545311,499039.0,33718859.0
2019-04-09,14450,14900,13600,14300,8454952,482180.0,33718859.0
2019-04-10,14100,15700,13800,14600,9218868,492295.0,33718859.0
2019-04-11,14850,15050,14000,14250,2727773,484735.0,34016459.0
2019-04-12,14500,14500,13100,13400,5800809,455821.0,34016459.0
2019-04-15,13350,13350,12500,12950,6172433,440513.0,34016459.0
2019-04-16,12700,13250,12150,13200,6554376,449017.0,34016459.0
2019-04-17,13000,13400,12650,13150,3640747,447744.0,34048959.0
2019-04-18,13150,13850,12850,13350,5636521,454554.0,34048959.0
2019-04-19,13250,14000,13100,13700,3777388,466471.0,34048959.0
2019-04-22,13600,13700,12350,12450,3851718,424663.0,34109459.0
2019-04-23,12300,12750,12050,12400,2980119,422957.0,34109459.0
2019-04-24,12450,12500,11100,11200,5931914,382026.0,34109459.0
2019-04-25,11250,14400,11050,12650,27365203,431485.0,34109459.0
2019-04-26,12750,13950,12000,12300,13261551,419546.0,34109459.0
2019-04-29,12500,13250,12400,12800,5771454,436601.0,34109459.0
2019-04-30,13300,16600,13150,16600,18814624,566217.0,34109459.0
2019-05-02,18050,19550,17450,18400,21885589,627614.0,34109459.0
2019-05-03,17850,17900,15900,15900,8825383,543072.0,34155459.0
2019-05-07,15550,16050,15000,15300,4276792,522579.0,34155459.0
2019-05-08,14850,15200,14150,14500,3746966,495254.0,34155459.0
2019-05-09,14600,16250,14500,15350,8646040,524286.0,34155459.0
2019-05-10,15550,15850,13450,14300,4687060,488423.0,34155459.0
2019-05-13,13900,14000,12700,12850,2774727,438898.0,34155459.0
2019-05-14,13300,14050,13050,13500,3536783,461099.0,34155459.0
2019-05-15,13950,14550,13700,14250,1923085,486715.0,34155459.0
2019-05-16,14750,14800,13350,14350,2612489,490131.0,34155459.0
2019-05-17,14200,14700,14000,14500,1285587,495254.0,34155459.0
2019-05-20,14500,14900,13750,13850,1479555,473053.0,34155459.0
2019-05-21,14100,15650,14050,15300,6871992,522579.0,34155459.0
2019-05-22,15450,19400,15150,18300,20362947,625045.0,34155459.0
2019-05-23,18500,18700,16250,16250,8109145,555026.0,34155459.0
2019-05-24,15950,16100,15200,15600,3625617,532825.0,34155459.0
2019-05-27,15650,17800,15600,17250,7913376,589182.0,34155459.0
2019-05-28,17500,18250,16750,17450,4662679,596013.0,34155459.0
2019-05-29,16800,17900,16250,17450,2993443,596519.0,34184459.0
2019-05-30,17600,18450,16800,17950,5075130,613611.0,34184459.0
2019-05-31,18200,18550,17400,17450,3823822,596519.0,34184459.0
2019-06-03,17150,17700,16800,17000,1845364,581136.0,34184459.0
2019-06-04,17400,17600,16450,17000,2265384,581136.0,34184459.0
2019-06-05,17300,17400,16800,16800,1541930,574299.0,34184459.0
2019-06-07,16850,17150,16650,17100,1344119,584554.0,34184459.0
2019-06-10,17150,19200,16850,17600,7328246,601646.0,34184459.0
2019-06-11,17650,18050,17450,17750,1939736,606774.0,34184459.0
2019-06-12,18000,18500,17000,17050,2110787,582845.0,34184459.0
2019-06-13,17100,17500,16950,17100,1216767,584554.0,34184459.0
2019-06-14,17100,18450,16950,17400,5079318,594810.0,34184459.0
2019-06-17,17550,17750,17000,17100,1440028,584554.0,34184459.0
2019-06-18,17450,19300,17250,17400,6538529,594810.0,34184459.0
2019-06-19,17650,17800,17400,17400,1400148,594810.0,34184459.0
2019-06-20,17550,17650,17050,17200,1507802,587973.0,34184459.0
2019-06-21,17250,17400,16750,16800,1522529,574299.0,34184459.0
2019-06-24,16950,17200,16350,16400,1319422,560625.0,34184459.0
2019-06-25,16200,16800,16050,16100,1328523,550370.0,34184459.0
2019-06-26,16700,20900,16550,20900,34131804,714455.0,34184459.0
2019-06-27,21150,21400,18250,19150,16752904,654632.0,34184459.0
2019-06-28,19550,21000,17350,17750,14835858,606774.0,34184459.0
2019-07-01,18450,19150,17100,17950,7250784,613611.0,34184459.0
2019-07-02,18000,18300,17250,17400,2636170,594810.0,34184459.0
2019-07-03,17750,17950,17300,17500,1899226,598228.0,34184459.0
2019-07-04,17100,17400,16600,17250,2123109,589682.0,34184459.0
2019-07-05,17450,17600,17000,17400,1729645,594810.0,34184459.0
2019-07-08,17100,17300,16800,16850,1237384,576008.0,34184459.0
2019-07-09,17100,17450,16750,16900,1577328,577717.0,34184459.0
2019-07-10,16850,17150,16700,16950,1051051,584031.0,34456099.0
2019-07-11,17200,17300,15450,16500,3771838,568526.0,34456099.0
2019-07-12,16550,16700,16200,16400,1380473,565080.0,34456099.0
2019-07-15,16250,16700,15500,15550,1920901,535792.0,34456099.0
2019-07-16,15650,16200,14250,14750,4509272,510899.0,34637192.0
2019-07-17,14700,15000,14000,14900,3021349,516094.0,34637192.0
2019-07-18,14900,14950,14050,14100,1909725,488384.0,34637192.0
2019-07-19,14100,14600,14100,14300,1570763,495312.0,34637192.0
2019-07-22,14400,14950,14250,14650,1870564,507435.0,34637192.0
2019-07-23,14600,15200,14300,14400,2204089,498776.0,34637192.0
2019-07-24,14300,14550,13050,13150,3558767,455479.0,34637192.0
2019-07-25,13050,13400,12600,13250,2789996,458943.0,34637192.0
