이테크건설(016250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-04-24,140600,142000,138800,139800,2706,391440.0,2800000.0
2017-04-25,139000,142900,139000,141800,3550,397040.0,2800000.0
2017-04-26,142300,144500,141800,143800,23325,402640.0,2800000.0
2017-04-27,143800,145500,142000,144000,4334,403200.0,2800000.0
2017-04-28,144900,145000,142700,144800,4296,405440.0,2800000.0
2017-05-02,145000,149800,143200,148800,8619,416640.0,2800000.0
2017-05-04,148500,149000,147200,148400,3467,415520.0,2800000.0
2017-05-08,148400,148500,143800,145400,8472,407120.0,2800000.0
2017-05-10,145400,145400,137600,141000,23363,394800.0,2800000.0
2017-05-11,141000,144500,141000,144000,4701,403200.0,2800000.0
2017-05-12,144500,144500,139200,140400,8673,393120.0,2800000.0
2017-05-15,138500,143900,138500,141000,4612,394800.0,2800000.0
2017-05-16,141100,144800,141100,144800,12260,405440.0,2800000.0
2017-05-17,144500,147500,143500,146000,7325,408800.0,2800000.0
2017-05-18,146000,147500,145300,146400,5945,409920.0,2800000.0
2017-05-19,147000,147000,142800,143500,4399,401800.0,2800000.0
2017-05-22,146300,146300,143700,145000,4894,406000.0,2800000.0
2017-05-23,143700,146500,143500,145000,2850,406000.0,2800000.0
2017-05-24,145000,145200,143000,144000,3075,403200.0,2800000.0
2017-05-25,143000,149100,142900,143000,11550,400400.0,2800000.0
2017-05-26,146300,151000,146300,150500,14729,421400.0,2800000.0
2017-05-29,150300,153900,149500,152900,10089,428120.0,2800000.0
2017-05-30,153000,157700,152200,156700,8986,438760.0,2800000.0
2017-05-31,156700,157800,152200,154400,5851,432320.0,2800000.0
2017-06-01,156600,157400,154600,155700,5151,435960.0,2800000.0
2017-06-02,155700,155700,150000,150900,11524,422520.0,2800000.0
2017-06-05,151600,151600,145400,146900,10222,411320.0,2800000.0
2017-06-07,147100,147500,143900,146800,8332,411040.0,2800000.0
2017-06-08,145400,145500,143500,144000,8552,403200.0,2800000.0
2017-06-09,144000,145900,142300,144800,6287,405440.0,2800000.0
2017-06-12,145200,145800,141000,141300,8272,395640.0,2800000.0
2017-06-13,141400,146900,141400,146500,7107,410200.0,2800000.0
2017-06-14,147900,149600,145000,148100,8523,414680.0,2800000.0
2017-06-15,146000,147400,143500,146200,6898,409360.0,2800000.0
2017-06-16,145900,148300,144800,145000,3588,406000.0,2800000.0
2017-06-19,145000,145500,143000,144300,9596,404040.0,2800000.0
2017-06-20,143600,148400,143600,145600,5965,407680.0,2800000.0
2017-06-21,144900,144900,143400,144800,6873,405440.0,2800000.0
2017-06-22,144800,144800,143100,143500,7055,401800.0,2800000.0
2017-06-23,144200,145000,143600,144900,3644,405720.0,2800000.0
2017-06-26,144900,144900,143500,144100,3050,403480.0,2800000.0
2017-06-27,144500,144500,141900,142000,6288,397600.0,2800000.0
2017-06-28,142100,145100,141600,141900,4637,397320.0,2800000.0
2017-06-29,144600,144600,141500,142400,2151,398720.0,2800000.0
2017-06-30,143700,143700,142000,142800,3915,399840.0,2800000.0
2017-07-03,142800,143900,133800,141000,4083,394800.0,2800000.0
2017-07-04,143000,143000,139700,141500,2136,396200.0,2800000.0
2017-07-05,142300,142300,139800,141500,2042,396200.0,2800000.0
2017-07-06,139500,141200,138300,140000,3181,392000.0,2800000.0
2017-07-07,141900,141900,138200,139000,4538,389200.0,2800000.0
2017-07-10,140400,140400,138000,139300,2041,390040.0,2800000.0
2017-07-11,139900,139900,136600,138300,3796,387240.0,2800000.0
2017-07-12,139700,139800,135600,137000,4524,383600.0,2800000.0
2017-07-13,138000,140800,136000,138300,2664,387240.0,2800000.0
2017-07-14,139900,139900,136100,137000,1988,383600.0,2800000.0
2017-07-17,137000,140500,136000,137800,2452,385840.0,2800000.0
2017-07-18,139000,139600,136500,139500,2413,390600.0,2800000.0
2017-07-19,139400,140000,138000,140000,2630,392000.0,2800000.0
2017-07-20,142000,142200,139300,141400,5529,395920.0,2800000.0
2017-07-21,142000,144700,141600,144000,3722,403200.0,2800000.0
2017-07-24,145000,145500,141100,142400,3387,398720.0,2800000.0
2017-07-25,143400,144600,141800,142000,2950,397600.0,2800000.0
2017-07-26,141600,143500,141100,143000,2543,400400.0,2800000.0
2017-07-27,142500,144300,142200,143100,1375,400680.0,2800000.0
2017-07-28,141600,143100,139400,141000,4788,394800.0,2800000.0
2017-07-31,139800,140300,137500,137500,3438,385000.0,2800000.0
2017-08-01,137600,139200,136800,137600,2828,385280.0,2800000.0
2017-08-02,139000,141000,136900,138600,1661,388080.0,2800000.0
2017-08-03,138800,141700,138700,139100,5749,389480.0,2800000.0
2017-08-04,139000,139000,136900,137900,4736,386120.0,2800000.0
2017-08-07,137600,139000,136400,137500,2575,385000.0,2800000.0
2017-08-08,137000,137000,125000,127500,32550,357000.0,2800000.0
2017-08-09,127500,127900,120400,124000,27294,347200.0,2800000.0
2017-08-10,124500,128500,124100,127800,10642,357840.0,2800000.0
2017-08-11,127700,131000,126400,129400,7495,362320.0,2800000.0
2017-08-14,129600,129600,127400,128500,5582,359800.0,2800000.0
2017-08-16,127700,129100,124600,125100,5536,350280.0,2800000.0
2017-08-17,126800,126800,123500,124800,3478,349440.0,2800000.0
2017-08-18,124700,128800,122500,125000,4707,350000.0,2800000.0
2017-08-21,124500,125600,123000,125300,3365,350840.0,2800000.0
2017-08-22,125300,127000,123900,125000,3453,350000.0,2800000.0
2017-08-23,124500,126000,123800,124100,3106,347480.0,2800000.0
2017-08-24,123300,127000,123200,124000,2821,347200.0,2800000.0
2017-08-25,124000,125500,123900,124200,3502,347760.0,2800000.0
2017-08-28,124400,126100,122800,125200,3284,350560.0,2800000.0
2017-08-29,126000,130500,124100,129600,5484,362880.0,2800000.0
2017-08-30,129600,131100,127500,130000,4164,364000.0,2800000.0
2017-08-31,130100,130400,128900,130100,2878,364280.0,2800000.0
2017-09-01,130200,134000,129000,133000,5701,372400.0,2800000.0
2017-09-04,128600,133000,128600,131900,5205,369320.0,2800000.0
2017-09-05,131900,133400,130400,133000,4164,372400.0,2800000.0
2017-09-06,133000,135800,132100,135500,4884,379400.0,2800000.0
2017-09-07,135500,139000,133900,138300,7870,387240.0,2800000.0
2017-09-08,137100,141100,136000,140500,5274,393400.0,2800000.0
2017-09-11,139500,139600,136100,137400,2925,384720.0,2800000.0
2017-09-12,135300,137200,134500,135500,2867,379400.0,2800000.0
2017-09-13,135500,136800,133000,133000,5583,372400.0,2800000.0
2017-09-14,133000,135600,131600,131600,2265,368480.0,2800000.0
2017-09-15,131600,132900,131100,132800,3062,371840.0,2800000.0
2017-09-18,132500,132500,130500,132200,2603,370160.0,2800000.0
2017-09-19,130800,133400,130800,132800,2014,371840.0,2800000.0
2017-09-20,132000,134900,131200,131900,5203,369320.0,2800000.0
2017-09-21,131900,131900,129900,129900,2708,363720.0,2800000.0
2017-09-22,132600,132600,125100,127500,4064,357000.0,2800000.0
2017-09-25,127500,130800,125500,127800,6890,357840.0,2800000.0
2017-09-26,127700,135700,127500,134800,4813,377440.0,2800000.0
2017-09-27,134300,136000,132300,134900,1868,377720.0,2800000.0
2017-09-28,134900,135600,131600,134400,1337,376320.0,2800000.0
2017-09-29,134000,136100,133000,135600,2210,379680.0,2800000.0
2017-10-10,134100,135700,132700,134800,2260,377440.0,2800000.0
2017-10-11,133300,136700,132200,136300,4917,381640.0,2800000.0
2017-10-12,135700,138800,134100,138700,4564,388360.0,2800000.0
2017-10-13,136500,138300,135300,135600,5654,379680.0,2800000.0
2017-10-16,135100,136500,134000,136000,2457,380800.0,2800000.0
2017-10-17,135900,143000,135000,135400,4067,379120.0,2800000.0
2017-10-18,134100,136400,131000,135500,3494,379400.0,2800000.0
2017-10-19,135500,140800,135200,139900,7753,391720.0,2800000.0
2017-10-20,139900,142000,136900,142000,2214,397600.0,2800000.0
2017-10-23,142000,149500,139700,144400,17454,404320.0,2800000.0
2017-10-24,144400,147900,140500,147000,4932,411600.0,2800000.0
2017-10-25,147000,148700,145400,148000,3198,414400.0,2800000.0
2017-10-26,145300,148600,145300,147000,2807,411600.0,2800000.0
2017-10-27,149700,152300,149700,151600,9318,424480.0,2800000.0
2017-10-30,151600,151600,147700,150000,3829,420000.0,2800000.0
2017-10-31,150800,151000,149000,150300,2492,420840.0,2800000.0
2017-11-01,148700,150300,148500,149600,1915,418880.0,2800000.0
2017-11-02,148300,150500,148300,149700,4405,419160.0,2800000.0
2017-11-03,150000,150500,148300,150500,3856,421400.0,2800000.0
2017-11-06,150800,154900,150800,154700,4630,433160.0,2800000.0
2017-11-07,154700,158800,154700,158000,8775,442400.0,2800000.0
2017-11-08,159000,159000,157500,157900,5283,442120.0,2800000.0
2017-11-09,150000,151300,143000,144900,27561,405720.0,2800000.0
2017-11-10,143300,146500,141500,145200,7050,406560.0,2800000.0
2017-11-13,144100,145100,141500,143500,6867,401800.0,2800000.0
2017-11-14,143100,148900,142400,146000,8957,408800.0,2800000.0
2017-11-15,146000,149000,144400,146800,6725,411040.0,2800000.0
2017-11-16,143600,146800,141600,145800,4475,408240.0,2800000.0
2017-11-17,144000,144900,142700,144300,1994,404040.0,2800000.0
2017-11-20,144300,145900,141500,142500,2968,399000.0,2800000.0
2017-11-21,144900,144900,136000,138000,13567,386400.0,2800000.0
2017-11-22,136100,140100,136000,139500,5576,390600.0,2800000.0
2017-11-23,138500,141800,138500,141100,4209,395080.0,2800000.0
2017-11-24,141100,141100,135900,137500,9229,385000.0,2800000.0
2017-11-27,139400,139400,134700,136000,5661,380800.0,2800000.0
2017-11-28,135000,137000,133000,133000,4583,372400.0,2800000.0
2017-11-29,133000,136000,133000,136000,5049,380800.0,2800000.0
2017-11-30,134100,136600,133300,134700,7838,377160.0,2800000.0
2017-12-01,133600,137500,133200,137500,3545,385000.0,2800000.0
2017-12-04,137600,137700,133200,136000,2132,380800.0,2800000.0
2017-12-05,134000,136300,132500,135200,4092,378560.0,2800000.0
2017-12-06,134100,134200,125000,125200,27494,350560.0,2800000.0
2017-12-07,127000,127000,122200,122200,7555,342160.0,2800000.0
2017-12-08,123900,123900,118000,121300,9937,339640.0,2800000.0
2017-12-11,123700,126200,118500,126200,4946,353360.0,2800000.0
2017-12-12,124100,126500,124100,126000,4136,352800.0,2800000.0
2017-12-13,126000,129800,126000,128000,4006,358400.0,2800000.0
2017-12-14,127500,127500,120800,124400,17202,348320.0,2800000.0
2017-12-15,124500,125800,121800,124800,5166,349440.0,2800000.0
2017-12-18,123100,124100,120800,121000,8566,338800.0,2800000.0
2017-12-19,122800,123100,119800,121500,8654,340200.0,2800000.0
2017-12-20,122200,123100,120800,122000,2861,341600.0,2800000.0
2017-12-21,122000,123700,120500,121000,3633,338800.0,2800000.0
2017-12-22,123000,124900,120900,124500,9059,348600.0,2800000.0
2017-12-26,123600,128500,123600,127200,10922,356160.0,2800000.0
2017-12-27,125100,127400,122200,127300,7054,356440.0,2800000.0
2017-12-28,126700,128000,126100,127700,3052,357560.0,2800000.0
2018-01-02,125700,126500,121000,123900,9055,346920.0,2800000.0
2018-01-03,122800,123400,120500,121000,12415,338800.0,2800000.0
2018-01-04,121500,122300,120100,120300,8115,336840.0,2800000.0
2018-01-05,120100,122000,119300,121900,5924,341320.0,2800000.0
2018-01-08,121000,121000,115400,116800,18640,327040.0,2800000.0
2018-01-09,116500,118100,113300,116500,15493,326200.0,2800000.0
2018-01-10,115300,129500,115300,128300,17579,359240.0,2800000.0
2018-01-11,126500,129300,124700,128500,5413,359800.0,2800000.0
2018-01-12,124800,129500,122100,129100,9903,361480.0,2800000.0
2018-01-15,127100,129200,126500,128100,6031,358680.0,2800000.0
2018-01-16,128600,131500,126200,128800,11879,360640.0,2800000.0
2018-01-17,131000,131000,127700,130900,7692,366520.0,2800000.0
2018-01-18,131500,131500,127900,130800,9446,366240.0,2800000.0
2018-01-19,130900,131900,129000,131400,9539,367920.0,2800000.0
2018-01-22,131800,133400,129000,133300,6721,373240.0,2800000.0
2018-01-23,133500,133800,131000,133500,5572,373800.0,2800000.0
2018-01-24,133800,134000,131600,133500,11273,373800.0,2800000.0
2018-01-25,131400,137700,131400,137700,11669,385560.0,2800000.0
2018-01-26,138100,143000,137700,143000,13042,400400.0,2800000.0
2018-01-29,143500,148700,135000,138900,11545,388920.0,2800000.0
2018-01-30,136300,138900,135800,137000,8345,383600.0,2800000.0
2018-01-31,137000,148500,137000,144700,15236,405160.0,2800000.0
2018-02-01,144700,156400,144700,155000,73022,434000.0,2800000.0
2018-02-02,156200,159800,152200,155400,41688,435120.0,2800000.0
2018-02-05,154400,155400,150000,150000,18715,420000.0,2800000.0
2018-02-06,144500,150400,139000,150200,31311,420560.0,2800000.0
2018-02-07,150500,158900,150500,153000,32110,428400.0,2800000.0
2018-02-08,153000,156100,147200,148500,24659,415800.0,2800000.0
2018-02-09,142500,149900,142000,144100,14142,403480.0,2800000.0
2018-02-12,145100,147800,135100,141800,21819,397040.0,2800000.0
2018-02-13,141100,143600,135700,138000,20555,386400.0,2800000.0
2018-02-14,141000,151700,141000,149800,42377,419440.0,2800000.0
2018-02-19,151300,151400,148500,151100,11261,423080.0,2800000.0
2018-02-20,149700,152000,146600,146900,8846,411320.0,2800000.0
2018-02-21,146600,149800,146000,149500,7327,418600.0,2800000.0
2018-02-22,147600,150400,143000,145000,7189,406000.0,2800000.0
2018-02-23,144300,148000,144200,145400,7739,407120.0,2800000.0
2018-02-26,146000,147900,142900,144500,4953,404600.0,2800000.0
2018-02-27,144500,146900,139200,141800,6313,397040.0,2800000.0
2018-02-28,141800,141800,137000,140000,13703,392000.0,2800000.0
2018-03-02,138600,141000,135500,140000,9618,392000.0,2800000.0
2018-03-05,140000,140700,138100,139000,5844,389200.0,2800000.0
2018-03-06,141600,141700,137800,139900,6147,391720.0,2800000.0
2018-03-07,140000,147900,139000,143700,18604,402360.0,2800000.0
2018-03-08,146900,146900,140000,142500,9278,399000.0,2800000.0
2018-03-09,142500,144300,140000,142500,9199,399000.0,2800000.0
2018-03-12,142100,143500,139200,141700,9575,396760.0,2800000.0
2018-03-13,141500,141500,136900,137500,10858,385000.0,2800000.0
2018-03-14,137200,139600,134400,139300,10481,390040.0,2800000.0
2018-03-15,139300,143900,137700,140300,10349,392840.0,2800000.0
2018-03-16,139500,141400,138400,140000,9070,392000.0,2800000.0
2018-03-19,140000,143300,139700,142000,9271,397600.0,2800000.0
2018-03-20,141800,148900,141000,144800,8671,405440.0,2800000.0
2018-03-21,144900,146500,142800,145400,7715,407120.0,2800000.0
2018-03-22,145900,150800,145900,148200,18039,414960.0,2800000.0
2018-03-23,147100,148300,145000,145000,10122,406000.0,2800000.0
2018-03-26,145000,153500,144500,150900,25582,422520.0,2800000.0
2018-03-27,154000,155300,150000,155300,19499,434840.0,2800000.0
2018-03-28,154000,156800,150100,155000,14633,434000.0,2800000.0
2018-03-29,155300,155300,142800,147000,38415,411600.0,2800000.0
2018-03-30,145000,149100,141400,144700,12379,405160.0,2800000.0
2018-04-02,144100,155000,143600,149000,13924,417200.0,2800000.0
2018-04-03,149300,149300,145100,147000,6265,411600.0,2800000.0
2018-04-04,146400,147600,143700,144200,7118,403760.0,2800000.0
2018-04-05,144200,147000,143400,145000,4904,406000.0,2800000.0
2018-04-06,145000,146800,143100,144000,4272,403200.0,2800000.0
2018-04-09,144000,145300,141500,145000,6551,406000.0,2800000.0
2018-04-10,144000,144100,141600,142500,7008,399000.0,2800000.0
2018-04-11,142900,144100,139400,142000,7069,397600.0,2800000.0
2018-04-12,140900,142900,140200,140700,4700,393960.0,2800000.0
2018-04-13,140700,141300,136500,139400,13453,390320.0,2800000.0
2018-04-16,138000,138100,133200,135700,17862,379960.0,2800000.0
2018-04-17,136000,136000,131800,132400,9345,370720.0,2800000.0
2018-04-18,133900,143600,132700,143500,21626,401800.0,2800000.0
2018-04-19,144900,146500,142700,144000,8717,403200.0,2800000.0
2018-04-20,144000,145300,141700,145000,6752,406000.0,2800000.0
2018-04-23,145800,150500,143400,145000,17388,406000.0,2800000.0
2018-04-24,144000,146900,141900,145100,5099,406280.0,2800000.0
2018-04-25,146500,146700,139600,142500,6014,399000.0,2800000.0
2018-04-26,144400,144400,138800,140200,6264,392560.0,2800000.0
2018-04-27,140000,141700,138000,140800,7050,394240.0,2800000.0
2018-04-30,142300,147300,142200,145900,14767,408520.0,2800000.0
2018-05-02,148300,148700,136500,146800,11824,411040.0,2800000.0
2018-05-03,144100,145600,141700,142900,8722,400120.0,2800000.0
2018-05-04,141100,144000,140000,140000,5352,392000.0,2800000.0
2018-05-08,144800,150600,141600,142600,22002,399280.0,2800000.0
2018-05-09,145900,145900,136600,143000,15355,400400.0,2800000.0
2018-05-10,143100,145200,138800,141000,7589,394800.0,2800000.0
2018-05-11,141300,145000,141100,144300,7552,404040.0,2800000.0
2018-05-14,142400,148000,142400,146300,8760,409640.0,2800000.0
2018-05-15,145600,148100,144000,147000,6065,411600.0,2800000.0
2018-05-16,144000,145800,140100,143900,4828,402920.0,2800000.0
2018-05-17,142300,149000,142300,148500,8158,415800.0,2800000.0
2018-05-18,149700,153400,143400,149900,29538,419720.0,2800000.0
2018-05-21,149900,150400,145600,146900,5312,411320.0,2800000.0
2018-05-23,146000,147900,143200,144600,6175,404880.0,2800000.0
2018-05-24,143500,144900,140300,142500,7740,399000.0,2800000.0
2018-05-25,140500,142300,138200,140000,8525,392000.0,2800000.0
2018-05-28,141200,143100,138200,138900,10689,388920.0,2800000.0
2018-05-29,138900,141600,136100,136100,10647,381080.0,2800000.0
2018-05-30,136500,136600,132000,135700,12013,379960.0,2800000.0
2018-05-31,134000,136900,132500,134500,9318,376600.0,2800000.0
2018-06-01,134500,134700,132700,132800,9395,371840.0,2800000.0
2018-06-04,132600,133400,130600,131700,11877,368760.0,2800000.0
2018-06-05,131700,133500,130500,133500,5988,373800.0,2800000.0
2018-06-07,135000,143000,134100,140000,16018,392000.0,2800000.0
2018-06-08,140100,142400,137100,138500,5407,387800.0,2800000.0
2018-06-11,138100,140000,137500,139000,2773,389200.0,2800000.0
2018-06-12,137000,140800,136800,140000,5512,392000.0,2800000.0
2018-06-14,137800,142800,134900,136500,12483,382200.0,2800000.0
2018-06-15,136100,140000,136100,138900,4642,388920.0,2800000.0
2018-06-18,138900,142200,133500,134400,7235,376320.0,2800000.0
2018-06-19,132600,137200,132000,132000,6557,369600.0,2800000.0
2018-06-20,136800,137400,132000,137400,7589,384720.0,2800000.0
2018-06-21,135200,137800,132100,135000,11201,378000.0,2800000.0
2018-06-22,135200,140000,132100,140000,7744,392000.0,2800000.0
2018-06-25,136100,140000,136100,139100,3506,389480.0,2800000.0
2018-06-26,139000,140100,137000,138900,3070,388920.0,2800000.0
2018-06-27,137500,139400,135700,137600,6557,385280.0,2800000.0
2018-06-28,135100,141900,135100,140000,11841,392000.0,2800000.0
2018-06-29,138800,146500,138600,144400,14297,404320.0,2800000.0
2018-07-02,144300,144400,138000,138000,6445,386400.0,2800000.0
2018-07-03,138000,141800,138000,141000,6783,394800.0,2800000.0
2018-07-04,141000,142900,138600,141200,3827,395360.0,2800000.0
2018-07-05,141200,142500,138100,139200,3041,389760.0,2800000.0
2018-07-06,138000,141400,136100,140900,4291,394520.0,2800000.0
2018-07-09,138000,141000,138000,138700,2301,388360.0,2800000.0
2018-07-10,138800,140900,138100,139300,2873,390040.0,2800000.0
