오뚜기(007310),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-07-26,113000,113000,110000,112000,1175,385280.0,3440000.0
2006-07-27,110500,115000,110500,114500,2826,393880.0,3440000.0
2006-07-28,112500,115500,112500,115000,1843,395600.0,3440000.0
2006-07-31,115500,115500,112000,114500,1885,393880.0,3440000.0
2006-08-01,115000,115000,112000,112000,2171,385280.0,3440000.0
2006-08-02,113500,115000,110500,115000,1634,395600.0,3440000.0
2006-08-03,112500,115000,111000,111000,1988,381840.0,3440000.0
2006-08-04,111000,114500,111000,114000,1584,392160.0,3440000.0
2006-08-07,114000,114000,108500,108500,2385,373240.0,3440000.0
2006-08-08,110000,113500,109000,113500,3739,390440.0,3440000.0
2006-08-09,112000,114000,109000,112000,2697,385280.0,3440000.0
2006-08-10,110500,113500,110000,110000,3983,378400.0,3440000.0
2006-08-11,111500,113000,108000,108000,4270,371520.0,3440000.0
2006-08-14,110000,112500,108500,108500,2150,373240.0,3440000.0
2006-08-16,110000,111000,108500,109000,1838,374960.0,3440000.0
2006-08-17,109000,110500,107000,107000,3283,368080.0,3440000.0
2006-08-18,108000,108000,104500,105000,4732,361200.0,3440000.0
2006-08-21,107000,107000,103500,103500,2524,356040.0,3440000.0
2006-08-22,105000,107000,104000,104000,5122,357760.0,3440000.0
2006-08-23,102000,102000,98600,99800,10803,343312.0,3440000.0
2006-08-24,99800,99800,92500,92700,13276,318888.0,3440000.0
2006-08-25,92700,95700,92500,93000,11063,319920.0,3440000.0
2006-08-28,93000,95300,93000,93300,7175,320952.0,3440000.0
2006-08-29,93600,94400,91300,91300,14996,314072.0,3440000.0
2006-08-30,92800,93200,91300,92100,9588,316824.0,3440000.0
2006-08-31,91500,94400,91500,94100,7913,323704.0,3440000.0
2006-09-01,93900,97900,93600,97600,7427,335744.0,3440000.0
2006-09-04,99500,99500,96300,97500,6863,335400.0,3440000.0
2006-09-05,97500,98000,96500,97000,2071,333680.0,3440000.0
2006-09-06,97000,97900,95200,96000,3531,330240.0,3440000.0
2006-09-07,96000,97300,95900,97000,3469,333680.0,3440000.0
2006-09-08,96100,98500,96000,97200,3028,334368.0,3440000.0
2006-09-11,96800,98600,96800,98000,2937,337120.0,3440000.0
2006-09-12,98000,98800,97100,98200,2656,337808.0,3440000.0
2006-09-13,98500,100000,98000,99000,6694,340560.0,3440000.0
2006-09-14,100000,101500,98100,98100,7960,337464.0,3440000.0
2006-09-15,98600,101500,98600,101500,4298,349160.0,3440000.0
2006-09-18,102000,104000,101500,104000,3769,357760.0,3440000.0
2006-09-19,104000,104500,101500,102500,5550,352600.0,3440000.0
2006-09-20,102500,102500,100500,102500,2500,352600.0,3440000.0
2006-09-21,101500,104000,101500,101500,1114,349160.0,3440000.0
2006-09-22,103000,103000,99300,99700,1742,342968.0,3440000.0
2006-09-25,100500,101000,99000,99600,2025,342624.0,3440000.0
2006-09-26,100500,102000,96200,96200,2248,330928.0,3440000.0
2006-09-27,98900,101500,98400,99600,3312,342624.0,3440000.0
2006-09-28,101500,101500,98100,99300,3111,341592.0,3440000.0
2006-09-29,99300,101000,98200,98700,1877,339528.0,3440000.0
2006-10-02,100000,101000,99700,99700,2535,342968.0,3440000.0
2006-10-04,98300,101000,97200,97200,1946,334368.0,3440000.0
2006-10-09,96500,98800,87600,91000,7490,313040.0,3440000.0
2006-10-10,92500,93500,92000,93300,4327,320952.0,3440000.0
2006-10-11,92000,94800,92000,93600,1573,321984.0,3440000.0
2006-10-12,94600,95300,93000,93800,3087,322672.0,3440000.0
2006-10-13,94100,95800,94100,95100,2039,327144.0,3440000.0
2006-10-16,95800,96600,95000,95500,1079,328520.0,3440000.0
2006-10-17,97000,97000,94700,94700,1405,325768.0,3440000.0
2006-10-18,96000,96000,92500,93800,3764,322672.0,3440000.0
2006-10-19,94600,94600,93200,93200,2288,320608.0,3440000.0
2006-10-20,94400,94500,93000,94500,2926,325080.0,3440000.0
2006-10-23,94500,95700,94100,94700,1334,325768.0,3440000.0
2006-10-24,94700,95800,93000,95000,2522,326800.0,3440000.0
2006-10-25,95000,95000,93500,93600,2318,321984.0,3440000.0
2006-10-26,93300,94500,93300,94300,2509,324392.0,3440000.0
2006-10-27,94500,94500,93600,94300,1146,324392.0,3440000.0
2006-10-30,94800,94800,94200,94400,729,324736.0,3440000.0
2006-10-31,94700,94800,94100,94700,728,325768.0,3440000.0
2006-11-01,93400,96000,93400,96000,1573,330240.0,3440000.0
2006-11-02,96300,98500,95500,95800,2659,329552.0,3440000.0
2006-11-03,95900,97100,95400,96800,1513,332992.0,3440000.0
2006-11-06,98400,98400,95200,96000,1726,330240.0,3440000.0
2006-11-07,99000,99000,96300,98800,3234,339872.0,3440000.0
2006-11-08,98800,98800,97400,98500,775,338840.0,3440000.0
2006-11-09,99400,99400,97800,99000,2052,340560.0,3440000.0
2006-11-10,97900,99700,97900,98500,2272,338840.0,3440000.0
2006-11-13,98500,99500,97900,98400,1166,338496.0,3440000.0
2006-11-14,98400,99800,98300,99300,1685,341592.0,3440000.0
2006-11-15,99500,99500,98000,99300,3101,341592.0,3440000.0
2006-11-16,99300,103000,98800,101500,4289,349160.0,3440000.0
2006-11-17,102500,104000,101500,103500,13388,356040.0,3440000.0
2006-11-20,103500,104500,100000,102000,2075,350880.0,3440000.0
2006-11-21,102000,108500,102000,108000,5622,371520.0,3440000.0
2006-11-22,109000,109000,106000,107000,2461,368080.0,3440000.0
2006-11-23,107000,108000,105500,106000,1367,364640.0,3440000.0
2006-11-24,106000,108000,104500,104500,4088,359480.0,3440000.0
2006-11-27,102000,105500,102000,105500,1670,362920.0,3440000.0
2006-11-28,105000,105000,101500,101500,1731,349160.0,3440000.0
2006-11-29,103500,105000,101000,102000,2490,350880.0,3440000.0
2006-11-30,102500,103500,102500,103000,2002,354320.0,3440000.0
2006-12-01,102500,106500,102500,104500,3446,359480.0,3440000.0
2006-12-04,103500,105000,101500,104500,2090,359480.0,3440000.0
2006-12-05,105000,106500,104500,106000,5977,364640.0,3440000.0
2006-12-06,106000,107000,104000,104500,3986,359480.0,3440000.0
2006-12-07,106000,108000,105000,107000,8754,368080.0,3440000.0
2006-12-08,107500,108500,106000,108000,8170,371520.0,3440000.0
2006-12-11,106500,107500,104500,104500,2645,359480.0,3440000.0
2006-12-12,106000,106000,101500,102500,2171,352600.0,3440000.0
2006-12-13,101500,103500,100000,102500,2120,352600.0,3440000.0
2006-12-14,101000,103000,100500,102500,7803,352600.0,3440000.0
2006-12-15,102500,105000,102500,103500,892,356040.0,3440000.0
2006-12-18,105500,105500,103500,104000,901,357760.0,3440000.0
2006-12-19,105500,105500,103000,103500,2507,356040.0,3440000.0
2006-12-20,104500,105500,103500,104500,2765,359480.0,3440000.0
2006-12-21,104000,105000,103500,103500,1740,356040.0,3440000.0
2006-12-22,105000,105000,103000,105000,5161,361200.0,3440000.0
2006-12-26,103500,105500,103000,104500,849,359480.0,3440000.0
2006-12-27,103000,105000,102500,104500,1272,359480.0,3440000.0
2006-12-28,104500,104500,102500,103500,389,356040.0,3440000.0
2007-01-02,104000,104000,100500,100500,1972,345720.0,3440000.0
2007-01-03,102500,102500,98000,98000,2223,337120.0,3440000.0
2007-01-04,98000,99900,95700,95900,2714,329896.0,3440000.0
2007-01-05,95300,95400,93800,94000,3703,323360.0,3440000.0
2007-01-08,94000,94500,93500,94000,3748,323360.0,3440000.0
2007-01-09,93100,94200,93000,93100,3376,320264.0,3440000.0
2007-01-10,93000,93500,91500,91500,2944,314760.0,3440000.0
2007-01-11,91100,92000,90900,91400,8584,314416.0,3440000.0
2007-01-12,91400,91400,91000,91000,7120,313040.0,3440000.0
2007-01-15,91400,91900,90700,90800,8255,312352.0,3440000.0
2007-01-16,90200,90200,89100,89100,5729,306504.0,3440000.0
2007-01-17,89100,89700,87900,87900,46609,302376.0,3440000.0
2007-01-18,86700,88400,86300,88300,5131,303752.0,3440000.0
2007-01-19,89300,89300,87200,87800,1949,302032.0,3440000.0
2007-01-22,87400,89000,85900,86700,7271,298248.0,3440000.0
2007-01-23,86700,87100,86600,86800,3818,298592.0,3440000.0
2007-01-24,86700,88400,86500,87700,2635,301688.0,3440000.0
2007-01-25,88500,89600,87700,87900,5873,302376.0,3440000.0
2007-01-26,88000,88600,86200,86600,4512,297904.0,3440000.0
2007-01-29,86200,87400,85700,87000,5261,299280.0,3440000.0
2007-01-30,87000,87100,86500,87000,1215,299280.0,3440000.0
2007-01-31,87200,87500,85800,86000,2470,295840.0,3440000.0
2007-02-01,85200,87400,85200,86900,3503,298936.0,3440000.0
2007-02-02,86500,88400,86300,87100,3177,299624.0,3440000.0
2007-02-05,87600,87600,86500,87300,3816,300312.0,3440000.0
2007-02-06,87300,87900,87100,87500,4225,301000.0,3440000.0
2007-02-07,87900,90900,87500,90600,6415,311664.0,3440000.0
2007-02-08,90200,92000,90200,92000,7040,316480.0,3440000.0
2007-02-09,92500,92700,91000,91700,1829,315448.0,3440000.0
2007-02-12,91700,91800,89600,90500,1677,311320.0,3440000.0
2007-02-13,89100,90500,88200,88200,3145,303408.0,3440000.0
2007-02-14,88500,89400,88100,88100,2952,303064.0,3440000.0
2007-02-15,89800,89800,88100,88600,1496,304784.0,3440000.0
2007-02-16,87900,88600,87000,87400,2844,300656.0,3440000.0
2007-02-20,87500,88500,87000,87300,2342,300312.0,3440000.0
2007-02-21,87100,87700,87000,87200,4945,299968.0,3440000.0
2007-02-22,87700,88900,87100,88900,3529,305816.0,3440000.0
2007-02-23,89900,89900,89000,89700,2971,308568.0,3440000.0
2007-02-26,89700,90400,89500,89700,2472,308568.0,3440000.0
2007-02-27,89100,90000,88200,88200,2021,303408.0,3440000.0
2007-02-28,87000,87000,85800,86200,7282,296528.0,3440000.0
2007-03-02,86100,87300,85900,86500,3304,297560.0,3440000.0
2007-03-05,86500,87200,85900,86000,4300,295840.0,3440000.0
2007-03-06,86000,87300,86000,87000,1118,299280.0,3440000.0
2007-03-07,89100,89100,86100,86400,2901,297216.0,3440000.0
2007-03-08,86500,89000,86500,89000,6523,306160.0,3440000.0
2007-03-09,89000,89000,87400,87500,3073,301000.0,3440000.0
2007-03-12,87300,89300,87300,89200,4694,306848.0,3440000.0
2007-03-13,89000,89600,88400,89000,4579,306160.0,3440000.0
2007-03-14,88600,89400,88000,88500,6036,304440.0,3440000.0
2007-03-15,89400,89400,88600,89200,1914,306848.0,3440000.0
2007-03-16,89200,89300,88600,88600,1707,304784.0,3440000.0
2007-03-19,88700,88700,87000,87700,5612,301688.0,3440000.0
2007-03-20,87700,88000,87000,87000,3726,299280.0,3440000.0
2007-03-21,87600,87700,86700,87100,2703,299624.0,3440000.0
2007-03-22,86100,89000,86100,88400,5423,304096.0,3440000.0
2007-03-23,88600,88800,87400,87800,1622,302032.0,3440000.0
2007-03-26,88700,89900,87800,88300,1311,303752.0,3440000.0
2007-03-27,89700,89700,88200,88400,2545,304096.0,3440000.0
2007-03-28,89300,89300,87300,87300,2799,300312.0,3440000.0
2007-03-29,88600,88700,87300,87400,1795,300656.0,3440000.0
2007-03-30,88600,89300,87500,88200,3291,303408.0,3440000.0
2007-04-02,87800,89300,87700,88200,1948,303408.0,3440000.0
2007-04-03,88200,88500,87700,88000,2898,302720.0,3440000.0
2007-04-04,87900,88500,87800,88000,3519,302720.0,3440000.0
2007-04-05,88100,88600,87700,87900,3480,302376.0,3440000.0
2007-04-06,87900,90900,87900,90900,6095,312696.0,3440000.0
2007-04-09,93600,98000,93600,97600,17529,335744.0,3440000.0
2007-04-10,98000,98000,94700,96500,10435,331960.0,3440000.0
2007-04-11,95100,96500,94400,95300,22291,327832.0,3440000.0
2007-04-12,95000,104000,95000,103500,13542,356040.0,3440000.0
2007-04-13,99900,110000,99900,109000,16899,374960.0,3440000.0
2007-04-16,106000,114000,106000,109500,8722,376680.0,3440000.0
2007-04-17,112000,112000,105500,108500,5091,373240.0,3440000.0
2007-04-18,107000,111500,107000,110500,4673,380120.0,3440000.0
2007-04-19,110500,111000,108000,110000,5543,378400.0,3440000.0
2007-04-20,110000,112000,109000,110500,3336,380120.0,3440000.0
2007-04-23,108000,113500,108000,111000,4259,381840.0,3440000.0
2007-04-24,108000,110500,107000,108000,4221,371520.0,3440000.0
2007-04-25,108000,110000,105000,108000,3807,371520.0,3440000.0
2007-04-26,110000,110500,107500,109500,4713,376680.0,3440000.0
2007-04-27,109000,109500,107500,108000,1985,371520.0,3440000.0
2007-04-30,108000,109500,108000,109500,3007,376680.0,3440000.0
2007-05-02,110000,112500,108000,111000,2283,381840.0,3440000.0
2007-05-03,109000,112500,109000,112500,3499,387000.0,3440000.0
2007-05-04,109000,113500,108500,113000,1572,388720.0,3440000.0
2007-05-07,111000,113500,110000,113000,1934,388720.0,3440000.0
2007-05-08,112500,113000,110500,110500,1192,380120.0,3440000.0
2007-05-09,109000,112500,109000,111000,2437,381840.0,3440000.0
2007-05-10,109500,110000,108000,108000,5426,371520.0,3440000.0
2007-05-11,110000,110000,104000,105000,7585,361200.0,3440000.0
2007-05-14,104000,106500,103000,105000,5869,361200.0,3440000.0
2007-05-15,103000,108500,102500,104500,4667,359480.0,3440000.0
2007-05-16,104000,108000,104000,106000,1248,364640.0,3440000.0
2007-05-17,105500,110000,105500,107000,4554,368080.0,3440000.0
2007-05-18,107000,109500,106500,109500,2257,376680.0,3440000.0
2007-05-21,109500,111000,108000,108000,2383,371520.0,3440000.0
2007-05-22,107500,108500,105000,107000,4029,368080.0,3440000.0
2007-05-23,106500,111000,106500,110000,3921,378400.0,3440000.0
2007-05-25,113000,113500,110000,113500,4859,390440.0,3440000.0
2007-05-28,111000,124500,111000,119000,15964,409360.0,3440000.0
2007-05-29,117000,127000,116500,126000,13534,433440.0,3440000.0
2007-05-30,123500,124500,120000,124000,4592,426560.0,3440000.0
2007-05-31,124000,127000,120500,126000,4186,433440.0,3440000.0
2007-06-01,123000,130500,122000,130000,14577,447200.0,3440000.0
2007-06-04,128000,130500,125000,130000,5701,447200.0,3440000.0
2007-06-05,130000,131000,125000,128500,5279,442040.0,3440000.0
2007-06-07,126000,130500,124000,128500,7951,442040.0,3440000.0
2007-06-08,129000,129000,125500,128000,5140,440320.0,3440000.0
2007-06-11,126000,128000,124000,128000,9132,440320.0,3440000.0
2007-06-12,126000,128000,125500,127000,5410,436880.0,3440000.0
2007-06-13,125000,128000,125000,126000,2425,433440.0,3440000.0
2007-06-14,125500,127000,124500,127000,9182,436880.0,3440000.0
2007-06-15,126000,126500,124500,124500,4837,428280.0,3440000.0
2007-06-18,124000,127000,123000,127000,3633,436880.0,3440000.0
2007-06-19,125000,126000,123000,125500,4185,431720.0,3440000.0
2007-06-20,125000,125500,120500,122000,4690,419680.0,3440000.0
2007-06-21,119500,127000,117500,127000,5880,436880.0,3440000.0
2007-06-22,123500,127000,123500,123500,2311,424840.0,3440000.0
2007-06-25,116500,126000,116500,126000,2735,433440.0,3440000.0
2007-06-26,127000,127000,122000,126000,3042,433440.0,3440000.0
2007-06-27,123500,125000,121500,125000,2694,430000.0,3440000.0
2007-06-28,122500,126000,121500,126000,1668,433440.0,3440000.0
2007-06-29,126000,127500,123500,125000,2526,430000.0,3440000.0
2007-07-02,123500,127000,122000,124500,2071,428280.0,3440000.0
2007-07-03,125000,128000,124000,128000,4792,440320.0,3440000.0
2007-07-04,128000,131000,125000,129000,5668,443760.0,3440000.0
2007-07-05,126500,129000,126000,126500,2122,435160.0,3440000.0
2007-07-06,129000,129000,126000,126500,3852,435160.0,3440000.0
2007-07-09,125500,127500,125000,126500,2649,435160.0,3440000.0
2007-07-10,126500,126500,125000,126500,2656,435160.0,3440000.0
2007-07-11,126500,129500,124500,128500,6319,442040.0,3440000.0
2007-07-12,126500,129500,126000,128500,4735,442040.0,3440000.0
2007-07-13,128000,138000,128000,138000,12864,474720.0,3440000.0
2007-07-16,139000,140000,134000,138000,5701,474720.0,3440000.0
2007-07-18,138000,138500,134000,136000,4030,467840.0,3440000.0
2007-07-19,137500,142500,136000,139500,6299,479880.0,3440000.0
2007-07-20,148000,156000,143500,155000,15278,533200.0,3440000.0
2007-07-23,154000,155000,150500,152000,4540,522880.0,3440000.0
2007-07-24,154000,154000,147000,148000,4733,509120.0,3440000.0
2007-07-25,148000,152000,143000,145500,5971,500520.0,3440000.0
2007-07-26,147500,156000,145500,156000,13556,536640.0,3440000.0
2007-07-27,156000,158000,143500,149500,6700,514280.0,3440000.0
2007-07-30,147500,157500,143500,157500,4300,541800.0,3440000.0
2007-07-31,153500,160000,151000,160000,6718,550400.0,3440000.0
2007-08-01,160000,160000,146000,147500,8263,507400.0,3440000.0
2007-08-02,147500,159000,147000,159000,5489,546960.0,3440000.0
2007-08-03,157000,160000,156000,156000,2516,536640.0,3440000.0
2007-08-06,155000,158500,150500,157500,2660,541800.0,3440000.0
2007-08-07,159500,159500,154000,156000,2316,536640.0,3440000.0
2007-08-08,158500,159000,156000,157500,3357,541800.0,3440000.0
2007-08-09,156000,159500,153000,153500,4317,528040.0,3440000.0
2007-08-10,153000,153000,145000,151000,10127,519440.0,3440000.0
2007-08-13,151000,155000,146500,149000,2692,512560.0,3440000.0
2007-08-14,147000,149000,141500,143500,2654,493640.0,3440000.0
2007-08-16,137500,145000,132000,140000,7680,481600.0,3440000.0
2007-08-17,146500,146500,119000,139000,6447,478160.0,3440000.0
2007-08-20,137500,149000,137500,144000,12535,495360.0,3440000.0
2007-08-21,143000,143000,138000,140500,5474,483320.0,3440000.0
2007-08-22,138000,145000,138000,143500,6363,493640.0,3440000.0
2007-08-23,141500,152500,141500,148000,7766,509120.0,3440000.0
2007-08-24,145000,153500,143500,153500,1940,528040.0,3440000.0
2007-08-27,152500,157000,152500,155000,1269,533200.0,3440000.0
2007-08-28,155000,157000,147500,155000,9571,533200.0,3440000.0
2007-08-29,152000,156000,147000,156000,4535,536640.0,3440000.0
2007-08-30,157000,159500,153000,158000,7152,543520.0,3440000.0
2007-08-31,160000,162000,158500,162000,5436,557280.0,3440000.0
2007-09-03,162000,162000,159000,161500,4345,555560.0,3440000.0
2007-09-04,162000,169500,160000,160500,8042,552120.0,3440000.0
2007-09-05,162000,162000,155500,155500,8273,534920.0,3440000.0
2007-09-06,159000,161500,156000,161500,4828,555560.0,3440000.0
2007-09-07,158000,161500,157500,160500,4018,552120.0,3440000.0
2007-09-10,161000,161000,153000,155500,5296,534920.0,3440000.0
2007-09-11,155000,157000,152500,156500,6127,538360.0,3440000.0
2007-09-12,155000,156500,152500,152500,6878,524600.0,3440000.0
2007-09-13,151500,160000,151500,159500,7427,548680.0,3440000.0
2007-09-14,155500,163500,155500,160000,4642,550400.0,3440000.0
2007-09-17,160000,162000,157500,160000,1990,550400.0,3440000.0
2007-09-18,162000,162000,156000,159000,2046,546960.0,3440000.0
2007-09-19,159000,176000,159000,166000,4632,571040.0,3440000.0
2007-09-20,170500,170500,162000,162500,2506,559000.0,3440000.0
2007-09-21,163500,164500,160000,162500,3618,559000.0,3440000.0
2007-09-27,161500,166500,159000,166500,5572,572760.0,3440000.0
2007-09-28,167000,168000,162000,165000,7479,567600.0,3440000.0
2007-10-01,168000,168000,164000,167000,2113,574480.0,3440000.0
2007-10-02,165500,169500,165000,169500,3624,583080.0,3440000.0
2007-10-04,172000,173500,169500,171000,5553,588240.0,3440000.0
2007-10-05,172000,172000,166500,167500,6953,576200.0,3440000.0
2007-10-08,168000,169500,162000,162500,5151,559000.0,3440000.0
2007-10-09,162500,165000,157000,157500,3099,541800.0,3440000.0
2007-10-10,158000,166000,157000,158000,8810,543520.0,3440000.0
2007-10-11,159500,173000,156000,173000,10215,595120.0,3440000.0
2007-10-12,169500,169500,157000,157000,7259,540080.0,3440000.0
2007-10-15,160000,168000,159000,159000,4994,546960.0,3440000.0
2007-10-16,158000,164000,153500,153500,4670,528040.0,3440000.0
2007-10-17,153000,160000,141000,156000,11378,536640.0,3440000.0
2007-10-18,154000,159500,151000,152000,5078,522880.0,3440000.0
2007-10-19,148500,153000,147000,149000,4421,512560.0,3440000.0
2007-10-22,150000,151000,141500,144000,4022,495360.0,3440000.0
2007-10-23,144000,149500,142000,145000,3894,498800.0,3440000.0
2007-10-24,143000,155000,143000,144500,4518,497080.0,3440000.0
2007-10-25,149500,154500,143500,153000,9049,526320.0,3440000.0
2007-10-26,148000,156500,148000,156000,3712,536640.0,3440000.0
2007-10-29,153500,158500,153000,154500,3419,531480.0,3440000.0
2007-10-30,152000,153500,150500,150500,2695,517720.0,3440000.0
2007-10-31,151000,154000,147000,149000,2610,512560.0,3440000.0
