신도리코(029530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-04-28,58700,59000,58000,58100,4130,585650.0,10080029.0
2005-04-29,58000,58500,57400,57400,10554,578594.0,10080029.0
2005-05-02,57700,59000,57400,59000,3380,594722.0,10080029.0
2005-05-03,58300,59200,57600,57600,4325,580610.0,10080029.0
2005-05-04,57900,59000,57900,58800,3690,592706.0,10080029.0
2005-05-06,58500,59300,58400,58400,3195,588674.0,10080029.0
2005-05-09,58300,58300,56800,57500,14826,579602.0,10080029.0
2005-05-10,57500,58600,57400,57600,4580,580610.0,10080029.0
2005-05-11,57500,57900,56800,57400,4362,578594.0,10080029.0
2005-05-12,57400,57400,56400,56400,18260,568514.0,10080029.0
2005-05-13,57000,57000,55600,55600,11733,560450.0,10080029.0
2005-05-16,55700,56900,55400,55500,9120,559442.0,10080029.0
2005-05-17,55600,56000,54300,55200,13171,556418.0,10080029.0
2005-05-18,56000,56100,54800,55200,5600,556418.0,10080029.0
2005-05-19,55900,56200,55200,56000,14201,564482.0,10080029.0
2005-05-20,56300,57100,56000,56900,7150,573554.0,10080029.0
2005-05-23,57900,57900,56300,56900,4320,573554.0,10080029.0
2005-05-24,57800,57900,56900,57300,15380,577586.0,10080029.0
2005-05-25,57300,58200,55000,56600,17990,570530.0,10080029.0
2005-05-26,55800,56100,55000,55400,14882,558434.0,10080029.0
2005-05-27,55600,56900,55500,56700,16154,571538.0,10080029.0
2005-05-30,56700,57000,56000,56800,9982,572546.0,10080029.0
2005-05-31,56200,57500,55900,56700,9710,571538.0,10080029.0
2005-06-01,56800,57000,56000,56000,7060,564482.0,10080029.0
2005-06-02,56100,56500,55200,56000,8860,564482.0,10080029.0
2005-06-03,56000,57000,55600,57000,18070,574562.0,10080029.0
2005-06-07,57000,57200,56000,56000,8682,564482.0,10080029.0
2005-06-08,56300,56900,56200,56400,9910,568514.0,10080029.0
2005-06-09,56300,57200,55700,57200,33512,576578.0,10080029.0
2005-06-10,56200,57700,55900,56000,18006,564482.0,10080029.0
2005-06-13,55600,56100,54700,54800,31236,552386.0,10080029.0
2005-06-14,54800,55800,54800,55200,56386,556418.0,10080029.0
2005-06-15,55200,56000,55100,55800,9760,562466.0,10080029.0
2005-06-16,55400,57000,55400,56900,14890,573554.0,10080029.0
2005-06-17,56300,57100,56100,56300,6020,567506.0,10080029.0
2005-06-20,56200,57100,56000,57100,11180,575570.0,10080029.0
2005-06-21,56500,57800,56500,57000,13380,574562.0,10080029.0
2005-06-22,56400,57100,56300,57000,20450,574562.0,10080029.0
2005-06-23,57000,57000,56000,56500,15382,569522.0,10080029.0
2005-06-24,56500,56500,55200,55600,30010,560450.0,10080029.0
2005-06-27,55100,55200,54500,54600,14690,550370.0,10080029.0
2005-06-28,55300,55700,54600,55400,11920,558434.0,10080029.0
2005-06-29,55000,56500,55000,56200,16690,566498.0,10080029.0
2005-06-30,56500,56500,55800,55800,6605,562466.0,10080029.0
2005-07-01,55600,56400,55600,55600,6169,560450.0,10080029.0
2005-07-04,55500,56000,55000,55500,11560,559442.0,10080029.0
2005-07-05,55100,55800,54900,55500,6200,559442.0,10080029.0
2005-07-06,55900,55900,54900,55800,10597,562466.0,10080029.0
2005-07-07,55300,55300,54900,55300,16202,557426.0,10080029.0
2005-07-08,55000,55300,54700,55300,9794,557426.0,10080029.0
2005-07-11,55900,56200,55000,56200,9750,566498.0,10080029.0
2005-07-12,56100,56100,54600,54600,15761,550370.0,10080029.0
2005-07-13,54600,55200,54400,54800,10160,552386.0,10080029.0
2005-07-14,54600,55400,54600,55000,15948,554402.0,10080029.0
2005-07-15,55200,55700,55000,55500,10660,559442.0,10080029.0
2005-07-18,55500,55500,54900,55500,10810,559442.0,10080029.0
2005-07-19,55400,56100,55000,55100,13880,555410.0,10080029.0
2005-07-20,55100,55100,54700,54900,11270,553394.0,10080029.0
2005-07-21,54600,55000,52800,52800,40734,532226.0,10080029.0
2005-07-22,52900,53400,52100,52100,22110,525170.0,10080029.0
2005-07-25,52100,54400,52100,54400,36220,548354.0,10080029.0
2005-07-26,53800,53800,53000,53400,17821,538274.0,10080029.0
2005-07-27,53000,54400,53000,54200,20620,546338.0,10080029.0
2005-07-28,53500,54200,53200,53800,31022,542306.0,10080029.0
2005-07-29,53500,54000,53100,53500,38632,539282.0,10080029.0
2005-08-01,53700,54000,53000,53900,9052,543314.0,10080029.0
2005-08-02,53500,54200,53100,54000,10950,544322.0,10080029.0
2005-08-03,53700,54400,53000,53000,13104,534242.0,10080029.0
2005-08-04,52900,53700,52900,53000,20550,534242.0,10080029.0
2005-08-05,52900,53700,52900,53400,13470,538274.0,10080029.0
2005-08-08,53000,53500,52800,52900,10171,533234.0,10080029.0
2005-08-09,52500,53000,51800,51800,22772,522146.0,10080029.0
2005-08-10,51800,52000,50500,51300,51426,517105.0,10080029.0
2005-08-11,50500,51500,50500,50700,20762,511057.0,10080029.0
2005-08-12,50700,51200,50300,50700,57736,511057.0,10080029.0
2005-08-16,50600,51400,50600,51000,30070,514081.0,10080029.0
2005-08-17,51000,51900,50900,51800,13881,522146.0,10080029.0
2005-08-18,51300,51700,50600,50700,20902,511057.0,10080029.0
2005-08-19,50600,51400,50500,51000,35207,514081.0,10080029.0
2005-08-22,51300,53200,51000,53000,22412,534242.0,10080029.0
2005-08-23,53000,54000,52500,53200,48206,536258.0,10080029.0
2005-08-24,53000,53200,51600,52200,55960,526178.0,10080029.0
2005-08-25,52800,53500,51600,52600,31072,530210.0,10080029.0
2005-08-26,53200,53500,52600,53200,14293,536258.0,10080029.0
2005-08-29,53100,53500,52100,53400,11546,538274.0,10080029.0
2005-08-30,53400,53400,52100,52600,9042,530210.0,10080029.0
2005-08-31,52600,52800,51900,52600,10337,530210.0,10080029.0
2005-09-01,52600,55300,52200,55300,21270,557426.0,10080029.0
2005-09-02,55100,55100,53300,54200,10480,546338.0,10080029.0
2005-09-05,53600,53900,53100,53300,8314,537266.0,10080029.0
2005-09-06,53200,54700,53100,53200,16178,536258.0,10080029.0
2005-09-07,53300,54200,53300,53700,13641,541298.0,10080029.0
2005-09-08,54500,54600,52900,52900,31700,533234.0,10080029.0
2005-09-09,53000,54200,53000,53800,17670,542306.0,10080029.0
2005-09-12,53600,54800,53600,53700,10263,541298.0,10080029.0
2005-09-13,53800,55100,53700,55000,14930,554402.0,10080029.0
2005-09-14,55200,57700,55100,57000,43893,574562.0,10080029.0
2005-09-15,57000,57900,56300,57000,28910,574562.0,10080029.0
2005-09-16,57000,57500,55000,55800,24041,562466.0,10080029.0
2005-09-20,55600,56300,54800,55000,45892,554402.0,10080029.0
2005-09-21,54800,55900,54800,55900,13567,563474.0,10080029.0
2005-09-22,55900,58000,55900,57000,39210,574562.0,10080029.0
2005-09-23,57900,57900,56500,57000,20231,574562.0,10080029.0
2005-09-26,58000,58400,57300,58200,22030,586658.0,10080029.0
2005-09-27,58500,60100,58000,60000,38200,604802.0,10080029.0
2005-09-28,60200,62000,59600,62000,28780,624962.0,10080029.0
2005-09-29,62000,62500,59000,59000,14803,594722.0,10080029.0
2005-09-30,59300,61200,59300,59900,31510,603794.0,10080029.0
2005-10-04,59900,61700,59900,60700,24950,611858.0,10080029.0
2005-10-05,60100,60100,58300,59000,26942,594722.0,10080029.0
2005-10-06,59000,59000,57600,57700,15341,581618.0,10080029.0
2005-10-07,57600,59900,57600,59500,23340,599762.0,10080029.0
2005-10-10,60500,62000,59500,61500,33180,619922.0,10080029.0
2005-10-11,61500,62000,61100,62000,20720,624962.0,10080029.0
2005-10-12,62000,62000,58900,59400,35270,598754.0,10080029.0
2005-10-13,58600,59400,57900,58000,28910,584642.0,10080029.0
2005-10-14,58200,59200,54700,56100,49671,565490.0,10080029.0
2005-10-17,56000,57900,56000,56100,19352,565490.0,10080029.0
2005-10-18,57000,59400,56400,58500,20220,589682.0,10080029.0
2005-10-19,57500,58000,56900,57500,15220,579602.0,10080029.0
2005-10-20,58400,59200,57000,58700,15020,591698.0,10080029.0
2005-10-21,58700,59400,57800,58700,15640,591698.0,10080029.0
2005-10-24,58600,58700,56300,57200,22973,576578.0,10080029.0
2005-10-25,57800,58400,56800,58000,10130,584642.0,10080029.0
2005-10-26,59000,59000,56600,57600,15270,580610.0,10080029.0
2005-10-27,56500,57800,56100,56100,34310,565490.0,10080029.0
2005-10-28,56100,56500,55000,55100,32041,555410.0,10080029.0
2005-10-31,55500,55700,54500,54500,15873,549362.0,10080029.0
2005-11-01,54100,56400,53400,56000,20223,564482.0,10080029.0
2005-11-02,54700,57500,54700,56900,11600,573554.0,10080029.0
2005-11-03,57000,57500,55600,57300,10600,577586.0,10080029.0
2005-11-04,56300,58300,56200,58000,20160,584642.0,10080029.0
2005-11-07,57000,58500,56200,58500,10840,589682.0,10080029.0
2005-11-08,57600,58200,57000,58000,6601,584642.0,10080029.0
2005-11-09,58000,58400,56400,57300,16561,577586.0,10080029.0
2005-11-10,56900,58000,56200,56900,18890,573554.0,10080029.0
2005-11-11,57000,58000,56500,56500,27100,569522.0,10080029.0
2005-11-14,57700,57700,54600,54700,37801,551378.0,10080029.0
2005-11-15,54800,55200,53600,53900,38123,543314.0,10080029.0
2005-11-16,54400,54400,52900,52900,42202,533234.0,10080029.0
2005-11-17,53000,54000,53000,53500,14750,539282.0,10080029.0
2005-11-18,53500,54000,52900,53000,21751,534242.0,10080029.0
2005-11-21,52500,53400,52500,53400,23204,538274.0,10080029.0
2005-11-22,53400,53400,52100,52100,40180,525170.0,10080029.0
2005-11-23,52000,52200,51600,52000,62980,524162.0,10080029.0
2005-11-24,51500,52300,51500,52000,40185,524162.0,10080029.0
2005-11-25,52000,52100,51800,52000,27720,524162.0,10080029.0
2005-11-28,52300,52300,51800,52000,20485,524162.0,10080029.0
2005-11-29,52000,52100,51400,51900,33140,523154.0,10080029.0
2005-11-30,51500,52300,51500,52000,51500,524162.0,10080029.0
2005-12-01,52000,53400,51700,53400,68829,538274.0,10080029.0
2005-12-02,53400,53600,52600,53400,33601,538274.0,10080029.0
2005-12-05,52800,53400,51800,51900,44983,523154.0,10080029.0
2005-12-06,52300,52500,51700,52200,32680,526178.0,10080029.0
2005-12-07,52000,52100,50800,50900,40424,513073.0,10080029.0
2005-12-08,50500,51200,50500,50600,29687,510049.0,10080029.0
2005-12-09,50600,52200,50600,52000,25245,524162.0,10080029.0
2005-12-12,52100,53300,52100,53200,43240,536258.0,10080029.0
2005-12-13,53200,54400,52800,54300,82440,547346.0,10080029.0
2005-12-14,54600,54600,53200,54500,32549,549362.0,10080029.0
2005-12-15,54500,54700,53400,54500,20870,549362.0,10080029.0
2005-12-16,53500,55000,53500,54900,27240,553394.0,10080029.0
2005-12-19,54000,56400,54000,56400,32350,568514.0,10080029.0
2005-12-20,56500,57000,56000,56600,27110,570530.0,10080029.0
2005-12-21,56500,56700,55300,56000,22481,564482.0,10080029.0
2005-12-22,55100,55500,54800,55300,34291,557426.0,10080029.0
2005-12-23,55100,55100,53700,53900,20461,543314.0,10080029.0
2005-12-26,54000,54400,53700,53900,16958,543314.0,10080029.0
2005-12-27,54400,54800,54000,54600,16901,550370.0,10080029.0
2005-12-28,53800,54400,53200,54000,17860,544322.0,10080029.0
2005-12-29,53400,54400,53300,54000,8130,544322.0,10080029.0
2006-01-02,53500,54400,53400,54000,14350,544322.0,10080029.0
2006-01-03,54000,54300,53500,53500,17673,539282.0,10080029.0
2006-01-04,53900,54600,53300,54200,14154,546338.0,10080029.0
2006-01-05,54000,54900,53800,54000,15140,544322.0,10080029.0
2006-01-06,54100,54500,53600,53600,18400,540290.0,10080029.0
2006-01-09,53800,53800,52800,53400,11961,538274.0,10080029.0
2006-01-10,52700,53500,52600,52800,16226,532226.0,10080029.0
2006-01-11,52500,53000,51800,52600,8930,530210.0,10080029.0
2006-01-12,52500,53600,52500,53000,18714,534242.0,10080029.0
2006-01-13,54000,54000,52800,53000,8562,534242.0,10080029.0
2006-01-16,53400,53700,52800,52900,12360,533234.0,10080029.0
2006-01-17,53000,53300,52800,52900,9760,533234.0,10080029.0
2006-01-18,52900,53400,52500,52500,19101,529202.0,10080029.0
2006-01-19,52500,52500,51600,51800,17625,522146.0,10080029.0
2006-01-20,52500,52500,50400,50800,27722,512065.0,10080029.0
2006-01-23,51500,51600,48300,49100,40484,494929.0,10080029.0
2006-01-24,49000,49000,47450,48000,51107,483841.0,10080029.0
2006-01-25,48500,48500,47400,47650,53592,480313.0,10080029.0
2006-01-26,47650,47700,46600,47000,34976,473761.0,10080029.0
2006-01-27,47600,47650,47000,47100,142632,474769.0,10080029.0
2006-01-31,47300,48200,47150,47800,39578,481825.0,10080029.0
2006-02-01,47700,47700,47100,47400,36907,477793.0,10080029.0
2006-02-02,47400,47600,47000,47100,22649,474769.0,10080029.0
2006-02-03,46900,47100,46000,46000,14921,463681.0,10080029.0
2006-02-06,46500,46500,44650,44700,40970,450577.0,10080029.0
2006-02-07,44750,45100,43800,44250,19338,446041.0,10080029.0
2006-02-08,44200,45450,44200,44200,18090,445537.0,10080029.0
2006-02-09,44350,44800,44000,44100,22465,444529.0,10080029.0
2006-02-10,44100,44750,43000,43200,45393,435457.0,10080029.0
2006-02-13,43700,43850,42100,42800,71551,431425.0,10080029.0
2006-02-14,42550,43250,42350,42600,30001,429409.0,10080029.0
2006-02-15,43050,43050,41900,42050,30047,423865.0,10080029.0
2006-02-16,42000,42450,41900,42100,20540,424369.0,10080029.0
2006-02-17,42100,42450,42000,42350,28456,426889.0,10080029.0
2006-02-20,42350,44800,42350,44450,45403,448057.0,10080029.0
2006-02-21,44950,44950,44500,44800,12437,451585.0,10080029.0
2006-02-22,44900,45100,43500,44000,19622,443521.0,10080029.0
2006-02-23,44500,44900,44100,44300,13010,446545.0,10080029.0
2006-02-24,45000,45150,44100,44950,20683,453097.0,10080029.0
2006-02-27,44000,45000,44000,44250,9920,446041.0,10080029.0
2006-02-28,46500,46500,44100,44250,29790,446041.0,10080029.0
2006-03-02,44500,44850,44100,44250,19952,446041.0,10080029.0
2006-03-03,44550,44900,43400,43700,29940,440497.0,10080029.0
2006-03-06,44000,44450,43700,44350,14400,447049.0,10080029.0
2006-03-07,44100,44750,43600,44000,11666,443521.0,10080029.0
2006-03-08,44000,44500,43400,44000,13161,443521.0,10080029.0
2006-03-09,44800,44950,44000,44000,20756,443521.0,10080029.0
2006-03-10,44300,44800,43200,44200,9818,445537.0,10080029.0
2006-03-13,44200,45000,44150,45000,15410,453601.0,10080029.0
2006-03-14,44550,44800,44000,44700,10820,450577.0,10080029.0
2006-03-15,44450,44950,44400,44700,9082,450577.0,10080029.0
2006-03-16,44600,45000,44500,44600,11080,449569.0,10080029.0
2006-03-17,44600,45200,44450,44800,9672,451585.0,10080029.0
2006-03-20,44900,45250,44350,44800,11770,451585.0,10080029.0
2006-03-21,45000,45000,44350,44500,12312,448561.0,10080029.0
2006-03-22,44500,44500,43100,43500,21850,438481.0,10080029.0
2006-03-23,44000,44150,43500,43500,19064,438481.0,10080029.0
2006-03-24,43700,44550,43500,44550,10971,449065.0,10080029.0
2006-03-27,44550,45250,44500,45000,14880,453601.0,10080029.0
2006-03-28,45300,45300,44550,44550,9123,449065.0,10080029.0
2006-03-29,44500,44900,43900,44500,14540,448561.0,10080029.0
2006-03-30,44600,44600,43900,44050,10910,444025.0,10080029.0
2006-03-31,44450,44600,43850,44050,17560,444025.0,10080029.0
2006-04-03,44200,44600,43850,44400,15120,447553.0,10080029.0
2006-04-04,44050,44550,43900,44000,19570,443521.0,10080029.0
2006-04-05,44100,44350,43950,44000,12290,443521.0,10080029.0
2006-04-06,44450,44450,43950,44100,15130,444529.0,10080029.0
2006-04-07,43800,44250,43650,44000,22620,443521.0,10080029.0
2006-04-10,43800,44000,43550,43550,10671,438985.0,10080029.0
2006-04-11,43850,43850,43200,43700,12400,440497.0,10080029.0
2006-04-12,43500,43950,43250,43500,9020,438481.0,10080029.0
2006-04-13,43400,43600,42700,43500,42541,438481.0,10080029.0
2006-04-14,43500,43600,43000,43600,30400,439489.0,10080029.0
2006-04-17,43600,43900,43400,43600,77421,439489.0,10080029.0
2006-04-18,43700,45200,43650,44400,119913,447553.0,10080029.0
2006-04-19,45300,45500,44200,44200,90030,445537.0,10080029.0
2006-04-20,44400,44500,43800,44200,117148,445537.0,10080029.0
2006-04-21,44500,45850,44500,45850,92462,462169.0,10080029.0
2006-04-24,46200,47400,45100,47400,107559,477793.0,10080029.0
2006-04-25,47400,47800,46000,46000,127059,463681.0,10080029.0
2006-04-26,46200,46450,45300,46400,50657,467713.0,10080029.0
2006-04-27,46050,47000,45600,46600,41190,469729.0,10080029.0
2006-04-28,46050,46900,45450,45600,41029,459649.0,10080029.0
2006-05-02,46000,47000,45500,45700,36561,460657.0,10080029.0
2006-05-03,46000,46600,45800,45950,42420,463177.0,10080029.0
2006-05-04,46150,49200,46000,48950,69751,493417.0,10080029.0
2006-05-08,48800,49200,48250,48800,40886,491905.0,10080029.0
2006-05-09,49050,49600,48300,48800,41400,491905.0,10080029.0
2006-05-10,48650,49800,48650,49500,55481,498961.0,10080029.0
2006-05-11,49100,50200,49000,50200,40071,506017.0,10080029.0
2006-05-12,49600,49750,48150,48800,33772,491905.0,10080029.0
2006-05-15,48800,49150,48000,48800,55551,491905.0,10080029.0
2006-05-16,49100,49100,46600,47100,30700,474769.0,10080029.0
2006-05-17,46750,47800,46400,46700,22726,470737.0,10080029.0
2006-05-18,46000,46450,45500,46150,42762,465193.0,10080029.0
2006-05-19,45700,46200,45700,45800,20046,461665.0,10080029.0
2006-05-22,46000,46300,45800,46050,25091,464185.0,10080029.0
2006-05-23,46200,46950,45700,45700,40871,460657.0,10080029.0
2006-05-24,45700,46000,44550,45900,16519,462673.0,10080029.0
2006-05-25,45300,45950,44650,45950,17350,463177.0,10080029.0
2006-05-26,45700,47200,45700,46700,20692,470737.0,10080029.0
2006-05-29,47100,47100,44600,44600,23579,449569.0,10080029.0
2006-05-30,44900,45200,43800,43800,24246,441505.0,10080029.0
2006-06-01,44000,45100,43850,44900,38043,452593.0,10080029.0
2006-06-02,45700,46200,44850,46100,12440,464689.0,10080029.0
2006-06-05,46400,46400,44300,45100,36641,454609.0,10080029.0
2006-06-07,45500,45850,42150,43000,75962,433441.0,10080029.0
2006-06-08,43000,44000,42450,42500,54222,428401.0,10080029.0
2006-06-09,42650,43900,42600,43000,24445,433441.0,10080029.0
2006-06-12,43900,43900,42600,43000,29401,433441.0,10080029.0
2006-06-13,42000,42400,39750,39800,70464,401185.0,10080029.0
2006-06-14,40050,41550,40000,41300,50116,416305.0,10080029.0
2006-06-15,40700,41900,40700,41900,24682,422353.0,10080029.0
2006-06-16,42500,42800,42050,42750,24151,430921.0,10080029.0
2006-06-19,41900,43100,41900,43100,8090,434449.0,10080029.0
2006-06-20,42900,43200,42300,42700,8260,430417.0,10080029.0
2006-06-21,42500,43050,42500,42900,12770,432433.0,10080029.0
2006-06-22,42700,44250,42700,44150,12470,445033.0,10080029.0
2006-06-23,43900,44100,43050,43550,9110,438985.0,10080029.0
2006-06-26,44350,44350,43600,44000,13660,443521.0,10080029.0
2006-06-27,43200,44500,43200,44200,7180,445537.0,10080029.0
2006-06-28,42400,44300,42400,43200,11833,435457.0,10080029.0
2006-06-29,43500,44950,43500,44950,14170,453097.0,10080029.0
2006-06-30,44900,45750,44800,45600,12863,459649.0,10080029.0
2006-07-03,45000,45700,44550,45600,10012,459649.0,10080029.0
2006-07-04,45650,45850,45600,45700,6740,460657.0,10080029.0
2006-07-05,45600,45700,44750,45300,9511,456625.0,10080029.0
2006-07-06,45900,45900,45050,45300,16330,456625.0,10080029.0
2006-07-07,45300,45500,45050,45350,19141,457129.0,10080029.0
2006-07-10,45850,46800,45000,46800,11050,471745.0,10080029.0
2006-07-11,47000,47000,45650,45800,25410,461665.0,10080029.0
2006-07-12,45850,46900,42100,45250,24105,456121.0,10080029.0
2006-07-13,45250,46550,43700,44600,14162,449569.0,10080029.0
2006-07-14,43700,43700,42650,42900,13295,432433.0,10080029.0
2006-07-18,42500,43900,42100,42100,15674,424369.0,10080029.0
2006-07-19,42650,44700,42650,44700,15695,450577.0,10080029.0
2006-07-20,43900,46200,43900,45600,18421,459649.0,10080029.0
2006-07-21,46050,46200,44600,46150,9220,465193.0,10080029.0
2006-07-24,45850,46350,45000,46200,11611,465697.0,10080029.0
2006-07-25,46200,46500,46150,46400,18860,467713.0,10080029.0
2006-07-26,46400,46400,45750,46200,6750,465697.0,10080029.0
2006-07-27,46000,46500,45700,46250,12510,466201.0,10080029.0
2006-07-28,45750,47100,45650,46900,5538,472753.0,10080029.0
2006-07-31,47300,47700,46250,47200,28171,475777.0,10080029.0
2006-08-01,47300,47900,46900,47100,10541,474769.0,10080029.0
2006-08-02,46550,48200,46550,48000,13516,483841.0,10080029.0
