한국석유공업(004090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-05-13,16700,16900,14900,15150,136168,9926.0,655200.0
2005-05-16,15200,16100,15000,15500,100596,10156.0,655200.0
2005-05-17,15800,16100,15000,15050,50842,9861.0,655200.0
2005-05-18,14950,15350,14900,15000,36569,9828.0,655200.0
2005-05-19,15450,15450,14850,14900,30900,9762.0,655200.0
2005-05-20,15150,15350,14900,15300,39487,10025.0,655200.0
2005-05-23,15600,15700,15100,15100,25420,9894.0,655200.0
2005-05-24,15150,15300,14900,14900,24420,9762.0,655200.0
2005-05-25,14900,14900,14200,14250,38828,9337.0,655200.0
2005-05-26,14200,14600,14150,14450,41118,9468.0,655200.0
2005-05-27,14450,14700,14200,14450,34103,9468.0,655200.0
2005-05-30,14500,14650,14450,14550,19921,9533.0,655200.0
2005-05-31,14550,15200,14350,14900,35986,9762.0,655200.0
2005-06-01,14750,15150,14750,15100,22711,9894.0,655200.0
2005-06-02,15300,15500,15100,15300,46182,10025.0,655200.0
2005-06-03,15350,15350,14850,14850,12310,9730.0,655200.0
2005-06-07,14850,15100,14600,14650,11530,9599.0,655200.0
2005-06-08,14600,14800,14550,14650,7640,9599.0,655200.0
2005-06-09,14550,15000,14500,14850,19500,9730.0,655200.0
2005-06-10,14900,15650,14850,15350,39190,10057.0,655200.0
2005-06-13,15500,17650,15500,17150,137650,11237.0,655200.0
2005-06-14,17000,17300,15950,16350,45772,10713.0,655200.0
2005-06-15,16200,16450,15600,15600,35201,10221.0,655200.0
2005-06-16,15700,16300,15500,16300,31825,10680.0,655200.0
2005-06-17,16400,16600,15950,16000,25805,10483.0,655200.0
2005-06-20,16000,16200,15450,15500,15300,10156.0,655200.0
2005-06-21,15400,16000,15400,16000,17018,10483.0,655200.0
2005-06-22,15800,16200,15750,16000,17439,10483.0,655200.0
2005-06-23,16000,17050,16000,16750,29935,10975.0,655200.0
2005-06-24,16800,17350,16600,17000,22550,11138.0,655200.0
2005-06-27,17400,17400,16500,17000,21370,11138.0,655200.0
2005-06-28,17050,19550,17000,19550,86870,12809.0,655200.0
2005-06-29,19200,21750,18500,19600,107590,12842.0,655200.0
2005-06-30,19350,20700,18950,20400,43680,13366.0,655200.0
2005-07-01,20550,21200,20050,20200,24240,13235.0,655200.0
2005-07-04,20200,20650,19600,19900,14830,13038.0,655200.0
2005-07-05,19700,20100,19400,20000,24825,13104.0,655200.0
2005-07-06,20150,21450,20150,20700,15120,13563.0,655200.0
2005-07-07,22000,23800,21600,23800,165800,15594.0,655200.0
2005-07-08,24800,24800,22300,22800,32600,14939.0,655200.0
2005-07-11,23500,23700,22000,22500,20770,14742.0,655200.0
2005-07-12,22200,22550,21200,21200,19090,13890.0,655200.0
2005-07-13,21800,22000,20800,20850,11700,13661.0,655200.0
2005-07-14,20400,21700,20400,21200,11460,13890.0,655200.0
2005-07-15,20500,21400,20500,20800,16350,13628.0,655200.0
2005-07-18,21000,21250,20850,21250,11090,13923.0,655200.0
2005-07-19,21000,21500,20500,21450,21640,14054.0,655200.0
2005-07-20,22100,23200,21500,21550,30620,14120.0,655200.0
2005-07-21,21500,22500,21200,21200,12320,13890.0,655200.0
2005-07-22,20700,21800,20700,20900,12160,13694.0,655200.0
2005-07-25,21000,22900,21000,21800,8050,14283.0,655200.0
2005-07-26,21800,23100,21650,23000,11950,15070.0,655200.0
2005-07-27,22500,23100,22150,22500,3811,14742.0,655200.0
2005-07-28,22500,25850,22350,24800,46292,16249.0,655200.0
2005-07-29,26400,26400,24050,24800,10980,16249.0,655200.0
2005-08-01,25000,25000,23500,23700,12550,15528.0,655200.0
2005-08-02,24600,25200,23350,23500,9611,15397.0,655200.0
2005-08-03,22250,23500,21900,22800,32350,14939.0,655200.0
2005-08-04,22250,22800,21500,22000,12300,14414.0,655200.0
2005-08-05,22000,22300,21100,21300,3970,13956.0,655200.0
2005-08-08,20600,21300,20600,21300,2640,13956.0,655200.0
2005-08-09,21150,21800,21000,21350,5830,13989.0,655200.0
2005-08-10,21100,21900,21100,21400,3115,14021.0,655200.0
2005-08-11,21400,22700,21400,22450,7865,14709.0,655200.0
2005-08-12,22500,22700,21950,22000,3890,14414.0,655200.0
2005-08-16,22700,22700,21950,22200,1870,14545.0,655200.0
2005-08-17,21250,22500,21250,21500,2097,14087.0,655200.0
2005-08-18,21600,22000,20900,21400,2970,14021.0,655200.0
2005-08-19,21050,21500,20000,20400,5630,13366.0,655200.0
2005-08-22,20200,21000,20000,20950,3500,13726.0,655200.0
2005-08-23,20600,20900,20300,20500,2050,13432.0,655200.0
2005-08-24,20100,20600,20100,20200,2366,13235.0,655200.0
2005-08-25,20200,20700,20200,20250,1310,13268.0,655200.0
2005-08-26,20250,20700,20100,20200,1510,13235.0,655200.0
2005-08-29,20250,23200,20250,23200,52570,15201.0,655200.0
2005-08-30,24000,24700,22350,23500,30410,15397.0,655200.0
2005-08-31,24050,27000,23850,27000,78260,17690.0,655200.0
2005-09-01,27000,29500,25700,27700,50091,18149.0,655200.0
2005-09-02,31600,31850,28000,31000,198744,20311.0,655200.0
2005-09-05,30000,30500,26350,26350,77524,17265.0,655200.0
2005-09-06,26000,26900,24500,25500,103184,16708.0,655200.0
2005-09-07,25500,26150,25100,25300,69408,16577.0,655200.0
2005-09-08,25500,25600,23800,24200,71653,15856.0,655200.0
2005-09-09,24350,25150,24350,24800,46793,16249.0,655200.0
2005-09-12,24500,24700,23800,23800,33444,15594.0,655200.0
2005-09-13,23300,23400,22300,22850,40980,14971.0,655200.0
2005-09-14,22700,23300,22650,23000,19570,15070.0,655200.0
2005-09-15,23400,24900,23300,23900,50220,15659.0,655200.0
2005-09-16,23500,23750,22700,23250,22990,15233.0,655200.0
2005-09-20,23950,23950,23200,23250,33666,15233.0,655200.0
2005-09-21,22900,23600,22800,23050,24200,15102.0,655200.0
2005-09-22,23550,26500,23550,25000,167785,16380.0,655200.0
2005-09-23,25100,25200,23050,23250,65889,15233.0,655200.0
2005-09-26,23550,23650,22800,23200,37901,15201.0,655200.0
2005-09-27,23200,23700,23000,23450,30190,15364.0,655200.0
2005-09-28,23250,23450,23000,23300,26690,15266.0,655200.0
2005-09-29,23500,24700,23500,24100,37800,15790.0,655200.0
2005-09-30,24100,24450,23700,24000,21840,15725.0,655200.0
2005-10-04,23900,24900,23800,24200,32221,15856.0,655200.0
2005-10-05,24250,24500,23900,24100,19214,15790.0,655200.0
2005-10-06,23800,24100,23100,23300,24550,15266.0,655200.0
2005-10-07,22750,23250,22750,23000,19484,15070.0,655200.0
2005-10-10,22600,23750,22600,23500,17100,15397.0,655200.0
2005-10-11,23300,23600,23000,23100,15300,15135.0,655200.0
2005-10-12,23600,23850,23150,23300,30655,15266.0,655200.0
2005-10-13,23700,23700,22500,22950,27230,15037.0,655200.0
2005-10-14,22850,22850,22300,22350,16294,14644.0,655200.0
2005-10-17,22150,22500,21050,21050,37470,13792.0,655200.0
2005-10-18,21100,23850,21100,22000,77271,14414.0,655200.0
2005-10-19,21700,21700,20700,20800,22520,13628.0,655200.0
2005-10-20,20600,21350,20600,20800,17620,13628.0,655200.0
2005-10-21,20100,20850,20100,20700,10660,13563.0,655200.0
2005-10-24,20850,21350,20700,20900,7730,13694.0,655200.0
2005-10-25,21000,22100,21000,21500,13210,14087.0,655200.0
2005-10-26,22050,22050,21200,21200,7330,13890.0,655200.0
2005-10-27,20800,21400,20700,20700,13015,13563.0,655200.0
2005-10-28,20500,20800,20300,20400,5110,13366.0,655200.0
2005-10-31,20450,20700,20250,20600,7410,13497.0,655200.0
2005-11-01,20350,20900,20350,20700,7530,13563.0,655200.0
2005-11-02,20700,21150,20700,20900,5790,13694.0,655200.0
2005-11-03,20700,20950,20650,20650,9790,13530.0,655200.0
2005-11-04,20500,21350,20500,20900,10840,13694.0,655200.0
2005-11-07,20900,20950,20500,20600,6589,13497.0,655200.0
2005-11-08,20600,20800,20600,20750,4040,13595.0,655200.0
2005-11-09,21500,21500,20800,21200,8910,13890.0,655200.0
2005-11-10,21000,21250,20850,21000,4009,13759.0,655200.0
2005-11-11,21450,21450,20900,20900,6700,13694.0,655200.0
2005-11-14,20800,21200,20500,20600,14721,13497.0,655200.0
2005-11-15,20500,20950,20500,20650,6860,13530.0,655200.0
2005-11-16,20700,20700,19500,20100,32760,13170.0,655200.0
2005-11-17,20100,20250,19700,20000,11750,13104.0,655200.0
2005-11-18,19750,20150,19750,20050,11920,13137.0,655200.0
2005-11-21,19750,20000,19550,19650,9910,12875.0,655200.0
2005-11-22,19650,19650,19200,19200,13140,12580.0,655200.0
2005-11-23,19650,19950,19450,19450,11840,12744.0,655200.0
2005-11-24,19400,19600,19250,19400,9890,12711.0,655200.0
2005-11-25,19500,21950,19500,21600,46210,14152.0,655200.0
2005-11-28,21600,22300,21250,21350,18830,13989.0,655200.0
2005-11-29,21500,21500,20800,20950,13042,13726.0,655200.0
2005-11-30,20700,21800,20700,21300,11630,13956.0,655200.0
2005-12-01,21500,21850,21300,21500,5930,14087.0,655200.0
2005-12-02,21800,23400,21800,22550,27780,14775.0,655200.0
2005-12-05,22900,23000,22500,23000,14010,15070.0,655200.0
2005-12-06,23500,23500,22300,22550,8220,14775.0,655200.0
2005-12-07,21700,22550,21700,22300,10140,14611.0,655200.0
2005-12-08,22050,22850,22050,22100,7010,14480.0,655200.0
2005-12-09,22500,22600,22150,22450,5055,14709.0,655200.0
2005-12-12,22100,22650,22100,22300,5211,14611.0,655200.0
2005-12-13,22600,23900,22600,22950,13314,15037.0,655200.0
2005-12-14,23450,23600,21950,22300,12454,14611.0,655200.0
2005-12-15,23000,23500,22400,22700,20190,14873.0,655200.0
2005-12-16,22500,22500,21600,21650,9210,14185.0,655200.0
2005-12-19,21700,21750,21050,21050,8630,13792.0,655200.0
2005-12-20,20800,21250,20800,21000,7460,13759.0,655200.0
2005-12-21,21000,21000,20550,20550,11812,13464.0,655200.0
2005-12-22,20300,20950,20300,20600,3810,13497.0,655200.0
2005-12-23,20500,20700,20500,20600,4702,13497.0,655200.0
2005-12-26,20500,21200,20500,20850,2735,13661.0,655200.0
2005-12-27,21000,21600,20700,21200,6137,13890.0,655200.0
2005-12-28,21000,21000,20700,20700,2461,13563.0,655200.0
2005-12-29,21100,21100,20500,20700,6430,13563.0,655200.0
2006-01-02,20700,20900,20300,20650,3040,13530.0,655200.0
2006-01-03,20650,20650,20200,20300,5510,13301.0,655200.0
2006-01-04,21000,21000,20500,20500,7140,13432.0,655200.0
2006-01-05,20500,21100,20500,20800,9930,13628.0,655200.0
2006-01-06,20800,20800,20250,20500,6476,13432.0,655200.0
2006-01-09,20400,20900,20200,20200,7870,13235.0,655200.0
2006-01-10,19950,20250,19800,20000,6045,13104.0,655200.0
2006-01-11,19850,20200,19750,19800,4270,12973.0,655200.0
2006-01-12,19800,20100,19700,20000,2520,13104.0,655200.0
2006-01-13,20000,20000,19700,19800,2880,12973.0,655200.0
2006-01-16,19550,20000,19550,20000,5050,13104.0,655200.0
2006-01-17,20250,20250,19750,19750,2890,12940.0,655200.0
2006-01-18,19700,20300,19350,19600,7640,12842.0,655200.0
2006-01-19,19400,19700,19400,19500,2510,12776.0,655200.0
2006-01-20,19400,20000,18800,19000,5840,12449.0,655200.0
2006-01-23,17800,18600,16800,16800,9720,11007.0,655200.0
2006-01-24,16500,17050,16100,16700,7941,10942.0,655200.0
2006-01-25,16450,17350,16450,17100,6281,11204.0,655200.0
2006-01-26,16600,17100,16600,16750,2530,10975.0,655200.0
2006-01-27,16900,17850,16900,17850,4900,11695.0,655200.0
2006-01-31,18000,18900,18000,18350,5610,12023.0,655200.0
2006-02-01,18050,18750,17600,18200,3454,11925.0,655200.0
2006-02-02,17900,18400,17600,17750,1090,11630.0,655200.0
2006-02-03,17250,17900,17200,17200,1970,11269.0,655200.0
2006-02-06,16800,17400,16700,17400,3310,11400.0,655200.0
2006-02-07,17050,18100,17050,17700,3930,11597.0,655200.0
2006-02-08,20350,20350,20350,20350,20580,13333.0,655200.0
2006-02-09,23400,23400,20850,21550,73677,14120.0,655200.0
2006-02-10,21250,21400,19850,20250,20887,13268.0,655200.0
2006-02-13,19750,19850,19450,19500,9340,12776.0,655200.0
2006-02-14,19400,19600,19000,19150,6020,12547.0,655200.0
2006-02-15,19150,19700,19000,19100,7450,12514.0,655200.0
2006-02-16,19100,19400,18550,19250,2570,12613.0,655200.0
2006-02-17,19150,19550,18800,18800,2850,12318.0,655200.0
2006-02-20,18600,19800,18600,19650,10481,12875.0,655200.0
2006-02-21,20150,22250,19500,19900,31721,13038.0,655200.0
2006-02-22,20750,20750,19600,19600,6243,12842.0,655200.0
2006-02-23,19650,19750,19200,19200,4700,12580.0,655200.0
2006-02-24,19100,19500,19000,19100,4060,12514.0,655200.0
2006-02-27,19150,19950,19150,19300,3669,12645.0,655200.0
2006-02-28,19150,19550,18850,18900,2270,12383.0,655200.0
2006-03-02,19350,19350,18900,18900,2313,12383.0,655200.0
2006-03-03,18900,19100,18600,18600,3720,12187.0,655200.0
2006-03-06,18300,18850,18300,18350,2510,12023.0,655200.0
2006-03-07,18550,18600,17750,17750,2840,11630.0,655200.0
2006-03-08,17750,18300,17700,17900,1890,11728.0,655200.0
2006-03-09,17600,18050,17600,17800,2900,11663.0,655200.0
2006-03-10,17700,18150,17700,17800,2280,11663.0,655200.0
2006-03-13,17850,18750,17850,18150,8060,11892.0,655200.0
2006-03-14,18200,18500,18100,18400,3240,12056.0,655200.0
2006-03-15,18500,19350,18250,19050,10020,12482.0,655200.0
2006-03-16,19050,19050,18250,18300,2880,11990.0,655200.0
2006-03-17,18300,18300,17850,17950,3790,11761.0,655200.0
2006-03-20,17850,18250,17600,18100,4190,11859.0,655200.0
2006-03-21,17900,19000,17900,18700,5630,12252.0,655200.0
2006-03-22,18850,18850,18000,18350,1250,12023.0,655200.0
2006-03-23,18600,18600,17800,17900,5500,11728.0,655200.0
2006-03-24,17800,18400,17500,17650,3100,11564.0,655200.0
2006-03-27,17700,17700,17450,17500,1590,11466.0,655200.0
2006-03-28,17550,17650,17350,17650,1560,11564.0,655200.0
2006-03-29,17750,17900,17400,17750,9160,11630.0,655200.0
2006-03-30,18000,18300,17850,17850,1060,11695.0,655200.0
2006-03-31,17950,18500,17950,18200,3840,11925.0,655200.0
2006-04-03,18500,18500,18000,18000,2200,11794.0,655200.0
2006-04-04,18150,18300,18000,18300,4600,11990.0,655200.0
2006-04-05,18200,18300,17800,18150,2750,11892.0,655200.0
2006-04-06,18000,18200,18000,18000,3510,11794.0,655200.0
2006-04-07,18000,18450,18000,18300,2850,11990.0,655200.0
2006-04-10,18400,19150,18400,18900,9750,12383.0,655200.0
2006-04-11,19250,19250,18600,18850,2970,12351.0,655200.0
2006-04-12,18600,19250,18550,18750,2760,12285.0,655200.0
2006-04-13,18700,19600,18700,19350,5400,12678.0,655200.0
2006-04-14,19150,19400,19150,19150,3150,12547.0,655200.0
2006-04-17,19600,19600,18000,18550,5660,12154.0,655200.0
2006-04-18,18850,19250,18700,18900,3580,12383.0,655200.0
2006-04-19,18650,19100,18600,19100,6530,12514.0,655200.0
2006-04-20,19300,19300,18700,18900,5980,12383.0,655200.0
2006-04-21,18900,19750,18900,19600,8110,12842.0,655200.0
2006-04-24,19400,19500,19000,19200,5430,12580.0,655200.0
2006-04-25,19300,20900,19300,20000,13580,13104.0,655200.0
2006-04-26,19800,20800,19800,20800,10750,13628.0,655200.0
2006-04-27,21200,21200,20150,20500,9280,13432.0,655200.0
2006-04-28,20500,20900,20000,20000,16530,13104.0,655200.0
2006-05-02,20400,20400,19850,20100,1820,13170.0,655200.0
2006-05-03,20000,20600,19950,20250,7330,13268.0,655200.0
2006-05-04,20100,21150,20000,20800,8640,13628.0,655200.0
2006-05-08,20550,21400,20550,21000,5020,13759.0,655200.0
2006-05-09,20900,21200,20600,20800,5040,13628.0,655200.0
2006-05-10,20900,21350,20800,21000,4210,13759.0,655200.0
2006-05-11,20500,21350,20500,21000,3950,13759.0,655200.0
2006-05-12,21250,23400,21000,21700,33195,14218.0,655200.0
2006-05-15,21500,21600,20750,21250,5640,13923.0,655200.0
2006-05-16,20950,21250,20200,20250,14590,13268.0,655200.0
2006-05-17,20250,20500,19900,20000,1770,13104.0,655200.0
2006-05-18,19800,19800,19250,19300,5120,12645.0,655200.0
2006-05-19,19300,20100,18950,20100,2081,13170.0,655200.0
2006-05-22,19700,20200,19150,19200,3440,12580.0,655200.0
2006-05-23,19000,19400,19000,19350,4585,12678.0,655200.0
2006-05-24,19350,19700,19000,19000,3330,12449.0,655200.0
2006-05-25,19300,19650,18800,18800,1000,12318.0,655200.0
2006-05-26,19700,19700,18700,19150,390,12547.0,655200.0
2006-05-29,19200,19350,19150,19350,830,12678.0,655200.0
2006-05-30,18800,19700,18800,19100,1310,12514.0,655200.0
2006-06-01,18800,19000,18000,18600,535,12187.0,655200.0
2006-06-02,18400,18850,18000,18550,1470,12154.0,655200.0
2006-06-05,18000,18050,18000,18000,1300,11794.0,655200.0
2006-06-07,17900,18350,16900,16950,3620,11106.0,655200.0
2006-06-08,17450,17450,16450,17350,4240,11368.0,655200.0
2006-06-09,17300,17850,17000,17750,8540,11630.0,655200.0
2006-06-12,17800,18650,17750,18600,1870,12187.0,655200.0
2006-06-13,17800,19000,17450,17450,1140,11433.0,655200.0
2006-06-14,17600,18450,17500,18450,330,12088.0,655200.0
2006-06-15,18900,18900,17850,18900,220,12383.0,655200.0
2006-06-16,18900,19700,18050,19700,8650,12907.0,655200.0
2006-06-19,18750,19500,18750,18750,370,12285.0,655200.0
2006-06-20,19600,19600,18300,18950,160,12416.0,655200.0
2006-06-21,19300,19300,19300,19300,10,12645.0,655200.0
2006-06-22,19450,19450,18500,19300,1390,12645.0,655200.0
2006-06-23,18150,19150,17600,18800,730,12318.0,655200.0
2006-06-26,17650,18600,17650,18600,730,12187.0,655200.0
2006-06-27,18300,18600,17100,18000,630,11794.0,655200.0
2006-06-28,18500,18850,18500,18800,430,12318.0,655200.0
2006-06-29,19200,19200,18250,19000,80,12449.0,655200.0
2006-06-30,19450,19450,18500,19400,720,12711.0,655200.0
2006-07-03,19350,19400,18800,19350,1640,12678.0,655200.0
2006-07-04,18900,19500,18900,19350,570,12678.0,655200.0
2006-07-05,19050,19050,19050,19050,0,12482.0,655200.0
2006-07-06,18300,19300,18300,19000,60,12449.0,655200.0
2006-07-07,19850,19850,19000,19300,1360,12645.0,655200.0
2006-07-10,19000,19000,18050,18800,240,12318.0,655200.0
2006-07-11,19300,19300,18650,18800,1350,12318.0,655200.0
2006-07-12,19050,19100,18500,18900,760,12383.0,655200.0
2006-07-13,18300,18800,18300,18800,240,12318.0,655200.0
2006-07-14,18450,18750,18450,18750,470,12285.0,655200.0
2006-07-18,18750,18750,17800,18600,150,12187.0,655200.0
2006-07-19,18450,18900,18000,18000,4660,11794.0,655200.0
2006-07-20,18000,18500,17600,18050,2310,11826.0,655200.0
2006-07-21,17650,18150,17650,18150,420,11892.0,655200.0
2006-07-24,17800,18150,17650,17650,180,11564.0,655200.0
2006-07-25,18150,18250,17700,18250,1070,11957.0,655200.0
2006-07-26,18250,18250,18250,18250,170,11957.0,655200.0
2006-07-27,18350,18350,17700,18250,840,11957.0,655200.0
2006-07-28,18000,18150,18000,18000,240,11794.0,655200.0
2006-07-31,18150,18200,17900,17900,750,11728.0,655200.0
2006-08-01,17700,18000,17700,17900,470,11728.0,655200.0
2006-08-02,17900,17900,17600,17800,380,11663.0,655200.0
2006-08-03,17400,17700,17300,17700,6400,11597.0,655200.0
2006-08-04,17700,17800,17450,17700,240,11597.0,655200.0
2006-08-07,18500,18500,17450,17950,180,11761.0,655200.0
2006-08-08,17350,18000,17300,17850,220,11695.0,655200.0
2006-08-09,17450,17850,17450,17850,100,11695.0,655200.0
2006-08-10,17500,18000,17500,18000,270,11794.0,655200.0
2006-08-11,17750,18100,17700,17950,700,11761.0,655200.0
2006-08-14,17850,17900,17450,17850,680,11695.0,655200.0
2006-08-16,17750,17750,17400,17400,1060,11400.0,655200.0
2006-08-17,17450,18100,17350,18100,2281,11859.0,655200.0
2006-08-18,17550,18100,17500,18000,790,11794.0,655200.0
2006-08-21,17700,17900,17700,17900,560,11728.0,655200.0
2006-08-22,17900,17950,17500,17950,430,11761.0,655200.0
2006-08-23,17750,17750,17300,17750,659,11630.0,655200.0
2006-08-24,17700,18050,17700,18050,1750,11826.0,655200.0
2006-08-25,18300,18300,18000,18300,1666,11990.0,655200.0
2006-08-28,18300,18500,17550,18000,1514,11794.0,655200.0
2006-08-29,17900,19300,17900,18300,6420,11990.0,655200.0
2006-08-30,18100,18400,17800,18300,810,11990.0,655200.0
2006-08-31,18100,18300,17850,18150,1220,11892.0,655200.0
2006-09-01,18050,19000,17900,18700,16870,12252.0,655200.0
2006-09-04,18700,19300,18200,18300,3510,11990.0,655200.0
2006-09-05,18200,18400,18200,18200,1450,11925.0,655200.0
2006-09-06,18250,18450,18150,18200,1370,11925.0,655200.0
2006-09-07,18500,18550,18200,18200,710,11925.0,655200.0
2006-09-08,18200,18500,18000,18300,1390,11990.0,655200.0
2006-09-11,18400,18400,18200,18400,1050,12056.0,655200.0
2006-09-12,18400,18700,18300,18600,610,12187.0,655200.0
2006-09-13,18400,18400,18100,18200,590,11925.0,655200.0
2006-09-14,18200,18400,18000,18150,1280,11892.0,655200.0
2006-09-15,18150,18450,18050,18450,1100,12088.0,655200.0
2006-09-18,18600,18600,18050,18200,3030,11925.0,655200.0
2006-09-19,18200,18200,18000,18150,670,11892.0,655200.0
2006-09-20,18100,18200,18000,18000,2282,11794.0,655200.0
2006-09-21,17950,18150,17950,18000,2030,11794.0,655200.0
2006-09-22,18000,18300,17650,18000,5130,11794.0,655200.0
2006-09-25,17800,18300,17600,18300,4180,11990.0,655200.0
2006-09-26,18300,18300,17800,18000,620,11794.0,655200.0
2006-09-27,18000,18050,17800,18050,650,11826.0,655200.0
2006-09-28,18300,18350,17800,18250,5100,11957.0,655200.0
2006-09-29,18000,18200,17850,18150,1530,11892.0,655200.0
2006-10-02,18000,18150,18000,18150,1300,11892.0,655200.0
2006-10-04,17900,18100,17900,18100,1100,11859.0,655200.0
2006-10-09,18500,18500,17900,18000,11060,11794.0,655200.0
2006-10-10,17900,18100,17900,18000,1140,11794.0,655200.0
2006-10-11,18000,18300,17500,18200,4740,11925.0,655200.0
2006-10-12,18150,18400,18100,18400,420,12056.0,655200.0
2006-10-13,18200,18200,18000,18200,990,11925.0,655200.0
2006-10-16,18350,18500,18100,18500,640,12121.0,655200.0
2006-10-17,18300,18400,18200,18200,1150,11925.0,655200.0
2006-10-18,18000,18350,18000,18150,1080,11892.0,655200.0
2006-10-19,18100,18250,18000,18150,390,11892.0,655200.0
2006-10-20,18300,18450,18100,18100,790,11859.0,655200.0
2006-10-23,18450,18450,18400,18400,210,12056.0,655200.0
2006-10-24,18400,18400,18000,18000,910,11794.0,655200.0
2006-10-25,18000,18000,18000,18000,161,11794.0,655200.0
2006-10-26,18400,18400,18100,18100,100,11859.0,655200.0
2006-10-27,18100,18250,18100,18250,210,11957.0,655200.0
2006-10-30,18250,18250,18250,18250,0,11957.0,655200.0
2006-10-31,18300,18450,18300,18450,1060,12088.0,655200.0
