카카오(035720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-04-27,115600,116500,109400,109500,236365,1475121.0,13471429.0
2012-04-30,109900,111000,104900,106000,133321,1427971.0,13471429.0
2012-05-02,106100,108500,102800,104100,203321,1402376.0,13471429.0
2012-05-03,104100,105300,100000,101000,368304,1360614.0,13471429.0
2012-05-04,101900,106400,101500,105900,404617,1426624.0,13471429.0
2012-05-07,104300,108300,104200,107600,136436,1449526.0,13471429.0
2012-05-08,107600,108700,103300,103600,145915,1395640.0,13471429.0
2012-05-09,103100,104800,102300,102700,76917,1383516.0,13471429.0
2012-05-10,104000,112000,103500,110700,275038,1491287.0,13471429.0
2012-05-11,109500,115200,107000,110700,248226,1491287.0,13471429.0
2012-05-14,111200,113900,107300,113200,160649,1524966.0,13471429.0
2012-05-15,112000,113800,109600,112900,115679,1520924.0,13471429.0
2012-05-16,111800,114500,111500,114500,110331,1542479.0,13471429.0
2012-05-17,114000,115000,109500,111000,75065,1496899.0,13485579.0
2012-05-18,109500,111000,105300,106100,79524,1430820.0,13485579.0
2012-05-21,108500,108500,104300,105900,92103,1428123.0,13485579.0
2012-05-22,107200,108300,104700,107500,157702,1449700.0,13485579.0
2012-05-23,108000,108000,105800,106500,65640,1436214.0,13485579.0
2012-05-24,107300,107300,103400,103900,77712,1401152.0,13485579.0
2012-05-25,103100,105400,101100,101100,90057,1363392.0,13485579.0
2012-05-29,102300,103700,101200,103500,109571,1395757.0,13485579.0
2012-05-30,104100,104100,101000,102100,101414,1376878.0,13485579.0
2012-05-31,102000,103400,100400,101100,140564,1363392.0,13485579.0
2012-06-01,101500,102100,99200,99300,159082,1339118.0,13485579.0
2012-06-04,96500,96800,91000,93500,265963,1260902.0,13485579.0
2012-06-05,94700,95200,92100,93300,122434,1258205.0,13485579.0
2012-06-07,95000,96600,94900,94900,142064,1279781.0,13485579.0
2012-06-08,94000,94900,91800,92100,155110,1242022.0,13485579.0
2012-06-11,92700,95100,92700,94800,97202,1278433.0,13485579.0
2012-06-12,93200,107800,93200,99500,534933,1341815.0,13485579.0
2012-06-13,100200,101600,97500,98200,145956,1324284.0,13485579.0
2012-06-14,98300,99000,95500,96000,134872,1294616.0,13485579.0
2012-06-15,96100,98300,95000,98300,97789,1325632.0,13485579.0
2012-06-18,98600,100300,97000,97000,120190,1308528.0,13489979.0
2012-06-19,97000,103100,97000,102500,313376,1382723.0,13489979.0
2012-06-20,104000,106000,103000,104800,216915,1413750.0,13489979.0
2012-06-21,106000,107000,103900,104200,90359,1405656.0,13489979.0
2012-06-22,103700,103800,100400,102400,113981,1381374.0,13489979.0
2012-06-25,103200,105400,100900,104100,119942,1404307.0,13489979.0
2012-06-26,103300,105400,102600,104900,57685,1415099.0,13489979.0
2012-06-27,104100,106000,101100,104900,145200,1415099.0,13489979.0
2012-06-28,104700,105500,102500,104400,114332,1408354.0,13489979.0
2012-06-29,103200,104000,102300,102300,90990,1380025.0,13489979.0
2012-07-02,101000,104200,100300,100300,80356,1353045.0,13489979.0
2012-07-03,100600,102500,100400,102000,59811,1375978.0,13489979.0
2012-07-04,102600,103000,100700,101300,70997,1366535.0,13489979.0
2012-07-05,101500,102800,101000,102200,48351,1378676.0,13489979.0
2012-07-06,101900,102700,101400,102700,26776,1385421.0,13489979.0
2012-07-09,103400,103400,101000,101900,53887,1374629.0,13489979.0
2012-07-10,101900,102800,101700,102000,33042,1375978.0,13489979.0
2012-07-11,102700,106200,102700,105500,189725,1423193.0,13489979.0
2012-07-12,105500,107200,102000,103000,107081,1390215.0,13497229.0
2012-07-13,103000,104000,97300,103000,285846,1390215.0,13497229.0
2012-07-16,103000,103100,100400,101000,89618,1363220.0,13497229.0
2012-07-17,100100,102500,99900,102000,63124,1376717.0,13497229.0
2012-07-18,101400,102100,99600,99600,56642,1344324.0,13497229.0
2012-07-19,100700,102800,100500,102800,88744,1387515.0,13497229.0
2012-07-20,102800,105300,101700,103500,96499,1396963.0,13497229.0
2012-07-23,103000,104700,102600,104200,130378,1406411.0,13497229.0
2012-07-24,103800,109800,103600,109700,148883,1480646.0,13497229.0
2012-07-25,109400,112600,107200,109500,128458,1477947.0,13497229.0
2012-07-26,110100,110600,107800,109400,94119,1476597.0,13497229.0
2012-07-27,110000,110700,106400,110700,177745,1494143.0,13497229.0
2012-07-30,109500,111500,107700,110000,86272,1484695.0,13497229.0
2012-07-31,110000,112700,108700,110600,133130,1492794.0,13497229.0
2012-08-01,109700,110400,108600,110400,88834,1490094.0,13497229.0
2012-08-02,109500,112100,109500,111800,64179,1508990.0,13497229.0
2012-08-03,110100,112800,110100,112200,66270,1514389.0,13497229.0
2012-08-06,112200,113000,110600,111800,103055,1508990.0,13497229.0
2012-08-07,110900,111700,107600,107600,83868,1452302.0,13497229.0
2012-08-08,109000,109900,103600,103800,177406,1401012.0,13497229.0
2012-08-09,104200,105300,102900,103600,96816,1398313.0,13497229.0
2012-08-10,104900,105500,102300,102500,227527,1383466.0,13497229.0
2012-08-13,102900,105100,102300,103500,141617,1396963.0,13497229.0
2012-08-14,104300,104700,102800,103700,128470,1399860.0,13499129.0
2012-08-16,103500,104500,102900,103900,85756,1402560.0,13499129.0
2012-08-17,104500,107200,104000,107000,176121,1444407.0,13499129.0
2012-08-20,107200,108100,105500,107000,117298,1444407.0,13499129.0
2012-08-21,106900,107000,105300,107000,85478,1444407.0,13499129.0
2012-08-22,107000,107500,103400,103900,150996,1402560.0,13499129.0
2012-08-23,104200,105400,102800,105400,116972,1422808.0,13499129.0
2012-08-24,104300,106000,103100,103100,107179,1391760.0,13499129.0
2012-08-27,103100,105900,103100,105900,93263,1429558.0,13499129.0
2012-08-28,105600,106900,104200,106400,102627,1436307.0,13499129.0
2012-08-29,106500,109600,105800,109600,170318,1479505.0,13499129.0
2012-08-30,110000,110600,107800,109800,142789,1482204.0,13499129.0
2012-08-31,109700,113900,109600,113300,208624,1529451.0,13499129.0
2012-09-03,113300,115000,112400,114000,119453,1538901.0,13499129.0
2012-09-04,114300,114600,111200,113000,88396,1525402.0,13499129.0
2012-09-05,113000,113100,109800,111800,97138,1509203.0,13499129.0
2012-09-06,112800,114000,110500,113900,98382,1537551.0,13499129.0
2012-09-07,113900,115700,112700,115700,131309,1561849.0,13499129.0
2012-09-10,114600,114700,110300,110300,219270,1488954.0,13499129.0
2012-09-11,109200,109800,106100,109600,221041,1479505.0,13499129.0
2012-09-12,109800,110400,107400,110000,191578,1484904.0,13499129.0
2012-09-13,108900,109700,107500,108500,166048,1464655.0,13499129.0
2012-09-14,109100,110300,107800,109600,218966,1479505.0,13499129.0
2012-09-17,109800,109800,106800,107200,156618,1447203.0,13500029.0
2012-09-18,107400,110400,107300,109800,130653,1482303.0,13500029.0
2012-09-19,110100,111800,109000,110100,132294,1486353.0,13500029.0
2012-09-20,110600,111000,107900,108500,87758,1464753.0,13500029.0
2012-09-21,109000,109500,107100,109400,73965,1476903.0,13500029.0
2012-09-24,110100,110100,107300,107500,80622,1451253.0,13500029.0
2012-09-25,107800,109500,107600,107800,128833,1455303.0,13500029.0
2012-09-26,106900,108000,106500,107700,74365,1453953.0,13500029.0
2012-09-27,107700,110600,107400,110500,98386,1491753.0,13500029.0
2012-09-28,111300,114700,110800,113500,203117,1532253.0,13500029.0
2012-10-02,113000,113900,112000,112700,72373,1521453.0,13500029.0
2012-10-04,112700,112800,109600,110200,73089,1487703.0,13500029.0
2012-10-05,110000,113400,108500,113400,101414,1530903.0,13500029.0
2012-10-08,113800,114400,111700,113500,100812,1532253.0,13500029.0
2012-10-09,113100,113100,108300,111000,166707,1498503.0,13500029.0
2012-10-10,109500,110000,104700,104700,207290,1413453.0,13500029.0
2012-10-11,104000,106100,103100,104700,80754,1413453.0,13500029.0
2012-10-12,102000,104100,101300,101600,146817,1371603.0,13500029.0
2012-10-15,102800,105000,101400,105000,149719,1417503.0,13500029.0
2012-10-16,105200,107000,103500,107000,123805,1444503.0,13500029.0
2012-10-17,106800,107900,105100,106100,74723,1432353.0,13500029.0
2012-10-18,107000,107000,93500,95100,827636,1283853.0,13500029.0
2012-10-19,94100,96100,92500,94500,271813,1275847.0,13501029.0
2012-10-22,93400,96300,93400,94400,195873,1274497.0,13501029.0
2012-10-23,93400,95200,92400,92500,169587,1248845.0,13501029.0
2012-10-24,91100,93000,87800,92700,287443,1251545.0,13501029.0
2012-10-25,92400,94700,92400,92500,162169,1248845.0,13501029.0
2012-10-26,93100,93200,89100,90900,135290,1227244.0,13501029.0
2012-10-29,91300,92100,89700,91000,113809,1228594.0,13501029.0
2012-10-30,91000,92100,90700,91900,87158,1240745.0,13501029.0
2012-10-31,92500,94400,92200,93700,116716,1265046.0,13501029.0
2012-11-01,93700,94000,92100,93300,92910,1259646.0,13501029.0
2012-11-02,94100,94600,92000,92500,72426,1248845.0,13501029.0
2012-11-05,93000,93600,92900,93100,41871,1256946.0,13501029.0
2012-11-06,92300,93300,90200,91300,153873,1232644.0,13501029.0
2012-11-07,91300,91700,89400,89800,160931,1212392.0,13501029.0
2012-11-08,88100,90600,87900,89000,176644,1201592.0,13501029.0
2012-11-09,86500,88700,83400,86000,219796,1161088.0,13501029.0
2012-11-12,86000,88000,85500,85700,162230,1157038.0,13501029.0
2012-11-13,85500,86000,84800,85300,130216,1151638.0,13501029.0
2012-11-14,85000,85500,83200,84000,118380,1134086.0,13501029.0
2012-11-15,83200,85500,83200,84400,86075,1139597.0,13502329.0
2012-11-16,84000,84700,83600,84000,66217,1134196.0,13502329.0
2012-11-19,84400,85700,84100,85000,67584,1147698.0,13502329.0
2012-11-20,85500,88300,85300,87800,143503,1185504.0,13502329.0
2012-11-21,88800,88800,86400,86900,73067,1173352.0,13502329.0
2012-11-22,87300,87700,86400,87100,55471,1176053.0,13502329.0
2012-11-23,87200,88800,86300,88200,74888,1190905.0,13502329.0
2012-11-26,88000,89400,87400,89400,94829,1207108.0,13502329.0
2012-11-27,89600,89600,87800,88900,62964,1200357.0,13502329.0
2012-11-28,90000,90100,88700,89300,61472,1205758.0,13502329.0
2012-11-29,89300,89800,87400,88200,122554,1190905.0,13502329.0
2012-11-30,88200,88500,84600,84900,150609,1146348.0,13502329.0
2012-12-03,85200,86700,84900,85900,45358,1159850.0,13502329.0
2012-12-04,85900,88800,85700,88600,85125,1196306.0,13502329.0
2012-12-05,88700,91100,88500,90500,143023,1221961.0,13502329.0
2012-12-06,90600,92000,88500,88600,127392,1196306.0,13502329.0
2012-12-07,90300,91600,89200,91400,92435,1234113.0,13502329.0
2012-12-10,91400,91900,89500,91500,79414,1235463.0,13502329.0
2012-12-11,92000,92200,90700,91900,84395,1240864.0,13502329.0
2012-12-12,91600,92200,90600,91700,41367,1238164.0,13502329.0
2012-12-13,91900,92400,89700,92000,83323,1242214.0,13502329.0
2012-12-14,91800,91800,90100,91800,84210,1239707.0,13504429.0
2012-12-17,90700,91600,88400,88600,79274,1196492.0,13504429.0
2012-12-18,87900,90100,87600,89200,53706,1204595.0,13504429.0
2012-12-20,89000,89600,85200,89000,113829,1201894.0,13504429.0
2012-12-21,87100,89300,87100,88900,82370,1200544.0,13504429.0
2012-12-24,88900,90500,88900,90000,27503,1215399.0,13504429.0
2012-12-26,89700,90700,88400,88400,36611,1193792.0,13504429.0
2012-12-27,88600,89500,87700,89200,50942,1204595.0,13504429.0
2012-12-28,90300,91400,89200,91100,90920,1230253.0,13504429.0
2013-01-02,91100,93500,90700,93300,78764,1259963.0,13504429.0
2013-01-03,94300,94500,92500,93700,81956,1265365.0,13504429.0
2013-01-04,94600,100500,94000,99900,263981,1349092.0,13504429.0
2013-01-07,101900,104200,99900,103700,277976,1400409.0,13504429.0
2013-01-08,102100,103700,101500,103000,155050,1390956.0,13504429.0
2013-01-09,103000,103600,101200,102500,133854,1384204.0,13504429.0
2013-01-10,102100,104300,101000,104000,77529,1404461.0,13504429.0
2013-01-11,105000,105400,102200,103300,104061,1395008.0,13504429.0
2013-01-14,104500,104600,102000,104000,63334,1404461.0,13504429.0
2013-01-15,104700,104700,101300,101800,66086,1374792.0,13504829.0
2013-01-16,101200,103100,101200,102300,22130,1381544.0,13504829.0
2013-01-17,102000,103000,100700,102900,36050,1389647.0,13504829.0
2013-01-18,103500,103600,101400,103000,18605,1390997.0,13504829.0
2013-01-21,103000,103500,101300,102700,50397,1386946.0,13504829.0
2013-01-22,103000,103700,102600,103000,48582,1390997.0,13504829.0
2013-01-23,103500,105500,102000,104500,108700,1411255.0,13504829.0
2013-01-24,104500,104900,102500,103000,64212,1390997.0,13504829.0
2013-01-25,103300,104200,102100,103000,69627,1390997.0,13504829.0
2013-01-28,102100,103300,102000,103000,41607,1390997.0,13504829.0
2013-01-29,102500,103900,102000,103700,26583,1400451.0,13504829.0
2013-01-30,103700,104000,102900,104000,61189,1404502.0,13504829.0
2013-01-31,104000,104500,102100,102100,35073,1378843.0,13504829.0
2013-02-01,102300,105100,102100,105000,74953,1418007.0,13504829.0
2013-02-04,105600,107200,105000,105700,35939,1427460.0,13504829.0
2013-02-05,105300,105300,102100,104300,51659,1408554.0,13504829.0
2013-02-06,104600,108300,103500,108300,96333,1462573.0,13504829.0
2013-02-07,108300,109600,107500,107500,95379,1451769.0,13504829.0
2013-02-08,107600,109400,107600,108500,77046,1465274.0,13504829.0
2013-02-12,108900,109000,107600,108600,29381,1466624.0,13504829.0
2013-02-13,108900,110500,108600,109700,105614,1481480.0,13504829.0
2013-02-14,108500,109500,102000,103000,278120,1390997.0,13504829.0
2013-02-15,103900,103900,99100,99100,310374,1340028.0,13521979.0
2013-02-18,99100,99500,97300,98500,114529,1331915.0,13521979.0
2013-02-19,97800,99000,96400,97400,174379,1317041.0,13521979.0
2013-02-20,97400,98300,96600,97500,159402,1318393.0,13521979.0
2013-02-21,97100,97500,95600,96600,116923,1306223.0,13521979.0
2013-02-22,96800,97400,96300,97100,98580,1312984.0,13521979.0
2013-02-25,97400,97800,96600,96600,70650,1306223.0,13521979.0
2013-02-26,96100,96800,94400,95700,113565,1294053.0,13521979.0
2013-02-27,96000,96200,95000,95700,98349,1294053.0,13521979.0
2013-02-28,96300,96700,95500,95600,75732,1292701.0,13521979.0
2013-03-04,95300,96300,94600,94600,161344,1279179.0,13521979.0
2013-03-05,95500,96000,94800,95000,88002,1284588.0,13521979.0
2013-03-06,95600,95700,94400,94600,127644,1279179.0,13521979.0
2013-03-07,94100,94800,94000,94400,41636,1276475.0,13521979.0
2013-03-08,94600,95000,93200,93300,66000,1261601.0,13521979.0
2013-03-11,93200,93900,91600,92800,57779,1254840.0,13521979.0
2013-03-12,92500,93500,92500,92700,49921,1253487.0,13521979.0
2013-03-13,92500,93500,89700,90100,170856,1218330.0,13521979.0
2013-03-14,90500,90700,88700,88700,104268,1199400.0,13521979.0
2013-03-15,89600,91600,89600,91600,90294,1238613.0,13521979.0
2013-03-18,91600,91700,89500,90800,54844,1228831.0,13533379.0
2013-03-19,91000,92200,91000,91900,62278,1243718.0,13533379.0
2013-03-20,91800,92200,89900,91600,64908,1239658.0,13533379.0
2013-03-21,91100,92000,90500,91500,58308,1238304.0,13533379.0
2013-03-22,92200,92500,91100,91700,89856,1241011.0,13533379.0
2013-03-25,92100,92600,91600,91700,57579,1241011.0,13533379.0
2013-03-26,92100,92200,91200,92000,42384,1245071.0,13533379.0
2013-03-27,92400,92400,90600,91500,95789,1238304.0,13533379.0
2013-03-28,91000,92000,91000,91200,31016,1234244.0,13533379.0
2013-03-29,91500,92100,91000,91700,75441,1241011.0,13533379.0
2013-04-01,92700,93200,91700,92900,79096,1257251.0,13533379.0
2013-04-02,93100,93300,90600,91300,76739,1235598.0,13533379.0
2013-04-03,91200,91600,89500,89900,73156,1216651.0,13533379.0
2013-04-04,89500,91100,88300,90500,62455,1224771.0,13533379.0
2013-04-05,90800,91900,89400,89500,38102,1211237.0,13533379.0
2013-04-08,89800,89900,84800,85900,128589,1162517.0,13533379.0
2013-04-09,85900,87200,84000,85400,99281,1155751.0,13533379.0
2013-04-10,85700,87100,85000,86800,75773,1174697.0,13533379.0
2013-04-11,86300,87500,85800,86700,72343,1173344.0,13533379.0
2013-04-12,87200,87400,84900,85000,63434,1150337.0,13533379.0
2013-04-15,85600,85800,82300,82300,118383,1113797.0,13533379.0
2013-04-16,82000,87400,81800,87400,112382,1185024.0,13558629.0
2013-04-17,87500,88400,86300,87300,63026,1183668.0,13558629.0
2013-04-18,86600,87500,84500,84500,35391,1145704.0,13558629.0
2013-04-19,85500,88200,84800,87200,58258,1182312.0,13558629.0
2013-04-22,87700,89500,87000,88200,49745,1195871.0,13558629.0
2013-04-23,88000,91000,87200,91000,137755,1233835.0,13558629.0
2013-04-24,90400,90800,89100,90800,59808,1231124.0,13558629.0
2013-04-25,90800,91600,90000,90800,44407,1231124.0,13558629.0
2013-04-26,90700,91500,90500,90800,36071,1231124.0,13558629.0
2013-04-29,90700,92400,90700,91500,55853,1240615.0,13558629.0
2013-04-30,91600,91600,90000,90000,61896,1220277.0,13558629.0
2013-05-02,90000,91300,90000,90800,43188,1231124.0,13558629.0
2013-05-03,90800,92000,90300,91000,30829,1233835.0,13558629.0
2013-05-06,91200,92000,90900,91700,34232,1243326.0,13558629.0
2013-05-07,92000,93900,91800,93200,68088,1263664.0,13558629.0
2013-05-08,93000,93300,91200,91800,58364,1244682.0,13558629.0
2013-05-09,91500,91800,90200,90600,97377,1228412.0,13558629.0
2013-05-10,90700,91300,89700,90000,76934,1220277.0,13558629.0
2013-05-13,90000,90300,87200,87500,136327,1186380.0,13558629.0
2013-05-14,88000,88300,86400,86500,126754,1172821.0,13558629.0
2013-05-15,87000,87500,85800,86000,72483,1166042.0,13558629.0
2013-05-16,86300,88300,86300,87800,121984,1190448.0,13558629.0
2013-05-20,87600,89400,87600,88600,96088,1201295.0,13558629.0
2013-05-21,88000,89100,87600,88500,95517,1199939.0,13558629.0
2013-05-22,88600,89100,87400,87600,71631,1187736.0,13558629.0
2013-05-23,87300,88200,85300,85300,63331,1156551.0,13558629.0
2013-05-24,86000,86700,84400,84900,83950,1151128.0,13558629.0
2013-05-27,85000,85300,82700,83000,136629,1125366.0,13558629.0
2013-05-28,83000,83600,82700,83600,126869,1133501.0,13558629.0
2013-05-29,84000,86700,83900,86200,108162,1168754.0,13558629.0
2013-05-30,86100,87900,84600,85700,108320,1161975.0,13558629.0
2013-05-31,85700,85700,84200,85300,84874,1156551.0,13558629.0
2013-06-03,85000,85000,83000,83100,104612,1126722.0,13558629.0
2013-06-04,83300,84200,82700,83300,60498,1129434.0,13558629.0
2013-06-05,82900,83700,81000,81200,96304,1100961.0,13558629.0
2013-06-07,80500,81200,77000,79100,171855,1072488.0,13558629.0
2013-06-10,79200,81200,78000,80700,95700,1094181.0,13558629.0
2013-06-11,80300,81100,79800,79800,44512,1081979.0,13558629.0
2013-06-12,78900,82000,78900,81900,48448,1110452.0,13558629.0
2013-06-13,81400,83100,81000,82000,69843,1111808.0,13558629.0
2013-06-14,81800,82900,81800,82900,30536,1124010.0,13558629.0
2013-06-17,82500,82700,79600,81100,46625,1099605.0,13558629.0
2013-06-18,81000,82100,81000,81400,35010,1103672.0,13558629.0
2013-06-19,81500,82100,80700,81800,39518,1109096.0,13558629.0
