한국금융지주(071050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-10-28,41600,42400,41550,42100,21895,2346064.0,55725992.0
2013-10-29,41350,42300,41350,41700,74150,2323774.0,55725992.0
2013-10-30,41750,42300,41450,42300,58947,2357209.0,55725992.0
2013-10-31,41700,42400,41100,41350,80672,2304270.0,55725992.0
2013-11-01,41500,41500,41000,41350,61890,2304270.0,55725992.0
2013-11-04,40950,41050,40000,41000,92394,2284766.0,55725992.0
2013-11-05,40500,40950,40300,40950,38431,2281979.0,55725992.0
2013-11-06,40500,40950,39800,40000,84131,2229040.0,55725992.0
2013-11-07,39650,40550,39650,40150,98910,2237399.0,55725992.0
2013-11-08,39750,40350,39300,39950,72489,2226253.0,55725992.0
2013-11-11,39750,40300,39250,40150,60915,2237399.0,55725992.0
2013-11-12,40100,40400,39550,39900,35420,2223467.0,55725992.0
2013-11-13,39750,39800,38700,39200,84192,2184459.0,55725992.0
2013-11-14,38750,39000,38150,38650,117205,2153810.0,55725992.0
2013-11-15,38850,39500,38800,39450,57419,2198390.0,55725992.0
2013-11-18,39450,39650,39050,39650,43372,2209536.0,55725992.0
2013-11-19,39350,40150,39350,39800,67274,2217894.0,55725992.0
2013-11-20,39650,40200,39500,40000,38297,2229040.0,55725992.0
2013-11-21,39800,39800,39000,39550,47589,2203963.0,55725992.0
2013-11-22,39450,39700,39250,39250,31451,2187245.0,55725992.0
2013-11-25,39100,40000,39100,39700,61787,2212322.0,55725992.0
2013-11-26,39050,40550,38600,40550,97576,2259689.0,55725992.0
2013-11-27,40500,40550,39750,40550,43653,2259689.0,55725992.0
2013-11-28,40900,41250,40350,40800,80929,2273620.0,55725992.0
2013-11-29,40450,41000,40250,40650,55850,2265262.0,55725992.0
2013-12-02,40350,40650,39600,39950,51956,2226253.0,55725992.0
2013-12-03,39650,39850,39300,39350,43247,2192818.0,55725992.0
2013-12-04,39100,39350,38800,39000,73374,2173314.0,55725992.0
2013-12-05,39200,39400,38650,39000,105878,2173314.0,55725992.0
2013-12-06,39150,39350,38450,38500,92316,2145451.0,55725992.0
2013-12-09,39000,39500,39000,39250,59888,2187245.0,55725992.0
2013-12-10,39500,39500,38800,39100,39493,2178886.0,55725992.0
2013-12-11,38800,39700,38350,38500,92848,2145451.0,55725992.0
2013-12-12,38400,38850,38000,38150,98947,2125947.0,55725992.0
2013-12-13,38300,38650,38100,38550,61453,2148237.0,55725992.0
2013-12-16,38350,38950,38150,38500,43837,2145451.0,55725992.0
2013-12-17,38900,39100,38550,38700,51645,2156596.0,55725992.0
2013-12-18,38600,39000,38450,38850,73916,2164955.0,55725992.0
2013-12-19,39350,39450,38650,38950,44148,2170527.0,55725992.0
2013-12-20,38950,39400,38900,39400,61117,2195604.0,55725992.0
2013-12-23,39400,39750,39050,39700,92949,2212322.0,55725992.0
2013-12-24,39400,39850,39400,39700,55161,2212322.0,55725992.0
2013-12-26,40000,40100,39650,40000,81669,2229040.0,55725992.0
2013-12-27,39900,40150,39500,40100,25567,2234612.0,55725992.0
2013-12-30,40300,41450,39450,40800,82265,2273620.0,55725992.0
2014-01-02,40900,41150,39800,40500,64667,2256903.0,55725992.0
2014-01-03,40050,40450,38800,39750,148668,2215108.0,55725992.0
2014-01-06,39150,39950,39150,39350,48225,2192818.0,55725992.0
2014-01-07,39050,39900,38950,39600,80448,2206749.0,55725992.0
2014-01-08,39400,39850,39050,39300,68616,2190031.0,55725992.0
2014-01-09,39200,40300,39200,39700,84017,2212322.0,55725992.0
2014-01-10,39900,39900,38900,39550,94783,2203963.0,55725992.0
2014-01-13,39350,39700,39050,39100,46510,2178886.0,55725992.0
2014-01-14,38950,39400,38700,39050,57943,2176100.0,55725992.0
2014-01-15,39050,39850,39050,39650,71338,2209536.0,55725992.0
2014-01-16,40000,40350,39900,40000,78490,2229040.0,55725992.0
2014-01-17,39700,40400,39350,40050,46240,2231826.0,55725992.0
2014-01-20,40000,40150,39600,40000,21304,2229040.0,55725992.0
2014-01-21,39650,40500,39650,40350,33334,2248544.0,55725992.0
2014-01-22,40600,41000,40350,40650,73573,2265262.0,55725992.0
2014-01-23,40800,40850,40200,40450,51526,2254116.0,55725992.0
2014-01-24,40450,40550,39250,39700,86842,2212322.0,55725992.0
2014-01-27,39450,39750,38600,39500,97812,2201177.0,55725992.0
2014-01-28,39500,39650,38650,38950,64017,2170527.0,55725992.0
2014-01-29,38900,39900,38750,39450,110732,2198390.0,55725992.0
2014-02-03,39550,39850,38550,38850,79022,2164955.0,55725992.0
2014-02-04,38450,38600,37550,38250,103816,2131519.0,55725992.0
2014-02-05,38650,38650,37650,38050,57294,2120374.0,55725992.0
2014-02-06,38250,38600,37950,38500,49387,2145451.0,55725992.0
2014-02-07,38750,38750,37900,38250,60452,2131519.0,55725992.0
2014-02-10,38300,38400,37650,38200,61174,2128733.0,55725992.0
2014-02-11,37850,38350,37800,38150,65074,2125947.0,55725992.0
2014-02-12,38150,38850,38050,38650,69191,2153810.0,55725992.0
2014-02-13,38600,38650,37900,38300,44101,2134305.0,55725992.0
2014-02-14,38150,38850,38150,38750,58748,2159382.0,55725992.0
2014-02-17,39150,39250,38650,39250,77740,2187245.0,55725992.0
2014-02-18,39000,39350,38250,39300,47260,2190031.0,55725992.0
2014-02-19,38900,38950,38250,38450,86405,2142664.0,55725992.0
2014-02-20,38150,38300,37700,38050,77184,2120374.0,55725992.0
2014-02-21,37800,38450,37800,38050,66856,2120374.0,55725992.0
2014-02-24,37850,38150,37300,37500,103711,2089725.0,55725992.0
2014-02-25,37800,38650,37600,38300,120936,2134305.0,55725992.0
2014-02-26,38050,38250,37950,38150,72463,2125947.0,55725992.0
2014-02-27,37900,38300,37550,38250,77301,2131519.0,55725992.0
2014-02-28,38250,38950,37850,38450,213648,2142664.0,55725992.0
2014-03-03,38250,38450,37800,38300,56974,2134305.0,55725992.0
2014-03-04,38150,38200,37650,37900,51815,2112015.0,55725992.0
2014-03-05,38200,38300,37700,37900,65316,2112015.0,55725992.0
2014-03-06,37950,38100,37800,38000,23131,2117588.0,55725992.0
2014-03-07,38000,38250,37450,37750,61218,2103656.0,55725992.0
2014-03-10,37650,37750,36750,37000,99052,2061862.0,55725992.0
2014-03-11,36800,36800,36250,36600,126176,2039571.0,55725992.0
2014-03-12,36350,36500,35800,36300,130607,2022854.0,55725992.0
2014-03-13,36500,36700,35800,36350,108950,2025640.0,55725992.0
2014-03-14,36050,36250,35800,35900,70640,2000563.0,55725992.0
2014-03-17,36050,36050,35700,35750,25894,1992204.0,55725992.0
2014-03-18,36000,36250,35800,36000,41450,2006136.0,55725992.0
2014-03-19,36050,36400,35850,36100,46047,2011708.0,55725992.0
2014-03-20,36200,36200,35500,35900,62298,2000563.0,55725992.0
2014-03-21,35900,36100,35700,35950,51888,2003349.0,55725992.0
2014-03-24,36000,36700,36000,36350,27621,2025640.0,55725992.0
2014-03-25,36100,36800,36000,36750,74382,2047930.0,55725992.0
2014-03-26,36750,37200,36700,37100,61898,2067434.0,55725992.0
2014-03-27,37050,37150,36650,37150,35895,2070221.0,55725992.0
2014-03-28,37150,37300,36650,36850,110199,2053503.0,55725992.0
2014-03-31,36650,36900,36400,36800,75443,2050717.0,55725992.0
2014-04-01,36500,36900,36250,36450,107856,2031212.0,55725992.0
2014-04-02,36500,37150,36500,36900,109142,2056289.0,55725992.0
2014-04-03,36700,37250,36400,36600,73571,2039571.0,55725992.0
2014-04-04,36700,36950,36400,36900,111871,2056289.0,55725992.0
2014-04-07,36600,36750,36350,36600,80437,2039571.0,55725992.0
2014-04-08,36400,37000,36400,37000,53711,2061862.0,55725992.0
2014-04-09,37150,38250,37100,38000,202351,2117588.0,55725992.0
2014-04-10,38150,38200,37750,38050,148065,2120374.0,55725992.0
2014-04-11,37550,38150,37200,38050,121487,2120374.0,55725992.0
2014-04-14,37700,38300,37700,38250,48707,2131519.0,55725992.0
2014-04-15,38050,38550,38000,38350,77962,2137092.0,55725992.0
2014-04-16,38050,38300,37850,38200,52419,2128733.0,55725992.0
2014-04-17,38150,38750,37750,38250,84997,2131519.0,55725992.0
2014-04-18,38450,38450,38000,38450,45866,2142664.0,55725992.0
2014-04-21,38300,38550,37900,38150,23383,2125947.0,55725992.0
2014-04-22,38000,38050,37500,37650,50249,2098084.0,55725992.0
2014-04-23,37650,37950,37450,37800,65076,2106442.0,55725992.0
2014-04-24,37700,38250,37700,38000,45348,2117588.0,55725992.0
2014-04-25,37800,38050,37550,37600,64296,2095297.0,55725992.0
2014-04-28,37350,37650,37200,37250,36307,2075793.0,55725992.0
2014-04-29,37150,37600,37150,37550,33964,2092511.0,55725992.0
2014-04-30,37500,37850,37400,37850,49830,2109229.0,55725992.0
2014-05-02,37550,37950,37550,37800,43595,2106442.0,55725992.0
2014-05-07,37500,37500,36300,36350,83132,2025640.0,55725992.0
2014-05-08,36250,36900,35600,36850,95618,2053503.0,55725992.0
2014-05-09,36300,37100,35800,37100,59182,2067434.0,55725992.0
2014-05-12,37200,37200,36300,36950,54727,2059075.0,55725992.0
2014-05-13,36700,37600,36500,37500,60403,2089725.0,55725992.0
2014-05-14,37250,39350,37200,39350,242735,2192818.0,55725992.0
2014-05-15,39600,40200,39300,39500,286976,2201177.0,55725992.0
2014-05-16,39200,39800,39100,39500,64094,2201177.0,55725992.0
2014-05-19,39300,40000,39250,39900,109079,2223467.0,55725992.0
2014-05-20,39550,39800,39000,39300,76107,2190031.0,55725992.0
2014-05-21,39050,39700,38700,39000,80001,2173314.0,55725992.0
2014-05-22,38850,39650,38850,39300,64982,2190031.0,55725992.0
2014-05-23,39600,39950,39250,39950,89116,2226253.0,55725992.0
2014-05-26,39600,39900,39450,39650,44716,2209536.0,55725992.0
2014-05-27,39950,39950,38850,38950,55099,2170527.0,55725992.0
2014-05-28,39100,39950,38800,39650,63422,2209536.0,55725992.0
2014-05-29,39400,39800,38700,38750,55974,2159382.0,55725992.0
2014-05-30,38800,39150,38450,38700,78619,2156596.0,55725992.0
2014-06-02,38550,38850,38000,38300,47930,2134305.0,55725992.0
2014-06-03,37800,38650,37000,38400,100985,2139878.0,55725992.0
2014-06-05,38000,38600,37500,38600,69138,2151023.0,55725992.0
2014-06-09,39000,40400,38950,39500,153362,2201177.0,55725992.0
2014-06-10,40000,40000,39600,40000,76352,2229040.0,55725992.0
2014-06-11,40000,40300,39700,39850,71000,2220681.0,55725992.0
2014-06-12,39650,40450,39450,40100,135130,2234612.0,55725992.0
2014-06-13,39700,40300,39250,39900,130161,2223467.0,55725992.0
2014-06-16,39550,40300,39550,40000,82028,2229040.0,55725992.0
2014-06-17,39850,40150,39750,40150,101065,2237399.0,55725992.0
2014-06-18,40000,40250,39600,39900,66429,2223467.0,55725992.0
2014-06-19,40250,41000,39850,40200,98302,2240185.0,55725992.0
2014-06-20,40400,40450,39400,39400,128071,2195604.0,55725992.0
2014-06-23,39300,39700,39200,39400,68147,2195604.0,55725992.0
2014-06-24,39000,39650,38700,39400,99529,2195604.0,55725992.0
2014-06-25,39400,39750,39000,39450,66523,2198390.0,55725992.0
2014-06-26,39500,40500,39450,40150,63668,2237399.0,55725992.0
2014-06-27,40200,40300,39850,40100,23950,2234612.0,55725992.0
2014-06-30,40550,40550,39900,40200,39984,2240185.0,55725992.0
2014-07-01,39900,40550,39300,39700,63821,2212322.0,55725992.0
2014-07-02,40050,40950,39950,40750,174983,2270834.0,55725992.0
2014-07-03,40700,41150,40500,40800,94558,2273620.0,55725992.0
2014-07-04,41100,41750,40950,41700,112844,2323774.0,55725992.0
2014-07-07,41650,42100,41500,41600,90370,2318201.0,55725992.0
2014-07-08,41300,43200,40900,42950,99849,2393431.0,55725992.0
2014-07-09,42500,43000,42300,42600,62961,2373927.0,55725992.0
2014-07-10,43350,44250,42300,43900,195556,2446371.0,55725992.0
2014-07-11,43950,44650,43150,44000,128138,2451944.0,55725992.0
2014-07-14,44500,44800,44000,44500,106651,2479807.0,55725992.0
2014-07-15,44450,44700,44100,44100,96868,2457516.0,55725992.0
2014-07-16,43450,44350,43350,43850,107721,2443585.0,55725992.0
2014-07-17,43700,44650,43100,43850,90807,2443585.0,55725992.0
2014-07-18,43450,43650,42700,43300,94609,2412935.0,55725992.0
2014-07-21,43100,44550,43100,44300,102639,2468661.0,55725992.0
2014-07-22,43850,44700,43850,44700,67290,2490952.0,55725992.0
2014-07-23,44700,45100,44500,44800,135385,2496524.0,55725992.0
2014-07-24,44500,44950,43450,43450,105009,2421294.0,55725992.0
2014-07-25,43550,44800,43500,44000,147685,2451944.0,55725992.0
2014-07-28,44000,47400,44000,46700,218058,2602404.0,55725992.0
2014-07-29,47300,48100,46700,46950,326006,2616335.0,55725992.0
2014-07-30,46600,47900,46150,46750,237649,2605190.0,55725992.0
2014-07-31,47000,48250,46400,46450,174645,2588472.0,55725992.0
2014-08-01,46400,47250,45750,46250,150583,2577327.0,55725992.0
2014-08-04,46200,46600,45300,46400,153233,2585686.0,55725992.0
2014-08-05,46450,46550,45550,46050,141080,2566182.0,55725992.0
2014-08-06,46250,46850,45650,46200,117305,2574541.0,55725992.0
2014-08-07,46050,46750,45850,46700,72928,2602404.0,55725992.0
2014-08-08,46700,46700,46200,46550,89792,2594045.0,55725992.0
2014-08-11,46600,46900,46050,46500,87389,2591259.0,55725992.0
2014-08-12,46500,48900,46450,48400,251728,2697138.0,55725992.0
2014-08-13,48400,48550,47450,48250,105571,2688779.0,55725992.0
2014-08-14,48100,48650,47200,47450,146622,2644198.0,55725992.0
2014-08-18,47850,47950,46700,47100,78927,2624694.0,55725992.0
2014-08-19,46500,47950,46500,47600,96297,2652557.0,55725992.0
2014-08-20,47600,47900,46600,47600,63188,2652557.0,55725992.0
2014-08-21,47300,47650,45550,47100,157433,2624694.0,55725992.0
2014-08-22,46700,47550,46600,47300,121538,2635839.0,55725992.0
2014-08-25,47300,48300,46800,48200,88744,2685993.0,55725992.0
2014-08-26,48300,48450,47850,48350,98863,2694352.0,55725992.0
2014-08-27,48600,50600,48300,50300,183895,2803017.0,55725992.0
2014-08-28,50100,52000,49900,51100,188217,2847598.0,55725992.0
2014-08-29,50600,51600,49950,50900,150772,2836453.0,55725992.0
2014-09-01,50300,51200,50300,51000,97323,2842026.0,55725992.0
2014-09-02,50600,51000,49350,50200,174493,2797445.0,55725992.0
2014-09-03,49500,52000,49500,51600,206788,2875461.0,55725992.0
2014-09-04,52000,52200,51200,51600,169815,2875461.0,55725992.0
2014-09-05,50800,52700,50800,51600,130058,2875461.0,55725992.0
2014-09-11,51000,52700,51000,52100,168494,2903324.0,55725992.0
2014-09-12,52000,52700,51100,52100,115100,2903324.0,55725992.0
2014-09-15,52100,52700,50800,51200,131799,2853171.0,55725992.0
2014-09-16,52000,53800,51200,53500,123112,2981341.0,55725992.0
2014-09-17,53900,54300,53000,53500,93965,2981341.0,55725992.0
2014-09-18,53000,54500,53000,54400,87177,3031494.0,55725992.0
2014-09-19,54100,54800,54000,54500,114293,3037067.0,55725992.0
2014-09-22,54600,54600,53600,54300,68976,3025921.0,55725992.0
2014-09-23,54500,57000,53800,56800,117303,3165236.0,55725992.0
2014-09-24,57300,57600,55600,57500,180055,3204245.0,55725992.0
2014-09-25,57100,58000,56800,57500,109476,3204245.0,55725992.0
2014-09-26,57000,57500,55700,56700,137689,3159664.0,55725992.0
2014-09-29,56200,57500,55400,57300,137541,3193099.0,55725992.0
2014-09-30,56700,57100,54700,55400,167105,3087220.0,55725992.0
2014-10-01,54700,55400,53100,53900,187618,3003631.0,55725992.0
2014-10-02,53300,54700,52300,54100,213891,3014776.0,55725992.0
2014-10-06,54000,54700,52800,53200,765249,2964623.0,55725992.0
2014-10-07,53200,53800,51300,51600,284656,2875461.0,55725992.0
2014-10-08,51600,51900,50900,50900,251928,2836453.0,55725992.0
2014-10-10,50900,51300,49750,50200,253922,2797445.0,55725992.0
2014-10-13,50100,50800,49900,50600,194085,2819735.0,55725992.0
2014-10-14,51000,53100,49950,52600,280558,2931187.0,55725992.0
2014-10-15,52500,52700,50600,51700,157459,2881034.0,55725992.0
2014-10-16,51600,52100,50900,51700,125560,2881034.0,55725992.0
2014-10-17,52700,52700,50500,51600,143623,2875461.0,55725992.0
2014-10-20,52400,52500,51500,52300,94396,2914469.0,55725992.0
2014-10-21,51800,52800,50500,52700,98562,2936760.0,55725992.0
2014-10-22,53600,54700,53000,54300,137899,3025921.0,55725992.0
2014-10-23,54000,54300,53500,53700,76347,2992486.0,55725992.0
2014-10-24,54500,54500,52300,52600,99587,2931187.0,55725992.0
2014-10-27,53000,53300,51300,52400,77118,2920042.0,55725992.0
2014-10-28,52700,52700,51500,52100,38002,2903324.0,55725992.0
2014-10-29,52800,56200,52200,55800,146715,3109510.0,55725992.0
2014-10-30,55500,55700,53600,55200,121482,3076075.0,55725992.0
2014-10-31,54800,55100,52700,54100,121064,3014776.0,55725992.0
2014-11-03,53500,56800,53500,55700,145169,3103938.0,55725992.0
2014-11-04,56100,56700,55500,56300,102804,3137373.0,55725992.0
2014-11-05,56700,57300,55100,57000,114953,3176382.0,55725992.0
2014-11-06,56200,56600,54400,54900,83915,3059357.0,55725992.0
2014-11-07,54100,55600,54100,55300,57703,3081647.0,55725992.0
2014-11-10,55000,55200,53900,53900,244018,3003631.0,55725992.0
2014-11-11,54000,54600,53000,54200,157976,3020349.0,55725992.0
2014-11-12,53600,54200,53000,53700,116402,2992486.0,55725992.0
2014-11-13,53300,54600,53300,53800,95662,2998058.0,55725992.0
2014-11-14,53500,53600,52000,52300,156390,2914469.0,55725992.0
2014-11-17,53000,53000,51600,51800,134651,2886606.0,55725992.0
2014-11-18,51600,53800,51600,53600,155564,2986913.0,55725992.0
2014-11-19,53700,55200,53100,55200,157319,3076075.0,55725992.0
2014-11-20,54500,55500,54100,54700,78927,3048212.0,55725992.0
2014-11-21,54500,55400,54500,54900,73530,3059357.0,55725992.0
2014-11-24,55400,57400,55100,56900,188946,3170809.0,55725992.0
2014-11-25,56600,57400,56200,57400,175382,3198672.0,55725992.0
2014-11-26,57700,57700,56400,57100,82088,3181954.0,55725992.0
2014-11-27,56500,56700,54800,56100,100781,3126228.0,55725992.0
2014-11-28,55400,57500,55400,57400,69732,3198672.0,55725992.0
2014-12-01,56400,57400,55200,55200,78034,3076075.0,55725992.0
2014-12-02,54900,56400,54700,55900,100860,3115083.0,55725992.0
2014-12-03,55400,56300,54800,56200,74495,3131801.0,55725992.0
2014-12-04,55700,56500,55500,56300,45000,3137373.0,55725992.0
2014-12-05,55800,56000,54900,55500,75770,3092793.0,55725992.0
2014-12-08,54700,55000,54100,54600,83081,3042639.0,55725992.0
2014-12-09,54300,54300,52800,53500,93839,2981341.0,55725992.0
2014-12-10,52700,53200,51700,52000,105410,2897752.0,55725992.0
2014-12-11,51000,51800,50200,50200,215489,2797445.0,55725992.0
2014-12-12,50500,51700,49550,51100,134780,2847598.0,55725992.0
2014-12-15,50000,50900,48850,50900,135763,2836453.0,55725992.0
2014-12-16,49050,51100,49050,50600,133235,2819735.0,55725992.0
2014-12-17,51700,51700,50200,51100,115794,2847598.0,55725992.0
2014-12-18,52200,52200,50200,50900,82646,2836453.0,55725992.0
2014-12-19,51700,51700,49700,49900,145938,2780727.0,55725992.0
2014-12-22,49550,50600,49350,50600,81207,2819735.0,55725992.0
2014-12-23,50600,50600,49050,49250,117982,2744505.0,55725992.0
2014-12-24,49450,49500,48850,49400,78884,2752864.0,55725992.0
2014-12-26,49050,50100,49050,49750,80237,2772368.0,55725992.0
2014-12-29,49200,49500,48100,48700,107523,2713856.0,55725992.0
2014-12-30,48700,48900,47800,48500,95019,2702711.0,55725992.0
2015-01-02,47600,48900,47500,48100,65582,2680420.0,55725992.0
2015-01-05,47300,48950,46550,47500,113359,2646985.0,55725992.0
2015-01-06,46850,47800,46800,47250,54385,2633053.0,55725992.0
2015-01-07,46950,47400,46350,46600,56152,2596831.0,55725992.0
2015-01-08,46200,47600,46200,47250,89812,2633053.0,55725992.0
2015-01-09,48000,50800,47800,50300,184755,2803017.0,55725992.0
2015-01-12,49500,49900,48150,48150,111678,2683207.0,55725992.0
2015-01-13,48550,48900,47450,47750,103951,2660916.0,55725992.0
2015-01-14,47800,49650,47600,49200,136359,2741719.0,55725992.0
2015-01-15,48600,49150,47700,48400,109464,2697138.0,55725992.0
2015-01-16,48650,48650,47100,47450,71978,2644198.0,55725992.0
2015-01-19,48200,49600,47900,48900,100313,2725001.0,55725992.0
2015-01-20,48900,49300,48500,48500,72951,2702711.0,55725992.0
2015-01-21,48600,49400,48500,49350,91776,2750078.0,55725992.0
2015-01-22,49800,49800,48850,49500,98097,2758437.0,55725992.0
2015-01-23,50800,52900,50400,52400,188387,2920042.0,55725992.0
2015-01-26,51900,52400,50500,51200,163799,2853171.0,55725992.0
2015-01-27,51900,52900,51600,52800,99804,2942332.0,55725992.0
2015-01-28,51800,53100,51800,52600,102463,2931187.0,55725992.0
2015-01-29,52200,52500,50100,51700,134110,2881034.0,55725992.0
2015-01-30,51900,53000,51700,52000,181526,2897752.0,55725992.0
