이건산업(008250),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-15,4880,4930,4740,4800,5150,35714.0,7440336.0
2011-11-16,4990,4990,4695,4790,6410,35639.0,7440336.0
2011-11-17,4800,4840,4750,4835,3630,35974.0,7440336.0
2011-11-18,4885,4885,4550,4835,7203,35974.0,7440336.0
2011-11-21,4895,4895,4710,4735,2870,35230.0,7440336.0
2011-11-22,4870,4875,4500,4745,2370,35304.0,7440336.0
2011-11-23,4840,4845,4560,4685,3420,34858.0,7440336.0
2011-11-24,4620,4690,4450,4580,8262,34077.0,7440336.0
2011-11-25,4535,4610,4230,4560,13130,33928.0,7440336.0
2011-11-28,4570,4745,4500,4670,6210,34746.0,7440336.0
2011-11-29,4770,4780,4645,4775,3480,35528.0,7440336.0
2011-11-30,4870,4870,4575,4730,2131,35193.0,7440336.0
2011-12-01,4830,4900,4790,4840,8040,36011.0,7440336.0
2011-12-02,4920,4920,4710,4790,1880,35639.0,7440336.0
2011-12-05,4670,4845,4620,4810,13409,35788.0,7440336.0
2011-12-06,4795,4840,4660,4780,1480,35565.0,7440336.0
2011-12-07,4680,4835,4550,4770,4490,35490.0,7440336.0
2011-12-08,4820,4820,4660,4770,12563,35490.0,7440336.0
2011-12-09,4780,4810,4630,4745,5904,35304.0,7440336.0
2011-12-12,4795,4950,4795,4870,7280,36234.0,7440336.0
2011-12-13,4895,4950,4710,4945,18110,36792.0,7440336.0
2011-12-14,4935,5380,4935,5330,54358,39657.0,7440336.0
2011-12-15,5290,5510,5180,5350,32520,39806.0,7440336.0
2011-12-16,5360,5490,5280,5400,12345,40178.0,7440336.0
2011-12-19,5300,5490,4710,4895,26931,36420.0,7440336.0
2011-12-20,5170,5250,4860,5210,10500,38764.0,7440336.0
2011-12-21,5560,5580,5250,5500,7991,40922.0,7440336.0
2011-12-22,5400,5500,5300,5310,8410,39508.0,7440336.0
2011-12-23,5210,5620,5210,5550,21701,41294.0,7440336.0
2011-12-26,5560,5740,5370,5530,12040,41145.0,7440336.0
2011-12-27,5520,5520,5200,5300,13881,39434.0,7440336.0
2011-12-28,5200,5490,5120,5380,6725,40029.0,7440336.0
2011-12-29,5300,5440,4955,5270,9040,39211.0,7440336.0
2012-01-02,5160,5410,5050,5160,5980,38392.0,7440336.0
2012-01-03,5100,5280,5100,5200,11530,38690.0,7440336.0
2012-01-04,5160,5300,5110,5230,6350,38913.0,7440336.0
2012-01-05,5180,5340,5180,5270,590,39211.0,7440336.0
2012-01-06,5210,5250,5000,5250,6450,39062.0,7440336.0
2012-01-09,5200,5250,5030,5210,2480,38764.0,7440336.0
2012-01-10,5180,5300,5120,5160,6830,38392.0,7440336.0
2012-01-11,5120,5190,5010,5150,5580,38318.0,7440336.0
2012-01-12,5150,5200,5050,5170,7194,38467.0,7440336.0
2012-01-13,5100,5250,4960,5100,24031,37946.0,7440336.0
2012-01-16,5010,5090,4975,5050,4470,37574.0,7440336.0
2012-01-17,4980,5150,4980,5060,7361,37648.0,7440336.0
2012-01-18,5000,5070,4960,4970,13871,36978.0,7440336.0
2012-01-19,4970,5050,4960,5050,8487,37574.0,7440336.0
2012-01-20,5010,5120,4935,5090,13104,37871.0,7440336.0
2012-01-25,5020,5140,4940,5070,4150,37723.0,7440336.0
2012-01-26,5030,5170,5020,5080,5190,37797.0,7440336.0
2012-01-27,5050,5080,4970,5080,27710,37797.0,7440336.0
2012-01-30,5080,5240,5020,5130,12999,38169.0,7440336.0
2012-01-31,5130,5220,5030,5050,20090,37574.0,7440336.0
2012-02-01,5010,5100,4970,5100,23601,37946.0,7440336.0
2012-02-02,5020,5180,5010,5180,28650,38541.0,7440336.0
2012-02-03,5140,5670,5140,5480,38021,40773.0,7440336.0
2012-02-06,5480,5550,5400,5460,7390,40624.0,7440336.0
2012-02-07,5400,5490,5310,5360,8853,39880.0,7440336.0
2012-02-08,5320,5500,5320,5370,12861,39955.0,7440336.0
2012-02-09,5400,5640,5360,5370,17956,39955.0,7440336.0
2012-02-10,5370,5480,5330,5420,15702,40327.0,7440336.0
2012-02-13,5360,6200,5360,6010,88532,44716.0,7440336.0
2012-02-14,5930,6190,5920,6150,35269,45758.0,7440336.0
2012-02-15,6200,6510,6200,6430,42906,47841.0,7440336.0
2012-02-16,6530,6710,6410,6710,38832,49925.0,7440336.0
2012-02-17,6700,6860,6530,6800,23421,50594.0,7440336.0
2012-02-20,6610,6820,6580,6650,21752,49478.0,7440336.0
2012-02-21,6700,6740,6480,6600,15160,49106.0,7440336.0
2012-02-22,6700,6700,6370,6560,15191,48809.0,7440336.0
2012-02-23,6670,6670,6300,6480,17966,48213.0,7440336.0
2012-02-24,6690,7370,6490,7200,93451,53570.0,7440336.0
2012-02-27,7400,7500,7110,7280,43272,54166.0,7440336.0
2012-02-28,7290,7290,6900,7190,17310,53496.0,7440336.0
2012-02-29,7280,7280,7090,7200,11790,53570.0,7440336.0
2012-03-02,7550,7550,7090,7190,12780,53496.0,7440336.0
2012-03-05,7190,7190,6910,6980,10210,51934.0,7440336.0
2012-03-06,6980,6980,6650,6650,11202,49478.0,7440336.0
2012-03-07,6360,6610,6360,6570,16180,48883.0,7440336.0
2012-03-08,6500,6640,6450,6450,16050,47990.0,7440336.0
2012-03-09,6450,6620,6300,6550,12370,48734.0,7440336.0
2012-03-12,6500,6560,6370,6380,8430,47469.0,7440336.0
2012-03-13,6310,6520,6310,6380,16338,47469.0,7440336.0
2012-03-14,6650,7100,6500,6700,38990,49850.0,7440336.0
2012-03-15,6710,6790,6400,6780,15500,50452.0,7441335.0
2012-03-16,6850,6900,6600,6830,15333,50824.0,7441335.0
2012-03-19,6900,6900,6590,6700,17623,49857.0,7441335.0
2012-03-20,6740,6850,6600,6660,12490,49559.0,7441335.0
2012-03-21,6690,6790,6620,6730,3713,50080.0,7441335.0
2012-03-22,6650,6670,6400,6640,5190,49410.0,7441335.0
2012-03-23,6520,6590,6360,6360,9108,47327.0,7441335.0
2012-03-26,6440,6440,6120,6260,28570,46583.0,7441335.0
2012-03-27,6360,6360,6100,6260,7990,46583.0,7441335.0
2012-03-28,6350,6350,6080,6100,5210,45392.0,7441335.0
2012-03-29,6010,6010,5800,5870,17031,43681.0,7441335.0
2012-03-30,5890,6230,5820,6080,7161,45243.0,7441335.0
2012-04-02,6410,6410,6120,6360,15300,47327.0,7441335.0
2012-04-03,6360,6360,6130,6280,8700,46732.0,7441335.0
2012-04-04,6280,6290,5900,5930,10322,44127.0,7441335.0
2012-04-05,5890,6150,5890,6090,6782,45318.0,7441335.0
2012-04-06,6000,6000,5870,5980,2620,44499.0,7441335.0
2012-04-09,5880,5990,5810,5980,4860,44499.0,7441335.0
2012-04-10,5900,6100,5750,5850,11925,43532.0,7441335.0
2012-04-12,5850,5890,5660,5870,20284,43681.0,7441335.0
2012-04-13,5860,6120,5800,5840,21830,43457.0,7441335.0
2012-04-16,5700,5840,5700,5800,4240,43160.0,7441335.0
2012-04-17,5800,6090,5790,5920,10210,44053.0,7441335.0
2012-04-18,5850,6140,5850,5910,1089,43978.0,7441335.0
2012-04-19,5900,5900,5660,5680,21760,42267.0,7441335.0
2012-04-20,5670,5780,5660,5670,6610,42192.0,7441335.0
2012-04-23,5660,6240,5350,5350,23390,39811.0,7441335.0
2012-04-24,5310,5460,5040,5400,30799,40183.0,7441335.0
2012-04-25,5430,5700,5200,5220,10136,38844.0,7441335.0
2012-04-26,5300,5440,5100,5300,8641,39439.0,7441335.0
2012-04-27,5230,5390,5220,5280,5512,39290.0,7441335.0
2012-04-30,5310,5440,5100,5410,6700,40258.0,7441335.0
2012-05-02,5500,5590,5290,5430,6104,40406.0,7441335.0
2012-05-03,5500,5500,5360,5400,4754,40183.0,7441335.0
2012-05-04,5550,5580,5400,5480,3880,40779.0,7441335.0
2012-05-07,5510,5590,5210,5210,26088,38769.0,7441335.0
2012-05-08,5380,5380,5180,5270,4304,39216.0,7441335.0
2012-05-09,5230,5300,5180,5260,6150,39141.0,7441335.0
2012-05-10,5200,6040,5200,5680,218090,42267.0,7441335.0
2012-05-11,5600,5620,5260,5610,64770,41746.0,7441335.0
2012-05-14,5690,5690,5220,5350,16284,39811.0,7441335.0
2012-05-15,5470,5480,4950,5230,11083,38918.0,7441335.0
2012-05-16,5240,5240,4900,4970,39782,36983.0,7441335.0
2012-05-17,4985,5200,4925,5120,5810,38100.0,7441335.0
2012-05-18,5110,5110,4700,5000,4822,37207.0,7441335.0
2012-05-21,5040,5040,4990,5020,1252,37356.0,7441335.0
2012-05-22,4885,5230,4885,5080,3136,37802.0,7441335.0
2012-05-23,5100,5100,5000,5060,1820,37653.0,7441335.0
2012-05-24,5170,5170,4910,5140,6684,38248.0,7441335.0
2012-05-25,4975,5250,4975,5170,5420,38472.0,7441335.0
2012-05-29,5200,5200,5010,5170,2600,38472.0,7441335.0
2012-05-30,5170,5260,5000,5070,7780,37728.0,7441335.0
2012-05-31,5040,5250,4920,5220,5240,38844.0,7441335.0
2012-06-01,5220,5690,5220,5420,29910,40332.0,7441335.0
2012-06-04,5160,5280,4900,4945,12603,36797.0,7441335.0
2012-06-05,5100,5150,4980,5150,5190,38323.0,7441335.0
2012-06-07,5180,5390,5100,5280,8710,39290.0,7441335.0
2012-06-08,5490,5490,5000,5030,18361,37430.0,7441335.0
2012-06-11,5080,5120,5040,5060,7860,37653.0,7441335.0
2012-06-12,5080,5200,5000,5190,6856,38621.0,7441335.0
2012-06-13,5200,5400,5100,5330,12294,39662.0,7441335.0
2012-06-14,5220,5310,4995,5170,58260,38472.0,7441335.0
2012-06-15,5150,5150,4980,4980,35532,37058.0,7441335.0
2012-06-18,5010,5140,5010,5080,13770,37802.0,7441335.0
2012-06-19,5210,5210,5090,5150,8600,38323.0,7441335.0
2012-06-20,5190,5190,5080,5140,13385,38248.0,7441335.0
2012-06-21,5220,5220,5100,5210,6960,38769.0,7441335.0
2012-06-22,5050,5170,4995,5040,29630,37504.0,7441335.0
2012-06-25,5090,5130,5010,5080,5890,37802.0,7441335.0
2012-06-26,5050,5170,5010,5050,4676,37579.0,7441335.0
2012-06-27,5050,5150,5050,5090,2510,37876.0,7441335.0
2012-06-28,5120,5260,5000,5070,12950,37728.0,7441335.0
2012-06-29,5060,5130,5060,5110,2260,38025.0,7441335.0
2012-07-02,5090,5200,5090,5160,4670,38397.0,7441335.0
2012-07-03,5190,5200,5090,5190,7160,38621.0,7441335.0
2012-07-04,5200,5340,5180,5290,16120,39365.0,7441335.0
2012-07-05,5300,5380,5250,5330,3150,39662.0,7441335.0
2012-07-06,5270,5420,5240,5310,12890,39513.0,7441335.0
2012-07-09,5400,5480,5270,5360,3820,39886.0,7441335.0
2012-07-10,5400,5400,5220,5340,3070,39737.0,7441335.0
2012-07-11,5370,5380,5200,5260,7700,39141.0,7441335.0
2012-07-12,5310,5310,5050,5090,10900,37876.0,7441335.0
2012-07-13,5160,5160,5000,5100,12090,37951.0,7441335.0
2012-07-16,5150,5150,4995,5000,6380,37207.0,7441335.0
2012-07-17,4980,5060,4950,5060,4570,37653.0,7441335.0
2012-07-18,5000,5100,4950,5020,15640,37356.0,7441335.0
2012-07-19,5070,5070,4905,4940,16930,36760.0,7441335.0
2012-07-20,4960,4985,4870,4940,16480,36760.0,7441335.0
2012-07-23,4900,4900,4780,4820,9170,35867.0,7441335.0
2012-07-24,4795,4840,4745,4790,3010,35644.0,7441335.0
2012-07-25,4790,4790,4560,4560,16430,33932.0,7441335.0
2012-07-26,4560,4670,4540,4660,7031,34677.0,7441335.0
2012-07-27,4700,4740,4620,4640,6731,34528.0,7441335.0
2012-07-30,4640,4790,4640,4690,1720,34900.0,7441335.0
2012-07-31,4670,4850,4670,4720,5002,35123.0,7441335.0
2012-08-01,4720,4800,4715,4765,12000,35458.0,7441335.0
2012-08-02,4765,4780,4710,4720,2827,35123.0,7441335.0
2012-08-03,4710,4720,4675,4690,1970,34900.0,7441335.0
2012-08-06,4720,4760,4710,4745,1745,35309.0,7441335.0
2012-08-07,4745,4785,4730,4785,6970,35607.0,7441335.0
2012-08-08,4760,4900,4760,4780,2241,35570.0,7441335.0
2012-08-09,4780,4860,4750,4800,14990,35718.0,7441335.0
2012-08-10,4800,4830,4670,4830,8951,35942.0,7441335.0
2012-08-13,4800,4970,4800,4950,2930,36835.0,7441335.0
2012-08-14,4890,5000,4870,4980,2410,37058.0,7441335.0
2012-08-16,5010,5260,5010,5180,27710,38546.0,7441335.0
2012-08-17,5200,5260,4990,5200,43576,38695.0,7441335.0
2012-08-20,5150,5250,5150,5240,8112,38993.0,7441335.0
2012-08-21,5100,5270,5100,5180,10100,38546.0,7441335.0
2012-08-22,5120,5300,5120,5260,7750,39141.0,7441335.0
2012-08-23,5210,5540,5160,5370,62420,39960.0,7441335.0
2012-08-24,5400,5400,5300,5320,19025,39588.0,7441335.0
2012-08-27,5270,5400,5240,5400,9360,40183.0,7441335.0
2012-08-28,5380,5420,5300,5420,4942,40332.0,7441335.0
2012-08-29,5440,5490,5380,5470,7232,40704.0,7441335.0
2012-08-30,5540,5540,5400,5460,5521,40630.0,7441335.0
2012-08-31,5410,5550,5410,5430,6901,40406.0,7441335.0
2012-09-03,5450,5540,5260,5340,15751,39737.0,7441335.0
2012-09-04,5360,5450,5360,5420,21533,40332.0,7441335.0
2012-09-05,5420,5420,5330,5410,3350,40258.0,7441335.0
2012-09-06,5440,5550,5280,5400,18122,40183.0,7441335.0
2012-09-07,5360,5420,5300,5320,32862,39588.0,7441335.0
2012-09-10,5320,5400,5180,5200,25343,38695.0,7441335.0
2012-09-11,5200,5300,5190,5280,16460,39290.0,7441335.0
2012-09-12,5340,5340,5200,5290,12453,39365.0,7441335.0
2012-09-13,5240,5310,5190,5250,20520,39067.0,7441335.0
2012-09-14,5300,5420,5200,5240,76677,38993.0,7441335.0
2012-09-17,5240,5260,5150,5240,47380,38993.0,7441335.0
2012-09-18,5260,5400,5190,5350,54180,39811.0,7441335.0
2012-09-19,5370,5410,5300,5350,17410,39811.0,7441335.0
2012-09-20,5400,5510,5380,5500,39210,40927.0,7441335.0
2012-09-21,5520,5580,5450,5500,11722,40927.0,7441335.0
2012-09-24,5500,5610,5450,5470,16661,40704.0,7441335.0
2012-09-25,5460,5560,5440,5550,8112,41299.0,7441335.0
2012-09-26,5550,5790,5500,5700,40361,42416.0,7441335.0
2012-09-27,5720,5770,5530,5550,20081,41299.0,7441335.0
2012-09-28,5580,5590,5400,5500,18710,40927.0,7441335.0
2012-10-02,5530,5600,5440,5500,12430,40927.0,7441335.0
2012-10-04,5500,5560,5400,5560,9760,41374.0,7441335.0
2012-10-05,5600,5600,5470,5560,25140,41374.0,7441335.0
2012-10-08,5600,5600,5470,5470,10240,40704.0,7441335.0
2012-10-09,5420,5500,5360,5430,18901,40406.0,7441335.0
2012-10-10,5400,5400,5290,5290,19930,39365.0,7441335.0
2012-10-11,5290,5330,5100,5150,84021,38323.0,7441335.0
2012-10-12,5180,5330,5160,5330,50956,39662.0,7441335.0
2012-10-15,5350,5450,5230,5300,22780,39439.0,7441335.0
2012-10-16,5300,5370,5250,5370,15640,39960.0,7441335.0
2012-10-17,5380,5410,5300,5390,22621,40109.0,7441335.0
2012-10-18,5390,5390,5270,5340,10740,39737.0,7441335.0
2012-10-19,5260,5350,5210,5350,7480,39811.0,7441335.0
2012-10-22,6150,6150,6150,6150,39580,45764.0,7441335.0
2012-10-23,6300,6510,5800,5800,688731,43160.0,7441335.0
2012-10-24,5620,5800,5520,5700,167869,42416.0,7441335.0
2012-10-25,5800,5830,5540,5600,85300,41671.0,7441335.0
2012-10-26,5530,5630,5390,5460,86438,40630.0,7441335.0
2012-10-29,5600,6270,5480,6000,532390,44648.0,7441335.0
2012-10-30,5990,6390,5850,6200,141906,46136.0,7441335.0
2012-10-31,6280,6470,6110,6280,69846,46732.0,7441335.0
2012-11-01,6280,6300,6150,6250,45468,46508.0,7441335.0
2012-11-02,6180,6240,6000,6190,55160,46062.0,7441335.0
2012-11-05,6200,6250,6020,6200,39432,46136.0,7441335.0
2012-11-06,6240,6240,6000,6190,31411,46062.0,7441335.0
2012-11-07,6200,6200,6000,6160,18418,45839.0,7441335.0
2012-11-08,6100,6100,5850,6000,71084,44648.0,7441335.0
2012-11-09,5970,6350,5970,6350,50276,47252.0,7441335.0
2012-11-12,6370,6860,6340,6660,78566,49559.0,7441335.0
2012-11-13,6680,6750,6510,6600,32775,49113.0,7441335.0
2012-11-14,6600,6950,6530,6950,65204,51717.0,7441335.0
2012-11-15,6850,7100,6850,6980,70032,51941.0,7441335.0
2012-11-16,7100,7100,6720,6970,29452,51866.0,7441335.0
2012-11-19,6910,6950,6630,6810,39560,50675.0,7441335.0
2012-11-20,6820,6990,6630,6710,17160,49931.0,7441335.0
2012-11-21,6850,6860,6620,6800,28940,50601.0,7441335.0
2012-11-22,6840,7190,6840,7140,71801,53131.0,7441335.0
2012-11-23,7250,7490,7190,7460,95522,55512.0,7441335.0
2012-11-26,7540,7550,7240,7530,53190,56033.0,7441335.0
2012-11-27,7530,7530,7360,7450,20809,55438.0,7441335.0
2012-11-28,7400,7530,7260,7450,38471,55438.0,7441335.0
2012-11-29,7550,7840,7400,7780,66635,57894.0,7441335.0
2012-11-30,7860,8150,7780,7990,68521,59456.0,7441335.0
2012-12-03,7880,8160,7790,7790,31350,57968.0,7441335.0
2012-12-04,7760,7940,7600,7880,31644,58638.0,7441335.0
2012-12-05,7960,8160,7830,7830,53090,58266.0,7441335.0
2012-12-06,7830,8050,7670,7950,40995,59159.0,7441335.0
2012-12-07,8090,8170,7830,8120,50520,60424.0,7441335.0
2012-12-10,8060,8190,8000,8120,28971,60424.0,7441335.0
2012-12-11,8050,8190,7970,8140,23785,60572.0,7441335.0
2012-12-12,7880,7880,7510,7630,112193,56777.0,7441335.0
2012-12-13,7480,7660,7100,7600,71710,56554.0,7441335.0
2012-12-14,7610,7670,7400,7480,12290,57752.0,7720903.0
2012-12-17,7490,7530,7310,7310,19636,56440.0,7720903.0
2012-12-18,7250,7800,7250,7680,57182,59297.0,7720903.0
2012-12-20,7620,7800,7550,7680,14489,59297.0,7720903.0
2012-12-21,7750,7760,7400,7680,15800,59297.0,7720903.0
2012-12-24,7600,7660,7290,7660,42030,59142.0,7720903.0
2012-12-26,7660,7670,7480,7660,12710,59142.0,7720903.0
2012-12-27,7660,7900,7560,7750,25420,59837.0,7720903.0
2012-12-28,7560,7790,7560,7770,16900,60759.0,7819736.0
2013-01-02,7780,7840,7680,7700,7380,60212.0,7819736.0
2013-01-03,7660,8150,7600,8050,126013,62949.0,7819736.0
2013-01-04,8040,8450,7950,8400,96662,65686.0,7819736.0
2013-01-07,8490,8490,8290,8380,39249,65529.0,7819736.0
2013-01-08,8290,8930,8290,8770,103797,68579.0,7819736.0
2013-01-09,8800,8960,8780,8880,49054,69439.0,7819736.0
2013-01-10,8970,9010,8890,8970,23113,70143.0,7819736.0
2013-01-11,9180,9180,8890,8980,30601,70221.0,7819736.0
2013-01-14,9120,9120,8550,8620,52175,67465.0,7826556.0
2013-01-15,8560,8700,8500,8660,26797,67778.0,7826556.0
2013-01-16,8610,8770,8320,8550,35454,66917.0,7826556.0
2013-01-17,8610,8610,8450,8560,14440,66995.0,7826556.0
2013-01-18,8550,8680,8530,8650,25973,67700.0,7826556.0
2013-01-21,8650,8980,8550,8800,32442,68874.0,7826556.0
2013-01-22,8850,8890,8650,8820,15999,69030.0,7826556.0
2013-01-23,8700,8780,8130,8370,151563,65508.0,7826556.0
2013-01-24,8390,8390,8180,8300,10417,64960.0,7826556.0
2013-01-25,8300,8390,8180,8300,18032,67561.0,8139836.0
2013-01-28,8300,8340,8180,8290,8040,67479.0,8139836.0
2013-01-29,8290,8290,8050,8200,33334,66747.0,8139836.0
2013-01-30,8200,8290,8000,8150,18513,66340.0,8139836.0
2013-01-31,8180,8280,8060,8260,14504,67235.0,8139836.0
2013-02-01,8330,8330,8090,8190,8114,66665.0,8139836.0
2013-02-04,8160,8280,8000,8000,10430,65119.0,8139836.0
2013-02-05,8000,8000,7610,7840,37330,63816.0,8139836.0
2013-02-06,7880,7880,7660,7740,21607,63002.0,8139836.0
2013-02-07,7730,7910,7610,7870,15640,64061.0,8139836.0
2013-02-08,7850,8200,7810,8130,25192,66177.0,8139836.0
2013-02-12,8140,8190,8070,8100,9285,65933.0,8139836.0
2013-02-13,8150,8150,7970,7980,25132,65173.0,8167099.0
2013-02-14,8020,8040,7830,7830,12860,63948.0,8167099.0
2013-02-15,7870,8230,7830,8230,31401,67215.0,8167099.0
2013-02-18,8260,8320,8050,8230,29300,67215.0,8167099.0
2013-02-19,8230,8300,8100,8250,18114,67379.0,8167099.0
2013-02-20,8250,8260,8100,8240,28901,67297.0,8167099.0
2013-02-21,8290,8290,8130,8220,14681,67134.0,8167099.0
2013-02-22,8200,8270,7950,8180,45140,66807.0,8167099.0
2013-02-25,8180,8180,7900,8100,34679,66154.0,8167099.0
2013-02-26,8020,8100,7900,8070,24460,65908.0,8167099.0
2013-02-27,8070,8070,7850,8000,34032,65498.0,8187228.0
2013-02-28,7890,8180,7890,8180,65810,66972.0,8187228.0
2013-03-04,8180,8270,8100,8270,28403,67708.0,8187228.0
2013-03-05,8250,8420,8200,8410,68721,68855.0,8187228.0
2013-03-06,8410,8500,8240,8390,46181,68691.0,8187228.0
2013-03-07,8290,8330,8040,8070,43732,66071.0,8187228.0
2013-03-08,7980,8170,7940,8060,41411,65989.0,8187228.0
2013-03-11,8060,8170,7960,8140,23470,66644.0,8187228.0
2013-03-12,8140,8140,7830,7970,25432,65252.0,8187228.0
2013-03-13,7970,8100,7850,8100,23640,66502.0,8210121.0
2013-03-14,8100,8260,8100,8240,69713,67651.0,8210121.0
2013-03-15,8250,8940,8220,8860,262473,72742.0,8210121.0
2013-03-18,8890,9100,8800,8810,133469,72331.0,8210121.0
2013-03-19,8810,8900,8750,8890,86222,72988.0,8210121.0
2013-03-20,8910,9120,8870,9040,95314,74219.0,8210121.0
2013-03-21,9110,9400,9000,9080,86128,74548.0,8210121.0
2013-03-22,9200,9200,8900,9040,53062,74219.0,8210121.0
2013-03-25,9000,9120,8980,9010,35341,73973.0,8210121.0
2013-03-26,9010,9200,8760,8870,49179,72824.0,8210121.0
2013-03-27,8980,9150,8900,8940,49978,73398.0,8210121.0
2013-03-28,9090,9200,8810,8920,35239,74002.0,8296143.0
2013-03-29,8940,9160,8800,9110,34950,75578.0,8296143.0
2013-04-01,9220,9240,9070,9200,28860,76325.0,8296143.0
2013-04-02,9280,9290,9100,9150,27106,75910.0,8296143.0
2013-04-03,9230,9230,9000,9110,30419,75578.0,8296143.0
2013-04-04,9100,9150,8580,8840,43510,73338.0,8296143.0
2013-04-05,8840,8840,8500,8540,56822,70849.0,8296143.0
2013-04-08,8600,8840,8440,8560,42573,71015.0,8296143.0
2013-04-09,8550,8750,8200,8650,19520,71762.0,8296143.0
2013-04-10,8750,8920,8610,8800,32771,73006.0,8296143.0
2013-04-11,8850,9280,8800,9270,73117,78077.0,8422579.0
2013-04-12,9240,9380,9080,9280,49370,78162.0,8422579.0
2013-04-15,9370,10400,9370,10350,400340,87174.0,8422579.0
2013-04-16,10300,10700,10200,10550,153076,88858.0,8422579.0
2013-04-17,10700,11450,10550,11300,253299,95175.0,8422579.0
2013-04-18,11250,12050,11200,11800,265704,99386.0,8422579.0
2013-04-19,11800,12250,11600,11800,126956,99386.0,8422579.0
2013-04-22,11850,12600,11450,12250,168230,103177.0,8422579.0
2013-04-23,12500,12700,12250,12600,99281,106124.0,8422579.0
2013-04-24,12500,13500,12500,13400,142631,112863.0,8422579.0
2013-04-25,13450,13800,12800,13050,169192,109915.0,8422579.0
2013-04-26,13250,13350,12850,13050,108978,110993.0,8505245.0
2013-04-29,13400,13400,12700,13100,144840,111419.0,8505245.0
2013-04-30,13100,13150,12850,13050,84454,110993.0,8505245.0
2013-05-02,13200,13200,12750,12850,39656,109292.0,8505245.0
2013-05-03,13000,13500,12600,13300,75443,113120.0,8505245.0
2013-05-06,13400,13600,12950,13150,62590,111844.0,8505245.0
2013-05-07,13150,14050,12750,14050,132360,119499.0,8505245.0
2013-05-08,13850,14100,13700,13950,52037,118648.0,8505245.0
2013-05-09,14050,14100,13550,13800,57556,117372.0,8505245.0
2013-05-10,13750,13750,12750,12750,129419,108442.0,8505245.0
2013-05-13,12850,12950,12300,12450,98412,105890.0,8505245.0
2013-05-14,12450,12900,11650,12300,153970,105701.0,8593550.0
2013-05-15,12350,12850,12000,12750,52173,109568.0,8593550.0
2013-05-16,12750,12750,12300,12500,55728,107419.0,8593550.0
2013-05-20,12500,12950,12000,12700,61463,109138.0,8593550.0
2013-05-21,12850,12950,12450,12450,37122,106990.0,8593550.0
2013-05-22,12750,13400,12450,13250,135044,113865.0,8593550.0
2013-05-23,13200,13400,12850,12900,44466,110857.0,8593550.0
2013-05-24,12950,13100,12350,12800,56561,109997.0,8593550.0
2013-05-27,12600,12850,12250,12800,76391,109997.0,8593550.0
2013-05-28,12950,13200,12550,13150,49943,113005.0,8593550.0
2013-05-29,13150,13250,12800,13000,27565,112118.0,8624475.0
2013-05-30,12950,12950,12700,12850,37970,110825.0,8624475.0
2013-05-31,12950,13250,12550,13200,55474,113843.0,8624475.0
2013-06-03,13150,13450,12900,12950,34434,111687.0,8624475.0
2013-06-04,13150,13150,12400,12800,47050,110393.0,8624475.0
2013-06-05,13000,13000,12500,12650,12900,109100.0,8624475.0
2013-06-07,12650,12800,12200,12600,37450,108668.0,8624475.0
2013-06-10,12700,12700,12150,12150,29310,104787.0,8624475.0
2013-06-11,12150,12250,11250,11950,194390,103062.0,8624475.0
