신한(005450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-07,5369,5411,5192,5380,13435,36308.0,7022839.0
2016-09-08,5338,5380,5130,5198,32292,35079.0,7022839.0
2016-09-09,5203,5255,5067,5255,28985,35465.0,7022839.0
2016-09-12,5255,5255,5099,5234,13000,35325.0,7022839.0
2016-09-13,5114,5234,5078,5203,17360,35114.0,7022839.0
2016-09-19,5099,5192,5099,5156,18791,34798.0,7022839.0
2016-09-20,5109,5255,5109,5162,10117,34833.0,7022839.0
2016-09-21,5203,5203,5114,5188,17605,35009.0,7022839.0
2016-09-22,5151,5177,5104,5125,21182,34587.0,7022839.0
2016-09-23,5125,5265,5109,5203,18513,35114.0,7022839.0
2016-09-26,5203,5244,5135,5234,20594,35325.0,7022839.0
2016-09-27,5234,5411,5197,5370,31055,36238.0,7022839.0
2016-09-28,5369,5411,5255,5370,15212,36238.0,7022839.0
2016-09-29,5369,5452,5307,5453,27005,36800.0,7022839.0
2016-09-30,5411,5661,5348,5515,46628,37221.0,7022839.0
2016-10-04,5671,5806,5463,5515,65256,37221.0,7022839.0
2016-10-05,5598,5598,5411,5484,22974,37010.0,7022839.0
2016-10-06,5619,5619,5276,5307,51855,35816.0,7022839.0
2016-10-07,5369,5442,5286,5422,13740,36589.0,7022839.0
2016-10-10,5452,5452,5265,5307,31161,35816.0,7022839.0
2016-10-11,5276,5463,5255,5297,13920,35746.0,7022839.0
2016-10-12,5286,5359,5203,5276,6718,35606.0,7022839.0
2016-10-13,5296,5328,5187,5245,6691,35395.0,7022839.0
2016-10-14,5223,5276,5182,5234,9081,35325.0,7022839.0
2016-10-17,5182,5411,5171,5276,12381,35606.0,7022839.0
2016-10-18,5348,5348,5187,5255,11461,35465.0,7022839.0
2016-10-19,5276,5276,5161,5214,5392,35184.0,7022839.0
2016-10-20,5255,5494,5192,5328,25462,35957.0,7022839.0
2016-10-21,5328,5411,5296,5338,8983,36027.0,7022839.0
2016-10-24,5338,5411,5203,5349,10025,36097.0,7022839.0
2016-10-25,5359,5359,5109,5297,6673,35746.0,7022839.0
2016-10-26,5203,5286,5156,5276,14261,35606.0,7022839.0
2016-10-27,5255,5265,5187,5214,3142,35184.0,7022839.0
2016-10-28,5265,5265,5161,5234,4477,35325.0,7022839.0
2016-10-31,5187,5223,5067,5146,4443,34728.0,7022839.0
2016-11-01,5145,5307,5047,5151,9170,34763.0,7022839.0
2016-11-02,5151,5276,5057,5245,14820,35395.0,7022839.0
2016-11-03,5099,5213,5099,5167,4294,34868.0,7022839.0
2016-11-04,5166,5203,5109,5156,3352,34798.0,7022839.0
2016-11-07,5156,5223,5140,5172,3938,34904.0,7022839.0
2016-11-08,5171,5244,5114,5193,3627,35044.0,7022839.0
2016-11-09,5192,5192,4838,5099,20332,34412.0,7022839.0
2016-11-10,5078,5244,5062,5245,6397,35395.0,7022839.0
2016-11-11,5244,5265,5114,5245,3560,35395.0,7022839.0
2016-11-14,5244,5390,5244,5318,26308,35887.0,7022839.0
2016-11-15,5328,5598,5317,5505,48463,37151.0,7022839.0
2016-11-16,5504,5577,5473,5536,22245,37362.0,7022839.0
2016-11-17,5546,5546,5400,5422,23991,36589.0,7022839.0
2016-11-18,5473,5504,5369,5370,20187,36238.0,7022839.0
2016-11-21,5359,5463,5286,5463,14855,36870.0,7022839.0
2016-11-22,5421,5452,5348,5370,8301,36238.0,7022839.0
2016-11-23,5369,5442,5286,5286,32303,35676.0,7022839.0
2016-11-24,5187,5380,5187,5214,16431,35184.0,7022839.0
2016-11-25,5203,5359,5203,5359,3583,36168.0,7022839.0
2016-11-28,5400,5411,5359,5411,20105,36519.0,7022839.0
2016-11-29,5411,6129,5296,6129,265348,41365.0,7022839.0
2016-11-30,5952,6379,5858,6057,206778,40873.0,7022839.0
2016-12-01,6056,6275,5702,5932,140972,40030.0,7022839.0
2016-12-02,5890,6639,5640,6639,156152,44806.0,7022839.0
2016-12-05,6524,6732,6368,6369,89319,42980.0,7022839.0
2016-12-06,6503,6712,6379,6660,97684,44946.0,7022839.0
2016-12-07,6701,6701,5796,5890,161561,39749.0,7022839.0
2016-12-08,5962,5962,5692,5890,52283,39749.0,7022839.0
2016-12-09,5890,6035,5702,6036,35310,40732.0,7022839.0
2016-12-12,6014,6327,5879,6306,66751,42558.0,7022839.0
2016-12-13,6347,6347,6139,6244,26607,42137.0,7022839.0
2016-12-14,6337,6337,6108,6171,17711,41645.0,7022839.0
2016-12-15,6087,6223,5827,6202,62986,41856.0,7022839.0
2016-12-16,6160,6223,6056,6161,9936,41575.0,7022839.0
2016-12-19,6118,6243,5973,5973,20596,40311.0,7022839.0
2016-12-20,5983,6087,5910,5932,20096,40030.0,7022839.0
2016-12-21,5869,5962,5702,5703,55349,38485.0,7022839.0
2016-12-22,5702,5806,5525,5744,31105,38766.0,7022839.0
2016-12-23,5837,5837,5629,5734,10803,38696.0,7022839.0
2016-12-26,5785,5785,5577,5692,9859,38415.0,7022839.0
2016-12-27,5629,5661,5494,5495,29005,37081.0,7022839.0
2016-12-28,5504,5588,5421,5557,10735,37502.0,7022839.0
2016-12-29,5556,5609,5452,5609,11912,37853.0,7022839.0
2017-01-02,5619,5619,5411,5411,13915,36519.0,7022839.0
2017-01-03,5421,5463,5359,5443,18411,36729.0,7022839.0
2017-01-04,5494,5775,5203,5723,46059,38626.0,7022839.0
2017-01-05,5713,5775,5671,5734,22819,38696.0,7022839.0
2017-01-06,5733,5733,5525,5619,51716,37923.0,7022839.0
2017-01-09,5619,5702,5577,5609,16005,37853.0,7022839.0
2017-01-10,5713,5713,5577,5640,18912,38064.0,7022839.0
2017-01-11,5640,5775,5556,5671,25286,38274.0,7022839.0
2017-01-12,5671,5733,5588,5588,24688,37713.0,7022839.0
2017-01-13,5598,5671,5525,5609,16769,37853.0,7022839.0
2017-01-16,5713,5713,5567,5567,11771,37572.0,7022839.0
2017-01-17,5671,5671,5515,5588,15680,37713.0,7022839.0
2017-01-18,5661,5661,5588,5619,19094,37923.0,7022839.0
2017-01-19,5619,5650,5567,5567,14754,37572.0,7022839.0
2017-01-20,5556,5650,5556,5609,22146,37853.0,7022839.0
2017-01-23,5681,5681,5504,5619,17943,37923.0,7022839.0
2017-01-24,5515,5588,5452,5557,22122,37502.0,7022839.0
2017-01-25,5556,5671,5473,5588,23995,37713.0,7022839.0
2017-01-26,5619,5848,5588,5848,41050,39468.0,7022839.0
2017-01-31,5942,5942,5702,5828,31662,39328.0,7022839.0
2017-02-01,5733,5806,5702,5796,17207,39117.0,7022839.0
2017-02-02,5713,5713,5338,5536,34644,37362.0,7022839.0
2017-02-03,5536,5629,5494,5630,11230,37994.0,7022839.0
2017-02-06,5629,5661,5515,5599,11705,37783.0,7022839.0
2017-02-07,5598,5671,5515,5588,7059,37713.0,7022839.0
2017-02-08,5661,5661,5484,5567,12250,37572.0,7022839.0
2017-02-09,5609,5609,5473,5515,11678,37221.0,7022839.0
2017-02-10,5609,5609,5463,5484,12667,37010.0,7022839.0
2017-02-13,5411,5609,5411,5609,10981,37853.0,7022839.0
2017-02-14,5536,5619,5463,5515,10354,37221.0,7022839.0
2017-02-15,5567,5567,5421,5432,7390,36659.0,7022839.0
2017-02-16,5432,5463,5359,5401,7981,36449.0,7022839.0
2017-02-17,5494,6035,5484,5744,190886,38766.0,7022839.0
2017-02-20,5692,5692,5546,5557,30463,37502.0,7022839.0
2017-02-21,5619,5619,5463,5557,14011,37502.0,7022839.0
2017-02-22,5609,5609,5473,5547,16454,37432.0,7022839.0
2017-02-23,5494,5588,5473,5567,10150,37572.0,7022839.0
2017-02-24,5556,5723,5556,5651,34497,38134.0,7022839.0
2017-02-27,5723,6066,5577,5578,85294,37642.0,7022839.0
2017-02-28,5577,5692,5494,5578,16966,37642.0,7022839.0
2017-03-02,5577,5619,5484,5609,9457,37853.0,7022839.0
2017-03-03,5515,5650,5463,5557,14180,37502.0,7022839.0
2017-03-06,5556,5619,5421,5443,19820,36729.0,7022839.0
2017-03-07,5442,5577,5421,5557,12099,37502.0,7022839.0
2017-03-08,5556,5609,5504,5567,12357,37572.0,7022839.0
2017-03-09,5609,5671,5452,5588,40440,37713.0,7022839.0
2017-03-10,5671,5671,5452,5609,19432,37853.0,7022839.0
2017-03-13,5536,5619,5515,5588,9581,37713.0,7022839.0
2017-03-14,5640,5640,5484,5557,19090,37502.0,7022839.0
2017-03-15,5556,5556,5421,5505,27516,37151.0,7022839.0
2017-03-16,5452,5525,5400,5411,26048,36519.0,7022839.0
2017-03-17,5328,5484,5328,5484,9337,37010.0,7022839.0
2017-03-20,5484,5484,5380,5380,20470,36308.0,7022839.0
2017-03-21,5390,5515,5317,5474,17814,36940.0,7022839.0
2017-03-22,5463,5619,5359,5484,8264,37010.0,7022839.0
2017-03-23,5567,5609,5380,5495,9632,37081.0,7022839.0
2017-03-24,5473,5473,5380,5463,7950,36870.0,7022839.0
2017-03-27,5463,5525,5338,5422,17386,36589.0,7022839.0
2017-03-28,5421,5536,5348,5505,29927,37151.0,7022839.0
2017-03-29,5463,5536,5390,5453,17066,36800.0,7022839.0
2017-03-30,5411,5484,5369,5411,20414,36519.0,7022839.0
2017-03-31,5421,5775,5359,5744,139466,38766.0,7022839.0
2017-04-03,5744,5744,5598,5599,49714,37783.0,7022839.0
2017-04-04,5640,5671,5473,5599,44967,37783.0,7022839.0
2017-04-05,5661,5733,5556,5661,45295,38204.0,7022839.0
2017-04-06,5692,5702,5588,5671,16943,38274.0,7022839.0
2017-04-07,5681,6306,5619,6077,557588,41013.0,7022839.0
2017-04-10,6098,6556,5827,6171,265303,41645.0,7022839.0
2017-04-11,6212,6306,6087,6265,82418,42277.0,7022839.0
2017-04-12,6285,6545,6223,6525,104900,44033.0,7022839.0
2017-04-13,6556,6608,6368,6556,55822,44244.0,7022839.0
2017-04-14,6535,7336,6462,7253,330153,48949.0,7022839.0
2017-04-17,7398,8741,6909,7722,536417,52109.0,7022839.0
2017-04-18,7752,8148,7513,7836,161467,52882.0,7022839.0
2017-04-19,8012,8522,7856,8523,211976,57517.0,7022839.0
2017-04-20,8658,8658,8252,8585,160980,57938.0,7022839.0
2017-04-21,8522,8522,7919,8460,138928,57096.0,7022839.0
2017-04-24,9261,9365,8335,8596,192101,58009.0,7022839.0
2017-04-25,8377,9053,8366,8991,134091,60677.0,7022839.0
2017-04-26,9147,9147,8782,8970,53810,60537.0,7022839.0
2017-04-27,8980,9178,8803,8970,65775,60537.0,7022839.0
2017-04-28,8845,9115,8814,9054,42779,61099.0,7022839.0
2017-05-02,9157,9386,8970,9335,48859,62995.0,7022839.0
2017-05-04,9428,9886,9303,9886,112403,66717.0,7022839.0
2017-05-08,9834,9969,9729,9969,43707,67279.0,7022839.0
2017-05-10,10021,10083,9469,9844,55143,66436.0,7022839.0
2017-05-11,9958,9958,9365,9543,64764,64399.0,7022839.0
2017-05-12,9376,9542,9074,9199,62269,62082.0,7022839.0
2017-05-15,9376,9376,8866,9241,37499,62363.0,7022839.0
2017-05-16,9126,10770,9011,10302,190309,69526.0,7022839.0
2017-05-17,10302,10874,10229,10667,114810,71984.0,7022839.0
2017-05-18,10614,11446,10395,11395,112409,76900.0,7022839.0
2017-05-19,11394,12695,9781,10094,288526,68122.0,7022839.0
2017-05-22,10094,10562,9677,10302,100165,69526.0,7022839.0
2017-05-23,10052,10219,9448,9563,164483,64540.0,7022839.0
2017-05-24,9490,9688,8845,9116,122955,61520.0,7022839.0
2017-05-25,9115,9168,8637,9054,64306,61099.0,7022839.0
2017-05-26,9053,10156,8907,9928,371093,66998.0,7022839.0
2017-05-29,9906,9958,9490,9605,110700,64821.0,7022839.0
2017-05-30,9719,9750,9469,9626,49153,64961.0,7022839.0
2017-05-31,9781,10187,9521,9824,157596,66296.0,7022839.0
2017-06-01,9709,9979,9688,9928,89438,66998.0,7022839.0
2017-06-02,9886,10354,9480,9907,344988,66857.0,7022839.0
2017-06-05,9917,10010,9677,9824,49891,66296.0,7022839.0
2017-06-07,9886,9886,9417,9543,90397,64399.0,7022839.0
2017-06-08,9459,9657,8522,8741,188029,58992.0,7022839.0
2017-06-09,8626,8710,8293,8356,118507,56393.0,7022839.0
2017-06-12,8345,8782,8168,8637,126127,58290.0,7022839.0
2017-06-13,8637,8772,8574,8648,41154,58360.0,7022839.0
2017-06-14,10458,10614,8012,8055,1174015,54357.0,7022839.0
2017-06-15,8012,8044,7222,7493,334081,50564.0,7022839.0
2017-06-16,7544,7731,7263,7534,129573,50845.0,7022839.0
2017-06-19,7586,7752,7461,7617,59753,51407.0,7022839.0
2017-06-20,7607,7669,7398,7441,56567,50213.0,7022839.0
2017-06-21,7440,7523,7346,7493,55822,50564.0,7022839.0
2017-06-22,7492,7586,7149,7149,84863,48247.0,7022839.0
2017-06-23,7149,7440,6993,7409,79718,50003.0,7022839.0
2017-06-26,7596,7596,7201,7232,53614,48809.0,7022839.0
2017-06-27,7336,7534,7232,7441,47299,50213.0,7022839.0
2017-06-28,7388,7523,7284,7316,33563,49371.0,7022839.0
2017-06-29,7305,7523,7274,7482,30812,50494.0,7022839.0
2017-06-30,7378,7450,7305,7420,17166,50073.0,7022839.0
2017-07-03,7544,7544,7378,7461,14746,50354.0,7022839.0
2017-07-04,7502,7513,7274,7461,50902,50354.0,7022839.0
2017-07-05,7398,7471,7284,7389,26010,49862.0,7022839.0
2017-07-06,7398,7482,7305,7430,20767,50143.0,7022839.0
2017-07-07,7378,7544,7263,7378,37021,49792.0,7022839.0
2017-07-10,7378,7430,7284,7326,20535,49441.0,7022839.0
2017-07-11,7326,7419,7232,7326,35374,49441.0,7022839.0
2017-07-12,7253,7326,7076,7076,32680,47755.0,7022839.0
2017-07-13,7159,7159,6764,6972,64762,47053.0,7022839.0
2017-07-14,6972,6972,6660,6764,71232,45648.0,7022839.0
2017-07-17,6774,7034,6774,7014,49991,47334.0,7022839.0
2017-07-18,7013,7274,6982,7180,18171,48458.0,7022839.0
2017-07-19,7055,7232,7024,7149,9960,48247.0,7022839.0
2017-07-20,7034,7232,7034,7149,26078,48247.0,7022839.0
2017-07-21,7149,7274,7149,7232,16854,48809.0,7022839.0
2017-07-24,7274,7607,7242,7472,66151,50424.0,7022839.0
2017-07-25,7482,7648,7346,7420,76482,50073.0,7022839.0
2017-07-26,7357,7513,7294,7399,30627,49932.0,7022839.0
2017-07-27,7492,7492,7169,7201,40714,48598.0,7022839.0
2017-07-28,7284,7336,7076,7274,34695,49090.0,7022839.0
2017-07-31,7232,7315,7055,7264,23521,49019.0,7022839.0
2017-08-01,7242,7367,7076,7295,20273,49230.0,7022839.0
2017-08-02,7346,7346,7076,7264,14782,49019.0,7022839.0
2017-08-03,7128,7305,6941,7212,44063,48668.0,7022839.0
2017-08-04,7149,7284,6972,7253,30453,48949.0,7022839.0
2017-08-07,7149,7284,6972,7232,73116,48809.0,7022839.0
2017-08-08,7097,7274,6982,7243,35382,48879.0,7022839.0
2017-08-09,7222,7305,7034,7066,38394,47685.0,7022839.0
2017-08-10,7065,7159,6993,6993,13187,47193.0,7022839.0
2017-08-11,6951,7034,6847,6941,17830,46842.0,7022839.0
2017-08-14,6920,7159,6868,7014,14903,47334.0,7022839.0
2017-08-16,6993,7086,6909,7035,7839,47474.0,7022839.0
2017-08-17,7024,7055,6930,7024,8388,47404.0,7022839.0
2017-08-18,7013,7045,6868,6962,12327,46983.0,7022839.0
2017-08-21,6961,6993,6826,6899,17923,46561.0,7022839.0
2017-08-22,6899,8814,6899,7170,445201,48387.0,7022839.0
2017-08-23,7263,7284,7065,7076,49957,47755.0,7022839.0
2017-08-24,7076,7180,7065,7087,23522,47826.0,7022839.0
2017-08-25,7055,7149,7003,7024,20911,47404.0,7022839.0
2017-08-28,7107,7107,6920,7045,24206,47545.0,7022839.0
2017-08-29,6961,7003,6826,6868,28754,46351.0,7022839.0
2017-08-30,6535,6732,6243,6577,97779,44384.0,7022839.0
2017-08-31,6649,6816,6420,6587,21961,44455.0,7022839.0
2017-09-01,6587,6889,6451,6837,42521,46140.0,7022839.0
2017-09-04,6764,7211,6732,7170,76390,48387.0,7022839.0
2017-09-05,7263,7409,7128,7399,53383,49932.0,7022839.0
2017-09-06,7461,7482,7294,7389,35744,49862.0,7022839.0
2017-09-07,7430,7450,7242,7316,19721,49371.0,7022839.0
2017-09-08,7315,7378,7117,7212,17511,48668.0,7022839.0
2017-09-11,7211,7274,7024,7108,19989,47966.0,7022839.0
2017-09-12,7034,7201,6993,7066,25576,47685.0,7022839.0
2017-09-13,7201,7201,6941,7003,10190,47264.0,7022839.0
2017-09-14,7003,7076,6774,6972,24097,47053.0,7022839.0
2017-09-15,7055,7055,6795,6806,18453,45929.0,7022839.0
2017-09-18,6764,7003,6743,6993,23331,47193.0,7022839.0
2017-09-19,6982,7034,6764,6962,26131,46983.0,7022839.0
2017-09-20,6920,6982,6722,6764,13767,45648.0,7022839.0
2017-09-21,6764,6868,6410,6546,10840,44174.0,7022839.0
2017-09-22,0,0,0,6546,0,44174.0,7022839.0
2017-09-25,6337,6462,5931,6036,30965,40732.0,7022839.0
2017-09-26,5733,5994,5494,5921,42725,39960.0,7022839.0
2017-09-27,5921,6035,5619,5786,25459,39047.0,7022839.0
2017-09-28,5661,5754,5442,5588,78561,37713.0,7022839.0
2017-09-29,5661,5661,5400,5453,69721,36800.0,7022839.0
2017-10-10,5452,5692,5411,5619,22571,37923.0,7022839.0
2017-10-11,5619,5629,5515,5619,17865,37923.0,7022839.0
2017-10-12,5713,5713,5619,5619,10781,37923.0,7022839.0
2017-10-13,5629,5661,5463,5547,13469,37432.0,7022839.0
2017-10-16,5515,5515,5307,5401,21945,36449.0,7022839.0
2017-10-17,5432,5432,5265,5432,23668,36659.0,7022839.0
2017-10-18,5432,5432,5307,5359,14881,36168.0,7022839.0
2017-10-19,5213,5411,5041,5042,46242,34026.0,7022839.0
2017-10-20,5099,5307,5041,5307,20274,35816.0,7022839.0
2017-10-23,5213,5317,5203,5276,8801,35606.0,7022839.0
2017-10-24,5307,6118,5307,5515,106115,37221.0,7022839.0
2017-10-25,5515,5671,5452,5619,17186,37923.0,7022839.0
2017-10-26,5629,5723,5494,5640,20658,38064.0,7022839.0
2017-10-27,5733,5754,5525,5557,11902,37502.0,7022839.0
2017-10-30,5556,5556,5442,5505,14597,37151.0,7022839.0
2017-10-31,5546,5577,5411,5432,14327,36659.0,7022839.0
2017-11-01,5567,5567,5390,5463,13830,36870.0,7022839.0
2017-11-02,5421,5546,5348,5432,16559,36659.0,7022839.0
2017-11-03,5452,5452,5317,5422,16743,36589.0,7022839.0
2017-11-06,5411,5421,5317,5411,17228,36519.0,7022839.0
2017-11-07,5432,5432,5338,5380,5853,36308.0,7022839.0
2017-11-08,5400,5411,5276,5338,14350,36027.0,7022839.0
2017-11-09,5286,5390,5255,5349,7995,36097.0,7022839.0
2017-11-10,5307,5380,5203,5234,14309,35325.0,7022839.0
2017-11-13,5213,5296,5192,5255,15209,35465.0,7022839.0
2017-11-14,5307,6202,5307,5474,155973,36940.0,7022839.0
2017-11-15,5380,5504,5359,5432,24295,36659.0,7022839.0
2017-11-16,5432,5983,5359,5932,79674,40030.0,7022839.0
2017-11-17,5952,5952,5536,5744,30833,38766.0,7022839.0
2017-11-20,5744,6243,5650,6244,33101,42137.0,7022839.0
2017-11-21,6243,6420,6077,6233,39934,42067.0,7022839.0
2017-11-22,6389,6389,5879,5952,39932,40171.0,7022839.0
2017-11-23,5983,5983,5609,5692,75643,38415.0,7022839.0
2017-11-24,5692,5733,5671,5713,21849,38555.0,7022839.0
2017-11-27,5713,5827,5567,5578,24683,37642.0,7022839.0
2017-11-28,5463,5702,5421,5599,30857,37783.0,7022839.0
2017-11-29,5556,5661,5452,5599,13922,37783.0,7022839.0
2017-11-30,5515,5598,5473,5484,16772,37010.0,7022839.0
2017-12-01,5504,5619,5442,5557,11528,37502.0,7022839.0
2017-12-04,5556,5619,5463,5557,27316,37502.0,7022839.0
2017-12-05,5598,5785,5546,5713,49031,38555.0,7022839.0
2017-12-06,5681,5931,5661,5890,45632,39749.0,7022839.0
2017-12-07,5869,5921,5713,5796,42442,39117.0,7022839.0
2017-12-08,5744,5900,5619,5640,38634,38064.0,7022839.0
2017-12-11,5650,5702,5525,5567,13757,37572.0,7022839.0
2017-12-12,5567,5827,5536,5703,18933,38485.0,7022839.0
2017-12-13,5702,5817,5588,5619,28819,37923.0,7022839.0
2017-12-14,5577,5629,5359,5411,50261,36519.0,7022839.0
2017-12-15,5504,5525,5369,5432,42316,36659.0,7022839.0
2017-12-18,5463,5577,5328,5474,25338,36940.0,7022839.0
2017-12-19,5421,5515,5317,5401,35871,36449.0,7022839.0
2017-12-20,5359,5442,5296,5297,16403,35746.0,7022839.0
2017-12-21,5369,5390,5078,5130,29244,34623.0,7022839.0
2017-12-22,5047,5161,5026,5057,25325,34131.0,7022839.0
2017-12-26,5177,5177,4995,5011,21912,33815.0,7022839.0
2017-12-27,5073,5099,4995,4995,18655,33710.0,7022839.0
2017-12-28,5000,5135,4984,5130,40059,34623.0,7022839.0
2018-01-02,5130,5317,5130,5307,37811,35816.0,7022839.0
2018-01-03,5307,5307,5182,5266,33239,35536.0,7022839.0
2018-01-04,5265,5411,5234,5380,46085,36308.0,7022839.0
2018-01-05,5369,5411,5203,5328,27292,35957.0,7022839.0
2018-01-08,5328,5369,5187,5203,33250,35114.0,7022839.0
2018-01-09,5203,5255,5099,5245,43856,35395.0,7022839.0
2018-01-10,5255,5328,5161,5318,41826,35887.0,7022839.0
2018-01-11,5317,5411,5255,5318,30051,35887.0,7022839.0
2018-01-12,5317,5359,5166,5245,33301,35395.0,7022839.0
2018-01-15,5359,5359,5197,5266,18706,35536.0,7022839.0
2018-01-16,5265,5296,5166,5234,30836,35325.0,7022839.0
2018-01-17,5234,5265,5156,5203,14137,35114.0,7022839.0
2018-01-18,5192,5203,5130,5151,14957,34763.0,7022839.0
2018-01-19,5130,5276,5130,5255,43774,35465.0,7022839.0
2018-01-22,5255,5296,5187,5276,32176,35606.0,7022839.0
2018-01-23,5276,5754,5265,5599,145650,37783.0,7022839.0
2018-01-24,5588,6087,5556,5890,206676,39749.0,7022839.0
2018-01-25,0,0,0,5890,0,39749.0,7022839.0
2018-01-26,0,0,0,5890,0,,
2018-01-29,0,0,0,5890,0,,
2018-01-30,0,0,0,5890,0,,
2018-01-31,0,0,0,5890,0,,
2018-02-01,0,0,0,5890,0,,
2018-02-02,0,0,0,5890,0,,
2018-02-05,0,0,0,5890,0,,
2018-02-06,0,0,0,5890,0,,
2018-02-07,0,0,0,5890,0,,
2018-02-08,0,0,0,5890,0,,
2018-02-09,0,0,0,5890,0,,
2018-02-12,0,0,0,5890,0,,
2018-02-13,0,0,0,5890,0,,
2018-02-14,0,0,0,5890,0,,
2018-02-19,0,0,0,5890,0,,
2018-02-20,0,0,0,5890,0,,
2018-02-21,0,0,0,5890,0,,
2018-02-22,0,0,0,5890,0,,
2018-02-23,0,0,0,5890,0,,
2018-02-26,0,0,0,5890,0,,
2018-02-27,0,0,0,5890,0,,
2018-02-28,0,0,0,5890,0,,
2018-03-02,0,0,0,5890,0,,
2018-03-05,0,0,0,5890,0,,
2018-03-06,0,0,0,5890,0,,
2018-03-07,0,0,0,5890,0,,
2018-03-08,0,0,0,5890,0,,
2018-03-09,0,0,0,5890,0,,
2018-03-12,0,0,0,5890,0,,
2018-03-13,0,0,0,5890,0,,
2018-03-14,0,0,0,5890,0,,
2018-03-15,0,0,0,5890,0,,
2018-03-16,0,0,0,5890,0,,
2018-03-19,5890,5910,5080,5170,316766,36308.0,7022839.0
2018-03-20,5160,5330,5110,5170,84712,36308.0,7022839.0
2018-03-21,5190,5190,5050,5050,67800,35465.0,7022839.0
2018-03-22,5110,5110,4925,4940,65519,34693.0,7022839.0
2018-03-23,4740,5000,4695,4760,73445,33429.0,7022839.0
2018-03-26,4760,4845,4630,4685,28468,32902.0,7022839.0
2018-03-27,4695,5120,4695,5120,92683,35957.0,7022839.0
2018-03-28,5140,5150,4870,4870,39971,34201.0,7022839.0
2018-03-29,4870,4980,4745,4865,39122,34166.0,7022839.0
2018-03-30,4850,4980,4820,4870,32694,34201.0,7022839.0
2018-04-02,4860,4950,4850,4875,21880,34236.0,7022839.0
2018-04-03,4870,4980,4785,4880,13856,34271.0,7022839.0
2018-04-04,4880,4945,4720,4790,11576,33639.0,7022839.0
2018-04-05,4790,4920,4705,4720,17645,33148.0,7022839.0
2018-04-06,4730,4880,4705,4720,17985,33148.0,7022839.0
2018-04-09,4800,4845,4700,4740,24160,33288.0,7022839.0
2018-04-10,4750,4830,4620,4680,23720,32867.0,7022839.0
2018-04-11,4680,4780,4655,4720,17494,33148.0,7022839.0
2018-04-12,4665,4950,4665,4780,35019,33569.0,7022839.0
2018-04-13,4790,4875,4725,4785,19006,33604.0,7022839.0
2018-04-16,4720,4825,4720,4820,9707,33850.0,7022839.0
2018-04-17,4815,4825,4550,4735,16360,33253.0,7022839.0
2018-04-18,4735,4955,4730,4875,30257,34236.0,7022839.0
2018-04-19,4875,5110,4830,5070,127459,35606.0,7022839.0
2018-04-20,5160,5300,5010,5200,97740,36519.0,7022839.0
2018-04-23,5300,5700,5170,5220,389328,36659.0,7022839.0
2018-04-24,5280,5400,4865,5170,103486,36308.0,7022839.0
2018-04-25,5260,5300,5100,5110,76048,35887.0,7022839.0
2018-04-26,5210,5220,5060,5110,30946,35887.0,7022839.0
2018-04-27,5120,5220,5060,5160,44085,36238.0,7022839.0
2018-04-30,5260,5500,5200,5480,145268,38485.0,7022839.0
2018-05-02,5600,5650,5380,5560,95830,39047.0,7022839.0
2018-05-03,5580,5630,5350,5490,65006,38555.0,7022839.0
2018-05-04,5500,5600,5390,5450,47346,38274.0,7022839.0
2018-05-08,5450,5560,5220,5330,35905,37432.0,7022839.0
2018-05-09,5200,5400,5140,5300,26790,37221.0,7022839.0
2018-05-10,5330,5480,5130,5480,51397,38485.0,7022839.0
2018-05-11,5480,6090,5310,6090,259540,42769.0,7022839.0
2018-05-14,6090,6210,5870,6080,138607,42699.0,7022839.0
2018-05-15,6090,6420,6020,6180,163219,43401.0,7022839.0
2018-05-16,5800,5880,5560,5790,151869,40662.0,7022839.0
