LG화학(051910),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-11-29,224500,226500,224500,226000,148283,14977269.0,66271100.0
2016-11-30,227000,229500,224500,226500,209854,15010404.0,66271100.0
2016-12-01,230000,231000,227000,229500,182583,15209217.0,66271100.0
2016-12-02,230500,233500,229500,231500,184880,15341760.0,66271100.0
2016-12-05,231500,234500,228500,233000,146501,15441166.0,66271100.0
2016-12-06,235000,243000,233000,242000,356666,16037606.0,66271100.0
2016-12-07,242500,245000,242000,244000,217310,16170148.0,66271100.0
2016-12-08,246000,252000,245500,252000,454072,16700317.0,66271100.0
2016-12-09,250500,253500,248500,251500,212022,16667182.0,66271100.0
2016-12-12,255500,256500,247500,249500,225358,16534639.0,66271100.0
2016-12-13,250500,254500,249000,254500,184556,16865995.0,66271100.0
2016-12-14,253000,255000,247000,247000,198067,16368962.0,66271100.0
2016-12-15,246000,255000,246000,253000,254924,16766588.0,66271100.0
2016-12-16,253000,256500,251000,251000,163019,16634046.0,66271100.0
2016-12-19,252000,260000,252000,259500,352588,17197350.0,66271100.0
2016-12-20,261500,263000,258000,258500,207602,17131079.0,66271100.0
2016-12-21,260500,264000,259000,263500,217128,17462435.0,66271100.0
2016-12-22,265000,265000,262000,264000,171290,17495570.0,66271100.0
2016-12-23,266500,266500,263500,266500,216506,17661248.0,66271100.0
2016-12-26,266500,267000,261000,263000,145603,17429299.0,66271100.0
2016-12-27,264500,266500,261500,266500,299387,17661248.0,66271100.0
2016-12-28,263000,265000,260000,261000,166227,17296757.0,66271100.0
2016-12-29,263000,263000,255500,261000,165816,17296757.0,66271100.0
2017-01-02,250000,255000,247500,253000,294947,16766588.0,66271100.0
2017-01-03,255000,264000,254000,262000,253540,17363028.0,66271100.0
2017-01-04,263000,269000,262000,268500,255597,17793790.0,66271100.0
2017-01-05,267000,268500,265000,267500,148537,17727519.0,66271100.0
2017-01-06,268000,268500,265000,266000,84524,17628113.0,66271100.0
2017-01-09,264500,267000,261500,264500,124839,17528706.0,66271100.0
2017-01-10,266500,270500,266000,267500,192011,17727519.0,66271100.0
2017-01-11,269000,281000,268000,280000,559100,18555908.0,66271100.0
2017-01-12,281000,287000,278500,285000,321519,18887264.0,66271100.0
2017-01-13,283000,287500,281000,283000,283435,18754721.0,66271100.0
2017-01-16,282000,283500,278000,278500,198568,18456501.0,66271100.0
2017-01-17,278000,284000,276000,278500,218884,19659968.0,70592343.0
2017-01-18,278000,278500,270000,271500,305022,19165821.0,70592343.0
2017-01-19,272000,274000,265500,270500,283405,19095229.0,70592343.0
2017-01-20,266000,267000,259000,261000,424426,18424602.0,70592343.0
2017-01-23,262000,265500,261000,265500,201425,18742267.0,70592343.0
2017-01-24,264000,264500,260500,263000,167168,18565786.0,70592343.0
2017-01-25,265000,266000,262000,263500,129004,18601082.0,70592343.0
2017-01-26,264500,274500,262500,270000,325835,19059933.0,70592343.0
2017-01-31,268500,270000,262000,262000,324050,18495194.0,70592343.0
2017-02-01,265000,273000,265000,272500,249084,19236413.0,70592343.0
2017-02-02,272500,279500,272500,274500,313439,19377598.0,70592343.0
2017-02-03,276000,277000,271500,275500,192256,19448190.0,70592343.0
2017-02-06,280000,282000,277000,277500,202277,19589375.0,70592343.0
2017-02-07,278500,278500,271500,273000,165682,19271710.0,70592343.0
2017-02-08,273000,274000,268000,270500,162108,19095229.0,70592343.0
2017-02-09,273000,275000,270500,272000,165764,19201117.0,70592343.0
2017-02-10,275000,281500,274000,281000,371551,19836448.0,70592343.0
2017-02-13,282000,282500,279000,279500,190988,19730560.0,70592343.0
2017-02-14,281500,282000,274500,277000,242951,19554079.0,70592343.0
2017-02-15,278500,283000,278000,282000,229913,19907041.0,70592343.0
2017-02-16,283500,283500,274500,275000,322009,19412894.0,70592343.0
2017-02-17,273000,278000,273000,277000,162813,19554079.0,70592343.0
2017-02-20,274000,278500,272000,278500,198672,19659968.0,70592343.0
2017-02-21,279000,280500,276500,278000,186061,19624671.0,70592343.0
2017-02-22,281000,283000,279000,279500,254219,19730560.0,70592343.0
2017-02-23,281500,284000,279000,284000,309140,20048225.0,70592343.0
2017-02-24,285000,285000,279500,281000,276766,19836448.0,70592343.0
2017-02-27,282000,283000,277000,282500,201230,19942337.0,70592343.0
2017-02-28,281500,284500,279500,283000,212901,19977633.0,70592343.0
2017-03-02,286000,288000,282000,287500,411436,20295299.0,70592343.0
2017-03-03,287500,287500,278000,282000,381929,19907041.0,70592343.0
2017-03-06,279000,280500,272000,275500,415679,19448190.0,70592343.0
2017-03-07,275500,279500,275000,277000,153695,19554079.0,70592343.0
2017-03-08,273500,277000,271000,273000,296457,19271710.0,70592343.0
2017-03-09,274000,274500,269000,269500,274928,19024636.0,70592343.0
2017-03-10,268500,269500,264000,266500,369397,18812859.0,70592343.0
2017-03-13,267000,270500,266500,269000,169880,18989340.0,70592343.0
2017-03-14,273000,277500,272000,274000,269479,19342302.0,70592343.0
2017-03-15,274000,276500,273000,276000,178579,19483487.0,70592343.0
2017-03-16,279000,282000,277500,278500,222324,19659968.0,70592343.0
2017-03-17,279500,279500,274500,279500,207185,19730560.0,70592343.0
2017-03-20,279500,283500,278500,283000,188329,19977633.0,70592343.0
2017-03-21,285000,296500,285000,295000,526655,20824741.0,70592343.0
2017-03-22,293000,295500,288000,290500,295302,20507076.0,70592343.0
2017-03-23,295000,299000,287000,287000,355854,20260002.0,70592343.0
2017-03-24,290000,290500,285500,286500,232272,20224706.0,70592343.0
2017-03-27,286000,289000,281000,282500,270917,19942337.0,70592343.0
2017-03-28,285000,294000,284500,292500,264727,20648260.0,70592343.0
2017-03-29,296000,300000,294000,299500,370123,21142407.0,70592343.0
2017-03-30,298500,300000,293500,297000,162306,20965926.0,70592343.0
2017-03-31,298000,300000,294000,294000,250456,20754149.0,70592343.0
2017-04-03,296000,297000,290500,293000,206581,20683556.0,70592343.0
2017-04-04,290500,292000,283000,283000,364169,19977633.0,70592343.0
2017-04-05,285000,287500,279000,284500,286902,20083522.0,70592343.0
2017-04-06,283000,288000,280500,284000,186872,20048225.0,70592343.0
2017-04-07,285500,287000,281500,284500,144246,20083522.0,70592343.0
2017-04-10,284000,284500,279500,281000,123570,19836448.0,70592343.0
2017-04-11,280500,284500,277000,280500,163171,19801152.0,70592343.0
2017-04-12,283000,283500,280000,282000,122532,19907041.0,70592343.0
2017-04-13,282500,282500,274000,274000,295018,19342302.0,70592343.0
2017-04-14,273000,276000,272500,274500,109972,19377598.0,70592343.0
2017-04-17,274500,282500,274500,278500,133099,19659968.0,70592343.0
2017-04-18,278500,280000,275000,276000,100626,19483487.0,70592343.0
2017-04-19,277000,278500,270500,270500,254640,19095229.0,70592343.0
2017-04-20,276000,280000,275500,279000,346429,19695264.0,70592343.0
2017-04-21,279000,281500,278500,280000,161029,19765856.0,70592343.0
2017-04-24,284000,286000,281000,281500,174272,19871745.0,70592343.0
2017-04-25,283500,283500,276500,279500,176156,19730560.0,70592343.0
2017-04-26,282500,284500,279500,279500,258794,19730560.0,70592343.0
2017-04-27,281000,283500,277500,281000,171628,19836448.0,70592343.0
2017-04-28,276500,279000,273500,274000,211136,19342302.0,70592343.0
2017-05-02,273500,278500,273500,275000,237946,19412894.0,70592343.0
2017-05-04,275000,279500,275000,276000,160423,19483487.0,70592343.0
2017-05-08,276000,280000,275000,280000,314036,19765856.0,70592343.0
2017-05-10,283500,285000,277500,278000,352589,19624671.0,70592343.0
2017-05-11,281000,286000,279000,285500,318325,20154114.0,70592343.0
2017-05-12,287000,289500,285000,287500,201706,20295299.0,70592343.0
2017-05-15,289500,289500,284500,285000,145932,20118818.0,70592343.0
2017-05-16,286500,289000,285000,285500,172833,20154114.0,70592343.0
2017-05-17,285500,287500,282500,284000,152412,20048225.0,70592343.0
2017-05-18,280500,282500,276000,280500,201563,19801152.0,70592343.0
2017-05-19,280000,284500,280000,282000,152117,19907041.0,70592343.0
2017-05-22,281500,288500,281000,287000,305798,20260002.0,70592343.0
2017-05-23,286500,292000,286000,289500,240357,20436483.0,70592343.0
2017-05-24,292000,292000,288000,290000,113315,20471779.0,70592343.0
2017-05-25,292000,296500,291000,296000,298294,20895334.0,70592343.0
2017-05-26,300000,306000,298000,304500,538283,21495368.0,70592343.0
2017-05-29,306500,311000,306000,309500,400894,21848330.0,70592343.0
2017-05-30,309500,309500,304000,306500,260369,21636553.0,70592343.0
2017-05-31,306000,308000,300500,302000,263470,21318888.0,70592343.0
2017-06-01,301000,305500,301000,303000,196318,21389480.0,70592343.0
2017-06-02,303500,304000,294000,294000,424935,20754149.0,70592343.0
2017-06-05,292000,294000,289000,291500,292409,20577668.0,70592343.0
2017-06-07,294000,294500,289000,290500,291299,20507076.0,70592343.0
2017-06-08,290000,292500,286000,289500,390922,20436483.0,70592343.0
2017-06-09,291000,297000,290000,292500,371924,20648260.0,70592343.0
2017-06-12,293500,296500,288500,289500,191591,20436483.0,70592343.0
2017-06-13,293500,297000,291000,292500,269402,20648260.0,70592343.0
2017-06-14,289500,290000,280000,281000,669742,19836448.0,70592343.0
2017-06-15,280000,280000,274500,276500,361523,19518783.0,70592343.0
2017-06-16,276500,283000,276500,278000,289532,19624671.0,70592343.0
2017-06-19,277500,279500,275500,279000,157850,19695264.0,70592343.0
2017-06-20,279500,280000,275000,275500,165525,19448190.0,70592343.0
2017-06-21,273500,281500,270000,280000,281125,19765856.0,70592343.0
2017-06-22,280500,287000,278500,287000,331461,20260002.0,70592343.0
2017-06-23,287500,288000,281500,283500,222360,20012929.0,70592343.0
2017-06-26,284000,285000,282500,282500,135404,19942337.0,70592343.0
2017-06-27,284000,287000,282500,283000,225758,19977633.0,70592343.0
2017-06-28,284000,285000,279500,280500,148004,19801152.0,70592343.0
2017-06-29,282500,283500,280000,282000,219741,19907041.0,70592343.0
2017-06-30,281000,291500,280500,291000,330131,20542372.0,70592343.0
2017-07-03,294000,297500,293000,296500,356166,20930630.0,70592343.0
2017-07-04,297500,298000,288500,290000,195257,20471779.0,70592343.0
2017-07-05,290000,293000,286000,291000,176809,20542372.0,70592343.0
2017-07-06,292000,293500,288500,290000,113140,20471779.0,70592343.0
2017-07-07,288500,293000,287000,289000,151570,20401187.0,70592343.0
2017-07-10,288500,292000,285500,291500,146503,20577668.0,70592343.0
2017-07-11,291000,299000,291000,299000,304052,21107111.0,70592343.0
2017-07-12,298000,300000,295000,299500,250718,21142407.0,70592343.0
2017-07-13,304000,315000,304000,314000,896560,22165996.0,70592343.0
2017-07-14,316500,321000,316000,318500,399294,22483661.0,70592343.0
2017-07-17,322000,322500,317500,319500,282589,22554254.0,70592343.0
2017-07-18,319500,327000,316000,326500,313590,23048400.0,70592343.0
2017-07-19,326500,326500,317000,318500,300700,22483661.0,70592343.0
2017-07-20,330000,330500,322000,326000,420954,23013104.0,70592343.0
2017-07-21,330000,338000,326500,329000,396713,23224881.0,70592343.0
2017-07-24,332500,336500,330500,335000,345871,23648435.0,70592343.0
2017-07-25,333000,334000,328000,329000,264797,23224881.0,70592343.0
2017-07-26,333500,334000,322500,326500,246771,23048400.0,70592343.0
2017-07-27,328500,331000,324500,331000,149286,23366066.0,70592343.0
2017-07-28,332000,333000,320000,323000,224660,22801327.0,70592343.0
2017-07-31,320000,329500,319500,328000,212502,23154289.0,70592343.0
2017-08-01,328500,335000,328000,333000,228563,23507250.0,70592343.0
2017-08-02,333500,334000,327000,333500,245624,23542546.0,70592343.0
2017-08-03,333500,333500,325000,329000,223188,23224881.0,70592343.0
2017-08-04,329000,343000,329000,342500,509506,24177877.0,70592343.0
2017-08-07,344500,349500,342500,344000,241835,24283766.0,70592343.0
2017-08-08,345500,345500,335500,340000,251640,24001397.0,70592343.0
2017-08-09,335000,338000,331500,332500,272997,23471954.0,70592343.0
2017-08-10,332000,338500,331000,337500,261606,23824916.0,70592343.0
2017-08-11,330000,341500,329500,339500,319347,23966100.0,70592343.0
2017-08-14,343000,345000,339500,343500,148005,24248470.0,70592343.0
2017-08-16,348000,352000,343000,345500,258739,24389655.0,70592343.0
2017-08-17,345000,347500,342000,343500,181488,24248470.0,70592343.0
2017-08-18,339500,349500,339500,349000,163964,24636728.0,70592343.0
2017-08-21,352000,352000,347500,349000,181004,24636728.0,70592343.0
2017-08-22,350000,364000,350000,363000,317416,25625021.0,70592343.0
2017-08-23,365000,366500,362000,366000,256240,25836798.0,70592343.0
2017-08-24,366000,378000,365500,375000,343287,26472129.0,70592343.0
2017-08-25,375000,375000,367000,368500,240518,26013278.0,70592343.0
2017-08-28,368000,372000,365500,369500,144557,26083871.0,70592343.0
2017-08-29,367000,368500,362500,368500,191646,26013278.0,70592343.0
2017-08-30,371500,383000,371000,380000,342483,26825090.0,70592343.0
2017-08-31,382500,383000,372000,379000,228146,26754498.0,70592343.0
2017-09-01,378000,379000,372000,373000,183132,26330944.0,70592343.0
2017-09-04,365000,374500,364500,370000,232497,26119167.0,70592343.0
2017-09-05,372000,373000,363500,366000,237215,25836798.0,70592343.0
2017-09-06,365000,372000,364500,372000,179775,26260352.0,70592343.0
2017-09-07,373000,375000,369500,370000,129141,26119167.0,70592343.0
2017-09-08,370500,372500,366500,372500,116853,26295648.0,70592343.0
2017-09-11,375500,392000,374500,392000,337307,27672198.0,70592343.0
2017-09-12,394500,397000,388500,390000,281130,27531014.0,70592343.0
2017-09-13,392000,411000,390500,407500,448119,28766380.0,70592343.0
2017-09-14,406500,408500,399500,407000,429395,28731084.0,70592343.0
2017-09-15,404000,405000,398000,401000,304611,28307530.0,70592343.0
2017-09-18,403000,404500,393000,395000,368552,27883975.0,70592343.0
2017-09-19,397500,400000,393500,397000,201017,28025160.0,70592343.0
2017-09-20,397500,398500,387000,388500,323891,27425125.0,70592343.0
2017-09-21,390000,394000,385500,389000,250454,27460421.0,70592343.0
2017-09-22,388000,388500,365500,369000,568634,26048575.0,70592343.0
2017-09-25,366000,380000,362500,379500,274941,26789794.0,70592343.0
2017-09-26,379500,382000,372500,375500,211177,26507425.0,70592343.0
2017-09-27,373500,381000,372500,378000,162016,26683906.0,70592343.0
2017-09-28,375000,387000,369500,386000,258624,27248644.0,70592343.0
2017-09-29,384500,396000,383500,392000,278506,27672198.0,70592343.0
2017-10-10,396500,398500,387000,393000,406615,27742791.0,70592343.0
2017-10-11,397000,401000,380500,385000,432585,27178052.0,70592343.0
2017-10-12,382500,387000,376500,379000,381170,26754498.0,70592343.0
2017-10-13,376000,381000,372500,375000,326570,26472129.0,70592343.0
2017-10-16,377000,381000,368000,370000,341678,26119167.0,70592343.0
2017-10-17,373000,374000,367500,373000,266741,26330944.0,70592343.0
2017-10-18,376500,385000,376000,384000,357530,27107460.0,70592343.0
2017-10-19,387500,391000,384000,385000,306726,27178052.0,70592343.0
2017-10-20,388500,390000,381000,384000,206656,27107460.0,70592343.0
2017-10-23,385500,397000,385000,395500,293065,27919272.0,70592343.0
2017-10-24,395000,395500,387500,388500,212289,27425125.0,70592343.0
2017-10-25,390500,392000,385000,386500,129780,27283941.0,70592343.0
2017-10-26,388500,397000,386500,394500,327261,27848679.0,70592343.0
2017-10-27,400000,407000,398000,405500,536199,28625195.0,70592343.0
2017-10-30,406000,409000,399500,405500,386527,28625195.0,70592343.0
2017-10-31,405000,408000,399500,403500,279672,28484010.0,70592343.0
2017-11-01,407000,419000,405500,414500,336389,29260526.0,70592343.0
2017-11-02,417500,425000,412500,420000,329073,29648784.0,70592343.0
2017-11-03,419500,419500,405000,414000,387441,29225230.0,70592343.0
2017-11-06,410000,416000,407000,409000,270093,28872268.0,70592343.0
2017-11-07,408500,413500,403500,409000,245940,28872268.0,70592343.0
2017-11-08,406000,412000,403500,409000,206990,28872268.0,70592343.0
2017-11-09,415000,415000,410000,414000,194087,29225230.0,70592343.0
2017-11-10,411500,412000,405000,406500,167505,28695787.0,70592343.0
2017-11-13,403500,406500,390000,394500,494297,27848679.0,70592343.0
2017-11-14,394500,396000,388500,392500,365212,27707495.0,70592343.0
2017-11-15,391000,397000,388500,397000,292227,28025160.0,70592343.0
2017-11-16,397000,406000,392500,405500,248330,28625195.0,70592343.0
2017-11-17,408000,414500,405500,408500,285105,28836972.0,70592343.0
2017-11-20,409000,412500,408000,409500,231641,28907564.0,70592343.0
2017-11-21,409500,413000,408000,413000,205930,29154638.0,70592343.0
2017-11-22,411000,417000,407500,417000,254436,29437007.0,70592343.0
2017-11-23,418000,424000,418000,421500,195782,29754673.0,70592343.0
2017-11-24,424500,426000,421000,423500,154584,29895857.0,70592343.0
2017-11-27,422500,426000,416000,419500,235268,29613488.0,70592343.0
2017-11-28,420000,424500,418000,420500,152850,29684080.0,70592343.0
2017-11-29,419500,425000,419500,422500,149735,29825265.0,70592343.0
2017-11-30,424500,426000,416000,417500,339763,29472303.0,70592343.0
2017-12-01,412000,416000,407000,412000,547839,29084045.0,70592343.0
2017-12-04,414500,422500,413500,420000,180998,29648784.0,70592343.0
2017-12-05,416500,419500,410000,414000,160533,29225230.0,70592343.0
2017-12-06,414000,416000,408500,408500,140456,28836972.0,70592343.0
2017-12-07,405500,407000,395000,397000,257473,28025160.0,70592343.0
