엔케이물산(009810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-10-07,1170,1210,1130,1130,7924758,40519.0,35857536.0
2016-10-10,1130,1165,1080,1115,2779931,39981.0,35857536.0
2016-10-11,1085,1135,1070,1130,3757919,74871.0,66257536.0
2016-10-12,1135,1175,1120,1135,2078317,75202.0,66257536.0
2016-10-13,1100,1125,1085,1095,2255968,72552.0,66257536.0
2016-10-14,1090,1105,1040,1070,2898035,70896.0,66257536.0
2016-10-17,1065,1075,1045,1045,1341344,69239.0,66257536.0
2016-10-18,1045,1055,1000,1020,2329997,67583.0,66257536.0
2016-10-19,1020,1040,999,1030,1630633,68245.0,66257536.0
2016-10-20,1020,1045,1000,1005,1112572,66589.0,66257536.0
2016-10-21,1015,1015,970,988,2141040,65462.0,66257536.0
2016-10-24,980,1065,978,1020,3239294,67583.0,66257536.0
2016-10-25,1020,1050,1010,1030,1648549,68245.0,66257536.0
2016-10-26,1020,1030,973,991,1723800,65661.0,66257536.0
2016-10-27,988,1020,981,998,694967,66125.0,66257536.0
2016-10-28,996,1005,975,977,862997,64734.0,66257536.0
2016-10-31,955,977,906,906,1471119,60029.0,66257536.0
2016-11-01,911,942,892,930,867370,61620.0,66257536.0
2016-11-02,930,935,866,885,1241720,58638.0,66257536.0
2016-11-03,870,920,870,901,529650,59698.0,66257536.0
2016-11-04,901,931,899,921,598221,61023.0,66257536.0
2016-11-07,911,936,911,925,537408,61288.0,66257536.0
2016-11-08,928,945,911,922,609621,61089.0,66257536.0
2016-11-09,922,927,804,840,2540074,55656.0,66257536.0
2016-11-10,855,895,855,895,860241,59300.0,66257536.0
2016-11-11,905,935,890,935,709005,61951.0,66257536.0
2016-11-14,937,937,905,920,580201,60957.0,66257536.0
2016-11-15,920,922,890,900,642703,59632.0,66257536.0
2016-11-16,901,921,898,914,513489,60559.0,66257536.0
2016-11-17,912,920,902,907,486863,60096.0,66257536.0
2016-11-18,906,918,895,897,504943,59433.0,66257536.0
2016-11-21,908,914,876,888,443991,58837.0,66257536.0
2016-11-22,888,915,885,898,668028,59499.0,66257536.0
2016-11-23,899,909,893,908,1086496,60162.0,66257536.0
2016-11-24,901,906,877,885,1149054,58638.0,66257536.0
2016-11-25,884,918,881,907,415604,60096.0,66257536.0
2016-11-28,909,934,898,917,693951,60758.0,66257536.0
2016-11-29,916,935,900,917,662809,60758.0,66257536.0
2016-11-30,918,964,917,938,1255375,62150.0,66257536.0
2016-12-01,949,1055,918,985,6969685,65264.0,66257536.0
2016-12-02,1035,1055,913,930,10227258,61620.0,66257536.0
2016-12-05,920,935,892,892,1799626,59102.0,66257536.0
2016-12-06,892,908,887,889,944476,58903.0,66257536.0
2016-12-07,906,910,882,885,845300,58638.0,66257536.0
2016-12-08,892,896,879,885,741086,58638.0,66257536.0
2016-12-09,880,940,876,924,2007643,61222.0,66257536.0
2016-12-12,930,979,909,945,2937761,62613.0,66257536.0
2016-12-13,946,997,940,953,2892821,63143.0,66257536.0
2016-12-14,950,980,945,960,972720,63607.0,66257536.0
2016-12-15,960,969,933,951,1208114,63011.0,66257536.0
2016-12-16,953,959,931,952,894633,63077.0,66257536.0
2016-12-19,960,997,950,997,2070318,66059.0,66257536.0
2016-12-20,1020,1040,980,1000,3015664,66258.0,66257536.0
2016-12-21,1010,1015,976,976,1051540,64667.0,66257536.0
2016-12-22,968,1005,968,984,1023525,65197.0,66257536.0
2016-12-23,983,1045,983,1015,3233313,67251.0,66257536.0
2016-12-26,1005,1020,981,981,1925826,64999.0,66257536.0
2016-12-27,980,1005,965,970,1111131,64270.0,66257536.0
2016-12-28,970,988,964,969,595037,64204.0,66257536.0
2016-12-29,969,995,965,990,574188,65595.0,66257536.0
2017-01-02,982,1000,980,1000,417391,66258.0,66257536.0
2017-01-03,1000,1010,987,988,856429,65462.0,66257536.0
2017-01-04,988,1005,987,1000,1062091,66258.0,66257536.0
2017-01-05,1025,1175,1020,1070,15009369,70896.0,66257536.0
2017-01-06,1085,1125,1065,1100,6832646,72883.0,66257536.0
2017-01-09,1120,1135,1085,1105,2608262,73215.0,66257536.0
2017-01-10,1100,1105,1060,1085,1774234,71889.0,66257536.0
2017-01-11,1080,1085,1035,1050,2438267,69570.0,66257536.0
2017-01-12,1055,1090,1010,1050,3236207,69570.0,66257536.0
2017-01-13,1055,1070,1010,1030,1902200,68245.0,66257536.0
2017-01-16,1035,1035,997,999,1642344,66191.0,66257536.0
2017-01-17,996,1010,980,990,1510709,65595.0,66257536.0
2017-01-18,987,1005,973,994,931680,65860.0,66257536.0
2017-01-19,994,998,986,988,646931,65462.0,66257536.0
2017-01-20,988,995,978,991,780737,65661.0,66257536.0
2017-01-23,991,993,959,962,1494284,63740.0,66257536.0
2017-01-24,962,976,939,943,727773,62481.0,66257536.0
2017-01-25,941,951,917,917,855512,60758.0,66257536.0
2017-01-26,917,940,900,940,518749,62282.0,66257536.0
2017-01-31,936,940,913,913,612941,60493.0,66257536.0
2017-02-01,919,930,913,923,991698,61156.0,66257536.0
2017-02-02,849,883,840,872,3199818,57777.0,66257536.0
2017-02-03,872,886,870,873,832048,57843.0,66257536.0
2017-02-06,873,880,862,876,696590,58042.0,66257536.0
2017-02-07,876,880,864,871,452747,57710.0,66257536.0
2017-02-08,863,875,849,854,899889,56584.0,66257536.0
2017-02-09,867,874,855,863,338543,57180.0,66257536.0
2017-02-10,877,877,859,862,447881,57114.0,66257536.0
2017-02-13,856,871,853,868,320879,57512.0,66257536.0
2017-02-14,862,873,858,860,446587,56981.0,66257536.0
2017-02-15,858,873,858,863,460746,57180.0,66257536.0
2017-02-16,864,899,863,880,1067089,58307.0,66257536.0
2017-02-17,886,913,875,910,1139564,60294.0,66257536.0
2017-02-20,910,910,887,891,476402,59035.0,66257536.0
2017-02-21,891,905,878,878,527259,58174.0,66257536.0
2017-02-22,888,888,856,864,1060585,57247.0,66257536.0
2017-02-23,868,873,858,866,375007,57379.0,66257536.0
2017-02-24,864,872,858,863,344830,57180.0,66257536.0
2017-02-27,868,868,855,856,241327,56716.0,66257536.0
2017-02-28,856,860,843,844,487722,55921.0,66257536.0
2017-03-02,845,845,798,805,1689155,53337.0,66257536.0
2017-03-03,800,805,748,779,1450836,51615.0,66257536.0
2017-03-06,779,785,750,784,156990,51946.0,66257536.0
2017-03-07,785,815,780,808,451628,53536.0,66257536.0
2017-03-08,801,815,801,814,237925,53934.0,66257536.0
2017-03-09,814,818,800,805,228894,53337.0,66257536.0
2017-03-10,795,821,784,821,373861,54397.0,66257536.0
2017-03-13,822,826,815,821,280896,54397.0,66257536.0
2017-03-14,815,820,810,815,262094,54000.0,66257536.0
2017-03-15,820,826,790,800,620283,53006.0,66257536.0
2017-03-16,815,823,806,808,200700,53536.0,66257536.0
2017-03-17,809,821,802,805,188165,53337.0,66257536.0
2017-03-20,805,810,765,787,310745,52145.0,66257536.0
2017-03-21,790,798,780,788,292362,52211.0,66257536.0
2017-03-22,788,795,770,775,259163,51350.0,66257536.0
2017-03-23,787,787,766,769,224949,50952.0,66257536.0
2017-03-24,769,784,766,775,208147,51350.0,66257536.0
2017-03-27,776,777,745,757,420138,50157.0,66257536.0
2017-03-28,753,764,738,761,441720,50422.0,66257536.0
2017-03-29,764,779,704,710,1093614,47043.0,66257536.0
2017-03-30,701,717,663,713,862178,47242.0,66257536.0
2017-03-31,713,724,709,717,279700,47507.0,66257536.0
2017-04-03,717,741,717,736,494527,48766.0,66257536.0
2017-04-04,730,746,725,746,236357,49428.0,66257536.0
2017-04-05,741,750,736,737,227792,48832.0,66257536.0
2017-04-06,737,741,708,727,196941,48169.0,66257536.0
2017-04-07,728,744,720,737,130363,48832.0,66257536.0
2017-04-10,737,746,708,710,224882,47043.0,66257536.0
2017-04-11,710,719,709,719,179473,48698.0,67730290.0
2017-04-12,725,725,627,705,598297,47750.0,67730290.0
2017-04-13,701,708,697,704,136238,47682.0,67730290.0
2017-04-14,683,706,683,693,214485,46937.0,67730290.0
2017-04-17,693,702,680,699,130631,47343.0,67730290.0
2017-04-18,704,710,698,710,168015,48089.0,67730290.0
2017-04-19,712,725,705,709,148140,48021.0,67730290.0
2017-04-20,711,740,711,715,134168,48427.0,67730290.0
2017-04-21,718,737,712,730,274013,49443.0,67730290.0
2017-04-24,719,729,707,715,194848,48427.0,67730290.0
2017-04-25,720,729,708,719,161927,48698.0,67730290.0
2017-04-26,723,730,716,724,207976,49037.0,67730290.0
2017-04-27,729,730,710,717,291089,48563.0,67730290.0
2017-04-28,712,723,708,723,163410,48969.0,67730290.0
2017-05-02,723,723,707,712,205205,48224.0,67730290.0
2017-05-04,715,718,701,718,121085,48630.0,67730290.0
2017-05-08,720,720,710,714,107377,48359.0,67730290.0
2017-05-10,720,720,702,705,222938,47750.0,67730290.0
2017-05-11,710,714,701,704,155645,47682.0,67730290.0
2017-05-12,705,719,704,716,260913,48495.0,67730290.0
2017-05-15,716,720,709,715,125133,48427.0,67730290.0
2017-05-16,715,715,682,690,554199,46734.0,67730290.0
2017-05-17,690,704,680,689,240005,46666.0,67730290.0
2017-05-18,687,690,670,683,401663,46260.0,67730290.0
2017-05-19,674,685,673,677,296127,45853.0,67730290.0
2017-05-22,679,687,679,687,75778,46531.0,67730290.0
2017-05-23,690,696,687,692,101227,46869.0,67730290.0
2017-05-24,692,700,686,686,119353,46463.0,67730290.0
2017-05-25,685,685,671,677,194650,45853.0,67730290.0
2017-05-26,677,682,663,665,163211,45041.0,67730290.0
2017-05-29,666,674,658,660,175158,44702.0,67730290.0
2017-05-30,659,665,625,654,350949,44296.0,67730290.0
2017-05-31,659,659,645,658,213240,44567.0,67730290.0
2017-06-01,658,664,653,661,143810,44770.0,67730290.0
2017-06-02,661,675,656,669,188766,45312.0,67730290.0
2017-06-05,668,679,667,671,178880,45447.0,67730290.0
2017-06-07,672,672,655,657,174845,44499.0,67730290.0
2017-06-08,659,660,641,641,275810,43415.0,67730290.0
2017-06-09,645,647,634,643,216754,43551.0,67730290.0
2017-06-12,643,650,631,647,236684,43821.0,67730290.0
2017-06-13,640,723,640,684,2283877,46328.0,67730290.0
2017-06-14,694,695,673,678,324372,45921.0,67730290.0
2017-06-15,671,691,671,684,237790,46328.0,67730290.0
2017-06-16,688,692,670,673,221031,45582.0,67730290.0
2017-06-19,675,685,661,678,161683,45921.0,67730290.0
2017-06-20,686,686,674,677,296963,45853.0,67730290.0
2017-06-21,677,677,660,665,249076,45041.0,67730290.0
2017-06-22,666,670,652,657,168007,44499.0,67730290.0
2017-06-23,652,665,651,660,73646,44702.0,67730290.0
2017-06-26,655,660,638,641,452653,43415.0,67730290.0
2017-06-27,641,655,639,649,132176,43957.0,67730290.0
2017-06-28,649,650,641,645,73818,43686.0,67730290.0
2017-06-29,645,650,640,650,132697,44025.0,67730290.0
2017-06-30,640,650,638,646,91029,43754.0,67730290.0
2017-07-03,649,658,637,651,126869,44092.0,67730290.0
2017-07-04,645,660,641,653,169294,44228.0,67730290.0
2017-07-05,650,657,644,651,222568,44092.0,67730290.0
2017-07-06,651,660,646,656,229059,44431.0,67730290.0
2017-07-07,656,664,650,662,203383,44837.0,67730290.0
2017-07-10,662,754,656,692,4926488,46869.0,67730290.0
2017-07-11,692,740,682,689,2625839,46666.0,67730290.0
2017-07-12,697,697,676,689,545340,46666.0,67730290.0
2017-07-13,700,741,683,715,4309283,48427.0,67730290.0
2017-07-14,705,722,701,711,404620,48156.0,67730290.0
2017-07-17,701,715,686,686,443130,46463.0,67730290.0
2017-07-18,698,707,684,694,232501,47005.0,67730290.0
2017-07-19,694,712,690,695,341302,47073.0,67730290.0
2017-07-20,707,707,692,694,89668,47005.0,67730290.0
2017-07-21,700,700,675,687,387522,46531.0,67730290.0
2017-07-24,700,711,689,692,469372,46869.0,67730290.0
2017-07-25,689,699,675,681,335835,46124.0,67730290.0
2017-07-26,681,730,681,707,1599438,47885.0,67730290.0
2017-07-27,707,716,693,709,535277,48021.0,67730290.0
2017-07-28,709,715,686,702,361060,47547.0,67730290.0
2017-07-31,702,710,686,703,188535,47614.0,67730290.0
2017-08-01,709,719,695,705,170854,47750.0,67730290.0
2017-08-02,705,705,686,703,205755,47614.0,67730290.0
2017-08-03,701,705,685,687,106878,46531.0,67730290.0
2017-08-04,687,694,681,694,119505,47005.0,67730290.0
2017-08-07,686,694,682,686,146554,46463.0,67730290.0
2017-08-08,683,695,678,687,146085,46531.0,67730290.0
2017-08-09,687,695,677,681,169116,46124.0,67730290.0
2017-08-10,679,679,663,671,271315,45447.0,67730290.0
2017-08-11,662,672,630,653,265714,44228.0,67730290.0
2017-08-14,655,655,640,650,89997,44025.0,67730290.0
2017-08-16,650,650,635,650,239085,44025.0,67730290.0
2017-08-17,644,652,631,645,119125,43686.0,67730290.0
2017-08-18,651,651,637,640,111100,43347.0,67730290.0
2017-08-21,637,650,631,640,199467,43347.0,67730290.0
2017-08-22,642,648,633,640,203653,43347.0,67730290.0
2017-08-23,639,640,624,628,421128,42535.0,67730290.0
2017-08-24,628,640,624,624,169998,42264.0,67730290.0
2017-08-25,620,629,612,627,477073,42467.0,67730290.0
2017-08-28,630,639,623,638,219902,43212.0,67730290.0
2017-08-29,638,644,626,632,215628,42806.0,67730290.0
2017-08-30,635,636,622,633,171246,42873.0,67730290.0
2017-08-31,649,704,636,644,906949,43618.0,67730290.0
2017-09-01,637,655,637,651,272479,44092.0,67730290.0
2017-09-04,653,653,638,639,128311,43280.0,67730290.0
2017-09-05,632,645,628,631,237759,42738.0,67730290.0
2017-09-06,632,632,622,627,163960,42467.0,67730290.0
2017-09-07,623,633,623,627,83527,42467.0,67730290.0
2017-09-08,625,629,617,620,197506,41993.0,67730290.0
2017-09-11,622,624,618,619,138774,41925.0,67730290.0
2017-09-12,617,629,617,624,93712,42264.0,67730290.0
2017-09-13,626,632,623,623,151378,42196.0,67730290.0
2017-09-14,619,627,616,616,391261,41722.0,67730290.0
2017-09-15,618,620,595,616,409980,41722.0,67730290.0
2017-09-18,616,625,604,605,152322,40977.0,67730290.0
2017-09-19,612,612,601,606,71912,41045.0,67730290.0
2017-09-20,608,648,606,627,1398248,42467.0,67730290.0
2017-09-21,641,643,605,614,529244,41586.0,67730290.0
2017-09-22,615,615,590,597,216040,40435.0,67730290.0
2017-09-25,598,598,550,584,346393,39554.0,67730290.0
2017-09-26,560,589,555,589,341946,39893.0,67730290.0
2017-09-27,576,598,571,589,129402,39893.0,67730290.0
2017-09-28,579,600,579,582,91785,39419.0,67730290.0
2017-09-29,588,590,578,582,260676,39419.0,67730290.0
2017-10-10,586,591,578,580,114145,39284.0,67730290.0
2017-10-11,582,586,562,562,303594,38064.0,67730290.0
2017-10-12,562,567,542,543,481792,36778.0,67730290.0
2017-10-13,533,547,533,538,406753,36439.0,67730290.0
2017-10-16,542,546,524,541,420915,36642.0,67730290.0
2017-10-17,537,570,534,559,431715,37861.0,67730290.0
2017-10-18,559,561,532,532,265379,36033.0,67730290.0
2017-10-19,534,549,522,534,320112,36168.0,67730290.0
2017-10-20,542,548,530,546,124731,36981.0,67730290.0
2017-10-23,546,558,539,543,130262,36778.0,67730290.0
2017-10-24,545,549,540,548,109387,37116.0,67730290.0
2017-10-25,544,565,544,549,207666,37184.0,67730290.0
2017-10-26,551,559,535,542,114878,36710.0,67730290.0
2017-10-27,548,555,539,544,163932,36845.0,67730290.0
2017-10-30,544,548,533,538,220404,36439.0,67730290.0
2017-10-31,538,538,525,529,195659,35829.0,67730290.0
2017-11-01,530,535,523,528,251205,35762.0,67730290.0
2017-11-02,527,541,526,532,95301,36033.0,67730290.0
2017-11-03,532,542,526,538,61176,36439.0,67730290.0
2017-11-06,538,545,528,538,125638,36439.0,67730290.0
2017-11-07,534,538,526,533,192589,36100.0,67730290.0
2017-11-08,533,544,525,531,184139,35965.0,67730290.0
2017-11-09,535,537,522,537,248859,36371.0,67730290.0
2017-11-10,540,540,525,531,261613,35965.0,67730290.0
2017-11-13,531,531,519,519,431543,35152.0,67730290.0
2017-11-14,519,533,515,529,277541,35829.0,67730290.0
2017-11-15,527,533,516,517,249669,35017.0,67730290.0
2017-11-16,515,517,493,511,971779,34610.0,67730290.0
2017-11-17,511,513,504,509,275600,34475.0,67730290.0
2017-11-20,505,538,505,524,479724,35491.0,67730290.0
2017-11-21,529,530,510,515,477777,34881.0,67730290.0
2017-11-22,520,520,499,507,323225,34339.0,67730290.0
2017-11-23,509,522,505,518,210026,35084.0,67730290.0
2017-11-24,515,524,510,520,273567,35220.0,67730290.0
2017-11-27,529,532,510,522,351692,35355.0,67730290.0
2017-11-28,513,522,505,505,351377,34204.0,67730290.0
2017-11-29,509,513,489,497,888005,33662.0,67730290.0
2017-11-30,500,500,493,497,254466,33662.0,67730290.0
2017-12-01,497,514,493,506,591779,34272.0,67730290.0
2017-12-04,507,531,507,510,463066,34542.0,67730290.0
2017-12-05,513,522,507,516,626069,34949.0,67730290.0
2017-12-06,519,526,507,514,393434,34813.0,67730290.0
2017-12-07,513,528,508,528,501258,35762.0,67730290.0
2017-12-08,534,604,520,537,7020265,36371.0,67730290.0
2017-12-11,533,551,532,538,662056,36439.0,67730290.0
2017-12-12,536,540,531,539,408054,36507.0,67730290.0
2017-12-13,542,542,526,532,437749,36033.0,67730290.0
2017-12-14,530,539,526,533,190280,36100.0,67730290.0
2017-12-15,533,586,526,568,6464470,38471.0,67730290.0
2017-12-18,682,722,644,709,11221878,48021.0,67730290.0
2017-12-19,734,734,618,622,4659872,42128.0,67730290.0
2017-12-20,628,633,570,574,1790039,38877.0,67730290.0
2017-12-21,574,594,542,542,1610579,36710.0,67730290.0
2017-12-22,550,573,540,573,689385,38809.0,67730290.0
2017-12-26,569,575,551,554,587386,37523.0,67730290.0
2017-12-27,550,561,540,545,589242,36913.0,67730290.0
2017-12-28,542,549,510,523,1187398,35423.0,67730290.0
2018-01-02,523,541,520,532,510955,36033.0,67730290.0
2018-01-03,531,534,521,530,806892,35897.0,67730290.0
2018-01-04,530,561,526,549,1243701,37184.0,67730290.0
2018-01-05,561,561,542,547,348502,37048.0,67730290.0
2018-01-08,548,598,548,582,2513413,39419.0,67730290.0
2018-01-09,578,650,566,626,4017309,42399.0,67730290.0
2018-01-10,637,729,633,710,9489446,48089.0,67730290.0
2018-01-11,695,725,600,610,5544003,41315.0,67730290.0
2018-01-12,616,655,580,593,3390334,40164.0,67730290.0
2018-01-15,580,634,577,618,1461327,41857.0,67730290.0
2018-01-16,617,622,586,590,1247801,39961.0,67730290.0
2018-01-17,598,600,585,593,905423,40164.0,67730290.0
2018-01-18,597,609,586,609,733579,41248.0,67730290.0
2018-01-19,598,614,595,604,471175,40909.0,67730290.0
2018-01-22,610,623,580,598,687839,40503.0,67730290.0
2018-01-23,596,603,593,598,593255,40503.0,67730290.0
2018-01-24,599,614,582,598,734867,40503.0,67730290.0
2018-01-25,598,610,591,603,492341,40841.0,67730290.0
2018-01-26,603,608,597,607,415786,41112.0,67730290.0
2018-01-29,610,612,594,607,979800,41112.0,67730290.0
2018-01-30,607,630,604,622,1303209,42128.0,67730290.0
2018-01-31,625,648,618,630,1345693,42670.0,67730290.0
2018-02-01,629,650,615,646,1408446,43754.0,67730290.0
2018-02-02,652,729,648,698,6522092,47276.0,67730290.0
2018-02-05,675,727,655,668,2441202,45244.0,67730290.0
2018-02-06,654,687,620,675,1575935,45718.0,67730290.0
2018-02-07,675,707,660,700,1505575,47411.0,67730290.0
2018-02-08,700,728,684,698,989913,47276.0,67730290.0
2018-02-09,687,687,642,677,739903,45853.0,67730290.0
2018-02-12,656,690,653,667,472768,45176.0,67730290.0
2018-02-13,667,675,643,652,445591,44160.0,67730290.0
2018-02-14,652,658,643,655,200455,44363.0,67730290.0
2018-02-19,670,673,651,665,269972,45041.0,67730290.0
2018-02-20,665,679,660,672,208207,45515.0,67730290.0
2018-02-21,682,687,660,682,312950,46192.0,67730290.0
2018-02-22,692,701,671,687,320218,46531.0,67730290.0
2018-02-23,687,688,661,671,331964,45447.0,67730290.0
2018-02-26,682,682,668,668,91046,45244.0,67730290.0
2018-02-27,668,677,662,663,218290,44905.0,67730290.0
2018-02-28,662,676,655,675,349090,45718.0,67730290.0
2018-03-02,655,696,655,682,255336,46192.0,67730290.0
2018-03-05,682,694,674,683,183908,46260.0,67730290.0
2018-03-06,672,694,658,677,579601,45853.0,67730290.0
2018-03-07,677,677,625,630,554699,42670.0,67730290.0
2018-03-08,629,660,627,653,110658,44228.0,67730290.0
2018-03-09,652,662,640,652,153310,44160.0,67730290.0
2018-03-12,652,655,635,639,250116,43280.0,67730290.0
2018-03-13,658,658,630,638,249357,43212.0,67730290.0
2018-03-14,638,642,620,621,566507,42061.0,67730290.0
2018-03-15,622,626,595,608,501462,41180.0,67730290.0
2018-03-16,613,617,607,612,119648,41451.0,67730290.0
2018-03-19,612,615,599,612,253526,41451.0,67730290.0
2018-03-20,612,613,600,602,247407,40774.0,67730290.0
2018-03-21,609,618,602,615,150577,41654.0,67730290.0
2018-03-22,610,615,599,600,328981,40638.0,67730290.0
2018-03-23,600,606,575,579,712956,39216.0,67730290.0
2018-03-26,560,578,476,557,1960412,37726.0,67730290.0
2018-03-27,558,630,529,571,1283402,38674.0,67730290.0
2018-03-28,571,580,550,554,577584,37523.0,67730290.0
2018-03-29,544,563,541,554,130127,37523.0,67730290.0
2018-03-30,545,560,545,559,186253,37861.0,67730290.0
2018-04-02,560,604,545,580,720700,39284.0,67730290.0
2018-04-03,579,584,570,583,139877,39487.0,67730290.0
2018-04-04,586,587,560,570,173505,38606.0,67730290.0
2018-04-05,571,583,568,570,155336,38606.0,67730290.0
2018-04-06,569,580,558,565,193767,38268.0,67730290.0
2018-04-09,567,579,560,576,154551,39013.0,67730290.0
2018-04-10,575,577,551,553,248822,37455.0,67730290.0
2018-04-11,553,558,549,556,104977,37658.0,67730290.0
2018-04-12,556,575,554,569,223451,38539.0,67730290.0
2018-04-13,575,615,573,579,897216,39216.0,67730290.0
2018-04-16,579,593,569,579,307638,39216.0,67730290.0
2018-04-17,579,595,573,595,323368,40300.0,67730290.0
2018-04-18,597,630,594,630,1138194,42670.0,67730290.0
2018-04-19,630,631,611,618,529971,41857.0,67730290.0
2018-04-20,618,653,616,652,1373918,44160.0,67730290.0
2018-04-23,674,752,654,721,7752931,48834.0,67730290.0
2018-04-24,722,794,703,760,4906166,51475.0,67730290.0
2018-04-25,750,780,743,765,1467286,51814.0,67730290.0
2018-04-26,750,765,737,745,817890,50459.0,67730290.0
2018-04-27,738,790,736,745,863995,50459.0,67730290.0
