S&T모티브(064960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-07-25,36500,37200,35450,37200,52490,432963.0,11638786.0
2007-07-26,37200,38400,35400,38100,1844930,443438.0,11638786.0
2007-07-27,37500,37900,36000,37000,82138,430635.0,11638786.0
2007-07-30,36600,38050,36450,38050,49162,442856.0,11638786.0
2007-07-31,39000,41000,38600,39750,117299,462642.0,11638786.0
2007-08-01,40000,40500,37200,39150,68190,455658.0,11638786.0
2007-08-02,39200,39250,36700,37900,80470,441110.0,11638786.0
2007-08-03,37750,38900,37000,38900,66930,452749.0,11638786.0
2007-08-06,37650,39800,37650,39300,59280,457404.0,11638786.0
2007-08-07,40300,41300,39800,40000,138315,465551.0,11638786.0
2007-08-08,40700,41350,39350,39800,146530,463224.0,11638786.0
2007-08-09,39800,42200,39750,41800,155736,486501.0,11638786.0
2007-08-10,40600,42200,38750,40300,144381,469043.0,11638786.0
2007-08-13,40500,40600,39600,40350,61704,469625.0,11638786.0
2007-08-14,40000,40850,37050,38800,93832,451585.0,11638786.0
2007-08-16,37000,37900,33350,35000,113034,407358.0,11638786.0
2007-08-17,35000,35700,32500,34750,136480,404448.0,11638786.0
2007-08-20,36500,37800,35600,37700,64246,438782.0,11638786.0
2007-08-21,37950,38000,36050,37000,66580,430635.0,11638786.0
2007-08-22,37450,37600,36000,37300,205741,434127.0,11638786.0
2007-08-23,38000,39850,38000,39550,151430,460314.0,11638786.0
2007-08-24,39550,40300,38700,40000,541529,465551.0,11638786.0
2007-08-27,40500,41000,39350,39600,139062,460896.0,11638786.0
2007-08-28,39600,40100,39000,40000,93317,465551.0,11638786.0
2007-08-29,38600,42550,38600,42000,122060,488829.0,11638786.0
2007-08-30,42800,42800,40800,41250,115485,480100.0,11638786.0
2007-08-31,41050,42300,40550,41500,80101,483010.0,11638786.0
2007-09-03,41850,41850,39000,40300,149390,469043.0,11638786.0
2007-09-04,39800,40800,39500,39800,55041,463224.0,11638786.0
2007-09-05,40000,40200,38700,39350,74110,457986.0,11638786.0
2007-09-06,38750,40000,38750,39500,41405,459732.0,11638786.0
2007-09-07,39900,40900,39550,40400,68494,470207.0,11638786.0
2007-09-10,39600,39600,37900,38150,58620,444020.0,11638786.0
2007-09-11,38100,39300,37350,39000,70131,453913.0,11638786.0
2007-09-12,39450,39450,36200,36600,78523,425980.0,11638786.0
2007-09-13,36600,38800,36300,38800,55660,451585.0,11638786.0
2007-09-14,38800,38900,38000,38800,38560,451585.0,11638786.0
2007-09-17,38800,39300,36850,38500,52656,448093.0,11638786.0
2007-09-18,38300,38300,37100,37100,42149,431799.0,11638786.0
2007-09-19,38000,39750,37550,39250,52561,456822.0,11638786.0
2007-09-20,39250,39250,37800,38300,30660,445766.0,11638786.0
2007-09-21,38300,39450,37600,38750,42965,451003.0,11638786.0
2007-09-27,39000,39750,38750,39500,42780,459732.0,11638786.0
2007-09-28,38950,39500,38300,39500,56680,459732.0,11638786.0
2007-10-01,39050,39500,37700,37700,59904,438782.0,11638786.0
2007-10-02,38000,38200,34000,34000,347625,395719.0,11638786.0
2007-10-04,33250,35100,31450,33650,465804,391645.0,11638786.0
2007-10-05,33050,34600,32500,34150,185218,397465.0,11638786.0
2007-10-08,34200,35150,33150,34700,181728,403866.0,11638786.0
2007-10-09,34500,36750,34500,35850,158055,417250.0,11638786.0
2007-10-10,36000,37400,35900,36200,113441,421324.0,11638786.0
2007-10-11,36150,37300,35200,36800,114020,428307.0,11638786.0
2007-10-12,36800,36800,34600,35000,87741,407358.0,11638786.0
2007-10-15,36200,36200,34750,35050,71901,407939.0,11638786.0
2007-10-16,34700,34950,33400,33500,51988,389899.0,11638786.0
2007-10-17,32950,34400,31200,33900,108817,394555.0,11638786.0
2007-10-18,34500,35200,32300,35200,188227,409685.0,11638786.0
2007-10-19,34800,35250,33500,35200,79780,409685.0,11638786.0
2007-10-22,32100,34000,32100,32750,103750,381170.0,11638786.0
2007-10-23,33500,33700,32150,33300,60230,387572.0,11638786.0
2007-10-24,33300,33600,31250,31250,93028,363712.0,11638786.0
2007-10-25,31900,32100,29000,31150,292040,362548.0,11638786.0
2007-10-26,31950,35800,31750,35800,194383,416669.0,11638786.0
2007-10-29,36850,37050,35850,36700,108496,427143.0,11638786.0
2007-10-30,36400,37050,35600,36450,62672,424234.0,11638786.0
2007-10-31,36500,36850,32100,36600,99377,425980.0,11638786.0
2007-11-01,36100,39300,36100,37350,197515,434709.0,11638786.0
2007-11-02,36500,38500,36000,37900,111885,441110.0,11638786.0
2007-11-05,37900,38500,36700,37500,72669,436454.0,11638786.0
2007-11-06,36550,38000,35900,36050,123431,419578.0,11638786.0
2007-11-07,36800,37400,35700,35750,96958,416087.0,11638786.0
2007-11-08,35100,35450,33300,33300,87748,387572.0,11638786.0
2007-11-09,33400,35000,33200,34600,112107,402702.0,11638786.0
2007-11-12,33850,34550,32800,34550,66459,402120.0,11638786.0
2007-11-13,35800,35800,34050,34600,49570,402702.0,11638786.0
2007-11-14,35150,36000,33200,34000,102881,395719.0,11638786.0
2007-11-15,33500,34200,32800,33800,46287,393391.0,11638786.0
2007-11-16,32900,33750,32000,33650,51631,391645.0,11638786.0
2007-11-19,33350,34550,32900,32900,57097,382916.0,11638786.0
2007-11-20,31500,33850,31500,33650,39142,391645.0,11638786.0
2007-11-21,33450,33450,30900,30900,73765,359638.0,11638786.0
2007-11-22,30300,31750,30050,30900,48020,359638.0,11638786.0
2007-11-23,31550,31550,29250,29500,55696,343344.0,11638786.0
2007-11-26,29700,31350,29700,31300,34112,364294.0,11638786.0
2007-11-27,31100,31700,29800,31700,36009,368950.0,11638786.0
2007-11-28,31550,31950,30000,30600,47850,356147.0,11638786.0
2007-11-29,31100,32450,31100,32100,35200,373605.0,11638786.0
2007-11-30,31700,35000,31700,35000,49690,407358.0,11638786.0
2007-12-03,35000,35400,32950,33200,69381,386408.0,11638786.0
2007-12-04,33200,33750,32350,33450,21920,389317.0,11638786.0
2007-12-05,33400,34250,32850,34200,27277,398046.0,11638786.0
2007-12-06,34200,35800,34000,35500,70470,413177.0,11638786.0
2007-12-07,35650,36000,34600,35450,34170,412595.0,11638786.0
2007-12-10,35050,36000,34550,34950,40757,406776.0,11638786.0
2007-12-11,36000,36500,34900,36300,73828,422488.0,11638786.0
2007-12-12,36000,36450,34900,35850,77934,417250.0,11638786.0
2007-12-13,35750,36700,35000,35600,99241,414341.0,11638786.0
2007-12-14,35900,37500,35450,37500,66360,436454.0,11638786.0
2007-12-17,36650,37800,36650,36900,34680,429471.0,11638786.0
2007-12-18,36800,36850,35100,36700,36760,427143.0,11638786.0
2007-12-20,36900,36900,34150,35500,55900,413177.0,11638786.0
2007-12-21,34600,35500,34150,35500,43730,413177.0,11638786.0
2007-12-24,35500,36350,34850,35650,31981,414923.0,11638786.0
2007-12-26,35700,35750,34900,35650,13310,414923.0,11638786.0
2007-12-27,34750,35600,34750,35600,14800,414341.0,11638786.0
2007-12-28,34950,37000,34950,37000,27710,430635.0,11638786.0
2008-01-02,36500,36950,34750,34800,27758,405030.0,11638786.0
2008-01-03,34800,34800,33700,34150,31610,397465.0,11638786.0
2008-01-04,33850,34500,33000,33300,23510,387572.0,11638786.0
2008-01-07,32600,32650,31400,31500,62540,366622.0,11638786.0
2008-01-08,31500,32200,30500,30500,43579,354983.0,11638786.0
2008-01-09,30250,32450,29800,32300,53910,375933.0,11638786.0
2008-01-10,32400,33500,31850,32150,35667,374187.0,11638786.0
2008-01-11,32150,33200,30300,30300,40490,352655.0,11638786.0
2008-01-14,30700,32900,30700,31600,67160,367786.0,11638786.0
2008-01-15,31600,32000,31000,31000,30720,360802.0,11638786.0
2008-01-16,30500,31450,30500,30650,35489,356729.0,11638786.0
2008-01-17,31900,31900,30300,30350,61750,353237.0,11638786.0
2008-01-18,30150,31950,29800,31950,28248,371859.0,11638786.0
2008-01-21,31950,31950,30550,31700,34147,368950.0,11638786.0
2008-01-22,30950,30950,29200,30500,37880,354983.0,11638786.0
2008-01-23,30700,31400,30500,30950,22510,360220.0,11638786.0
2008-01-24,30800,31800,30800,31600,36203,367786.0,11638786.0
2008-01-25,31250,31950,31000,31850,21261,370695.0,11638786.0
2008-01-28,31850,31850,29800,30300,16552,352655.0,11638786.0
2008-01-29,30400,30900,29800,30000,32352,349164.0,11638786.0
2008-01-30,29850,30850,29150,29900,29439,348000.0,11638786.0
2008-01-31,29900,30850,29700,29900,31490,348000.0,11638786.0
2008-02-01,30050,30750,29850,30100,37350,350327.0,11638786.0
2008-02-04,30250,31000,30050,30100,64339,350327.0,11638786.0
2008-02-05,30000,30450,29800,30450,31400,354401.0,11638786.0
2008-02-11,29950,30000,28500,28500,24823,331705.0,11638786.0
2008-02-12,28500,28850,27800,28000,29760,325886.0,11638786.0
2008-02-13,28100,28350,27150,27400,28680,318903.0,11638786.0
2008-02-14,27900,28700,27400,28700,36760,334033.0,11638786.0
2008-02-15,28350,30000,27600,29950,92030,348582.0,11638786.0
2008-02-18,29550,30350,28700,28700,48538,334033.0,11638786.0
2008-02-19,29200,29250,28000,28150,102258,327632.0,11638786.0
2008-02-20,28200,28400,27150,27150,70620,315993.0,11638786.0
2008-02-21,27550,27950,27100,27500,41470,320067.0,11638786.0
2008-02-22,27450,27500,26100,26500,799842,308428.0,11638786.0
2008-02-25,26600,27500,26600,27500,56565,320067.0,11638786.0
2008-02-26,27600,27600,26000,26300,73026,306100.0,11638786.0
2008-02-27,26350,26900,25300,25450,118519,296207.0,11638786.0
2008-02-28,25500,27750,25500,27600,147420,321230.0,11638786.0
2008-02-29,27000,28300,26550,27900,54458,324722.0,11638786.0
2008-03-03,27450,28300,26000,27150,42860,315993.0,11638786.0
2008-03-04,27200,27800,27200,27350,23633,318321.0,11638786.0
2008-03-05,27700,28200,27400,28000,35800,325886.0,11638786.0
2008-03-06,28400,29000,28100,29000,56783,337525.0,11638786.0
2008-03-07,28500,28950,28100,28650,31646,333451.0,11638786.0
2008-03-10,27900,28400,27500,28000,29640,325886.0,11638786.0
2008-03-11,27900,28050,26650,27900,17921,324722.0,11638786.0
2008-03-12,28300,29100,28300,28950,33320,336943.0,11638786.0
2008-03-13,28450,28950,27800,28500,28253,331705.0,11638786.0
2008-03-14,28900,28950,27500,28050,33481,326468.0,11638786.0
2008-03-17,28000,28300,27000,28000,25160,325886.0,11638786.0
2008-03-18,28700,29100,28250,29100,34031,338689.0,11638786.0
2008-03-19,29400,29900,28350,29500,39950,343344.0,11638786.0
2008-03-20,29450,29900,28500,29900,20350,348000.0,11638786.0
2008-03-21,30100,30100,29500,30000,18840,349164.0,11638786.0
2008-03-24,29750,30200,29300,30200,17957,351491.0,11638786.0
2008-03-25,30200,30200,29400,30000,29520,349164.0,11638786.0
2008-03-26,29450,30000,29100,29100,23771,338689.0,11638786.0
2008-03-27,29600,30500,29250,30400,63120,353819.0,11638786.0
2008-03-28,29850,31100,29800,31100,46092,361966.0,11638786.0
2008-03-31,31200,31700,30550,31700,29570,368950.0,11638786.0
2008-04-01,31250,32500,31050,31500,28228,366622.0,11638786.0
2008-04-02,32100,32100,30500,31450,37126,366040.0,11638786.0
2008-04-03,31750,32000,31100,32000,29227,372441.0,11638786.0
2008-04-04,32400,32400,31300,32000,22670,372441.0,11638786.0
2008-04-07,32000,33000,31850,32700,30704,380588.0,11638786.0
2008-04-08,32800,33200,31200,33100,107901,385244.0,11638786.0
2008-04-10,33200,34500,32500,34500,34320,401538.0,11638786.0
2008-04-11,34100,34900,34000,34900,47970,406194.0,11638786.0
2008-04-14,34700,34700,33050,33500,37514,389899.0,11638786.0
2008-04-15,33700,33700,32600,32800,33805,381752.0,11638786.0
2008-04-16,32900,33350,32300,33250,36632,386990.0,11638786.0
2008-04-17,33350,34000,33150,33650,26276,391645.0,11638786.0
2008-04-18,33650,34200,33500,34000,13973,395719.0,11638786.0
2008-04-21,33750,34500,33750,34500,17577,401538.0,11638786.0
2008-04-22,34150,34850,34150,34850,22816,405612.0,11638786.0
2008-04-23,34850,35000,34550,34950,16955,406776.0,11638786.0
2008-04-24,34600,35150,34350,34500,27221,401538.0,11638786.0
2008-04-25,34050,36000,34050,36000,82393,418996.0,11638786.0
2008-04-28,35850,36150,35550,35950,17159,418414.0,11638786.0
2008-04-29,35950,36500,35050,35750,32553,416087.0,11638786.0
2008-04-30,35350,36000,34850,36000,56783,418996.0,11638786.0
2008-05-02,35600,36950,35600,36950,53904,430053.0,11638786.0
2008-05-06,36650,37200,36650,37000,23113,430635.0,11638786.0
2008-05-07,36750,37700,36750,37200,60177,432963.0,11638786.0
2008-05-08,37100,38100,36800,37800,119900,439946.0,11638786.0
2008-05-09,38500,39100,37500,38900,79770,452749.0,11638786.0
2008-05-13,38900,39000,36750,38950,47626,453331.0,11638786.0
2008-05-14,38800,39700,38800,39600,27333,460896.0,11638786.0
2008-05-15,39900,40900,39100,40900,40416,476026.0,11638786.0
2008-05-16,40900,40900,40300,40750,51518,474281.0,11638786.0
2008-05-19,40750,41000,39100,40200,45581,467879.0,11638786.0
2008-05-20,39500,39950,38000,39350,51287,457986.0,11638786.0
2008-05-21,39200,39200,37900,38500,47370,448093.0,11638786.0
2008-05-22,38250,38250,36800,37700,49462,438782.0,11638786.0
2008-05-23,37700,39350,37500,39000,78636,453913.0,11638786.0
2008-05-26,39000,39250,38000,39150,40710,455658.0,11638786.0
2008-05-27,39150,39450,38250,39000,27835,453913.0,11638786.0
2008-05-28,38850,38850,36000,37500,93763,436454.0,11638786.0
2008-05-29,37600,38200,36500,37500,55189,436454.0,11638786.0
2008-05-30,37050,37600,36600,37050,30106,431217.0,11638786.0
2008-06-02,36900,37100,35800,36900,31890,429471.0,11638786.0
2008-06-03,36400,37100,36000,37000,23021,430635.0,11638786.0
2008-06-04,37000,38500,36600,38350,68417,446347.0,11638786.0
2008-06-05,38100,38500,37350,37700,31554,438782.0,11638786.0
2008-06-09,36200,38300,36150,38300,40470,445766.0,11638786.0
2008-06-10,38000,38250,36950,36950,36820,430053.0,11638786.0
2008-06-11,36800,37400,36400,36950,45146,430053.0,11638786.0
2008-06-12,36800,36950,35000,36950,100926,430053.0,11638786.0
2008-06-13,36650,37100,35750,36500,41097,424816.0,11638786.0
2008-06-16,36200,36500,35850,36100,30692,420160.0,11638786.0
2008-06-17,36300,36800,34550,36500,43732,424816.0,11638786.0
2008-06-18,36000,36700,35450,35850,34716,417250.0,11638786.0
2008-06-19,36000,36000,34950,35150,40019,409103.0,11638786.0
2008-06-20,35800,35800,35100,35500,22541,413177.0,11638786.0
2008-06-23,34500,37700,34300,37700,35420,438782.0,11638786.0
2008-06-24,37050,37500,36650,37500,34756,436454.0,11638786.0
2008-06-25,37700,37700,36150,37200,49307,432963.0,11638786.0
2008-06-26,36300,36700,35750,36450,82717,424234.0,11638786.0
2008-06-27,35500,36200,34850,36200,50880,421324.0,11638786.0
2008-06-30,36200,36200,35050,36200,41245,421324.0,11638786.0
2008-07-01,35650,36500,35500,35600,27712,414341.0,11638786.0
2008-07-02,35950,35950,34100,34300,26239,399210.0,11638786.0
2008-07-03,33150,33200,31700,31700,100712,368950.0,11638786.0
2008-07-04,31600,31950,28650,29300,140744,341016.0,11638786.0
2008-07-07,29100,30000,26850,28700,136961,334033.0,11638786.0
2008-07-08,28900,28950,26300,27800,101451,323558.0,11638786.0
2008-07-09,28250,28900,26800,28250,57610,328796.0,11638786.0
2008-07-10,28100,30500,27150,30500,88167,354983.0,11638786.0
2008-07-11,30000,31000,29150,31000,68255,360802.0,11638786.0
2008-07-14,30700,31300,29300,29400,51111,342180.0,11638786.0
2008-07-15,29000,29100,27500,27900,67492,324722.0,11638786.0
2008-07-16,28050,28300,26800,27600,41643,321230.0,11638786.0
2008-07-17,28500,30600,28200,30500,63010,354983.0,11638786.0
2008-07-18,31150,31150,29550,30300,37020,352655.0,11638786.0
2008-07-21,30300,31200,29900,30500,63530,354983.0,11638786.0
2008-07-22,30650,30900,29550,29700,30247,345672.0,11638786.0
2008-07-23,30200,31150,30000,30950,48846,360220.0,11638786.0
2008-07-24,31000,31800,30950,31750,32712,369531.0,11638786.0
2008-07-25,30800,32050,30800,31500,36954,366622.0,11638786.0
2008-07-28,31700,32000,30950,31000,29418,360802.0,11638786.0
2008-07-29,30000,31450,29900,30150,50038,350909.0,11638786.0
2008-07-30,30800,32000,30450,31950,33147,371859.0,11638786.0
2008-07-31,31700,32400,31650,32000,59697,372441.0,11638786.0
2008-08-01,31500,31500,30250,31000,52300,360802.0,11638786.0
2008-08-04,31000,31000,28500,29000,64042,337525.0,11638786.0
2008-08-05,28350,29200,27200,27500,78004,320067.0,11638786.0
2008-08-06,28400,28600,27000,27500,91518,320067.0,11638786.0
2008-08-07,27500,27950,27150,27400,53880,318903.0,11638786.0
2008-08-08,27000,28400,26550,27500,45389,320067.0,11638786.0
2008-08-11,28450,28450,27650,28200,20531,328214.0,11638786.0
2008-08-12,27950,28850,27950,28750,23116,334615.0,11638786.0
2008-08-13,28650,29600,28400,29600,41157,344508.0,11638786.0
2008-08-14,29050,30500,28900,30300,32633,352655.0,11638786.0
2008-08-18,30000,30000,29300,29600,27510,344508.0,11638786.0
2008-08-19,29400,29400,28250,28900,14675,336361.0,11638786.0
2008-08-20,29100,29100,27900,28150,25750,327632.0,11638786.0
2008-08-21,28000,28550,27500,28450,25500,331123.0,11638786.0
2008-08-22,27550,28900,27200,28900,21400,336361.0,11638786.0
2008-08-25,28900,29400,28350,28400,15882,330542.0,11638786.0
2008-08-26,27900,29150,27600,28900,28050,336361.0,11638786.0
2008-08-27,29250,29600,28150,29600,35063,344508.0,11638786.0
2008-08-28,29800,29800,28500,29000,40916,337525.0,11638786.0
2008-08-29,29050,29800,29000,29500,41485,343344.0,11638786.0
2008-09-01,29000,29150,27650,28500,21770,331705.0,11638786.0
2008-09-02,28050,29450,28050,29000,22868,337525.0,11638786.0
2008-09-03,28650,29500,27800,28200,34353,328214.0,11638786.0
2008-09-04,28000,28300,27350,27400,41350,318903.0,11638786.0
2008-09-05,26400,27100,26350,26600,62905,309592.0,11638786.0
2008-09-08,27400,27950,27050,27250,78781,317157.0,11638786.0
2008-09-09,27450,28900,27000,28800,87013,335197.0,11638786.0
2008-09-10,28750,29800,28250,29500,36527,343344.0,11638786.0
2008-09-11,29500,30100,28850,29500,82844,343344.0,11638786.0
2008-09-12,30050,30350,29400,29900,31831,348000.0,11638786.0
2008-09-16,28500,28800,25450,25450,78980,296207.0,11638786.0
2008-09-17,26150,27700,25450,27700,89490,322394.0,11638786.0
2008-09-18,26450,26850,25400,26100,58133,303772.0,11638786.0
2008-09-19,27150,28450,26800,28450,109935,331123.0,11638786.0
2008-09-22,28400,29700,28100,29000,53012,337525.0,11638786.0
2008-09-23,28800,30300,28050,30300,52256,352655.0,11638786.0
2008-09-24,29950,30300,29300,30300,85350,352655.0,11638786.0
2008-09-25,29700,30800,29100,30800,58019,358475.0,11638786.0
2008-09-26,30350,30950,30100,30950,31230,360220.0,11638786.0
2008-09-29,30900,31200,29150,30450,66557,354401.0,11638786.0
2008-09-30,28100,31200,28100,31000,53297,360802.0,11638786.0
2008-10-01,31000,31000,29700,30950,28612,360220.0,11638786.0
2008-10-02,31000,31200,29600,30000,47557,349164.0,11638786.0
2008-10-06,29500,29500,27700,27700,24730,322394.0,11638786.0
2008-10-07,27500,28050,26450,27350,60010,318321.0,11638786.0
2008-10-08,26350,26350,23250,23250,103092,270602.0,11638786.0
2008-10-09,22500,23250,21300,22100,122552,257217.0,11638786.0
2008-10-10,19100,19300,18800,18800,98000,218809.0,11638786.0
2008-10-13,18800,19300,16000,19300,389554,224629.0,11638786.0
2008-10-14,21100,21150,19800,20800,178171,242087.0,11638786.0
2008-10-15,20150,20500,19250,19700,129701,229284.0,11638786.0
2008-10-16,17500,17950,16750,16750,116072,194950.0,11638786.0
2008-10-17,17500,17500,15200,17000,169630,197859.0,11638786.0
2008-10-20,16500,17600,15200,16500,128815,192040.0,11638786.0
2008-10-21,16600,17800,16250,16850,93405,196114.0,11638786.0
2008-10-22,16350,17150,14400,15800,105436,183893.0,11638786.0
2008-10-23,14400,15900,13450,14500,317182,168762.0,11638786.0
2008-10-24,13950,14000,12350,12350,274005,143739.0,11638786.0
2008-10-27,10600,12900,10600,12900,373992,150140.0,11638786.0
2008-10-28,11650,13400,11050,13400,243992,155960.0,11638786.0
2008-10-29,14600,15000,11900,12700,158006,147813.0,11638786.0
2008-10-30,13700,14600,13200,14600,167206,169926.0,11638786.0
2008-10-31,14700,16750,14050,16000,134389,186221.0,11638786.0
2008-11-03,15750,17050,15600,16250,241891,189130.0,11638786.0
2008-11-04,16100,18450,15500,17750,226807,206588.0,11638786.0
2008-11-05,18350,18900,17300,18000,100670,209498.0,11638786.0
2008-11-06,17000,18300,15300,15300,86728,178073.0,11638786.0
2008-11-07,15000,17200,14150,17000,90854,197859.0,11638786.0
