삼천리(004690),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-05-29,115000,115000,113000,114000,8316,462273.0,4055025.0
2018-05-30,113500,114000,111500,112500,6772,456190.0,4055025.0
2018-05-31,114000,115000,112500,115000,13453,466328.0,4055025.0
2018-06-01,115000,115500,113000,114000,6406,462273.0,4055025.0
2018-06-04,115000,115000,113000,114000,3646,462273.0,4055025.0
2018-06-05,113500,115500,113000,114500,5029,464300.0,4055025.0
2018-06-07,114500,116000,113500,113500,7192,460245.0,4055025.0
2018-06-08,113500,113500,112000,112000,5105,454163.0,4055025.0
2018-06-11,112000,114000,111500,113500,3291,460245.0,4055025.0
2018-06-12,114000,114000,112500,113500,3269,460245.0,4055025.0
2018-06-14,114000,116500,113000,115500,9317,468355.0,4055025.0
2018-06-15,116000,117000,115000,115500,13168,468355.0,4055025.0
2018-06-18,115000,117000,114000,116000,6122,470383.0,4055025.0
2018-06-19,116000,118500,113000,113000,13484,458218.0,4055025.0
2018-06-20,113500,116000,113000,115000,5518,466328.0,4055025.0
2018-06-21,115500,116500,115000,116500,5107,472410.0,4055025.0
2018-06-22,116500,118000,113000,114000,9766,462273.0,4055025.0
2018-06-25,114000,116500,113000,115500,4548,468355.0,4055025.0
2018-06-26,115500,116000,113500,113500,6795,460245.0,4055025.0
2018-06-27,113500,115500,113500,115500,2979,468355.0,4055025.0
2018-06-28,115500,116000,113500,113500,1459,460245.0,4055025.0
2018-06-29,113500,115000,112000,112000,3035,454163.0,4055025.0
2018-07-02,112500,113500,108500,109000,3827,441998.0,4055025.0
2018-07-03,109500,111000,104500,107000,6977,433888.0,4055025.0
2018-07-04,106000,107500,106000,106000,1375,429833.0,4055025.0
2018-07-05,107500,107500,105500,107000,1744,433888.0,4055025.0
2018-07-06,106500,108000,106000,106000,1280,429833.0,4055025.0
2018-07-09,106000,108000,106000,106000,1804,429833.0,4055025.0
2018-07-10,106500,108000,105500,107500,4111,435915.0,4055025.0
2018-07-11,107500,108000,106500,106500,1477,431860.0,4055025.0
2018-07-12,106500,107500,105500,107000,1721,433888.0,4055025.0
2018-07-13,107000,109000,106500,108500,2245,439970.0,4055025.0
2018-07-16,108500,109500,108000,108500,969,439970.0,4055025.0
2018-07-17,110000,110000,107500,109500,1754,444025.0,4055025.0
2018-07-18,108500,110000,108000,109500,1484,444025.0,4055025.0
2018-07-19,110000,110000,107500,109000,1227,441998.0,4055025.0
2018-07-20,108500,109000,107000,108500,862,439970.0,4055025.0
2018-07-23,108500,109500,107000,108000,1010,437943.0,4055025.0
2018-07-24,108000,109000,107000,108500,1398,439970.0,4055025.0
2018-07-25,108000,110000,107000,107500,2463,435915.0,4055025.0
2018-07-26,108000,110000,108000,110000,2417,446053.0,4055025.0
2018-07-27,110000,110000,108500,109500,4182,444025.0,4055025.0
2018-07-30,109500,111000,109500,111000,1739,450108.0,4055025.0
2018-07-31,110500,114000,110500,113500,4596,460245.0,4055025.0
2018-08-01,114000,115500,113500,114500,2828,464300.0,4055025.0
2018-08-02,115500,116000,113000,113000,2070,458218.0,4055025.0
2018-08-03,113500,115500,113500,114000,1531,462273.0,4055025.0
2018-08-06,114000,115500,114000,114500,801,464300.0,4055025.0
2018-08-07,114500,115500,112500,113000,587,458218.0,4055025.0
2018-08-08,112500,114500,112000,112000,1575,454163.0,4055025.0
2018-08-09,112000,113000,112000,112000,378,454163.0,4055025.0
2018-08-10,112000,112500,111500,111500,669,452135.0,4055025.0
2018-08-13,111500,112500,111000,111000,1764,450108.0,4055025.0
2018-08-14,111000,112500,110500,111500,1619,452135.0,4055025.0
2018-08-16,110500,112500,108000,108000,2602,437943.0,4055025.0
2018-08-17,108000,109000,107500,107500,2543,435915.0,4055025.0
2018-08-20,108000,110000,107500,109000,2078,441998.0,4055025.0
2018-08-21,109000,110500,108500,109500,2674,444025.0,4055025.0
2018-08-22,109000,111000,107000,107500,3441,435915.0,4055025.0
2018-08-23,107500,108500,105000,106000,7132,429833.0,4055025.0
2018-08-24,106000,108000,106000,107500,2889,435915.0,4055025.0
2018-08-27,108000,108000,106000,106000,1958,429833.0,4055025.0
2018-08-28,106000,106500,105500,106000,3521,429833.0,4055025.0
2018-08-29,106000,106500,104500,105500,4537,427805.0,4055025.0
2018-08-30,106000,106500,105000,105500,3723,427805.0,4055025.0
2018-08-31,105500,106500,105000,105500,3637,427805.0,4055025.0
2018-09-03,105500,106500,105000,105500,1618,427805.0,4055025.0
2018-09-04,105500,106000,105000,105000,2724,425778.0,4055025.0
2018-09-05,105000,106500,105000,106000,3397,429833.0,4055025.0
2018-09-06,106000,108000,105500,106000,4719,429833.0,4055025.0
2018-09-07,106500,107000,105500,106500,4793,431860.0,4055025.0
2018-09-10,106500,106500,105500,106500,2798,431860.0,4055025.0
2018-09-11,106500,106500,105500,106500,1620,431860.0,4055025.0
2018-09-12,106000,107000,103500,106500,16202,431860.0,4055025.0
2018-09-13,105500,106000,104500,105000,2204,425778.0,4055025.0
2018-09-14,105500,105500,103500,103500,7134,419695.0,4055025.0
2018-09-17,103500,103500,103000,103000,1263,417668.0,4055025.0
2018-09-18,104000,104000,102000,102500,3160,415640.0,4055025.0
2018-09-19,102500,103000,101500,101500,2062,411585.0,4055025.0
2018-09-20,101500,102000,100500,101000,2886,409558.0,4055025.0
2018-09-21,102000,103000,101000,101500,2539,411585.0,4055025.0
2018-09-27,101500,104000,101500,104000,3083,421723.0,4055025.0
2018-09-28,104500,104500,102500,104000,2507,421723.0,4055025.0
2018-10-01,103500,105000,102500,105000,4218,425778.0,4055025.0
2018-10-02,105000,105000,103500,104500,1538,423750.0,4055025.0
2018-10-04,104500,104500,102000,102500,3836,415640.0,4055025.0
2018-10-05,102500,104000,102500,104000,2330,421723.0,4055025.0
2018-10-08,103000,106500,103000,104000,4580,421723.0,4055025.0
2018-10-10,105000,105000,102500,104000,3826,421723.0,4055025.0
2018-10-11,102000,103500,100000,100500,6030,407530.0,4055025.0
2018-10-12,100000,101000,99800,100500,4455,407530.0,4055025.0
2018-10-15,101000,101500,98000,99000,5215,401447.0,4055025.0
2018-10-16,98600,99500,98600,98800,2655,400636.0,4055025.0
2018-10-17,98800,100500,98800,99900,2417,405097.0,4055025.0
2018-10-18,99900,99900,98300,98300,5292,398609.0,4055025.0
2018-10-19,98900,99600,97900,99300,1057,402664.0,4055025.0
2018-10-22,99300,99300,98100,98800,755,400636.0,4055025.0
2018-10-23,98800,98800,97600,97900,2381,396987.0,4055025.0
2018-10-24,97900,98400,96400,96600,3857,391715.0,4055025.0
2018-10-25,96400,96600,94500,94700,3494,384011.0,4055025.0
2018-10-26,94800,95700,93400,94000,3323,381172.0,4055025.0
2018-10-29,93600,94500,90300,91000,4152,369007.0,4055025.0
2018-10-30,91600,92500,88700,90600,11329,367385.0,4055025.0
2018-10-31,90900,92600,89500,91500,2033,371035.0,4055025.0
2018-11-01,92000,92700,90900,91900,1734,372657.0,4055025.0
2018-11-02,92100,94300,91700,94300,3441,382389.0,4055025.0
2018-11-05,94300,94300,92500,93500,1520,379145.0,4055025.0
2018-11-06,93200,93500,92000,93500,1235,379145.0,4055025.0
2018-11-07,93400,93900,89400,89600,10154,363330.0,4055025.0
2018-11-08,90100,91400,90100,91300,3501,370224.0,4055025.0
2018-11-09,90800,91300,90200,90800,2068,368196.0,4055025.0
2018-11-12,90800,90900,90100,90300,1416,366169.0,4055025.0
2018-11-13,90300,91000,88700,90400,2544,366574.0,4055025.0
2018-11-14,90000,90500,89500,89900,1530,364547.0,4055025.0
2018-11-15,89900,91000,89800,90800,1441,368196.0,4055025.0
2018-11-16,90700,92400,90600,91800,4886,372251.0,4055025.0
2018-11-19,91100,92200,91100,91600,3762,371440.0,4055025.0
2018-11-20,91300,92000,91000,91900,2712,372657.0,4055025.0
2018-11-21,91900,93900,91300,93000,4354,377117.0,4055025.0
2018-11-22,93000,93500,92100,93100,1383,377523.0,4055025.0
2018-11-23,93300,93600,92800,92900,609,376712.0,4055025.0
2018-11-26,92000,92400,91800,92100,2348,373468.0,4055025.0
2018-11-27,92100,92600,92100,92500,665,375090.0,4055025.0
2018-11-28,93000,94300,92000,93200,3070,377928.0,4055025.0
2018-11-29,93300,96400,93300,96300,5176,390499.0,4055025.0
2018-11-30,96500,96600,95100,96300,4528,390499.0,4055025.0
2018-12-03,95600,96800,95200,95200,3351,386038.0,4055025.0
2018-12-04,95300,96100,94400,95700,3572,388066.0,4055025.0
2018-12-05,95000,96400,94700,95200,1632,386038.0,4055025.0
2018-12-06,94700,95500,94200,94700,6719,384011.0,4055025.0
2018-12-07,95400,95700,93600,93600,4069,379550.0,4055025.0
2018-12-10,93000,93000,90300,90600,12710,367385.0,4055025.0
2018-12-11,91100,91300,90300,90700,5192,367791.0,4055025.0
2018-12-12,91200,91400,89800,90100,11163,365358.0,4055025.0
2018-12-13,90700,91000,90200,90400,7852,366574.0,4055025.0
2018-12-14,90400,90800,89100,89100,18277,361303.0,4055025.0
2018-12-17,89800,90900,89400,90200,4819,365763.0,4055025.0
2018-12-18,90200,93400,89700,93400,10581,378739.0,4055025.0
2018-12-19,92500,93200,91000,92000,5439,373062.0,4055025.0
2018-12-20,91400,91500,89900,90500,12885,366980.0,4055025.0
2018-12-21,90400,92300,89800,92300,16250,374279.0,4055025.0
2018-12-24,92000,92400,91100,92300,2725,374279.0,4055025.0
2018-12-26,91700,91800,90400,91800,7832,372251.0,4055025.0
2018-12-27,90100,90500,89600,90100,7766,365358.0,4055025.0
2018-12-28,91100,91200,90000,91000,1932,369007.0,4055025.0
2019-01-02,91000,91000,89500,90000,1971,364952.0,4055025.0
2019-01-03,89600,90300,88700,89000,5051,360897.0,4055025.0
2019-01-04,89300,91300,88800,90300,5044,366169.0,4055025.0
2019-01-07,91000,92200,90100,92200,5364,373873.0,4055025.0
2019-01-08,91800,92300,91200,92200,2173,373873.0,4055025.0
2019-01-09,91100,92600,91100,92200,5294,373873.0,4055025.0
2019-01-10,92300,92300,91200,91200,4335,369818.0,4055025.0
2019-01-11,91800,92700,90900,92300,6688,374279.0,4055025.0
2019-01-14,92300,92300,91000,91000,3869,369007.0,4055025.0
2019-01-15,90700,92100,90700,91400,6290,370629.0,4055025.0
2019-01-16,91100,92100,91100,91500,6231,371035.0,4055025.0
2019-01-17,92200,92700,91500,92500,5514,375090.0,4055025.0
2019-01-18,92100,94700,92100,94500,12737,383200.0,4055025.0
2019-01-21,94900,97900,94400,97700,13683,396176.0,4055025.0
2019-01-22,97300,99200,97000,99100,7696,401853.0,4055025.0
2019-01-23,99100,102500,96800,102000,12420,413613.0,4055025.0
2019-01-24,102000,103000,99000,100000,7349,405502.0,4055025.0
2019-01-25,100000,101000,99300,100500,1925,407530.0,4055025.0
2019-01-28,100500,100500,98500,99400,2732,403069.0,4055025.0
2019-01-29,98000,100500,97200,98300,6768,398609.0,4055025.0
2019-01-30,98400,99500,98400,98600,6089,399825.0,4055025.0
2019-01-31,98600,100500,98400,100500,7815,407530.0,4055025.0
2019-02-01,99500,100500,99500,100000,2564,405502.0,4055025.0
2019-02-07,100000,102000,99200,101000,2042,409558.0,4055025.0
2019-02-08,100000,101000,99500,101000,1048,409558.0,4055025.0
2019-02-11,100000,100500,99700,99700,4067,404286.0,4055025.0
2019-02-12,99700,100500,99000,99600,2804,403880.0,4055025.0
2019-02-13,99600,100500,98700,99600,3154,403880.0,4055025.0
2019-02-14,99100,100500,98900,100500,2824,407530.0,4055025.0
2019-02-15,100500,100500,98700,99200,2495,402258.0,4055025.0
2019-02-18,98700,99300,98400,98700,2220,400231.0,4055025.0
2019-02-19,98700,99300,97700,97900,3014,396987.0,4055025.0
2019-02-20,98200,98400,97500,98400,1702,399014.0,4055025.0
2019-02-21,98500,98500,97500,98200,2385,398203.0,4055025.0
2019-02-22,97600,97700,97000,97000,1900,393337.0,4055025.0
2019-02-25,97100,97500,96700,96700,4032,392121.0,4055025.0
2019-02-26,97600,97600,95300,96100,6911,389688.0,4055025.0
2019-02-27,96500,96700,95600,95600,7382,387660.0,4055025.0
2019-02-28,96400,96600,95300,95500,3293,387255.0,4055025.0
2019-03-04,96500,96500,95000,95100,2605,385633.0,4055025.0
2019-03-05,96500,96700,95000,96600,3148,391715.0,4055025.0
2019-03-06,96600,96600,95000,96500,2515,391310.0,4055025.0
2019-03-07,95900,96100,95200,95700,2361,388066.0,4055025.0
2019-03-08,95200,95500,94200,94400,3182,382794.0,4055025.0
2019-03-11,94300,96000,93900,95500,3724,387255.0,4055025.0
2019-03-12,95500,98100,95200,98000,6394,397392.0,4055025.0
2019-03-13,98200,101000,95100,101000,11060,409558.0,4055025.0
2019-03-14,101500,102500,99900,101500,6635,411585.0,4055025.0
2019-03-15,101500,103000,99900,100000,8655,405502.0,4055025.0
2019-03-18,101000,102000,98600,100500,3982,407530.0,4055025.0
2019-03-19,100500,100500,98200,98300,5806,398609.0,4055025.0
2019-03-20,98600,99000,97100,97400,3192,394959.0,4055025.0
2019-03-21,98300,98300,96700,97200,2909,394148.0,4055025.0
2019-03-22,97900,97900,95300,96200,5417,390093.0,4055025.0
2019-03-25,96000,96000,94400,95400,3532,386849.0,4055025.0
2019-03-26,95600,95800,94100,95300,3714,386444.0,4055025.0
2019-03-27,95700,95700,94100,95200,4660,386038.0,4055025.0
2019-03-28,95200,95400,94000,94200,3236,381983.0,4055025.0
2019-03-29,94600,94600,93900,94300,2450,382389.0,4055025.0
2019-04-01,94500,94900,93800,94900,2665,384822.0,4055025.0
2019-04-02,94600,94600,93100,93300,7692,378334.0,4055025.0
2019-04-03,93900,93900,93200,93600,4875,379550.0,4055025.0
2019-04-04,93800,94300,92800,93100,3646,377523.0,4055025.0
2019-04-05,93200,93500,92400,92500,5602,375090.0,4055025.0
2019-04-08,92800,94000,92600,94000,4687,381172.0,4055025.0
2019-04-09,94000,94900,93200,94400,4963,382794.0,4055025.0
2019-04-10,94400,94500,93500,94300,3667,382389.0,4055025.0
2019-04-11,94800,94800,93700,94500,4551,383200.0,4055025.0
2019-04-12,93900,94400,93800,93900,5118,380767.0,4055025.0
2019-04-15,94300,94400,93200,93600,6185,379550.0,4055025.0
2019-04-16,93700,94400,93500,93800,5633,380361.0,4055025.0
2019-04-17,93900,95100,93800,94700,6940,384011.0,4055025.0
2019-04-18,94700,95000,93600,93700,4927,379956.0,4055025.0
2019-04-19,94300,94300,92800,93500,5878,379145.0,4055025.0
2019-04-22,93900,94500,93600,94100,2564,381578.0,4055025.0
2019-04-23,94500,94700,93800,94200,3608,381983.0,4055025.0
2019-04-24,94500,94600,93400,93500,5083,379145.0,4055025.0
2019-04-25,93900,94600,93100,94100,5531,381578.0,4055025.0
2019-04-26,94100,94300,92400,92500,9921,375090.0,4055025.0
2019-04-29,92900,93100,92000,93100,4040,377523.0,4055025.0
2019-04-30,93100,93100,92500,93100,4612,377523.0,4055025.0
2019-05-02,93100,93100,92300,93000,4115,377117.0,4055025.0
2019-05-03,93000,93000,92300,92400,3789,374684.0,4055025.0
2019-05-07,92400,92500,91900,92400,4378,374684.0,4055025.0
2019-05-08,92400,93000,91900,92600,3351,375495.0,4055025.0
2019-05-09,92900,92900,91600,92600,8154,375495.0,4055025.0
2019-05-10,91900,92500,90900,91000,8894,369007.0,4055025.0
2019-05-13,91900,92200,90800,91100,5351,369413.0,4055025.0
2019-05-14,91100,91200,90100,91100,6508,369413.0,4055025.0
2019-05-15,91200,92000,90800,91900,5508,372657.0,4055025.0
2019-05-16,91900,91900,91100,91100,6225,369413.0,4055025.0
2019-05-17,91700,92700,91300,91400,7263,370629.0,4055025.0
2019-05-20,92000,92700,91500,92200,2066,373873.0,4055025.0
2019-05-21,92200,93100,92200,92400,4543,374684.0,4055025.0
2019-05-22,92400,93000,91400,92000,6536,373062.0,4055025.0
2019-05-23,92300,92700,91700,91900,2012,372657.0,4055025.0
2019-05-24,91900,92200,91400,91800,1510,372251.0,4055025.0
2019-05-27,92000,92300,91500,91700,3026,371846.0,4055025.0
2019-05-28,91800,92600,91600,91600,4772,371440.0,4055025.0
2019-05-29,91800,91800,91000,91300,9932,370224.0,4055025.0
2019-05-30,91500,91800,91200,91300,9454,370224.0,4055025.0
2019-05-31,91800,92000,91400,92000,2572,373062.0,4055025.0
2019-06-03,92000,93100,91500,93000,4962,377117.0,4055025.0
2019-06-04,93000,93000,92500,92800,2440,376306.0,4055025.0
2019-06-05,92900,93400,92700,93100,2840,377523.0,4055025.0
2019-06-07,93200,93300,92400,93100,2477,377523.0,4055025.0
2019-06-10,93100,93500,92700,93300,3234,378334.0,4055025.0
2019-06-11,93300,93600,92900,93300,13962,378334.0,4055025.0
2019-06-12,93500,94400,92900,94400,5106,382794.0,4055025.0
2019-06-13,94300,95000,93700,94900,4660,384822.0,4055025.0
2019-06-14,94900,95200,94300,95200,4677,386038.0,4055025.0
2019-06-17,95100,96600,94800,95500,4632,387255.0,4055025.0
2019-06-18,96200,96200,95400,95700,3425,388066.0,4055025.0
2019-06-19,95600,96100,95200,95300,3966,386444.0,4055025.0
2019-06-20,95700,96200,95700,96100,2708,389688.0,4055025.0
2019-06-21,95600,96400,95400,95400,7171,386849.0,4055025.0
2019-06-24,95400,96300,95400,96200,1332,390093.0,4055025.0
2019-06-25,96100,96100,94800,95000,2368,385227.0,4055025.0
2019-06-26,94600,94600,93400,93500,2572,379145.0,4055025.0
2019-06-27,94100,94100,93400,94000,1267,381172.0,4055025.0
2019-06-28,93500,94000,93200,93500,4420,379145.0,4055025.0
2019-07-01,93800,94500,93600,94200,1501,381983.0,4055025.0
2019-07-02,94200,94500,93300,94400,1325,382794.0,4055025.0
2019-07-03,94400,94600,93800,93800,1574,380361.0,4055025.0
2019-07-04,93600,94500,93600,93900,1062,380767.0,4055025.0
2019-07-05,93900,94700,93700,93700,1213,379956.0,4055025.0
2019-07-08,93700,93700,92700,92900,1654,376712.0,4055025.0
2019-07-09,93200,93200,92500,92600,789,375495.0,4055025.0
2019-07-10,92700,93000,91800,92000,1579,373062.0,4055025.0
2019-07-11,91800,93200,91800,92800,1413,376306.0,4055025.0
2019-07-12,93000,93000,91900,92100,1312,373468.0,4055025.0
2019-07-15,92100,92400,91500,92000,1765,373062.0,4055025.0
2019-07-16,91600,92200,91600,92100,2081,373468.0,4055025.0
2019-07-17,92000,92000,91300,91800,1518,372251.0,4055025.0
2019-07-18,91400,92000,91300,91900,1278,372657.0,4055025.0
2019-07-19,91900,92700,91400,92300,1537,374279.0,4055025.0
2019-07-22,92300,92300,91500,92000,2658,373062.0,4055025.0
2019-07-23,91900,92000,91500,91900,1690,372657.0,4055025.0
2019-07-24,91500,91700,91000,91200,4028,369818.0,4055025.0
2019-07-25,91200,91200,90300,90800,3214,368196.0,4055025.0
2019-07-26,90400,90500,90100,90200,3384,365763.0,4055025.0
2019-07-29,90200,90500,89100,89100,5126,361303.0,4055025.0
2019-07-30,89500,89600,89100,89200,1400,361708.0,4055025.0
2019-07-31,89100,89700,89100,89400,1539,362519.0,4055025.0
2019-08-01,88900,89700,88900,89300,2065,362114.0,4055025.0
2019-08-02,88600,89200,88000,88500,3102,358870.0,4055025.0
2019-08-05,88000,88400,85900,86100,6405,349138.0,4055025.0
2019-08-06,86000,86500,83300,85300,6838,345894.0,4055025.0
2019-08-07,85700,85700,84600,85200,3953,345488.0,4055025.0
2019-08-08,84700,85500,84400,84900,4041,344272.0,4055025.0
2019-08-09,85200,85200,83400,83900,5593,340217.0,4055025.0
2019-08-12,83900,84300,83600,84200,1502,341433.0,4055025.0
2019-08-13,84200,84500,82800,83100,7460,336973.0,4055025.0
2019-08-14,83000,83600,82600,83100,3482,336973.0,4055025.0
2019-08-16,82800,83400,82000,82300,5566,333729.0,4055025.0
2019-08-19,82500,84600,82400,84100,5972,341028.0,4055025.0
2019-08-20,84100,84900,83300,83600,7961,339000.0,4055025.0
2019-08-21,83800,84400,83400,84000,6169,340622.0,4055025.0
2019-08-22,84200,84700,83700,84000,1394,340622.0,4055025.0
2019-08-23,84000,84400,83200,83800,1820,339811.0,4055025.0
2019-08-26,83200,83300,81700,82000,5048,332512.0,4055025.0
2019-08-27,82200,83000,82000,82400,4343,334134.0,4055025.0
2019-08-28,82100,83600,82100,82800,2058,335756.0,4055025.0
2019-08-29,83500,84400,83200,84400,2000,342244.0,4055025.0
2019-08-30,84300,84900,84100,84300,2145,341839.0,4055025.0
