서연(007860),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-12-05,1300,1313,1282,1288,353270,93960.0,37434348.0
2006-12-06,1292,1292,1220,1231,667706,89842.0,37434348.0
2006-12-07,1233,1246,1202,1203,347786,87784.0,37434348.0
2006-12-08,1195,1197,1138,1149,680101,83853.0,37434348.0
2006-12-11,1159,1190,1159,1182,366249,86286.0,37434348.0
2006-12-12,1192,1210,1190,1195,349891,87222.0,37434348.0
2006-12-13,1190,1208,1179,1185,198770,86473.0,37434348.0
2006-12-14,1185,1236,1185,1234,263964,90030.0,37434348.0
2006-12-15,1241,1267,1231,1241,257841,90591.0,37434348.0
2006-12-18,1254,1254,1231,1244,392281,90778.0,37434348.0
2006-12-19,1246,1249,1231,1234,182501,90030.0,37434348.0
2006-12-20,1238,1251,1231,1249,235460,91153.0,37434348.0
2006-12-21,1261,1272,1251,1262,291201,92088.0,37434348.0
2006-12-22,1264,1269,1233,1234,267110,90030.0,37434348.0
2006-12-26,1228,1231,1192,1218,223149,88907.0,37434348.0
2006-12-27,1205,1208,1185,1190,164640,86848.0,37434348.0
2006-12-28,1195,1205,1190,1203,116920,87784.0,37434348.0
2007-01-02,1205,1241,1205,1211,225134,88345.0,37434348.0
2007-01-03,1210,1226,1190,1200,163590,87596.0,37434348.0
2007-01-04,1195,1195,1154,1167,173760,85163.0,37434348.0
2007-01-05,1164,1167,1120,1134,269830,82730.0,37434348.0
2007-01-08,1120,1138,1118,1131,135028,82543.0,37434348.0
2007-01-09,1128,1133,1115,1118,160790,81607.0,37434348.0
2007-01-10,1118,1118,1082,1106,171500,80671.0,37434348.0
2007-01-11,1090,1133,1090,1123,113510,81981.0,37434348.0
2007-01-12,1128,1154,1128,1131,181291,82543.0,37434348.0
2007-01-15,1128,1133,1110,1121,165458,81794.0,37434348.0
2007-01-16,1115,1141,1108,1139,161580,83104.0,37434348.0
2007-01-17,1146,1149,1113,1136,193000,82917.0,37434348.0
2007-01-18,1136,1141,1118,1129,99091,82356.0,37434348.0
2007-01-19,1108,1123,1077,1093,174587,79735.0,37434348.0
2007-01-22,1077,1079,1061,1070,128700,78051.0,37434348.0
2007-01-23,1059,1077,1046,1054,113350,76928.0,37434348.0
2007-01-24,1054,1077,1054,1070,92160,78051.0,37434348.0
2007-01-25,1085,1115,1079,1100,116552,80297.0,37434348.0
2007-01-26,1100,1100,1077,1082,78640,78986.0,37434348.0
2007-01-29,1085,1097,1077,1095,97970,79922.0,37434348.0
2007-01-30,1100,1108,1082,1108,73310,80858.0,37434348.0
2007-01-31,1113,1120,1100,1108,64400,80858.0,37434348.0
2007-02-01,1108,1143,1108,1134,192270,82730.0,37434348.0
2007-02-02,1133,1164,1128,1159,175750,84602.0,37434348.0
2007-02-05,1151,1167,1128,1144,179080,83479.0,37434348.0
2007-02-06,1136,1159,1131,1159,97790,84602.0,37434348.0
2007-02-07,1159,1164,1138,1154,77970,84227.0,37434348.0
2007-02-08,1149,1172,1141,1152,194810,84040.0,37434348.0
2007-02-09,1143,1177,1143,1175,141161,85725.0,37434348.0
2007-02-12,1169,1174,1156,1162,81228,84789.0,37434348.0
2007-02-13,1172,1185,1164,1177,148570,85912.0,37434348.0
2007-02-14,1177,1190,1159,1159,213610,84602.0,37434348.0
2007-02-15,1169,1187,1169,1182,148180,86286.0,37434348.0
2007-02-16,1185,1213,1177,1208,201950,88158.0,37434348.0
2007-02-20,1223,1318,1215,1308,790830,95458.0,37434348.0
2007-02-21,1300,1333,1290,1318,378670,96206.0,37434348.0
2007-02-22,1331,1331,1282,1293,205320,94335.0,37434348.0
2007-02-23,1300,1308,1228,1257,334469,91714.0,37434348.0
2007-02-26,1249,1269,1231,1252,199198,91340.0,37434348.0
2007-02-27,1246,1274,1246,1275,225752,93024.0,37434348.0
2007-02-28,1179,1228,1179,1211,314540,88345.0,37434348.0
2007-03-02,1200,1238,1185,1229,236116,89655.0,37434348.0
2007-03-05,1208,1218,1185,1185,190910,86473.0,37434348.0
2007-03-06,1185,1220,1179,1190,180336,86848.0,37434348.0
2007-03-07,1197,1213,1177,1177,224564,85912.0,37434348.0
2007-03-08,1177,1272,1177,1229,786250,89655.0,37434348.0
2007-03-09,1241,1241,1210,1234,215773,90030.0,37434348.0
2007-03-12,1251,1290,1233,1277,652931,93212.0,37434348.0
2007-03-13,1287,1287,1254,1257,232420,91714.0,37434348.0
2007-03-14,1218,1238,1205,1213,219786,88532.0,37434348.0
2007-03-15,1215,1251,1215,1236,224880,90217.0,37434348.0
2007-03-16,1236,1246,1223,1226,212790,89468.0,37434348.0
2007-03-19,1228,1254,1228,1239,273446,90404.0,37434348.0
2007-03-20,1246,1254,1236,1241,218330,90591.0,37434348.0
2007-03-21,1261,1279,1246,1272,372330,92837.0,37434348.0
2007-03-22,1290,1292,1236,1241,416851,90591.0,37434348.0
2007-03-23,1241,1246,1226,1229,287390,89655.0,37434348.0
2007-03-26,1223,1226,1202,1211,227110,88345.0,37434348.0
2007-03-27,1210,1236,1208,1226,170614,89468.0,37434348.0
2007-03-28,1215,1238,1208,1208,151197,88158.0,37434348.0
2007-03-29,1208,1220,1205,1213,148170,88532.0,37434348.0
2007-03-30,1213,1259,1213,1247,216510,90965.0,37434348.0
2007-04-02,1308,1431,1305,1431,5060688,104442.0,37434348.0
2007-04-03,1462,1462,1367,1403,4895858,102383.0,37434348.0
2007-04-04,1441,1449,1387,1416,1708497,103319.0,37434348.0
2007-04-05,1405,1423,1354,1365,1199567,99575.0,37434348.0
2007-04-06,1364,1400,1336,1395,1270855,101821.0,37434348.0
2007-04-09,1390,1410,1341,1359,930846,99201.0,37434348.0
2007-04-10,1369,1408,1359,1395,929574,101821.0,37434348.0
2007-04-11,1410,1451,1395,1434,1378495,104629.0,37434348.0
2007-04-12,1421,1449,1395,1395,838762,101821.0,37434348.0
2007-04-13,1410,1410,1367,1375,574088,100324.0,37434348.0
2007-04-16,1390,1413,1377,1385,555423,101073.0,37434348.0
2007-04-17,1392,1395,1364,1365,361171,99575.0,37434348.0
2007-04-18,1364,1369,1346,1349,381660,98452.0,37434348.0
2007-04-19,1351,1369,1336,1349,438158,98452.0,37434348.0
2007-04-20,1351,1362,1320,1324,576266,96581.0,37434348.0
2007-04-23,1338,1341,1292,1295,555030,94522.0,37434348.0
2007-04-24,1292,1297,1267,1280,650470,93399.0,37434348.0
2007-04-25,1287,1308,1279,1283,359390,93586.0,37434348.0
2007-04-26,1292,1320,1292,1316,382470,96019.0,37434348.0
2007-04-27,1318,1320,1277,1283,279150,93586.0,37434348.0
2007-04-30,1282,1305,1274,1293,241109,94335.0,37434348.0
2007-05-02,1303,1323,1287,1324,403410,96581.0,37434348.0
2007-05-03,1344,1344,1310,1313,343610,95832.0,37434348.0
2007-05-04,1323,1328,1310,1311,320480,95645.0,37434348.0
2007-05-07,1323,1369,1315,1354,549730,98827.0,37434348.0
2007-05-08,1377,1379,1338,1339,527130,97704.0,37434348.0
2007-05-09,1331,1349,1285,1308,573521,95458.0,37434348.0
2007-05-10,1313,1367,1313,1349,673032,98452.0,37434348.0
2007-05-11,1336,1397,1326,1365,688516,99575.0,37434348.0
2007-05-14,1395,1446,1395,1416,924415,103319.0,37434348.0
2007-05-15,1436,1464,1364,1365,879000,99575.0,37434348.0
2007-05-16,1395,1454,1364,1436,878664,104816.0,37434348.0
2007-05-17,1469,1574,1467,1554,1886196,113426.0,37434348.0
2007-05-18,1603,1682,1544,1631,2992103,119041.0,37434348.0
2007-05-21,1646,1851,1631,1749,2783066,127651.0,37434348.0
2007-05-22,1785,1841,1695,1734,1837320,126528.0,37434348.0
2007-05-23,1759,1808,1733,1806,1146973,131769.0,37434348.0
2007-05-25,1805,1869,1759,1780,1059576,129897.0,37434348.0
2007-05-28,1759,1774,1674,1713,1123077,125031.0,37434348.0
2007-05-29,1728,1751,1674,1693,681859,123533.0,37434348.0
2007-05-30,1728,1764,1687,1757,948471,128213.0,37434348.0
2007-05-31,1792,1828,1749,1765,806851,128774.0,37434348.0
2007-06-01,1754,1780,1656,1657,732148,120913.0,37434348.0
2007-06-04,1690,1744,1659,1708,546705,124656.0,37434348.0
2007-06-05,1739,1913,1718,1913,1931300,139630.0,37434348.0
2007-06-07,1898,1939,1841,1908,940441,139256.0,37434348.0
2007-06-08,1887,1887,1823,1847,593178,134764.0,37434348.0
2007-06-11,1875,1895,1816,1837,449080,134015.0,37434348.0
2007-06-12,1821,1864,1795,1813,414771,132330.0,37434348.0
2007-06-13,1795,1946,1795,1867,889921,136261.0,37434348.0
2007-06-14,1898,1980,1872,1980,710576,144497.0,37434348.0
2007-06-15,2000,2026,1949,1985,479770,144871.0,37434348.0
2007-06-18,2021,2036,1951,1975,670623,144122.0,37434348.0
2007-06-19,1995,2026,1913,1944,567890,141876.0,37434348.0
2007-06-20,1944,1972,1823,1852,713940,135138.0,37434348.0
2007-06-21,1851,1972,1826,1944,737009,141876.0,37434348.0
2007-06-22,1941,1957,1864,1898,468533,138507.0,37434348.0
2007-06-25,1877,1946,1846,1924,443500,140379.0,37434348.0
2007-06-26,1954,1975,1857,1924,392243,140379.0,37434348.0
2007-06-27,1944,1944,1821,1824,332230,133079.0,37434348.0
2007-06-28,1846,1890,1821,1880,314153,137197.0,37434348.0
2007-06-29,1898,1923,1880,1880,272187,137197.0,37434348.0
2007-07-02,1867,1918,1859,1890,196330,137946.0,37434348.0
2007-07-03,1898,2016,1898,2008,746733,146555.0,37434348.0
2007-07-04,2028,2164,2028,2085,1235887,152171.0,37434348.0
2007-07-05,2136,2136,2021,2052,434214,149737.0,37434348.0
2007-07-06,2077,2093,2018,2031,352060,148240.0,37434348.0
2007-07-09,2052,2141,2028,2098,676509,153106.0,37434348.0
2007-07-10,2113,2123,2026,2026,456868,147866.0,37434348.0
2007-07-11,2008,2067,1987,2062,337770,150486.0,37434348.0
2007-07-12,2067,2098,2023,2026,507674,147866.0,37434348.0
2007-07-13,2052,2064,1982,1998,532246,145807.0,37434348.0
2007-07-16,2046,2144,2000,2098,934241,153106.0,37434348.0
2007-07-18,2113,2113,2041,2042,452510,148989.0,37434348.0
2007-07-19,2046,2080,2036,2062,378900,150486.0,37434348.0
2007-07-20,2064,2121,2041,2116,464231,154417.0,37434348.0
2007-07-23,2126,2257,2126,2242,881668,163588.0,37434348.0
2007-07-24,2252,2252,2141,2178,490700,158909.0,37434348.0
2007-07-25,2139,2205,2103,2165,318742,157973.0,37434348.0
2007-07-26,2203,2236,2080,2083,614560,151983.0,37434348.0
2007-07-27,2026,2087,1990,2016,606950,147117.0,37434348.0
2007-07-30,2000,2062,1993,2031,306500,148240.0,37434348.0
2007-07-31,2041,2075,2016,2034,354751,148427.0,37434348.0
2007-08-01,2010,2075,1954,1960,438715,142999.0,37434348.0
2007-08-02,2000,2016,1859,1919,597211,140004.0,37434348.0
2007-08-03,1949,2044,1928,1990,330488,145245.0,37434348.0
2007-08-06,1949,1985,1936,1985,174762,144871.0,37434348.0
2007-08-07,2016,2036,1964,1990,264401,145245.0,37434348.0
2007-08-08,1993,2000,1944,1967,378088,143561.0,37434348.0
2007-08-09,1985,1985,1934,1934,278053,141127.0,37434348.0
2007-08-10,1882,1885,1767,1778,526170,129710.0,37434348.0
2007-08-13,1780,1800,1723,1731,419575,126341.0,37434348.0
2007-08-14,1744,1769,1641,1652,437414,120539.0,37434348.0
2007-08-16,1436,1462,1405,1406,1703356,102570.0,37434348.0
2007-08-17,1385,1433,1282,1342,1247277,97891.0,37434348.0
2007-08-20,1408,1480,1395,1472,1124090,107437.0,37434348.0
2007-08-21,1510,1564,1451,1501,831003,109495.0,37434348.0
2007-08-22,1539,1662,1513,1634,1358111,119228.0,37434348.0
2007-08-23,1662,1721,1574,1583,992440,115485.0,37434348.0
2007-08-24,1564,1577,1515,1562,555504,113988.0,37434348.0
2007-08-27,1595,1613,1539,1539,405312,112303.0,37434348.0
2007-08-28,1513,1574,1492,1549,393310,113052.0,37434348.0
2007-08-29,1485,1539,1456,1539,291594,112303.0,37434348.0
2007-08-30,1595,1615,1549,1611,493983,117544.0,37434348.0
2007-08-31,1621,1654,1574,1603,378080,116982.0,37434348.0
2007-09-03,1603,1633,1574,1580,343699,115298.0,37434348.0
2007-09-04,1564,1605,1533,1534,390617,111929.0,37434348.0
2007-09-05,1595,1608,1551,1562,399757,113988.0,37434348.0
2007-09-06,1541,1621,1541,1598,377034,116608.0,37434348.0
2007-09-07,1621,1621,1574,1577,271646,115111.0,37434348.0
2007-09-10,1474,1533,1474,1518,266225,110806.0,37434348.0
2007-09-11,1521,1577,1515,1565,214493,114175.0,37434348.0
2007-09-12,1590,1595,1523,1536,232926,112116.0,37434348.0
2007-09-13,1536,1546,1508,1544,146620,112677.0,37434348.0
2007-09-14,1574,1608,1564,1580,279684,115298.0,37434348.0
2007-09-17,1580,1580,1544,1560,177540,113800.0,37434348.0
2007-09-18,1551,1554,1515,1516,316010,110618.0,37434348.0
2007-09-19,1554,1574,1487,1518,381911,110806.0,37434348.0
2007-09-20,1539,1539,1477,1477,281731,107811.0,37434348.0
2007-09-21,1480,1487,1444,1454,255742,106126.0,37434348.0
2007-09-27,1462,1551,1462,1524,298053,111180.0,37434348.0
2007-09-28,1523,1523,1480,1490,268989,108747.0,37434348.0
2007-10-01,1477,1510,1477,1485,229660,108372.0,37434348.0
2007-10-02,1497,1508,1472,1483,241192,108185.0,37434348.0
2007-10-04,1495,1495,1446,1452,282415,105939.0,37434348.0
2007-10-05,1451,1459,1397,1408,394600,102757.0,37434348.0
2007-10-08,1413,1428,1359,1359,349447,99201.0,37434348.0
2007-10-09,1344,1397,1344,1390,264140,101447.0,37434348.0
2007-10-10,1400,1400,1369,1375,219350,100324.0,37434348.0
2007-10-11,1362,1372,1326,1339,199973,97704.0,37434348.0
2007-10-12,1338,1359,1272,1283,365150,93586.0,37434348.0
2007-10-15,1290,1313,1244,1254,217291,91527.0,37434348.0
2007-10-16,1215,1244,1146,1177,436932,85912.0,37434348.0
2007-10-17,1182,1231,1179,1211,210320,88345.0,37434348.0
2007-10-18,1213,1285,1213,1272,143430,92837.0,37434348.0
2007-10-19,1292,1292,1231,1236,113960,90217.0,37434348.0
2007-10-22,1169,1210,1159,1188,148020,86661.0,37434348.0
2007-10-23,1202,1215,1185,1188,117063,86661.0,37434348.0
2007-10-24,1187,1210,1159,1159,157724,84602.0,37434348.0
2007-10-25,1169,1215,1169,1216,223819,88719.0,37434348.0
2007-10-26,1226,1246,1208,1224,135667,89281.0,37434348.0
2007-10-29,1223,1267,1223,1265,152360,92276.0,37434348.0
2007-10-30,1267,1277,1233,1252,174991,91340.0,37434348.0
2007-10-31,1238,1267,1218,1226,133451,89468.0,37434348.0
2007-11-01,1267,1267,1205,1206,149700,87971.0,37434348.0
2007-11-02,1174,1202,1169,1180,139330,86099.0,37434348.0
2007-11-05,1210,1210,1164,1180,84656,86099.0,37434348.0
2007-11-06,1179,1208,1179,1185,168534,86473.0,37434348.0
2007-11-07,1195,1218,1185,1193,180270,87035.0,37434348.0
2007-11-08,1169,1192,1167,1180,129401,86099.0,37434348.0
2007-11-09,1179,1202,1179,1188,65370,86661.0,37434348.0
2007-11-12,1174,1174,1146,1152,114969,84040.0,37434348.0
2007-11-13,1151,1172,1143,1172,136470,85537.0,37434348.0
2007-11-14,1190,1303,1190,1267,250880,92463.0,37434348.0
2007-11-15,1287,1287,1256,1280,248611,93399.0,37434348.0
2007-11-16,1264,1336,1246,1313,288581,95832.0,37434348.0
2007-11-19,1313,1356,1285,1303,157829,95083.0,37434348.0
2007-11-20,1269,1303,1256,1303,122720,95083.0,37434348.0
2007-11-21,1313,1333,1272,1272,141329,92837.0,37434348.0
2007-11-22,1272,1272,1241,1254,124300,91527.0,37434348.0
2007-11-23,1256,1282,1218,1257,126727,91714.0,37434348.0
2007-11-26,1282,1351,1282,1329,251417,96955.0,37434348.0
2007-11-27,1297,1305,1256,1306,128190,95270.0,37434348.0
2007-11-28,1305,1331,1256,1259,154603,91901.0,37434348.0
2007-11-29,1285,1320,1285,1293,183220,94335.0,37434348.0
2007-11-30,1308,1315,1287,1316,216610,96019.0,37434348.0
2007-12-03,1326,1338,1303,1339,183110,97704.0,37434348.0
2007-12-04,1338,1346,1308,1313,126460,95832.0,37434348.0
2007-12-05,1326,1421,1318,1400,543283,102196.0,37434348.0
2007-12-06,1403,1423,1374,1377,313820,100511.0,37434348.0
2007-12-07,1382,1400,1362,1365,141869,99575.0,37434348.0
2007-12-10,1367,1400,1333,1334,178845,97329.0,37434348.0
2007-12-11,1359,1379,1328,1377,158545,100511.0,37434348.0
2007-12-12,1364,1372,1333,1372,119190,100137.0,37434348.0
2007-12-13,1372,1377,1351,1367,90145,99763.0,37434348.0
2007-12-14,1351,1372,1328,1336,161843,97516.0,37434348.0
2007-12-17,1336,1356,1308,1329,259593,96955.0,37434348.0
2007-12-18,1328,1328,1285,1298,127060,94709.0,37434348.0
2007-12-20,1285,1308,1244,1244,263328,90778.0,37434348.0
2007-12-21,1246,1267,1197,1221,183371,89094.0,37434348.0
2007-12-24,1231,1256,1226,1257,164944,91714.0,37434348.0
2007-12-26,1256,1303,1256,1303,197342,95083.0,37434348.0
2007-12-27,1287,1290,1261,1283,83460,93586.0,37434348.0
2007-12-28,1282,1290,1269,1275,60510,93024.0,37434348.0
2008-01-02,1274,1277,1244,1244,76210,90778.0,37434348.0
2008-01-03,1231,1264,1215,1259,143360,91901.0,37434348.0
2008-01-04,1249,1261,1223,1239,61970,90404.0,37434348.0
2008-01-07,1210,1210,1182,1200,215782,87596.0,37434348.0
2008-01-08,1200,1210,1185,1195,118180,87222.0,37434348.0
2008-01-09,1179,1190,1164,1190,148435,86848.0,37434348.0
2008-01-10,1182,1220,1182,1208,94622,88158.0,37434348.0
2008-01-11,1218,1226,1177,1190,101520,86848.0,37434348.0
2008-01-14,1182,1190,1123,1154,157621,84227.0,37434348.0
2008-01-15,1154,1164,1102,1113,99568,81233.0,37434348.0
2008-01-16,1082,1110,1082,1082,136754,78986.0,37434348.0
2008-01-17,1082,1097,1082,1090,105170,79548.0,37434348.0
2008-01-18,1077,1120,1067,1121,86210,81794.0,37434348.0
2008-01-21,1120,1128,1105,1118,104080,81607.0,37434348.0
2008-01-22,1100,1105,1028,1064,199170,77676.0,37434348.0
2008-01-23,1079,1105,1067,1070,112240,78051.0,37434348.0
2008-01-24,1082,1108,1082,1108,90780,80858.0,37434348.0
2008-01-25,1115,1154,1110,1113,177864,81233.0,37434348.0
2008-01-28,1113,1113,1085,1085,71612,79174.0,37434348.0
2008-01-29,1092,1115,1085,1090,50080,79548.0,37434348.0
2008-01-30,1105,1131,1090,1093,147940,79735.0,37434348.0
2008-01-31,1077,1113,1077,1103,60660,80484.0,37434348.0
2008-02-01,1113,1126,1102,1108,72310,80858.0,37434348.0
2008-02-04,1108,1136,1108,1113,134972,81233.0,37434348.0
2008-02-05,1113,1123,1097,1118,109564,81607.0,37434348.0
2008-02-11,1108,1115,1092,1100,60770,80297.0,37434348.0
2008-02-12,1108,1128,1108,1126,63630,82168.0,37434348.0
2008-02-13,1143,1154,1118,1121,135250,81794.0,37434348.0
2008-02-14,1138,1205,1133,1157,199230,84414.0,37434348.0
2008-02-15,1156,1161,1133,1154,75030,84227.0,37434348.0
2008-02-18,1154,1185,1149,1165,74930,84976.0,37434348.0
2008-02-19,1169,1174,1151,1165,94080,84976.0,37434348.0
2008-02-20,1156,1164,1128,1134,130310,82730.0,37434348.0
2008-02-21,1136,1149,1133,1134,42870,82730.0,37434348.0
2008-02-22,1118,1136,1097,1108,87490,80858.0,37434348.0
2008-02-25,1115,1123,1108,1116,44880,81420.0,37434348.0
2008-02-26,1118,1131,1097,1103,70210,80484.0,37434348.0
2008-02-27,1113,1120,1105,1108,55660,80858.0,37434348.0
2008-02-28,1115,1143,1115,1139,98950,83104.0,37434348.0
2008-02-29,1126,1146,1120,1134,58240,82730.0,37434348.0
2008-03-03,1095,1128,1095,1106,66790,80671.0,37434348.0
2008-03-04,1108,1113,1102,1113,51780,81233.0,37434348.0
2008-03-05,1115,1141,1115,1129,126340,82356.0,37434348.0
2008-03-06,1131,1146,1123,1144,75110,83479.0,37434348.0
2008-03-07,1138,1138,1115,1129,72110,82356.0,37434348.0
2008-03-10,1110,1118,1090,1090,77891,79548.0,37434348.0
2008-03-11,1067,1090,1046,1077,136720,78612.0,37434348.0
2008-03-12,1108,1126,1097,1103,52060,80484.0,37434348.0
2008-03-13,1113,1113,1092,1100,36380,80297.0,37434348.0
2008-03-14,1102,1115,1061,1075,83750,78425.0,37434348.0
2008-03-17,1077,1077,1038,1049,64790,76553.0,37434348.0
2008-03-18,1049,1074,1041,1047,39150,76366.0,37434348.0
2008-03-19,1074,1074,1043,1044,111220,76179.0,37434348.0
2008-03-20,1041,1056,1018,1039,118251,75805.0,37434348.0
2008-03-21,1049,1049,1031,1049,73159,76553.0,37434348.0
2008-03-24,1059,1072,1051,1059,64020,77302.0,37434348.0
2008-03-25,1072,1087,1064,1070,82681,82182.0,39415853.0
2008-03-26,1069,1069,1056,1062,49510,81591.0,39415853.0
2008-03-27,1059,1061,1043,1052,34250,80802.0,39415853.0
2008-03-28,1051,1064,1046,1064,48310,81788.0,39415853.0
2008-03-31,1074,1077,1056,1070,61160,82182.0,39415853.0
2008-04-01,1074,1090,1067,1077,44950,82773.0,39415853.0
2008-04-02,1102,1102,1082,1090,195070,83759.0,39415853.0
2008-04-03,1095,1110,1077,1090,94904,83759.0,39415853.0
2008-04-04,1097,1097,1074,1075,54573,82576.0,39415853.0
2008-04-07,1072,1102,1072,1088,36380,83562.0,39415853.0
2008-04-08,1082,1095,1064,1070,42060,82182.0,39415853.0
2008-04-10,1072,1077,1061,1062,78950,81591.0,39415853.0
2008-04-11,1072,1128,1061,1123,198057,86321.0,39415853.0
2008-04-14,1123,1172,1110,1139,401867,87503.0,39415853.0
2008-04-15,1149,1167,1128,1149,129819,88292.0,39415853.0
2008-04-16,1149,1167,1141,1165,133491,89474.0,39415853.0
2008-04-17,1179,1179,1141,1147,109171,88094.0,39415853.0
2008-04-18,1146,1159,1131,1136,54649,87306.0,39415853.0
2008-04-21,1146,1179,1146,1180,148930,90656.0,39415853.0
2008-04-22,1190,1246,1182,1203,276418,92430.0,39415853.0
2008-04-23,1202,1228,1187,1190,183591,91445.0,39415853.0
2008-04-24,1192,1200,1174,1190,176410,91445.0,39415853.0
2008-04-25,1190,1218,1179,1206,74680,92627.0,39415853.0
2008-04-28,1220,1220,1172,1172,103295,90065.0,39415853.0
2008-04-29,1179,1179,1141,1141,84755,87700.0,39415853.0
2008-04-30,1141,1167,1131,1165,120547,89474.0,39415853.0
2008-05-02,1179,1190,1167,1180,59897,90656.0,39415853.0
2008-05-06,1190,1277,1174,1272,460562,97751.0,39415853.0
2008-05-07,1282,1292,1254,1283,260750,98540.0,39415853.0
2008-05-08,1254,1297,1246,1288,123690,98934.0,39415853.0
2008-05-09,1290,1308,1269,1280,142926,98343.0,39415853.0
2008-05-13,1279,1303,1259,1280,85880,98343.0,39415853.0
2008-05-14,1297,1367,1295,1298,350590,99722.0,39415853.0
2008-05-15,1313,1315,1264,1270,222905,97554.0,39415853.0
2008-05-16,1308,1369,1297,1329,394184,102087.0,39415853.0
2008-05-19,1328,1364,1320,1329,182260,102087.0,39415853.0
2008-05-20,1318,1349,1282,1303,206730,100116.0,39415853.0
2008-05-21,1272,1274,1241,1257,235020,96569.0,39415853.0
