유니드(014830),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-29,31191,31191,30560,30857,5800,273939.0,6585069.0
2010-06-30,30523,31154,30301,31154,10073,276573.0,6585069.0
2010-07-01,31154,31895,30301,31748,13450,281841.0,6585069.0
2010-07-02,31079,31599,30894,31599,12784,280524.0,6585069.0
2010-07-05,31562,31599,31042,31377,11072,278548.0,6585069.0
2010-07-06,31154,31339,30783,31154,5330,276573.0,6585069.0
2010-07-07,31191,31450,30931,31340,7890,278219.0,6585069.0
2010-07-08,31895,33194,31895,32934,53405,292377.0,6585069.0
2010-07-09,33305,33305,32526,32786,14351,291060.0,6585069.0
2010-07-12,33008,33453,32786,33083,18630,293694.0,6585069.0
2010-07-13,33342,33342,32934,33305,13387,295670.0,6585069.0
2010-07-14,33305,33490,33045,33417,17440,296657.0,6585069.0
2010-07-15,33750,33750,32378,33009,28828,293036.0,6585069.0
2010-07-16,32711,33305,32044,32638,20167,289743.0,6585069.0
2010-07-19,32192,32971,32007,32971,21950,292706.0,6585069.0
2010-07-20,32637,33008,32303,32971,13960,292706.0,6585069.0
2010-07-21,33008,33231,32637,33231,23323,295011.0,6585069.0
2010-07-22,32526,33305,32526,33268,12240,295340.0,6585069.0
2010-07-23,33268,33676,32823,33417,12614,296657.0,6585069.0
2010-07-26,33156,34047,33156,33342,6360,295999.0,6585069.0
2010-07-27,33750,33750,32934,33268,12495,295340.0,6585069.0
2010-07-28,33268,33527,32897,33491,16193,297316.0,6585069.0
2010-07-29,33231,34677,33194,34344,27431,304889.0,6585069.0
2010-07-30,34529,34788,34343,34418,14203,305547.0,6585069.0
2010-08-02,34121,34937,34121,34566,11790,306864.0,6585069.0
2010-08-03,34603,34788,34306,34566,10781,306864.0,6585069.0
2010-08-04,34566,36272,34047,35753,24015,317400.0,6585069.0
2010-08-05,35975,36939,35085,35456,12258,314766.0,6585069.0
2010-08-06,35159,35456,34825,35123,12293,311803.0,6585069.0
2010-08-09,34862,35196,34751,35123,5770,311803.0,6585069.0
2010-08-10,34677,35085,34677,35086,9410,311474.0,6585069.0
2010-08-11,34862,35493,34825,34900,13250,309827.0,6585069.0
2010-08-12,34825,34974,34640,34789,10080,308840.0,6585069.0
2010-08-13,34825,35048,34751,35011,7500,310815.0,6585069.0
2010-08-16,35011,35196,34788,34826,10738,309169.0,6585069.0
2010-08-17,34825,34974,34714,34715,11918,308181.0,6585069.0
2010-08-18,35159,35716,34714,35679,25546,316742.0,6585069.0
2010-08-19,36012,36717,35233,35605,13174,316083.0,6585069.0
2010-08-20,35604,36531,35270,36532,23369,324315.0,6585069.0
2010-08-23,36939,37681,36531,36940,219973,327936.0,6585069.0
2010-08-24,36977,37088,36346,36643,18292,325302.0,6585069.0
2010-08-25,36161,36606,35938,36198,18654,321351.0,6585069.0
2010-08-26,36012,36494,35456,36087,20371,320364.0,6585069.0
2010-08-27,35753,36569,35641,36124,21250,320693.0,6585069.0
2010-08-30,36754,36754,35975,36347,10507,322668.0,6585069.0
2010-08-31,36235,36383,35901,36384,8860,322998.0,6585069.0
2010-09-01,36346,36643,36198,36458,22507,323656.0,6585069.0
2010-09-02,37014,37088,36717,36977,11285,328266.0,6585069.0
2010-09-03,37014,38497,36977,38127,22086,338473.0,6585069.0
2010-09-06,39684,40203,38126,38349,50971,340448.0,6585069.0
2010-09-07,38423,38794,37904,38201,12412,339131.0,6585069.0
2010-09-08,38349,38349,37607,38275,14112,339790.0,6585069.0
2010-09-09,37978,38497,37088,37904,24534,336497.0,6585069.0
2010-09-10,38349,38423,37533,37756,12837,335180.0,6585069.0
2010-09-13,37830,37830,37014,37459,23845,332546.0,6585069.0
2010-09-14,37459,37533,37014,37088,22906,329253.0,6585069.0
2010-09-15,36902,37384,36902,37088,19370,329253.0,6585069.0
2010-09-16,37051,37384,36754,37088,15533,329253.0,6585069.0
2010-09-17,37088,37533,36717,37533,14489,333204.0,6585069.0
2010-09-20,37533,37533,36977,36977,8563,328266.0,6585069.0
2010-09-24,37310,37310,36828,36977,13895,328266.0,6585069.0
2010-09-27,37051,37088,36865,37088,22141,329253.0,6585069.0
2010-09-28,37088,37088,36494,36792,19884,326619.0,6585069.0
2010-09-29,36865,36939,36272,36866,17823,327278.0,6585069.0
2010-09-30,36717,37088,36643,37088,19248,329253.0,6585069.0
2010-10-01,36939,38275,36939,37014,18226,328595.0,6585069.0
2010-10-04,37014,37830,36791,37051,15610,328924.0,6585069.0
2010-10-05,37162,37681,36717,37237,16734,330570.0,6585069.0
2010-10-06,37607,37607,36902,37608,19082,333863.0,6585069.0
2010-10-07,37310,37533,37014,37311,8659,331229.0,6585069.0
2010-10-08,37310,37384,37051,37311,7032,331229.0,6585069.0
2010-10-11,37681,37681,36754,36754,45063,326290.0,6585069.0
2010-10-12,36754,37088,36161,36347,27017,322668.0,6585069.0
2010-10-13,36383,37014,36383,36940,7280,327936.0,6585069.0
2010-10-14,37088,38275,37088,38127,20004,338473.0,6585069.0
2010-10-15,38200,38200,37533,38053,17744,337814.0,6585069.0
2010-10-18,38200,38275,37607,38201,16437,339131.0,6585069.0
2010-10-19,38200,38275,37830,38201,8821,339131.0,6585069.0
2010-10-20,38275,38275,37459,37830,39146,335839.0,6585069.0
2010-10-21,37681,37755,37384,37459,28049,332546.0,6585069.0
2010-10-22,37459,38200,37310,37533,21265,333204.0,6585069.0
2010-10-25,37533,37830,37310,37533,20265,333204.0,6585069.0
2010-10-26,37236,38200,37236,37830,29117,335839.0,6585069.0
2010-10-27,37978,39239,37459,39165,70723,347692.0,6585069.0
2010-10-28,39684,42206,39536,41168,91777,365471.0,6585069.0
2010-10-29,41464,41835,40871,41391,34893,367447.0,6585069.0
2010-11-01,41909,41909,40426,41539,27972,368764.0,6585069.0
2010-11-02,41909,43689,41538,43245,41663,383910.0,6585069.0
2010-11-03,43096,43615,42651,42800,22350,379958.0,6585069.0
2010-11-04,42725,43393,42725,43393,12601,385227.0,6585069.0
2010-11-05,43393,43615,42280,42429,19305,376666.0,6585069.0
2010-11-08,42132,42725,41761,42726,15649,379300.0,6585069.0
2010-11-09,42725,43022,41909,42503,21055,377324.0,6585069.0
2010-11-10,42874,42874,41835,42503,18894,377324.0,6585069.0
2010-11-11,42428,42428,41538,41539,32967,368764.0,6585069.0
2010-11-12,41687,42503,40648,41391,30901,367447.0,6585069.0
2010-11-15,40945,41835,40871,41020,9556,364154.0,6585069.0
2010-11-16,40871,41390,40871,40945,7379,363496.0,6585069.0
2010-11-17,41464,42206,41242,41465,33235,368105.0,6585069.0
2010-11-18,41538,42354,41390,42132,20297,374032.0,6585069.0
2010-11-19,42428,42503,41538,41613,14766,369422.0,6585069.0
2010-11-22,41835,42206,41242,41465,8595,368105.0,6585069.0
2010-11-23,41464,41538,40722,41020,9881,364154.0,6585069.0
2010-11-24,39313,40797,39313,40204,20998,356911.0,6585069.0
2010-11-25,40277,41019,40129,40500,7697,359545.0,6585069.0
2010-11-26,40500,40945,39906,40055,14492,355594.0,6585069.0
2010-11-29,40945,41316,39684,40278,8235,357569.0,6585069.0
2010-11-30,40426,40426,39536,40352,4712,358228.0,6585069.0
2010-12-01,40722,40722,39906,40204,6766,356911.0,6585069.0
2010-12-02,40352,41093,40203,40797,11230,362179.0,6585069.0
2010-12-03,40871,41242,40352,40797,21655,362179.0,6585069.0
2010-12-06,40648,41093,39906,40278,13986,357569.0,6585069.0
2010-12-07,40722,40945,39981,40204,14056,356911.0,6585069.0
2010-12-08,39906,40426,39610,40204,20960,356911.0,6585069.0
2010-12-09,40426,40574,39906,40500,11452,359545.0,6585069.0
2010-12-10,40648,41093,40129,41094,25702,364813.0,6585069.0
2010-12-13,41093,42058,41019,41316,16437,366788.0,6585069.0
2010-12-14,41316,41909,41242,41539,16444,368764.0,6585069.0
2010-12-15,41835,41835,41019,41168,16292,365471.0,6585069.0
2010-12-16,41242,41538,40797,40871,7194,362837.0,6585069.0
2010-12-17,41019,41019,40129,40575,18112,360203.0,6585069.0
2010-12-20,40352,40648,39387,40204,12907,356911.0,6585069.0
2010-12-21,40055,41242,40055,40797,22730,362179.0,6585069.0
2010-12-22,41093,41093,40426,40649,11888,360862.0,6585069.0
2010-12-23,41093,41093,40426,40649,8185,360862.0,6585069.0
2010-12-24,40945,41242,40352,41094,6845,364813.0,6585069.0
2010-12-27,41390,41613,40797,41094,18350,364813.0,6585069.0
2010-12-28,40797,41538,40797,40945,16400,363496.0,6585069.0
2010-12-29,40945,40945,40426,40723,6562,361520.0,6585069.0
2010-12-30,41538,41538,40500,40871,10643,362837.0,6585069.0
2011-01-03,40871,41019,40352,40352,10961,358228.0,6585069.0
2011-01-04,40426,41167,40426,40797,76711,362179.0,6585069.0
2011-01-05,41093,41242,40797,40871,13355,362837.0,6585069.0
2011-01-06,41316,41316,40648,40797,16748,362179.0,6585069.0
2011-01-07,40797,42651,40797,42132,56915,374032.0,6585069.0
2011-01-10,42132,44283,41167,43616,42853,387202.0,6585069.0
2011-01-11,44505,45989,43393,43467,46824,385885.0,6585069.0
2011-01-12,43467,45247,43467,43913,15104,389836.0,6585069.0
2011-01-13,43689,44728,43022,43022,12959,381934.0,6585069.0
2011-01-14,42948,43615,42280,43022,28833,381934.0,6585069.0
2011-01-17,42651,42799,42132,42652,21210,378641.0,6585069.0
2011-01-18,42354,43393,42206,43245,19048,383910.0,6585069.0
2011-01-19,43319,43689,42651,43022,10657,381934.0,6585069.0
2011-01-20,43022,44505,42874,43393,21576,385227.0,6585069.0
2011-01-21,43393,44283,42651,42726,24513,379300.0,6585069.0
2011-01-24,42799,43615,42354,42503,19310,377324.0,6585069.0
2011-01-25,42577,43467,42354,43171,18861,383251.0,6585069.0
2011-01-26,43170,43912,43170,43838,11134,389178.0,6585069.0
2011-01-27,44060,44060,43170,44061,17426,391153.0,6585069.0
2011-01-28,43838,44357,43393,43987,5553,390495.0,6585069.0
2011-01-31,43986,44283,43096,44135,6162,391812.0,6585069.0
2011-02-01,44876,44876,43986,44358,13919,393787.0,6585069.0
2011-02-07,44654,45470,44060,44061,11665,391153.0,6585069.0
2011-02-08,44135,44728,43541,43542,12015,386544.0,6585069.0
2011-02-09,43541,43986,42948,43393,9662,385227.0,6585069.0
2011-02-10,42948,43764,42948,43097,4299,382593.0,6585069.0
2011-02-11,43096,43615,42725,42874,11111,380617.0,6585069.0
2011-02-14,42799,43319,42651,42652,6213,378641.0,6585069.0
2011-02-15,42948,43244,42280,42948,11407,381275.0,6585069.0
2011-02-16,43319,43838,42577,43690,13210,387861.0,6585069.0
2011-02-17,43986,43986,42503,42726,10874,379300.0,6585069.0
2011-02-18,42725,43393,42577,43171,10183,383251.0,6585069.0
2011-02-21,43244,43764,42799,43022,17880,381934.0,6585069.0
2011-02-22,42874,43022,42428,42800,16304,379958.0,6585069.0
2011-02-23,43022,43022,42354,42652,7733,378641.0,6585069.0
2011-02-24,42799,42948,42428,42652,8334,378641.0,6585069.0
2011-02-25,42503,42725,42280,42726,10068,379300.0,6585069.0
2011-02-28,42725,42948,41983,42577,17036,377983.0,6585069.0
2011-03-02,42428,42725,42132,42503,13578,377324.0,6585069.0
2011-03-03,42280,42799,42058,42503,7687,377324.0,6585069.0
2011-03-04,42503,42874,42428,42726,9847,379300.0,6585069.0
2011-03-07,43170,43170,42280,42577,6303,377983.0,6585069.0
2011-03-08,43022,43022,42280,42429,5692,376666.0,6585069.0
2011-03-09,42799,43022,42503,42726,8012,379300.0,6585069.0
2011-03-10,42725,43615,42651,42874,12453,380617.0,6585069.0
2011-03-11,42503,43244,42354,42874,11794,380617.0,6585069.0
2011-03-14,42428,42874,42206,42355,6794,376007.0,6585069.0
2011-03-15,42206,42428,40797,42132,18897,374032.0,6585069.0
2011-03-16,42725,42725,41835,42132,4540,374032.0,6585069.0
2011-03-17,41687,42206,41538,42058,16221,373373.0,6585069.0
2011-03-18,42058,42503,41687,42503,7146,377324.0,6585069.0
2011-03-21,42503,43096,42503,42948,4646,381275.0,6585069.0
2011-03-22,43689,46211,43689,44728,59497,397080.0,6585069.0
2011-03-23,45247,45247,44283,45025,43136,399714.0,6585069.0
2011-03-24,45025,48956,45025,48660,104242,431981.0,6585069.0
2011-03-25,49401,49846,48214,48957,45606,434615.0,6585069.0
2011-03-28,49401,51552,47769,51256,43235,455028.0,6585069.0
2011-03-29,51849,52591,50588,51479,35953,457004.0,6585069.0
2011-03-30,51181,51552,49104,49698,51653,441200.0,6585069.0
2011-03-31,50365,50365,48214,49698,48038,441200.0,6585069.0
2011-04-01,48733,50291,48733,49550,25491,439883.0,6585069.0
2011-04-04,50069,50069,48956,49698,22091,441200.0,6585069.0
2011-04-05,49624,50217,48511,49327,21012,437907.0,6585069.0
2011-04-06,49327,49772,48659,49772,22670,441858.0,6585069.0
2011-04-07,49698,51478,49549,50292,32454,446468.0,6585069.0
2011-04-08,50365,51923,49772,51627,41622,458321.0,6585069.0
2011-04-11,52146,53258,51478,52443,48510,465564.0,6585069.0
2011-04-12,52294,53778,51923,52369,45831,464906.0,6585069.0
2011-04-13,52368,53332,51552,53185,26142,472149.0,6585069.0
2011-04-14,52739,54148,51923,53185,43740,472149.0,6585069.0
2011-04-15,53481,54445,52739,54149,39909,480710.0,6585069.0
2011-04-18,54890,55187,53703,54742,28674,485978.0,6585069.0
2011-04-19,54890,54890,53184,53630,33642,476100.0,6585069.0
2011-04-20,53332,54148,53110,53630,25844,476100.0,6585069.0
2011-04-21,53629,57783,53036,54816,61998,486637.0,6585069.0
2011-04-22,55261,55261,53407,54520,31265,484003.0,6585069.0
2011-04-25,54445,55038,53258,54520,26150,484003.0,6585069.0
2011-04-26,54816,56374,54742,55632,42757,493880.0,6585069.0
2011-04-27,56745,59044,56151,58525,83521,519562.0,6585069.0
2011-04-28,58822,58970,57190,57264,48844,508367.0,6585069.0
2011-04-29,57635,58080,53258,53852,61283,478076.0,6585069.0
2011-05-02,53777,54742,53258,54149,28371,480710.0,6585069.0
2011-05-03,54148,54519,51626,53036,40936,470832.0,6585069.0
2011-05-04,52442,53036,52146,52443,19131,465564.0,6585069.0
2011-05-06,51626,52368,51255,51553,18120,457662.0,6585069.0
2011-05-09,51181,51923,50959,51404,13606,456345.0,6585069.0
2011-05-11,51404,52071,50810,51553,15874,457662.0,6585069.0
2011-05-12,51404,51552,49994,50737,20472,450419.0,6585069.0
2011-05-13,51181,51181,49549,50885,18845,451736.0,6585069.0
2011-05-16,50291,50885,50217,50588,12646,449102.0,6585069.0
2011-05-17,50440,50736,49994,50588,7174,449102.0,6585069.0
2011-05-18,50810,52962,50662,52665,26095,467540.0,6585069.0
2011-05-19,52665,54297,52368,53926,39554,478735.0,6585069.0
2011-05-20,54074,54074,52591,53926,18942,478735.0,6585069.0
2011-05-23,53332,53481,51181,51627,17227,458321.0,6585069.0
2011-05-24,50959,52665,50662,51627,8310,458321.0,6585069.0
2011-05-25,51849,52887,49994,50885,14814,451736.0,6585069.0
2011-05-26,50736,52665,50440,52369,14606,464906.0,6585069.0
2011-05-27,52368,52368,50810,51553,11357,457662.0,6585069.0
2011-05-30,51997,53407,51255,53185,16514,472149.0,6585069.0
2011-05-31,53184,54519,53184,54297,20578,482027.0,6585069.0
2011-06-01,54000,54445,53407,53407,8568,474125.0,6585069.0
2011-06-02,52294,53036,51552,52369,10761,464906.0,6585069.0
2011-06-03,51997,53258,51181,52814,24447,468857.0,6585069.0
2011-06-07,52813,52813,50810,51553,10667,457662.0,6585069.0
2011-06-08,51478,51478,49772,50218,13129,445809.0,6585069.0
2011-06-09,49772,50143,49030,49031,15065,435273.0,6585069.0
2011-06-10,49624,50143,48585,48808,9031,433298.0,6585069.0
2011-06-13,48659,48808,46582,46805,13113,415518.0,6585069.0
2011-06-14,46582,49253,46582,49253,12391,437249.0,6585069.0
2011-06-15,48956,49475,48585,49253,5139,437249.0,6585069.0
2011-06-16,48956,49179,47992,48957,3149,434615.0,6585069.0
2011-06-17,48659,49698,48437,48957,6035,434615.0,6585069.0
2011-06-20,48956,49698,48437,48437,5433,430005.0,6585069.0
2011-06-21,48437,49624,46805,48437,11362,430005.0,6585069.0
2011-06-22,48511,49846,48066,48808,11011,433298.0,6585069.0
2011-06-23,48066,48733,47992,48215,4904,428029.0,6585069.0
2011-06-24,48585,49475,48214,48734,11092,432639.0,6585069.0
2011-06-27,48733,49994,48437,49772,7142,441858.0,6585069.0
2011-06-28,49994,51404,49475,50069,12200,444492.0,6585069.0
2011-06-29,50885,51033,49772,50737,18382,450419.0,6585069.0
2011-06-30,50736,51404,50143,50737,17782,450419.0,6585069.0
2011-07-01,50588,51330,49475,50440,11517,447785.0,6585069.0
2011-07-04,50440,50588,49327,49847,15961,442517.0,6585069.0
2011-07-05,50143,50365,48956,50069,16965,444492.0,6585069.0
2011-07-06,50588,50662,49475,50143,5116,445151.0,6585069.0
2011-07-07,50365,51478,49698,51479,15559,457004.0,6585069.0
2011-07-08,51775,51775,50810,50959,8722,452394.0,6585069.0
2011-07-11,51255,51255,49920,51108,12356,453711.0,6585069.0
2011-07-12,50885,50885,49624,49624,8188,440541.0,6585069.0
2011-07-13,49475,50217,48808,48882,10985,433956.0,6585069.0
2011-07-14,49104,51107,48659,50811,14232,451077.0,6585069.0
2011-07-15,50217,50959,49994,50811,17298,451077.0,6585069.0
2011-07-18,51626,54223,51033,53555,51433,475442.0,6585069.0
2011-07-19,53481,54593,52962,54371,26953,482686.0,6585069.0
2011-07-20,54297,54890,53777,54891,17503,487295.0,6585069.0
2011-07-21,54890,55187,53481,53704,22454,476759.0,6585069.0
2011-07-22,54000,55187,54000,55039,17287,488612.0,6585069.0
2011-07-25,55261,55558,54371,55410,10486,491905.0,6585069.0
2011-07-26,55409,55780,53926,54149,15758,480710.0,6585069.0
2011-07-27,54223,54297,53036,54001,13326,479393.0,6585069.0
2011-07-28,53555,53778,52591,53110,23502,471491.0,6585069.0
2011-07-29,53258,53703,52665,52888,7726,469515.0,6585069.0
2011-08-01,53407,53555,52591,53333,20401,473466.0,6585069.0
2011-08-02,53258,53407,52294,52740,19489,468198.0,6585069.0
2011-08-03,52442,52516,51330,51775,27207,459638.0,6585069.0
2011-08-04,52294,52887,51478,52294,24402,464247.0,6585069.0
2011-08-05,51107,51775,47027,51479,39057,457004.0,6585069.0
2011-08-08,50143,50959,48214,49476,39518,439224.0,6585069.0
2011-08-09,49401,49401,43689,46286,38914,410908.0,6585069.0
2011-08-10,48066,50440,45470,46731,28432,414859.0,6585069.0
2011-08-11,45025,48214,44802,47547,16842,422103.0,6585069.0
2011-08-12,47843,50514,47843,48660,23185,431981.0,6585069.0
2011-08-16,50440,51181,49327,50663,12374,449760.0,6585069.0
2011-08-17,50143,51775,49920,51404,11085,456345.0,6585069.0
2011-08-18,51775,52071,50143,51924,15533,460955.0,6585069.0
2011-08-19,50736,51997,49104,51033,33400,453053.0,6585069.0
2011-08-22,50959,51478,49475,49698,16122,441200.0,6585069.0
2011-08-23,51181,51181,49698,50663,10902,449760.0,6585069.0
2011-08-24,51626,53332,49698,49847,14276,442517.0,6585069.0
2011-08-25,50440,50810,48733,49847,16595,442517.0,6585069.0
2011-08-26,49846,49846,49030,49402,5995,438566.0,6585069.0
2011-08-29,49698,50514,49104,50218,18354,445809.0,6585069.0
2011-08-30,50440,52516,50069,52146,18897,462930.0,6585069.0
2011-08-31,51775,52591,51107,51553,11311,457662.0,6585069.0
2011-09-01,51552,51552,49698,50292,18969,446468.0,6585069.0
2011-09-02,49920,50217,48511,49327,12570,437907.0,6585069.0
2011-09-05,48511,48882,47250,47621,13770,422761.0,6585069.0
2011-09-06,46360,48214,45915,47696,13105,423420.0,6585069.0
2011-09-07,48956,48956,47102,47844,9078,424737.0,6585069.0
2011-09-08,48214,48882,47102,47992,11184,426054.0,6585069.0
2011-09-09,47992,48659,47250,47918,6215,425395.0,6585069.0
2011-09-14,47176,48956,45766,47102,14284,418152.0,6585069.0
2011-09-15,47472,47843,46657,47399,7940,420786.0,6585069.0
2011-09-16,47621,48956,47398,48957,10489,434615.0,6585069.0
2011-09-19,48808,49179,48288,49031,5801,435273.0,6585069.0
2011-09-20,48733,48956,47176,48882,9388,433956.0,6585069.0
2011-09-21,48956,48956,48066,48882,9322,433956.0,6585069.0
2011-09-22,48288,48882,47324,48066,13173,426712.0,6585069.0
2011-09-23,46731,47250,44802,44877,27596,398397.0,6585069.0
2011-09-26,45247,45841,40945,42058,33530,373373.0,6585069.0
2011-09-27,42058,43541,40945,43097,31891,382593.0,6585069.0
2011-09-28,42577,43615,41242,42281,29232,375349.0,6585069.0
2011-09-29,41538,44283,41538,43097,19672,382593.0,6585069.0
2011-09-30,43096,43244,41464,42652,31572,378641.0,6585069.0
2011-10-04,40648,45247,40203,43022,37524,381934.0,6585069.0
2011-10-05,43096,43689,41538,41910,12933,372056.0,6585069.0
2011-10-06,41909,42948,41761,42577,22695,377983.0,6585069.0
2011-10-07,42651,43393,42354,42726,20244,379300.0,6585069.0
2011-10-10,42799,42874,42354,42577,6805,377983.0,6585069.0
2011-10-11,43319,43393,41761,41910,30741,372056.0,6585069.0
2011-10-12,41761,42428,40945,42206,23493,374690.0,6585069.0
2011-10-13,42280,43393,42280,43022,20922,381934.0,6585069.0
2011-10-14,42651,43096,42058,43097,7379,382593.0,6585069.0
2011-10-17,43170,44135,42948,43764,23773,388519.0,6585069.0
2011-10-18,42799,43319,42354,42355,11669,376007.0,6585069.0
2011-10-19,42503,42725,41761,42652,11268,378641.0,6585069.0
2011-10-20,42206,42651,41242,41316,13152,366788.0,6585069.0
2011-10-21,41390,41687,39981,40797,24935,362179.0,6585069.0
2011-10-24,41167,42503,41019,41687,19100,370081.0,6585069.0
2011-10-25,41983,42206,41316,41687,16155,370081.0,6585069.0
