롯데쇼핑(023530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-31,406158,411659,398823,411659,77727,13040475.0,29043374.0
2011-04-01,412576,424953,405699,421744,149515,13359952.0,29043374.0
2011-04-04,421744,440081,421744,440081,132374,13940820.0,29043374.0
2011-04-05,439622,441914,426328,429996,79791,13621342.0,29043374.0
2011-04-06,427245,434121,418993,421744,63665,13359952.0,29043374.0
2011-04-07,421286,426787,415326,422203,75369,13374474.0,29043374.0
2011-04-08,419452,420827,410742,416702,118844,13200213.0,29043374.0
2011-04-11,418077,418077,407075,411659,96315,13040475.0,29043374.0
2011-04-12,412576,414868,402490,404783,87398,12822650.0,29043374.0
2011-04-13,405699,414409,401574,414410,81250,13127605.0,29043374.0
2011-04-14,415326,415326,402032,408450,104433,12938823.0,29043374.0
2011-04-15,407533,407991,396989,401574,95495,12720998.0,29043374.0
2011-04-18,401574,407991,391947,395615,79787,12532216.0,29043374.0
2011-04-19,395614,397906,383695,386446,92993,12241782.0,29043374.0
2011-04-20,390572,397448,385071,396990,131150,12575781.0,29043374.0
2011-04-21,396989,421744,396989,421286,168286,13345430.0,29043374.0
2011-04-22,415784,425870,410742,420369,112195,13316387.0,29043374.0
2011-04-25,420369,431829,416701,430913,110243,13650386.0,29043374.0
2011-04-26,433204,433204,423119,426329,68640,13505169.0,29043374.0
2011-04-27,427245,448791,426787,445582,162393,14115080.0,29043374.0
2011-04-28,439622,448332,438247,445582,86466,14115080.0,29043374.0
2011-04-29,445123,447874,441914,447874,70458,14187688.0,29043374.0
2011-05-02,444665,459334,444665,457501,94506,14492644.0,29043374.0
2011-05-03,457042,465752,451541,463002,75779,14666904.0,29043374.0
2011-05-04,463002,463002,450166,453375,58601,14361948.0,29043374.0
2011-05-06,445582,455208,438247,453375,81017,14361948.0,29043374.0
2011-05-09,447415,453833,437330,439164,73519,13911776.0,29043374.0
2011-05-11,436413,453833,435955,450625,69148,14274818.0,29043374.0
2011-05-12,444665,452458,438705,444207,101207,14071515.0,29043374.0
2011-05-13,441914,463002,435496,460252,55383,14579774.0,29043374.0
2011-05-16,455667,474920,452000,468503,78827,14841164.0,29043374.0
2011-05-17,463918,472170,457501,459335,68811,14550730.0,29043374.0
2011-05-18,459334,460251,445582,449708,100329,14245775.0,29043374.0
2011-05-19,456584,457501,443748,448333,70689,14202210.0,29043374.0
2011-05-20,448332,462085,447874,461168,42144,14608817.0,29043374.0
2011-05-23,452000,457959,438705,446499,59955,14144123.0,29043374.0
2011-05-24,449249,450166,436872,444665,51358,14086036.0,29043374.0
2011-05-25,442373,445582,428620,428621,79352,13577777.0,29043374.0
2011-05-26,434121,436413,428162,433205,97457,13722994.0,29043374.0
2011-05-27,430912,456584,429537,451542,110087,14303862.0,29043374.0
2011-05-30,449707,459334,446040,455667,36186,14434557.0,29043374.0
2011-05-31,455667,463002,446957,458418,93966,14521687.0,29043374.0
2011-06-01,454750,456584,442831,445124,59771,14100558.0,29043374.0
2011-06-02,439622,448791,433204,442832,43703,14027950.0,29043374.0
2011-06-03,448332,457501,440997,453375,77798,14361948.0,29043374.0
2011-06-07,452458,468503,450166,464836,98055,14724991.0,29043374.0
2011-06-08,470336,484089,464835,479505,126491,15189685.0,29043374.0
2011-06-09,484089,491423,473087,480422,127714,15218728.0,29043374.0
2011-06-10,485922,490507,469419,473087,57067,14986381.0,29043374.0
2011-06-13,465752,489590,463002,487757,57080,15451075.0,29043374.0
2011-06-14,487756,495091,485006,485923,59168,15392988.0,29043374.0
2011-06-15,493257,493257,468503,481339,50086,15247771.0,29043374.0
2011-06-16,449707,450166,438247,446499,405988,14144123.0,29043374.0
2011-06-17,452458,454292,437789,448333,230311,14202210.0,29043374.0
2011-06-20,451083,451541,441456,446499,125378,14144123.0,29043374.0
2011-06-21,448791,451083,433204,443748,127882,14056993.0,29043374.0
2011-06-22,446498,458417,443748,457501,100297,14492644.0,29043374.0
2011-06-23,459334,464835,451083,457043,61648,14478122.0,29043374.0
2011-06-24,454750,466669,454750,466669,66924,14783077.0,29043374.0
2011-06-27,464835,464835,457501,462085,41778,14637860.0,29043374.0
2011-06-28,468503,473087,463002,463002,57352,14666904.0,29043374.0
2011-06-29,465752,473087,463918,464836,62185,14724991.0,29043374.0
2011-06-30,467586,467586,460251,466669,53144,14783077.0,29043374.0
2011-07-01,468503,469419,450624,457043,107892,14478122.0,29043374.0
2011-07-04,457042,462085,438247,440998,190563,13969863.0,29043374.0
2011-07-05,443290,448791,443290,448791,80361,14216732.0,29043374.0
2011-07-06,450624,450624,442831,446957,61338,14158645.0,29043374.0
2011-07-07,445582,457501,445123,456126,100504,14449079.0,29043374.0
2011-07-08,458417,463002,451541,460252,97098,14579774.0,29043374.0
2011-07-11,459334,460251,449707,449708,60405,14245775.0,29043374.0
2011-07-12,446499,453833,446499,446957,76395,14158645.0,29043374.0
2011-07-13,447874,455667,442831,453375,53069,14361948.0,29043374.0
2011-07-14,453375,453375,441914,449250,74445,14231253.0,29043374.0
2011-07-15,445123,448791,441456,445582,73037,14115080.0,29043374.0
2011-07-18,446040,446498,435496,443748,97894,14056993.0,29043374.0
2011-07-19,444665,459334,443748,455209,92117,14420035.0,29043374.0
2011-07-20,456584,459334,453833,456584,71682,14463600.0,29043374.0
2011-07-21,457042,457042,440539,447874,87312,14187688.0,29043374.0
2011-07-22,445582,449249,437330,441915,134956,13998906.0,29043374.0
2011-07-25,440081,440539,433204,433663,82668,13737516.0,29043374.0
2011-07-26,432746,442373,432746,441915,65119,13998906.0,29043374.0
2011-07-27,440081,442831,436872,440998,53250,13969863.0,29043374.0
2011-07-28,435496,440997,432746,432746,64684,13708473.0,29043374.0
2011-07-29,432746,433204,413492,417619,188984,13229257.0,29043374.0
2011-08-01,417618,431371,415784,424037,173129,13432560.0,29043374.0
2011-08-02,421286,444665,420827,440081,214973,13940820.0,29043374.0
2011-08-03,440081,446040,435496,446041,134226,14129601.0,29043374.0
2011-08-04,446040,452458,436872,444665,92643,14086036.0,29043374.0
2011-08-05,429537,444665,427245,434580,133834,13766559.0,29043374.0
2011-08-08,434580,435496,418077,429996,143525,13621342.0,29043374.0
2011-08-09,413492,418535,398823,408909,137501,12953345.0,29043374.0
2011-08-10,412117,419910,399281,409367,129617,12967866.0,29043374.0
2011-08-11,399740,421744,399740,419911,83448,13301865.0,29043374.0
2011-08-12,419910,432288,416243,426329,105051,13505169.0,29043374.0
2011-08-16,435496,440539,424494,428162,80026,13563256.0,29043374.0
2011-08-17,428162,439164,422661,435497,63730,13795603.0,29043374.0
2011-08-18,430912,444665,426328,444665,100470,14086036.0,29043374.0
2011-08-19,439622,441914,428162,430913,94871,13650386.0,29043374.0
2011-08-22,430912,430912,391488,407992,142702,12924301.0,29043374.0
2011-08-23,407991,411659,393780,401574,121998,12720998.0,29043374.0
2011-08-24,402490,404324,392864,401116,97355,12706476.0,29043374.0
2011-08-25,397906,406158,387821,387822,104946,12285347.0,29043374.0
2011-08-26,384154,386904,363525,375903,211261,11907783.0,29043374.0
2011-08-29,380486,386904,372235,383696,79338,12154652.0,29043374.0
2011-08-30,386904,397448,383695,394239,121949,12488651.0,29043374.0
2011-08-31,394239,400657,392405,400199,72515,12677433.0,29043374.0
2011-09-01,402490,412117,394239,394239,101600,12488651.0,29043374.0
2011-09-02,390572,408450,390572,404783,70076,12822650.0,29043374.0
2011-09-05,397906,406158,395156,396531,48933,12561259.0,29043374.0
2011-09-06,390572,394239,379111,383696,58826,12154652.0,29043374.0
2011-09-07,384154,390113,369943,375903,133334,11907783.0,29043374.0
2011-09-08,382320,392864,381403,387363,133403,12270826.0,29043374.0
2011-09-09,387363,395156,383237,385988,61329,12227260.0,29043374.0
2011-09-14,385987,387363,377277,379112,44097,12009435.0,29043374.0
2011-09-15,384612,386904,369026,371318,82814,11762566.0,29043374.0
2011-09-16,374985,380945,369943,373152,123895,11820653.0,29043374.0
2011-09-19,371318,371776,359399,360316,123611,11414046.0,29043374.0
2011-09-20,360316,363525,348855,357108,130030,11312394.0,29043374.0
2011-09-21,358024,364442,349314,363984,118627,11530219.0,29043374.0
2011-09-22,354357,358482,352064,352065,73200,11152656.0,29043374.0
2011-09-23,343813,346105,331436,336479,129801,10658918.0,29043374.0
2011-09-26,340146,347022,334186,341980,93623,10833179.0,29043374.0
2011-09-27,349314,359399,342896,359400,88806,11385003.0,29043374.0
2011-09-28,359399,359858,349314,353899,62182,11210742.0,29043374.0
2011-09-29,357565,370860,354815,369485,117593,11704480.0,29043374.0
2011-09-30,364900,369484,356649,368568,67853,11675436.0,29043374.0
2011-10-04,355273,357107,338770,351148,114478,11123612.0,29043374.0
2011-10-05,349772,351148,332811,337396,63501,10687962.0,29043374.0
2011-10-06,341979,349772,338770,344730,69501,10920309.0,29043374.0
2011-10-07,345647,354815,343813,352065,157886,11152656.0,29043374.0
2011-10-10,347480,354815,346563,348398,55885,11036482.0,29043374.0
2011-10-11,353440,362150,350689,361233,76965,11443089.0,29043374.0
2011-10-12,360774,360774,350231,353440,48421,11196221.0,29043374.0
2011-10-13,357565,364442,355273,363067,65741,11501176.0,29043374.0
2011-10-14,364900,367192,356649,363984,45785,11530219.0,29043374.0
2011-10-17,361691,363983,353440,358483,94721,11355959.0,29043374.0
2011-10-18,354357,355732,350689,350690,47688,11109091.0,29043374.0
2011-10-19,352523,358482,351148,356649,43244,11297872.0,29043374.0
2011-10-20,358482,367192,354815,362609,77984,11486654.0,29043374.0
2011-10-21,363983,363983,353440,358941,77325,11370481.0,29043374.0
2011-10-24,359858,364900,358941,361692,41880,11457611.0,29043374.0
2011-10-25,361691,371318,361691,370402,67479,11733523.0,29043374.0
2011-10-26,370401,384154,369484,383696,86980,12154652.0,29043374.0
2011-10-27,384612,398823,379111,385529,106191,12212739.0,29043374.0
2011-10-28,393322,395156,378653,388738,70023,12314391.0,29043374.0
2011-10-31,382320,383695,364442,368568,86302,11675436.0,29043374.0
2011-11-01,371318,374068,364900,367193,46199,11631871.0,29043374.0
2011-11-02,362608,367192,359858,359858,35906,11399524.0,29043374.0
2011-11-03,363066,371318,362608,368568,61622,11675436.0,29043374.0
2011-11-04,369943,373152,363525,370860,128753,11748045.0,29043374.0
2011-11-07,373610,373610,362608,365817,56292,11588306.0,29043374.0
2011-11-08,366275,369026,356190,360775,84186,11428568.0,29043374.0
2011-11-09,360774,364442,354357,354357,61738,11225264.0,29043374.0
2011-11-10,346563,358024,341979,341980,90056,10833179.0,29043374.0
2011-11-11,342438,346563,340146,343355,42652,10876744.0,29043374.0
2011-11-14,344271,347480,341979,343813,89807,10891265.0,29043374.0
2011-11-15,344730,347022,337395,337396,63184,10687962.0,29043374.0
2011-11-16,341521,342438,331894,331895,91938,10513701.0,29043374.0
2011-11-17,331436,331894,317683,321351,141238,10179703.0,29043374.0
2011-11-18,313557,314016,308056,312183,129008,9889269.0,29043374.0
2011-11-21,314016,321809,312640,316308,66403,10019964.0,29043374.0
2011-11-22,311724,315849,304847,310349,101743,9831182.0,29043374.0
2011-11-23,308515,315849,303014,311724,91985,9874747.0,29043374.0
2011-11-24,311724,325018,310348,323643,115858,10252311.0,29043374.0
2011-11-25,322726,329602,321350,324101,151507,10266833.0,29043374.0
2011-11-28,324559,329144,319975,320434,45575,10150659.0,29043374.0
2011-11-29,321350,325476,316766,321809,76090,10194224.0,29043374.0
2011-11-30,321809,328685,320434,323185,60579,10237789.0,29043374.0
2011-12-01,329144,330060,322267,328686,96996,10412050.0,29043374.0
2011-12-02,329144,330060,322726,324101,50920,10266833.0,29043374.0
2011-12-05,326393,326393,320434,322726,37953,10223268.0,29043374.0
2011-12-06,324559,324559,308973,311724,94336,9874747.0,29043374.0
2011-12-07,313557,314474,309432,313558,53548,9932834.0,29043374.0
2011-12-08,314016,318600,309890,314933,59606,9976399.0,29043374.0
2011-12-09,310348,315849,309890,311724,48408,9874747.0,29043374.0
2011-12-12,311724,313099,306223,311724,104478,9874747.0,29043374.0
2011-12-13,311724,318600,307139,315391,67414,9990921.0,29043374.0
2011-12-14,315849,316766,308973,311724,36351,9874747.0,29043374.0
2011-12-15,308056,310348,300263,302097,94751,9569792.0,29043374.0
2011-12-16,301638,303014,296596,298430,60652,9453618.0,29043374.0
2011-12-19,296137,297971,279176,291095,94418,9221271.0,29043374.0
2011-12-20,290178,290178,281926,287886,107314,9119619.0,29043374.0
2011-12-21,292470,306223,289261,305765,122779,9685965.0,29043374.0
2011-12-22,301638,308973,300263,307598,42812,9744052.0,29043374.0
2011-12-23,308973,313099,306681,311724,71555,9874747.0,29043374.0
2011-12-26,311724,311724,303014,305765,43496,9685965.0,29043374.0
2011-12-27,303472,309890,299805,309890,37493,9816660.0,29043374.0
2011-12-28,310348,310348,301180,308974,40547,9787617.0,29043374.0
2011-12-29,305764,312182,302555,311266,74964,9860225.0,29043374.0
2012-01-02,311265,311265,303472,307140,43370,9729530.0,29043374.0
2012-01-03,306681,312640,306223,308974,64381,9787617.0,29043374.0
2012-01-04,308973,311724,308056,308974,38081,9787617.0,29043374.0
2012-01-05,309890,309890,305306,306682,43380,9715009.0,29043374.0
2012-01-06,312182,312182,305764,308057,61831,9758574.0,29043374.0
2012-01-09,308056,308056,300263,305765,53249,9685965.0,29043374.0
2012-01-10,308056,308056,304847,306682,53319,9715009.0,29043374.0
2012-01-11,306223,307598,301180,306223,68697,9700487.0,29043374.0
2012-01-12,306681,319975,303014,319059,68785,10107094.0,29043374.0
2012-01-13,318142,322726,316766,322268,79928,10208746.0,29043374.0
2012-01-16,319058,324101,314016,320893,62218,10165181.0,29043374.0
2012-01-17,323643,341979,322267,339688,191949,10760570.0,29043374.0
2012-01-18,335561,341062,333269,340146,71173,10775092.0,29043374.0
2012-01-19,340604,342438,334645,340146,79654,10775092.0,29043374.0
2012-01-20,339229,341979,337395,339229,89191,10746048.0,29043374.0
2012-01-25,339229,347480,333728,344272,75556,10905787.0,29043374.0
2012-01-26,342438,357107,342438,352065,103626,11152656.0,29043374.0
2012-01-27,351606,356649,348856,354357,60976,11225264.0,29043374.0
2012-01-30,356649,356649,343813,347939,97736,11021960.0,29043374.0
2012-01-31,344730,352981,342438,351607,73191,11138134.0,29043374.0
2012-02-01,346105,349772,339229,340146,105597,10775092.0,29043374.0
2012-02-02,340604,345188,339229,340604,58753,10789613.0,29043374.0
2012-02-03,341979,341979,327310,328686,141021,10412050.0,29043374.0
2012-02-06,330060,339229,330060,336479,101681,10658918.0,29043374.0
2012-02-07,338770,351148,337853,344730,131443,10920309.0,29043374.0
2012-02-08,344730,349314,338312,346564,110262,10978395.0,29043374.0
2012-02-09,347939,347939,331894,337396,106993,10687962.0,29043374.0
2012-02-10,332811,333728,328685,330978,77769,10484658.0,29043374.0
2012-02-13,330060,336478,330060,333270,24971,10557266.0,29043374.0
2012-02-14,331436,332352,327310,327769,49292,10383006.0,29043374.0
2012-02-15,327768,334645,327768,331895,37944,10513701.0,29043374.0
2012-02-16,328685,333728,326851,333728,31605,10571788.0,29043374.0
2012-02-17,331894,333728,326393,330519,74351,10470136.0,29043374.0
2012-02-20,328685,336478,328685,333728,42075,10571788.0,29043374.0
2012-02-21,332352,345647,331894,339229,85036,10746048.0,29043374.0
2012-02-22,341521,348397,336020,345647,119901,10949352.0,29043374.0
2012-02-23,342896,347022,336478,341063,76719,10804135.0,29043374.0
2012-02-24,342438,344730,332811,340146,77420,10775092.0,29043374.0
2012-02-27,341979,345188,336937,343813,61390,10891265.0,29043374.0
2012-02-28,341521,347939,337853,344272,66850,10905787.0,29043374.0
2012-02-29,344271,350689,342896,345647,92667,10949352.0,29043374.0
2012-03-02,341521,345647,339687,340146,74395,10775092.0,29043374.0
2012-03-05,346563,352523,341521,348856,66944,11051004.0,29043374.0
2012-03-06,348855,349772,340604,341063,62675,10804135.0,29043374.0
2012-03-07,336937,340146,330519,330978,54047,10484658.0,29043374.0
2012-03-08,333728,339229,330060,330978,78709,10484658.0,29043374.0
2012-03-09,332352,335103,329144,331436,45989,10499180.0,29043374.0
2012-03-12,331436,332352,325935,329602,44932,10441093.0,29043374.0
2012-03-13,330060,335561,328685,331436,36656,10499180.0,29043374.0
2012-03-14,328685,340604,328685,337854,68103,10702483.0,29043374.0
2012-03-15,339229,343355,336478,336937,71134,10673440.0,29043374.0
2012-03-16,340604,341062,332811,335562,50835,10629875.0,29043374.0
2012-03-19,337395,337853,329144,331436,57736,10499180.0,29043374.0
2012-03-20,330060,331894,326393,329144,39066,10426571.0,29043374.0
2012-03-21,326393,331436,325935,327310,34631,10368485.0,29043374.0
2012-03-22,327768,329602,325476,328227,30853,10397528.0,29043374.0
2012-03-23,327768,328227,317225,319059,99314,10107094.0,29043374.0
2012-03-26,321350,323184,314016,320893,56523,10165181.0,29043374.0
2012-03-27,324101,324559,318600,321809,44065,10194224.0,29043374.0
2012-03-28,317225,318600,311265,315391,82418,9990921.0,29043374.0
2012-03-29,315849,323184,311724,322726,53578,10223268.0,29043374.0
2012-03-30,322726,328685,318142,325477,78731,10310398.0,29043374.0
2012-04-02,326393,334645,323184,334645,127287,10600832.0,29043374.0
2012-04-03,337853,337853,333269,334645,81671,10600832.0,29043374.0
2012-04-04,331894,339229,331436,338312,114371,10717005.0,29043374.0
2012-04-05,338312,347480,335561,344730,85217,10920309.0,29043374.0
2012-04-06,343813,357565,343813,355732,89172,11268829.0,29043374.0
2012-04-09,355732,357107,351606,354815,54179,11239786.0,29043374.0
2012-04-10,353898,354815,339687,352982,70240,11181699.0,29043374.0
2012-04-12,348397,350689,342896,347481,47670,11007439.0,29043374.0
2012-04-13,350231,352064,340146,342438,54064,10847700.0,29043374.0
2012-04-16,340146,341062,336937,337396,39258,10687962.0,29043374.0
2012-04-17,340604,346105,339687,342438,37855,10847700.0,29043374.0
2012-04-18,344271,346563,334645,337396,43059,10687962.0,29043374.0
