SKC(011790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-08-26,11300,11700,11250,11450,654417,372756.0,32555123.0
2005-08-29,11300,11450,10900,10900,321170,354851.0,32555123.0
2005-08-30,11150,11300,10750,11100,382050,361362.0,32555123.0
2005-08-31,11000,11450,11000,11400,585323,371128.0,32555123.0
2005-09-01,11350,11700,11300,11500,426926,374384.0,32555123.0
2005-09-02,11650,11700,11200,11550,442219,376012.0,32555123.0
2005-09-05,11450,11550,11200,11350,222180,369501.0,32555123.0
2005-09-06,11400,11500,10850,10900,543030,354851.0,32555123.0
2005-09-07,11000,11150,10850,11100,540460,361362.0,32555123.0
2005-09-08,11200,11450,10950,11150,569083,362990.0,32555123.0
2005-09-09,11150,11200,10900,11000,271016,358106.0,32555123.0
2005-09-12,11100,11150,10550,10650,638641,346712.0,32555123.0
2005-09-13,10650,10750,10400,10500,389449,341829.0,32555123.0
2005-09-14,10400,10750,10350,10750,381380,349968.0,32555123.0
2005-09-15,10750,11050,10650,10900,398006,354851.0,32555123.0
2005-09-16,11000,11050,10750,10950,320140,356479.0,32555123.0
2005-09-20,11100,11100,10800,10950,403860,356479.0,32555123.0
2005-09-21,10950,11050,10650,10950,456330,356479.0,32555123.0
2005-09-22,10850,11150,10800,11000,399741,358106.0,32555123.0
2005-09-23,11100,11100,10650,10750,346790,349968.0,32555123.0
2005-09-26,10750,10950,10650,10950,331322,356479.0,32555123.0
2005-09-27,11050,11700,11050,11700,908721,380895.0,32555123.0
2005-09-28,11750,12000,11550,11850,594949,385778.0,32555123.0
2005-09-29,11800,12050,11550,12050,407410,392289.0,32555123.0
2005-09-30,12200,12850,12050,12400,1196461,403684.0,32555123.0
2005-10-04,12400,12400,11250,11450,2239436,372756.0,32555123.0
2005-10-05,11450,11550,11200,11400,549724,371128.0,32555123.0
2005-10-06,11250,11300,10850,10850,631365,353223.0,32555123.0
2005-10-07,10750,11350,10750,11200,634720,364617.0,32555123.0
2005-10-10,11350,11450,11150,11350,473927,369501.0,32555123.0
2005-10-11,11350,11450,11200,11450,494587,372756.0,32555123.0
2005-10-12,11450,11450,10800,10950,862340,356479.0,32555123.0
2005-10-13,10850,10950,10450,10800,906821,351595.0,32555123.0
2005-10-14,11050,11250,10750,10850,1099012,353223.0,32555123.0
2005-10-17,11000,11100,10550,10550,698237,343457.0,32555123.0
2005-10-18,10550,10700,10350,10600,728163,345084.0,32555123.0
2005-10-19,10550,10600,9850,10100,653964,328807.0,32555123.0
2005-10-20,10200,10450,10150,10200,396245,332062.0,32555123.0
2005-10-21,9880,10400,9880,10350,349850,336946.0,32555123.0
2005-10-24,10350,10600,10350,10600,255657,345084.0,32555123.0
2005-10-25,10800,10800,10500,10600,316640,345084.0,32555123.0
2005-10-26,10550,10600,10350,10550,232012,343457.0,32555123.0
2005-10-27,10550,10850,10500,10700,364751,348340.0,32555123.0
2005-10-28,10500,10600,10250,10400,246610,338573.0,32555123.0
2005-10-31,10600,10600,10350,10500,202318,341829.0,32555123.0
2005-11-01,10450,10700,10450,10600,320503,345084.0,32555123.0
2005-11-02,10500,11250,10500,11200,675075,364617.0,32555123.0
2005-11-03,11400,11450,11050,11200,439832,364617.0,32555123.0
2005-11-04,11200,11300,10750,10950,400622,356479.0,32555123.0
2005-11-07,11100,11550,10950,11550,537461,376012.0,32555123.0
2005-11-08,11600,11700,11400,11700,451389,380895.0,32555123.0
2005-11-09,11650,11800,11500,11600,290630,377639.0,32555123.0
2005-11-10,11650,11950,11450,11850,511590,385778.0,32555123.0
2005-11-11,11900,12150,11800,12100,567370,393917.0,32555123.0
2005-11-14,12200,12300,12000,12100,382160,393917.0,32555123.0
2005-11-15,12100,12100,11500,11850,403932,385778.0,32555123.0
2005-11-16,11750,12700,11700,12650,1053323,411822.0,32555123.0
2005-11-17,12650,13400,12450,13050,986070,424844.0,32555123.0
2005-11-18,13150,13400,12750,13150,513350,428100.0,32555123.0
2005-11-21,13100,13250,12750,13100,389063,426472.0,32555123.0
2005-11-22,13200,13650,12850,13400,717763,436239.0,32555123.0
2005-11-23,13600,14150,13450,14100,733120,459027.0,32555123.0
2005-11-24,14300,14400,13850,14050,418841,457399.0,32555123.0
2005-11-25,14100,14300,13500,13800,400530,449261.0,32555123.0
2005-11-28,13950,14000,13150,13250,413407,431355.0,32555123.0
2005-11-29,13050,13500,13000,13300,416740,432983.0,32555123.0
2005-11-30,13150,13750,13150,13500,413310,440210.0,32608147.0
2005-12-01,13350,14450,13350,14350,768719,467927.0,32608147.0
2005-12-02,14350,14600,13800,13950,504854,454884.0,32608147.0
2005-12-05,13950,13950,12950,13100,907044,427167.0,32608147.0
2005-12-06,12900,13150,12550,12700,1213993,414123.0,32608147.0
2005-12-07,12700,12750,11950,12000,1042095,391298.0,32608147.0
2005-12-08,12000,12300,11950,12250,531974,399450.0,32608147.0
2005-12-09,12100,12700,12050,12300,675293,402906.0,32756615.0
2005-12-12,12300,12700,12300,12600,304709,412733.0,32756615.0
2005-12-13,12600,13100,12450,13050,512648,427474.0,32756615.0
2005-12-14,13000,13000,12600,12650,336790,414371.0,32756615.0
2005-12-15,12700,12800,12300,12350,336320,404544.0,32756615.0
2005-12-16,12100,12300,12000,12300,294750,402906.0,32756615.0
2005-12-19,12250,12800,12150,12550,257255,411096.0,32756615.0
2005-12-20,12350,12550,12200,12200,265851,399631.0,32756615.0
2005-12-21,12200,12650,12200,12550,294752,411096.0,32756615.0
2005-12-22,12650,12650,12050,12100,347590,396355.0,32756615.0
2005-12-23,12100,12150,11650,11750,338260,384890.0,32756615.0
2005-12-26,11750,11950,11600,11850,285992,389800.0,32894478.0
2005-12-27,11950,12200,11900,11900,382626,391444.0,32894478.0
2005-12-28,11800,12100,11700,12100,196663,398023.0,32894478.0
2005-12-29,12100,12200,11950,11950,261343,393089.0,32894478.0
2006-01-02,12000,12250,11750,12250,332689,402957.0,32894478.0
2006-01-03,12250,12950,12200,12950,892930,425983.0,32894478.0
2006-01-04,12900,13000,12600,12600,391630,414470.0,32894478.0
2006-01-05,12600,12950,12350,12650,540802,416115.0,32894478.0
2006-01-06,12750,13800,12750,13750,1475530,452737.0,32926292.0
2006-01-09,14000,14300,13550,14200,1529960,467553.0,32926292.0
2006-01-10,14200,14900,13950,14400,1475818,474139.0,32926292.0
2006-01-11,14500,14650,13900,14500,691181,477431.0,32926292.0
2006-01-12,14600,16000,14500,15700,1906381,516943.0,32926292.0
2006-01-13,15850,16900,15400,16700,1496717,549869.0,32926292.0
2006-01-16,16650,17750,16200,17200,1216709,566332.0,32926292.0
2006-01-17,16950,17250,15950,16250,886795,535052.0,32926292.0
2006-01-18,16100,16350,14600,15500,1124400,510358.0,32926292.0
2006-01-19,15550,15800,14950,15400,839260,507065.0,32926292.0
2006-01-20,15200,15650,13850,13950,800505,459322.0,32926292.0
2006-01-23,13500,14500,12800,13600,979381,447798.0,32926292.0
2006-01-24,13800,14000,13100,14000,978220,460968.0,32926292.0
2006-01-25,14050,15150,14000,14200,1108142,467553.0,32926292.0
2006-01-26,14200,14600,13950,14600,307068,480724.0,32926292.0
2006-01-27,14900,15300,14600,15300,551484,506206.0,33085366.0
2006-01-31,15450,15450,14800,14900,656367,492972.0,33085366.0
2006-02-01,14700,14750,13800,14100,617217,466504.0,33085366.0
2006-02-02,14400,15000,14100,14700,934400,486355.0,33085366.0
2006-02-03,14300,14650,13850,13950,489913,461541.0,33085366.0
2006-02-06,13800,14400,13550,14300,320608,473121.0,33085366.0
2006-02-07,14050,14550,13900,14400,322830,476429.0,33085366.0
2006-02-08,14300,14850,14300,14450,473011,478850.0,33138390.0
2006-02-09,14800,15250,14600,15250,615954,505360.0,33138390.0
2006-02-10,15400,15550,14900,15400,375000,510331.0,33138390.0
2006-02-13,15650,15650,14800,14800,248443,490448.0,33138390.0
2006-02-14,14700,15100,14400,15100,233270,500390.0,33138390.0
2006-02-15,15250,15300,14350,14350,310955,475536.0,33138390.0
2006-02-16,14250,14650,14250,14550,201558,482164.0,33138390.0
2006-02-17,14650,15150,14650,15000,366182,497076.0,33138390.0
2006-02-20,15200,15800,15100,15500,555497,515289.0,33244439.0
2006-02-21,15500,16050,15400,15500,395870,515289.0,33244439.0
2006-02-22,15500,16250,15400,16000,746677,531911.0,33244439.0
2006-02-23,16150,16900,15900,16900,605727,561831.0,33244439.0
2006-02-24,16750,17450,16750,16900,575927,561831.0,33244439.0
2006-02-27,16800,17650,16750,17100,400404,568480.0,33244439.0
2006-02-28,17150,17200,16500,16750,378430,556844.0,33244439.0
2006-03-02,16650,16850,16250,16800,417538,558507.0,33244439.0
2006-03-03,16650,16800,15750,16000,358990,531911.0,33244439.0
2006-03-06,16100,16550,15800,16450,354239,546871.0,33244439.0
2006-03-07,16300,16600,15800,16000,383501,531911.0,33244439.0
2006-03-08,15750,16250,15750,16200,339621,539419.0,33297463.0
2006-03-09,16300,17100,16300,16950,458417,564392.0,33297463.0
2006-03-10,17050,17450,16750,17250,556920,574381.0,33297463.0
2006-03-13,17500,17650,17150,17250,306313,574381.0,33297463.0
2006-03-14,17400,17850,17100,17650,416344,587700.0,33297463.0
2006-03-15,17800,18250,17600,17700,511702,589365.0,33297463.0
2006-03-16,17850,18300,17850,18000,331119,599354.0,33297463.0
2006-03-17,17800,18200,17800,18100,274990,602684.0,33297463.0
2006-03-20,18000,18200,17700,17800,237370,592695.0,33297463.0
2006-03-21,17900,18250,17500,17550,267656,584370.0,33297463.0
2006-03-22,17350,18250,17350,18100,525550,602684.0,33297463.0
2006-03-23,18300,19200,18100,18400,917834,612673.0,33297463.0
2006-03-24,18400,18700,18100,18700,440385,622663.0,33297463.0
2006-03-27,18700,18850,18500,18600,189120,619333.0,33297463.0
2006-03-28,18400,18600,18100,18150,207430,604349.0,33297463.0
2006-03-29,17800,18550,17750,18550,193268,617668.0,33297463.0
2006-03-30,18800,19600,18700,19250,522488,640976.0,33297463.0
2006-03-31,19450,19450,19100,19250,227367,640976.0,33297463.0
2006-04-03,19200,19550,19200,19550,218630,650965.0,33297463.0
2006-04-04,19550,19550,18750,19000,375292,632652.0,33297463.0
2006-04-05,18900,19350,18750,19100,251544,635982.0,33297463.0
2006-04-06,19100,20200,19100,20200,691580,672609.0,33297463.0
2006-04-07,20200,21050,20050,21000,678106,699247.0,33297463.0
2006-04-10,20600,21400,20600,21200,227518,705906.0,33297463.0
2006-04-11,21400,21650,20750,21400,184402,712566.0,33297463.0
2006-04-12,21000,21400,20700,21000,305043,699247.0,33297463.0
2006-04-13,21000,21800,20900,21750,351769,724220.0,33297463.0
2006-04-14,21750,22600,21400,22400,629528,745863.0,33297463.0
2006-04-17,22200,22400,21500,21500,477370,715895.0,33297463.0
2006-04-18,21250,22200,20900,22050,456129,734209.0,33297463.0
2006-04-19,22200,22350,21200,21950,507380,730879.0,33297463.0
2006-04-20,21650,21850,21150,21500,373192,715895.0,33297463.0
2006-04-21,21350,21600,20900,21150,282663,704241.0,33297463.0
2006-04-24,20850,22050,20600,21900,442190,729214.0,33297463.0
2006-04-25,22000,22300,21600,21750,389244,724220.0,33297463.0
2006-04-26,22000,23100,21700,22750,456609,757517.0,33297463.0
2006-04-27,23000,23300,22600,22900,441304,762512.0,33297463.0
2006-04-28,23200,23200,21450,22000,522575,732544.0,33297463.0
2006-05-02,21750,21950,20950,21600,562357,719225.0,33297463.0
2006-05-03,21850,22650,21650,22100,486332,735874.0,33297463.0
2006-05-04,21850,22100,20950,21150,418388,704241.0,33297463.0
2006-05-08,21300,21300,19800,20000,743010,665949.0,33297463.0
2006-05-09,20100,20750,20000,20100,534558,669279.0,33297463.0
2006-05-10,20100,20950,19550,20500,474272,694560.0,33880983.0
2006-05-11,20350,21100,19900,21100,831040,714889.0,33880983.0
2006-05-12,20800,22000,20800,21700,661830,735850.0,33910159.0
2006-05-15,21600,21800,21200,21400,258214,725677.0,33910159.0
2006-05-16,21350,21350,19700,20050,412362,679899.0,33910159.0
2006-05-17,20000,20700,20000,20400,194865,691767.0,33910159.0
2006-05-18,19500,19750,18900,19350,418847,656162.0,33910159.0
2006-05-19,19000,19800,18800,19600,227146,664639.0,33910159.0
2006-05-22,19650,19800,18800,18800,187500,637511.0,33910159.0
2006-05-23,18800,19050,18200,19000,189210,644293.0,33910159.0
2006-05-24,18850,19700,18500,19700,300194,678089.0,34420739.0
2006-05-25,19800,19850,18650,19100,141880,657436.0,34420739.0
2006-05-26,19550,19700,19150,19700,225456,678089.0,34420739.0
2006-05-29,20000,20300,19700,20200,165175,695299.0,34420739.0
2006-05-30,20300,20800,19700,20800,262550,715951.0,34420739.0
2006-06-01,20650,20900,20250,20650,229317,710788.0,34420739.0
2006-06-02,20900,20950,19750,20100,179451,691857.0,34420739.0
2006-06-05,20400,20400,18750,19000,237880,653994.0,34420739.0
2006-06-07,18350,18550,18000,18100,298616,623015.0,34420739.0
2006-06-08,17900,18200,17300,17650,364217,607526.0,34420739.0
2006-06-09,18000,18600,17750,18600,275276,640226.0,34420739.0
2006-06-12,18400,19200,18100,19000,172601,653994.0,34420739.0
2006-06-13,18500,18700,18100,18500,222476,636784.0,34420739.0
2006-06-14,18700,19300,18450,19000,145393,653994.0,34420739.0
2006-06-15,19250,19500,18600,18950,117780,652273.0,34420739.0
2006-06-16,19500,19800,19400,19450,141280,669483.0,34420739.0
2006-06-19,19300,19500,19000,19250,117495,662599.0,34420739.0
2006-06-20,18950,19350,18700,19100,113190,657436.0,34420739.0
2006-06-21,18950,19850,18950,19850,193201,683252.0,34420739.0
2006-06-22,20400,20400,19750,20050,262260,690721.0,34449915.0
2006-06-23,19700,20200,19200,20200,129700,695888.0,34449915.0
2006-06-26,20200,20200,19750,20000,103634,688998.0,34449915.0
2006-06-27,20050,20400,19900,20200,201592,695888.0,34449915.0
2006-06-28,19850,20200,19600,20150,138717,694166.0,34449915.0
2006-06-29,20350,20350,19950,20350,283730,701056.0,34449915.0
2006-06-30,20550,20900,20500,20800,283268,716558.0,34449915.0
2006-07-03,20750,21650,20550,21500,361910,740673.0,34449915.0
2006-07-04,21700,21700,20950,20950,213794,721726.0,34449915.0
2006-07-05,20200,20800,20200,20550,133595,707946.0,34449915.0
2006-07-06,20250,20550,19900,20200,141460,695888.0,34449915.0
2006-07-07,20250,20500,20000,20000,169663,688998.0,34449915.0
2006-07-10,20000,20850,20000,20800,306678,716558.0,34449915.0
2006-07-11,20800,20950,20400,20900,187150,720003.0,34449915.0
2006-07-12,21150,21200,20700,21100,160835,726893.0,34449915.0
2006-07-13,20800,21550,20800,21350,385045,735506.0,34449915.0
2006-07-14,21000,21150,20400,20750,170759,714836.0,34449915.0
2006-07-18,20700,20700,19100,19100,186183,657993.0,34449915.0
2006-07-19,19200,20200,19200,19850,177776,683831.0,34449915.0
2006-07-20,20250,20600,20200,20550,135327,707946.0,34449915.0
2006-07-21,20550,20550,20200,20350,76497,701056.0,34449915.0
2006-07-24,20450,20500,19900,20500,105808,706223.0,34449915.0
2006-07-25,20700,21050,20400,20850,196878,718281.0,34449915.0
2006-07-26,20800,21150,20550,20750,129474,714836.0,34449915.0
2006-07-27,20800,21300,20500,20500,214293,706223.0,34449915.0
2006-07-28,20500,21300,20450,21200,186020,730338.0,34449915.0
2006-07-31,21500,21600,20750,20800,143926,716558.0,34449915.0
2006-08-01,20800,20900,20150,20550,177135,709744.0,34537443.0
2006-08-02,20250,20800,20150,20600,145174,711471.0,34537443.0
2006-08-03,20700,20850,20300,20500,144010,708018.0,34537443.0
2006-08-04,20400,20900,20400,20800,229769,718379.0,34537443.0
2006-08-07,20850,21300,20500,20600,264520,711471.0,34537443.0
2006-08-08,20500,20950,20500,20750,193863,716652.0,34537443.0
2006-08-09,20800,20800,20300,20450,199617,706291.0,34537443.0
2006-08-10,20350,20950,20350,20850,274540,720106.0,34537443.0
2006-08-11,20950,21200,20700,20700,143389,714925.0,34537443.0
2006-08-14,20750,20800,20150,20250,166343,699383.0,34537443.0
2006-08-16,20550,21100,20500,21100,215750,728740.0,34537443.0
2006-08-17,21200,21650,20950,21500,304825,742555.0,34537443.0
2006-08-18,21650,21900,21250,21600,273452,746009.0,34537443.0
2006-08-21,21500,22000,21350,21550,228938,744282.0,34537443.0
2006-08-22,21550,21850,21250,21500,194402,742555.0,34537443.0
2006-08-23,21700,21700,20750,20900,198453,721833.0,34537443.0
2006-08-24,20700,21100,20600,20650,198867,713198.0,34537443.0
2006-08-25,20700,20900,20350,20600,237442,711471.0,34537443.0
2006-08-28,20600,20650,20150,20350,210210,702837.0,34537443.0
2006-08-29,20500,20850,20400,20700,199642,714925.0,34537443.0
2006-08-30,20800,20850,20300,20450,164042,706291.0,34537443.0
2006-08-31,20550,20700,20300,20650,350612,713198.0,34537443.0
2006-09-01,20700,20700,20200,20250,247132,699383.0,34537443.0
2006-09-04,20450,20550,19950,19950,334202,689022.0,34537443.0
2006-09-05,20000,20000,19100,19550,841377,675207.0,34537443.0
2006-09-06,19600,19650,19150,19150,378526,661392.0,34537443.0
2006-09-07,18900,19350,18850,19350,383575,668300.0,34537443.0
2006-09-08,19200,19850,19200,19750,347632,682114.0,34537443.0
2006-09-11,19700,19950,19350,19450,112477,673739.0,34639559.0
2006-09-12,19550,19650,18950,19100,222366,661616.0,34639559.0
2006-09-13,19350,19400,18800,18900,270310,654688.0,34639559.0
2006-09-14,19050,19750,18650,19750,403180,684131.0,34639559.0
2006-09-15,19600,19850,19250,19800,165140,685863.0,34639559.0
2006-09-18,19800,20000,19550,19700,226057,682399.0,34639559.0
2006-09-19,19750,20150,19750,20050,182275,694523.0,34639559.0
2006-09-20,20000,20650,19850,20150,338182,697987.0,34639559.0
2006-09-21,20450,20650,20050,20650,203365,715307.0,34639559.0
2006-09-22,20500,20500,19700,19800,194299,685863.0,34639559.0
2006-09-25,19800,20300,19700,20300,197460,703183.0,34639559.0
2006-09-26,20350,20350,19650,19900,145749,689327.0,34639559.0
2006-09-27,19950,20100,19450,19900,185128,690198.0,34683323.0
2006-09-28,20000,20400,19900,20300,168106,704071.0,34683323.0
2006-09-29,20450,21050,20400,20700,466460,717945.0,34683323.0
2006-10-02,20850,21100,20300,20350,252918,705806.0,34683323.0
2006-10-04,20350,20750,20100,20500,176288,711008.0,34683323.0
2006-10-09,20800,21350,19500,20250,558586,702337.0,34683323.0
2006-10-10,20100,20450,19950,20300,224597,704071.0,34683323.0
2006-10-11,20100,20500,19900,20500,236364,711008.0,34683323.0
2006-10-12,20400,21600,20400,21450,601683,743957.0,34683323.0
2006-10-13,21750,22100,21450,21950,446355,761299.0,34683323.0
2006-10-16,22050,22250,21700,22050,200330,764767.0,34683323.0
2006-10-17,22000,22000,21450,21500,259604,745691.0,34683323.0
2006-10-18,21600,22500,21500,22250,416591,771704.0,34683323.0
2006-10-19,22300,23200,22300,22700,482390,787311.0,34683323.0
2006-10-20,22900,23000,22350,22800,188907,790780.0,34683323.0
2006-10-23,23000,23400,22400,22500,217182,780375.0,34683323.0
2006-10-24,22700,22950,22050,22950,379900,795982.0,34683323.0
2006-10-25,22750,22850,22300,22700,184788,787311.0,34683323.0
2006-10-26,22750,22900,22350,22700,215661,787311.0,34683323.0
2006-10-27,22900,22950,22450,22700,176330,787311.0,34683323.0
2006-10-30,22550,22700,21850,22300,183470,775065.0,34756263.0
2006-10-31,22300,22900,22150,22800,170021,792443.0,34756263.0
2006-11-01,23000,23150,22850,22850,189308,794181.0,34756263.0
2006-11-02,22650,22850,22050,22150,426601,769851.0,34756263.0
2006-11-03,22350,23050,22200,23000,347283,799394.0,34756263.0
2006-11-06,22850,23550,22600,23500,268094,816772.0,34756263.0
2006-11-07,23600,23800,23200,23600,314990,820248.0,34756263.0
2006-11-08,23500,23900,23200,23550,262810,818510.0,34756263.0
2006-11-09,23650,23800,23350,23600,171089,820248.0,34756263.0
2006-11-10,23400,23500,23000,23150,162666,804607.0,34756263.0
2006-11-13,23300,23350,22700,22900,110375,795918.0,34756263.0
2006-11-14,22850,23250,22600,22900,179014,795918.0,34756263.0
2006-11-15,23200,23550,22700,22900,282221,795918.0,34756263.0
2006-11-16,22900,22950,22300,22650,240466,787229.0,34756263.0
2006-11-17,22750,23200,22650,23050,187760,801132.0,34756263.0
2006-11-20,23200,23200,22500,22500,165265,782016.0,34756263.0
2006-11-21,22700,22900,22200,22900,112780,795918.0,34756263.0
2006-11-22,22950,23350,22850,23050,201995,801132.0,34756263.0
2006-11-23,23150,24050,22900,23900,268645,830675.0,34756263.0
2006-11-24,24100,24500,24000,24100,289477,837626.0,34756263.0
2006-11-27,24300,24300,23800,24300,120461,844577.0,34756263.0
2006-11-28,23900,23900,23650,23700,138495,823723.0,34756263.0
2006-11-29,23650,24250,23650,24150,112110,841125.0,34829203.0
2006-11-30,24300,24600,24150,24600,124497,856798.0,34829203.0
2006-12-01,24350,24700,24100,24100,73266,839384.0,34829203.0
2006-12-04,23700,24050,23100,23100,255979,804555.0,34829203.0
2006-12-05,23400,23450,22900,23000,163882,801072.0,34829203.0
2006-12-06,23150,23150,22250,22900,190877,797589.0,34829203.0
2006-12-07,22600,22950,22550,22800,146339,794106.0,34829203.0
2006-12-08,22800,22800,22250,22350,113211,778433.0,34829203.0
2006-12-11,22300,22500,22200,22200,91850,773208.0,34829203.0
2006-12-12,22200,22400,21900,21950,88827,764501.0,34829203.0
