농심홀딩스(072710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-10-25,112000,113000,111000,113000,2049,524070.0,4637790.0
2017-10-26,113000,114000,111500,114000,3795,528708.0,4637790.0
2017-10-27,114500,116000,113000,115000,5744,533346.0,4637790.0
2017-10-30,116000,116000,112500,114000,4701,528708.0,4637790.0
2017-10-31,114000,115000,113500,114500,2168,531027.0,4637790.0
2017-11-01,114000,115000,112000,113500,1830,526389.0,4637790.0
2017-11-02,114000,114000,111500,113500,774,526389.0,4637790.0
2017-11-03,113500,114500,111500,112000,2085,519432.0,4637790.0
2017-11-06,111500,113500,110000,111000,3678,514795.0,4637790.0
2017-11-07,111000,111500,110000,111000,1128,514795.0,4637790.0
2017-11-08,110500,112000,109500,111000,2610,514795.0,4637790.0
2017-11-09,111000,113000,110500,111000,3276,514795.0,4637790.0
2017-11-10,111000,112000,110000,111000,1439,514795.0,4637790.0
2017-11-13,111000,113000,110500,110500,3508,512476.0,4637790.0
2017-11-14,112000,112000,110500,112000,5097,519432.0,4637790.0
2017-11-15,112500,113000,111500,112000,3261,519432.0,4637790.0
2017-11-16,112000,113000,112000,112000,1284,519432.0,4637790.0
2017-11-17,112500,113000,111500,112500,1760,521751.0,4637790.0
2017-11-20,113500,118000,113000,117000,12075,542621.0,4637790.0
2017-11-21,121500,122500,119000,120000,17875,556535.0,4637790.0
2017-11-22,120000,120000,114500,116500,9350,540303.0,4637790.0
2017-11-23,117000,117500,115000,116500,5686,540303.0,4637790.0
2017-11-24,117500,119000,115500,117500,8452,544940.0,4637790.0
2017-11-27,117000,120000,115500,119000,4374,551897.0,4637790.0
2017-11-28,120000,120500,118500,120500,5161,558854.0,4637790.0
2017-11-29,121000,121000,119000,119500,3931,554216.0,4637790.0
2017-11-30,119500,124500,119500,124000,9999,575086.0,4637790.0
2017-12-01,124000,124000,120500,121500,4632,563491.0,4637790.0
2017-12-04,121500,122500,120500,121000,2233,561173.0,4637790.0
2017-12-05,121000,122500,119000,121500,2433,563491.0,4637790.0
2017-12-06,122500,122500,119500,120500,1039,558854.0,4637790.0
2017-12-07,120500,121500,118000,118000,2142,547259.0,4637790.0
2017-12-08,119000,119500,115000,115500,1720,535665.0,4637790.0
2017-12-11,115500,118500,115000,118500,1581,549578.0,4637790.0
2017-12-12,119000,120000,115500,118500,3849,549578.0,4637790.0
2017-12-13,119500,120000,117500,119500,1764,554216.0,4637790.0
2017-12-14,119500,121000,116000,116000,2425,537984.0,4637790.0
2017-12-15,117500,119500,116500,117500,2875,544940.0,4637790.0
2017-12-18,117000,121000,117000,119000,3917,551897.0,4637790.0
2017-12-19,119000,120500,116000,117500,3749,544940.0,4637790.0
2017-12-20,117000,118500,116500,116500,1682,540303.0,4637790.0
2017-12-21,117000,119000,115500,117000,3730,542621.0,4637790.0
2017-12-22,117000,117000,115000,115000,4557,533346.0,4637790.0
2017-12-26,115000,116500,114500,115000,2416,533346.0,4637790.0
2017-12-27,114500,115500,113000,115000,1690,533346.0,4637790.0
2017-12-28,114500,115000,114000,114500,1541,531027.0,4637790.0
2018-01-02,114500,116000,113000,115500,2517,535665.0,4637790.0
2018-01-03,115500,115500,112500,112500,4684,521751.0,4637790.0
2018-01-04,113000,113500,110500,112500,3982,521751.0,4637790.0
2018-01-05,113000,113000,110000,110500,3467,512476.0,4637790.0
2018-01-08,111000,111500,109500,110500,3742,512476.0,4637790.0
2018-01-09,113500,113500,109000,110500,3481,512476.0,4637790.0
2018-01-10,110500,111500,110000,111500,3055,517114.0,4637790.0
2018-01-11,110500,111500,109000,110000,4435,510157.0,4637790.0
2018-01-12,110000,110500,108500,109500,4136,507838.0,4637790.0
2018-01-15,109500,109500,108500,109000,2612,505519.0,4637790.0
2018-01-16,110000,111000,108500,111000,2940,514795.0,4637790.0
2018-01-17,111000,111000,108500,110500,2342,512476.0,4637790.0
2018-01-18,111000,111500,110000,111500,1583,517114.0,4637790.0
2018-01-19,111500,112000,110500,110500,1106,512476.0,4637790.0
2018-01-22,110500,111500,110000,111000,2003,514795.0,4637790.0
2018-01-23,111500,114000,109500,114000,5569,528708.0,4637790.0
2018-01-24,114500,116000,113000,116000,4231,537984.0,4637790.0
2018-01-25,116000,116000,113000,115000,1307,533346.0,4637790.0
2018-01-26,114500,114500,112500,113500,2730,526389.0,4637790.0
2018-01-29,113000,115500,112000,114000,3192,528708.0,4637790.0
2018-01-30,114000,116000,114000,116000,2388,537984.0,4637790.0
2018-01-31,116000,116000,113500,113500,2042,526389.0,4637790.0
2018-02-01,113500,117500,113500,117000,4772,542621.0,4637790.0
2018-02-02,117500,118000,114500,116000,4457,537984.0,4637790.0
2018-02-05,114500,116500,113000,114000,7940,528708.0,4637790.0
2018-02-06,113000,115000,111500,115000,3555,533346.0,4637790.0
2018-02-07,114000,115000,111000,112000,2140,519432.0,4637790.0
2018-02-08,112000,112500,111000,112000,1645,519432.0,4637790.0
2018-02-09,112000,112000,106500,108500,12905,503200.0,4637790.0
2018-02-12,108500,109000,107000,108500,1214,503200.0,4637790.0
2018-02-13,108500,109000,108000,109000,1310,505519.0,4637790.0
2018-02-14,109500,109500,104500,105500,7042,489287.0,4637790.0
2018-02-19,106000,108500,105000,108500,3153,503200.0,4637790.0
2018-02-20,108500,110000,107000,110000,3805,510157.0,4637790.0
2018-02-21,110000,110500,107500,110500,1822,512476.0,4637790.0
2018-02-22,110000,111500,109000,111500,1650,517114.0,4637790.0
2018-02-23,111000,113500,109500,113500,2185,526389.0,4637790.0
2018-02-26,113000,113000,107500,108000,8042,500881.0,4637790.0
2018-02-27,109000,109000,104000,107500,9943,498562.0,4637790.0
2018-02-28,107000,107500,105000,105500,3228,489287.0,4637790.0
2018-03-02,105500,105500,103500,104500,2024,484649.0,4637790.0
2018-03-05,105000,105000,101500,103000,4254,477692.0,4637790.0
2018-03-06,103000,105000,102500,105000,3147,486968.0,4637790.0
2018-03-07,105500,105500,103000,104500,1970,484649.0,4637790.0
2018-03-08,104000,104500,102500,102500,2467,475373.0,4637790.0
2018-03-09,103000,104000,99700,101000,43265,468417.0,4637790.0
2018-03-12,100500,102000,100000,101500,8555,470736.0,4637790.0
2018-03-13,101000,102500,101000,102000,2735,473055.0,4637790.0
2018-03-14,102000,102000,100500,101000,1862,468417.0,4637790.0
2018-03-15,101500,101500,100500,101000,3223,468417.0,4637790.0
2018-03-16,101000,102000,100500,101500,2002,470736.0,4637790.0
2018-03-19,101500,102000,100500,100500,4503,466098.0,4637790.0
2018-03-20,100500,101000,99900,100500,4836,466098.0,4637790.0
2018-03-21,100500,102000,100000,100500,3922,466098.0,4637790.0
2018-03-22,100500,101500,100000,100500,3464,466098.0,4637790.0
2018-03-23,100000,100500,98800,98800,6408,458214.0,4637790.0
2018-03-26,98600,98700,97500,98000,4599,454503.0,4637790.0
2018-03-27,98900,99300,98200,99200,1974,460069.0,4637790.0
2018-03-28,99200,99200,98300,98400,571,456359.0,4637790.0
2018-03-29,98400,99000,98300,99000,1204,459141.0,4637790.0
2018-03-30,99200,102000,99000,102000,7038,473055.0,4637790.0
2018-04-02,102000,104500,102000,104500,6689,484649.0,4637790.0
2018-04-03,103500,106500,103000,106500,6318,493925.0,4637790.0
2018-04-04,106500,107500,105000,106500,11152,493925.0,4637790.0
2018-04-05,106500,107000,106000,107000,1463,496244.0,4637790.0
2018-04-06,107000,107000,105000,107000,943,496244.0,4637790.0
2018-04-09,106000,107500,105000,107000,3395,496244.0,4637790.0
2018-04-10,107000,107000,106000,106500,702,493925.0,4637790.0
2018-04-11,106000,107500,103500,107500,4332,498562.0,4637790.0
2018-04-12,107500,109000,106500,109000,2612,505519.0,4637790.0
2018-04-13,108000,109000,107000,109000,1506,505519.0,4637790.0
2018-04-16,108000,109500,107000,107000,1810,496244.0,4637790.0
2018-04-17,107000,109000,107000,108500,805,503200.0,4637790.0
2018-04-18,108000,110500,107500,110000,1460,510157.0,4637790.0
2018-04-19,109000,110500,108500,109000,2802,505519.0,4637790.0
2018-04-20,108500,109000,107000,108500,949,503200.0,4637790.0
2018-04-23,108000,108500,106000,108000,1897,500881.0,4637790.0
2018-04-24,108500,108500,106000,107000,727,496244.0,4637790.0
2018-04-25,106500,106500,103500,105000,2372,486968.0,4637790.0
2018-04-26,104500,106500,104000,104500,4848,484649.0,4637790.0
2018-04-27,105000,106500,104500,105500,554,489287.0,4637790.0
2018-04-30,106500,106500,104000,106500,2518,493925.0,4637790.0
2018-05-02,106500,107000,105500,107000,1285,496244.0,4637790.0
2018-05-03,107000,107000,105500,107000,633,496244.0,4637790.0
2018-05-04,107000,108000,106000,108000,2433,500881.0,4637790.0
2018-05-08,108000,108500,105000,107000,1126,496244.0,4637790.0
2018-05-09,105500,108500,105000,108000,4204,500881.0,4637790.0
2018-05-10,108000,108000,105000,105500,2484,489287.0,4637790.0
2018-05-11,105500,106000,104500,105000,1599,486968.0,4637790.0
2018-05-14,105000,107500,105000,107500,1812,498562.0,4637790.0
2018-05-15,107000,108500,107000,107000,2015,496244.0,4637790.0
2018-05-16,106500,107000,105500,105500,850,489287.0,4637790.0
2018-05-17,105500,107000,105000,105500,864,489287.0,4637790.0
2018-05-18,105500,106000,105000,105500,3809,489287.0,4637790.0
2018-05-21,105000,106000,104000,104000,6276,482330.0,4637790.0
2018-05-23,104000,105500,104000,104000,1125,482330.0,4637790.0
2018-05-24,105000,105000,102500,103000,1608,477692.0,4637790.0
2018-05-25,102500,103500,101500,103000,1501,477692.0,4637790.0
2018-05-28,103500,104500,101500,102500,3726,475373.0,4637790.0
2018-05-29,103000,105000,101500,104500,2868,484649.0,4637790.0
2018-05-30,104500,104500,102500,104000,3999,482330.0,4637790.0
2018-05-31,104000,108000,103500,108000,3983,500881.0,4637790.0
2018-06-01,107000,109000,105000,109000,5302,505519.0,4637790.0
2018-06-04,109000,114000,109000,113000,7550,524070.0,4637790.0
2018-06-05,112000,114000,109000,109500,4607,507838.0,4637790.0
2018-06-07,109500,112500,109500,112500,2307,521751.0,4637790.0
2018-06-08,110500,112500,109500,110000,4449,510157.0,4637790.0
2018-06-11,110000,112000,109000,111500,1815,517114.0,4637790.0
2018-06-12,112000,112000,109000,109500,1521,507838.0,4637790.0
2018-06-14,109500,110000,104500,108000,17468,500881.0,4637790.0
2018-06-15,108000,109000,106500,109000,3380,505519.0,4637790.0
2018-06-18,109500,110500,107000,107500,1488,498562.0,4637790.0
2018-06-19,107000,108000,105000,105500,5597,489287.0,4637790.0
2018-06-20,105500,108500,105500,108000,3050,500881.0,4637790.0
2018-06-21,108000,109000,106000,107500,1229,498562.0,4637790.0
2018-06-22,106500,108500,105000,108500,3777,503200.0,4637790.0
2018-06-25,108000,109000,105500,109000,3034,505519.0,4637790.0
2018-06-26,109000,109500,106000,106000,1153,491606.0,4637790.0
2018-06-27,106500,107000,105000,106000,1099,491606.0,4637790.0
2018-06-28,106000,106500,103000,103500,2533,480011.0,4637790.0
2018-06-29,104000,104000,98300,103000,9105,477692.0,4637790.0
2018-07-02,103000,103500,100000,102500,3211,475373.0,4637790.0
2018-07-03,103000,103000,100000,102000,5145,473055.0,4637790.0
2018-07-04,102000,102000,99400,99400,2940,460996.0,4637790.0
2018-07-05,98500,100000,98500,99400,2649,460996.0,4637790.0
2018-07-06,99900,100000,98800,99900,1979,463315.0,4637790.0
2018-07-09,99900,101000,99500,99500,496,461460.0,4637790.0
2018-07-10,99400,103000,99400,99600,1463,461924.0,4637790.0
2018-07-11,100000,100000,99400,99700,601,462388.0,4637790.0
2018-07-12,99900,100000,99200,99400,1469,460996.0,4637790.0
2018-07-13,99900,99900,98100,98700,4012,457750.0,4637790.0
2018-07-16,98700,98700,98100,98300,574,455895.0,4637790.0
2018-07-17,98600,98600,98200,98500,231,456822.0,4637790.0
2018-07-18,98600,98600,98100,98400,460,456359.0,4637790.0
2018-07-19,98700,98700,97700,97700,1267,453112.0,4637790.0
2018-07-20,98200,98200,97500,98000,512,454503.0,4637790.0
2018-07-23,98300,98400,97500,97900,792,454040.0,4637790.0
2018-07-24,97900,98400,97000,97500,988,452185.0,4637790.0
2018-07-25,97400,98600,97400,97400,577,451721.0,4637790.0
2018-07-26,97600,98600,95500,96800,6532,448938.0,4637790.0
2018-07-27,97400,97400,95000,97000,1587,449866.0,4637790.0
2018-07-30,96900,97500,96400,97500,740,452185.0,4637790.0
2018-07-31,97500,97500,96900,97500,330,452185.0,4637790.0
2018-08-01,97500,99100,96900,99100,3055,459605.0,4637790.0
2018-08-02,98800,99400,98400,99200,2651,460069.0,4637790.0
2018-08-03,98500,99400,98100,99400,1292,460996.0,4637790.0
2018-08-06,99400,99900,99000,99500,1128,461460.0,4637790.0
2018-08-07,99500,99800,99000,99800,751,462851.0,4637790.0
2018-08-08,99400,102000,99400,101500,2014,470736.0,4637790.0
2018-08-09,101500,102000,100000,101000,560,468417.0,4637790.0
2018-08-10,101000,101500,99900,101500,1421,470736.0,4637790.0
2018-08-13,100500,101000,98600,99900,2321,463315.0,4637790.0
2018-08-14,99500,100500,98500,99400,3994,460996.0,4637790.0
2018-08-16,97900,97900,91600,92800,14201,430387.0,4637790.0
2018-08-17,93500,93500,90000,91800,8469,425749.0,4637790.0
2018-08-20,91800,91800,87700,88900,6297,412300.0,4637790.0
2018-08-21,88900,89000,88000,88500,3518,410444.0,4637790.0
2018-08-22,89200,89200,87900,88400,3465,409981.0,4637790.0
2018-08-23,88400,88400,87700,88300,3433,409517.0,4637790.0
2018-08-24,88500,88600,87800,88200,2596,409053.0,4637790.0
2018-08-27,88800,88800,86400,87200,5818,404415.0,4637790.0
2018-08-28,87200,87200,85800,86300,14667,400241.0,4637790.0
2018-08-29,86700,86800,86000,86700,2776,402096.0,4637790.0
2018-08-30,86700,87500,86000,87500,3752,405807.0,4637790.0
2018-08-31,87600,87600,86100,87100,1800,403952.0,4637790.0
2018-09-03,87100,87400,86100,87000,2961,403488.0,4637790.0
2018-09-04,87000,87000,85300,85600,4879,396995.0,4637790.0
2018-09-05,85600,85700,85000,85400,2776,396067.0,4637790.0
2018-09-06,85400,85700,84100,84700,6284,392821.0,4637790.0
2018-09-07,84700,85000,83800,84000,8529,389574.0,4637790.0
2018-09-10,84100,84400,82300,82400,9366,382154.0,4637790.0
2018-09-11,82400,83100,82000,82700,5084,383545.0,4637790.0
2018-09-12,82800,83300,82000,83000,4921,384937.0,4637790.0
2018-09-13,83000,83800,82600,83800,4517,388647.0,4637790.0
2018-09-14,83600,84600,83600,84500,1911,391893.0,4637790.0
2018-09-17,84600,84600,82300,82500,5151,382618.0,4637790.0
2018-09-18,83000,83000,81800,82500,5222,382618.0,4637790.0
2018-09-19,82600,82600,80800,81200,9264,376589.0,4637790.0
2018-09-20,81500,81500,80300,81500,5507,377980.0,4637790.0
2018-09-21,81500,83000,80700,81500,5101,377980.0,4637790.0
2018-09-27,81700,81900,80900,81400,2097,377516.0,4637790.0
2018-09-28,81200,82000,81200,82000,2694,380299.0,4637790.0
2018-10-01,82000,83000,81100,81600,2727,378444.0,4637790.0
2018-10-02,82000,82000,80000,80600,5080,373806.0,4637790.0
2018-10-04,80600,80600,77700,78500,4065,364067.0,4637790.0
2018-10-05,78400,78400,76100,77400,7982,358965.0,4637790.0
2018-10-08,77700,79200,77100,77200,1285,358037.0,4637790.0
2018-10-10,77200,78300,75600,76700,4334,355718.0,4637790.0
2018-10-11,74600,75000,72800,72800,5884,337631.0,4637790.0
2018-10-12,72200,72800,71600,72600,4180,336704.0,4637790.0
2018-10-15,72600,72900,72000,72600,5011,336704.0,4637790.0
2018-10-16,72600,73000,72200,72900,3503,338095.0,4637790.0
2018-10-17,72600,73300,71700,72000,3745,333921.0,4637790.0
2018-10-18,72400,72400,70500,71400,5657,331138.0,4637790.0
2018-10-19,71000,71300,70000,71300,2267,330674.0,4637790.0
2018-10-22,71200,72700,71000,72700,4393,337167.0,4637790.0
2018-10-23,72700,72700,71100,71900,2579,333457.0,4637790.0
2018-10-24,71800,72300,70600,71200,2299,330211.0,4637790.0
2018-10-25,70600,70700,69100,69200,3275,320935.0,4637790.0
2018-10-26,69200,70000,67100,67900,5078,314906.0,4637790.0
2018-10-29,67200,68100,65500,67500,4898,313051.0,4637790.0
2018-10-30,67500,67500,65000,66900,5571,310268.0,4637790.0
2018-10-31,66800,66800,65100,66000,4310,306094.0,4637790.0
2018-11-01,66500,66700,65800,65800,1295,305167.0,4637790.0
2018-11-02,65500,67500,65500,67300,3702,312123.0,4637790.0
2018-11-05,67300,67300,65500,66800,3287,309804.0,4637790.0
2018-11-06,66300,66500,65600,66200,14002,307022.0,4637790.0
2018-11-07,66400,67900,65700,66300,8797,307485.0,4637790.0
2018-11-08,66800,67400,66200,67100,3135,311196.0,4637790.0
2018-11-09,67400,67900,66500,67200,3700,311659.0,4637790.0
2018-11-12,67800,68100,66600,68000,1656,315370.0,4637790.0
2018-11-13,67500,67800,65600,67700,3316,313978.0,4637790.0
2018-11-14,67800,67800,66600,67000,2243,310732.0,4637790.0
2018-11-15,67000,68600,66500,68200,3177,316297.0,4637790.0
2018-11-16,68300,71300,68200,70900,5953,328819.0,4637790.0
2018-11-19,70400,71700,70400,71100,2404,329747.0,4637790.0
2018-11-20,71000,71300,70000,71100,2555,329747.0,4637790.0
2018-11-21,70500,71100,69300,71000,1991,329283.0,4637790.0
2018-11-22,71000,71000,69100,70100,2172,325109.0,4637790.0
2018-11-23,70400,70400,69000,69500,1579,322326.0,4637790.0
2018-11-26,69200,71100,69200,70600,2442,327428.0,4637790.0
2018-11-27,70900,70900,69800,70600,3771,327428.0,4637790.0
2018-11-28,70800,72400,70400,72300,3071,335312.0,4637790.0
2018-11-29,72500,72500,71600,72500,2170,336240.0,4637790.0
2018-11-30,72500,72900,71100,72900,6017,338095.0,4637790.0
2018-12-03,72900,73000,70700,71500,5402,331602.0,4637790.0
2018-12-04,71900,71900,70000,70600,3981,327428.0,4637790.0
2018-12-05,70100,72300,69800,72300,3556,335312.0,4637790.0
2018-12-06,72300,72800,69900,71000,4258,329283.0,4637790.0
2018-12-07,71000,72000,70500,71200,1173,330211.0,4637790.0
2018-12-10,70700,70700,68900,68900,7079,319544.0,4637790.0
2018-12-11,68900,69700,68600,69300,2959,321399.0,4637790.0
2018-12-12,68900,70000,68600,68800,6893,319080.0,4637790.0
2018-12-13,68800,69500,68300,68300,7031,316761.0,4637790.0
2018-12-14,68800,69300,68300,69200,2333,320935.0,4637790.0
2018-12-17,69000,69400,68700,69400,7128,321863.0,4637790.0
2018-12-18,68900,70600,68700,70600,4339,327428.0,4637790.0
2018-12-19,70700,71700,70500,70700,5810,327892.0,4637790.0
2018-12-20,70600,71200,70000,71200,2542,330211.0,4637790.0
2018-12-21,71400,72000,70600,70600,12879,327428.0,4637790.0
2018-12-24,70600,71500,70600,71300,1373,330674.0,4637790.0
2018-12-26,70400,70500,69800,70000,4475,324645.0,4637790.0
2018-12-27,70000,70200,69400,69800,962,323718.0,4637790.0
2018-12-28,69800,70400,69800,69900,930,324182.0,4637790.0
2019-01-02,70000,70400,69600,69800,4705,323718.0,4637790.0
2019-01-03,70100,70100,68800,69400,12588,321863.0,4637790.0
2019-01-04,69400,74100,69200,73400,12941,340414.0,4637790.0
2019-01-07,74600,74600,72500,74300,3658,344588.0,4637790.0
2019-01-08,74500,74600,73200,74300,3576,344588.0,4637790.0
2019-01-09,74300,74800,73700,74800,2249,346907.0,4637790.0
2019-01-10,74500,75600,74200,75300,2316,349226.0,4637790.0
2019-01-11,75600,78000,75200,77800,6602,360820.0,4637790.0
2019-01-14,79000,79000,78000,78600,7230,364530.0,4637790.0
2019-01-15,78100,78800,77500,78300,6214,363139.0,4637790.0
