한올바이오파마(009420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-02-02,987,1001,944,972,52290,30900.0,3000000.0
2006-02-03,944,968,937,958,43920,30450.0,3000000.0
2006-02-06,937,958,925,939,30360,29850.0,3000000.0
2006-02-07,937,972,937,942,32584,29940.0,3000000.0
2006-02-08,936,977,936,944,26273,30000.0,3000000.0
2006-02-09,958,982,944,967,32790,30750.0,3000000.0
2006-02-10,963,1038,963,1019,57650,32400.0,3000000.0
2006-02-13,1038,1067,1001,1010,65670,32100.0,3000000.0
2006-02-14,1010,1010,972,991,23720,31500.0,3000000.0
2006-02-15,1001,1123,1001,1047,191150,33300.0,3000000.0
2006-02-16,1048,1062,1015,1047,61950,33300.0,3000000.0
2006-02-17,1057,1081,1048,1071,72372,34050.0,3000000.0
2006-02-20,1067,1105,1067,1071,54091,34050.0,3000000.0
2006-02-21,1081,1133,1072,1132,65831,36000.0,3000000.0
2006-02-22,1142,1208,1128,1170,104070,37200.0,3000000.0
2006-02-23,1199,1204,1133,1147,59477,36450.0,3000000.0
2006-02-24,1142,1152,1109,1128,43817,35850.0,3000000.0
2006-02-27,1142,1161,1109,1123,45229,35700.0,3000000.0
2006-02-28,1142,1142,1090,1104,38728,35100.0,3000000.0
2006-03-02,1109,1142,1095,1128,44860,35850.0,3000000.0
2006-03-03,1133,1152,1081,1085,58889,34500.0,3000000.0
2006-03-06,1180,1246,1142,1246,258472,39600.0,3000000.0
2006-03-07,1303,1369,1237,1269,453178,40350.0,3000000.0
2006-03-08,1274,1341,1246,1288,161844,40950.0,3000000.0
2006-03-09,1293,1341,1274,1279,145362,40650.0,3000000.0
2006-03-10,1293,1468,1293,1468,384636,46650.0,3000000.0
2006-03-13,1520,1685,1468,1685,565813,53550.0,3000000.0
2006-03-14,1699,1765,1638,1732,382756,55050.0,3000000.0
2006-03-15,1789,1789,1586,1590,253154,50550.0,3000000.0
2006-03-16,1614,1643,1492,1519,207261,48300.0,3000000.0
2006-03-17,1510,1657,1492,1614,265688,51300.0,3000000.0
2006-03-20,1614,1633,1572,1571,141666,49950.0,3000000.0
2006-03-21,1567,1680,1562,1633,143473,51900.0,3000000.0
2006-03-22,1624,1647,1581,1604,94808,51000.0,3000000.0
2006-03-23,1676,1798,1628,1751,355898,55650.0,3000000.0
2006-03-24,1751,1822,1680,1784,229853,56700.0,3000000.0
2006-03-27,1784,1827,1728,1732,111736,55050.0,3000000.0
2006-03-28,1690,1709,1638,1656,106956,52650.0,3000000.0
2006-03-29,1605,1747,1567,1656,188966,52650.0,3000000.0
2006-03-30,1680,1699,1647,1652,64671,52500.0,3000000.0
2006-03-31,1633,1713,1633,1670,80925,53100.0,3000000.0
2006-04-03,1657,1704,1657,1670,63511,53100.0,3000000.0
2006-04-04,1699,1921,1690,1921,331760,61050.0,3000000.0
2006-04-05,1964,1983,1869,1925,214730,61200.0,3000000.0
2006-04-06,1940,2082,1888,2001,250980,63600.0,3000000.0
2006-04-07,2030,2049,1987,2010,112185,63900.0,3000000.0
2006-04-10,2011,2299,1987,2209,293546,70200.0,3000000.0
2006-04-11,2209,2285,2134,2204,143340,70050.0,3000000.0
2006-04-12,2219,2256,2181,2227,72140,70800.0,3000000.0
2006-04-13,2219,2252,2171,2171,113760,69000.0,3000000.0
2006-04-14,2171,2190,2016,2091,200390,66450.0,3000000.0
2006-04-17,2101,2181,2091,2119,117500,67350.0,3000000.0
2006-04-18,2096,2162,2086,2086,98760,66300.0,3000000.0
2006-04-19,2096,2124,2011,2020,118762,64200.0,3000000.0
2006-04-20,2025,2124,2025,2062,136330,65550.0,3000000.0
2006-04-21,2039,2086,2020,2039,86970,64800.0,3000000.0
2006-04-24,2020,2063,1935,1935,95040,61500.0,3000000.0
2006-04-25,1907,1926,1718,1755,202981,55800.0,3000000.0
2006-04-26,1718,1813,1652,1774,132882,56400.0,3000000.0
2006-04-27,1775,1855,1718,1718,131825,54600.0,3000000.0
2006-04-28,1718,1718,1718,1718,0,54600.0,3000000.0
2006-05-02,1718,1718,1718,1718,0,,
2006-05-03,1718,1718,1718,1718,0,,
2006-05-04,1718,1718,1718,1718,0,,
2006-05-08,1718,1718,1718,1718,0,,
2006-05-09,1718,1718,1718,1718,0,,
2006-05-10,1567,1577,1463,1519,3081050,48300.0,30000000.0
2006-05-11,1544,1747,1529,1746,1171521,55500.0,30000000.0
2006-05-12,1775,1968,1751,1755,4392458,55800.0,30000000.0
2006-05-15,1765,1794,1614,1633,829569,51900.0,30000000.0
2006-05-16,1638,1690,1492,1491,1000351,47400.0,30000000.0
2006-05-17,1473,1539,1416,1510,1031249,48000.0,30000000.0
2006-05-18,1463,1638,1397,1491,1488345,47400.0,30000000.0
2006-05-19,1482,1553,1444,1524,697231,48450.0,30000000.0
2006-05-22,1567,1572,1444,1444,616010,45900.0,30000000.0
2006-05-23,1411,1435,1331,1350,818730,42900.0,30000000.0
2006-05-24,1415,1485,1360,1375,650439,41250.0,30000000.0
2006-05-25,1385,1390,1300,1300,418650,39000.0,30000000.0
2006-05-26,1310,1350,1255,1275,452723,38250.0,30000000.0
2006-05-29,1280,1465,1280,1465,1125820,43950.0,30000000.0
2006-05-30,1490,1495,1370,1400,1116320,42000.0,30000000.0
2006-06-01,1360,1380,1290,1290,443360,38700.0,30000000.0
2006-06-02,1325,1345,1255,1280,437360,38400.0,30000000.0
2006-06-05,1290,1420,1285,1335,731227,40050.0,30000000.0
2006-06-07,1250,1290,1220,1235,541556,37050.0,30000000.0
2006-06-08,1205,1390,1180,1270,758707,38100.0,30000000.0
2006-06-09,1270,1380,1270,1315,509751,39450.0,30000000.0
2006-06-12,1335,1375,1295,1325,363407,39750.0,30000000.0
2006-06-13,1295,1310,1250,1265,367540,37950.0,30000000.0
2006-06-14,1245,1290,1230,1280,242580,38400.0,30000000.0
2006-06-15,1310,1320,1265,1265,278240,37950.0,30000000.0
2006-06-16,1290,1330,1280,1300,577229,39000.0,30000000.0
2006-06-19,1310,1310,1210,1275,377291,38250.0,30000000.0
2006-06-20,1260,1270,1195,1200,353374,36000.0,30000000.0
2006-06-21,1210,1225,1140,1165,419774,34950.0,30000000.0
2006-06-22,1165,1185,1110,1115,788344,33450.0,30000000.0
2006-06-23,1105,1155,1025,1115,700551,33450.0,30000000.0
2006-06-26,1160,1165,1115,1135,492250,34050.0,30000000.0
2006-06-27,1135,1175,1135,1145,457518,34350.0,30000000.0
2006-06-28,1115,1120,1080,1100,313767,33000.0,30000000.0
2006-06-29,1105,1160,1100,1145,397981,34350.0,30000000.0
2006-06-30,1160,1175,1140,1145,339809,34350.0,30000000.0
2006-07-03,1160,1315,1145,1315,3438848,39450.0,30000000.0
2006-07-04,1320,1430,1285,1290,2617807,38700.0,30000000.0
2006-07-05,1255,1420,1220,1350,2494187,40500.0,30000000.0
2006-07-06,1340,1445,1305,1430,1776242,42900.0,30000000.0
2006-07-07,1430,1475,1350,1365,1576954,40950.0,30000000.0
2006-07-10,1385,1385,1300,1320,846823,39600.0,30000000.0
2006-07-11,1330,1390,1320,1340,1165215,40200.0,30000000.0
2006-07-12,1320,1335,1275,1295,894671,38850.0,30000000.0
2006-07-13,1325,1380,1300,1360,1915073,40800.0,30000000.0
2006-07-14,1300,1300,1175,1205,2020964,36150.0,30000000.0
2006-07-18,1150,1200,1125,1125,630521,33750.0,30000000.0
2006-07-19,1120,1200,1105,1130,955862,41810.0,37000000.0
2006-07-20,1150,1270,1150,1205,1447639,44585.0,37000000.0
2006-07-21,1205,1255,1165,1215,670391,44955.0,37000000.0
2006-07-24,1225,1280,1200,1225,1058686,45325.0,37000000.0
2006-07-25,1270,1360,1230,1295,2197528,47915.0,37000000.0
2006-07-26,1300,1310,1225,1240,859484,45880.0,37000000.0
2006-07-27,1240,1265,1220,1225,846493,45325.0,37000000.0
2006-07-28,1260,1270,1230,1235,805964,45695.0,37000000.0
2006-07-31,1250,1270,1235,1245,501083,46065.0,37000000.0
2006-08-01,1255,1315,1235,1250,1509954,46250.0,37000000.0
2006-08-02,1240,1265,1230,1240,313047,45880.0,37000000.0
2006-08-03,1240,1250,1190,1195,687033,44215.0,37000000.0
2006-08-04,1180,1220,1180,1185,427379,43845.0,37000000.0
2006-08-07,1170,1200,1155,1155,383104,42735.0,37000000.0
2006-08-08,1145,1175,1140,1155,401075,42735.0,37000000.0
2006-08-09,1160,1220,1155,1180,373315,43660.0,37000000.0
2006-08-10,1180,1215,1180,1200,476958,44400.0,37000000.0
2006-08-11,1200,1220,1180,1200,378372,44400.0,37000000.0
2006-08-14,1200,1210,1165,1165,476820,43105.0,37000000.0
2006-08-16,1175,1265,1170,1215,1532052,44955.0,37000000.0
2006-08-17,1225,1235,1185,1195,479107,44215.0,37000000.0
2006-08-18,1195,1225,1180,1225,530220,45325.0,37000000.0
2006-08-21,1240,1240,1200,1200,352691,44400.0,37000000.0
2006-08-22,1200,1225,1200,1215,414252,44955.0,37000000.0
2006-08-23,1220,1395,1220,1395,3333670,51615.0,37000000.0
2006-08-24,1450,1585,1430,1475,9186720,54575.0,37000000.0
2006-08-25,1500,1510,1425,1485,2676387,54945.0,37000000.0
2006-08-28,1495,1500,1400,1400,2362943,51800.0,37000000.0
2006-08-29,1400,1470,1375,1400,2390065,51800.0,37000000.0
2006-08-30,1425,1580,1385,1500,5252770,55500.0,37000000.0
2006-08-31,1530,1575,1510,1530,3373801,56610.0,37000000.0
2006-09-01,1535,1535,1470,1475,1636876,54575.0,37000000.0
2006-09-04,1470,1695,1470,1695,9483832,62715.0,37000000.0
2006-09-05,1685,1695,1625,1645,2726067,60865.0,37000000.0
2006-09-06,1660,1805,1625,1680,4671713,62160.0,37000000.0
2006-09-07,1650,1745,1640,1675,1837170,61975.0,37000000.0
2006-09-08,1700,1720,1660,1660,1518436,61420.0,37000000.0
2006-09-11,1640,1670,1580,1605,1457180,59385.0,37000000.0
2006-09-12,1630,1640,1545,1550,1547081,57350.0,37000000.0
2006-09-13,1560,1615,1540,1555,1110899,57535.0,37000000.0
2006-09-14,1555,1585,1550,1575,734468,58275.0,37000000.0
2006-09-15,1585,1635,1570,1600,1436912,59200.0,37000000.0
2006-09-18,1610,1670,1590,1650,1495687,61050.0,37000000.0
2006-09-19,1660,1670,1620,1650,990620,61050.0,37000000.0
2006-09-20,1640,1650,1585,1605,1290499,59385.0,37000000.0
2006-09-21,1605,1620,1575,1585,878919,58645.0,37000000.0
2006-09-22,1570,1570,1480,1480,1221339,54760.0,37000000.0
2006-09-25,1460,1495,1440,1455,675841,53835.0,37000000.0
2006-09-26,1460,1525,1460,1475,814676,54575.0,37000000.0
2006-09-27,1485,1540,1480,1485,454599,54945.0,37000000.0
2006-09-28,1490,1500,1450,1470,466795,54390.0,37000000.0
2006-09-29,1485,1500,1435,1450,597740,53650.0,37000000.0
2006-10-02,1450,1475,1410,1440,610130,53280.0,37000000.0
2006-10-04,1430,1505,1420,1480,572925,54760.0,37000000.0
2006-10-09,1445,1500,1260,1260,1270851,46620.0,37000000.0
2006-10-10,1250,1360,1250,1345,672889,49765.0,37000000.0
2006-10-11,1335,1385,1320,1340,479871,49580.0,37000000.0
2006-10-12,1340,1400,1325,1395,586355,51615.0,37000000.0
2006-10-13,1435,1440,1410,1415,371461,52355.0,37000000.0
2006-10-16,1420,1470,1410,1470,505708,54390.0,37000000.0
2006-10-17,1500,1500,1405,1450,583450,53650.0,37000000.0
2006-10-18,1440,1450,1405,1450,393200,53650.0,37000000.0
2006-10-19,1460,1665,1460,1610,3586749,59570.0,37000000.0
2006-10-20,1570,1720,1560,1620,2512999,59940.0,37000000.0
2006-10-23,1690,1690,1615,1655,1027198,61235.0,37000000.0
2006-10-24,1655,1740,1640,1710,1867240,63270.0,37000000.0
2006-10-25,1735,1760,1685,1745,1143910,64565.0,37000000.0
2006-10-26,1745,1785,1720,1720,611749,63640.0,37000000.0
2006-10-27,1720,1745,1670,1690,700816,62530.0,37000000.0
2006-10-30,1710,1755,1670,1725,634161,63825.0,37000000.0
2006-10-31,1715,1805,1715,1800,829220,66600.0,37000000.0
2006-11-01,1835,2060,1800,2030,2909299,75110.0,37000000.0
2006-11-02,2005,2070,1900,1935,2465913,71595.0,37000000.0
2006-11-03,1930,2050,1790,1790,6326086,66230.0,37000000.0
2006-11-06,1765,1850,1700,1850,1390990,68450.0,37000000.0
2006-11-07,1870,1880,1760,1760,1286797,65120.0,37000000.0
2006-11-08,1760,1810,1755,1770,1000310,65490.0,37000000.0
2006-11-09,1790,1805,1755,1760,712352,65120.0,37000000.0
2006-11-10,1745,1870,1735,1815,1308539,67155.0,37000000.0
2006-11-13,1830,1835,1785,1795,464403,66415.0,37000000.0
2006-11-14,1810,1855,1795,1840,716941,68080.0,37000000.0
2006-11-15,1855,1930,1810,1810,1628595,66970.0,37000000.0
2006-11-16,1810,1830,1775,1800,617591,66600.0,37000000.0
2006-11-17,1805,1820,1765,1770,656609,65490.0,37000000.0
2006-11-20,1750,1795,1735,1760,482645,65120.0,37000000.0
2006-11-21,1750,1795,1750,1780,537901,65860.0,37000000.0
2006-11-22,1760,1830,1760,1820,571957,67340.0,37000000.0
2006-11-23,1830,1850,1800,1835,531593,67895.0,37000000.0
2006-11-24,1845,1910,1840,1850,714700,68450.0,37000000.0
2006-11-27,1885,1885,1825,1870,429886,69190.0,37000000.0
2006-11-28,1850,1865,1795,1850,627661,68450.0,37000000.0
2006-11-29,1850,1890,1850,1865,520594,69005.0,37000000.0
2006-11-30,1920,1925,1885,1925,860171,71225.0,37000000.0
2006-12-01,1990,2000,1890,1935,1270570,71595.0,37000000.0
2006-12-04,1950,2010,1930,1990,954765,73630.0,37000000.0
2006-12-05,2005,2040,1950,1980,998449,73260.0,37000000.0
2006-12-06,2000,2010,1945,1990,642010,73630.0,37000000.0
2006-12-07,1990,2095,1990,2060,1245247,76220.0,37000000.0
2006-12-08,2075,2140,2030,2095,1390247,77515.0,37000000.0
2006-12-11,2140,2190,2100,2155,1196152,79735.0,37000000.0
2006-12-12,2195,2245,2005,2010,2717686,74370.0,37000000.0
2006-12-13,1970,2045,1965,2000,840959,74000.0,37000000.0
2006-12-14,2100,2185,2040,2155,1282977,79735.0,37000000.0
2006-12-15,2175,2240,2125,2170,907552,80290.0,37000000.0
2006-12-18,2210,2220,2125,2195,783748,81215.0,37000000.0
2006-12-19,2200,2305,2135,2175,1744862,80475.0,37000000.0
2006-12-20,2175,2200,2130,2140,401880,79180.0,37000000.0
2006-12-21,2140,2160,2020,2080,708473,76960.0,37000000.0
2006-12-22,2035,2125,2035,2070,460270,76590.0,37000000.0
2006-12-26,2080,2165,2075,2130,522628,78810.0,37000000.0
2006-12-27,2130,2140,2070,2085,298431,77145.0,37000000.0
2006-12-28,2110,2140,2100,2105,286559,77885.0,37000000.0
2007-01-02,2125,2135,2050,2110,271250,78070.0,37000000.0
2007-01-03,2110,2120,2040,2060,334180,76220.0,37000000.0
2007-01-04,2085,2085,1995,2045,414789,75665.0,37000000.0
2007-01-05,2065,2085,1970,1985,447780,73445.0,37000000.0
2007-01-08,1955,2000,1940,1970,219060,72890.0,37000000.0
2007-01-09,1990,2100,1950,2040,562630,75480.0,37000000.0
2007-01-10,2060,2060,2000,2030,164868,75110.0,37000000.0
2007-01-11,2030,2140,2020,2075,628441,76775.0,37000000.0
2007-01-12,2075,2105,2050,2090,258110,77330.0,37000000.0
2007-01-15,2090,2125,2085,2085,291650,77145.0,37000000.0
2007-01-16,2100,2140,2065,2100,377160,77700.0,37000000.0
2007-01-17,2085,2100,2015,2055,202865,76035.0,37000000.0
2007-01-18,2050,2055,1985,2005,363241,74185.0,37000000.0
2007-01-19,1960,2000,1945,1970,208355,72890.0,37000000.0
2007-01-22,1960,2040,1920,2025,376881,74925.0,37000000.0
2007-01-23,1985,2050,1985,2010,230620,74370.0,37000000.0
2007-01-24,2015,2050,2000,2030,262090,75110.0,37000000.0
2007-01-25,2060,2100,2030,2040,218805,75480.0,37000000.0
2007-01-26,2040,2065,2005,2065,174218,76405.0,37000000.0
2007-01-29,2080,2160,2070,2070,578950,76590.0,37000000.0
2007-01-30,2110,2135,2070,2090,253170,77330.0,37000000.0
2007-01-31,2120,2120,2060,2075,147690,76775.0,37000000.0
2007-02-01,2060,2080,2050,2080,109585,76960.0,37000000.0
2007-02-02,2080,2100,2070,2080,186585,76960.0,37000000.0
2007-02-05,2080,2115,2075,2090,177151,77330.0,37000000.0
2007-02-06,2075,2100,2060,2070,165335,76590.0,37000000.0
2007-02-07,2070,2070,1980,2030,401580,75110.0,37000000.0
2007-02-08,2000,2040,2000,2040,111189,75480.0,37000000.0
2007-02-09,2045,2060,2020,2050,153881,75850.0,37000000.0
2007-02-12,2030,2040,1990,2030,183180,75110.0,37000000.0
2007-02-13,2035,2050,2010,2030,99447,75110.0,37000000.0
2007-02-14,2035,2045,2010,2020,188941,74740.0,37000000.0
2007-02-15,2035,2075,2020,2070,315010,76590.0,37000000.0
2007-02-16,2110,2110,2045,2065,210451,76405.0,37000000.0
2007-02-20,2080,2080,2040,2055,123627,76035.0,37000000.0
2007-02-21,2070,2070,2000,2030,261910,75110.0,37000000.0
2007-02-22,2020,2030,1990,2005,259690,74185.0,37000000.0
2007-02-23,2010,2040,2005,2010,256772,74370.0,37000000.0
2007-02-26,2010,2090,2010,2080,427241,76960.0,37000000.0
2007-02-27,2110,2165,2030,2030,1208350,75110.0,37000000.0
2007-02-28,1965,2080,1950,2035,302287,75295.0,37000000.0
2007-03-02,2000,2070,2000,2000,245325,74000.0,37000000.0
2007-03-05,2000,2030,1960,1965,341911,72705.0,37000000.0
2007-03-06,1950,1990,1945,1985,177530,73445.0,37000000.0
2007-03-07,2000,2000,1965,2000,150200,74000.0,37000000.0
2007-03-08,1990,2040,1960,2030,251360,75110.0,37000000.0
2007-03-09,2015,2055,2015,2045,236874,75665.0,37000000.0
2007-03-12,2030,2060,2010,2040,144330,75480.0,37000000.0
2007-03-13,2050,2050,2005,2020,179237,74740.0,37000000.0
2007-03-14,2000,2020,1970,1990,259224,73630.0,37000000.0
2007-03-15,2005,2010,1980,1990,250573,73630.0,37000000.0
2007-03-16,1995,2015,1980,1980,190530,73260.0,37000000.0
2007-03-19,2000,2000,1970,1970,338600,72890.0,37000000.0
2007-03-20,1970,2000,1955,1970,253393,72890.0,37000000.0
2007-03-21,1975,1995,1960,1965,349665,72705.0,37000000.0
2007-03-22,1970,2005,1960,2000,306485,74000.0,37000000.0
2007-03-23,2000,2005,1975,1980,168800,73260.0,37000000.0
2007-03-26,2010,2010,1970,1995,237084,73815.0,37000000.0
2007-03-27,2000,2010,1970,1980,224240,73260.0,37000000.0
2007-03-28,1980,2110,1970,2040,739820,75480.0,37000000.0
2007-03-29,2055,2100,2015,2045,301805,75665.0,37000000.0
2007-03-30,2040,2250,2040,2160,1417475,79920.0,37000000.0
2007-04-02,2170,2280,2120,2120,890276,78440.0,37000000.0
2007-04-03,2115,2150,1980,2030,642903,75110.0,37000000.0
2007-04-04,2020,2060,1995,2000,513424,74000.0,37000000.0
2007-04-05,2025,2040,1970,2020,387723,74740.0,37000000.0
2007-04-06,2050,2050,1995,2015,289310,74555.0,37000000.0
2007-04-09,2005,2030,2000,2030,302430,75110.0,37000000.0
2007-04-10,2035,2040,2000,2005,406935,74185.0,37000000.0
2007-04-11,2030,2120,2000,2080,753762,76960.0,37000000.0
2007-04-12,2085,2130,2060,2080,327950,76960.0,37000000.0
2007-04-13,2120,2120,2055,2060,246860,76220.0,37000000.0
2007-04-16,2040,2190,2040,2170,641505,80290.0,37000000.0
2007-04-17,2210,2220,2135,2175,377810,80475.0,37000000.0
2007-04-18,2180,2270,2140,2240,552430,82880.0,37000000.0
2007-04-19,2250,2280,2195,2265,587310,83805.0,37000000.0
2007-04-20,2250,2280,2205,2230,292700,82510.0,37000000.0
2007-04-23,2230,2250,2185,2190,252315,81030.0,37000000.0
2007-04-24,2165,2205,2120,2165,377010,80105.0,37000000.0
2007-04-25,2165,2170,2050,2060,474729,76220.0,37000000.0
2007-04-26,2060,2120,2060,2100,383470,77700.0,37000000.0
2007-04-27,2065,2115,1980,2050,537397,75850.0,37000000.0
2007-04-30,2060,2090,2030,2080,269780,76960.0,37000000.0
2007-05-02,2110,2110,2030,2090,249400,77330.0,37000000.0
2007-05-03,2060,2100,2050,2050,103790,75850.0,37000000.0
2007-05-04,2050,2085,2035,2060,159816,76220.0,37000000.0
2007-05-07,2095,2125,2070,2120,320157,78440.0,37000000.0
2007-05-08,2120,2150,2070,2120,273901,78440.0,37000000.0
2007-05-09,2120,2140,2070,2095,185960,77515.0,37000000.0
2007-05-10,2070,2130,2065,2105,262654,77885.0,37000000.0
2007-05-11,2160,2160,2055,2080,231418,76960.0,37000000.0
2007-05-14,2100,2100,2040,2060,243270,76220.0,37000000.0
2007-05-15,2080,2085,2035,2065,176070,76405.0,37000000.0
2007-05-16,2045,2070,2035,2040,269820,75480.0,37000000.0
2007-05-17,2050,2080,2035,2050,167410,75850.0,37000000.0
2007-05-18,2030,2065,2030,2050,213010,75850.0,37000000.0
2007-05-21,2070,2070,2030,2050,278460,75850.0,37000000.0
2007-05-22,2040,2115,2020,2110,351940,78070.0,37000000.0
2007-05-23,2080,2130,2070,2130,491248,78810.0,37000000.0
2007-05-25,2130,2235,2095,2160,761732,79920.0,37000000.0
2007-05-28,2185,2190,2120,2170,222913,80290.0,37000000.0
2007-05-29,2165,2200,2160,2190,340200,81030.0,37000000.0
2007-05-30,2190,2190,2100,2105,299498,77885.0,37000000.0
2007-05-31,2115,2185,2105,2170,369221,80290.0,37000000.0
2007-06-01,2195,2200,2105,2105,366510,77885.0,37000000.0
2007-06-04,2080,2135,2080,2090,327760,77330.0,37000000.0
2007-06-05,2090,2135,2065,2100,210420,77700.0,37000000.0
2007-06-07,2070,2150,2070,2135,221970,78995.0,37000000.0
2007-06-08,2190,2455,2155,2455,1377149,90835.0,37000000.0
2007-06-11,2820,2820,2310,2540,5865276,93980.0,37000000.0
2007-06-12,2640,2680,2450,2600,1894206,96200.0,37000000.0
2007-06-13,2650,2990,2600,2700,5758736,99900.0,37000000.0
2007-06-14,2780,2990,2690,2780,1994911,102860.0,37000000.0
2007-06-15,2850,2945,2690,2740,1274372,101380.0,37000000.0
2007-06-18,2685,2830,2630,2815,1115872,104155.0,37000000.0
2007-06-19,2800,3155,2770,2900,3146394,107300.0,37000000.0
2007-06-20,2975,3040,2780,2815,866416,104155.0,37000000.0
2007-06-21,2750,3100,2710,3010,2154467,111370.0,37000000.0
2007-06-22,3050,3135,2900,3025,1141157,111925.0,37000000.0
2007-06-25,3000,3150,2980,3005,807364,111185.0,37000000.0
2007-06-26,3050,3100,2930,3050,679465,112850.0,37000000.0
2007-06-27,3090,3090,2940,3020,376769,111740.0,37000000.0
2007-06-28,2970,3045,2970,2980,389533,110260.0,37000000.0
2007-06-29,3020,3050,2935,3040,670656,112480.0,37000000.0
2007-07-02,3080,3495,3050,3495,2778400,129315.0,37000000.0
2007-07-03,3530,3705,3430,3510,2203957,129870.0,37000000.0
2007-07-04,3590,4035,3510,4035,2917421,149295.0,37000000.0
2007-07-05,4055,4570,3850,3920,4912939,145040.0,37000000.0
2007-07-06,3900,4320,3850,4095,1444405,151515.0,37000000.0
2007-07-09,4235,4245,4005,4100,991408,151700.0,37000000.0
2007-07-10,4030,4145,4010,4030,635716,149110.0,37000000.0
2007-07-11,4015,4610,3950,4500,1860025,166500.0,37000000.0
2007-07-12,4500,4870,4425,4700,1561592,173900.0,37000000.0
2007-07-13,4750,5060,4700,4850,1229745,179450.0,37000000.0
2007-07-16,4950,5020,4745,4745,764494,175565.0,37000000.0
2007-07-18,4840,4850,4440,4480,1024939,165760.0,37000000.0
2007-07-19,4450,4785,4400,4600,849674,170200.0,37000000.0
2007-07-20,4670,5290,4670,5290,2290883,195730.0,37000000.0
2007-07-23,5600,6020,4970,5030,3527958,186110.0,37000000.0
2007-07-24,5060,5440,5050,5330,1487873,197210.0,37000000.0
