NAVER(035420),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-08-03,167000,169800,166300,167900,143802,8033746.0,47848399.0
2007-08-06,164000,171100,163000,170500,124974,8158152.0,47848399.0
2007-08-07,172800,172800,169000,171800,153401,8220355.0,47848399.0
2007-08-08,173200,179300,172100,179300,344109,8579218.0,47848399.0
2007-08-09,183500,183800,175500,179400,265165,8584003.0,47848399.0
2007-08-10,173000,177500,168000,169000,251900,8086379.0,47848399.0
2007-08-13,170500,170700,165300,169600,234375,8115088.0,47848399.0
2007-08-14,169500,169800,164800,167500,136659,8014607.0,47848399.0
2007-08-16,154000,160000,153500,155000,376059,7416502.0,47848399.0
2007-08-17,152000,155000,147200,147800,390813,7071993.0,47848399.0
2007-08-20,155400,159000,155000,158000,160591,7560047.0,47848399.0
2007-08-21,160500,163700,156000,163300,181937,7813644.0,47848399.0
2007-08-22,163800,172500,163500,169000,217554,8086379.0,47848399.0
2007-08-23,175000,177600,175000,176000,360739,8421318.0,47848399.0
2007-08-24,172000,176100,169100,170200,155965,8143798.0,47848399.0
2007-08-27,174500,175700,172100,175700,149278,8406964.0,47848399.0
2007-08-28,176300,177100,173300,175400,204757,8392609.0,47848399.0
2007-08-29,170000,179000,170000,179000,211737,8564863.0,47848399.0
2007-08-30,181000,181400,176000,178200,145947,8526585.0,47848399.0
2007-08-31,173000,181000,173000,181000,212195,8660560.0,47848399.0
2007-09-03,184000,184000,178500,182900,224328,8751472.0,47848399.0
2007-09-04,182800,183800,179900,182900,146755,8751472.0,47848399.0
2007-09-05,184300,185200,183400,185000,264187,8851954.0,47848399.0
2007-09-06,184000,185500,179700,184000,179354,8804105.0,47848399.0
2007-09-07,184000,185600,181500,183300,155914,8770612.0,47848399.0
2007-09-10,180000,182000,179400,180000,106669,8612712.0,47848399.0
2007-09-11,176400,185000,176400,183800,129750,8794536.0,47848399.0
2007-09-12,188000,190600,185400,185600,348008,8880663.0,47848399.0
2007-09-13,189000,193500,185600,192000,290111,9186893.0,47848399.0
2007-09-14,195000,203700,194900,200400,461569,9588819.0,47848399.0
2007-09-17,200400,200800,196500,198400,193062,9493122.0,47848399.0
2007-09-18,201000,204000,198400,200300,240844,9584034.0,47848399.0
2007-09-19,206500,216700,206500,210000,252961,10048164.0,47848399.0
2007-09-20,210000,215500,204700,214300,229777,10253912.0,47848399.0
2007-09-21,214100,217000,212000,214000,157376,10239557.0,47848399.0
2007-09-27,214000,218100,203900,208000,407083,9952467.0,47848399.0
2007-09-28,207900,215300,206500,211800,218173,10134291.0,47848399.0
2007-10-01,211800,215300,208600,215000,143826,10287406.0,47848399.0
2007-10-02,219000,236500,218900,230100,317432,11009917.0,47848399.0
2007-10-04,228000,243300,222100,240000,461627,11483616.0,47848399.0
2007-10-05,240000,251100,235900,243000,269367,11627161.0,47848399.0
2007-10-08,251000,269000,247400,258000,274220,12344887.0,47848399.0
2007-10-09,258500,265500,246000,248000,338289,11866403.0,47848399.0
2007-10-10,250000,253700,239700,242900,369964,11622376.0,47848399.0
2007-10-11,245000,257000,241300,249300,402465,11928606.0,47848399.0
2007-10-12,242000,252900,242000,251000,213231,12009948.0,47848399.0
2007-10-15,257900,268500,255000,265200,457213,12689395.0,47848399.0
2007-10-16,259000,269900,258400,264200,320355,12641547.0,47848399.0
2007-10-17,260600,263900,247900,255200,280258,12210911.0,47848399.0
2007-10-18,257800,266000,256900,265000,252662,12679826.0,47848399.0
2007-10-19,268700,269700,258500,258500,86717,12368811.0,47848399.0
2007-10-22,231100,253500,231100,247800,212402,11856833.0,47848399.0
2007-10-23,257000,265000,250000,265000,186417,12679826.0,47848399.0
2007-10-24,270300,280300,267000,273000,317663,13062613.0,47848399.0
2007-10-25,278000,295000,276000,295000,233338,14115278.0,47848399.0
2007-10-26,295000,300000,282000,287600,312456,13761200.0,47848399.0
2007-10-29,295000,299800,281000,286400,249580,13703781.0,47848399.0
2007-10-30,290000,297200,280000,283500,291088,13565021.0,47848399.0
2007-10-31,286000,287700,278800,286000,216541,13684642.0,47848399.0
2007-11-01,294900,295000,280300,280700,258009,13431046.0,47848399.0
2007-11-02,270100,277800,270100,273200,222746,13072183.0,47848399.0
2007-11-05,275600,284300,275200,277800,262753,13292285.0,47848399.0
2007-11-06,281000,292000,281000,285000,282508,13636794.0,47848399.0
2007-11-07,292000,292000,275000,280500,176351,13421476.0,47848399.0
2007-11-08,280400,286000,267000,268000,325450,12823371.0,47848399.0
2007-11-09,276000,276900,263000,263000,279995,12584129.0,47848399.0
2007-11-12,253000,259900,235900,250200,347620,11971669.0,47848399.0
2007-11-13,248000,255100,244000,251900,255137,12053012.0,47848399.0
2007-11-14,260000,263000,257000,260300,271356,12454938.0,47848399.0
2007-11-15,257300,258300,238000,244000,298681,11675009.0,47848399.0
2007-11-16,237300,255000,230100,253900,321572,12148709.0,47848399.0
2007-11-19,253900,255200,243000,243000,182331,11627161.0,47848399.0
2007-11-20,230100,240000,225600,234400,270542,11215665.0,47848399.0
2007-11-21,237800,248800,231100,240000,350235,11483616.0,47848399.0
2007-11-22,240000,248800,238500,241000,232741,11531464.0,47848399.0
2007-11-23,241500,244500,229000,238700,226428,11421413.0,47848399.0
2007-11-26,248000,258500,245000,251000,168035,12009948.0,47848399.0
2007-11-27,243100,268500,243000,266900,181877,12770738.0,47848399.0
2007-11-28,273000,273300,262500,266000,145057,12727674.0,47848399.0
2007-11-29,272100,274600,263300,270000,136073,12919068.0,47848399.0
2007-11-30,260000,270000,260000,261200,207856,12498002.0,47848399.0
2007-12-03,263900,263900,249000,249000,227573,11914251.0,47848399.0
2007-12-04,253400,270500,249500,266000,359909,12727674.0,47848399.0
2007-12-05,263000,263000,255000,255800,207484,12239620.0,47848399.0
2007-12-06,260000,262900,250000,250100,212252,11966885.0,47848399.0
2007-12-07,255000,257600,250100,250500,130934,11986024.0,47848399.0
2007-12-10,253000,258800,251500,251500,122917,12033872.0,47848399.0
2007-12-11,250000,251500,243400,243700,147018,11660655.0,47848399.0
2007-12-12,237100,249300,236000,241600,166755,11560173.0,47848399.0
2007-12-13,244300,248800,238900,248800,162742,11904682.0,47848399.0
2007-12-14,243900,248700,234800,235000,321831,11244374.0,47848399.0
2007-12-17,229000,234400,216100,217200,299799,10392672.0,47848399.0
2007-12-18,212900,230900,208500,227000,293583,10861587.0,47848399.0
2007-12-20,227000,233900,226300,228700,218050,10942929.0,47848399.0
2007-12-21,230100,232100,223200,229700,117691,10990777.0,47848399.0
2007-12-24,229700,234200,226100,232900,143969,11143892.0,47848399.0
2007-12-26,231000,232900,220000,220000,203803,10526648.0,47848399.0
2007-12-27,224000,233500,223700,231400,141297,11072120.0,47848399.0
2007-12-28,228100,234400,226100,226100,125945,10818523.0,47848399.0
2008-01-02,228100,235700,228000,233600,229428,11177386.0,47848399.0
2008-01-03,234600,244800,230700,243800,218715,11665440.0,47848399.0
2008-01-04,245000,245500,238500,243900,264295,11670225.0,47848399.0
2008-01-07,232000,243900,232000,241200,160292,11541034.0,47848399.0
2008-01-08,243000,247500,241600,241600,96101,11560173.0,47848399.0
2008-01-09,242500,250800,242500,250800,240583,12000378.0,47848399.0
2008-01-10,252000,259800,247300,251500,188071,12033872.0,47848399.0
2008-01-11,247500,251500,241000,241000,97063,11531464.0,47848399.0
2008-01-14,236000,243000,236000,242000,131828,11579313.0,47848399.0
2008-01-15,243500,246000,227400,231100,215890,11057765.0,47848399.0
2008-01-16,218000,224000,217300,220400,346920,10545787.0,47848399.0
2008-01-17,223000,224000,206500,208000,482559,9952467.0,47848399.0
2008-01-18,203100,227800,201400,227800,298382,10899865.0,47848399.0
2008-01-21,223000,229400,220100,224800,201762,10756320.0,47848399.0
2008-01-22,214000,229000,204500,215000,230831,10287406.0,47848399.0
2008-01-23,224000,225100,207500,219000,244341,10478799.0,47848399.0
2008-01-24,225000,227600,222500,225300,209869,10780244.0,47848399.0
2008-01-25,230000,235400,228000,234300,188689,11210880.0,47848399.0
2008-01-28,227000,229400,216000,223000,141241,10670193.0,47848399.0
2008-01-29,220000,222900,216000,220000,269403,10526648.0,47848399.0
2008-01-30,225800,225800,192200,192200,311280,9196462.0,47848399.0
2008-01-31,186000,204200,181700,200000,747973,9569680.0,47848399.0
2008-02-01,202000,207500,193200,200000,314942,9569680.0,47848399.0
2008-02-04,208600,228000,207000,228000,365240,10909435.0,47848399.0
2008-02-05,226700,231300,219100,223500,214061,10694117.0,47848399.0
2008-02-11,215000,216000,209100,209900,253841,10043379.0,47848399.0
2008-02-12,209900,215900,208700,211000,235843,10096012.0,47848399.0
2008-02-13,214000,215800,208000,209000,140361,10000315.0,47848399.0
2008-02-14,213000,220500,213000,218000,238073,10430951.0,47848399.0
2008-02-15,211500,227100,211500,223000,132694,10670193.0,47848399.0
2008-02-18,224000,226200,219100,221700,91290,10607990.0,47848399.0
2008-02-19,222000,224500,214900,220000,228480,10526648.0,47848399.0
2008-02-20,215000,217500,209600,214500,181601,10263482.0,47848399.0
2008-02-21,217500,217800,208800,209100,201432,10005100.0,47848399.0
2008-02-22,207000,214300,207000,213000,131067,10191709.0,47848399.0
2008-02-25,215000,222200,214500,220500,178740,10550572.0,47848399.0
2008-02-26,223000,230000,222500,229500,272102,10981208.0,47848399.0
2008-02-27,230600,230900,224100,225000,141653,10765890.0,47848399.0
2008-02-28,227000,227400,220600,222500,126469,10646269.0,47848399.0
2008-02-29,222100,222100,213500,213500,264166,10215633.0,47848399.0
2008-03-03,204000,207300,200000,202000,452080,9665377.0,47848399.0
2008-03-04,205800,205800,200100,202000,262956,9665377.0,47848399.0
2008-03-05,202000,204500,199100,201100,175889,9622313.0,47848399.0
2008-03-06,200000,207600,200000,207400,181354,9923758.0,47848399.0
2008-03-07,201500,203700,199200,200200,157226,9579249.0,47848399.0
2008-03-10,198000,204400,195000,195300,256917,9344792.0,47848399.0
2008-03-11,193000,198800,188000,196500,185065,9402210.0,47848399.0
2008-03-12,205700,206800,199500,199500,229486,9545756.0,47848399.0
2008-03-13,202300,203700,198400,203700,106747,9746719.0,47848399.0
2008-03-14,205500,206000,199300,204700,140635,9794567.0,47848399.0
2008-03-17,204700,204700,193400,198400,190456,9493122.0,47848399.0
2008-03-18,197500,198400,190500,192300,127372,9201247.0,47848399.0
2008-03-19,197800,203000,194100,203000,299762,9713225.0,47848399.0
2008-03-20,198000,200200,196700,198000,246891,9473983.0,47848399.0
2008-03-21,203000,203000,199300,201100,131210,9622313.0,47848399.0
2008-03-24,202500,202700,198600,198600,90801,9502692.0,47848399.0
2008-03-25,205900,215500,204800,215500,400756,10311330.0,47848399.0
2008-03-26,213200,215600,206900,215000,250341,10287406.0,47848399.0
2008-03-27,214000,220000,210500,220000,255140,10526648.0,47848399.0
2008-03-28,218000,225900,217800,222000,226142,10622345.0,47848399.0
2008-03-31,227900,235000,226000,231100,284838,11057765.0,47848399.0
2008-04-01,235000,239700,231400,235100,311031,11249159.0,47848399.0
2008-04-02,244000,245100,236100,243900,258888,11670225.0,47848399.0
2008-04-03,239100,241600,234800,236500,234474,11316146.0,47848399.0
2008-04-04,237500,238000,227400,229000,241949,10957283.0,47848399.0
2008-04-07,230800,238100,230800,235500,157529,11268298.0,47848399.0
2008-04-08,235500,238000,230900,233000,96936,11148677.0,47848399.0
2008-04-10,232800,236500,225300,235000,177965,11270432.0,47959284.0
2008-04-11,235100,237100,230400,234700,126053,11256044.0,47959284.0
2008-04-14,230100,232000,228300,229600,90954,11011452.0,47959284.0
2008-04-15,229000,230500,225800,228900,129633,10977880.0,47959284.0
2008-04-16,229500,231800,218800,219300,267730,10517471.0,47959284.0
2008-04-17,225000,226200,209800,217000,464027,10407165.0,47959284.0
2008-04-18,222600,224300,206300,220000,606455,10551042.0,47959284.0
2008-04-21,228000,232000,226500,229000,181180,10982676.0,47959284.0
2008-04-22,229000,233500,224000,229000,179493,10982676.0,47959284.0
2008-04-23,229000,230600,221000,224300,156434,10757267.0,47959284.0
2008-04-24,227700,227700,222000,226700,136446,10872370.0,47959284.0
2008-04-25,228500,234100,228000,232100,138168,11131350.0,47959284.0
2008-04-28,234300,234500,229800,230000,87931,11030635.0,47959284.0
2008-04-29,233900,233900,229300,230500,129373,11054615.0,47959284.0
2008-04-30,233000,233000,225800,233000,182149,11174513.0,47959284.0
2008-05-02,240000,243000,232000,237300,211931,11380738.0,47959284.0
2008-05-06,239500,239900,225000,225000,282875,10790839.0,47959284.0
2008-05-07,217300,222000,204700,205000,1058432,9866179.0,48127704.0
2008-05-08,204000,213400,200000,207000,601493,9962435.0,48127704.0
2008-05-09,208600,215200,208000,214100,339745,10304141.0,48127704.0
2008-05-13,207700,214300,207700,211000,304551,10154946.0,48127704.0
2008-05-14,208200,213800,208000,208000,230701,10010562.0,48127704.0
2008-05-15,205000,209800,202500,206500,265368,9938371.0,48127704.0
2008-05-16,206500,212000,206500,207900,339292,10005750.0,48127704.0
2008-05-19,209800,215100,209800,215000,198260,10347456.0,48127704.0
2008-05-20,215200,216800,209900,210500,165222,10130882.0,48127704.0
2008-05-21,210500,211600,206700,208800,131638,10049065.0,48127704.0
2008-05-22,206000,208000,202400,207000,368318,9962435.0,48127704.0
2008-05-23,207000,214300,206800,212000,164103,10203073.0,48127704.0
2008-05-26,210100,213900,208900,212500,103489,10227137.0,48127704.0
2008-05-27,213900,215300,212500,214900,179986,10342644.0,48127704.0
2008-05-28,215600,215800,204900,209000,379708,10058690.0,48127704.0
2008-05-29,210000,210800,206300,208900,325019,10053877.0,48127704.0
2008-05-30,210000,213100,205800,213100,281717,10256014.0,48127704.0
2008-06-02,213000,213300,209000,209900,169688,10102005.0,48127704.0
2008-06-03,207500,208600,203100,205900,238143,9909494.0,48127704.0
2008-06-04,202000,202500,200000,201500,343433,9697732.0,48127704.0
2008-06-05,201800,203900,197800,198500,230915,9553349.0,48127704.0
2008-06-09,191000,196700,191000,194200,179584,9346400.0,48127704.0
2008-06-10,193000,195400,187900,187900,200183,9043196.0,48127704.0
2008-06-11,187000,188000,184100,185500,458141,8927689.0,48127704.0
2008-06-12,181700,196300,176500,188000,671328,9048008.0,48127704.0
2008-06-13,189000,197600,189000,195800,288679,9423404.0,48127704.0
2008-06-16,195100,197100,192400,194200,162591,9346400.0,48127704.0
2008-06-17,193000,194000,182500,184100,233849,8860310.0,48127704.0
2008-06-18,184000,187600,183400,186000,129586,8951753.0,48127704.0
2008-06-19,184000,185500,181400,183500,287319,8831434.0,48127704.0
2008-06-20,183500,185300,181100,181600,102417,8739991.0,48127704.0
2008-06-23,177000,179400,175800,178500,366163,8590795.0,48127704.0
2008-06-24,175800,178900,173500,177000,292739,8518604.0,48127704.0
2008-06-25,176600,179300,176500,178400,176352,8585982.0,48127704.0
2008-06-26,176500,187500,176500,184500,322147,8879561.0,48127704.0
2008-06-27,181500,184300,178000,181400,202224,8730366.0,48127704.0
2008-06-30,181900,184900,181100,182500,156163,8783306.0,48127704.0
2008-07-01,184000,184200,180600,182000,138620,8759242.0,48127704.0
2008-07-02,183000,185100,178000,181700,177029,8744804.0,48127704.0
2008-07-03,174500,178300,172800,176000,188885,8470476.0,48127704.0
2008-07-04,174000,175500,161500,163500,417044,7868880.0,48127704.0
2008-07-07,159900,169800,158800,166000,426149,7989199.0,48127704.0
2008-07-08,166100,171400,165100,166800,240862,8027701.0,48127704.0
2008-07-09,171400,178900,171000,174500,327949,8398284.0,48127704.0
2008-07-10,171400,175000,168400,174500,344989,8398284.0,48127704.0
2008-07-11,175100,176300,169800,172400,162864,8297216.0,48127704.0
2008-07-14,170800,174300,170400,170400,148506,8200961.0,48127704.0
2008-07-15,169800,170000,160000,160000,195924,7700433.0,48127704.0
2008-07-16,158000,160000,151000,157400,599989,7575301.0,48127704.0
2008-07-17,164800,165300,161700,162600,291763,7825565.0,48127704.0
2008-07-18,159400,162500,155200,156000,150521,7507922.0,48127704.0
2008-07-21,158200,161600,156100,157500,176632,7580113.0,48127704.0
2008-07-22,157400,159800,154600,159800,68606,7690807.0,48127704.0
2008-07-23,163300,163500,159800,161000,173709,7748560.0,48127704.0
2008-07-24,162700,176500,160900,174500,370332,8398284.0,48127704.0
2008-07-25,171000,178000,168800,178000,161402,8566731.0,48127704.0
2008-07-28,177400,178000,169900,169900,177393,8176897.0,48127704.0
2008-07-29,165000,166600,163100,165900,103307,7984386.0,48127704.0
2008-07-30,169900,171500,164000,168100,179829,8090267.0,48127704.0
2008-07-31,168100,168100,161500,168000,195668,8085454.0,48127704.0
2008-08-01,167900,169800,165200,168600,78664,8114331.0,48127704.0
2008-08-04,170000,170500,167700,167700,77198,8071016.0,48127704.0
2008-08-05,167500,173600,167000,168000,176007,8085454.0,48127704.0
2008-08-06,172800,175000,167700,170100,228186,8186522.0,48127704.0
2008-08-07,172000,177900,171300,175000,371274,8422348.0,48127704.0
2008-08-08,170000,170000,159300,161300,476295,7762999.0,48127704.0
2008-08-11,162400,164600,161800,163300,214062,7859254.0,48127704.0
2008-08-12,163700,169800,163500,167800,229376,8075829.0,48127704.0
2008-08-13,166100,166500,161000,161000,116496,7748560.0,48127704.0
2008-08-14,160500,161900,156100,161400,110455,7767811.0,48127704.0
2008-08-18,159100,161000,155800,156500,160389,7531986.0,48127704.0
2008-08-19,152200,155800,149600,150100,142120,7223968.0,48127704.0
2008-08-20,149500,151200,145200,146000,728765,7026645.0,48127704.0
2008-08-21,145500,149600,143500,143500,289255,6906326.0,48127704.0
2008-08-22,142500,146500,137900,143900,244700,6925577.0,48127704.0
2008-08-25,145700,154300,145700,153600,342332,7392415.0,48127704.0
2008-08-26,150000,159300,150000,152500,244074,7339475.0,48127704.0
2008-08-27,152400,154900,147000,153700,153153,7397228.0,48127704.0
2008-08-28,154500,155900,150500,151600,80490,7296160.0,48127704.0
2008-08-29,152000,154000,148600,150000,144939,7219156.0,48127704.0
2008-09-01,145300,147500,138300,142000,187034,6834134.0,48127704.0
2008-09-02,142000,145000,129500,135900,324634,6540555.0,48127704.0
2008-09-03,139900,144800,139000,144800,405244,6968892.0,48127704.0
2008-09-04,145000,153300,142500,148000,242178,7122900.0,48127704.0
2008-09-05,146000,154000,143500,153400,175044,7382790.0,48127704.0
2008-09-08,157500,159500,154900,159200,224796,7661930.0,48127704.0
2008-09-09,159500,161700,152000,156000,174810,7507922.0,48127704.0
