한국제지(002300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-20,29900,30500,29900,30450,5204,152401.0,5004949.0
2016-05-23,30300,30450,30300,30450,965,152401.0,5004949.0
2016-05-24,30400,30500,30200,30400,1933,152150.0,5004949.0
2016-05-25,30300,30500,30300,30400,2525,152150.0,5004949.0
2016-05-26,30450,30450,30150,30450,5020,152401.0,5004949.0
2016-05-27,30500,30650,29600,30450,2212,152401.0,5004949.0
2016-05-30,30250,30450,30200,30200,1940,151149.0,5004949.0
2016-05-31,30450,30900,30250,30900,11226,154653.0,5004949.0
2016-06-01,30900,31400,29950,30350,14382,151900.0,5004949.0
2016-06-02,30300,31100,30300,31100,32144,155654.0,5004949.0
2016-06-03,31150,31250,30700,30850,8473,154403.0,5004949.0
2016-06-07,30850,31000,30550,30800,4188,154152.0,5004949.0
2016-06-08,30750,31050,30550,30800,4238,154152.0,5004949.0
2016-06-09,30600,30750,30350,30600,4047,153151.0,5004949.0
2016-06-10,30700,30900,30250,30600,4940,153151.0,5004949.0
2016-06-13,30250,30500,30100,30300,5006,151650.0,5004949.0
2016-06-14,30100,30550,30000,30300,4249,151650.0,5004949.0
2016-06-15,30000,30300,29900,29950,3217,149898.0,5004949.0
2016-06-16,29950,30400,29500,29550,5777,147896.0,5004949.0
2016-06-17,29700,30050,29400,29500,6214,147646.0,5004949.0
2016-06-20,29500,29850,29400,29850,6315,149398.0,5004949.0
2016-06-21,29600,30000,29400,29500,5646,147646.0,5004949.0
2016-06-22,29500,29850,29350,29800,5627,149147.0,5004949.0
2016-06-23,29800,30800,29800,30800,5818,154152.0,5004949.0
2016-06-24,30350,30850,28500,29400,14958,147146.0,5004949.0
2016-06-27,29000,29450,28850,29200,11210,146145.0,5004949.0
2016-06-28,29050,29300,28500,29200,6092,146145.0,5004949.0
2016-06-29,29650,29650,28950,29350,5625,146895.0,5004949.0
2016-06-30,29150,29500,29150,29300,2861,146645.0,5004949.0
2016-07-01,29200,29500,29000,29300,4296,146645.0,5004949.0
2016-07-04,29350,29450,29050,29300,2785,146645.0,5004949.0
2016-07-05,29100,29250,28750,29100,5497,145644.0,5004949.0
2016-07-06,28850,28900,28200,28300,13049,141640.0,5004949.0
2016-07-07,28350,28650,28200,28550,3742,142891.0,5004949.0
2016-07-08,28850,28900,28550,28850,2698,144393.0,5004949.0
2016-07-11,28850,29100,28850,29000,2192,145144.0,5004949.0
2016-07-12,29000,29100,28600,29100,3585,145644.0,5004949.0
2016-07-13,29100,29600,29000,29350,5098,146895.0,5004949.0
2016-07-14,29350,29700,29000,29300,9190,146645.0,5004949.0
2016-07-15,29300,29300,28900,29000,3670,145144.0,5004949.0
2016-07-18,29100,29350,28900,29050,2441,145394.0,5004949.0
2016-07-19,29000,29000,28700,28950,4308,144893.0,5004949.0
2016-07-20,28950,29100,28750,28950,472,144893.0,5004949.0
2016-07-21,28950,29200,28750,28900,3506,144643.0,5004949.0
2016-07-22,28950,29150,28750,28750,3022,143892.0,5004949.0
2016-07-25,28800,29000,28800,28850,2326,144393.0,5004949.0
2016-07-26,28900,29100,28850,28850,3763,144393.0,5004949.0
2016-07-27,28900,29300,28800,29150,8260,145894.0,5004949.0
2016-07-28,29150,29250,28800,28950,4271,144893.0,5004949.0
2016-07-29,28950,29000,28800,28950,2698,144893.0,5004949.0
2016-08-01,28950,29050,28750,28850,3653,144393.0,5004949.0
2016-08-02,28850,28850,28650,28850,5023,144393.0,5004949.0
2016-08-03,28700,29050,28600,29000,2071,145144.0,5004949.0
2016-08-04,28800,29250,28700,29200,2880,146145.0,5004949.0
2016-08-05,28850,29450,28850,29300,2486,146645.0,5004949.0
2016-08-08,29000,29500,28900,29150,1976,145894.0,5004949.0
2016-08-09,29150,29300,29000,29150,1753,145894.0,5004949.0
2016-08-10,29250,29550,28900,29300,6571,146645.0,5004949.0
2016-08-11,29050,29250,28900,29200,4544,146145.0,5004949.0
2016-08-12,29150,29400,29000,29200,4870,146145.0,5004949.0
2016-08-16,29250,29250,28950,29200,4657,146145.0,5004949.0
2016-08-17,29350,29350,28900,29200,5512,146145.0,5004949.0
2016-08-18,29350,29350,28850,28950,5064,144893.0,5004949.0
2016-08-19,28950,28950,28700,28800,4005,144143.0,5004949.0
2016-08-22,28850,28850,27950,28000,20214,140139.0,5004949.0
2016-08-23,27950,28300,27500,27900,17544,139638.0,5004949.0
2016-08-24,27800,28200,27600,27800,5412,139138.0,5004949.0
2016-08-25,27600,27950,27600,27900,7596,139638.0,5004949.0
2016-08-26,27900,28200,27650,28000,2606,140139.0,5004949.0
2016-08-29,28000,28050,27650,28000,4951,140139.0,5004949.0
2016-08-30,27800,28550,27700,28000,6460,140139.0,5004949.0
2016-08-31,28050,28200,27900,28000,3105,140139.0,5004949.0
2016-09-01,28000,28100,27800,28050,1555,140389.0,5004949.0
2016-09-02,28000,28250,27900,28100,2011,140639.0,5004949.0
2016-09-05,28200,28400,28000,28400,7210,142141.0,5004949.0
2016-09-06,28250,28400,28100,28250,2687,141390.0,5004949.0
2016-09-07,28100,28300,27950,27950,7790,139888.0,5004949.0
2016-09-08,27950,28150,27750,28150,6017,140889.0,5004949.0
2016-09-09,28100,28100,27750,27900,8003,139638.0,5004949.0
2016-09-12,27700,28250,27500,28100,10245,140639.0,5004949.0
2016-09-13,28150,28200,27700,28150,4462,140889.0,5004949.0
2016-09-19,28100,28450,27700,28400,4908,142141.0,5004949.0
2016-09-20,28000,28400,27850,28400,2863,142141.0,5004949.0
2016-09-21,28400,28450,27950,28000,3599,140139.0,5004949.0
2016-09-22,28000,28150,27850,28100,5121,140639.0,5004949.0
2016-09-23,28000,28350,27900,28150,3111,140889.0,5004949.0
2016-09-26,28150,29200,28100,28650,14880,143392.0,5004949.0
2016-09-27,28650,29200,28450,29000,6948,145144.0,5004949.0
2016-09-28,29150,29400,28750,29200,6858,146145.0,5004949.0
2016-09-29,29000,29500,29000,29400,3849,147146.0,5004949.0
2016-09-30,29300,29700,28950,29700,5941,148647.0,5004949.0
2016-10-04,29700,29700,29100,29400,2889,147146.0,5004949.0
2016-10-05,29400,29400,28700,29350,5478,146895.0,5004949.0
2016-10-06,29200,29500,28850,29400,7570,147146.0,5004949.0
2016-10-07,29400,29450,28900,29400,7230,147146.0,5004949.0
2016-10-10,29200,29500,28800,29000,5666,145144.0,5004949.0
2016-10-11,28800,29250,28500,29000,4835,145144.0,5004949.0
2016-10-12,28950,29500,28800,29100,4090,145644.0,5004949.0
2016-10-13,29050,29400,28800,29050,3106,145394.0,5004949.0
2016-10-14,29050,29200,28950,28950,2233,144893.0,5004949.0
2016-10-17,28950,29300,28750,29000,5299,145144.0,5004949.0
2016-10-18,29100,29350,28950,29250,2282,146395.0,5004949.0
2016-10-19,29350,29400,28800,29200,2956,146145.0,5004949.0
2016-10-20,29000,29350,29000,29300,2489,146645.0,5004949.0
2016-10-21,29300,29300,28650,28900,2287,144643.0,5004949.0
2016-10-24,28900,29100,28750,28950,2316,144893.0,5004949.0
2016-10-25,28950,28950,28450,28800,3598,144143.0,5004949.0
2016-10-26,28750,29050,28700,28900,1630,144643.0,5004949.0
2016-10-27,28950,29100,28900,28950,3322,144893.0,5004949.0
2016-10-28,29000,29150,28950,28950,2264,144893.0,5004949.0
2016-10-31,29200,29200,28850,29050,4286,145394.0,5004949.0
2016-11-01,28850,29100,28800,29050,1946,145394.0,5004949.0
2016-11-02,28950,29150,28650,29050,3972,145394.0,5004949.0
2016-11-03,28900,29150,28850,29150,2096,145894.0,5004949.0
2016-11-04,29150,29350,29000,29300,3428,146645.0,5004949.0
2016-11-07,29300,29450,29000,29350,2324,146895.0,5004949.0
2016-11-08,29000,29400,29000,29400,2319,147146.0,5004949.0
2016-11-09,29200,29500,28400,29150,5842,145894.0,5004949.0
2016-11-10,29400,29450,29200,29450,3248,147396.0,5004949.0
2016-11-11,29350,29450,29250,29450,2329,147396.0,5004949.0
2016-11-14,29450,29700,29450,29650,3926,148397.0,5004949.0
2016-11-15,29900,30250,29750,30050,8715,150399.0,5004949.0
2016-11-16,30050,30800,29900,30700,6857,153652.0,5004949.0
2016-11-17,30650,31200,30650,30950,6402,154903.0,5004949.0
2016-11-18,30750,31050,30400,30700,5233,153652.0,5004949.0
2016-11-21,30650,30750,30200,30350,5594,151900.0,5004949.0
2016-11-22,30350,31050,30350,31000,6429,155153.0,5004949.0
2016-11-23,31200,31200,30800,31100,4668,155654.0,5004949.0
2016-11-24,30900,31200,30600,30900,4448,154653.0,5004949.0
2016-11-25,30250,30800,30250,30800,3943,154152.0,5004949.0
2016-11-28,30500,30850,30500,30700,5309,153652.0,5004949.0
2016-11-29,30400,30900,30400,30850,9361,154403.0,5004949.0
2016-11-30,30500,31250,30500,31200,7301,156154.0,5004949.0
2016-12-01,31200,31250,31100,31150,7807,155904.0,5004949.0
2016-12-02,31300,31400,30950,31100,7095,155654.0,5004949.0
2016-12-05,30750,31100,30600,30600,5169,153151.0,5004949.0
2016-12-06,30600,30850,30300,30500,7573,152651.0,5004949.0
2016-12-07,30500,31000,30450,30950,5437,154903.0,5004949.0
2016-12-08,30900,31100,30850,31000,4518,155153.0,5004949.0
2016-12-09,31400,31400,30900,31000,3414,155153.0,5004949.0
2016-12-12,31000,31150,30900,31000,6385,155153.0,5004949.0
2016-12-13,31150,31250,30700,30900,10748,154653.0,5004949.0
2016-12-14,31000,31050,30250,31050,8796,155404.0,5004949.0
2016-12-15,31050,31050,30500,30950,4501,154903.0,5004949.0
2016-12-16,30900,30950,30300,30950,4160,154903.0,5004949.0
2016-12-19,30950,31050,30700,31050,4164,155404.0,5004949.0
2016-12-20,30850,31150,30850,31000,2921,155153.0,5004949.0
2016-12-21,31150,31200,30700,31150,2957,155904.0,5004949.0
2016-12-22,30800,31000,30300,30450,7417,152401.0,5004949.0
2016-12-23,30550,30750,30250,30500,5034,152651.0,5004949.0
2016-12-26,30600,30900,30300,30300,4933,151650.0,5004949.0
2016-12-27,30650,30750,30150,30550,5308,152901.0,5004949.0
2016-12-28,30550,30700,30150,30600,5815,153151.0,5004949.0
2016-12-29,30650,30800,30300,30800,5839,154152.0,5004949.0
2017-01-02,30850,31100,30500,31000,3439,155153.0,5004949.0
2017-01-03,31000,31100,30750,31000,3254,155153.0,5004949.0
2017-01-04,31000,31200,30950,31100,6061,155654.0,5004949.0
2017-01-05,31300,31450,31100,31450,7123,157406.0,5004949.0
2017-01-06,31500,32300,31300,32300,6936,161660.0,5004949.0
2017-01-09,32950,32950,32050,32300,6925,161660.0,5004949.0
2017-01-10,32250,32700,32250,32400,6222,162160.0,5004949.0
2017-01-11,32400,32600,32250,32550,5938,162911.0,5004949.0
2017-01-12,32250,32800,32250,32750,4296,163912.0,5004949.0
2017-01-13,32450,32500,30950,31150,122293,155904.0,5004949.0
2017-01-16,31200,31200,30800,30800,8827,154152.0,5004949.0
2017-01-17,31100,31100,30400,30850,11629,154403.0,5004949.0
2017-01-18,30600,31050,30550,30900,5199,154653.0,5004949.0
2017-01-19,30800,31100,30700,31100,7434,155654.0,5004949.0
2017-01-20,30950,31300,30850,31150,5276,155904.0,5004949.0
2017-01-23,31200,31250,31050,31150,6490,155904.0,5004949.0
2017-01-24,31200,31200,30800,31050,6364,155404.0,5004949.0
2017-01-25,31150,31150,30800,31000,8435,155153.0,5004949.0
2017-01-26,30950,31400,30850,31350,7457,156905.0,5004949.0
2017-01-31,31350,31700,31250,31700,6247,158657.0,5004949.0
2017-02-01,31750,31750,31550,31700,5268,158657.0,5004949.0
2017-02-02,31600,31900,31550,31800,6334,159157.0,5004949.0
2017-02-03,32000,32000,30700,31750,5313,158907.0,5004949.0
2017-02-06,31700,31700,31050,31100,3822,155654.0,5004949.0
2017-02-07,31300,31350,31000,31150,4719,155904.0,5004949.0
2017-02-08,31300,31350,30650,31150,9486,155904.0,5004949.0
2017-02-09,31200,31350,30500,31200,14602,156154.0,5004949.0
2017-02-10,30700,31950,30700,31900,3786,159658.0,5004949.0
2017-02-13,31600,32000,31600,32000,5323,160158.0,5004949.0
2017-02-14,32050,32350,31950,32350,173486,161910.0,5004949.0
2017-02-15,32300,32300,31700,32000,5810,160158.0,5004949.0
2017-02-16,32100,32100,31200,31300,4384,156655.0,5004949.0
2017-02-17,31300,31900,31050,31650,10509,158407.0,5004949.0
2017-02-20,31700,32100,31400,32100,5154,160659.0,5004949.0
2017-02-21,32150,32250,31850,32250,5811,161410.0,5004949.0
2017-02-22,32200,32600,31500,32550,8981,162911.0,5004949.0
2017-02-23,32550,32700,32150,32600,7379,163161.0,5004949.0
2017-02-24,32650,33000,32400,33000,8583,165163.0,5004949.0
2017-02-27,32800,32950,32150,32950,8557,164913.0,5004949.0
2017-02-28,32900,33000,32400,32950,7746,164913.0,5004949.0
2017-03-02,32600,33100,32550,33000,9148,165163.0,5004949.0
2017-03-03,33000,33000,32150,32900,8482,164663.0,5004949.0
2017-03-06,32700,33200,32350,32800,9937,164162.0,5004949.0
2017-03-07,32550,32800,32300,32300,5881,161660.0,5004949.0
2017-03-08,32300,32950,32250,32800,6753,164162.0,5004949.0
2017-03-09,32750,32750,32100,32250,3368,161410.0,5004949.0
2017-03-10,32350,32700,32050,32700,9047,163662.0,5004949.0
2017-03-13,32700,32700,31900,32250,4533,161410.0,5004949.0
2017-03-14,32100,32200,31600,31700,2314,158657.0,5004949.0
2017-03-15,31500,31700,31200,31250,5810,156405.0,5004949.0
2017-03-16,31450,31450,30700,31100,7240,155654.0,5004949.0
2017-03-17,31100,31200,30800,30950,1438,154903.0,5004949.0
2017-03-20,30950,31100,30400,30650,5680,153402.0,5004949.0
2017-03-21,30450,30700,30300,30500,1465,152651.0,5004949.0
2017-03-22,30300,30600,30250,30600,3486,153151.0,5004949.0
2017-03-23,30400,30500,29750,30000,5890,150148.0,5004949.0
2017-03-24,30000,30650,29900,30150,3550,150899.0,5004949.0
2017-03-27,29800,30200,29750,29950,3547,149898.0,5004949.0
2017-03-28,29950,30000,29700,29950,3474,149898.0,5004949.0
2017-03-29,29950,30400,29900,30400,4627,152150.0,5004949.0
2017-03-30,30400,30700,30100,30500,2591,152651.0,5004949.0
2017-03-31,30300,30500,30200,30500,1742,152651.0,5004949.0
2017-04-03,30500,30500,30200,30300,6035,151650.0,5004949.0
2017-04-04,30400,30400,30100,30300,2913,151650.0,5004949.0
2017-04-05,30350,30400,29900,30200,6090,151149.0,5004949.0
2017-04-06,30100,30500,30000,30200,9168,151149.0,5004949.0
2017-04-07,30300,30650,30100,30350,8795,151900.0,5004949.0
2017-04-10,30350,30450,29800,30050,4760,150399.0,5004949.0
2017-04-11,29900,30150,29600,29900,5580,149648.0,5004949.0
2017-04-12,29900,29950,29500,29950,8507,149898.0,5004949.0
2017-04-13,30000,30000,29700,29750,4021,148897.0,5004949.0
2017-04-14,29950,30150,29450,29900,4041,149648.0,5004949.0
2017-04-17,30200,30200,29900,30000,2587,150148.0,5004949.0
2017-04-18,30100,30150,29950,30000,3568,150148.0,5004949.0
2017-04-19,30000,30300,29750,30100,5935,150649.0,5004949.0
2017-04-20,29950,30300,29800,30100,3694,150649.0,5004949.0
2017-04-21,30300,30300,29900,30150,4568,150899.0,5004949.0
2017-04-24,30000,30200,29950,30150,6713,150899.0,5004949.0
2017-04-25,30050,30100,29900,30000,2453,150148.0,5004949.0
2017-04-26,30000,30150,29900,30000,7318,150148.0,5004949.0
2017-04-27,30000,30000,29700,29900,7182,149648.0,5004949.0
2017-04-28,29900,29950,29650,29800,4280,149147.0,5004949.0
2017-05-02,29800,29900,29300,29600,16271,148146.0,5004949.0
2017-05-04,29600,29850,29400,29600,12296,148146.0,5004949.0
2017-05-08,29600,29750,29350,29600,6312,148146.0,5004949.0
2017-05-10,29600,29600,29350,29350,8242,146895.0,5004949.0
2017-05-11,29400,29500,29200,29350,5863,146895.0,5004949.0
2017-05-12,29300,29550,29000,29050,14969,145394.0,5004949.0
2017-05-15,29100,29200,28600,28850,8083,144393.0,5004949.0
2017-05-16,28900,29400,28900,29100,7485,145644.0,5004949.0
2017-05-17,29250,29300,28950,29100,14998,145644.0,5004949.0
2017-05-18,29250,29250,28850,29100,11267,145644.0,5004949.0
2017-05-19,29100,29500,29000,29350,9724,146895.0,5004949.0
2017-05-22,29450,29500,29100,29450,13477,147396.0,5004949.0
2017-05-23,29500,29750,29150,29600,9998,148146.0,5004949.0
2017-05-24,29750,29850,29500,29750,6486,148897.0,5004949.0
2017-05-25,29800,30150,29800,30100,8711,150649.0,5004949.0
2017-05-26,30200,30200,29900,29900,6337,149648.0,5004949.0
2017-05-29,30200,30200,29900,30000,5109,150148.0,5004949.0
2017-05-30,30100,30250,30000,30250,4346,151400.0,5004949.0
2017-05-31,30250,30250,30000,30150,4217,150899.0,5004949.0
2017-06-01,30150,30250,30100,30250,4075,151400.0,5004949.0
2017-06-02,30250,30250,30050,30250,5141,151400.0,5004949.0
2017-06-05,30250,30350,30200,30350,3829,151900.0,5004949.0
2017-06-07,30350,30400,30200,30400,4322,152150.0,5004949.0
2017-06-08,30400,30450,30050,30200,10865,151149.0,5004949.0
2017-06-09,30200,30350,30000,30300,7185,151650.0,5004949.0
2017-06-12,30300,30400,30000,30300,6046,151650.0,5004949.0
2017-06-13,30300,30400,29950,30350,7496,151900.0,5004949.0
2017-06-14,30400,30400,30050,30100,6209,150649.0,5004949.0
2017-06-15,30100,30250,29950,30100,6220,150649.0,5004949.0
2017-06-16,30000,30250,30000,30000,5246,150148.0,5004949.0
2017-06-19,30150,30200,30000,30200,5836,151149.0,5004949.0
2017-06-20,30250,30450,30150,30400,11509,152150.0,5004949.0
2017-06-21,30400,30450,30100,30350,6951,151900.0,5004949.0
2017-06-22,30450,30450,30150,30400,6604,152150.0,5004949.0
2017-06-23,30400,30400,30050,30050,13165,150399.0,5004949.0
2017-06-26,30100,30300,29950,30300,14813,151650.0,5004949.0
2017-06-27,30150,30400,29700,30000,20043,150148.0,5004949.0
2017-06-28,30050,30150,29500,29550,17992,147896.0,5004949.0
2017-06-29,29750,29750,29400,29650,9242,148397.0,5004949.0
2017-06-30,29650,29850,29500,29850,6001,149398.0,5004949.0
2017-07-03,29900,30050,29700,30000,4835,150148.0,5004949.0
2017-07-04,29900,30000,29800,30000,7330,150148.0,5004949.0
2017-07-05,30000,30000,29650,29950,9599,149898.0,5004949.0
2017-07-06,29950,30000,29750,30000,8197,150148.0,5004949.0
2017-07-07,30000,30000,29500,29600,11874,148146.0,5004949.0
2017-07-10,29600,29800,29500,29700,6352,148647.0,5004949.0
2017-07-11,29800,29850,29500,29800,4861,149147.0,5004949.0
2017-07-12,29800,29800,29550,29750,5494,148897.0,5004949.0
2017-07-13,29800,29800,29550,29600,2639,148146.0,5004949.0
2017-07-14,29650,29750,29600,29750,3124,148897.0,5004949.0
2017-07-17,29650,29800,29650,29800,3841,149147.0,5004949.0
2017-07-18,29800,29800,29650,29800,1853,149147.0,5004949.0
2017-07-19,29800,29950,29700,29900,9719,149648.0,5004949.0
2017-07-20,29900,30050,29650,29900,5251,149648.0,5004949.0
2017-07-21,29900,29950,29700,29850,5120,149398.0,5004949.0
2017-07-24,30000,30000,29600,29800,5412,149147.0,5004949.0
2017-07-25,29900,29900,29600,29800,6660,149147.0,5004949.0
2017-07-26,29800,29800,29450,29650,6770,148397.0,5004949.0
2017-07-27,29700,29700,29450,29450,3696,147396.0,5004949.0
2017-07-28,29450,29800,29450,29450,4383,147396.0,5004949.0
2017-07-31,29700,29700,29450,29550,3007,147896.0,5004949.0
2017-08-01,29550,29750,29450,29700,3709,148647.0,5004949.0
2017-08-02,29700,29750,29600,29700,2165,148647.0,5004949.0
2017-08-03,29750,29750,29350,29500,6741,147646.0,5004949.0
2017-08-04,29500,29600,29300,29450,1794,147396.0,5004949.0
2017-08-07,29450,29550,29350,29500,3133,147646.0,5004949.0
2017-08-08,29500,29500,29300,29400,2921,147146.0,5004949.0
2017-08-09,29500,29650,29200,29350,4983,146895.0,5004949.0
2017-08-10,29350,29350,28800,29000,9726,145144.0,5004949.0
2017-08-11,28950,29100,28550,28800,6508,144143.0,5004949.0
2017-08-14,28900,29100,28650,28950,5237,144893.0,5004949.0
2017-08-16,28850,29100,28400,28650,17732,143392.0,5004949.0
2017-08-17,28600,29050,28500,28950,4683,144893.0,5004949.0
2017-08-18,28300,28950,28300,28900,2839,144643.0,5004949.0
2017-08-21,28600,28950,28500,28900,6906,144643.0,5004949.0
2017-08-22,28700,28900,28600,28900,3323,144643.0,5004949.0
2017-08-23,28900,28900,28550,28850,7684,144393.0,5004949.0
2017-08-24,28850,28850,28600,28700,1959,143642.0,5004949.0
2017-08-25,28700,28800,28500,28700,4276,143642.0,5004949.0
2017-08-28,28550,29000,28500,28950,5025,144893.0,5004949.0
2017-08-29,28800,28900,28600,28750,2135,143892.0,5004949.0
2017-08-30,28750,29150,28550,28750,3440,143892.0,5004949.0
2017-08-31,28700,28800,28600,28600,5545,143142.0,5004949.0
2017-09-01,28550,28600,28450,28450,8414,142391.0,5004949.0
2017-09-04,28300,28300,27900,27950,13412,139888.0,5004949.0
2017-09-05,28150,28200,27850,28200,3238,141140.0,5004949.0
2017-09-06,28000,28100,27700,28000,2772,140139.0,5004949.0
2017-09-07,27950,27950,27750,27900,1540,139638.0,5004949.0
2017-09-08,27800,27950,27650,27800,5300,139138.0,5004949.0
2017-09-11,27650,27700,27600,27600,4492,138137.0,5004949.0
2017-09-12,27750,27800,27600,27700,2327,138637.0,5004949.0
2017-09-13,27600,27800,27500,27700,2986,138637.0,5004949.0
2017-09-14,27700,27800,27400,27400,8134,137136.0,5004949.0
2017-09-15,27400,27700,27400,27500,1842,137636.0,5004949.0
2017-09-18,27500,27750,27500,27650,5393,138387.0,5004949.0
2017-09-19,27650,27850,27550,27600,2703,138137.0,5004949.0
2017-09-20,27800,27800,27300,27550,7705,137886.0,5004949.0
2017-09-21,27400,27650,27000,27100,5390,135634.0,5004949.0
2017-09-22,27100,27100,26550,26600,6946,133132.0,5004949.0
2017-09-25,26600,26900,26000,26000,5849,130129.0,5004949.0
2017-09-26,25900,26350,25800,26250,5055,131380.0,5004949.0
2017-09-27,26100,26600,26100,26600,6771,133132.0,5004949.0
2017-09-28,26600,27050,26450,27050,4315,135384.0,5004949.0
2017-09-29,27050,27200,26850,27200,1196,136135.0,5004949.0
