제일기획(030000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-19,17400,17400,16800,16850,401309,1938445.0,115041225.0
2016-08-22,16850,16900,16550,16800,331811,1932693.0,115041225.0
2016-08-23,16800,16900,16600,16600,168235,1909684.0,115041225.0
2016-08-24,16600,16800,16500,16750,301380,1926941.0,115041225.0
2016-08-25,16600,16750,16600,16750,158883,1926941.0,115041225.0
2016-08-26,16800,16800,16500,16600,186820,1909684.0,115041225.0
2016-08-29,16550,16650,16350,16450,226677,1892428.0,115041225.0
2016-08-30,16500,16550,16350,16400,122496,1886676.0,115041225.0
2016-08-31,16350,16550,15900,15900,515683,1829155.0,115041225.0
2016-09-01,15950,16050,15700,15850,431217,1823403.0,115041225.0
2016-09-02,15750,16050,15700,16050,262558,1846412.0,115041225.0
2016-09-05,16050,16300,16050,16200,217232,1863668.0,115041225.0
2016-09-06,16250,16300,16100,16200,180998,1863668.0,115041225.0
2016-09-07,16100,16200,15800,15850,230752,1823403.0,115041225.0
2016-09-08,15850,16000,15850,15950,190644,1834908.0,115041225.0
2016-09-09,15850,15950,15600,15700,182103,1806147.0,115041225.0
2016-09-12,15500,15650,14900,15150,505494,1742875.0,115041225.0
2016-09-13,15350,15400,15000,15050,195152,1731370.0,115041225.0
2016-09-19,15000,15150,14950,15050,169710,1731370.0,115041225.0
2016-09-20,14950,15300,14850,15150,258588,1742875.0,115041225.0
2016-09-21,15050,15100,14850,15000,255990,1725618.0,115041225.0
2016-09-22,15050,15500,15050,15450,217625,1777387.0,115041225.0
2016-09-23,15600,15600,15100,15200,178941,1748627.0,115041225.0
2016-09-26,15250,15350,15000,15050,164916,1731370.0,115041225.0
2016-09-27,15100,15300,15050,15200,103214,1748627.0,115041225.0
2016-09-28,15500,16050,15400,15900,475290,1829155.0,115041225.0
2016-09-29,15900,16300,15800,16200,338286,1863668.0,115041225.0
2016-09-30,16050,16250,15850,16000,204568,1840660.0,115041225.0
2016-10-04,15950,16150,15950,16050,126396,1846412.0,115041225.0
2016-10-05,16050,16350,15950,16300,245177,1875172.0,115041225.0
2016-10-06,16150,16400,16150,16300,267596,1875172.0,115041225.0
2016-10-07,16200,16350,16200,16250,165036,1869420.0,115041225.0
2016-10-10,16350,16500,16150,16250,169538,1869420.0,115041225.0
2016-10-11,16350,16450,16050,16200,278040,1863668.0,115041225.0
2016-10-12,16250,16600,16150,16600,320240,1909684.0,115041225.0
2016-10-13,16600,16600,16250,16300,305746,1875172.0,115041225.0
2016-10-14,16450,16550,16300,16450,182483,1892428.0,115041225.0
2016-10-17,16550,16750,16450,16550,259255,1903932.0,115041225.0
2016-10-18,16600,17000,16600,16900,370189,1944197.0,115041225.0
2016-10-19,16850,17000,16350,16400,197735,1886676.0,115041225.0
2016-10-20,16400,16650,16300,16600,170886,1909684.0,115041225.0
2016-10-21,16600,16600,16050,16500,254537,1898180.0,115041225.0
2016-10-24,16400,16400,16150,16350,161035,1880924.0,115041225.0
2016-10-25,16600,16600,16200,16250,162375,1869420.0,115041225.0
2016-10-26,16350,16450,15950,16450,150254,1892428.0,115041225.0
2016-10-27,16500,17750,16500,17400,16012195,2001717.0,115041225.0
2016-10-28,17600,17650,17150,17300,535317,1990213.0,115041225.0
2016-10-31,17250,17500,16950,16950,318897,1949949.0,115041225.0
2016-11-01,17150,17250,16900,17100,198747,1967205.0,115041225.0
2016-11-02,17050,17050,16200,16550,381005,1903932.0,115041225.0
2016-11-03,16550,16600,16200,16550,382378,1903932.0,115041225.0
2016-11-04,16550,16600,16000,16200,363256,1863668.0,115041225.0
2016-11-07,16200,16500,16100,16400,121326,1886676.0,115041225.0
2016-11-08,16500,16550,16300,16450,77212,1892428.0,115041225.0
2016-11-09,16550,16600,15650,15950,259302,1834908.0,115041225.0
2016-11-10,16100,16500,16100,16300,186375,1875172.0,115041225.0
2016-11-11,16300,16450,16100,16100,135575,1852164.0,115041225.0
2016-11-14,16100,16200,15900,16000,172870,1840660.0,115041225.0
2016-11-15,16100,16350,15900,16300,260201,1875172.0,115041225.0
2016-11-16,16400,16650,16200,16200,243122,1863668.0,115041225.0
2016-11-17,16200,16250,16000,16000,121707,1840660.0,115041225.0
2016-11-18,16000,16100,15900,15900,159823,1829155.0,115041225.0
2016-11-21,15850,15950,15200,15300,336823,1760131.0,115041225.0
2016-11-22,15300,15300,15050,15200,252216,1748627.0,115041225.0
2016-11-23,15100,15300,14900,15000,232186,1725618.0,115041225.0
2016-11-24,15000,15100,14800,14850,148243,1708362.0,115041225.0
2016-11-25,14950,15000,14700,14850,142626,1708362.0,115041225.0
2016-11-28,14850,14950,14700,14750,152881,1696858.0,115041225.0
2016-11-29,14800,15150,14750,15000,184701,1725618.0,115041225.0
2016-11-30,15150,15200,14950,14950,190320,1719866.0,115041225.0
2016-12-01,14900,15050,14750,14950,113444,1719866.0,115041225.0
2016-12-02,14850,14950,14800,14950,90706,1719866.0,115041225.0
2016-12-05,14950,15050,14750,14900,119215,1714114.0,115041225.0
2016-12-06,15050,15350,14950,15350,213173,1765883.0,115041225.0
2016-12-07,15400,15400,15000,15300,165235,1760131.0,115041225.0
2016-12-08,15400,15500,15300,15500,197069,1783139.0,115041225.0
2016-12-09,15350,15500,15300,15350,116466,1765883.0,115041225.0
2016-12-12,15500,15600,15350,15550,159545,1788891.0,115041225.0
2016-12-13,15550,15600,15300,15400,185229,1771635.0,115041225.0
2016-12-14,15500,15600,15350,15500,129796,1783139.0,115041225.0
2016-12-15,15400,15650,15400,15550,104012,1788891.0,115041225.0
2016-12-16,15450,15550,15250,15350,181079,1765883.0,115041225.0
2016-12-19,15450,15650,15300,15600,149725,1794643.0,115041225.0
2016-12-20,15550,15700,15500,15550,93623,1788891.0,115041225.0
2016-12-21,15500,15700,15450,15450,104406,1777387.0,115041225.0
2016-12-22,15450,15600,15250,15300,139706,1760131.0,115041225.0
2016-12-23,15450,15450,15250,15400,77740,1771635.0,115041225.0
2016-12-26,15250,15450,15050,15050,251137,1731370.0,115041225.0
2016-12-27,15150,16250,15150,16050,629181,1846412.0,115041225.0
2016-12-28,15950,16250,15800,16150,329127,1857916.0,115041225.0
2016-12-29,16150,16200,15650,15750,195670,1811899.0,115041225.0
2017-01-02,15850,16000,15650,15950,79848,1834908.0,115041225.0
2017-01-03,16150,16700,16050,16600,445104,1909684.0,115041225.0
2017-01-04,16550,16800,16450,16700,168983,1921188.0,115041225.0
2017-01-05,16550,16700,16500,16650,139465,1915436.0,115041225.0
2017-01-06,16650,16800,16500,16700,136968,1921188.0,115041225.0
2017-01-09,16600,16600,16200,16500,267597,1898180.0,115041225.0
2017-01-10,16300,16450,16200,16350,156280,1880924.0,115041225.0
2017-01-11,16200,16250,16000,16150,229633,1857916.0,115041225.0
2017-01-12,16150,16650,16150,16650,246037,1915436.0,115041225.0
2017-01-13,16500,16900,16500,16800,226269,1932693.0,115041225.0
2017-01-16,16800,16800,16300,16700,211033,1921188.0,115041225.0
2017-01-17,16650,17000,16550,16850,173599,1938445.0,115041225.0
2017-01-18,16900,16950,16500,16750,152156,1926941.0,115041225.0
2017-01-19,16650,16950,16650,16850,181392,1938445.0,115041225.0
2017-01-20,16850,16850,16400,16400,145473,1886676.0,115041225.0
2017-01-23,16500,16700,16350,16400,121398,1886676.0,115041225.0
2017-01-24,16450,16650,16450,16550,101572,1903932.0,115041225.0
2017-01-25,16750,16950,16300,16850,174250,1938445.0,115041225.0
2017-01-26,16850,17150,16650,17000,239051,1955701.0,115041225.0
2017-01-31,17600,18650,17600,18550,2222868,2134015.0,115041225.0
2017-02-01,18600,19000,18450,19000,721229,2185783.0,115041225.0
2017-02-02,18900,19500,18700,19450,788565,2237552.0,115041225.0
2017-02-03,19500,19500,19000,19400,384499,2231800.0,115041225.0
2017-02-06,19400,19450,19100,19300,285010,2220296.0,115041225.0
2017-02-07,19350,19450,19150,19350,270095,2226048.0,115041225.0
2017-02-08,19350,19400,18900,19300,367968,2220296.0,115041225.0
2017-02-09,19300,19450,19150,19150,354776,2203039.0,115041225.0
2017-02-10,19300,19500,19200,19300,262045,2220296.0,115041225.0
2017-02-13,19150,19300,18750,19150,290399,2203039.0,115041225.0
2017-02-14,19200,19200,18750,18900,347006,2174279.0,115041225.0
2017-02-15,19000,19100,18800,18950,258134,2180031.0,115041225.0
2017-02-16,18950,19100,18800,18950,194743,2180031.0,115041225.0
2017-02-17,18950,19400,18900,19350,241338,2226048.0,115041225.0
2017-02-20,19200,19200,18850,18900,194489,2174279.0,115041225.0
2017-02-21,18900,19150,18900,19050,102659,2191535.0,115041225.0
2017-02-22,19250,19450,19050,19450,357459,2237552.0,115041225.0
2017-02-23,19500,19500,19000,19200,382133,2208792.0,115041225.0
2017-02-24,19250,19250,18750,18950,242035,2180031.0,115041225.0
2017-02-27,19050,19400,19000,19250,493357,2214544.0,115041225.0
2017-02-28,19400,19400,18550,18950,524405,2180031.0,115041225.0
2017-03-02,18900,19000,18350,18750,354054,2157023.0,115041225.0
2017-03-03,18600,19000,18550,18700,147320,2151271.0,115041225.0
2017-03-06,18600,18900,18550,18550,154857,2134015.0,115041225.0
2017-03-07,18700,18850,18550,18800,217006,2162775.0,115041225.0
2017-03-08,18550,18800,18400,18500,286983,2128263.0,115041225.0
2017-03-09,18450,18600,18200,18200,495113,2093750.0,115041225.0
2017-03-10,18300,19150,18300,18600,516474,2139767.0,115041225.0
2017-03-13,18550,18800,18400,18550,280779,2134015.0,115041225.0
2017-03-14,18450,19050,18450,18950,273967,2180031.0,115041225.0
2017-03-15,18900,18950,18600,18850,411352,2168527.0,115041225.0
2017-03-16,18950,19050,18100,18350,453987,2111006.0,115041225.0
2017-03-17,18400,18650,18400,18650,329811,2145519.0,115041225.0
2017-03-20,18700,18700,18100,18300,218127,2105254.0,115041225.0
2017-03-21,18450,18750,18400,18750,316731,2157023.0,115041225.0
2017-03-22,18700,18800,18500,18650,209397,2145519.0,115041225.0
2017-03-23,18800,18800,18400,18700,209855,2151271.0,115041225.0
2017-03-24,18800,19100,18650,18850,271152,2168527.0,115041225.0
2017-03-27,18850,18900,18550,18650,174073,2145519.0,115041225.0
2017-03-28,18750,19250,18650,19250,263601,2214544.0,115041225.0
2017-03-29,19250,19750,19150,19700,482412,2266312.0,115041225.0
2017-03-30,19650,19700,18950,19050,371840,2191535.0,115041225.0
2017-03-31,19250,19350,18750,19000,314737,2185783.0,115041225.0
2017-04-03,19000,19050,18400,18600,359622,2139767.0,115041225.0
2017-04-04,18600,18600,18150,18250,300702,2099502.0,115041225.0
2017-04-05,18400,18450,18200,18400,226729,2116759.0,115041225.0
2017-04-06,18400,18400,18100,18400,272195,2116759.0,115041225.0
2017-04-07,18400,18450,18050,18200,497918,2093750.0,115041225.0
2017-04-10,18100,18250,17650,17750,369165,2041982.0,115041225.0
2017-04-11,17700,18050,17700,17900,244953,2059238.0,115041225.0
2017-04-12,18000,18000,17600,17800,291086,2047734.0,115041225.0
2017-04-13,17900,18250,17750,18000,387255,2070742.0,115041225.0
2017-04-14,18000,18100,17700,17900,135528,2059238.0,115041225.0
2017-04-17,18000,18400,17900,18350,283611,2111006.0,115041225.0
2017-04-18,18350,18450,18250,18300,183065,2105254.0,115041225.0
2017-04-19,18250,18250,17900,18000,211665,2070742.0,115041225.0
2017-04-20,18000,18300,18000,18250,137039,2099502.0,115041225.0
2017-04-21,18150,18150,17800,18050,261435,2076494.0,115041225.0
2017-04-24,18000,18000,17700,17850,144795,2053486.0,115041225.0
2017-04-25,17850,18300,17800,18300,214731,2105254.0,115041225.0
2017-04-26,18300,18450,18200,18300,290342,2105254.0,115041225.0
2017-04-27,18450,18500,18100,18400,204574,2116759.0,115041225.0
2017-04-28,18250,18750,18250,18450,483179,2122511.0,115041225.0
2017-05-02,18550,18550,17750,17800,566572,2047734.0,115041225.0
2017-05-04,17850,18100,17750,18050,480788,2076494.0,115041225.0
2017-05-08,18150,18250,17850,18250,457724,2099502.0,115041225.0
2017-05-10,18350,19350,18250,18850,698180,2168527.0,115041225.0
2017-05-11,18850,19200,18750,19050,379455,2191535.0,115041225.0
2017-05-12,19050,19450,18800,19300,390198,2220296.0,115041225.0
2017-05-15,19300,19550,19100,19200,237739,2208792.0,115041225.0
2017-05-16,19400,19450,19000,19250,330037,2214544.0,115041225.0
2017-05-17,19050,19300,18750,19000,341677,2185783.0,115041225.0
2017-05-18,18900,19300,18900,19200,233880,2208792.0,115041225.0
2017-05-19,19100,19350,19000,19150,134583,2203039.0,115041225.0
2017-05-22,19300,19300,18750,19050,211481,2191535.0,115041225.0
2017-05-23,18900,19250,18750,19150,473092,2203039.0,115041225.0
2017-05-24,19300,19550,19150,19550,355356,2249056.0,115041225.0
2017-05-25,19450,19500,19050,19150,411913,2203039.0,115041225.0
2017-05-26,19100,19250,18900,19250,301098,2214544.0,115041225.0
2017-05-29,19300,19500,19000,19200,313117,2208792.0,115041225.0
2017-05-30,19050,19400,19050,19250,214515,2214544.0,115041225.0
2017-05-31,19200,19400,19050,19200,360656,2208792.0,115041225.0
2017-06-01,19200,19350,19050,19050,139796,2191535.0,115041225.0
2017-06-02,19100,19200,18950,19150,273663,2203039.0,115041225.0
2017-06-05,19100,19300,19050,19100,120183,2197287.0,115041225.0
2017-06-07,19000,19100,18750,18800,299288,2162775.0,115041225.0
2017-06-08,18900,19050,18750,19050,312082,2191535.0,115041225.0
2017-06-09,19100,19100,18750,18800,257391,2162775.0,115041225.0
2017-06-12,18800,18850,18400,18500,284673,2128263.0,115041225.0
2017-06-13,18650,18750,18450,18700,202064,2151271.0,115041225.0
2017-06-14,18600,18800,18450,18550,187269,2134015.0,115041225.0
2017-06-15,18450,18550,18200,18450,206356,2122511.0,115041225.0
2017-06-16,18350,18500,18300,18400,142887,2116759.0,115041225.0
2017-06-19,18350,18750,18250,18550,130399,2134015.0,115041225.0
2017-06-20,18500,18550,18050,18150,175177,2087998.0,115041225.0
2017-06-21,18100,18350,17900,18300,194562,2105254.0,115041225.0
2017-06-22,18100,18150,17950,18150,323757,2087998.0,115041225.0
2017-06-23,18050,18600,18050,18600,239257,2139767.0,115041225.0
2017-06-26,18550,18550,18200,18300,185215,2105254.0,115041225.0
2017-06-27,18250,18350,18150,18250,196618,2099502.0,115041225.0
2017-06-28,18300,18500,18200,18300,151496,2105254.0,115041225.0
2017-06-29,18300,18400,18100,18400,261364,2116759.0,115041225.0
2017-06-30,18400,18550,18100,18400,186335,2116759.0,115041225.0
2017-07-03,18400,18750,18300,18750,192087,2157023.0,115041225.0
2017-07-04,18600,18900,18500,18600,112422,2139767.0,115041225.0
2017-07-05,18550,18600,18250,18450,133433,2122511.0,115041225.0
2017-07-06,18350,18450,18200,18300,166041,2105254.0,115041225.0
2017-07-07,18150,18400,18150,18350,59802,2111006.0,115041225.0
2017-07-10,18400,18800,18350,18800,248997,2162775.0,115041225.0
2017-07-11,18750,18750,18300,18350,178752,2111006.0,115041225.0
2017-07-12,18400,18550,18150,18300,157960,2105254.0,115041225.0
2017-07-13,18300,18450,18150,18200,177032,2093750.0,115041225.0
2017-07-14,18200,18450,18150,18450,135564,2122511.0,115041225.0
2017-07-17,18500,18700,18300,18600,146520,2139767.0,115041225.0
2017-07-18,18700,18900,18500,18800,228602,2162775.0,115041225.0
2017-07-19,18900,19050,18800,18950,820373,2180031.0,115041225.0
2017-07-20,19100,19100,18600,18800,202396,2162775.0,115041225.0
2017-07-21,18750,18950,18600,18650,132987,2145519.0,115041225.0
2017-07-24,18800,18950,18600,18950,130873,2180031.0,115041225.0
2017-07-25,18950,19150,18850,19000,143672,2185783.0,115041225.0
2017-07-26,19100,19100,18600,18700,222737,2151271.0,115041225.0
2017-07-27,18750,19050,18700,18750,225851,2157023.0,115041225.0
2017-07-28,18750,19700,18750,19450,944927,2237552.0,115041225.0
2017-07-31,19450,20750,19400,20350,1432172,2341089.0,115041225.0
2017-08-01,20300,21200,20300,20600,820756,2369849.0,115041225.0
2017-08-02,20650,20750,20400,20500,370658,2358345.0,115041225.0
2017-08-03,20500,20500,20000,20200,355288,2323833.0,115041225.0
2017-08-04,20100,20350,20100,20300,223815,2335337.0,115041225.0
2017-08-07,20400,20400,20100,20150,273363,2318081.0,115041225.0
2017-08-08,20200,20350,20000,20000,295153,2300824.0,115041225.0
2017-08-09,19950,20300,19850,19850,308231,2283568.0,115041225.0
2017-08-10,19850,20550,19700,19850,506406,2283568.0,115041225.0
2017-08-11,19850,19900,19300,19600,290268,2254808.0,115041225.0
2017-08-14,19700,20000,19650,19800,244283,2277816.0,115041225.0
2017-08-16,19800,19900,19450,19800,232293,2277816.0,115041225.0
2017-08-17,19750,19750,19400,19550,182836,2249056.0,115041225.0
2017-08-18,19450,19550,19400,19450,79670,2237552.0,115041225.0
2017-08-21,19500,19650,19300,19550,144818,2249056.0,115041225.0
2017-08-22,19500,19700,19400,19600,137100,2254808.0,115041225.0
2017-08-23,19550,19550,19200,19250,200461,2214544.0,115041225.0
2017-08-24,19300,19700,19250,19700,263630,2266312.0,115041225.0
2017-08-25,19650,19800,19500,19600,184095,2254808.0,115041225.0
2017-08-28,19550,19600,19200,19400,123593,2231800.0,115041225.0
2017-08-29,19300,19300,19000,19300,129485,2220296.0,115041225.0
2017-08-30,19300,19300,19100,19250,107520,2214544.0,115041225.0
2017-08-31,19250,19500,19000,19000,312751,2185783.0,115041225.0
2017-09-01,19050,19150,18750,18900,257465,2174279.0,115041225.0
2017-09-04,18650,18900,18600,18600,141733,2139767.0,115041225.0
2017-09-05,18700,18900,18550,18700,166195,2151271.0,115041225.0
2017-09-06,18750,18750,18350,18450,257810,2122511.0,115041225.0
2017-09-07,18550,18650,18400,18650,225847,2145519.0,115041225.0
2017-09-08,18550,18950,18450,18850,236243,2168527.0,115041225.0
2017-09-11,18850,19000,18550,18600,229900,2139767.0,115041225.0
2017-09-12,18600,19100,18550,19050,276947,2191535.0,115041225.0
2017-09-13,19100,19100,18800,18950,202834,2180031.0,115041225.0
2017-09-14,18950,19100,18800,19000,233540,2185783.0,115041225.0
2017-09-15,18800,18950,18550,18750,403656,2157023.0,115041225.0
2017-09-18,18700,18850,18600,18750,180718,2157023.0,115041225.0
2017-09-19,18750,18850,18450,18750,232057,2157023.0,115041225.0
2017-09-20,18750,18850,18500,18750,238943,2157023.0,115041225.0
2017-09-21,18550,19000,18500,18800,220511,2162775.0,115041225.0
2017-09-22,18750,19200,18700,19000,275634,2185783.0,115041225.0
2017-09-25,18850,18900,18650,18850,194938,2168527.0,115041225.0
2017-09-26,18900,18900,18600,18700,198556,2151271.0,115041225.0
2017-09-27,18700,18700,17950,18100,394629,2082246.0,115041225.0
2017-09-28,17950,18100,17750,18050,231148,2076494.0,115041225.0
2017-09-29,18100,18200,17950,18200,132553,2093750.0,115041225.0
2017-10-10,18100,18200,18000,18150,257038,2087998.0,115041225.0
2017-10-11,18050,18100,17900,18050,253959,2076494.0,115041225.0
2017-10-12,18000,18100,17900,18100,253261,2082246.0,115041225.0
2017-10-13,17950,18300,17800,18000,305969,2070742.0,115041225.0
2017-10-16,17950,18500,17850,18350,481730,2111006.0,115041225.0
2017-10-17,18400,18400,18100,18100,214427,2082246.0,115041225.0
2017-10-18,18050,18200,17800,18000,209609,2070742.0,115041225.0
2017-10-19,17900,18250,17850,18100,232106,2082246.0,115041225.0
2017-10-20,18050,18450,18000,18350,241968,2111006.0,115041225.0
2017-10-23,18400,18450,18000,18050,176390,2076494.0,115041225.0
2017-10-24,18050,18350,17900,18300,188913,2105254.0,115041225.0
2017-10-25,18200,18250,18100,18100,158944,2082246.0,115041225.0
2017-10-26,18100,18200,17850,17950,221222,2064990.0,115041225.0
2017-10-27,17950,18200,17950,18100,298727,2082246.0,115041225.0
2017-10-30,18200,19100,18000,19000,759742,2185783.0,115041225.0
2017-10-31,19700,20900,19600,20800,2522659,2392857.0,115041225.0
2017-11-01,20800,21000,20050,20350,1120884,2341089.0,115041225.0
