일신방직(003200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-10-16,45250,45250,44800,44800,50,107520.0,2400000.0
2006-10-17,44550,44800,44550,44800,160,107520.0,2400000.0
2006-10-18,44500,44500,44450,44450,150,106680.0,2400000.0
2006-10-19,43500,44450,43500,44350,450,106440.0,2400000.0
2006-10-20,43900,44700,43800,44450,1070,106680.0,2400000.0
2006-10-23,44450,44500,44350,44500,110,106800.0,2400000.0
2006-10-24,44500,44850,44000,44850,100,107640.0,2400000.0
2006-10-25,44500,45000,43600,45000,470,108000.0,2400000.0
2006-10-26,44800,44800,44750,44750,740,107400.0,2400000.0
2006-10-27,44000,45000,44000,45000,20,108000.0,2400000.0
2006-10-30,45000,45000,44800,44900,30,107760.0,2400000.0
2006-10-31,44700,44700,44700,44700,50,107280.0,2400000.0
2006-11-01,43750,44400,43650,44400,110,106560.0,2400000.0
2006-11-02,43900,43950,43900,43950,60,105480.0,2400000.0
2006-11-03,43900,43900,43850,43850,30,105240.0,2400000.0
2006-11-06,43850,43850,43850,43850,200,105240.0,2400000.0
2006-11-07,43850,44800,43850,44300,240,106320.0,2400000.0
2006-11-08,44300,46000,44250,46000,4780,110400.0,2400000.0
2006-11-09,47400,47400,44350,46000,350,110400.0,2400000.0
2006-11-10,46500,48900,46450,47900,750,114960.0,2400000.0
2006-11-13,47000,50000,47000,49150,3320,117960.0,2400000.0
2006-11-14,50400,50400,48050,49900,80,119760.0,2400000.0
2006-11-15,48200,49300,48150,49300,2440,118320.0,2400000.0
2006-11-16,48250,49000,48000,48350,500,116040.0,2400000.0
2006-11-17,46750,48950,46750,48600,1000,116640.0,2400000.0
2006-11-20,47500,48600,47500,48600,110,116640.0,2400000.0
2006-11-21,49350,50000,49350,50000,100,120000.0,2400000.0
2006-11-22,49850,49850,49000,49000,185,117600.0,2400000.0
2006-11-23,50000,50000,48300,49900,300,119760.0,2400000.0
2006-11-24,50700,50700,50700,50700,10,121680.0,2400000.0
2006-11-27,50700,50700,49100,50600,557,121440.0,2400000.0
2006-11-28,49000,52600,49000,52500,1302,126000.0,2400000.0
2006-11-29,58000,58000,51000,51000,1427,122400.0,2400000.0
2006-11-30,50000,52200,50000,51900,128,124560.0,2400000.0
2006-12-01,52000,52000,51900,52000,560,124800.0,2400000.0
2006-12-04,51900,52000,51500,51900,797,124560.0,2400000.0
2006-12-05,51900,52000,51500,52000,556,124800.0,2400000.0
2006-12-06,51900,52000,51500,51900,564,124560.0,2400000.0
2006-12-07,51900,52500,51500,52300,410,125520.0,2400000.0
2006-12-08,50500,53000,50500,52800,347,126720.0,2400000.0
2006-12-11,54500,54500,51800,52900,47,126960.0,2400000.0
2006-12-12,52900,52900,52100,52100,11,125040.0,2400000.0
2006-12-13,51300,52500,51300,52200,209,125280.0,2400000.0
2006-12-14,51500,52400,44400,51700,2771,124080.0,2400000.0
2006-12-15,52100,52100,52100,52100,18,125040.0,2400000.0
2006-12-18,50600,52000,50500,52000,1178,124800.0,2400000.0
2006-12-19,52000,52500,51100,52000,769,124800.0,2400000.0
2006-12-20,50600,52000,50600,52000,2418,124800.0,2400000.0
2006-12-21,51000,52000,51000,51900,499,124560.0,2400000.0
2006-12-22,52000,52000,51500,51900,3179,124560.0,2400000.0
2006-12-26,51300,53000,51300,51900,783,124560.0,2400000.0
2006-12-27,50100,51000,50100,51000,13,122400.0,2400000.0
2006-12-28,52200,52500,51000,52000,404,124800.0,2400000.0
2007-01-02,50500,51000,50500,50500,30,121200.0,2400000.0
2007-01-03,50400,50400,50400,50400,5,120960.0,2400000.0
2007-01-04,49600,49600,49000,49500,207,118800.0,2400000.0
2007-01-05,48500,49450,48500,48500,429,116400.0,2400000.0
2007-01-08,48500,50500,47500,50500,2230,121200.0,2400000.0
2007-01-09,50500,50500,50100,50500,282,121200.0,2400000.0
2007-01-10,51000,51000,50000,50000,517,120000.0,2400000.0
2007-01-11,52900,52900,51800,51800,225,124320.0,2400000.0
2007-01-12,51000,52000,50900,52000,1022,124800.0,2400000.0
2007-01-15,52000,52100,52000,52100,249,125040.0,2400000.0
2007-01-16,52900,52900,52000,52000,32,124800.0,2400000.0
2007-01-17,52300,52300,51000,51000,13,122400.0,2400000.0
2007-01-18,51200,52900,51000,51000,204,122400.0,2400000.0
2007-01-19,51500,51500,51500,51500,9,123600.0,2400000.0
2007-01-22,48100,52000,48100,51500,1360,123600.0,2400000.0
2007-01-23,51500,51600,50700,51400,579,123360.0,2400000.0
2007-01-24,46500,51500,46500,51400,918,123360.0,2400000.0
2007-01-25,51800,51800,51700,51800,325,124320.0,2400000.0
2007-01-26,51800,51800,51800,51800,210,124320.0,2400000.0
2007-01-29,51800,53700,50100,53000,1559,127200.0,2400000.0
2007-01-30,53100,54600,49200,54600,872,131040.0,2400000.0
2007-01-31,54600,55000,54600,55000,197,132000.0,2400000.0
2007-02-01,51200,55000,51200,55000,1120,132000.0,2400000.0
2007-02-02,53100,56000,53100,56000,818,134400.0,2400000.0
2007-02-05,56000,56000,53000,55000,188,132000.0,2400000.0
2007-02-06,53300,55000,53300,55000,1567,132000.0,2400000.0
2007-02-07,55000,55000,55000,55000,536,132000.0,2400000.0
2007-02-08,55000,55900,54000,55900,1733,134160.0,2400000.0
2007-02-09,56000,56000,55900,55900,212,134160.0,2400000.0
2007-02-12,55900,56000,55000,56000,294,134400.0,2400000.0
2007-02-13,56000,56000,56000,56000,172,134400.0,2400000.0
2007-02-14,56400,56400,56000,56400,1039,135360.0,2400000.0
2007-02-15,56400,56400,55000,55900,383,134160.0,2400000.0
2007-02-16,55900,55900,55900,55900,12,134160.0,2400000.0
2007-02-20,56400,56400,55000,55800,273,133920.0,2400000.0
2007-02-21,55800,55900,54200,55700,432,133680.0,2400000.0
2007-02-22,55700,55700,54100,54400,392,130560.0,2400000.0
2007-02-23,54500,54500,51900,54300,311,130320.0,2400000.0
2007-02-26,54300,54300,50100,53800,1848,129120.0,2400000.0
2007-02-27,53600,53700,52000,53200,333,127680.0,2400000.0
2007-02-28,53400,53400,50100,52900,2248,126960.0,2400000.0
2007-03-02,52900,53500,52000,53500,203,128400.0,2400000.0
2007-03-05,53900,53900,51100,53600,201,128640.0,2400000.0
2007-03-06,53300,53300,52900,53000,53,127200.0,2400000.0
2007-03-07,52900,52900,51900,52500,247,126000.0,2400000.0
2007-03-08,48500,52500,48500,51900,124,124560.0,2400000.0
2007-03-09,53900,53900,50400,52500,1022,126000.0,2400000.0
2007-03-12,52500,52500,52500,52500,172,126000.0,2400000.0
2007-03-13,52900,52900,52000,52000,312,124800.0,2400000.0
2007-03-14,52000,52000,50000,51900,377,124560.0,2400000.0
2007-03-15,51800,52000,51100,52000,492,124800.0,2400000.0
2007-03-16,51900,51900,51900,51900,17,124560.0,2400000.0
2007-03-19,51900,51900,48000,51800,324,124320.0,2400000.0
2007-03-20,51200,51200,50400,51100,1314,122640.0,2400000.0
2007-03-21,53400,53400,51000,51400,419,123360.0,2400000.0
2007-03-22,52300,52300,51000,51800,83,124320.0,2400000.0
2007-03-23,51500,52500,51400,52100,540,125040.0,2400000.0
2007-03-26,54400,54400,50900,51500,375,123600.0,2400000.0
2007-03-27,52000,52000,51000,51000,420,122400.0,2400000.0
2007-03-28,51900,51900,51100,51500,81,123600.0,2400000.0
2007-03-29,53500,55200,51700,51800,2013,124320.0,2400000.0
2007-03-30,52400,52400,51800,51800,122,124320.0,2400000.0
2007-04-02,52000,54000,52000,52000,1228,124800.0,2400000.0
2007-04-03,52000,52200,51000,51500,512,123600.0,2400000.0
2007-04-04,51500,51500,51000,51500,743,123600.0,2400000.0
2007-04-05,51500,52400,51500,52000,204,124800.0,2400000.0
2007-04-06,51900,51900,51000,51900,44,124560.0,2400000.0
2007-04-09,51900,54800,51900,53000,1102,127200.0,2400000.0
2007-04-10,53000,53000,52500,52500,721,126000.0,2400000.0
2007-04-11,52500,52500,51500,51500,1504,123600.0,2400000.0
2007-04-12,51500,52900,51300,52900,1328,126960.0,2400000.0
2007-04-13,53900,53900,51600,52700,1504,126480.0,2400000.0
2007-04-16,52700,53700,52000,52700,1134,126480.0,2400000.0
2007-04-17,52700,54000,52100,53500,707,128400.0,2400000.0
2007-04-18,53500,57000,53500,57000,2254,136800.0,2400000.0
2007-04-19,57000,57000,55100,56300,639,135120.0,2400000.0
2007-04-20,56300,56300,54500,54500,4071,130800.0,2400000.0
2007-04-23,54500,55700,54500,54500,1692,130800.0,2400000.0
2007-04-24,54600,56000,54600,56000,1107,134400.0,2400000.0
2007-04-25,55500,55500,54500,55000,837,132000.0,2400000.0
2007-04-26,54900,55500,54200,55400,294,132960.0,2400000.0
2007-04-27,55400,55500,55100,55500,1005,133200.0,2400000.0
2007-04-30,56000,57000,55500,57000,869,136800.0,2400000.0
2007-05-02,57000,58500,57000,57000,919,136800.0,2400000.0
2007-05-03,57000,57700,56000,56500,1280,135600.0,2400000.0
2007-05-04,56000,56500,53000,56500,557,135600.0,2400000.0
2007-05-07,56500,58000,56000,57800,2492,138720.0,2400000.0
2007-05-08,59000,59000,57700,58000,720,139200.0,2400000.0
2007-05-09,58000,58000,57500,58000,384,139200.0,2400000.0
2007-05-10,57200,58900,56800,57900,2368,138960.0,2400000.0
2007-05-11,59200,59200,56100,56500,5781,135600.0,2400000.0
2007-05-14,58500,58500,55800,56500,1282,135600.0,2400000.0
2007-05-15,55800,56000,55500,56000,3924,134400.0,2400000.0
2007-05-16,55600,56200,55500,56200,859,134880.0,2400000.0
2007-05-17,56000,58900,53900,56000,324,134400.0,2400000.0
2007-05-18,56000,57300,56000,56500,1900,135600.0,2400000.0
2007-05-21,56800,56900,56700,56800,180,136320.0,2400000.0
2007-05-22,56800,58000,56500,58000,1251,139200.0,2400000.0
2007-05-23,58000,59300,58000,59300,786,142320.0,2400000.0
2007-05-25,59300,62700,59300,62600,2721,150240.0,2400000.0
2007-05-28,66500,66500,62800,63800,9519,153120.0,2400000.0
2007-05-29,66900,66900,61500,63200,2398,151680.0,2400000.0
2007-05-30,63200,65500,62100,64000,3211,153600.0,2400000.0
2007-05-31,65000,66700,63500,64000,9421,153600.0,2400000.0
2007-06-01,64000,65000,62300,63900,825,153360.0,2400000.0
2007-06-04,62300,64000,61500,62000,1974,148800.0,2400000.0
2007-06-05,62300,62300,59000,61800,6145,148320.0,2400000.0
2007-06-07,61800,64800,60200,63000,2562,151200.0,2400000.0
2007-06-08,62000,64400,61200,63500,3803,152400.0,2400000.0
2007-06-11,62800,67900,61500,65200,3159,156480.0,2400000.0
2007-06-12,65200,66800,62300,64900,1990,155760.0,2400000.0
2007-06-13,62600,64600,62200,64200,3496,154080.0,2400000.0
2007-06-14,64200,64500,63500,63500,3537,152400.0,2400000.0
2007-06-15,63600,66000,63500,64000,1555,153600.0,2400000.0
2007-06-18,64100,65900,63500,65300,4024,156720.0,2400000.0
2007-06-19,64000,66900,64000,65500,1923,157200.0,2400000.0
2007-06-20,65500,66500,64600,65500,931,157200.0,2400000.0
2007-06-21,63100,66500,63100,65700,1213,157680.0,2400000.0
2007-06-22,64500,65300,62300,64500,2641,154800.0,2400000.0
2007-06-25,64500,64500,60200,63400,1196,152160.0,2400000.0
2007-06-26,63400,66000,63400,66000,2966,158400.0,2400000.0
2007-06-27,64000,65000,62600,65000,25626,156000.0,2400000.0
2007-06-28,64000,65000,61500,64800,13853,155520.0,2400000.0
2007-06-29,64600,65000,62500,64800,403,155520.0,2400000.0
2007-07-02,65000,65000,64500,64700,286,155280.0,2400000.0
2007-07-03,63100,64900,63100,64800,195,155520.0,2400000.0
2007-07-04,62300,65000,62300,65000,737,156000.0,2400000.0
2007-07-05,65000,65000,63000,64500,2885,154800.0,2400000.0
2007-07-06,63300,64900,63300,63800,158,153120.0,2400000.0
2007-07-09,63800,64200,63000,63800,1725,153120.0,2400000.0
2007-07-10,63400,65100,63400,64000,344,153600.0,2400000.0
2007-07-11,63300,64500,63100,64500,243,154800.0,2400000.0
2007-07-12,64100,66000,63700,66000,5253,158400.0,2400000.0
2007-07-13,72600,72600,65500,66500,2533,159600.0,2400000.0
2007-07-16,67200,73400,67200,70000,6349,168000.0,2400000.0
2007-07-18,70100,75800,69000,73800,5296,177120.0,2400000.0
2007-07-19,74000,77000,71000,75000,4893,180000.0,2400000.0
2007-07-20,74500,75000,74300,74900,2175,179760.0,2400000.0
2007-07-23,78000,78000,75500,75500,1742,181200.0,2400000.0
2007-07-24,75000,79000,73200,74800,13954,179520.0,2400000.0
2007-07-25,74800,75200,73800,75000,1284,180000.0,2400000.0
2007-07-26,73600,75200,73600,74400,1081,178560.0,2400000.0
2007-07-27,74500,75200,72800,75000,4294,180000.0,2400000.0
2007-07-30,75000,75400,75000,75100,297,180240.0,2400000.0
2007-07-31,75100,77000,74800,75200,1651,180480.0,2400000.0
2007-08-01,75900,76700,73200,75700,1252,181680.0,2400000.0
2007-08-02,76100,76300,75700,76100,875,182640.0,2400000.0
2007-08-03,76500,76500,75000,75900,654,182160.0,2400000.0
2007-08-06,75900,75900,75200,75800,831,181920.0,2400000.0
2007-08-07,75500,76400,75500,76200,783,182880.0,2400000.0
2007-08-08,76500,76500,75900,76500,1367,183600.0,2400000.0
2007-08-09,76500,77000,76200,76700,1268,184080.0,2400000.0
2007-08-10,76700,76800,76500,76800,860,184320.0,2400000.0
2007-08-13,77000,77000,75000,76900,2295,184560.0,2400000.0
2007-08-14,76900,77000,75600,76700,1861,184080.0,2400000.0
2007-08-16,75500,75500,69600,75000,1946,180000.0,2400000.0
2007-08-17,72100,74500,72100,74400,1109,178560.0,2400000.0
2007-08-20,73600,77000,73600,75300,140,180720.0,2400000.0
2007-08-21,76000,76000,74000,75000,836,180000.0,2400000.0
2007-08-22,74300,75700,74300,75700,761,181680.0,2400000.0
2007-08-23,76400,76400,74000,75500,761,181200.0,2400000.0
2007-08-24,76000,76400,75500,76400,282,183360.0,2400000.0
2007-08-27,76400,76600,75800,76600,15573,183840.0,2400000.0
2007-08-28,76400,77000,74400,76600,1501,183840.0,2400000.0
2007-08-29,75600,75900,74100,75500,911,181200.0,2400000.0
2007-08-30,75500,75600,73100,73100,1281,175440.0,2400000.0
2007-08-31,73100,76300,73100,74000,204,177600.0,2400000.0
2007-09-03,74800,75800,73600,73600,417,176640.0,2400000.0
2007-09-04,73900,74800,68000,72800,2221,174720.0,2400000.0
2007-09-05,72900,72900,72500,72700,411,174480.0,2400000.0
2007-09-06,71000,72400,70500,72400,463,173760.0,2400000.0
2007-09-07,72400,73400,71400,72700,360,174480.0,2400000.0
2007-09-10,72700,72700,70400,72700,980,174480.0,2400000.0
2007-09-11,72700,72700,70600,72600,201,174240.0,2400000.0
2007-09-12,70900,72400,69500,72400,455,173760.0,2400000.0
2007-09-13,68300,72300,68300,72300,642,173520.0,2400000.0
2007-09-14,72300,72300,72200,72300,410,173520.0,2400000.0
2007-09-17,72200,72700,72200,72700,242,174480.0,2400000.0
2007-09-18,72700,72800,72400,72700,904,174480.0,2400000.0
2007-09-19,72900,73800,72000,73800,427,177120.0,2400000.0
2007-09-20,73100,75400,71900,74900,704,179760.0,2400000.0
2007-09-21,71200,74600,71200,74600,1622,179040.0,2400000.0
2007-09-27,74600,76000,72400,76000,2175,182400.0,2400000.0
2007-09-28,76000,77500,76000,77400,1060,185760.0,2400000.0
2007-10-01,77400,77500,76500,76500,7107,183600.0,2400000.0
2007-10-02,79000,79000,76500,78000,136,187200.0,2400000.0
2007-10-04,77100,78000,76300,78000,1297,187200.0,2400000.0
2007-10-05,76600,77800,76500,77800,4245,186720.0,2400000.0
2007-10-08,77000,78000,77000,78000,3726,187200.0,2400000.0
2007-10-09,77000,77000,74400,77000,5264,184800.0,2400000.0
2007-10-10,74000,76000,74000,76000,675,182400.0,2400000.0
2007-10-11,74500,75000,73700,75000,208,180000.0,2400000.0
2007-10-12,75000,75000,72500,74000,958,177600.0,2400000.0
2007-10-15,72100,73700,72100,73000,708,175200.0,2400000.0
2007-10-16,72300,74900,71300,73900,284,177360.0,2400000.0
2007-10-17,73900,74900,73900,74500,1006,178800.0,2400000.0
2007-10-18,74900,79700,74000,76500,1371,183600.0,2400000.0
2007-10-19,78900,78900,73500,78200,94,187680.0,2400000.0
2007-10-22,71100,78000,71100,76900,176,184560.0,2400000.0
2007-10-23,76800,76900,74000,76900,1437,184560.0,2400000.0
2007-10-24,78500,78500,76000,77000,1088,184800.0,2400000.0
2007-10-25,76300,76800,74500,76800,323,184320.0,2400000.0
2007-10-26,74300,76600,74300,76600,419,183840.0,2400000.0
2007-10-29,74000,76000,71500,75900,676,182160.0,2400000.0
2007-10-30,72600,75800,72600,75200,739,180480.0,2400000.0
2007-10-31,72900,75700,72600,75700,2087,181680.0,2400000.0
2007-11-01,73300,75500,70100,75000,633,180000.0,2400000.0
2007-11-02,75000,75000,75000,75000,750,180000.0,2400000.0
2007-11-05,72500,75000,72500,75000,603,180000.0,2400000.0
2007-11-06,73300,74300,72600,74200,832,178080.0,2400000.0
2007-11-07,74200,78000,73000,74000,1280,177600.0,2400000.0
2007-11-08,74000,74700,72100,74700,2501,179280.0,2400000.0
2007-11-09,74700,75500,73500,75300,105,180720.0,2400000.0
2007-11-12,72800,75300,72600,75300,156,180720.0,2400000.0
2007-11-13,75500,75500,73300,75000,473,180000.0,2400000.0
2007-11-14,73700,74800,73500,74800,407,179520.0,2400000.0
2007-11-15,76000,76000,74900,75400,243,180960.0,2400000.0
2007-11-16,76000,76000,75500,75500,74,181200.0,2400000.0
2007-11-19,79700,79700,73000,76000,185,182400.0,2400000.0
2007-11-20,73100,75400,73100,75300,285,180720.0,2400000.0
2007-11-21,75500,75500,74800,75500,389,181200.0,2400000.0
2007-11-22,74000,75300,73300,75100,454,180240.0,2400000.0
2007-11-23,75100,75300,72000,75000,1863,180000.0,2400000.0
2007-11-26,73400,76000,73400,76000,75,182400.0,2400000.0
2007-11-27,73800,76000,73800,76000,514,182400.0,2400000.0
2007-11-28,74200,75900,74100,75900,254,182160.0,2400000.0
2007-11-29,75800,75800,75200,75700,186,181680.0,2400000.0
2007-11-30,74500,75700,74000,75700,1519,181680.0,2400000.0
2007-12-03,73700,75600,73700,75000,474,180000.0,2400000.0
2007-12-04,74600,75000,72000,74900,1315,179760.0,2400000.0
2007-12-05,74800,75900,73000,75500,695,181200.0,2400000.0
2007-12-06,74500,75300,73700,75200,336,180480.0,2400000.0
2007-12-07,74900,75000,74900,75000,24,180000.0,2400000.0
2007-12-10,75000,78000,75000,77000,2280,184800.0,2400000.0
2007-12-11,79600,79600,76000,77500,3545,186000.0,2400000.0
2007-12-12,77500,78800,77500,78700,5963,188880.0,2400000.0
2007-12-13,75400,78900,75400,78900,47,189360.0,2400000.0
2007-12-14,78900,78900,78400,78400,118,188160.0,2400000.0
2007-12-17,78400,79000,75400,78000,221,187200.0,2400000.0
2007-12-18,75800,78000,75500,77400,434,185760.0,2400000.0
2007-12-20,75700,77500,75200,77400,576,185760.0,2400000.0
2007-12-21,77400,78400,75500,77800,1494,186720.0,2400000.0
2007-12-24,78000,78000,77900,77900,198,186960.0,2400000.0
2007-12-26,77000,77900,76000,77500,969,186000.0,2400000.0
2007-12-27,76200,77500,76000,77500,502,186000.0,2400000.0
2007-12-28,77500,77600,76400,77000,232,184800.0,2400000.0
2008-01-02,77100,77100,75100,75100,252,180240.0,2400000.0
2008-01-03,75100,76400,73100,76400,388,183360.0,2400000.0
2008-01-04,74900,76700,74900,76600,236,183840.0,2400000.0
2008-01-07,74200,76400,74000,75800,403,181920.0,2400000.0
2008-01-08,75300,75500,75300,75500,226,181200.0,2400000.0
2008-01-09,73800,76000,73800,76000,151,182400.0,2400000.0
2008-01-10,74300,75900,74300,75200,236,180480.0,2400000.0
2008-01-11,75200,75200,73100,74700,420,179280.0,2400000.0
2008-01-14,79800,79800,75000,76500,437,183600.0,2400000.0
2008-01-15,65300,76700,65300,76000,978,182400.0,2400000.0
2008-01-16,75000,75000,74900,74900,161,179760.0,2400000.0
2008-01-17,75100,75200,73600,75000,781,180000.0,2400000.0
2008-01-18,74900,74900,74900,74900,124,179760.0,2400000.0
2008-01-21,74900,75000,74900,74900,754,179760.0,2400000.0
2008-01-22,74900,74900,68100,74700,31,179280.0,2400000.0
2008-01-23,74500,74500,74000,74300,620,178320.0,2400000.0
2008-01-24,74100,75100,70600,74300,5215,178320.0,2400000.0
2008-01-25,72500,75000,72500,74300,3671,178320.0,2400000.0
2008-01-28,76000,77300,74500,76800,154,184320.0,2400000.0
2008-01-29,76700,77000,76700,76800,1315,184320.0,2400000.0
2008-01-30,74000,75400,74000,75000,151,180000.0,2400000.0
2008-01-31,75200,75300,74000,75100,857,180240.0,2400000.0
2008-02-01,75000,75000,75000,75000,90,180000.0,2400000.0
2008-02-04,74000,75000,74000,74800,254,179520.0,2400000.0
2008-02-05,74000,78000,74000,78000,172,187200.0,2400000.0
2008-02-11,77000,77000,76000,77000,259,184800.0,2400000.0
2008-02-12,77100,77100,75000,76600,2210,183840.0,2400000.0
2008-02-13,77500,77500,74500,76500,290,183600.0,2400000.0
2008-02-14,76400,76400,75500,75500,132,181200.0,2400000.0
2008-02-15,75000,75000,75000,75000,57,180000.0,2400000.0
2008-02-18,75000,75800,74900,75800,1078,181920.0,2400000.0
2008-02-19,75100,76700,75000,76500,1191,183600.0,2400000.0
2008-02-20,75100,77000,75100,76900,246,184560.0,2400000.0
2008-02-21,77000,77000,76800,76800,54,184320.0,2400000.0
2008-02-22,77000,77000,77000,77000,10,184800.0,2400000.0
2008-02-25,74000,76900,74000,76800,41,184320.0,2400000.0
2008-02-26,76400,77000,75400,77000,72,184800.0,2400000.0
2008-02-27,76100,76900,76000,76900,212,184560.0,2400000.0
2008-02-28,76000,76900,75000,76900,10062,184560.0,2400000.0
2008-02-29,77000,77000,76500,76500,25,183600.0,2400000.0
2008-03-03,76000,76100,76000,76100,51,182640.0,2400000.0
2008-03-04,77000,77000,76800,76800,12,184320.0,2400000.0
2008-03-05,77500,77500,76000,77000,27,184800.0,2400000.0
2008-03-06,77000,77500,75200,75200,431,180480.0,2400000.0
2008-03-07,75400,76700,75300,76000,60,182400.0,2400000.0
2008-03-10,74000,75000,74000,75000,207,180000.0,2400000.0
