케이티앤지(033780),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-01,108000,111000,107000,110000,334136,15102175.0,137292497.0
2015-12-02,109500,110500,106500,107000,174633,14690297.0,137292497.0
2015-12-03,107500,108500,106000,107500,314931,14758943.0,137292497.0
2015-12-04,108000,108500,106500,108000,455169,14827590.0,137292497.0
2015-12-07,109000,109500,107500,108000,187451,14827590.0,137292497.0
2015-12-08,107500,108500,105000,105500,177785,14484358.0,137292497.0
2015-12-09,106000,108500,104500,105500,185029,14484358.0,137292497.0
2015-12-10,105500,109000,105000,108000,380642,14827590.0,137292497.0
2015-12-11,107500,109000,107000,108000,191320,14827590.0,137292497.0
2015-12-14,107000,110000,106500,110000,198972,15102175.0,137292497.0
2015-12-15,111000,111000,107500,107500,213104,14758943.0,137292497.0
2015-12-16,109000,110000,107000,109000,325391,14964882.0,137292497.0
2015-12-17,110000,110500,107500,109500,233765,15033528.0,137292497.0
2015-12-18,108500,109500,107000,107000,285123,14690297.0,137292497.0
2015-12-21,107500,110500,107000,110000,200742,15102175.0,137292497.0
2015-12-22,109500,110000,107500,109500,286492,15033528.0,137292497.0
2015-12-23,109500,111500,109000,111000,189447,15239467.0,137292497.0
2015-12-24,112000,112500,110500,111500,175417,15308113.0,137292497.0
2015-12-28,111500,112000,109000,110000,193016,15102175.0,137292497.0
2015-12-29,107500,108000,104500,106000,275101,14553005.0,137292497.0
2015-12-30,107000,107500,104000,104500,354172,14347066.0,137292497.0
2016-01-04,104000,105500,103500,105000,232811,14415712.0,137292497.0
2016-01-05,105000,107500,104500,105500,266147,14484358.0,137292497.0
2016-01-06,105500,106500,104500,106500,287804,14621651.0,137292497.0
2016-01-07,106000,106500,103000,104000,224593,14278420.0,137292497.0
2016-01-08,105000,107000,103500,107000,176491,14690297.0,137292497.0
2016-01-11,105500,109000,105500,108000,217066,14827590.0,137292497.0
2016-01-12,109000,109000,106500,107500,199372,14758943.0,137292497.0
2016-01-13,108000,108500,106500,107000,134474,14690297.0,137292497.0
2016-01-14,107000,108000,106000,106000,259177,14553005.0,137292497.0
2016-01-15,107500,108000,105000,105000,267233,14415712.0,137292497.0
2016-01-18,105000,108000,105000,106500,175209,14621651.0,137292497.0
2016-01-19,106500,109500,104500,108000,249661,14827590.0,137292497.0
2016-01-20,107500,109000,105500,106000,193205,14553005.0,137292497.0
2016-01-21,108000,108500,105500,106500,309171,14621651.0,137292497.0
2016-01-22,105500,105500,100000,100500,673159,13797896.0,137292497.0
2016-01-25,98600,99000,93700,97000,835324,13317372.0,137292497.0
2016-01-26,97400,101500,97200,100500,367136,13797896.0,137292497.0
2016-01-27,101000,101500,97500,98200,415010,13482123.0,137292497.0
2016-01-28,98300,102500,98300,102000,327905,14003835.0,137292497.0
2016-01-29,102000,104000,101500,103500,432649,14209773.0,137292497.0
2016-02-01,103500,104500,101500,104000,284122,14278420.0,137292497.0
2016-02-02,104000,105000,103000,103500,315620,14209773.0,137292497.0
2016-02-03,104500,106500,103500,106500,266675,14621651.0,137292497.0
2016-02-04,107500,108500,105500,107500,296162,14758943.0,137292497.0
2016-02-05,107500,108000,105000,105500,184704,14484358.0,137292497.0
2016-02-11,106500,110000,105500,108500,616638,14896236.0,137292497.0
2016-02-12,108500,109000,107000,108500,307057,14896236.0,137292497.0
2016-02-15,109000,109000,106000,107500,378774,14758943.0,137292497.0
2016-02-16,107000,110000,107000,109000,198943,14964882.0,137292497.0
2016-02-17,107500,109000,105500,106000,320550,14553005.0,137292497.0
2016-02-18,106000,107500,105500,107500,189837,14758943.0,137292497.0
2016-02-19,106500,109000,106500,108500,134127,14896236.0,137292497.0
2016-02-22,108000,109000,106500,109000,190693,14964882.0,137292497.0
2016-02-23,108500,109000,107500,108000,127703,14827590.0,137292497.0
2016-02-24,107000,107000,104500,105500,258514,14484358.0,137292497.0
2016-02-25,105000,109500,105000,109000,245702,14964882.0,137292497.0
2016-02-26,108500,109500,106500,107000,208044,14690297.0,137292497.0
2016-02-29,106500,109500,106500,106500,287849,14621651.0,137292497.0
2016-03-02,107500,109500,107000,108000,202874,14827590.0,137292497.0
2016-03-03,108000,108500,105500,107500,272674,14758943.0,137292497.0
2016-03-04,106500,107000,105000,105000,229217,14415712.0,137292497.0
2016-03-07,105500,107000,104500,105500,196316,14484358.0,137292497.0
2016-03-08,105000,106000,103000,105500,217468,14484358.0,137292497.0
2016-03-09,105500,108500,104500,108500,265376,14896236.0,137292497.0
2016-03-10,108500,109000,106500,107000,321094,14690297.0,137292497.0
2016-03-11,107000,109000,106500,106500,185995,14621651.0,137292497.0
2016-03-14,107500,108000,106000,108000,185745,14827590.0,137292497.0
2016-03-15,107000,108000,106500,107500,166682,14758943.0,137292497.0
2016-03-16,107000,108500,107000,107000,175424,14690297.0,137292497.0
2016-03-17,107500,110000,107500,108500,343095,14896236.0,137292497.0
2016-03-18,108500,109000,107000,107500,647339,14758943.0,137292497.0
2016-03-21,107500,108500,106500,106500,256003,14621651.0,137292497.0
2016-03-22,107000,109000,106500,108500,309551,14896236.0,137292497.0
2016-03-23,109000,109500,106500,107000,399464,14690297.0,137292497.0
2016-03-24,107500,108500,107000,108000,336137,14827590.0,137292497.0
2016-03-25,108000,109000,107000,108500,83447,14896236.0,137292497.0
2016-03-28,108500,109000,107500,108500,180936,14896236.0,137292497.0
2016-03-29,108500,110000,108000,110000,293738,15102175.0,137292497.0
2016-03-30,111500,113000,110000,111500,300973,15308113.0,137292497.0
2016-03-31,112000,112000,109000,110000,254128,15102175.0,137292497.0
2016-04-01,111000,112500,109500,111500,323419,15308113.0,137292497.0
2016-04-04,110500,111500,108500,109500,193831,15033528.0,137292497.0
2016-04-05,109000,109500,108000,108500,166851,14896236.0,137292497.0
2016-04-06,109500,113000,109500,112000,354942,15376760.0,137292497.0
2016-04-07,113500,114500,111000,112500,275093,15445406.0,137292497.0
2016-04-08,111000,115500,111000,115500,235575,15857283.0,137292497.0
2016-04-11,115500,116000,112500,114000,267619,15651345.0,137292497.0
2016-04-12,113500,114000,112500,112500,199865,15445406.0,137292497.0
2016-04-14,113000,114000,110000,112500,618823,15445406.0,137292497.0
2016-04-15,113500,117500,113000,116000,453156,15925930.0,137292497.0
2016-04-18,114000,115500,113500,114500,232890,15719991.0,137292497.0
2016-04-19,115000,115000,113000,114000,155923,15651345.0,137292497.0
2016-04-20,115000,116000,113500,114000,207187,15651345.0,137292497.0
2016-04-21,114500,121500,113000,119000,1072823,16337807.0,137292497.0
2016-04-22,122500,125500,121500,124000,943547,17024270.0,137292497.0
2016-04-25,123000,124000,121000,121500,456248,16681038.0,137292497.0
2016-04-26,121000,124000,120500,123000,327936,16886977.0,137292497.0
2016-04-27,123500,127000,123000,127000,436064,17436147.0,137292497.0
2016-04-28,126000,126500,122000,123000,482866,16886977.0,137292497.0
2016-04-29,123500,124000,122000,123000,286607,16886977.0,137292497.0
2016-05-02,123000,124500,122500,123000,134653,16886977.0,137292497.0
2016-05-03,124000,124000,122000,123000,248669,16886977.0,137292497.0
2016-05-04,122500,125000,122500,125000,473581,17161562.0,137292497.0
2016-05-09,124000,132000,124000,132000,479008,18122610.0,137292497.0
2016-05-10,131000,131500,126500,129000,295546,17710732.0,137292497.0
2016-05-11,127500,128500,124500,126500,348229,17367501.0,137292497.0
2016-05-12,127000,127000,124500,125500,349580,17230208.0,137292497.0
2016-05-13,126000,130000,126000,130000,310154,17848025.0,137292497.0
2016-05-16,129000,130500,126500,129000,213283,17710732.0,137292497.0
2016-05-17,128500,132000,128500,130000,261619,17848025.0,137292497.0
2016-05-18,130000,130000,126500,128500,220341,17642086.0,137292497.0
2016-05-19,127000,128000,124000,126000,257177,17298855.0,137292497.0
2016-05-20,124500,127500,124500,126000,161692,17298855.0,137292497.0
2016-05-23,126000,128000,126000,127500,135799,17504793.0,137292497.0
2016-05-24,126500,129000,126000,126000,194572,17298855.0,137292497.0
2016-05-25,126000,127500,125000,125500,282467,17230208.0,137292497.0
2016-05-26,125500,127000,125000,126000,164216,17298855.0,137292497.0
2016-05-27,126000,126500,123500,125500,343337,17230208.0,137292497.0
2016-05-30,125500,127000,125000,126500,169520,17367501.0,137292497.0
2016-05-31,126500,129500,126000,127500,671539,17504793.0,137292497.0
2016-06-01,127000,127500,125000,125500,260315,17230208.0,137292497.0
2016-06-02,125000,127500,125000,127500,239815,17504793.0,137292497.0
2016-06-03,127000,127500,125500,127000,210728,17436147.0,137292497.0
2016-06-07,128000,128500,127000,128000,217214,17573440.0,137292497.0
2016-06-08,127500,131500,127500,131500,244863,18053963.0,137292497.0
2016-06-09,132000,132500,126500,127000,413452,17436147.0,137292497.0
2016-06-10,127500,128000,125500,127000,210523,17436147.0,137292497.0
2016-06-13,126500,127000,124500,125000,188221,17161562.0,137292497.0
2016-06-14,125000,127000,123500,127000,245070,17436147.0,137292497.0
2016-06-15,126000,126500,124000,126000,194730,17298855.0,137292497.0
2016-06-16,126000,128000,125000,126500,213056,17367501.0,137292497.0
2016-06-17,126500,126500,122500,123500,297662,16955623.0,137292497.0
2016-06-20,125000,126500,124000,126000,216077,17298855.0,137292497.0
2016-06-21,126000,129000,126000,127500,183763,17504793.0,137292497.0
2016-06-22,127500,128500,126000,127000,160162,17436147.0,137292497.0
2016-06-23,126000,127000,125000,126000,126811,17298855.0,137292497.0
2016-06-24,126000,128000,122500,124500,208949,17092916.0,137292497.0
2016-06-27,125500,128000,124000,127000,236048,17436147.0,137292497.0
2016-06-28,126500,130000,126000,128500,281739,17642086.0,137292497.0
2016-06-29,128000,130500,127500,130000,205425,17848025.0,137292497.0
2016-06-30,130000,136500,130000,136500,509225,18740426.0,137292497.0
2016-07-01,137500,139500,135500,137000,288322,18809072.0,137292497.0
2016-07-04,136000,138000,134500,136500,210411,18740426.0,137292497.0
2016-07-05,137000,137500,133000,134500,318699,18465841.0,137292497.0
2016-07-06,133000,134500,131000,131500,338928,18053963.0,137292497.0
2016-07-07,131000,133000,130500,132500,553533,18191256.0,137292497.0
2016-07-08,131500,133000,129000,130000,240464,17848025.0,137292497.0
2016-07-11,133000,135500,130500,131000,341523,17985317.0,137292497.0
2016-07-12,130000,130500,127000,128000,326891,17573440.0,137292497.0
2016-07-13,128000,128500,124500,126500,377461,17367501.0,137292497.0
2016-07-14,124500,125000,123000,124000,356146,17024270.0,137292497.0
2016-07-15,123500,125000,123000,124500,295875,17092916.0,137292497.0
2016-07-18,125500,126500,124000,125500,329158,17230208.0,137292497.0
2016-07-19,126500,127500,124500,125000,339166,17161562.0,137292497.0
2016-07-20,125000,126000,124000,125000,249073,17161562.0,137292497.0
2016-07-21,125500,127000,121000,122500,461919,16818331.0,137292497.0
2016-07-22,123000,125500,122000,123500,342458,16955623.0,137292497.0
2016-07-25,123500,124000,121000,122000,234281,16749685.0,137292497.0
2016-07-26,122500,124500,121000,124500,315649,17092916.0,137292497.0
2016-07-27,125000,126500,124500,125500,372737,17230208.0,137292497.0
2016-07-28,126000,127000,122000,122000,330702,16749685.0,137292497.0
2016-07-29,122000,124500,121000,121000,393082,16612392.0,137292497.0
2016-08-01,122000,124500,121500,122500,304919,16818331.0,137292497.0
2016-08-02,122000,123000,121000,121000,165868,16612392.0,137292497.0
2016-08-03,120500,121500,119000,119500,236419,16406453.0,137292497.0
2016-08-04,121000,122000,120000,121500,205505,16681038.0,137292497.0
2016-08-05,123000,125000,122000,123000,322752,16886977.0,137292497.0
2016-08-08,124500,125000,123000,124000,335225,17024270.0,137292497.0
2016-08-09,124000,124500,122000,122000,292926,16749685.0,137292497.0
2016-08-10,122500,124000,122000,123500,257898,16955623.0,137292497.0
2016-08-11,124000,124500,120000,120500,264987,16543746.0,137292497.0
2016-08-12,120500,121500,116500,118500,504230,16269161.0,137292497.0
2016-08-16,117500,121500,117000,121000,416417,16612392.0,137292497.0
2016-08-17,123500,125500,122000,125000,422573,17161562.0,137292497.0
2016-08-18,125500,127000,123000,123500,384126,16955623.0,137292497.0
2016-08-19,124000,124500,119500,120000,339289,16475100.0,137292497.0
2016-08-22,119500,120500,117500,119000,323177,16337807.0,137292497.0
2016-08-23,119000,121000,117500,121000,305085,16612392.0,137292497.0
2016-08-24,119500,120500,116500,117000,298600,16063222.0,137292497.0
2016-08-25,116500,117500,115000,117000,463032,16063222.0,137292497.0
2016-08-26,118000,119500,117000,117500,305821,16131868.0,137292497.0
2016-08-29,118000,118500,117000,118000,216118,16200515.0,137292497.0
2016-08-30,118500,119500,117500,117500,218259,16131868.0,137292497.0
2016-08-31,118500,118500,116000,117000,390398,16063222.0,137292497.0
2016-09-01,117000,118500,115500,115500,335007,15857283.0,137292497.0
2016-09-02,116000,117000,115000,116000,412580,15925930.0,137292497.0
2016-09-05,117000,118500,116500,118000,138367,16200515.0,137292497.0
2016-09-06,118000,119000,116500,118500,210464,16269161.0,137292497.0
2016-09-07,119500,120500,117500,118500,250228,16269161.0,137292497.0
2016-09-08,118000,120000,117500,120000,304072,16475100.0,137292497.0
2016-09-09,119000,119500,116500,117500,325465,16131868.0,137292497.0
2016-09-12,117500,119500,117000,118000,285870,16200515.0,137292497.0
2016-09-13,119500,120000,116000,116500,351017,15994576.0,137292497.0
2016-09-19,114500,118000,114500,115000,535175,15788637.0,137292497.0
2016-09-20,115000,115500,114000,115000,327037,15788637.0,137292497.0
2016-09-21,115000,116500,114500,116000,318908,15925930.0,137292497.0
2016-09-22,117500,120000,117000,119000,288990,16337807.0,137292497.0
2016-09-23,119000,120000,116500,118500,272800,16269161.0,137292497.0
2016-09-26,119500,119500,117500,119000,193037,16337807.0,137292497.0
2016-09-27,119500,124000,119000,123000,387648,16886977.0,137292497.0
2016-09-28,121500,124500,121000,123500,287098,16955623.0,137292497.0
2016-09-29,125500,127500,124000,126500,333853,17367501.0,137292497.0
2016-09-30,126500,127000,124500,125000,463372,17161562.0,137292497.0
2016-10-04,127000,127500,121500,123000,465306,16886977.0,137292497.0
2016-10-05,121500,122500,120500,121500,364666,16681038.0,137292497.0
2016-10-06,121000,121500,119500,119500,264291,16406453.0,137292497.0
2016-10-07,119000,120500,118000,118500,255022,16269161.0,137292497.0
2016-10-10,120000,122000,119000,119000,190268,16337807.0,137292497.0
2016-10-11,121000,121000,118500,119500,212004,16406453.0,137292497.0
2016-10-12,120500,121500,119000,121000,291598,16612392.0,137292497.0
2016-10-13,120000,120500,117000,119000,298085,16337807.0,137292497.0
2016-10-14,119000,119000,114500,115000,511678,15788637.0,137292497.0
2016-10-17,114000,115000,111000,114000,491180,15651345.0,137292497.0
2016-10-18,113000,114500,111500,113500,428451,15582698.0,137292497.0
2016-10-19,113000,114000,111500,112000,282167,15376760.0,137292497.0
2016-10-20,111500,113000,110000,112000,252859,15376760.0,137292497.0
2016-10-21,111500,112500,110000,110500,281835,15170821.0,137292497.0
2016-10-24,111000,113500,110000,113500,350093,15582698.0,137292497.0
2016-10-25,113000,113000,107500,108500,590313,14896236.0,137292497.0
2016-10-26,107500,108500,106000,107500,649407,14758943.0,137292497.0
2016-10-27,108500,113500,108000,111000,785201,15239467.0,137292497.0
2016-10-28,111000,114000,111000,113000,410121,15514052.0,137292497.0
2016-10-31,115000,115000,112500,113000,374110,15514052.0,137292497.0
2016-11-01,113500,114000,110500,113000,238822,15514052.0,137292497.0
2016-11-02,112500,113000,110500,111000,263280,15239467.0,137292497.0
2016-11-03,111500,114500,111000,113000,386495,15514052.0,137292497.0
2016-11-04,113500,114000,112000,112500,224500,15445406.0,137292497.0
2016-11-07,112500,112500,110000,111000,370571,15239467.0,137292497.0
2016-11-08,110500,111500,109000,111500,416659,15308113.0,137292497.0
2016-11-09,112000,112500,110000,112000,275469,15376760.0,137292497.0
2016-11-10,112500,112500,108500,109000,423466,14964882.0,137292497.0
2016-11-11,107500,108500,102000,103000,741271,14141127.0,137292497.0
2016-11-14,104000,106000,103500,105000,531837,14415712.0,137292497.0
2016-11-15,105500,105500,102500,103500,459435,14209773.0,137292497.0
2016-11-16,103000,104000,102000,102000,415511,14003835.0,137292497.0
2016-11-17,101500,102500,100000,100000,415474,13729250.0,137292497.0
2016-11-18,101000,105000,100500,103500,476834,14209773.0,137292497.0
2016-11-21,104500,104500,102000,102000,290945,14003835.0,137292497.0
2016-11-22,102500,105000,102500,104000,371653,14278420.0,137292497.0
2016-11-23,103500,106000,102500,105500,416354,14484358.0,137292497.0
2016-11-24,104000,106000,104000,105000,252109,14415712.0,137292497.0
2016-11-25,105500,106000,104000,104500,165058,14347066.0,137292497.0
2016-11-28,104000,107000,104000,106000,318887,14553005.0,137292497.0
2016-11-29,106500,107500,105500,106000,256849,14553005.0,137292497.0
2016-11-30,106000,107000,105000,105000,439552,14415712.0,137292497.0
2016-12-01,104500,105000,101000,102500,460447,14072481.0,137292497.0
2016-12-02,103000,105000,103000,104000,459370,14278420.0,137292497.0
2016-12-05,104500,106500,104000,105000,259362,14415712.0,137292497.0
2016-12-06,106000,106000,104000,104500,186383,14347066.0,137292497.0
2016-12-07,104000,104500,102500,103000,226144,14141127.0,137292497.0
2016-12-08,103500,105500,103000,105000,371029,14415712.0,137292497.0
2016-12-09,104500,106000,102500,102500,313617,14072481.0,137292497.0
2016-12-12,102000,102500,100500,100500,533232,13797896.0,137292497.0
2016-12-13,100500,103500,100500,102500,374349,14072481.0,137292497.0
2016-12-14,103500,104500,103000,104000,279509,14278420.0,137292497.0
2016-12-15,103000,105000,102500,104000,261317,14278420.0,137292497.0
2016-12-16,103500,105000,102000,102000,325081,14003835.0,137292497.0
2016-12-19,102000,106000,101500,104000,348845,14278420.0,137292497.0
2016-12-20,104500,106500,104000,106000,215453,14553005.0,137292497.0
2016-12-21,107000,107500,104000,104500,245200,14347066.0,137292497.0
