현대글로비스(086280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-11-06,151000,152500,149500,151000,51041,5662500.0,37500000.0
2017-11-07,150000,151500,148000,148000,71874,5550000.0,37500000.0
2017-11-08,148000,151500,147500,150500,74056,5643750.0,37500000.0
2017-11-09,151000,152000,149000,149000,95323,5587500.0,37500000.0
2017-11-10,149000,151000,149000,150500,71794,5643750.0,37500000.0
2017-11-13,150000,153000,150000,151000,93727,5662500.0,37500000.0
2017-11-14,150500,151000,146000,147000,96552,5512500.0,37500000.0
2017-11-15,147000,147000,144000,145000,72718,5437500.0,37500000.0
2017-11-16,144000,145000,142500,144000,99621,5400000.0,37500000.0
2017-11-17,143500,146000,142500,143500,102056,5381250.0,37500000.0
2017-11-20,144000,144500,143000,143500,55597,5381250.0,37500000.0
2017-11-21,143500,144500,142500,142500,85598,5343750.0,37500000.0
2017-11-22,142500,144000,141000,141500,77974,5306250.0,37500000.0
2017-11-23,141500,143000,141000,141500,84337,5306250.0,37500000.0
2017-11-24,142000,142500,141000,142500,57986,5343750.0,37500000.0
2017-11-27,143000,144500,141000,142000,95900,5325000.0,37500000.0
2017-11-28,141500,143000,141000,142000,114468,5325000.0,37500000.0
2017-11-29,141500,143000,141500,142000,51165,5325000.0,37500000.0
2017-11-30,143000,150000,142500,146500,319038,5493750.0,37500000.0
2017-12-01,147000,147500,143000,143500,101676,5381250.0,37500000.0
2017-12-04,144500,145500,142500,143500,65797,5381250.0,37500000.0
2017-12-05,143000,147500,143000,146500,112306,5493750.0,37500000.0
2017-12-06,148000,148000,143500,144500,157018,5418750.0,37500000.0
2017-12-07,144500,146000,142000,142500,87721,5343750.0,37500000.0
2017-12-08,142500,143500,141500,143000,71127,5362500.0,37500000.0
2017-12-11,142500,144000,141000,143500,52097,5381250.0,37500000.0
2017-12-12,143000,143000,140500,142000,93632,5325000.0,37500000.0
2017-12-13,141500,142500,141500,142500,59364,5343750.0,37500000.0
2017-12-14,142500,144500,142000,142000,150093,5325000.0,37500000.0
2017-12-15,142500,143500,140500,141500,126876,5306250.0,37500000.0
2017-12-18,141500,142000,140000,141000,100298,5287500.0,37500000.0
2017-12-19,141500,142000,139000,139500,100519,5231250.0,37500000.0
2017-12-20,140000,141500,138500,141000,82338,5287500.0,37500000.0
2017-12-21,140500,141500,139500,140000,89509,5250000.0,37500000.0
2017-12-22,139000,140000,134500,136000,280110,5100000.0,37500000.0
2017-12-26,136000,138500,135500,137000,108362,5137500.0,37500000.0
2017-12-27,136500,136500,133000,134500,163579,5043750.0,37500000.0
2017-12-28,133500,136000,133000,136000,103455,5100000.0,37500000.0
2018-01-02,137000,139000,136500,138000,74545,5175000.0,37500000.0
2018-01-03,137000,138000,136500,137500,51208,5156250.0,37500000.0
2018-01-04,138500,138500,135500,138000,94554,5175000.0,37500000.0
2018-01-05,138000,138000,136500,137000,61147,5137500.0,37500000.0
2018-01-08,137000,138000,136000,137500,71894,5156250.0,37500000.0
2018-01-09,137000,138500,137000,138000,61683,5175000.0,37500000.0
2018-01-10,137500,139500,137500,139000,79311,5212500.0,37500000.0
2018-01-11,139000,139500,136500,139000,147083,5212500.0,37500000.0
2018-01-12,139000,139000,137000,137500,65985,5156250.0,37500000.0
2018-01-15,138500,139500,137500,139500,65626,5231250.0,37500000.0
2018-01-16,140500,143000,139500,140500,154269,5268750.0,37500000.0
2018-01-17,140500,141000,138000,139000,88981,5212500.0,37500000.0
2018-01-18,139000,139500,136500,137000,88875,5137500.0,37500000.0
2018-01-19,137000,140000,137000,139500,80502,5231250.0,37500000.0
2018-01-22,139500,139500,136000,138500,80878,5193750.0,37500000.0
2018-01-23,138000,140500,137500,139500,77851,5231250.0,37500000.0
2018-01-24,139000,140000,138000,139000,67105,5212500.0,37500000.0
2018-01-25,138000,139500,138000,139500,57593,5231250.0,37500000.0
2018-01-26,139000,139000,135000,135500,203684,5081250.0,37500000.0
2018-01-29,136000,137000,135000,136500,100062,5118750.0,37500000.0
2018-01-30,137000,141500,136500,141500,268280,5306250.0,37500000.0
2018-01-31,141000,141500,137000,139500,149753,5231250.0,37500000.0
2018-02-01,139000,141000,139000,140500,91143,5268750.0,37500000.0
2018-02-02,140500,146000,140000,143500,307418,5381250.0,37500000.0
2018-02-05,142000,147000,141000,145500,226936,5456250.0,37500000.0
2018-02-06,143000,145500,139500,142500,132329,5343750.0,37500000.0
2018-02-07,143500,145500,141000,143500,155483,5381250.0,37500000.0
2018-02-08,142500,143000,139000,140500,160250,5268750.0,37500000.0
2018-02-09,137500,138000,134000,136500,149547,5118750.0,37500000.0
2018-02-12,136500,136500,134500,135000,87577,5062500.0,37500000.0
2018-02-13,135000,136000,133000,133000,76407,4987500.0,37500000.0
2018-02-14,133000,134500,131500,133000,61835,4987500.0,37500000.0
2018-02-19,134000,135000,131500,133000,118290,4987500.0,37500000.0
2018-02-20,132500,133500,130500,131000,82472,4912500.0,37500000.0
2018-02-21,131000,132500,130000,131500,83006,4931250.0,37500000.0
2018-02-22,131500,133000,130500,133000,78614,4987500.0,37500000.0
2018-02-23,134000,138000,133000,137000,158159,5137500.0,37500000.0
2018-02-26,138000,146000,138000,144000,370812,5400000.0,37500000.0
2018-02-27,143500,146500,142000,143000,156671,5362500.0,37500000.0
2018-02-28,142500,145500,142000,142500,125606,5343750.0,37500000.0
2018-03-02,140000,141500,137000,140000,117774,5250000.0,37500000.0
2018-03-05,139000,141500,137000,138500,112068,5193750.0,37500000.0
2018-03-06,139000,144000,138000,143000,156139,5362500.0,37500000.0
2018-03-07,141000,145500,140500,143000,146742,5362500.0,37500000.0
2018-03-08,144500,145000,139000,141500,111344,5306250.0,37500000.0
2018-03-09,140500,144000,140500,142500,90458,5343750.0,37500000.0
2018-03-12,143500,144000,141500,143000,60317,5362500.0,37500000.0
2018-03-13,141500,142500,139500,140000,67749,5250000.0,37500000.0
2018-03-14,139000,153000,139000,153000,537347,5737500.0,37500000.0
2018-03-15,154500,157500,150000,156000,359737,5850000.0,37500000.0
2018-03-16,157000,160000,148500,151500,353409,5681250.0,37500000.0
2018-03-19,150500,156500,149500,154500,186159,5793750.0,37500000.0
2018-03-20,153500,157000,153500,155500,154235,5831250.0,37500000.0
2018-03-21,154000,162000,153500,161500,182206,6056250.0,37500000.0
2018-03-22,160500,161000,152000,154000,279717,5775000.0,37500000.0
2018-03-23,150500,157500,150000,153500,133543,5756250.0,37500000.0
2018-03-26,154000,155000,147500,152000,178799,5700000.0,37500000.0
2018-03-27,152500,164000,152000,157500,388512,5906250.0,37500000.0
2018-03-28,158500,177000,143000,173500,1335794,6506250.0,37500000.0
2018-03-29,198000,214500,180000,182000,1716544,6825000.0,37500000.0
2018-03-30,182000,182000,164000,169000,1048094,6337500.0,37500000.0
2018-04-02,171500,174000,167000,171000,496949,6412500.0,37500000.0
2018-04-03,169000,172000,165000,166000,344568,6225000.0,37500000.0
2018-04-04,166000,174000,165500,171000,500464,6412500.0,37500000.0
2018-04-05,173500,178000,171000,173500,314119,6506250.0,37500000.0
2018-04-06,174500,180000,173000,176500,286675,6618750.0,37500000.0
2018-04-09,178000,183500,174000,181500,205590,6806250.0,37500000.0
2018-04-10,181500,187500,179500,182500,269627,6843750.0,37500000.0
2018-04-11,180500,182500,177500,180500,170389,6768750.0,37500000.0
2018-04-12,182000,182000,174500,174500,197832,6543750.0,37500000.0
2018-04-13,174000,177000,171500,175500,139235,6581250.0,37500000.0
2018-04-16,176000,177500,174000,176500,114344,6618750.0,37500000.0
2018-04-17,178000,189500,177500,188000,366618,7050000.0,37500000.0
2018-04-18,186500,187000,177500,180000,260868,6750000.0,37500000.0
2018-04-19,182500,183000,172500,175500,263945,6581250.0,37500000.0
2018-04-20,176000,176500,172500,175000,109587,6562500.0,37500000.0
2018-04-23,173000,178500,171500,177000,124702,6637500.0,37500000.0
2018-04-24,172500,176000,168500,175500,305873,6581250.0,37500000.0
2018-04-25,175000,178500,172500,176500,135894,6618750.0,37500000.0
2018-04-26,177000,177000,171000,172500,181921,6468750.0,37500000.0
2018-04-27,172500,175500,169000,169000,274898,6337500.0,37500000.0
2018-04-30,169000,171500,166000,168500,168104,6318750.0,37500000.0
2018-05-02,167500,174000,162500,169000,237864,6337500.0,37500000.0
2018-05-03,172000,173000,169500,170000,145169,6375000.0,37500000.0
2018-05-04,168000,169000,161500,162000,213393,6075000.0,37500000.0
2018-05-08,162000,163000,155000,156000,361281,5850000.0,37500000.0
2018-05-09,156500,162000,156000,158500,233902,5943750.0,37500000.0
2018-05-10,158500,160000,152500,155500,265407,5831250.0,37500000.0
2018-05-11,156500,158000,154000,157000,148290,5887500.0,37500000.0
2018-05-14,157500,160000,156000,157500,126550,5906250.0,37500000.0
2018-05-15,157000,159000,151000,151500,302984,5681250.0,37500000.0
2018-05-16,146500,152000,141000,149000,561230,5587500.0,37500000.0
2018-05-17,150000,155500,148500,152500,203083,5718750.0,37500000.0
2018-05-18,151000,152000,147500,149500,144611,5606250.0,37500000.0
2018-05-21,150000,156000,147500,150500,221852,5643750.0,37500000.0
2018-05-23,143000,147000,139500,143000,638682,5362500.0,37500000.0
2018-05-24,143000,144500,142000,143000,119996,5362500.0,37500000.0
2018-05-25,140500,142500,138500,140000,134362,5250000.0,37500000.0
2018-05-28,142000,142000,137500,138500,140005,5193750.0,37500000.0
2018-05-29,139500,140000,136000,136500,127219,5118750.0,37500000.0
2018-05-30,135500,136000,128500,131000,374984,4912500.0,37500000.0
2018-05-31,132000,135000,131500,134500,196777,5043750.0,37500000.0
2018-06-01,134500,136500,133500,136000,123903,5100000.0,37500000.0
2018-06-04,137000,141000,136500,138000,192882,5175000.0,37500000.0
2018-06-05,138000,138000,134500,136500,107221,5118750.0,37500000.0
2018-06-07,136500,138000,132500,134000,147693,5025000.0,37500000.0
2018-06-08,134000,135000,132000,134500,76620,5043750.0,37500000.0
2018-06-11,134500,135500,133500,134000,61163,5025000.0,37500000.0
2018-06-12,134000,135000,132000,132000,91461,4950000.0,37500000.0
2018-06-14,131000,133000,131000,131000,107668,4912500.0,37500000.0
2018-06-15,131000,132000,128500,130000,129358,4875000.0,37500000.0
2018-06-18,130000,130500,124500,126500,154523,4743750.0,37500000.0
2018-06-19,125500,126500,123000,124000,115283,4650000.0,37500000.0
2018-06-20,123000,124000,121000,122000,127961,4575000.0,37500000.0
2018-06-21,121000,122500,118000,120000,174231,4500000.0,37500000.0
2018-06-22,119000,122000,118000,120500,90898,4518750.0,37500000.0
2018-06-25,121000,123500,120500,123000,61088,4612500.0,37500000.0
2018-06-26,122000,123000,121000,121500,48467,4556250.0,37500000.0
2018-06-27,121000,121500,115500,116500,174713,4368750.0,37500000.0
2018-06-28,115500,117500,115500,116500,81300,4368750.0,37500000.0
2018-06-29,117000,117500,113500,115500,87490,4331250.0,37500000.0
2018-07-02,116000,116500,111000,111500,87967,4181250.0,37500000.0
2018-07-03,112500,114500,111000,112500,89785,4218750.0,37500000.0
2018-07-04,111500,115000,111500,113000,86850,4237500.0,37500000.0
2018-07-05,112000,114500,110500,114000,86858,4275000.0,37500000.0
2018-07-06,114000,118500,113500,115500,130720,4331250.0,37500000.0
2018-07-09,115500,116500,113500,113500,60644,4256250.0,37500000.0
2018-07-10,114000,115500,112500,113500,73637,4256250.0,37500000.0
2018-07-11,113500,115500,112500,113000,98699,4237500.0,37500000.0
2018-07-12,114000,121500,114000,120000,207545,4500000.0,37500000.0
2018-07-13,121500,123500,118500,122000,130117,4575000.0,37500000.0
2018-07-16,121500,130000,120500,128500,189013,4818750.0,37500000.0
2018-07-17,128500,132000,126500,126500,119627,4743750.0,37500000.0
2018-07-18,126500,128500,125000,126500,57167,4743750.0,37500000.0
2018-07-19,126000,130500,125500,129000,87685,4837500.0,37500000.0
2018-07-20,131500,134000,129500,132500,149147,4968750.0,37500000.0
2018-07-23,132000,135000,130500,133000,105681,4987500.0,37500000.0
2018-07-24,133500,134000,129500,131500,95700,4931250.0,37500000.0
2018-07-25,131500,134500,130000,131500,82206,4931250.0,37500000.0
2018-07-26,132000,133500,131500,133000,52398,4987500.0,37500000.0
2018-07-27,134000,140000,133000,136000,185450,5100000.0,37500000.0
2018-07-30,135000,140000,135000,139500,117139,5231250.0,37500000.0
2018-07-31,140000,140000,135500,137000,88720,5137500.0,37500000.0
2018-08-01,137500,138500,136500,138000,49359,5175000.0,37500000.0
2018-08-02,137000,138000,130500,130500,131498,4893750.0,37500000.0
2018-08-03,131000,133000,130500,132500,65816,4968750.0,37500000.0
2018-08-06,132500,133500,131500,132500,46510,4968750.0,37500000.0
2018-08-07,132000,136500,132000,136000,73581,5100000.0,37500000.0
2018-08-08,135500,135500,124500,130500,471336,4893750.0,37500000.0
2018-08-09,131000,132000,128000,128000,128670,4800000.0,37500000.0
2018-08-10,129000,130500,128500,129500,65791,4856250.0,37500000.0
2018-08-13,129000,130000,127500,128500,34561,4818750.0,37500000.0
2018-08-14,128500,130500,128500,129000,35032,4837500.0,37500000.0
2018-08-16,127500,130000,126500,129500,46518,4856250.0,37500000.0
2018-08-17,129000,130000,128000,128500,60744,4818750.0,37500000.0
2018-08-20,129000,131500,128000,129000,68192,4837500.0,37500000.0
2018-08-21,128500,129500,127000,128000,68822,4800000.0,37500000.0
2018-08-22,127500,128500,124500,125000,115194,4687500.0,37500000.0
2018-08-23,125500,126000,124500,125000,70288,4687500.0,37500000.0
2018-08-24,124500,126000,124000,125500,36263,4706250.0,37500000.0
2018-08-27,125500,126000,124000,124500,58569,4668750.0,37500000.0
2018-08-28,124500,126000,123000,124000,68294,4650000.0,37500000.0
2018-08-29,124500,125000,121500,122500,71529,4593750.0,37500000.0
2018-08-30,122500,123000,118500,119500,170093,4481250.0,37500000.0
2018-08-31,119500,121500,119000,121000,90436,4537500.0,37500000.0
2018-09-03,119500,120500,119500,120000,37219,4500000.0,37500000.0
2018-09-04,120500,121000,119500,120500,70125,4518750.0,37500000.0
2018-09-05,120000,122000,119500,120000,74396,4500000.0,37500000.0
2018-09-06,120000,128000,119000,127500,204616,4781250.0,37500000.0
2018-09-07,129000,135500,127500,134000,293505,5025000.0,37500000.0
2018-09-10,131000,133000,129500,130500,119790,4893750.0,37500000.0
2018-09-11,130000,130500,127000,128000,132372,4800000.0,37500000.0
2018-09-12,128000,128500,125000,126500,112034,4743750.0,37500000.0
2018-09-13,126000,127000,124000,126000,86022,4725000.0,37500000.0
2018-09-14,127000,129500,126500,129000,67981,4837500.0,37500000.0
2018-09-17,129500,129500,126000,126500,45599,4743750.0,37500000.0
2018-09-18,126000,126000,124500,126000,49388,4725000.0,37500000.0
2018-09-19,126500,127000,124000,124500,38654,4668750.0,37500000.0
2018-09-20,124000,126000,123500,124500,69048,4668750.0,37500000.0
2018-09-21,125500,128000,125000,128000,114810,4800000.0,37500000.0
2018-09-27,128000,131000,127000,130000,78158,4875000.0,37500000.0
2018-09-28,131000,131000,127500,130000,51665,4875000.0,37500000.0
2018-10-01,129500,130000,127000,127500,41949,4781250.0,37500000.0
2018-10-02,127000,129000,126000,126500,46886,4743750.0,37500000.0
2018-10-04,127000,128000,121500,122000,83340,4575000.0,37500000.0
2018-10-05,122500,123500,120000,121500,60786,4556250.0,37500000.0
2018-10-08,120500,122500,118000,118000,85027,4425000.0,37500000.0
2018-10-10,118000,119500,114000,116000,122371,4350000.0,37500000.0
2018-10-11,112000,116000,110500,110500,140469,4143750.0,37500000.0
2018-10-12,109000,111500,109000,111000,88824,4162500.0,37500000.0
2018-10-15,111000,112500,110000,111000,53011,4162500.0,37500000.0
2018-10-16,111000,113000,110000,112000,47957,4200000.0,37500000.0
2018-10-17,113000,115000,111500,112500,68272,4218750.0,37500000.0
2018-10-18,112500,112500,105000,106000,180053,3975000.0,37500000.0
2018-10-19,105500,110500,104500,109500,92681,4106250.0,37500000.0
2018-10-22,110000,111500,109500,111000,51314,4162500.0,37500000.0
2018-10-23,111000,111000,105000,106500,95331,3993750.0,37500000.0
2018-10-24,107500,110000,107000,109000,76770,4087500.0,37500000.0
2018-10-25,106500,111500,102500,105500,176797,3956250.0,37500000.0
2018-10-26,106000,112000,105500,108000,185323,4050000.0,37500000.0
2018-10-29,107500,110000,104000,106000,128874,3975000.0,37500000.0
2018-10-30,104000,108500,104000,107000,104904,4012500.0,37500000.0
2018-10-31,107000,114500,105000,114000,168399,4275000.0,37500000.0
2018-11-01,112500,113500,110000,112000,98955,4200000.0,37500000.0
2018-11-02,112000,115500,111500,115000,119994,4312500.0,37500000.0
2018-11-05,114000,114500,111500,112500,73396,4218750.0,37500000.0
2018-11-06,112500,117500,111500,117000,129436,4387500.0,37500000.0
2018-11-07,117000,117500,113500,114000,68733,4275000.0,37500000.0
2018-11-08,116000,119500,115000,116000,123340,4350000.0,37500000.0
2018-11-09,117000,123000,116500,120500,178119,4518750.0,37500000.0
2018-11-12,120500,121000,117500,119500,60013,4481250.0,37500000.0
2018-11-13,117000,120500,115000,119000,51491,4462500.0,37500000.0
2018-11-14,120000,125000,120000,122500,81886,4593750.0,37500000.0
2018-11-15,121500,122500,119000,121000,47142,4537500.0,37500000.0
2018-11-16,121000,122000,118000,120500,63396,4518750.0,37500000.0
2018-11-19,119500,121500,115500,119000,113619,4462500.0,37500000.0
2018-11-20,118500,119000,115000,116500,119726,4368750.0,37500000.0
2018-11-21,115000,118000,114500,117500,68974,4406250.0,37500000.0
2018-11-22,117500,118000,109000,112500,161507,4218750.0,37500000.0
2018-11-23,112000,115000,111500,112000,58951,4200000.0,37500000.0
2018-11-26,112000,118000,112000,116500,81449,4368750.0,37500000.0
2018-11-27,116500,122000,116000,120000,116052,4500000.0,37500000.0
2018-11-28,119000,120000,117000,120000,36379,4500000.0,37500000.0
2018-11-29,121500,123000,118000,119500,64342,4481250.0,37500000.0
2018-11-30,119500,125000,119500,123500,127901,4631250.0,37500000.0
2018-12-03,124500,125500,122000,123000,48859,4612500.0,37500000.0
2018-12-04,123000,124500,121500,123000,45643,4612500.0,37500000.0
2018-12-05,121500,124000,119500,122000,37132,4575000.0,37500000.0
2018-12-06,122000,128000,120000,124500,128675,4668750.0,37500000.0
2018-12-07,124500,125000,121000,122000,45638,4575000.0,37500000.0
