롯데관광개발(032350),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-10,14149,14291,13902,14116,11640,219450.0,11000000.0
2011-03-11,13973,14149,13548,13797,18140,214500.0,11000000.0
2011-03-14,13017,13017,12027,12346,48567,191950.0,11000000.0
2011-03-15,12204,12664,11885,12346,22581,191950.0,11000000.0
2011-03-16,11991,12522,11991,12452,9837,193600.0,11000000.0
2011-03-17,12310,12417,12027,12417,6587,193050.0,11000000.0
2011-03-18,12451,12982,12451,12912,12833,200750.0,11000000.0
2011-03-21,12912,13159,12805,13089,9852,203500.0,11000000.0
2011-03-22,13017,13265,12805,13089,12343,203500.0,11000000.0
2011-03-23,12876,13265,12876,13160,7742,204600.0,11000000.0
2011-03-24,13017,13442,13017,13125,8221,204050.0,11000000.0
2011-03-25,13406,13406,12947,13089,5010,203500.0,11000000.0
2011-03-28,13088,13265,12912,12948,4454,201300.0,11000000.0
2011-03-29,13088,13088,12841,12841,5930,199650.0,11000000.0
2011-03-30,12947,13017,12522,12806,9682,199100.0,11000000.0
2011-03-31,12841,14044,12841,13585,34359,211200.0,11000000.0
2011-04-01,13584,13796,13442,13762,11192,213950.0,11000000.0
2011-04-04,13654,13937,13654,13762,8314,213950.0,11000000.0
2011-04-05,13760,13832,13513,13585,7944,211200.0,11000000.0
2011-04-06,13477,13937,13442,13656,7897,212300.0,11000000.0
2011-04-07,13796,13937,13690,13832,9383,215050.0,11000000.0
2011-04-08,13937,15140,13937,14469,37930,224950.0,11000000.0
2011-04-11,14327,14503,14149,14221,11750,221100.0,11000000.0
2011-04-12,14185,14291,13442,13690,18514,212850.0,11000000.0
2011-04-13,13513,13866,13477,13726,5833,213400.0,11000000.0
2011-04-14,13725,14149,13654,13762,6379,213950.0,11000000.0
2011-04-15,13442,13760,13301,13726,12981,213400.0,11000000.0
2011-04-18,13513,13725,13442,13549,8700,210650.0,11000000.0
2011-04-19,13442,13866,13265,13373,6388,207900.0,11000000.0
2011-04-20,13584,13584,13301,13443,12792,209000.0,11000000.0
2011-04-21,13301,13371,13230,13373,9697,207900.0,11000000.0
2011-04-22,13371,13513,13088,13125,13878,204050.0,11000000.0
2011-04-25,13124,13124,12841,12841,11094,199650.0,11000000.0
2011-04-26,12664,13053,12628,12878,9235,200200.0,11000000.0
2011-04-27,12769,13017,12735,12912,8636,200750.0,11000000.0
2011-04-28,13124,13371,12912,13195,11041,205150.0,11000000.0
2011-04-29,12982,13301,12876,13195,6629,205150.0,11000000.0
2011-05-02,13301,13584,12876,13443,10780,209000.0,11000000.0
2011-05-03,13230,13371,13017,13337,10495,207350.0,11000000.0
2011-05-04,13406,13406,13017,13267,4960,206250.0,11000000.0
2011-05-06,12947,12982,12558,12736,22991,198000.0,11000000.0
2011-05-09,12558,12769,12558,12630,6100,196350.0,11000000.0
2011-05-11,12735,12912,12558,12736,16190,198000.0,11000000.0
2011-05-12,12593,12769,12558,12559,5900,195250.0,11000000.0
2011-05-13,12628,12947,12558,12630,10850,196350.0,11000000.0
2011-05-16,12593,12699,12487,12489,4974,194150.0,11000000.0
2011-05-17,12487,12558,12239,12241,8420,190300.0,11000000.0
2011-05-18,12310,12522,12274,12417,5789,193050.0,11000000.0
2011-05-19,12522,12628,12027,12311,11960,191400.0,11000000.0
2011-05-20,12310,12522,12310,12417,4556,193050.0,11000000.0
2011-05-23,12417,12522,11956,12028,6197,187000.0,11000000.0
2011-05-24,11779,12204,11638,12028,6420,187000.0,11000000.0
2011-05-25,12098,12169,11673,11674,5370,181500.0,11000000.0
2011-05-26,11320,11638,11320,11462,12316,178200.0,11000000.0
2011-05-27,11496,11602,11320,11462,9653,178200.0,11000000.0
2011-05-30,11496,11673,11390,11639,5390,180950.0,11000000.0
2011-05-31,11389,11744,11389,11745,6995,182600.0,11000000.0
2011-06-01,11850,12417,11850,12417,11585,193050.0,11000000.0
2011-06-02,12204,12239,11956,12028,7287,187000.0,11000000.0
2011-06-03,11885,12380,11850,11887,5906,184800.0,11000000.0
2011-06-07,11921,11921,11320,11392,18068,177100.0,11000000.0
2011-06-08,11284,11638,11284,11356,9480,176550.0,11000000.0
2011-06-09,11461,11638,11355,11462,6253,178200.0,11000000.0
2011-06-10,11779,11815,11426,11781,10027,183150.0,11000000.0
2011-06-13,11921,12098,11496,12063,9130,187550.0,11000000.0
2011-06-14,11956,12274,11885,11887,10408,184800.0,11000000.0
2011-06-15,11956,12628,11956,12452,14675,193600.0,11000000.0
2011-06-16,12204,12699,12204,12523,10320,194700.0,11000000.0
2011-06-17,12487,12522,12133,12241,5470,190300.0,11000000.0
2011-06-20,12169,14008,12062,13195,25087,205150.0,11000000.0
2011-06-21,13301,14716,13301,14434,68749,224400.0,11000000.0
2011-06-22,14432,14716,13832,14151,35684,220000.0,11000000.0
2011-06-23,14185,14644,14149,14257,30478,221650.0,11000000.0
2011-06-24,14220,16237,14185,16238,101814,252450.0,11000000.0
2011-06-27,16236,16236,15423,15849,51960,246400.0,11000000.0
2011-06-28,15707,16697,15707,15743,38830,244750.0,11000000.0
2011-06-29,15989,16343,15069,15849,31973,246400.0,11000000.0
2011-06-30,15812,16519,15317,16273,35619,253000.0,11000000.0
2011-07-01,16272,16485,15918,16202,27540,251900.0,11000000.0
2011-07-04,16202,16732,15918,16344,40557,254100.0,11000000.0
2011-07-05,16272,16449,16024,16273,17662,253000.0,11000000.0
2011-07-06,16378,16413,16060,16167,18134,251350.0,11000000.0
2011-07-07,16343,16413,15494,15601,33423,242550.0,11000000.0
2011-07-08,15707,15777,14892,15778,30234,245300.0,11000000.0
2011-07-11,15989,15989,15388,15637,15580,243100.0,11000000.0
2011-07-12,15529,15600,15105,15283,15114,237600.0,11000000.0
2011-07-13,16556,17545,15918,17193,399586,267300.0,11000000.0
2011-07-14,17510,17510,15600,15637,140387,243100.0,11000000.0
2011-07-15,14716,14999,14149,14292,161268,222200.0,11000000.0
2011-07-18,14327,14644,14185,14186,44351,220550.0,11000000.0
2011-07-19,14185,14185,13796,14009,47319,217800.0,11000000.0
2011-07-20,14114,14362,14079,14221,26810,221100.0,11000000.0
2011-07-21,14433,14503,13866,13974,24992,217250.0,11000000.0
2011-07-22,14008,14114,13654,13726,28580,213400.0,11000000.0
2011-07-25,13866,13973,13690,13797,14520,214500.0,11000000.0
2011-07-26,13760,14044,13619,13832,13562,215050.0,11000000.0
2011-07-27,13937,13937,13690,13903,9014,216150.0,11000000.0
2011-07-28,13619,13866,13584,13726,12052,213400.0,11000000.0
2011-07-29,13937,13937,13584,13585,8780,211200.0,11000000.0
2011-08-01,13725,13866,13548,13868,10102,215600.0,11000000.0
2011-08-02,13760,14008,13760,13868,18993,215600.0,11000000.0
2011-08-03,13866,13937,13124,13620,19290,211750.0,11000000.0
2011-08-04,13442,14008,13406,13478,11615,209550.0,11000000.0
2011-08-05,12593,13017,12451,12559,27520,195250.0,11000000.0
2011-08-08,12487,12487,10824,11250,34180,174900.0,11000000.0
2011-08-09,10116,10824,10046,10790,40851,167750.0,11000000.0
2011-08-10,11673,11673,11107,11250,12479,174900.0,11000000.0
2011-08-11,11001,11532,10612,11426,11593,177650.0,11000000.0
2011-08-12,11673,12876,11673,12594,33134,195800.0,11000000.0
2011-08-16,13088,13230,12593,13054,25321,202950.0,11000000.0
2011-08-17,13017,13017,12593,12806,10686,199100.0,11000000.0
2011-08-18,13159,13159,12310,12594,12562,195800.0,11000000.0
2011-08-19,11921,12310,11673,11674,17960,181500.0,11000000.0
2011-08-22,11390,11956,11390,11674,6562,181500.0,11000000.0
2011-08-23,11708,12274,11708,12063,7520,187550.0,11000000.0
2011-08-24,12487,12487,12027,12099,9320,188100.0,11000000.0
2011-08-25,12451,12451,11815,11815,6654,183700.0,11000000.0
2011-08-26,11673,11991,11496,11533,5125,179300.0,11000000.0
2011-08-29,11638,12027,11390,12028,10225,187000.0,11000000.0
2011-08-30,12133,12133,11815,11815,6658,183700.0,11000000.0
2011-08-31,11673,12133,11673,12028,23525,187000.0,11000000.0
2011-09-01,12239,12346,12062,12099,16162,188100.0,11000000.0
2011-09-02,12098,12204,11885,12028,7940,187000.0,11000000.0
2011-09-05,12027,12027,11426,11709,8420,182050.0,11000000.0
2011-09-06,11532,12027,11461,11781,14880,183150.0,11000000.0
2011-09-07,11885,12310,11885,12170,16984,189200.0,11000000.0
2011-09-08,12027,12380,11921,12170,8814,189200.0,11000000.0
2011-09-09,12168,13654,11885,12665,44977,196900.0,11000000.0
2011-09-14,12558,13301,12558,12700,29290,197450.0,11000000.0
2011-09-15,12841,13230,12451,12523,21290,194700.0,11000000.0
2011-09-16,12664,12982,12664,12948,15570,201300.0,11000000.0
2011-09-19,12769,12982,12664,12841,7316,199650.0,11000000.0
2011-09-20,12310,12769,12310,12736,11896,198000.0,11000000.0
2011-09-21,12487,12806,12487,12736,3815,198000.0,11000000.0
2011-09-22,12522,13053,12487,12594,11650,195800.0,11000000.0
2011-09-23,12204,12380,11815,11815,19691,183700.0,11000000.0
2011-09-26,11815,12169,10612,10614,25330,165000.0,11000000.0
2011-09-27,10329,11390,10329,11109,13620,172700.0,11000000.0
2011-09-28,11142,11567,11107,11179,12324,173800.0,11000000.0
2011-09-29,11142,11532,11142,11498,6230,178750.0,11000000.0
2011-09-30,11567,11885,11284,11745,6751,182600.0,11000000.0
2011-10-04,10966,11567,10824,11320,5950,176000.0,11000000.0
2011-10-05,11213,11284,10505,10614,18636,165000.0,11000000.0
2011-10-06,11213,11213,10612,10648,6736,165550.0,11000000.0
2011-10-07,10966,11107,10789,11109,7540,172700.0,11000000.0
2011-10-10,10966,12027,10966,11639,14330,180950.0,11000000.0
2011-10-11,12522,12734,11815,11815,27086,183700.0,11000000.0
2011-10-12,12417,13548,12062,13301,75681,206800.0,11000000.0
2011-10-13,12947,13371,12593,13301,55982,206800.0,11000000.0
2011-10-14,13301,13301,12875,12983,15859,201850.0,11000000.0
2011-10-17,13371,14079,13124,13514,49305,210100.0,11000000.0
2011-10-18,13124,13442,12912,13408,13210,208450.0,11000000.0
2011-10-19,13760,13760,12947,13337,12940,207350.0,11000000.0
2011-10-20,13088,13442,12346,12346,17713,191950.0,11000000.0
2011-10-21,12769,12769,12274,12594,12810,195800.0,11000000.0
2011-10-24,12947,12947,12346,12559,12130,195250.0,11000000.0
2011-10-25,12593,12735,12239,12241,12461,190300.0,11000000.0
2011-10-26,12062,12417,11956,12241,17570,190300.0,11000000.0
2011-10-27,12380,12593,12239,12241,12720,190300.0,11000000.0
2011-10-28,12593,12664,12204,12346,16582,191950.0,11000000.0
2011-10-31,12380,12522,12062,12134,14896,188650.0,11000000.0
2011-11-01,11779,12169,11779,12099,6135,188100.0,11000000.0
2011-11-02,11956,12133,11673,12063,9317,187550.0,11000000.0
2011-11-03,12062,12098,11815,11957,6465,185900.0,11000000.0
2011-11-04,12097,12239,11956,12134,7222,188650.0,11000000.0
2011-11-07,12027,12169,11673,11674,18923,181500.0,11000000.0
2011-11-08,11532,11815,11532,11568,11699,179850.0,11000000.0
2011-11-09,11567,11709,11461,11533,8558,179300.0,11000000.0
2011-11-10,11320,11320,11107,11250,7076,174900.0,11000000.0
2011-11-11,11142,11532,11107,11320,4904,176000.0,11000000.0
2011-11-14,11496,11779,11496,11604,7250,180400.0,11000000.0
2011-11-15,11284,11532,11284,11533,8224,179300.0,11000000.0
2011-11-16,11426,11426,11249,11285,9620,175450.0,11000000.0
2011-11-17,11142,11390,11142,11392,8528,177100.0,11000000.0
2011-11-18,11320,11320,11072,11214,4994,174350.0,11000000.0
2011-11-21,11284,11284,11001,11179,3330,173800.0,11000000.0
2011-11-22,10753,10966,10682,10966,14703,170500.0,11000000.0
2011-11-23,10612,11532,10612,10614,15563,165000.0,11000000.0
2011-11-24,10471,10753,10435,10614,5581,165000.0,11000000.0
2011-11-25,10612,10894,10294,10329,6961,160600.0,11000000.0
2011-11-28,10364,10753,10364,10614,2471,165000.0,11000000.0
2011-11-29,10329,10753,10329,10614,3648,165000.0,11000000.0
2011-11-30,10435,10966,10435,10648,4058,165550.0,11000000.0
2011-12-01,10966,11107,10718,10931,10300,169950.0,11000000.0
2011-12-02,10931,11178,10753,11109,5985,172700.0,11000000.0
2011-12-05,11107,11249,11001,11144,7250,173250.0,11000000.0
2011-12-06,10824,11284,10824,10896,6418,169400.0,11000000.0
2011-12-07,11107,11142,10860,11073,3095,172150.0,11000000.0
2011-12-08,11001,11213,10824,10931,7174,169950.0,11000000.0
2011-12-09,10894,10931,10612,10684,7200,166100.0,11000000.0
2011-12-12,10612,10894,10612,10684,8272,166100.0,11000000.0
2011-12-13,10683,10683,10541,10577,3360,164450.0,11000000.0
2011-12-14,10576,10718,10505,10577,5444,164450.0,11000000.0
2011-12-15,10541,10718,10505,10577,8360,164450.0,11000000.0
2011-12-16,10542,10860,10471,10684,10350,166100.0,11000000.0
2011-12-19,10647,10647,10046,10224,13781,158950.0,11000000.0
2011-12-20,10223,10612,10187,10401,4460,161700.0,11000000.0
2011-12-21,10612,10718,10471,10719,7360,166650.0,11000000.0
2011-12-22,10612,10894,10471,10507,7205,163350.0,11000000.0
2011-12-23,10471,10576,10400,10507,2872,163350.0,11000000.0
2011-12-26,10860,10860,10294,10436,6100,162250.0,11000000.0
2011-12-27,10718,10718,10329,10401,3944,161700.0,11000000.0
2011-12-28,10400,10471,10258,10401,3402,161700.0,11000000.0
2011-12-29,10258,10435,10258,10366,2550,161150.0,11000000.0
2012-01-02,10364,10470,10223,10329,3264,160600.0,11000000.0
2012-01-03,10258,10471,10258,10436,2478,162250.0,11000000.0
2012-01-04,10471,10505,10435,10507,2740,163350.0,11000000.0
2012-01-05,10542,10542,10400,10507,3030,163350.0,11000000.0
2012-01-06,10471,10542,10329,10507,3450,163350.0,11000000.0
2012-01-09,10542,10612,10329,10471,7844,162800.0,11000000.0
2012-01-10,10541,10576,10400,10577,3055,164450.0,11000000.0
2012-01-11,10542,10612,10329,10471,5666,162800.0,11000000.0
2012-01-12,10329,10542,10329,10471,4522,162800.0,11000000.0
2012-01-13,10542,11178,10364,10861,19544,168850.0,11000000.0
2012-01-16,10753,10894,10612,10790,6932,167750.0,11000000.0
2012-01-17,10966,10966,10718,10719,3062,166650.0,11000000.0
2012-01-18,10718,10894,10542,10684,6222,166100.0,11000000.0
2012-01-19,10860,10860,10542,10614,10346,165000.0,11000000.0
2012-01-20,10612,10753,10576,10684,6021,166100.0,11000000.0
2012-01-25,10683,10931,10612,10755,7190,167200.0,11000000.0
2012-01-26,10931,10931,10647,10825,9091,168300.0,11000000.0
2012-01-27,10894,11390,10824,11179,28794,173800.0,11000000.0
2012-01-30,11249,11249,10966,11214,8232,174350.0,11000000.0
2012-01-31,11178,11249,11037,11144,6857,173250.0,11000000.0
2012-02-01,11142,11249,10894,11144,8348,173250.0,11000000.0
2012-02-02,11249,11284,11037,11144,13426,173250.0,11000000.0
2012-02-03,11037,11178,10966,11109,13626,172700.0,11000000.0
2012-02-06,10966,11037,10683,10684,21958,166100.0,11000000.0
2012-02-07,10824,10824,10576,10614,6429,165000.0,11000000.0
2012-02-08,10612,10718,10576,10684,12193,166100.0,11000000.0
2012-02-09,10753,11142,10647,10931,38597,169950.0,11000000.0
2012-02-10,11037,11249,10894,11003,23726,171050.0,11000000.0
2012-02-13,11072,11072,10718,10966,7826,170500.0,11000000.0
2012-02-14,10966,11037,10683,10755,14380,167200.0,11000000.0
2012-02-15,10860,10860,10683,10825,17081,168300.0,11000000.0
2012-02-16,10753,11107,10683,10861,27980,168850.0,11000000.0
2012-02-17,10966,11037,10789,10861,10161,168850.0,11000000.0
2012-02-20,10824,10894,10647,10755,15609,167200.0,11000000.0
2012-02-21,10931,10931,10683,10755,7531,167200.0,11000000.0
2012-02-22,10718,11072,10718,10931,22141,169950.0,11000000.0
2012-02-23,10966,11107,10824,11109,18680,172700.0,11000000.0
2012-02-24,11107,11178,11001,11109,8171,172700.0,11000000.0
2012-02-27,11142,11142,10931,10931,8631,169950.0,11000000.0
2012-02-28,10860,11072,10824,10966,13790,170500.0,11000000.0
2012-02-29,10931,11320,10931,11250,15130,174900.0,11000000.0
2012-03-02,11461,11602,11249,11533,22080,179300.0,11000000.0
2012-03-05,11178,11249,10894,11037,28881,171600.0,11000000.0
2012-03-06,11037,11178,10894,11037,8650,171600.0,11000000.0
2012-03-07,10824,11072,10824,11037,6510,171600.0,11000000.0
2012-03-08,11178,11178,10966,11109,6780,172700.0,11000000.0
2012-03-09,11213,11249,11107,11144,4250,173250.0,11000000.0
2012-03-12,11213,11249,10860,11109,8972,172700.0,11000000.0
2012-03-13,11213,11390,11107,11320,10250,176000.0,11000000.0
2012-03-14,11320,11461,11249,11320,13343,176000.0,11000000.0
2012-03-15,11142,11355,11107,11109,10770,172700.0,11000000.0
2012-03-16,11284,11284,10894,11037,5603,171600.0,11000000.0
2012-03-19,11178,11213,10931,11003,5450,171050.0,11000000.0
2012-03-20,11072,11072,10789,10931,7928,169950.0,11000000.0
2012-03-21,10894,10966,10753,10755,8292,167200.0,11000000.0
2012-03-22,10789,10860,10647,10825,6608,168300.0,11000000.0
2012-03-23,10505,10753,10505,10648,7728,165550.0,11000000.0
2012-03-26,10542,10647,10364,10366,8870,161150.0,11000000.0
2012-03-27,10435,10647,10364,10436,6910,162250.0,11000000.0
2012-03-28,10364,10542,10364,10401,4381,161700.0,11000000.0
2012-03-29,10505,10505,10187,10188,9423,158400.0,11000000.0
2012-03-30,10329,10576,10187,10188,7590,158400.0,11000000.0
2012-04-02,10329,10505,10223,10507,2457,163350.0,11000000.0
2012-04-03,10505,10718,10116,10401,3141,161700.0,11000000.0
2012-04-04,10435,10435,10187,10295,3864,160050.0,11000000.0
2012-04-05,10400,10470,10187,10329,3383,160600.0,11000000.0
2012-04-06,10329,10612,10081,10542,4710,163900.0,11000000.0
2012-04-09,10576,10576,10081,10082,7129,156750.0,11000000.0
2012-04-10,9975,10116,9762,9799,16283,152350.0,11000000.0
2012-04-12,9657,9940,9551,9906,2780,154000.0,11000000.0
2012-04-13,9905,10223,9905,10224,3690,158950.0,11000000.0
2012-04-16,10187,10187,10046,10118,1363,157300.0,11000000.0
2012-04-17,9905,10435,9905,10224,3990,158950.0,11000000.0
2012-04-18,10400,10400,9940,10082,1630,156750.0,11000000.0
2012-04-19,10152,10152,10010,10047,1035,156200.0,11000000.0
2012-04-20,10187,10187,9798,10012,4716,155650.0,11000000.0
2012-04-23,10010,10010,9905,9977,2784,155100.0,11000000.0
2012-04-24,9763,9975,9727,9834,3953,152900.0,11000000.0
2012-04-25,9834,10187,9834,9870,5700,153450.0,11000000.0
2012-04-26,10329,10329,9621,9658,5731,150150.0,11000000.0
2012-04-27,9621,9727,9551,9658,2890,150150.0,11000000.0
2012-04-30,9657,10187,9621,9940,2400,154550.0,11000000.0
2012-05-02,9940,10116,9692,9870,7834,153450.0,11000000.0
2012-05-03,10046,10046,9621,9693,6432,150700.0,11000000.0
2012-05-04,9798,9798,9586,9764,4422,151800.0,11000000.0
2012-05-07,9727,9727,9480,9481,4542,147400.0,11000000.0
2012-05-08,9727,9727,9480,9658,5140,150150.0,11000000.0
2012-05-09,9515,9586,9445,9551,3579,148500.0,11000000.0
2012-05-10,9480,9621,9445,9587,4660,149050.0,11000000.0
2012-05-11,9586,9586,9409,9551,1990,148500.0,11000000.0
2012-05-14,9445,9480,9090,9198,8952,143000.0,11000000.0
2012-05-15,8985,9409,8701,9198,9813,143000.0,11000000.0
2012-05-16,8878,9020,8737,8739,8501,135850.0,11000000.0
2012-05-17,8560,8843,8560,8739,10330,135850.0,11000000.0
2012-05-18,8701,8701,8135,8207,13660,127600.0,11000000.0
2012-05-21,7994,8383,7994,8102,5260,125950.0,11000000.0
2012-05-22,8383,8383,7994,8207,3590,127600.0,11000000.0
2012-05-23,8206,8206,7994,8137,2891,126500.0,11000000.0
2012-05-24,8206,8348,8206,8350,4321,129800.0,11000000.0
2012-05-25,8383,8560,8383,8561,5441,133100.0,11000000.0
2012-05-29,8489,8772,8454,8561,4381,133100.0,11000000.0
2012-05-30,8560,8560,8312,8561,3820,133100.0,11000000.0
2012-05-31,8454,8454,7393,7394,39049,114950.0,11000000.0
2012-06-01,7640,7888,7357,7570,14350,117700.0,11000000.0
2012-06-04,7145,7499,7145,7217,7052,112200.0,11000000.0
2012-06-05,7215,7393,7145,7253,5020,112750.0,11000000.0
2012-06-07,7393,7570,7357,7465,3012,116050.0,11000000.0
2012-06-08,7640,7640,7067,7217,16535,112200.0,11000000.0
2012-06-11,7287,7463,7145,7359,11234,114400.0,11000000.0
2012-06-12,7357,7357,7011,7217,11210,112200.0,11000000.0
2012-06-13,7110,7181,7060,7075,10341,110000.0,11000000.0
2012-06-14,7039,7039,6933,7005,15120,108900.0,11000000.0
2012-06-15,7181,7181,7018,7075,7560,110000.0,11000000.0
2012-06-18,7067,7215,7067,7111,6966,110550.0,11000000.0
2012-06-19,7039,7181,6989,7146,16582,111100.0,11000000.0
2012-06-20,7110,7145,7060,7075,4607,110000.0,11000000.0
2012-06-21,7074,7322,7025,7075,9326,110000.0,11000000.0
2012-06-22,6996,7181,6996,7075,5346,110000.0,11000000.0
