신세계(004170),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-10-15,213000,215000,210000,213000,24229,2097024.0,9845181.0
2012-10-16,213500,214500,210500,211500,12663,2082256.0,9845181.0
2012-10-17,208000,209000,200500,200500,97636,1973959.0,9845181.0
2012-10-18,201500,203000,200000,203000,34951,1998572.0,9845181.0
2012-10-19,201000,202000,199500,199500,59223,1964114.0,9845181.0
2012-10-22,198500,199500,196000,199000,32431,1959191.0,9845181.0
2012-10-23,199500,200500,197500,199000,16641,1959191.0,9845181.0
2012-10-24,196000,199000,195000,198000,21986,1949346.0,9845181.0
2012-10-25,196500,201500,196000,198500,18449,1954268.0,9845181.0
2012-10-26,198500,199000,194500,194500,22736,1914888.0,9845181.0
2012-10-29,194000,195000,188000,190000,36152,1870584.0,9845181.0
2012-10-30,190000,195500,189500,195000,14826,1919810.0,9845181.0
2012-10-31,193000,196000,193000,195000,10973,1919810.0,9845181.0
2012-11-01,192500,195500,190000,195000,20461,1919810.0,9845181.0
2012-11-02,195000,199000,194000,199000,31600,1959191.0,9845181.0
2012-11-05,199000,201500,196500,201000,26962,1978881.0,9845181.0
2012-11-06,200500,201000,198500,201000,8676,1978881.0,9845181.0
2012-11-07,199500,202500,199500,202000,21317,1988727.0,9845181.0
2012-11-08,201000,201000,197000,200000,24338,1969036.0,9845181.0
2012-11-09,196500,198500,193000,197500,23707,1944423.0,9845181.0
2012-11-12,195000,202500,195000,202500,18835,1993649.0,9845181.0
2012-11-13,203500,213000,202000,209000,54508,2057643.0,9845181.0
2012-11-14,209000,209500,206000,209000,14323,2057643.0,9845181.0
2012-11-15,206500,207500,202000,204500,21596,2013340.0,9845181.0
2012-11-16,203000,206000,197500,197500,73472,1944423.0,9845181.0
2012-11-19,196000,199500,196000,196500,50088,1934578.0,9845181.0
2012-11-20,197500,200500,196500,197500,24529,1944423.0,9845181.0
2012-11-21,197500,200000,196000,198500,24348,1954268.0,9845181.0
2012-11-22,200000,201500,199000,200000,22968,1969036.0,9845181.0
2012-11-23,200000,203000,198500,202000,20116,1988727.0,9845181.0
2012-11-26,202500,203500,200500,203000,12856,1998572.0,9845181.0
2012-11-27,203500,207500,199500,201000,27160,1978881.0,9845181.0
2012-11-28,202500,206500,200500,205500,23131,2023185.0,9845181.0
2012-11-29,205500,207000,204000,204500,12340,2013340.0,9845181.0
2012-11-30,202000,205500,200500,201500,31355,1983804.0,9845181.0
2012-12-03,201500,205000,201500,203000,12159,1998572.0,9845181.0
2012-12-04,205500,205500,202500,204000,18102,2008417.0,9845181.0
2012-12-05,204000,206500,202500,204500,23751,2013340.0,9845181.0
2012-12-06,204500,207000,204000,207000,22053,2037952.0,9845181.0
2012-12-07,208500,209500,207000,208000,24802,2047798.0,9845181.0
2012-12-10,206500,215500,206500,215500,44557,2121637.0,9845181.0
2012-12-11,216000,218000,211500,214000,33088,2106869.0,9845181.0
2012-12-12,216000,217000,212000,216500,39886,2131482.0,9845181.0
2012-12-13,215000,221000,214500,221000,48786,2175785.0,9845181.0
2012-12-14,221000,221500,216500,221500,21636,2180708.0,9845181.0
2012-12-17,222000,222000,218000,219000,12480,2156095.0,9845181.0
2012-12-18,219500,221000,215000,217000,25355,2136404.0,9845181.0
2012-12-20,216500,220000,216000,218000,19184,2146249.0,9845181.0
2012-12-21,220000,225500,219000,224500,33902,2210243.0,9845181.0
2012-12-24,224500,224500,220000,220000,9633,2165940.0,9845181.0
2012-12-26,222500,225000,222000,223000,14370,2195475.0,9845181.0
2012-12-27,222500,223000,216000,218000,18695,2146249.0,9845181.0
2012-12-28,215500,219000,215500,218500,17090,2151172.0,9845181.0
2013-01-02,221000,224000,219500,219500,11901,2161017.0,9845181.0
2013-01-03,220500,227000,220500,227000,40689,2234856.0,9845181.0
2013-01-04,228000,231000,224500,231000,28859,2274237.0,9845181.0
2013-01-07,231000,238500,229000,237000,26502,2333308.0,9845181.0
2013-01-08,235000,237500,233500,235500,25804,2318540.0,9845181.0
2013-01-09,234000,236000,230500,231000,13945,2274237.0,9845181.0
2013-01-10,230000,237000,230000,233000,19664,2293927.0,9845181.0
2013-01-11,232500,234000,231000,231000,14215,2274237.0,9845181.0
2013-01-14,231500,235500,229500,232000,14527,2284082.0,9845181.0
2013-01-15,228000,234000,226000,227000,38443,2234856.0,9845181.0
2013-01-16,230000,230000,228000,229000,81443,2254546.0,9845181.0
2013-01-17,229000,229500,225000,225000,62894,2215166.0,9845181.0
2013-01-18,226000,226500,222500,226000,25593,2225011.0,9845181.0
2013-01-21,228000,228000,225500,225500,16130,2220088.0,9845181.0
2013-01-22,227000,228000,224500,225000,23153,2215166.0,9845181.0
2013-01-23,223000,225000,218500,219500,22341,2161017.0,9845181.0
2013-01-24,217500,221500,217000,221500,36516,2180708.0,9845181.0
2013-01-25,221000,221000,216500,216500,48990,2131482.0,9845181.0
2013-01-28,215000,218000,212500,214500,61469,2111791.0,9845181.0
2013-01-29,213000,216000,213000,214000,80531,2106869.0,9845181.0
2013-01-30,214500,219500,214500,217500,34103,2141327.0,9845181.0
2013-01-31,217500,220000,216000,220000,34217,2165940.0,9845181.0
2013-02-01,218500,220000,213000,213000,26904,2097024.0,9845181.0
2013-02-04,217000,217000,211500,213500,30569,2101946.0,9845181.0
2013-02-05,212000,214000,211500,212000,24006,2087178.0,9845181.0
2013-02-06,211500,213500,207500,210500,16666,2072411.0,9845181.0
2013-02-07,208000,209000,205000,206500,23080,2033030.0,9845181.0
2013-02-08,205000,211000,205000,208500,17229,2052720.0,9845181.0
2013-02-12,206500,211000,205000,210000,18439,2067488.0,9845181.0
2013-02-13,211500,215000,209500,215000,47534,2116714.0,9845181.0
2013-02-14,213000,215500,213000,214000,24386,2106869.0,9845181.0
2013-02-15,214000,217000,213500,215500,23002,2121637.0,9845181.0
2013-02-18,215500,215500,211000,212000,8035,2087178.0,9845181.0
2013-02-19,211500,214500,211500,213500,5770,2101946.0,9845181.0
2013-02-20,215000,215000,212000,214500,26885,2111791.0,9845181.0
2013-02-21,214000,215500,212500,215500,10819,2121637.0,9845181.0
2013-02-22,216500,223000,214500,222000,26862,2185630.0,9845181.0
2013-02-25,222000,228000,220500,228000,28887,2244701.0,9845181.0
2013-02-26,229000,229000,222500,225000,40355,2215166.0,9845181.0
2013-02-27,225500,225500,218500,220500,26832,2170862.0,9845181.0
2013-02-28,222000,226500,220500,226500,37301,2229933.0,9845181.0
2013-03-04,224500,225000,221500,222000,23647,2185630.0,9845181.0
2013-03-05,222000,222500,219500,219500,29421,2161017.0,9845181.0
2013-03-06,222500,222500,213500,214500,16263,2111791.0,9845181.0
2013-03-07,213500,214000,210500,210500,47769,2072411.0,9845181.0
2013-03-08,211000,219500,211000,219500,20868,2161017.0,9845181.0
2013-03-11,218500,223500,217000,223500,19676,2200398.0,9845181.0
2013-03-12,224000,224000,219500,223000,11305,2195475.0,9845181.0
2013-03-13,221000,223500,221000,222000,11220,2185630.0,9845181.0
2013-03-14,221000,223000,219500,221500,19705,2180708.0,9845181.0
2013-03-15,222500,223500,217000,217000,17900,2136404.0,9845181.0
2013-03-18,216500,226000,216000,223500,35551,2200398.0,9845181.0
2013-03-19,225500,228000,224000,227500,10854,2239779.0,9845181.0
2013-03-20,224000,225000,222000,223500,15826,2200398.0,9845181.0
2013-03-21,223000,223500,221500,223500,16366,2200398.0,9845181.0
2013-03-22,221500,222000,217500,219000,13270,2156095.0,9845181.0
