삼진제약(005500),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-04,28600,28800,27750,28100,106914,390590.0,13900000.0
2016-02-05,28000,28050,26950,27600,104535,383640.0,13900000.0
2016-02-11,26800,27100,26200,26250,77592,364875.0,13900000.0
2016-02-12,25750,26200,23750,25100,138571,348890.0,13900000.0
2016-02-15,25150,25600,24800,24900,87556,346110.0,13900000.0
2016-02-16,25350,25650,25150,25350,66250,352365.0,13900000.0
2016-02-17,25600,25650,24350,24750,124301,344025.0,13900000.0
2016-02-18,25000,25250,24550,24800,127452,344720.0,13900000.0
2016-02-19,24950,25050,24600,24750,67460,344025.0,13900000.0
2016-02-22,24750,25750,24700,25750,97685,357925.0,13900000.0
2016-02-23,25750,25900,24700,24850,76957,345415.0,13900000.0
2016-02-24,24750,25100,24550,24550,47132,341245.0,13900000.0
2016-02-25,24600,24850,24250,24250,56744,337075.0,13900000.0
2016-02-26,24450,24650,24200,24400,35048,339160.0,13900000.0
2016-02-29,24450,25100,24350,24800,45273,344720.0,13900000.0
2016-03-02,25100,25250,24650,24700,68924,343330.0,13900000.0
2016-03-03,24700,24800,24300,24700,71992,343330.0,13900000.0
2016-03-04,24800,25000,24350,24450,67940,339855.0,13900000.0
2016-03-07,24550,24550,24250,24250,40314,337075.0,13900000.0
2016-03-08,24250,24850,24250,24800,48089,344720.0,13900000.0
2016-03-09,24800,25100,24600,24750,38886,344025.0,13900000.0
2016-03-10,24900,25000,24700,25000,30256,347500.0,13900000.0
2016-03-11,25000,25000,24700,24700,29813,343330.0,13900000.0
2016-03-14,24950,24950,24600,24850,38284,345415.0,13900000.0
2016-03-15,24900,25500,24850,25350,87740,352365.0,13900000.0
2016-03-16,25450,25500,25200,25500,42016,354450.0,13900000.0
2016-03-17,25500,25750,24850,24950,119094,346805.0,13900000.0
2016-03-18,24950,25400,24950,25350,69295,352365.0,13900000.0
2016-03-21,25350,25900,25350,25650,82647,356535.0,13900000.0
2016-03-22,25500,25800,25450,25700,66462,357230.0,13900000.0
2016-03-23,25650,26600,25650,26500,229502,368350.0,13900000.0
2016-03-24,26350,26400,26000,26100,50735,362790.0,13900000.0
2016-03-25,26100,26400,25650,25900,45166,360010.0,13900000.0
2016-03-28,26150,26950,26000,26800,126485,372520.0,13900000.0
2016-03-29,26550,26800,26200,26300,84602,365570.0,13900000.0
2016-03-30,26400,26650,25800,25800,94178,358620.0,13900000.0
2016-03-31,25900,26200,25500,25600,67922,355840.0,13900000.0
2016-04-01,25600,27350,25600,26500,241695,368350.0,13900000.0
2016-04-04,27000,27450,26750,27250,84643,378775.0,13900000.0
2016-04-05,27450,27450,26950,27200,76000,378080.0,13900000.0
2016-04-06,27350,27850,27000,27500,70260,382250.0,13900000.0
2016-04-07,27650,27700,27000,27500,56895,382250.0,13900000.0
2016-04-08,27300,28100,27150,27200,87977,378080.0,13900000.0
2016-04-11,27550,27550,26600,26750,53268,371825.0,13900000.0
2016-04-12,26950,27100,26600,26900,47008,373910.0,13900000.0
2016-04-14,27050,27100,25850,26300,127872,365570.0,13900000.0
2016-04-15,26300,27350,26000,26950,102535,374605.0,13900000.0
2016-04-18,26950,27700,26800,27350,102782,380165.0,13900000.0
2016-04-19,27350,27350,26600,27100,60254,376690.0,13900000.0
2016-04-20,27100,27400,26750,27150,54153,377385.0,13900000.0
2016-04-21,27400,27400,26850,27200,45846,378080.0,13900000.0
2016-04-22,27300,27700,26950,27500,75831,382250.0,13900000.0
2016-04-25,27500,28000,27000,27800,90601,386420.0,13900000.0
2016-04-26,27800,28300,27700,27750,59950,385725.0,13900000.0
2016-04-27,27850,28300,27350,27350,78356,380165.0,13900000.0
2016-04-28,27550,28050,27150,27350,62680,380165.0,13900000.0
2016-04-29,27500,27650,27300,27400,63287,380860.0,13900000.0
2016-05-02,27550,27550,26550,26600,70940,369740.0,13900000.0
2016-05-03,26850,27800,26650,27600,71117,383640.0,13900000.0
2016-05-04,27350,28100,27350,27900,67539,387810.0,13900000.0
2016-05-09,27900,28300,27750,27850,40199,387115.0,13900000.0
2016-05-10,28300,29000,28250,28450,125148,395455.0,13900000.0
2016-05-11,28900,28900,28400,28900,82249,401710.0,13900000.0
2016-05-12,28900,29250,28800,28950,50870,402405.0,13900000.0
2016-05-13,29100,29900,28950,29650,88601,412135.0,13900000.0
2016-05-16,29650,30250,29100,29850,91785,414915.0,13900000.0
2016-05-17,29800,30300,29200,30100,70888,418390.0,13900000.0
2016-05-18,30150,30700,29750,30650,124665,426035.0,13900000.0
2016-05-19,31000,31050,29750,30450,102387,423255.0,13900000.0
2016-05-20,30100,31000,29800,30500,85702,423950.0,13900000.0
2016-05-23,30500,31900,30200,31050,130348,431595.0,13900000.0
2016-05-24,30900,31950,30800,31650,92104,439935.0,13900000.0
2016-05-25,32050,32800,31600,32550,257417,452445.0,13900000.0
2016-05-26,32700,33300,31200,32500,201649,451750.0,13900000.0
2016-05-27,32500,32650,31750,32400,108208,450360.0,13900000.0
2016-05-30,32350,32350,31200,31600,97172,439240.0,13900000.0
2016-05-31,31700,32350,31300,32300,124668,448970.0,13900000.0
2016-06-01,32200,32700,31850,32100,69279,446190.0,13900000.0
2016-06-02,32100,33350,31700,33350,142551,463565.0,13900000.0
2016-06-03,33000,34200,33000,33250,152571,462175.0,13900000.0
2016-06-07,32900,33350,32600,32750,86257,455225.0,13900000.0
2016-06-08,32750,32900,32300,32900,81209,457310.0,13900000.0
2016-06-09,32900,33250,31450,31550,193133,438545.0,13900000.0
2016-06-10,32000,33900,31950,33650,166056,467735.0,13900000.0
2016-06-13,33850,34300,32950,33400,148544,464260.0,13900000.0
2016-06-14,33000,33500,32000,33150,94243,460785.0,13900000.0
2016-06-15,33150,33300,32450,32500,59019,451750.0,13900000.0
2016-06-16,32050,32850,31200,31900,96820,443410.0,13900000.0
2016-06-17,32350,32350,30900,31350,60500,435765.0,13900000.0
2016-06-20,31350,32250,31350,32250,42861,448275.0,13900000.0
2016-06-21,32600,32700,32000,32250,49793,448275.0,13900000.0
2016-06-22,32250,32400,31700,31700,47205,440630.0,13900000.0
2016-06-23,31850,31850,30650,30900,75718,429510.0,13900000.0
2016-06-24,31300,31700,29500,30200,137533,419780.0,13900000.0
2016-06-27,29500,32150,29500,32150,123142,446885.0,13900000.0
2016-06-28,32050,33000,31550,32900,111414,457310.0,13900000.0
2016-06-29,32900,33250,32450,32500,54721,451750.0,13900000.0
2016-06-30,32750,36200,32550,35300,274522,490670.0,13900000.0
2016-07-01,35700,36000,34700,34800,110399,483720.0,13900000.0
2016-07-04,35200,35400,34050,34700,90098,482330.0,13900000.0
2016-07-05,34900,34900,34150,34700,53816,482330.0,13900000.0
2016-07-06,34700,34900,33750,34050,69127,473295.0,13900000.0
2016-07-07,34300,35350,33800,35250,86476,489975.0,13900000.0
2016-07-08,35400,35750,34150,35300,70627,490670.0,13900000.0
2016-07-11,35050,35300,34450,34550,44433,480245.0,13900000.0
2016-07-12,34750,34850,33800,34600,79618,480940.0,13900000.0
2016-07-13,34600,36300,34600,34950,168779,485805.0,13900000.0
2016-07-14,35100,35550,34500,34850,79387,484415.0,13900000.0
2016-07-15,34950,35000,33800,33900,105845,471210.0,13900000.0
2016-07-18,33600,33950,33150,33500,70374,465650.0,13900000.0
2016-07-19,33600,34200,33500,33900,47291,471210.0,13900000.0
2016-07-20,33750,34000,33200,33700,45514,468430.0,13900000.0
2016-07-21,33700,33900,33000,33000,55115,458700.0,13900000.0
2016-07-22,32900,33900,32700,33500,49332,465650.0,13900000.0
2016-07-25,33500,33700,32600,33450,65358,464955.0,13900000.0
2016-07-26,33450,34150,33200,33450,34614,464955.0,13900000.0
2016-07-27,33450,33800,32650,33300,57552,462870.0,13900000.0
2016-07-28,33000,33250,32500,33100,38451,460090.0,13900000.0
2016-07-29,33150,34450,33000,33100,77369,460090.0,13900000.0
2016-08-01,33100,33700,32900,33150,56468,460785.0,13900000.0
2016-08-02,33050,33900,33050,33450,33060,464955.0,13900000.0
2016-08-03,33450,33850,32900,33650,41004,467735.0,13900000.0
2016-08-04,33900,34000,33550,33650,39357,467735.0,13900000.0
2016-08-05,33900,33900,33050,33250,40924,462175.0,13900000.0
2016-08-08,33200,33200,31450,31750,107712,441325.0,13900000.0
2016-08-09,31850,32400,31650,31900,37850,443410.0,13900000.0
2016-08-10,31900,32450,31300,32400,66581,450360.0,13900000.0
2016-08-11,32400,32650,32100,32400,23594,450360.0,13900000.0
2016-08-12,32200,32700,31650,31800,47981,442020.0,13900000.0
2016-08-16,31800,32050,31600,31900,25322,443410.0,13900000.0
2016-08-17,31700,31950,31000,31600,47506,439240.0,13900000.0
2016-08-18,31850,34600,31550,34600,219219,480940.0,13900000.0
2016-08-19,34200,34600,32800,33250,93167,462175.0,13900000.0
2016-08-22,33200,33650,31950,32000,61686,444800.0,13900000.0
2016-08-23,32050,32700,32050,32600,32510,453140.0,13900000.0
2016-08-24,32300,32700,32000,32100,23455,446190.0,13900000.0
2016-08-25,31850,33100,31850,32550,39356,452445.0,13900000.0
2016-08-26,32900,32900,32100,32400,21645,450360.0,13900000.0
2016-08-29,33000,33000,31450,32000,64175,444800.0,13900000.0
2016-08-30,32100,32450,31900,31950,18268,444105.0,13900000.0
2016-08-31,31700,32300,31200,32150,62532,446885.0,13900000.0
2016-09-01,31800,32650,31600,32650,44426,453835.0,13900000.0
2016-09-02,32500,32800,32100,32250,19679,448275.0,13900000.0
2016-09-05,32450,33450,32000,33400,45137,464260.0,13900000.0
2016-09-06,33600,33650,32500,32700,40623,454530.0,13900000.0
2016-09-07,32750,32950,31850,32150,38736,446885.0,13900000.0
2016-09-08,32400,32400,31250,32000,71330,444800.0,13900000.0
2016-09-09,31750,31800,31200,31250,37408,434375.0,13900000.0
2016-09-12,30900,31250,30500,30600,34561,425340.0,13900000.0
2016-09-13,30800,31100,29850,30050,68379,417695.0,13900000.0
2016-09-19,30100,31300,29950,31300,36481,435070.0,13900000.0
2016-09-20,31300,32250,30600,31900,38819,443410.0,13900000.0
2016-09-21,31650,32400,31650,31950,17709,444105.0,13900000.0
2016-09-22,32000,32900,32000,32600,41440,453140.0,13900000.0
2016-09-23,32600,33400,32400,33050,61031,459395.0,13900000.0
2016-09-26,33000,33400,32850,33100,40825,460090.0,13900000.0
2016-09-27,33000,34000,32250,33650,106299,467735.0,13900000.0
2016-09-28,34000,34000,33100,33350,32936,463565.0,13900000.0
2016-09-29,33800,33800,33250,33250,26728,462175.0,13900000.0
2016-09-30,33500,33650,32050,32250,86373,448275.0,13900000.0
2016-10-04,31700,33100,31700,32250,48778,448275.0,13900000.0
2016-10-05,32100,32450,31800,32400,19794,450360.0,13900000.0
2016-10-06,32250,32400,31800,32000,25523,444800.0,13900000.0
2016-10-07,32000,32250,31700,31850,28106,442715.0,13900000.0
2016-10-10,31750,32200,31650,31950,11970,444105.0,13900000.0
2016-10-11,31900,32000,31550,31800,28372,442020.0,13900000.0
2016-10-12,31400,32250,31300,31650,37502,439935.0,13900000.0
2016-10-13,31400,31700,31200,31300,23411,435070.0,13900000.0
2016-10-14,31250,31900,31200,31650,30615,439935.0,13900000.0
2016-10-17,31500,31800,30800,30950,32564,430205.0,13900000.0
2016-10-18,30750,32000,30750,32000,50708,444800.0,13900000.0
2016-10-19,31950,32800,31800,32600,46009,453140.0,13900000.0
2016-10-20,32800,33000,31750,32100,51391,446190.0,13900000.0
2016-10-21,32000,32550,31250,31250,23904,434375.0,13900000.0
2016-10-24,31300,32100,31000,31800,38130,442020.0,13900000.0
2016-10-25,31800,31800,30750,30950,31751,430205.0,13900000.0
2016-10-26,30750,31350,30500,31050,30883,431595.0,13900000.0
2016-10-27,30900,32000,30900,31950,25491,444105.0,13900000.0
2016-10-28,32000,32150,31000,31300,31998,435070.0,13900000.0
2016-10-31,31300,31600,31050,31600,25686,439240.0,13900000.0
2016-11-01,31600,32100,31300,32000,25396,444800.0,13900000.0
2016-11-02,32000,32100,31500,31800,51087,442020.0,13900000.0
2016-11-03,32000,32000,31500,31600,17769,439240.0,13900000.0
2016-11-04,32000,32000,31100,31450,29118,437155.0,13900000.0
2016-11-07,31350,31550,31050,31350,21250,435765.0,13900000.0
2016-11-08,31550,31800,31350,31750,29727,441325.0,13900000.0
2016-11-09,32100,32100,29950,30950,65901,430205.0,13900000.0
2016-11-10,31900,32050,31550,31850,53579,442715.0,13900000.0
2016-11-11,32000,32450,31400,32450,33600,451055.0,13900000.0
2016-11-14,32600,33200,32300,32700,68529,454530.0,13900000.0
2016-11-15,32800,32950,32150,32850,32891,456615.0,13900000.0
2016-11-16,33000,34000,32950,33850,99094,470515.0,13900000.0
2016-11-17,34000,34150,33550,34000,52265,472600.0,13900000.0
2016-11-18,34250,34750,33550,34250,64810,476075.0,13900000.0
2016-11-21,34250,34750,34050,34500,44077,479550.0,13900000.0
2016-11-22,34750,34750,33750,34250,33248,476075.0,13900000.0
2016-11-23,34000,34000,32950,32950,47934,458005.0,13900000.0
2016-11-24,32800,33500,32350,32850,44706,456615.0,13900000.0
2016-11-25,32650,33650,32550,33450,37214,464955.0,13900000.0
2016-11-28,33150,33600,32550,32700,20646,454530.0,13900000.0
2016-11-29,32550,33250,32500,33050,17699,459395.0,13900000.0
2016-11-30,33250,33800,32350,33800,65424,469820.0,13900000.0
2016-12-01,33800,33800,32800,33500,39951,465650.0,13900000.0
2016-12-02,33500,33750,32350,32950,75330,458005.0,13900000.0
2016-12-05,33000,33300,32900,33150,20240,460785.0,13900000.0
2016-12-06,33400,33450,32500,33450,14066,464955.0,13900000.0
2016-12-07,33450,33600,33000,33500,42141,465650.0,13900000.0
2016-12-08,33500,34050,33150,33350,44770,463565.0,13900000.0
2016-12-09,33450,34350,33400,34050,39892,473295.0,13900000.0
2016-12-12,34500,34550,34150,34450,36180,478855.0,13900000.0
2016-12-13,34450,35000,34200,35000,50207,486500.0,13900000.0
2016-12-14,35000,35200,34500,35000,37301,486500.0,13900000.0
2016-12-15,35000,36000,34850,36000,80256,500400.0,13900000.0
2016-12-16,35950,36300,35250,36250,56073,503875.0,13900000.0
2016-12-19,36000,36500,35700,36250,35696,503875.0,13900000.0
2016-12-20,36000,36250,34650,34750,62393,483025.0,13900000.0
2016-12-21,34850,35250,34500,35250,22937,489975.0,13900000.0
2016-12-22,35300,35300,34000,34000,45745,472600.0,13900000.0
2016-12-23,34050,34950,34000,34750,30976,483025.0,13900000.0
2016-12-26,34550,35050,34450,34800,14954,483720.0,13900000.0
2016-12-27,34700,34950,34600,34800,16945,483720.0,13900000.0
2016-12-28,34700,35000,34400,34600,23486,480940.0,13900000.0
2016-12-29,34650,34950,34150,34750,26024,483025.0,13900000.0
2017-01-02,34750,34750,33800,33850,14126,470515.0,13900000.0
2017-01-03,33850,33900,33000,33550,64079,466345.0,13900000.0
2017-01-04,33550,33700,32750,33000,71450,458700.0,13900000.0
2017-01-05,32900,33850,32900,33850,74173,470515.0,13900000.0
2017-01-06,33900,33900,33400,33850,29430,470515.0,13900000.0
2017-01-09,33850,34000,33500,33900,22301,471210.0,13900000.0
2017-01-10,33650,34050,33300,33850,55149,470515.0,13900000.0
2017-01-11,33500,33800,33000,33350,59848,463565.0,13900000.0
2017-01-12,33200,33200,32550,32750,53009,455225.0,13900000.0
2017-01-13,32700,33550,32400,32600,36663,453140.0,13900000.0
2017-01-16,32600,33600,32200,32800,42942,455920.0,13900000.0
2017-01-17,32550,33300,32500,32550,19853,452445.0,13900000.0
2017-01-18,32500,32750,32250,32300,15570,448970.0,13900000.0
2017-01-19,32200,32400,31400,31600,45752,439240.0,13900000.0
2017-01-20,31600,32250,31600,32150,24025,446885.0,13900000.0
2017-01-23,32300,33550,31850,32600,37545,453140.0,13900000.0
2017-01-24,32250,33150,31700,31950,24688,444105.0,13900000.0
2017-01-25,31900,32300,31400,31400,19145,436460.0,13900000.0
2017-01-26,31400,32000,31400,31500,17969,437850.0,13900000.0
2017-01-31,31150,34150,31150,32050,41140,445495.0,13900000.0
2017-02-01,32500,32750,32000,32400,33617,450360.0,13900000.0
2017-02-02,32400,32500,31300,31750,43295,441325.0,13900000.0
2017-02-03,31600,31850,31150,31200,42755,433680.0,13900000.0
2017-02-06,31150,32000,31150,31850,42306,442715.0,13900000.0
2017-02-07,31750,32750,31500,31850,37385,442715.0,13900000.0
2017-02-08,31750,32000,31500,31900,26503,443410.0,13900000.0
2017-02-09,31550,31950,31450,31500,23819,437850.0,13900000.0
2017-02-10,31700,31900,31450,31600,21785,439240.0,13900000.0
2017-02-13,31600,32000,31400,31950,28399,444105.0,13900000.0
2017-02-14,31950,32350,31650,32200,16641,447580.0,13900000.0
2017-02-15,32100,32700,32050,32500,26078,451750.0,13900000.0
2017-02-16,32650,32750,32250,32400,22101,450360.0,13900000.0
2017-02-17,32150,32500,32150,32350,10818,449665.0,13900000.0
2017-02-20,32600,33000,31900,32500,29003,451750.0,13900000.0
2017-02-21,32350,32850,32350,32750,22000,455225.0,13900000.0
2017-02-22,32550,32900,32450,32500,24492,451750.0,13900000.0
2017-02-23,32650,32750,32400,32450,12136,451055.0,13900000.0
2017-02-24,32450,32950,32450,32900,65746,457310.0,13900000.0
2017-02-27,33000,33750,32950,33700,59166,468430.0,13900000.0
2017-02-28,33800,33800,33250,33450,25898,464955.0,13900000.0
2017-03-02,33700,33700,33000,33700,20319,468430.0,13900000.0
2017-03-03,33500,33800,33150,33150,44360,460785.0,13900000.0
2017-03-06,33150,33450,32500,32850,23577,456615.0,13900000.0
2017-03-07,32550,33250,32350,32800,39600,455920.0,13900000.0
2017-03-08,32750,33200,32200,32600,23766,453140.0,13900000.0
2017-03-09,32500,32950,32350,32650,57483,453835.0,13900000.0
2017-03-10,32700,32800,32000,32000,38644,444800.0,13900000.0
2017-03-13,32000,32250,31900,32050,15681,445495.0,13900000.0
2017-03-14,32250,32250,31450,31600,52773,439240.0,13900000.0
2017-03-15,31600,31750,31250,31550,20847,438545.0,13900000.0
2017-03-16,31800,31950,31100,31950,37200,444105.0,13900000.0
2017-03-17,31750,31900,31350,31500,34371,437850.0,13900000.0
2017-03-20,31500,31800,31250,31500,30975,437850.0,13900000.0
2017-03-21,31600,32250,31500,32200,32004,447580.0,13900000.0
2017-03-22,32100,32450,31500,31650,50603,439935.0,13900000.0
2017-03-23,32050,32250,31750,31800,30703,442020.0,13900000.0
2017-03-24,32300,32300,31600,31600,43445,439240.0,13900000.0
2017-03-27,31600,32400,31600,32350,23430,449665.0,13900000.0
2017-03-28,32400,32550,32200,32450,78499,451055.0,13900000.0
2017-03-29,32550,33000,32200,32800,27337,455920.0,13900000.0
2017-03-30,33150,33150,32150,32150,16412,446885.0,13900000.0
2017-03-31,32250,32750,32200,32450,20302,451055.0,13900000.0
2017-04-03,32500,32950,32450,32850,26032,456615.0,13900000.0
2017-04-04,32900,33000,32450,32850,11773,456615.0,13900000.0
2017-04-05,32950,33050,32500,32600,25916,453140.0,13900000.0
2017-04-06,32900,33500,32600,33050,42749,459395.0,13900000.0
2017-04-07,33000,34300,32950,34300,55736,476770.0,13900000.0
2017-04-10,34500,34600,33550,34550,33133,480245.0,13900000.0
2017-04-11,34400,34550,33500,33500,27236,465650.0,13900000.0
2017-04-12,33750,33900,33400,33800,23768,469820.0,13900000.0
2017-04-13,33600,34150,33550,33850,16526,470515.0,13900000.0
2017-04-14,33600,33950,33400,33400,17276,464260.0,13900000.0
2017-04-17,33350,33700,32950,33050,26638,459395.0,13900000.0
2017-04-18,33150,33850,32800,33800,27558,469820.0,13900000.0
2017-04-19,33800,34150,33500,34000,29214,472600.0,13900000.0
2017-04-20,34000,34000,33500,33900,25075,471210.0,13900000.0
2017-04-21,33650,33700,33400,33400,31380,464260.0,13900000.0
2017-04-24,33200,33950,33200,33450,15920,464955.0,13900000.0
2017-04-25,33550,34150,33450,34050,39261,473295.0,13900000.0
2017-04-26,34000,34050,33100,33150,63492,460785.0,13900000.0
2017-04-27,33500,33600,33200,33500,30144,465650.0,13900000.0
2017-04-28,33500,33850,33300,33850,24653,470515.0,13900000.0
2017-05-02,33850,34250,33650,34150,27986,474685.0,13900000.0
2017-05-04,34150,34550,33950,34250,26810,476075.0,13900000.0
2017-05-08,34050,35150,34050,35000,40763,486500.0,13900000.0
2017-05-10,35150,35150,34300,34700,42798,482330.0,13900000.0
2017-05-11,34850,34850,34200,34550,20371,480245.0,13900000.0
2017-05-12,34550,34750,34200,34400,16201,478160.0,13900000.0
2017-05-15,34400,34900,34000,34850,20246,484415.0,13900000.0
2017-05-16,34950,35000,33750,34100,35526,473990.0,13900000.0
