S&T중공업(003570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-01-25,9206,9235,8864,8864,76191,294534.0,32473439.0
2017-01-26,8815,8923,8747,8825,49490,293235.0,32473439.0
2017-01-31,8923,8923,8698,8776,27039,291611.0,32473439.0
2017-02-01,8874,8913,8776,8913,23777,296158.0,32473439.0
2017-02-02,8844,9059,8815,8943,27537,297132.0,32473439.0
2017-02-03,8854,9001,8854,8904,25859,295833.0,32473439.0
2017-02-06,8903,9011,8854,8962,21327,297781.0,32473439.0
2017-02-07,9020,9098,8942,9089,23440,302003.0,32473439.0
2017-02-08,9040,9255,8923,9206,29767,305900.0,32473439.0
2017-02-09,9206,9323,9177,9285,23315,308498.0,32473439.0
2017-02-10,9333,9401,9274,9353,24182,310771.0,32473439.0
2017-02-13,9421,9538,9353,9461,24316,314343.0,32473439.0
2017-02-14,9480,9548,9294,9539,40577,316941.0,32473439.0
2017-02-15,9470,9577,9411,9461,28374,314343.0,32473439.0
2017-02-16,9509,9538,9255,9461,45452,314343.0,32473439.0
2017-02-17,9411,9499,9372,9451,16614,314018.0,32473439.0
2017-02-20,9294,9480,9294,9382,29382,311745.0,32473439.0
2017-02-21,9382,9529,9382,9470,26978,314668.0,32473439.0
2017-02-22,9392,9568,9274,9480,57361,314992.0,32473439.0
2017-02-23,9489,9587,9382,9558,34058,317590.0,32473439.0
2017-02-24,9558,9577,9421,9578,28310,318240.0,32473439.0
2017-02-27,9626,9626,9568,9627,24677,319863.0,32473439.0
2017-02-28,9626,9626,9362,9363,71179,311096.0,32473439.0
2017-03-02,9333,9489,9206,9206,41019,305900.0,32473439.0
2017-03-03,9206,9333,9069,9109,32470,302652.0,32473439.0
2017-03-06,9059,9098,8981,9031,32077,300055.0,32473439.0
2017-03-07,8952,9167,8942,9148,30474,303951.0,32473439.0
2017-03-08,9118,9226,9118,9206,18570,305900.0,32473439.0
2017-03-09,9167,9265,9118,9187,41653,305250.0,32473439.0
2017-03-10,9147,9147,8903,8943,68400,297132.0,32473439.0
2017-03-13,8971,8971,8815,8855,94213,294209.0,32473439.0
2017-03-14,8854,8923,8796,8894,74640,295508.0,32473439.0
2017-03-15,8854,8903,8815,8904,34487,295833.0,32473439.0
2017-03-16,8903,8942,8854,8894,42646,295508.0,32473439.0
2017-03-17,8854,8942,8854,8913,38253,296158.0,32473439.0
2017-03-20,8913,8962,8864,8962,26367,297781.0,32473439.0
2017-03-21,9020,9069,8942,9011,39660,299405.0,32473439.0
2017-03-22,9020,9089,8844,8894,77845,295508.0,32473439.0
2017-03-23,8942,9011,8844,8952,40330,297457.0,32473439.0
2017-03-24,8981,9157,8942,9119,62234,302977.0,32473439.0
2017-03-27,8962,9177,8942,9099,44715,302328.0,32473439.0
2017-03-28,9020,9118,8893,8923,64391,296482.0,32473439.0
2017-03-29,8903,8991,8864,8952,52628,297457.0,32473439.0
2017-03-30,8962,8981,8864,8943,38216,297132.0,32473439.0
2017-03-31,9011,9030,8952,9031,40118,300055.0,32473439.0
2017-04-03,9108,9118,8932,9011,43002,299405.0,32473439.0
2017-04-04,8991,9011,8942,8982,19901,298431.0,32473439.0
2017-04-05,8942,9001,8932,8952,40318,297457.0,32473439.0
2017-04-06,8932,8942,8844,8845,54836,293885.0,32473439.0
2017-04-07,8844,8913,8776,8855,66451,294209.0,32473439.0
2017-04-10,8805,8913,8805,8825,64845,293235.0,32473439.0
2017-04-11,8805,8893,8756,8855,51608,294209.0,32473439.0
2017-04-12,8903,8903,8766,8894,43099,295508.0,32473439.0
2017-04-13,8893,8962,8825,8962,45083,297781.0,32473439.0
2017-04-14,8923,8962,8854,8962,33780,297781.0,32473439.0
2017-04-17,8942,8942,8825,8904,35449,295833.0,32473439.0
2017-04-18,8903,8913,8786,8806,72440,292586.0,32473439.0
2017-04-19,8805,8805,8727,8737,45550,290313.0,32473439.0
2017-04-20,8796,8796,8708,8737,49686,290313.0,32473439.0
2017-04-21,8737,8737,8600,8649,87309,287390.0,32473439.0
2017-04-24,8649,8825,8600,8698,75054,289014.0,32473439.0
2017-04-25,8727,8815,8717,8816,54742,292910.0,32473439.0
2017-04-26,8825,8981,8786,8933,82709,296807.0,32473439.0
2017-04-27,8893,9011,8835,8845,62814,293885.0,32473439.0
2017-04-28,8756,8864,8717,8767,47683,291287.0,32473439.0
2017-05-02,8717,8825,8678,8816,42760,292910.0,32473439.0
2017-05-04,8708,8864,8708,8864,40221,294534.0,32473439.0
2017-05-08,8883,8893,8796,8884,61978,295184.0,32473439.0
2017-05-10,8913,9157,8844,8845,119893,293885.0,32473439.0
2017-05-11,8893,9069,8825,9070,77801,301354.0,32473439.0
2017-05-12,9069,9118,8952,8982,69093,298431.0,32473439.0
2017-05-15,9059,9059,8932,9021,47814,299730.0,32473439.0
2017-05-16,9030,9059,8893,8913,53713,296158.0,32473439.0
2017-05-17,8864,8923,8805,8806,65359,292586.0,32473439.0
2017-05-18,8747,8796,8590,8630,152356,286740.0,32473439.0
2017-05-19,8610,8737,8610,8718,92019,289663.0,32473439.0
2017-05-22,8786,8786,8649,8669,81178,288039.0,32473439.0
2017-05-23,8668,8854,8659,8796,55378,292261.0,32473439.0
2017-05-24,8796,8854,8698,8737,131776,290313.0,32473439.0
2017-05-25,8776,8786,8708,8747,63366,290637.0,32473439.0
2017-05-26,8747,8971,8708,8972,107556,298106.0,32473439.0
2017-05-29,8981,9011,8844,8982,58011,298431.0,32473439.0
2017-05-30,8942,8991,8776,8845,97597,293885.0,32473439.0
2017-05-31,8844,9020,8796,9021,105412,299730.0,32473439.0
2017-06-01,9040,9108,8903,9079,68262,301678.0,32473439.0
2017-06-02,8962,9216,8942,9167,76352,304601.0,32473439.0
2017-06-05,9177,9177,8971,9040,87892,300379.0,32473439.0
2017-06-07,8913,9138,8893,9079,119029,301678.0,32473439.0
2017-06-08,9069,9226,8981,9226,472925,306549.0,32473439.0
2017-06-09,9206,9480,9186,9480,127125,314992.0,32473439.0
2017-06-12,9499,9626,9372,9441,119878,313693.0,32473439.0
2017-06-13,9441,9558,9382,9529,87453,316616.0,32473439.0
2017-06-14,9441,9675,9441,9666,92317,321162.0,32473439.0
2017-06-15,9626,10017,9626,9969,143685,331229.0,32473439.0
2017-06-16,10115,10115,9685,9685,155665,321812.0,32473439.0
2017-06-19,9822,9919,9626,9871,84755,327982.0,32473439.0
2017-06-20,9822,9919,9607,9773,50816,324734.0,32473439.0
2017-06-21,9753,9763,9616,9646,36875,320513.0,32473439.0
2017-06-22,9685,9714,9577,9646,40442,320513.0,32473439.0
2017-06-23,9626,9763,9558,9685,40029,321812.0,32473439.0
2017-06-26,9724,9773,9587,9637,49652,320188.0,32473439.0
2017-06-27,9636,9773,9450,9656,89050,320838.0,32473439.0
2017-06-28,9607,9665,9499,9549,40087,317265.0,32473439.0
2017-06-29,9568,9675,9441,9607,75704,319214.0,32473439.0
2017-06-30,9607,9822,9480,9617,55017,319539.0,32473439.0
2017-07-03,9744,9744,9577,9627,24937,319863.0,32473439.0
2017-07-04,9675,9704,9186,9304,100438,309147.0,32473439.0
2017-07-05,9304,9392,9216,9334,43911,310121.0,32473439.0
2017-07-06,9343,9382,9206,9324,17696,309797.0,32473439.0
2017-07-07,9294,9362,9098,9138,47263,303627.0,32473439.0
2017-07-10,9138,9226,9098,9177,11761,304926.0,32473439.0
2017-07-11,9216,9216,9118,9187,26565,305250.0,32473439.0
2017-07-12,9186,9196,8942,8991,24001,298756.0,32473439.0
2017-07-13,8991,9020,8776,8972,68857,298106.0,32473439.0
2017-07-14,8942,8971,8796,8943,73515,297132.0,32473439.0
2017-07-17,8971,9069,8913,9070,30168,301354.0,32473439.0
2017-07-18,9059,9108,9040,9099,38758,302328.0,32473439.0
2017-07-19,9098,9118,9040,9099,16556,302328.0,32473439.0
2017-07-20,9050,9138,8991,9119,31692,302977.0,32473439.0
2017-07-21,9089,9177,9011,9109,53580,302652.0,32473439.0
2017-07-24,9186,9196,9069,9167,35541,304601.0,32473439.0
2017-07-25,9167,9167,9069,9070,20303,301354.0,32473439.0
2017-07-26,9050,9157,9011,9158,21386,304276.0,32473439.0
2017-07-27,9157,9167,9030,9050,56773,300704.0,32473439.0
2017-07-28,9020,9089,8893,9060,52882,301029.0,32473439.0
2017-07-31,8971,9098,8923,9089,64002,302003.0,32473439.0
2017-08-01,9069,9167,9059,9167,19333,304601.0,32473439.0
2017-08-02,9167,9196,9050,9187,20804,305250.0,32473439.0
2017-08-03,9177,9206,8991,9089,38962,302003.0,32473439.0
2017-08-04,9089,9128,8962,9060,23646,301029.0,32473439.0
2017-08-07,8991,9089,8991,9040,16842,300379.0,32473439.0
2017-08-08,9059,9079,8864,8884,52465,295184.0,32473439.0
2017-08-09,8893,8952,8835,8952,32962,297457.0,32473439.0
2017-08-10,8952,8952,8825,8913,32302,296158.0,32473439.0
2017-08-11,8913,8962,8786,8864,51826,294534.0,32473439.0
2017-08-14,8893,8942,8864,8913,15123,296158.0,32473439.0
2017-08-16,8913,9020,8825,8991,23985,298756.0,32473439.0
2017-08-17,9030,9216,8893,9040,93417,300379.0,32473439.0
2017-08-18,9040,9040,8854,8923,39587,296482.0,32473439.0
2017-08-21,9001,9001,8864,8884,15894,295184.0,32473439.0
2017-08-22,8864,8981,8844,8894,26383,295508.0,32473439.0
2017-08-23,8903,8942,8854,8894,13626,295508.0,32473439.0
2017-08-24,8864,9011,8815,8972,45361,298106.0,32473439.0
2017-08-25,8942,9030,8854,8874,19104,294859.0,32473439.0
2017-08-28,8864,8923,8844,8913,15269,296158.0,32473439.0
2017-08-29,8971,8971,8815,8874,19383,294859.0,32473439.0
2017-08-30,8874,8883,8835,8864,11494,294534.0,32473439.0
2017-08-31,8864,8874,8825,8825,14158,293235.0,32473439.0
2017-09-01,8874,8874,8776,8796,19507,292261.0,32473439.0
2017-09-04,8786,8786,8698,8757,17423,290962.0,32473439.0
2017-09-05,8756,8756,8571,8581,36567,285117.0,32473439.0
2017-09-06,8512,8541,8463,8542,41859,283818.0,32473439.0
2017-09-07,8483,8610,8463,8601,33031,285766.0,32473439.0
2017-09-08,8600,8600,8473,8532,12600,283493.0,32473439.0
2017-09-11,8532,8541,8356,8425,34950,279921.0,32473439.0
2017-09-12,8424,8424,8278,8288,38056,275375.0,32473439.0
2017-09-13,8395,8395,8268,8307,18757,276024.0,32473439.0
2017-09-14,8278,8444,8229,8229,28419,273426.0,32473439.0
2017-09-15,8209,8248,8141,8210,18977,272777.0,32473439.0
2017-09-18,8356,8356,8063,8063,18407,267906.0,32473439.0
2017-09-19,8063,8063,7818,7916,51550,263035.0,32473439.0
2017-09-20,7916,7955,7769,7799,35452,259138.0,32473439.0
2017-09-21,7740,8190,7388,7496,200906,249071.0,32473439.0
2017-09-22,7545,7965,7535,7828,242532,260112.0,32473439.0
2017-09-25,7838,7847,7779,7819,57307,259788.0,32473439.0
2017-09-26,7818,7935,7808,7926,46297,263360.0,32473439.0
2017-09-27,7887,8014,7867,8014,28078,266282.0,32473439.0
2017-09-28,8014,8014,7887,8004,29408,265957.0,32473439.0
2017-09-29,8033,8033,7916,7926,15320,263360.0,32473439.0
2017-10-10,8033,8033,7857,7868,16843,261411.0,32473439.0
2017-10-11,7896,8014,7828,7907,28123,262710.0,32473439.0
2017-10-12,7955,7965,7769,7897,15633,262385.0,32473439.0
2017-10-13,7847,7926,7760,7760,16294,257839.0,32473439.0
2017-10-16,7701,7926,7691,7897,25461,262385.0,32473439.0
2017-10-17,7818,7896,7760,7868,16534,261411.0,32473439.0
2017-10-18,7867,7867,7750,7750,8642,257514.0,32473439.0
2017-10-19,7760,7769,7662,7740,9384,257190.0,32473439.0
2017-10-20,7740,7828,7652,7760,9280,257839.0,32473439.0
2017-10-23,7750,7760,7593,7604,18582,252643.0,32473439.0
2017-10-24,7603,7916,7603,7819,32769,259788.0,32473439.0
2017-10-25,7808,7945,7808,7907,46063,262710.0,32473439.0
2017-10-26,7887,8160,7887,8141,30499,270504.0,32473439.0
2017-10-27,8141,8141,7945,8034,20543,266932.0,32473439.0
2017-10-30,8033,8102,7916,8102,33973,269205.0,32473439.0
2017-10-31,8092,8209,8092,8180,28556,271803.0,32473439.0
2017-11-01,8229,8238,8102,8190,48553,272127.0,32473439.0
2017-11-02,8229,8229,8102,8171,35260,271478.0,32473439.0
2017-11-03,8229,8229,7945,8083,39014,268555.0,32473439.0
2017-11-06,8014,8160,8014,8141,32456,270504.0,32473439.0
2017-11-07,8141,8190,8072,8190,27536,272127.0,32473439.0
2017-11-08,8199,8248,8111,8249,25243,274076.0,32473439.0
2017-11-09,8278,8336,8092,8337,36480,276998.0,32473439.0
2017-11-10,8365,8395,8278,8376,30410,278297.0,32473439.0
2017-11-13,8307,8385,8209,8249,35871,274076.0,32473439.0
2017-11-14,8209,8209,7965,7975,48976,264983.0,32473439.0
2017-11-15,8082,8082,7662,7721,89464,256540.0,32473439.0
2017-11-16,7720,7887,7632,7711,70098,256215.0,32473439.0
2017-11-17,7720,7916,7681,7819,76664,259788.0,32473439.0
2017-11-20,7818,7896,7574,7594,94407,252319.0,32473439.0
2017-11-21,7672,7672,7378,7379,120021,245174.0,32473439.0
2017-11-22,7378,7427,7202,7232,112413,240303.0,32473439.0
2017-11-23,7330,7535,7095,7125,188866,236731.0,32473439.0
2017-11-24,7173,7388,7163,7271,136556,241602.0,32473439.0
2017-11-27,7378,7711,7242,7604,281129,252643.0,32473439.0
2017-11-28,7632,7867,7632,7780,227422,258489.0,32473439.0
2017-11-29,7857,7896,7730,7848,165054,260762.0,32473439.0
2017-11-30,7760,7857,7545,7731,333373,256865.0,32473439.0
2017-12-01,7720,7935,7632,7897,93828,262385.0,32473439.0
2017-12-04,7906,8023,7906,7995,63677,265633.0,32473439.0
2017-12-05,8004,8150,7994,8112,64894,269530.0,32473439.0
2017-12-06,8111,8180,8053,8171,38295,271478.0,32473439.0
2017-12-07,8170,8209,8063,8171,49187,271478.0,32473439.0
2017-12-08,8170,8238,8043,8210,44716,272777.0,32473439.0
2017-12-11,8150,8248,8150,8171,95316,271478.0,32473439.0
2017-12-12,8170,8209,7838,8043,58073,267256.0,32473439.0
2017-12-13,8043,8160,7926,7975,30739,264983.0,32473439.0
2017-12-14,8043,8043,7681,7770,38375,258164.0,32473439.0
2017-12-15,7808,7945,7662,7926,16490,263360.0,32473439.0
2017-12-18,7926,7926,7554,7555,64349,251020.0,32473439.0
2017-12-19,7505,7525,7388,7389,54123,245499.0,32473439.0
2017-12-20,7388,7466,7320,7428,27619,246798.0,32473439.0
2017-12-21,7417,7427,7300,7428,9366,246798.0,32473439.0
2017-12-22,7417,7447,7310,7379,14539,245174.0,32473439.0
2017-12-26,7378,7466,7369,7369,9088,244850.0,32473439.0
2017-12-27,7427,7427,7212,7330,22242,243551.0,32473439.0
2017-12-28,7369,7378,7271,7310,16849,242901.0,32473439.0
2018-01-02,7242,7349,7232,7242,28862,240628.0,32473439.0
2018-01-03,7242,7330,7202,7252,29038,240953.0,32473439.0
2018-01-04,7261,7271,7017,7125,74316,236731.0,32473439.0
2018-01-05,7105,7398,6997,7330,98922,243551.0,32473439.0
2018-01-08,7369,7720,7369,7545,156935,250695.0,32473439.0
2018-01-09,7545,7711,7545,7584,37920,251994.0,32473439.0
2018-01-10,7584,7799,7584,7672,50537,254916.0,32473439.0
2018-01-11,7672,7750,7632,7721,53254,256540.0,32473439.0
2018-01-12,7789,7789,7662,7682,50679,255241.0,32473439.0
2018-01-15,7701,7711,7535,7594,39909,252319.0,32473439.0
2018-01-16,7623,7672,7574,7643,38611,253942.0,32473439.0
2018-01-17,7584,7642,7554,7574,33619,251669.0,32473439.0
2018-01-18,7623,7789,7574,7750,42991,257514.0,32473439.0
2018-01-19,7740,7779,7632,7711,47385,256215.0,32473439.0
2018-01-22,7711,7730,7564,7565,46487,251344.0,32473439.0
2018-01-23,7584,7691,7584,7672,36657,254916.0,32473439.0
2018-01-24,7681,7838,7623,7780,82412,258489.0,32473439.0
2018-01-25,7779,7916,7779,7887,66532,262061.0,32473439.0
2018-01-26,7828,8111,7828,8092,63050,268880.0,32473439.0
2018-01-29,8092,8160,7945,8092,54723,268880.0,32473439.0
2018-01-30,8102,8219,8102,8171,57014,271478.0,32473439.0
2018-01-31,8209,8326,8121,8288,47731,275375.0,32473439.0
2018-02-01,8287,8287,8102,8131,48405,270179.0,32473439.0
2018-02-02,8160,8307,8092,8307,36764,276024.0,32473439.0
2018-02-05,8297,8307,8248,8278,22187,275050.0,32473439.0
2018-02-06,8278,8287,8023,8249,80597,274076.0,32473439.0
2018-02-07,8356,8356,8131,8278,35041,275050.0,32473439.0
2018-02-08,8238,8238,8170,8200,28492,272452.0,32473439.0
2018-02-09,8092,8170,7887,8131,33645,270179.0,32473439.0
2018-02-12,8121,8150,7623,7760,98052,257839.0,32473439.0
2018-02-13,7760,7760,7623,7672,24876,254916.0,32473439.0
2018-02-14,7711,7711,7476,7662,27541,254592.0,32473439.0
2018-02-19,7662,7662,7486,7565,70756,251344.0,32473439.0
2018-02-20,7574,7808,7564,7711,14204,256215.0,32473439.0
2018-02-21,7623,7760,7623,7740,16100,257190.0,32473439.0
2018-02-22,7652,7760,7632,7750,29092,257514.0,32473439.0
2018-02-23,7906,7906,7720,7721,27941,256540.0,32473439.0
2018-02-26,7691,7769,7691,7750,22561,257514.0,32473439.0
2018-02-27,7799,7828,7740,7819,14731,259788.0,32473439.0
2018-02-28,7818,7887,7779,7858,17498,261086.0,32473439.0
2018-03-02,7847,7847,7642,7770,26288,258164.0,32473439.0
2018-03-05,7769,7857,7681,7828,21233,260112.0,32473439.0
2018-03-06,7769,7847,7760,7780,26416,258489.0,32473439.0
2018-03-07,7691,7828,7603,7770,28854,258164.0,32473439.0
2018-03-08,7662,7818,7662,7770,17994,258164.0,32473439.0
2018-03-09,7799,7818,7672,7780,17164,258489.0,32473439.0
2018-03-12,7779,7818,7740,7819,19192,259788.0,32473439.0
2018-03-13,7818,7818,7769,7789,15633,258813.0,32473439.0
2018-03-14,7818,7818,7740,7799,19808,259138.0,32473439.0
2018-03-15,7750,7808,7711,7760,23594,257839.0,32473439.0
2018-03-16,7769,7769,7652,7731,31095,256865.0,32473439.0
2018-03-19,7720,7720,7623,7672,24426,254916.0,32473439.0
2018-03-20,7691,7691,7554,7662,14613,254592.0,32473439.0
2018-03-21,7642,7691,7642,7692,18798,255566.0,32473439.0
2018-03-22,7681,7701,7613,7682,19138,255241.0,32473439.0
2018-03-23,7681,7691,7584,7584,21988,251994.0,32473439.0
2018-03-26,7584,7691,7505,7604,30755,252643.0,32473439.0
2018-03-27,7535,7691,7525,7682,13923,255241.0,32473439.0
2018-03-28,7672,7711,7632,7682,24064,255241.0,32473439.0
2018-03-29,7681,7691,7593,7682,20599,255241.0,32473439.0
2018-03-30,7681,7691,7613,7643,11115,253942.0,32473439.0
2018-04-02,7672,7691,7642,7692,8344,255566.0,32473439.0
2018-04-03,7681,7701,7593,7701,5700,255891.0,32473439.0
2018-04-04,7691,7691,7642,7692,9920,255566.0,32473439.0
2018-04-05,7603,7769,7193,7692,33727,255566.0,32473439.0
2018-04-06,7681,7711,7652,7682,11711,255241.0,32473439.0
2018-04-09,7584,7711,7574,7692,5476,255566.0,32473439.0
2018-04-10,7632,7681,7584,7643,10499,253942.0,32473439.0
2018-04-11,7574,7642,7574,7633,7305,253618.0,32473439.0
2018-04-12,7691,7691,7554,7643,9539,253942.0,32473439.0
2018-04-13,7701,7701,7466,7555,28437,251020.0,32473439.0
2018-04-16,7486,7584,7437,7535,11967,250370.0,32473439.0
2018-04-17,7603,7603,7457,7496,12781,249071.0,32473439.0
2018-04-18,7496,7545,7457,7535,16064,250370.0,32473439.0
2018-04-19,7545,7545,7427,7467,1015973,248097.0,32473439.0
2018-04-20,7457,7505,7281,7447,22830,247448.0,32473439.0
2018-04-23,7457,7457,7232,7320,11745,243226.0,32473439.0
2018-04-24,7320,7417,7144,7154,16872,237706.0,32473439.0
2018-04-25,7212,7310,7134,7213,21065,239654.0,32473439.0
2018-04-26,7281,7281,7154,7203,7818,239329.0,32473439.0
2018-04-27,7242,7242,7144,7242,9963,240628.0,32473439.0
2018-04-30,7290,7290,7056,7154,28699,237706.0,32473439.0
2018-05-02,7193,7202,6948,7007,38848,232835.0,32473439.0
2018-05-03,7046,7046,6948,6978,9694,231860.0,32473439.0
2018-05-04,6968,7134,6909,7037,27991,233809.0,32473439.0
2018-05-08,6997,7183,6880,6959,29313,231211.0,32473439.0
2018-05-09,7007,7007,6694,6744,74280,224067.0,32473439.0
2018-05-10,6782,6782,6460,6529,60403,216923.0,32473439.0
2018-05-11,6548,6704,6489,6656,69479,221144.0,32473439.0
2018-05-14,6714,6792,6557,6792,34788,225690.0,32473439.0
2018-05-15,6675,6812,6636,6773,54958,225041.0,32473439.0
2018-05-16,6772,6782,6509,6734,60374,223742.0,32473439.0
2018-05-17,6733,6743,6606,6705,24036,222768.0,32473439.0
2018-05-18,6636,6831,6636,6783,51625,225366.0,32473439.0
2018-05-21,6812,6978,6733,6910,40471,229587.0,32473439.0
2018-05-23,6909,6909,6596,6734,66524,223742.0,32473439.0
2018-05-24,6626,6743,6567,6626,35268,220170.0,32473439.0
2018-05-25,6626,6626,6450,6499,41429,215948.0,32473439.0
2018-05-28,6499,6665,6450,6587,21443,218871.0,32473439.0
2018-05-29,6645,6655,6489,6617,21639,219845.0,32473439.0
2018-05-30,6518,6684,6518,6646,30857,220819.0,32473439.0
2018-05-31,6645,6684,6538,6568,19431,218222.0,32473439.0
2018-06-01,6626,7134,6567,7017,67233,233159.0,32473439.0
2018-06-04,7017,7036,6743,6744,50986,224067.0,32473439.0
2018-06-05,6821,6831,6616,6665,36002,221469.0,32473439.0
2018-06-07,6665,6743,6587,6626,23490,220170.0,32473439.0
2018-06-08,6655,6655,6489,6548,44501,217572.0,32473439.0
2018-06-11,6548,6577,6460,6568,33917,218222.0,32473439.0
2018-06-12,6528,6567,6294,6362,62030,211402.0,32473439.0
2018-06-14,6333,6450,6039,6099,63441,202634.0,32473439.0
2018-06-15,6088,6206,6049,6157,80743,204583.0,32473439.0
2018-06-18,6225,6225,5991,6011,30186,199712.0,32473439.0
2018-06-19,6000,6127,6000,6001,22752,199387.0,32473439.0
2018-06-20,5961,6108,5942,6030,23869,200361.0,32473439.0
2018-06-21,6020,6020,5697,5835,50341,193866.0,32473439.0
2018-06-22,5883,6430,5883,6118,166418,203284.0,32473439.0
2018-06-25,6127,6421,6127,6382,45843,212052.0,32473439.0
2018-06-26,6411,6577,6381,6499,20365,215948.0,32473439.0
2018-06-27,6557,6675,6509,6636,32338,220495.0,32473439.0
2018-06-28,6626,6684,6626,6646,31858,220819.0,32473439.0
