삼정펄프(009770),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-09-16,22528,22560,22400,22400,510,56000.0,1600000.0
2011-09-19,22400,22400,22112,22112,80,55280.0,1600000.0
2011-09-20,22112,22400,21888,22400,240,56000.0,1600000.0
2011-09-21,21984,22336,21984,22336,80,55840.0,1600000.0
2011-09-22,22272,22720,21888,22720,2100,56800.0,1600000.0
2011-09-23,21504,22720,21504,22272,1330,55680.0,1600000.0
2011-09-26,21632,22272,20640,21344,700,53360.0,1600000.0
2011-09-27,21088,22368,20800,21728,1400,54320.0,1600000.0
2011-09-28,21760,22656,21728,22656,500,56640.0,1600000.0
2011-09-29,21024,23680,21024,23648,2340,59120.0,1600000.0
2011-09-30,23520,24320,22592,24000,2890,60000.0,1600000.0
2011-10-04,23296,23296,21536,21664,1341,54160.0,1600000.0
2011-10-05,21504,21824,21504,21824,110,54560.0,1600000.0
2011-10-06,22624,22656,21760,22208,540,55520.0,1600000.0
2011-10-07,22080,22400,22080,22368,160,55920.0,1600000.0
2011-10-10,22336,22944,22336,22400,221,56000.0,1600000.0
2011-10-11,22400,22688,22368,22688,40,56720.0,1600000.0
2011-10-12,22656,22656,22304,22656,32,56640.0,1600000.0
2011-10-13,22656,22656,22656,22656,40,56640.0,1600000.0
2011-10-14,22208,22624,22208,22624,90,56560.0,1600000.0
2011-10-17,22944,22976,22336,22720,824,56800.0,1600000.0
2011-10-18,22464,22688,22464,22464,190,56160.0,1600000.0
2011-10-19,22656,22656,22464,22464,230,56160.0,1600000.0
2011-10-20,22656,22656,22400,22400,370,56000.0,1600000.0
2011-10-21,22464,22464,22144,22400,410,56000.0,1600000.0
2011-10-24,22400,22816,22400,22432,600,56080.0,1600000.0
2011-10-25,22304,22912,22176,22624,2570,56560.0,1600000.0
2011-10-26,22400,22624,22368,22624,310,56560.0,1600000.0
2011-10-27,22592,23104,22272,23104,410,57760.0,1600000.0
2011-10-28,23232,23360,22560,23360,720,58400.0,1600000.0
2011-10-31,22976,23808,22912,23808,2189,59520.0,1600000.0
2011-11-01,23040,23040,20384,21664,25700,54160.0,1600000.0
2011-11-02,21184,21696,21088,21120,2710,52800.0,1600000.0
2011-11-03,21568,21568,20672,20992,4961,52480.0,1600000.0
2011-11-04,21120,21824,21120,21600,2169,54000.0,1600000.0
2011-11-07,21600,21888,21408,21408,1040,53520.0,1600000.0
2011-11-08,21824,21824,21376,21376,2732,53440.0,1600000.0
2011-11-09,21760,21952,21472,21472,830,53680.0,1600000.0
2011-11-10,21600,21792,20960,21440,1090,53600.0,1600000.0
2011-11-11,21472,21888,21472,21664,630,54160.0,1600000.0
2011-11-14,21696,22144,21696,22144,1500,55360.0,1600000.0
2011-11-15,22240,22240,21696,21952,510,54880.0,1600000.0
2011-11-16,22208,22208,21856,22048,140,55120.0,1600000.0
2011-11-17,22272,22400,21952,22400,500,56000.0,1600000.0
2011-11-18,22208,22848,22208,22528,160,56320.0,1600000.0
2011-11-21,22720,22752,22720,22752,150,56880.0,1600000.0
2011-11-22,22720,22784,22720,22784,50,56960.0,1600000.0
2011-11-23,22880,22880,22432,22880,190,57200.0,1600000.0
2011-11-24,22432,22784,22432,22528,100,56320.0,1600000.0
2011-11-25,22560,22688,22560,22688,30,56720.0,1600000.0
2011-11-28,22400,22688,22304,22656,670,56640.0,1600000.0
2011-11-29,23296,23296,22464,22720,170,56800.0,1600000.0
2011-11-30,22816,22976,22688,22976,1309,57440.0,1600000.0
2011-12-01,22752,22752,22400,22656,362,56640.0,1600000.0
2011-12-02,23104,23104,22624,22848,680,57120.0,1600000.0
2011-12-05,23168,23168,22592,22592,113,56480.0,1600000.0
2011-12-06,22624,22880,22400,22624,1310,56560.0,1600000.0
2011-12-07,22848,22848,22336,22688,1557,56720.0,1600000.0
2011-12-08,22784,22880,22400,22656,1270,56640.0,1600000.0
2011-12-09,22784,23104,22784,22912,160,57280.0,1600000.0
2011-12-12,22848,22912,22848,22912,350,57280.0,1600000.0
2011-12-13,22432,22880,22432,22880,120,57200.0,1600000.0
2011-12-14,22560,23104,22528,23104,420,57760.0,1600000.0
2011-12-15,23104,23616,22816,23168,130,57920.0,1600000.0
2011-12-16,23360,23360,22880,23296,330,58240.0,1600000.0
2011-12-19,22976,23360,22592,23360,990,58400.0,1600000.0
2011-12-20,23360,23360,22944,23360,160,58400.0,1600000.0
2011-12-21,23104,23519,23104,23424,500,58560.0,1600000.0
2011-12-22,23456,23456,23424,23424,400,58560.0,1600000.0
2011-12-23,23424,23424,22912,23104,1511,57760.0,1600000.0
2011-12-26,23616,23680,22528,23168,5150,57920.0,1600000.0
2011-12-27,23424,23424,22528,23008,5050,57520.0,1600000.0
2011-12-28,22432,22944,22400,22720,1860,56800.0,1600000.0
2011-12-29,22688,23424,22528,23296,5000,58240.0,1600000.0
2012-01-02,22720,23584,22720,22784,30,56960.0,1600000.0
2012-01-03,22880,23104,22752,22848,300,57120.0,1600000.0
2012-01-04,23104,23104,22816,22816,360,57040.0,1600000.0
2012-01-05,22752,22752,22656,22720,120,56800.0,1600000.0
2012-01-06,22464,22720,22048,22048,882,55120.0,1600000.0
2012-01-09,22016,22240,22016,22080,420,55200.0,1600000.0
2012-01-10,22112,22144,22112,22144,390,55360.0,1600000.0
2012-01-11,0,0,0,22144,0,55360.0,1600000.0
2012-01-12,22272,22272,22048,22048,196,55120.0,1600000.0
2012-01-13,22048,22080,21792,22016,2030,55040.0,1600000.0
2012-01-16,22112,22112,21792,22016,170,55040.0,1600000.0
2012-01-17,22080,22272,22016,22016,1010,55040.0,1600000.0
2012-01-18,21792,22048,21792,21984,120,54960.0,1600000.0
2012-01-19,21984,21984,21696,21696,2980,54240.0,1600000.0
2012-01-20,22144,22144,22112,22112,20,55280.0,1600000.0
2012-01-25,22240,22912,22240,22400,640,56000.0,1600000.0
2012-01-26,22304,22368,21760,22368,3620,55920.0,1600000.0
2012-01-27,22272,22432,22080,22400,2280,56000.0,1600000.0
2012-01-30,22400,22656,22400,22656,590,56640.0,1600000.0
2012-01-31,22496,22976,22496,22976,1370,57440.0,1600000.0
2012-02-01,22720,22976,22720,22976,450,57440.0,1600000.0
2012-02-02,22624,22656,22624,22656,240,56640.0,1600000.0
2012-02-03,22656,22720,22464,22528,170,56320.0,1600000.0
2012-02-06,22528,22528,22528,22528,171,56320.0,1600000.0
2012-02-07,22528,22528,22400,22432,290,56080.0,1600000.0
2012-02-08,22400,22400,22400,22400,45,56000.0,1600000.0
2012-02-09,22400,22432,22368,22400,1180,56000.0,1600000.0
2012-02-10,22432,22432,22368,22400,710,56000.0,1600000.0
2012-02-13,23104,23744,22720,23328,17848,58320.0,1600000.0
2012-02-14,23488,23488,23104,23456,2068,58640.0,1600000.0
2012-02-15,24256,24512,23968,24224,2800,60560.0,1600000.0
2012-02-16,24224,24767,23936,24768,6920,61920.0,1600000.0
2012-02-17,24640,24735,23583,23680,24790,59200.0,1600000.0
2012-02-20,23840,23968,23680,23872,5220,59680.0,1600000.0
2012-02-21,23872,24640,23872,24000,2640,60000.0,1600000.0
2012-02-22,23968,24160,23616,23840,1520,59600.0,1600000.0
2012-02-23,23680,23936,23040,23680,6400,59200.0,1600000.0
2012-02-24,23680,24000,23680,23872,2886,59680.0,1600000.0
2012-02-27,23743,23999,23743,24000,710,60000.0,1600000.0
2012-02-28,24127,25024,24000,24640,3162,61600.0,1600000.0
2012-02-29,24639,25151,24352,25152,1600,62880.0,1600000.0
2012-03-02,25183,25183,24799,24960,830,62400.0,1600000.0
2012-03-05,24960,24960,23872,24224,1650,60560.0,1600000.0
2012-03-06,24224,24224,23616,23840,3870,59600.0,1600000.0
2012-03-07,23840,24127,23808,24128,960,60320.0,1600000.0
2012-03-08,23936,24768,23936,24704,1310,61760.0,1600000.0
2012-03-09,24735,24959,24672,24672,4893,61680.0,1600000.0
2012-03-12,24672,24959,24672,24800,225,62000.0,1600000.0
2012-03-13,24800,24928,24800,24928,730,62320.0,1600000.0
2012-03-14,25152,25152,24832,24832,720,62080.0,1600000.0
2012-03-15,24960,24960,24768,24864,190,62160.0,1600000.0
2012-03-16,24639,24895,24639,24896,720,62240.0,1600000.0
2012-03-19,24896,25279,24767,25280,1650,63200.0,1600000.0
2012-03-20,25280,25568,25280,25568,1180,63920.0,1600000.0
2012-03-21,25664,25664,25472,25472,230,63680.0,1600000.0
2012-03-22,25472,25472,24960,25280,810,63200.0,1600000.0
2012-03-23,25280,25664,24896,25088,310,62720.0,1600000.0
2012-03-26,24960,25600,24960,25152,750,62880.0,1600000.0
2012-03-27,25536,25536,24639,24640,965,61600.0,1600000.0
2012-03-28,24960,25088,24480,25088,410,62720.0,1600000.0
2012-03-29,24640,25120,24608,25120,565,62800.0,1600000.0
2012-03-30,25151,25151,24672,24896,2560,62240.0,1600000.0
2012-04-02,24832,24896,24320,24480,1515,61200.0,1600000.0
2012-04-03,24223,24768,24223,24672,750,61680.0,1600000.0
2012-04-04,24672,24672,22400,22752,21275,56880.0,1600000.0
2012-04-05,23040,23360,22336,22624,16679,56560.0,1600000.0
2012-04-06,22528,23680,22528,23104,5510,57760.0,1600000.0
2012-04-09,23104,23104,22880,23072,2588,57680.0,1600000.0
2012-04-10,23040,23424,23040,23360,920,58400.0,1600000.0
2012-04-12,23424,23936,23136,23680,1791,59200.0,1600000.0
2012-04-13,23744,24000,23680,23680,1125,59200.0,1600000.0
2012-04-16,24064,24064,22464,23200,943,58000.0,1600000.0
2012-04-17,23455,23680,23264,23648,2370,59120.0,1600000.0
2012-04-18,23392,23808,23392,23648,2270,59120.0,1600000.0
2012-04-19,23456,23680,23424,23616,310,59040.0,1600000.0
2012-04-20,23520,23776,23488,23616,200,59040.0,1600000.0
2012-04-23,23264,23904,23264,23616,430,59040.0,1600000.0
2012-04-24,23679,23712,23456,23712,230,59280.0,1600000.0
2012-04-25,23712,23712,23328,23360,2770,58400.0,1600000.0
2012-04-26,23360,23360,23296,23296,290,58240.0,1600000.0
2012-04-27,23328,23328,23040,23200,362,58000.0,1600000.0
2012-04-30,23584,23584,22400,22784,2900,56960.0,1600000.0
2012-05-02,23040,23200,22784,23040,650,57600.0,1600000.0
2012-05-03,23264,23488,22944,22944,330,57360.0,1600000.0
2012-05-04,23424,23424,23360,23360,200,58400.0,1600000.0
2012-05-07,23360,23360,22784,23168,280,57920.0,1600000.0
2012-05-08,23008,23488,22848,23168,210,57920.0,1600000.0
2012-05-09,23360,23360,22880,23040,221,57600.0,1600000.0
2012-05-10,23456,23488,22976,23104,130,57760.0,1600000.0
2012-05-11,23392,23392,22560,23104,1960,57760.0,1600000.0
2012-05-14,23104,23104,23072,23104,970,57760.0,1600000.0
2012-05-15,23104,23104,22720,23072,1220,57680.0,1600000.0
2012-05-16,23072,23072,22336,22400,2090,56000.0,1600000.0
2012-05-17,22400,22624,22336,22336,3500,55840.0,1600000.0
2012-05-18,22304,22368,22048,22048,592,55120.0,1600000.0
2012-05-21,22080,22080,21728,21792,2168,54480.0,1600000.0
2012-05-22,22080,22080,21664,21664,720,54160.0,1600000.0
2012-05-23,21856,21856,21696,21760,320,54400.0,1600000.0
2012-05-24,21728,22080,21536,21952,830,54880.0,1600000.0
2012-05-25,22048,22048,21760,21760,70,54400.0,1600000.0
2012-05-29,21888,22368,21760,22368,870,55920.0,1600000.0
2012-05-30,21952,21952,21952,21952,132,54880.0,1600000.0
2012-05-31,22048,22208,21760,22208,530,55520.0,1600000.0
2012-06-01,22080,22208,22080,22208,1061,55520.0,1600000.0
2012-06-04,0,0,0,22176,0,55440.0,1600000.0
2012-06-05,21760,22144,21760,22016,2420,55040.0,1600000.0
2012-06-07,22016,22176,21760,22016,1960,55040.0,1600000.0
2012-06-08,22304,22304,21824,21824,480,54560.0,1600000.0
2012-06-11,21920,22208,21920,22176,610,55440.0,1600000.0
2012-06-12,21888,22176,21856,22176,360,55440.0,1600000.0
2012-06-13,22336,22720,22080,22176,460,55440.0,1600000.0
2012-06-14,22496,22944,22144,22464,590,56160.0,1600000.0
2012-06-15,22720,22880,22400,22784,450,56960.0,1600000.0
2012-06-18,22560,22688,22464,22464,180,56160.0,1600000.0
2012-06-19,22400,22496,22304,22400,250,56000.0,1600000.0
2012-06-20,22400,22400,22272,22272,851,55680.0,1600000.0
2012-06-21,22240,22272,22240,22272,210,55680.0,1600000.0
2012-06-22,22240,22336,22176,22336,180,55840.0,1600000.0
2012-06-25,22464,22464,22304,22400,160,56000.0,1600000.0
2012-06-26,0,0,0,22400,0,56000.0,1600000.0
2012-06-27,22592,22592,22336,22336,22,55840.0,1600000.0
2012-06-28,22336,22336,22080,22304,840,55760.0,1600000.0
2012-06-29,22240,22240,22240,22240,117,55600.0,1600000.0
2012-07-02,22304,22528,22304,22528,151,56320.0,1600000.0
2012-07-03,22208,22528,22208,22528,3440,56320.0,1600000.0
2012-07-04,22528,22528,22336,22336,390,55840.0,1600000.0
2012-07-05,22336,22400,22336,22400,37,56000.0,1600000.0
2012-07-06,22496,22528,22496,22528,30,56320.0,1600000.0
2012-07-09,22272,22528,22208,22528,140,56320.0,1600000.0
2012-07-10,22240,22528,22240,22464,1390,56160.0,1600000.0
2012-07-11,22560,22592,22400,22560,193,56400.0,1600000.0
2012-07-12,22592,22848,22528,22528,490,56320.0,1600000.0
2012-07-13,22528,22528,22336,22400,700,56000.0,1600000.0
2012-07-16,22144,22720,22144,22624,920,56560.0,1600000.0
2012-07-17,22688,22688,22432,22592,335,56480.0,1600000.0
2012-07-18,22720,22720,22432,22592,485,56480.0,1600000.0
2012-07-19,22720,23040,22496,22592,1000,56480.0,1600000.0
2012-07-20,22848,22848,22464,22592,120,56480.0,1600000.0
2012-07-23,22400,22400,22368,22400,1180,56000.0,1600000.0
2012-07-24,22336,22336,22208,22240,160,55600.0,1600000.0
2012-07-25,22176,22176,21728,22048,1090,55120.0,1600000.0
2012-07-26,21952,22272,21952,22272,530,55680.0,1600000.0
2012-07-27,22336,22528,22336,22400,340,56000.0,1600000.0
2012-07-30,22560,22592,22208,22240,410,55600.0,1600000.0
2012-07-31,22272,22528,22272,22528,1940,56320.0,1600000.0
2012-08-01,22656,22848,22624,22720,720,56800.0,1600000.0
2012-08-02,22624,22752,22592,22624,220,56560.0,1600000.0
2012-08-03,22592,22624,22400,22624,310,56560.0,1600000.0
2012-08-06,22400,22720,22400,22560,2040,56400.0,1600000.0
2012-08-07,22784,22784,22400,22400,480,56000.0,1600000.0
2012-08-08,22656,22656,22432,22656,820,56640.0,1600000.0
2012-08-09,22656,22816,22656,22816,1022,57040.0,1600000.0
2012-08-10,22752,22880,22720,22848,60,57120.0,1600000.0
2012-08-13,22656,22848,22656,22848,160,57120.0,1600000.0
2012-08-14,22912,23040,22688,22688,8721,56720.0,1600000.0
2012-08-16,22528,22816,22528,22656,352,56640.0,1600000.0
2012-08-17,22656,22976,22656,22880,3414,57200.0,1600000.0
2012-08-20,22880,23104,22880,22944,252,57360.0,1600000.0
2012-08-21,23104,23104,23008,23072,560,57680.0,1600000.0
2012-08-22,23200,23232,23040,23072,1332,57680.0,1600000.0
2012-08-23,23232,23232,23008,23008,84,57520.0,1600000.0
2012-08-24,23168,23168,23168,23168,30,57920.0,1600000.0
2012-08-27,23168,23168,22912,23168,370,57920.0,1600000.0
2012-08-28,22816,23264,22816,23104,230,57760.0,1600000.0
2012-08-29,23168,23360,19648,22816,2514,57040.0,1600000.0
2012-08-30,22784,22912,22784,22912,640,57280.0,1600000.0
2012-08-31,22656,23040,22656,22880,2160,57200.0,1600000.0
2012-09-03,22976,23296,22976,23200,1690,58000.0,1600000.0
2012-09-04,22976,23200,22976,23200,260,58000.0,1600000.0
2012-09-05,23200,23552,23040,23552,3414,58880.0,1600000.0
2012-09-06,23584,24127,23328,24128,8410,60320.0,1600000.0
2012-09-07,24192,25152,23840,24960,9928,62400.0,1600000.0
2012-09-10,24960,25535,24960,25536,16030,63840.0,1600000.0
2012-09-11,25536,25568,22720,25088,3225,62720.0,1600000.0
2012-09-12,24896,25728,24704,24960,13510,62400.0,1600000.0
2012-09-13,24960,25376,24895,24896,960,62240.0,1600000.0
2012-09-14,24832,25727,24640,24864,2470,62160.0,1600000.0
2012-09-17,24416,25023,24416,25024,3430,62560.0,1600000.0
2012-09-18,25184,25919,24704,25920,6000,64800.0,1600000.0
2012-09-19,26240,27520,25535,27072,4180,67680.0,1600000.0
2012-09-20,27104,27104,26304,26944,1610,67360.0,1600000.0
2012-09-21,26880,27232,26496,27168,5020,67920.0,1600000.0
2012-09-24,27328,27328,26752,27200,3681,68000.0,1600000.0
2012-09-25,27200,28864,27200,28160,15550,70400.0,1600000.0
2012-09-26,27616,28160,27520,27808,3450,69520.0,1600000.0
2012-09-27,27712,28768,27616,28224,14870,70560.0,1600000.0
2012-09-28,28192,28480,27968,28160,3550,70400.0,1600000.0
2012-10-02,28640,29056,28160,28928,6443,72320.0,1600000.0
2012-10-04,29152,29664,28640,29600,5870,74000.0,1600000.0
2012-10-05,29728,30592,29664,30560,1370,76400.0,1600000.0
2012-10-08,30592,30720,29760,30720,2512,76800.0,1600000.0
2012-10-09,30336,30720,29472,29472,3130,73680.0,1600000.0
2012-10-10,29344,29632,28992,29632,670,74080.0,1600000.0
2012-10-11,29440,29760,29184,29632,2730,74080.0,1600000.0
2012-10-12,29152,30688,29152,30208,770,75520.0,1600000.0
2012-10-15,30496,30880,29920,30400,1450,76000.0,1600000.0
2012-10-16,30400,30656,29984,30272,4720,75680.0,1600000.0
2012-10-17,30528,30560,30528,30560,1667,76400.0,1600000.0
2012-10-18,30720,30720,30048,30080,2342,75200.0,1600000.0
2012-10-19,30080,30080,29760,30080,1470,75200.0,1600000.0
2012-10-22,30016,30080,30016,30080,100,75200.0,1600000.0
2012-10-23,29504,30016,29440,30016,2100,75040.0,1600000.0
2012-10-24,30016,30528,29632,30016,1380,75040.0,1600000.0
2012-10-25,30080,30080,28576,29888,221,74720.0,1600000.0
2012-10-26,29792,30944,29792,30720,8280,76800.0,1600000.0
2012-10-29,30752,31776,30720,30720,1870,76800.0,1600000.0
2012-10-30,30496,31168,30400,31168,1660,77920.0,1600000.0
2012-10-31,31488,31520,31168,31424,1570,78560.0,1600000.0
2012-11-01,32000,34432,31296,32640,11077,81600.0,1600000.0
2012-11-02,33280,33280,31072,32768,7168,81920.0,1600000.0
2012-11-05,32768,32832,32320,32384,2347,80960.0,1600000.0
2012-11-06,32960,32960,32256,32576,1177,81440.0,1600000.0
2012-11-07,33472,33920,32256,33920,3851,84800.0,1600000.0
2012-11-08,33792,34176,33280,33920,1275,84800.0,1600000.0
2012-11-09,34560,34560,33536,34048,306,85120.0,1600000.0
2012-11-12,34048,34048,32640,33600,3521,84000.0,1600000.0
2012-11-13,33024,33344,32640,33280,2746,83200.0,1600000.0
2012-11-14,37600,37600,33280,34400,7102,68800.0,1600000.0
2012-11-15,34400,34720,34400,34720,20,69440.0,1600000.0
2012-11-16,35120,35120,33800,34080,358,68160.0,1600000.0
2012-11-19,33600,34720,33600,34400,80,68800.0,1600000.0
2012-11-20,35120,35120,34080,34840,730,69680.0,1600000.0
2012-11-21,34400,34720,34160,34160,900,68320.0,1600000.0
2012-11-22,34800,36000,34360,34480,1120,68960.0,1600000.0
2012-11-23,34480,34600,30920,34400,730,68800.0,1600000.0
2012-11-26,35600,35600,33680,34400,5720,68800.0,1600000.0
2012-11-27,34400,35080,34240,34400,904,68800.0,1600000.0
2012-11-28,34400,34400,34400,34400,110,68800.0,1600000.0
2012-11-29,34240,34360,32920,34320,2681,68640.0,1600000.0
2012-11-30,34360,34360,32800,33600,2280,67200.0,1600000.0
2012-12-03,33280,33440,31400,33360,1450,66720.0,1600000.0
2012-12-04,32720,33320,32240,33320,2671,66640.0,1600000.0
2012-12-05,34640,35480,33400,33400,6780,66800.0,1600000.0
2012-12-06,34520,35120,33440,34800,4950,69600.0,1600000.0
2012-12-07,34160,34640,33720,34400,830,68800.0,1600000.0
2012-12-10,35120,35160,35000,35000,220,70000.0,1600000.0
2012-12-11,34480,34480,33840,33920,2540,84799.0,1999977.0
2012-12-12,33920,34320,33840,33920,1280,84799.0,1999977.0
2012-12-13,33320,34320,33280,34280,4210,85699.0,1999977.0
2012-12-14,34040,34560,34000,34560,520,86399.0,1999977.0
2012-12-17,34560,34560,34280,34280,903,85699.0,1999977.0
2012-12-18,34280,34720,34240,34520,1610,86299.0,1999977.0
2012-12-20,34520,35120,34480,34480,941,86199.0,1999977.0
2012-12-21,34800,35280,34800,35200,620,87999.0,1999977.0
2012-12-24,34920,35360,34920,35320,151,88299.0,1999977.0
2012-12-26,35040,35440,34960,35440,2090,88599.0,1999977.0
2012-12-27,34640,35280,34640,35120,580,87799.0,1999977.0
2012-12-28,34680,34880,34200,34200,996,85499.0,1999977.0
2013-01-02,34280,35160,34280,34440,875,86099.0,1999977.0
2013-01-03,34440,35200,34400,35200,2687,87999.0,1999977.0
2013-01-04,34760,36800,34760,36480,2110,91199.0,1999977.0
2013-01-07,36520,36520,36080,36080,350,90199.0,1999977.0
2013-01-08,36160,36240,35920,36000,540,89999.0,1999977.0
2013-01-09,36000,36120,35760,35960,520,89899.0,1999977.0
2013-01-10,36040,36560,35960,36160,1191,90399.0,1999977.0
2013-01-11,36160,36560,36000,36280,2170,90699.0,1999977.0
2013-01-14,36320,38800,36320,38800,1436,96999.0,1999977.0
2013-01-15,38880,40400,38880,39560,1430,98899.0,1999977.0
2013-01-16,39320,40800,39320,39840,480,99599.0,1999977.0
2013-01-17,39840,40800,39760,40080,600,100199.0,1999977.0
2013-01-18,39920,40240,39360,39440,405,98599.0,1999977.0
2013-01-21,39560,39560,39160,39160,150,97899.0,1999977.0
2013-01-22,38760,38760,37600,37760,1143,94399.0,1999977.0
2013-01-23,37760,38120,37760,38080,370,95199.0,1999977.0
2013-01-24,37600,37600,37000,37200,270,92999.0,1999977.0
2013-01-25,37600,37600,36240,36360,5277,90899.0,1999977.0
2013-01-28,36520,37400,36160,36320,800,90799.0,1999977.0
2013-01-29,36320,37120,36320,36760,1200,91899.0,1999977.0
2013-01-30,36760,36880,36400,36720,1410,91799.0,1999977.0
2013-01-31,36400,37160,36400,36680,2352,91699.0,1999977.0
2013-02-01,37160,37160,36560,36960,811,92399.0,1999977.0
2013-02-04,36480,36920,36400,36920,410,92299.0,1999977.0
2013-02-05,36800,36800,36160,36160,101,90399.0,1999977.0
2013-02-06,36120,37080,36120,37040,514,92599.0,1999977.0
2013-02-07,37800,37840,36960,37200,1790,92999.0,1999977.0
2013-02-08,36880,37840,36880,37080,210,92699.0,1999977.0
2013-02-12,36840,37040,36160,36600,4060,91499.0,1999977.0
2013-02-13,36600,37600,36600,37200,330,92999.0,1999977.0
2013-02-14,37200,38080,37000,37600,890,93999.0,1999977.0
2013-02-15,38360,38360,36880,37000,370,92499.0,1999977.0
2013-02-18,36800,36960,36360,36880,1021,92199.0,1999977.0
2013-02-19,36560,36880,36400,36840,1180,92099.0,1999977.0
2013-02-20,36840,36840,36000,36360,2420,90899.0,1999977.0
