코오롱글로벌(003070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-07-05,36504,37475,36407,36845,405841,145205.0,19131041.0
2005-07-06,36504,36844,34951,35388,334683,139465.0,19131041.0
2005-07-07,35194,35825,34660,34951,258830,137743.0,19131041.0
2005-07-08,34951,34951,32281,32524,540750,128178.0,19131041.0
2005-07-11,33203,34708,32572,33058,772525,130282.0,19131041.0
2005-07-12,33300,33689,33058,33350,228975,131430.0,19131041.0
2005-07-13,33592,35533,33495,34951,561290,137743.0,19131041.0
2005-07-14,34951,36601,34174,36165,353148,142526.0,19131041.0
2005-07-15,36310,36553,35145,35291,165070,139083.0,19131041.0
2005-07-18,34854,36893,34466,36893,613209,146025.0,19213841.0
2005-07-19,37864,38106,36650,36942,378781,146217.0,19213841.0
2005-07-20,37378,38834,37184,38010,534441,150444.0,19213841.0
2005-07-21,38592,39805,38349,39272,451036,155440.0,19213841.0
2005-07-22,38834,39271,37961,38835,180624,153711.0,19213841.0
2005-07-25,38592,39029,38009,38689,176400,169363.0,21250081.0
2005-07-26,38834,39805,38155,39806,269634,174251.0,21250081.0
2005-07-27,40242,41747,39951,41019,480219,179563.0,21250081.0
2005-07-28,41601,41601,40097,40243,289705,176163.0,21250081.0
2005-07-29,40291,40873,39563,40874,205620,178926.0,21250081.0
2005-08-01,40533,40873,39417,39709,302710,173826.0,21250081.0
2005-08-02,40194,40194,38786,38835,256072,170001.0,21250081.0
2005-08-03,38834,40582,38106,38350,829566,167876.0,21250081.0
2005-08-04,38106,38349,35728,36845,560690,161288.0,21250081.0
2005-08-05,35582,36650,35048,35922,242420,157251.0,21250081.0
2005-08-08,34951,36601,34708,35534,298841,155836.0,21289081.0
2005-08-09,35048,36553,35048,36553,218820,160307.0,21289081.0
2005-08-10,37135,39368,36893,39126,428880,171590.0,21289081.0
2005-08-11,39126,39514,38446,39320,196024,172442.0,21289081.0
2005-08-12,40485,41067,39805,40777,491820,179496.0,21368541.0
2005-08-16,40776,41407,40097,40680,269310,179068.0,21368541.0
2005-08-17,39854,40582,39611,40291,133840,177359.0,21368541.0
2005-08-18,40776,41019,39126,39126,183610,172230.0,21368541.0
2005-08-19,39320,39320,38009,38350,193153,168811.0,21368541.0
2005-08-22,38398,39223,38349,39223,146060,172658.0,21368541.0
2005-08-23,39563,39660,38009,38641,254920,170094.0,21368541.0
2005-08-24,38640,38640,37087,37379,261500,164538.0,21368541.0
2005-08-25,37378,37815,36699,37427,121180,164751.0,21368541.0
2005-08-26,37378,37815,36359,37136,162640,163469.0,21368541.0
2005-08-29,36310,36407,33980,34223,277930,150648.0,21368541.0
2005-08-30,34271,35436,34223,35049,179550,154851.0,21447541.0
2005-08-31,34563,36213,34563,35971,153902,158926.0,21447541.0
2005-09-01,35922,36893,35922,36408,72140,160857.0,21447541.0
2005-09-02,36407,36601,35922,36505,119170,161286.0,21447541.0
2005-09-05,36213,36310,34902,35049,258790,154851.0,21447541.0
2005-09-06,35048,35728,34951,35000,141239,154637.0,21447541.0
2005-09-07,35436,35436,33980,34709,404090,153350.0,21447541.0
2005-09-08,34854,35291,34757,35194,192980,155495.0,21447541.0
2005-09-09,34951,35291,34563,34709,140901,153350.0,21447541.0
2005-09-12,34951,35339,34320,34466,191109,152278.0,21447541.0
2005-09-13,34466,34563,33980,33981,126260,150133.0,21447541.0
2005-09-14,33980,34514,33495,34515,187010,152492.0,21447541.0
2005-09-15,34223,35631,34174,35437,254842,156567.0,21447541.0
2005-09-16,35485,36262,34951,36117,120031,159570.0,21447541.0
2005-09-20,36796,37135,36310,36893,186040,163001.0,21447541.0
2005-09-21,36893,37087,36213,36408,90364,160857.0,21447541.0
2005-09-22,36213,36407,35436,35922,208886,158712.0,21447541.0
2005-09-23,36650,39029,36165,37864,488760,167291.0,21447541.0
2005-09-26,38737,38980,37864,37913,181430,167505.0,21447541.0
2005-09-27,38106,39563,37524,39563,281233,174797.0,21447541.0
2005-09-28,40048,41019,39320,40291,321041,178015.0,21447541.0
2005-09-29,40776,41262,39611,41214,503647,182771.0,21527741.0
2005-09-30,40922,43398,40339,42233,505490,187291.0,21527741.0
2005-10-04,42669,44223,42475,43495,346767,192889.0,21527741.0
2005-10-05,43446,43446,42378,43155,403540,191382.0,21527741.0
2005-10-06,42718,45922,42621,45631,980780,202361.0,21527741.0
2005-10-07,47038,52427,46844,52427,1423585,232500.0,21527741.0
2005-10-10,53640,57524,53398,55825,1499916,247569.0,21527741.0
2005-10-11,55825,57038,54854,56796,573921,251875.0,21527741.0
2005-10-12,59708,65291,57766,61893,1021385,274479.0,21527741.0
2005-10-13,59708,63834,58009,62621,854791,277708.0,21527741.0
2005-10-14,63834,63834,59951,62136,363818,275555.0,21527741.0
2005-10-17,62621,62621,56553,57282,235961,254363.0,21556195.0
2005-10-18,55582,58980,54854,58981,304490,261908.0,21556195.0
2005-10-19,58980,60194,55339,58252,278431,258674.0,21556195.0
2005-10-20,58737,60679,57766,60680,178300,269452.0,21556195.0
2005-10-21,58495,66019,58495,65777,672700,292086.0,21556195.0
2005-10-24,66747,68446,64805,68447,327158,303942.0,21556195.0
2005-10-25,69174,69174,65291,67961,366122,301787.0,21556195.0
2005-10-26,66990,67961,65533,67961,154459,301787.0,21556195.0
2005-10-27,68203,68203,66019,67476,285290,299631.0,21556195.0
2005-10-28,64805,66019,63349,65534,213920,291009.0,21556195.0
2005-10-31,64805,66262,60194,61408,356508,272686.0,21556195.0
2005-11-01,60679,63592,60679,63107,291912,280231.0,21556195.0
2005-11-02,65776,69902,65533,69903,401198,310409.0,21556195.0
2005-11-03,70873,71359,65776,67233,845032,298553.0,21556195.0
2005-11-04,67718,72330,67233,71845,349522,319669.0,21599235.0
2005-11-07,71844,74271,70145,72087,218011,320749.0,21599235.0
2005-11-08,72087,73786,71116,73544,213261,327228.0,21599235.0
2005-11-09,74271,75728,72572,75243,333731,334788.0,21599235.0
2005-11-10,76213,84466,75242,83010,475560,369347.0,21599235.0
2005-11-11,83737,84223,80825,82767,273811,368267.0,21599235.0
2005-11-14,81553,83495,80339,83252,161489,372940.0,21745747.0
2005-11-15,82524,83980,80582,82524,140460,369678.0,21745747.0
2005-11-16,81553,82038,79854,81068,228290,363154.0,21745747.0
2005-11-17,81310,83737,81067,83010,160821,371852.0,21745747.0
2005-11-18,81553,83009,80582,82524,141067,369678.0,21745747.0
2005-11-21,81310,81796,79126,80825,156360,363076.0,21806341.0
2005-11-22,81553,81796,77669,77670,122325,348901.0,21806341.0
2005-11-23,78640,80582,76456,80583,306290,361985.0,21806341.0
2005-11-24,79854,87378,79611,82282,351550,369617.0,21806341.0
2005-11-25,83980,84951,81796,82767,169039,371798.0,21806341.0
2005-11-28,83252,83252,79368,79369,166015,356534.0,21806341.0
2005-11-29,79126,80097,74271,74757,167219,336826.0,21871801.0
2005-11-30,75242,78640,75242,78155,152202,352136.0,21871801.0
2005-12-01,76213,83495,76213,78641,123792,354323.0,21871801.0
2005-12-02,79126,79854,77184,78641,68280,354323.0,21871801.0
2005-12-05,77184,78398,75000,75728,138850,341200.0,21871801.0
2005-12-06,74271,76456,70388,70388,209980,317141.0,21871801.0
2005-12-07,70873,71844,59951,61165,2509300,275760.0,21885751.0
2005-12-08,63592,64077,58980,64078,2496362,288892.0,21885751.0
2005-12-09,64563,64805,62135,62864,864330,283420.0,21885751.0
2005-12-12,61165,62621,59708,61165,1108238,275760.0,21885751.0
2005-12-13,62135,68203,61893,68204,1467255,307495.0,21885751.0
2005-12-14,69417,70145,66262,67233,716305,303118.0,21885751.0
2005-12-15,67961,69174,66262,67476,559519,304212.0,21885751.0
2005-12-16,66504,70873,65776,69903,729160,315340.0,21898585.0
2005-12-19,69174,70145,67961,68204,478881,307675.0,21898585.0
2005-12-20,67233,68203,65776,67718,378890,305485.0,21898585.0
2005-12-21,67475,68446,66262,67718,311201,305485.0,21898585.0
2005-12-22,67961,68203,64805,64806,456452,292346.0,21898585.0
2005-12-23,64563,65048,60194,61893,421379,279207.0,21898585.0
2005-12-26,62378,64563,62378,62379,244383,281397.0,21898585.0
2005-12-27,62378,64320,60194,61165,398191,275922.0,21898585.0
2005-12-28,60194,61650,58980,60194,267841,271542.0,21898585.0
2005-12-29,60679,61407,58980,58981,333442,266068.0,21898585.0
2006-01-02,58980,59223,52669,53155,1070799,239790.0,21898585.0
2006-01-03,53398,56310,52669,55583,681450,250739.0,21898585.0
2006-01-04,57766,59951,56067,56068,765628,252929.0,21898585.0
2006-01-05,58737,64320,57281,63350,1182199,285777.0,21898585.0
2006-01-06,64077,67233,62135,64563,694820,291251.0,21898585.0
2006-01-09,65291,66019,60436,62379,539981,281397.0,21898585.0
2006-01-10,62135,62378,59708,60194,341832,271542.0,21898585.0
2006-01-11,59951,61407,59223,60680,315521,273732.0,21898585.0
2006-01-12,61407,64563,61165,64563,402140,291251.0,21898585.0
2006-01-13,65533,65776,62621,64806,354268,293255.0,21966685.0
2006-01-16,64563,64805,62621,62864,373193,284469.0,21966685.0
2006-01-17,63592,64563,62378,63107,423837,285567.0,21966685.0
2006-01-18,62621,62864,57281,60437,396680,273485.0,21966685.0
2006-01-19,59951,61407,58495,60437,232641,273485.0,21966685.0
2006-01-20,60679,64320,59466,60194,544567,272387.0,21966685.0
2006-01-23,58009,59951,51213,53398,627449,241634.0,21966685.0
2006-01-24,54126,56067,49514,55097,538980,249322.0,21966685.0
2006-01-25,55097,58495,55097,58495,303241,264699.0,21966685.0
2006-01-26,58495,61407,57524,59223,334582,270499.0,22172045.0
2006-01-27,61165,62378,58980,61650,336941,281585.0,22172045.0
2006-01-31,62135,63106,60922,61408,169771,280476.0,22172045.0
2006-02-01,60194,60679,56796,58252,352051,266065.0,22172045.0
2006-02-02,59466,59466,57281,58981,140941,269390.0,22172045.0
2006-02-03,56553,57524,54126,54369,200760,248327.0,22172045.0
2006-02-06,52427,54611,51699,53883,140480,246110.0,22172045.0
2006-02-07,52669,55097,52669,54126,129385,247218.0,22172045.0
2006-02-08,53640,55825,53155,53155,96083,244688.0,22345965.0
2006-02-09,54368,54611,53155,53641,77565,246923.0,22345965.0
2006-02-10,53398,54854,53398,54126,63895,249158.0,22345965.0
2006-02-13,53883,54126,51941,52913,166035,243571.0,22345965.0
2006-02-14,52912,53398,51941,53398,158680,245806.0,22345965.0
2006-02-15,55097,55097,51699,51942,106610,239102.0,22345965.0
2006-02-16,51941,52184,50970,51456,113187,238160.0,22467925.0
2006-02-17,51456,52184,50728,51699,91410,239283.0,22467925.0
2006-02-20,51941,55339,51699,54854,167330,253888.0,22467925.0
2006-02-21,54611,55339,53883,54854,113261,253888.0,22467925.0
2006-02-22,54368,56067,54368,54854,185465,253888.0,22467925.0
2006-02-23,55825,57524,55339,55825,206623,258381.0,22467925.0
2006-02-24,55825,56310,54611,56068,98090,259505.0,22467925.0
2006-02-27,56796,58737,56067,57524,150710,266245.0,22467925.0
2006-02-28,58252,58252,56310,57039,92800,263998.0,22467925.0
2006-03-02,57524,58009,56796,57524,84589,266245.0,22467925.0
2006-03-03,56553,56796,54611,54854,109532,253888.0,22467925.0
2006-03-06,54854,55825,54368,54854,66980,253888.0,22467925.0
2006-03-07,54368,54611,52669,54612,159139,252764.0,22467925.0
2006-03-08,53640,54611,53155,53641,74520,248271.0,22467925.0
2006-03-09,53883,55825,53398,54126,89424,250517.0,22467925.0
2006-03-10,54126,56310,53883,56068,92636,259505.0,22467925.0
2006-03-13,56310,57281,56310,57039,80191,263998.0,22467925.0
2006-03-14,57281,57766,56310,57524,100691,266774.0,22512597.0
2006-03-15,58009,58009,56796,57282,117822,265649.0,22512597.0
2006-03-16,58252,60436,57766,60437,423826,280282.0,22512597.0
2006-03-17,61650,61893,59708,60922,235960,282533.0,22512597.0
2006-03-20,61407,61407,60194,60437,122470,280282.0,22512597.0
2006-03-21,60922,61165,59466,60922,183122,282533.0,22512597.0
2006-03-22,60436,60436,57766,58252,173742,270151.0,22512597.0
2006-03-23,59466,60436,58009,58010,178197,269026.0,22512597.0
2006-03-24,57281,59223,57281,59223,156730,275325.0,22567627.0
2006-03-27,60194,62135,59951,61165,312712,284352.0,22567627.0
2006-03-28,61165,61893,59466,61408,264862,285480.0,22567627.0
2006-03-29,60679,61650,59223,61650,161738,286609.0,22567627.0
2006-03-30,62378,63592,62135,62621,450373,291122.0,22567627.0
2006-03-31,62135,65048,61893,65049,343056,302406.0,22567627.0
2006-04-03,65291,66747,64563,66505,305250,309176.0,22567627.0
2006-04-04,66504,66504,64805,65534,247732,304663.0,22567627.0
2006-04-05,65776,66747,63834,63835,265178,296764.0,22567627.0
2006-04-06,64563,65533,63106,65049,215000,302406.0,22567627.0
2006-04-07,64563,65776,64320,65291,141014,303535.0,22567627.0
2006-04-10,64077,67233,64077,67233,275334,312562.0,22567627.0
2006-04-11,67475,67475,65291,66019,198442,306920.0,22567627.0
2006-04-12,65776,70873,65291,69417,455055,322717.0,22567627.0
2006-04-13,70873,71844,69660,71117,286934,330616.0,22567627.0
2006-04-14,71844,72572,70145,72330,287640,336394.0,22576777.0
2006-04-17,72330,72572,68932,70388,248444,327363.0,22576777.0
2006-04-18,69660,71116,68446,69175,174880,321719.0,22576777.0
2006-04-19,70388,75242,69174,75243,664388,349940.0,22576777.0
2006-04-20,76213,82524,75728,81553,917883,379290.0,22576777.0
2006-04-21,82524,83252,80097,81068,425605,377032.0,22576777.0
2006-04-24,81067,82281,79611,82039,274707,381548.0,22576777.0
2006-04-25,83009,84708,78155,79612,423217,370259.0,22576777.0
2006-04-26,80582,81067,78883,80583,436736,374774.0,22576777.0
2006-04-27,81310,81310,77669,78398,287494,364615.0,22576777.0
2006-04-28,77669,77912,74271,76699,318951,356713.0,22576777.0
2006-05-02,75242,78883,75242,77670,316719,361228.0,22576777.0
2006-05-03,78640,80582,76699,77670,337301,361228.0,22576777.0
2006-05-04,77427,77669,75000,76214,198463,354455.0,22576777.0
2006-05-08,77184,77427,73786,74272,183907,345425.0,22576777.0
2006-05-09,74757,81310,74757,81311,773777,378161.0,22576777.0
2006-05-10,81796,88834,80582,87621,1394403,407511.0,22576777.0
2006-05-11,90533,100728,89805,99272,2669231,461695.0,22576777.0
2006-05-12,98058,98300,92718,95874,711323,445891.0,22576777.0
2006-05-15,94660,95145,89805,91748,597324,426701.0,22576777.0
2006-05-16,91990,93446,82524,83738,1115788,389906.0,22603265.0
2006-05-17,84223,86650,80339,86408,960182,402338.0,22603265.0
2006-05-18,81553,82524,77427,79126,879763,368433.0,22603265.0
2006-05-19,77912,88106,76699,86893,1210168,404598.0,22603265.0
2006-05-22,87135,89320,84466,84466,940970,393297.0,22603265.0
2006-05-23,83009,83495,76213,78398,673463,365043.0,22603265.0
2006-05-24,77912,81310,75728,79612,621250,370694.0,22603265.0
2006-05-25,80097,81067,76213,76214,372013,354871.0,22603265.0
2006-05-26,78398,80582,77669,78641,409244,366289.0,22610453.0
2006-05-29,79854,80825,77427,77670,255406,361767.0,22610453.0
2006-05-30,77669,77912,72572,72573,582418,338026.0,22610453.0
2006-06-01,71359,72572,67475,68689,320155,319938.0,22610453.0
2006-06-02,70873,70873,66504,69903,325503,325591.0,22610453.0
2006-06-05,69902,70388,67475,68204,226501,317677.0,22610453.0
2006-06-07,64805,65533,63106,65534,233890,305241.0,22610453.0
2006-06-08,64563,64805,60679,61650,328096,287153.0,22610453.0
2006-06-09,63106,65048,62378,65049,316981,302980.0,22610453.0
2006-06-12,63592,67475,62621,66990,288808,312024.0,22610453.0
2006-06-13,65048,66019,63834,64563,184585,300719.0,22610453.0
2006-06-14,64563,71116,64320,70388,437770,327852.0,22610453.0
2006-06-15,71116,72330,68932,70874,198793,330113.0,22610453.0
2006-06-16,72330,73786,71359,71602,199746,333504.0,22610453.0
2006-06-19,70388,70388,66504,66748,157594,310894.0,22610453.0
2006-06-20,65776,66019,63592,64078,149344,298458.0,22610453.0
2006-06-21,64320,65533,62621,65291,98285,304111.0,22610453.0
2006-06-22,66262,67233,65048,65291,202997,304111.0,22610453.0
2006-06-23,64563,64563,62378,63107,132235,293936.0,22610453.0
2006-06-26,63592,63592,61650,62136,136080,289414.0,22610453.0
2006-06-27,62135,63592,61893,62136,103367,289414.0,22610453.0
2006-06-28,60194,61165,59466,60437,127150,281500.0,22610453.0
2006-06-29,61650,64563,61165,63835,251000,297327.0,22610453.0
2006-06-30,66990,68932,64320,67961,568680,316546.0,22610459.0
2006-07-03,66990,70145,66504,69903,128556,325591.0,22610459.0
2006-07-04,70873,73058,70145,70388,190940,327852.0,22610459.0
2006-07-05,66990,71359,66262,70631,160120,328982.0,22610459.0
2006-07-06,70873,70873,67961,68447,80500,318807.0,22610459.0
2006-07-07,70145,73786,69660,73058,228724,340287.0,22610459.0
2006-07-10,72815,76213,72087,74515,150930,347071.0,22610459.0
2006-07-11,74757,74757,71844,72330,144700,336896.0,22610459.0
2006-07-12,72330,77184,71601,76942,455384,358376.0,22610459.0
2006-07-13,76213,79611,75242,78155,257720,364028.0,22610459.0
2006-07-14,76699,76941,74271,76942,226273,358376.0,22610459.0
2006-07-18,75970,76699,73543,73786,120674,343679.0,22610459.0
2006-07-19,74271,77669,74271,75000,176561,349332.0,22610459.0
2006-07-20,77912,79368,75970,76699,222040,357245.0,22610459.0
2006-07-21,75485,76699,74757,75971,45480,353854.0,22610459.0
2006-07-24,75242,75242,73786,74757,47010,348201.0,22610459.0
2006-07-25,76213,77669,75728,75728,149641,352723.0,22610459.0
2006-07-26,77184,81310,76941,79854,365860,371942.0,22610459.0
2006-07-27,80582,83009,80097,82039,220391,382117.0,22610459.0
2006-07-28,82038,82281,78883,79854,192064,371942.0,22610459.0
2006-07-31,80582,81310,77427,77427,148261,360637.0,22610459.0
2006-08-01,76699,79126,74271,74757,240054,348201.0,22610459.0
2006-08-02,74514,75485,73058,74757,202430,348201.0,22610459.0
2006-08-03,74999,75242,70145,72087,434683,335765.0,22610459.0
2006-08-04,72330,73300,70631,71845,246369,334635.0,22610459.0
2006-08-07,71844,74514,71844,72573,256680,338026.0,22610459.0
2006-08-08,72815,73543,71359,72330,195720,336896.0,22610459.0
2006-08-09,72330,72330,69902,71359,335700,332374.0,22610459.0
2006-08-10,70631,73786,70388,72087,463960,335765.0,22610459.0
2006-08-11,72815,72815,70388,70388,250130,327852.0,22610459.0
2006-08-14,70631,70631,66262,66990,342901,312024.0,22610459.0
2006-08-16,67961,68689,66504,66748,208969,310894.0,22610459.0
2006-08-17,67233,68932,66747,68447,314361,318807.0,22610459.0
2006-08-18,68689,71116,67718,69417,235041,323330.0,22610459.0
2006-08-21,70388,70388,66990,67718,147611,315416.0,22610459.0
2006-08-22,67475,69174,67475,68932,116221,321069.0,22610473.0
2006-08-23,68932,69417,67961,69175,146639,322199.0,22610473.0
2006-08-24,69417,72572,69174,72573,285880,338027.0,22610473.0
2006-08-25,73058,73786,71359,72573,189079,338027.0,22610473.0
2006-08-28,73300,73300,71116,71602,108021,333504.0,22610473.0
2006-08-29,72572,74271,71844,71845,290869,334635.0,22610473.0
2006-08-30,72572,74029,71359,73058,210271,340288.0,22610473.0
2006-08-31,73058,74757,72572,73544,215972,342549.0,22610473.0
2006-09-01,73786,75485,73300,73301,206041,341418.0,22610473.0
2006-09-04,74271,74271,71601,72330,180910,336896.0,22610473.0
2006-09-05,72087,72572,71116,71845,98660,334635.0,22610473.0
2006-09-06,71844,71844,69902,70388,222152,327852.0,22610473.0
2006-09-07,69417,70873,69174,69660,95310,324460.0,22610473.0
2006-09-08,69660,72572,69417,72330,160560,336896.0,22610473.0
2006-09-11,73300,73300,70388,71117,116180,331243.0,22610473.0
2006-09-12,70388,70873,69417,69417,82560,323330.0,22610473.0
2006-09-13,70873,70873,69660,69660,52550,324460.0,22610473.0
2006-09-14,70388,70631,69174,70388,207390,327852.0,22610473.0
2006-09-15,70145,71601,69902,71602,67380,333504.0,22610473.0
2006-09-18,72330,72330,71359,71845,123580,334635.0,22610473.0
2006-09-19,72330,73786,71601,72330,172330,336896.0,22610473.0
2006-09-20,72087,72330,70388,70874,91450,330113.0,22610473.0
2006-09-21,71601,72330,71116,72087,132560,335766.0,22610473.0
2006-09-22,72330,72330,69174,69903,172610,325591.0,22610473.0
2006-09-25,69902,70631,69174,69660,79992,324460.0,22610473.0
2006-09-26,69902,70388,68446,68447,77060,318808.0,22610473.0
2006-09-27,68689,69660,68689,68932,76352,321069.0,22610473.0
2006-09-28,69174,71601,67961,70146,167370,326721.0,22610473.0
2006-09-29,70388,70388,68689,69417,121495,323330.0,22610473.0
2006-10-02,69417,69902,68446,68447,64800,318808.0,22610473.0
2006-10-04,68203,68932,67475,68932,120900,321069.0,22610473.0
2006-10-09,69660,69660,63592,64563,226567,300733.0,22611473.0
2006-10-10,63834,65291,63834,63835,156662,297341.0,22611473.0
2006-10-11,63106,64563,61650,62379,160025,290557.0,22611473.0
