조흥(002600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-12-13,41500,41500,41500,41500,580,24900.0,600000.0
2004-12-14,41500,41500,41500,41500,0,,
2004-12-15,40350,40350,40350,40350,10,24210.0,600000.0
2004-12-16,40500,41400,40500,41400,906,24840.0,600000.0
2004-12-17,41100,41100,40900,40900,520,24540.0,600000.0
2004-12-20,41000,41000,40900,40900,510,24540.0,600000.0
2004-12-21,40900,40900,40900,40900,0,,
2004-12-22,41000,43950,40650,40700,600,24420.0,600000.0
2004-12-23,40700,40700,40700,40700,0,,
2004-12-24,41000,41000,41000,41000,520,24600.0,600000.0
2004-12-27,41200,41200,41200,41200,0,24720.0,600000.0
2004-12-28,43000,44000,41300,43950,690,26370.0,600000.0
2004-12-29,41000,41000,41000,41000,50,24600.0,600000.0
2004-12-30,43900,43900,43900,43900,10,26340.0,600000.0
2005-01-03,40700,40700,40700,40700,20,24420.0,600000.0
2005-01-04,41000,41450,41000,41450,50,24870.0,600000.0
2005-01-05,41200,41200,41200,41200,10,24720.0,600000.0
2005-01-06,41200,41200,41200,41200,20,24720.0,600000.0
2005-01-07,41200,41200,41200,41200,0,24720.0,600000.0
2005-01-10,41400,41400,41400,41400,330,24840.0,600000.0
2005-01-11,41400,41400,41400,41400,400,24840.0,600000.0
2005-01-12,41400,43000,41400,43000,4190,25800.0,600000.0
2005-01-13,40600,40600,40600,40600,30,24360.0,600000.0
2005-01-14,44500,44500,44500,44500,10,26700.0,600000.0
2005-01-17,43950,43950,43950,43950,0,26370.0,600000.0
2005-01-18,43900,43900,43900,43900,0,26340.0,600000.0
2005-01-19,41800,41900,41800,41800,150,25080.0,600000.0
2005-01-20,41500,41600,41500,41600,240,24960.0,600000.0
2005-01-21,41600,41600,41600,41600,20,24960.0,600000.0
2005-01-24,41500,41500,41500,41500,170,24900.0,600000.0
2005-01-25,41600,41600,41600,41600,150,24960.0,600000.0
2005-01-26,41600,41600,41600,41600,0,24960.0,600000.0
2005-01-27,42000,43900,40700,43800,400,26280.0,600000.0
2005-01-28,43800,43800,43800,43800,30,26280.0,600000.0
2005-01-31,43800,43800,43800,43800,0,26280.0,600000.0
2005-02-01,42000,44900,42000,44900,120,26940.0,600000.0
2005-02-02,44600,44600,44600,44600,0,26760.0,600000.0
2005-02-03,43800,44000,43800,44000,291,26400.0,600000.0
2005-02-04,44000,44000,43800,43800,190,26280.0,600000.0
2005-02-07,43800,43800,43800,43800,0,,
2005-02-11,43800,43800,43800,43800,0,,
2005-02-14,42000,44100,42000,43800,470,26280.0,600000.0
2005-02-15,43700,43800,43700,43800,300,26280.0,600000.0
2005-02-16,44000,44000,43800,43800,271,26280.0,600000.0
2005-02-17,44200,44200,43800,43800,770,26280.0,600000.0
2005-02-18,43900,43900,43900,43900,560,26340.0,600000.0
2005-02-21,43800,44500,43500,44500,1470,26700.0,600000.0
2005-02-22,44500,44500,43500,43900,810,26340.0,600000.0
2005-02-23,43800,44450,43800,43950,290,26370.0,600000.0
2005-02-24,43950,44200,43800,43800,361,26280.0,600000.0
2005-02-25,42700,42700,42700,42700,210,25620.0,600000.0
2005-02-28,49100,49100,44000,44000,769,26400.0,600000.0
2005-03-02,44000,45800,44000,44000,407,26400.0,600000.0
2005-03-03,46000,46000,45000,45000,337,27000.0,600000.0
2005-03-04,45300,45400,45250,45300,490,27180.0,600000.0
2005-03-07,46000,48000,45500,45500,1513,27300.0,600000.0
2005-03-08,47300,52300,46500,52300,4918,31380.0,600000.0
2005-03-09,57600,60100,57500,60100,2731,36060.0,600000.0
2005-03-10,69100,69100,66000,69100,5350,41460.0,600000.0
2005-03-11,69200,69200,58800,62300,7997,37380.0,600000.0
2005-03-14,62200,62200,54800,56300,4500,33780.0,600000.0
2005-03-15,56800,64700,55100,64700,8283,38820.0,600000.0
2005-03-16,68000,68500,55100,58800,5720,35280.0,600000.0
2005-03-17,58800,61300,55100,55500,2853,33300.0,600000.0
2005-03-18,57400,58900,52700,53000,2154,31800.0,600000.0
2005-03-21,52300,54700,50200,51400,3240,30840.0,600000.0
2005-03-22,50700,52800,50000,51500,1780,30900.0,600000.0
2005-03-23,51000,52100,49000,49000,1870,29400.0,600000.0
2005-03-24,48000,49950,47000,47250,1040,28350.0,600000.0
2005-03-25,46300,50900,46300,46600,540,27960.0,600000.0
2005-03-28,47700,49600,47700,48400,430,29040.0,600000.0
2005-03-29,48450,48450,47000,47000,365,28200.0,600000.0
2005-03-30,46800,47600,46300,46900,381,28140.0,600000.0
2005-03-31,47700,47700,46100,46100,254,27660.0,600000.0
2005-04-01,46150,47800,46100,47800,330,28680.0,600000.0
2005-04-04,47900,48800,47000,48800,120,29280.0,600000.0
2005-04-06,48900,51600,47500,50400,551,30240.0,600000.0
2005-04-07,50400,51700,49000,49500,295,29700.0,600000.0
2005-04-08,49100,49200,48050,49200,360,29520.0,600000.0
2005-04-11,47350,49800,47350,49800,345,29880.0,600000.0
2005-04-12,48050,53900,48050,51300,300,30780.0,600000.0
2005-04-13,51000,53400,49000,49200,270,29520.0,600000.0
2005-04-14,48150,48300,47450,47550,340,28530.0,600000.0
2005-04-15,45500,45900,45100,45900,680,27540.0,600000.0
2005-04-18,44550,44900,43500,44000,1100,26400.0,600000.0
2005-04-19,44050,45550,43600,44150,350,26490.0,600000.0
2005-04-20,44000,44550,44000,44150,240,26490.0,600000.0
2005-04-21,45850,45850,44650,44650,110,26790.0,600000.0
2005-04-22,46700,46700,44100,44100,330,26460.0,600000.0
2005-04-25,43650,43850,43650,43850,80,26310.0,600000.0
2005-04-26,43850,44000,43850,43850,100,26310.0,600000.0
2005-04-27,45400,45800,44200,45500,570,27300.0,600000.0
2005-04-28,45000,45000,45000,45000,40,27000.0,600000.0
2005-04-29,45000,49800,45000,47900,470,28740.0,600000.0
2005-05-02,46050,47450,46000,47450,110,28470.0,600000.0
2005-05-03,45600,46050,45600,45950,100,27570.0,600000.0
2005-05-04,45300,47000,45300,47000,60,28200.0,600000.0
2005-05-06,47000,47000,47000,47000,0,28200.0,600000.0
2005-05-09,45900,45900,45900,45900,30,27540.0,600000.0
2005-05-10,45900,48700,45900,48700,70,29220.0,600000.0
2005-05-11,48700,48700,48700,48700,0,29220.0,600000.0
2005-05-12,48500,48500,48500,48500,0,29100.0,600000.0
2005-05-13,48500,48500,48500,48500,0,,
2005-05-16,48000,48000,48000,48000,0,28800.0,600000.0
2005-05-17,46050,46750,45800,46750,370,28050.0,600000.0
2005-05-18,46750,46750,46750,46750,0,28050.0,600000.0
2005-05-19,45600,45600,45050,45600,270,27360.0,600000.0
2005-05-20,45600,45600,45500,45600,140,27360.0,600000.0
2005-05-23,49900,49900,46000,46000,230,27600.0,600000.0
2005-05-24,46000,47350,46000,47350,20,28410.0,600000.0
2005-05-25,47000,47000,46000,46050,100,27630.0,600000.0
2005-05-26,46100,46150,46100,46150,1080,27690.0,600000.0
2005-05-27,46000,46000,46000,46000,840,27600.0,600000.0
2005-05-30,46100,48800,46100,48800,490,29280.0,600000.0
2005-05-31,46900,47000,46600,47000,860,28200.0,600000.0
2005-06-01,46700,46700,46300,46300,820,27780.0,600000.0
2005-06-02,46500,46500,46500,46500,180,27900.0,600000.0
2005-06-03,46500,46500,46500,46500,315,27900.0,600000.0
2005-06-07,46600,46600,46500,46500,110,27900.0,600000.0
2005-06-08,48950,48950,46000,46600,70,27960.0,600000.0
2005-06-09,46300,46700,46300,46700,440,28020.0,600000.0
2005-06-10,46700,48800,46300,46500,540,27900.0,600000.0
2005-06-13,50000,50000,46550,47750,530,28650.0,600000.0
2005-06-14,46950,47000,46900,47000,270,28200.0,600000.0
2005-06-15,47000,48000,47000,48000,510,28800.0,600000.0
2005-06-16,48500,50000,48500,48950,350,29370.0,600000.0
2005-06-17,47800,50900,47800,48200,410,28920.0,600000.0
2005-06-20,46700,49100,46700,48500,431,29100.0,600000.0
2005-06-21,49000,49400,49000,49400,60,29640.0,600000.0
2005-06-22,49500,50400,49000,50000,510,30000.0,600000.0
2005-06-23,49000,49800,48100,49800,430,29880.0,600000.0
2005-06-24,48000,49000,48000,49000,400,29400.0,600000.0
2005-06-27,49000,49000,49000,49000,30,29400.0,600000.0
2005-06-28,47500,48300,47300,48300,60,28980.0,600000.0
2005-06-29,48300,48350,48300,48300,130,28980.0,600000.0
2005-06-30,47050,49000,47000,49000,230,29400.0,600000.0
2005-07-01,50800,50800,50800,50800,10,30480.0,600000.0
2005-07-04,52800,52800,48500,49950,290,29970.0,600000.0
2005-07-05,49000,49000,49000,49000,20,29400.0,600000.0
2005-07-06,50000,50000,49450,50000,50,30000.0,600000.0
2005-07-07,48900,49900,48900,49900,280,29940.0,600000.0
2005-07-08,50300,50300,48000,49000,70,29400.0,600000.0
2005-07-11,48200,48200,48200,48200,15,28920.0,600000.0
2005-07-12,46800,48500,46800,47600,387,28560.0,600000.0
2005-07-13,47600,47600,47600,47600,0,28560.0,600000.0
2005-07-14,47000,47700,46900,47200,430,28320.0,600000.0
2005-07-15,47500,49750,47500,49200,340,29520.0,600000.0
2005-07-18,47800,49400,47700,49400,580,29640.0,600000.0
2005-07-19,48200,48200,48200,48200,530,28920.0,600000.0
2005-07-20,48200,48200,48200,48200,410,28920.0,600000.0
2005-07-21,47000,48150,47000,48000,810,28800.0,600000.0
2005-07-22,49500,49500,49500,49500,0,29700.0,600000.0
2005-07-25,49600,52500,49600,52500,350,31500.0,600000.0
2005-07-26,52200,52200,52200,52200,0,31320.0,600000.0
2005-07-27,55000,56000,50600,51400,340,30840.0,600000.0
2005-07-28,51400,51800,49600,51800,750,31080.0,600000.0
2005-07-29,51200,51500,51000,51500,670,30900.0,600000.0
2005-08-01,50000,50600,50000,50500,130,30300.0,600000.0
2005-08-02,49500,52500,49500,52500,680,31500.0,600000.0
2005-08-03,51600,52500,51000,52500,420,31500.0,600000.0
2005-08-04,52000,52900,51900,52200,130,31320.0,600000.0
2005-08-05,51500,52500,51100,51100,570,30660.0,600000.0
2005-08-08,51100,54000,51100,53000,170,31800.0,600000.0
2005-08-09,52000,52000,51600,51600,70,30960.0,600000.0
2005-08-10,50200,54700,50200,54600,250,32760.0,600000.0
2005-08-11,51600,51900,51600,51700,90,31020.0,600000.0
2005-08-12,51100,51700,49500,49550,1010,29730.0,600000.0
2005-08-16,49000,49900,48900,49900,420,29940.0,600000.0
2005-08-17,49300,51300,49300,49500,870,29700.0,600000.0
2005-08-18,48900,48900,48900,48900,600,29340.0,600000.0
2005-08-19,48500,49900,48000,49900,500,29940.0,600000.0
2005-08-22,48500,48600,48000,48000,120,28800.0,600000.0
2005-08-23,48500,48600,48500,48600,190,29160.0,600000.0
2005-08-24,48500,48500,48500,48500,60,29100.0,600000.0
2005-08-25,51600,51600,48150,50300,310,30180.0,600000.0
2005-08-26,48700,48700,48700,48700,70,29220.0,600000.0
2005-08-29,50100,50100,42000,48200,280,28920.0,600000.0
2005-08-30,47500,49800,45650,47900,100,28740.0,600000.0
2005-08-31,48600,48600,48600,48600,60,29160.0,600000.0
2005-09-01,50200,50200,47000,49400,90,29640.0,600000.0
2005-09-02,47100,49000,47100,47300,490,28380.0,600000.0
2005-09-05,47500,47500,47500,47500,390,28500.0,600000.0
2005-09-06,46300,48300,46300,48100,580,28860.0,600000.0
2005-09-07,48100,48400,48100,48350,530,29010.0,600000.0
2005-09-08,48000,49900,48000,49300,290,29580.0,600000.0
2005-09-09,48200,48200,48200,48200,160,28920.0,600000.0
2005-09-12,47500,48950,47500,48950,710,29370.0,600000.0
2005-09-13,49900,49900,48200,48700,320,29220.0,600000.0
2005-09-14,47500,48900,47250,48050,230,28830.0,600000.0
2005-09-15,47500,48000,47500,48000,510,28800.0,600000.0
2005-09-16,51800,51800,48500,49000,580,29400.0,600000.0
2005-09-20,47700,48650,47700,48650,210,29190.0,600000.0
2005-09-21,47900,48950,47900,48950,130,29370.0,600000.0
2005-09-22,48100,48100,48100,48100,30,28860.0,600000.0
2005-09-23,48500,49900,48500,49900,110,29940.0,600000.0
2005-09-26,57300,57300,57000,57300,700,34380.0,600000.0
2005-09-27,65800,65800,65000,65800,1925,39480.0,600000.0
2005-09-28,75300,75300,65800,65800,4042,39480.0,600000.0
2005-09-29,63400,66400,60100,61000,1663,36600.0,600000.0
2005-09-30,63800,67900,61000,61800,1680,37080.0,600000.0
2005-10-04,61000,61000,58200,58700,920,35220.0,600000.0
2005-10-05,58700,60000,56000,56000,933,33600.0,600000.0
2005-10-06,55200,56500,54000,55700,711,33420.0,600000.0
2005-10-07,56900,56900,55300,55600,252,33360.0,600000.0
2005-10-10,55600,58600,55200,57900,222,34740.0,600000.0
2005-10-11,56600,59800,55800,55800,500,33480.0,600000.0
2005-10-12,55700,58800,55700,57800,260,34680.0,600000.0
2005-10-13,57800,59900,57800,58000,510,34800.0,600000.0
2005-10-14,57000,57500,56100,57500,40,34500.0,600000.0
2005-10-17,60100,60100,52600,52600,755,31560.0,600000.0
2005-10-18,53400,55800,53400,54200,240,32520.0,600000.0
2005-10-19,56000,56500,56000,56500,110,33900.0,600000.0
2005-10-20,52600,56700,52600,54400,300,32640.0,600000.0
2005-10-21,56500,56500,56500,56500,10,33900.0,600000.0
2005-10-24,58900,58900,53800,57800,420,34680.0,600000.0
2005-10-25,58300,59800,56500,56500,130,33900.0,600000.0
2005-10-26,56500,56500,56500,56500,50,33900.0,600000.0
2005-10-27,54400,54500,53100,53100,470,31860.0,600000.0
2005-10-28,53600,53600,52500,53100,190,31860.0,600000.0
2005-10-31,53900,54900,53900,54700,165,32820.0,600000.0
2005-11-01,56400,56400,54500,55700,160,33420.0,600000.0
2005-11-02,56800,56800,56800,56800,15,34080.0,600000.0
2005-11-03,54400,55600,54400,55600,35,33360.0,600000.0
2005-11-04,56600,56600,56400,56400,45,33840.0,600000.0
2005-11-07,55200,56800,54100,54100,110,32460.0,600000.0
2005-11-08,54100,54900,52500,54900,135,32940.0,600000.0
2005-11-09,53000,54600,53000,53600,900,32160.0,600000.0
2005-11-10,54000,55800,52700,53400,480,32040.0,600000.0
2005-11-11,54000,54000,53700,54000,180,32400.0,600000.0
2005-11-14,53300,53600,53200,53500,120,32100.0,600000.0
2005-11-15,55000,55000,53100,53700,450,32220.0,600000.0
2005-11-16,53800,56400,53700,54100,500,32460.0,600000.0
2005-11-17,54100,55900,53500,55000,850,33000.0,600000.0
2005-11-18,53500,55700,53500,54000,910,32400.0,600000.0
2005-11-21,53300,53400,53100,53400,240,32040.0,600000.0
2005-11-22,53200,54400,53100,53300,280,31980.0,600000.0
2005-11-23,54000,57300,54000,56200,810,33720.0,600000.0
2005-11-24,56200,57700,54500,57700,1440,34620.0,600000.0
2005-11-25,59100,59100,56400,57100,120,34260.0,600000.0
2005-11-28,57000,58800,54800,56000,290,33600.0,600000.0
2005-11-29,56000,57700,54100,54500,300,32700.0,600000.0
2005-11-30,54400,57000,54300,57000,150,34200.0,600000.0
2005-12-01,54300,55400,54300,54300,234,32580.0,600000.0
2005-12-02,56400,56400,54400,55600,30,33360.0,600000.0
2005-12-05,54000,57300,54000,55700,860,33420.0,600000.0
2005-12-06,55700,55700,54500,54500,450,32700.0,600000.0
2005-12-07,54000,54500,53600,54000,190,32400.0,600000.0
2005-12-08,54000,57000,53300,56500,270,33900.0,600000.0
2005-12-09,57900,57900,55900,56000,140,33600.0,600000.0
2005-12-12,55700,55700,55700,55700,10,33420.0,600000.0
2005-12-13,56100,57500,56000,57300,900,34380.0,600000.0
2005-12-14,56600,57500,56000,57500,370,34500.0,600000.0
2005-12-15,56100,58100,56000,57500,1419,34500.0,600000.0
2005-12-16,57900,57900,57400,57400,30,34440.0,600000.0
2005-12-19,55300,58600,55300,58600,220,35160.0,600000.0
2005-12-20,56200,58200,56200,56600,112,33960.0,600000.0
2005-12-21,56600,57000,56600,57000,380,34200.0,600000.0
2005-12-22,58500,59200,56700,59000,970,35400.0,600000.0
2005-12-23,57700,58500,56500,56700,160,34020.0,600000.0
2005-12-26,58400,60000,56000,60000,820,36000.0,600000.0
2005-12-27,60400,63500,59000,59200,380,35520.0,600000.0
2005-12-28,57300,59700,56500,56600,70,33960.0,600000.0
2005-12-29,54900,56700,54700,54700,330,32820.0,600000.0
2006-01-02,54000,55800,54000,54000,403,32400.0,600000.0
2006-01-03,54400,57400,54400,56700,300,34020.0,600000.0
2006-01-04,56000,56500,55100,56300,100,33780.0,600000.0
2006-01-05,58100,58100,55100,56300,290,33780.0,600000.0
2006-01-06,55000,62000,55000,59700,960,35820.0,600000.0
2006-01-09,58100,60500,58100,58200,390,34920.0,600000.0
2006-01-10,57000,58000,57000,58000,20,34800.0,600000.0
2006-01-11,61300,61300,58500,58500,210,35100.0,600000.0
2006-01-12,57200,60700,57000,57400,460,34440.0,600000.0
2006-01-13,57100,57100,56100,57000,161,34200.0,600000.0
2006-01-16,55200,57900,55200,56000,190,33600.0,600000.0
2006-01-17,57500,57700,57300,57300,110,34380.0,600000.0
2006-01-18,54100,56300,52100,53100,170,31860.0,600000.0
2006-01-19,50000,56000,50000,54700,240,32820.0,600000.0
2006-01-20,52600,53800,50000,50000,200,30000.0,600000.0
2006-01-23,50000,50000,47200,47200,342,28320.0,600000.0
2006-01-24,48850,49000,47250,48750,230,29250.0,600000.0
2006-01-25,49000,49500,47500,49500,161,29700.0,600000.0
2006-01-26,48850,48850,48700,48700,41,29220.0,600000.0
2006-01-27,48700,48700,48000,48500,70,29100.0,600000.0
2006-01-31,48500,48500,48500,48500,20,29100.0,600000.0
2006-02-01,48500,48500,47500,47500,250,28500.0,600000.0
2006-02-02,49900,49900,48450,48450,120,29070.0,600000.0
2006-02-03,48500,48850,47000,48850,260,29310.0,600000.0
2006-02-06,49600,49700,48800,49300,129,29580.0,600000.0
2006-02-07,47800,49050,47800,49050,20,29430.0,600000.0
2006-02-08,48950,48950,48950,48950,10,29370.0,600000.0
2006-02-09,48950,48950,48950,48950,0,29370.0,600000.0
2006-02-10,48950,48950,48950,48950,10,29370.0,600000.0
2006-02-13,48950,48950,48950,48950,0,,
2006-02-14,48500,48500,48500,48500,0,29100.0,600000.0
2006-02-15,50400,50400,50400,50400,10,30240.0,600000.0
2006-02-16,50300,50300,50300,50300,0,30180.0,600000.0
2006-02-17,49000,49000,49000,49000,10,29400.0,600000.0
2006-02-20,48950,48950,48950,48950,10,29370.0,600000.0
2006-02-21,47000,48850,47000,48250,210,28950.0,600000.0
2006-02-22,48250,48250,47350,48050,250,28830.0,600000.0
2006-02-23,48000,48000,48000,48000,20,28800.0,600000.0
2006-02-24,48600,48600,48600,48600,0,29160.0,600000.0
2006-02-27,49950,49950,48750,48750,40,29250.0,600000.0
2006-02-28,48700,48700,48700,48700,0,29220.0,600000.0
2006-03-02,48700,48700,48700,48700,0,,
2006-03-03,48700,48700,48700,48700,0,,
2006-03-06,48600,50200,48600,50200,60,30120.0,600000.0
2006-03-07,48500,48500,48500,48500,0,29100.0,600000.0
2006-03-08,48500,48500,48500,48500,0,,
2006-03-09,50600,50600,50600,50600,10,30360.0,600000.0
2006-03-10,49900,49900,49900,49900,0,29940.0,600000.0
2006-03-13,47400,49650,47400,49650,50,29790.0,600000.0
2006-03-14,49550,49550,49550,49550,20,29730.0,600000.0
2006-03-15,49550,49550,49550,49550,0,29730.0,600000.0
2006-03-16,49550,49550,49550,49550,20,29730.0,600000.0
2006-03-17,49550,49550,49550,49550,0,,
2006-03-20,48000,49400,48000,49400,510,29640.0,600000.0
2006-03-21,49050,49050,48200,48200,530,28920.0,600000.0
2006-03-22,50400,50400,47800,47800,100,28680.0,600000.0
2006-03-23,47800,47800,47800,47800,423,28680.0,600000.0
2006-03-24,47700,47700,47700,47700,20,28620.0,600000.0
2006-03-27,47800,48000,47800,48000,460,28800.0,600000.0
2006-03-28,48100,48100,48100,48100,200,28860.0,600000.0
2006-03-29,48200,48600,48200,48600,440,29160.0,600000.0
2006-03-30,47600,48000,47600,48000,570,28800.0,600000.0
2006-03-31,48100,48100,48100,48100,530,28860.0,600000.0
2006-04-03,47700,48200,47700,48200,450,28920.0,600000.0
2006-04-04,48300,48300,48050,48050,60,28830.0,600000.0
2006-04-05,47200,47550,47050,47550,111,28530.0,600000.0
2006-04-06,51400,51400,49450,49950,40,29970.0,600000.0
2006-04-07,49850,49850,48200,48200,210,28920.0,600000.0
2006-04-10,47200,48000,47100,48000,60,28800.0,600000.0
2006-04-11,49950,49950,48850,48850,80,29310.0,600000.0
2006-04-12,48000,48000,48000,48000,30,28800.0,600000.0
2006-04-13,48000,48000,48000,48000,50,28800.0,600000.0
2006-04-14,47300,47300,47300,47300,30,28380.0,600000.0
2006-04-17,47500,47500,47500,47500,160,28500.0,600000.0
2006-04-18,47100,48500,47100,48500,230,29100.0,600000.0
2006-04-19,48500,48500,48500,48500,10,29100.0,600000.0
2006-04-20,47900,50400,47900,50200,860,30120.0,600000.0
2006-04-21,48600,50200,48600,50200,220,30120.0,600000.0
2006-04-24,49500,49500,49000,49000,200,29400.0,600000.0
2006-04-25,50000,50000,50000,50000,30,30000.0,600000.0
2006-04-26,51000,54200,51000,54200,170,32520.0,600000.0
2006-04-27,55500,55500,54500,55500,130,33300.0,600000.0
2006-04-28,53100,53100,51000,52000,520,31200.0,600000.0
2006-05-02,53100,53100,50000,50000,30,30000.0,600000.0
2006-05-03,50000,50600,50000,50600,60,30360.0,600000.0
2006-05-04,50600,50600,50500,50500,40,30300.0,600000.0
2006-05-08,50000,50000,50000,50000,100,30000.0,600000.0
2006-05-09,52300,52300,48000,51900,30,31140.0,600000.0
2006-05-10,51900,51900,51900,51900,0,31140.0,600000.0
2006-05-11,49000,52400,49000,52400,160,31440.0,600000.0
2006-05-12,49550,50000,49550,50000,30,30000.0,600000.0
2006-05-15,48500,49400,48500,49400,20,29640.0,600000.0
2006-05-16,47300,48600,44000,44300,1070,26580.0,600000.0
2006-05-17,45900,49000,45900,47500,210,28500.0,600000.0
2006-05-18,47800,47800,43150,45000,310,27000.0,600000.0
2006-05-19,45000,47600,45000,47600,440,28560.0,600000.0
2006-05-22,47600,47600,47600,47600,0,,
2006-05-23,47600,47600,47600,47600,0,,
2006-05-24,47500,47500,47500,47500,0,28500.0,600000.0
2006-05-25,44500,47950,43500,44300,290,26580.0,600000.0
2006-05-26,44300,47650,44300,47650,70,28590.0,600000.0
2006-05-29,46950,46950,46950,46950,0,28170.0,600000.0
2006-05-30,46950,46950,46950,46950,0,28170.0,600000.0
2006-06-01,46950,46950,46950,46950,0,,
2006-06-02,45000,45000,44500,44500,40,26700.0,600000.0
